ticker,PRQR US Equity
2015-02-06,0.0575
2015-02-09,1.6657
2015-02-10,1.9209
2015-02-11,1.1641
2015-02-12,5.0959
2015-02-13,-4.4838000000000005
2015-02-17,-4.0939
2015-02-18,-2.5042999999999997
2015-02-19,0.7005
2015-02-20,9.971
2015-02-23,6.0095
2015-02-24,4.2268
2015-02-25,-4.6756
2015-02-26,-1.0511
2015-02-27,-4.7547
2015-03-02,-1.6994
2015-03-03,-1.6747999999999998
2015-03-04,7.0879
2015-03-05,9.646
2015-03-06,6.9724
2015-03-09,2.3622
2015-03-10,6.7949
2015-03-11,-0.2401
2015-03-12,-2.7677
2015-03-13,2.0215
2015-03-16,-2.871
2015-03-17,0.8743
2015-03-18,-2.4763
2015-03-19,3.4278
2015-03-20,-0.7774
2015-03-23,1.8557000000000001
2015-03-24,-1.9433
2015-03-25,-3.2205
2015-03-26,-1.1945000000000001
2015-03-27,0.6045
2015-03-30,4.5064
2015-03-31,-10.1437
2015-04-01,-4.2048
2015-04-02,-2.1469
2015-04-06,-3.3642
2015-04-07,3.5318
2015-04-08,4.5322
2015-04-09,-0.9324
2015-04-10,-3.6706
2015-04-13,-2.3937
2015-04-14,-0.7508
2015-04-15,-2.0474
2015-04-16,3.0169
2015-04-17,-0.1999
2015-04-20,-3.8057
2015-04-21,-5.518
2015-04-22,3.5262000000000002
2015-04-23,3.7786
2015-04-24,-0.2051
2015-04-27,-4.0082
2015-04-28,0.6424
2015-04-29,2.3936
2015-04-30,-1.4545
2015-05-01,0.738
2015-05-04,1.9362
2015-05-05,-1.9506999999999999
2015-05-06,0.5759
2015-05-07,-0.0521
2015-05-08,5.6771
2015-05-11,2.8093
2015-05-12,-5.9923
2015-05-13,-1.0709
2015-05-14,1.2371
2015-05-15,0.7637
2015-05-18,0.3537
2015-05-19,-1.3092
2015-05-20,2.2959
2015-05-21,-1.7955
2015-05-22,-0.711
2015-05-26,-3.7852
2015-05-27,0.0532
2015-05-28,-1.0096
2015-05-29,-2.0934
2015-06-01,0.8224
2015-06-02,-0.8157
2015-06-03,-0.7127
2015-06-04,-0.3313
2015-06-05,2.4931
2015-06-08,-2.0
2015-06-09,0.0552
2015-06-10,1.9294
2015-06-11,-2.8664
2015-06-12,-4.4543
2015-06-15,-1.7483
2015-06-16,-1.72
2015-06-17,4.2849
2015-06-18,3.0093
2015-06-19,-2.7528
2015-06-22,0.4044
2015-06-23,-2.9344
2015-06-24,-3.3788
2015-06-25,-3.4356
2015-06-26,5.7179
2015-06-29,-2.1034
2015-06-30,2.3327
2015-07-01,-1.7397
2015-07-02,-3.7851
2015-07-06,0.9518
2015-07-07,-3.5198
2015-07-08,-4.3648
2015-07-09,-0.0681
2015-07-10,15.2011
2015-07-13,3.7278000000000002
2015-07-14,-1.3691
2015-07-15,1.9085999999999999
2015-07-16,4.143
2015-07-17,6.376
2015-07-20,-2.9713000000000003
2015-07-21,-5.755
2015-07-22,0.2241
2015-07-23,0.4472
2015-07-24,-2.8381
2015-07-27,-1.5464
2015-07-28,1.338
2015-07-29,-6.1424
2015-07-30,-3.6086
2015-07-31,1.7766
2015-08-03,5.8603
2015-08-04,0.1178
2015-08-05,-1.1176
2015-08-06,-0.238
2015-08-07,-6.1419
2015-08-10,4.3202
2015-08-11,3.1669
2015-08-12,-2.4793
2015-08-13,-0.2421
2015-08-14,-0.9102
2015-08-17,2.5107
2015-08-18,-2.6284
2015-08-19,-0.4294
2015-08-20,-5.7301
2015-08-21,-2.3529
2015-08-24,-11.9143
2015-08-25,13.5258
2015-08-26,-0.3347
2015-08-27,0.2686
2015-08-28,11.8553
2015-08-31,4.3114
2015-09-01,2.8703
2015-09-02,0.1674
2015-09-03,-4.7354
2015-09-04,-0.3509
2015-09-08,0.5282
2015-09-09,0.9924
2015-09-10,-3.6416
2015-09-11,-5.5189
2015-09-14,0.6984
2015-09-15,9.5208
2015-09-16,-2.1301
2015-09-17,6.5294
2015-09-18,4.9144
2015-09-21,0.0
2015-09-22,0.7895
2015-09-23,0.5222
2015-09-24,1.2468
2015-09-25,-12.7758
2015-09-28,-13.2353
2015-09-29,-5.0847
2015-09-30,4.0714
2015-10-01,0.8922
2015-10-02,-1.2245
2015-10-05,-1.1019
2015-10-06,-0.2089
2015-10-07,4.6057
2015-10-08,-0.5337
2015-10-09,-1.7438
2015-10-12,-1.9795
2015-10-13,-5.2925
2015-10-14,-3.4559
2015-10-15,5.6359
2015-10-16,-3.677
2015-10-19,-2.021
2015-10-20,-5.6532
2015-10-21,11.498
2015-10-22,-0.8715
2015-10-23,8.5714
2015-10-26,3.9135999999999997
2015-10-27,-3.2468
2015-10-28,2.953
2015-10-29,1.1082
2015-10-30,-6.0606
2015-11-02,2.8826
2015-11-03,-7.3382
2015-11-04,-2.0878
2015-11-05,-8.4559
2015-11-06,3.9356999999999998
2015-11-09,-3.7866999999999997
2015-11-10,5.3012
2015-11-11,-0.1526
2015-11-12,-2.5974
2015-11-13,0.8627
2015-11-16,-0.9331
2015-11-17,2.4333
2015-11-18,0.0
2015-11-19,0.6897
2015-11-20,-0.3805
2015-11-23,-24.7517
2015-11-24,-6.0914
2015-11-25,-2.7027
2015-11-27,5.2222
2015-11-30,10.0317
2015-12-01,-8.8292
2015-12-02,-3.8947000000000003
2015-12-03,-0.1095
2015-12-04,-8.114
2015-12-07,-5.9666
2015-12-08,6.0914
2015-12-09,10.1675
2015-12-10,-7.3833
2015-12-11,-13.2474
2015-12-14,0.1351
2015-12-15,-5.9379
2015-12-16,5.7389
2015-12-17,-2.578
2015-12-18,1.9499
2015-12-21,3.1421
2015-12-22,3.0464
2015-12-23,0.7712
2015-12-24,1.5306
2015-12-28,-5.2764
2015-12-29,0.7958
2015-12-30,4.3421
2015-12-31,9.4578
2016-01-04,-10.9447
2016-01-05,-0.9056
2016-01-06,-8.2245
2016-01-07,-0.1422
2016-01-08,-4.1311
2016-01-11,7.4294
2016-01-12,0.0
2016-01-13,-12.8631
2016-01-14,-0.1587
2016-01-15,-2.8617
2016-01-19,-8.1833
2016-01-20,-2.1390000000000002
2016-01-21,8.7432
2016-01-22,10.5528
2016-01-25,-3.7879
2016-01-26,2.3622
2016-01-27,-6.0
2016-01-28,-14.8936
2016-01-29,1.3462
2016-02-01,4.9336
2016-02-02,-9.7649
2016-02-03,-4.4088
2016-02-04,14.6751
2016-02-05,-4.2048
2016-02-08,-29.1985
2016-02-09,6.1995000000000005
2016-02-10,4.3147
2016-02-11,-4.8662
2016-02-12,-0.5115
2016-02-16,9.7686
2016-02-17,8.1967
2016-02-18,0.6494
2016-02-19,0.8602
2016-02-22,0.0
2016-02-23,-1.919
2016-02-24,1.5217
2016-02-25,0.4283
2016-02-26,0.2132
2016-02-29,-7.6596
2016-03-01,3.4562
2016-03-02,-2.4499
2016-03-03,0.4566
2016-03-04,3.1818
2016-03-07,7.489
2016-03-08,-12.0902
2016-03-09,1.6317
2016-03-10,-1.8349
2016-03-11,4.2056000000000004
2016-03-14,5.157
2016-03-15,-0.1066
2016-03-16,-6.5100999999999996
2016-03-17,-6.1644
2016-03-18,3.8929
2016-03-21,1.8735
2016-03-22,2.2989
2016-03-23,-2.2472
2016-03-24,-1.6092
2016-03-28,0.3505
2016-03-29,-13.1548
2016-03-30,-2.4129
2016-03-31,34.0659
2016-04-01,2.0492
2016-04-04,2.6104000000000003
2016-04-05,0.7828
2016-04-06,6.7961
2016-04-07,1.2727
2016-04-08,5.386
2016-04-11,5.2811
2016-04-12,2.7508
2016-04-13,4.4094
2016-04-14,0.905
2016-04-15,-0.1495
2016-04-18,-1.6467
2016-04-19,-2.5875
2016-04-20,0.3125
2016-04-21,-0.6464
2016-04-22,-1.5443
2016-04-25,-4.4586
2016-04-26,-1.3333
2016-04-27,-1.6892
2016-04-28,-0.3436
2016-04-29,-4.6552
2016-05-02,-5.0633
2016-05-03,-1.3333
2016-05-04,-9.2664
2016-05-05,0.4255
2016-05-06,1.0593
2016-05-09,0.2096
2016-05-10,2.9289
2016-05-11,-0.2033
2016-05-12,-3.4623
2016-05-13,2.5316
2016-05-16,-0.6173
2016-05-17,-5.176
2016-05-18,-7.8603
2016-05-19,-13.0332
2016-05-20,0.545
2016-05-23,5.4201
2016-05-24,12.8535
2016-05-25,4.5558
2016-05-26,-0.8715
2016-05-27,6.5934
2016-05-31,0.2062
2016-06-01,2.4691
2016-06-02,-0.8032
2016-06-03,-3.2389
2016-06-06,1.8828
2016-06-07,0.2053
2016-06-08,1.2295
2016-06-09,-4.8583
2016-06-10,-0.4255
2016-06-13,-3.2051
2016-06-14,-0.6623
2016-06-15,8.6667
2016-06-16,1.0225
2016-06-17,0.0
2016-06-20,-1.0121
2016-06-21,4.7035
2016-06-22,-0.5859
2016-06-23,-0.5894
2016-06-24,-9.0909
2016-06-27,0.6522
2016-06-28,3.6717
2016-06-29,0.4167
2016-06-30,0.4149
2016-07-01,-0.2066
2016-07-05,0.4141
2016-07-06,-1.6495
2016-07-07,-3.3543
2016-07-08,3.4707
2016-07-11,1.0482
2016-07-12,0.4149
2016-07-13,-0.4132
2016-07-14,2.0747
2016-07-15,-1.626
2016-07-18,-1.0331
2016-07-19,-1.0438
2016-07-20,1.0549
2016-07-21,-0.2088
2016-07-22,1.2551999999999999
2016-07-25,-0.4132
2016-07-26,-0.8299
2016-07-27,-1.046
2016-07-28,4.0169
2016-07-29,-0.6098
2016-08-01,0.2045
2016-08-02,1.9731999999999998
2016-08-03,0.0663
2016-08-04,-0.2
2016-08-05,-1.002
2016-08-08,1.2146
2016-08-09,4.4
2016-08-10,2.4904
2016-08-11,0.0
2016-08-12,0.0
2016-08-15,0.5584
2016-08-16,-0.7412
2016-08-17,0.7491
2016-08-18,-5.2045
2016-08-19,1.9607999999999999
2016-08-22,4.6154
2016-08-23,9.1912
2016-08-24,-2.1886
2016-08-25,-4.3029
2016-08-26,1.0791
2016-08-29,1.4235
2016-08-30,3.5088
2016-08-31,-0.5085
2016-09-01,0.3386
2016-09-02,0.1719
2016-09-06,1.6949
2016-09-07,-3.8333
2016-09-08,-0.6932
2016-09-09,-4.5375
2016-09-12,3.8391
2016-09-13,-2.2887
2016-09-14,0.9009
2016-09-15,-1.4285999999999999
2016-09-16,-0.7246
2016-09-19,11.3139
2016-09-20,8.1967
2016-09-21,3.1818
2016-09-22,5.1395
2016-09-23,6.1453
2016-09-26,-0.1316
2016-09-27,-0.1318
2016-09-28,-3.6939
2016-09-29,-7.5342
2016-09-30,-1.1852
2016-10-03,0.7496
2016-10-04,6.25
2016-10-05,-0.5602
2016-10-06,0.5634
2016-10-07,-1.8207
2016-10-10,0.3566
2016-10-11,-0.4975
2016-10-12,-1.5714000000000001
2016-10-13,-6.8215
2016-10-14,-0.7788
2016-10-17,-0.314
2016-10-18,1.5748
2016-10-19,-1.5504
2016-10-20,0.7874
2016-10-21,0.0
2016-10-24,-7.0313
2016-10-25,-5.8824
2016-10-26,9.8214
2016-10-27,0.0
2016-10-28,-11.3821
2016-10-31,-4.5872
2016-11-01,-8.6538
2016-11-02,-6.3158
2016-11-03,-6.7416
2016-11-04,0.0
2016-11-07,8.4337
2016-11-08,0.0
2016-11-09,6.6667
2016-11-10,-2.0833
2016-11-11,2.1277
2016-11-14,5.2083
2016-11-15,-0.9901
2016-11-16,-5.0
2016-11-17,-1.0526
2016-11-18,1.0638
2016-11-21,-1.0526
2016-11-22,-4.2553
2016-11-23,-3.3333
2016-11-25,11.4943
2016-11-28,-4.1237
2016-11-29,-7.5269
2016-11-30,-1.1628
2016-12-01,3.5294
2016-12-02,1.1364
2016-12-05,0.0
2016-12-06,-1.1236
2016-12-07,1.1364
2016-12-08,-1.1236
2016-12-09,0.0
2016-12-12,-4.5455
2016-12-13,0.0
2016-12-14,1.1905000000000001
2016-12-15,2.3529
2016-12-16,1.1494
2016-12-19,-1.1364
2016-12-20,-5.7471
2016-12-21,0.0
2016-12-22,1.2195
2016-12-23,3.6145
2016-12-27,9.3023
2016-12-28,3.1915
2016-12-29,-1.0309
2016-12-30,2.0833
2017-01-03,0.0
2017-01-04,1.0204
2017-01-05,1.0101
2017-01-06,0.0
2017-01-09,0.0
2017-01-10,0.0
2017-01-11,-8.0
2017-01-12,-3.2609
2017-01-13,5.618
2017-01-17,-4.2553
2017-01-18,-2.2222
2017-01-19,-1.1364
2017-01-20,0.0
2017-01-23,-4.5977
2017-01-24,-1.2048
2017-01-25,2.439
2017-01-26,-2.3810000000000002
2017-01-27,0.0
2017-01-30,1.2195
2017-01-31,-6.6265
2017-02-01,1.9355
2017-02-02,-1.2658
2017-02-03,1.2821
2017-02-06,0.0
2017-02-07,0.0
2017-02-08,-1.2658
2017-02-09,0.0
2017-02-10,7.6923
2017-02-13,-3.5714
2017-02-14,3.7037
2017-02-15,-1.1905000000000001
2017-02-16,0.0
2017-02-17,2.4096
2017-02-21,-2.3529
2017-02-22,0.0
2017-02-23,-2.4096
2017-02-24,-0.0031
2017-02-27,-1.2315
2017-02-28,1.25
2017-03-01,-1.2346
2017-03-02,3.75
2017-03-03,1.2048
2017-03-06,3.5714
2017-03-07,5.1724
2017-03-08,-0.5464
2017-03-09,5.4945
2017-03-10,4.1667
2017-03-13,-3.0
2017-03-14,0.0
2017-03-15,-4.1237
2017-03-16,-1.0753
2017-03-17,-1.087
2017-03-20,2.1978
2017-03-21,-2.1505
2017-03-22,-4.3956
2017-03-23,0.0
2017-03-24,0.0
2017-03-27,5.7471
2017-03-28,7.6087
2017-03-29,-2.0202
2017-03-30,4.1237
2017-03-31,-0.9901
2017-04-03,-4.0
2017-04-04,0.0
2017-04-05,0.0
2017-04-06,1.0417
2017-04-07,0.0
2017-04-10,3.0928
2017-04-11,-2.0
2017-04-12,-2.0408
2017-04-13,3.125
2017-04-17,1.0101
2017-04-18,-2.0
2017-04-19,-1.0204
2017-04-20,0.0
2017-04-21,-1.0309
2017-04-24,-1.0417
2017-04-25,-1.0526
2017-04-26,3.1915
2017-04-27,1.0309
2017-04-28,0.0
2017-05-01,2.0408
2017-05-02,2.0
2017-05-03,3.9215999999999998
2017-05-04,-0.9245
2017-05-05,0.9332
2017-05-08,-1.8868
2017-05-09,0.0
2017-05-10,0.4808
2017-05-11,0.4785
2017-05-12,-2.8571
2017-05-15,-3.9215999999999998
2017-05-16,1.0204
2017-05-17,-1.0101
2017-05-18,1.0204
2017-05-19,2.0202
2017-05-22,-2.9703
2017-05-23,2.0408
2017-05-24,-0.5
2017-05-25,-0.5025
2017-05-26,1.0101
2017-05-30,-6.0
2017-05-31,4.2553
2017-06-01,2.0408
2017-06-02,-1.0
2017-06-05,3.0303
2017-06-06,-2.9412000000000003
2017-06-07,1.0101
2017-06-08,0.0
2017-06-09,-2.0
2017-06-12,1.0204
2017-06-13,0.0
2017-06-14,1.0101
2017-06-15,-1.0
2017-06-16,0.0
2017-06-19,-1.0101
2017-06-20,1.0204
2017-06-21,-1.0101
2017-06-22,1.5306
2017-06-23,-1.5074999999999998
2017-06-26,3.0612
2017-06-27,-0.495
2017-06-28,1.4925
2017-06-29,0.9804
2017-06-30,0.9709
2017-07-03,0.0
2017-07-05,-3.8462
2017-07-06,5.0
2017-07-07,-0.9524
2017-07-10,0.0
2017-07-11,0.9615
2017-07-12,0.0
2017-07-13,0.9524
2017-07-14,0.0
2017-07-17,0.0
2017-07-18,-0.9434
2017-07-19,-3.8095
2017-07-20,1.9802
2017-07-21,-0.9709
2017-07-24,0.1
2017-07-25,2.8383000000000003
2017-07-26,-1.9048
2017-07-27,0.0
2017-07-28,1.9417
2017-07-31,0.0
2017-08-01,-0.9524
2017-08-02,0.0
2017-08-03,0.0
2017-08-04,0.0
2017-08-07,0.0
2017-08-08,-1.9231
2017-08-09,-2.9412000000000003
2017-08-10,-5.0505
2017-08-11,6.1766
2017-08-14,-1.8094999999999999
2017-08-15,0.0
2017-08-16,1.0204
2017-08-17,-12.1212
2017-08-18,9.1954
2017-08-21,0.0
2017-08-22,0.0
2017-08-23,-3.1579
2017-08-24,-3.2609
2017-08-25,1.1236
2017-08-28,2.2222
2017-08-29,7.6087
2017-08-30,8.4525
2017-08-31,3.3828
2017-09-01,-4.5045
2017-09-05,0.0
2017-09-06,-0.9434
2017-09-07,0.9524
2017-09-08,1.8868
2017-09-11,-0.9259
2017-09-12,0.9346
2017-09-13,7.4074
2017-09-14,2.5862
2017-09-15,1.6806999999999999
2017-09-18,-1.6529
2017-09-19,-15.9664
2017-09-20,10.0
2017-09-21,4.5455
2017-09-22,7.8261
2017-09-25,4.0323
2017-09-26,-19.3798
2017-09-27,-0.9615
2017-09-28,-5.8252
2017-09-29,0.0
2017-10-02,-1.0309
2017-10-03,-4.1667
2017-10-04,-1.087
2017-10-05,1.0989
2017-10-06,1.087
2017-10-09,-2.1505
2017-10-10,0.0
2017-10-11,-3.2967
2017-10-12,0.0
2017-10-13,1.1364
2017-10-16,0.0
2017-10-17,2.2472
2017-10-18,-2.1978
2017-10-19,-2.2472
2017-10-20,1.1494
2017-10-23,-4.5455
2017-10-24,0.0
2017-10-25,-4.7619
2017-10-26,-2.5
2017-10-27,0.0
2017-10-30,-1.2821
2017-10-31,-1.2987
2017-11-01,0.0
2017-11-02,2.6316
2017-11-03,1.2821
2017-11-06,-1.2658
2017-11-07,-5.1282
2017-11-08,-2.027
2017-11-09,-0.6897
2017-11-10,-1.3889
2017-11-13,-2.1127
2017-11-14,-13.6691
2017-11-15,0.8333
2017-11-16,0.8264
2017-11-17,1.6393
2017-11-20,0.0
2017-11-21,-1.6129
2017-11-22,2.459
2017-11-24,4.8
2017-11-27,1.5267
2017-11-28,-2.2556
2017-11-29,3.0769
2017-11-30,-1.4925
2017-12-01,-3.7879
2017-12-04,-0.7874
2017-12-05,0.7937
2017-12-06,-8.6614
2017-12-07,1.7241
2017-12-08,1.6949
2017-12-11,-3.3333
2017-12-12,-3.4483
2017-12-13,1.7856999999999998
2017-12-14,-1.7544
2017-12-15,1.7856999999999998
2017-12-18,0.0
2017-12-19,-1.7544
2017-12-20,0.0
2017-12-21,0.0
2017-12-22,9.8214
2017-12-26,-0.813
2017-12-27,-1.6393
2017-12-28,-2.5
2017-12-29,10.2564
2018-01-02,2.3256
2018-01-03,3.7879
2018-01-04,-0.7299
2018-01-05,-2.2059
2018-01-08,3.7594
2018-01-09,-1.4493
2018-01-10,-1.4706000000000001
2018-01-11,-1.4925
2018-01-12,-6.0606
2018-01-16,-1.6129
2018-01-17,-1.6393
2018-01-18,0.0
2018-01-19,0.0
2018-01-22,0.8333
2018-01-23,0.8264
2018-01-24,0.0
2018-01-25,0.0
2018-01-26,0.3279
2018-01-29,2.9412000000000003
2018-01-30,1.5873
2018-01-31,0.0
2018-02-01,-1.5625
2018-02-02,0.7937
2018-02-05,-1.5748
2018-02-06,-0.8
2018-02-07,-1.6129
2018-02-08,0.0
2018-02-09,-4.918
2018-02-12,4.3103
2018-02-13,3.3058
2018-02-14,2.4
2018-02-15,7.8125
2018-02-16,1.4493
2018-02-20,-0.7143
2018-02-21,-0.7194
2018-02-22,-2.8986
2018-02-23,4.4776
2018-02-26,-2.8571
2018-02-27,1.4706000000000001
2018-02-28,-2.8986
2018-03-01,-5.9701
2018-03-02,4.7619
2018-03-05,0.0
2018-03-06,3.0303
2018-03-07,0.0
2018-03-08,-1.4706000000000001
2018-03-09,1.4925
2018-03-12,-1.4706000000000001
2018-03-13,-2.9851
2018-03-14,-1.5385
2018-03-15,0.0
2018-03-16,-1.5625
2018-03-19,0.0
2018-03-20,-1.5873
2018-03-21,0.0
2018-03-22,1.6129
2018-03-23,-4.7619
2018-03-26,8.3333
2018-03-27,-3.0769
2018-03-28,-3.1746
2018-03-29,0.8197
2018-04-02,-4.065
2018-04-03,0.8475
2018-04-04,-0.8403
2018-04-05,0.0
2018-04-06,3.3898
2018-04-09,0.0
2018-04-10,1.6393
2018-04-11,6.4516
2018-04-12,6.0606
2018-04-13,-1.4285999999999999
2018-04-16,0.0
2018-04-17,4.3478
2018-04-18,-2.7778
2018-04-19,7.1429
2018-04-20,-5.3333
2018-04-23,0.0
2018-04-24,0.0
2018-04-25,-1.4085
2018-04-26,8.5714
2018-04-27,0.0
2018-04-30,3.9474
2018-05-01,-1.2658
2018-05-02,0.0
2018-05-03,3.8462
2018-05-04,4.9383
2018-05-07,2.3529
2018-05-08,3.4483
2018-05-09,0.0
2018-05-10,0.0
2018-05-11,0.0
2018-05-14,-1.0
2018-05-15,1.0101
2018-05-16,7.7778
2018-05-17,4.1237
2018-05-18,0.0
2018-05-21,1.9802
2018-05-22,6.7961
2018-05-23,10.0
2018-05-24,0.0
2018-05-25,-2.4793
2018-05-29,-0.8475
2018-05-30,-4.2735
2018-05-31,1.7856999999999998
2018-06-01,0.8772
2018-06-04,14.7826
2018-06-05,3.7879
2018-06-06,-5.8394
2018-06-07,5.4264
2018-06-08,4.4118
2018-06-11,-8.4507
2018-06-12,0.7692
2018-06-13,-0.7634
2018-06-14,3.8462
2018-06-15,-0.7407
2018-06-18,-2.2388
2018-06-19,0.0
2018-06-20,5.3435
2018-06-21,2.1739
2018-06-22,1.4184
2018-06-25,1.3986
2018-06-26,0.6897
2018-06-27,2.0548
2018-06-28,-2.6846
2018-06-29,0.6897
2018-07-02,-0.6849
2018-07-03,-1.3793
2018-07-05,-1.3986
2018-07-06,0.7092
2018-07-09,-1.4085
2018-07-10,-5.0
2018-07-11,-3.0075
2018-07-12,6.9767
2018-07-13,2.1739
2018-07-16,-0.3546
2018-07-17,1.7793999999999999
2018-07-18,0.0
2018-07-19,-2.7972
2018-07-20,0.0
2018-07-23,0.0
2018-07-24,0.0
2018-07-25,0.0
2018-07-26,-0.7194
2018-07-27,-4.3478
2018-07-30,0.7576
2018-07-31,0.7519
2018-08-01,1.4925
2018-08-02,3.6765
2018-08-03,-1.4184
2018-08-06,-0.7194
2018-08-07,2.1739
2018-08-08,5.6738
2018-08-09,-1.3423
2018-08-10,0.0
2018-08-13,1.3605
2018-08-14,2.0134
2018-08-15,0.6579
2018-08-16,0.0
2018-08-17,0.0
2018-08-20,-1.3072
2018-08-21,0.0
2018-08-22,-2.649
2018-08-23,1.3605
2018-08-24,2.0134
2018-08-27,-1.9737
2018-08-28,0.0
2018-08-29,1.3423
2018-08-30,-1.3245
2018-08-31,2.6846
2018-09-04,3.9215999999999998
2018-09-05,120.7547
2018-09-06,-8.2621
2018-09-07,-1.8634
2018-09-10,18.038
2018-09-11,15.8177
2018-09-12,-14.3519
2018-09-13,-0.2703
2018-09-14,12.7371
2018-09-17,3.8462
2018-09-18,-6.4815
2018-09-19,-2.4752
2018-09-20,0.7614
2018-09-21,1.7631999999999999
2018-09-24,0.7426
2018-09-25,-4.914
2018-09-26,-3.3592
2018-09-27,4.0107
2018-09-28,-0.5141
2018-10-01,4.4961
2018-10-02,-2.8684
2018-10-03,0.611
2018-10-04,-5.2126
2018-10-05,-5.1255
2018-10-08,-0.2251
2018-10-09,-3.1021
2018-10-10,0.8731
2018-10-11,0.4616
2018-10-12,-0.0574
2018-10-15,0.4023
2018-10-16,3.0338
2018-10-17,2.7222
2018-10-18,1.947
2018-10-19,2.122
2018-10-22,2.8052
2018-10-23,-7.5796
2018-10-24,-4.866
2018-10-25,3.9655
2018-10-26,-2.377
2018-10-29,-3.6806
2018-10-30,3.8213
2018-10-31,3.0578
2018-11-01,21.8132
2018-11-02,1.0374
2018-11-05,-1.7410999999999999
2018-11-06,-3.6347
2018-11-07,-5.2334
2018-11-08,2.0896
2018-11-09,-7.0175
2018-11-12,-2.9874
2018-11-13,0.8644
2018-11-14,-4.9277
2018-11-15,9.7465
2018-11-16,4.8255
2018-11-19,-4.7992
2018-11-20,-1.5432000000000001
2018-11-21,-0.8359
2018-11-23,2.7397
2018-11-26,-1.6923
2018-11-27,-0.7303
2018-11-28,-0.1576
2018-11-29,-1.6316000000000002
2018-11-30,1.9797
2018-12-03,0.6296
2018-12-04,-1.512
2018-12-06,-3.5998
2018-12-07,-1.2081
2018-12-10,-5.114
2018-12-11,0.6444
2018-12-12,7.6834
2018-12-13,-2.8649
2018-12-14,0.1669
2018-12-17,-1.5556
2018-12-18,-6.1512
2018-12-19,0.902
2018-12-20,-6.7938
2018-12-21,-2.11
2018-12-24,-0.3919
2018-12-26,2.9508
2018-12-27,-1.9108
2018-12-28,1.1039
2018-12-31,1.3487
2019-01-02,10.7731
2019-01-03,1.4874
2019-01-04,4.1714
2019-01-07,-4.1667
2019-01-08,-5.5336
2019-01-09,-2.5105
2019-01-10,-8.4611
2019-01-11,3.215
2019-01-14,-6.4244
2019-01-15,4.7157
2019-01-16,0.6623
2019-01-17,0.1316
2019-01-18,1.3798
2019-01-22,1.0369
2019-01-23,-2.694
2019-01-24,-3.6915
2019-01-25,4.3121
2019-01-28,-3.5433
2019-01-29,-0.4762
2019-01-30,2.1189
2019-01-31,5.4886
2019-02-01,5.7741
2019-02-04,0.9598
2019-02-05,-8.4967
2019-02-06,-2.4026
2019-02-07,0.8649
2019-02-08,-0.9894
2019-02-11,-1.066
2019-02-12,1.3468
2019-02-13,-1.2625
2019-02-14,-4.4415
2019-02-15,-1.4085
2019-02-19,-10.7143
2019-02-20,1.76
2019-02-21,-0.8648
2019-02-22,-0.4758
