ticker,AMN US Equity
2002-04-08,0.5199
2002-04-09,-0.069
2002-04-10,0.9317
2002-04-11,-3.2479
2002-04-12,-0.1767
2002-04-15,3.0442
2002-04-16,-0.4466
2002-04-17,6.6253
2002-04-18,-1.2945
2002-04-19,-0.8197
2002-04-22,-1.5207000000000002
2002-04-23,2.2155
2002-04-24,-3.7767
2002-04-25,2.2867
2002-04-26,0.0667
2002-04-29,5.035
2002-04-30,-2.1905
2002-05-01,2.0772
2002-05-02,-1.3037
2002-05-03,3.0928
2002-05-06,0.0
2002-05-07,-2.5938
2002-05-08,-2.9836
2002-05-09,-2.4471
2002-05-10,1.0508
2002-05-13,-0.4025
2002-05-14,2.6271
2002-05-15,-0.1313
2002-05-16,3.8120000000000003
2002-05-17,4.4634
2002-05-20,1.5758
2002-05-21,-3.5501
2002-05-22,0.9898
2002-05-23,1.6539000000000001
2002-05-24,-0.4821
2002-05-28,2.1798
2002-05-29,0.7704
2002-05-30,0.5587
2002-05-31,2.2515
2002-06-03,-0.0286
2002-06-04,-3.976
2002-06-05,3.8129
2002-06-06,2.6112
2002-06-07,1.5101
2002-06-10,-0.5785
2002-06-11,0.6096
2002-06-12,-2.6164
2002-06-13,-0.0283
2002-06-14,-1.4993
2002-06-17,3.3889
2002-06-18,1.3889
2002-06-19,0.137
2002-06-20,-0.9302
2002-06-21,-4.3082
2002-06-24,-2.3088
2002-06-25,-0.9453
2002-06-26,0.2088
2002-06-27,3.4226
2002-06-28,0.7482
2002-07-01,-4.8558
2002-07-02,-6.3344
2002-07-03,-2.5321
2002-07-05,3.9132
2002-07-08,0.9177
2002-07-09,-3.7316000000000003
2002-07-10,-4.8208
2002-07-11,-0.5818
2002-07-12,3.2014
2002-07-15,-3.3356
2002-07-16,2.8986
2002-07-17,0.1341
2002-07-18,-2.1768
2002-07-19,-5.3406
2002-07-22,-6.8716
2002-07-23,-0.699
2002-07-24,0.1173
2002-07-25,9.2188
2002-07-26,-0.5722
2002-07-29,0.7554
2002-07-30,-6.7476
2002-07-31,8.9204
2002-08-01,-7.5571
2002-08-02,-0.7224
2002-08-05,-8.1195
2002-08-06,1.2922
2002-08-07,-11.1111
2002-08-08,-3.2407
2002-08-09,-0.9569
2002-08-12,10.2415
2002-08-13,-4.4259
2002-08-14,0.8712
2002-08-15,3.0455
2002-08-16,-2.9554
2002-08-19,10.4091
2002-08-20,-6.3401
2002-08-21,-0.0879
2002-08-22,-2.3317
2002-08-23,2.2523
2002-08-26,0.2203
2002-08-27,1.0989
2002-08-28,1.6522000000000001
2002-08-29,1.7964
2002-08-30,2.1008
2002-09-03,-4.5267
2002-09-04,0.1724
2002-09-05,-5.3356
2002-09-06,-4.5455
2002-09-09,-5.0
2002-09-10,4.7619
2002-09-11,-4.4976
2002-09-12,4.7094000000000005
2002-09-13,2.3923
2002-09-16,-4.6262
2002-09-17,1.0289
2002-09-18,-1.2124
2002-09-19,3.0437
2002-09-20,-1.1434
2002-09-23,-1.8313000000000001
2002-09-24,-2.7982
2002-09-25,-3.9899
2002-09-26,0.4734
2002-09-27,-2.1466
2002-09-30,-1.0166
2002-10-01,-2.1081
2002-10-02,-0.2209
2002-10-03,-0.1107
2002-10-04,-5.8172
2002-10-07,-12.3529
2002-10-08,0.3356
2002-10-09,3.01
2002-10-10,6.8831
2002-10-11,-3.8882
2002-10-14,3.6662
2002-10-15,2.439
2002-10-16,-0.3571
2002-10-17,-4.2413
2002-10-18,-2.8696
2002-10-21,3.2755
2002-10-22,4.9751
2002-10-23,0.7109
2002-10-24,5.8824
2002-10-25,16.4444
2002-10-28,-2.1947
2002-10-29,-21.5122
2002-10-30,-3.0454
2002-10-31,-7.3077
2002-11-01,-5.1867
2002-11-04,2.1152
2002-11-05,0.1429
2002-11-06,3.067
2002-11-07,2.7682
2002-11-08,2.0202
2002-11-11,-1.6502
2002-11-12,5.0336
2002-11-13,4.345
2002-11-14,5.1439
2002-11-15,-1.5725
2002-11-18,-1.4793
2002-11-19,3.3033
2002-11-20,4.593
2002-11-21,0.0
2002-11-22,0.3335
2002-11-25,-0.554
2002-11-26,-3.0084
2002-11-27,3.5037000000000003
2002-11-29,0.333
2002-12-02,-4.9779
2002-12-03,-2.7939
2002-12-04,1.0778
2002-12-05,-1.8365
2002-12-06,-0.0604
2002-12-09,-0.6643
2002-12-10,0.304
2002-12-11,-1.9394
2002-12-12,0.4326
2002-12-13,-2.7692
2002-12-16,3.1646
2002-12-17,-0.7362
2002-12-18,-1.9778
2002-12-19,-4.1614
2002-12-20,0.0
2002-12-23,6.3816
2002-12-24,-2.5974
2002-12-26,4.6984
2002-12-27,-1.2129
2002-12-30,3.008
2002-12-31,0.7747
2003-01-02,0.8279
2003-01-03,-0.3519
2003-01-06,3.1195
2003-01-07,4.3379
2003-01-08,0.6565
2003-01-09,0.0
2003-01-10,-2.3913
2003-01-13,-1.1693
2003-01-14,0.9014
2003-01-15,0.335
2003-01-16,0.1669
2003-01-17,-0.5556
2003-01-21,-5.0279
2003-01-22,-2.0588
2003-01-23,1.6216
2003-01-24,-1.3002
2003-01-27,-0.8383
2003-01-28,3.8647
2003-01-29,-0.814
2003-01-30,-3.7515
2003-01-31,-0.7308
2003-02-03,-3.865
2003-02-04,-3.0632
2003-02-05,-1.975
2003-02-06,-15.5809
2003-02-07,-1.1933
2003-02-10,0.2415
2003-02-11,0.8032
2003-02-12,-7.1713000000000005
2003-02-13,3.8627000000000002
2003-02-14,-15.7025
2003-02-18,5.3922
2003-02-19,0.4651
2003-02-20,1.8519
2003-02-21,-1.3636
2003-02-24,-3.2258
2003-02-25,0.8571
2003-02-26,1.2276
2003-02-27,5.2239
2003-02-28,0.7979
2003-03-03,-1.4952
2003-03-04,-1.7856999999999998
2003-03-05,2.2727
2003-03-06,-2.6667
2003-03-07,0.6393
2003-03-10,-0.9982
2003-03-11,-1.0082
2003-03-12,-1.6667
2003-03-13,3.5782
2003-03-14,-0.5455
2003-03-17,2.1938
2003-03-18,-1.6099999999999999
2003-03-19,3.4545
2003-03-20,-1.6696
2003-03-21,2.4129
2003-03-24,-2.5305
2003-03-25,1.5219
2003-03-26,2.7337
2003-03-27,-2.1459
2003-03-28,-1.7544
2003-03-31,-1.9643000000000002
2003-04-01,-1.8215
2003-04-02,0.8349
2003-04-03,-0.92
2003-04-04,-2.9712
2003-04-07,-3.5407
2003-04-08,-1.2897
2003-04-09,-4.5226
2003-04-10,0.8421
2003-04-11,0.2088
2003-04-14,4.1667
2003-04-15,-1.4
2003-04-16,-1.217
2003-04-17,2.3614
2003-04-21,0.5015
2003-04-22,3.3932
2003-04-23,-0.0965
2003-04-24,-0.5797
2003-04-25,-1.6521
2003-04-28,2.5692
2003-04-29,-2.6975
2003-04-30,-9.901
2003-05-01,2.6374
2003-05-02,3.5332
2003-05-05,-0.5171
2003-05-06,1.0395
2003-05-07,-1.1317
2003-05-08,-0.7284
2003-05-09,0.2096
2003-05-12,-0.2092
2003-05-13,0.6289
2003-05-14,-0.8333
2003-05-15,5.4622
2003-05-16,8.5657
2003-05-19,-1.3761
2003-05-20,-4.6512
2003-05-21,-0.1951
2003-05-22,1.6618
2003-05-23,0.0
2003-05-27,-0.0962
2003-05-28,5.7748
2003-05-29,3.7307
2003-05-30,0.0
2003-06-02,0.3509
2003-06-03,0.3497
2003-06-04,3.9199
2003-06-05,1.0059
2003-06-06,1.3277999999999999
2003-06-09,-0.9009
2003-06-10,-0.0826
2003-06-11,-0.4963
2003-06-12,4.9044
2003-06-13,-2.7734
2003-06-16,1.7115
2003-06-17,-2.3237
2003-06-18,2.0509
2003-06-19,-2.7331
2003-06-20,2.8926
2003-06-23,-1.6064
2003-06-24,1.1429
2003-06-25,-1.1299
2003-06-26,2.0408
2003-06-27,0.88
2003-06-30,0.7137
2003-07-01,-2.0472
2003-07-02,-1.4469
2003-07-03,2.9364
2003-07-07,4.7544
2003-07-08,2.4962
2003-07-09,-0.8856
2003-07-10,1.1914
2003-07-11,3.6056
2003-07-14,6.179
2003-07-15,-2.7425
2003-07-16,-0.6878
2003-07-17,-2.0083
2003-07-18,-1.5548
2003-07-21,-2.2254
2003-07-22,3.0837
2003-07-23,-1.9943
2003-07-24,0.436
2003-07-25,-0.0724
2003-07-28,2.1723
2003-07-29,-1.8427
2003-07-30,-0.0722
2003-07-31,2.6012
2003-08-01,-3.662
2003-08-04,1.2427
2003-08-05,-0.0722
2003-08-06,-0.6503
2003-08-07,3.0545
2003-08-08,0.5646
2003-08-11,1.8947
2003-08-12,2.7548
2003-08-13,0.4021
2003-08-14,-1.2016
2003-08-15,0.6757
2003-08-18,-0.6711
2003-08-19,-1.3514
2003-08-20,0.0
2003-08-21,1.3014000000000001
2003-08-22,-0.7437
2003-08-25,-1.6349
2003-08-26,-2.0083
2003-08-27,-0.424
2003-08-28,2.484
2003-08-29,14.2659
2003-09-02,0.0
2003-09-03,-0.2424
2003-09-04,1.3973
2003-09-05,-0.8388
2003-09-08,-0.8459
2003-09-09,0.7922
2003-09-10,-0.2418
2003-09-11,0.6061
2003-09-12,-1.2048
2003-09-15,0.2439
2003-09-16,0.1825
2003-09-17,-0.425
2003-09-18,0.6098
2003-09-19,-0.8485
2003-09-22,-0.3056
2003-09-23,-0.3679
2003-09-24,0.0
2003-09-25,-0.8615
2003-09-26,-0.3724
2003-09-29,1.1215
2003-09-30,0.0616
2003-10-01,0.8621
2003-10-02,-0.6716
2003-10-03,0.4917
2003-10-06,0.7339
2003-10-07,0.0
2003-10-08,-0.1821
2003-10-09,-3.7105
2003-10-10,0.3159
2003-10-13,-0.1889
2003-10-14,-0.3785
2003-10-15,0.2533
2003-10-16,0.0
2003-10-17,-0.1263
2003-10-20,-1.1385
2003-10-21,-2.3033
2003-10-22,-1.4407
2003-10-23,1.5282
2003-10-24,-0.8508
2003-10-27,0.132
2003-10-28,1.9776
2003-10-29,3.7492
2003-10-30,-2.1807
2003-10-31,-3.6943
2003-11-03,0.9921
2003-11-04,-2.7504999999999997
2003-11-05,-2.6936
2003-11-06,0.7612
2003-11-07,0.1374
2003-11-10,0.7545
2003-11-11,-0.7488
2003-11-12,1.2346
2003-11-13,-0.1355
2003-11-14,-0.6106
2003-11-17,1.0239
2003-11-18,2.6351
2003-11-19,1.7117
2003-11-20,0.4531
2003-11-21,2.9638999999999998
2003-11-24,6.383
2003-11-25,-2.2941
2003-11-26,0.7225
2003-11-28,1.4943
2003-12-01,0.2356
2003-12-02,-0.4113
2003-12-03,-2.3599
2003-12-04,-1.4502
2003-12-05,-1.5941
2003-12-08,2.4299
2003-12-09,-2.3114
2003-12-10,0.1245
2003-12-11,4.1667
2003-12-12,-0.2985
2003-12-15,0.8982
2003-12-16,-0.3561
2003-12-17,-0.3574
2003-12-18,0.0598
2003-12-19,0.3584
2003-12-22,-0.2381
2003-12-23,0.537
2003-12-24,0.8902
2003-12-26,-0.3529
2003-12-29,2.1250999999999998
2003-12-30,-0.3468
2003-12-31,-0.464
2004-01-02,1.9814
2004-01-05,2.5714
2004-01-06,-1.1142
2004-01-07,0.6761
2004-01-08,2.5741
2004-01-09,-0.8183
2004-01-12,1.7602
2004-01-13,2.8108
2004-01-14,5.205
2004-01-15,6.7466
2004-01-16,-3.4644
2004-01-20,-0.9214
2004-01-21,-2.839
2004-01-22,-0.8564
2004-01-23,1.626
2004-01-26,-0.9
2004-01-27,0.9082
2004-01-28,-4.75
2004-01-29,0.5249
2004-01-30,0.2611
2004-02-02,-0.8854
2004-02-03,4.2564
2004-02-04,-5.746
2004-02-05,0.5348
2004-02-06,2.5532
2004-02-09,-0.3631
2004-02-10,2.3425000000000002
2004-02-11,-1.0682
2004-02-12,-1.491
2004-02-13,-1.9832999999999998
2004-02-17,-0.213
2004-02-18,-1.0139
2004-02-19,-2.965
2004-02-20,2.7778
2004-02-23,-2.1081
2004-02-24,0.497
2004-02-25,-0.8242
2004-02-26,3.8781
2004-02-27,-2.8266999999999998
2004-03-01,0.8782
2004-03-02,-0.4353
2004-03-03,-0.3279
2004-03-04,0.3838
2004-03-05,-0.0546
2004-03-08,-2.4044
2004-03-09,-1.0078
2004-03-10,-0.7353
2004-03-11,1.1396
2004-03-12,1.5211000000000001
2004-03-15,-2.8857
2004-03-16,0.0
2004-03-17,2.4571
2004-03-18,-2.2867
2004-03-19,-0.0571
2004-03-22,-1.8846
2004-03-23,2.2701000000000002
2004-03-24,-2.0489
2004-03-25,1.1621
2004-03-26,0.1723
2004-03-29,0.0573
2004-03-30,0.4011
2004-03-31,4.7374
2004-04-01,-1.3624
2004-04-02,1.7127
2004-04-05,-0.3802
2004-04-06,0.7088
2004-04-07,-1.1911
2004-04-08,-0.7123
2004-04-12,-0.3311
2004-04-13,-1.052
2004-04-14,-1.6228
2004-04-15,-3.2423
2004-04-16,2.1752
2004-04-19,0.8631
2004-04-20,-0.9698
2004-04-21,1.5553
2004-04-22,3.9138
2004-04-23,-0.9279
2004-04-26,-0.6612
2004-04-27,-1.9412
2004-04-28,1.1878
2004-04-29,-5.5338
2004-04-30,-3.6686
2004-05-03,-1.7199
2004-05-04,0.625
2004-05-05,1.1801
2004-05-06,-0.6753
2004-05-07,-2.843
2004-05-10,-2.3537
2004-05-11,1.5635
2004-05-12,-1.6677
2004-05-13,0.1305
2004-05-14,-0.9121
2004-05-17,-2.1696
2004-05-18,0.336
2004-05-19,-1.2056
2004-05-20,-0.5424
2004-05-21,-0.1363
2004-05-24,0.9556
2004-05-25,2.7721
2004-05-26,1.9737
2004-05-27,-1.0323
2004-05-28,-0.9126
2004-06-01,-1.5789
2004-06-02,0.5348
2004-06-03,-1.5957
2004-06-04,1.6892
2004-06-07,0.0664
2004-06-08,0.1328
2004-06-09,-0.6631
2004-06-10,-0.0668
2004-06-14,-0.4676
2004-06-15,-0.0671
2004-06-16,0.0672
2004-06-17,0.1342
2004-06-18,0.4021
2004-06-21,0.2003
2004-06-22,-0.1999
2004-06-23,0.534
2004-06-24,-0.4648
2004-06-25,-1.9346
2004-06-28,3.0612
2004-06-29,0.7261
2004-06-30,0.1966
2004-07-01,-0.7848
2004-07-02,0.1978
2004-07-06,-1.6447
2004-07-07,0.0
2004-07-08,-1.6722000000000001
2004-07-09,-0.6122
2004-07-12,0.1369
2004-07-13,0.4785
2004-07-14,-0.7483
2004-07-15,0.0
2004-07-16,0.0685
2004-07-19,0.6849
2004-07-20,0.5442
2004-07-21,-1.5562
2004-07-22,0.4124
2004-07-23,-0.7529
2004-07-26,1.3103
2004-07-27,-1.4976
2004-07-28,-2.1424
2004-07-29,-5.4379
2004-07-30,-3.6593999999999998
2004-08-02,-1.938
2004-08-03,0.9486
2004-08-04,-0.5482
2004-08-05,-3.3858
2004-08-06,-3.3415
2004-08-09,-1.4334
2004-08-10,-0.8554
2004-08-11,-1.3805
2004-08-12,0.175
2004-08-13,0.524
2004-08-16,-0.1738
2004-08-17,-0.5222
2004-08-18,2.1872
2004-08-19,-2.8253
2004-08-20,1.3216
2004-08-23,-0.6957
2004-08-24,0.9632
2004-08-25,2.5152
2004-08-26,-2.0305
2004-08-27,0.4318
2004-08-30,0.7739
2004-08-31,-1.3652
2004-09-01,-0.4325
2004-09-02,1.8245
2004-09-03,-0.7679
2004-09-07,0.6879
2004-09-08,-1.7933
2004-09-09,0.5217
2004-09-10,2.0761
2004-09-13,2.2034
2004-09-14,-2.6534
2004-09-15,0.5963
2004-09-16,0.4234
2004-09-17,-0.5059
2004-09-20,2.5423999999999998
2004-09-21,1.9008
2004-09-22,-3.7307
2004-09-23,0.1685
2004-09-24,0.6728
2004-09-27,-1.6707999999999998
2004-09-28,1.9541
2004-09-29,-0.3333
2004-09-30,-0.0836
2004-10-01,2.8452
2004-10-04,-0.5696
2004-10-05,-1.3093
2004-10-06,0.995
2004-10-07,-1.3957
2004-10-08,-1.0824
2004-10-11,0.5892
2004-10-12,1.0879
2004-10-13,-1.0762
2004-10-14,0.0
2004-10-15,-1.0042
2004-10-18,-0.1691
2004-10-19,-1.5241
2004-10-20,0.086
2004-10-21,0.6873
2004-10-22,-1.7917999999999998
2004-10-25,-0.8688
2004-10-26,0.0876
2004-10-27,3.5902
2004-10-28,0.1691
2004-10-29,-0.4219
2004-11-01,-1.6949
2004-11-02,-2.5862
2004-11-03,-1.8584
2004-11-04,1.0821
2004-11-05,21.6771
2004-11-08,-0.9531
2004-11-09,-0.3701
2004-11-10,0.2972
2004-11-11,4.0
2004-11-12,11.9658
2004-11-15,-0.4453
2004-11-16,-0.3195
2004-11-17,-0.5769
2004-11-18,0.8382
2004-11-19,-0.8951
2004-11-22,0.9677
2004-11-23,-0.3195
2004-11-24,0.0641
2004-11-26,2.4984
2004-11-29,-0.125
2004-11-30,0.1252
2004-12-01,-0.125
2004-12-02,0.1252
2004-12-03,1.75
2004-12-06,0.86
2004-12-07,0.3045
2004-12-08,-1.2143
2004-12-09,-2.2741
2004-12-10,-2.0755
2004-12-13,0.9634
2004-12-14,1.2723
2004-12-15,-1.0678
2004-12-16,0.6349
2004-12-17,-0.1262
2004-12-20,-0.5054
2004-12-21,0.6349
2004-12-22,0.9464
2004-12-23,-0.5
2004-12-27,0.5025
2004-12-28,-0.8125
2004-12-29,0.5041
2004-12-30,-0.1881
2004-12-31,-0.0628
2005-01-03,-1.0685
2005-01-04,-1.0165
2005-01-05,-2.8241
2005-01-06,0.0
2005-01-07,-0.6605
2005-01-10,0.5319
2005-01-11,-2.2487
2005-01-12,-1.8944999999999999
2005-01-13,0.2069
2005-01-14,0.2753
2005-01-18,-0.1373
2005-01-19,-2.543
2005-01-20,-0.5642
2005-01-21,-2.4823
2005-01-24,1.8182
2005-01-25,-0.2143
2005-01-26,0.9306
2005-01-27,-1.8439999999999999
2005-01-28,1.1561
2005-01-31,2.3571
2005-02-01,-0.4885
2005-02-02,-0.1403
2005-02-03,-2.6685
2005-02-04,1.8037999999999998
2005-02-07,-0.2126
2005-02-08,0.142
2005-02-09,-1.5603
2005-02-10,-1.6571
2005-02-11,0.3663
2005-02-14,-1.3139
2005-02-15,-0.1479
2005-02-16,-1.8519
2005-02-17,-1.1320999999999999
2005-02-18,0.3817
2005-02-22,-0.6084
2005-02-23,0.153
2005-02-24,0.0764
2005-02-25,1.374
2005-02-28,1.8824999999999998
2005-03-01,-2.6608
2005-03-02,1.4426999999999999
2005-03-03,1.5718999999999999
2005-03-04,4.1268
2005-03-07,3.3263
2005-03-08,-0.3425
2005-03-09,4.4674
2005-03-10,-3.1579
2005-03-11,3.6005000000000003
2005-03-14,2.8197
2005-03-15,-3.8903
2005-03-16,2.3889
2005-03-17,-1.5554000000000001
2005-03-18,0.2633
2005-03-21,0.5253
2005-03-22,1.6329
2005-03-23,-1.928
2005-03-24,-0.6553
2005-03-28,1.3193
2005-03-29,-0.5859
2005-03-30,2.816
2005-03-31,1.3376000000000001
2005-04-01,-0.8171
2005-04-04,1.9011
2005-04-05,2.6119
2005-04-06,-4.5455
2005-04-07,-0.9524
2005-04-08,-0.1282
2005-04-11,-0.0642
2005-04-12,-0.5138
2005-04-13,3.9379999999999997
2005-04-14,-1.2422
2005-04-15,-3.5220000000000002
2005-04-18,-0.7823
2005-04-19,-3.7451
2005-04-20,3.2082
2005-04-21,1.5211999999999999
2005-04-22,-2.9967
2005-04-25,3.1565
2005-04-26,-2.3438
2005-04-27,0.8667
2005-04-28,-3.1725
2005-04-29,0.8191
2005-05-02,-0.1354
2005-05-03,-0.678
2005-05-04,2.116
2005-05-05,-0.3342
2005-05-06,1.4085
2005-05-09,-0.7937
2005-05-10,-3.8667
2005-05-11,-1.6644
2005-05-12,-1.2694
2005-05-13,1.1429
2005-05-16,-1.8362
2005-05-17,-0.7914
2005-05-18,3.3358
2005-05-19,-0.9825
2005-05-20,1.0631
2005-05-23,-1.683
2005-05-24,1.2839
2005-05-25,-1.4788999999999999
2005-05-26,3.9314
2005-05-27,0.0688
2005-05-31,-0.756
2005-06-01,1.108
2005-06-02,3.3562
2005-06-03,-0.3313
2005-06-06,-0.3324
2005-06-07,1.0674
2005-06-08,-1.2541
2005-06-09,1.6042999999999998
2005-06-10,-0.4605
2005-06-13,-1.3219
2005-06-14,0.8707
2005-06-15,0.2656
2005-06-16,-0.4636
2005-06-17,-0.4657
2005-06-20,-1.4037
2005-06-21,-0.678
2005-06-22,2.116
2005-06-23,0.2674
2005-06-24,0.3333
2005-06-27,-0.7973
2005-06-28,0.2009
2005-06-29,0.7353
2005-06-30,-0.2654
2005-07-01,0.2661
2005-07-05,0.1327
2005-07-06,2.717
2005-07-07,0.9032
2005-07-08,1.4706000000000001
2005-07-11,1.4493
2005-07-12,3.5404
2005-07-13,-2.5195
2005-07-14,0.6154
2005-07-15,1.5291000000000001
2005-07-18,1.3253
2005-07-19,0.5945
2005-07-20,1.9504000000000001
2005-07-21,-2.7826
2005-07-22,0.2385
2005-07-25,-0.7139
2005-07-26,-0.9587
2005-07-27,0.3025
2005-07-28,1.2666
2005-07-29,0.7147
2005-08-01,-0.0591
2005-08-02,1.1834
2005-08-03,1.1696
2005-08-04,-7.4566
2005-08-05,-0.6871
2005-08-08,-0.8805
2005-08-09,-1.2056
2005-08-10,0.3211
2005-08-11,0.8323
2005-08-12,-0.6349
2005-08-15,-0.639
2005-08-16,-1.2219
2005-08-17,1.888
2005-08-18,0.0
2005-08-19,0.0639
2005-08-22,-1.0856
2005-08-23,0.581
2005-08-24,1.4121000000000001
2005-08-25,1.2658
2005-08-26,-1.25
2005-08-29,-2.0886
2005-08-30,0.5171
2005-08-31,-0.5788
2005-09-01,0.6468
2005-09-02,-0.5784
2005-09-06,0.3878
2005-09-07,6.3104
2005-09-08,0.0606
2005-09-09,1.3923
2005-09-12,-0.8955
2005-09-13,-3.1928
2005-09-14,-0.4356
2005-09-15,0.0
2005-09-16,0.0
2005-09-19,-0.875
2005-09-20,-1.5131999999999999
2005-09-21,-1.0243
2005-09-22,1.0996
2005-09-23,0.8957
2005-09-26,-1.3951
2005-09-27,-0.9003
2005-09-28,-0.7138
2005-09-29,1.6993
2005-09-30,-0.5784
2005-10-03,0.0
2005-10-04,-0.1939
2005-10-05,-4.0155
2005-10-06,3.4413
2005-10-07,-0.4566
2005-10-10,-2.0315
2005-10-11,0.4013
2005-10-12,-0.9327
2005-10-13,1.9502000000000002
2005-10-14,3.0343
2005-10-17,-1.0883
2005-10-18,-0.1294
2005-10-19,2.0739
2005-10-20,-0.7619
2005-10-21,1.4715
2005-10-24,3.9092000000000002
2005-10-25,-1.1529
2005-10-26,-1.6575
2005-10-27,-0.0624
2005-10-28,1.7489
2005-10-31,1.2891
2005-11-01,-0.6061
2005-11-02,0.9146
2005-11-03,0.8459
2005-11-04,5.8718
2005-11-07,0.2264
2005-11-08,-1.4681
2005-11-09,3.1519
2005-11-10,-0.9444
2005-11-11,0.8974
2005-11-14,0.0556
2005-11-15,1.1111
2005-11-16,-0.3846
2005-11-17,3.4197
2005-11-18,-0.0533
2005-11-21,2.7748
2005-11-22,0.0
2005-11-23,-0.2077
2005-11-25,-0.052
2005-11-28,-2.9151
2005-11-29,1.9839
2005-11-30,0.1577
2005-12-01,5.5643
2005-12-02,-1.1934
2005-12-05,-0.4026
2005-12-06,0.859
2005-12-07,-0.1002
2005-12-08,0.4514
2005-12-09,-0.4493
2005-12-12,-0.2006
2005-12-13,0.0
2005-12-14,-0.7035
2005-12-15,-3.1883
2005-12-16,3.2933
2005-12-19,-2.581
2005-12-20,0.2078
2005-12-21,2.1255
2005-12-22,-1.2690000000000001
2005-12-23,0.0
2005-12-27,-0.7712
2005-12-28,0.0518
2005-12-29,1.5018
2005-12-30,0.9184
2006-01-03,-0.7078
2006-01-04,-1.4766
2006-01-05,-0.4134
2006-01-06,1.3492
2006-01-09,1.1777
2006-01-10,2.9352
2006-01-11,-1.0816
2006-01-12,0.2982
2006-01-13,0.0
2006-01-17,-0.4955
2006-01-18,-0.3984
2006-01-19,-0.75
2006-01-20,0.9572
2006-01-23,-0.1497
2006-01-24,0.4998
2006-01-25,-0.547
2006-01-26,2.0
2006-01-27,0.4902
2006-01-30,-1.1707
2006-01-31,-0.4442
2006-02-01,0.6445
2006-02-02,-0.9852
2006-02-03,0.0
2006-02-06,0.0995
2006-02-07,-0.7952
2006-02-08,-0.1503
2006-02-09,0.3512
2006-02-10,-0.55
2006-02-13,0.6536
2006-02-14,-1.1988
2006-02-15,0.1011
2006-02-16,-0.1515
2006-02-17,-0.1517
2006-02-21,-0.304
2006-02-22,0.9146
2006-02-23,1.863
2006-02-24,1.2358
2006-02-27,1.123
2006-02-28,0.1449
2006-03-01,-0.8679
2006-03-02,-1.6537
2006-03-03,0.3462
2006-03-06,0.3943
2006-03-07,-0.0982
2006-03-08,0.1474
2006-03-09,-4.367
2006-03-10,-2.4628
2006-03-13,-1.6307
2006-03-14,-0.4278
2006-03-15,1.1815
2006-03-16,-0.3185
2006-03-17,1.9169
2006-03-20,1.7241
2006-03-21,-1.284
2006-03-22,-0.6764
2006-03-23,0.3143
2006-03-24,-0.8877
2006-03-27,-0.4215
2006-03-28,-1.2169
2006-03-29,0.4285
2006-03-30,-0.3733
2006-03-31,0.2141
2006-04-03,0.1603
2006-04-04,-0.2667
2006-04-05,-0.8021
