ticker,FN US Equity
2010-11-12,5.3889
2010-11-15,3.8482
2010-11-16,-13.6548
2010-11-17,-3.057
2010-11-18,0.2426
2010-11-19,0.1815
2010-11-22,5.5556
2010-11-23,2.9748
2010-11-24,2.5556
2010-11-26,-7.1506
2010-11-29,5.3092
2010-11-30,-4.4875
2010-12-01,-4.2343
2010-12-02,-0.6057
2010-12-03,3.7782
2010-12-06,2.0552
2010-12-07,0.1726
2010-12-08,4.4227
2010-12-09,9.626
2010-12-10,-3.0607
2010-12-13,4.5549
2010-12-14,4.3069
2010-12-15,0.9967
2010-12-16,0.3759
2010-12-17,-0.4682
2010-12-20,1.6933
2010-12-21,0.4163
2010-12-22,-2.8558
2010-12-23,-0.1897
2010-12-27,-0.0475
2010-12-28,2.6616
2010-12-29,-3.75
2010-12-30,1.2987
2010-12-31,2.0893
2011-01-03,1.5349
2011-01-04,-0.9162
2011-01-05,1.1096
2011-01-06,-0.1372
2011-01-07,1.6026
2011-01-10,5.6332
2011-01-11,0.7253
2011-01-12,1.8213
2011-01-13,4.2013
2011-01-14,1.7964
2011-01-18,-1.7647
2011-01-19,-6.5868
2011-01-20,-0.4274
2011-01-21,-3.8627000000000002
2011-01-24,-1.875
2011-01-25,3.4122
2011-01-26,-0.5719
2011-01-27,-1.7257
2011-01-28,8.5547
2011-01-31,-0.6636
2011-02-01,7.5992
2011-02-02,2.0179
2011-02-03,-0.4945
2011-02-04,8.7156
2011-02-07,-3.7271
2011-02-08,-1.3148
2011-02-09,2.8497
2011-02-10,0.1439
2011-02-11,7.7973
2011-02-14,2.7667
2011-02-15,1.3623
2011-02-16,-0.736
2011-02-17,2.0309
2011-02-18,-0.3476
2011-02-22,-11.2873
2011-02-23,-0.6433
2011-02-24,-0.5036
2011-02-25,4.8084
2011-02-28,0.8279
2011-03-01,-0.7184
2011-03-02,-1.9297
2011-03-03,3.7948
2011-03-04,-1.8279999999999998
2011-03-07,-6.8966
2011-03-08,0.3704
2011-03-09,-24.3911
2011-03-10,2.5866
2011-03-11,-4.4244
2011-03-14,3.1359
2011-03-15,1.5927
2011-03-16,-2.1378
2011-03-17,-3.835
2011-03-18,-5.3004
2011-03-21,2.6652
2011-03-22,-0.0519
2011-03-23,-0.8831
2011-03-24,-0.2621
2011-03-25,0.3678
2011-03-28,0.1571
2011-03-29,-3.6592000000000002
2011-03-30,2.2789
2011-03-31,6.9496
2011-04-01,2.6786
2011-04-04,2.5121
2011-04-05,-0.1885
2011-04-06,1.9358
2011-04-07,4.1223
2011-04-08,-2.0018
2011-04-11,-4.4485
2011-04-12,-4.9406
2011-04-13,0.2499
2011-04-14,1.5952
2011-04-15,-0.9814
2011-04-18,-0.892
2011-04-19,-0.8
2011-04-20,4.6875
2011-04-21,0.8185
2011-04-25,2.4355
2011-04-26,-0.0466
2011-04-27,5.2239
2011-04-28,1.5070999999999999
2011-04-29,0.655
2011-05-02,-0.6941
2011-05-03,-0.1747
2011-05-04,1.2691
2011-05-05,2.0743
2011-05-06,0.9738
2011-05-09,5.9958
2011-05-10,1.9778
2011-05-11,-5.4306
2011-05-12,4.0197
2011-05-13,-3.0362999999999998
2011-05-16,-3.3754
2011-05-17,-2.2727
2011-05-18,1.2059
2011-05-19,2.5957
2011-05-20,-0.4148
2011-05-23,-0.0416
2011-05-24,-4.2083
2011-05-25,-1.9139
2011-05-26,5.0998
2011-05-27,0.0844
2011-05-31,-0.1265
2011-06-01,-5.1921
2011-06-02,0.2671
2011-06-03,-2.2202
2011-06-06,-5.4496
2011-06-07,-0.1921
2011-06-08,-4.4273
2011-06-09,0.2518
2011-06-10,0.452
2011-06-13,-0.75
2011-06-14,6.0957
2011-06-15,-3.4188
2011-06-16,-5.7522
2011-06-17,-1.4606
2011-06-20,3.5469
2011-06-21,3.9877000000000002
2011-06-22,2.5564999999999998
2011-06-23,0.1438
2011-06-24,4.4998000000000005
2011-06-27,8.3372
2011-06-28,3.5095
2011-06-29,1.7565
2011-06-30,-2.5291
2011-07-01,-0.2883
2011-07-05,-1.4043999999999999
2011-07-06,-0.0838
2011-07-07,0.1677
2011-07-08,-0.2093
2011-07-11,-10.4027
2011-07-12,-4.8689
2011-07-13,-2.5591
2011-07-14,-6.1616
2011-07-15,0.5382
2011-07-18,-1.0171
2011-07-19,0.0541
2011-07-20,-2.2162
2011-07-21,-0.1658
2011-07-22,3.2115
2011-07-25,-3.3262
2011-07-26,-3.6071
2011-07-27,-3.8571999999999997
2011-07-28,-4.0719
2011-07-29,-3.8702
2011-08-01,-3.1169000000000002
2011-08-02,-3.5523
2011-08-03,4.656
2011-08-04,-0.0664
2011-08-05,-4.5183
2011-08-08,-10.2296
2011-08-09,19.2248
2011-08-10,-4.4213000000000005
2011-08-11,-1.0884
2011-08-12,3.37
2011-08-15,1.5303
2011-08-16,17.5623
2011-08-17,-8.6957
2011-08-18,-7.4481
2011-08-19,-4.4855
2011-08-22,3.8674
2011-08-23,8.5106
2011-08-24,3.4926
2011-08-25,-4.9142
2011-08-26,2.8643
2011-08-29,4.7215
2011-08-30,-2.0231
2011-08-31,-2.7138999999999998
2011-09-01,-1.1522000000000001
2011-09-02,-2.2086
2011-09-06,1.5056
2011-09-07,3.3993
2011-09-08,-4.3036
2011-09-09,-2.0612
2011-09-12,4.4643
2011-09-13,-0.3663
2011-09-14,11.3358
2011-09-15,1.2658
2011-09-16,-0.1087
2011-09-19,-1.197
2011-09-20,3.304
2011-09-21,0.4264
2011-09-22,-1.9639
2011-09-23,2.8695
2011-09-26,2.7368
2011-09-27,5.0717
2011-09-28,-4.2906
2011-09-29,0.6113
2011-09-30,-5.3165
2011-10-03,-6.3102
2011-10-04,7.1347
2011-10-05,3.0368
2011-10-06,1.9131
2011-10-07,0.761
2011-10-10,0.856
2011-10-11,-2.5462
2011-10-12,-3.9447
2011-10-13,-4.0533
2011-10-14,1.0561
2011-10-17,-5.6106
2011-10-18,-1.5152
2011-10-19,-7.3964
2011-10-20,-0.0639
2011-10-21,2.8772
2011-10-24,-1.8645
2011-10-25,-22.4193
2011-10-26,-2.449
2011-10-27,9.205
2011-10-28,-1.6858
2011-10-31,-3.3515
2011-11-01,-2.4194
2011-11-02,11.818200000000001
2011-11-03,5.2476
2011-11-04,-0.9129
2011-11-07,-2.6931000000000003
2011-11-08,4.37
2011-11-09,-6.4899000000000004
2011-11-10,5.3731
2011-11-11,-0.6374
2011-11-14,-2.2096
2011-11-15,2.6239
2011-11-16,0.9943
2011-11-17,-1.3361
2011-11-18,-0.2138
2011-11-21,2.1429
2011-11-22,-2.5175
2011-11-23,-4.0172
2011-11-25,0.0747
2011-11-28,3.4354
2011-11-29,-1.083
2011-11-30,3.5766
2011-12-01,-0.2114
2011-12-02,0.565
2011-12-05,-0.7725
2011-12-06,1.2031
2011-12-07,-1.049
2011-12-08,-1.8375
2011-12-09,0.576
2011-12-12,-1.4316
2011-12-13,-0.0726
2011-12-14,0.0
2011-12-15,1.3808
2011-12-16,-0.7168
2011-12-19,-3.7545
2011-12-20,2.8507
2011-12-21,2.7717
2011-12-22,3.8325
2011-12-23,2.529
2011-12-27,0.2
2011-12-28,-6.1211
2011-12-29,-1.7718
2011-12-30,-1.2987
2012-01-03,8.5526
2012-01-04,-4.3098
2012-01-05,4.5039
2012-01-06,-0.2694
2012-01-09,3.1734999999999998
2012-01-10,2.356
2012-01-11,0.7033
2012-01-12,2.0952
2012-01-13,0.6219
2012-01-17,0.8653
2012-01-18,2.1446
2012-01-19,0.4799
2012-01-20,-0.2388
2012-01-23,-0.3591
2012-01-24,2.7628
2012-01-25,1.7534
2012-01-26,-0.9765
2012-01-27,-1.9142000000000001
2012-01-30,-3.3116
2012-01-31,0.7339
2012-02-01,4.493
2012-02-02,2.208
2012-02-03,3.2405
2012-02-06,-1.8721999999999999
2012-02-07,7.0146
2012-02-08,7.4463
2012-02-09,-5.5149
2012-02-10,-2.8926
2012-02-13,1.0638
2012-02-14,1.0526
2012-02-15,-2.0313
2012-02-16,-4.0404
2012-02-17,0.3324
2012-02-21,0.2761
2012-02-22,-0.2203
2012-02-23,2.649
2012-02-24,-1.2366
2012-02-27,0.8165
2012-02-28,-1.6739000000000002
2012-02-29,-1.8671
2012-03-01,4.0851
2012-03-02,-3.9247
2012-03-05,-3.6933
2012-03-06,-7.67
2012-03-07,1.3845
2012-03-08,2.3588
2012-03-09,4.7301
2012-03-12,3.5321
2012-03-13,5.2573
2012-03-14,-1.5409000000000002
2012-03-15,3.8316
2012-03-16,-3.1185
2012-03-19,0.2146
2012-03-20,-3.0514
2012-03-21,-0.1104
2012-03-22,-1.3820000000000001
2012-03-23,3.1390000000000002
2012-03-26,5.5435
2012-03-27,-4.6344
2012-03-28,-3.8877
2012-03-29,0.618
2012-03-30,-1.1167
2012-04-02,2.0327
2012-04-03,-1.6049
2012-04-04,-2.6997
2012-04-05,-3.0058
2012-04-09,0.0
2012-04-10,-2.9201
2012-04-11,2.1486
2012-04-12,0.7813
2012-04-13,-1.7889
2012-04-16,-2.9751
2012-04-17,4.6934000000000005
2012-04-18,-2.4507
2012-04-19,-2.0221
2012-04-20,0.813
2012-04-23,-5.1489
2012-04-24,2.8777
2012-04-25,2.6701
2012-04-26,4.0248
2012-04-27,-0.0595
2012-04-30,0.1787
2012-05-01,-4.1617
2012-05-02,-1.3648
2012-05-03,-2.7673
2012-05-04,-2.9107
2012-05-07,-0.0666
2012-05-08,-8.1333
2012-05-09,-0.2903
2012-05-10,-6.623
2012-05-11,0.8574
2012-05-14,-3.323
2012-05-15,4.6363
2012-05-16,-10.6952
2012-05-17,-8.0411
2012-05-18,-2.3256
2012-05-21,10.4762
2012-05-22,1.3793
2012-05-23,-2.551
2012-05-24,-0.6108
2012-05-25,0.439
2012-05-29,0.9615
2012-05-30,-4.0693
2012-05-31,5.2347
2012-06-01,-4.8885
2012-06-04,-0.541
2012-06-05,6.165
2012-06-06,5.2092
2012-06-07,2.3539
2012-06-08,1.5067
2012-06-11,-1.875
2012-06-12,-4.5382
2012-06-13,-3.5863
2012-06-14,1.4706000000000001
2012-06-15,5.8824
2012-06-18,-1.6103
2012-06-19,1.4729999999999999
2012-06-20,-1.8548
2012-06-21,-3.7798
2012-06-22,3.9283
2012-06-25,-3.5333
2012-06-26,-1.6183999999999998
2012-06-27,-0.5195
2012-06-28,0.2611
2012-06-29,8.941
2012-07-02,-2.6295
2012-07-03,1.5548
2012-07-05,3.6261
2012-07-06,-2.3327999999999998
2012-07-09,-2.4682
2012-07-10,-0.7347
2012-07-11,-0.2467
2012-07-12,-4.5342
2012-07-13,-1.8998
2012-07-16,-1.8486
2012-07-17,-0.1794
2012-07-18,3.5939
2012-07-19,1.2142
2012-07-20,-2.6564
2012-07-23,-3.3451
2012-07-24,1.3660999999999999
2012-07-25,3.3243
2012-07-26,4.087
2012-07-27,7.853
2012-07-30,2.2463
2012-07-31,0.6061
2012-08-01,-5.4217
2012-08-02,-0.4777
2012-08-03,0.8
2012-08-06,0.2381
2012-08-07,-2.9295
2012-08-08,-3.5888999999999998
2012-08-09,1.1844000000000001
2012-08-10,0.1672
2012-08-13,-1.0017
2012-08-14,-3.3727
2012-08-15,4.2757
2012-08-16,6.2762
2012-08-17,3.3071
2012-08-20,1.9055
2012-08-21,-4.3381
2012-08-22,-0.9382
2012-08-23,-3.5517
2012-08-24,-0.982
2012-08-27,-0.4959
2012-08-28,0.4153
2012-08-29,-1.2407
2012-08-30,-1.2563
2012-08-31,1.6115
2012-09-04,-0.2504
2012-09-05,0.1674
2012-09-06,4.6784
2012-09-07,-1.7558
2012-09-10,-2.0309
2012-09-11,-0.4975
2012-09-12,0.0833
2012-09-13,0.5828
2012-09-14,5.4636
2012-09-17,-0.9419
2012-09-18,0.317
2012-09-19,-2.0537
2012-09-20,-1.7742
2012-09-21,-2.7915
2012-09-24,-3.3784
2012-09-25,3.2343
2012-09-26,-1.3548
2012-09-27,2.0601
2012-09-28,-2.5231
2012-10-01,-0.7765
2012-10-02,2.9565
2012-10-03,-3.3784
2012-10-04,0.4371
2012-10-05,0.9574
2012-10-08,-5.431
2012-10-09,-8.8423
2012-10-10,-0.5
2012-10-11,2.2111
2012-10-12,-0.9833
2012-10-15,1.4896
2012-10-16,0.4892
2012-10-17,-1.0711
2012-10-18,-3.3465
2012-10-19,-4.7862
2012-10-22,1.6042999999999998
2012-10-23,0.9474
2012-10-24,-0.9385
2012-10-25,0.2105
2012-10-26,0.105
2012-10-31,1.0493
2012-11-01,3.8422
2012-11-02,-5.1
2012-11-05,2.2129
2012-11-06,31.4433
2012-11-07,-2.1176
2012-11-08,-3.8462
2012-11-09,-0.25
2012-11-12,0.2506
2012-11-13,-1.5833
2012-11-14,-0.508
2012-11-15,-1.9574
2012-11-16,-3.4722
2012-11-19,2.0683
2012-11-20,-0.9692
2012-11-21,6.7616
2012-11-23,0.1667
2012-11-26,2.5789999999999997
2012-11-27,-2.8386
2012-11-28,1.0851
2012-11-29,1.3212
2012-11-30,1.2225
2012-12-03,-1.2882
2012-12-04,0.0816
2012-12-05,-1.8745
2012-12-06,0.0831
2012-12-07,-0.6639
2012-12-10,-0.919
2012-12-11,0.0843
2012-12-12,-0.337
2012-12-13,1.5215999999999998
2012-12-14,-0.8326
2012-12-17,1.3434
2012-12-18,3.2312
2012-12-19,0.8828
2012-12-20,3.58
2012-12-21,0.3072
2012-12-24,0.0766
2012-12-26,-0.4591
2012-12-27,0.3843
2012-12-28,-0.6891
2012-12-31,1.3107
2013-01-02,3.0441
2013-01-03,0.7386
2013-01-04,-0.8065
2013-01-07,-2.5129
2013-01-08,-1.5163
2013-01-09,0.3079
2013-01-10,-0.2302
2013-01-11,-0.1538
2013-01-14,0.3852
2013-01-15,0.0767
2013-01-16,0.3067
2013-01-17,1.9878
2013-01-18,2.099
2013-01-22,-0.0734
2013-01-23,-0.147
2013-01-24,2.3547000000000002
2013-01-25,1.1503
2013-01-28,1.2793
2013-01-29,-5.5439
2013-01-30,-1.4116
2013-01-31,10.324
2013-02-01,-1.4344000000000001
2013-02-04,0.693
2013-02-05,9.5664
2013-02-06,0.3141
2013-02-07,-0.3131
2013-02-08,-0.0628
2013-02-11,0.5657
2013-02-12,-0.25
2013-02-13,0.3133
2013-02-14,0.6871
2013-02-15,1.9851
2013-02-19,0.0608
2013-02-20,-1.9453
2013-02-21,-0.682
2013-02-22,0.2497
2013-02-25,-0.7472
2013-02-26,0.8156
2013-02-27,3.3603
2013-02-28,-1.2041
2013-03-01,0.2438
2013-03-04,-1.5198
2013-03-05,-0.1235
2013-03-06,0.0618
2013-03-07,3.8295
2013-03-08,0.4164
2013-03-11,-2.2512
2013-03-12,-3.9394
2013-03-13,-5.4259
2013-03-14,-1.8012000000000001
2013-03-15,-6.1141
2013-03-18,2.6048999999999998
2013-03-19,-1.4809999999999999
2013-03-20,0.2147
2013-03-21,0.0
2013-03-22,0.0
2013-03-25,-0.7857
2013-03-26,1.5119
2013-03-27,0.6383
2013-03-28,2.9598
2013-04-01,-3.9013999999999998
2013-04-02,-1.6381999999999999
2013-04-03,-3.4757
2013-04-04,1.1253
2013-04-05,-3.1899
2013-04-08,3.0651
2013-04-09,-0.223
2013-04-10,7.3025
2013-04-11,-2.3611
2013-04-12,-1.9915
2013-04-15,-2.3948
2013-04-16,0.5204
2013-04-17,-2.2189
2013-04-18,-1.6641
2013-04-19,0.1538
2013-04-22,0.1536
2013-04-23,4.2178
2013-04-24,0.2208
2013-04-25,1.0279
2013-04-26,-1.8895
2013-04-29,3.037
2013-04-30,-1.294
2013-05-01,-4.5885
2013-05-02,3.7405
2013-05-03,1.6188
2013-05-06,1.3758
2013-05-07,2.0714
2013-05-08,-1.3996
2013-05-09,-0.4258
2013-05-10,-0.9266
2013-05-13,-1.8705
2013-05-14,1.0997
2013-05-15,2.3205
2013-05-16,2.1262
2013-05-17,1.0409
2013-05-20,0.0687
2013-05-21,-0.0686
2013-05-22,-0.8242
2013-05-23,-4.7091
2013-05-24,1.8895
2013-05-28,0.7846
2013-05-29,0.7785
2013-05-30,3.2303
2013-05-31,-1.1565
2013-06-03,0.4818
2013-06-04,-0.4795
2013-06-05,-0.0688
2013-06-06,0.4821
2013-06-07,-0.8225
2013-06-10,-0.0691
2013-06-11,0.0
2013-06-12,-0.3458
2013-06-13,2.4983
2013-06-14,-0.3385
2013-06-17,-1.9701
2013-06-18,2.079
2013-06-19,-0.8147
2013-06-20,-0.1369
2013-06-21,-0.5483
2013-06-24,-2.9635
2013-06-25,0.5682
2013-06-26,-1.1299
2013-06-27,1.0
2013-06-28,-0.9901
2013-07-01,1.0714
2013-07-02,-0.1413
2013-07-03,0.1415
2013-07-05,1.9081000000000001
2013-07-08,-0.8322
2013-07-09,0.2098
2013-07-10,0.7676
2013-07-11,0.9695
2013-07-12,-0.4801
2013-07-15,0.0689
2013-07-16,-0.3444
2013-07-17,-0.2764
2013-07-18,0.4851
2013-07-19,-0.3448
2013-07-22,2.1453
2013-07-23,-1.4228
2013-07-24,-0.1375
2013-07-25,1.6518000000000002
2013-07-26,0.0
2013-07-29,-1.8279999999999998
2013-07-30,1.0345
2013-07-31,1.0922
2013-08-01,0.8103
2013-08-02,-1.4735
2013-08-05,1.2237
2013-08-06,-0.9402
2013-08-07,-0.339
2013-08-08,0.6803
2013-08-09,-0.6757
2013-08-12,1.7006999999999999
2013-08-13,2.8763
2013-08-14,0.9753
2013-08-15,-3.4127
2013-08-16,1.1333
2013-08-19,-0.0659
2013-08-20,-0.066
2013-08-21,-0.33
2013-08-22,1.0596
2013-08-23,-0.0655
2013-08-26,0.6557
2013-08-27,-1.5635
2013-08-28,-2.7796
2013-08-29,-0.3404
2013-08-30,-4.6448
2013-09-03,-0.5014
2013-09-04,1.2959
2013-09-05,0.7818
2013-09-06,0.4231
2013-09-09,2.9494
2013-09-10,1.6371
2013-09-11,-0.2685
2013-09-12,0.2692
2013-09-13,-1.9463
2013-09-16,0.1369
2013-09-17,-0.9569
2013-09-18,0.5521
2013-09-19,-1.8531
2013-09-20,-0.9091
2013-09-23,4.8694
2013-09-24,-1.0767
2013-09-25,0.6122
2013-09-26,10.4124
2013-09-27,-1.6534
2013-09-30,4.8568
2013-10-01,0.8314
2013-10-02,-0.4711
2013-10-03,-0.7101
2013-10-04,1.1323
2013-10-07,-1.2375
2013-10-08,-2.148
2013-10-09,-0.2439
2013-10-10,1.1002
2013-10-11,-1.7532999999999999
2013-10-14,1.4769
2013-10-15,-1.3948
2013-10-16,2.583
2013-10-17,-3.2974
2013-10-18,4.2777
2013-10-21,1.0107
2013-10-22,2.1189
2013-10-23,-1.9020000000000001
2013-10-24,0.235
2013-10-25,0.0586
2013-10-28,-0.0586
2013-10-29,-1.2896
2013-10-30,-2.3159
2013-10-31,1.7629000000000001
2013-11-01,-0.1195
2013-11-04,2.4522
2013-11-05,11.0333
2013-11-06,-0.1052
2013-11-07,-1.3684
2013-11-08,1.1206
2013-11-11,0.5277
2013-11-12,0.6824
2013-11-13,0.6778
2013-11-14,3.4179
2013-11-15,-1.8528
2013-11-18,2.9592
2013-11-19,-3.1219
2013-11-20,-0.0512
2013-11-21,0.3071
2013-11-22,-0.2041
2013-11-25,-0.409
2013-11-26,1.694
2013-11-27,0.1514
2013-11-29,-0.2016
2013-12-02,1.4646
2013-12-03,-2.3891999999999998
2013-12-04,0.204
2013-12-05,-0.3053
2013-12-06,0.4594
2013-12-09,-0.813
2013-12-10,-0.7172
2013-12-11,-0.3612
2013-12-12,0.0
2013-12-13,-0.1554
2013-12-16,0.5705
2013-12-17,0.722
2013-12-18,1.1265
2013-12-19,-1.9747
2013-12-20,2.9442
2013-12-23,0.4516
2013-12-24,3.1469
2013-12-26,-1.5981
2013-12-27,0.1476
2013-12-30,-0.5405
2013-12-31,1.581
2014-01-02,-4.2802
2014-01-03,-0.6606
2014-01-06,-2.8133
2014-01-07,-0.6316
2014-01-08,-0.9004
2014-01-09,-1.3896
2014-01-10,-1.5175999999999998
2014-01-13,-2.6417
2014-01-14,1.8089
2014-01-15,0.4997
2014-01-16,-0.5525
2014-01-17,1.2222
2014-01-21,3.8419
2014-01-22,1.0042
2014-01-23,-2.1978
2014-01-24,-2.9962999999999997
2014-01-27,-0.7722
2014-01-28,2.9461
2014-01-29,-1.4039
2014-01-30,1.6429
2014-01-31,-0.4849
2014-02-03,-0.2707
2014-02-04,-7.709
2014-02-05,-0.5294
2014-02-06,2.1881
2014-02-07,0.6944
2014-02-10,-1.2644
2014-02-11,3.9581
2014-02-12,0.6159
2014-02-13,1.6138
2014-02-14,2.6287000000000003
2014-02-18,0.0534
2014-02-19,-0.2667
2014-02-20,0.3743
2014-02-21,1.2786
2014-02-24,-0.8943
2014-02-25,-0.2654
2014-02-26,1.0112
2014-02-27,-0.0527
2014-02-28,2.3722
2014-03-03,0.6179
2014-03-04,4.8618
2014-03-05,-0.6833
2014-03-06,-0.8845
2014-03-07,0.2479
2014-03-10,-1.0386
2014-03-11,-3.1984
2014-03-12,2.1683
2014-03-13,-2.7792
2014-03-14,2.3909000000000002
2014-03-17,0.9645
2014-03-18,-0.3017
2014-03-19,1.3616
2014-03-20,2.5871
2014-03-21,-1.8429
2014-03-24,-0.7905
2014-03-25,-0.6474
2014-03-26,-1.5539
2014-03-27,4.3788
2014-03-28,-0.5854
2014-03-31,1.9136
2014-04-01,-1.3481
2014-04-02,3.0747
2014-04-03,-0.4735
2014-04-04,-1.8554
2014-04-07,-1.5511
2014-04-08,0.837
2014-04-09,3.1738
2014-04-10,-2.6976
2014-04-11,-1.4104999999999999
2014-04-14,0.0493
2014-04-15,0.789
2014-04-16,1.3699
2014-04-17,1.8822
2014-04-21,0.8053
2014-04-22,3.0075
2014-04-23,0.0912
2014-04-24,1.8687
2014-04-25,-2.5503
2014-04-28,-3.4435000000000002
2014-04-29,-0.3804
2014-04-30,3.1026
2014-05-01,-1.9907
2014-05-02,3.0704
2014-05-05,1.0999
2014-05-06,-13.9166
2014-05-07,-0.8952
2014-05-08,-0.6376
2014-05-09,1.7112
2014-05-12,3.5752
2014-05-13,-0.9645
2014-05-14,-3.5366
2014-05-15,2.6567
2014-05-16,0.6211
2014-05-19,0.6687
2014-05-20,-1.7885
2014-05-21,1.9251
2014-05-22,-0.1531
2014-05-23,1.4826
2014-05-27,0.2519
2014-05-28,-1.6583
2014-05-29,-4.8033
2014-05-30,2.0934
2014-06-02,-0.4206
2014-06-03,-0.4224
2014-06-04,0.053
2014-06-05,2.4377
2014-06-06,0.9829
2014-06-09,2.6127000000000002
2014-06-10,2.5462
2014-06-11,0.779
2014-06-12,-1.0145
2014-06-13,-1.4153
2014-06-16,0.2475
2014-06-17,0.3457
2014-06-18,0.0984
2014-06-19,-1.2783
2014-06-20,1.9422000000000001
2014-06-23,-0.342
2014-06-24,0.2941
2014-06-25,1.4174
2014-06-26,0.0964
2014-06-27,-1.0111
2014-06-30,0.1946
2014-07-01,1.165
2014-07-02,-1.1996
2014-07-03,0.0
2014-07-07,0.34
2014-07-08,-0.6776
2014-07-09,-0.2437
2014-07-10,-3.8593
2014-07-11,0.0508
2014-07-14,0.6094
2014-07-15,-1.3125
2014-07-16,-0.3069
2014-07-17,-1.6419000000000001
2014-07-18,3.9645
2014-07-21,-1.2042
2014-07-22,1.6760000000000002
2014-07-23,-2.4476
2014-07-24,-0.7168
2014-07-25,-0.5673
2014-07-28,-1.2448
2014-07-29,-1.0504
2014-07-30,0.5308
2014-07-31,-1.7951000000000001
2014-08-01,0.5376
2014-08-04,0.0535
2014-08-05,-0.3741
2014-08-06,3.2725
2014-08-07,-1.6104
2014-08-08,1.9007
2014-08-11,0.5181
2014-08-12,-1.2371
2014-08-13,-3.9666
2014-08-14,-7.2283
2014-08-15,3.9836
2014-08-18,-18.1408
2014-08-19,1.927
2014-08-20,0.6752
2014-08-21,0.6036
2014-08-22,4.6667
2014-08-25,3.5032
2014-08-26,1.5385
2014-08-27,-1.2121
2014-08-28,-1.6564
2014-08-29,0.9981
2014-09-02,-1.1736
2014-09-03,-0.5
2014-09-04,0.1256
2014-09-05,-0.5019
2014-09-08,-0.5044
2014-09-09,-2.2814
2014-09-10,0.3891
2014-09-11,-1.4858
2014-09-12,0.1311
2014-09-15,-0.5894
2014-09-16,0.1976
2014-09-17,0.9204
2014-09-18,1.1726
2014-09-19,-1.9961
2014-09-22,-2.5624000000000002
2014-09-23,-0.944
2014-09-24,-0.6807
2014-09-25,-1.4393
2014-09-26,3.8943
2014-09-29,-1.2718
2014-09-30,-1.0169
2014-10-01,-0.3425
2014-10-02,1.7869000000000002
2014-10-03,1.6205
2014-10-06,0.9967
2014-10-07,-3.2895
2014-10-08,-0.6122
2014-10-09,-0.9582
2014-10-10,-2.3497
2014-10-13,1.2739
2014-10-14,1.7469999999999999
2014-10-15,1.3736
2014-10-16,0.6098
2014-10-17,8.4848
2014-10-20,-0.4966
2014-10-21,3.5558
2014-10-22,-1.6867
2014-10-23,2.6348000000000003
2014-10-24,-0.1194
2014-10-27,-0.8368
2014-10-28,3.1344
2014-10-29,-0.8182
2014-10-30,2.8874
2014-10-31,4.2955
2014-11-03,0.2746
2014-11-04,-4.0526
2014-11-05,-0.3995
2014-11-06,0.4011
