ticker,FCPT US Equity
2016-03-22,-0.1659
2016-03-23,-1.0526
2016-03-24,1.1758
2016-03-28,1.0515
2016-03-29,0.9447
2016-03-30,0.3299
2016-03-31,-1.6438000000000001
2016-04-01,-1.1699
2016-04-04,-2.0293
2016-04-05,0.3452
2016-04-06,0.4014
2016-04-07,1.1421999999999999
2016-04-08,1.1293
2016-04-11,-0.0558
2016-04-12,0.0559
2016-04-13,0.2233
2016-04-14,1.337
2016-04-15,-1.0995
2016-04-18,1.0006
2016-04-19,0.6054
2016-04-20,-1.0941
2016-04-21,-2.7102
2016-04-22,0.8528
2016-04-25,1.2965
2016-04-26,-1.1686
2016-04-27,0.3941
2016-04-28,0.6169
2016-04-29,-1.0591
2016-05-02,1.2394
2016-05-03,1.892
2016-05-04,3.6592000000000002
2016-05-05,-0.4215
2016-05-06,0.6349
2016-05-09,0.0526
2016-05-10,-1.6816
2016-05-11,-0.5879
2016-05-12,0.8602
2016-05-13,1.4925
2016-05-16,1.0504
2016-05-17,-0.8836
2016-05-18,-0.839
2016-05-19,0.0
2016-05-20,0.2644
2016-05-23,1.1602999999999999
2016-05-24,1.147
2016-05-25,0.3093
2016-05-26,-0.7708
2016-05-27,1.1911
2016-05-31,-0.5118
2016-06-01,-1.286
2016-06-02,0.5211
2016-06-03,1.9181
2016-06-06,0.7121
2016-06-07,0.4545
2016-06-08,0.8044
2016-06-09,0.7481
2016-06-10,-0.297
2016-06-13,-0.5958
2016-06-14,-1.3986
2016-06-15,1.7730000000000001
2016-06-16,-0.0498
2016-06-17,-0.0996
2016-06-20,-0.3988
2016-06-21,0.2503
2016-06-22,-0.7489
2016-06-23,-1.3078
2016-06-24,-0.1019
2016-06-27,-0.3061
2016-06-28,3.5952
2016-06-29,1.05
2016-06-30,1.8803
2016-07-01,0.5342
2016-07-05,1.1111
2016-07-06,0.0478
2016-07-07,-0.9074
2016-07-08,1.012
2016-07-11,1.6698
2016-07-12,0.0469
2016-07-13,0.0
2016-07-14,-2.0638
2016-07-15,0.0479
2016-07-18,1.1489
2016-07-19,0.1893
2016-07-20,0.1889
2016-07-21,0.6601
2016-07-22,0.4684
2016-07-25,0.373
2016-07-26,-0.6038
2016-07-27,-0.0935
2016-07-28,0.2339
2016-07-29,1.3066
2016-08-01,0.2764
2016-08-02,-2.0211
2016-08-03,0.4219
2016-08-04,-1.6806999999999999
2016-08-05,1.6143999999999998
2016-08-08,0.7477
2016-08-09,-0.0464
2016-08-10,0.4176
2016-08-11,-0.4159
2016-08-12,1.1137
2016-08-15,-0.6425
2016-08-16,-1.7551999999999999
2016-08-17,-0.4701
2016-08-18,-0.7558
2016-08-19,-1.1899
2016-08-22,-0.7707
2016-08-23,0.0
2016-08-24,0.0971
2016-08-25,1.3094000000000001
2016-08-26,-2.0584
2016-08-29,0.8798
2016-08-30,-1.0174
2016-08-31,1.3705
2016-09-01,-0.5794
2016-09-02,1.2627
2016-09-06,2.1583
2016-09-07,0.3286
2016-09-08,-0.3744
2016-09-09,-3.8985
2016-09-12,0.8309
2016-09-13,-4.7504
2016-09-14,1.5267
2016-09-15,0.0501
2016-09-16,0.2505
2016-09-19,1.7991000000000001
2016-09-20,0.7364
2016-09-21,2.193
2016-09-22,2.2413
2016-09-23,0.4198
2016-09-26,-0.2787
2016-09-27,-0.6986
2016-09-28,1.7941
2016-09-29,-1.3514
2016-09-30,0.7558
2016-10-03,-0.9376
2016-10-04,-1.893
2016-10-05,-2.7496
2016-10-06,-1.1409
2016-10-07,0.9533
2016-10-10,1.0437
2016-10-11,-1.9675
2016-10-12,1.4551
2016-10-13,1.5826
2016-10-14,-0.3895
2016-10-17,0.3421
2016-10-18,0.7306
2016-10-19,0.3385
2016-10-20,0.5783
2016-10-21,-0.4312
2016-10-24,1.3474
2016-10-25,-0.4748
2016-10-26,-2.0515
2016-10-27,-2.7277
2016-10-28,-0.5008
2016-10-31,1.0569
2016-11-01,-0.6474
2016-11-02,-1.4035
2016-11-03,-2.2877
2016-11-04,0.1561
2016-11-07,-0.9351
2016-11-08,0.6293
2016-11-09,-4.4294
2016-11-10,-3.2715
2016-11-11,3.7204
2016-11-14,0.1087
2016-11-15,1.1944
2016-11-16,-0.0536
2016-11-17,-0.3221
2016-11-18,0.3231
2016-11-21,-0.161
2016-11-22,2.2043
2016-11-23,0.0
2016-11-25,1.3677000000000001
2016-11-28,1.0898
2016-11-29,0.924
2016-11-30,-2.4415
2016-12-01,-3.8582
2016-12-02,2.82
2016-12-05,1.3713
2016-12-06,0.0
2016-12-07,1.9251
2016-12-08,0.7657
2016-12-09,-0.4559
2016-12-12,-0.1018
2016-12-13,-0.0509
2016-12-14,-2.2426
2016-12-15,-0.1043
2016-12-16,1.5657999999999999
2016-12-19,3.186
2016-12-20,-0.2988
2016-12-21,-1.9481000000000002
2016-12-22,1.1207
2016-12-23,0.5038
2016-12-27,-0.401
2016-12-28,0.0126
2016-12-29,2.4452
2016-12-30,2.0388
2017-01-03,-0.4873
2017-01-04,1.1263
2017-01-05,-0.1937
2017-01-06,0.2426
2017-01-09,-0.6776
2017-01-10,0.6335
2017-01-11,0.0969
2017-01-12,0.0
2017-01-13,-0.5806
2017-01-17,2.1898
2017-01-18,-0.381
2017-01-19,-0.9082
2017-01-20,0.7236
2017-01-23,1.1973
2017-01-24,-0.7099
2017-01-25,0.8103
2017-01-26,0.8038
2017-01-27,0.8912
2017-01-30,-0.5114
2017-01-31,1.9159000000000002
2017-02-01,-2.155
2017-02-02,-0.2812
2017-02-03,0.282
2017-02-06,-0.5623
2017-02-07,-0.2828
2017-02-08,0.8507
2017-02-09,0.3749
2017-02-10,0.7937
2017-02-13,0.0926
2017-02-14,-1.2031
2017-02-15,-0.4215
2017-02-16,0.6585
2017-02-17,1.729
2017-02-21,1.2862
2017-02-22,-0.2721
2017-02-23,0.7731
2017-02-24,1.4892
2017-02-27,-0.0889
2017-02-28,-1.2906
2017-03-01,-0.1803
2017-03-02,-0.813
2017-03-03,-0.4098
2017-03-06,0.4572
2017-03-07,-0.5917
2017-03-08,-2.5641
2017-03-09,-0.7519
2017-03-10,-0.5682
2017-03-13,-0.0476
2017-03-14,-0.2859
2017-03-15,2.0067
2017-03-16,0.6089
2017-03-17,1.5363
2017-03-20,-0.5502
2017-03-21,-0.3688
2017-03-22,-0.6016
2017-03-23,2.7467
2017-03-24,1.903
2017-03-27,-1.0227
2017-03-28,-0.3145
2017-03-29,1.6787
2017-03-30,0.5376
2017-03-31,1.738
2017-04-03,-2.0149
2017-04-04,0.2235
2017-04-05,1.6949
2017-04-06,1.7982
2017-04-07,-0.6463
2017-04-10,0.1735
2017-04-11,1.5152
2017-04-12,-1.322
2017-04-13,0.4754
2017-04-17,1.3333
2017-04-18,0.8913
2017-04-19,0.1683
2017-04-20,-0.924
2017-04-21,-0.2543
2017-04-24,-1.3599999999999999
2017-04-25,1.4218
2017-04-26,1.3594
2017-04-27,-0.1257
2017-04-28,-2.0982
2017-05-01,0.2572
2017-05-02,0.0428
2017-05-03,-1.9231
2017-05-04,-3.7473
2017-05-05,2.0824
2017-05-08,-1.153
2017-05-09,-1.3458999999999999
2017-05-10,1.3188
2017-05-11,-1.1221
2017-05-12,0.7717
2017-05-15,1.0811
2017-05-16,1.2923
2017-05-17,2.4637000000000002
2017-05-18,-0.0859
2017-05-19,2.1917
2017-05-22,1.7241
2017-05-23,-0.0413
2017-05-24,-0.4136
2017-05-25,0.789
2017-05-26,0.7829
2017-05-30,-0.3679
2017-05-31,1.0259
2017-06-01,2.0309
2017-06-02,1.3136999999999999
2017-06-05,-0.7073
2017-06-06,-0.0396
2017-06-07,0.4751
2017-06-08,-0.3546
2017-06-09,0.514
2017-06-12,1.5735999999999999
2017-06-13,-1.3942999999999999
2017-06-14,0.4713
2017-06-15,0.43
2017-06-16,-0.506
2017-06-19,-0.5086
2017-06-20,-0.2359
2017-06-21,0.1577
2017-06-22,0.1574
2017-06-23,1.5716999999999999
2017-06-26,-0.3095
2017-06-27,-0.194
2017-06-28,0.1652
2017-06-29,-2.2335
2017-06-30,0.6413
2017-07-03,0.5177
2017-07-05,-0.2773
2017-07-06,-1.0727
2017-07-07,1.3655
2017-07-10,-1.9414
2017-07-11,0.8889
2017-07-12,0.8811
2017-07-13,-1.2306
2017-07-14,0.8842
2017-07-17,0.6375
2017-07-18,-0.3167
2017-07-19,1.3106
2017-07-20,-0.9408
2017-07-21,0.0396
2017-07-24,-0.3956
2017-07-25,0.2383
2017-07-26,1.6244
2017-07-27,-1.7154
2017-07-28,1.5867
2017-07-31,-0.8981
2017-08-01,-0.2364
2017-08-02,-1.7772999999999999
2017-08-03,-2.3321
2017-08-04,-0.0412
2017-08-07,0.3707
2017-08-08,-0.5334
2017-08-09,-0.2888
2017-08-10,-0.4965
2017-08-11,-0.6237
2017-08-14,1.3808
2017-08-15,1.6508
2017-08-16,2.1924
2017-08-17,-0.9138
2017-08-18,0.2005
2017-08-21,1.2405
2017-08-22,0.3557
2017-08-23,-0.2757
2017-08-24,0.079
2017-08-25,0.0395
2017-08-28,-0.5523
2017-08-29,-0.476
2017-08-30,0.3587
2017-08-31,0.9134
2017-09-01,0.0787
2017-09-05,0.3932
2017-09-06,-0.6267
2017-09-07,-0.5124
2017-09-08,-0.4754
2017-09-11,0.9156
2017-09-12,-1.1045
2017-09-13,0.0
2017-09-14,0.6382
2017-09-15,0.9512
2017-09-18,-1.3742
2017-09-19,0.7166
2017-09-20,0.0395
2017-09-21,0.0395
2017-09-22,-0.5134
2017-09-25,-0.4367
2017-09-26,-1.1164
2017-09-27,-0.9677
2017-09-28,2.5346
2017-09-29,-0.0802
2017-10-02,1.0433
2017-10-03,1.5091
2017-10-04,-0.1565
2017-10-05,0.0392
2017-10-06,-0.5484
2017-10-09,-0.3939
2017-10-10,0.2768
2017-10-11,0.276
2017-10-12,-1.0224
2017-10-13,0.2781
2017-10-16,1.149
2017-10-17,-0.3134
2017-10-18,-0.4715
2017-10-19,-0.3158
2017-10-20,-0.7129
2017-10-23,-1.8748
2017-10-24,0.0813
2017-10-25,-2.0309
2017-10-26,1.0779
2017-10-27,1.6407
2017-10-30,-0.6053
2017-10-31,0.203
2017-11-01,0.081
2017-11-02,1.0121
2017-11-03,1.7234
2017-11-06,-0.197
2017-11-07,2.2503
2017-11-08,1.0811
2017-11-09,-0.3438
2017-11-10,-1.0349
2017-11-13,0.1936
2017-11-14,0.8891
2017-11-15,-0.2682
2017-11-16,0.6915
2017-11-17,0.1908
2017-11-20,-0.5331
2017-11-21,2.0291
2017-11-22,-0.1876
2017-11-24,-0.1504
2017-11-27,-0.3765
2017-11-28,0.1512
2017-11-29,-0.1887
2017-11-30,-1.3233
2017-12-01,-0.2682
2017-12-04,-1.4599
2017-12-05,-0.8577
2017-12-06,-0.3539
2017-12-07,0.0
2017-12-08,0.0789
2017-12-11,1.3013
2017-12-12,0.4671
2017-12-13,1.2786
2017-12-14,-0.0765
2017-12-15,1.876
2017-12-18,0.1127
2017-12-19,-1.2387
2017-12-20,-1.9384000000000001
2017-12-21,-1.124
2017-12-22,0.1568
2017-12-26,0.3131
2017-12-27,1.0144
2017-12-28,1.0622
2017-12-29,-0.7339
2018-01-02,-0.3113
2018-01-03,0.3903
2018-01-04,-1.1663999999999999
2018-01-05,-0.6294
2018-01-08,0.6334
2018-01-09,-1.1408
2018-01-10,-2.5468
2018-01-11,-0.5308
2018-01-12,-1.0673
2018-01-16,0.332
2018-01-17,0.7858
2018-01-18,-2.5441000000000003
2018-01-19,-0.2947
2018-01-22,1.9003
2018-01-23,1.2018
2018-01-24,-1.2695
2018-01-25,0.2903
2018-01-26,-0.1241
2018-01-29,-2.1118
2018-01-30,-0.7614
2018-01-31,0.5968
2018-02-01,-2.2881
2018-02-02,-0.5204
2018-02-05,-2.2668
2018-02-06,0.4014
2018-02-07,-0.3554
2018-02-08,-2.9425
2018-02-09,2.113
2018-02-12,1.1696
2018-02-13,0.4891
2018-02-14,-1.9026999999999998
2018-02-15,0.3608
2018-02-16,0.4045
2018-02-20,-2.9543
2018-02-21,-1.6143999999999998
2018-02-22,0.6095
2018-02-23,1.2116
2018-02-26,-0.4604
2018-02-27,0.7401
2018-02-28,0.8264
2018-03-01,0.7741
2018-03-02,0.6326
2018-03-05,-0.9879
2018-03-06,1.1791
2018-03-07,1.4343
2018-03-08,0.0
2018-03-09,-0.8838
2018-03-12,0.1783
2018-03-13,0.1335
2018-03-14,-0.1333
2018-03-15,-0.8901
2018-03-16,1.6165
2018-03-19,-0.8396
2018-03-20,-0.0446
2018-03-21,0.5796
2018-03-22,-0.6649
2018-03-23,-1.2494
2018-03-26,0.5423
2018-03-27,0.2697
2018-03-28,3.8772
2018-03-29,0.8297
2018-04-02,-2.0355
2018-04-03,0.2653
2018-04-04,1.6755
2018-04-05,0.2168
2018-04-06,-0.6923
2018-04-09,0.3486
2018-04-10,-0.3474
2018-04-11,0.0436
2018-04-12,-2.6568
2018-04-13,0.5817
2018-04-16,1.6459000000000001
2018-04-17,1.3567
2018-04-18,-0.6477
2018-04-19,-1.5211000000000001
2018-04-20,-1.2798
2018-04-23,-0.7152
2018-04-24,0.4052
2018-04-25,0.7623
2018-04-26,1.0681
2018-04-27,0.7926
2018-04-30,-1.0048
2018-05-01,0.2648
2018-05-02,-0.2641
2018-05-03,-0.1765
2018-05-04,0.6189
2018-05-07,0.6151
2018-05-08,-0.524
2018-05-09,1.2730000000000001
2018-05-10,0.4335
2018-05-11,-0.6474
2018-05-14,-2.2155
2018-05-15,-2.5322
2018-05-16,0.6381
2018-05-17,-0.1812
2018-05-18,0.0907
2018-05-21,1.0879
2018-05-22,-0.4484
2018-05-23,1.3063
2018-05-24,-0.4002
2018-05-25,0.3125
2018-05-29,0.445
2018-05-30,0.9747
2018-05-31,0.4388
2018-06-01,-0.0437
2018-06-04,0.4371
2018-06-05,0.1741
2018-06-06,-0.5213
2018-06-07,-0.131
2018-06-08,-0.0875
2018-06-11,-0.4814
2018-06-12,1.2313
2018-06-13,-0.9557
2018-06-14,0.8333
2018-06-15,0.8699
2018-06-18,-0.6037
2018-06-19,-0.8677
2018-06-20,1.7943
2018-06-21,1.0318
2018-06-22,1.8298
2018-06-25,1.5462
2018-06-26,2.1399
2018-06-27,-0.282
2018-06-28,1.3131
2018-06-29,-0.6855
2018-07-02,0.203
2018-07-03,1.6207
2018-07-05,1.3955
2018-07-06,0.2359
2018-07-09,-2.1185
2018-07-10,-0.521
2018-07-11,0.5238
2018-07-12,-0.0802
2018-07-13,-0.2006
2018-07-16,-0.2814
2018-07-17,-0.6449
2018-07-18,0.2434
2018-07-19,1.5783
2018-07-20,-0.9562
2018-07-23,-0.6838
2018-07-24,-0.162
2018-07-25,0.3651
2018-07-26,0.6063
2018-07-27,-0.5223
2018-07-30,0.8885
2018-07-31,-0.3203
2018-08-01,0.9237
2018-08-02,2.5468
2018-08-03,0.7373
2018-08-06,0.6163
2018-08-07,-0.1149
2018-08-08,-0.115
2018-08-09,0.4221
2018-08-10,-0.6114
2018-08-13,0.0
2018-08-14,1.807
2018-08-15,0.9063
2018-08-16,0.8982
2018-08-17,0.8902
2018-08-20,0.1471
2018-08-21,-0.7709
2018-08-22,-0.222
2018-08-23,-1.0011
2018-08-24,0.8614
2018-08-27,-0.0743
2018-08-28,0.5574
2018-08-29,0.037
2018-08-30,-0.3694
2018-08-31,-0.1112
2018-09-04,-0.4454
2018-09-05,-0.1119
2018-09-06,0.0373
2018-09-07,-1.2313
2018-09-10,0.1511
2018-09-11,-0.2641
2018-09-12,0.0378
2018-09-13,-0.2268
2018-09-14,-0.4547
2018-09-17,-0.4187
2018-09-18,-0.0765
2018-09-19,-2.3718
2018-09-20,1.8025
2018-09-21,-1.1162
2018-09-24,-1.6738
2018-09-25,1.9398
2018-09-26,-2.7961
2018-09-27,2.1774
2018-09-28,1.5415
2018-10-01,-1.4792
2018-10-02,-0.3161
2018-10-03,-0.7531
2018-10-04,-0.3594
2018-10-05,0.0401
2018-10-08,2.6042
2018-10-09,0.82
2018-10-10,-1.4717
2018-10-11,-1.2579
2018-10-12,-1.0748
2018-10-15,0.6036
2018-10-16,3.48
2018-10-17,0.2706
2018-10-18,-0.7325
2018-10-19,0.233
2018-10-22,-0.31
2018-10-23,0.2332
2018-10-24,1.9
2018-10-25,1.8265
2018-10-26,-2.3543
2018-10-29,1.3395000000000001
2018-10-30,1.6994
2018-10-31,-3.1563
2018-11-01,0.3067
2018-11-02,-0.7263
2018-11-05,1.2707
2018-11-06,0.7605
2018-11-07,2.4151
2018-11-08,0.0737
2018-11-09,-0.5155
2018-11-12,0.148
2018-11-13,-0.1109
2018-11-14,-1.2579
2018-11-15,-0.562
2018-11-16,1.4318
2018-11-19,-0.3715
2018-11-20,0.4847
2018-11-21,-0.4824
2018-11-23,0.9321
2018-11-26,-0.9235
2018-11-27,0.522
2018-11-28,1.3353
2018-11-29,1.4275
2018-11-30,0.1083
2018-12-03,0.6489
2018-12-04,-1.4685000000000001
2018-12-06,3.1625
2018-12-07,-0.4933
2018-12-10,-2.0892
2018-12-11,0.3978
2018-12-12,-1.0807
2018-12-13,0.2549
2018-12-14,-0.5085
2018-12-17,-3.1033
2018-12-18,2.11
2018-12-19,-0.4059
2018-12-20,-1.1486
2018-12-21,-1.3118
2018-12-24,-3.76
2018-12-26,3.1571
2018-12-27,-0.8034
2018-12-28,0.3857
2018-12-31,0.6531
2019-01-02,-3.2443
2019-01-03,0.8974
2019-01-04,0.0
2019-01-07,0.1582
2019-01-08,2.0529
2019-01-09,-0.0387
2019-01-10,0.7353
2019-01-11,1.0757
2019-01-14,-1.1403
2019-01-15,1.9223
2019-01-16,0.4149
2019-01-17,-0.0751
2019-01-18,-0.6015
2019-01-22,0.8699
2019-01-23,-0.3
2019-01-24,0.9778
2019-01-25,0.8939
2019-01-28,1.1812
2019-01-29,0.9121
2019-01-30,0.6146
2019-01-31,1.4732
2019-02-01,-1.5227
2019-02-04,0.899
2019-02-05,0.6771
2019-02-06,-0.5664
2019-02-07,0.89
2019-02-08,0.3529
2019-02-11,0.4571
2019-02-12,-1.3651
2019-02-13,-0.3549
2019-02-14,-0.0712
2019-02-15,-0.7128
2019-02-19,-0.7897
2019-02-20,-0.1085
2019-02-21,-0.4346
2019-02-22,1.3458999999999999
2019-02-25,-0.8973
2019-02-26,-0.5433
2019-02-27,-0.437
2019-02-28,0.1829
2019-03-01,0.8397
2019-03-04,1.231
2019-03-05,0.0715
2019-03-06,0.2859
2019-03-07,-0.4989
2019-03-08,1.0029
2019-03-11,1.7021
2019-03-12,0.8368
2019-03-13,0.3804
2019-03-14,0.0689
2019-03-15,-1.9966
2019-03-18,-0.4215
2019-03-19,-0.1764
2019-03-20,0.106
2019-03-21,3.1062
2019-03-22,-0.8901
2019-03-25,0.6218
2019-03-26,0.9612
2019-03-27,0.442
2019-03-28,1.1764000000000001
2019-03-29,0.0
2019-04-01,-0.9122
2019-04-02,1.1592
2019-04-03,-1.1122
2019-04-04,-0.6476
2019-04-05,1.0977999999999999
2019-04-08,-1.0519
2019-04-09,-1.2003
2019-04-10,1.562
2019-04-11,-0.5126
2019-04-12,-0.687
2019-04-15,0.2075
2019-04-16,-3.1412
2019-04-17,-1.3186
2019-04-18,1.7696
2019-04-22,-1.4904
2019-04-23,1.9813
2019-04-24,-0.6711
2019-04-25,0.2134
2019-04-26,0.3903
2019-04-29,-0.3535
2019-04-30,0.8868
2019-05-01,-0.4923
2019-05-02,0.9187
2019-05-03,0.7703
2019-05-06,0.6254
2019-05-07,-1.7955999999999999
2019-05-08,0.4571
2019-05-09,0.28
2019-05-10,0.6632
2019-05-13,0.9709
2019-05-14,-0.3777
2019-05-15,-0.2068
2019-05-16,0.7945
2019-05-17,0.1714
2019-05-20,-0.9579
2019-05-21,0.8636
2019-05-22,-0.1027
2019-05-23,0.0343
2019-05-24,0.0343
2019-05-28,-0.6852
2019-05-29,-1.2418
2019-05-30,0.4191
2019-05-31,0.0348
2019-06-03,-1.2517
2019-06-04,-0.7394
2019-06-05,2.0929
2019-06-06,-0.5907
2019-06-07,-1.0835
2019-06-10,-1.3428
2019-06-11,-0.3582
2019-06-12,1.4378
2019-06-13,0.6024
2019-06-14,0.4931
2019-06-17,0.7361
2019-06-18,-0.4175
2019-06-19,0.4892
2019-06-20,-0.2086
2019-06-21,-1.324
2019-06-24,-0.565
2019-06-25,0.071
2019-06-26,-3.1228
2019-06-27,0.5403
2019-06-28,0.6259
2019-07-01,-0.9513
2019-07-02,2.1426
2019-07-03,1.085
2019-07-05,-0.1073
2019-07-08,-0.1791
2019-07-09,0.0718
2019-07-10,0.6454
2019-07-11,-0.8194
2019-07-12,-0.3592
2019-07-15,-0.3605
2019-07-16,-1.013
2019-07-17,-0.402
2019-07-18,0.1835
2019-07-19,-2.1245
2019-07-22,0.1497
2019-07-23,0.9716
2019-07-24,0.7032
2019-07-25,-1.2128
2019-07-26,0.6324
2019-07-29,0.1848
2019-07-30,-0.6273
2019-07-31,0.0371
2019-08-01,0.3712
2019-08-02,0.2219
2019-08-05,-0.9225
2019-08-06,1.1918
2019-08-07,1.141
2019-08-08,1.0189
2019-08-09,-0.2522
2019-08-12,-0.5417
2019-08-13,0.6173
2019-08-14,-0.7218
2019-08-15,1.1996
2019-08-16,0.5388
2019-08-19,0.7503
2019-08-20,-1.4894
2019-08-21,0.432
2019-08-22,0.8961
2019-08-23,-0.9236
2019-08-26,0.6454
2019-08-27,-0.8194
2019-08-28,0.5747
2019-08-29,2.0
2019-08-30,-0.2451
2019-09-03,1.0179
2019-09-04,1.4941
2019-09-05,-1.4379
2019-09-06,0.66
2019-09-09,-0.1725
2019-09-10,-0.8987
2019-09-11,-0.279
2019-09-12,0.1399
2019-09-13,-1.2924
2019-09-16,0.46
2019-09-17,1.2681
2019-09-18,-1.0087
2019-09-19,0.1054
2019-09-20,0.1053
2019-09-23,-0.9467
2019-09-24,-0.6726
2019-09-25,0.5346
2019-09-26,1.5863
2019-09-27,-1.2689
2019-09-30,0.9639
2019-10-01,-0.884
2019-10-02,1.2843
2019-10-03,1.0919
2019-10-04,0.8711
2019-10-07,0.1727
2019-10-08,-0.2414
2019-10-09,0.0691
2019-10-10,-0.8636
2019-10-11,-0.662
2019-10-14,-0.6664
2019-10-15,-0.565
2019-10-16,-0.6392
2019-10-17,0.6076
2019-10-18,0.1776
2019-10-21,0.5319
2019-10-22,-0.2469
2019-10-23,0.5304
2019-10-24,0.2462
2019-10-25,-0.9123
2019-10-28,0.2833
2019-10-29,0.3178
2019-10-30,1.056
2019-10-31,-0.209
2019-11-01,-0.3141
2019-11-04,-0.3151
2019-11-05,-3.653
2019-11-06,0.1458
2019-11-07,-0.9101
2019-11-08,-0.4041
2019-11-11,0.332
2019-11-12,-0.8824
2019-11-13,1.1499
2019-11-14,1.3935
2019-11-15,0.5425
2019-11-18,0.5036
2019-11-19,0.1074
2019-11-20,0.2503
2019-11-21,-0.8203
2019-11-22,-0.4315
2019-11-25,0.2167
2019-11-26,0.6486
2019-11-27,1.1099
2019-11-29,0.2833
2019-12-02,-1.2711999999999999
2019-12-03,0.2146
2019-12-04,0.0
2019-12-05,-0.2855
2019-12-06,0.3221
2019-12-09,-0.3568
2019-12-10,-0.179
2019-12-11,-1.363
2019-12-12,-2.1455
2019-12-13,0.8175
2019-12-16,0.9215
2019-12-17,-1.1687
2019-12-18,0.6652
2019-12-19,0.6975
2019-12-20,0.9114
2019-12-23,-1.5173
2019-12-24,0.7337
2019-12-26,0.0728
2019-12-27,0.6186
2019-12-30,0.1085
2019-12-31,1.8425
2020-01-02,-2.1107
2020-01-03,0.9527
2020-01-06,-0.2904
2020-01-07,-1.0921
2020-01-08,0.1104
2020-01-09,0.8456
2020-01-10,0.5104
2020-01-13,1.342
2020-01-14,-0.5369
2020-01-15,1.7271999999999998
2020-01-16,1.0258
2020-01-17,0.105
2020-01-21,1.504
2020-01-22,0.1723
2020-01-23,1.3072
2020-01-24,0.8489
2020-01-27,1.3805
2020-01-28,0.0996
2020-01-29,1.1944
2020-01-30,-0.3607
2020-01-31,-0.3291
2020-02-03,0.2971
2020-02-04,0.7242
2020-02-05,0.3922
2020-02-06,0.5859
2020-02-07,0.0971
2020-02-10,1.2286
2020-02-11,-0.543
2020-02-12,-0.7707
2020-02-13,3.2362
2020-02-14,0.3762
2020-02-18,0.6246
2020-02-19,-1.6760000000000002
2020-02-20,1.9571
2020-02-21,0.6192
2020-02-24,-1.2923
2020-02-25,-2.3691
2020-02-26,-1.8199
2020-02-27,-4.5854
2020-02-28,-2.2154
2020-03-02,2.9278
2020-03-03,0.5418
2020-03-04,3.907
2020-03-05,-1.4263
2020-03-06,-1.4469
2020-03-09,-7.374
2020-03-10,4.7911
2020-03-11,-11.687899999999999
2020-03-12,-16.9716
2020-03-13,12.7051
2020-03-16,-37.812
2020-03-17,9.4983
2020-03-18,-7.6359
2020-03-19,-5.754
2020-03-20,1.193
2020-03-23,-4.4383
2020-03-24,23.2221
2020-03-25,18.1979
2020-03-26,4.7334
2020-03-27,-7.6118
2020-03-30,-3.9392
2020-03-31,1.9619
2020-04-01,-13.8429
2020-04-02,-3.7841
