ticker,NGHC US Equity
2014-07-16,2.9714
2014-07-17,-1.3115999999999999
2014-07-18,-1.0101
2014-07-21,-1.2889
2014-07-22,0.272
2014-07-23,0.3256
2014-07-24,-0.2704
2014-07-25,-3.2538
2014-07-28,1.1211
2014-07-29,1.0532
2014-07-30,0.6583
2014-07-31,-5.1226
2014-08-01,0.8616
2014-08-04,0.9112
2014-08-05,1.8058999999999998
2014-08-06,1.3304
2014-08-07,-1.4223
2014-08-08,1.4983
2014-08-11,0.1093
2014-08-12,-1.1469
2014-08-13,1.105
2014-08-14,0.3279
2014-08-15,0.3268
2014-08-18,2.5516
2014-08-19,-0.1588
2014-08-20,-1.6966999999999999
2014-08-21,-0.1079
2014-08-22,0.0
2014-08-25,0.216
2014-08-26,1.0237
2014-08-27,-0.16
2014-08-28,-0.4808
2014-08-29,0.5368
2014-09-02,-0.2136
2014-09-03,-0.7491
2014-09-04,0.593
2014-09-05,0.1608
2014-09-08,-0.3745
2014-09-09,-0.5908
2014-09-10,-0.054
2014-09-11,-0.973
2014-09-12,-0.9279
2014-09-15,-3.0854
2014-09-16,-0.0569
2014-09-17,-0.2275
2014-09-18,1.0832
2014-09-19,2.0305
2014-09-22,-3.372
2014-09-23,-3.3753
2014-09-24,0.6513
2014-09-25,-0.7059
2014-09-26,0.5332
2014-09-29,-1.1196
2014-09-30,0.7156
2014-10-01,1.3618000000000001
2014-10-02,2.6285
2014-10-03,2.2766
2014-10-06,-0.1669
2014-10-07,-1.9508999999999999
2014-10-08,2.274
2014-10-09,-2.9461
2014-10-10,0.0573
2014-10-13,2.5186
2014-10-14,-0.7817
2014-10-15,0.4502
2014-10-16,0.3361
2014-10-17,-0.2792
2014-10-20,2.3516
2014-10-21,0.8753
2014-10-22,1.6269
2014-10-23,0.3202
2014-10-24,1.7021
2014-10-27,-1.0983
2014-10-28,1.3485
2014-10-29,-1.4349
2014-10-30,-0.1059
2014-10-31,-0.6359
2014-11-03,0.0533
2014-11-04,0.8529
2014-11-05,-0.7928
2014-11-06,-0.0533
2014-11-07,1.0661
2014-11-10,0.211
2014-11-11,-0.3158
2014-11-12,0.2112
2014-11-13,-2.3709
2014-11-14,0.7555
2014-11-17,-2.6245000000000003
2014-11-18,1.7052
2014-11-19,-1.0276
2014-11-20,1.2568
2014-11-21,0.1619
2014-11-24,1.2392
2014-11-25,-0.1064
2014-11-26,0.8524
2014-11-28,-0.9509
2014-12-01,-1.3333
2014-12-02,1.3514
2014-12-03,0.5867
2014-12-04,-1.2195
2014-12-05,-0.2147
2014-12-08,-0.0538
2014-12-09,0.1076
2014-12-10,-1.1828
2014-12-11,1.0337
2014-12-12,0.1616
2014-12-15,0.0538
2014-12-16,0.5373
2014-12-17,2.031
2014-12-18,0.3143
2014-12-19,-1.2533
2014-12-22,1.6393
2014-12-23,0.1561
2014-12-24,-1.2468
2014-12-26,-0.7891
2014-12-29,-0.4772
2014-12-30,0.32
2014-12-31,-1.0633
2015-01-02,1.021
2015-01-05,-2.3936
2015-01-06,0.545
2015-01-07,0.271
2015-01-08,2.1081
2015-01-09,-1.4823
2015-01-12,0.3224
2015-01-13,-0.1607
2015-01-14,-0.8047
2015-01-15,-1.4602
2015-01-16,1.2075
2015-01-20,-0.7592
2015-01-21,1.0383
2015-01-22,-0.4867
2015-01-23,-0.5978
2015-01-26,0.8748
2015-01-27,-0.3252
2015-01-28,-2.0663
2015-01-29,2.7207
2015-01-30,-2.8649
2015-02-02,2.4485
2015-02-03,-1.1407
2015-02-04,0.4945
2015-02-05,0.6014
2015-02-06,0.0
2015-02-09,-1.9565000000000001
2015-02-10,1.7738
2015-02-11,0.3813
2015-02-12,0.217
2015-02-13,-1.2993999999999999
2015-02-17,-0.768
2015-02-18,0.6633
2015-02-19,1.2081
2015-02-20,-0.1628
2015-02-23,0.0
2015-02-24,-0.1087
2015-02-25,0.7073
2015-02-26,0.3241
2015-02-27,0.1616
2015-03-02,1.129
2015-03-03,-0.1063
2015-03-04,-0.9047
2015-03-05,-1.3426
2015-03-06,-1.7964
2015-03-09,-0.8315
2015-03-10,-2.9625
2015-03-11,0.288
2015-03-12,4.7674
2015-03-13,-2.0285
2015-03-16,1.0073
2015-03-17,-1.385
2015-03-18,0.5618
2015-03-19,-0.5587
2015-03-20,2.809
2015-03-23,-1.2568
2015-03-24,0.0
2015-03-25,-1.4942
2015-03-26,2.0787
2015-03-27,-0.4403
2015-03-30,2.5981
2015-03-31,0.863
2015-04-01,0.2674
2015-04-02,-0.3733
2015-04-06,1.1242
2015-04-07,-0.3176
2015-04-08,0.3717
2015-04-09,-0.5291
2015-04-10,0.6383
2015-04-13,1.0042
2015-04-14,1.9362
2015-04-15,1.2833999999999999
2015-04-16,-0.6589
2015-04-17,-1.6327
2015-04-20,1.6598000000000002
2015-04-21,0.3061
2015-04-22,0.1017
2015-04-23,-0.813
2015-04-24,-0.2561
2015-04-27,0.6677
2015-04-28,0.4082
2015-04-29,-1.1179000000000001
2015-04-30,-0.6166
2015-05-01,1.8614000000000002
2015-05-04,-0.3553
2015-05-05,0.6113
2015-05-06,0.6076
2015-05-07,0.7046
2015-05-08,0.3998
2015-05-11,-0.1991
2015-05-12,-1.5461
2015-05-13,0.6586
2015-05-14,0.302
2015-05-15,-1.4551
2015-05-18,0.0
2015-05-19,1.3747
2015-05-20,0.1005
2015-05-21,-0.2007
2015-05-22,-1.2569
2015-05-26,-2.3931
2015-05-27,1.6693
2015-05-28,0.5644
2015-05-29,-0.9184
2015-06-01,0.7209
2015-06-02,-0.6646
2015-06-03,2.6248
2015-06-04,-1.8556
2015-06-05,0.1022
2015-06-08,-0.4084
2015-06-09,0.0
2015-06-10,0.7176
2015-06-11,0.2036
2015-06-12,-0.8634
2015-06-15,-0.9221
2015-06-16,0.1034
2015-06-17,0.0517
2015-06-18,1.0842
2015-06-19,0.6639
2015-06-22,0.5581
2015-06-23,-0.2523
2015-06-24,-0.1012
2015-06-25,1.7722
2015-06-26,3.0846
2015-06-29,0.0965
2015-06-30,0.5309
2015-07-01,0.6241
2015-07-02,0.9542
2015-07-06,-0.3781
2015-07-07,-0.1423
2015-07-08,-0.285
2015-07-09,2.0486
2015-07-10,3.9683
2015-07-13,1.4818
2015-07-14,-0.2655
2015-07-15,0.3549
2015-07-16,4.6419
2015-07-17,-3.0418
2015-07-20,-0.2179
2015-07-21,0.6114
2015-07-22,-0.0434
2015-07-23,-1.4329
2015-07-24,-0.5286
2015-07-27,0.2214
2015-07-28,-0.8838
2015-07-29,0.4458
2015-07-30,1.154
2015-07-31,0.4388
2015-08-03,0.3058
2015-08-04,-6.3153
2015-08-05,0.3719
2015-08-06,0.6484
2015-08-07,-0.7823
2015-08-10,-0.974
2015-08-11,-7.26
2015-08-12,-3.5859
2015-08-13,0.0524
2015-08-14,3.4555
2015-08-17,0.5061
2015-08-18,-1.007
2015-08-19,-0.1017
2015-08-20,0.3564
2015-08-21,-2.8411999999999997
2015-08-24,-2.3499
2015-08-25,0.0
2015-08-26,0.1604
2015-08-27,1.4415
2015-08-28,-2.1053
2015-08-31,-1.4516
2015-09-01,-0.4364
2015-09-02,0.1096
2015-09-03,0.1095
2015-09-04,0.6561
2015-09-08,2.6616
2015-09-09,0.5291
2015-09-10,0.6842
2015-09-11,0.7318
2015-09-14,0.7265
2015-09-15,1.4941
2015-09-16,1.5735999999999999
2015-09-17,-1.7490999999999999
2015-09-18,1.7294
2015-09-21,1.05
2015-09-22,-1.4349
2015-09-23,0.2008
2015-09-24,-0.2505
2015-09-25,-0.9041
2015-09-28,-1.9767000000000001
2015-09-29,-0.4137
2015-09-30,0.2599
2015-10-01,-1.6071
2015-10-02,-1.6333
2015-10-05,2.9459
2015-10-06,-0.2081
2015-10-07,0.365
2015-10-08,1.1429
2015-10-09,0.1027
2015-10-12,0.8209
2015-10-13,-2.3919
2015-10-14,0.1564
2015-10-15,1.874
2015-10-16,1.022
2015-10-19,2.2762000000000002
2015-10-20,0.2967
2015-10-21,-3.6489000000000003
2015-10-22,0.6653
2015-10-23,-2.6436
2015-10-26,1.0966
2015-10-27,-2.1694
2015-10-28,2.9567
2015-10-29,-0.4615
2015-10-30,1.5455999999999999
2015-11-02,0.761
2015-11-03,8.1067
2015-11-04,-0.326
2015-11-05,0.8879
2015-11-06,1.019
2015-11-09,-0.0459
2015-11-10,-1.3303
2015-11-11,0.3719
2015-11-12,-0.6021
2015-11-13,0.6524
2015-11-16,-1.2037
2015-11-17,-0.5155
2015-11-18,0.5181
2015-11-19,-0.4686
2015-11-20,0.0
2015-11-23,1.0829
2015-11-24,-0.4658
2015-11-25,0.6083
2015-11-27,0.2791
2015-11-30,1.6234
2015-12-01,0.9585
2015-12-02,0.0452
2015-12-03,-0.1808
2015-12-04,0.2263
2015-12-07,-0.7678
2015-12-08,-0.091
2015-12-09,-1.0934
2015-12-10,-1.3819
2015-12-11,-1.3545
2015-12-14,-0.1894
2015-12-15,0.759
2015-12-16,2.2128
2015-12-17,1.474
2015-12-18,-1.8611
2015-12-21,0.6013
2015-12-22,1.1494
2015-12-23,-0.0909
2015-12-24,0.5005
2015-12-28,0.679
2015-12-29,1.5737
2015-12-30,-1.815
2015-12-31,-1.3093
2016-01-04,-3.1565
2016-01-05,-1.7005
2016-01-06,-1.4897
2016-01-07,-1.9512
2016-01-08,-1.7412999999999998
2016-01-11,-0.2025
2016-01-12,-0.8625
2016-01-13,-3.5824
2016-01-14,1.8577
2016-01-15,0.1563
2016-01-19,-1.6129
2016-01-20,-2.8026999999999997
2016-01-21,0.1088
2016-01-22,3.5869999999999997
2016-01-25,3.148
2016-01-26,3.6623
2016-01-27,-3.8763
2016-01-28,-0.2552
2016-01-29,1.2793999999999999
2016-02-01,1.718
2016-02-02,-1.1923
2016-02-03,1.2066
2016-02-04,-1.8877000000000002
2016-02-05,-1.3165
2016-02-08,-1.5906
2016-02-09,0.6257
2016-02-10,3.4715
2016-02-11,-4.5068
2016-02-12,1.5207000000000002
2016-02-16,-0.1033
2016-02-17,0.0517
2016-02-18,1.7570999999999999
2016-02-19,0.8126
2016-02-22,1.0076
2016-02-23,-1.995
2016-02-24,1.2214
2016-02-25,0.5028
2016-02-26,0.4502
2016-02-29,-0.747
2016-03-01,1.0035
2016-03-02,0.0
2016-03-03,0.0
2016-03-04,2.6826
2016-03-07,0.387
2016-03-08,-1.7349
2016-03-09,1.3242
2016-03-10,0.0
2016-03-11,1.0649
2016-03-14,0.0479
2016-03-15,0.2872
2016-03-16,0.3819
2016-03-17,3.9943
2016-03-18,-0.823
2016-03-21,-1.6598000000000002
2016-03-22,0.9376
2016-03-23,-0.418
2016-03-24,-0.8396
2016-03-28,-0.2822
2016-03-29,2.2641999999999998
2016-03-30,-0.0923
2016-03-31,-0.1849
2016-04-01,0.7411
2016-04-04,-1.8391
2016-04-05,0.0937
2016-04-06,1.4038
2016-04-07,-0.5076
2016-04-08,0.0
2016-04-11,1.2059
2016-04-12,0.1375
2016-04-13,1.6018
2016-04-14,0.6757
2016-04-15,0.9396
2016-04-18,-0.0443
2016-04-19,-0.133
2016-04-20,-0.6217
2016-04-21,-1.966
2016-04-22,1.4129
2016-04-25,-1.0787
2016-04-26,1.3176
2016-04-27,0.0897
2016-04-28,-5.6452
2016-04-29,-4.1311
2016-05-02,1.6840000000000002
2016-05-03,6.4296
2016-05-04,-2.151
2016-05-05,0.7016
2016-05-06,-0.5574
2016-05-09,0.4671
2016-05-10,0.3719
2016-05-11,-0.6948
2016-05-12,0.0466
2016-05-13,-0.8392
2016-05-16,0.7992
2016-05-17,-1.7724
2016-05-18,1.4245
2016-05-19,-0.2341
2016-05-20,-0.9855
2016-05-23,-1.6588
2016-05-24,0.4819
2016-05-25,-0.0959
2016-05-26,-0.3841
2016-05-27,-0.241
2016-05-31,0.1449
2016-06-01,5.5958
2016-06-02,-1.5989
2016-06-03,-0.8821
2016-06-06,-0.5621
2016-06-07,-0.0942
2016-06-08,3.8661
2016-06-09,0.0454
2016-06-10,-2.4955
2016-06-13,-1.3029
2016-06-14,-0.5658
2016-06-15,-0.7112
2016-06-16,0.2388
2016-06-17,-0.7146
2016-06-20,1.6315
2016-06-21,1.2748
2016-06-22,-1.6783000000000001
2016-06-23,2.5605
2016-06-24,-3.4674
2016-06-27,-3.4004
2016-06-28,2.3302
2016-06-29,1.1628
2016-06-30,2.7338
2016-07-01,-0.2801
2016-07-05,-1.4513
2016-07-06,-2.3753
2016-07-07,-0.1946
2016-07-08,1.9015
2016-07-11,0.3828
2016-07-12,1.5253
2016-07-13,-0.1878
2016-07-14,0.1411
2016-07-15,0.1409
2016-07-18,-0.2814
2016-07-19,0.1881
2016-07-20,0.7512
2016-07-21,0.0466
2016-07-22,0.6055
2016-07-25,-2.5
2016-07-26,-1.2346
2016-07-27,0.3365
2016-07-28,1.15
2016-07-29,-2.2738
2016-08-01,2.1813
2016-08-02,0.6167
2016-08-03,1.0372
2016-08-04,-1.3999
2016-08-05,3.3602
2016-08-08,0.641
2016-08-09,2.0018
2016-08-10,-1.2489
2016-08-11,0.8582
2016-08-12,-0.1791
2016-08-15,0.4486
2016-08-16,-0.9826
2016-08-17,-0.6315
2016-08-18,0.2724
2016-08-19,-0.3622
2016-08-22,0.1363
2016-08-23,-0.4537
2016-08-24,-0.0456
2016-08-25,1.0488
2016-08-26,0.6318
2016-08-29,0.6726
2016-08-30,1.5590000000000002
2016-08-31,-0.0439
2016-09-01,-0.3072
2016-09-02,0.3961
2016-09-06,-0.5699
2016-09-07,0.485
2016-09-08,-1.448
2016-09-09,-2.6714
2016-09-12,0.4117
2016-09-13,-2.0501
2016-09-14,0.2791
2016-09-15,1.3451
2016-09-16,-1.5103
2016-09-19,1.7658
2016-09-20,-0.1826
2016-09-21,0.5947
2016-09-22,1.9100000000000001
2016-09-23,-0.6247
2016-09-26,-1.2124
2016-09-27,0.0
2016-09-28,3.8636
2016-09-29,-1.3567
2016-09-30,-1.331
2016-10-03,-2.0234
2016-10-04,-0.092
2016-10-05,0.1841
2016-10-06,-0.5512
2016-10-07,0.6005
2016-10-10,1.056
2016-10-11,-0.5906
2016-10-12,1.7367
2016-10-13,-0.7637
2016-10-14,0.5432
2016-10-17,-0.045
2016-10-18,-0.1802
2016-10-19,0.0451
2016-10-20,-3.5408
2016-10-21,-0.7716
2016-10-24,0.3299
2016-10-25,0.1409
2016-10-26,-3.3771
2016-10-27,-0.1942
2016-10-28,0.2918
2016-10-31,-0.3395
2016-11-01,-0.3893
2016-11-02,-0.1954
2016-11-03,-0.6363
2016-11-04,0.5911
2016-11-07,0.3918
2016-11-08,0.3902
2016-11-09,4.8591
2016-11-10,3.3364
2016-11-11,2.1076
2016-11-14,1.2297
2016-11-15,0.4772
2016-11-16,1.7271
2016-11-17,-0.4244
2016-11-18,-4.0921
2016-11-21,0.5778
2016-11-22,1.1931
2016-11-23,0.786
2016-11-25,0.3899
2016-11-28,-1.9422000000000001
2016-11-29,-0.4842
2016-11-30,-0.0885
2016-12-01,-0.9296
2016-12-02,-0.5809
2016-12-05,1.1236
2016-12-06,1.8222
2016-12-07,0.5674
2016-12-08,5.2951
2016-12-09,1.4426999999999999
2016-12-12,1.2597
2016-12-13,-0.6019
2016-12-14,-0.7267
2016-12-15,0.122
2016-12-16,1.0967
2016-12-19,0.4821
2016-12-20,0.5598
2016-12-21,-0.3579
2016-12-22,-0.3192
2016-12-23,0.3203
2016-12-27,0.0798
2016-12-28,-0.4785
2016-12-29,0.3205
2016-12-30,-0.04
2017-01-03,-0.2001
2017-01-04,0.2005
2017-01-05,-0.7203
2017-01-06,-0.4434
2017-01-09,-1.1741
2017-01-10,1.3519
2017-01-11,1.0509
2017-01-12,-0.84
2017-01-13,0.4034
2017-01-17,-0.8437
2017-01-18,1.9854
2017-01-19,-1.4303
2017-01-20,-1.4913
2017-01-23,0.9002
2017-01-24,0.5677
2017-01-25,-0.6048
2017-01-26,0.3245
2017-01-27,0.0404
2017-01-30,-1.6168
2017-01-31,0.6163
2017-02-01,-0.0408
2017-02-02,0.2451
2017-02-03,1.5892
2017-02-06,-1.3237
2017-02-07,-0.2033
2017-02-08,-1.4664
2017-02-09,2.315
2017-02-10,0.3232
2017-02-13,0.0403
2017-02-14,0.2013
2017-02-15,0.4821
2017-02-16,0.7197
2017-02-17,0.3573
2017-02-21,-0.7911
2017-02-22,0.7376
2017-02-23,0.6135
2017-02-24,-0.3541
2017-02-27,-2.803
2017-02-28,-1.1373
2017-03-01,2.0953
2017-03-02,-0.5634
2017-03-03,-0.7285
2017-03-06,-1.3453
2017-03-07,0.0
2017-03-08,-0.3306
2017-03-09,-0.4975
2017-03-10,0.0833
2017-03-13,-0.7494
2017-03-14,0.1678
2017-03-15,1.1724999999999999
2017-03-16,-0.6209
2017-03-17,-2.7489
2017-03-20,-0.5996
2017-03-21,-2.1542
2017-03-22,-1.365
2017-03-23,3.75
2017-03-24,-1.506
2017-03-27,0.5242
2017-03-28,-0.0869
2017-03-29,0.1305
2017-03-30,2.6499
2017-03-31,0.7206
2017-04-03,-1.0943
2017-04-04,0.5957
2017-04-05,-1.3113000000000001
2017-04-06,0.6858
2017-04-07,-0.6386
2017-04-10,-0.557
2017-04-11,-5.5149
2017-04-12,-1.0032
2017-04-13,-1.1976
2017-04-17,2.0979
2017-04-18,0.0
2017-04-19,0.1826
2017-04-20,1.2306
2017-04-21,0.6754
2017-04-24,1.1628
2017-04-25,1.1936
2017-04-26,0.9174
2017-04-27,-1.2987
2017-04-28,-0.2632
2017-05-01,0.1759
2017-05-02,-0.3951
2017-05-03,-1.1459
2017-05-04,0.2675
2017-05-05,-0.3557
2017-05-08,-1.6957
2017-05-09,-0.8171
2017-05-10,-0.4577
2017-05-11,0.4138
2017-05-12,-0.4121
2017-05-15,0.3678
2017-05-16,-0.1832
2017-05-17,-1.0096
2017-05-18,1.2054
2017-05-19,-1.7865
2017-05-22,0.2332
2017-05-23,0.4188
2017-05-24,1.1585
2017-05-25,0.1374
2017-05-26,2.3788
2017-05-30,-2.5469
2017-05-31,0.6878
2017-06-01,1.5027
2017-06-02,-1.2113
2017-06-05,-1.7711000000000001
2017-06-06,0.2312
2017-06-07,-0.1845
2017-06-08,0.8318
2017-06-09,0.8708
2017-06-12,-0.8632
2017-06-13,-0.275
2017-06-14,0.1379
2017-06-15,0.0918
2017-06-16,1.7423
2017-06-19,-0.9914
2017-06-20,-1.2745
2017-06-21,0.0
2017-06-22,0.0
2017-06-23,-2.9046
2017-06-26,0.3324
2017-06-27,0.0
2017-06-28,1.0885
2017-06-29,0.2341
2017-06-30,-1.2635
2017-07-03,2.3223
2017-07-05,-2.9643
2017-07-06,-1.6229
2017-07-07,3.3479
2017-07-10,-2.8638
2017-07-11,0.0967
2017-07-12,-0.1931
2017-07-13,0.0484
2017-07-14,0.0967
2017-07-17,-0.1932
2017-07-18,1.7909000000000002
2017-07-19,1.2363
2017-07-20,1.9727999999999999
2017-07-21,-1.5661
2017-07-24,-0.5147
2017-07-25,1.5051999999999999
2017-07-26,-1.4828999999999999
2017-07-27,0.0
2017-07-28,0.9407
2017-07-31,-1.165
2017-08-01,0.3772
2017-08-02,-1.3620999999999999
2017-08-03,-0.5714
2017-08-04,-1.341
2017-08-07,-0.2913
2017-08-08,-7.1324
2017-08-09,-2.9619999999999997
2017-08-10,-2.7553
2017-08-11,-0.0556
2017-08-14,0.1112
2017-08-15,0.9717
2017-08-16,0.1925
2017-08-17,-1.3172
2017-08-18,0.3337
2017-08-21,-0.2772
2017-08-22,0.0
2017-08-23,-0.0556
2017-08-24,-0.1112
2017-08-25,-0.3341
2017-08-28,-1.4525000000000001
2017-08-29,-1.0771
2017-08-30,-0.9169
2017-08-31,-0.694
2017-09-01,-1.2812999999999999
2017-09-05,-2.6549
2017-09-06,0.5455
2017-09-07,-1.6275
2017-09-08,2.3284000000000002
2017-09-11,1.6168
2017-09-12,0.9428
2017-09-13,4.0864
2017-09-14,0.1122
2017-09-15,-0.8964
2017-09-18,-0.5088
2017-09-19,0.5682
2017-09-20,0.9605
2017-09-21,-0.2798
2017-09-22,1.1785
2017-09-25,-0.1109
2017-09-26,-0.2776
2017-09-27,3.118
2017-09-28,2.3218
2017-09-29,1.0576
2017-10-02,4.0293
2017-10-03,1.006
2017-10-04,0.996
2017-10-05,1.3807
2017-10-06,-0.7782
2017-10-09,1.0294
2017-10-10,-0.8248
2017-10-11,-0.6849
2017-10-12,-0.0493
2017-10-13,-0.345
2017-10-16,0.6429
2017-10-17,-0.9337
2017-10-18,1.3889
2017-10-19,1.0763
2017-10-20,-0.726
2017-10-23,-0.3413
2017-10-24,-0.636
2017-10-25,0.5416
2017-10-26,1.1263
2017-10-27,0.1453
2017-10-30,-1.7892000000000001
2017-10-31,-0.6401
2017-11-01,0.4955
2017-11-02,0.6903
2017-11-03,-0.049
2017-11-06,0.9799
2017-11-07,0.1456
2017-11-08,-0.1938
2017-11-09,5.534
2017-11-10,-2.4839
2017-11-13,-2.1226
2017-11-14,-0.3373
2017-11-15,1.0638
2017-11-16,-0.4785
2017-11-17,-0.6731
2017-11-20,-0.1936
2017-11-21,0.2425
2017-11-22,-1.403
2017-11-24,-0.736
2017-11-27,2.6199
2017-11-28,1.5413999999999999
2017-11-29,1.9449999999999998
2017-11-30,-1.6752
2017-12-01,0.0473
2017-12-04,0.2838
2017-12-05,-1.0377
2017-12-06,-0.7626
2017-12-07,-0.3842
2017-12-08,-0.7715
2017-12-11,-0.5345
2017-12-12,0.977
2017-12-13,-1.5481
2017-12-14,-0.7862
2017-12-15,0.6934
2017-12-18,0.2459
2017-12-19,-1.8155000000000001
2017-12-20,-0.5497
2017-12-21,-0.1508
2017-12-22,0.2013
2017-12-26,-0.1507
2017-12-27,-0.2515
2017-12-28,0.4034
2017-12-29,-1.1552
2018-01-02,0.611
2018-01-03,-2.7328
2018-01-04,1.7690000000000001
2018-01-05,0.5112
2018-01-08,-0.7121
2018-01-09,-0.2561
2018-01-10,4.4684
2018-01-11,-0.4916
2018-01-12,1.087
2018-01-16,-2.3949
2018-01-17,1.5523
2018-01-18,-0.1479
2018-01-19,0.4938
2018-01-22,0.9337
2018-01-23,1.2658
2018-01-24,-1.25
2018-01-25,0.7303
2018-01-26,-0.6767
2018-01-29,-0.6326
2018-01-30,-0.6856
2018-01-31,-1.2821
2018-02-01,-0.1499
2018-02-02,-1.5508
2018-02-05,-3.2012
2018-02-06,-1.1549
2018-02-07,0.1593
2018-02-08,-2.8632
2018-02-09,1.8013
2018-02-12,0.1609
2018-02-13,1.5525
2018-02-14,4.7443
2018-02-15,1.2079
2018-02-16,1.3426
2018-02-20,-0.8342
2018-02-21,0.7422
2018-02-22,-1.6699000000000002
2018-02-23,0.6494
2018-02-26,0.0
2018-02-27,15.0868
2018-02-28,-0.9056
2018-03-01,-0.087
2018-03-02,2.5697
2018-03-05,3.482
2018-03-06,0.4924
2018-03-07,-0.3267
2018-03-08,-0.6555
2018-03-09,1.9794
2018-03-12,-1.2131
2018-03-13,0.1228
2018-03-14,-0.8381
2018-03-15,0.7627
2018-03-16,1.5139
2018-03-19,0.6852
2018-03-20,-0.4003
2018-03-21,0.2814
2018-03-22,-2.485
2018-03-23,-1.3152
2018-03-26,2.1658
2018-03-27,-1.916
2018-03-28,1.1638
2018-03-29,0.0411
2018-04-02,-0.9461
2018-04-03,0.2492
2018-04-04,1.5327
2018-04-05,0.408
2018-04-06,-1.8692
2018-04-09,-0.1242
2018-04-10,2.3632
2018-04-11,0.081
2018-04-12,-0.607
2018-04-13,-0.8958
2018-04-16,1.8488
2018-04-17,-0.1614
2018-04-18,0.1616
2018-04-19,2.9044
2018-04-20,-0.0784
2018-04-23,2.1577
2018-04-24,0.2304
2018-04-25,-0.6897
2018-04-26,-0.6559
2018-04-27,-0.0777
2018-04-30,0.1555
2018-05-01,0.6597
2018-05-02,-0.3084
2018-05-03,-1.7015
2018-05-04,0.4327
2018-05-07,0.4309
2018-05-08,3.0811
2018-05-09,-1.5133999999999999
2018-05-10,0.2305
2018-05-11,0.345
2018-05-14,-0.9549
2018-05-15,0.1928
2018-05-16,1.0778
2018-05-17,0.5712
2018-05-18,0.1515
2018-05-21,1.6635
2018-05-22,0.3347
2018-05-23,0.1853
2018-05-24,-0.4809
2018-05-25,0.0
2018-05-29,0.0372
2018-05-30,2.7871
2018-05-31,-1.0123
2018-06-01,1.0226
2018-06-04,-3.6875999999999998
2018-06-05,0.976
2018-06-06,0.9294
2018-06-07,0.2578
2018-06-08,0.4041
2018-06-11,0.5854
2018-06-12,-1.2732
2018-06-13,0.8106
2018-06-14,0.1827
2018-06-15,0.0
2018-06-18,0.1094
2018-06-19,1.6035
2018-06-20,-0.4663
2018-06-21,-1.7297
2018-06-22,-0.5134
2018-06-25,-1.2901
2018-06-26,-0.8215
2018-06-27,-1.7319
2018-06-28,1.7625
2018-06-29,-0.7154
2018-07-02,1.1774
2018-07-03,-0.3003
2018-07-05,0.4518
2018-07-06,2.5112
2018-07-09,0.8775
2018-07-10,-0.8699
2018-07-11,-0.4753
2018-07-12,-0.4409
2018-07-13,1.2546
2018-07-16,-0.1822
2018-07-17,-0.4746
2018-07-18,0.9538
2018-07-19,0.3997
2018-07-20,-0.1086
