ticker,FTPM US Equity
2011-09-15,0.6711
2011-09-16,0.0
2011-09-19,0.0
2011-09-20,0.0
2011-09-21,13.3333
2011-09-22,-23.5294
2011-09-23,-23.0769
2011-09-26,-10.0
2011-09-27,33.3333
2011-09-28,8.3333
2011-09-29,-30.0
2011-09-30,-9.8901
2011-10-03,9.7561
2011-10-04,2.2222
2011-10-05,3.2609
2011-10-06,-10.526299999999999
2011-10-07,0.0
2011-10-10,52.9412
2011-10-11,61.5385
2011-10-12,0.0
2011-10-13,-19.0476
2011-10-17,-35.8824
2011-10-18,-19.2661
2011-10-19,25.0
2011-10-20,-9.0909
2011-10-21,-10.0
2011-10-24,10.9722
2011-10-25,-9.8874
2011-10-26,5.5556
2011-10-27,-5.2632
2011-10-28,5.5556
2011-10-31,-27.3684
2011-11-01,14.3116
2011-11-02,1.4263
2011-11-03,-12.5
2011-11-04,35.7143
2011-11-08,-15.7895
2011-11-09,0.0
2011-11-10,17.5
2011-11-11,-4.2553
2011-11-14,-23.3333
2011-11-15,8.6957
2011-11-17,0.0
2011-11-21,-13.3333
2011-11-23,38.1731
2011-11-28,-10.9255
2011-11-29,0.0
2011-11-30,-25.0
2011-12-01,33.3333
2011-12-05,-12.5
2011-12-06,0.0
2011-12-07,7.1429
2011-12-08,-6.6667
2011-12-09,-14.2857
2011-12-12,33.3333
2011-12-13,-36.875
2011-12-14,-20.7921
2011-12-15,25.0
2011-12-16,-20.0
2011-12-19,12.5
2011-12-20,11.1111
2011-12-21,10.0
2011-12-23,9.0909
2011-12-27,16.6667
2011-12-28,-7.1429
2011-12-29,0.0
2011-12-30,-15.1923
2012-01-03,-18.3673
2012-01-04,11.1111
2012-01-05,0.0
2012-01-06,4.0
2012-01-09,0.9615
2012-01-10,-0.9524
2012-01-12,-13.461500000000001
2012-01-17,0.2778
2012-01-18,10.8033
2012-01-19,-20.0
2012-01-20,-24.5313
2012-01-23,-13.8716
2012-01-24,15.3846
2012-01-25,0.0
2012-01-26,49.375
2012-01-27,33.8912
2012-01-30,-8.3333
2012-01-31,-27.2727
2012-02-01,0.0
2012-02-02,5.0
2012-02-03,-9.5238
2012-02-08,2.3026
2012-02-09,0.0
2012-02-10,-20.2572
2012-02-13,-3.2258
2012-02-14,16.6667
2012-02-15,2.8571
2012-02-16,11.1111
2012-02-17,0.0
2012-02-21,-2.5
2012-02-22,-24.359
2012-02-23,0.0
2012-02-24,15.2542
2012-02-28,-11.7647
2012-02-29,6.6667
2012-03-01,-6.25
2012-03-02,33.3333
2012-03-05,-27.5
2012-03-06,0.0
2012-03-07,-6.8966
2012-03-08,0.0
2012-03-09,47.6852
2012-03-12,-12.2257
2012-03-13,17.1429
2012-03-14,0.0
2012-03-15,-17.0732
2012-03-16,2.9412000000000003
2012-03-19,14.2857
2012-03-22,-12.5
2012-03-23,-5.7143
2012-03-26,0.0
2012-03-27,43.9394
2012-03-28,-5.2632
2012-03-29,0.0
2012-03-30,11.1111
2012-04-02,0.0
2012-04-03,-20.0
2012-04-05,25.0
2012-04-11,-10.0
2012-04-12,0.0
2012-04-13,-13.3333
2012-04-16,2.5641
2012-04-18,0.0
2012-04-19,0.0
2012-04-20,0.0
2012-04-23,0.0
2012-04-24,2.5
2012-04-25,0.0
2012-04-26,58.5366
2012-04-27,-22.8846
2012-04-30,-39.9002
2012-05-01,9.5436
2012-05-02,-24.6212
2012-05-03,-19.598
2012-05-04,0.0
2012-05-07,-10.0
2012-05-08,-8.3333
2012-05-09,27.2727
2012-05-10,-4.7619
2012-05-11,0.0
2012-05-14,0.0
2012-05-15,-15.0
2012-05-16,-22.7941
2012-05-17,-0.9524
2012-05-18,-21.6346
2012-05-21,66.8712
2012-05-22,11.7647
2012-05-23,5.2632
2012-05-24,0.0
2012-05-25,20.0
2012-05-29,-29.1667
2012-05-30,17.647100000000002
2012-05-31,-29.0625
2012-06-01,40.9692
2012-06-04,-5.0
2012-06-05,-46.3816
2012-06-06,37.4233
2012-06-07,0.0
2012-06-11,-39.2857
2012-06-12,64.7059
2012-06-13,0.0
2012-06-14,-40.625
2012-06-15,-3.7594
2012-06-18,0.0
2012-06-19,0.0
2012-06-20,87.5
2012-06-21,-46.6667
2012-06-22,0.0
2012-06-25,25.0
2012-06-27,0.0
2012-06-29,0.0
2012-07-05,-20.0
2012-07-06,0.0
2012-07-09,25.0
2012-07-10,0.0
2012-07-11,0.0
2012-07-12,0.0
2012-07-13,48.75
2012-07-16,0.8403
2012-07-17,0.0
2012-07-20,-20.0
2012-07-26,20.8333
2012-07-30,3.4483
2012-07-31,0.0
2012-08-06,0.0
2012-08-13,-46.6667
2012-08-20,6.25
2012-08-22,0.0
2012-08-29,0.0
2012-08-30,-41.1765
2012-09-04,20.0
2012-09-05,0.0
2012-09-06,0.0
2012-09-10,-47.9167
2012-09-14,0.0
2012-09-21,28.0
2012-09-24,-21.875
2012-09-25,28.0
2012-09-27,-21.875
2012-10-01,0.0
2012-10-03,0.0
2012-10-04,188.0
2012-10-05,-11.1111
2012-10-09,25.0
2012-10-10,-60.0
2012-10-11,25.0
2012-10-12,60.0
2012-10-15,12.5
2012-10-16,-38.8889
2012-10-17,27.2727
2012-10-18,0.0
2012-10-19,-28.5714
2012-10-22,40.0
2012-10-24,11.607099999999999
2012-10-31,-36.0
2012-11-01,3.75
2012-11-07,-20.4819
2012-11-08,33.3333
2012-11-09,-18.1818
2012-11-12,11.1111
2012-11-19,2.5
2012-11-20,0.0
2012-11-27,7.3171
2012-11-28,-6.8182
2012-11-29,0.0
2012-12-03,0.0
2012-12-06,0.0
2012-12-07,0.0
2012-12-10,0.0
2012-12-13,0.0
2012-12-17,7.3171
2012-12-19,-6.8182
2012-12-20,17.0732
2012-12-21,-14.5833
2012-12-26,-60.9756
2012-12-27,0.0
2012-12-28,0.0
2012-12-31,6.25
2013-01-07,0.0
2013-01-08,0.0
2013-01-22,0.0
2013-01-23,0.0
2013-01-24,0.0
2013-01-28,0.0
2013-01-29,0.0
2013-02-04,182.3529
2013-02-12,-64.5833
2013-02-15,0.0
2013-02-28,0.0
2013-03-01,0.0
2013-03-04,0.0
2013-03-05,182.3529
2013-03-06,-64.5833
2013-03-08,35.2941
2013-03-11,0.0
2013-03-12,-58.6957
2013-03-13,68.4211
2013-03-14,150.0
2013-03-15,-60.0
2013-03-19,0.0
2013-03-21,0.0
2013-03-22,0.0
2013-04-02,6.25
2013-04-03,2.9412000000000003
2013-04-15,-2.8571
2013-04-16,0.0
2013-04-22,135.2941
2013-04-26,-56.25
2013-04-30,0.0
2013-05-02,128.5714
2013-05-10,-56.25
2013-05-17,0.0
2013-06-04,0.0
2013-06-17,0.0
2013-06-21,0.0
2013-06-24,0.0
2013-06-27,0.0
2013-07-02,0.0
2013-07-08,0.0
2013-07-19,0.0
2013-07-24,0.0
2013-07-30,0.0
2013-07-31,0.0
2013-08-01,174.2857
2013-08-02,66.6667
2013-08-05,0.0
2013-08-07,0.0
2013-08-27,0.0
2013-08-28,0.0
2013-08-29,-76.875
2013-09-06,0.0
2013-09-12,0.0
2013-09-13,0.0
2013-09-16,332.4324
2013-09-19,0.0
2013-09-20,-83.75
2013-09-23,-7.6923
2013-10-18,0.0
2013-10-22,233.3333
2013-11-13,-70.0
2013-11-14,0.0
2013-11-21,0.0
2013-12-02,0.0
2013-12-05,0.0
2013-12-06,12.5
2013-12-13,0.0
2013-12-16,0.0
2013-12-17,0.0
2013-12-20,0.0
2013-12-24,0.0
2013-12-26,0.0
2013-12-27,0.0
2013-12-30,0.0
2014-01-23,0.0
2014-01-24,0.0
2014-01-28,0.0
2014-02-06,0.0
2014-02-21,-22.2222
2014-02-24,52.381
2014-02-25,-34.375
2014-02-26,0.0
2014-03-14,-9.5238
2014-03-20,0.0
2014-03-25,0.0
2014-03-28,0.0
2014-04-01,0.0
2014-04-03,0.0
2014-04-07,0.0
2014-04-09,0.0
2014-04-21,0.0
2014-04-22,-15.7895
2014-05-12,0.0
2014-05-19,0.0
2014-05-29,0.0
2014-06-05,0.0
2014-06-06,100.0
2014-06-09,400.0
2014-06-11,-80.0
2014-06-12,-43.75
2014-06-13,-22.2222
2014-06-16,35.7143
2014-06-17,26.3158
2014-06-18,0.0
2014-06-19,25.0
2014-06-20,-20.0
2014-06-23,0.0
2014-06-24,79.1667
2014-06-27,0.0
2014-07-01,-58.1395
2014-07-07,-27.7778
2014-07-08,46.1538
2014-07-09,-31.5789
2014-07-10,0.0
2014-07-11,23.0769
2014-07-16,-37.5
2014-07-17,0.0
2014-07-18,0.0
2014-07-21,0.0
2014-07-22,40.0
2014-07-23,-21.4286
2014-07-25,0.0
2014-07-28,0.0
2014-07-29,27.2727
2014-08-04,-57.1429
2014-08-05,0.0
2014-08-06,-16.6667
2014-08-07,20.0
2014-08-18,33.3333
2014-08-21,0.0
2014-08-27,0.0
2014-09-02,0.0
2014-09-05,-25.0
2014-09-16,0.0
2014-09-22,0.0
2014-10-01,116.6667
2014-10-21,-53.8462
2014-10-23,0.0
2014-10-29,0.0
2014-10-30,0.0
2014-11-05,0.0
2014-11-10,33.3333
2014-11-11,-25.0
2014-11-13,0.0
2014-11-21,0.0
2014-12-02,0.0
2014-12-03,0.0
2014-12-05,0.0
2014-12-08,0.0
2014-12-09,0.0
2014-12-12,0.0
2014-12-18,0.0
2014-12-24,0.0
2014-12-26,0.0
2014-12-29,0.0
2015-01-16,0.0
2015-01-23,0.0
2015-01-26,0.0
2015-01-30,0.0
2015-02-23,0.0
2015-03-16,0.0
2015-03-31,0.0
2015-04-09,0.0
2015-04-10,0.0
2015-04-20,33.3333
2015-04-28,-25.0
2015-04-30,0.0
2015-05-05,0.0
2015-05-13,0.0
2015-05-19,33.3333
2015-06-16,-25.0
2015-08-04,0.0
2015-08-11,-16.6667
2015-08-19,0.0
2015-08-24,0.0
2015-08-26,0.0
2015-09-03,-40.0
2015-09-11,166.6667
2015-10-05,-37.5
2015-10-16,-40.0
2015-10-20,1500.0
2015-10-21,-33.3333
2015-10-22,-25.0
2015-10-23,100.0
2015-10-26,-6.6667
2015-10-28,-46.4286
2015-10-29,-53.3333
2015-10-30,-14.2857
2015-11-02,-50.0
2015-11-04,0.0
2015-11-05,0.0
2015-11-10,-33.3333
2015-11-11,0.0
2015-11-12,0.0
2015-11-13,0.0
2015-11-17,150.0
2015-11-18,0.0
2015-12-03,-60.0
2015-12-04,0.0
2015-12-08,0.0
2015-12-15,0.0
2015-12-17,50.0
2015-12-28,16.6667
2015-12-29,0.0
2016-01-04,0.0
2016-01-05,-14.2857
2016-01-12,-16.6667
2016-01-13,39.5
2016-01-14,-28.3154
2016-01-19,10.0
2016-01-21,-28.6364
2016-01-22,52.8662
2016-01-25,-16.6667
2016-01-29,-65.5
2016-02-04,73.913
2016-02-08,0.0
2016-02-12,-60.0
2016-02-19,-16.6667
2016-02-22,-60.0
2016-02-24,100.0
2016-02-25,0.0
2016-02-26,-50.0
2016-02-29,0.0
2016-03-04,-50.0
2016-03-11,150.0
2016-03-16,5.0
2016-03-17,147.619
2016-03-23,5.7692
2016-03-28,38.1818
2016-03-29,5.2632
2016-03-30,-30.0
2016-04-01,21.4286
2016-04-04,-15.4412
2016-04-05,9.5652
2016-04-07,-36.5079
2016-04-08,92.5
2016-04-11,-27.2727
2016-04-18,35.7143
2016-04-19,-47.3684
2016-04-20,-20.0
2016-04-21,-25.0
2016-04-22,33.3333
2016-04-25,0.0
2016-04-27,-25.0
2016-04-29,166.6667
2016-05-02,-62.5
2016-05-06,-33.3333
2016-05-09,0.0
2016-05-11,90.625
2016-05-12,-31.1475
2016-05-13,45.2381
2016-05-16,14.7541
2016-05-17,10.0
2016-05-18,41.5584
2016-05-24,10.0917
2016-05-25,-73.3333
2016-05-26,265.625
2016-05-27,-45.2991
2016-05-31,-20.3125
2016-06-01,9.8039
2016-06-02,96.4286
2016-06-03,-2.7273
2016-06-06,-25.2336
2016-06-07,-10.0
2016-06-08,-48.6111
2016-06-09,-13.5135
2016-06-10,25.0
2016-06-13,-12.5
2016-06-14,-8.5714
2016-06-15,-15.625
2016-06-16,-11.1111
2016-06-17,-20.8333
2016-06-20,10.526299999999999
2016-06-21,-14.2857
2016-06-22,0.0
2016-06-23,-11.1111
2016-06-24,62.5
2016-06-28,-38.4615
2016-06-29,0.0
2016-06-30,50.0
2016-07-01,0.0
2016-07-05,-25.0
2016-07-06,-11.1111
2016-07-07,162.5
2016-07-08,-11.9048
2016-07-11,-35.1351
2016-07-12,-25.0
2016-07-13,5.5556
2016-07-14,-26.3158
2016-07-15,14.2857
2016-07-18,0.0
2016-07-19,-12.5
2016-07-20,-7.1429
2016-07-21,0.0
2016-07-22,46.1538
2016-07-25,-15.7895
2016-07-26,0.0
2016-07-27,0.0
2016-07-28,-18.75
2016-07-29,7.6923
2016-08-01,28.5714
2016-08-02,0.0
2016-08-03,0.0
2016-08-04,0.0
2016-08-08,-22.2222
2016-08-09,-7.1429
2016-08-12,-15.3846
2016-08-15,-9.0909
2016-08-16,0.0
2016-08-17,40.0
2016-08-18,50.0
2016-08-19,-23.8095
2016-08-22,-18.75
2016-08-23,-23.0769
2016-08-24,0.0
2016-08-25,0.0
2016-08-26,10.0
2016-08-29,-9.0909
2016-08-30,10.0
2016-08-31,-27.2727
2016-09-01,0.0
2016-09-02,-25.0
2016-09-06,33.3333
2016-09-07,-25.0
2016-09-09,66.6667
2016-09-12,30.0
2016-09-13,23.0769
2016-09-14,0.0
2016-09-15,-31.25
2016-09-16,45.4545
2016-09-19,-31.25
2016-09-20,-9.0909
2016-09-21,-20.0
2016-09-22,0.0
2016-09-23,0.0
2016-09-26,100.0
2016-09-27,0.0
2016-09-28,0.0
2016-09-29,31.25
2016-09-30,52.381
2016-10-03,-9.375
2016-10-04,31.0345
2016-10-05,-10.526299999999999
2016-10-06,-20.5882
2016-10-07,0.0
2016-10-10,40.7407
2016-10-11,47.3684
2016-10-12,-19.6429
2016-10-13,2.2222
2016-10-14,-6.5217
2016-10-17,18.6047
2016-10-18,-5.8824
2016-10-19,-6.25
2016-10-20,-17.7778
2016-10-21,-13.5135
2016-10-24,6.25
2016-10-25,17.647100000000002
2016-10-26,12.5
2016-10-27,-11.1111
2016-10-28,-7.5
2016-10-31,-13.5135
2016-11-01,-9.375
2016-11-02,3.4483
2016-11-03,-10.0
2016-11-04,-11.1111
2016-11-07,37.5
2016-11-08,-21.2121
2016-11-09,-19.2308
2016-11-10,-33.3333
2016-11-11,14.2857
2016-11-14,-18.75
2016-11-15,-23.0769
2016-11-16,0.0
2016-11-17,0.0
2016-11-18,0.0
2016-11-21,30.0
2016-11-22,0.0
2016-11-23,7.6923
2016-11-25,0.0
2016-11-28,-7.1429
2016-11-29,7.6923
2016-11-30,-21.4286
2016-12-01,27.2727
2016-12-02,-7.1429
2016-12-05,0.0
2016-12-06,-15.3846
2016-12-07,0.0
2016-12-08,-9.0909
2016-12-09,0.0
2016-12-12,0.0
2016-12-13,-20.0
2016-12-14,0.0
2016-12-15,37.5
2016-12-16,-9.0909
2016-12-19,-20.0
2016-12-20,25.0
2016-12-21,0.0
2016-12-22,10.0
2016-12-23,-9.0909
2016-12-27,90.0
2016-12-28,26.3158
2016-12-29,0.0
2016-12-30,12.5
2017-01-03,11.1111
2017-01-04,-30.0
2017-01-05,0.0
2017-01-06,14.2857
2017-01-09,-33.3333
2017-01-10,-12.5
2017-01-11,14.2857
2017-01-12,-12.5
2017-01-13,0.0
2017-01-17,28.5714
2017-01-18,0.0
2017-01-19,0.0
2017-01-20,16.6667
2017-01-23,-9.5238
2017-01-24,-15.7895
2017-01-25,-12.5
2017-01-26,0.0
2017-01-27,14.2857
2017-01-30,6.25
2017-01-31,-5.8824
2017-02-01,-12.5
2017-02-02,0.0
2017-02-03,0.0
2017-02-06,-21.4286
2017-02-07,18.1818
2017-02-08,0.0
2017-02-09,0.0
2017-02-10,-15.3846
2017-02-13,0.0
2017-02-14,0.0
2017-02-15,0.0
2017-02-16,0.0
2017-02-17,18.1818
2017-02-21,-23.0769
2017-02-22,10.0
2017-02-23,0.0
2017-02-24,0.0
2017-02-27,-18.1818
2017-02-28,11.1111
2017-03-01,0.0
2017-03-02,-40.0
2017-03-03,33.3333
2017-03-06,25.0
2017-03-07,0.0
2017-03-08,-20.0
2017-03-09,0.0
2017-03-10,0.0
2017-03-13,25.0
2017-03-14,-20.0
2017-03-15,0.0
2017-03-16,0.0
2017-03-17,0.0
2017-03-20,0.0
2017-03-21,0.0
2017-03-22,-25.0
2017-03-23,33.3333
2017-03-24,37.5
2017-03-27,-9.0909
2017-03-28,0.0
2017-03-29,10.0
2017-03-30,0.0
2017-03-31,-9.0909
2017-04-03,0.0
2017-04-04,-20.0
2017-04-05,12.5
2017-04-06,-11.1111
2017-04-07,0.0
2017-04-10,25.0
2017-04-11,-30.0
2017-04-12,14.2857
2017-04-13,0.0
2017-04-18,0.0
2017-04-19,0.0
2017-04-20,0.0
2017-04-21,-12.5
2017-04-24,-14.2857
2017-04-25,33.3333
2017-04-26,0.0
2017-04-27,-37.5
2017-04-28,20.0
2017-05-01,0.0
2017-05-02,-16.6667
2017-05-03,20.0
2017-05-04,0.0
2017-05-05,-16.6667
2017-05-08,0.0
2017-05-09,20.0
2017-05-10,0.0
2017-05-11,-16.6667
2017-05-12,0.0
2017-05-15,20.0
2017-05-16,0.0
2017-05-17,-16.6667
2017-05-18,20.0
2017-05-22,-16.6667
2017-05-23,20.0
2017-05-24,0.0
2017-05-25,-16.6667
2017-05-26,0.0
2017-05-30,0.0
2017-05-31,0.0
2017-06-01,20.0
2017-06-02,0.0
2017-06-05,-16.6667
2017-06-06,12.0
2017-06-07,-14.2857
2017-06-08,33.3333
2017-06-09,0.0
2017-06-12,-25.0
2017-06-13,0.0
2017-06-14,33.3333
2017-06-15,-25.0
2017-06-16,33.3333
2017-06-19,-10.0
2017-06-20,-2.7778
2017-06-21,14.2857
2017-06-22,-25.0
2017-06-23,0.0
2017-06-26,33.3333
2017-06-27,0.0
2017-06-28,-25.0
2017-06-29,33.3333
2017-06-30,-12.5
2017-07-03,-14.2857
2017-07-05,33.3333
2017-07-06,-25.0
2017-07-07,-16.6667
2017-07-10,20.0
2017-07-11,0.0
2017-07-12,0.0
2017-07-13,0.0
2017-07-14,-33.3333
2017-07-18,50.0
2017-07-19,-33.3333
2017-07-20,50.0
2017-07-21,-33.3333
2017-07-26,0.0
2017-07-28,50.0
2017-07-31,-33.3333
2017-08-01,50.0
2017-08-03,0.0
2017-08-04,33.3333
2017-08-07,-25.0
2017-08-08,0.0
2017-08-09,0.0
2017-08-10,0.0
2017-08-11,-3.3333
2017-08-14,37.931
2017-08-16,0.0
2017-08-18,-25.0
2017-08-21,33.3333
2017-08-23,0.0
2017-08-24,0.0
2017-08-25,0.0
2017-08-28,0.0
2017-08-29,0.0
2017-08-30,-25.0
2017-08-31,0.0
2017-09-01,33.3333
2017-09-05,-25.0
2017-09-07,0.0
2017-09-08,0.0
2017-09-11,33.3333
2017-09-12,150.0
2017-09-13,-30.0
2017-09-14,-14.2857
2017-09-15,-16.6667
2017-09-18,-20.0
2017-09-19,0.0
2017-09-20,-25.0
2017-09-21,33.3333
2017-09-22,0.0
2017-09-25,0.0
2017-09-26,0.0
2017-09-27,0.0
2017-09-28,0.0
2017-09-29,0.0
2017-10-02,-25.0
2017-10-03,0.0
2017-10-04,0.0
2017-10-05,33.3333
2017-10-06,0.0
2017-10-09,-25.0
2017-10-10,33.3333
2017-10-11,0.0
2017-10-12,-25.0
2017-10-13,0.0
2017-10-16,33.3333
2017-10-17,-25.0
2017-10-18,0.0
2017-10-20,0.0
2017-10-23,0.0
2017-10-24,0.0
2017-10-25,33.3333
2017-10-26,-25.0
2017-10-27,0.0
2017-10-30,0.0
2017-10-31,0.0
2017-11-01,0.0
2017-11-02,0.0
2017-11-06,33.3333
2017-11-07,0.0
2017-11-08,-25.0
2017-11-09,0.0
2017-11-10,0.0
2017-11-13,-33.3333
2017-11-14,50.0
2017-11-15,0.0
2017-11-16,0.0
2017-11-17,0.0
2017-11-21,0.0
2017-11-22,0.0
2017-11-27,0.0
2017-11-28,-33.3333
2017-11-29,100.0
2017-11-30,-25.0
2017-12-01,0.0
2017-12-04,33.3333
2017-12-05,0.0
2017-12-06,0.0
2017-12-07,-25.0
2017-12-08,33.3333
2017-12-11,0.0
2017-12-12,-25.0
2017-12-13,0.0
2017-12-14,0.0
2017-12-15,0.0
2017-12-18,16.6667
2017-12-19,-14.2857
2017-12-20,0.0
2017-12-21,33.3333
2017-12-22,0.0
2017-12-26,0.0
2017-12-27,-25.0
2017-12-28,0.0
2017-12-29,33.3333
2018-01-02,25.0
2018-01-03,0.0
2018-01-04,0.0
2018-01-05,0.0
2018-01-08,-20.0
2018-01-09,0.0
2018-01-10,25.0
2018-01-11,-20.0
2018-01-12,0.0
2018-01-16,25.0
2018-01-17,-20.0
2018-01-18,0.0
2018-01-19,0.0
2018-01-22,0.0
2018-01-23,-25.0
2018-01-24,0.0
2018-01-25,66.6667
2018-01-26,0.0
2018-01-29,0.0
2018-01-30,-20.0
2018-01-31,25.0
2018-02-01,0.0
2018-02-02,0.0
2018-02-06,-40.0
2018-02-07,33.3333
2018-02-08,0.0
2018-02-09,0.0
2018-02-12,-25.0
2018-02-13,33.3333
2018-02-14,0.0
2018-02-16,0.0
2018-02-21,-25.0
2018-02-22,66.6667
2018-02-23,-20.0
2018-02-26,0.0
2018-02-27,-25.0
2018-02-28,33.3333
2018-03-01,25.0
2018-03-02,-20.0
2018-03-05,25.0
2018-03-06,-4.0
2018-03-07,4.1667
2018-03-09,0.0
2018-03-12,0.0
2018-03-13,0.0
2018-03-14,-40.0
2018-03-15,33.3333
2018-03-16,0.0
2018-03-19,-25.0
2018-03-20,0.0
2018-03-21,0.0
2018-03-22,33.3333
2018-03-23,0.0
2018-03-26,-25.0
2018-03-27,0.0
2018-03-28,33.3333
2018-03-29,-25.0
2018-04-02,33.3333
2018-04-03,0.0
2018-04-04,0.0
2018-04-05,0.0
2018-04-10,-25.0
2018-04-11,0.0
2018-04-12,0.0
2018-04-13,0.0
2018-04-16,0.0
2018-04-17,33.3333
2018-04-18,0.0
2018-04-19,-25.0
2018-04-20,33.3333
2018-04-23,-25.0
2018-04-24,0.0
2018-04-25,33.3333
2018-04-26,-25.0
2018-04-27,33.3333
2018-04-30,0.0
2018-05-01,-25.0
2018-05-03,0.0
2018-05-04,33.3333
2018-05-07,0.0
2018-05-08,-25.0
2018-05-09,0.0
2018-05-10,33.3333
2018-05-11,0.0
2018-05-14,0.0
2018-05-15,0.0
2018-05-16,-25.0
2018-05-17,0.0
2018-05-18,0.0
2018-05-21,0.0
2018-05-22,0.0
2018-05-24,0.0
2018-05-25,0.0
2018-05-30,0.0
2018-06-01,0.0
2018-06-04,0.0
2018-06-06,-6.6667
2018-06-07,0.0
2018-06-08,42.8571
2018-06-11,0.0
2018-06-12,0.0
2018-06-13,0.0
2018-06-14,-25.0
2018-06-15,0.0
2018-06-18,0.0
2018-06-19,-33.3333
2018-06-21,0.0
2018-06-22,50.0
2018-06-25,0.0
2018-06-26,-33.3333
2018-06-27,50.0
2018-06-28,-33.3333
2018-06-29,0.0
2018-07-02,50.0
2018-07-03,0.0
2018-07-05,0.0
2018-07-06,0.0
2018-07-09,-33.3333
2018-07-11,50.0
2018-07-12,0.0
2018-07-13,-33.3333
2018-07-16,50.0
2018-07-17,0.0
2018-07-19,0.0
2018-07-20,-33.3333
2018-07-23,50.0
2018-07-24,-33.3333
2018-07-25,0.0
2018-07-26,50.0
2018-07-27,0.0
2018-07-30,-33.3333
2018-07-31,0.0
2018-08-01,0.0
2018-08-02,40.0
2018-08-03,7.1429
2018-08-06,33.3333
2018-08-07,-25.0
2018-08-08,0.0
2018-08-09,0.0
2018-08-15,0.0
2018-08-16,0.0
2018-08-17,0.0
2018-08-20,30.0
2018-08-21,2.5641
2018-08-22,-25.0
2018-08-23,0.0
2018-08-24,0.0
2018-08-27,33.3333
2018-08-28,-25.0
2018-08-29,0.0
2018-08-30,0.0
2018-08-31,33.3333
2018-09-04,-12.5
2018-09-05,14.2857
2018-09-06,0.0
2018-09-07,0.0
2018-09-10,0.0
2018-09-11,0.0
2018-09-12,0.0
2018-09-13,0.0
2018-09-14,-25.0
2018-09-17,33.3333
2018-09-18,-25.0
2018-09-19,0.0
2018-09-20,33.3333
2018-09-21,0.0
2018-09-24,0.0
2018-09-25,-25.0
2018-09-26,0.0
2018-09-27,0.0
2018-09-28,33.3333
2018-10-01,0.0
2018-10-02,0.0
2018-10-03,0.0
2018-10-04,-25.0
2018-10-05,16.6667
2018-10-08,14.2857
2018-10-09,-25.0
2018-10-11,33.3333
2018-10-12,-25.0
2018-10-15,33.3333
2018-10-16,0.0
2018-10-17,-25.0
2018-10-18,33.3333
2018-10-19,0.0
2018-10-22,-25.0
2018-10-23,33.3333
2018-10-24,-25.0
2018-10-25,33.3333
2018-10-29,-25.0
2018-10-30,0.0
2018-10-31,-33.3333
2018-11-01,50.0
2018-11-05,0.0
2018-11-06,0.0
2018-11-07,0.0
2018-11-09,33.3333
2018-11-12,0.0
2018-11-13,-25.0
2018-11-14,66.6667
