ticker,SSNC US Equity
2010-08-18,-2.5540000000000003
2010-08-19,-2.957
2010-08-20,-1.8006
2010-08-23,-4.6544
2010-08-24,0.2219
2010-08-25,1.4022000000000001
2010-08-26,0.1456
2010-08-27,7.2674
2010-08-30,-2.981
2010-08-31,-1.6061
2010-09-01,2.2711
2010-09-02,-0.6246
2010-09-03,0.9777
2010-09-07,0.3458
2010-09-08,-0.1378
2010-09-09,0.207
2010-09-10,0.1377
2010-09-13,1.7882
2010-09-14,-1.5541
2010-09-15,-2.4708
2010-09-16,4.0816
2010-09-17,2.7045
2010-09-20,1.6458
2010-09-21,-0.9067
2010-09-22,0.0654
2010-09-23,-0.3266
2010-09-24,-3.3585
2010-09-27,3.4752
2010-09-28,0.3932
2010-09-29,1.5666
2010-09-30,1.5424
2010-10-01,5.7595
2010-10-04,-1.1969
2010-10-05,0.848
2010-10-06,0.4805
2010-10-07,1.1357
2010-10-08,0.1773
2010-10-11,-0.177
2010-10-12,-0.1182
2010-10-13,-0.6509
2010-10-14,1.0125
2010-10-15,0.4127
2010-10-18,-0.2349
2010-10-19,-2.0012
2010-10-20,1.2012
2010-10-21,-0.3561
2010-10-22,0.0596
2010-10-25,2.7381
2010-10-26,0.2897
2010-10-27,0.4622
2010-10-28,0.23
2010-10-29,-0.7458
2010-11-01,0.0
2010-11-02,-0.8092
2010-11-03,-0.3497
2010-11-04,2.1053
2010-11-05,0.4009
2010-11-08,1.255
2010-11-09,1.4647999999999999
2010-11-10,-1.4992
2010-11-11,3.9459
2010-11-12,-0.5965
2010-11-15,-0.9274
2010-11-16,1.4868000000000001
2010-11-17,-1.5735000000000001
2010-11-18,0.6064
2010-11-19,-0.4932
2010-11-22,3.359
2010-11-23,-0.3729
2010-11-24,2.3529
2010-11-26,3.7095000000000002
2010-11-29,-0.4534
2010-11-30,-1.7713
2010-12-01,6.1309
2010-12-02,-2.0388
2010-12-03,-3.8651999999999997
2010-12-06,0.1031
2010-12-07,4.3512
2010-12-08,3.3802
2010-12-09,-2.3866
2010-12-10,-0.5868
2010-12-13,-2.3119
2010-12-14,-1.1078000000000001
2010-12-15,0.3055
2010-12-16,1.3706
2010-12-17,-1.0015
2010-12-20,2.4785
2010-12-21,1.9743
2010-12-22,-0.1936
2010-12-23,-1.0669
2010-12-27,2.6471
2010-12-28,-0.382
2010-12-29,-1.5819999999999999
2010-12-30,0.6332
2010-12-31,-0.726
2011-01-03,-2.3891
2011-01-04,-1.6983000000000001
2011-01-05,0.4065
2011-01-06,-0.1012
2011-01-07,-0.0507
2011-01-10,3.1931
2011-01-11,-1.5716999999999999
2011-01-12,0.4491
2011-01-13,-3.0303
2011-01-14,-2.6639
2011-01-18,-0.6842
2011-01-19,0.6889
2011-01-20,-0.3684
2011-01-21,-1.215
2011-01-24,0.8556
2011-01-25,-0.2651
2011-01-26,1.3291
2011-01-27,-0.4722
2011-01-28,-3.7955
2011-01-31,-0.9863
2011-02-01,1.2175
2011-02-02,0.2187
2011-02-03,-3.9825
2011-02-04,8.0114
2011-02-07,-1.3677000000000001
2011-02-08,0.8373
2011-02-09,-0.3544
2011-02-10,-0.3185
2011-02-11,0.7455
2011-02-14,1.5328
2011-02-15,2.8631
2011-02-16,-0.1518
2011-02-17,2.1287
2011-02-18,0.5459
2011-02-22,0.0987
2011-02-23,-3.3531
2011-02-24,1.2245
2011-02-25,0.5544
2011-02-28,-1.8045
2011-03-01,-0.4594
2011-03-02,-0.0513
2011-03-03,1.2827
2011-03-04,-2.0263
2011-03-07,-2.9473000000000003
2011-03-08,0.959
2011-03-09,0.0
2011-03-10,-1.4776
2011-03-11,0.5892
2011-03-14,0.639
2011-03-15,-0.8995
2011-03-16,-1.1746
2011-03-17,1.6747999999999998
2011-03-18,1.3284
2011-03-21,2.2549
2011-03-22,1.4359
2011-03-23,2.8817
2011-03-24,-1.2776
2011-03-25,0.5475
2011-03-28,-0.396
2011-03-29,-0.2485
2011-03-30,1.7936999999999999
2011-03-31,-0.0489
2011-04-01,0.9305
2011-04-04,-0.1941
2011-04-05,-1.6042999999999998
2011-04-06,0.3458
2011-04-07,-1.2309
2011-04-08,0.2493
2011-04-11,-0.0995
2011-04-12,-0.448
2011-04-13,0.55
2011-04-14,0.3978
2011-04-15,0.4953
2011-04-18,-1.4293
2011-04-19,0.1
2011-04-20,1.049
2011-04-21,0.1483
2011-04-25,0.0494
2011-04-26,-1.184
2011-04-27,0.0999
2011-04-28,0.5985
2011-04-29,1.1403
2011-05-02,-1.6667
2011-05-03,-0.349
2011-05-04,0.7504
2011-05-05,-0.7448
2011-05-06,2.4512
2011-05-09,-0.3906
2011-05-10,-0.5392
2011-05-11,0.7886
2011-05-12,-2.2005
2011-05-13,-1.3
2011-05-16,-1.1651
2011-05-17,-0.4613
2011-05-18,1.6478000000000002
2011-05-19,-0.2533
2011-05-20,-1.0157
2011-05-23,-3.8481
2011-05-24,1.4408
2011-05-25,0.7891
2011-05-26,0.7829
2011-05-27,-0.0518
2011-05-31,1.2953000000000001
2011-06-01,-1.6368
2011-06-02,0.364
2011-06-03,-1.5544
2011-06-06,0.0
2011-06-07,-0.3684
2011-06-08,0.2641
2011-06-09,-1.0537
2011-06-10,-1.4377
2011-06-13,0.2161
2011-06-14,2.6954000000000002
2011-06-15,-1.0499
2011-06-16,0.5305
2011-06-17,-0.5805
2011-06-20,-0.2654
2011-06-21,1.5434
2011-06-22,-0.7862
2011-06-23,0.7924
2011-06-24,-0.2621
2011-06-27,-0.4204
2011-06-28,2.7968
2011-06-29,0.4107
2011-06-30,1.5849
2011-07-01,0.5033
2011-07-05,0.9014
2011-07-06,2.4318
2011-07-07,2.6163
2011-07-08,-0.8971
2011-07-11,-2.7156000000000002
2011-07-12,-1.714
2011-07-13,0.299
2011-07-14,-0.9935
2011-07-15,0.3512
2011-07-18,0.05
2011-07-19,1.7991000000000001
2011-07-20,-1.2764
2011-07-21,0.6962
2011-07-22,-3.8519
2011-07-25,-0.9245
2011-07-26,-0.1037
2011-07-27,-2.6985
2011-07-28,-0.16
2011-07-29,-1.0684
2011-08-01,-0.432
2011-08-02,-1.3014999999999999
2011-08-03,3.5714
2011-08-04,-3.4483
2011-08-05,0.2198
2011-08-08,-8.443
2011-08-09,3.8922
2011-08-10,-5.3602
2011-08-11,3.8368
2011-08-12,-0.4692
2011-08-15,2.7696
2011-08-16,-0.5734
2011-08-17,-2.2491
2011-08-18,-7.5516
2011-08-19,-1.6592
2011-08-22,-2.8552999999999997
2011-08-23,3.2732
2011-08-24,0.5821
2011-08-25,-1.6720000000000002
2011-08-26,1.8313000000000001
2011-08-29,3.4682
2011-08-30,-0.4966
2011-08-31,2.8696
2011-09-01,-1.5767
2011-09-02,-4.8675
2011-09-06,-0.7124
2011-09-07,3.9139
2011-09-08,-2.9504
2011-09-09,-2.9107
2011-09-12,4.4637
2011-09-13,0.0
2011-09-14,0.8929
2011-09-15,0.8217
2011-09-16,-0.627
2011-09-19,-4.164
2011-09-20,-2.2383
2011-09-21,-3.9731
2011-09-22,-4.7686
2011-09-23,1.9882
2011-09-26,1.083
2011-09-27,2.7143
2011-09-28,-1.9471
2011-09-29,2.8369
2011-09-30,-1.4483
2011-10-03,-5.6683
2011-10-04,5.4154
2011-10-05,3.026
2011-10-06,0.4781
2011-10-07,-3.2631
2011-10-10,2.811
2011-10-11,-0.6835
2011-10-12,2.5465
2011-10-13,-0.1342
2011-10-14,1.5457
2011-10-17,-1.9854
2011-10-18,2.2957
2011-10-19,-1.9802
2011-10-20,-0.2694
2011-10-21,1.2829
2011-10-24,3.8
2011-10-25,-2.569
2011-10-26,2.3731
2011-10-27,5.7952
2011-10-28,0.6086
2011-10-31,-4.0532
2011-11-01,-3.8462
2011-11-02,4.2623
2011-11-03,3.2075
2011-11-04,-1.3406
2011-11-07,0.1853
2011-11-08,1.4797
2011-11-09,-2.4909
2011-11-10,0.4361
2011-11-11,2.3573
2011-11-14,-1.2727
2011-11-15,0.4911
2011-11-16,-1.4661
2011-11-17,-1.1159
2011-11-18,1.0031
2011-11-21,-1.0552
2011-11-22,-1.2547
2011-11-23,-3.4943
2011-11-25,-1.7117
2011-11-28,2.2103
2011-11-29,0.5898
2011-11-30,4.5603
2011-12-01,-0.8723
2011-12-02,-0.3143
2011-12-05,1.6393
2011-12-06,0.9926
2011-12-07,-0.1843
2011-12-08,-1.2308
2011-12-09,2.6791
2011-12-12,-1.2136
2011-12-13,1.4742
2011-12-14,-0.1816
2011-12-15,2.3044000000000002
2011-12-16,5.0385
2011-12-19,-0.9029
2011-12-20,4.328
2011-12-21,-1.6376
2011-12-22,2.1088
2011-12-23,-0.7065
2011-12-27,-0.3831
2011-12-28,-1.0989
2011-12-29,1.1111
2011-12-30,-0.7692
2012-01-03,0.2215
2012-01-04,-1.105
2012-01-05,0.6145
2012-01-06,-0.0555
2012-01-09,0.0556
2012-01-10,2.6097
2012-01-11,0.8658
2012-01-12,0.6974
2012-01-13,-1.4917
2012-01-17,1.1357
2012-01-18,1.3904
2012-01-19,0.211
2012-01-20,0.0
2012-01-23,-0.3684
2012-01-24,0.3698
2012-01-25,0.0526
2012-01-26,-0.7365
2012-01-27,1.3778000000000001
2012-01-30,-1.5159
2012-01-31,-0.3715
2012-02-01,1.2786
2012-02-02,-0.0526
2012-02-03,0.0
2012-02-06,0.2632
2012-02-07,-0.1575
2012-02-08,0.4206
2012-02-09,0.1047
2012-02-10,-0.3661
2012-02-13,-0.9974
2012-02-14,-0.2121
2012-02-15,-1.169
2012-02-16,1.3441
2012-02-17,-0.6897
2012-02-21,1.4423
2012-02-22,1.1058
2012-02-23,1.3542
2012-02-24,1.1305
2012-02-27,4.3699
2012-02-28,0.6329
2012-02-29,0.2419
2012-03-01,1.4961
2012-03-02,-2.2349
2012-03-05,-0.0486
2012-03-06,-2.3844
2012-03-07,0.8475
2012-03-08,-0.5437
2012-03-09,2.6839
2012-03-12,1.5489000000000002
2012-03-13,0.1907
2012-03-14,1.3321
2012-03-15,4.7418
2012-03-16,-0.1345
2012-03-19,3.7702
2012-03-20,-0.692
2012-03-21,0.0436
2012-03-22,0.653
2012-03-23,-0.0865
2012-03-26,0.4762
2012-03-27,0.1293
2012-03-28,1.0327
2012-03-29,-0.8944
2012-03-30,0.2578
2012-04-02,1.3288
2012-04-03,-1.6497000000000002
2012-04-04,-1.6129
2012-04-05,0.8087
2012-04-09,-1.6045
2012-04-10,0.1763
2012-04-11,0.9679
2012-04-12,0.7407
2012-04-13,-2.2491
2012-04-16,0.6637
2012-04-17,0.7473
2012-04-18,-0.7417
2012-04-19,0.0879
2012-04-20,2.4154999999999998
2012-04-23,-0.9005
2012-04-24,1.3414
2012-04-25,1.6652
2012-04-26,1.806
2012-04-27,-0.1238
2012-04-30,-1.8174000000000001
2012-05-01,-0.7152
2012-05-02,0.7203
2012-05-03,-0.1262
2012-05-04,-1.0952
2012-05-07,-0.4685
2012-05-08,-1.5404
2012-05-09,1.1734
2012-05-10,-0.7732
2012-05-11,1.9048
2012-05-14,0.6797
2012-05-15,2.9536
2012-05-16,-1.2295
2012-05-17,-2.5726
2012-05-18,-1.4906
2012-05-21,0.5188
2012-05-22,0.172
2012-05-23,-1.2452
2012-05-24,-0.0435
2012-05-25,0.8264
2012-05-29,0.7334
2012-05-30,-0.4283
2012-05-31,1.4194
2012-06-01,-0.9754
2012-06-04,0.7281
2012-06-05,0.9354
2012-06-06,0.0
2012-06-07,-1.1373
2012-06-08,-0.2556
2012-06-11,-1.7513999999999998
2012-06-12,1.0
2012-06-13,-0.2152
2012-06-14,-0.8628
2012-06-15,0.9138
2012-06-18,0.5606
2012-06-19,1.2006999999999999
2012-06-20,-0.7203
2012-06-21,-2.7742
2012-06-22,1.9315
2012-06-25,-3.0577
2012-06-26,0.9773
2012-06-27,4.2675
2012-06-28,1.7722
2012-06-29,3.6484
2012-07-02,0.44
2012-07-03,2.9869
2012-07-05,3.1323
2012-07-06,-0.8624
2012-07-09,-0.3026
2012-07-10,-1.176
2012-07-11,1.2284
2012-07-12,0.1517
2012-07-13,0.7194
2012-07-16,-1.9548999999999999
2012-07-17,-0.4985
2012-07-18,-4.1233
2012-07-19,-0.8039
2012-07-20,-0.3647
2012-07-23,0.122
2012-07-24,0.2031
2012-07-25,-1.3377
2012-07-26,0.4108
2012-07-27,0.5319
2012-07-30,-0.0407
2012-07-31,-1.0586
2012-08-01,-0.9053
2012-08-02,0.7267
2012-08-03,1.3812
2012-08-06,0.366
2012-08-07,0.6483
2012-08-08,0.6844
2012-08-09,1.1196
2012-08-10,-6.8406
2012-08-13,-2.7165
2012-08-14,-0.9162
2012-08-15,-0.044
2012-08-16,-0.3524
2012-08-17,1.1494
2012-08-20,-0.0437
2012-08-21,1.0057
2012-08-22,-0.2597
2012-08-23,-0.8681
2012-08-24,0.1313
2012-08-27,-1.2243
2012-08-28,-0.4869
2012-08-29,-0.1335
2012-08-30,-1.1581
2012-08-31,-0.0451
2012-09-04,-0.3607
2012-09-05,0.4072
2012-09-06,1.4421
2012-09-07,0.8441
2012-09-10,1.3656
2012-09-11,0.4781
2012-09-12,2.4654
2012-09-13,1.4774
2012-09-14,3.7438000000000002
2012-09-17,-0.401
2012-09-18,0.7246
2012-09-19,-0.6395
2012-09-20,0.4425
2012-09-21,1.0813
2012-09-24,1.3074
2012-09-25,-2.3856
2012-09-26,-0.4407
2012-09-27,1.5694
2012-09-28,-0.1189
2012-10-01,-1.2692999999999999
2012-10-02,0.5625
2012-10-03,1.1187
2012-10-04,1.3038
2012-10-05,-1.053
2012-10-08,-0.7883
2012-10-09,-1.5892
2012-10-10,0.5248
2012-10-11,-1.1245
2012-10-12,-0.0812
2012-10-15,1.4228
2012-10-16,2.2044
2012-10-17,1.1373
2012-10-18,-0.6592
2012-10-19,-3.708
2012-10-22,0.608
2012-10-23,-0.282
2012-10-24,-1.8182
2012-10-25,-2.8807
2012-10-26,0.9746
2012-10-31,0.8393
2012-11-01,0.541
2012-11-02,-2.4421
2012-11-05,0.1697
2012-11-06,1.6518000000000002
2012-11-07,-1.5
2012-11-08,-0.846
2012-11-09,-3.7542999999999997
2012-11-12,-1.9504000000000001
2012-11-13,-2.3508
2012-11-14,-0.9722
2012-11-15,0.9818
2012-11-16,-0.2778
2012-11-19,5.3389
2012-11-20,-0.7052
2012-11-21,0.3107
2012-11-23,0.2212
2012-11-26,0.2208
2012-11-27,-0.6167
2012-11-28,2.3493
2012-11-29,2.7718
2012-11-30,-0.59
2012-12-03,-1.5338
2012-12-04,0.9119
2012-12-05,-0.7253
2012-12-06,0.5587
2012-12-07,0.0855
2012-12-10,-0.5551
2012-12-11,-0.3864
2012-12-12,-2.4138
2012-12-13,-2.2085
2012-12-14,-1.355
2012-12-17,4.2582
2012-12-18,0.4392
2012-12-19,-0.6122
2012-12-20,-0.4839
2012-12-21,-1.2821
2012-12-24,0.6717
2012-12-26,-1.6459000000000001
2012-12-27,1.4925
2012-12-28,2.1836
2012-12-31,0.6978
2013-01-02,0.4331
2013-01-03,-0.3881
2013-01-04,-0.6926
2013-01-07,-0.8282
2013-01-08,0.6593
2013-01-09,-0.1747
2013-01-10,-0.9186
2013-01-11,0.4857
2013-01-14,-0.6151
2013-01-15,0.0884
2013-01-16,-0.265
2013-01-17,0.0443
2013-01-18,0.5755
2013-01-22,0.2201
2013-01-23,-0.1757
2013-01-24,-1.5838
2013-01-25,1.6987
2013-01-28,0.9231
2013-01-29,0.0
2013-01-30,-1.4808
2013-01-31,0.0442
2013-02-01,2.0769
2013-02-04,-2.4242
2013-02-05,0.8873
2013-02-06,0.0
2013-02-07,0.0
2013-02-08,0.7476
2013-02-11,-0.2619
2013-02-12,0.2626
2013-02-13,-0.4801
2013-02-14,-0.0877
2013-02-15,7.4627
2013-02-19,3.8399
2013-02-20,-1.5342
2013-02-21,0.0
2013-02-22,1.5581
2013-02-25,-2.321
2013-02-26,0.9263
2013-02-27,0.1197
2013-02-28,0.8768
2013-03-01,0.2371
2013-03-04,2.1679
2013-03-05,5.8642
2013-03-06,-1.1297
2013-03-07,0.4423
2013-03-08,1.6147
2013-03-11,0.3611
2013-03-12,-0.9716
2013-03-13,0.7994
2013-03-14,5.2271
2013-03-15,-1.6444
2013-03-18,0.8708
2013-03-19,-1.2431
2013-03-20,1.3287
2013-03-21,0.3106
2013-03-22,1.9607999999999999
2013-03-25,-1.417
2013-03-26,1.2663
2013-03-27,1.318
2013-03-28,0.0
2013-04-01,-1.4343
2013-04-02,-1.7259
2013-04-03,-1.6873
2013-04-04,0.9457
2013-04-05,-0.7287
2013-04-08,0.4544
2013-04-09,-1.1134
2013-04-10,2.4279
2013-04-11,0.2405
2013-04-12,1.1652
2013-04-15,-1.5244
2013-04-16,1.6512
2013-04-17,-2.5042
2013-04-18,-1.1454
2013-04-19,-1.6854
2013-04-22,2.1071
2013-04-23,3.7076000000000002
2013-04-24,0.5734
2013-04-25,-0.5701
2013-04-26,-0.8769
2013-04-29,1.395
2013-04-30,2.9866
2013-05-01,-1.564
2013-05-02,8.6726
2013-05-03,2.2845
2013-05-06,-0.0596
2013-05-07,-0.4768
2013-05-08,2.3952
2013-05-09,-9.9123
2013-05-10,1.9799
2013-05-13,0.0637
2013-05-14,1.3041
2013-05-15,0.0314
2013-05-16,-0.0942
2013-05-17,0.5341
2013-05-20,0.4063
2013-05-21,-0.6536
2013-05-22,-0.6579
2013-05-23,0.7569
2013-05-24,-1.0955
2013-05-28,1.1709
2013-05-29,-0.9384
2013-05-30,0.0947
2013-05-31,-0.2208
2013-06-03,0.6955
2013-06-04,-1.3501
2013-06-05,-0.6365
2013-06-06,1.5375
2013-06-07,0.1893
2013-06-10,0.0945
2013-06-11,0.2517
2013-06-12,-0.0628
2013-06-13,0.3768
2013-06-14,-0.1251
2013-06-17,1.5659
2013-06-18,1.5417999999999998
2013-06-19,-0.1822
2013-06-20,-1.3995
2013-06-21,0.7714
2013-06-24,-0.6124
2013-06-25,1.5712000000000002
2013-06-26,-0.0607
2013-06-27,1.0015
2013-06-28,-1.1418
2013-07-01,0.7599
2013-07-02,0.362
2013-07-03,-0.3006
2013-07-05,1.7486000000000002
2013-07-08,1.2741
2013-07-09,1.258
2013-07-10,-0.3178
2013-07-11,4.4928
2013-07-12,2.552
2013-07-15,0.1082
2013-07-16,-1.1618
2013-07-17,0.7654
2013-07-18,0.0271
2013-07-19,0.3526
2013-07-22,-0.1622
2013-07-23,-1.6784
2013-07-24,0.7709
2013-07-25,0.5191
2013-07-26,-3.2618
2013-07-29,0.1405
2013-07-30,0.3648
2013-07-31,0.028
2013-08-01,0.9223
2013-08-02,2.4093
2013-08-05,-1.0276
2013-08-06,-2.623
2013-08-07,-1.0382
2013-08-08,-0.3686
2013-08-09,1.0529
2013-08-12,0.2534
2013-08-13,0.0281
2013-08-14,-0.8705
2013-08-15,-1.1048
2013-08-16,0.1719
2013-08-19,-0.4861
2013-08-20,1.8103
2013-08-21,-0.2258
2013-08-22,1.3860999999999999
2013-08-23,-0.4743
2013-08-26,1.7942
2013-08-27,-1.9828999999999999
2013-08-28,0.4496
2013-08-29,0.8951
2013-08-30,-1.8852
2013-09-03,-0.2261
2013-09-04,0.9629
2013-09-05,1.0098
2013-09-06,-0.1666
2013-09-09,1.5299
2013-09-10,4.0822
2013-09-11,-1.4741
2013-09-12,0.7454
2013-09-13,0.0292
2013-09-16,1.246
2013-09-17,2.0424
2013-09-18,1.2317
2013-09-19,-1.9518
2013-09-20,1.8356
2013-09-23,-1.5207000000000002
2013-09-24,-0.2604
2013-09-25,-0.6203
2013-09-26,0.2601
2013-09-27,-0.1297
2013-09-30,-1.039
2013-10-01,1.5223
2013-10-02,-1.3961000000000001
2013-10-03,-2.4908
2013-10-04,0.968
2013-10-07,-1.7577
2013-10-08,-5.3131
2013-10-09,0.0286
2013-10-10,3.7493
2013-10-11,1.7379
2013-10-14,0.7321
2013-10-15,-0.8345
2013-10-16,1.873
2013-10-17,1.4388
2013-10-18,1.9963
2013-10-21,0.2833
2013-10-22,0.5907
2013-10-23,-0.9191
2013-10-24,0.773
2013-10-25,-0.1278
2013-10-28,1.1265
2013-10-29,0.2025
2013-10-30,-0.4295
2013-10-31,-0.2791
2013-11-01,0.5089
2013-11-04,5.4177
2013-11-05,-0.5283
2013-11-06,-0.1207
2013-11-07,-2.9973
2013-11-08,1.8689
2013-11-11,-1.2965
2013-11-12,-0.3717
2013-11-13,0.0249
2013-11-14,-0.0249
2013-11-15,0.2985
2013-11-18,-1.3145
2013-11-19,-0.1005
2013-11-20,2.239
2013-11-21,3.4449
2013-11-22,-0.1427
2013-11-25,-0.3573
2013-11-26,2.2472
2013-11-27,1.3093
2013-11-29,-0.5077
2013-12-02,0.1856
2013-12-03,-2.1301
2013-12-04,-0.4022
2013-12-05,1.1876
2013-12-06,-0.2582
2013-12-09,-0.8237
2013-12-10,-2.3256
2013-12-11,-2.1866
2013-12-12,-2.0119
2013-12-13,-0.1521
2013-12-16,2.2595
2013-12-17,-0.3227
2013-12-18,3.6862
2013-12-19,-1.0089
2013-12-20,2.4023
2013-12-23,0.5924
2013-12-24,0.0707
2013-12-26,1.436
2013-12-27,0.6034
2013-12-30,0.8074
2013-12-31,1.2814999999999999
2014-01-02,0.6326
2014-01-03,1.2348
2014-01-06,-0.4214
2014-01-07,2.2049
2014-01-08,0.7627
2014-01-09,-0.0865
2014-01-10,-0.7792
2014-01-13,-1.8979
2014-01-14,1.7123
2014-01-15,-2.8859
2014-01-16,-2.2963
2014-01-17,-0.4147
2014-01-21,-0.4627
2014-01-22,0.5811
2014-01-23,0.208
2014-01-24,-1.5452
2014-01-27,-0.3514
2014-01-28,-1.716
2014-01-29,-5.7642
2014-01-30,-0.736
2014-01-31,-0.7415
2014-02-03,-2.5244999999999997
2014-02-04,1.6649
2014-02-05,-1.8456000000000001
2014-02-06,-0.6091
2014-02-07,1.1458
2014-02-10,0.9747
2014-02-11,1.8262
2014-02-12,1.9216
2014-02-13,0.8798
2014-02-14,-2.0434
2014-02-18,1.2719
2014-02-19,-1.7835
2014-02-20,1.0486
2014-02-21,-1.6705
2014-02-24,0.2831
2014-02-25,-2.8747
2014-02-26,2.4049
2014-02-27,-0.0516
2014-02-28,-0.1291
2014-03-03,-0.5171
2014-03-04,4.9766
2014-03-05,0.7303
2014-03-06,0.7127
2014-03-07,-0.5612
2014-03-10,-0.0245
2014-03-11,-0.4664
2014-03-12,1.0851
2014-03-13,-0.1952
2014-03-14,-0.44
2014-03-17,1.1785
2014-03-18,2.6207000000000003
2014-03-19,-2.0809
2014-03-20,0.6762
2014-03-21,0.7196
2014-03-24,-1.0479
2014-03-25,1.1312
2014-03-26,-4.7358
2014-03-27,-2.0235
2014-03-28,-0.6629
2014-03-31,2.7207
2014-04-01,3.3483
2014-04-02,1.0638
2014-04-03,-2.2967
2014-04-04,-2.5465
2014-04-07,-4.4221
2014-04-08,0.5258
2014-04-09,0.4184
2014-04-10,-2.4479
2014-04-11,-3.3369
2014-04-14,0.0552
2014-04-15,1.2421
2014-04-16,3.9804
2014-04-17,0.9701
2014-04-21,0.4155
2014-04-22,-0.8275
2014-04-23,-0.9126
2014-04-24,-0.3947
2014-04-25,-1.4531
2014-04-28,1.9571
2014-04-29,1.2885
2014-04-30,1.0384
2014-05-01,-2.0555
2014-05-02,6.191
2014-05-05,-0.4447
2014-05-06,-1.5633
2014-05-07,-0.5294
2014-05-08,-1.3178
2014-05-09,2.4397
2014-05-12,4.4623
2014-05-13,-2.2558
2014-05-14,-2.3079
2014-05-15,1.4074
2014-05-16,3.482
2014-05-19,1.2812999999999999
2014-05-20,-1.8681
2014-05-21,1.7349
2014-05-22,-0.3553
2014-05-23,-0.0713
2014-05-27,2.4976
2014-05-28,-0.9747
2014-05-29,0.2344
2014-05-30,-0.2806
2014-06-02,1.3599
2014-06-03,1.4573
2014-06-04,1.0716
2014-06-05,1.0377
2014-06-06,1.7191
2014-06-09,1.0536
2014-06-10,-0.5213
2014-06-11,-1.1354
2014-06-12,-0.9276
2014-06-13,0.2229
2014-06-16,-0.1335
2014-06-17,-0.3341
2014-06-18,0.2235
2014-06-19,0.1784
2014-06-20,-0.4006
2014-06-23,-0.4916
2014-06-24,-1.4597
2014-06-25,0.0456
2014-06-26,-0.205
2014-06-27,-0.0913
2014-06-30,1.0281
2014-07-01,2.5328
2014-07-02,-0.3749
2014-07-03,2.391
2014-07-07,-2.0324
2014-07-08,-1.9863
2014-07-09,-0.1576
2014-07-10,-1.9621
2014-07-11,-0.046
2014-07-14,0.0
2014-07-15,-1.6571
2014-07-16,0.5851
2014-07-17,-1.4193
2014-07-18,2.549
2014-07-21,-0.9896
2014-07-22,1.1623
2014-07-23,-0.3447
2014-07-24,0.8531
2014-07-25,-0.6401
2014-07-28,0.5062
2014-07-29,0.8242
2014-07-30,0.545
2014-07-31,-2.1906
2014-08-01,-0.8774
2014-08-04,-2.2129
2014-08-05,0.5479
2014-08-06,1.4925
2014-08-07,-0.0233
2014-08-08,1.8678
2014-08-11,0.6418
2014-08-12,-0.8199
2014-08-13,1.8829
2014-08-14,0.0902
2014-08-15,-0.2702
2014-08-18,2.0998
2014-08-19,0.6634
2014-08-20,-0.703
2014-08-21,1.5044
