ticker,SSOF US Equity
2017-10-02,-6.6667
2017-10-03,-7.1429
2017-10-04,7.6923
2017-10-05,0.0
2017-10-06,0.0
2017-10-09,-7.1429
2017-10-10,0.0
2017-10-11,7.6923
2017-10-12,0.0
2017-10-13,0.0
2017-10-16,0.0
2017-10-17,7.1429
2017-10-18,-6.6667
2017-10-19,-7.1429
2017-10-20,15.3846
2017-10-23,-6.6667
2017-10-24,-7.1429
2017-10-27,15.3846
2017-10-30,-33.3333
2017-10-31,20.0
2017-11-01,0.0
2017-11-02,0.0
2017-11-03,16.6667
2017-11-06,0.0
2017-11-07,-21.4286
2017-11-08,0.0
2017-11-10,18.1818
2017-11-13,0.0
2017-11-14,-7.6923
2017-11-15,8.3333
2017-11-16,-15.3846
2017-11-17,0.0
2017-11-20,9.0909
2017-11-21,0.0
2017-11-22,-16.6667
2017-11-24,10.0
2017-11-27,0.0
2017-11-28,-9.0909
2017-11-29,-10.0
2017-11-30,-11.1111
2017-12-01,-12.5
2017-12-04,-14.2857
2017-12-05,16.6667
2017-12-06,57.1429
2017-12-07,9.0909
2017-12-08,-25.0
2017-12-11,22.2222
2017-12-13,18.1818
2017-12-14,0.0
2017-12-15,-15.3846
2017-12-18,18.1818
2017-12-19,-23.0769
2017-12-20,-10.0
2017-12-21,21.1111
2017-12-22,0.9174
2017-12-26,-18.1818
2017-12-27,44.4444
2017-12-28,-30.7692
2017-12-29,22.2222
2018-01-02,0.0
2018-01-04,0.0
2018-01-05,-9.0909
2018-01-08,10.0
2018-01-09,0.0
2018-01-10,0.0
2018-01-11,18.1818
2018-01-12,76.9231
2018-01-16,26.087
2018-01-17,-31.0345
2018-01-18,15.0
2018-01-19,-13.0435
2018-01-22,25.0
2018-01-23,-28.0
2018-01-24,16.6667
2018-01-25,4.7619
2018-01-26,0.0
2018-01-29,4.5455
2018-01-30,4.3478
2018-01-31,-11.6667
2018-02-01,36.7925
2018-02-02,-24.1379
2018-02-05,4.5455
2018-02-06,-21.7391
2018-02-07,5.5556
2018-02-08,5.2632
2018-02-09,-10.0
2018-02-12,16.6667
2018-02-13,14.2857
2018-02-14,0.0
2018-02-15,0.0
2018-02-16,-17.5
2018-02-20,61.6162
2018-02-21,25.0
2018-02-22,15.0
2018-02-23,-8.6957
2018-02-26,-16.6667
2018-02-27,-5.7143
2018-02-28,-9.0909
2018-03-01,0.0
2018-03-02,-10.0
2018-03-05,3.7037
2018-03-06,0.0
2018-03-07,7.1429
2018-03-08,0.0
2018-03-09,6.6667
2018-03-12,-18.75
2018-03-13,7.6923
2018-03-14,0.0
2018-03-15,-10.7143
2018-03-16,-4.0
2018-03-19,8.3333
2018-03-20,0.0
2018-03-21,20.3846
2018-03-22,-7.3482
2018-03-23,24.1379
2018-03-26,-2.7778
2018-03-27,8.5714
2018-03-28,-13.1579
2018-03-29,3.0303
2018-04-02,-5.8824
2018-04-03,9.375
2018-04-04,-2.8571
2018-04-05,0.0
2018-04-06,0.0
2018-04-09,5.8824
2018-04-10,33.3333
2018-04-11,0.0
2018-04-12,31.25
2018-04-13,19.0476
2018-04-16,-6.6667
2018-04-17,-5.7143
2018-04-18,43.9394
2018-04-19,4.2105
2018-04-20,-3.0303
2018-04-23,14.5833
2018-04-24,9.0909
2018-04-25,20.8333
2018-04-26,2.7586
2018-04-27,-6.7114
2018-04-30,-23.0216
2018-05-01,-1.8692
2018-05-02,4.7619
2018-05-03,8.1818
2018-05-04,34.4538
2018-05-07,15.0
2018-05-08,-9.2391
2018-05-09,-22.1557
2018-05-10,-0.0769
2018-05-11,2.3865
2018-05-14,9.0226
2018-05-15,0.0
2018-05-16,-22.069
2018-05-17,-21.2389
2018-05-18,9.5506
2018-05-21,-6.1538
2018-05-22,25.6831
2018-05-23,4.3478
2018-05-24,-12.5
2018-05-25,0.9524
2018-05-29,-2.8302
2018-05-30,-2.9126
2018-05-31,-21.0
2018-06-01,-2.5316
2018-06-04,6.4935
2018-06-05,-4.878
2018-06-06,2.5641
2018-06-07,-6.25
2018-06-08,21.3333
2018-06-11,20.8791
2018-06-12,-10.9091
2018-06-13,-1.0204
2018-06-14,-5.1546
2018-06-15,3.2609
2018-06-18,-10.526299999999999
2018-06-19,11.7647
2018-06-20,-7.3684
2018-06-21,-9.0909
2018-06-22,12.5
2018-06-25,-2.2222
2018-06-26,-10.2273
2018-06-27,5.0633
2018-06-28,-4.8193
2018-06-29,20.2532
2018-07-02,3.1579
2018-07-03,-3.0612
2018-07-05,-10.526299999999999
2018-07-06,-2.3529
2018-07-09,8.4337
2018-07-10,11.1111
2018-07-11,-23.0
2018-07-12,-10.3896
2018-07-13,8.6957
2018-07-16,-6.5333
2018-07-17,-0.1427
2018-07-18,0.0
2018-07-19,-12.857099999999999
2018-07-20,14.7541
2018-07-23,10.0
2018-07-24,-10.3896
2018-07-25,-4.3478
2018-07-26,-1.5152
2018-07-27,-7.6923
2018-07-30,-1.6667
2018-07-31,6.7797
2018-08-01,-1.5873
2018-08-02,-1.6129
2018-08-03,1.6393
2018-08-06,0.0
2018-08-07,4.8387
2018-08-08,-1.5385
2018-08-09,-1.5625
2018-08-10,-2.7302
2018-08-13,15.8616
2018-08-14,-4.2254
2018-08-15,-8.8235
2018-08-16,-6.4516
2018-08-17,-6.8966
2018-08-20,1.8519
2018-08-21,12.7273
2018-08-22,-6.4516
2018-08-23,-3.4483
2018-08-24,3.5714
2018-08-27,-3.4483
2018-08-28,-1.7856999999999998
2018-08-29,72.7273
2018-08-30,-13.7895
2018-08-31,-15.7509
2018-09-04,-13.0435
2018-09-05,10.0
2018-09-06,-3.0303
2018-09-07,4.6875
2018-09-10,0.0
2018-09-11,1.4925
2018-09-12,10.2941
2018-09-13,-8.0
2018-09-14,5.7971
2018-09-17,9.589
2018-09-18,3.75
2018-09-19,0.0
2018-09-20,-3.6145
2018-09-21,-8.75
2018-09-24,-1.3699
2018-09-25,15.2778
2018-09-26,-1.2048
2018-09-27,0.0
2018-09-28,-4.878
2018-10-01,-10.2564
2018-10-02,4.2857
2018-10-03,-9.589
2018-10-04,-4.5455
2018-10-05,-7.9365
2018-10-08,6.8966
2018-10-09,-3.2258
2018-10-10,-5.0
2018-10-11,-5.2632
2018-10-12,16.6667
2018-10-15,11.1111
2018-10-16,2.8571
2018-10-17,-4.1667
2018-10-18,-5.7971
2018-10-19,-3.0769
2018-10-22,0.0
2018-10-23,-4.7619
2018-10-24,3.3333
2018-10-25,9.6774
2018-10-26,-5.8824
2018-10-29,-3.125
2018-10-30,9.5161
2018-10-31,-14.5803
2018-11-01,-25.8621
2018-11-02,-20.9302
2018-11-05,-11.7647
2018-11-06,0.0
2018-11-07,-33.3333
2018-11-08,25.0
2018-11-09,-8.0
2018-11-12,-4.3478
2018-11-13,-9.0909
2018-11-14,0.0
2018-11-15,0.0
2018-11-16,0.0
2018-11-19,0.0
2018-11-20,10.0
2018-11-21,0.0
2018-11-23,-4.5455
2018-11-26,-14.2857
2018-11-27,-5.5556
2018-11-28,-11.7647
2018-11-29,13.3333
2018-11-30,0.0
2018-12-03,-17.647100000000002
2018-12-04,14.2857
2018-12-06,68.75
2018-12-07,-7.4074
2018-12-10,15.2
2018-12-11,14.5833
2018-12-12,-12.1212
2018-12-13,-27.5862
2018-12-14,0.0
2018-12-17,23.8095
2018-12-18,-11.1538
2018-12-19,-13.4199
2018-12-20,-5.0
2018-12-21,15.7895
2018-12-24,4.5455
2018-12-26,-13.0435
2018-12-27,30.0
2018-12-28,10.3846
2018-12-31,1.0453
2019-01-02,17.2414
2019-01-03,-13.2353
2019-01-04,11.8644
2019-01-07,3.0303
2019-01-08,-2.9412000000000003
2019-01-09,-9.0909
2019-01-10,-10.0
2019-01-11,0.0
2019-01-14,-4.4444
2019-01-15,-14.7287
2019-01-16,9.0909
2019-01-17,27.9167
2019-01-18,-8.7948
2019-01-22,0.0
2019-01-23,0.0
2019-01-24,-3.5714
2019-01-25,0.0
2019-01-28,-7.4074
2019-01-29,12.0
2019-01-30,-4.4643
2019-01-31,-14.0187
2019-02-01,0.0
2019-02-04,0.0
2019-02-05,13.0435
2019-02-06,-11.538499999999999
2019-02-07,13.0435
2019-02-08,-3.8462
2019-02-11,0.0
2019-02-12,-0.4
2019-02-13,-0.4016
2019-02-14,8.871
2019-02-15,3.7037
2019-02-19,-1.7856999999999998
2019-02-20,1.0909
2019-02-21,3.4173
2019-02-22,7.8261
2019-02-25,0.0
2019-02-26,0.0
2019-02-27,-6.4516
2019-02-28,-3.4483
2019-03-01,-6.7857
2019-03-04,7.2797
2019-03-05,3.5714
2019-03-06,0.0
2019-03-07,12.931000000000001
2019-03-08,-17.5573
2019-03-11,3.7037
2019-03-12,-0.5357
2019-03-13,-0.1795
2019-03-14,-6.4748
2019-03-15,3.2692
2019-03-18,-3.1657
2019-03-19,23.0769
2019-03-20,9.375
2019-03-21,10.1429
2019-03-22,14.1375
2019-03-25,-11.3636
2019-03-26,-1.0256
2019-03-27,-22.2798
2019-03-28,0.0
2019-03-29,0.0
2019-04-01,0.0
2019-04-02,26.6667
2019-04-03,-28.947400000000002
2019-04-04,7.4074
2019-04-05,-20.6897
2019-04-08,-13.0435
2019-04-09,10.0
2019-04-10,-4.5455
2019-04-11,0.0
2019-04-12,-4.7619
2019-04-15,0.0
2019-04-16,10.0
2019-04-17,-4.5455
2019-04-18,0.0
2019-04-22,-9.5238
2019-04-23,-5.2632
2019-04-24,15.3333
2019-04-25,-3.6609
2019-04-26,0.0
2019-04-29,10.0
2019-04-30,0.0
2019-05-01,9.0909
2019-05-02,-8.3333
2019-05-03,0.0
2019-05-06,-4.5455
2019-05-07,-9.5238
2019-05-08,26.3158
2019-05-09,8.3333
2019-05-10,0.0
2019-05-13,-11.538499999999999
2019-05-14,0.0
2019-05-15,-17.3913
2019-05-16,15.7895
2019-05-17,-9.0909
2019-05-20,0.0
2019-05-21,-5.0
2019-05-22,0.0
2019-05-23,-10.526299999999999
2019-05-24,17.647100000000002
2019-05-28,0.0
2019-05-29,-15.0
2019-05-30,17.647100000000002
2019-06-03,-5.0
2019-06-04,-21.0526
2019-06-05,13.3333
2019-06-06,5.8824
2019-06-07,-11.1111
2019-06-10,0.0
2019-06-11,6.25
2019-06-12,-11.7647
2019-06-13,6.6667
2019-06-14,0.0
2019-06-17,4.25
2019-06-18,-10.0719
2019-06-20,-6.6667
2019-06-21,7.1429
2019-06-24,6.6667
2019-06-25,-12.5
2019-06-26,0.3571
2019-06-27,-7.4733
2019-06-28,0.0
2019-07-01,-7.6923
2019-07-03,17.9167
2019-07-05,20.1413
2019-07-08,-11.7647
2019-07-09,-6.6667
2019-07-10,14.2857
2019-07-11,-6.25
2019-07-12,-6.6667
2019-07-15,0.0
2019-07-16,3.5714
2019-07-17,10.3448
2019-07-18,6.25
2019-07-19,0.0
2019-07-22,-11.7647
2019-07-23,12.2667
2019-07-24,0.9501
2019-07-26,-5.8824
2019-07-29,4.375
2019-07-30,-10.1796
2019-07-31,-6.6667
2019-08-01,7.1429
2019-08-02,-13.3333
2019-08-06,7.6923
2019-08-07,-7.1429
2019-08-08,0.0
2019-08-09,15.3846
2019-08-12,-6.6667
2019-08-13,-14.2857
2019-08-16,8.3333
2019-08-19,30.7692
2019-08-20,0.0
2019-08-22,-11.7647
2019-08-23,3.3333
2019-08-26,-9.6774
2019-08-27,-7.1429
2019-08-28,23.0769
2019-08-29,0.0
2019-08-30,0.0
2019-09-03,-18.75
2019-09-04,7.6923
2019-09-05,-7.1429
2019-09-06,0.0
2019-09-09,7.6923
2019-09-10,0.0
2019-09-11,-7.1429
2019-09-12,7.6923
2019-09-13,-7.1429
2019-09-16,21.9231
2019-09-17,-11.6719
2019-09-18,-7.1429
2019-09-19,0.0
2019-09-20,7.6923
2019-09-23,-7.1429
2019-09-24,15.3846
2019-09-25,-13.3333
2019-09-26,0.0
2019-09-27,0.0
2019-09-30,0.0
2019-10-01,-7.6923
2019-10-02,8.3333
2019-10-03,0.0
2019-10-04,7.6923
2019-10-07,-8.5714
2019-10-08,-6.25
2019-10-09,0.0
2019-10-10,8.3333
2019-10-15,-15.3846
2019-10-16,0.0
2019-10-17,0.0
2019-10-18,18.1818
2019-10-21,0.0
2019-10-22,-15.3846
2019-10-23,18.1818
2019-10-24,0.0
2019-10-25,0.0
2019-10-28,0.0
2019-10-29,7.6923
2019-10-30,-7.1429
2019-10-31,15.3846
2019-11-01,20.0
2019-11-04,-5.5556
2019-11-05,11.7647
2019-11-06,-10.526299999999999
2019-11-07,5.8824
2019-11-08,11.1111
2019-11-11,0.0
2019-11-12,-5.0
2019-11-13,-10.526299999999999
2019-11-14,-5.8824
2019-11-15,0.0
2019-11-18,0.0
2019-11-19,-12.5
2019-11-20,7.1429
2019-11-21,-6.6667
2019-11-22,0.0
2019-11-25,7.1429
2019-11-26,0.0
2019-11-27,0.0
2019-11-29,0.5333
2019-12-02,-0.5305
2019-12-03,-6.6667
2019-12-04,-7.1429
2019-12-05,0.0
2019-12-06,7.6923
2019-12-09,-7.1429
2019-12-10,3.8462
2019-12-11,-3.7037
2019-12-12,7.6923
2019-12-13,7.1429
2019-12-16,-13.3333
2019-12-17,7.6923
2019-12-18,0.0
2019-12-19,1.4285999999999999
2019-12-20,-8.4507
2019-12-23,-7.6923
2019-12-24,8.3333
2019-12-26,7.6923
2019-12-27,0.0
2019-12-30,0.0
2019-12-31,-7.1429
2020-01-02,0.0
2020-01-03,7.6923
2020-01-06,14.2857
2020-01-07,-6.25
2020-01-08,-6.6667
2020-01-09,14.2857
2020-01-10,-6.875
2020-01-13,-12.7517
2020-01-14,7.6923
2020-01-15,0.0
2020-01-16,0.0
2020-01-17,-7.1429
2020-01-21,7.6923
2020-01-22,-7.1429
2020-01-23,0.0
2020-01-24,0.0
2020-01-27,7.6923
2020-01-28,-7.1429
2020-01-29,0.0
2020-01-30,23.0769
2020-01-31,-12.5
2020-02-03,-7.1429
2020-02-04,0.0
2020-02-05,0.0
2020-02-06,0.0
2020-02-07,0.0
2020-02-10,0.0
2020-02-11,0.0
2020-02-12,7.6923
2020-02-13,-7.1429
2020-02-18,0.0
2020-02-19,0.0
2020-02-20,-7.6923
2020-02-21,8.3333
2020-02-24,-7.6923
2020-02-25,-8.3333
2020-02-26,0.0
2020-02-27,-9.0909
2020-02-28,10.0
2020-03-02,-15.9091
2020-03-03,8.1081
2020-03-04,-5.0
2020-03-05,5.2632
2020-03-09,-20.0
2020-03-10,0.0
2020-03-11,-12.5
2020-03-12,14.2857
2020-03-13,0.0
2020-03-16,-25.0
2020-03-17,-16.6667
2020-03-18,0.0
2020-03-19,-20.0
2020-03-20,25.0
2020-03-23,20.0
2020-03-24,-20.0
2020-03-25,-16.6667
2020-03-26,25.0
2020-03-27,-20.0
2020-03-30,0.0
2020-03-31,0.0
2020-04-01,0.0
2020-04-02,0.0
2020-04-03,-25.0
2020-04-06,0.0
2020-04-07,33.3333
2020-04-08,25.0
2020-04-09,0.0
2020-04-13,10.0
2020-04-14,-27.2727
2020-04-16,0.0
2020-04-17,0.0
2020-04-20,0.0
2020-04-21,0.0
2020-04-23,0.0
2020-04-24,-18.75
2020-04-27,23.0769
2020-04-28,0.0
2020-04-29,0.0
2020-04-30,12.5
2020-05-01,-33.3333
2020-05-04,0.0
2020-05-05,-33.3333
2020-05-06,100.0
2020-05-07,0.0
2020-05-08,0.0
2020-05-11,0.0
2020-05-12,-12.5
2020-05-13,42.8571
2020-05-14,-20.0
2020-05-18,0.0
2020-05-19,-25.0
2020-05-22,33.3333
2020-05-26,0.0
2020-05-27,-25.0
2020-05-28,133.3333
2020-05-29,-14.2857
2020-06-01,-16.6667
2020-06-02,0.0
2020-06-03,10.0
2020-06-04,9.0909
2020-06-05,-16.6667
2020-06-08,0.0
2020-06-09,0.0
2020-06-10,-20.0
2020-06-11,0.0
2020-06-12,0.0
2020-06-15,26.25
2020-06-16,38.6139
2020-06-17,0.0
2020-06-18,-28.5714
2020-06-19,20.0
2020-06-23,0.0
2020-06-24,-16.6667
2020-06-25,0.0
2020-06-29,0.0
2020-07-01,-20.0
2020-07-02,75.0
2020-07-06,0.0
2020-07-08,0.0
2020-07-09,0.0
2020-07-10,-42.8571
2020-07-13,37.5
2020-07-14,-3.6364
2020-07-16,13.2075
2020-07-17,0.0
2020-07-20,-33.3333
2020-07-21,100.0
2020-07-22,-8.125
2020-07-23,-4.7619
2020-07-27,0.0
2020-07-28,14.2857
2020-07-29,0.0
2020-07-31,-25.0
