ticker,GSUM US Equity
2017-02-13,-1.8033000000000001
2017-02-14,-1.3356
2017-02-15,-1.4382
2017-02-16,2.7468
2017-02-17,-0.1671
2017-02-21,1.2551999999999999
2017-02-22,0.2479
2017-02-23,-2.3083
2017-02-24,0.6751
2017-02-27,-1.0059
2017-02-28,-0.6774
2017-03-01,2.3018
2017-03-02,-4.5
2017-03-03,4.5375
2017-03-06,-0.0835
2017-03-07,0.0
2017-03-08,-2.0886
2017-03-09,0.1706
2017-03-10,-1.3629
2017-03-13,3.2815
2017-03-14,1.0033
2017-03-15,5.7947
2017-03-16,4.3036
2017-03-17,-2.0255
2017-03-20,4.1348
2017-03-21,-3.8235
2017-03-22,-4.4343
2017-03-23,-0.88
2017-03-24,-0.4036
2017-03-27,1.5396999999999998
2017-03-28,-1.9154
2017-03-29,2.5224
2017-03-30,3.3333
2017-03-31,2.0737
2017-04-03,-1.1287
2017-04-04,1.3699
2017-04-05,-5.4054
2017-04-06,1.0317
2017-04-07,1.8068
2017-04-10,-2.3148
2017-04-11,0.7899
2017-04-12,-0.0784
2017-04-13,1.1764999999999999
2017-04-17,-1.8605
2017-04-18,1.9747
2017-04-19,-1.007
2017-04-20,-4.5383
2017-04-21,0.4918
2017-04-24,2.2838
2017-04-25,-0.7177
2017-04-26,-1.8474
2017-04-27,-0.4501
2017-04-28,0.8631
2017-05-01,-1.3855
2017-05-02,0.0826
2017-05-03,-0.6606
2017-05-04,-0.3325
2017-05-05,2.9191000000000003
2017-05-08,-2.269
2017-05-09,-1.3267
2017-05-10,0.8403
2017-05-11,-2.4167
2017-05-12,-0.6405
2017-05-15,0.0
2017-05-16,4.0825
2017-05-17,-4.1288
2017-05-18,0.5168
2017-05-19,1.9708999999999999
2017-05-22,-1.4285999999999999
2017-05-23,0.682
2017-05-24,7.0279
2017-05-25,2.057
2017-05-26,-8.1395
2017-05-30,2.1097
2017-05-31,1.2397
2017-06-01,-2.2857
2017-06-02,-7.4353
2017-06-05,-8.213
2017-06-06,0.0
2017-06-07,-4.6213999999999995
2017-06-08,-2.8866
2017-06-09,0.2123
2017-06-12,-1.9068
2017-06-13,-1.6199
2017-06-14,-3.9516999999999998
2017-06-15,-4.8
2017-06-16,4.0816
2017-06-19,2.0761
2017-06-20,0.0
2017-06-21,1.9209
2017-06-22,-0.5543
2017-06-23,1.6722000000000001
2017-06-26,1.6996
2017-06-27,-7.2776
2017-06-28,1.3953
2017-06-29,-4.7018
2017-06-30,3.0084
2017-07-03,-0.8178
2017-07-05,-0.9423
2017-07-06,-2.8537
2017-07-07,-4.284
2017-07-10,4.0921
2017-07-11,6.0197
2017-07-12,2.2016
2017-07-13,-1.1338
2017-07-14,2.0642
2017-07-17,-1.573
2017-07-18,-6.1644
2017-07-19,0.4866
2017-07-20,-1.8159999999999998
2017-07-21,1.233
2017-07-24,-0.609
2017-07-25,0.0
2017-07-26,-1.8382
2017-07-27,-5.1186
2017-07-28,-2.6316
2017-07-31,1.7568000000000001
2017-08-01,-4.1169
2017-08-02,-2.9086
2017-08-03,1.7118
2017-08-04,2.5244999999999997
2017-08-07,10.1231
2017-08-08,0.3727
2017-08-09,4.0842
2017-08-10,-1.1891
2017-08-11,7.7016
2017-08-14,-2.5698
2017-08-15,-1.2615
2017-08-16,-4.065
2017-08-17,0.4843
2017-08-18,1.9277
2017-08-21,-1.7730000000000001
2017-08-22,0.4813
2017-08-23,4.1916
2017-08-24,2.069
2017-08-25,9.2342
2017-08-28,-3.4021
2017-08-29,-1.7076
2017-08-30,-1.3029
2017-08-31,2.2002
2017-09-01,2.4758
2017-09-05,-1.3655
2017-09-06,-1.9169
2017-09-07,0.1086
2017-09-08,0.3254
2017-09-11,3.5676
2017-09-12,6.263
2017-09-13,6.0904
2017-09-14,6.8519
2017-09-15,-6.4125
2017-09-18,5.6481
2017-09-19,-3.2428
2017-09-20,-3.8043
2017-09-21,1.7891
2017-09-22,-2.4052
2017-09-25,-3.2227
2017-09-26,0.0
2017-09-27,-1.4691
2017-09-28,0.3976
2017-09-29,1.9802
2017-10-02,-4.8544
2017-10-03,-2.1429
2017-10-04,-0.7299
2017-10-05,4.5168
2017-10-06,-1.005
2017-10-09,0.203
2017-10-10,-4.7619
2017-10-11,-0.8511
2017-10-12,-4.2918
2017-10-13,0.7848
2017-10-16,-1.3348
2017-10-17,-3.1567
2017-10-18,-1.5133999999999999
2017-10-19,-1.8913
2017-10-20,1.0843
2017-10-23,-2.2646
2017-10-24,1.9512
2017-10-25,-4.5455
2017-10-26,-2.7569
2017-10-27,6.9588
2017-10-30,-4.6988
2017-10-31,9.3552
2017-11-01,-2.8902
2017-11-02,1.4285999999999999
2017-11-03,5.3991
2017-11-06,-2.4499
2017-11-07,-1.3699
2017-11-08,2.8935
2017-11-09,-3.4871
2017-11-10,-1.9814
2017-11-13,1.6646999999999998
2017-11-14,-0.5848
2017-11-15,2.2941
2017-11-16,6.498
2017-11-17,0.216
2017-11-20,1.5086
2017-11-21,8.7049
2017-11-22,2.4414
2017-11-24,3.2412
2017-11-27,-6.6482
2017-11-28,-1.088
2017-11-29,-12.0
2017-11-30,-2.7273
2017-12-01,0.1168
2017-12-04,-1.867
2017-12-05,-1.9024999999999999
2017-12-06,1.9394
2017-12-07,3.9239
2017-12-08,-5.2632
2017-12-11,1.087
2017-12-12,-2.8674
2017-12-13,0.123
2017-12-14,3.9312
2017-12-15,2.0095
2017-12-18,4.8667
2017-12-19,-1.5470000000000002
2017-12-20,3.2548
2017-12-21,3.6957
2017-12-22,-7.3375
2017-12-26,-3.1673999999999998
2017-12-27,3.5047
2017-12-28,1.5800999999999998
2017-12-29,1.6667
2018-01-02,1.9672
2018-01-03,-1.3934
2018-01-04,3.6957
2018-01-05,1.3627
2018-01-08,-2.3785
2018-01-09,16.2076
2018-01-10,-1.5497
2018-01-11,7.2222
2018-01-12,1.7271
2018-01-16,-4.1596
2018-01-17,0.4429
2018-01-18,1.4990999999999999
2018-01-19,9.2963
2018-01-22,-0.159
2018-01-23,-2.3089
2018-01-24,0.0815
2018-01-25,4.9674
2018-01-26,-1.3189
2018-01-29,0.3145
2018-01-30,0.2351
2018-01-31,3.8311
2018-02-01,0.8283
2018-02-02,-7.2442
2018-02-05,-8.4541
2018-02-06,0.3518
2018-02-07,1.1394
2018-02-08,-6.9324
2018-02-09,-0.4655
2018-02-12,0.2806
2018-02-13,-2.7984999999999998
2018-02-14,6.7179
2018-02-15,-2.6978
2018-02-16,-4.3438
2018-02-20,0.1932
2018-02-21,-0.4822
2018-02-22,-4.0698
2018-02-23,3.1313
2018-02-26,1.665
2018-02-27,-0.1927
2018-02-28,5.1158
2018-03-01,-5.7851
2018-03-02,-0.2924
2018-03-05,-0.0978
2018-03-06,3.816
2018-03-07,1.131
2018-03-08,-6.8034
2018-03-09,-3.4
2018-03-12,4.4513
2018-03-13,-1.4866
2018-03-14,0.4024
2018-03-15,-0.8016
2018-03-16,-7.4747
2018-03-19,-3.7118
2018-03-20,3.6281
2018-03-21,-3.0635
2018-03-22,-1.9186999999999999
2018-03-23,-4.2578
2018-03-26,3.8462
2018-03-27,0.3472
2018-03-28,-4.2676
2018-03-29,-1.5663
2018-04-02,3.5496
2018-04-03,-4.4917
2018-04-04,3.0941
2018-04-05,3.0012
2018-04-06,-5.5944
2018-04-09,0.6173
2018-04-10,1.8405
2018-04-11,2.7711
2018-04-12,-1.8757000000000001
2018-04-13,-5.8542
2018-04-16,-2.2843
2018-04-17,0.9091
2018-04-18,-1.0296
2018-04-19,-0.13
2018-04-20,-5.0781
2018-04-23,-16.0494
2018-04-24,-10.1307
2018-04-25,-3.8182
2018-04-26,-3.9698
2018-04-27,5.315
2018-04-30,-6.1682
2018-05-01,4.3825
2018-05-02,8.0153
2018-05-03,-2.2968
2018-05-04,3.6166
2018-05-07,0.0
2018-05-08,9.5986
2018-05-09,-0.4777
2018-05-10,-2.08
2018-05-11,1.7974
2018-05-14,-0.8026
2018-05-15,-1.4563
2018-05-16,1.8062
2018-05-17,1.6129
2018-05-18,0.0
2018-05-21,-0.6349
2018-05-22,-0.7987
2018-05-23,1.6103
2018-05-24,-0.4754
2018-05-25,-0.6369
2018-05-29,0.4808
2018-05-30,2.7113
2018-05-31,3.5714
2018-06-01,2.8486000000000002
2018-06-04,0.1458
2018-06-05,-2.0378
2018-06-06,-0.4458
2018-06-07,-6.5672
2018-06-08,-0.1597
2018-06-11,0.16
2018-06-12,0.9585
2018-06-13,2.6898999999999997
2018-06-14,0.0
2018-06-15,-1.849
2018-06-18,0.157
2018-06-19,0.1567
2018-06-20,1.4085
2018-06-21,-1.6975
2018-06-22,0.9419
2018-06-25,-2.0218
2018-06-26,5.7143
2018-06-27,-4.8048
2018-06-28,2.8391
2018-06-29,6.7485
2018-07-02,0.0
2018-07-03,-3.7356
2018-07-05,2.5373
2018-07-06,0.1456
2018-07-09,-0.5814
2018-07-10,-2.4854
2018-07-11,-0.7496
2018-07-12,-2.8701
2018-07-13,-3.4215
2018-07-16,-1.6103
2018-07-17,4.7463
2018-07-18,-1.0937999999999999
2018-07-19,3.0016
2018-07-20,-0.7669
2018-07-23,0.4637
2018-07-24,0.0769
2018-07-25,-0.6918
2018-07-26,0.0
2018-07-27,0.6192
2018-07-30,-4.4615
2018-07-31,4.6699
2018-08-01,-0.1538
2018-08-02,0.1541
2018-08-03,-3.2308
2018-08-06,2.5437
2018-08-07,-2.1705
2018-08-08,-0.317
2018-08-09,1.9872999999999998
2018-08-10,-1.7927
2018-08-13,0.3175
2018-08-14,-1.7405
2018-08-15,-0.6441
2018-08-16,-1.1329
2018-08-17,-3.695
2018-08-20,-9.272
2018-08-21,4.878
2018-08-22,0.5367
2018-08-23,-2.669
2018-08-24,1.8282
2018-08-27,5.2065
2018-08-28,1.1945000000000001
2018-08-29,-0.5059
2018-08-30,0.8475
2018-08-31,0.3361
2018-09-04,-1.005
2018-09-05,-3.0457
2018-09-06,-0.6981
2018-09-07,1.2302
2018-09-10,-0.3472
2018-09-11,0.3484
2018-09-12,1.5625
2018-09-13,0.5128
2018-09-14,2.0408
2018-09-17,-1.6667
2018-09-18,0.0
2018-09-19,1.3559
2018-09-20,-1.3378
2018-09-21,-0.1695
2018-09-24,-0.2547
2018-09-25,0.4255
2018-09-26,-1.6949
2018-09-27,4.3103
2018-09-28,6.1157
2018-10-01,0.9346
2018-10-02,-2.0062
2018-10-03,2.0472
2018-10-04,-4.321
2018-10-05,-0.4839
2018-10-08,0.0
2018-10-09,-8.2658
2018-10-10,-1.0601
2018-10-11,0.0
2018-10-12,-0.5357
2018-10-15,-1.4363000000000001
2018-10-16,0.5464
2018-10-17,4.1667
2018-10-18,-4.1739
2018-10-19,-3.2668
2018-10-22,2.0638
2018-10-23,1.4706000000000001
2018-10-24,1.4493
2018-10-25,1.9643000000000002
2018-10-26,4.9037
2018-10-29,-0.5008
2018-10-30,-7.3826
2018-10-31,-2.7174
2018-11-01,11.3594
2018-11-02,0.0836
2018-11-05,2.7569
2018-11-06,-10.8943
2018-11-07,-3.1022
2018-11-08,-5.0847
2018-11-09,-5.1587
2018-11-12,-4.8117
2018-11-13,-5.4945
2018-11-14,-0.9302
2018-11-15,0.0
2018-11-16,12.6761
2018-11-19,-8.0208
2018-11-20,-5.3228
2018-11-21,5.2632
2018-11-23,-8.4091
2018-11-26,4.4665
2018-11-27,1.6627
2018-11-28,-1.1682
2018-11-29,-1.4184
2018-11-30,2.3981
2018-12-03,0.7026
2018-12-04,-5.5814
2018-12-06,0.9852
2018-12-07,1.2195
2018-12-10,-6.9879999999999995
2018-12-11,1.5544
2018-12-12,2.0408
2018-12-13,-1.0
2018-12-14,0.0
2018-12-17,-7.0707
2018-12-18,-8.9674
2018-12-19,-13.1343
2018-12-20,-12.7148
2018-12-21,-9.4488
2018-12-24,6.087
2018-12-26,12.7049
2018-12-27,-10.9091
2018-12-28,1.2245
2018-12-31,-10.0806
2019-01-02,-4.4843
2019-01-03,-4.2254
2019-01-04,-2.451
2019-01-07,-19.598
2019-01-08,-5.625
2019-01-09,5.9603
2019-01-10,-6.25
2019-01-11,-0.6667
2019-01-14,9.396
2019-01-15,4.2945
2019-01-16,3.5235
2019-01-17,13.6428
2019-01-18,7.0
2019-01-22,-0.9346
2019-01-23,-5.1887
2019-01-24,6.9652
2019-01-25,4.186
2019-01-28,4.0179
2019-01-29,-10.7296
2019-01-30,1.4423
2019-01-31,4.2654
2019-02-01,1.3636
2019-02-04,-0.8969
2019-02-05,0.4525
2019-02-06,2.2523
2019-02-07,-10.1322
2019-02-08,1.4706000000000001
2019-02-11,1.4493
2019-02-12,31.8667
2019-02-13,13.7513
2019-02-14,23.1746
2019-02-15,11.3402
2019-02-19,-16.2037
2019-02-20,-0.2762
2019-02-21,-0.554
2019-02-22,3.3426
2019-02-25,4.8518
2019-02-26,-7.455
2019-02-27,5.8333
2019-02-28,1.0499
2019-03-01,0.2597
2019-03-04,2.0725
2019-03-05,10.9137
2019-03-06,-12.1281
2019-03-07,-0.2604
2019-03-08,-0.7833
2019-03-11,3.1579
2019-03-12,-0.5102
2019-03-13,2.5641
2019-03-14,-2.5
2019-03-15,1.0256
2019-03-18,-2.7919
2019-03-19,-3.3943
2019-03-20,-2.4324
2019-03-21,4.1551
2019-03-22,-17.2872
2019-03-25,-18.328
2019-03-26,11.0236
2019-03-27,0.0
2019-03-28,-0.3546
2019-03-29,5.3381
2019-04-01,4.7297
2019-04-02,3.871
2019-04-03,1.5528
2019-04-04,3.3639
2019-04-05,4.4379
2019-04-08,-4.5326
2019-04-09,-1.1869
2019-04-10,0.0
2019-04-11,6.6066
2019-04-12,1.1268
2019-04-15,-11.4206
2019-04-16,-0.6289
2019-04-17,-5.0633
2019-04-18,-4.6667
2019-04-22,9.4406
2019-04-23,2.2364
2019-04-24,0.0
2019-04-25,7.1875
2019-04-26,4.9563
2019-04-29,3.4722
2019-04-30,-1.2081
2019-05-01,0.2717
2019-05-02,1.084
2019-05-03,-0.5362
2019-05-06,-2.6954000000000002
2019-05-07,3.8781
2019-05-08,-0.5333
2019-05-09,0.0
2019-05-10,-1.3405
2019-05-13,-2.4457
2019-05-14,-0.2786
2019-05-15,-2.2346
2019-05-16,-2.8571
2019-05-17,2.6471
2019-05-20,-7.7364
2019-05-21,2.795
2019-05-22,2.719
2019-05-23,-1.4706000000000001
2019-05-24,0.8955
2019-05-28,-1.4793
2019-05-29,5.1051
2019-05-30,-2.8571
2019-05-31,1.7647
2019-06-03,-2.6012
2019-06-04,1.4837
2019-06-05,2.7778
2019-06-06,-4.6942
2019-06-07,1.4925
2019-06-10,-4.4118
2019-06-11,-10.7692
2019-06-12,0.6897
2019-06-13,0.0
2019-06-14,-4.1096
2019-06-17,13.5714
2019-06-18,-0.3145
2019-06-19,0.0
2019-06-20,3.1546
2019-06-21,-17.1254
2019-06-24,7.0074
2019-06-25,1.2104
2019-06-26,3.5775
2019-06-27,-7.8947
2019-06-28,-0.7143
2019-07-01,2.8777
2019-07-02,-0.3497
2019-07-03,-0.7018
2019-07-05,1.0601
2019-07-08,-1.049
2019-07-09,0.0
2019-07-10,4.947
2019-07-11,-4.7138
2019-07-12,-2.8269
2019-07-15,-0.7273
2019-07-16,8.0586
2019-07-17,3.7288
2019-07-18,-3.5948
2019-07-19,2.3729
2019-07-22,-0.6623
2019-07-23,-2.3333
2019-07-24,3.413
2019-07-25,-1.9802
2019-07-26,-0.6734
2019-07-29,-3.3898
2019-07-30,3.1579
2019-07-31,-1.3605
2019-08-01,-3.7931
2019-08-02,-0.7168
2019-08-05,1.083
2019-08-06,-16.0714
2019-08-07,2.1277
2019-08-08,0.0
2019-08-09,-12.5
2019-08-12,4.7619
2019-08-13,-6.3636
2019-08-14,5.8252
2019-08-15,-11.4679
2019-08-16,2.0725
2019-08-19,13.7056
2019-08-20,-2.2321
2019-08-21,-2.7397
2019-08-22,-1.8779
2019-08-23,-2.8708
2019-08-26,3.4483
2019-08-27,-2.3810000000000002
2019-08-28,0.9756
2019-08-29,2.8986
2019-08-30,3.2864
2019-09-03,-1.3636
2019-09-04,4.6083
2019-09-05,-1.3216
2019-09-06,-0.8929
2019-09-09,-9.009
2019-09-10,0.495
2019-09-11,0.4926
2019-09-12,0.9804
2019-09-13,3.3981
2019-09-16,-0.939
2019-09-17,-0.9479
2019-09-18,-1.9139
2019-09-19,2.9268
2019-09-20,-4.2654
2019-09-23,-2.9703
2019-09-24,-4.0816
2019-09-25,-3.1915
2019-09-26,-6.044
2019-09-27,7.0175
2019-09-30,-8.1967
2019-10-01,-4.7619
2019-10-02,0.0
2019-10-03,1.25
2019-10-04,2.4691
2019-10-07,3.6145
2019-10-08,-9.3023
2019-10-09,8.9744
2019-10-10,0.5882
2019-10-11,3.5088
2019-10-14,-2.8249
2019-10-15,11.0465
2019-10-16,-4.1885
2019-10-17,1.6393
2019-10-18,0.0
2019-10-21,2.6882
2019-10-22,0.0
2019-10-24,-2.0942
2019-10-25,1.6042999999999998
2019-10-28,1.5789
2019-10-29,0.5181
2019-10-30,-6.6546
2019-10-31,-5.0196
2019-11-01,9.3023
2019-11-04,1.0638
2019-11-05,-2.1053
2019-11-06,3.2258
2019-11-07,0.0
2019-11-08,-2.8646000000000003
2019-11-11,3.4853
2019-11-12,1.5544
2019-11-13,2.0408
2019-11-14,1.0
2019-11-15,0.0
2019-11-18,1.4851
2019-11-19,-1.4634
2019-11-20,8.9109
2019-11-21,-0.9091
2019-11-22,3.6696999999999997
2019-11-25,0.4425
2019-11-26,-0.8811
2019-11-27,0.0
2019-11-29,0.8889
2019-12-02,3.9648
2019-12-03,-1.6949
2019-12-04,4.7414
2019-12-05,-2.0576
2019-12-06,-1.2605
2019-12-09,0.0
2019-12-10,-3.8298
2019-12-11,2.2124
2019-12-12,-5.1948
2019-12-13,-30.137
2019-12-16,13.7255
2019-12-17,-2.8736
2019-12-18,-1.1834
2019-12-19,-6.5868
2019-12-20,1.9231
2019-12-23,-3.7736
2019-12-24,3.268
2019-12-26,-3.7975
2019-12-27,-7.2368
2019-12-30,-15.6028
2019-12-31,2.521
2020-01-02,28.6885
2020-01-03,-10.828
2020-01-06,1.7856999999999998
2020-01-07,-0.5404
2020-01-08,-2.6318
2020-01-09,-1.4493
2020-01-10,4.4118
2020-01-13,0.0
2020-01-14,-2.8169
2020-01-15,0.7246
2020-01-16,-2.8777
2020-01-17,-5.1852
2020-01-21,-3.9063
2020-01-22,-0.813
2020-01-23,1.6393
2020-01-24,0.8065
2020-01-27,-1.6
2020-01-28,0.0
2020-01-29,-0.813
2020-01-30,-1.6393
2020-01-31,-2.5
2020-02-03,0.0
2020-02-04,-0.8547
2020-02-05,0.8621
2020-02-06,0.0
2020-02-07,-2.3932
2020-02-10,1.5762
2020-02-11,-11.2069
2020-02-12,0.9709
2020-02-13,2.8846
2020-02-14,-4.6729
2020-02-18,0.9804
2020-02-19,-6.233
2020-02-20,1.6877
2020-02-21,1.8226
2020-02-24,-5.0
2020-02-25,2.1053
2020-02-26,3.0928
2020-02-27,-0.72
2020-02-28,-3.3038
2020-03-02,1.4918
2020-03-03,-1.4596
2020-03-04,5.1974
2020-03-05,-2.1683
2020-03-06,-0.7287
2020-03-09,-4.1696
2020-03-10,-9.5745
2020-03-11,-3.5294
2020-03-12,-1.2195
2020-03-13,-8.647
2020-03-16,-5.4002
2020-03-17,-21.4286
2020-03-18,-36.3636
2020-03-19,37.1429
2020-03-20,25.0
2020-03-23,0.0
2020-03-24,15.0
2020-03-25,-4.3478
2020-03-26,-8.3333
2020-03-27,15.0413
2020-03-30,-4.023
2020-03-31,1.7964
2020-04-01,-14.7059
2020-04-02,-8.6207
2020-04-03,-3.7736
2020-04-06,-1.9607999999999999
2020-04-07,-8.4
2020-04-08,2.6201
2020-04-09,-14.4681
2020-04-13,3.2587
2020-04-14,4.0713
2020-04-15,13.4259
2020-04-16,-11.1837
2020-04-17,3.8603
2020-04-20,8.4071
2020-04-21,-8.7755
2020-04-22,1.9016
2020-04-23,5.3787
2020-04-24,4.1667
2020-04-27,23.4
2020-04-28,4.7326
2020-04-29,2.3213
2020-04-30,-4.7187
2020-05-01,57.1429
2020-05-04,-2.0202
2020-05-05,-6.1856
2020-05-06,-7.5165
2020-05-07,-7.3194
2020-05-08,-6.6667
2020-05-11,20.0549
2020-05-12,-2.746
2020-05-13,-5.8824
2020-05-14,0.0
2020-05-15,7.375
2020-05-18,4.5285
2020-05-19,-0.323
2020-05-20,-2.7933
2020-05-21,-2.4943
2020-05-22,-3.3349
2020-05-26,-3.6475
2020-05-27,1.2277
2020-05-28,0.025
2020-05-29,6.6625
2020-06-01,-0.6211
2020-06-02,-5.059
2020-06-03,13.0294
2020-06-04,-10.2198
2020-06-05,4.0392
2020-06-08,7.0588
2020-06-09,-4.3956
2020-06-10,4.5977
2020-06-11,-2.1978
2020-06-12,2.2472
2020-06-15,-3.2967
2020-06-16,2.0682
2020-06-17,-2.7164
2020-06-18,-2.7237999999999998
2020-06-19,-1.1764999999999999
2020-06-22,-2.3689999999999998
2020-06-23,-5.4871
2020-06-24,-5.2896
2020-06-25,-0.5585
2020-06-26,-2.7397
2020-06-29,-1.4085
2020-06-30,0.0286
2020-07-01,-0.9426
2020-07-02,0.62
2020-07-06,3.4532
2020-07-07,7.4654
2020-07-08,4.3949
2020-07-09,-3.4568
2020-07-10,-1.3555
2020-07-13,2.2167
2020-07-14,-2.8535
2020-07-15,2.4804
2020-07-16,5.1592
2020-07-17,3.1254
2020-07-20,2.1262
2020-07-21,0.2991
2020-07-22,-0.8028
2020-07-23,-3.4566
2020-07-24,2.6224
2020-07-27,-5.2509
2020-07-28,-0.7389
2020-07-29,-6.6998
2020-07-30,-1.5957
2020-07-31,-0.3108
