ticker,BRC US Equity
2000-05-19,2.5
2000-05-22,-0.813
2000-05-23,0.4098
2000-05-24,-2.0408
2000-05-25,-0.4167
2000-05-26,-0.2092
2000-05-30,0.4193
2000-05-31,0.6263
2000-06-01,-3.112
2000-06-02,3.6403
2000-06-05,1.0331
2000-06-06,1.8405
2000-06-07,0.2008
2000-06-08,1.4028
2000-06-09,-3.5573
2000-06-12,0.4098
2000-06-13,-0.6122
2000-06-14,-3.2854
2000-06-15,0.4246
2000-06-16,-0.2114
2000-06-19,-1.2711999999999999
2000-06-20,-0.8584
2000-06-21,-1.0823
2000-06-22,-5.4705
2000-06-23,2.5463
2000-06-26,1.5800999999999998
2000-06-27,3.7778
2000-06-28,6.2099
2000-06-29,-4.4355
2000-06-30,9.6519
2000-07-03,0.0481
2000-07-05,0.0
2000-07-06,1.6768999999999998
2000-07-07,-1.9011
2000-07-10,-1.5504
2000-07-11,-0.1969
2000-07-12,3.9448
2000-07-13,1.3283
2000-07-14,0.7491
2000-07-17,-0.5576
2000-07-18,-3.1776
2000-07-19,-1.5444
2000-07-20,-3.1373
2000-07-21,-0.8097
2000-07-24,-3.2653
2000-07-25,0.4219
2000-07-26,-1.0504
2000-07-27,-1.4862
2000-07-28,-1.7241
2000-07-31,6.7982
2000-08-01,-0.616
2000-08-02,0.4132
2000-08-03,-3.7037
2000-08-04,-0.2137
2000-08-07,-0.2141
2000-08-08,-2.5751
2000-08-09,1.9824000000000002
2000-08-10,-1.9438
2000-08-11,0.4405
2000-08-14,2.193
2000-08-15,-0.8584
2000-08-16,-2.1645
2000-08-17,2.4336
2000-08-18,-2.8078
2000-08-21,0.2222
2000-08-22,-0.6652
2000-08-23,-0.2232
2000-08-24,1.7896999999999998
2000-08-25,1.5385
2000-08-28,0.8658
2000-08-29,-0.6438
2000-08-30,1.0799
2000-08-31,-1.0684
2000-09-01,3.0238
2000-09-05,3.1447
2000-09-06,-0.4065
2000-09-07,3.6734999999999998
2000-09-08,3.1496
2000-09-11,-2.2901
2000-09-12,0.0
2000-09-13,-0.3906
2000-09-14,0.0
2000-09-15,-0.9804
2000-09-18,0.7921
2000-09-19,-0.7859
2000-09-20,0.198
2000-09-21,-2.5692
2000-09-22,3.0426
2000-09-25,-1.5748
2000-09-26,-0.4
2000-09-27,0.4016
2000-09-28,0.0
2000-09-29,-3.2
2000-10-02,1.8595000000000002
2000-10-03,0.8114
2000-10-04,0.2012
2000-10-05,-3.4378
2000-10-06,-0.2092
2000-10-09,-1.0482
2000-10-10,-1.2711999999999999
2000-10-11,-0.6438
2000-10-12,-2.8078
2000-10-13,0.6667
2000-10-16,-0.2208
2000-10-17,0.6637
2000-10-18,-0.4396
2000-10-19,2.8698
2000-10-20,0.6438
2000-10-23,-3.4115
2000-10-24,0.2208
2000-10-25,-0.4405
2000-10-26,1.7699
2000-10-27,4.3478
2000-10-30,0.8333
2000-10-31,2.4793
2000-11-01,-2.2177
2000-11-02,-1.2371
2000-11-03,-2.2965
2000-11-06,-1.2821
2000-11-07,1.7316
2000-11-08,-0.4255
2000-11-09,-1.9231
2000-11-10,1.0893
2000-11-13,-1.2931
2000-11-14,0.8734
2000-11-15,-0.8658
2000-11-16,-2.6201
2000-11-17,-0.4484
2000-11-20,1.1261
2000-11-21,2.0045
2000-11-22,-0.655
2000-11-24,1.0989
2000-11-27,-1.087
2000-11-28,0.4396
2000-11-29,0.2188
2000-11-30,0.2183
2000-12-01,5.8824
2000-12-04,0.0
2000-12-05,5.144
2000-12-06,-0.7828
2000-12-07,0.5917
2000-12-08,1.3725
2000-12-11,-0.3868
2000-12-12,-4.0777
2000-12-13,3.6437
2000-12-14,0.3906
2000-12-15,1.3618999999999999
2000-12-18,-0.3839
2000-12-19,-0.1927
2000-12-20,-1.3514
2000-12-21,-0.1957
2000-12-22,0.9804
2000-12-26,1.5534
2000-12-27,1.7208
2000-12-28,2.0677
2000-12-29,-0.3683
2001-01-02,-2.0333
2001-01-03,5.6604
2001-01-04,0.0
2001-01-05,-5.0
2001-01-08,5.6391
2001-01-09,-0.1993
2001-01-10,-1.2545
2001-01-11,1.6334
2001-01-12,-6.25
2001-01-16,5.5238
2001-01-17,5.4152000000000005
2001-01-18,5.6507
2001-01-19,-2.9173
2001-01-22,-0.1669
2001-01-23,1.0033
2001-01-24,0.3311
2001-01-25,-1.6502
2001-01-26,-2.5168
2001-01-29,3.2702
2001-01-30,-0.1333
2001-01-31,-0.9346
2001-02-01,3.3693
2001-02-02,0.9126
2001-02-05,-1.5504
2001-02-06,2.0997
2001-02-07,0.1028
2001-02-08,-10.6317
2001-02-09,-2.1552
2001-02-12,-0.1468
2001-02-13,3.5882
2001-02-14,-0.9086
2001-02-15,0.0
2001-02-16,-2.7507
2001-02-20,-3.6535
2001-02-21,-0.9174
2001-02-22,-3.7654
2001-02-23,5.9974
2001-02-26,1.3616
2001-02-27,-0.7463
2001-02-28,-2.8571
2001-03-01,-0.9288
2001-03-02,0.125
2001-03-05,3.1835
2001-03-06,-0.6352
2001-03-07,-2.5875
2001-03-08,-1.5312999999999999
2001-03-09,1.8723999999999998
2001-03-12,2.1807
2001-03-13,-1.311
2001-03-14,2.7186
2001-03-15,-2.1053
2001-03-16,-4.1475
2001-03-19,3.8462
2001-03-20,0.6173
2001-03-21,4.2945
2001-03-22,-4.7059
2001-03-23,2.9321
2001-03-26,-1.0495
2001-03-27,0.0
2001-03-28,-2.4242
2001-03-29,-0.9317
2001-03-30,5.6426
2001-04-02,2.3739
2001-04-03,-0.5797
2001-04-04,-1.2245
2001-04-05,2.1250999999999998
2001-04-06,-0.2023
2001-04-09,0.4076
2001-04-10,-3.9432
2001-04-11,-2.2336
2001-04-12,0.0
2001-04-16,2.0377
2001-04-17,0.4236
2001-04-18,-2.3802
2001-04-19,1.8519
2001-04-20,-1.8182
2001-04-23,0.463
2001-04-24,-0.4608
2001-04-25,1.5432000000000001
2001-04-26,2.8875
2001-04-27,-2.2157
2001-04-30,-0.9063
2001-05-01,1.2195
2001-05-02,-0.3012
2001-05-03,0.2115
2001-05-04,1.4471
2001-05-07,-1.3373
2001-05-08,1.3554
2001-05-09,1.3967
2001-05-10,-4.7479
2001-05-11,-4.7692
2001-05-14,-3.0695
2001-05-15,-2.1667
2001-05-16,9.029
2001-05-17,-0.625
2001-05-18,3.7736
2001-05-21,2.8788
2001-05-22,0.5891
2001-05-23,-1.9034
2001-05-24,0.0
2001-05-25,2.6866
2001-05-29,-2.3256
2001-05-30,-2.9762
2001-05-31,-3.3742
2001-06-01,3.0159
2001-06-04,2.4653
2001-06-05,3.1579
2001-06-06,3.207
2001-06-07,0.9887
2001-06-08,-1.6783000000000001
2001-06-11,-1.4224999999999999
2001-06-12,-0.0866
2001-06-13,-2.3686
2001-06-14,0.4438
2001-06-15,-1.4727999999999999
2001-06-18,-2.5709999999999997
2001-06-19,1.3194
2001-06-20,-0.8177
2001-06-21,0.3053
2001-06-22,-3.1963
2001-06-25,-0.6289
2001-06-26,3.1646
2001-06-27,0.3067
2001-06-28,0.6116
2001-06-29,9.8176
2001-07-02,-4.2347
2001-07-03,1.3006
2001-07-05,-0.1427
2001-07-06,-0.4286
2001-07-09,-0.2296
2001-07-10,-0.3469
2001-07-11,-3.1332
2001-07-12,1.8269
2001-07-13,0.0
2001-07-16,-1.1764999999999999
2001-07-17,1.4881
2001-07-18,-0.8798
2001-07-19,0.7396
2001-07-20,0.793
2001-07-23,-1.2821
2001-07-24,0.2361
2001-07-25,-0.7656
2001-07-26,1.6320000000000001
2001-07-27,1.3139
2001-07-30,-0.7205
2001-07-31,0.0
2001-08-01,-1.3062
2001-08-02,-1.2647
2001-08-03,0.6851
2001-08-06,-0.0888
2001-08-07,0.0888
2001-08-08,0.8876
2001-08-09,0.4106
2001-08-10,1.3435000000000001
2001-08-13,-0.7205
2001-08-14,0.4354
2001-08-15,-0.7225
2001-08-16,0.1456
2001-08-17,-0.1453
2001-08-20,0.5822
2001-08-21,1.1577
2001-08-22,3.1187
2001-08-23,2.8579
2001-08-24,-1.9423
2001-08-27,1.5131000000000001
2001-08-28,-0.6775
2001-08-29,-0.8186
2001-08-30,0.5502
2001-08-31,0.1368
2001-09-04,-0.1366
2001-09-05,0.2736
2001-09-06,-0.955
2001-09-07,-1.6529
2001-09-10,-2.521
2001-09-17,-7.9023
2001-09-18,-0.156
2001-09-19,-1.875
2001-09-20,-1.7516
2001-09-21,-4.2139
2001-09-24,-2.5381
2001-09-25,-0.3472
2001-09-26,1.7422
2001-09-27,1.7123
2001-09-28,0.3367
2001-10-01,0.1678
2001-10-02,-1.675
2001-10-03,-1.3969
2001-10-04,-0.311
2001-10-05,-1.5945
2001-10-08,4.2553
2001-10-09,-2.0408
2001-10-10,0.3472
2001-10-11,-1.2111
2001-10-12,2.1016
2001-10-15,5.6604
2001-10-16,6.4935
2001-10-17,-1.6463
2001-10-18,3.2237999999999998
2001-10-19,-0.4505
2001-10-22,0.1508
2001-10-23,1.2048
2001-10-24,-3.2738
2001-10-25,0.7692
2001-10-26,1.374
2001-10-29,-2.0482
2001-10-30,-2.0603
2001-10-31,-0.7535
2001-11-01,3.4483
2001-11-02,1.0398
2001-11-05,1.9976
2001-11-06,-0.7418
2001-11-07,-2.2422
2001-11-08,-1.682
2001-11-09,-0.8709
2001-11-12,-3.4829
2001-11-13,0.7802
2001-11-14,-4.3548
2001-11-15,4.1147
2001-11-16,3.6605
2001-11-19,6.25
2001-11-20,-0.5882
2001-11-21,-2.6923
2001-11-23,-0.1216
2001-11-26,-0.4566
2001-11-27,-1.682
2001-11-28,-2.7994
2001-11-29,-0.16
2001-11-30,2.4038
2001-12-03,-2.3474
2001-12-04,5.7692
2001-12-05,2.2727
2001-12-06,1.037
2001-12-07,-0.2639
2001-12-10,-1.2055
2001-12-11,3.2738
2001-12-12,0.8646
2001-12-13,1.1429
2001-12-14,2.5423999999999998
2001-12-17,2.2039
2001-12-18,-1.0782
2001-12-19,0.8174
2001-12-20,-4.3243
2001-12-21,-7.4859
2001-12-24,-0.3053
2001-12-26,7.657
2001-12-27,0.569
2001-12-28,-1.1315
2001-12-31,4.721
2002-01-02,0.1366
2002-01-03,0.8186
2002-01-04,1.8944999999999999
2002-01-07,-0.3453
2002-01-08,0.7463
2002-01-09,-3.3333
2002-01-10,-0.6878
2002-01-11,-2.9086
2002-01-14,-1.2553
2002-01-15,0.4045
2002-01-16,1.1511
2002-01-17,4.2674
2002-01-18,-5.0477
2002-01-22,0.5747
2002-01-23,0.5714
2002-01-24,-1.0795
2002-01-25,1.2349
2002-01-28,-0.9929
2002-01-29,0.2292
2002-01-30,1.4866
2002-01-31,3.662
2002-02-01,-0.5435
2002-02-04,-1.0929
2002-02-05,1.2707
2002-02-06,-0.3273
2002-02-07,-0.9305
2002-02-08,2.4862
2002-02-11,-1.4825
2002-02-12,-0.8482
2002-02-13,-3.4215999999999998
2002-02-14,-1.2857
2002-02-15,-1.5918999999999999
2002-02-19,0.0
2002-02-20,2.2059
2002-02-21,-2.3022
2002-02-22,1.0309
2002-02-25,2.0991
2002-02-26,0.0
2002-02-27,2.2273
2002-02-28,3.352
2002-03-01,-3.2432
2002-03-04,0.0
2002-03-05,-1.9553
2002-03-06,6.5527
2002-03-07,-1.0428
2002-03-08,0.7836
2002-03-11,-0.5898
2002-03-12,-0.3236
2002-03-13,-0.2976
2002-03-14,-1.2212
2002-03-15,-0.5769
2002-03-18,0.0276
2002-03-19,0.884
2002-03-20,0.2191
2002-03-21,-0.8197
2002-03-22,2.3416
2002-03-25,-3.4993
2002-03-26,3.2078
2002-03-27,0.1351
2002-03-28,-2.0243
2002-04-01,-2.0661
2002-04-02,0.4219
2002-04-03,-1.6806999999999999
2002-04-04,1.396
2002-04-05,0.5901
2002-04-08,2.9050000000000002
2002-04-09,1.5007000000000001
2002-04-10,1.7473
2002-04-11,-2.7741
2002-04-12,4.4837
2002-04-15,2.1066
2002-04-16,3.4131
2002-04-17,-4.6798
2002-04-18,-1.4212
2002-04-19,-0.7864
2002-04-22,-0.5284
2002-04-23,-2.9748
2002-04-24,-0.1916
2002-04-25,1.3439
2002-04-26,-1.2179
2002-04-29,-0.5479
2002-04-30,0.551
2002-05-01,-2.4657999999999998
2002-05-02,0.5899
2002-05-03,0.0559
2002-05-06,-2.9584
2002-05-07,-2.2146
2002-05-08,0.7353
2002-05-09,-1.3139
2002-05-10,-0.858
2002-05-13,3.402
2002-05-14,3.8961
2002-05-15,0.9444
2002-05-16,-2.0088
2002-05-17,1.376
2002-05-20,-1.2465
2002-05-21,-2.1038
2002-05-22,0.5731
2002-05-23,2.5641
2002-05-24,-0.1389
2002-05-28,0.2782
2002-05-29,-0.6935
2002-05-30,-0.5307
2002-05-31,1.0952
2002-06-03,-2.2222
2002-06-04,0.5682
2002-06-05,-5.3107
2002-06-06,-0.9547
2002-06-07,1.0542
2002-06-10,-1.6393
2002-06-11,0.2727
2002-06-12,-4.5935
2002-06-13,-3.8644
2002-06-14,0.3624
2002-06-17,3.086
2002-06-18,0.6369
2002-06-19,-0.7911
2002-06-20,2.3923
2002-06-21,0.0312
2002-06-24,-0.3426
2002-06-25,-0.4687
2002-06-26,1.7582
2002-06-27,3.826
2002-06-28,4.0119
2002-07-01,-6.2857
2002-07-02,-1.0366
2002-07-03,1.3555
2002-07-05,1.6413
2002-07-08,-0.2691
2002-07-09,1.4693
2002-07-10,-3.7147
2002-07-11,0.3086
2002-07-12,-3.4154
2002-07-15,-3.1539
2002-07-16,-1.8092000000000001
2002-07-17,1.8425
2002-07-18,-3.6184
2002-07-19,-2.0478
2002-07-22,0.8711
2002-07-23,-5.6995000000000005
2002-07-24,4.1392
2002-07-25,0.4221
2002-07-26,-0.3503
2002-07-29,1.7574999999999998
2002-07-30,-0.4836
2002-07-31,-4.547
2002-08-01,5.3818
2002-08-02,-2.0359
2002-08-05,-1.726
2002-08-06,2.0789
2002-08-07,2.2472
2002-08-08,0.2404
2002-08-09,0.8907
2002-08-12,0.5093
2002-08-13,2.2973
2002-08-14,3.4016
2002-08-15,0.1278
2002-08-16,1.7544
2002-08-19,4.0752
2002-08-20,-0.1205
2002-08-21,-0.1809
2002-08-22,2.719
2002-08-23,-2.0588
2002-08-26,2.1021
2002-08-27,-6.0294
2002-08-28,-2.9734
2002-08-29,3.8387000000000002
2002-08-30,-2.392
2002-09-03,-1.8141
2002-09-04,6.5154
2002-09-05,-1.1564
2002-09-06,3.4175
2002-09-09,0.6252
2002-09-10,3.787
2002-09-11,-0.4846
2002-09-12,-0.6015
2002-09-13,0.8646
2002-09-16,-1.4571
2002-09-17,0.6089
2002-09-18,-2.8818
2002-09-19,-4.3027
2002-09-20,0.4651
2002-09-23,-3.2407
2002-09-24,-2.8708
2002-09-25,3.5140000000000002
2002-09-26,1.6497000000000002
2002-09-27,-2.4657
2002-09-30,3.04
2002-10-01,2.0186
2002-10-02,-1.6743000000000001
2002-10-03,0.1548
2002-10-04,-2.3184
2002-10-07,-3.7975
2002-10-08,1.8092000000000001
2002-10-09,-4.5234
2002-10-10,4.2589
2002-10-11,3.7908
2002-10-14,0.2834
2002-10-15,3.6107
2002-10-16,-2.1212
2002-10-17,0.4334
2002-10-18,1.6954
2002-10-21,1.3944
2002-10-22,-2.7205
2002-10-23,1.3522
2002-10-24,-0.849
2002-10-25,3.0581
2002-10-28,-2.2255
2002-10-29,0.1517
2002-10-30,0.303
2002-10-31,-0.3323
2002-11-01,1.849
2002-11-04,-1.8452
2002-11-05,0.0606
2002-11-06,0.6061
2002-11-07,-1.4458
2002-11-08,-0.0611
2002-11-11,-3.7309
2002-11-12,4.479
2002-11-13,-0.5777
2002-11-14,0.8869
2002-11-15,-0.8791
2002-11-18,-0.6728
2002-11-19,0.8005
2002-11-20,3.6958
2002-11-21,-0.7364
2002-11-22,0.8902
2002-11-25,1.1176
2002-11-26,-0.9017
2002-11-27,1.9078
2002-11-29,-2.0737
2002-12-02,1.0588
2002-12-03,0.2619
2002-12-04,-0.7257
2002-12-05,-0.5848
2002-12-06,1.7353
2002-12-09,-1.6768
2002-12-10,2.2052
2002-12-11,-1.7261
2002-12-12,2.0199
2002-12-13,-3.2999
2002-12-16,0.2967
2002-12-17,-1.7751000000000001
2002-12-18,-1.9578
2002-12-19,-0.1536
2002-12-20,2.9231
2002-12-23,0.1196
2002-12-24,1.2242
2002-12-26,0.295
2002-12-27,-3.2353
2002-12-30,-0.2128
2002-12-31,1.5838999999999999
2003-01-02,3.2684
2003-01-03,-3.5714
2003-01-06,6.5944
2003-01-07,-2.4576000000000002
2003-01-08,-2.2589
2003-01-09,-0.9836
2003-01-10,0.873
2003-01-13,0.0
2003-01-14,-0.7759
2003-01-15,0.1504
2003-01-16,-3.1532
2003-01-17,-3.876
2003-01-21,-4.5161
2003-01-22,-1.6892
2003-01-23,2.8522
2003-01-24,-6.4484
2003-01-27,1.25
2003-01-28,-3.9153000000000002
2003-01-29,-1.3216
2003-01-30,-4.0923
2003-01-31,3.0256
2003-02-03,0.113
2003-02-04,3.7984
2003-02-05,-0.9058
2003-02-06,0.1828
2003-02-07,-4.0876
2003-02-10,0.0761
2003-02-11,-0.3802
2003-02-12,0.0
2003-02-13,2.0992
2003-02-14,1.4205999999999999
2003-02-18,2.2853
2003-02-19,-3.7117
2003-02-20,-0.2994
2003-02-21,1.0135
2003-02-24,-1.5236
2003-02-25,4.5283
2003-02-26,-3.7906
2003-02-27,2.439
2003-02-28,-2.4542
2003-03-03,-0.3004
2003-03-04,1.2429000000000001
2003-03-05,-1.1533
2003-03-06,-0.1882
2003-03-07,-0.1508
2003-03-10,-0.6798
2003-03-11,0.9125
2003-03-12,0.0377
2003-03-13,3.5782
2003-03-14,-0.6182
2003-03-17,4.2444
2003-03-18,-1.1934
2003-03-19,0.7105
2003-03-20,1.9752999999999998
2003-03-21,2.3867
2003-03-24,-2.2297
2003-03-25,0.0346
2003-03-26,-2.7288
2003-03-27,-1.669
2003-03-28,0.5778
2003-03-31,1.544
2003-04-01,2.8996
2003-04-02,2.9553000000000003
2003-04-03,1.4686
2003-04-04,-1.6447
2003-04-07,0.0334
2003-04-08,1.9726
2003-04-09,-0.9901
2003-04-10,0.0
2003-04-11,0.2667
2003-04-14,1.3963
2003-04-15,0.8525
2003-04-16,-0.2601
2003-04-17,1.8253
2003-04-21,-0.128
2003-04-22,2.7564
2003-04-23,1.3724
2003-04-24,-0.0308
2003-04-25,-1.4774
2003-04-28,3.9363
2003-04-29,0.6913
2003-04-30,0.0299
2003-05-01,0.1791
2003-05-02,2.1746
2003-05-05,0.5831
2003-05-06,-0.1449
2003-05-07,-3.8316
2003-05-08,-0.5131
2003-05-09,0.6675
2003-05-12,-0.7836
2003-05-13,-1.2758
2003-05-14,-1.8462
2003-05-15,0.5956
2003-05-16,0.4986
2003-05-19,-4.8992
2003-05-20,2.5758
2003-05-21,0.8582
2003-05-22,-0.977
2003-05-23,0.5729
2003-05-27,1.6139000000000001
2003-05-28,0.9031
2003-05-29,1.8519
2003-05-30,-0.6061
2003-06-02,-0.0305
2003-06-03,0.7319
2003-06-04,0.2725
2003-06-05,1.7511999999999999
2003-06-06,-1.2463
2003-06-09,0.4507
2003-06-10,0.9572
2003-06-11,-0.2667
2003-06-12,-0.4753
2003-06-13,-0.2985
2003-06-16,0.2994
2003-06-17,-0.1791
2003-06-18,0.0897
2003-06-19,-2.0018
2003-06-20,1.4024
2003-06-23,-4.3596
2003-06-24,4.2125
2003-06-25,-4.8265
2003-06-26,2.5357
2003-06-27,1.5455999999999999
2003-06-30,1.5221
2003-07-01,-1.2594
2003-07-02,1.4273
2003-07-03,-1.3174000000000001
2003-07-07,0.8192
2003-07-08,-0.0602
2003-07-09,0.4241
2003-07-10,-1.0558
2003-07-11,1.3719999999999999
2003-07-14,0.9023
2003-07-15,0.4471
2003-07-16,-1.1869
2003-07-17,0.1201
2003-07-18,0.3299
2003-07-21,-1.4948000000000001
2003-07-22,0.3642
2003-07-23,2.026
2003-07-24,-1.3041
2003-07-25,-0.2102
2003-07-28,2.4676
2003-07-29,-0.1762
2003-07-30,1.6181
2003-07-31,-0.3764
2003-08-01,-2.6446
2003-08-04,0.597
2003-08-05,-2.6409000000000002
2003-08-06,-1.8592
2003-08-07,3.5404
2003-08-08,-1.2298
2003-08-11,0.5162
2003-08-12,1.2085
2003-08-13,3.2537
2003-08-14,-1.272
2003-08-15,0.205
2003-08-18,1.1105
2003-08-19,3.0636
2003-08-20,0.8132
2003-08-21,0.1391
2003-08-22,-4.0
2003-08-25,0.2315
2003-08-26,0.433
2003-08-27,-0.3449
2003-08-28,1.0384
2003-08-29,1.6843
2003-09-02,1.6282999999999999
2003-09-03,-0.4972
2003-09-04,-0.0555
2003-09-05,-0.5556
2003-09-08,0.6983
2003-09-09,-1.276
2003-09-10,-0.8148
2003-09-11,0.5099
2003-09-12,-1.212
2003-09-15,-0.2282
2003-09-16,2.9454000000000002
2003-09-17,-1.3611
2003-09-18,0.1971
2003-09-19,1.3772
2003-09-22,-1.0258
2003-09-23,-0.5602
2003-09-24,-3.0986
2003-09-25,-3.0523
2003-09-26,-3.4483
2003-09-29,3.0745
2003-09-30,-4.1579
2003-10-01,6.4131
2003-10-02,0.7976
2003-10-03,1.9929999999999999
2003-10-06,1.4368
2003-10-07,1.3881000000000001
2003-10-08,-1.7603
2003-10-09,-1.2876
2003-10-10,-0.4348
2003-10-13,1.8923
2003-10-14,0.4
2003-10-15,1.8782
2003-10-16,-0.8659
2003-10-17,-2.1414
2003-10-20,1.4973
2003-10-21,0.7943
2003-10-22,-2.4768
2003-10-23,-2.1068
2003-10-24,-1.7689
2003-10-27,2.7911
2003-10-28,-0.4964
2003-10-29,3.169
2003-10-30,-0.1991
2003-10-31,0.5985
2003-11-03,1.728
2003-11-04,0.4177
2003-11-05,0.4437
2003-11-06,-0.6074
2003-11-07,-0.1389
2003-11-10,-2.7816
2003-11-11,-0.9156
2003-11-12,0.6064
2003-11-13,1.3203
2003-11-14,-0.7082
2003-11-17,-0.8559
2003-11-18,0.2014
2003-11-19,-0.6318
2003-11-20,1.0116
2003-11-21,0.515
2003-11-24,3.7575
2003-11-25,4.2524
2003-11-26,0.7368
2003-11-28,0.1829
2003-12-01,4.3286
2003-12-02,5.4986
2003-12-03,-4.5487
2003-12-04,2.5068
2003-12-05,-3.0024
2003-12-08,-0.3744
2003-12-09,-2.2801
2003-12-10,-1.0256
2003-12-11,2.7202
2003-12-12,3.0265
2003-12-15,-3.6475
2003-12-16,0.9909
2003-12-17,-0.2013
2003-12-18,3.6047000000000002
2003-12-19,-0.2433
2003-12-22,-0.3659
2003-12-23,1.9584000000000001
2003-12-24,-0.4322
2003-12-26,-0.1688
2003-12-29,1.3285
2003-12-30,1.3111
2003-12-31,-4.1176
2004-01-02,-0.3681
2004-01-05,3.8177
2004-01-06,-1.6606999999999998
2004-01-07,2.123
2004-01-08,0.2374
2004-01-09,-3.0081
2004-01-12,-0.4884
2004-01-13,0.2454
2004-01-14,1.1016
2004-01-15,0.8475
2004-01-16,-1.2965
2004-01-20,0.3405
2004-01-21,-0.9455
2004-01-22,-2.4963
2004-01-23,0.1506
2004-01-26,0.5013
2004-01-27,-1.0723
2004-01-28,-2.6973000000000003
2004-01-29,-0.3368
2004-01-30,-1.5596999999999999
2004-02-02,-0.0528
2004-02-03,-1.9815
2004-02-04,-5.9569
2004-02-05,4.1846
2004-02-06,2.4484
2004-02-09,-2.927
2004-02-10,7.8838
2004-02-11,-1.7436
2004-02-12,-0.3132
2004-02-13,-1.9634
2004-02-17,2.2697
2004-02-18,2.0888
2004-02-19,-3.0691
2004-02-20,0.2639
2004-02-23,-2.2368
2004-02-24,0.9421
2004-02-25,-2.5333
2004-02-26,3.42
2004-02-27,2.6455
2004-03-01,-0.4124
2004-03-02,-0.1035
2004-03-03,-0.5181
2004-03-04,-0.1302
2004-03-05,-0.9126
2004-03-08,-0.2632
2004-03-09,-1.9788999999999999
2004-03-10,-3.6608
2004-03-11,0.0838
2004-03-12,3.8526
2004-03-15,-1.2097
2004-03-16,-0.9524
2004-03-17,3.4341
2004-03-18,-2.7622999999999998
2004-03-19,-1.1199
2004-03-22,-0.4144
2004-03-23,1.387
2004-03-24,-0.1642
2004-03-25,2.4116
2004-03-26,1.0971
2004-03-29,-0.5294
2004-03-30,0.8515
2004-03-31,0.4749
2004-04-01,0.0525
2004-04-02,1.7848000000000002
2004-04-05,3.0428
2004-04-06,-2.2523
2004-04-07,-0.3861
2004-04-08,-2.4548
2004-04-12,0.7152
2004-04-13,-2.525
2004-04-14,-0.1349
2004-04-15,4.2421
2004-04-16,1.4256
2004-04-19,2.6323
2004-04-20,-1.8675000000000002
2004-04-21,-0.1776
2004-04-22,3.4062
2004-04-23,-1.1799
2004-04-26,0.0995
2004-04-27,1.1183
2004-04-28,-2.261
2004-04-29,-2.1624
2004-04-30,-0.1285
2004-05-03,-0.5404
2004-05-04,-0.9573
2004-05-05,0.418
2004-05-06,-1.1186
2004-05-07,-2.4993
2004-05-10,0.6476
2004-05-11,3.0831
2004-05-12,-0.6762
2004-05-13,-0.4975
2004-05-14,-1.0
2004-05-17,-2.286
2004-05-18,2.2851
