ticker,EUENF US Equity
2006-06-06,1.4925
2006-06-07,0.0
2006-06-08,-8.0882
2006-06-09,10.8
2006-06-12,-4.3321
2006-06-13,0.0
2006-06-14,-1.5093999999999999
2006-06-15,0.0
2006-06-16,0.0
2006-06-19,2.682
2006-06-20,0.0
2006-06-21,-1.8657
2006-06-22,0.0
2006-06-23,2.2814
2006-06-26,-1.487
2006-06-27,-5.6604
2006-06-28,6.0
2006-06-29,-1.8868
2006-06-30,-1.9231
2006-07-03,-1.9607999999999999
2006-07-05,2.0
2006-07-06,-0.3922
2006-07-07,-1.5748
2006-07-10,0.0
2006-07-11,-15.2
2006-07-12,-10.3774
2006-07-13,-7.8947
2006-07-14,-13.1429
2006-07-17,18.4211
2006-07-18,0.0
2006-07-19,5.5556
2006-07-20,-10.526299999999999
2006-07-21,0.0
2006-07-24,-8.8235
2006-07-25,0.0
2006-07-26,0.0
2006-07-27,3.2258
2006-07-28,-3.125
2006-07-31,-2.5806
2006-08-01,-6.6225000000000005
2006-08-02,6.383
2006-08-03,-4.6667
2006-08-04,0.0
2006-08-07,-10.4895
2006-08-08,-6.25
2006-08-09,-12.5
2006-08-10,-14.2857
2006-08-11,-2.2222
2006-08-14,-31.8182
2006-08-15,25.0
2006-08-16,0.0
2006-08-17,46.6667
2006-08-18,35.4545
2006-08-21,0.6711
2006-08-22,0.0
2006-08-23,13.3333
2006-08-24,-2.9412000000000003
2006-08-25,-9.0909
2006-08-28,10.0
2006-08-29,3.0303
2006-08-30,-17.647100000000002
2006-08-31,21.4286
2006-09-01,-17.647100000000002
2006-09-05,3.5714
2006-09-06,-4.8276
2006-09-07,-4.3478
2006-09-08,-31.8182
2006-09-11,16.6667
2006-09-12,-9.5238
2006-09-13,15.7895
2006-09-14,-8.1818
2006-09-15,-5.9406
2006-09-18,0.0
2006-09-19,0.0
2006-09-20,-5.2632
2006-09-22,1.1111
2006-09-25,-1.0989
2006-09-26,-5.5556
2006-09-27,0.0
2006-09-29,0.0
2006-10-02,0.0
2006-10-03,0.0
2006-10-04,0.0
2006-10-05,-17.647100000000002
2006-10-06,28.5714
2006-10-09,-16.6667
2006-10-10,1.3333
2006-10-11,5.2632
2006-10-13,12.5
2006-10-16,0.0
2006-10-17,-22.2222
2006-10-18,0.0
2006-10-19,42.8571
2006-10-20,-28.0
2006-10-23,-2.7778
2006-10-24,0.0
2006-10-25,1.4285999999999999
2006-10-27,-1.4085
2006-10-30,0.0
2006-11-01,14.2857
2006-11-02,-10.0
2006-11-03,0.0
2006-11-06,0.0
2006-11-07,-2.7778
2006-11-09,24.2857
2006-11-10,-13.7931
2006-11-13,13.3333
2006-11-14,4.7059
2006-11-15,-4.4944
2006-11-16,4.7059
2006-11-17,7.8652
2006-11-20,-8.3333
2006-11-21,-14.7727
2006-11-22,4.0
2006-11-24,1.2821
2006-11-29,26.5823
2006-11-30,0.0
2006-12-01,-10.0
2006-12-04,-5.5556
2006-12-05,0.0
2006-12-06,0.0
2006-12-07,0.0
2006-12-08,0.0
2006-12-11,0.0
2006-12-12,0.0
2006-12-13,-8.2353
2006-12-14,8.9744
2006-12-15,-17.647100000000002
2006-12-18,7.1429
2006-12-19,-21.3333
2006-12-20,-11.8644
2006-12-21,-17.3077
2006-12-22,4.6512
2006-12-26,-28.8889
2006-12-27,18.75
2006-12-28,18.4211
2006-12-29,-33.3333
2007-01-03,6.6667
2007-01-04,9.375
2007-01-05,14.2857
2007-01-08,-10.0
2007-01-09,-11.1111
2007-01-10,-6.25
2007-01-11,0.0
2007-01-12,0.0
2007-01-16,0.0
2007-01-17,0.0
2007-01-19,0.0
2007-01-22,0.0
2007-01-23,16.6667
2007-01-24,0.0
2007-01-25,-28.5714
2007-01-26,20.0
2007-01-29,-16.6667
2007-01-30,0.0
2007-01-31,0.0
2007-02-01,0.0
2007-02-02,-12.0
2007-02-05,4.5455
2007-02-06,8.6957
2007-02-07,0.0
2007-02-08,-12.0
2007-02-12,0.0
2007-02-13,0.0
2007-02-14,0.0
2007-02-15,-13.6364
2007-02-16,15.7895
2007-02-20,-13.6364
2007-02-21,21.0526
2007-02-22,-17.3913
2007-02-23,0.0
2007-02-26,0.0
2007-02-27,5.2632
2007-02-28,-7.5
2007-03-01,-8.1081
2007-03-02,5.8824
2007-03-06,0.0
2007-03-07,0.0
2007-03-08,0.0
2007-03-09,-5.5556
2007-03-14,0.0
2007-03-15,0.0
2007-03-19,-11.7647
2007-03-20,13.3333
2007-03-21,0.0
2007-03-22,-11.7647
2007-03-23,0.0
2007-03-26,0.0
2007-03-28,0.0
2007-03-29,0.0
2007-03-30,33.3333
2007-04-02,0.0
2007-04-09,0.0
2007-04-10,-15.0
2007-04-11,5.8824
2007-04-12,-16.6667
2007-04-13,0.0
2007-04-16,33.3333
2007-04-17,25.0
2007-04-18,0.0
2007-04-23,40.0
2007-04-24,-14.2857
2007-04-25,16.6667
2007-04-27,0.0
2007-04-30,-14.2857
2007-05-01,-16.6667
2007-05-02,40.0
2007-05-04,-14.2857
2007-05-07,-16.6667
2007-05-08,20.0
2007-05-09,16.6667
2007-05-10,14.2857
2007-05-11,-25.0
2007-05-15,26.6667
2007-05-16,1.3158
2007-05-17,-22.0779
2007-05-18,0.0
2007-05-21,0.0
2007-05-22,0.0
2007-05-23,0.0
2007-05-25,0.0
2007-05-29,16.6667
2007-05-30,-14.2857
2007-05-31,0.0
2007-06-04,0.0
2007-06-05,6.6667
2007-06-06,0.0
2007-06-07,0.0
2007-06-08,9.375
2007-06-11,14.2857
2007-06-12,0.0
2007-06-14,-12.5
2007-06-15,14.2857
2007-06-18,0.0
2007-06-19,7.8281
2007-06-20,-18.8523
2007-06-21,14.2857
2007-06-22,12.5
2007-06-25,0.0
2007-06-27,22.2222
2007-06-28,0.0
2007-06-29,0.0
2007-07-02,-9.0909
2007-07-03,20.0
2007-07-05,-8.3333
2007-07-06,-0.9091
2007-07-09,-17.4312
2007-07-12,22.2222
2007-07-13,-18.1818
2007-07-16,0.0
2007-07-17,6.6667
2007-07-19,-6.25
2007-07-23,0.0
2007-07-25,-42.2222
2007-07-26,-3.8462
2007-07-27,76.0
2007-07-30,2.2727
2007-08-01,-37.7778
2007-08-03,60.7143
2007-08-06,-37.7778
2007-08-09,7.1429
2007-08-10,0.0
2007-08-13,40.0
2007-08-20,-23.8095
2007-08-21,25.0
2007-08-23,-25.0
2007-08-24,33.3333
2007-08-27,-25.0
2007-08-28,33.3333
2007-08-29,-25.0
2007-08-31,33.3333
2007-09-05,-2.5
2007-09-07,-17.9487
2007-09-11,9.375
2007-09-13,-4.2857
2007-09-14,-1.4925
2007-09-17,12.1212
2007-09-19,-13.5135
2007-09-20,0.0
2007-09-25,0.0
2007-09-26,0.0
2007-09-27,0.0
2007-09-28,0.0
2007-10-02,0.0
2007-10-03,12.5
2007-10-04,-11.1111
2007-10-05,0.0
2007-10-08,0.0
2007-10-10,-37.5
2007-10-11,100.0
2007-10-12,0.0
2007-10-15,-40.0
2007-10-16,4.1667
2007-10-17,0.0
2007-10-18,0.0
2007-10-23,0.0
2007-10-25,28.0
2007-10-26,-21.875
2007-10-29,0.0
2007-10-31,0.0
2007-11-01,60.0
2007-11-02,0.0
2007-11-07,-42.5
2007-11-08,73.913
2007-11-09,-42.5
2007-11-12,0.0
2007-11-13,21.7391
2007-11-14,-10.7143
2007-11-19,-8.0
2007-11-20,0.0
2007-11-21,0.0
2007-11-23,0.0
2007-11-26,-8.6957
2007-11-27,-4.7619
2007-11-28,0.0
2007-11-29,5.0
2007-12-03,-4.7619
2007-12-05,0.0
2007-12-06,-10.0
2007-12-10,0.0
2007-12-11,0.0
2007-12-12,-11.1111
2007-12-13,68.75
2007-12-14,-25.9259
2007-12-17,0.0
2007-12-18,0.0
2007-12-19,0.0
2007-12-20,0.0
2007-12-21,0.0
2007-12-26,0.0
2007-12-27,-24.5
2007-12-28,-13.9073
2007-12-31,0.0
2008-01-02,0.0
2008-01-04,7.6923
2008-01-08,-7.1429
2008-01-10,3.8462
2008-01-11,-3.7037
2008-01-16,0.0
2008-01-23,0.0
2008-01-28,0.0
2008-02-06,23.0769
2008-02-11,-25.0
2008-02-13,-16.6667
2008-02-14,20.0
2008-02-15,-16.6667
2008-02-27,0.0
2008-02-29,0.0
2008-03-03,0.0
2008-03-05,0.0
2008-03-10,0.0
2008-03-11,0.0
2008-03-13,0.0
2008-03-20,-20.0
2008-03-24,0.0
2008-03-27,0.0
2008-03-28,-12.5
2008-03-31,0.0
2008-04-01,-14.2857
2008-04-02,0.0
2008-04-16,0.0
2008-04-17,0.0
2008-04-21,0.0
2008-04-24,0.0
2008-04-25,0.0
2008-05-07,0.0
2008-05-08,0.0
2008-05-14,0.0
2008-05-16,0.0
2008-05-19,-16.6667
2008-05-29,0.0
2008-06-02,0.0
2008-06-04,0.0
2008-06-05,100.0
2008-06-09,10.0
2008-06-10,72.7273
2008-06-11,-36.8421
2008-06-24,37.5
2008-06-26,0.0
2008-06-30,0.0
2008-07-01,0.0
2008-07-07,0.0
2008-07-10,0.0
2008-07-15,0.0
2008-07-25,0.0
2008-07-28,0.0
2008-07-30,3.0303
2008-08-04,-2.9412000000000003
2008-08-14,33.3333
2008-08-15,-25.0
2008-08-18,3.0303
2008-08-20,5.8824
2008-08-26,0.0
2008-09-02,0.0
2008-09-04,11.1111
2008-09-05,0.0
2008-09-09,-60.0
2008-09-10,0.0
2008-09-11,0.0
2008-09-17,37.5
2008-09-18,-27.2727
2008-09-25,12.5
2008-09-26,0.0
2008-09-29,0.0
2008-10-06,-11.1111
2008-10-07,25.0
2008-10-08,-30.0
2008-10-09,-28.5714
2008-10-10,-20.0
2008-10-15,2.5
2008-10-21,143.9024
2008-10-23,-20.0
2008-10-24,-37.5
2008-10-27,160.0
2008-10-30,-46.1538
2008-11-04,-14.2857
2008-11-13,-41.6667
2008-11-14,0.0
2008-11-24,0.0
2008-12-10,0.0
2008-12-15,185.7143
2008-12-16,-60.0
2008-12-17,0.0
2008-12-18,0.0
2008-12-22,25.0
2008-12-24,-20.0
2008-12-26,0.0
2008-12-29,0.0
2008-12-30,-12.5
2008-12-31,0.0
2009-01-05,185.7143
2009-01-06,0.0
2009-01-09,-60.0
2009-01-15,0.0
2009-02-11,7.5
2009-02-25,16.2791
2009-02-27,2.0
2009-03-03,1.9607999999999999
2009-03-05,0.0
2009-03-12,15.3846
2009-03-19,150.0
2009-03-24,-60.0
2009-03-25,0.0
2009-04-06,-25.0
2009-04-07,77.7778
2009-04-08,-43.75
2009-04-15,0.0
2009-04-20,0.0
2009-04-27,0.0
2009-05-04,11.1111
2009-05-07,-40.0
2009-05-12,-33.3333
2009-06-02,0.0
2009-06-04,0.0
2009-06-10,-35.0
2009-06-15,0.0
2009-06-16,0.0
2009-06-17,130.7692
2009-06-19,0.0
2009-06-22,0.0
2009-06-23,0.0
2009-06-30,-50.0
2009-07-01,166.6667
2009-07-02,0.0
2009-07-06,0.0
2009-07-07,0.0
2009-07-14,-62.5
2009-07-15,0.0
2009-07-17,-33.3333
2009-07-20,-50.0
2009-07-21,300.0
2009-07-22,0.0
2009-07-23,-65.0
2009-07-24,0.0
2009-07-28,185.7143
2009-07-29,0.0
2009-08-10,-75.0
2009-08-11,80.0
2009-08-12,11.1111
2009-08-14,-20.0
2009-08-17,25.0
2009-08-18,50.0
2009-08-19,-33.3333
2009-08-21,0.0
2009-08-25,0.0
2009-08-31,0.0
2009-09-04,-30.0
2009-09-09,0.0
2009-09-14,14.2857
2009-09-15,0.0
2009-09-17,0.0
2009-09-18,0.0
2009-09-23,25.0
2009-09-24,40.0
2009-09-25,-14.2857
2009-09-28,33.3333
2009-09-29,56.25
2009-10-05,-20.0
2009-10-09,0.0
2009-10-14,200.0
2009-10-15,-66.6667
2009-10-16,200.0
2009-10-19,-33.3333
2009-10-20,0.0
2009-10-23,50.0
2009-10-27,-33.3333
2009-10-30,-25.0
2009-11-05,100.0
2009-11-06,50.0
2009-11-09,-5.5556
2009-11-10,-29.4118
2009-11-11,516.6667
2009-11-12,-59.4595
2009-11-24,-33.3333
2009-11-30,0.0
2009-12-04,-10.0
2009-12-07,177.7778
2009-12-08,0.0
2009-12-09,0.0
2009-12-15,-72.0
2009-12-21,42.8571
2009-12-23,-30.0
2009-12-29,0.0
2009-12-31,0.0
2010-01-05,0.0
2010-01-11,0.0
2010-01-14,7.1429
2010-01-22,33.3333
2010-01-29,5.0
2010-02-04,0.0
2010-02-05,80.9524
2010-02-16,-42.1053
2010-02-17,127.2727
2010-02-22,-20.0
2010-02-24,25.0
2010-02-25,-20.0
2010-03-03,-25.0
2010-03-04,46.6667
2010-03-05,9.0909
2010-03-08,0.0
2010-03-10,0.0
2010-03-12,4.1667
2010-03-15,0.0
2010-03-16,-4.0
2010-03-17,2.0833
2010-03-18,-2.0408
2010-03-19,0.0
2010-03-22,4.1667
2010-03-23,-20.0
2010-03-24,0.0
2010-03-25,-25.0
2010-03-29,0.0
2010-03-31,66.6667
2010-04-06,4.0
2010-04-07,0.0
2010-04-08,0.0
2010-04-13,0.0
2010-04-14,-3.8462
2010-04-16,0.0
2010-04-19,0.0
2010-04-21,-4.0
2010-04-22,-16.6667
2010-04-23,25.0
2010-04-26,0.0
2010-04-28,8.0
2010-04-30,-44.4444
2010-05-07,-66.6667
2010-05-10,120.0
2010-05-12,0.0
2010-05-20,-9.0909
2010-06-16,0.0
2010-06-18,0.0
2010-06-21,0.0
2010-08-03,0.0
2010-08-06,0.125
2010-08-09,9.8627
2010-08-12,9.0909
2010-08-16,-33.3333
2010-09-20,-12.5
2010-09-27,0.0
2010-09-28,0.0
2010-10-25,0.0
2010-10-26,0.0
2010-10-28,-28.5714
2010-10-29,0.0
2010-11-04,0.0
2010-11-05,0.0
2010-11-15,0.0
2010-11-16,0.0
2010-11-18,0.0
2010-11-23,0.0
2010-12-06,0.0
2010-12-07,0.0
2010-12-08,0.0
2010-12-17,0.0
2010-12-21,0.0
2010-12-23,0.0
2010-12-29,0.0
2010-12-30,0.0
2010-12-31,-84.0
2011-01-03,525.0
2011-01-25,0.0
2011-02-04,0.0
2011-02-08,-50.0
2011-02-16,0.0
2011-02-28,0.0
2011-03-03,0.0
2011-03-22,0.0
2011-03-31,0.0
2011-04-25,0.0
2011-04-28,0.0
2011-05-09,0.0
2011-05-23,-90.0
2011-05-31,0.0
2011-06-03,0.0
2011-06-07,0.0
2011-06-17,0.0
2011-06-27,7900.0
2011-06-28,-75.0
2011-06-29,0.0
2011-06-30,-0.25
2011-07-01,-94.9875
2011-07-08,0.0
2011-07-13,0.0
2011-07-15,0.0
2011-07-26,0.0
2011-07-29,0.0
2011-08-03,0.0
2011-08-04,0.0
2011-08-11,0.0
2011-08-17,-12.5
2011-09-09,0.0
2011-09-13,0.0
2011-09-16,0.0
2011-09-27,0.0
2011-09-29,0.0
2011-10-04,0.0
2011-10-12,0.0
2011-10-14,0.0
2011-11-17,0.0
2011-11-30,0.0
2011-12-02,0.0
2011-12-06,0.0
2011-12-07,357.1429
2011-12-09,20.0
2011-12-12,0.0
2011-12-13,0.0
2011-12-15,0.0
2011-12-19,0.0
2011-12-23,0.0
2011-12-27,0.0
2011-12-29,0.0
2011-12-30,0.0
2012-01-04,0.0
2012-01-06,0.0
2012-01-10,0.0
2012-01-13,0.0
2012-01-17,0.0
2012-01-20,275.0
2012-02-17,-73.3333
2012-02-21,0.0
2012-02-27,0.0
2012-03-01,1.5625
2012-03-05,0.0
2012-03-08,-1.5385
2012-03-21,-75.0
2012-04-03,0.0
2012-04-17,0.0
2012-05-18,66.6667
2012-07-27,0.0
2012-08-14,0.0
2012-08-30,0.0
2012-09-10,0.0
2012-09-11,0.0
2012-09-13,0.0
2012-10-11,0.0
2012-10-12,0.0
2012-11-12,-77.5
2012-11-13,0.0
2012-11-23,0.0
2012-12-04,0.0
2012-12-10,5.5556
2013-01-11,10.526299999999999
2013-01-24,0.0
2013-02-08,0.0
2013-03-13,0.0
2013-03-14,0.0
2013-03-15,319.0476
2013-03-18,36.3636
2013-03-19,0.0
2013-03-20,-6.6667
2013-03-21,-14.2857
2013-04-22,2.0833
2013-04-25,0.0
2013-05-14,8.1633
2013-05-16,0.0
2013-05-28,0.0
2013-06-24,-66.9811
2013-07-03,0.0
2013-07-24,0.0
2013-08-09,0.0
2013-08-30,2185.7143
2013-09-03,-10.0
2013-09-10,-44.4444
2013-09-13,0.0
2013-09-16,60.0
2013-09-18,125.0
2013-09-20,-76.6667
2013-09-24,0.0
2013-09-30,-23.2143
2013-10-01,0.0
2013-10-25,2.3256
2013-10-29,-3.0303
2013-11-05,0.0
2013-11-15,0.0
2013-11-25,0.0
2013-11-26,0.0
2013-12-02,181.25
2013-12-12,-60.0
2013-12-13,-11.1111
2013-12-19,0.0
2013-12-23,0.0
2014-01-07,-18.75
2014-01-13,0.0
2014-01-17,7592.3077
2014-01-21,0.0
2014-01-22,-10.0
2014-01-23,-97.7778
2014-01-30,5.0
2014-02-19,42.8571
2014-02-28,0.0
2014-03-05,-68.3333
2014-03-11,636.8421
2014-03-12,-14.2857
2014-03-26,-84.1667
2014-04-01,742.1053
2014-04-02,-12.5
2014-04-07,-71.4286
2014-04-11,5.0
2014-04-28,138.0952
2014-04-29,0.0
2014-05-12,0.0
2014-05-13,-87.0
2014-05-20,592.3077
2014-06-03,-77.7778
2014-06-12,0.0
2014-06-13,0.0
2014-06-20,-13.75
2014-07-10,0.0
2014-07-18,4.3478
2014-07-21,-27.7778
2014-08-21,0.0
2014-08-27,0.0
2014-09-02,0.0
2014-09-09,0.0
2014-09-12,0.0
2014-09-17,0.0
2014-09-23,0.0
2014-10-06,792.3077
2014-10-07,-89.4397
2014-10-08,308.1633
2014-10-13,-74.75
2014-10-14,-36.6337
2014-10-16,275.0
2014-10-20,-55.8333
2014-11-05,0.9434
2014-11-07,85.0467
2014-11-10,-19.1919
2014-11-12,-40.0
2014-11-13,0.0
2014-11-14,66.6667
2014-11-20,-40.0
2014-11-24,-41.6667
2014-12-08,8.9286
2014-12-09,0.0
2014-12-31,0.0
2015-02-09,0.0
2015-02-11,0.0
2015-02-17,-8.1967
2015-04-14,0.0
2015-05-14,0.0
2015-06-03,3.5714
2015-06-08,0.0
2015-06-16,0.0
2015-06-19,0.0
2015-06-23,0.0
2015-09-29,0.0
2015-10-26,0.0
2015-11-12,0.0
2015-11-27,103.4483
2015-12-04,-32.2034
2015-12-07,20.0
2015-12-08,21.875
2015-12-15,105.1282
2015-12-16,0.0
2015-12-21,-60.0
2015-12-22,0.0
2016-01-15,0.0
2016-01-21,0.0
2016-01-26,0.0
2016-02-22,25.0
2016-03-01,6.6667
2016-03-02,-25.0
2016-03-23,0.0
2016-03-29,-16.6667
2016-05-04,0.0
2016-05-18,0.0
2016-06-14,22.5
2016-06-16,-18.3673
2016-06-29,0.0
2016-06-30,0.0
2016-07-18,10.0
2016-07-29,-9.0909
2016-08-22,0.0
2016-08-31,17.5
2016-09-02,-62.766
2016-10-05,168.5714
2016-10-12,36.1702
2016-10-14,-72.6563
2016-12-14,5.7143
2017-01-19,245.9459
2017-01-25,-68.75
2017-01-30,190.0
2017-01-31,141.3793
2017-02-02,-14.2857
2017-02-03,-33.3333
2017-02-09,-30.0
2017-02-17,7.1429
2017-04-13,85.0
2017-04-21,-42.3423
2017-05-17,-60.9375
2017-06-26,-13.6
2017-08-22,-22.2222
2017-09-18,0.0
2017-10-03,280.9524
2017-10-17,0.0
2017-10-18,21.125
2017-11-08,-4.8504000000000005
2017-11-17,-34.9241
2017-11-30,-48.3333
2017-12-05,93.5484
2017-12-12,-48.3333
2017-12-14,-3.2258
2017-12-18,0.0
2017-12-20,100.0
2017-12-22,33.3333
2017-12-26,87.5
2018-01-08,-46.6667
2018-01-09,0.0
2018-01-17,151.25
2018-01-18,-18.408
2018-01-22,-63.4146
2018-01-23,-40.0
2018-01-24,13.8889
2018-01-29,387.8049
2018-01-31,-79.5
2018-02-02,9.7561
2018-02-05,0.0
2018-02-07,79.2222
2018-02-08,23.9926
2018-02-12,-60.0
2018-02-14,150.0
2018-02-15,-60.0
2018-02-20,2.5
2018-02-22,0.0
2018-03-06,-2.439
2018-03-16,0.0
2018-03-21,0.0
2018-03-23,0.0
2018-04-04,0.0
2018-04-13,15.0
2018-04-19,-13.0435
2018-04-20,25.0
2018-04-30,-26.0
2018-05-25,-2.7027
2018-05-30,-41.6667
2018-06-06,19.0476
2018-06-07,16.0
2018-06-21,17.2414
2018-07-02,5.8824
2018-07-23,-2.7778
2018-07-25,42.8571
2018-07-30,0.0
2018-08-02,180.0
2018-08-06,-14.2857
2018-08-09,0.0
2018-08-30,-54.1667
2018-08-31,-34.5455
2018-09-06,0.0
2018-09-13,0.0
2018-10-04,-63.8889
2018-10-23,-15.3846
2018-10-29,-63.6364
2018-12-04,225.0
2018-12-11,30.7692
2018-12-18,5.8824
2019-01-31,16.6667
2019-02-12,0.0
2019-02-15,257.1429
2019-03-04,-33.3333
2019-03-19,0.0
2019-03-22,0.0
2019-03-27,0.0
2019-03-28,0.0
2019-05-06,20.0
2019-05-14,-65.0
2019-05-29,-52.381
2019-05-31,400.0
2019-06-11,10.0
2019-07-17,9.0909
2019-07-25,0.0
2019-09-20,-8.3333
2019-09-30,0.0
2019-10-22,-78.1818
2019-10-23,66.6667
2019-10-25,245.0
2019-11-04,-27.5362
2019-11-05,-40.0
2019-11-06,0.0
2019-11-07,50.0
2019-11-25,0.0
2019-12-11,11.1111
2019-12-16,-20.0
2019-12-17,-37.5
2019-12-18,20.0
2019-12-20,70.0
2019-12-24,-21.5686
2019-12-30,0.0
2020-01-02,0.0
2020-01-10,0.0
2020-02-21,-27.5
2020-02-25,0.0
2020-03-30,0.0
2020-04-29,0.0
2020-04-30,0.0
2020-05-05,193.1034
2020-05-08,-12.9412
2020-05-12,-60.8108
2020-05-14,155.1724
2020-05-21,-60.8108
2020-06-19,0.0
2020-06-22,0.0
2020-06-30,22.931
2020-07-17,107.5736
2020-07-23,-32.4324
