ticker,COWN US Equity
2006-12-01,-0.7088
2006-12-04,2.558
2006-12-05,3.2483
2006-12-06,10.5056
2006-12-07,-1.3726
2006-12-08,1.701
2006-12-11,-1.4698
2006-12-12,3.858
2006-12-13,-2.7737
2006-12-14,-0.0509
2006-12-15,-0.2803
2006-12-18,-0.3322
2006-12-19,0.0
2006-12-20,1.0256
2006-12-21,0.3046
2006-12-22,0.0
2006-12-26,1.0121
2006-12-27,2.8557
2006-12-28,4.2377
2006-12-29,-1.1682
2007-01-03,-2.6005000000000003
2007-01-04,-3.4951
2007-01-05,-6.3883
2007-01-08,2.6867
2007-01-09,-1.6745
2007-01-10,-1.6498
2007-01-11,3.6797
2007-01-12,4.8539
2007-01-16,2.887
2007-01-17,-0.3387
2007-01-18,-4.6602
2007-01-19,-2.444
2007-01-22,-0.8351
2007-01-23,5.2632
2007-01-24,-1.3
2007-01-25,2.7356
2007-01-26,2.071
2007-01-29,-3.3816
2007-01-30,1.1
2007-01-31,2.7448
2007-02-01,2.2383
2007-02-02,-1.0358
2007-02-05,-0.6185
2007-02-06,-4.2125
2007-02-07,0.1
2007-02-08,2.7459
2007-02-09,0.1944
2007-02-12,-1.8429
2007-02-13,-0.1482
2007-02-14,1.6329
2007-02-15,-0.3895
2007-02-16,0.1466
2007-02-20,1.1713
2007-02-21,0.3377
2007-02-22,0.4808
2007-02-23,0.0
2007-02-26,-0.9569
2007-02-27,-3.8164
2007-02-28,-0.3516
2007-03-01,-3.4274
2007-03-02,-0.8351
2007-03-05,0.5263
2007-03-06,1.3089
2007-03-07,-0.1034
2007-03-08,0.9312
2007-03-09,0.1538
2007-03-12,-0.1024
2007-03-13,-7.0184
2007-03-14,-0.6612
2007-03-15,1.1093
2007-03-16,0.768
2007-03-19,-0.3266
2007-03-20,-2.1846
2007-03-21,1.4517
2007-03-22,-0.4403
2007-03-23,0.8292
2007-03-26,-3.7281
2007-03-27,0.6834
2007-03-28,-1.0181
2007-03-29,-0.8571
2007-03-30,-4.0922
2007-04-02,2.6442
2007-04-03,2.7518000000000002
2007-04-04,0.057
2007-04-05,-1.8793
2007-04-09,-4.1788
2007-04-10,-2.4228
2007-04-11,1.8622
2007-04-12,1.4625
2007-04-13,-1.2012
2007-04-16,5.5927
2007-04-17,1.2378
2007-04-18,1.3364
2007-04-19,1.5713
2007-04-20,-1.9889999999999999
2007-04-23,-2.1984
2007-04-24,0.4035
2007-04-25,-1.7595
2007-04-26,-0.6632
2007-04-27,0.0588
2007-04-30,-1.3521
2007-05-01,4.2312
2007-05-02,6.1178
2007-05-03,-2.4246
2007-05-04,1.1596
2007-05-07,1.31
2007-05-08,1.5625
2007-05-09,0.6366
2007-05-10,-3.3737
2007-05-11,7.2013
2007-05-14,-2.4427
2007-05-15,-3.5994
2007-05-16,-1.9481000000000002
2007-05-17,0.0552
2007-05-18,-0.4413
2007-05-21,0.7202
2007-05-22,-0.44
2007-05-23,-0.6077
2007-05-24,-3.224
2007-05-25,0.5169
2007-05-29,0.8
2007-05-30,1.1338
2007-05-31,-0.0561
2007-06-01,1.29
2007-06-04,-0.4983
2007-06-05,-2.4485
2007-06-06,-2.1107
2007-06-07,-1.2238
2007-06-08,-0.59
2007-06-11,-2.1958
2007-06-12,-3.216
2007-06-13,6.8339
2007-06-14,0.5282
2007-06-15,2.3935
2007-06-18,-0.4561
2007-06-19,3.0928
2007-06-20,0.9444
2007-06-21,1.8162
2007-06-22,-1.1892
2007-06-25,-0.8206
2007-06-26,0.4964
2007-06-27,-0.7135
2007-06-28,3.3167
2007-06-29,-4.1734
2007-07-02,0.0558
2007-07-03,-0.9487
2007-07-05,0.507
2007-07-06,4.7085
2007-07-09,-4.015
2007-07-10,-2.8444000000000003
2007-07-11,-4.4202
2007-07-12,3.1231
2007-07-13,4.834
2007-07-16,0.1667
2007-07-17,0.4437
2007-07-18,-1.7118
2007-07-19,-0.6742
2007-07-20,-0.9615
2007-07-23,2.1131
2007-07-24,-5.8725000000000005
2007-07-25,-0.6536
2007-07-26,-5.4426
2007-07-27,-0.3163
2007-07-30,3.2359999999999998
2007-07-31,-11.7394
2007-08-01,-4.3872
2007-08-02,-1.6752
2007-08-03,-6.0741
2007-08-06,1.7349999999999999
2007-08-07,-2.9457
2007-08-08,7.8275
2007-08-09,-6.0741
2007-08-10,-0.2366
2007-08-13,-2.2925
2007-08-14,-4.6926
2007-08-15,-2.6316
2007-08-16,8.1081
2007-08-17,8.2258
2007-08-20,3.3532
2007-08-21,-1.8745
2007-08-22,1.1021
2007-08-23,-5.2326
2007-08-24,1.227
2007-08-27,-5.2273
2007-08-28,-4.9559999999999995
2007-08-29,3.0278
2007-08-30,-0.4898
2007-08-31,4.84
2007-09-04,0.2347
2007-09-05,-3.669
2007-09-06,3.9708
2007-09-07,0.5456
2007-09-10,2.093
2007-09-11,-0.0759
2007-09-12,-0.7599
2007-09-13,2.2205
2007-09-14,-1.0487
2007-09-17,1.6654
2007-09-18,6.9993
2007-09-19,3.3403
2007-09-20,-2.6263
2007-09-21,3.5961
2007-09-24,-1.2016
2007-09-25,-5.473
2007-09-26,-0.6433
2007-09-27,-0.5755
2007-09-28,0.0
2007-10-01,0.5789
2007-10-02,6.9065
2007-10-03,-5.7873
2007-10-04,1.0
2007-10-05,-0.7779
2007-10-08,3.0649
2007-10-09,-0.2766
2007-10-10,-0.3467
2007-10-11,-2.5747999999999998
2007-10-12,-5.2857
2007-10-15,-0.905
2007-10-16,-3.3486000000000002
2007-10-17,0.8661
2007-10-18,-2.8103
2007-10-19,-3.6948
2007-10-22,1.4178
2007-10-23,-2.2204
2007-10-24,1.5979999999999999
2007-10-25,-1.0762
2007-10-26,5.6904
2007-10-29,-3.8005
2007-10-30,-2.2222
2007-10-31,2.1886
2007-11-01,-8.9786
2007-11-02,-3.4389
2007-11-05,5.1546
2007-11-06,-4.8128
2007-11-07,-5.2434
2007-11-08,-4.0514
2007-11-09,6.5911
2007-11-12,1.4493
2007-11-13,3.8095
2007-11-14,-2.0183
2007-11-15,-1.2172
2007-11-16,-3.981
2007-11-19,-1.6782
2007-11-20,-0.6024
2007-11-21,1.5152
2007-11-23,2.5871
2007-11-26,-2.9098
2007-11-27,-0.2997
2007-11-28,6.4128
2007-11-29,1.8832
2007-11-30,-0.8318
2007-12-03,-3.1687
2007-12-04,-2.7911
2007-12-05,1.4851
2007-12-06,2.439
2007-12-07,0.6667
2007-12-10,6.4333
2007-12-11,-13.1556
2007-12-12,-0.9212
2007-12-13,2.5826000000000002
2007-12-14,-2.9204
2007-12-17,1.0373
2007-12-18,5.9548
2007-12-19,-1.7442
2007-12-20,-0.789
2007-12-21,1.8887
2007-12-24,4.0
2007-12-26,-0.469
2007-12-27,-1.4138
2007-12-28,-4.2065
2007-12-31,-5.0898
2008-01-02,-2.103
2008-01-03,5.9076
2008-01-04,-8.5193
2008-01-07,0.5543
2008-01-08,-7.1665
2008-01-09,3.3254
2008-01-10,-2.2989
2008-01-11,5.2941
2008-01-14,-0.6704
2008-01-15,-0.8999
2008-01-16,4.9943
2008-01-17,-2.4865
2008-01-18,-0.2217
2008-01-22,3.5556
2008-01-23,15.9871
2008-01-24,-7.6781
2008-01-25,-3.7074
2008-01-28,1.0406
2008-01-29,2.1627
2008-01-30,-2.0161
2008-01-31,2.7778
2008-02-01,1.6016
2008-02-04,-0.4926
2008-02-05,-4.6535
2008-02-06,0.2077
2008-02-07,1.9689
2008-02-08,-5.4878
2008-02-11,-1.6129
2008-02-12,0.2186
2008-02-13,1.4177
2008-02-14,-1.3978
2008-02-15,-10.3599
2008-02-19,-0.8516
2008-02-20,6.9939
2008-02-21,-5.3899
2008-02-22,2.303
2008-02-25,2.3697
2008-02-26,2.5463
2008-02-27,0.9029
2008-02-28,-12.9754
2008-02-29,-3.599
2008-03-03,-5.7333
2008-03-04,-0.9901
2008-03-05,8.2857
2008-03-06,-8.1794
2008-03-07,1.4368
2008-03-10,-1.5581
2008-03-11,4.3165
2008-03-12,-1.7931
2008-03-13,0.2809
2008-03-14,-4.6218
2008-03-17,-4.8458
2008-03-18,7.8704
2008-03-19,-5.0072
2008-03-20,11.2952
2008-03-24,4.1949
2008-03-25,1.039
2008-03-26,-1.5424
2008-03-27,-6.3969
2008-03-28,-3.9052
2008-03-31,2.9028
2008-04-01,4.5134
2008-04-02,-4.5884
2008-04-03,2.4045
2008-04-04,0.9669
2008-04-07,1.9152
2008-04-08,2.2819
2008-04-09,-7.2178
2008-04-10,-1.6973
2008-04-11,-2.8777
2008-04-14,-0.8889
2008-04-15,2.5411
2008-04-16,2.7697000000000003
2008-04-17,-2.2695
2008-04-18,1.8868
2008-04-21,-0.8547
2008-04-22,-4.3103
2008-04-23,0.0
2008-04-24,3.1532
2008-04-25,1.0189
2008-04-28,-3.6023
2008-04-29,0.4484
2008-04-30,-1.0417
2008-05-01,5.2632
2008-05-02,-2.5714
2008-05-05,4.5455
2008-05-06,1.683
2008-05-07,-5.2414
2008-05-08,5.0946
2008-05-09,-4.0166
2008-05-12,0.2886
2008-05-13,0.2878
2008-05-14,2.1521
2008-05-15,6.1798
2008-05-16,9.127
2008-05-19,-1.8182
2008-05-20,3.4568
2008-05-21,-0.1193
2008-05-22,-3.7037
2008-05-23,-2.6055
2008-05-27,3.8217
2008-05-28,-2.6994
2008-05-29,0.7566
2008-05-30,-0.6258
2008-06-02,-1.7631999999999999
2008-06-03,0.1282
2008-06-04,5.6338
2008-06-05,1.3333
2008-06-06,-5.9809
2008-06-09,3.944
2008-06-10,1.4687999999999999
2008-06-11,-3.6188000000000002
2008-06-12,-2.0025
2008-06-13,2.1711
2008-06-16,1.75
2008-06-17,-2.9484
2008-06-18,2.5316
2008-06-19,-1.8519
2008-06-20,-2.7673
2008-06-23,0.6468
2008-06-24,2.4422
2008-06-25,3.5132
2008-06-26,-2.6667
2008-06-27,-1.1208
2008-06-30,-2.7708
2008-07-01,-0.9067
2008-07-02,-0.1307
2008-07-03,-0.5236
2008-07-07,-0.3947
2008-07-08,1.7173
2008-07-09,-2.5974
2008-07-10,0.1333
2008-07-11,-0.2663
2008-07-14,-3.7382999999999997
2008-07-15,-0.8322
2008-07-16,7.4126
2008-07-17,5.3385
2008-07-18,-3.0902
2008-07-21,-3.9541
2008-07-22,5.1793
2008-07-23,2.1465
2008-07-24,-4.3263
2008-07-25,4.0052
2008-07-28,-8.0745
2008-07-29,11.6216
2008-07-30,1.5737999999999999
2008-07-31,-2.0262000000000002
2008-08-01,3.6496
2008-08-04,1.9952999999999999
2008-08-05,-4.0276
2008-08-06,-1.9184999999999999
2008-08-07,0.0
2008-08-08,4.401
2008-08-11,-1.7564
2008-08-12,0.1192
2008-08-13,1.3094999999999999
2008-08-14,2.8202
2008-08-15,2.7429
2008-08-18,-0.2225
2008-08-19,0.223
2008-08-20,-1.0011
2008-08-21,0.5618
2008-08-22,0.2235
2008-08-25,0.223
2008-08-26,2.2247
2008-08-27,-1.3058
2008-08-28,1.4333
2008-08-29,-0.2174
2008-09-02,-1.0893
2008-09-03,0.1101
2008-09-04,-1.2115
2008-09-05,-4.0076
2008-09-08,-1.2761
2008-09-09,-4.9354
2008-09-10,0.3708
2008-09-11,1.1084
2008-09-12,-2.1924
2008-09-15,-8.4682
2008-09-16,-2.585
2008-09-17,-8.5196
2008-09-18,14.5038
2008-09-19,4.2667
2008-09-22,2.3018
2008-09-23,2.75
2008-09-24,-2.5547
2008-09-25,0.3745
2008-09-26,11.9403
2008-09-29,-14.2222
2008-09-30,8.1606
2008-10-01,-3.7126
2008-10-02,4.9751
2008-10-03,-3.5545
2008-10-06,-14.0049
2008-10-07,-12.5714
2008-10-08,-3.4314
2008-10-09,-6.0914
2008-10-10,-6.6667
2008-10-13,6.5637
2008-10-14,6.8841
2008-10-15,-15.0847
2008-10-16,-0.5988
2008-10-17,3.8153
2008-10-20,5.2224
2008-10-21,-3.4926
2008-10-22,0.9524
2008-10-23,-0.566
2008-10-24,0.5693
2008-10-27,1.8868
2008-10-28,4.4444
2008-10-29,10.2837
2008-10-30,-0.2412
2008-10-31,13.9404
2008-11-03,-3.819
2008-11-04,-3.2353
2008-11-05,-14.7416
2008-11-06,-7.1301
2008-11-07,7.8695
2008-11-10,-1.2456
2008-11-11,0.3604
2008-11-12,-3.0521
2008-11-13,3.5185
2008-11-14,-1.6099999999999999
2008-11-17,1.2727
2008-11-18,-1.2567
2008-11-19,-6.0
2008-11-20,-2.1277
2008-11-21,-2.9644
2008-11-24,12.0163
2008-11-25,-3.6364
2008-11-26,5.6604
2008-11-28,3.75
2008-12-01,-3.6145
2008-12-02,12.857099999999999
2008-12-03,-1.2658
2008-12-04,-3.8462
2008-12-05,0.0
2008-12-08,12.8333
2008-12-09,2.3634
2008-12-10,-2.5974
2008-12-11,3.7037
2008-12-12,-1.1429
2008-12-15,-0.4335
2008-12-16,-0.2177
2008-12-17,2.2545
2008-12-18,-0.2845
2008-12-19,-4.4223
2008-12-22,3.2836
2008-12-23,-2.4566
2008-12-24,0.0
2008-12-26,-9.1852
2008-12-29,1.1419
2008-12-30,2.4194
2008-12-31,0.1575
2009-01-02,6.9182
2009-01-05,-1.4706000000000001
2009-01-06,-1.4925
2009-01-07,-5.0
2009-01-08,3.1898
2009-01-09,-1.0819
2009-01-12,-10.1563
2009-01-13,5.5652
2009-01-14,-1.1532
2009-01-15,4.125
2009-01-16,-0.2801
2009-01-20,-7.8652
2009-01-21,-0.6969
2009-01-22,-2.2807
2009-01-23,-2.1544
2009-01-26,-1.8349
2009-01-27,1.6822
2009-01-28,10.2941
2009-01-29,-1.5
2009-01-30,-2.7073
2009-02-02,1.2174
2009-02-03,-2.9210000000000003
2009-02-04,6.1947
2009-02-05,4.1667
2009-02-06,0.0
2009-02-09,-4.16
2009-02-10,-3.005
2009-02-11,-2.7539
2009-02-12,-0.177
2009-02-13,-3.9007
2009-02-17,0.5535
2009-02-18,-5.5046
2009-02-19,-8.932
2009-02-20,-5.1173
2009-02-23,-2.2963
2009-02-24,-0.8697
2009-02-25,2.7842000000000002
2009-02-26,-2.7088
2009-02-27,-6.7285
2009-03-02,-1.2438
2009-03-03,-7.5567
2009-03-04,5.4496
2009-03-05,-3.1008
2009-03-06,-0.2667
2009-03-09,-4.0107
2009-03-10,18.663
2009-03-11,1.6432
2009-03-12,13.3949
2009-03-13,0.4073
2009-03-16,1.0142
2009-03-17,0.4016
2009-03-18,4.0
2009-03-19,-4.8077
2009-03-20,2.0202
2009-03-23,11.0891
2009-03-24,-0.1783
2009-03-25,0.3571
2009-03-26,-1.0676
2009-03-27,0.7194
2009-03-30,-9.4643
2009-03-31,-3.9448
2009-04-01,-3.6961
2009-04-02,3.838
2009-04-03,0.2053
2009-04-06,-2.6639
2009-04-07,3.1579
2009-04-08,-7.1429
2009-04-09,6.1538
2009-04-13,1.4493
2009-04-14,14.2857
2009-04-15,-0.3538
2009-04-16,0.5343
2009-04-17,1.2478
2009-04-20,-6.338
2009-04-21,1.1278
2009-04-22,0.7435
2009-04-23,2.0295
2009-04-24,-5.9675
2009-04-27,0.3846
2009-04-28,-1.1494
2009-04-29,10.6589
2009-04-30,1.0508
2009-05-01,0.1733
2009-05-04,6.7474
2009-05-05,-2.7553
2009-05-06,2.0021
2009-05-07,-3.1066
2009-05-08,-1.0118
2009-05-11,-6.4736
2009-05-12,-3.2787
2009-05-13,-2.6365
2009-05-14,0.5803
2009-05-15,0.9615
2009-05-18,-2.0952
2009-05-19,-3.3074
2009-05-20,1.2072
2009-05-21,-1.1928
2009-05-22,-3.6217
2009-05-26,-0.8351
2009-05-27,-2.9474
2009-05-28,1.3014999999999999
2009-05-29,11.349
2009-06-01,-7.6923
2009-06-02,0.0
2009-06-03,0.8333
2009-06-04,36.157
2009-06-05,11.2291
2009-06-08,-1.5007000000000001
2009-06-09,-1.385
2009-06-10,1.8258
2009-06-11,8.8276
2009-06-12,7.9848
2009-06-15,-5.5164
2009-06-16,0.0
2009-06-17,-1.4907
2009-06-18,2.9004
2009-06-19,1.3479999999999999
2009-06-22,-4.5949
2009-06-23,-0.8872
2009-06-24,4.8593
2009-06-25,1.2195
2009-06-26,1.4458
2009-06-29,1.1876
2009-06-30,-1.9952999999999999
2009-07-01,4.0719
2009-07-02,-5.7537
2009-07-06,-1.4652
2009-07-07,-1.3631
2009-07-08,-4.2714
2009-07-09,0.7874
2009-07-10,-0.3906
2009-07-13,0.915
2009-07-14,-4.7927
2009-07-15,2.3129
2009-07-16,-1.8617
2009-07-17,2.71
2009-07-20,0.0
2009-07-21,-1.847
2009-07-22,-1.3441
2009-07-23,0.8174
2009-07-24,0.6757
2009-07-27,-1.3423
2009-07-28,-0.6803
2009-07-29,-1.6438000000000001
2009-07-30,0.1393
2009-07-31,2.3644
2009-08-03,-0.8152
2009-08-04,0.9589
2009-08-05,8.6839
2009-08-06,-10.7366
2009-08-07,0.1399
2009-08-10,-2.933
2009-08-11,-4.3165
2009-08-12,0.4511
2009-08-13,-1.0479
2009-08-14,-0.7564
2009-08-17,-1.8293
2009-08-18,-0.3106
2009-08-19,-0.0779
2009-08-20,1.7927
2009-08-21,-1.072
2009-08-24,2.1672
2009-08-25,0.6061
2009-08-26,0.9036
2009-08-27,-1.4925
2009-08-28,-0.1515
2009-08-31,-1.3657
2009-09-01,-3.0769
2009-09-02,-1.746
2009-09-03,4.5234
2009-09-04,0.3091
2009-09-08,0.7704
2009-09-09,-0.4587
2009-09-10,0.4608
2009-09-11,-0.7645
2009-09-14,2.4653
2009-09-15,0.4511
2009-09-16,3.5928
2009-09-17,-1.7341
2009-09-18,-0.7353
2009-09-21,-2.3704
2009-09-22,2.1244
2009-09-23,4.7548
2009-09-24,-0.9929
2009-09-25,4.1547
2009-09-28,1.1004
2009-09-29,2.0408
2009-09-30,-5.0667
2009-10-01,-1.6854
2009-10-02,1.8571
2009-10-05,-1.683
2009-10-06,-0.1427
2009-10-07,0.2857
2009-10-08,-0.4274
2009-10-09,1.5737
2009-10-12,-0.2817
2009-10-13,0.1412
2009-10-14,2.1157
2009-10-15,4.2818
2009-10-16,2.5166
2009-10-19,1.5504
2009-10-20,-1.145
2009-10-21,0.3861
2009-10-22,-3.2051
2009-10-23,-1.7219
2009-10-26,0.2695
2009-10-27,0.672
2009-10-28,-1.2016
2009-10-29,2.8378
2009-10-30,-0.7884
2009-11-02,-3.3113
2009-11-03,8.2192
2009-11-04,-7.0886
2009-11-05,0.545
2009-11-06,-7.8591
2009-11-09,1.4706000000000001
2009-11-10,-1.4493
2009-11-11,0.1471
2009-11-12,-0.8811
2009-11-13,-1.037
2009-11-16,1.9461
2009-11-17,-0.2937
2009-11-18,-1.4727999999999999
2009-11-19,-1.1958
2009-11-20,-0.1513
2009-11-23,4.0909
2009-11-24,-2.1834
2009-11-25,-0.744
2009-11-27,-4.4978
2009-11-30,3.4537
2009-12-01,-1.9727000000000001
2009-12-02,-1.0836
2009-12-03,-1.4085
2009-12-04,0.3175
2009-12-07,0.1582
2009-12-08,-0.6319
2009-12-09,-7.1542
2009-12-10,-1.7123
2009-12-11,-1.5678999999999998
2009-12-14,-7.6106
2009-12-15,-4.2146
2009-12-16,7.0
2009-12-17,-0.3738
2009-12-18,3.5647
2009-12-21,0.3623
2009-12-22,-0.361
2009-12-23,1.8115999999999999
2009-12-24,3.2028
2009-12-28,1.3793
2009-12-29,0.6803
2009-12-30,-0.1689
2009-12-31,0.1692
2010-01-04,0.8446
2010-01-05,-0.67
2010-01-06,0.1686
2010-01-07,-1.0101
2010-01-08,-1.1905000000000001
2010-01-11,-2.0654
2010-01-12,-2.2847
2010-01-13,-0.3597
2010-01-14,0.1805
2010-01-15,-2.5225
2010-01-19,1.2939
2010-01-20,-1.4599
2010-01-21,-1.8519
2010-01-22,-2.4528
2010-01-25,-0.3868
2010-01-26,-0.5825
2010-01-27,2.1484
2010-01-28,-1.7208
2010-01-29,-3.6965
2010-02-01,5.4545
2010-02-02,-1.341
2010-02-03,-2.9126
2010-02-04,-2.2
2010-02-05,0.6135
2010-02-08,-0.2033
2010-02-09,-0.4073
2010-02-10,5.1125
2010-02-11,-2.9183
2010-02-12,1.6032
2010-02-16,-0.3945
2010-02-17,0.0
2010-02-18,1.9802
2010-02-19,-1.165
2010-02-22,1.1788
2010-02-23,-1.7476
2010-02-24,-0.9881
2010-02-25,4.3911999999999995
2010-02-26,4.0153
2010-03-01,1.1029
2010-03-02,-5.0909
2010-03-03,-2.2989
2010-03-04,1.9607999999999999
2010-03-05,3.8462
2010-03-08,5.3704
2010-03-09,1.0545
2010-03-10,-1.5652
2010-03-11,0.7067
2010-03-12,-1.0526
2010-03-15,-2.1277
2010-03-16,-0.1812
2010-03-17,0.363
2010-03-18,-0.9042
2010-03-19,-1.2774
2010-03-22,-1.4787
2010-03-23,0.5629
2010-03-24,-1.306
2010-03-25,3.2136
2010-03-26,3.8462
2010-03-29,1.0582
2010-03-30,0.1745
2010-03-31,-1.3937
2010-04-01,-2.2968
2010-04-05,2.3508
2010-04-06,1.5901
2010-04-07,-1.7391
2010-04-08,4.9558
2010-04-09,-1.3491
2010-04-12,-2.5641
2010-04-13,-4.5614
2010-04-14,4.4118
2010-04-15,1.2324
2010-04-16,-1.2174
2010-04-19,-1.0563
2010-04-20,1.0676
2010-04-21,-1.5845
2010-04-22,-1.6099999999999999
2010-04-23,2.5455
2010-04-26,0.8865
2010-04-27,-4.7452
2010-04-28,-0.5535
2010-04-29,0.3711
2010-04-30,-0.1848
2010-05-03,2.963
2010-05-04,-3.2374
2010-05-05,2.2305
2010-05-06,-9.4545
2010-05-07,-4.6185
2010-05-10,6.3158
2010-05-11,-0.198
2010-05-12,-1.1905000000000001
2010-05-13,0.2008
2010-05-14,-1.8035999999999999
2010-05-17,-4.2857
2010-05-18,0.6397
2010-05-19,0.4237
2010-05-20,-6.3291
2010-05-21,2.9279
2010-05-24,-0.6565
2010-05-25,2.6432
2010-05-26,2.3605
2010-05-27,1.4675
2010-05-28,-2.0661
2010-06-01,-4.8523
2010-06-02,6.4302
2010-06-03,0.0
2010-06-04,-6.0417
2010-06-07,-6.4302
2010-06-08,-5.4502
2010-06-09,1.7544
2010-06-10,4.6798
2010-06-11,0.7059
2010-06-14,1.6355
2010-06-15,1.8391
2010-06-16,-4.0632
2010-06-17,0.2353
2010-06-18,1.6432
2010-06-21,2.5404
2010-06-22,-0.9009
2010-06-23,-0.9091
2010-06-24,-3.6696999999999997
2010-06-25,9.0476
2010-06-28,-1.9651
2010-06-29,-8.0178
2010-06-30,-0.7264
2010-07-01,-2.6829
2010-07-02,-3.0075
2010-07-06,-2.0672
2010-07-07,6.0686
2010-07-08,-2.7363
2010-07-09,6.1381
2010-07-12,-3.6145
2010-07-13,9.25
2010-07-14,-5.9497
2010-07-15,-0.7299
2010-07-16,-4.4118
2010-07-19,-2.8205
2010-07-20,-0.5277
2010-07-21,-2.6525
2010-07-22,7.6294
2010-07-23,9.8734
2010-07-26,2.5346
2010-07-27,-0.2247
2010-07-28,-4.5045
2010-07-29,-0.7075
2010-07-30,-1.1876
2010-08-02,2.4038
2010-08-03,1.1737
2010-08-04,0.9281
2010-08-05,-1.6092
2010-08-06,-2.1028000000000002
2010-08-09,-1.432
2010-08-10,-2.724
2010-08-11,-3.1736
2010-08-12,1.2852999999999999
2010-08-13,-1.2690000000000001
2010-08-16,-4.8843
2010-08-17,4.0541
2010-08-18,-2.0779
2010-08-19,-3.9788
2010-08-20,0.8287
2010-08-23,-1.0959
2010-08-24,-3.3241
2010-08-25,2.5788
2010-08-26,2.2346
2010-08-27,2.459
2010-08-30,-6.6667
2010-08-31,-2.5714
2010-09-01,7.0381
2010-09-02,0.8219
2010-09-03,2.9891
2010-09-07,-6.0686
2010-09-08,-1.9663
2010-09-09,-1.4327
2010-09-10,3.7791
2010-09-13,0.0
2010-09-14,-4.7619
2010-09-15,-0.2941
2010-09-16,-3.8348
2010-09-17,0.0
2010-09-20,3.9877000000000002
2010-09-21,-5.6047
2010-09-22,-2.8125
2010-09-23,-2.5723000000000003
2010-09-24,6.6007
2010-09-27,0.9288
2010-09-28,2.1471999999999998
2010-09-29,1.2012
2010-09-30,-2.3739
2010-10-01,2.7356
2010-10-04,-2.071
2010-10-05,5.136
2010-10-06,-0.2874
2010-10-07,-2.8818
2010-10-08,6.2315
2010-10-11,2.5140000000000002
2010-10-12,-0.8174
2010-10-13,1.9231
2010-10-14,-4.5822
2010-10-15,-0.8475
2010-10-18,-2.2792
2010-10-19,0.0
2010-10-20,1.4577
2010-10-21,-0.8621
2010-10-22,1.4493
2010-10-25,0.2857
2010-10-26,-1.1396
2010-10-27,-2.5937
2010-10-28,1.7751000000000001
2010-10-29,1.7442
2010-11-01,1.1429
2010-11-02,5.0847
2010-11-03,2.1505
2010-11-04,7.8947
2010-11-05,2.6829
2010-11-08,0.9501
2010-11-09,-1.4118
2010-11-10,0.2387
2010-11-11,0.2381
2010-11-12,2.6128
2010-11-15,-2.7778
2010-11-16,-3.8095
2010-11-17,-0.7426
2010-11-18,0.4988
2010-11-19,-2.4814
2010-11-22,-3.8167999999999997
2010-11-23,5.8201
2010-11-24,0.25
2010-11-26,-0.4988
2010-11-29,2.2556
2010-11-30,0.0
