ticker,CXKJ US Equity
2014-01-28,0.0
2014-01-29,-13.1944
2014-01-30,0.8
2014-02-03,-7.1429
2014-02-04,6.8376
2014-02-05,0.0
2014-02-06,8.8
2014-02-10,-7.3529
2014-02-11,-11.1111
2014-02-13,0.0
2014-02-14,12.5
2014-02-18,-3.1746
2014-02-19,-21.3115
2014-02-20,0.0
2014-02-21,-16.6667
2014-02-24,0.0
2014-02-25,0.0
2014-02-26,-6.25
2014-02-27,38.6667
2014-02-28,-23.0769
2014-03-03,26.25
2014-03-04,2.9703
2014-03-05,-17.3077
2014-03-06,0.0
2014-03-07,2.3256
2014-03-10,0.0
2014-03-11,23.8636
2014-03-13,-9.1743
2014-03-17,0.0
2014-03-19,-14.1414
2014-03-20,-5.8824
2014-03-21,7.5
2014-03-24,-6.9767
2014-03-25,7.5
2014-03-26,-6.9767
2014-03-27,10.0
2014-03-28,0.0
2014-04-01,0.0
2014-04-08,-27.2727
2014-04-10,37.5
2014-04-11,-18.1818
2014-04-15,0.0
2014-04-16,0.0
2014-04-21,2.7778
2014-04-22,0.0
2014-04-23,-13.5135
2014-04-24,-12.5
2014-04-25,0.0
2014-04-29,0.0
2014-04-30,42.8571
2014-05-01,0.0
2014-05-06,-20.0
2014-05-08,0.0
2014-05-12,0.0
2014-05-13,0.0
2014-05-14,0.0
2014-05-19,0.0
2014-05-20,-12.5
2014-05-21,42.8571
2014-05-27,-30.0
2014-05-28,0.0
2014-05-29,39.2857
2014-06-04,-1.2821
2014-06-06,-27.2727
2014-06-09,0.0
2014-06-10,0.0
2014-06-11,0.0
2014-06-19,33.9286
2014-06-23,0.0
2014-06-24,-25.3333
2014-06-27,0.0
2014-06-30,33.9286
2014-07-02,-25.3333
2014-07-03,25.0
2014-07-07,-15.7143
2014-07-08,0.0
2014-07-15,8.4746
2014-07-16,-7.8125
2014-07-18,8.4746
2014-07-21,9.375
2014-07-25,0.0
2014-07-28,2.8571
2014-07-31,4.1667
2014-08-01,0.0
2014-08-07,0.0
2014-08-08,-18.6667
2014-08-11,22.9508
2014-08-13,0.0
2014-08-14,-18.6667
2014-08-15,22.9508
2014-08-19,0.0
2014-08-21,0.0
2014-08-28,-10.6667
2014-09-02,-16.4179
2014-09-03,0.0
2014-09-04,-5.3571
2014-09-10,35.8491
2014-09-12,-19.4444
2014-09-23,0.0
2014-09-24,10.3448
2015-08-25,-75.0
2015-08-27,-90.0
2015-10-05,87.5
2015-10-08,66.6667
2015-10-22,1180.0
2015-10-23,89.0625
2015-10-26,-7.438
2015-10-27,-26.7857
2015-10-28,-2.439
2015-10-29,0.0
2015-11-02,-37.5
2015-11-03,60.0
2015-11-04,0.0
2015-11-06,20.0
2015-11-09,0.0
2015-11-10,-16.6667
2015-11-11,-10.0
2015-11-12,11.1111
2015-11-13,-20.0
2015-11-16,17.1875
2015-11-19,-4.0
2015-11-20,11.1111
2015-11-23,-10.0
2015-11-25,-11.1111
2015-11-30,12.5
2015-12-01,0.0
2015-12-02,-44.4444
2015-12-04,80.0
2015-12-18,-11.1111
2015-12-21,0.0
2015-12-24,-12.5
2015-12-28,-14.2857
2015-12-29,60.4167
2015-12-30,3.8961
2015-12-31,-3.75
2016-01-04,3.8961
2016-01-05,0.0
2016-01-06,0.0
2016-01-07,0.0
2016-01-08,0.0
2016-01-11,-16.25
2016-01-12,7.4627
2016-01-13,-6.9444
2016-01-19,-8.9552
2016-01-21,4.918
2016-01-25,0.0
2016-02-01,50.0
2016-02-02,-8.3333
2016-02-09,9.0909
2016-02-10,-16.6667
2016-02-11,-27.5
2016-02-17,10.3448
2016-02-18,25.0
2016-02-22,60.0
2016-02-23,-32.8125
2016-02-25,-6.9767
2016-02-26,0.0
2016-03-07,0.0
2016-03-09,70.0
2016-03-10,-29.4118
2016-03-21,8.3333
2016-03-22,0.0
2016-03-23,-15.3846
2016-03-24,0.0
2016-03-28,54.5455
2016-03-31,-35.2941
2016-04-01,27.2727
2016-04-05,-7.1429
2016-04-08,15.3846
2016-04-11,2.5
2016-04-12,-6.5041
2016-04-13,-2.6087
2016-04-18,31.25
2016-04-19,6.1224
2016-04-20,-28.2051
2016-04-21,1.7856999999999998
2016-04-26,7.8947
2016-04-27,-7.3171
2016-04-28,0.0
2016-05-02,0.0
2016-05-04,0.0
2016-05-09,0.0
2016-05-12,0.0
2016-05-13,-1.7544
2016-05-17,-7.1429
2016-05-24,11.538499999999999
2016-05-25,-10.3448
2016-05-26,0.0
2016-06-06,1.9231
2016-06-07,10.3774
2016-06-09,9.4017
2016-06-10,18.75
2016-06-13,0.0
2016-06-16,-31.5789
2016-06-20,0.0
2016-06-23,3.8462
2016-07-13,-9.2593
2016-07-14,-13.2653
2016-07-20,-15.2941
2016-07-22,-1.3889
2016-07-25,1.4085
2016-07-26,4.1667
2016-07-27,4.0
2016-08-02,0.0
2016-08-03,-24.359
2016-08-08,23.7288
2016-08-19,21.9178
2016-08-22,-1.1236
2016-08-23,-25.0
2016-08-24,45.4545
2016-08-25,0.0
2016-08-26,0.0
2016-09-07,25.0
2016-09-08,-20.0
2016-09-15,0.0
2016-10-12,-30.2083
2016-10-14,-14.9254
2016-10-18,1.7544
2016-10-19,-6.8966
2016-10-24,0.0
2016-10-26,0.0
2016-10-27,-7.4074
2016-11-01,0.0
2016-11-02,86.0
2016-11-04,-2.1505
2016-11-07,-6.5934
2016-11-10,-2.3529
2016-11-14,2.4096
2016-11-29,-2.3529
2016-11-30,-20.4819
2016-12-02,-3.0303
2016-12-06,3.125
2016-12-12,3.0303
2016-12-15,-5.8824
2016-12-19,0.0
2016-12-27,0.0
2016-12-28,87.5
2016-12-29,0.0
2016-12-30,20.0
2017-01-04,9.0278
2017-01-05,-8.2803
2017-01-06,0.0
2017-01-09,-15.2778
2017-01-10,0.0
2017-01-12,0.0
2017-01-13,-13.1148
2017-01-17,-9.434
2017-01-18,-14.5833
2017-01-23,17.0732
2017-01-25,-16.6667
2017-02-13,0.0
2017-02-14,0.0
2017-02-17,5.0
2017-02-21,11.9048
2017-02-27,0.0
2017-02-28,0.0
2017-03-02,2.1277
2017-03-09,-16.6667
2017-03-10,0.0
2017-03-15,0.0
2017-04-04,-27.5
2017-04-06,270.6897
2017-04-07,-38.1395
2017-04-10,40.6015
2017-04-11,88.2353
2017-04-12,-53.125
2017-04-13,113.3333
2017-04-17,-14.7727
2017-04-18,-4.0
2017-04-19,10.4167
2017-04-20,-10.0629
2017-04-24,-21.6783
2017-04-25,7.1429
2017-04-26,0.0
2017-04-27,16.6667
2017-04-28,-18.9286
2017-05-01,-21.5859
2017-05-02,21.9101
2017-05-03,-4.1475
2017-05-04,-32.2115
2017-05-05,126.9504
2017-05-08,-13.4375
2017-05-09,-13.3574
2017-05-10,0.0
2017-05-11,46.6667
2017-05-12,35.7955
2017-05-15,-35.7741
2017-05-16,18.8925
2017-05-18,79.726
2017-05-19,-16.6159
2017-05-22,-21.0238
2017-05-23,-18.5185
2017-05-25,-9.0909
2017-05-26,-5.0
2017-05-30,-31.5789
2017-05-31,83.1731
2017-06-01,-16.0105
2017-06-02,-7.5
2017-06-05,35.1351
2017-06-07,12.0
2017-06-09,0.0
2017-06-12,-1.0714
2017-06-14,-38.6282
2017-06-15,41.1765
2017-06-19,-50.0
2017-06-20,82.5
2017-06-23,-31.5068
2017-06-26,32.0
2017-06-27,-0.5051
2017-06-29,-18.7817
2017-07-05,0.0
2017-07-06,59.375
2017-07-10,-33.3333
2017-07-11,32.3529
2017-07-13,196.2963
2017-07-14,0.0
2017-07-17,-10.0
2017-12-27,-99.9999
2018-05-21,2509900.0
2018-06-27,-20.3187
2018-07-12,75.0
2018-07-25,185.7143
2018-08-06,0.0
2018-12-27,-99.999
2018-12-31,999900.0025
2019-01-11,-99.0
2019-02-28,49900.0
2019-03-11,-99.4
2019-05-14,-99.6667
2019-05-17,119900.0003
2019-05-23,341.6667
2019-07-02,201.8868
2019-07-30,150.0
2019-08-19,0.0
2019-08-27,25.0
2019-09-05,100.0
2019-09-06,0.0
2019-09-17,0.0
2019-09-25,40.0
2019-09-26,-7.1429
2019-09-30,38.4615
2019-10-01,0.0
2019-10-03,5.5556
2019-10-07,-10.526299999999999
2019-10-08,5.8824
2019-10-09,86.1111
2019-10-10,-1.4925
2019-10-11,0.0
2019-10-14,-80.303
2019-10-15,9.2308
2019-10-16,322.5352
2019-10-18,-18.6667
2019-10-24,-72.9508
2019-10-25,269.697
2019-10-28,43.4426
2019-10-30,185.7143
2019-10-31,-89.1
2019-11-01,450.2752
2019-11-04,0.0
2019-11-06,-16.6722
2019-11-12,17.8071
2019-11-22,-86.3961
2019-11-25,611.4856
2019-12-04,-87.6645
2019-12-05,0.0
2019-12-09,0.0
2019-12-17,-10.0996
2019-12-23,-20.8861
2019-12-24,-52.0
2019-12-27,1229.1667
2019-12-31,-12.2884
2020-01-03,-91.2437
2020-01-06,957.1429
2020-01-09,-0.3861
2020-01-14,-49.2248
2020-01-15,228.2443
2020-01-17,0.0
2020-02-07,-69.5349
2020-02-12,90.8397
2020-02-14,0.0
2020-02-19,0.0
2020-02-20,-89.88
2020-02-27,-1.1858
2020-03-06,2.0
2020-03-11,0.0
2020-03-16,-1.1764999999999999
2020-03-19,1.1905000000000001
2020-03-24,0.3922
2020-03-31,-1.5625
2020-04-03,0.0
2020-04-22,9.9206
2020-05-01,0.0
2020-05-15,-72.9242
2020-05-27,6.6667
2020-06-02,10.625
2020-06-08,2.2599
2020-06-23,-10.4972
2020-06-24,0.0
2020-06-25,1133.3333
2020-06-30,-5.5055
2020-07-06,-90.9958
2020-07-09,-49.4118
2020-07-14,1993.0233
2020-07-20,-87.6667
2020-07-24,0.0
2020-07-27,710.8108
2020-07-28,-2.2222
2020-07-29,-87.3864
