ticker,PGOG US Equity
2008-10-07,0.0
2008-10-08,1.9048
2008-10-09,-5.6075
2008-10-10,0.0
2008-10-13,-4.9505
2008-10-14,0.0
2008-10-15,0.0
2008-10-16,-1.0417
2008-10-17,0.0
2008-10-20,0.0
2008-10-21,-1.0526
2008-10-22,-2.1277
2008-10-23,-21.7391
2008-10-24,4.1667
2008-10-27,-9.3333
2008-10-28,10.2941
2008-10-29,0.0
2008-10-30,-6.6667
2008-10-31,-7.1429
2008-11-03,0.0
2008-11-04,9.2308
2008-11-05,2.8169
2008-11-06,-4.1096
2008-11-07,-10.0
2008-11-10,11.1111
2008-11-11,-8.5714
2008-11-12,1.5625
2008-11-13,-9.2308
2008-11-14,0.0
2008-11-17,-11.8644
2008-11-18,-26.9231
2008-11-19,-23.947400000000002
2008-11-20,-23.8754
2008-11-21,59.0909
2008-11-24,8.5714
2008-11-25,-7.8947
2008-11-26,-14.2857
2008-11-28,1.6667
2008-12-01,-8.1967
2008-12-02,17.8571
2008-12-03,6.0606
2008-12-04,-14.2857
2008-12-05,-3.3333
2008-12-08,0.0
2008-12-09,-3.4483
2008-12-10,-7.1429
2008-12-11,0.0
2008-12-12,34.6154
2008-12-15,-14.2857
2008-12-16,10.0
2008-12-17,-15.1515
2008-12-18,-7.1429
2008-12-19,15.3846
2008-12-22,0.0
2008-12-23,3.3333
2008-12-24,-8.0645
2008-12-26,15.7895
2008-12-29,-15.1515
2008-12-30,7.1429
2008-12-31,10.0
2009-01-02,-6.0606
2009-01-05,0.0
2009-01-06,0.0
2009-01-07,0.0
2009-01-08,6.4516
2009-01-09,0.0
2009-01-12,0.0
2009-01-13,69.697
2009-01-14,-25.0
2009-01-15,0.0
2009-01-16,30.9524
2009-01-20,-7.2727
2009-01-21,-3.9215999999999998
2009-01-22,2.0408
2009-01-23,2.0
2009-01-26,-1.9607999999999999
2009-01-27,0.0
2009-01-28,-2.0
2009-01-29,-4.0816
2009-01-30,-8.5106
2009-02-02,6.9767
2009-02-03,-2.1739
2009-02-04,8.8889
2009-02-05,0.0
2009-02-06,0.0
2009-02-09,0.0
2009-02-10,0.0
2009-02-11,0.0
2009-02-12,-9.1837
2009-02-13,1.1236
2009-02-17,-13.3333
2009-02-18,0.0
2009-02-19,0.0
2009-02-20,0.0
2009-02-23,-5.1282
2009-02-24,-2.7027
2009-02-25,-2.7778
2009-02-26,0.0
2009-02-27,0.0
2009-03-02,0.0
2009-03-03,0.0
2009-03-04,0.0
2009-03-05,0.0
2009-03-06,-28.5714
2009-03-09,16.0
2009-03-10,-1.7241
2009-03-11,5.2632
2009-03-12,13.3333
2009-03-13,-8.8235
2009-03-16,12.9032
2009-03-17,0.0
2009-03-18,0.0
2009-03-19,2.8571
2009-03-20,0.0
2009-03-23,0.0
2009-03-24,0.0
2009-03-25,11.1111
2009-03-26,-2.5
2009-03-27,0.0
2009-03-30,-2.5641
2009-03-31,0.0
2009-04-01,0.0
2009-04-02,0.0
2009-04-03,13.1579
2009-04-06,-16.2791
2009-04-07,0.0
2009-04-08,0.0
2009-04-09,19.4444
2009-04-13,-1.1628
2009-04-14,-1.1764999999999999
2009-04-15,7.1429
2009-04-16,11.1111
2009-04-17,0.0
2009-04-20,-6.0
2009-04-21,0.0
2009-04-22,-4.2553
2009-04-23,4.4444
2009-04-24,2.1277
2009-04-27,4.1667
2009-04-28,0.0
2009-04-29,-2.0
2009-04-30,2.0408
2009-05-01,0.0
2009-05-04,8.0
2009-05-05,-7.4074
2009-05-06,2.0
2009-05-07,-3.9215999999999998
2009-05-08,2.0408
2009-05-11,0.0
2009-05-12,0.0
2009-05-13,-8.0
2009-05-14,8.6957
2009-05-15,-4.0
2009-05-18,0.0
2009-05-19,0.0
2009-05-20,-4.1667
2009-05-21,2.1739
2009-05-22,2.1277
2009-05-26,-2.0833
2009-05-27,0.0
2009-05-28,-8.5106
2009-05-29,0.0
2009-06-01,9.3023
2009-06-02,-6.383
2009-06-03,0.0
2009-06-04,2.2727
2009-06-05,2.2222
2009-06-08,0.0
2009-06-09,0.0
2009-06-10,-2.6087
2009-06-11,4.4643
2009-06-12,-0.2137
2009-06-15,-5.7816
2009-06-16,2.2727
2009-06-17,0.0
2009-06-18,0.0
2009-06-19,0.0
2009-06-22,0.0
2009-06-23,-4.4444
2009-06-24,-4.6512
2009-06-25,-12.1951
2009-06-26,0.0
2009-06-29,-13.8889
2009-06-30,12.9032
2009-07-01,8.5714
2009-07-02,0.0
2009-07-06,0.0
2009-07-07,-23.6842
2009-07-08,31.0345
2009-07-09,0.0
2009-07-10,5.2632
2009-07-13,-12.5
2009-07-14,11.4286
2009-07-15,0.0
2009-07-16,-15.3846
2009-07-17,6.0606
2009-07-20,2.8571
2009-07-21,-2.7778
2009-07-22,0.0
2009-07-23,0.0
2009-07-24,5.7143
2009-07-27,2.7027
2009-07-28,-7.8947
2009-07-29,0.0
2009-07-30,-2.8571
2009-07-31,0.0
2009-08-03,-11.7647
2009-08-04,0.0
2009-08-05,-3.3333
2009-08-06,3.4483
2009-08-07,0.0
2009-08-10,-14.9583
2009-08-11,-0.049
2009-08-12,1.5686
2009-08-13,0.0
2009-08-14,-2.3166
2009-08-17,2.3715
2009-08-18,-2.3166
2009-08-19,2.3715
2009-08-20,-3.4749
2009-08-21,-4.0
2009-08-24,-6.25
2009-08-25,-6.6667
2009-08-26,-14.2857
2009-08-27,11.1111
2009-08-28,0.0
2009-08-31,5.0
2009-09-01,2.3810000000000002
2009-09-02,-2.3256
2009-09-03,0.0
2009-09-04,0.0
2009-09-08,-7.1429
2009-09-09,2.5641
2009-09-10,-5.0
2009-09-11,0.0
2009-09-14,0.0
2009-09-15,-5.2632
2009-09-16,-16.6667
2009-09-17,-16.6667
2009-09-18,12.0
2009-09-21,-4.2857
2009-09-22,8.209
2009-09-23,0.0
2009-09-24,-17.2414
2009-09-25,20.8333
2009-09-28,-10.3448
2009-09-29,-3.8462
2009-09-30,16.0
2009-10-01,-17.2414
2009-10-02,0.0
2009-10-05,7.5
2009-10-06,0.0
2009-10-07,-14.7287
2009-10-08,-9.0909
2009-10-09,20.0
2009-10-12,0.0
2009-10-13,-8.3333
2009-10-14,0.0
2009-10-15,0.0
2009-10-16,-9.0909
2009-10-19,0.0
2009-10-20,0.0
2009-10-21,19.0
2009-10-22,-11.7647
2009-10-23,-10.4762
2009-10-26,1.0638
2009-10-27,0.0
2009-10-28,-15.7895
2009-10-29,0.0
2009-10-30,20.0
2009-11-02,-16.6667
2009-11-03,12.5
2009-11-04,5.5556
2009-11-05,3.1579
2009-11-06,-18.3673
2009-11-09,-6.25
2009-11-10,-6.6667
2009-11-11,0.0
2009-11-12,0.0
2009-11-13,-14.2857
2009-11-16,16.6667
2009-11-17,-14.2857
2009-11-18,20.0
2009-11-19,-19.4444
2009-11-20,0.0
2009-11-23,0.0
2009-11-24,5.1724
2009-11-25,-18.0328
2009-11-27,18.0
2009-11-30,-23.7288
2009-12-01,11.1111
2009-12-02,0.0
2009-12-03,0.0
2009-12-04,0.0
2009-12-07,0.0
2009-12-08,-19.75
2009-12-09,-19.0031
2009-12-10,53.8462
2009-12-11,0.0
2009-12-14,-16.0
2009-12-15,19.0476
2009-12-16,0.0
2009-12-17,0.0
2009-12-21,10.0
2009-12-22,-9.0909
2009-12-23,-20.0
2009-12-24,25.0
2009-12-28,-20.0
2009-12-29,25.0
2009-12-30,-30.0
2009-12-31,0.0
2010-01-04,42.8571
2010-01-05,0.0
2010-01-06,0.0
2010-01-07,-10.0
2010-01-08,0.0
2010-01-11,11.1111
2010-01-12,0.0
2010-01-13,10.0
2010-01-14,0.0
2010-01-15,-9.0909
2010-01-19,2.0
2010-01-20,17.647100000000002
2010-01-21,0.0
2010-01-22,0.0
2010-01-25,20.0
2010-01-26,-2.7778
2010-01-27,-21.4286
2010-01-28,-9.0909
2010-01-29,0.0
2010-02-01,-19.625
2010-02-02,11.9751
2010-02-03,11.1111
2010-02-04,-10.0
2010-02-05,11.1111
2010-02-08,0.0
2010-02-09,0.0
2010-02-10,-18.0
2010-02-11,4.878
2010-02-12,16.2791
2010-02-16,-14.0
2010-02-17,16.2791
2010-02-18,0.0
2010-02-19,0.0
2010-02-22,0.0
2010-02-23,-16.0
2010-02-24,7.1429
2010-02-25,22.2222
2010-03-01,-9.0909
2010-03-02,0.0
2010-03-03,0.0
2010-03-04,0.0
2010-03-08,0.0
2010-03-09,0.0
2010-03-10,0.0
2010-03-11,0.0
2010-03-12,0.0
2010-03-15,0.0
2010-03-16,0.0
2010-03-17,10.0
2010-03-18,9.0909
2010-03-19,0.0
2010-03-22,0.0
2010-03-23,16.6667
2010-03-24,-28.5714
2010-03-25,0.0
2010-03-26,0.0
2010-03-29,20.0
2010-03-30,16.6667
2010-03-31,-14.2857
2010-04-01,0.0
2010-04-05,16.6667
2010-04-06,-14.2857
2010-04-07,8.3333
2010-04-08,-7.6923
2010-04-09,-1.6667
2010-04-12,-32.2034
2010-04-13,0.0
2010-04-14,12.5
2010-04-15,11.1111
2010-04-16,0.0
2010-04-19,-20.0
2010-04-20,-7.5
2010-04-21,48.6486
2010-04-22,-9.0909
2010-04-23,0.0
2010-04-26,0.0
2010-04-27,0.0
2010-04-28,0.0
2010-04-30,0.0
2010-05-03,-4.0
2010-05-04,-27.0833
2010-05-05,-14.2857
2010-05-06,-13.3333
2010-05-07,11.538499999999999
2010-05-10,-13.7931
2010-05-11,4.0
2010-05-12,0.0
2010-05-13,34.6154
2010-05-14,-17.1429
2010-05-17,-24.1379
2010-05-18,-9.0909
2010-05-19,5.0
2010-05-20,38.0952
2010-05-21,3.4483
2010-05-24,-3.3333
2010-05-25,0.0
2010-05-26,0.0
2010-05-28,-24.1379
2010-06-01,0.0
2010-06-02,-9.0909
2010-06-03,25.0
2010-06-04,0.0
2010-06-07,-16.0
2010-06-08,0.0
2010-06-09,0.0
2010-06-10,-4.7619
2010-06-11,20.0
2010-06-14,0.0
2010-06-16,-4.1667
2010-06-17,0.0
2010-06-18,0.0
2010-06-21,-34.7826
2010-06-22,33.3333
2010-06-23,-45.0
2010-06-24,72.7273
2010-06-28,-15.7895
2010-06-30,-6.25
2010-07-01,-26.6667
2010-07-02,-9.0909
2010-07-06,-30.0
2010-07-07,42.8571
2010-07-08,-20.0
2010-07-09,0.0
2010-07-12,-12.5
2010-07-13,-28.5714
2010-07-14,20.0
2010-07-15,0.0
2010-07-16,-8.3333
2010-07-19,9.0909
2010-07-20,150.0
2010-07-21,-32.5
2010-07-22,28.3951
2010-07-23,0.0
2010-07-26,0.0
2010-07-27,-23.0769
2010-08-02,-30.0
2010-08-03,-7.1429
2010-08-04,7.6923
2010-08-05,0.0
2010-08-06,0.0
2010-08-09,0.0
2010-08-10,0.0
2010-08-12,14.2857
2010-08-13,0.0
2010-08-16,-18.75
2010-08-17,-7.6923
2010-08-20,25.0
2010-08-23,0.0
2010-08-24,-33.3333
2010-08-25,0.0
2010-08-27,60.0
2010-08-30,-12.5
2010-08-31,0.0
2010-09-01,0.0
2010-09-07,-41.0714
2010-09-08,0.0
2010-09-09,0.0
2010-09-13,-3.0303
2010-09-16,0.0
2010-09-17,0.0
2010-09-20,50.0
2010-09-21,-33.3333
2010-09-23,50.0
2010-09-24,-33.3333
2010-09-27,0.0
2010-09-28,0.0
2010-09-29,0.0
2010-09-30,0.0
2010-10-01,-37.5
2010-10-04,140.0
2010-10-05,-47.9167
2010-10-07,60.0
2010-10-08,0.0
2010-10-11,0.0
2010-10-13,0.0
2010-10-14,0.0
2010-10-15,-3.75
2010-10-18,0.0
2010-10-20,-27.2727
2010-10-21,37.5
2010-10-25,-27.2727
2010-10-26,37.5
2010-10-27,3.8961
2010-10-28,0.0
2010-11-01,-20.0
2010-11-02,-50.0
2010-11-03,0.0
2010-11-04,0.0
2010-11-05,50.0
2010-11-08,33.3333
2010-11-09,0.0
2010-11-10,0.0
2010-11-11,0.0
2010-11-17,0.0
2010-11-18,0.0
2010-11-19,-25.0
2010-11-22,0.0
2010-11-23,0.0
2010-11-24,-16.6667
2010-11-26,0.0
2010-11-29,20.0
2010-12-01,-33.3333
2010-12-02,50.0
2010-12-03,0.0
2010-12-06,-29.1667
2010-12-07,0.0
2010-12-08,2.9412000000000003
2010-12-09,31.4286
2010-12-13,34.7826
2010-12-14,-58.0645
2010-12-15,138.4615
2010-12-16,0.0
2010-12-17,0.0
2010-12-20,-58.0645
2010-12-21,84.6154
2010-12-22,27.0833
2010-12-23,0.0
2010-12-27,-47.541
2010-12-28,75.0
2010-12-29,0.0
2010-12-30,0.0
2010-12-31,0.0
2011-01-05,-39.2857
2011-01-06,41.1765
2011-01-07,0.0
2011-01-10,16.6667
2011-01-11,0.0
2011-01-12,0.0
2011-01-13,8.9286
2011-01-14,0.0
2011-01-18,0.0
2011-01-20,0.0
2011-01-21,4.918
2011-01-24,0.0
2011-01-25,-12.5
2011-01-27,14.2857
2011-01-31,0.0
2011-02-02,0.0
2011-02-03,37.5
2011-02-04,5.6818
2011-02-07,-48.3871
2011-02-08,183.3333
2011-02-09,-50.7353
2011-02-10,100.0
2011-02-14,8.9552
2011-02-15,9.589
2011-02-17,0.0
2011-02-18,30.0
2011-02-22,0.0
2011-02-23,53.8462
2011-02-24,0.0
2011-02-25,40.0
2011-02-28,-3.5714
2011-03-01,-3.7037
2011-03-02,0.0
2011-03-03,0.0
2011-03-04,0.0
2011-03-07,-3.8462
2011-03-08,-4.0
2011-03-09,-8.3333
2011-03-17,-9.0909
2011-03-18,0.0
2011-03-25,-25.0
2011-03-28,-13.3333
2011-03-30,0.0
2011-03-31,0.0
2011-04-05,-23.0769
2011-04-06,-1.25
2011-04-07,1.2658
2011-04-08,-10.0
2011-04-11,0.0
2011-04-14,-44.4444
2011-04-15,100.0
2011-04-18,0.0
2011-04-19,-58.75
2011-04-21,142.4242
2011-04-25,0.0
2011-04-27,0.0
2011-04-28,0.0
2011-04-29,0.0
2011-05-03,-68.125
2011-05-04,207.8431
2011-05-05,0.0
2011-05-06,0.0
2011-05-11,0.0
2011-05-12,0.0
2011-05-16,-18.4713
2011-05-17,22.6563
2011-05-23,1.9108
2011-05-24,0.0
2011-05-25,0.0
2011-05-31,-1.875
2011-06-06,0.0
2011-06-07,0.0
2011-06-08,0.0
2011-06-10,0.0
2011-06-13,-8.2803
2011-06-14,0.0
2011-06-15,-42.3611
2011-06-16,73.494
2011-06-17,0.0
2011-06-20,0.0
2011-06-21,-1.3889
2011-06-22,1.4085
2011-06-27,0.0
2011-06-28,0.0
2011-06-30,0.0
2011-07-06,0.0
2011-07-07,0.0
2011-07-08,0.0
2011-07-11,0.0
2011-07-12,33.3333
2011-07-14,-16.6667
2011-07-15,0.0
2011-07-20,0.0
2011-07-22,10.0
2011-07-26,0.0
2011-07-28,0.0
2011-08-02,-9.0909
2011-08-03,0.0
2011-08-05,0.0
2011-08-08,0.0
2011-08-09,0.0
2011-08-12,0.0
2011-08-15,0.0
2011-08-24,0.0
2011-08-25,0.0
2011-08-26,0.0
2011-08-29,0.0
2011-09-02,0.0
2011-09-06,0.0
2011-09-08,-21.25
2011-09-12,25.3968
2011-09-13,-29.1139
2011-09-16,28.5714
2011-09-20,0.0
2011-09-22,-44.4444
2011-09-23,0.0
2011-09-27,50.0
2011-10-03,0.0
2011-10-04,0.0
2011-10-06,-20.0
2011-10-07,0.0
2011-10-12,0.0
2011-10-14,0.0
2011-10-18,25.0
2011-10-19,0.0
2011-10-24,-20.0
2011-10-25,33.3333
2011-10-27,0.0
2011-10-31,-53.9063
2011-11-01,49.1525
2011-11-03,0.0
2011-11-04,0.0
2011-11-07,0.0
2011-11-09,-32.9545
2011-11-10,49.1525
2011-11-15,-32.9545
2011-11-16,45.7627
2011-11-18,0.0
2011-11-23,0.0
2011-11-28,0.0
2011-11-29,0.0
2011-11-30,0.0
2011-12-02,0.0
2011-12-05,0.0
2011-12-06,0.0
2011-12-07,-51.1628
2011-12-08,97.619
2011-12-15,-3.6145
2011-12-16,-20.0
2011-12-19,0.0
2011-12-20,25.0
2011-12-21,0.0
2011-12-22,0.0
2011-12-23,-10.0
2011-12-27,11.1111
2011-12-28,0.0
2011-12-29,0.0
2011-12-30,0.0
2012-01-05,2.5
2012-01-10,0.0
2012-01-13,0.0
2012-01-20,0.0
2012-01-24,-2.439
2012-01-25,-47.5
2012-01-26,166.6667
2012-02-01,-61.6071
2012-02-02,-6.9767
2012-02-03,175.0
2012-02-08,-12.7273
2012-02-15,-58.3333
2012-02-17,140.0
2012-02-23,-16.6667
2012-03-05,-2.5
2012-03-06,-17.9487
2012-03-07,0.0
2012-03-08,0.0
2012-03-09,0.0
2012-03-12,0.0
2012-03-13,-42.1875
2012-03-14,72.973
2012-03-16,21.875
2012-03-19,0.0
2012-03-23,0.0
2012-03-26,-46.1538
2012-04-02,85.7143
2012-04-09,0.0
2012-04-13,0.0
2012-04-17,0.0
2012-04-18,0.0
2012-04-19,0.0
2012-04-20,2.5641
2012-04-23,0.0
2012-04-24,-36.25
2012-04-25,0.0
2012-04-26,56.8627
2012-05-01,0.0
2012-05-02,0.0
2012-05-03,-36.25
2012-05-04,56.8627
2012-05-09,0.0
2012-05-22,0.0
2012-05-31,0.0
2012-06-05,-60.0
2012-06-06,25.0
2012-06-11,100.0
2012-06-18,0.0
2012-07-03,-57.5
2012-07-05,135.2941
2012-07-06,-57.5
2012-07-09,135.2941
2012-07-10,-57.5
2012-07-13,135.2941
2012-08-01,0.0
2012-08-02,-40.0
2012-08-03,-22.9167
2012-08-06,2.7027
2012-08-07,0.0
2012-08-08,0.0
2012-08-14,110.5263
2012-08-17,0.0
2012-08-22,-52.5
2012-08-23,0.0
2012-08-28,5.2632
2012-09-06,100.0
2012-09-07,-50.0
2012-09-13,-47.5
2012-09-14,280.9524
2012-09-17,0.0
2012-09-19,20.0
2012-09-26,0.0
2012-09-28,-78.125
2012-10-05,280.9524
2012-10-08,-73.75
2012-10-09,280.9524
2012-10-10,0.0
2012-10-11,-73.75
2012-10-26,0.0
2012-10-31,0.0
2012-11-01,52.381
2012-11-07,-34.375
2012-11-08,0.0
2012-11-09,0.0
2012-11-16,266.6667
2012-11-19,-72.7273
2012-11-21,0.0
2012-11-27,0.0
2012-11-29,0.0
2012-12-03,14.2857
2012-12-04,220.8333
2012-12-05,-72.7273
2012-12-06,0.0
2012-12-07,0.0
2012-12-10,14.2857
2012-12-12,-12.5
2012-12-13,0.0
2012-12-14,4.7619
2012-12-17,-4.5455
2012-12-19,0.0
2012-12-20,0.0
2012-12-21,0.0
2012-12-24,0.0
2012-12-26,0.0
2012-12-27,0.0
2012-12-28,0.0
2012-12-31,0.0
2013-01-02,0.0
2013-01-03,1042.8571
2013-01-04,-91.25
2013-01-07,0.0
2013-01-11,0.0
2013-01-14,0.0
2013-01-16,0.0
2013-01-17,0.0
2013-01-22,0.0
2013-01-25,0.0
2013-01-29,0.0
2013-02-01,957.1429
2013-02-05,-90.5405
2013-02-06,652.381
2013-02-08,-12.6582
2013-02-11,-2.8986
2013-02-15,-84.3284
2013-02-21,0.0
2013-03-01,485.7143
2013-03-04,-54.4715
2013-03-07,-62.5
2013-03-08,0.0
2013-03-11,0.0
2013-03-12,0.0
2013-03-14,0.0
2013-03-19,0.0
2013-03-20,0.0
2013-04-05,0.0
2013-04-08,0.0
2013-04-11,0.0
2013-04-18,0.0
2013-04-23,0.0
2013-05-03,357.1429
2013-05-06,-77.0833
2013-05-07,336.3636
2013-05-08,-77.0833
2013-05-09,81.8182
2013-05-20,-52.5
2013-05-22,110.5263
2013-05-28,-60.0
2013-05-30,12.5
2013-05-31,0.0
2013-06-03,77.7778
2013-06-04,0.0
2013-06-05,-43.75
2013-06-10,0.0
2013-06-13,0.0
2013-06-14,77.7778
2013-06-17,0.0
2013-06-20,-40.625
2013-06-24,68.4211
2013-06-25,-40.625
2013-07-01,57.8947
2013-07-02,-30.0
2013-07-09,42.8571
2013-07-10,156.6667
2013-07-11,-64.9351
2013-07-12,0.0
2013-07-17,0.0
2013-07-18,0.0
2013-07-19,0.0
2013-07-24,29.6296
2013-07-25,0.0
2013-07-31,0.0
2013-08-05,0.0
2013-08-06,0.0
2013-08-12,0.0
2013-08-13,0.0
2013-08-23,0.0
2013-09-03,0.0
2013-09-05,0.0
2013-09-11,0.0
2013-09-16,0.0
2013-09-19,0.0
2013-09-23,0.0
2013-09-24,91.4286
2013-09-25,-47.7612
2013-09-26,0.0
2013-09-30,0.0
2013-10-01,237.1429
2013-10-02,-70.339
2013-10-10,14.2857
2013-10-11,155.0
2013-10-14,-57.8431
2013-10-16,0.0
2013-10-17,0.0
2013-10-18,0.0
2013-10-22,0.0
2013-10-25,0.0
2013-10-28,0.0
2013-10-29,160.4651
2013-11-04,-61.6071
2013-11-08,0.0
2013-11-13,0.0
2013-11-14,11.6279
2013-11-15,0.0
2013-11-18,-10.4167
2013-11-21,0.0
2013-11-22,0.0
2013-11-27,4.6512
2013-12-04,24.4444
2013-12-05,-14.2857
2013-12-09,16.6667
2013-12-10,-23.2143
2013-12-11,0.0
2013-12-12,0.0
2013-12-13,-2.3256
2013-12-16,0.0
2013-12-18,28.5714
2013-12-19,-22.2222
2013-12-24,0.0
2013-12-26,0.0
2013-12-27,0.0
2013-12-30,28.5714
2013-12-31,-22.2222
2014-01-06,0.0
2014-01-10,0.0
2014-01-14,0.0
2014-01-15,-42.8571
2014-01-21,75.0
2014-01-28,-35.7143
2014-01-31,7.4074
2014-02-05,0.0
2014-02-07,-6.8966
2014-02-13,0.0
2014-02-14,37.037
2014-02-19,0.0
2014-03-05,-27.027
2014-03-06,0.0
2014-03-11,0.0
2014-03-18,0.0
2014-03-24,0.0
2014-04-01,0.0
2014-04-04,0.0
2014-04-10,0.0
2014-04-15,0.0
2014-05-02,77.7778
2014-05-05,-29.1667
2014-05-09,0.0
2014-05-15,0.0
2014-05-19,0.0
2014-05-23,17.647100000000002
2014-05-28,7.5
2014-06-03,0.0
2014-06-04,74.4186
2014-06-12,0.0
2014-06-20,0.0
2014-06-24,-40.0
2014-07-07,6.6667
2014-07-09,-6.25
2014-07-11,-4.4444
2014-07-21,0.0
2014-07-28,0.0
2014-07-29,0.0
2014-08-06,0.0
2014-08-08,0.0
2014-08-15,0.0
2014-09-03,-20.9302
2014-09-05,2.9412000000000003
2014-09-15,0.0
2014-09-17,22.8571
2014-09-18,-18.6047
2014-09-19,0.0
2014-09-24,0.0
2014-09-26,82.8571
2014-09-30,-37.5
2014-10-06,0.0
2014-10-09,0.0
2014-10-15,0.0
2014-10-16,0.0
2014-10-21,0.0
2014-10-23,0.0
2014-10-27,0.0
2014-10-28,0.0
2014-11-03,55.0
2014-11-04,-19.3548
2014-11-05,0.0
2014-11-06,0.0
2014-11-07,54.0
2014-11-10,-35.0649
2014-11-11,0.0
2014-11-12,-20.0
2014-11-13,27.5
2014-11-17,-21.5686
2014-11-19,0.0
2014-11-20,0.0
2014-11-24,0.0
2014-11-28,0.0
2014-12-03,0.0
2014-12-04,0.0
2014-12-05,0.0
2014-12-08,0.0
2014-12-09,0.0
2014-12-10,0.0
2014-12-16,-12.5
2014-12-22,0.0
2014-12-23,0.0
2014-12-26,0.0
2014-12-29,-8.5714
2014-12-30,0.0
2014-12-31,0.0
2015-01-12,-25.0
2015-01-20,0.0
2015-01-23,220.8333
2015-01-27,-58.4416
2015-02-03,6.25
2015-02-05,0.0
2015-02-11,2.9412000000000003
2015-02-12,-2.8571
2015-02-13,0.0
2015-02-17,0.0
2015-02-18,0.0
2015-06-04,-47.0588
2015-06-09,-88.8889
2015-06-15,800.0
2015-07-24,0.0
2015-08-24,0.0
2015-09-03,-88.8889
2015-09-18,0.0
2015-09-29,0.0
2015-11-24,1900.0
2016-05-18,-97.56
2016-06-02,104.918
2016-06-08,0.0
2016-06-27,700.0
2016-07-20,-87.5
2016-08-22,0.0
2016-10-24,0.0
2016-11-02,0.0
2016-12-14,700.0
2016-12-19,0.0
2017-03-13,-87.5
2017-03-14,0.0
2017-03-27,0.0
2017-03-31,-66.4
2017-04-19,197.619
2017-05-16,0.0
2017-05-30,0.0
2017-06-09,-20.0
2017-06-20,0.0
2017-06-26,-80.0
2017-07-03,400.0
2017-07-14,0.0
2017-07-18,0.0
2017-07-26,0.0
2017-08-03,-99.0
2017-09-26,0.0
2017-10-03,3899.9999
2017-12-12,150.0
2017-12-27,-99.0
2017-12-29,9900.0
2018-01-11,-99.0
2018-02-07,9900.0
2018-03-14,0.0
2018-03-16,-99.0
2018-05-31,9900.0
2018-06-20,-90.0
2018-08-13,0.0
2018-09-04,0.0
2018-09-18,900.0
2018-09-28,-99.0
2018-10-03,0.0
2018-10-15,900.0
2018-10-18,900.0
2018-11-27,-99.0
2018-11-28,0.0
2018-11-30,9900.0
2018-12-04,-99.0
2018-12-07,0.0
2018-12-10,9900.0
2018-12-12,-90.0
2018-12-31,900.0
2019-01-07,-90.0
2019-01-08,-90.0
2019-01-14,900.0
2019-04-10,-90.0
2019-04-17,9900.0
2019-05-14,-99.0
2019-05-15,900.0
2019-07-15,-90.0
2019-08-08,900.0
2019-09-03,0.0
2019-09-17,-90.0
2019-09-30,900.0
2019-11-01,-90.0
2019-11-13,0.0
