ticker,ULTRF US Equity
2007-03-08,-1.9337
2007-03-09,1.9718
2007-03-12,2.2099
2007-03-13,-4.2703
2007-03-14,-1.7504
2007-03-15,2.2989
2007-03-16,1.236
2007-03-19,-0.111
2007-03-20,0.5556
2007-03-21,-0.8287
2007-03-22,-5.571
2007-03-23,0.295
2007-03-26,-4.3529
2007-03-27,-2.0295
2007-03-28,4.0176
2007-03-29,2.5951
2007-03-30,-1.2941
2007-04-02,6.3766
2007-04-03,-0.8964
2007-04-04,0.2261
2007-04-05,-1.7484
2007-04-09,2.0666
2007-04-10,-0.8436
2007-04-11,1.3046
2007-04-12,2.9115
2007-04-13,2.2851
2007-04-16,3.617
2007-04-17,-0.924
2007-04-18,3.0563
2007-04-19,-1.3568
2007-04-20,7.0336
2007-04-23,2.8571
2007-04-24,-1.5741
2007-04-25,-3.4813
2007-04-26,-1.3152
2007-04-27,4.7901
2007-04-30,-1.0368
2007-05-01,1.2381
2007-05-02,4.3744
2007-05-03,2.3885
2007-05-04,-1.5405
2007-05-07,-0.8046
2007-05-08,-0.3605
2007-05-09,4.0706
2007-05-10,-2.4337
2007-05-11,0.49
2007-05-14,-0.9309
2007-05-15,2.8188
2007-05-16,3.0461
2007-05-17,-3.3361
2007-05-18,-0.0874
2007-05-21,-1.4867
2007-05-22,-1.5535
2007-05-23,-2.4797000000000002
2007-05-24,-2.5427999999999997
2007-05-25,2.9412000000000003
2007-05-29,1.7972000000000001
2007-05-30,2.0371
2007-05-31,1.7746
2007-06-01,4.0541
2007-06-04,-2.4298
2007-06-05,-1.0734
2007-06-06,-1.9965000000000002
2007-06-07,-1.8601
2007-06-08,4.8962
2007-06-11,1.4412
2007-06-12,-0.3393
2007-06-13,-0.0426
2007-06-14,-1.788
2007-06-15,5.3316
2007-06-18,-1.6049
2007-06-19,-0.711
2007-06-20,-1.7269999999999999
2007-06-21,-1.8431
2007-06-22,-0.4803
2007-06-25,-0.4827
2007-06-26,-0.97
2007-06-27,2.3598
2007-06-28,0.6525
2007-06-29,2.4201
2007-07-02,-0.0422
2007-07-03,0.9287
2007-07-05,0.0
2007-07-06,1.4638
2007-07-09,0.6183
2007-07-10,-0.6145
2007-07-11,-0.742
2007-07-12,1.7856999999999998
2007-07-13,5.712
2007-07-16,-1.428
2007-07-17,2.2318
2007-07-18,0.0766
2007-07-19,1.7222
2007-07-20,-2.8593
2007-07-23,-1.6654
2007-07-24,-4.1749
2007-07-25,-0.6165
2007-07-26,-3.6807
2007-07-27,-0.6011
2007-07-30,-0.5184
2007-07-31,2.0408
2007-08-01,-1.5745
2007-08-02,-2.8534
2007-08-03,-4.1834
2007-08-06,-6.6883
2007-08-07,1.4933
2007-08-08,11.0348
2007-08-09,-3.7102
2007-08-10,1.6055000000000001
2007-08-13,-2.167
2007-08-14,-10.0138
2007-08-15,-10.1026
2007-08-16,-6.1038
2007-08-17,0.3645
2007-08-20,-0.7264
2007-08-21,0.9146
2007-08-22,7.3112
2007-08-23,-2.8716
2007-08-24,-0.9275
2007-08-27,-0.4096
2007-08-28,-6.9918
2007-08-29,3.6008
2007-08-30,3.6585
2007-08-31,6.0
2007-09-04,-1.8868
2007-09-05,-2.4321
2007-09-06,4.2318999999999996
2007-09-07,-1.6129
2007-09-10,-1.1306
2007-09-11,0.2859
2007-09-12,-2.7936
2007-09-13,0.2933
2007-09-14,-2.2807
2007-09-17,-3.1718
2007-09-18,0.1854
2007-09-19,4.9352
2007-09-20,1.8812
2007-09-21,-2.4812
2007-09-24,-2.1893
2007-09-25,-1.3914
2007-09-26,-1.8405
2007-09-27,-1.5625
2007-09-28,5.4603
2007-10-01,4.5154
2007-10-02,0.3456
2007-10-03,-2.3536
2007-10-04,-0.0588
2007-10-05,1.5293999999999999
2007-10-08,-1.3905
2007-10-09,1.4689
2007-10-10,10.0174
2007-10-11,-2.2105
2007-10-12,0.4306
2007-10-15,-2.09
2007-10-16,-4.7619
2007-10-17,0.977
2007-10-18,1.1952
2007-10-19,-4.3307
2007-10-22,4.6443
2007-10-23,1.6292
2007-10-24,-0.6081
2007-10-25,-1.9466
2007-10-26,2.2689
2007-10-29,0.6656
2007-10-30,-0.4408
2007-10-31,3.6525
2007-11-01,-2.5627
2007-11-02,-3.0137
2007-11-05,-6.7232
2007-11-06,-0.7268
2007-11-07,-2.0744
2007-11-08,-2.4922
2007-11-09,-4.5367
2007-11-12,-1.6064
2007-11-13,-0.1361
2007-11-14,6.0627
2007-11-15,6.8722
2007-11-16,1.863
2007-11-19,-4.1298
2007-11-20,1.6
2007-11-21,0.9085
2007-11-23,0.2401
2007-11-26,-2.5749
2007-11-27,4.0565
2007-11-28,4.43
2007-11-29,-1.8382
2007-11-30,0.0864
2007-12-03,-3.3967
2007-12-04,-3.8141
2007-12-05,-2.4783
2007-12-06,1.7154
2007-12-07,5.559
2007-12-10,2.7811
2007-12-11,-5.2965
2007-12-12,1.8845
2007-12-13,-5.6086
2007-12-14,0.1264
2007-12-17,0.1263
2007-12-18,2.3329
2007-12-19,-1.1091
2007-12-20,-0.2492
2007-12-21,4.06
2007-12-24,5.4622
2007-12-26,0.6261
2007-12-27,-4.0724
2007-12-28,-0.1769
2007-12-31,0.4725
2008-01-02,-0.3527
2008-01-03,2.1239
2008-01-04,-5.5459
2008-01-07,-2.7523
2008-01-08,-1.1320999999999999
2008-01-09,-2.2265
2008-01-10,-0.6506
2008-01-11,0.8513
2008-01-14,0.7143
2008-01-15,-6.8988
2008-01-16,2.9086
2008-01-17,-2.6245000000000003
2008-01-18,0.3455
2008-01-22,-6.2672
2008-01-23,3.0125
2008-01-24,-0.5706
2008-01-25,3.802
2008-01-28,5.2522
2008-01-29,0.7879
2008-01-30,0.0651
2008-01-31,4.4922
2008-02-01,2.4299
2008-02-04,-3.3455
2008-02-05,-3.8388999999999998
2008-02-06,1.3743
2008-02-07,4.3254
2008-02-08,2.4752
2008-02-11,-2.1135
2008-02-12,-1.2955
2008-02-13,1.5625
2008-02-14,-4.4308
2008-02-15,-2.7044
2008-02-19,4.2356
2008-02-20,1.1429
2008-02-21,1.3183
2008-02-22,-2.6642
2008-02-25,-1.464
2008-02-26,-2.1318
2008-02-27,-1.3201
2008-02-28,-6.6221
2008-02-29,0.2865
2008-03-03,-1.7856999999999998
2008-03-04,-0.7273
2008-03-05,3.37
2008-03-06,-0.9922
2008-03-07,0.2147
2008-03-10,-10.0
2008-03-11,8.0159
2008-03-12,-7.1271
2008-03-13,-5.1424
2008-03-14,-29.2744
2008-03-17,-13.9151
2008-03-18,24.3836
2008-03-19,4.5154
2008-03-20,-5.3741
2008-03-24,-0.2227
2008-03-25,2.4554
2008-03-26,-0.2179
2008-03-27,9.9345
2008-03-28,-0.3972
2008-03-31,2.0937
2008-04-01,3.9063
2008-04-02,-5.8271
2008-04-03,4.99
2008-04-04,0.3802
2008-04-07,0.3788
2008-04-08,-0.9434
2008-04-09,-6.6667
2008-04-10,-2.3468999999999998
2008-04-11,-5.7471
2008-04-14,10.7539
2008-04-15,3.2032
2008-04-16,2.2308
2008-04-17,-1.7078
2008-04-18,-0.7722
2008-04-21,-2.2374
2008-04-22,-3.4826
2008-04-23,7.0103
2008-04-24,-3.9499
2008-04-25,-3.1093
2008-04-28,-2.1739
2008-04-29,-0.5291
2008-04-30,2.234
2008-05-01,-1.4567999999999999
2008-05-02,0.8448
2008-05-05,6.911
2008-05-06,4.7992
2008-05-07,-3.5514
2008-05-08,4.7481
2008-05-09,-0.8326
2008-05-12,11.2873
2008-05-13,2.85
2008-05-14,-2.8525
2008-05-15,7.047
2008-05-16,3.0564
2008-05-19,4.8669
2008-05-20,3.9159
2008-05-21,-3.3496
2008-05-22,6.787
2008-05-23,6.8966
2008-05-27,-5.1866
2008-05-28,0.2668
2008-05-29,-0.3992
2008-05-30,1.7368000000000001
2008-06-02,-2.2324
2008-06-03,1.0074
2008-06-04,-0.3324
2008-06-05,2.1348
2008-06-06,-1.5676
2008-06-09,-1.9907
2008-06-10,-4.3331
2008-06-11,-10.6865
2008-06-12,0.5547
2008-06-13,7.171
2008-06-16,3.2353
2008-06-17,-0.3561
2008-06-18,-1.6440000000000001
2008-06-19,4.0698
2008-06-20,-3.9804
2008-06-23,-0.1455
2008-06-24,-4.4428
2008-06-25,1.0671
2008-06-26,-1.1312
2008-06-27,2.2883
2008-06-30,-5.9657
2008-07-01,-5.0753
2008-07-02,-10.0251
2008-07-03,-1.5785
2008-07-07,5.0
2008-07-08,-8.4456
2008-07-09,-1.472
2008-07-10,-0.0996
2008-07-11,-0.997
2008-07-14,-0.5035
2008-07-15,-1.2146
2008-07-16,1.7418
2008-07-17,4.1289
2008-07-18,-0.5803
2008-07-21,3.4047
2008-07-22,6.397
2008-07-23,0.7073
2008-07-24,-12.2037
2008-07-25,5.5
2008-07-28,-9.0995
2008-07-29,16.1627
2008-07-30,6.2837
2008-07-31,-5.9122
2008-08-01,2.0646
2008-08-04,-7.2999
2008-08-05,2.7514
2008-08-06,-1.5697
2008-08-07,-6.5666
2008-08-08,12.6506
2008-08-11,3.0303
2008-08-12,-0.173
2008-08-13,13.344899999999999
2008-08-14,-4.5872
2008-08-15,0.1603
2008-08-18,-8.08
2008-08-19,-5.5701
2008-08-20,-4.0553
2008-08-21,-0.6724
2008-08-22,2.1277
2008-08-25,-1.9886
2008-08-26,-1.8357
2008-08-27,5.2165
2008-08-28,3.6483
2008-08-29,-1.8051
2008-09-02,-1.2868
2008-09-03,-2.8864
2008-09-04,-8.629
2008-09-05,-2.8332
2008-09-08,2.4838
2008-09-09,-9.0622
2008-09-10,-7.3001
2008-09-11,2.5
2008-09-12,21.7073
2008-09-15,-9.9198
2008-09-16,1.891
2008-09-17,-1.7467000000000001
2008-09-18,4.8889
2008-09-19,7.839
2008-09-22,-2.0629
2008-09-23,-7.4223
2008-09-24,0.325
2008-09-25,-1.9438
2008-09-26,-0.7709
2008-09-29,-13.3185
2008-09-30,0.5122
2008-10-01,-8.0255
2008-10-02,-17.036
2008-10-03,-4.8414
2008-10-06,-10.526299999999999
2008-10-07,-6.6667
2008-10-08,-3.1513
2008-10-09,-17.3536
2008-10-10,-3.1496
2008-10-13,27.3713
2008-10-14,-0.8511
2008-10-15,-25.1073
2008-10-16,27.2206
2008-10-17,3.6036
2008-10-20,1.087
2008-10-21,-7.5269
2008-10-22,-4.4186
2008-10-23,-3.8929
2008-10-24,-7.5949
2008-10-27,-13.4247
2008-10-28,17.0886
2008-10-29,-10.5405
2008-10-30,15.4079
2008-10-31,8.377
2008-11-03,-3.1401
2008-11-04,4.2394
2008-11-05,-13.8756
2008-11-06,-10.8333
2008-11-07,-1.2461
2008-11-10,1.8927
2008-11-11,4.0248
2008-11-12,-6.8452
2008-11-13,10.2236
2008-11-14,-17.971
2008-11-17,-14.1343
2008-11-18,-0.823
2008-11-19,-8.7137
2008-11-20,-6.8182
2008-11-21,1.4634
2008-11-24,46.1538
2008-11-25,9.5395
2008-11-26,21.3213
2008-11-28,-1.2376
2008-12-01,-29.0727
2008-12-02,1.4134
2008-12-03,-0.3484
2008-12-04,-4.5455
2008-12-05,6.2271
2008-12-08,14.4828
2008-12-09,8.4337
2008-12-10,9.4444
2008-12-11,-13.7056
2008-12-12,8.5294
2008-12-15,-5.1491
2008-12-16,6.5714
2008-12-17,2.1448
2008-12-18,-12.5984
2008-12-19,3.3033
2008-12-22,-6.1047
2008-12-23,1.548
2008-12-24,-4.2683
2008-12-26,-5.414
2008-12-29,-2.0202
2008-12-30,2.4055
2008-12-31,7.047
2009-01-02,5.3292
2009-01-05,7.1429
2009-01-06,15.2778
2009-01-07,-4.0964
2009-01-08,5.5276
2009-01-09,-4.0476
2009-01-12,-15.1365
2009-01-13,1.462
2009-01-14,-5.1873
2009-01-15,6.079
2009-01-16,-6.3037
2009-01-20,-16.8196
2009-01-21,3.3088
2009-01-22,-4.6263
2009-01-23,-1.1194
2009-01-26,-1.1320999999999999
2009-01-27,2.2901
2009-01-28,2.9851
2009-01-29,-7.971
2009-01-30,-10.2362
2009-02-02,-0.8772
2009-02-03,0.4425
2009-02-04,-0.8811
2009-02-05,1.7778
2009-02-06,2.6201
2009-02-09,9.3617
2009-02-10,-7.0039
2009-02-11,6.6946
2009-02-12,-3.9215999999999998
2009-02-13,-2.0408
2009-02-17,1.6667
2009-02-18,-9.4262
2009-02-19,-0.905
2009-02-20,2.2831
2009-02-23,-8.9286
2009-02-24,5.8824
2009-02-25,-1.8519
2009-02-26,-3.7736
2009-02-27,0.9804
2009-03-02,-7.767
2009-03-03,-3.1579
2009-03-04,19.5652
2009-03-05,-17.7273
2009-03-06,2.2099
2009-03-09,-1.6216
2009-03-10,18.6813
2009-03-11,-7.8704
2009-03-12,15.5779
2009-03-13,-6.9565
2009-03-16,0.4673
2009-03-17,19.5349
2009-03-18,4.2802
2009-03-19,8.209
2009-03-20,-3.4483
2009-03-23,11.0714
2009-03-24,-8.3601
2009-03-25,0.0
2009-03-26,2.4561
2009-03-27,-8.2192
2009-03-30,-2.2388
2009-03-31,3.0534
2009-04-01,0.7407
2009-04-02,4.0441
2009-04-03,-3.1802
2009-04-06,-3.6496
2009-04-07,-7.5758
2009-04-08,-0.4098
2009-04-09,11.1111
2009-04-13,1.4815
2009-04-14,-2.1898
2009-04-15,2.9851
2009-04-16,7.971
2009-04-17,10.0671
2009-04-20,-8.5366
2009-04-21,5.3333
2009-04-22,-0.6329
2009-04-23,1.5924
2009-04-24,4.0752
2009-04-27,-5.1205
2009-04-28,6.9841
2009-04-29,12.4629
2009-04-30,-1.847
2009-05-01,5.3763
2009-05-04,2.0408
2009-05-05,6.5
2009-05-06,1.4085
2009-05-07,7.4074
2009-05-08,3.4483
2009-05-11,-6.0417
2009-05-12,-1.7738
2009-05-13,-8.8036
2009-05-14,3.4653
2009-05-15,-1.1962
2009-05-18,3.1477
2009-05-19,3.2864
2009-05-20,-0.2273
2009-05-21,-6.1503
2009-05-22,2.7913
2009-05-26,6.7296
2009-05-27,-1.5487
2009-05-28,5.1685
2009-05-29,2.7778
2009-06-01,10.1871
2009-06-02,-0.3774
2009-06-03,-3.4091
2009-06-04,4.7059
2009-06-05,-0.5618
2009-06-08,1.1299
2009-06-09,-0.5587
2009-06-10,-3.1835
2009-06-11,1.9342000000000001
2009-06-12,2.0873
2009-06-15,-8.1784
2009-06-16,-1.2146
2009-06-17,1.4344000000000001
2009-06-18,1.6162
2009-06-19,1.1928
2009-06-22,-9.2338
2009-06-23,-2.5974
2009-06-24,-2.0
2009-06-25,2.7211
2009-06-26,0.6623
2009-06-29,0.2193
2009-06-30,-3.0635
2009-07-01,3.1603
2009-07-02,-4.5952
2009-07-06,-3.6696999999999997
2009-07-07,-4.5238
2009-07-08,1.7456
2009-07-09,-3.1863
2009-07-10,2.5316
2009-07-13,1.2346
2009-07-14,0.7317
2009-07-15,4.8426
2009-07-16,4.388
2009-07-17,-2.6549
2009-07-20,-2.9545
2009-07-21,0.9368
2009-07-22,3.0162
2009-07-23,3.6036
2009-07-24,-0.6522
2009-07-27,-0.8753
2009-07-28,1.1038000000000001
2009-07-29,-3.9301
2009-07-30,3.1818
2009-07-31,-0.6608
2009-08-03,5.5432
2009-08-04,0.0
2009-08-05,-2.3109
2009-08-06,-1.7204000000000002
2009-08-07,2.8446
2009-08-10,0.0
2009-08-11,-1.0638
2009-08-12,1.7204000000000002
2009-08-13,5.9197
2009-08-14,-0.3992
2009-08-17,-3.8076
2009-08-18,0.625
2009-08-19,1.8634
2009-08-20,1.8293
2009-08-21,-0.3992
2009-08-24,-0.4008
2009-08-25,-1.8109
2009-08-26,3.0738
2009-08-27,-0.994
2009-08-28,0.0
2009-08-31,-3.2129
2009-09-01,-6.4315
2009-09-02,0.8869
2009-09-03,0.4396
2009-09-04,7.4398
2009-09-08,0.4073
2009-09-09,0.4057
2009-09-10,0.202
2009-09-11,-0.6048
2009-09-14,2.2312
2009-09-15,7.3413
2009-09-16,3.1423
2009-09-17,-5.914
2009-09-18,0.0
2009-09-21,-2.8571
2009-09-22,1.7647
2009-09-23,-2.6975
2009-09-24,-5.7426
2009-09-25,-0.2101
2009-09-28,5.2632
2009-09-29,0.8
2009-09-30,-2.3810000000000002
2009-10-01,-4.6748
2009-10-02,-0.4264
2009-10-05,2.7837
2009-10-06,4.5833
2009-10-07,0.0
2009-10-08,3.3865
2009-10-09,1.3487
2009-10-12,1.5209000000000001
2009-10-13,-1.1236
2009-10-14,2.0833
2009-10-15,-0.7421
2009-10-16,-1.6822
2009-10-19,1.9011
2009-10-20,0.0
2009-10-21,-1.306
2009-10-22,-0.7561
2009-10-23,-4.1905
2009-10-26,0.994
2009-10-27,0.9843
2009-10-28,-6.6277
2009-10-29,6.6806
2009-10-30,-4.1096
2009-11-02,2.0408
2009-11-03,0.6
2009-11-04,-3.7773
2009-11-05,5.1653
2009-11-06,-1.5716999999999999
2009-11-09,3.7923999999999998
2009-11-10,-4.4231
2009-11-11,-3.0181
2009-11-12,-2.2822
2009-11-13,0.0
2009-11-16,4.8832
2009-11-17,-0.4049
2009-11-18,2.0325
2009-11-19,-3.7849
2009-11-20,1.6562999999999999
2009-11-23,4.277
2009-11-24,-2.7344
2009-11-25,-2.4096
2009-11-27,-1.6461000000000001
2009-11-30,-3.3473
2009-12-01,1.9481000000000002
2009-12-02,2.3355
2009-12-03,0.8299
2009-12-04,1.2346
2009-12-07,0.4065
2009-12-08,-2.834
2009-12-09,1.0417
2009-12-10,-2.4742
2009-12-11,1.0571
2009-12-14,1.046
2009-12-15,-2.2774
2009-12-16,2.5423999999999998
2009-12-17,-2.0661
2009-12-18,-0.211
2009-12-21,1.2685
2009-12-22,-3.1315
2009-12-23,2.5862
2009-12-24,1.0504
2009-12-28,0.8316
2009-12-29,1.2371
2009-12-30,0.611
2009-12-31,-3.6437
2010-01-04,3.3613
2010-01-05,0.2033
2010-01-06,1.4199
2010-01-07,2.4
2010-01-08,1.7578
2010-01-11,0.0
2010-01-12,-2.4952
2010-01-13,-0.3937
2010-01-14,0.9881
2010-01-15,-5.2838
2010-01-19,1.4463
2010-01-20,-2.0367
2010-01-21,-3.5343
2010-01-22,0.2155
2010-01-25,1.5053999999999998
2010-01-26,-0.6356
2010-01-27,0.6397
2010-01-28,-0.6356
2010-01-29,-1.0661
2010-02-01,3.4483
2010-02-02,-1.25
2010-02-03,-0.8439
2010-02-04,-4.8936
2010-02-05,0.2237
2010-02-08,-1.1161
2010-02-09,1.8058999999999998
2010-02-10,0.4435
2010-02-11,0.4415
2010-02-12,0.0
2010-02-16,5.9341
2010-02-17,3.9419
2010-02-18,1.5968
2010-02-19,-0.7859
2010-02-22,5.5446
2010-02-23,-2.0638
2010-02-24,0.5747
2010-02-25,-2.2857
2010-02-26,0.5848
2010-03-01,-0.7752
2010-03-02,3.7109
2010-03-03,1.3183
2010-03-04,-0.5576
2010-03-05,3.3645
2010-03-08,6.3291
2010-03-09,-0.6803
2010-03-10,4.7945
2010-03-11,-0.4902
2010-03-12,0.0
2010-03-15,-0.9852
2010-03-16,2.9851
2010-03-17,0.3221
2010-03-18,-6.26
2010-03-19,-3.4247
2010-03-22,2.4823
2010-03-23,3.1142
2010-03-24,-4.3624
2010-03-25,0.1754
2010-03-26,0.1751
2010-03-29,0.1748
2010-03-30,-1.0471
2010-03-31,-3.1746
2010-04-01,4.0073
2010-04-05,1.5762
2010-04-06,0.0
2010-04-07,3.6207000000000003
2010-04-08,0.6656
2010-04-09,3.1405
2010-04-12,0.3205
2010-04-13,-1.4377
2010-04-14,0.0
2010-04-15,0.0
2010-04-16,-1.4586999999999999
2010-04-19,-0.8224
2010-04-20,1.3267
2010-04-21,0.3273
2010-04-22,0.4894
2010-04-23,0.3247
2010-04-26,1.1327
2010-04-27,-0.8
2010-04-28,1.7742
2010-04-29,0.317
2010-04-30,-3.0016
2010-05-03,3.4202
2010-05-04,-2.3622
2010-05-05,-4.6774000000000004
2010-05-06,-5.2453
2010-05-07,-2.8571
2010-05-10,6.9853
2010-05-11,1.5464
2010-05-12,3.7225
2010-05-13,-1.3051
2010-05-14,-2.6446
2010-05-17,-3.5654
2010-05-18,0.3521
2010-05-19,-4.9123
2010-05-20,-5.5351
2010-05-21,1.1719
2010-05-24,2.3166
2010-05-25,-3.0189
2010-05-26,1.3618999999999999
2010-05-27,2.3033
2010-05-28,-1.5009000000000001
2010-06-01,-4.9524
2010-06-02,4.008
2010-06-03,-0.1927
2010-06-04,-7.1429
2010-06-07,-4.158
2010-06-08,1.5184
2010-06-09,0.8547
2010-06-10,2.7542
2010-06-11,1.8557000000000001
2010-06-14,0.4049
2010-06-15,3.0242
2010-06-16,-2.3483
2010-06-17,0.2004
2010-06-18,3.8
2010-06-21,0.578
2010-06-22,-4.5977
2010-06-23,-1.8072
2010-06-24,-0.818
2010-06-25,-4.3299
2010-06-28,-1.7241
2010-06-29,-3.5088
2010-06-30,-1.1364
2010-07-01,-2.9885
2010-07-02,-2.8436
2010-07-06,-0.4878
2010-07-07,2.2059
2010-07-08,-0.7194
2010-07-09,4.3478
2010-07-12,-2.7778
2010-07-13,8.8095
2010-07-14,2.8446
2010-07-15,-0.6383
2010-07-16,-3.212
2010-07-19,6.4159
2010-07-20,2.7027
2010-07-21,-3.6437
2010-07-22,5.2521
2010-07-23,0.0
2010-07-26,2.9939999999999998
2010-07-27,-1.938
2010-07-28,-1.9763
2010-07-29,-2.0161
2010-07-30,-1.6461000000000001
2010-08-02,2.3013
2010-08-03,1.0225
2010-08-04,1.8218999999999999
2010-08-05,-1.1928
2010-08-06,1.6097000000000001
2010-08-09,0.396
2010-08-10,-3.1558
2010-08-11,-4.277
2010-08-12,1.4894
2010-08-13,1.8868
2010-08-16,4.9383
2010-08-17,2.1569
2010-08-18,-3.263
2010-08-19,-3.9683
2010-08-20,1.2397
2010-08-23,-2.6531000000000002
2010-08-24,-0.2096
2010-08-25,2.7311
2010-08-26,-0.6135
2010-08-27,6.5844000000000005
2010-08-30,-7.7219999999999995
2010-08-31,5.6485
2010-09-01,6.1386
2010-09-02,0.9328
2010-09-03,2.2181
2010-09-07,-1.6275
2010-09-08,3.6765
2010-09-09,0.0
2010-09-10,1.4184
2010-09-13,0.1748
2010-09-14,0.0
2010-09-15,0.0
2010-09-16,-0.349
2010-09-17,5.2539
2010-09-20,2.1631
2010-09-21,0.0
2010-09-22,2.2801
2010-09-23,0.0
2010-09-24,3.1847
2010-09-27,-1.3889
2010-09-28,0.313
2010-09-29,0.624
2010-09-30,-0.4651
2010-10-01,0.1558
2010-10-04,-5.1322
2010-10-05,6.7213
2010-10-06,0.6144
2010-10-07,-1.5267
2010-10-08,2.6357
2010-10-11,1.2085
2010-10-12,2.6866
2010-10-13,0.7267
2010-10-14,-1.443
2010-10-15,-1.0249
2010-10-18,0.1479
2010-10-19,-4.4313
2010-10-20,0.4637
2010-10-21,-3.8462
2010-10-22,2.24
2010-10-25,-2.1909
2010-10-26,1.28
2010-10-27,0.9479
2010-10-28,0.1565
2010-10-29,1.7187000000000001
2010-11-01,-0.768
2010-11-02,0.9288
2010-11-03,-0.3067
2010-11-04,0.1538
2010-11-05,-2.3041
2010-11-08,1.7296
2010-11-09,-0.3091
2010-11-10,3.1008
2010-11-11,-4.0602
2010-11-12,-2.0376
2010-11-15,3.2
2010-11-16,-1.5504
2010-11-17,1.8898000000000001
2010-11-18,5.7187
2010-11-19,-0.1462
2010-11-22,-0.1464
2010-11-23,-3.5191
2010-11-24,5.0152
2010-11-26,-1.1577
2010-11-29,0.0
2010-11-30,1.1713
2010-12-01,5.4993
2010-12-02,0.9602
2010-12-03,2.4457
2010-12-06,-1.7241
2010-12-07,-0.2699
2010-12-08,2.8417
2010-12-09,0.1316
2010-12-10,-0.1314
2010-12-13,2.3684
2010-12-14,0.8997
2010-12-15,0.0
2010-12-16,0.0
2010-12-17,-3.1847
2010-12-20,-19.3421
2010-12-21,1.9576
2010-12-22,1.28
2010-12-23,-1.7378
2010-12-27,-0.1608
2010-12-28,-2.4154999999999998
2010-12-29,2.4752
2010-12-30,2.8986
2010-12-31,0.626
2011-01-03,2.6439
2011-01-04,-2.1212
2011-01-05,-0.4644
2011-01-06,-0.1555
2011-01-07,-0.6231
2011-01-10,0.1567
2011-01-11,-0.313
2011-01-12,-0.314
2011-01-13,-1.5748
2011-01-14,0.64
2011-01-18,-1.6693
2011-01-19,-3.1528
2011-01-20,-9.3489
2011-01-21,3.4991
2011-01-24,2.3132
2011-01-25,-2.9565
2011-01-26,2.3297
2011-01-27,-1.4011
2011-01-28,-3.3748
2011-01-31,-3.4926
2011-02-01,2.6667
2011-02-02,-2.2263
2011-02-03,4.1746
2011-02-04,-2.0036
2011-02-07,0.5576
2011-02-08,-1.6636
2011-02-09,3.7594
2011-02-10,-1.4493
2011-02-11,2.3897
2011-02-14,-0.8977
2011-02-15,-0.5435
2011-02-16,-0.5464
2011-02-17,3.8462
2011-02-18,0.3527
2011-02-22,-0.703
2011-02-23,-3.1858
2011-02-24,0.5484
2011-02-25,-0.9091
2011-02-28,2.2018
2011-03-01,-5.5655
2011-03-02,-0.5703
2011-03-03,3.2505
2011-03-04,-1.2963
2011-03-07,-3.1895
2011-03-08,4.5543
2011-03-09,0.0927
