ticker,ALRN US Equity
2017-11-14,-1.0187
2017-11-15,-6.3465
2017-11-16,3.5714
2017-11-17,8.7533
2017-11-20,-0.1626
2017-11-21,-2.2801
2017-11-22,-0.0833
2017-11-24,-0.7506
2017-11-27,-8.0672
2017-11-28,3.6563
2017-11-29,-0.4409
2017-11-30,-0.62
2017-12-01,-1.9607999999999999
2017-12-04,-1.8182
2017-12-05,-2.3148
2017-12-06,-2.1801
2017-12-07,-2.1318
2017-12-08,0.495
2017-12-11,0.0985
2017-12-12,-2.8543
2017-12-13,-1.4184
2017-12-14,3.4943
2017-12-15,2.1847
2017-12-18,-4.6647
2017-12-19,3.262
2017-12-20,-2.9615
2017-12-21,-2.1363
2017-12-22,-5.9252
2017-12-26,1.768
2017-12-27,12.7036
2017-12-28,0.3854
2017-12-29,1.1516
2018-01-02,-0.1898
2018-01-03,0.7605
2018-01-04,-1.5093999999999999
2018-01-05,-0.4789
2018-01-08,1.9249
2018-01-09,-2.644
2018-01-10,-6.4016
2018-01-11,0.6218
2018-01-12,-0.206
2018-01-16,-3.096
2018-01-17,2.4494
2018-01-18,0.0
2018-01-19,-4.2620000000000005
2018-01-22,1.1944
2018-01-23,0.6438
2018-01-24,0.4264
2018-01-25,0.1062
2018-01-26,2.8632
2018-01-29,-4.9485
2018-01-30,0.3254
2018-01-31,-0.2162
2018-02-01,0.2167
2018-02-02,-2.7027
2018-02-05,-5.3333
2018-02-06,-1.7606000000000002
2018-02-07,-2.6284
2018-02-08,-5.1534
2018-02-09,1.9405000000000001
2018-02-12,-3.4264
2018-02-13,9.067
2018-02-14,-3.3735
2018-02-15,-0.8728
2018-02-16,-2.3899
2018-02-20,-0.9021
2018-02-21,2.4707
2018-02-22,1.3959
2018-02-23,5.1314
2018-02-26,0.5952
2018-02-27,-0.1183
2018-02-28,-2.7251
2018-03-01,4.3849
2018-03-02,2.6837999999999997
2018-03-05,1.5909
2018-03-06,2.1253
2018-03-07,0.4381
2018-03-08,-4.0349
2018-03-09,2.0455
2018-03-12,3.7862
2018-03-13,-3.0043
2018-03-14,-0.4425
2018-03-15,0.2222
2018-03-16,-5.765
2018-03-19,7.1765
2018-03-20,-4.281
2018-03-21,2.6376
2018-03-22,-1.7877
2018-03-23,-2.1615
2018-03-26,-6.3953
2018-03-27,-4.8447
2018-03-28,4.9608
2018-03-29,1.1194
2018-04-02,-4.428
2018-04-03,-16.2162
2018-04-04,3.3794
2018-04-05,0.0
2018-04-06,-5.3492
2018-04-09,12.7159
2018-04-10,-10.4457
2018-04-11,11.042
2018-04-12,-7.8431
2018-04-13,4.7112
2018-04-16,1.016
2018-04-17,0.431
2018-04-18,-2.7182
2018-04-19,-11.6176
2018-04-20,-2.8286
2018-04-23,3.4247
2018-04-24,-11.2583
2018-04-25,5.7836
2018-04-26,-8.9947
2018-04-27,-1.5504
2018-04-30,0.0
2018-05-01,0.3937
2018-05-02,0.0
2018-05-03,1.7647
2018-05-04,1.1561
2018-05-07,1.1429
2018-05-08,-3.2015000000000002
2018-05-09,4.4747
2018-05-10,2.7933
2018-05-11,-1.2681
2018-05-14,0.0
2018-05-15,0.9174
2018-05-16,-2.0
2018-05-17,-2.7829
2018-05-18,-0.9542
2018-05-21,-1.7341
2018-05-22,0.9804
2018-05-23,-2.1359
2018-05-24,-1.1905000000000001
2018-05-25,4.0161
2018-05-29,-3.0888
2018-05-30,4.1833
2018-05-31,-1.3384
2018-06-01,5.4264
2018-06-04,0.1838
2018-06-05,0.9174
2018-06-06,1.0909
2018-06-07,-2.6978
2018-06-08,-0.9242
2018-06-11,0.3731
2018-06-12,-5.5762
2018-06-13,2.9528
2018-06-14,0.7648
2018-06-15,1.518
2018-06-18,-1.8692
2018-06-19,0.0
2018-06-20,0.5714
2018-06-21,14.0152
2018-06-22,0.3322
2018-06-25,-5.1325
2018-06-26,-7.6789
2018-06-27,-1.7013
2018-06-28,3.2692
2018-06-29,0.9311
2018-07-02,-1.2915
2018-07-03,1.8692
2018-07-05,-2.3853
2018-07-06,1.5038
2018-07-09,0.0
2018-07-10,-5.3704
2018-07-11,-2.9354
2018-07-12,-0.7056
2018-07-13,1.9289
2018-07-16,-3.3865
2018-07-17,-4.3299
2018-07-18,-1.5086
2018-07-19,-7.6586
2018-07-20,1.4218
2018-07-23,-0.7009
2018-07-24,-7.5294
2018-07-25,-5.8524
2018-07-26,-4.3243
2018-07-27,-6.7797
2018-07-30,-3.3333
2018-07-31,-3.1348
2018-08-01,4.2071
2018-08-02,3.4161
2018-08-03,-8.1081
2018-08-06,-1.9607999999999999
2018-08-07,-2.6667
2018-08-08,-10.9589
2018-08-09,-6.1538
2018-08-10,0.0
2018-08-13,-7.7869
2018-08-14,-0.4444
2018-08-15,-4.9107
2018-08-16,-4.6948
2018-08-17,-1.4778
2018-08-20,30.0
2018-08-21,-9.2308
2018-08-22,-11.0169
2018-08-23,10.9524
2018-08-24,-7.7253
2018-08-27,4.6512
2018-08-28,3.5556
2018-08-29,24.0343
2018-08-30,5.8824
2018-08-31,-4.5752
2018-09-04,18.4932
2018-09-05,10.4046
2018-09-06,-11.2565
2018-09-07,4.4012
2018-09-10,-13.2572
2018-09-11,-7.1661
2018-09-12,-0.7018
2018-09-13,6.0071
2018-09-14,-7.0
2018-09-17,0.0
2018-09-18,19.3548
2018-09-19,1.8018
2018-09-20,-5.6047
2018-09-21,-10.3125
2018-09-24,-4.1812
2018-09-25,10.9091
2018-09-26,-1.9672
2018-09-27,-3.01
2018-09-28,-5.1724
2018-10-01,1.8182
2018-10-02,-8.2143
2018-10-03,11.284
2018-10-04,-1.3986
2018-10-05,-4.2553
2018-10-08,-0.7407
2018-10-09,-2.9851
2018-10-10,0.0
2018-10-11,-1.9231
2018-10-12,-2.3529
2018-10-15,-5.2209
2018-10-16,18.6441
2018-10-17,-8.5714
2018-10-18,-6.6406
2018-10-19,-1.6736
2018-10-22,-4.2553
2018-10-23,8.0
2018-10-24,-1.6461000000000001
2018-10-25,-5.0209
2018-10-26,0.8811
2018-10-29,3.0568
2018-10-30,-0.4237
2018-10-31,0.0
2018-11-01,-10.6383
2018-11-02,2.3810000000000002
2018-11-05,0.4651
2018-11-06,-6.0185
2018-11-07,0.9852
2018-11-08,3.9024
2018-11-09,-6.1033
2018-11-12,-9.0
2018-11-13,20.8791
2018-11-14,0.4545
2018-11-15,1.81
2018-11-16,-3.5556
2018-11-19,1.3825
2018-11-20,-10.4545
2018-11-21,0.5076
2018-11-23,-0.5051
2018-11-26,-2.0305
2018-11-27,9.8446
2018-11-28,3.7736
2018-11-29,-1.3636
2018-11-30,0.0
2018-12-03,2.765
2018-12-04,-7.6233
2018-12-06,-0.4854
2018-12-07,-3.9024
2018-12-10,1.5228000000000002
2018-12-11,-3.0
2018-12-12,-13.4021
2018-12-13,-13.392900000000001
2018-12-14,-17.5258
2018-12-17,-9.1667
2018-12-18,-17.0642
2018-12-19,-15.0996
2018-12-20,7.4919
2018-12-21,-13.9152
2018-12-24,0.4647
2018-12-26,-0.4905
2018-12-27,4.2254
2018-12-28,16.5811
2018-12-31,-2.6313
2019-01-02,21.4286
2019-01-03,4.902
2019-01-04,-3.0467
2019-01-07,4.1064
2019-01-08,14.8148
2019-01-09,-8.0645
2019-01-10,0.0
2019-01-11,-15.5526
2019-01-14,11.1457
2019-01-15,6.5421
2019-01-16,28.886
2019-01-17,0.7282
2019-01-18,-16.8919
2019-01-22,-13.0081
2019-01-23,-0.9346
2019-01-24,3.7736
2019-01-25,2.7273
2019-01-28,-2.6549
2019-01-29,-2.7273
2019-01-30,0.9346
2019-01-31,1.8519
2019-02-01,29.0909
2019-02-04,21.831
2019-02-05,13.2948
2019-02-06,-17.3469
2019-02-07,3.7037
2019-02-08,-0.5952
2019-02-11,1.1976
2019-02-12,25.4438
2019-02-13,-2.3585
2019-02-14,-7.2464
2019-02-15,0.5208
2019-02-19,-8.2902
2019-02-20,0.565
2019-02-21,-0.5618
2019-02-22,-9.0395
2019-02-25,-9.937899999999999
2019-02-26,16.5517
2019-02-27,-6.5089
2019-02-28,5.0633
2019-03-01,-4.8193
2019-03-04,2.5316
2019-03-05,-4.321
2019-03-06,-3.2258
2019-03-07,-0.6667
2019-03-08,-2.6846
2019-03-11,-3.4483
2019-03-12,51.4286
2019-03-13,-5.6604
2019-03-14,-4.0
2019-03-15,-1.0417
2019-03-18,9.473700000000001
2019-03-19,5.7692
2019-03-20,-5.0
2019-03-21,-7.6555
2019-03-22,0.5181
2019-03-25,-4.6392
2019-03-26,1.2162
2019-03-27,-4.4059
2019-03-28,5.0279
2019-03-29,3.7234
2019-04-01,-6.1538
2019-04-02,-0.5464
2019-04-03,-3.8462
2019-04-04,1.7143000000000002
2019-04-05,0.0
2019-04-08,-1.6854
2019-04-09,-1.1429
2019-04-10,0.0
2019-04-11,0.0
2019-04-12,-2.8902
2019-04-15,4.1667
2019-04-16,-1.7143000000000002
2019-04-17,0.6628
2019-04-18,-1.236
2019-04-22,-1.7544
2019-04-23,2.6786
2019-04-24,0.8696
2019-04-25,-1.7241
2019-04-26,-2.3392
2019-04-29,6.5868
2019-04-30,-3.3708
2019-05-01,0.5814
2019-05-02,1.1561
2019-05-03,-3.9943
2019-05-06,-1.7915999999999999
2019-05-07,-6.6667
2019-05-08,2.2078
2019-05-09,-9.1487
2019-05-10,4.1958
2019-05-13,-7.1678
2019-05-14,-0.2313
2019-05-15,-6.5217
2019-05-16,3.1008
2019-05-17,-6.7669
2019-05-20,-13.7097
2019-05-21,7.4766
2019-05-22,-6.9565
2019-05-23,-4.6729
2019-05-24,3.9215999999999998
2019-05-28,-3.7736
2019-05-29,-1.9607999999999999
2019-05-30,-0.08
2019-05-31,0.0801
2019-06-03,-1.0
2019-06-04,1.0101
2019-06-05,-8.01
2019-06-06,-0.337
2019-06-07,-3.2395
2019-06-10,5.9633
2019-06-11,-3.0319
2019-06-12,-2.3917
2019-06-13,-1.0903
2019-06-14,-1.7045
2019-06-17,2.8902
2019-06-18,1.1236
2019-06-19,-4.4444
2019-06-20,-2.3256
2019-06-21,-2.3810000000000002
2019-06-24,-4.439
2019-06-25,-3.0117
2019-06-26,0.0
2019-06-27,-5.2632
2019-06-28,0.0
2019-07-01,-4.8056
2019-07-02,1.0067
2019-07-03,-0.3322
2019-07-05,1.4493
2019-07-08,0.0
2019-07-09,-2.8571
2019-07-10,-4.4118
2019-07-11,0.0
2019-07-12,-0.5846
2019-07-15,-7.1495
2019-07-16,-5.0
2019-07-17,-3.5088
2019-07-18,-5.0
2019-07-19,3.6364
2019-07-22,-6.3897
2019-07-23,-1.3612
2019-07-24,-0.02
2019-07-25,-1.9604
2019-07-26,-1.0202
2019-07-29,10.9668
2019-07-30,-5.2573
2019-07-31,-1.9020000000000001
2019-08-01,14.1315
2019-08-02,-3.1874000000000002
2019-08-05,-3.6179
2019-08-06,1.2763
2019-08-07,-5.4855
2019-08-08,0.0
2019-08-09,2.3725
2019-08-12,14.7864
2019-08-13,1.7854
2019-08-14,-2.1803
2019-08-15,-2.6311
2019-08-16,1.5491000000000001
2019-08-19,15.0044
2019-08-20,6.1124
2019-08-21,6.7778
2019-08-22,-9.1701
2019-08-23,4.5396
2019-08-26,9.7808
2019-08-27,-0.7861
2019-08-28,-0.5157
2019-08-29,0.4425
2019-08-30,-8.1309
2019-09-03,-4.7664
2019-09-04,7.8822
2019-09-05,3.5453
2019-09-06,5.604
2019-09-09,-2.2439
2019-09-10,0.4242
2019-09-11,5.5901
2019-09-12,13.5176
2019-09-13,-0.5182
2019-09-16,1.9689999999999999
2019-09-17,6.2526
2019-09-18,-8.6538
2019-09-19,-2.8421
2019-09-20,-3.1311
2019-09-23,4.2501
2019-09-24,-12.5201
2019-09-25,-0.6623
2019-09-26,7.7284
2019-09-27,-5.1341
2019-09-30,-19.0505
2019-10-01,-26.0558
2019-10-02,-1.11
2019-10-03,0.2245
2019-10-04,0.957
2019-10-07,-5.0625
2019-10-08,-2.9106
2019-10-09,2.8228
2019-10-10,-5.299
2019-10-11,-2.6966
2019-10-14,-0.6928
2019-10-15,2.0909
2019-10-16,1.3916
2019-10-17,-7.0627
2019-10-18,1.2899
2019-10-21,-2.148
2019-10-22,10.2439
2019-10-23,0.6195
2019-10-24,-1.4072
2019-10-25,1.2934999999999999
2019-10-28,2.9282
2019-10-29,-1.6042999999999998
2019-10-30,-2.8696
2019-10-31,-1.5443
2019-11-01,6.6833
2019-11-04,29.9808
2019-11-05,-7.5082
2019-11-06,-0.1418
2019-11-07,-7.7032
2019-11-08,8.6731
2019-11-11,-8.8303
2019-11-12,3.6685
2019-11-13,-6.3846
2019-11-14,2.02
2019-11-15,-1.7644
2019-11-18,-14.6877
2019-11-19,0.1404
2019-11-20,-2.6863
2019-11-21,8.0173
2019-11-22,4.4444
2019-11-25,7.4468
2019-11-26,-6.9505
2019-11-27,-1.6599
2019-11-29,3.8952999999999998
2019-12-02,4.145
2019-12-03,-4.1
2019-12-04,-4.5047
2019-12-05,4.7172
2019-12-06,3.3785
2019-12-09,-3.1269
2019-12-10,6.2057
2019-12-11,-0.4706
2019-12-12,-1.5169000000000001
2019-12-13,-1.4603
2019-12-16,5.0142
2019-12-17,-5.2774
2019-12-18,8.1633
2019-12-19,6.6038
2019-12-20,11.0796
2019-12-23,-3.5054
2019-12-24,-4.5575
2019-12-26,4.308
2019-12-27,2.8363
2019-12-30,-6.4516
2019-12-31,-1.2069
2020-01-02,3.8569
2020-01-03,1.6804000000000001
2020-01-06,7.2053
2020-01-07,0.2006
2020-01-08,-6.9077
2020-01-09,8.4284
2020-01-10,24.9657
2020-01-13,-5.1226
2020-01-14,3.5094
2020-01-15,1.776
2020-01-16,-2.6846
2020-01-17,0.9404
2020-01-21,-0.3727
2020-01-22,0.1372
2020-01-23,-2.1168
2020-01-24,-2.7859
2020-01-27,-5.7838
2020-01-28,1.3472
2020-01-29,-1.3019
2020-01-30,-0.7081
2020-01-31,-5.1601
2020-02-03,0.3686
2020-02-04,-2.5709
2020-02-05,10.1025
2020-02-06,0.1643
2020-02-07,1.3536000000000001
2020-02-10,-3.1971
2020-02-11,-5.2244
2020-02-12,2.057
2020-02-13,2.2907
2020-02-14,0.0
2020-02-18,-3.5211
2020-02-19,2.1898
2020-02-20,1.4571
2020-02-21,1.0279
2020-02-24,-2.0209
2020-02-25,-10.4411
2020-02-26,-6.2896
2020-02-27,-6.9492
2020-02-28,6.5027
2020-03-02,2.6509
2020-03-03,-2.0768
2020-03-04,-0.4653
2020-03-05,-0.6239
2020-03-06,-3.6725
2020-03-09,-11.7857
2020-03-10,-4.8381
2020-03-11,-14.6352
2020-03-12,-11.5375
2020-03-13,-12.6197
2020-03-16,-6.383
2020-03-17,13.6364
2020-03-18,-2.5152
2020-03-19,15.0762
2020-03-20,-1.7426
2020-03-23,-12.0822
2020-03-24,7.5985
2020-03-25,10.7527
2020-03-26,-0.2886
2020-03-27,-5.0263
2020-03-30,2.8817
2020-03-31,-10.5844
2020-04-01,-3.6145
2020-04-02,-1.4375
2020-04-03,-0.6655
2020-04-06,13.0861
2020-04-07,-11.0923
2020-04-08,20.634900000000002
2020-04-09,12.5789
2020-04-13,39.7849
2020-04-14,6.6054
2020-04-15,-1.3961000000000001
2020-04-16,-13.538
2020-04-17,0.2024
2020-04-20,0.0734
2020-04-21,-6.422
2020-04-22,3.8627000000000002
2020-04-23,1.9445000000000001
2020-04-24,-1.2963
2020-04-27,5.0657
2020-04-28,1.7856999999999998
2020-04-29,-2.8947000000000003
2020-04-30,-1.3911
2020-05-01,-8.6295
2020-05-04,-0.7419
2020-05-05,5.0505
2020-05-06,-3.8846
2020-05-07,2.0408
2020-05-08,3.2941
2020-05-11,6.8147
2020-05-12,24.7556
2020-05-13,-4.0456
2020-05-14,3.9192
2020-05-15,-3.1429
2020-05-18,-0.1475
2020-05-19,-1.034
2020-05-20,2.9851
2020-05-21,8.7101
2020-05-22,10.6519
2020-05-26,10.0602
2020-05-27,5.9113
2020-05-28,36.4341
2020-05-29,22.7273
2020-06-01,-9.2593
2020-06-02,-21.0884
2020-06-03,12.931000000000001
2020-06-04,-15.2672
2020-06-05,7.2072
2020-06-08,-0.8403
2020-06-09,-4.2373
2020-06-10,10.6195
2020-06-11,-5.6
2020-06-12,-1.6949
2020-06-15,3.4483
2020-06-16,0.0
2020-06-17,-4.1667
2020-06-18,0.8696
2020-06-19,5.1724
2020-06-22,0.0
2020-06-23,-1.6393
2020-06-24,-2.5
2020-06-25,-2.5641
2020-06-26,-3.5088
2020-06-29,7.2727
2020-06-30,0.0
2020-07-01,-4.2373
2020-07-02,2.6549
2020-07-06,0.0
2020-07-07,-0.8621
2020-07-08,-4.3478
2020-07-09,1.8182
2020-07-10,-4.4643
2020-07-13,-17.9065
2020-07-14,-0.5351
2020-07-15,9.8775
2020-07-16,0.0313
2020-07-17,9.3408
2020-07-20,2.8571
2020-07-21,-1.8519
2020-07-22,-0.9434
2020-07-23,-9.3333
2020-07-24,1.7856999999999998
2020-07-27,-1.9607999999999999
2020-07-28,0.5263
2020-07-29,-3.6649000000000003
2020-07-30,1.087
2020-07-31,-5.3763
