ticker,NGUGF US Equity
2004-02-13,1.7544
2004-02-17,6.8966
2004-02-19,-16.129
2004-02-24,-3.8462
2004-03-02,8.0
2004-03-03,5.3704
2004-03-05,-5.9754000000000005
2004-03-09,-4.6729
2004-03-11,23.5294
2004-03-12,-3.4425
2004-03-15,-3.8323
2004-03-16,0.0
2004-03-17,5.641
2004-03-18,10.8414
2004-03-19,-0.7299
2004-03-22,8.8235
2004-03-24,-5.8784
2004-03-25,-4.5226
2004-03-26,-0.7519
2004-03-30,0.0
2004-03-31,-2.5189
2004-04-01,-2.856
2004-04-02,0.16
2004-04-05,5.4313
2004-04-06,0.0
2004-04-07,-3.0303
2004-04-12,2.3438
2004-04-14,-9.9237
2004-04-16,-4.2373
2004-04-19,-6.1947
2004-04-21,-9.434
2004-04-26,-6.25
2004-04-27,8.8889
2004-04-28,-14.2857
2004-04-29,0.0
2004-04-30,0.0
2004-05-03,0.0
2004-05-04,-2.3810000000000002
2004-05-05,2.439
2004-05-07,-2.3810000000000002
2004-05-10,-16.5854
2004-05-11,-4.9708
2004-05-13,0.0
2004-05-14,-1.5385
2004-05-17,12.5
2004-05-18,-11.1111
2004-05-21,35.9375
2004-05-25,1.1494
2004-05-27,-2.2727
2004-06-01,-4.6512
2004-06-03,-18.2927
2004-06-09,25.3731
2004-06-15,3.5714
2004-06-17,-11.4943
2004-06-23,20.7792
2004-06-24,0.4301
2004-07-06,-8.9936
2004-07-09,-1.1764999999999999
2004-07-15,11.9048
2004-07-19,-9.3617
2004-07-20,-4.9296
2004-07-22,6.1728
2004-07-23,-5.3488
2004-08-06,-4.1769
2004-08-09,-10.2564
2004-08-10,0.0
2004-08-12,-0.5714
2004-08-17,0.5747
2004-08-19,-20.0
2004-08-25,-7.1429
2004-08-31,1.9231
2004-09-13,43.3962
2004-09-14,3.1579
2004-09-15,-10.7143
2004-09-16,15.7143
2004-09-20,-1.2346
2004-09-21,0.0
2004-09-22,-1.875
2004-09-23,-5.7325
2004-09-24,0.0
2004-09-27,-1.6216
2004-09-28,1.6484
2004-09-29,2.973
2004-09-30,2.3622
2004-10-04,-15.3846
2004-10-12,15.1515
2004-10-13,-1.3158
2004-10-14,3.4667
2004-10-18,-13.6598
2004-10-19,10.4478
2004-10-22,0.1689
2004-10-25,2.5295
2004-10-26,0.0
2004-10-27,0.0
2004-10-28,0.0
2004-10-29,0.0
2004-11-01,-5.2632
2004-11-02,5.2778
2004-11-03,0.2639
2004-11-04,1.3158
2004-11-05,0.0
2004-11-09,-3.8961
2004-11-10,-2.7027
2004-11-11,-2.7778
2004-11-12,-2.8571
2004-11-15,0.0
2004-11-16,-2.9412000000000003
2004-11-17,0.0
2004-11-18,0.0
2004-11-22,7.2727
2004-11-23,-8.1921
2004-11-26,26.1538
2004-11-29,-1.2195
2004-12-02,-1.2346
2004-12-03,-13.0
2004-12-08,3.4483
2004-12-09,-11.1111
2004-12-13,0.0
2004-12-14,5.3125
2004-12-16,-5.0445
2004-12-17,6.25
2004-12-20,2.9412000000000003
2004-12-21,-4.8571
2004-12-22,0.3003
2004-12-23,16.7665
2004-12-29,1.2821
2004-12-30,0.0
2004-12-31,3.7975
2005-01-04,-6.5854
2005-01-05,-1.3054999999999999
2005-01-06,-13.0952
2005-01-07,19.7869
2005-01-11,-8.5133
2005-01-14,2.7778
2005-01-20,-8.1081
2005-01-21,0.0
2005-01-27,0.0
2005-01-28,2.9412000000000003
2005-02-01,-15.7143
2005-02-03,4.7458
2005-02-04,5.178
2005-02-09,1.5385
2005-02-10,-3.0303
2005-02-14,3.125
2005-02-15,6.0606
2005-02-23,-1.4285999999999999
2005-02-24,-4.3478
2005-02-25,-9.3939
2005-03-01,6.7935
2005-03-03,-6.0482
2005-03-07,6.6667
2005-03-09,4.6875
2005-03-11,-12.8358
2005-03-14,2.7397
2005-03-15,0.0
2005-03-17,-3.3333
2005-03-21,-3.4483
2005-03-22,0.0
2005-03-29,-8.9286
2005-03-30,1.9607999999999999
2005-03-31,-11.538499999999999
2005-04-01,7.3913
2005-04-04,-0.8097
2005-04-05,-4.0816
2005-04-12,2.1277
2005-04-14,-4.1667
2005-04-15,6.5217
2005-04-18,-3.2653
2005-04-21,-7.173
2005-04-22,18.1818
2005-04-25,-3.4135
2005-04-28,-15.1817
2005-05-05,-17.8404
2005-05-06,8.5714
2005-05-10,-1.0526
2005-05-17,-14.8936
2005-05-18,-9.375
2005-05-20,37.931
2005-05-24,0.0
2005-05-26,-5.0
2005-05-31,0.0
2005-06-01,62.0066
2005-06-03,-7.2487
2005-06-06,1.62
2005-06-13,-10.0388
2005-06-15,-0.7663
2005-06-20,4.2471
2005-06-30,2.5926
2005-07-05,6.4982
2005-07-06,-5.0847
2005-07-15,-10.7143
2005-07-20,-16.0
2005-07-21,-4.2857
2005-07-25,6.4677
2005-08-02,-2.3364
2005-08-05,0.4785
2005-08-19,-4.7619
2005-08-22,-18.5
2005-08-29,34.3558
2005-08-30,0.6279
2005-08-31,-13.7833
2005-09-02,3.7829
2005-09-06,6.4976
2005-09-09,4.7619
2005-09-13,-11.3636
2005-09-19,43.5897
2005-09-22,8.5714
2005-09-23,-19.4079
2005-09-27,-2.0408
2005-09-29,-2.5
2005-09-30,6.8376
2005-10-05,8.0
2005-10-06,-3.7037
2005-10-07,-7.6923
2005-10-17,-7.5521
2005-10-20,-14.3662
2005-10-21,7.8947
2005-10-24,-3.9024
2005-10-26,1.5228000000000002
2005-10-31,8.3438
2005-11-01,-5.3937
2005-11-02,10.061
2005-11-07,-23.9889
2005-11-11,21.8659
2005-11-14,8.2835
2005-11-16,-13.836
2005-11-22,0.0
2005-11-28,-5.641
2005-11-30,-2.1739
2005-12-01,11.1111
2005-12-05,-3.0
2005-12-08,-2.0619
2005-12-12,-5.2632
2005-12-13,10.2083
2005-12-14,0.8192
2005-12-15,-2.5
2005-12-16,-2.5641
2005-12-19,-2.6316
2005-12-21,-2.7027
2005-12-22,0.0
2005-12-28,-2.7778
2005-12-29,-2.8571
2005-12-30,5.2941
2006-01-03,12.919
2006-01-04,5.3803
2006-01-05,0.939
2006-01-06,-2.3256
2006-01-09,0.0
2006-01-10,-1.4285999999999999
2006-01-11,0.0
2006-01-12,-4.4384
2006-01-13,0.1896
2006-01-17,18.5746
2006-01-18,-4.2553
2006-01-19,6.6667
2006-01-20,-8.3333
2006-01-23,4.5455
2006-01-24,0.0
2006-01-25,-13.0435
2006-01-30,27.5
2006-01-31,19.6078
2006-02-01,-14.7541
2006-02-02,8.8462
2006-02-03,-1.0601
2006-02-06,4.4643
2006-02-07,-7.6923
2006-02-08,-11.1111
2006-02-09,8.3333
2006-02-13,-19.2308
2006-02-14,4.1071
2006-02-17,5.6604
2006-02-21,3.8961
2006-02-22,25.0
2006-02-23,1.6667
2006-02-27,1.6393
2006-02-28,3.2258
2006-03-01,6.25
2006-03-02,5.8824
2006-03-03,-16.6667
2006-03-06,3.3333
2006-03-09,0.0
2006-03-10,-12.9032
2006-03-13,18.5185
2006-03-14,2.6953
2006-03-15,0.8749
2006-03-16,-0.4525
2006-03-17,-1.3636
2006-03-20,4.4547
2006-03-21,-2.9412000000000003
2006-03-22,6.0606
2006-03-23,-15.7143
2006-03-24,15.8263
2006-03-27,2.4328
2006-03-28,0.0
2006-03-29,10.0
2006-03-30,-6.4935
2006-03-31,-4.1667
2006-04-03,10.1449
2006-04-04,2.6316
2006-04-05,12.8205
2006-04-06,-1.8182
2006-04-07,-4.3981
2006-04-10,13.8015
2006-04-11,-6.383
2006-04-12,0.0
2006-04-13,-2.2727
2006-04-17,4.6512
2006-04-18,6.6667
2006-04-19,-2.0833
2006-04-20,-5.3191
2006-04-21,3.3708
2006-04-24,-3.2337
2006-04-25,-0.4353
2006-04-26,3.8217
2006-04-27,-1.1138
2006-04-28,-0.2473
2006-05-01,7.2294
2006-05-02,-5.4835
2006-05-03,4.3478
2006-05-04,-8.3333
2006-05-05,-3.4091
2006-05-08,-1.1764999999999999
2006-05-10,6.6667
2006-05-11,12.7232
2006-05-12,-11.8812
2006-05-15,-3.3708
2006-05-16,3.4884
2006-05-17,-5.618
2006-05-18,-13.0952
2006-05-19,0.9075
2006-05-23,19.5656
2006-05-24,-6.8975
2006-05-26,2.5152
2006-05-30,2.3048
2006-05-31,-2.3256
2006-06-02,4.7619
2006-06-06,-20.4545
2006-06-07,-3.7143
2006-06-08,-0.8902
2006-06-09,22.7545
2006-06-12,-1.0976
2006-06-13,-11.2207
2006-06-14,-11.1111
2006-06-15,-3.125
2006-06-16,3.2258
2006-06-19,-14.0625
2006-06-20,-5.0909
2006-06-21,16.8582
2006-06-22,4.918
2006-06-23,9.375
2006-06-26,0.0
2006-06-27,0.5714
2006-06-28,0.5682
2006-06-29,7.3446
2006-06-30,-3.9474
2006-07-05,20.5479
2006-07-06,-2.2727
2006-07-10,1.1628
2006-07-11,-2.2989
2006-07-12,-7.0588
2006-07-14,2.5316
2006-07-18,-2.4691
2006-07-19,3.7975
2006-07-20,-4.878
2006-07-21,-2.5641
2006-07-24,-10.1645
2006-07-25,3.4053
2006-07-26,6.2323
2006-07-27,-1.3333
2006-07-28,10.8108
2006-07-31,-8.7805
2006-08-01,10.9626
2006-08-02,-6.0241
2006-08-03,11.538499999999999
2006-08-04,1.1494
2006-08-08,-1.1364
2006-08-09,4.5977
2006-08-10,-3.2967
2006-08-11,0.0
2006-08-14,-1.1364
2006-08-16,0.0
2006-08-18,4.5977
2006-08-21,0.0
2006-08-22,4.3956
2006-08-23,-11.5789
2006-08-24,13.8988
2006-08-25,-3.8411
2006-08-28,-2.0924
2006-08-29,6.8832
2006-08-30,0.7531
2006-08-31,0.0
2006-09-01,-1.0309
2006-09-05,2.0833
2006-09-06,-4.0816
2006-09-07,-0.2793
2006-09-11,-7.1876
2006-09-12,-0.4167
2006-09-13,0.0721
2006-09-14,4.2964
2006-09-15,-8.2112
2006-09-18,6.506
2006-09-19,-2.6725
2006-09-21,-4.6927
2006-09-22,-6.0976
2006-09-25,-3.8961
2006-09-26,0.0
2006-09-27,2.8716
2006-09-29,0.9852
2006-10-02,1.4634
2006-10-04,-5.1282
2006-10-05,0.0
2006-10-06,10.8108
2006-10-13,4.1463
2006-10-16,1.6393
2006-10-17,-5.53
2006-10-18,-7.3171
2006-10-20,7.8947
2006-10-23,-0.4421
2006-10-27,2.8939
2006-10-30,-2.1726
2006-10-31,-7.6361
2006-11-01,3.5573
2006-11-02,1.6539000000000001
2006-11-03,-2.378
2006-11-06,10.2564
2006-11-07,-1.1628
2006-11-08,-5.8824
2006-11-10,-6.25
2006-11-13,-5.3333
2006-11-14,7.0423
2006-11-16,1.3158
2006-11-17,-3.8961
2006-11-20,5.4054
2006-11-21,7.6923
2006-11-24,-3.3036
2006-11-27,-5.2939
2006-11-28,-2.1124
2006-11-29,4.0837
2006-11-30,0.5104
2006-12-01,3.8401
2006-12-04,-10.6357
2006-12-05,5.3352
2006-12-06,3.2143
2006-12-07,-5.6307
2006-12-08,0.0
2006-12-11,10.6667
2006-12-12,0.0
2006-12-13,-3.6145
2006-12-14,-8.75
2006-12-18,4.0753
2006-12-19,-7.8644
2006-12-20,3.1071
2006-12-21,6.8756
2006-12-22,-0.1783
2006-12-27,-2.5
2006-12-28,1.2321
2006-12-29,-2.0066
2007-01-03,1.9637
2007-01-04,-3.6543
2007-01-09,-8.423
2007-01-10,-2.9851
2007-01-11,15.3846
2007-01-12,-1.3333
2007-01-16,-1.3514
2007-01-17,-0.5137
2007-01-18,-2.7883
2007-01-19,-8.3038
2007-01-23,-1.4095
2007-01-24,11.2417
2007-01-25,1.4085
2007-01-26,-6.059
2007-01-29,2.6058
2007-01-30,-1.495
2007-01-31,-9.4167
2007-02-01,0.1211
2007-02-05,8.0645
2007-02-06,-2.9851
2007-02-08,3.0769
2007-02-09,2.9851
2007-02-12,-4.3478
2007-02-13,2.4242
2007-02-15,16.8639
2007-02-16,3.5443
2007-02-20,-4.89
2007-02-21,8.7404
2007-02-22,2.8811999999999998
2007-02-23,-11.0728
2007-02-26,8.7371
2007-02-27,-3.0447
2007-03-02,-14.2157
2007-03-05,-1.4285999999999999
2007-03-06,8.0254
2007-03-07,1.9621
2007-03-08,3.9474
2007-03-09,1.2658
2007-03-12,-2.5938
2007-03-16,-6.9939
2007-03-19,-2.6906
2007-03-20,1.2407
2007-03-21,0.8403
2007-03-22,0.0
2007-03-23,7.7778
2007-03-26,-7.5548
2007-03-27,11.5177
2007-03-28,-8.75
2007-03-29,-0.5479
2007-03-30,4.0978
2007-04-02,-0.2316
2007-04-03,-1.6247
2007-04-04,13.2457
2007-04-05,20.2381
2007-04-09,8.9356
2007-04-10,-5.5896
2007-04-11,10.0963
2007-04-12,2.3609
2007-04-13,6.9728
2007-04-16,5.9693000000000005
2007-04-17,-0.5275
2007-04-18,-1.9508
2007-04-19,-4.8870000000000005
2007-04-20,-5.4427
2007-04-23,-1.1491
2007-04-24,-11.1787
2007-04-25,9.589
2007-04-26,3.5491
2007-04-27,-3.1365
2007-04-30,6.821
2007-05-01,-5.0
2007-05-02,-1.2281
2007-05-03,10.1243
2007-05-04,-10.4536
2007-05-07,-4.3229
2007-05-08,6.3655
2007-05-09,4.9558
2007-05-10,-0.5059
2007-05-11,-3.0508
2007-05-14,0.8195
2007-05-15,-2.807
2007-05-16,-1.2154
2007-05-17,-8.9739
2007-05-18,0.9673
2007-05-22,8.5728
2007-05-23,-5.7014
2007-05-24,1.5354999999999999
2007-05-25,6.6871
2007-05-29,-5.2049
2007-05-31,4.1121
2007-06-04,-3.9497
2007-06-05,-4.6729
2007-06-06,-0.7843
2007-06-07,-1.3834
2007-06-08,6.8136
2007-06-11,-13.6961
2007-06-12,-9.1304
2007-06-13,8.732099999999999
2007-06-14,-7.5908
2007-06-15,-0.9077
2007-06-18,-1.4867
2007-06-19,6.25
2007-06-20,-0.9469
2007-06-21,-0.8111
2007-06-25,-0.9346
2007-06-26,0.1474
2007-06-27,-6.5057
2007-06-28,5.5100999999999996
2007-06-29,0.9848
2007-07-03,0.2364
2007-07-05,8.4906
2007-07-06,18.4783
2007-07-09,-15.1376
2007-07-10,11.2703
2007-07-12,-7.0561
2007-07-13,6.7947
2007-07-16,0.624
2007-07-17,-1.9455
2007-07-18,-0.7937
2007-07-19,-3.0
2007-07-20,1.0309
2007-07-23,-0.5357
2007-07-24,-8.079
2007-07-25,0.4464
2007-07-26,-4.7778
2007-07-27,-1.9837
2007-07-30,-4.4494
2007-07-31,6.6501
2007-08-01,-0.2336
2007-08-02,4.2155
2007-08-07,1.3483
2007-08-08,3.4645
2007-08-09,-13.2065
2007-08-10,-8.4722
2007-08-13,3.8611
2007-08-14,-1.039
2007-08-15,-5.5118
2007-08-16,-4.4444
2007-08-17,0.0363
2007-08-20,12.9313
2007-08-21,-2.2194
2007-08-22,-4.7368
2007-08-23,2.2099
2007-08-24,3.7838000000000003
2007-08-27,-2.3438
2007-08-29,-1.3333
2007-08-30,-2.7027
2007-08-31,6.1111
2007-09-04,3.4031000000000002
2007-09-05,3.6709
2007-09-06,4.2735
2007-09-07,7.7283
2007-09-10,4.3478
2007-09-12,-2.4349
2007-09-13,3.5633
2007-09-14,3.0928
2007-09-17,4.9625
2007-09-18,1.2981
2007-09-19,-8.7703
2007-09-20,10.1031
2007-09-21,9.4569
2007-09-24,-0.0535
2007-09-25,-5.3386
2007-09-26,3.6166
2007-09-27,-0.5236
2007-09-28,6.8421
2007-10-01,-4.0846
2007-10-02,-2.9317
2007-10-03,-1.8188
2007-10-05,2.3914
2007-10-09,-9.276299999999999
2007-10-10,8.2548
2007-10-11,-1.2393
2007-10-12,-0.52
2007-10-15,0.0
2007-10-16,-10.5455
2007-10-17,-0.4065
2007-10-18,12.1684
2007-10-19,-14.6691
2007-10-22,10.8742
2007-10-23,-6.2139
2007-10-24,6.6257
2007-10-25,-0.3846
2007-10-26,1.3514
2007-10-29,-0.0952
2007-10-30,3.122
2007-10-31,-0.1618
2007-11-01,0.6481
2007-11-02,-0.5865
2007-11-05,-0.0578
2007-11-06,2.5
2007-11-07,3.3424
2007-11-08,8.2714
2007-11-09,-11.9992
2007-11-12,-7.8899
2007-11-13,7.5697
2007-11-14,-2.1296
2007-11-15,-0.1892
2007-11-16,-8.8152
2007-11-19,5.7822
2007-11-21,-3.7956
2007-11-23,-6.8054
2007-11-26,7.6312
2007-11-27,-2.0367
2007-11-28,-4.7817
2007-11-29,1.2418
2007-11-30,4.5963
2007-12-03,1.9973999999999998
2007-12-04,-9.1093
2007-12-05,-2.1407
2007-12-06,-2.0455
2007-12-07,4.4084
2007-12-10,-4.4444
2007-12-11,13.8081
2007-12-12,-9.272
2007-12-13,2.6182
2007-12-14,7.5446
2007-12-17,-1.8367
2007-12-19,0.5457
2007-12-20,1.3182
2007-12-21,0.0
2007-12-24,2.449
2007-12-27,1.3944
2007-12-28,7.3674
2007-12-31,4.1514
2008-01-02,-1.7569
2008-01-03,-5.0184
2008-01-04,9.0139
2008-01-07,-15.0259
2008-01-08,2.6423
2008-01-09,-6.9307
2008-01-10,-6.383
2008-01-11,1.5483
2008-01-14,4.2943
2008-01-15,-3.6481
2008-01-16,-1.8235000000000001
2008-01-17,0.95
2008-01-18,-7.2331
2008-01-22,-5.2839
2008-01-23,-3.5806
2008-01-24,14.3236
2008-01-25,3.6833
2008-01-28,-5.3427
2008-01-29,0.5615
2008-01-30,4.6577
2008-01-31,-1.1652
2008-02-01,6.3352
2008-02-04,3.2327
2008-02-05,-13.8975
2008-02-06,7.7547
2008-02-07,-6.2762
2008-02-08,9.5238
2008-02-11,0.0
2008-02-12,-4.4837
2008-02-13,2.1906
2008-02-14,-2.4499
2008-02-15,-6.0502
2008-02-19,-0.3645
2008-02-20,3.6585
2008-02-21,10.5
2008-02-22,5.4032
2008-02-25,-2.2222
2008-02-26,2.1694
2008-02-27,4.0066
2008-02-28,20.3548
2008-02-29,1.7771
2008-03-03,-7.7778
2008-03-04,-7.9174
2008-03-05,-0.5841
2008-03-06,5.8519
2008-03-07,-13.1661
2008-03-10,3.6691000000000003
2008-03-11,0.259
2008-03-12,0.369
2008-03-13,2.549
2008-03-14,1.8761999999999999
2008-03-17,-5.1026
2008-03-19,-13.3498
2008-03-20,-10.0713
2008-03-24,8.407399999999999
2008-03-25,4.185
2008-03-26,-3.7079
2008-03-27,1.867
2008-03-31,-5.5269
2008-04-01,-1.7126000000000001
2008-04-02,-7.8951
2008-04-03,6.6131
2008-04-04,6.7839
2008-04-07,-2.3824
2008-04-08,0.1506
2008-04-09,11.793
2008-04-10,-5.2745
2008-04-11,-3.2955
2008-04-14,-4.8179
2008-04-15,6.1265
2008-04-16,2.3702
2008-04-17,-3.4943
2008-04-18,1.8546
2008-04-21,-2.3988
2008-04-22,-0.2665
2008-04-23,-2.8504
2008-04-24,5.5776
2008-04-25,-3.0829
2008-04-28,-4.0621
2008-04-29,2.8954
2008-04-30,-1.1195
2008-05-01,-0.2448
2008-05-02,-2.4847
2008-05-05,-4.4039
2008-05-06,6.2685
2008-05-07,-2.8487
2008-05-09,4.7968
2008-05-12,-1.9465
2008-05-13,-1.0701
2008-05-14,-2.8061
2008-05-15,-2.0323
2008-05-16,2.8153
2008-05-20,0.6886
2008-05-21,0.7316
2008-05-22,-0.8999
2008-05-23,2.7720000000000002
2008-05-27,-1.4106
2008-05-28,-1.9340000000000002
2008-05-29,-0.2084
2008-05-30,-6.8927
2008-06-02,6.0224
2008-06-03,16.569
2008-06-05,-6.9115
2008-06-09,0.795
2008-06-10,1.994
2008-06-11,4.3186
2008-06-12,0.6993
2008-06-13,13.4444
2008-06-16,-3.6239
2008-06-17,-9.4131
2008-06-18,-5.9599
2008-06-19,4.1455
2008-06-20,-6.5292
2008-06-23,1.3021
2008-06-24,-1.2852999999999999
2008-06-25,0.9804
2008-06-26,11.0437
2008-06-27,4.7678
2008-07-02,-0.3781
2008-07-03,-5.2749
2008-07-07,-1.064
2008-07-08,-6.8156
2008-07-09,-6.3549
2008-07-10,12.516
2008-07-11,1.0526
2008-07-14,-3.3361
2008-07-15,4.4998000000000005
2008-07-16,-7.2464
2008-07-17,6.3251
2008-07-18,-0.0989
2008-07-21,-5.8557
2008-07-22,3.6508000000000003
2008-07-23,-1.6669
2008-07-24,-9.9057
2008-07-25,-5.9882
2008-07-28,0.6613
2008-07-29,-0.1383
2008-07-30,4.1898
2008-07-31,13.0774
2008-08-01,-5.158
2008-08-05,-5.0976
2008-08-06,3.6734999999999998
2008-08-07,-5.0079
2008-08-08,-4.5093
2008-08-11,-3.3333
2008-08-12,1.5805
2008-08-13,-5.8876
2008-08-14,9.7126
2008-08-15,-4.0753
2008-08-18,4.7661999999999995
2008-08-19,-1.0905
2008-08-20,-1.5504
2008-08-21,5.5468
2008-08-26,-6.0511
2008-08-27,1.2176
2008-08-28,-3.9575
2008-09-02,-4.1568
2008-09-03,0.6061
2008-09-04,-14.759
2008-09-05,13.7809
2008-09-08,-22.5738
2008-09-09,-5.1391
2008-09-10,-10.4123
2008-09-11,-14.7493
2008-09-12,32.0415
2008-09-15,1.2579
2008-09-16,-17.598300000000002
2008-09-17,25.8794
2008-09-18,5.7884
2008-09-19,-1.8396
2008-09-22,9.5627
2008-09-23,-14.2105
2008-09-24,-0.6135
2008-09-25,6.5844000000000005
2008-09-26,0.3861
2008-09-29,-20.0
2008-09-30,1.6226
2008-10-01,12.5961
2008-10-02,0.8403
2008-10-03,13.3333
2008-10-06,-14.4761
2008-10-07,-1.1284
2008-10-08,-1.3043
2008-10-09,-2.6432
2008-10-10,-9.5023
2008-10-14,7.5
2008-10-15,-10.9302
2008-10-16,-6.0052
2008-10-17,-2.7778
2008-10-20,14.0
2008-10-21,1.6604
2008-10-22,-23.2357
2008-10-23,1.4853
2008-10-24,-9.1772
2008-10-27,3.1359
2008-10-28,3.2517
2008-10-29,9.2843
2008-10-30,-7.7844
2008-10-31,-10.3896
2008-11-03,23.1884
2008-11-04,17.647100000000002
2008-11-07,-5.5
2008-11-10,5.8201
2008-11-11,-10.0
2008-11-13,-2.7778
2008-11-14,-4.0
2008-11-17,0.5952
2008-11-18,-21.8935
2008-11-19,12.1212
2008-11-20,-8.7838
2008-11-21,18.1481
2008-11-24,-5.9561
2008-11-25,1.3333
2008-11-26,-9.8684
2008-12-01,25.1825
2008-12-02,-6.7055
2008-12-03,0.0
2008-12-04,-6.875
2008-12-05,0.6711
2008-12-09,8.25
2008-12-10,-0.5389
2008-12-11,-8.0495
2008-12-12,21.7593
2008-12-15,-7.6391
2008-12-16,0.5988
2008-12-18,-2.753
2008-12-19,-1.1477
2008-12-22,5.2632
2008-12-23,-3.8235
2008-12-24,8.2569
2008-12-29,27.4011
2008-12-30,-2.6608
2008-12-31,9.3394
2009-01-02,1.4583
2009-01-05,25.2567
2009-01-06,-18.6885
2009-01-07,3.6794000000000002
2009-01-08,10.4521
2009-01-09,-15.1408
2009-01-12,-4.7718
2009-01-13,-1.2255
2009-01-14,0.579
2009-01-15,-0.8772
2009-01-16,7.0796
2009-01-20,-5.5785
2009-01-21,3.9387
2009-01-22,1.8947
2009-01-23,3.3058
2009-01-26,18.4
2009-01-27,-19.2568
2009-01-28,12.9707
2009-01-29,-10.7407
2009-01-30,-7.2614
2009-02-02,7.1588
2009-02-03,10.6472
2009-02-04,-10.9434
2009-02-05,3.178
2009-02-06,-1.4374
2009-02-09,4.8438
2009-02-10,-1.391
2009-02-11,3.7782999999999998
2009-02-12,-4.8544
2009-02-13,-1.0204
2009-02-17,-3.9175
2009-02-18,-2.1459
2009-02-19,-0.6579
2009-02-20,1.5453000000000001
2009-02-23,-3.2609
2009-02-24,-8.0899
2009-02-25,-12.4694
2009-02-26,0.2793
2009-02-27,-0.7312
2009-03-02,7.7517
2009-03-03,-17.1875
2009-03-04,-0.6289
2009-03-05,6.0127
2009-03-06,-4.4776
2009-03-09,8.125
2009-03-10,-1.7341
2009-03-13,11.7647
2009-03-16,10.526299999999999
2009-03-17,-10.9524
2009-03-18,9.7928
2009-03-19,-2.5875
2009-03-20,0.0
2009-03-23,-0.5
2009-03-24,-5.0251
2009-03-25,5.8201
2009-03-26,-5.0
2009-03-27,-6.9079
2009-04-02,-2.6502
2009-04-03,7.7314
2009-04-06,-1.8868
2009-04-09,4.8764
2009-04-13,-8.317
2009-04-15,1.1429
2009-04-16,0.0
2009-04-17,-3.6723
2009-04-20,11.437
2009-04-21,-14.7368
2009-04-27,4.6296
2009-04-28,-0.5162
2009-04-30,0.8154
2009-05-01,-6.5441
2009-05-04,3.8552
2009-05-06,1.5152
2009-05-07,0.0
2009-05-08,2.6866
2009-05-11,-11.9186
2009-05-13,4.1667
2009-05-14,0.4356
2009-05-15,-0.9464
2009-05-19,0.0
2009-05-21,5.414
2009-05-22,1.5106000000000002
2009-05-26,5.9524
2009-05-27,0.9129
2009-05-28,-10.2644
2009-05-29,5.157
2009-06-01,8.8496
2009-06-02,0.542
2009-06-03,1.3477000000000001
2009-06-04,-10.6383
2009-06-05,6.6592
2009-06-09,-0.6627
2009-06-10,-9.8315
2009-06-11,10.9034
2009-06-12,-8.427
2009-06-15,2.1471999999999998
2009-06-18,2.4024
2009-06-22,-4.1056
