ticker,ANTH US Equity
2010-07-21,5.8081
2010-07-22,8.3532
2010-07-23,-3.9648
2010-07-26,9.862400000000001
2010-07-27,4.8017
2010-07-28,1.5936
2010-07-29,7.4485
2010-07-30,-1.8226
2010-08-02,6.6914
2010-08-03,-4.7038
2010-08-04,5.6673
2010-08-05,-2.4221
2010-08-06,0.8865
2010-08-09,2.4605
2010-08-10,-4.8027
2010-08-11,-6.4865
2010-08-12,-5.2023
2010-08-13,-6.9106
2010-08-16,-5.8952
2010-08-17,-1.3921000000000001
2010-08-18,3.5294
2010-08-19,-8.6364
2010-08-20,-1.7412999999999998
2010-08-23,0.7595
2010-08-24,-2.7638
2010-08-25,1.0336
2010-08-26,-2.5575
2010-08-27,2.0997
2010-08-30,-3.599
2010-08-31,1.3333
2010-09-01,0.7895
2010-09-02,0.5222
2010-09-03,2.5974
2010-09-07,-6.3291
2010-09-08,-2.4324
2010-09-09,-2.4931
2010-09-10,-5.6818
2010-09-13,0.6024
2010-09-14,-2.3952
2010-09-15,-3.0675
2010-09-16,-1.8987
2010-09-17,-8.0645
2010-09-20,2.807
2010-09-21,8.8737
2010-09-22,3.4483
2010-09-23,26.0606
2010-09-24,0.9615
2010-09-27,-1.4285999999999999
2010-09-28,-0.9662
2010-09-29,0.0
2010-09-30,2.1951
2010-10-01,0.716
2010-10-04,-1.6588
2010-10-05,1.4458
2010-10-06,-1.1876
2010-10-07,12.5
2010-10-08,13.0342
2010-10-11,12.2873
2010-10-12,-3.7037
2010-10-13,2.4476
2010-10-14,4.7782
2010-10-15,6.6775
2010-10-18,4.1221
2010-10-19,-7.7713
2010-10-20,2.3847
2010-10-21,3.7267
2010-10-22,1.6467
2010-10-25,0.4418
2010-10-26,-5.8651
2010-10-27,-3.271
2010-10-28,-1.6103
2010-10-29,2.6187
2010-11-01,-3.5088
2010-11-02,-2.4793
2010-11-03,-5.9322
2010-11-04,-4.6847
2010-11-05,0.9452
2010-11-08,-2.4345
2010-11-09,2.4952
2010-11-10,4.1199
2010-11-11,4.8561
2010-11-12,-1.2006999999999999
2010-11-15,6.25
2010-11-16,-7.3529
2010-11-17,-1.0582
2010-11-18,0.0
2010-11-19,1.7825
2010-11-22,2.8021000000000003
2010-11-23,-6.1329
2010-11-24,6.8966
2010-11-26,-1.5301
2010-11-29,-3.9634
2010-11-30,-1.7953000000000001
2010-12-01,-0.3656
2010-12-02,-2.5688
2010-12-03,-1.1299
2010-12-06,-0.5714
2010-12-07,-2.1073
2010-12-08,-1.3699
2010-12-09,-2.7778
2010-12-10,-1.2245
2010-12-13,-1.6529
2010-12-14,1.8908
2010-12-15,2.8866
2010-12-16,-1.4028
2010-12-17,1.0163
2010-12-20,-1.2072
2010-12-21,0.611
2010-12-22,-0.4049
2010-12-23,1.4228
2010-12-27,-3.006
2010-12-28,-0.4132
2010-12-29,2.4896
2010-12-30,-1.417
2010-12-31,0.2053
2011-01-03,4.0984
2011-01-04,3.5433
2011-01-05,3.0418
2011-01-06,0.0
2011-01-07,-4.2435
2011-01-10,-1.5413999999999999
2011-01-11,-1.3699
2011-01-12,0.3968
2011-01-13,-3.1621
2011-01-14,2.2449
2011-01-18,-3.3932
2011-01-19,-10.7438
2011-01-20,-1.3889
2011-01-21,3.2864
2011-01-24,-2.7273
2011-01-25,-2.5701
2011-01-26,-3.8369
2011-01-27,-0.9975
2011-01-28,-2.267
2011-01-31,0.0
2011-02-01,14.433
2011-02-02,3.1532
2011-02-03,-4.1485
2011-02-04,-6.3781
2011-02-07,-2.9196999999999997
2011-02-08,0.2506
2011-02-09,-5.5
2011-02-10,1.8519
2011-02-11,15.5844
2011-02-14,2.2472
2011-02-15,-0.4396
2011-02-16,9.4923
2011-02-17,0.0
2011-02-18,1.6129
2011-02-22,3.373
2011-02-23,3.071
2011-02-24,5.0279
2011-02-25,-3.0142
2011-02-28,-0.5484
2011-03-01,-3.125
2011-03-02,5.8824
2011-03-03,2.6882
2011-03-04,-0.349
2011-03-07,-0.5254
2011-03-08,14.2606
2011-03-09,-3.3898
2011-03-10,-0.4785
2011-03-11,-3.2051
2011-03-14,1.3245
2011-03-15,-0.1634
2011-03-16,-1.8003
2011-03-17,2.5
2011-03-18,1.626
2011-03-21,7.2
2011-03-22,-5.2239
2011-03-23,1.2598
2011-03-24,0.4666
2011-03-25,1.1223
2011-03-28,1.3395000000000001
2011-03-29,0.1511
2011-03-30,0.0
2011-03-31,1.81
2011-04-01,0.7407
2011-04-04,-0.7353
2011-04-05,0.5926
2011-04-06,0.0
2011-04-07,-0.5891
2011-04-08,-4.7407
2011-04-11,-6.9984
2011-04-12,-7.8595
2011-04-13,-3.6298
2011-04-14,4.5198
2011-04-15,4.6847
2011-04-18,20.1377
2011-04-19,-6.8768
2011-04-20,3.2308
2011-04-21,2.2355
2011-04-25,1.312
2011-04-26,2.1583
2011-04-27,-1.338
2011-04-28,1.9272
2011-04-29,1.9607999999999999
2011-05-02,0.4121
2011-05-03,-3.1464
2011-05-04,-1.1299
2011-05-05,0.7143
2011-05-06,-0.1418
2011-05-09,1.8466
2011-05-10,1.2551999999999999
2011-05-11,-1.3774
2011-05-12,0.419
2011-05-13,1.3908
2011-05-16,-2.6063
2011-05-17,10.0
2011-05-18,2.4328
2011-05-19,1.25
2011-05-20,0.8642
2011-05-23,0.7344
2011-05-24,3.2807
2011-05-25,1.7647
2011-05-26,-1.7341
2011-05-27,0.0
2011-05-31,-4.3529
2011-06-01,-5.6581
2011-06-02,1.8253
2011-06-03,3.7132
2011-06-06,-0.6173
2011-06-07,0.1242
2011-06-08,0.0
2011-06-09,1.3648
2011-06-10,-0.4896
2011-06-13,5.1661
2011-06-14,-0.9357
2011-06-15,-0.1181
2011-06-16,0.1182
2011-06-17,-6.1393
2011-06-20,5.1572
2011-06-21,-2.8708
2011-06-22,-1.4778
2011-06-23,0.5
2011-06-24,0.8706
2011-06-27,4.5623000000000005
2011-06-28,0.3538
2011-06-29,-3.0552
2011-06-30,-0.9697
2011-07-01,0.1224
2011-07-05,-1.467
2011-07-06,2.9777
2011-07-07,-1.2048
2011-07-08,-1.4634
2011-07-11,-0.3713
2011-07-12,1.8634
2011-07-13,-0.9756
2011-07-14,-1.7241
2011-07-15,0.3759
2011-07-18,0.2497
2011-07-19,2.7397
2011-07-20,-2.7879
2011-07-21,2.4938000000000002
2011-07-22,-1.4599
2011-07-25,-0.1235
2011-07-26,-4.2027
2011-07-27,-2.5806
2011-07-28,5.9603
2011-07-29,-0.375
2011-08-01,0.3764
2011-08-02,-12.5
2011-08-03,-0.2857
2011-08-04,-8.7393
2011-08-05,-1.2559
2011-08-08,-2.0668
2011-08-09,6.0065
2011-08-10,-17.7642
2011-08-11,1.1173
2011-08-12,-4.7882
2011-08-15,-2.5145
2011-08-16,6.3492
2011-08-17,10.2612
2011-08-18,-7.7834
2011-08-19,0.0
2011-08-22,-8.4404
2011-08-23,22.2445
2011-08-24,0.0
2011-08-25,-9.3443
2011-08-26,-0.5425
2011-08-29,4.9091000000000005
2011-08-30,-3.4662
2011-08-31,0.7181
2011-09-01,-2.6738
2011-09-02,-8.4249
2011-09-06,-7.8
2011-09-07,5.2061
2011-09-08,-4.7423
2011-09-09,0.2165
2011-09-12,0.8639
2011-09-13,-2.1413
2011-09-14,1.7505
2011-09-15,2.1505
2011-09-16,1.0526
2011-09-19,2.0833
2011-09-20,-6.3265
2011-09-21,0.2179
2011-09-22,2.8261
2011-09-23,3.1712
2011-09-26,-0.2049
2011-09-27,-0.616
2011-09-28,-1.8595000000000002
2011-09-29,2.9474
2011-09-30,-2.454
2011-10-03,-1.0482
2011-10-04,5.2966
2011-10-05,2.6157
2011-10-06,-1.7647
2011-10-07,-3.3932
2011-10-10,17.9752
2011-10-11,0.7005
2011-10-12,1.7391
2011-10-13,-0.6838
2011-10-14,0.6885
2011-10-17,-3.7607
2011-10-18,10.302
2011-10-19,-1.4493
2011-10-20,-1.4706000000000001
2011-10-21,14.262
2011-10-24,5.8055
2011-10-25,-4.2524
2011-10-26,2.7221
2011-10-27,2.5105
2011-10-28,-7.619
2011-10-31,-6.4801
2011-11-01,2.6772
2011-11-02,0.6135
2011-11-03,5.0305
2011-11-04,-1.016
2011-11-07,-4.6921
2011-11-08,6.1538
2011-11-09,-5.5072
2011-11-10,1.9939
2011-11-11,7.3684
2011-11-14,-2.6611000000000002
2011-11-15,-0.7194
2011-11-16,-1.3043
2011-11-17,-3.9648
2011-11-18,-0.9174
2011-11-21,-6.6358
2011-11-22,-2.6446
2011-11-23,0.5093
2011-11-25,-8.277
2011-11-28,12.7072
2011-11-29,-3.9215999999999998
2011-11-30,-1.0204
2011-12-01,-0.5155
2011-12-02,11.9171
2011-12-05,1.2346
2011-12-06,-1.2195
2011-12-07,4.1667
2011-12-08,-3.7037
2011-12-09,2.4615
2011-12-12,-1.0511
2011-12-13,-2.8832
2011-12-14,0.4687
2011-12-15,-1.3997
2011-12-16,0.3155
2011-12-19,-2.9874
2011-12-20,8.1037
2011-12-21,-2.9985
2011-12-22,-4.6368
2011-12-23,-1.7828
2011-12-27,-0.6601
2011-12-28,-3.8205999999999998
2011-12-29,1.209
2011-12-30,4.7782
2012-01-03,-0.9772
2012-01-04,-2.9605
2012-01-05,8.6441
2012-01-06,0.156
2012-01-09,-0.9346
2012-01-10,4.4025
2012-01-11,0.0
2012-01-12,3.6145
2012-01-13,1.8895
2012-01-17,-4.4223
2012-01-18,0.0
2012-01-19,1.3433
2012-01-20,2.5037000000000003
2012-01-23,0.2874
2012-01-24,6.0172
2012-01-25,0.5405
2012-01-26,0.672
2012-01-27,0.6676
2012-01-30,2.6525
2012-01-31,2.0672
2012-02-01,1.0127
2012-02-02,0.8772
2012-02-03,2.8571
2012-02-06,-0.6039
2012-02-07,-4.8603
2012-02-08,1.4049
2012-02-09,-0.5038
2012-02-10,-1.5190000000000001
2012-02-13,-0.5141
2012-02-14,2.7132
2012-02-15,-2.5157
2012-02-16,4.9032
2012-02-17,-2.337
2012-02-21,-7.1788
2012-02-22,-7.327
2012-02-23,3.9531
2012-02-24,3.2394
2012-02-27,-6.6849
2012-02-28,-2.7778
2012-02-29,-0.4511
2012-03-01,-2.4169
2012-03-02,-2.322
2012-03-05,1.5848
2012-03-06,-3.7441
2012-03-07,0.9724
2012-03-08,-1.4445999999999999
2012-03-09,4.5603
2012-03-12,-44.5483
2012-03-13,0.8427
2012-03-14,-9.1922
2012-03-15,-4.2945
2012-03-16,1.6026
2012-03-19,-4.1009
2012-03-20,-4.2763
2012-03-21,-2.0619
2012-03-22,-12.6316
2012-03-23,-6.0241
2012-03-26,4.7009
2012-03-27,-7.7551
2012-03-28,2.6549
2012-03-29,-2.1552
2012-03-30,-2.6432
2012-04-02,-0.4525
2012-04-03,-2.7273
2012-04-04,-0.9346
2012-04-05,4.717
2012-04-09,-5.8559
2012-04-10,-0.9569
2012-04-11,1.9324
2012-04-12,-1.4218
2012-04-13,-0.4808
2012-04-16,-4.8309
2012-04-17,-0.5076
2012-04-18,0.5102
2012-04-19,5.5838
2012-04-20,-6.7308
2012-04-23,-3.6082
2012-04-24,0.5348
2012-04-25,-7.4468
2012-04-26,-8.046
2012-04-27,-8.125
2012-04-30,6.1224
2012-05-01,6.4103
2012-05-02,9.0361
2012-05-03,0.5525
2012-05-04,-3.8462
2012-05-07,1.1429
2012-05-08,1.1299
2012-05-09,0.0
2012-05-10,11.7318
2012-05-11,-3.0
2012-05-14,9.2784
2012-05-15,-0.9434
2012-05-16,-4.2857
2012-05-17,-0.995
2012-05-18,-2.0101
2012-05-21,-3.5897
2012-05-22,-4.7872
2012-05-23,0.5587
2012-05-24,6.1111
2012-05-25,-3.1414
2012-05-29,2.1622
2012-05-30,2.1164
2012-05-31,2.0725
2012-06-01,4.0609
2012-06-04,-2.439
2012-06-05,0.0
2012-06-06,0.0
2012-06-07,6.5
2012-06-08,0.0
2012-06-11,2.3474
2012-06-12,-2.7523
2012-06-13,0.9434
2012-06-14,4.2056000000000004
2012-06-15,22.87
2012-06-18,-4.7445
2012-06-19,-3.8314
2012-06-20,0.0
2012-06-21,7.5697
2012-06-22,8.1481
2012-06-25,-1.7123
2012-06-26,2.7875
2012-06-27,-6.7797
2012-06-28,-70.6727
2012-06-29,-16.1423
2012-07-02,2.7631
2012-07-03,6.8345
2012-07-05,-3.8384
2012-07-06,3.3438
2012-07-09,5.709
2012-07-10,-8.7821
2012-07-11,-3.707
2012-07-12,2.1711
2012-07-13,1.4732
2012-07-16,87.2415
2012-07-17,20.3008
2012-07-18,-16.875
2012-07-19,-12.782
2012-07-20,-1.7241
2012-07-23,-3.5088
2012-07-24,-2.7273
2012-07-25,7.4766
2012-07-26,-4.3478
2012-07-27,0.0
2012-07-30,0.0
2012-07-31,-2.7273
2012-08-01,1.8692
2012-08-02,-5.5046
2012-08-03,-1.9417
2012-08-06,-1.6832
2012-08-07,-0.4721
2012-08-08,-5.9002
2012-08-09,4.3011
2012-08-10,-4.7423
2012-08-13,-2.5974
2012-08-14,-1.1111
2012-08-15,-3.9326
2012-08-16,1.7544
2012-08-17,-3.4626
2012-08-20,-0.5804
2012-08-21,2.1707
2012-08-22,-0.0147
2012-08-23,0.1539
2012-08-24,14.7121
2012-08-27,-6.1224
2012-08-28,3.2609
2012-08-29,-1.0526
2012-08-30,-3.1915
2012-08-31,-1.0989
2012-09-04,0.0
2012-09-05,2.7778
2012-09-06,-0.5405
2012-09-07,1.1005
2012-09-10,1.0617
2012-09-11,0.0
2012-09-12,1.0638
2012-09-13,0.0
2012-09-14,-2.3158
2012-09-17,13.1466
2012-09-18,13.3333
2012-09-19,-5.8824
2012-09-20,2.6786
2012-09-21,-2.6087
2012-09-24,-6.25
2012-09-25,-7.9048
2012-09-26,8.5832
2012-09-27,-2.8571
2012-09-28,-2.549
2012-10-01,0.6036
2012-10-02,-4.7688
2012-10-03,12.3581
2012-10-04,-5.6075
2012-10-05,0.0
2012-10-08,-0.9901
2012-10-09,0.0
2012-10-10,1.0
2012-10-11,0.9901
2012-10-12,0.0
2012-10-15,-1.9607999999999999
2012-10-16,1.0
2012-10-17,-0.9901
2012-10-18,-2.0
2012-10-19,-3.2653
2012-10-22,-3.9887
2012-10-23,2.7260999999999997
2012-10-24,1.6176
2012-10-25,-4.2231
2012-10-26,-1.0302
2012-10-31,-1.0687
2012-11-01,7.7440999999999995
2012-11-02,13.5417
2012-11-05,-5.5046
2012-11-06,-19.6966
2012-11-07,-2.0553
2012-11-08,-9.2578
2012-11-09,-6.8186
2012-11-12,0.0
2012-11-13,-1.4599
2012-11-14,-6.6667
2012-11-15,-4.7619
2012-11-16,5.0
2012-11-19,-2.9167
2012-11-20,5.4568
2012-11-21,0.7752
2012-11-23,-1.5385
2012-11-26,-3.75
2012-11-27,3.8961
2012-11-28,0.0
2012-11-29,1.5625
2012-11-30,-1.5385
2012-12-03,1.5625
2012-12-04,7.2308
2012-12-05,-3.8737
2012-12-06,4.3284
2012-12-07,0.8584
2012-12-10,4.9379
2012-12-11,3.1342
2012-12-12,-1.1796
2012-12-13,-4.1114
2012-12-14,-3.3022
2012-12-17,-7.7418
2012-12-18,-0.6977
2012-12-19,0.0781
2012-12-20,0.0
2012-12-21,-0.156
2012-12-24,0.0195
2012-12-26,0.0
2012-12-27,0.8202
2012-12-28,-3.9318
2012-12-31,0.0
2013-01-02,6.4516
2013-01-03,3.7879
2013-01-04,-1.5876000000000001
2013-01-07,8.3071
2013-01-08,-0.9502
2013-01-09,12.0041
2013-01-10,-6.1728
2013-01-11,-4.6053
2013-01-14,-2.069
2013-01-15,-1.4085
2013-01-16,-1.4107
2013-01-17,-1.0324
2013-01-18,1.0249
2013-01-22,0.0
2013-01-23,2.8986
2013-01-24,1.0563
2013-01-25,-10.5052
2013-01-28,3.5624000000000002
2013-01-29,0.5733
2013-01-30,-2.8128
2013-01-31,0.1731
2013-02-01,2.0829
2013-02-04,3.8082000000000003
2013-02-05,1.4493
2013-02-06,0.0
2013-02-07,-1.4285999999999999
2013-02-08,-0.1721
2013-02-11,-2.2775
2013-02-12,-0.3157
2013-02-13,0.7172
2013-02-14,-2.3398
2013-02-15,1.5152
2013-02-19,-2.9851
2013-02-20,0.0
2013-02-21,0.0
2013-02-22,1.3846
2013-02-25,-5.9181
2013-02-26,1.4516
2013-02-27,-1.0334
2013-02-28,-2.008
2013-03-01,-1.6393
2013-03-04,-4.8333
2013-03-05,8.5814
2013-03-06,-0.0202
2013-03-07,-1.5628
2013-03-08,1.0038
2013-03-11,0.5983
2013-03-12,3.5282
2013-03-13,-2.629
2013-03-14,4.0
2013-03-15,-1.2308
2013-03-18,0.6231
2013-03-19,-0.9288
2013-03-20,1.4258
2013-03-21,-2.9463
2013-03-22,4.623
2013-03-25,-2.9016
2013-03-26,1.5625
2013-03-27,-1.5385
2013-03-28,3.125
2013-04-01,-0.7576
2013-04-02,-0.7634
2013-04-03,-0.0577
2013-04-04,0.0577
2013-04-05,-1.5385
2013-04-08,1.5625
2013-04-09,-1.8462
2013-04-10,-0.4898
2013-04-11,0.4922
2013-04-12,-0.8131
2013-04-15,-2.8148
2013-04-16,-1.9512
2013-04-17,-2.3528000000000002
2013-04-18,0.1698
2013-04-19,5.0546
2013-04-22,-3.9943999999999997
2013-04-23,-1.6600000000000001
2013-04-24,0.8547
2013-04-25,-1.1017
2013-04-26,-3.1384
2013-04-29,0.3207
2013-04-30,-2.9762
2013-05-01,-0.9316
2013-05-02,-0.9174
2013-05-03,-1.0764
2013-05-06,-0.7488
2013-05-07,3.7605
2013-05-08,5.4306
2013-05-09,-2.5647
2013-05-10,-0.7299
2013-05-13,1.6042999999999998
2013-05-14,7.0504
2013-05-15,-4.9472000000000005
2013-05-16,0.0
2013-05-17,4.8276
2013-05-20,-4.6053
2013-05-21,3.4483
2013-05-22,0.0
2013-05-23,1.1458
2013-05-24,-1.1535
2013-05-28,1.5211999999999999
2013-05-29,-3.2225
2013-05-30,-0.7211
2013-05-31,-0.0214
2013-06-03,-0.8547
2013-06-04,0.0
2013-06-05,-4.9353
2013-06-06,-0.2834
2013-06-07,1.8529
2013-06-10,5.8929
2013-06-11,2.3609
2013-06-12,-1.1532
2013-06-13,-3.3333
2013-06-14,-1.2392
2013-06-17,-0.491
2013-06-18,1.0526
2013-06-19,-2.691
2013-06-20,-1.6392
2013-06-21,-2.9588
2013-06-24,-0.5607
2013-06-25,-0.9398
2013-06-26,-2.8226
2013-06-27,1.3424
2013-06-28,-10.7659
2013-07-01,5.83
2013-07-02,-0.5101
2013-07-03,2.5378
2013-07-05,-2.0
2013-07-08,2.0408
2013-07-09,-3.475
2013-07-10,3.6001
2013-07-11,-1.0375
2013-07-12,3.0693
2013-07-15,-5.3922
2013-07-16,8.0311
2013-07-17,1.199
2013-07-18,4.2654
2013-07-19,2.9545
2013-07-22,-3.3113
2013-07-23,1.3699
2013-07-24,-2.4775
2013-07-25,-1.6166
2013-07-26,-0.2347
2013-07-29,-3.7647
2013-07-30,4.6455
2013-07-31,0.4673
2013-08-01,-3.9535
2013-08-02,-3.1477
2013-08-05,0.0
2013-08-06,1.5
2013-08-07,-1.2315
2013-08-08,-0.2494
2013-08-09,3.5
2013-08-12,-4.1063
2013-08-13,-2.267
2013-08-14,-3.0928
2013-08-15,-4.5213
2013-08-16,-3.6212
2013-08-19,1.1561
2013-08-20,-2.0
2013-08-21,-4.0816
2013-08-22,3.9514
2013-08-23,-0.2924
2013-08-26,-2.346
2013-08-27,-1.8018
2013-08-28,1.2232
2013-08-29,-0.7855
2013-08-30,0.4872
2013-09-03,3.0303
2013-09-04,2.3529
2013-09-05,1.7241
2013-09-06,0.8475
2013-09-09,2.2409
2013-09-10,2.7397
2013-09-11,-2.6667
2013-09-12,0.0
2013-09-13,0.274
2013-09-16,2.7321999999999997
2013-09-17,1.5957
2013-09-18,8.9005
2013-09-19,-0.7212
2013-09-20,-0.7264
2013-09-23,-3.1707
2013-09-24,-2.0151
2013-09-25,6.1697
2013-09-26,-4.1162
2013-09-27,4.0404
2013-09-30,-2.4272
2013-10-01,0.7463
2013-10-02,-0.9877
2013-10-03,-1.4963
2013-10-04,0.7595
2013-10-07,-2.2613
2013-10-08,-2.3136
2013-10-09,-2.8947000000000003
2013-10-10,1.084
2013-10-11,-5.3619
2013-10-14,-1.983
2013-10-15,-2.8902
2013-10-16,6.8452
2013-10-17,-1.1142
2013-10-18,-2.2535
2013-10-21,1.4409
2013-10-22,-1.7045
2013-10-23,1.0983
2013-10-24,7.49
2013-10-25,-4.2553
2013-10-28,-2.5
2013-10-29,-3.1303
2013-10-30,-3.533
2013-10-31,-3.6585
2013-11-01,2.8481
2013-11-04,0.6154
2013-11-05,-0.3058
2013-11-06,-6.135
2013-11-07,-1.3072
2013-11-08,3.9735
2013-11-11,-1.2739
2013-11-12,-4.5161
2013-11-13,9.7973
2013-11-14,0.3077
2013-11-15,-0.9202
2013-11-18,-3.7152
2013-11-19,-2.8939
2013-11-20,-2.9801
2013-11-21,-5.1195
2013-11-22,1.4388
2013-11-25,4.9645
2013-11-26,2.027
2013-11-27,0.0
2013-11-29,3.9735
2013-12-02,1.5924
2013-12-03,-4.3887
2013-12-04,-1.9672
2013-12-05,-1.6722000000000001
2013-12-06,-1.7006999999999999
2013-12-09,0.0
2013-12-10,1.7301
2013-12-11,-0.3401
2013-12-12,2.3891
2013-12-13,-1.3333
2013-12-16,2.027
2013-12-17,-2.3179
2013-12-18,-1.0169
2013-12-19,-4.7945
2013-12-20,0.7194
2013-12-23,-0.3571
2013-12-24,-1.4337
2013-12-26,0.0
2013-12-27,1.4545
2013-12-30,3.9427
2013-12-31,5.8621
2014-01-02,9.4463
2014-01-03,-1.4881
2014-01-06,1.2085
2014-01-07,3.5821
2014-01-08,-2.8818
2014-01-09,-2.9674
2014-01-10,0.0
2014-01-13,-2.7523
2014-01-14,0.6289
2014-01-15,2.8125
2014-01-16,-0.304
2014-01-17,-0.6098
2014-01-21,0.9202
2014-01-22,-0.6079
2014-01-23,0.6116
2014-01-24,-1.2158
2014-01-27,-0.3077
2014-01-28,-3.3951000000000002
2014-01-29,-2.2364
2014-01-30,-4.902
2014-01-31,0.6873
2014-02-03,-2.2184
2014-02-04,-1.5707
2014-02-05,-0.3546
2014-02-06,1.0676
2014-02-07,4.5775
2014-02-10,1.0101
2014-02-11,2.0
2014-02-12,0.0
2014-02-13,1.3072
2014-02-14,-0.9677
2014-02-18,-4.5603
2014-02-19,0.6826
2014-02-20,1.3559
2014-02-21,-0.6689
2014-02-24,-0.6734
2014-02-25,-2.3729
2014-02-26,3.125
2014-02-27,0.2967
2014-02-28,-0.6315
2014-03-03,0.3378
2014-03-04,3.367
2014-03-05,0.9772
2014-03-06,0.9677
2014-03-07,4.7923
2014-03-10,4.2683
2014-03-11,-2.7778
2014-03-12,0.4511
2014-03-13,4.7904
2014-03-14,-1.7143000000000002
2014-03-17,1.3081
2014-03-18,-1.0043
2014-03-19,0.5797
2014-03-20,0.0
2014-03-21,-1.7290999999999999
2014-03-24,-1.173
2014-03-25,-2.0772
2014-03-26,-3.6364
2014-03-27,0.6289
2014-03-28,0.3125
2014-03-31,4.3614
2014-04-01,2.6866
2014-04-02,1.7442
2014-04-03,-2.5714
2014-04-04,-3.2258
2014-04-07,-3.3333
2014-04-08,0.0
2014-04-09,0.9404
2014-04-10,-2.9154
2014-04-11,-0.1959
2014-04-14,-5.7692
2014-04-15,-4.4218
2014-04-16,2.4911
2014-04-17,-0.3472
2014-04-21,0.1742
2014-04-22,4.6957
2014-04-23,-2.3256
2014-04-24,-1.7006999999999999
2014-04-25,-1.7301
2014-04-28,-3.169
2014-04-29,5.0909
2014-04-30,-2.0761
2014-05-01,-2.4735
2014-05-02,3.6231999999999998
2014-05-05,-4.8951
2014-05-06,-1.1029
2014-05-07,0.7435
2014-05-08,0.738
2014-05-09,0.0
2014-05-12,0.0
2014-05-13,-0.7326
2014-05-14,0.369
2014-05-15,10.2941
2014-05-16,-0.3333
2014-05-19,1.0033
2014-05-20,-4.6358
2014-05-21,2.0833
2014-05-22,1.3605
2014-05-23,0.0
2014-05-27,0.3356
2014-05-28,1.0033
2014-05-29,-0.6623
2014-05-30,3.0
2014-06-02,0.3236
2014-06-03,0.9677
2014-06-04,3.1949
2014-06-05,0.6192
2014-06-06,0.0
2014-06-09,0.9231
2014-06-10,0.6098
2014-06-11,-0.303
2014-06-12,-0.304
2014-06-13,2.1341
2014-06-16,-0.1493
2014-06-17,4.0359
2014-06-18,0.2874
2014-06-19,-0.2865
2014-06-20,0.8621
2014-06-23,0.2849
2014-06-24,-3.125
2014-06-25,-0.2933
2014-06-26,-3.8235
2014-06-27,1.8349
2014-06-30,1.8018
2014-07-01,0.885
2014-07-02,1.1696
2014-07-03,1.1561
2014-07-07,-2.5714
2014-07-08,-5.2786
2014-07-09,-1.2384
2014-07-10,-0.3135
2014-07-11,1.2579
2014-07-14,0.3106
2014-07-15,0.1548
2014-07-16,-2.0093
2014-07-17,-1.2618
2014-07-18,0.3195
2014-07-21,-1.9108
2014-07-22,-0.974
2014-07-23,-0.6557
2014-07-24,0.9901
2014-07-25,0.0
2014-07-28,-1.9607999999999999
2014-07-29,-3.6667
