ticker,INLB US Equity
2012-07-10,3.4783
2012-07-11,-5.8824
2012-07-12,0.0
2012-07-16,11.607099999999999
2012-07-17,-10.4
2012-07-20,0.0
2012-07-23,-1.7856999999999998
2012-07-24,1.8182
2012-08-02,6.25
2012-08-03,-15.9664
2012-08-06,0.0
2012-08-07,0.0
2012-08-15,-33.0
2012-08-17,-7.4627
2012-08-20,0.0
2012-08-21,6.6129
2012-08-27,5.9002
2012-08-28,-25.7143
2012-09-04,-32.6923
2012-09-06,5.7143
2012-09-07,0.0
2012-09-13,67.5676
2012-09-14,-11.2903
2012-09-19,18.1818
2012-09-20,7.6923
2012-09-21,4.2857
2012-09-24,2.7397
2012-09-25,0.0
2012-09-26,2.6667
2012-09-28,3.8961
2012-10-02,-25.0
2012-10-03,13.3333
2012-10-08,2.9412000000000003
2012-10-09,0.0
2012-10-15,-14.2857
2012-10-18,8.3333
2012-10-23,0.0
2012-10-24,0.0
2012-10-25,-60.0
2012-10-31,111.1538
2012-11-01,-8.9253
2012-11-02,9.4
2012-11-05,27.9707
2012-11-06,44.2857
2012-11-09,0.0
2012-11-19,-1.9802
2012-12-04,-5.0505
2012-12-05,-1.0638
2012-12-18,-19.3548
2013-01-02,-1.3333
2013-01-23,-59.4595
2013-01-24,10.3333
2013-01-25,-9.3656
2013-01-28,96.6667
2013-01-30,-13.5593
2013-02-05,15.6863
2013-02-12,13.5593
2013-02-20,11.9403
2013-02-25,-20.0
2013-02-26,-58.3333
2013-02-27,80.0
2013-02-28,-44.4444
2013-03-01,20.0
2013-03-04,33.3333
2013-03-08,0.0
2013-03-11,0.0
2013-03-12,0.0
2013-03-13,-12.5
2013-03-14,0.0
2013-03-21,-34.2857
2013-03-22,182.6087
2013-03-25,-38.4615
2013-03-26,55.0
2013-03-28,-67.5504
2013-04-01,173.3768
2013-04-02,-27.2727
2013-04-03,0.0
2013-04-12,-37.5
2013-04-16,20.0
2013-04-22,33.3333
2013-04-23,0.0
2013-04-24,-2.5
2013-04-25,25.641
2013-04-26,-48.9796
2013-05-02,98.0
2013-05-03,-39.3939
2013-05-06,-13.3333
2013-05-07,32.6923
2013-05-08,1.4493
2013-05-09,0.0
2013-05-15,5.7143
2013-05-16,-13.5135
2013-05-17,-18.75
2013-05-21,50.0
2013-05-22,0.0
2013-05-31,25.641
2013-06-03,-2.0408
2013-06-12,-41.6667
2013-06-13,42.8571
2013-06-14,-4.375
2013-06-17,15.0327
2013-06-18,-11.1364
2013-06-20,-0.2558
2013-06-21,12.8205
2013-06-24,-13.6364
2013-06-25,13.1579
2013-06-27,2.3256
2013-07-02,-23.2102
2013-07-09,-26.0081
2013-07-10,160.0
2013-07-11,-53.8462
2013-07-12,0.0
2013-07-15,120.0
2013-07-16,-10.6061
2013-07-18,-32.2034
2013-07-19,0.0
2013-07-22,-25.0
2013-07-23,-16.6667
2013-07-25,20.0
2013-07-29,-5.0
2013-07-30,-29.8246
2013-07-31,50.0
2013-08-01,-23.3333
2013-08-06,4.3478
2013-08-08,29.1667
2013-08-09,0.0
2013-08-14,-16.129
2013-08-15,-3.8462
2013-08-16,0.0
2013-08-20,0.0
2013-08-22,8.0
2013-08-23,-11.1111
2013-08-26,16.6667
2013-08-27,-3.5714
2013-09-03,3.7037
2013-09-10,-1.7856999999999998
2013-09-12,-15.6364
2013-09-16,-5.1724
2013-09-19,-22.7273
2013-09-20,0.0
2013-09-25,-11.7647
2013-09-27,6.6667
2013-09-30,-6.25
2013-10-01,46.6667
2013-10-02,-51.8182
2013-10-03,13.2075
2013-10-04,-8.3333
2013-10-07,9.0909
2013-10-08,0.0
2013-10-14,0.0
2013-10-15,110.9375
2013-10-17,-37.1852
2013-10-18,-6.2893
2013-10-29,-19.4631
2013-10-31,66.6667
2013-11-04,0.0
2013-11-06,0.0
2013-11-07,0.0
2013-11-11,25.0
2013-11-12,0.0
2013-11-15,-20.0
2013-11-27,-10.0
2013-12-02,-3.8889
2013-12-03,73.4104
2013-12-04,-40.0
2013-12-05,11.1111
2013-12-09,-20.0
2013-12-10,0.0
2013-12-11,25.0
2013-12-16,0.0
2013-12-17,-30.0
2013-12-24,78.5714
2013-12-31,-20.0
2014-01-02,0.0
2014-01-03,25.0
2014-01-06,0.0
2014-01-07,0.0
2014-01-08,0.0
2014-01-09,-12.0
2014-01-10,36.3636
2014-01-14,-3.3333
2014-01-15,-17.2414
2014-01-17,20.8333
2014-01-21,-27.5862
2014-01-27,38.0952
2014-01-28,0.0
2014-01-29,-13.7931
2014-01-30,4.0
2014-01-31,11.538499999999999
2014-02-03,72.4138
2014-02-04,10.0
2014-02-05,27.2727
2014-02-06,-10.7589
2014-02-10,-3.952
2014-02-11,0.0
2014-02-12,-33.3333
2014-02-13,-2.5
2014-02-14,-20.5128
2014-02-18,12.9032
2014-02-19,0.0
2014-02-20,-2.8571
2014-02-21,0.0
2014-02-24,2.9412000000000003
2014-02-26,5.7143
2014-02-27,-16.1824
2014-02-28,0.0
2014-03-03,0.0
2014-03-04,19.3067
2014-03-05,-16.2162
2014-03-06,16.129
2014-03-07,0.0
2014-03-10,2.7778
2014-03-11,-2.7027
2014-03-13,0.0
2014-03-14,-16.6667
2014-03-17,0.0
2014-03-19,20.0
2014-03-20,0.0
2014-03-21,-16.6667
2014-03-24,0.0
2014-03-25,0.0
2014-03-26,20.0
2014-03-27,8.3333
2014-03-28,2.5641
2014-03-31,-15.0
2014-04-01,11.7647
2014-04-02,-5.2632
2014-04-03,-16.6667
2014-04-04,16.6667
2014-04-07,11.4286
2014-04-08,-0.5128
2014-04-09,-14.9485
2014-04-10,15.1136
2014-04-11,-34.1395
2014-04-14,35.8481
2014-04-15,-8.8268
2014-04-16,-3.2271
2014-04-17,-16.6319
2014-04-21,23.95
2014-04-24,-19.3223
2014-04-25,0.0
2014-05-01,19.95
2014-05-05,-16.6319
2014-05-06,0.0
2014-05-07,0.0
2014-05-08,0.0
2014-05-09,0.0
2014-05-12,0.0
2014-05-14,3.6
2014-05-15,-15.0579
2014-05-16,20.4545
2014-05-19,-1.8868
2014-05-22,7.6923
2014-05-23,-10.7143
2014-05-27,3.6
2014-05-28,-3.4749
2014-05-29,-15.95
2014-05-30,5.1754999999999995
2014-06-02,-4.9774
2014-06-03,19.0476
2014-06-04,6.8
2014-06-05,-22.0506
2014-06-06,1.8018
2014-06-09,3.8938
2014-06-10,4.4861
2014-06-11,0.0
2014-06-12,16.9565
2014-06-13,0.0
2014-06-16,-4.0892
2014-06-17,0.7752
2014-06-24,-3.8462
2014-06-25,-8.0
2014-06-26,-13.0435
2014-06-27,19.5
2014-06-30,-9.3358
2014-07-01,0.0
2014-07-03,10.7586
2014-07-07,-12.5
2014-07-09,9.5238
2014-07-11,-8.6957
2014-07-14,2.3810000000000002
2014-07-15,-6.9767
2014-07-16,-10.0
2014-07-17,0.0
2014-07-18,1.1111
2014-07-22,15.3846
2014-07-23,-14.2857
2014-07-24,-1.4931
2014-07-25,1.5157
2014-07-28,-1.4931
2014-07-29,18.435
2014-07-30,0.0
2014-07-31,-4.7619
2014-08-04,-0.0625
2014-08-06,0.0
2014-08-08,0.0
2014-08-11,-24.7967
2014-08-12,13.0977
2014-08-13,-11.6912
2014-08-15,26.5612
2014-08-18,0.0
2014-08-19,-15.7895
2014-08-20,0.0
2014-08-21,-6.25
2014-08-22,-6.6667
2014-08-25,7.1429
2014-08-26,0.0
2014-08-27,-6.6667
2014-08-28,7.1429
2014-08-29,0.0
2014-09-02,0.0
2014-09-03,6.6667
2014-09-04,0.0
2014-09-08,-37.5
2014-09-09,0.0
2014-09-10,10.0
2014-09-12,-9.0909
2014-09-15,0.0
2014-09-17,0.0
2014-09-18,50.0
2014-09-19,-16.6667
2014-09-22,0.0
2014-09-25,-40.0
2014-09-26,72.0
2014-09-29,7.7519
2014-09-30,7.9137
2014-10-01,0.0
2014-10-02,0.0
2014-10-03,-0.0833
2014-10-06,33.4445
2014-10-07,-10.0
2014-10-08,-16.6667
2014-10-09,-26.6667
2014-10-10,0.0
2014-10-13,8.9773
2014-10-14,0.1043
2014-10-15,-8.3333
2014-10-16,18.1818
2014-10-17,0.0
2014-10-20,-7.6923
2014-10-21,8.3333
2014-10-22,0.7692
2014-10-23,14.4084
2014-10-24,13.3445
2014-10-27,-33.1862
2014-10-28,32.1586
2014-10-29,-18.5417
2014-10-30,22.6598
2014-10-31,-6.6722
2014-11-03,0.0894
2014-11-04,0.0
2014-11-05,0.0
2014-11-06,0.0
2014-11-07,-21.3393
2014-11-10,36.2089
2014-11-11,11.75
2014-11-12,13.2737
2014-11-13,5.3325
2014-11-14,0.0
2014-11-17,-24.9375
2014-11-18,-0.0833
2014-11-19,0.0
2014-11-20,26.6667
2014-11-21,-21.1184
2014-11-24,19.975
2014-11-25,-33.1943
2014-11-26,15.8169
2014-11-28,-0.584
2014-12-01,14.8667
2014-12-02,-6.727
2014-12-03,-12.6951
2014-12-04,-3.3816
2014-12-05,4.1
2014-12-08,7.4928
2014-12-09,-8.8472
2014-12-10,25.4902
2014-12-11,0.0
2014-12-12,-1.25
2014-12-16,1.2658
2014-12-17,3.125
2014-12-18,-9.0909
2014-12-22,-15.75
2014-12-23,2.8684
2014-12-24,0.0
2014-12-26,0.0
2014-12-29,0.0
2014-12-30,0.0
2014-12-31,0.0
2015-01-05,0.0
2015-01-06,0.0
2015-01-07,0.0
2015-01-08,0.0
2015-01-09,13.8462
2015-01-12,1.3514
2015-01-13,4.5833
2015-01-14,-3.1076
2015-01-15,-17.7632
2015-01-21,2.4
2015-01-22,18.6523
2015-01-27,-15.7202
2015-01-29,17.1875
2015-01-30,0.0
2015-02-02,0.0
2015-02-03,-13.3333
2015-02-04,0.1442
2015-02-05,0.0
2015-02-06,0.0
2015-02-09,-9.6015
2015-02-10,1.9649
2015-02-11,16.4062
2015-02-12,0.0895
2015-02-13,-16.4506
2015-02-17,2.8357
2015-02-18,12.3829
2015-02-19,-2.2222
2015-02-20,-8.9962
2015-02-23,8.1165
2015-02-25,-7.2185
2015-02-27,-0.4149
2015-03-02,0.0
2015-03-03,-8.3333
2015-03-04,8.9773
2015-03-05,-15.5892
2015-03-06,18.4682
2015-03-09,-8.1335
2015-03-10,8.8536
2015-03-11,8.4463
2015-03-12,-7.7885
2015-03-16,0.1043
2015-03-18,8.2292
2015-03-19,-0.1444
2015-03-23,-11.2289
2015-03-24,-3.5831
2015-03-25,-0.9009
2015-03-26,7.1591
2015-03-27,-15.2704
2015-04-01,-39.9249
2015-04-06,83.3333
2015-04-07,-18.1818
2015-04-08,-14.5833
2015-04-09,-20.6504
2015-04-10,25.7172
2015-04-13,-21.7604
2015-04-14,15.0
2015-04-15,-13.0435
2015-04-16,33.125
2015-04-17,-5.3991
2015-04-20,19.1067
2015-04-21,16.6667
2015-04-22,4.7619
2015-04-23,13.6364
2015-04-24,-20.0
2015-04-27,0.0
2015-04-28,0.0
2015-04-29,-9.625
2015-04-30,32.7801
2015-05-01,-22.3438
2015-05-04,0.2012
2015-05-05,28.5141
2015-05-06,-20.7292
2015-05-08,26.1498
2015-05-11,0.0
2015-05-12,-4.1667
2015-05-13,-12.9348
2015-05-14,19.8502
2015-05-15,0.0
2015-05-18,0.0
2015-05-20,-20.8333
2015-05-21,1.0526
2015-05-26,24.8698
2015-05-27,0.0
2015-05-28,0.1043
2015-05-29,0.0
2015-06-01,-16.6667
2015-06-02,0.875
2015-06-03,-3.8414
2015-06-08,3.0928
2015-06-09,-2.5
2015-06-11,-0.5128
2015-06-12,28.866
2015-06-15,20.0
2015-06-16,0.6667
2015-06-17,-0.6623
2015-06-18,6.6667
2015-06-19,12.5
2015-06-22,11.1111
2015-06-23,0.0
2015-06-24,5.0
2015-06-25,14.2857
2015-06-26,-16.1979
2015-06-29,-0.5594
2015-06-30,-20.0
2015-07-02,1.25
2015-07-06,4.9383
2015-07-07,0.0
2015-07-08,-5.8088
2015-07-09,-6.2451
2015-07-10,26.477899999999998
2015-07-13,5.3325
2015-07-14,-24.9375
2015-07-15,0.0416
2015-07-16,3.2043
2015-07-20,3.2258
2015-07-21,0.0
2015-07-23,-6.1328
2015-07-24,6.5335
2015-07-27,18.6719
2015-07-28,-20.8032
2015-07-29,-0.2494
2015-07-30,19.875
2015-07-31,-11.0184
2015-08-03,-12.2656
2015-08-04,20.9706
2015-08-05,-8.7965
2015-08-06,3.3091
2015-08-07,0.0
2015-08-10,3.125
2015-08-11,-9.0152
2015-08-12,16.5695
2015-08-13,2.8571
2015-08-14,-15.4514
2015-08-17,19.384
2015-08-18,21.087
2015-08-19,0.0
2015-08-20,22.7273
2015-08-21,3.7037
2015-08-24,-10.7143
2015-08-25,-4.0
2015-08-26,-0.0521
2015-08-27,-5.3674
2015-08-28,-0.8811
2015-08-31,-11.1111
2015-09-01,0.0
2015-09-02,-4.9375
2015-09-03,-0.0657
2015-09-04,5.2632
2015-09-08,-6.6875
2015-09-09,-3.5499
2015-09-10,-2.7778
2015-09-11,20.0
2015-09-14,-22.7976
2015-09-15,26.3685
2015-09-16,0.0
2015-09-17,0.0
2015-09-18,-19.4631
2015-09-22,15.1515
2015-09-24,-14.6711
2015-09-25,-7.4788
2015-09-28,0.0
2015-09-29,26.0
2015-09-30,-5.0265
2015-10-01,-27.507
2015-10-02,37.9443
2015-10-06,-26.7409
2015-10-07,14.0684
2015-10-09,-13.2083
2015-10-13,0.0
2015-10-14,11.3778
2015-10-15,-10.2155
2015-10-16,0.0
2015-10-19,-0.048
2015-10-20,11.4313
2015-10-21,0.0
2015-10-23,0.0
2015-10-26,-8.2759
2015-10-27,-9.6335
2015-10-28,0.104
2015-10-29,-0.2597
2015-10-30,16.6667
2015-11-02,3.5714
2015-11-03,0.0
2015-11-06,-3.4483
2015-11-09,-27.7679
2015-11-12,38.3189
2015-11-13,0.0894
2015-11-16,-21.4286
2015-11-19,-9.0909
2015-11-20,0.0
2015-11-23,0.0
2015-11-27,20.0
2015-11-30,-16.6667
2015-12-01,20.0
2015-12-02,0.0
2015-12-04,0.0
2015-12-07,-33.3333
2015-12-09,1.25
2015-12-10,34.5679
2015-12-11,-3.0963
2015-12-15,2.2485
2015-12-16,1.8519
2015-12-17,0.0
2015-12-18,-3.5795
2015-12-21,-31.1727
2015-12-22,9.589
2015-12-24,35.0
2015-12-28,9.7222
2015-12-29,0.4219
2015-12-30,0.8403
2015-12-31,8.3333
2016-01-04,-8.8462
2016-01-05,-14.767900000000001
2016-01-08,18.8119
2016-01-11,-7.5
2016-01-12,-0.732
2016-01-13,17.9807
2016-01-14,-7.5481
2016-01-15,-12.6365
2016-01-19,2.2619
2016-01-20,-2.2119
2016-01-21,19.0476
2016-01-22,8.0
2016-01-25,-1.4815
2016-01-28,-20.9586
2016-01-29,42.6873
2016-02-01,-10.7917
2016-02-05,-10.3223
2016-02-08,0.8333
2016-02-09,-0.8264
2016-02-10,0.0
2016-02-11,0.0
2016-02-12,0.0
2016-02-22,1.6667
2016-03-03,0.0
2016-03-04,-1.6393
2016-03-07,0.0
2016-03-08,15.0
2016-03-10,-6.5217
2016-03-17,4.6512
2016-03-24,24.4444
2016-03-28,0.0
2016-03-31,25.0
2016-04-01,4.7619
2016-04-04,-9.0909
2016-04-05,-10.0
2016-04-06,-2.8472
2016-04-07,-1.4653
2016-04-08,-1.342
2016-04-11,-7.3529
2016-04-12,1.5476
2016-04-13,0.0391
2016-04-14,-9.375
2016-04-18,-3.4483
2016-04-19,8.8393
2016-04-20,0.082
2016-04-21,-8.1967
2016-04-22,0.0
2016-04-25,-7.1429
2016-04-26,-3.8462
2016-04-27,0.4
2016-04-28,11.5538
2016-04-29,4.2857
2016-05-02,-0.6849
2016-05-03,10.3448
2016-05-04,0.0
2016-05-05,0.0
2016-05-06,-11.875
2016-05-09,13.4752
2016-05-10,-11.875
2016-05-11,-0.7092
2016-05-12,0.0
2016-05-13,0.0
2016-05-16,0.0893
2016-05-17,0.0
2016-05-18,-0.0892
2016-05-19,0.0
2016-05-23,7.1429
2016-05-24,-5.125
2016-05-25,-8.5639
2016-05-26,7.4448
2016-05-27,-7.0183
2016-05-31,7.5962
2016-06-01,0.0
2016-06-02,-9.2046
2016-06-03,0.7874
2016-06-08,17.1875
2016-06-09,-13.875
2016-06-10,0.6289
2016-06-14,0.0
2016-06-16,-7.6923
2016-06-17,0.0
2016-06-20,0.0
2016-06-21,-11.9792
2016-06-22,-0.5917
2016-06-23,-4.7619
2016-06-24,-9.5
2016-06-27,-0.5525
2016-06-28,-10.9722
2016-06-29,24.181
2016-07-01,-32.5377
2016-07-06,4.4693
2016-07-11,0.0
2016-07-12,30.0357
2016-07-13,-7.8821
2016-07-19,-4.7619
2016-07-22,0.0
2016-07-26,22.5
2016-07-28,0.0
2016-08-02,-28.5714
2016-08-04,0.0
2016-08-05,4.1071
2016-08-08,-3.9451
2016-08-09,0.0
2016-08-12,0.0
2016-08-16,0.0
2016-08-17,0.0
2016-08-19,0.0
2016-08-22,28.5714
2016-08-23,-11.1111
2016-08-25,-18.125
2016-08-29,6.8702
2016-08-30,0.0
2016-09-01,0.0
2016-09-02,-35.0
2016-09-09,10.1648
2016-09-13,3.7406
2016-09-14,0.0
2016-09-15,53.8462
2016-09-16,-37.5
2016-09-23,60.0
2016-09-26,-2.5
2016-09-27,0.0
2016-09-29,-16.6667
2016-10-03,0.0
2016-10-04,0.0
2016-10-05,23.0769
2016-10-06,25.0
2016-10-07,-10.0
2016-10-11,11.1111
2016-10-17,0.0
2016-10-18,-40.0
2016-10-20,0.0
2016-10-21,16.4583
2016-10-24,-14.1324
2016-10-25,0.0
2016-10-27,0.0
2016-10-31,0.0
2016-11-03,-8.3333
2016-11-04,0.0
2016-11-07,0.0
2016-11-09,26.5909
2016-11-10,-30.9695
2016-11-14,-14.6944
2016-11-18,7.3171
2016-11-22,-6.8182
2016-11-23,-13.4146
2016-11-25,12.6761
2016-11-28,0.0
2016-12-01,0.0
2016-12-05,0.0
2016-12-07,-11.25
2016-12-09,26.7606
2016-12-12,-28.6111
2016-12-15,55.642
2016-12-16,10.125
2016-12-19,-9.1941
2016-12-20,20.0
2016-12-21,16.6667
2016-12-22,-7.1429
2016-12-23,-45.9615
2016-12-27,70.8185
2016-12-28,0.0
2016-12-29,-39.4792
2016-12-30,37.6936
2017-01-04,57.375
2017-01-06,-49.0071
2017-01-09,96.8847
2017-01-10,-50.0
2017-01-17,1.5823
2017-01-18,12.1495
2017-01-19,11.1111
2017-01-23,58.0
2017-01-25,-40.3481
2017-01-26,3.9788
2017-01-27,6.1224
2017-02-02,-5.7692
2017-02-03,61.2245
2017-02-06,-37.8165
2017-02-07,42.4936
2017-02-08,5.7143
2017-02-13,-18.9189
2017-02-16,-16.4583
2017-02-17,0.9975
2017-02-21,0.0
2017-02-22,14.5679
2017-03-02,0.0
2017-03-03,0.0
2017-03-06,-13.4698
2017-03-08,-17.9328
2017-03-09,9.2564
2017-03-14,53.3333
2017-03-15,7.2464
2017-03-16,-31.7568
2017-03-23,-10.5198
2017-03-29,10.6501
2017-04-03,39.75
2017-04-04,-14.1324
2017-04-05,-25.8333
2017-04-07,0.0
2017-04-11,7.0225
2017-04-17,-13.9108
2017-04-20,9.7561
2017-04-26,1.1111
2017-04-28,0.8242
2017-05-03,14.9864
2017-05-04,-13.7441
2017-05-08,0.0
2017-05-12,53.8462
2017-05-15,-31.6071
2017-05-16,-0.3916
2017-05-17,-5.6356
2017-05-19,-11.1111
2017-05-22,-6.25
2017-05-23,0.0
2017-05-24,0.0
2017-06-07,20.0
2017-06-08,-16.6667
2017-06-09,-6.6667
2017-06-12,0.2857
2017-06-16,28.2051
2017-06-19,-0.8889
2017-06-21,-21.5247
2017-06-23,-22.5714
2017-06-27,10.7011
2017-07-12,0.0
2017-07-14,0.0
2017-07-25,3.3333
2017-07-27,0.0
2017-08-02,0.0
2017-08-03,3.6355
2017-08-04,-3.508
2017-08-07,2.2258
2017-08-08,4.4494
2017-08-14,5.7402
2017-08-16,-11.4286
2017-08-17,-9.6774
2017-08-18,7.1429
2017-08-21,-7.5
2017-08-22,-0.9009
2017-08-23,0.0
2017-08-30,0.0
2017-09-05,9.0909
2017-09-06,-16.6667
2017-09-07,0.0
2017-09-13,0.0
2017-09-18,0.0
2017-09-19,0.0
2017-09-26,0.0
2017-09-28,0.0
2017-09-29,20.0
2017-10-02,-43.6667
2017-10-05,9.4675
2017-10-09,-8.1081
2017-10-12,17.647100000000002
2017-10-13,0.0
2017-10-17,0.0
2017-10-19,0.0
2017-10-23,0.0
2017-10-26,0.0
2017-10-27,0.0
2017-10-31,0.0
2017-11-08,-37.0
2017-11-09,35.5556
2017-11-10,133.6066
2017-11-13,-37.0927
2017-11-14,0.0
2017-11-17,-0.3984
2017-11-20,59.6
2017-11-21,25.3133
2017-11-22,60.0
2017-11-24,-18.75
2017-11-27,38.5231
2017-11-28,11.0618
2017-11-29,25.0
2017-11-30,29.84
2017-12-01,4.7443
2017-12-04,-7.9412
2017-12-05,-7.3482
2017-12-06,-17.2414
2017-12-07,11.6667
2017-12-08,4.4776
2017-12-11,21.4286
2017-12-12,-12.0294
2017-12-13,-6.3858
2017-12-14,5.7143
2017-12-15,1.3514
2017-12-18,-3.3333
2017-12-19,-12.4297
2017-12-20,4.7434
2017-12-21,-24.812
2017-12-22,38.0
2017-12-26,2.9565
2017-12-27,-0.0563
2017-12-28,4.2254
2017-12-29,-5.4054
2018-01-02,-2.1429
2018-01-03,0.0
2018-01-04,-5.1095
2018-01-05,2.3077
2018-01-08,4.5113
2018-01-10,0.7194
2018-01-11,-21.4286
2018-01-12,30.9091
2018-01-16,-16.6667
2018-01-19,16.6667
2018-01-22,-7.1429
2018-01-23,7.6923
2018-01-25,-10.7143
2018-01-26,-4.0
2018-01-30,-8.3333
2018-02-01,9.0909
2018-02-02,0.0
2018-02-06,0.0
2018-02-09,16.6667
2018-02-12,-10.7143
2018-02-13,-12.0
2018-02-14,0.0
2018-02-15,-18.1818
2018-02-16,22.2222
2018-02-20,0.0
2018-02-22,0.0
2018-02-23,-4.5455
2018-02-26,-4.7619
2018-02-27,10.0
2018-02-28,-9.0909
2018-03-02,0.0
2018-03-06,-5.0
2018-03-07,0.0
2018-03-08,-4.2105
2018-03-09,4.3956
2018-03-12,-5.2632
2018-03-13,11.1111
2018-03-14,0.0
2018-03-15,0.0
2018-03-16,0.0
2018-03-20,0.0
2018-03-21,40.0
2018-03-22,-20.7143
2018-03-23,26.1261
2018-03-26,14.2857
2018-03-27,-12.5
2018-03-28,0.0
2018-03-29,14.2857
2018-04-02,6.25
2018-04-03,-11.7647
2018-04-04,-20.0
2018-04-05,16.6667
2018-04-06,0.0
2018-04-09,0.0
2018-04-10,-14.2857
2018-04-16,25.0
2018-04-17,-19.1667
2018-04-18,31.9588
2018-04-19,-25.0
2018-04-20,33.3333
2018-04-23,18.75
2018-04-24,5.2632
2018-04-25,0.0
2018-04-26,5.0
2018-04-27,0.0
2018-04-30,-23.8095
2018-05-01,-6.25
2018-05-02,6.6667
2018-05-03,6.25
2018-05-04,-11.7647
2018-05-07,-20.0
2018-05-08,0.0
2018-05-09,25.0
2018-05-10,0.0
2018-05-11,-20.0
2018-05-14,0.0
2018-05-15,25.0
2018-05-16,-20.0
2018-05-17,0.0
2018-05-18,4.1667
2018-05-21,-11.92
2018-05-22,9.3551
2018-05-23,-0.3322
2018-05-24,24.9167
2018-05-25,-6.6711
2018-05-29,7.2194
2018-05-30,-6.7333
2018-06-01,0.0715
2018-06-04,-0.4286
2018-06-05,6.8867
2018-06-06,0.604
2018-06-07,0.0667
2018-06-08,-6.6667
2018-06-11,14.2143
2018-06-12,-6.1914
2018-06-13,0.0
2018-06-14,0.0
2018-06-18,-6.6667
2018-06-19,-14.2857
2018-06-20,0.0
2018-06-21,22.9167
2018-06-22,1.6271
2018-06-26,0.0
2018-06-28,0.0
2018-06-29,-6.6044
2018-07-03,0.0
2018-07-05,-14.2857
2018-07-06,0.0
2018-07-09,8.3333
2018-07-11,0.0
2018-07-12,0.0
2018-07-13,-7.6923
2018-07-18,-8.3333
2018-07-19,0.0
2018-07-24,26.5909
2018-07-25,-35.368
2018-07-26,23.3333
2018-08-01,14.0541
2018-08-02,-13.1122
2018-08-03,-9.0909
2018-08-06,0.0
2018-08-08,0.5
2018-08-09,-0.4975
2018-08-14,0.5
2018-08-15,49.2537
2018-08-17,-32.6667
2018-08-21,38.1188
2018-08-27,-13.9785
2018-08-28,-16.6667
2018-08-29,0.0
2018-08-30,39.0
2018-09-04,-28.0576
2018-09-05,0.0
2018-09-06,-17.5
2018-09-07,44.8485
2018-09-10,-16.318
2018-09-11,0.0
2018-09-12,0.0
2018-09-14,39.0
2018-09-17,-16.6906
2018-09-19,9.8014
2018-09-20,-21.3527
2018-09-21,0.0
2018-09-24,0.1
2018-09-25,38.8611
2018-09-26,-6.4748
2018-09-28,-15.3846
2018-10-01,0.0
2018-10-02,1.8182
2018-10-03,15.625
2018-10-04,0.3861
2018-10-08,0.0
2018-10-15,-3.8462
2018-10-16,-4.0
2018-10-17,4.1667
2018-10-19,-20.0
2018-10-22,25.0
2018-10-29,-24.0
2018-10-30,5.2632
2018-10-31,20.0
2018-11-01,4.1667
