ticker,LBRMF US Equity
2011-02-22,-8.2976
2011-02-23,-5.2617
2011-02-24,5.0806000000000004
2011-02-25,7.9825
2011-02-28,4.1213
2011-03-01,-1.6040999999999999
2011-03-02,-2.3045
2011-03-03,3.5886
2011-03-04,1.0064
2011-03-07,-3.1761
2011-03-08,-2.0572
2011-03-09,-3.8765
2011-03-10,-4.2646
2011-03-11,10.6812
2011-03-14,-6.8119
2011-03-15,-1.6974
2011-03-16,-6.8685
2011-03-17,6.0995
2011-03-18,6.4271
2011-03-21,2.9028
2011-03-22,-3.1775
2011-03-23,-0.1148
2011-03-24,4.2314
2011-04-01,1.9054
2011-04-04,-1.0604
2011-04-05,-0.836
2011-04-06,3.5857
2011-04-08,0.0382
2011-04-11,1.0281
2011-04-12,3.6958
2011-04-14,-7.048
2011-04-15,-0.0941
2011-04-19,-6.0109
2011-04-21,-0.8438
2011-04-25,0.4196
2011-04-26,1.3915
2011-04-27,-0.0629
2011-04-28,1.3365
2011-04-29,3.2797
2011-05-02,-0.7393
2011-05-04,-6.8587
2011-05-05,-1.0225
2011-05-10,-4.0963
2011-05-11,-7.1374
2011-05-12,-0.9401
2011-05-16,-0.0261
2011-05-17,-0.9623
2011-05-18,1.4904
2011-05-19,5.1421
2011-05-20,-1.3967
2011-05-24,-3.9346
2011-05-25,2.1688
2011-05-26,0.248
2011-05-27,10.48
2011-05-31,4.4436
2011-06-06,-11.2289
2011-06-07,0.0
2011-06-08,-4.9927
2011-06-10,-4.0033
2011-06-13,-2.12
2011-06-15,0.2386
2011-06-16,-3.245
2011-06-17,-4.5126
2011-06-20,0.4382
2011-06-21,4.4856
2011-06-24,-1.875
2011-06-29,12.2888
2011-07-06,5.7579
2011-07-08,-4.1214
2011-07-11,-3.4602
2011-07-12,-0.7975
2011-07-15,5.4442
2011-07-18,-0.7174
2011-07-20,2.1634
2011-07-21,2.3781
2011-07-26,0.0367
2011-07-28,-8.3895
2011-08-02,2.1497
2011-08-04,-17.5483
2011-08-05,-6.3398
2011-08-08,-14.5761
2011-08-09,-2.5321
2011-08-10,33.8017
2011-08-11,1.3085
2011-08-16,-6.3387
2011-08-17,4.0363
2011-08-19,-15.3728
2011-08-22,-5.0119
2011-08-23,2.9549
2011-08-24,-0.9236
2011-08-25,0.7445
2011-08-29,10.5103
2011-08-31,2.2795
2011-09-07,-8.8482
2011-09-22,-29.0242
2011-09-23,-1.7835
2011-09-27,16.17
2011-09-29,-9.4132
2011-10-04,-23.8671
2011-10-05,15.3434
2011-10-06,14.8557
2011-10-07,-2.2995
2011-10-11,8.3522
2011-10-12,10.2971
2011-10-13,-6.0145
2011-10-14,12.1975
2011-10-19,-12.4305
2011-10-21,3.7573
2011-10-25,3.0996
2011-10-26,-6.4181
2011-10-28,3.1786
2011-10-31,4.9809
2011-11-07,-2.5252
2011-11-08,5.5457
2011-11-09,-3.793
2011-11-10,-4.2805
2011-11-14,-4.5675
2011-11-16,-1.3179
2011-11-17,-6.4042
2011-11-21,-11.5738
2011-11-22,2.3875
2011-11-28,2.3226
2011-11-30,15.442
2011-12-01,0.1999
2011-12-05,-1.1057
2011-12-06,-5.7697
2011-12-12,-8.3164
2011-12-14,-9.6029
2011-12-16,-6.0935
2011-12-20,1.4494
2011-12-22,5.8313
2011-12-28,0.0038
2011-12-29,-0.0975
2011-12-30,1.0948
2012-01-04,1.7624
2012-01-06,-4.118
2012-01-10,-2.5445
2012-01-11,-3.2174
2012-01-12,4.4217
2012-01-13,-2.6478
2012-01-17,3.9554
2012-01-18,2.694
2012-01-19,14.2022
2012-01-20,-5.1215
2012-01-23,0.8234
2012-01-24,2.1926
2012-01-26,1.2642
2012-01-27,3.6478
2012-01-30,-0.4569
2012-01-31,-0.4929
2012-02-02,10.0786
2012-02-03,-0.6052
2012-02-06,-1.4832
2012-02-08,-1.7433
2012-02-09,0.871
2012-02-13,-7.739
2012-02-14,-0.4105
2012-02-15,-0.1099
2012-02-17,1.6551
2012-02-23,2.0394
2012-02-24,-0.1847
2012-02-27,-4.9302
2012-02-29,-5.3097
2012-03-01,0.6916
2012-03-02,-0.4641
2012-03-05,-3.6647
2012-03-06,-4.3751999999999995
2012-03-07,0.0506
2012-03-08,3.1566
2012-03-09,3.4327
2012-03-12,-3.3757
2012-03-13,-1.3518
2012-03-14,0.1368
2012-03-16,-0.8705
2012-03-20,-1.6473
2012-03-22,-2.9346
2012-03-23,-1.3017
2012-03-26,0.4467
2012-03-27,-1.9271
2012-03-28,-4.9017
2012-03-29,-2.7020999999999997
2012-03-30,7.1529
2012-04-02,3.2560000000000002
2012-04-04,-3.0162
2012-04-09,-7.6773
2012-04-17,-2.3557
2012-04-18,-1.4596
2012-04-20,3.2439999999999998
2012-04-23,-5.2644
2012-04-24,1.2766
2012-04-25,-0.0741
2012-04-26,10.6851
2012-04-30,4.7486
2012-05-01,2.6027
2012-05-07,-14.5857
2012-05-08,-1.7527
2012-05-09,5.2032
2012-05-10,2.5671
2012-05-14,-12.9392
2012-05-15,-7.0816
2012-05-16,0.3406
2012-05-22,-0.8204
2012-05-23,-11.0097
2012-05-25,3.5256
2012-05-29,-1.7337
2012-05-30,-6.1122
2012-05-31,-2.5839
2012-06-01,-4.237
2012-06-04,-4.6763
2012-06-05,6.566
2012-06-14,-0.1416
2012-06-15,-1.5248
2012-06-19,2.9528
2012-06-21,-2.4134
2012-06-22,-2.7419000000000002
2012-06-26,-7.7391
2012-06-28,-2.6962
2012-06-29,7.5944
2012-07-03,-0.4197
2012-07-06,-2.9119
2012-07-10,-1.5391
2012-07-12,-6.012
2012-07-13,-6.0554
2012-07-19,5.833
2012-07-20,-6.7848
2012-07-24,-5.4899000000000004
2012-07-25,3.1159
2012-07-30,-1.2748
2012-08-09,-10.5452
2012-08-13,9.8637
2012-08-15,-6.2774
2012-08-16,-4.2056000000000004
2012-08-17,5.7453
2012-08-22,11.02
2012-08-23,0.831
2012-08-24,-6.1355
2012-08-27,0.0
2012-08-28,-2.9756
2012-08-29,-3.7205
2012-08-30,-5.7963000000000005
2012-09-05,-16.02
2012-09-06,-7.3267
2012-09-07,4.2023
2012-09-11,1.2303
2012-09-14,13.977
2012-09-17,-8.827
2012-09-18,-0.6498
2012-09-21,-2.4199
2012-09-24,-9.0483
2012-09-26,-16.005
2012-10-01,2.8513
2012-10-02,-12.3101
2012-10-03,-1.4591
2012-10-04,-2.0731
2012-10-09,3.5282
2012-10-12,-0.4869
2012-10-15,-0.9785
2012-10-16,-2.2727
2012-10-22,0.2528
2012-10-23,-2.7231
2012-10-31,0.1555
2012-11-01,0.2588
2012-11-05,-7.176
2012-11-09,-3.782
2012-11-15,-26.7052
2012-11-16,0.0
2012-11-19,-8.8328
2012-11-21,31.1419
2012-11-23,25.7916
2012-11-29,-18.0912
2012-12-04,-10.6914
2012-12-05,6.0932
2012-12-10,8.7838
2012-12-11,5.0932
2012-12-18,6.2796
2012-12-21,0.2085
2012-12-27,-1.1099
2012-12-31,21.9978
2013-01-02,24.0858
2013-01-03,0.4356
2013-01-04,11.8339
2013-01-07,8.8036
2013-01-11,-10.3132
2013-01-15,-11.7147
2013-01-18,-25.4513
2013-01-22,-0.9442
2013-01-24,-6.2058
2013-02-04,-0.0138
2013-02-06,-0.5393
2013-02-07,0.8899
2013-02-08,-1.5436
2013-02-11,-4.6123
2013-02-12,1.1373
2013-02-13,-0.9867
2013-02-14,-4.5721
2013-02-15,-7.8624
2013-02-19,-1.8
2013-03-06,-15.1901
2013-03-07,-1.0606
2013-03-12,22.3301
2013-03-13,2.3810000000000002
2013-03-19,-10.2471
2013-03-26,-0.099
2013-03-27,0.0
2013-04-08,-14.8595
2013-04-11,4.7599
2013-05-09,-2.8574
2013-05-13,-3.7106
2013-05-15,5.937
2013-05-17,-11.9625
2013-05-21,2.037
2013-05-23,-3.9701
2013-05-30,-3.6145
2013-05-31,-8.174
2013-06-05,-0.2803
2013-06-06,1.9272
2013-06-07,0.2101
2013-06-11,-1.6771
2013-06-20,-13.1796
2013-06-26,-0.3837
2013-06-27,1.2327
2013-07-02,1.796
2013-07-11,7.2069
2013-07-25,7.3361
2013-08-06,0.6627
2013-08-08,5.1246
2013-08-09,1.5963
2013-08-12,7.9043
2013-08-13,-7.3477
2013-08-15,-11.9923
2013-08-19,9.0797
2013-08-21,-2.6823
2013-08-27,-0.0776
2013-09-04,-1.6835
2013-09-09,-1.3699
2013-09-12,-4.2468
2013-09-13,-0.0697
2013-09-20,-0.6699
2013-09-23,-6.618
2013-10-03,-2.6633
2013-10-04,-1.0203
2013-10-07,-3.717
2013-10-16,-0.7786
2013-10-28,-17.0835
2013-11-05,1.2618
2013-11-08,-21.1838
2013-11-14,6.3241
2013-11-19,-23.0483
2013-11-22,-3.3816
2013-11-25,-5.0
2013-11-26,5.2632
2013-12-03,0.75
2013-12-04,-4.7146
2013-12-06,-2.0833
2013-12-12,-1.1636
2013-12-19,-17.1208
2013-12-23,24.6753
2013-12-27,16.6667
2013-12-30,33.9286
2014-01-06,-16.4583
2014-01-27,-15.8105
2014-02-07,-4.4431
2014-02-14,-21.6367
2014-02-18,-3.9161
2014-04-21,-38.0815
2014-05-16,-27.6596
2014-06-06,51.011
2014-06-13,-16.2508
2014-07-07,-17.4419
2014-08-01,-12.6761
2014-09-05,-0.3024
2014-09-26,-32.3559
2014-10-01,-6.7265
2014-10-29,-26.1218
2014-11-28,-9.7614
2014-12-05,-3.8462
2014-12-08,-5.5
2014-12-10,-11.1111
2014-12-30,-7.1429
2015-02-17,-2.5641
2015-02-24,-94.7368
2015-02-25,-87.5
2015-02-27,200.0
2015-03-02,166.6667
2015-03-03,0.0
2015-03-04,-50.0
2015-03-06,100.0
2015-03-09,0.0
2015-03-10,50.0
2015-03-13,0.0
2015-03-17,0.0
2015-03-18,0.0
2015-03-19,0.0
2015-03-23,-33.3333
2015-03-26,0.0
2015-03-27,50.0
2015-03-30,-33.3333
2015-03-31,18.75
2015-04-01,-15.7895
2015-04-07,0.0
2015-04-10,87.5
2015-04-13,6.6667
2015-04-14,-50.0
2015-04-20,-18.75
2015-04-21,0.0
2015-04-24,23.0769
2015-04-28,12.5
2015-04-29,-11.1111
2015-05-04,0.0
2015-05-05,0.0
2015-05-06,0.0
2015-05-12,1200.0
2015-05-13,-61.5385
2015-05-14,160.0
2015-05-19,-88.4615
2015-05-20,-33.3333
2015-05-22,-87.5
2015-05-26,850.0
2015-05-27,0.0
2015-05-28,15.7895
2015-05-29,-27.2727
2015-06-04,31.25
2015-06-05,-23.8095
2015-06-08,0.0
2015-06-11,0.0
2015-06-12,0.0
2015-06-17,0.0
2015-06-18,0.0
2015-06-19,0.0
2015-06-22,0.0
2015-06-23,12.5
2015-06-24,344.4444
2015-06-26,-80.0
2015-06-30,0.0
2015-07-02,0.0
2015-07-06,0.0
2015-07-07,0.0
2015-07-08,0.0
2015-07-14,0.0
2015-07-15,0.0
2015-07-16,0.0
2015-07-21,0.0
2015-07-22,0.0
2015-07-23,-90.0
2015-07-24,25.0
2015-07-30,300.0
2015-08-04,100.0
2015-08-05,-50.0
2015-08-11,-62.5
2015-08-12,-33.3333
2015-08-17,600.0
2015-08-20,0.0
2015-08-25,14.2857
2015-08-26,-18.75
2015-08-27,-38.4615
2015-08-31,62.5
2015-09-02,-84.6154
2015-09-08,0.0
2015-09-09,0.0
2015-09-17,600.0
2015-09-21,-28.5714
2015-09-22,10.0
2015-09-23,-9.0909
2015-09-24,0.0
2015-09-28,-20.0
2015-09-29,25.0
2015-09-30,-40.0
2015-10-01,66.6667
2015-10-14,60.0
2015-10-21,-31.25
2015-10-26,27.2727
2015-10-28,0.0
2015-11-02,-7.1429
2015-11-03,-15.3846
2015-11-04,18.1818
2015-11-06,-23.0769
2015-11-09,10.0
2015-11-10,0.0
2015-11-16,-27.2727
2015-11-18,37.5
2015-11-19,-81.8182
2015-11-20,0.0
2015-11-23,150.0
2015-11-24,120.0
2015-11-27,-45.4545
2015-11-30,-66.6667
2015-12-01,450.0
2015-12-02,-45.4545
2015-12-03,-66.6667
2015-12-04,-92.0
2015-12-07,1150.0
2015-12-09,0.0
2015-12-10,0.0
2015-12-11,0.0
2015-12-14,0.0
2015-12-15,0.0
2015-12-16,50.0
2015-12-17,66.6667
2015-12-22,60.0
2015-12-23,0.0
2015-12-24,0.0
2015-12-29,0.0
2016-01-04,0.0
2016-01-05,0.0
2016-01-07,37.5
2016-01-08,18.1818
2016-01-12,0.0
2016-01-13,-84.6154
2016-01-25,550.0
2016-01-26,-61.5385
2016-01-27,-40.0
2016-02-02,333.3333
2016-02-05,0.0
2016-02-23,0.0
2016-02-24,0.0
2016-02-26,0.0
2016-03-02,0.0
2016-03-04,1130.7692
2016-03-07,-50.0
2016-03-08,0.0
2016-03-09,100.0
2016-03-10,-50.0
2016-03-11,50.0
2016-03-14,0.0
2016-03-15,0.0
2016-03-16,-93.3333
2016-03-17,500.0
2016-03-18,66.6667
2016-03-21,-60.0
2016-03-22,350.0
2016-03-24,-33.3333
2016-03-28,66.6667
2016-03-29,0.0
2016-03-31,-50.0
2016-04-01,0.0
2016-04-05,-80.0
2016-04-08,-50.0
2016-04-11,900.0
2016-04-19,-40.0
2016-04-20,66.6667
2016-04-26,0.0
2016-04-29,60.0
2016-05-02,0.0
2016-05-03,-87.5
2016-05-04,100.0
2016-05-05,-50.0
2016-05-06,400.0
2016-05-10,0.0
2016-05-13,-20.0
2016-05-16,25.0
2016-05-19,0.0
2016-05-20,0.0
2016-05-24,-80.0
2016-05-31,100.0
2016-06-01,0.0
2016-06-02,150.0
2016-06-03,100.0
2016-06-06,-80.0
2016-06-07,0.0
2016-06-08,150.0
2016-06-10,-60.0
2016-06-16,400.0
2016-06-21,-50.0
2016-06-22,50.0
2016-06-23,-33.3333
2016-06-24,0.0
2016-06-30,0.0
2016-07-18,-93.75
2016-07-25,-60.0
2016-07-28,0.0
2016-07-29,-60.0
2016-08-01,9900.0
2016-08-03,0.0
2016-08-05,-97.5
2016-08-08,3900.0
2016-08-09,0.0
2016-08-10,0.0
2016-08-11,0.0
2016-08-12,0.0
2016-08-15,0.0
2016-08-16,0.0
2016-08-18,0.0
2016-08-22,0.0
2016-08-24,0.0
2016-08-25,-80.0
2016-08-26,0.0
2016-08-29,100.0
2016-09-01,0.0
2016-09-06,-93.75
2016-09-07,50.0
2016-09-12,5233.3333
2016-09-13,0.0
2016-09-14,0.0
2016-09-15,-50.0
2016-09-19,100.0
2016-09-21,-80.0
2016-09-26,50.0
2016-09-27,400.0
2016-09-28,-33.3333
2016-09-29,-60.0
2016-09-30,25.0
2016-10-03,40.0
2016-10-07,-28.5714
2016-10-11,0.0
2016-10-12,0.0
2016-10-13,0.0
2016-10-14,-20.0
2016-10-17,25.0
2016-10-19,-60.0
2016-10-20,0.0
2016-10-21,50.0
2016-10-24,-33.3333
2016-10-25,0.0
2016-10-27,0.0
2016-10-28,-93.75
2016-11-02,700.0
2016-11-03,-50.0
2016-11-08,25.0
2016-11-09,-20.0
2016-11-10,-75.0
2016-11-16,3900.0
2016-11-17,3.75
2016-11-18,-3.6145
2016-11-21,0.0
2016-11-22,0.0
2016-11-23,2.5
2016-11-25,-2.439
2016-11-29,-20.0
2016-11-30,0.0
2016-12-01,25.0
2016-12-02,0.0
2016-12-05,-80.0
2016-12-06,400.0
2016-12-07,2.5
2016-12-08,95.122
2016-12-09,0.0
2016-12-12,-50.0
2016-12-13,0.0
2016-12-15,2.5
2016-12-16,192.6829
2016-12-19,0.0
2016-12-20,-33.3333
2016-12-21,0.0
2016-12-22,-48.75
2016-12-23,95.122
2016-12-27,0.0
2016-12-29,0.0
2016-12-30,0.0
2017-01-03,50.0
2017-01-04,0.0
2017-01-05,0.0
2017-01-06,33.3333
2017-01-09,0.0
2017-01-10,60.0
2017-01-11,-6.25
2017-01-12,16.6667
2017-01-13,-14.2857
2017-01-17,0.0
2017-01-18,0.0
2017-01-19,0.0
2017-01-20,0.0
2017-01-23,33.3333
2017-01-24,0.0
2017-01-26,25.0
2017-01-27,0.0
2017-01-30,-20.0
2017-01-31,0.0
2017-02-01,-25.0
2017-02-02,33.3333
2017-02-03,-50.0
2017-02-07,60.0
2017-02-08,9.375
2017-02-09,0.0
2017-02-14,8.5714
2017-02-15,-15.7895
2017-02-16,56.25
2017-02-17,-10.0
2017-02-21,-11.1111
2017-02-22,0.0
2017-02-23,-47.5
2017-02-24,-4.7619
2017-02-28,100.0
2017-03-01,0.0
2017-03-02,-25.0
2017-03-03,3.3333
2017-03-06,-3.2258
2017-03-07,-50.0
2017-03-08,166.6667
2017-03-09,-60.0
2017-03-10,0.0
2017-03-13,25.0
2017-03-14,0.0
2017-03-15,10.0
2017-03-16,4.5455
2017-03-17,73.913
2017-03-20,-25.0
2017-03-21,0.0
2017-03-22,0.0
2017-03-24,33.3333
2017-03-27,-25.0
2017-03-28,-16.6667
2017-03-29,0.0
2017-03-30,0.0
2017-03-31,0.0
2017-04-04,0.0
2017-04-05,-12.0
2017-04-07,36.3636
2017-04-10,-66.6667
2017-04-11,0.0
2017-04-17,80.0
2017-04-20,-44.4444
2017-04-25,0.0
2017-04-28,0.0
2017-05-03,300.0
2017-05-04,-47.5
2017-05-05,-23.8095
2017-05-08,-6.25
2017-05-09,6.6667
2017-05-10,0.0
2017-05-11,-6.25
2017-05-12,0.0
2017-05-15,0.0
2017-05-16,0.0
2017-05-18,0.0
2017-05-23,0.0
2017-05-26,0.0
2017-05-30,20.0
2017-05-31,-44.4444
2017-06-06,20.0
2017-06-07,0.0
2017-06-09,-91.6667
2017-06-13,900.0
2017-06-14,40.0
2017-06-15,-21.4286
2017-06-16,-53.6364
2017-06-19,194.1176
2017-06-20,-66.0
2017-06-22,194.1176
2017-06-23,-66.0
2017-06-29,37.2549
2017-06-30,-14.2857
2017-07-05,0.0
2017-07-06,-83.3333
2017-07-10,0.0
2017-07-11,400.0
2017-07-17,0.0
2017-07-21,74.0
2017-07-24,-41.3793
2017-07-27,0.0
2017-07-28,100.0
2017-07-31,-1.9607999999999999
2017-08-01,0.0
2017-08-03,35.0
2017-08-04,-25.9259
2017-08-09,-50.0
2017-08-14,0.0
2017-08-22,160.0
2017-08-28,-61.5385
2017-08-30,170.0
2017-09-06,-11.1111
2017-09-08,0.0
2017-09-12,0.0
2017-09-13,0.0
2017-09-19,-16.6667
2017-09-20,30.0
2017-09-21,3.8462
2017-09-25,48.1481
2017-09-26,-40.0
2017-09-27,-8.3333
2017-09-29,22.7273
2017-10-02,-3.7037
2017-10-03,53.8462
2017-10-05,-50.0
2017-10-06,0.0
2017-10-10,0.0
2017-10-12,0.0
2017-10-13,0.0
2017-10-16,0.0
2017-10-17,0.0
2017-10-18,0.0
2017-10-19,0.0
2017-10-23,0.0
2017-10-25,50.0
2017-10-26,-33.3333
2017-10-27,100.0
2017-10-30,-50.0
2017-10-31,0.0
2017-11-01,0.0
2017-11-02,0.0
2017-11-06,-90.0
2017-11-07,700.0
2017-11-08,25.0
2017-11-10,0.0
2017-11-13,-25.0
2017-11-14,-86.6667
2017-11-20,900.0
2017-11-21,0.0
2017-11-22,0.0
2017-11-24,0.0
2017-11-28,0.0
2017-11-29,0.0
2017-11-30,0.0
2017-12-01,10.0
2017-12-04,-9.0909
2017-12-05,0.0
2017-12-06,0.0
2017-12-07,10.0
2017-12-08,-90.9091
2017-12-11,0.0
2017-12-12,400.0
2017-12-13,0.0
2017-12-14,0.0
2017-12-15,50.0
2017-12-18,-86.6667
2017-12-19,0.0
2017-12-20,900.0
2017-12-21,-99.0
2017-12-22,0.0
2017-12-27,4900.0
2017-12-29,0.0
2018-01-03,20.0
2018-01-04,-83.3333
2018-01-05,100.0
2018-01-08,200.0
2018-01-09,0.0
2018-01-10,-66.6667
2018-01-11,0.0
2018-01-12,0.0
2018-01-16,0.0
2018-01-17,0.0
2018-01-19,0.0
2018-01-22,50.0
2018-01-23,0.0
2018-01-26,566.6667
2018-01-29,-50.0
2018-01-30,0.0
2018-01-31,0.0
2018-02-01,0.0
2018-02-02,0.0
2018-02-05,0.0
2018-02-06,-94.0
2018-02-07,1566.6667
2018-02-09,0.0
2018-02-12,0.0
2018-02-13,-90.0
2018-02-14,900.0
2018-02-16,0.0
2018-02-20,0.0
2018-02-21,0.0
2018-02-22,0.0
2018-02-23,0.0
2018-02-26,0.0
2018-02-28,0.0
2018-03-02,100.0
2018-03-05,25.0
2018-03-06,-20.0
2018-03-07,0.0
2018-03-08,-50.0
2018-03-09,0.0
2018-03-12,0.0
2018-03-13,0.0
2018-03-14,0.0
2018-03-15,0.0
2018-03-16,0.0
2018-03-19,50.0
2018-03-26,0.0
2018-03-28,0.0
2018-03-29,33.3333
2018-04-04,-50.0
2018-04-05,0.0
2018-04-09,0.0
2018-04-10,0.0
2018-04-11,0.0
2018-04-12,0.0
2018-04-16,-50.0
2018-04-17,100.0
2018-04-19,100.0
2018-04-23,-50.0
2018-04-26,-50.0
2018-04-27,0.0
2018-04-30,0.0
2018-05-01,100.0
2018-05-02,0.0
2018-05-03,0.0
2018-05-04,-50.0
2018-05-08,0.0
2018-05-11,0.0
2018-05-15,0.0
2018-05-17,0.0
2018-05-18,0.0
2018-05-22,0.0
2018-05-25,0.0
2018-05-29,0.0
2018-05-30,-40.0
2018-05-31,66.6667
2018-06-01,0.0
2018-06-04,100.0
2018-06-05,0.0
2018-06-06,-90.0
2018-06-07,400.0
2018-06-08,0.0
2018-06-11,0.0
2018-06-12,-80.0
2018-06-14,0.0
2018-06-19,10.0
2018-06-20,-9.0909
2018-06-25,0.0
2018-07-03,0.0
2018-07-09,-90.0
2018-07-10,0.0
2018-07-11,900.0
2018-07-13,1800.0
2018-07-16,-47.3684
2018-07-17,-90.0
2018-07-18,800.0
2018-07-19,-11.1111
2018-07-23,0.0
2018-07-24,87.5
2018-07-25,0.0
2018-07-27,6.6667
2018-08-01,-93.75
2018-08-02,900.0
2018-08-07,-50.0
2018-08-10,-78.0
2018-08-13,0.0
2018-08-15,-9.0909
2018-08-16,10.0
2018-08-21,0.0
2018-08-22,-9.0909
2018-08-27,0.0
2018-08-30,0.0
2018-08-31,0.0
2018-09-04,0.0
2018-09-05,0.0
2018-09-06,0.0
2018-09-10,0.0
2018-09-13,-90.0
2018-09-14,900.0
2018-09-19,0.0
2018-09-20,20.0
2018-09-24,-16.6667
2018-09-25,100.0
2018-09-26,-40.0
2018-09-27,-16.6667
2018-10-03,0.0
2018-10-10,20.0
2018-10-11,0.0
2018-10-12,75.0
2018-10-16,-95.2381
2018-10-17,-90.0
2018-10-24,19900.0005
2018-10-29,5.0
2018-10-31,-28.5714
2018-11-01,-33.3333
2018-11-02,110.0
2018-11-05,28.5714
2018-11-06,-96.2963
2018-11-08,1000.0
2018-11-13,0.0
2018-11-16,-81.8182
2018-11-19,1350.0
2018-11-20,0.0
2018-11-21,-31.0345
2018-11-23,5.0
2018-11-29,-95.2381
2018-11-30,0.0
2018-12-04,0.0
2018-12-06,900.0
2018-12-07,50.0
2018-12-10,0.0
2018-12-11,46.6667
2018-12-12,-90.9091
2018-12-13,-50.0
2018-12-17,900.0
2018-12-20,0.0
2018-12-21,0.0
2018-12-27,-90.0
2018-12-28,0.0
2018-12-31,0.0
2019-01-03,2100.0
2019-01-08,-9.0909
2019-01-14,-40.0
2019-01-15,-91.6667
2019-01-16,900.0
2019-01-22,-10.0
2019-01-24,1011.1111
2019-01-25,0.0
2019-01-28,-99.0
2019-01-30,9900.0
2019-01-31,-99.0
2019-02-04,9900.0
2019-02-05,-99.0
2019-02-06,9900.0
2019-02-07,0.0
2019-02-08,0.0
2019-02-11,0.0
2019-02-15,0.0
2019-02-19,0.0
2019-02-20,-99.0
2019-02-21,9900.0
2019-02-22,50.0
2019-02-25,-93.3333
2019-02-26,420.0
2019-02-27,0.0
2019-03-01,92.3077
2019-03-04,0.0
2019-03-05,-99.0
2019-03-06,0.0
2019-03-07,0.0
2019-03-11,0.0
2019-03-12,100.0
2019-03-13,2400.0
2019-03-18,100.0
2019-03-19,-60.0
2019-03-22,0.0
2019-03-25,0.0
2019-03-26,-50.0
2019-04-01,0.0
2019-04-02,-90.0
2019-04-09,-50.0
2019-04-15,0.0
2019-04-16,1900.0
2019-04-23,-95.0
2019-04-24,0.0
2019-04-30,1900.0
2019-05-06,0.0
2019-05-07,0.0
2019-05-10,0.0
2019-05-14,-99.95
2019-06-03,199900.0005
2019-06-05,0.0
2019-06-06,-85.0
2019-06-07,-66.6667
2019-06-10,2900.0
2019-06-19,-96.6667
2019-06-26,100.0
2019-06-27,0.0
2019-07-02,1400.0
2019-07-03,0.0
2019-07-08,-96.6667
2019-07-09,4900.0
2019-07-10,-40.0
2019-07-12,0.0
2019-07-17,-96.6667
2019-07-18,0.0
2019-07-26,4900.0
2019-08-02,-40.0
2019-08-07,-96.6667
2019-08-13,4900.0
2019-08-14,0.0
2019-08-16,-98.0
2019-08-19,4900.0
2019-08-20,-90.0
2019-08-29,100.0
2019-08-30,0.0
2019-09-04,0.0
2019-09-16,-80.0
2019-09-17,-95.0
2019-09-18,900.0
2019-09-20,0.0
2019-09-25,0.0
2019-09-26,900.0
2019-10-02,-90.0
2019-10-07,900.0
2019-10-17,-90.0
