ticker,TIMNF US Equity
2007-06-15,-0.294
2007-06-18,14.2871
2007-06-19,6.8831
2007-06-20,9.8512
2007-06-21,2.8885
2007-06-22,21.722
2007-06-25,-7.7439
2007-06-26,1.2718
2007-06-27,0.2751
2007-06-28,1.9466
2007-06-29,0.9547
2007-07-03,0.9387
2007-07-05,-0.6177
2007-07-06,9.9515
2007-07-09,-1.6307
2007-07-10,-1.4708
2007-07-11,-1.0082
2007-07-12,0.9955
2007-07-13,-0.5357
2007-07-16,0.3379
2007-07-17,-4.5947
2007-07-20,-0.714
2007-07-23,-2.5945
2007-07-24,1.4295
2007-07-25,-1.6439
2007-07-26,1.4601
2007-07-31,4.2475
2007-08-01,-1.5021
2007-08-02,8.3139
2007-08-03,8.2008
2007-08-07,3.9443
2007-08-08,9.3722
2007-08-09,-2.8725
2007-08-10,0.2705
2007-08-13,-2.0676
2007-08-14,-12.9155
2007-08-15,-10.5924
2007-08-16,-23.5617
2007-08-17,25.9513
2007-08-20,-5.0431
2007-08-21,-1.7974999999999999
2007-08-22,2.0408
2007-08-27,10.36
2007-08-28,2.8362
2007-08-29,6.8618
2007-08-30,8.1435
2007-08-31,1.6212
2007-09-04,-2.461
2007-09-05,-3.8462
2007-09-06,34.342
2007-09-07,6.6733
2007-09-10,6.2202
2007-09-11,8.3267
2007-09-12,0.9121
2007-09-13,9.1346
2007-09-14,-6.1674
2007-09-17,-1.7183000000000002
2007-09-18,-4.7674
2007-09-19,-1.6064
2007-09-20,7.7705
2007-09-21,4.21
2007-09-24,4.1687
2007-09-25,16.7621
2007-09-26,1.6183
2007-09-27,8.1142
2007-09-28,3.0462
2007-10-01,-5.9165
2007-10-02,-2.9397
2007-10-03,7.9022
2007-10-04,1.1843
2007-10-05,4.2356
2007-10-09,12.908
2007-10-10,3.0971
2007-10-11,-2.6402
2007-10-12,-4.5539
2007-10-15,-1.8332000000000002
2007-10-16,1.895
2007-10-17,-3.9713000000000003
2007-10-18,-4.2661
2007-10-19,0.9396
2007-10-22,-8.3386
2007-10-23,14.8984
2007-10-24,-0.7132
2007-10-25,-1.8068
2007-10-26,4.4423
2007-10-30,4.0516
2007-10-31,-3.777
2007-11-01,-2.5982
2007-11-02,-1.0573
2007-11-05,-2.7491
2007-11-06,-1.9936
2007-11-07,1.0896
2007-11-08,-3.1206
2007-11-09,-1.4294
2007-11-12,-19.0775
2007-11-13,16.7073
2007-11-14,5.8529
2007-11-16,-13.763
2007-11-19,-6.0807
2007-11-20,-0.7894
2007-11-21,-6.5135
2007-11-23,8.5708
2007-11-26,9.5822
2007-11-27,-8.463
2007-11-28,8.3041
2007-11-29,0.6757
2007-11-30,5.8981
2007-12-03,1.3155000000000001
2007-12-04,5.007
2007-12-05,7.079
2007-12-06,2.8301
2007-12-07,-0.5939
2007-12-10,-4.1485
2007-12-11,-2.0928
2007-12-12,6.3563
2007-12-13,-0.2479
2007-12-14,2.76
2007-12-17,-2.5620000000000003
2007-12-18,-5.6
2007-12-19,0.0345
2007-12-20,16.9172
2007-12-21,1.7351
2007-12-24,-0.2102
2007-12-27,20.5587
2007-12-28,4.6206
2007-12-31,-5.2353
2008-01-02,-3.3747
2008-01-03,-10.2465
2008-01-04,0.7503
2008-01-07,-7.0367
2008-01-08,-11.2779
2008-01-09,-8.7279
2008-01-10,7.1709
2008-01-11,-4.8225
2008-01-14,7.2793
2008-01-15,-5.735
2008-01-16,-7.065
2008-01-17,-8.742
2008-01-18,-7.9038
2008-01-22,2.274
2008-01-23,1.4147
2008-01-24,13.3871
2008-01-25,-4.6365
2008-01-28,-0.67
2008-01-29,1.4361
2008-01-30,6.6279
2008-01-31,-2.3954
2008-02-01,8.0297
2008-02-04,2.7576
2008-02-05,-6.9224
2008-02-06,0.9412
2008-02-07,10.3084
2008-02-08,2.2163
2008-02-11,-1.114
2008-02-12,0.0082
2008-02-13,9.1126
2008-02-14,-0.0114
2008-02-15,-3.7536
2008-02-19,3.9564
2008-02-20,-0.0657
2008-02-21,1.8624
2008-02-22,24.4304
2008-02-25,0.6839
2008-02-26,0.0896
2008-02-27,3.0872
2008-02-28,0.3068
2008-02-29,-6.017
2008-03-03,-9.0112
2008-03-04,2.2432
2008-03-05,6.6282
2008-03-06,-1.9462000000000002
2008-03-07,-6.3067
2008-03-10,-9.0625
2008-03-11,3.2743
2008-03-12,2.8545
2008-03-13,-3.6369
2008-03-14,-0.0251
2008-03-17,-6.1041
2008-03-18,-7.8495
2008-03-19,2.6717
2008-03-20,-2.6816
2008-03-24,11.1366
2008-03-25,2.099
2008-03-26,13.7735
2008-03-27,22.0738
2008-03-28,-4.3085
2008-03-31,-0.8133
2008-04-01,-2.8369
2008-04-02,5.0992
2008-04-03,8.0556
2008-04-04,0.5733
2008-04-07,-5.4473
2008-04-08,-2.7718
2008-04-09,4.9509
2008-04-10,7.2624
2008-04-11,-6.6723
2008-04-14,-0.5013
2008-04-15,2.3493
2008-04-16,7.1038
2008-04-17,-7.0662
2008-04-18,-13.276
2008-04-21,-1.9256
2008-04-22,-17.9632
2008-04-23,16.2907
2008-04-24,-8.242
2008-04-25,-1.3571
2008-04-28,-4.2828
2008-04-29,-0.055
2008-04-30,6.4144
2008-05-01,-5.6001
2008-05-02,6.0316
2008-05-05,-1.8723
2008-05-06,18.0185
2008-05-07,1.2366
2008-05-08,8.255
2008-05-09,-7.3072
2008-05-12,0.5993
2008-05-13,0.0341
2008-05-14,7.6754999999999995
2008-05-15,9.435
2008-05-16,5.8495
2008-05-20,-4.2856
2008-05-21,-0.776
2008-05-22,2.1528
2008-05-23,-0.7573
2008-05-27,1.9283000000000001
2008-05-28,4.0741
2008-05-29,2.6799
2008-05-30,3.2046
2008-06-02,-4.2073
2008-06-03,1.9163999999999999
2008-06-04,8.3059
2008-06-05,3.4316
2008-06-06,-1.7806
2008-06-09,2.4134
2008-06-10,-3.2962
2008-06-11,-7.7587
2008-06-12,4.0613
2008-06-13,0.4204
2008-06-16,1.4432
2008-06-17,0.2919
2008-06-18,-2.3502
2008-06-19,1.2077
2008-06-20,-2.1327
2008-06-23,-1.5341
2008-06-24,-4.4894
2008-06-25,1.5006
2008-06-26,-3.8988
2008-06-27,-3.8894
2008-06-30,-2.7124
2008-07-02,-8.4432
2008-07-03,-1.1761
2008-07-07,-0.9186
2008-07-08,-2.8779
2008-07-09,4.7689
2008-07-10,-0.8546
2008-07-11,-3.4598
2008-07-14,1.7222
2008-07-15,-3.3792
2008-07-16,2.6936
2008-07-17,5.1902
2008-07-18,-3.3707
2008-07-21,-2.6284
2008-07-22,-5.891
2008-07-23,1.916
2008-07-24,-6.3379
2008-07-25,2.8
2008-07-28,4.3273
2008-07-29,1.5323
2008-07-30,4.486
2008-07-31,-0.7536
2008-08-01,-6.2454
2008-08-05,-7.8408
2008-08-06,-1.9822
2008-08-07,1.3654
2008-08-08,-2.9836
2008-08-11,-5.8931000000000004
2008-08-12,-24.0664
2008-08-13,-5.7245
2008-08-14,-12.1427
2008-08-15,4.5601
2008-08-18,-5.3976
2008-08-19,0.6862
2008-08-20,5.4964
2008-08-21,19.6765
2008-08-22,3.3403
2008-08-25,-0.5894
2008-08-26,-4.1251
2008-08-27,-0.4893
2008-08-28,1.5102
2008-09-02,-7.6213999999999995
2008-09-03,1.9969000000000001
2008-09-04,-0.9787
2008-09-08,-15.5417
2008-09-09,-11.0862
2008-09-10,4.469
2008-09-11,1.5518999999999998
2008-09-12,17.3661
2008-09-15,-2.8173
2008-09-16,-2.5374
2008-09-17,-6.4694
2008-09-18,6.2929
2008-09-19,0.0094
2008-09-22,3.3783
2008-09-23,-3.7721999999999998
2008-09-24,12.6883
2008-09-25,0.02
2008-09-26,7.6833
2008-09-29,-10.0775
2008-09-30,4.2576
2008-10-01,7.4374
2008-10-02,-6.4322
2008-10-03,-5.9085
2008-10-06,-4.5531
2008-10-07,-8.5803
2008-10-08,-13.1069
2008-10-09,0.7179
2008-10-10,-20.3921
2008-10-13,6.3
2008-10-14,-2.3887
2008-10-15,-8.1551
2008-10-16,-12.812100000000001
2008-10-17,9.3834
2008-10-20,-2.5853
2008-10-21,-3.5804
2008-10-22,-4.6977
2008-10-23,-5.7095
2008-10-24,-1.6154
2008-10-27,-15.9576
2008-10-29,19.5926
2008-10-30,-3.3727
2008-10-31,2.3909000000000002
2008-11-03,10.7892
2008-11-04,30.8231
2008-11-05,-4.1983
2008-11-06,-17.5551
2008-11-07,11.4664
2008-11-10,-14.5153
2008-11-11,-0.2178
2008-11-12,-16.6911
2008-11-13,-1.8174000000000001
2008-11-14,11.2991
2008-11-17,-11.9141
2008-11-18,-20.5214
2008-11-19,-29.6222
2008-11-20,-19.5811
2008-11-21,-9.4856
2008-11-24,10.3028
2008-11-25,1.617
2008-11-26,18.3141
2008-11-28,59.8553
2008-12-01,-18.6086
2008-12-02,9.7985
2008-12-03,-2.557
2008-12-04,-11.2529
2008-12-08,1.6577
2008-12-09,-7.2138
2008-12-10,5.3577
2008-12-11,0.1583
2008-12-12,-13.3235
2008-12-15,10.1417
2008-12-16,-6.4043
2008-12-18,-0.0658
2008-12-19,-0.7185
2008-12-22,-12.7833
2008-12-23,-5.2827
2008-12-29,12.6506
2008-12-30,1.4795
2008-12-31,4.3167
2009-01-02,16.1819
2009-01-05,22.2907
2009-01-06,7.4931
2009-01-07,-9.6665
2009-01-08,9.9838
2009-01-09,-6.0993
2009-01-12,-11.27
2009-01-13,-4.9547
2009-01-14,-7.6654
2009-01-15,-6.3286999999999995
2009-01-16,20.4634
2009-01-20,-10.8003
2009-01-23,-5.006
2009-01-27,-5.5278
2009-01-29,-1.0081
2009-01-30,0.785
2009-02-02,-9.3192
2009-02-03,3.7329
2009-02-04,0.1567
2009-02-05,-6.7747
2009-02-06,1.2391
2009-02-09,1.8939
2009-02-10,-5.9712
2009-02-12,1.1712
2009-02-13,-0.9916
2009-02-17,-10.3705
2009-02-18,-7.2439
2009-02-20,-0.5934
2009-02-23,4.7818000000000005
2009-02-24,3.3102
2009-02-25,2.7960000000000003
2009-02-26,22.3176
2009-03-03,-21.8904
2009-03-04,3.1164
2009-03-10,-8.2117
2009-03-13,-4.9834
2009-03-17,-11.2887
2009-03-18,2.9173999999999998
2009-03-19,-9.0511
2009-03-23,6.2824
2009-03-24,-0.9516
2009-03-25,-1.4786000000000001
2009-03-26,27.3037
2009-03-27,3.9552
2009-03-30,-13.4933
2009-03-31,7.9636
2009-04-01,-8.7107
2009-04-02,7.6206
2009-04-03,-5.8332
2009-04-06,2.2762000000000002
2009-04-08,19.9926
2009-04-09,10.2087
2009-04-13,7.463
2009-04-14,-1.2978
2009-04-17,10.9606
2009-04-20,-38.9282
2009-04-21,-23.7201
2009-04-22,4.5828
2009-04-23,-1.8967
2009-04-27,-14.6875
2009-04-28,14.1294
2009-04-29,-3.2266
2009-04-30,3.6438
2009-05-01,10.0905
2009-05-04,7.0689
2009-05-05,0.9266
2009-05-06,-1.5422
2009-05-07,-2.1346
2009-05-08,3.1153
2009-05-11,-3.2342
2009-05-12,-6.5652
2009-05-13,-8.6873
2009-05-14,-7.4021
2009-05-15,-28.0797
2009-05-18,18.6975
2009-05-19,-4.5022
2009-05-20,1.4827
2009-05-21,-8.7033
2009-05-26,43.3269
2009-05-27,-9.6781
2009-05-28,-1.5694
2009-05-29,3.3752
2009-06-01,10.6682
2009-06-02,0.9605
2009-06-03,-3.7589
2009-06-05,-8.063
2009-06-08,3.6866
2009-06-09,-0.1481
2009-06-10,0.8902
2009-06-11,9.8392
2009-06-12,-12.6731
2009-06-15,-4.0341
2009-06-16,-0.7389
2009-06-17,-6.6492
2009-06-18,-1.5948
2009-06-19,-8.2348
2009-06-22,-4.2124
2009-06-23,28.8775
2009-06-24,-10.2948
2009-06-25,-0.4849
2009-06-26,-5.5766
2009-06-29,-3.3142
2009-06-30,0.5812
2009-07-01,-10.0
2009-07-02,11.1766
2009-07-06,-0.9841
2009-07-07,-0.9701
2009-07-08,0.018
2009-07-13,0.7991
2009-07-14,1.0014
2009-07-20,0.0944
2009-07-21,3.066
2009-07-22,-5.2002
2009-07-23,-1.9975
2009-07-24,0.234
2009-07-27,-1.0689
2009-07-28,-2.4342
2009-07-29,-1.4257
2009-07-30,1.8595000000000002
2009-07-31,0.8114
2009-08-03,-7.4447
2009-08-04,30.5435
2009-08-05,16.0699
2009-08-06,-4.4475999999999996
2009-08-07,3.7161999999999997
2009-08-10,-4.4517
2009-08-11,-10.4545
2009-08-12,-7.3181
2009-08-13,-1.4149
2009-08-14,-3.7037
2009-08-17,-0.012
2009-08-20,4.1171
2009-08-21,2.54
2009-08-24,-6.5192
2009-08-25,-0.6444
2009-08-26,16.3777
2009-08-27,0.0
2009-08-28,-4.5729
2009-08-31,0.4257
2009-09-02,-0.3913
2009-09-03,0.0
2009-09-09,0.9057
2009-09-10,3.4552
2009-09-11,-3.8311
2009-09-14,-0.1141
2009-09-15,3.553
2009-09-16,5.0862
2009-09-17,4.0
2009-09-18,-3.0769
2009-09-21,-4.9454
2009-09-24,10.9064
2009-09-25,-2.8843
2009-09-28,-0.906
2009-09-29,-3.0118
2009-09-30,0.8217
2009-10-01,-5.03
2009-10-05,1.0951
2009-10-06,4.3225
2009-10-08,1.1581
2009-10-13,-0.6711
2009-10-14,1.3115999999999999
2009-10-15,-1.9223
2009-10-16,34.865
2009-10-19,56.0079
2009-10-20,-10.3042
2009-10-21,-8.0967
2009-10-22,-8.8186
2009-10-23,-3.0763
2009-10-26,2.6031
2009-10-27,-0.2988
2009-10-28,-10.6824
2009-10-30,-3.463
2009-11-02,-4.6672
2009-11-03,-0.6905
2009-11-04,5.0195
2009-11-06,-2.3991
2009-11-09,10.202
2009-11-10,11.7682
2009-11-11,-20.7921
2009-11-12,-5.0
2009-11-13,-0.3495
2009-11-16,5.6323
2009-11-17,-6.8945
2009-11-18,4.7199
2009-11-19,-0.8974
2009-11-20,-2.7288
2009-11-23,3.1711
2009-11-27,-11.7749
2009-11-30,0.8904
2009-12-01,-2.109
2009-12-02,1.0957
2009-12-03,-1.5046
2009-12-04,-0.8497
2009-12-07,10.1381
2009-12-08,1.6412
2009-12-09,-4.7603
2009-12-10,-8.0244
2009-12-11,-4.4936
2009-12-14,-1.77
2009-12-15,0.9875
2009-12-16,0.0
2009-12-17,-8.0645
2009-12-18,3.8432
2009-12-21,1.0612
2009-12-22,0.303
2009-12-23,4.1667
2009-12-24,0.0
2009-12-28,-5.6
2009-12-29,2.5423999999999998
2009-12-30,-1.6529
2009-12-31,1.8803
2010-01-04,4.7531
2010-01-06,10.4183
2010-01-07,2.6875
2010-01-08,-3.6589
2010-01-11,0.1937
2010-01-12,-2.8777
2010-01-14,-1.5417
2010-01-15,-2.1959
2010-01-19,-1.5385
2010-01-20,-2.3145
2010-01-22,-1.6295
2010-01-25,-3.252
2010-01-26,-0.8403
2010-01-27,-6.3294
2010-01-28,-1.5550000000000002
2010-01-29,0.5859
2010-02-01,2.7067
2010-02-02,0.9674
2010-02-03,0.4405
2010-02-04,-4.9726
2010-02-05,-6.9059
2010-02-08,-0.8428
2010-02-10,1.9375
2010-02-11,2.7713
2010-02-16,7.8332
2010-02-17,10.9267
2010-02-18,0.3591
2010-02-19,-4.582
2010-02-22,-4.1354
2010-02-23,-4.6833
2010-02-24,-0.3534
2010-02-25,-0.2402
2010-02-26,8.0275
2010-03-01,3.1847
2010-03-02,-0.4835
2010-03-04,-0.4342
2010-03-05,2.1701
2010-03-08,-3.5518
2010-03-09,0.1844
2010-03-12,0.915
2010-03-16,8.3898
2010-03-17,-14.5288
2010-03-18,-10.2092
2010-03-19,-6.6842
2010-03-22,-8.8077
2010-03-23,-8.4806
2010-03-24,8.7275
2010-03-26,-0.3329
2010-03-29,-3.0879
2010-03-30,-0.1991
2010-03-31,-2.6247
2010-04-01,5.6747
2010-04-05,-2.0286
2010-04-06,1.7890000000000001
2010-04-08,1.952
2010-04-09,3.2864
2010-04-15,1.7471999999999999
2010-04-16,-2.7223
2010-04-20,2.8918
2010-04-22,-5.6001
2010-04-27,-3.0733
2010-04-29,-1.3262
2010-04-30,-0.9424
2010-05-03,-5.8016
2010-05-04,-4.9669
2010-05-06,-11.637599999999999
2010-05-10,6.7035
2010-05-11,-6.2823
2010-05-12,6.1514
2010-05-13,-2.5817
2010-05-19,-19.1611
2010-05-20,-11.6981
2010-05-21,0.4274
2010-05-24,-1.4628
2010-05-25,-5.4251
2010-05-27,24.9572
2010-05-28,-1.3361
2010-06-01,3.8889
2010-06-03,-14.6836
2010-06-07,1.7106
2010-06-08,4.3523
2010-06-10,0.3937
2010-06-11,1.9607999999999999
2010-06-14,1.899
2010-06-15,0.1769
2010-06-18,7.7593
2010-06-21,3.6713
2010-06-28,-1.3491
2010-07-02,-20.3098
2010-07-06,2.9629
2010-07-07,0.2083
2010-07-12,1.2474
2010-07-20,0.8599
2010-07-27,11.7699
2010-08-04,2.7321999999999997
2010-08-06,-2.4823
2010-08-11,12.1818
2010-08-12,-20.8266
2010-08-13,-3.5824
2010-08-16,-5.3079
2010-08-18,-7.3991
2010-08-23,2.4516
2010-08-24,-5.1108
2010-08-25,-2.8643
2010-08-26,-7.9487
2010-08-27,0.2786
2010-08-30,7.7778
2010-08-31,-1.9651999999999998
2010-09-03,0.4272
2010-09-07,4.4503
2010-09-09,-0.4699
2010-09-10,-4.0604
2010-09-15,12.5984
2010-09-16,-3.7296
2010-09-24,-4.6005
2010-09-28,1.0628
2010-09-29,-2.1033
2010-09-30,-11.4959
2010-10-01,23.7681
2010-10-04,-5.5913
2010-10-05,-2.2636
2010-10-08,-4.5685
2010-10-12,-2.6928
2010-10-19,-5.7055
2010-10-20,-2.029
2010-10-21,-5.1405
2010-10-22,-7.0565
2010-10-26,-9.5638
2010-10-28,15.8395
2010-10-29,-2.3023
2010-11-04,6.4344
2010-11-05,20.1771
2010-11-08,9.7084
2010-11-09,-4.045
2010-11-10,-14.8075
2010-11-11,-3.3941
2010-11-12,5.4734
2010-11-15,8.2749
2010-11-16,0.2591
2010-11-17,-4.0536
2010-11-19,-0.8921
2010-11-23,-4.0761
2010-11-26,1.4163999999999999
2010-11-29,-6.1453
2010-12-01,-1.8973
2010-12-02,-0.948
2010-12-06,-2.2971
2010-12-09,-2.8213
2010-12-10,-2.9032
2010-12-13,6.6445
2010-12-14,12.6168
2010-12-15,-6.4488
2010-12-16,4.4354
2010-12-20,-11.3785
2010-12-21,3.8339
2010-12-22,-4.6154
2010-12-23,0.3226
2010-12-28,6.1093
2010-12-29,1.4205
2010-12-30,-1.4006
2010-12-31,-2.7273
2011-01-04,6.0748
2011-01-06,-1.2665
2011-01-07,21.6583
2011-01-10,-0.4432
2011-01-11,1.6731
2011-01-13,25.6039
2011-01-14,9.9279
2011-01-18,-5.6199
2011-01-19,-6.0473
2011-01-26,2.0592
2011-01-27,13.0603
2011-01-28,-3.3982
2011-02-01,-1.0619
2011-02-02,-6.9767
2011-02-03,1.9231
2011-02-10,3.2665
2011-02-11,-3.2774
2011-02-15,-1.771
2011-02-16,0.8654
2011-02-17,-2.3117
2011-02-18,-11.9785
2011-02-23,-0.6375
2011-02-28,2.0084
2011-03-02,5.7014
2011-03-04,9.6236
2011-03-09,6.1947
2011-03-10,-6.0778
2011-03-11,-6.1162
2011-03-15,3.5534
2011-03-22,-6.5709
2011-03-28,2.1099
2011-04-01,-3.6734999999999998
2011-04-04,0.9799
2011-04-05,-3.1078
2011-04-06,-1.4752
2011-04-08,-5.4945
2011-04-11,-3.9099
2011-04-12,-0.7714
2011-04-13,0.2744
2011-04-14,2.3106999999999998
2011-04-18,-12.4368
2011-04-26,18.1062
2011-04-27,3.8362
2011-05-03,-7.0154
2011-05-04,-0.7143
2011-05-05,-1.9184999999999999
2011-05-06,-4.0801
2011-05-11,-3.1384
2011-05-12,10.8717
2011-05-23,-3.8718
2011-05-24,3.6728
2011-05-26,0.0
2011-05-27,-2.3221
2011-05-31,24.6419
2011-06-03,-15.8821
2011-06-06,3.2558
2011-06-08,-7.6858
2011-06-14,0.0305
2011-06-15,-6.7378
2011-06-16,-3.3344
2011-06-21,4.0751
2011-06-23,-1.2998
2011-06-24,0.6091
2011-06-28,-17.4084
2011-06-30,10.935
2011-07-01,3.7143
2011-07-05,0.241
2011-07-07,7.6262
2011-07-08,0.6064
2011-07-13,-4.8541
2011-07-15,-1.2671000000000001
2011-07-26,1.8237
2011-07-28,-0.5307
2011-07-29,0.0
2011-08-02,-4.1014
2011-08-04,-2.9207
2011-08-08,-16.8696
2011-08-19,-0.4955
2011-08-22,0.0433
2011-08-30,0.8656
2011-09-08,-7.5949
2011-09-26,-37.2649
2011-09-28,4.4041
2011-10-03,-16.4126
2011-10-06,17.1332
2011-10-10,-17.7408
2011-10-11,15.493
2011-10-12,1.2195
2011-10-18,3.6145
2011-10-19,6.3953
2011-10-21,0.1025
2011-10-24,-4.9471
2011-10-31,6.4609
2011-11-09,45.7519
2011-11-14,-14.5038
2011-11-17,-13.4199
2011-11-21,-6.0
2011-11-30,-8.7766
2011-12-01,0.0
2011-12-09,-0.8746
2011-12-16,-12.3529
2011-12-21,-5.3690999999999995
2011-12-22,-2.9699
2011-12-27,0.2284
2011-12-28,1.3674
2011-12-30,-6.4748
2012-01-03,6.6827
2012-01-04,-87.7422
2012-01-05,-74.6324
2012-01-06,-4.3478
2012-01-09,21.2121
2012-01-10,-23.75
2012-01-11,0.0
2012-01-12,0.0
2012-01-18,4.918
2012-01-20,0.0
2012-01-25,25.0
2012-01-26,100.0
2012-01-27,0.0
2012-02-02,-60.0
2012-02-03,25.0
2012-02-06,100.0
2012-02-07,-30.0
2012-02-08,100.0
2012-02-09,-50.0
2012-02-13,0.0
2012-02-14,0.0
2012-02-15,-28.5714
2012-02-16,0.0
2012-02-17,0.0
2012-02-21,-67.5
2012-02-22,0.0
2012-02-23,23.0769
2012-02-24,0.0
2012-02-27,0.0
2012-02-28,0.0
2012-02-29,0.0
2012-03-01,0.0
2012-03-02,0.0
2012-03-05,100.0
2012-03-06,0.0
2012-03-07,0.0
2012-03-08,0.0
2012-03-09,12.5
2012-03-12,11.1111
2012-03-13,0.0
2012-03-14,0.0
2012-03-15,0.0
2012-03-16,0.0
2012-03-19,20.0
2012-03-20,16.6667
2012-03-21,1.7856999999999998
2012-03-22,82.4561
2012-03-23,69.2308
2012-03-26,36.3636
2012-03-27,-13.3333
2012-03-28,-23.0769
2012-03-29,-30.0
2012-03-30,0.0
2012-04-03,0.0
2012-04-04,0.0
2012-04-05,-15.1786
2012-04-09,-32.6316
2012-04-10,0.0
2012-04-11,0.0
2012-04-12,0.0
2012-04-13,50.0
2012-04-16,-25.0
2012-04-17,0.0
2012-04-18,0.0
2012-04-19,0.0
2012-04-20,11.1111
2012-04-23,0.0
2012-04-24,-30.0
2012-04-25,14.2857
2012-04-26,-62.5
2012-04-27,266.6667
2012-04-30,-18.1818
2012-05-01,0.0
2012-05-02,0.0
2012-05-04,0.0
2012-05-14,-33.3333
2012-05-16,0.0
2012-05-22,0.0
2012-05-25,66.6667
2012-05-29,0.0
2012-05-30,0.0
2012-05-31,0.0
2012-06-01,0.0
2012-06-04,0.0
2012-06-05,0.0
2012-06-06,0.0
2012-06-07,80.0
2012-06-08,-5.5556
2012-06-11,0.0
2012-06-12,-41.1765
2012-06-13,70.0
2012-06-14,-41.1765
2012-06-15,0.0
2012-06-18,0.0
2012-06-19,0.0
2012-06-20,60.0
2012-06-22,-37.5
2012-06-27,50.0
2012-06-29,-33.3333
2012-07-06,0.0
2012-07-10,-10.0
2012-07-11,0.0
2012-07-13,0.0
2012-07-16,0.0
2012-07-17,-22.2222
2012-07-25,0.0
2012-07-26,0.0
2012-07-27,0.0
2012-07-31,0.0
2012-08-01,0.0
2012-08-08,42.8571
2012-08-09,-70.0
2012-08-13,0.0
2012-08-14,0.0
2012-08-15,0.0
2012-08-17,0.0
2012-08-20,4.1667
2012-08-22,0.0
2012-09-04,-64.0
2012-09-05,5.5556
2012-09-10,68.4211
2012-09-11,0.0
2012-09-13,0.0
2012-09-14,0.0
2012-09-18,0.0
2012-09-20,0.0
2012-09-21,0.0
2012-09-25,0.0
2012-09-26,0.0
2012-09-28,0.0
2012-10-01,0.0
2012-10-02,0.0
2012-10-03,0.0
2012-10-04,0.0
2012-10-05,0.0
2012-10-09,0.0
2012-10-10,0.0
2012-10-11,0.0
2012-10-12,0.0
2012-10-15,0.0
2012-10-16,-40.625
2012-10-17,321.0526
2012-10-18,-76.25
2012-10-22,10.526299999999999
2012-10-23,0.0
2012-10-24,0.0
2012-10-31,-9.5238
2012-11-02,-26.3158
2012-11-07,50.0
2012-11-08,0.0
2012-11-09,0.0
2012-11-12,52.381
2012-11-13,-34.375
2012-11-15,0.0
2012-11-16,0.0
2012-11-19,0.0
2012-11-20,0.0
2012-11-21,52.381
2012-11-27,-34.375
2012-11-28,0.0
2012-11-29,0.0
2012-11-30,-23.8095
2012-12-03,0.0
2012-12-04,100.0
2012-12-05,-25.0
2012-12-10,0.0
2012-12-11,0.0
2012-12-12,0.0
2012-12-13,-33.3333
2012-12-14,100.0
2012-12-17,-50.0
2012-12-18,0.0
2012-12-19,0.0
2012-12-20,0.0
