ticker,ATV US Equity
2007-09-21,2.5339
2007-09-24,1.5516999999999999
2007-09-25,10.9225
2007-09-26,9.642900000000001
2007-09-27,7.0265
2007-09-28,-10.087
2007-10-01,8.1238
2007-10-02,-6.3953
2007-10-03,-6.689
2007-10-04,-4.7107
2007-10-05,3.0629
2007-10-08,-3.2847
2007-10-09,1.6712
2007-10-10,23.4358
2007-10-11,-13.1443
2007-10-12,0.3956
2007-10-15,0.5419
2007-10-16,-3.8707000000000003
2007-10-17,0.4587
2007-10-18,-6.342
2007-10-19,-2.8711
2007-10-22,-5.4657
2007-10-23,16.3422
2007-10-24,-4.0061
2007-10-25,-3.0639
2007-10-26,-1.9619
2007-10-29,-0.1668
2007-10-30,-5.6793
2007-10-31,0.2952
2007-11-01,-9.6527
2007-11-02,1.8241
2007-11-05,-0.6398
2007-11-06,-0.9023
2007-11-07,-5.1324
2007-11-08,0.0685
2007-11-09,0.9582
2007-11-12,-4.339
2007-11-13,10.489
2007-11-14,-3.7195
2007-11-15,-3.665
2007-11-16,-8.6445
2007-11-19,3.9364
2007-11-20,-3.4232
2007-11-21,-3.4691
2007-11-23,0.0
2007-11-26,-6.1719
2007-11-27,2.4147
2007-11-28,-17.8862
2007-11-29,-1.3860999999999999
2007-11-30,1.1044
2007-12-03,2.7805
2007-12-04,0.0966
2007-12-05,1.834
2007-12-06,2.3697
2007-12-07,-0.9259
2007-12-10,1.8692
2007-12-11,-3.8532
2007-12-12,-4.1031
2007-12-13,-3.2836
2007-12-14,-2.0576
2007-12-17,-3.3613
2007-12-18,-3.2609
2007-12-19,1.6854
2007-12-20,6.2983
2007-12-21,3.6383
2007-12-24,-2.3069
2007-12-26,4.7228
2007-12-27,-5.2941
2007-12-28,-1.5528
2007-12-31,-1.8914
2008-01-02,1.4992
2008-01-03,-0.2112
2008-01-04,-0.3175
2008-01-07,-4.2463
2008-01-08,-2.439
2008-01-09,-0.4545
2008-01-10,-1.1416
2008-01-11,0.2309
2008-01-14,1.9585
2008-01-15,-3.2768
2008-01-16,-2.8037
2008-01-17,-8.0529
2008-01-18,-9.5425
2008-01-22,10.1156
2008-01-23,-9.4488
2008-01-24,22.4638
2008-01-25,-2.8402
2008-01-28,-1.5834000000000001
2008-01-29,-2.2277
2008-01-30,0.2532
2008-01-31,3.5354
2008-02-01,8.9024
2008-02-04,5.8231
2008-02-05,-8.3598
2008-02-06,-1.2702
2008-02-07,6.9006
2008-02-08,6.0175
2008-02-11,0.516
2008-02-12,-3.0801
2008-02-13,3.3898
2008-02-14,1.5369000000000002
2008-02-15,1.4127
2008-02-19,-1.99
2008-02-20,-2.335
2008-02-21,-3.2225
2008-02-22,-0.2148
2008-02-25,5.2745
2008-02-26,-0.409
2008-02-27,0.0
2008-02-28,-1.6427
2008-02-29,3.3403
2008-03-03,-9.0909
2008-03-04,1.1111
2008-03-05,-0.7692
2008-03-06,-1.6611
2008-03-07,1.3514
2008-03-10,-6.8889
2008-03-11,-10.6205
2008-03-12,18.9586
2008-03-13,4.3771
2008-03-14,-5.914
2008-03-17,3.2
2008-03-18,0.8859
2008-03-19,-1.427
2008-03-20,-0.4454
2008-03-24,-4.698
2008-03-25,-1.1737
2008-03-26,-2.1378
2008-03-27,-0.4854
2008-03-28,-2.439
2008-03-31,-5.25
2008-04-01,6.4644
2008-04-02,0.9913
2008-04-03,-2.5766999999999998
2008-04-04,-0.7557
2008-04-07,0.5076
2008-04-08,-3.9141
2008-04-09,-3.6449
2008-04-10,1.8735
2008-04-11,-1.8742
2008-04-14,-1.7734999999999999
2008-04-15,0.6944
2008-04-16,0.6897
2008-04-17,-2.0548
2008-04-18,0.0
2008-04-21,1.5385
2008-04-22,-3.168
2008-04-23,0.7112
2008-04-24,-1.1299
2008-04-25,0.4286
2008-04-28,0.1422
2008-04-29,-0.2841
2008-04-30,-2.2792
2008-05-01,2.0408
2008-05-02,2.1429
2008-05-05,8.951
2008-05-06,-1.7972000000000001
2008-05-07,4.9673
2008-05-08,1.1208
2008-05-09,0.4926
2008-05-12,-1.7157
2008-05-13,-0.3741
2008-05-14,-3.0038
2008-05-15,-0.2581
2008-05-16,-0.9056
2008-05-19,0.2611
2008-05-20,-1.1719
2008-05-21,-1.054
2008-05-22,1.5979
2008-05-23,-1.5727
2008-05-27,3.8615
2008-05-28,2.9503
2008-05-29,-0.7487
2008-05-30,-0.5019
2008-06-02,-1.7654
2008-06-03,-0.1284
2008-06-04,1.928
2008-06-05,-0.5044
2008-06-06,-4.5626999999999995
2008-06-09,-1.5936
2008-06-10,2.1592000000000002
2008-06-11,-1.5852
2008-06-12,1.0738
2008-06-13,0.664
2008-06-16,4.0897
2008-06-17,-0.2535
2008-06-18,-1.2706
2008-06-19,2.8314
2008-06-20,-4.005
2008-06-23,0.3911
2008-06-24,0.7792
2008-06-25,1.5464
2008-06-26,-3.5533
2008-06-27,-3.9474
2008-06-30,-4.5205
2008-07-01,-2.0086
2008-07-02,-3.6603
2008-07-03,-0.6079
2008-07-07,-1.0703
2008-07-08,-0.4637
2008-07-09,-0.3106
2008-07-10,7.9439
2008-07-11,1.443
2008-07-14,3.6984
2008-07-15,-0.823
2008-07-16,1.6598000000000002
2008-07-17,-2.8571
2008-07-18,-1.9607999999999999
2008-07-21,1.8571
2008-07-22,0.2805
2008-07-23,-2.2378
2008-07-24,0.1431
2008-07-25,2.2857
2008-07-28,0.1397
2008-07-29,0.6974
2008-07-30,0.831
2008-07-31,-1.2363
2008-08-01,-1.1127
2008-08-04,-0.1406
2008-08-05,0.0
2008-08-06,-1.2676
2008-08-07,1.1412
2008-08-08,-0.4231
2008-08-11,-3.3994
2008-08-12,4.8387
2008-08-13,-0.979
2008-08-14,-1.4123999999999999
2008-08-15,1.2894
2008-08-18,-0.4243
2008-08-19,1.9886
2008-08-20,-6.6852
2008-08-21,-1.4925
2008-08-22,0.6061
2008-08-25,-2.1084
2008-08-26,-1.2308
2008-08-27,-1.0903
2008-08-28,-1.2598
2008-08-29,-4.4657
2008-09-02,1.3356
2008-09-03,0.659
2008-09-04,-0.982
2008-09-05,-0.6612
2008-09-08,-0.1331
2008-09-09,-1.5328
2008-09-10,0.6768
2008-09-11,-0.8403
2008-09-12,-1.3559
2008-09-15,-0.5155
2008-09-16,-2.0725
2008-09-17,-2.4691
2008-09-18,4.5208
2008-09-19,1.5571000000000002
2008-09-22,-5.4514
2008-09-23,0.1802
2008-09-24,-0.7194
2008-09-25,-2.3551
2008-09-26,-0.1855
2008-09-29,-2.2305
2008-09-30,4.1825
2008-10-01,-2.9196999999999997
2008-10-02,1.6917
2008-10-03,-0.3697
2008-10-06,-1.8553
2008-10-07,5.482
2008-10-08,2.8674
2008-10-09,-3.1359
2008-10-10,-1.0791
2008-10-13,-2.1818
2008-10-14,0.3717
2008-10-15,-5.0
2008-10-16,1.5594999999999999
2008-10-17,0.0
2008-10-20,-4.4146
2008-10-21,0.4016
2008-10-22,-3.15
2008-10-23,-6.2468
2008-10-24,-1.1013
2008-10-27,-0.2227
2008-10-28,-5.1339
2008-10-29,-9.8824
2008-10-30,1.8277
2008-10-31,-5.641
2008-11-03,-5.163
2008-11-04,6.3037
2008-11-05,-20.4852
2008-11-06,-5.7627
2008-11-07,7.9137
2008-11-10,1.6667
2008-11-11,-22.2951
2008-11-12,6.7511
2008-11-13,4.7431
2008-11-14,-0.7547
2008-11-17,-6.4639
2008-11-18,-11.7886
2008-11-19,-12.4424
2008-11-20,-7.8947
2008-11-21,-21.1429
2008-11-24,-6.5217
2008-11-25,0.0
2008-11-26,10.8527
2008-11-28,13.986
2008-12-01,10.4294
2008-12-02,15.5556
2008-12-03,25.4808
2008-12-04,7.318
2008-12-05,5.3195
2008-12-08,10.1695
2008-12-09,16.3077
2008-12-10,5.0265
2008-12-11,0.7557
2008-12-12,-0.5
2008-12-15,-2.5126
2008-12-16,1.5673
2008-12-17,-3.5732
2008-12-18,0.0
2008-12-19,2.3684
2008-12-22,0.2571
2008-12-23,0.0
2008-12-24,0.0
2008-12-26,0.5128
2008-12-29,1.0204
2008-12-30,3.5354
2008-12-31,-4.878
2009-01-02,-1.0256
2009-01-05,-2.8497
2009-01-06,3.4667
2009-01-07,0.2577
2009-01-08,-7.1979
2009-01-09,1.662
2009-01-12,-4.0872
2009-01-13,1.9886
2009-01-14,-2.2284
2009-01-15,-0.2849
2009-01-16,1.7143000000000002
2009-01-20,-7.3034
2009-01-21,-6.3636
2009-01-22,-1.2945
2009-01-23,-0.623
2009-01-26,3.5962
2009-01-27,7.3248
2009-01-28,-1.4837
2009-01-29,-2.1084
2009-01-30,5.8462
2009-02-02,6.9767
2009-02-03,-1.9022000000000001
2009-02-04,0.554
2009-02-05,0.0
2009-02-06,3.3058
2009-02-09,-1.3333
2009-02-10,1.0811
2009-02-11,-0.2674
2009-02-12,0.5362
2009-02-13,0.0
2009-02-17,0.0
2009-02-18,-0.2667
2009-02-19,0.2674
2009-02-20,0.0
2009-02-23,1.0667
2009-02-24,0.0
2009-02-25,1.5831
2009-02-26,2.5974
2009-02-27,-1.2658
2009-03-02,-12.3077
2009-03-03,-4.0936
2009-03-04,1.2195
2009-03-05,-3.6145
2009-03-06,-2.1875
2009-03-09,-13.4185
2009-03-10,11.0701
2009-03-11,6.3123000000000005
2009-03-12,3.125
2009-03-13,4.5455
2009-03-16,-7.2464
2009-03-17,-1.5625
2009-03-18,-1.2698
2009-03-19,0.6431
2009-03-20,-0.9585
2009-03-23,0.0
2009-03-24,-1.6129
2009-03-25,1.6393
2009-03-26,-0.6492
2009-03-27,2.2769
2009-03-30,42.5397
2009-03-31,-20.0445
2009-04-01,-10.8635
2009-04-02,-1.875
2009-04-03,0.0
2009-04-06,-0.9554
2009-04-07,-0.3215
2009-04-08,-0.6452
2009-04-09,0.0
2009-04-13,1.9481000000000002
2009-04-14,0.0
2009-04-15,0.0
2009-04-16,12.7389
2009-04-17,-11.303
2009-04-20,0.004
2009-04-21,-0.3185
2009-04-22,0.639
2009-04-23,1.2698
2009-04-24,1.8809
2009-04-27,-0.3077
2009-04-28,0.3086
2009-04-29,0.9231
2009-04-30,-1.2195
2009-05-01,0.3086
2009-05-04,0.9231
2009-05-05,1.2195
2009-05-06,10.8434
2009-05-07,-3.5326
2009-05-08,-1.4085
2009-05-11,0.2857
2009-05-12,1.9943
2009-05-13,13.9665
2009-05-14,2.451
2009-05-15,-2.6316
2009-05-18,8.8452
2009-05-19,-0.6772
2009-05-20,-2.2727
2009-05-21,-7.4419
2009-05-22,1.7588
2009-05-26,4.1975
2009-05-27,-4.7393
2009-05-28,5.7214
2009-05-29,5.4118
2009-06-01,-0.6696
2009-06-02,0.4494
2009-06-03,-2.4609
2009-06-04,1.6055000000000001
2009-06-05,0.2257
2009-06-08,5.4054
2009-06-09,0.4274
2009-06-10,1.4894
2009-06-11,-2.935
2009-06-12,-6.4795
2009-06-15,-2.3095
2009-06-16,-1.4184
2009-06-17,-2.8777
2009-06-18,-2.963
2009-06-19,13.7405
2009-06-22,-5.5928
2009-06-23,5.9242
2009-06-24,-0.6711
2009-06-25,-4.2793
2009-06-26,1.8824
2009-06-29,-5.3118
2009-06-30,0.0
2009-07-01,1.9512
2009-07-02,-0.7177
2009-07-06,-2.4096
2009-07-07,0.0
2009-07-08,-1.7284000000000002
2009-07-09,1.005
2009-07-10,1.99
2009-07-13,2.439
2009-07-14,0.0
2009-07-15,0.0
2009-07-16,0.0
2009-07-17,-0.9762
2009-07-20,5.7947
2009-07-21,8.8636
2009-07-22,-3.9666
2009-07-23,0.6522
2009-07-24,0.432
2009-07-27,0.0
2009-07-28,0.0
2009-07-29,-1.7204000000000002
2009-07-30,-0.4376
2009-07-31,2.1978
2009-08-03,-1.5053999999999998
2009-08-04,-2.1834
2009-08-05,0.4464
2009-08-06,1.1111
2009-08-07,0.0
2009-08-10,-1.3187
2009-08-11,-0.4454
2009-08-12,-1.5659999999999998
2009-08-13,-0.9091
2009-08-14,-0.6881
2009-08-17,-8.545
2009-08-18,4.798
2009-08-19,-5.7831
2009-08-20,1.023
2009-08-21,-1.2658
2009-08-24,0.0
2009-08-25,-1.2821
2009-08-26,0.0
2009-08-27,-3.3766
2009-08-28,0.5376
2009-08-31,-6.4171
2009-09-01,0.0
2009-09-02,-1.1429
2009-09-03,1.1561
2009-09-04,11.4286
2009-09-08,-7.6923
2009-09-09,6.8559
2009-09-10,0.6028
2009-09-11,-1.0336
2009-09-14,1.0444
2009-09-15,-3.3592
2009-09-16,1.8717000000000001
2009-09-17,-2.0997
2009-09-18,1.0724
2009-09-21,5.305
2009-09-22,-1.0076
2009-09-23,0.7634
2009-09-24,1.5152
2009-09-25,-0.995
2009-09-28,2.0101
2009-09-29,-0.2463
2009-09-30,0.4907
2009-10-01,31.208
2009-10-02,-0.1873
2009-10-05,5.4409
2009-10-06,10.3203
2009-10-07,-0.3226
2009-10-08,7.2816
2009-10-09,-6.0332
2009-10-12,-1.2841
2009-10-13,5.2033
2009-10-14,-2.1638
2009-10-15,2.3697
2009-10-16,-2.0062
2009-10-19,-0.7874
2009-10-20,-5.0794
2009-10-21,0.6689
2009-10-22,2.99
2009-10-23,-3.3871
2009-10-26,0.3339
2009-10-27,-4.1597
2009-10-28,1.5625
2009-10-29,2.5641
2009-10-30,-4.4979
2009-11-02,-4.7141
2009-11-03,-4.0293
2009-11-04,-1.3359
2009-11-05,-0.5803
2009-11-06,-0.7782
2009-11-09,2.1569
2009-11-10,0.7678
2009-11-11,0.7619
2009-11-12,-0.189
2009-11-13,4.1667
2009-11-16,5.4545
2009-11-17,1.5516999999999999
2009-11-18,-4.0747
2009-11-19,-3.5398
2009-11-20,-2.9358
2009-11-23,-1.7013
2009-11-24,-1.3462
2009-11-25,0.7797
2009-11-27,-1.5474
2009-11-30,0.3929
2009-12-01,-0.5871
2009-12-02,-1.5748
2009-12-03,-1.8
2009-12-04,-0.8147
2009-12-07,0.0
2009-12-08,-0.8214
2009-12-09,0.6211
2009-12-10,-0.6173
2009-12-11,0.4141
2009-12-14,0.2062
2009-12-15,0.2058
2009-12-16,-0.616
2009-12-17,-1.0331
2009-12-18,1.6701000000000001
2009-12-21,15.1951
2009-12-22,-0.8913
2009-12-23,0.897
2009-12-24,1.7848000000000002
2009-12-28,1.4011
2009-12-29,0.5181
2009-12-30,-5.176
2009-12-31,3.2751
2010-01-04,3.3827
2010-01-05,-0.2045
2010-01-06,4.918
2010-01-07,1.5625
2010-01-08,11.3462
2010-01-11,0.0
2010-01-12,-7.4266
2010-01-13,1.306
2010-01-14,1.2891
2010-01-15,-1.2727
2010-01-19,-4.2357
2010-01-20,3.8462
2010-01-21,-2.4074
2010-01-22,-3.2258
2010-01-25,0.0
2010-01-26,-0.1961
2010-01-27,5.1081
2010-01-28,3.3645
2010-01-29,7.4141
2010-02-01,4.2088
2010-02-02,-0.6462
2010-02-03,-3.4146
2010-02-04,-3.1987
2010-02-05,-0.1739
2010-02-08,1.2195
2010-02-09,2.4096
2010-02-10,0.5042
2010-02-11,0.5017
2010-02-12,2.3295
2010-02-16,6.8293
2010-02-17,1.8265
2010-02-18,-2.5411
2010-02-19,1.5337
2010-02-22,7.7039
2010-02-23,-4.0673
2010-02-24,1.9005999999999998
2010-02-25,-5.5954
2010-02-26,-1.9757
2010-03-01,-1.0853
2010-03-02,-0.7837
2010-03-03,-1.2638
2010-03-04,-3.04
2010-03-05,6.2706
2010-03-08,-2.6398
2010-03-09,0.319
2010-03-10,4.7695
2010-03-11,-1.9727000000000001
2010-03-12,-16.4087
2010-03-15,-0.5556
2010-03-16,-1.3035
2010-03-17,-3.2075
2010-03-18,-2.1442
2010-03-19,3.3865
2010-03-22,-2.6975
2010-03-23,5.1485
2010-03-24,-2.0716
2010-03-25,0.3846
2010-03-26,-0.5747
2010-03-29,-2.3121
2010-03-30,0.789
2010-03-31,-2.3483
2010-04-01,-0.6012
2010-04-05,1.2097
2010-04-06,0.0
2010-04-07,-2.3904
2010-04-08,1.2245
2010-04-09,-0.4032
2010-04-12,-1.8218999999999999
2010-04-13,-1.0309
2010-04-14,4.1667
2010-04-15,0.6
2010-04-16,-2.7833
2010-04-19,-2.4514
2010-04-20,0.6263
2010-04-21,-1.25
2010-04-22,-0.211
2010-04-23,-2.537
2010-04-26,-3.0369
2010-04-27,-2.6846
2010-04-28,1.1494
2010-04-29,1.3636
2010-04-30,1.1211
2010-05-03,-3.9939
2010-05-04,-3.4614
2010-05-05,-0.4785
2010-05-06,-6.9712
2010-05-07,0.7752
2010-05-10,-4.6154
2010-05-11,18.2796
2010-05-12,-5.6818
2010-05-13,-0.9639
2010-05-14,0.7299
2010-05-17,-12.5604
2010-05-18,3.5911999999999997
2010-05-19,0.0
2010-05-20,-6.4
2010-05-21,-6.8376
2010-05-24,7.9511
2010-05-25,4.5326
2010-05-26,7.0461
2010-05-27,0.5063
2010-05-28,3.2746
2010-06-01,-2.439
2010-06-02,-0.5
2010-06-03,1.005
2010-06-04,-2.2388
2010-06-07,2.0356
2010-06-08,0.4988
2010-06-09,-0.9926
2010-06-10,9.7744
2010-06-11,-0.9132
2010-06-14,0.9217
2010-06-15,-0.4566
2010-06-16,1.1468
2010-06-17,-6.3492
2010-06-18,-2.9055999999999997
2010-06-21,-1.995
2010-06-22,-3.5623
2010-06-23,-4.2216
2010-06-24,1.9284
2010-06-25,-0.2703
2010-06-28,-0.271
2010-06-29,0.0
2010-06-30,-2.4457
2010-07-01,0.5571
2010-07-02,7.7562
2010-07-06,-4.6272
2010-07-07,4.8518
2010-07-08,-0.2571
2010-07-09,-0.2577
2010-07-12,-1.5504
2010-07-13,0.0
2010-07-14,1.3123
2010-07-15,1.2953000000000001
2010-07-16,1.2788
2010-07-19,-0.2525
2010-07-20,-0.0032
2010-07-21,1.2690000000000001
2010-07-22,0.0
2010-07-23,0.0
2010-07-26,2.0
2010-07-27,-1.2255
2010-07-28,2.4814
2010-07-29,0.9685
2010-07-30,0.0
2010-08-02,-3.5971
2010-08-03,-0.4975
2010-08-04,-0.5
2010-08-05,-0.7538
2010-08-06,0.2532
2010-08-09,1.5152
2010-08-10,-1.4925
2010-08-11,-1.0101
2010-08-12,0.2551
2010-08-13,0.5089
2010-08-16,-3.7975
2010-08-17,0.2632
2010-08-18,10.2362
2010-08-19,-8.8095
2010-08-20,-15.4047
2010-08-23,-0.6173
2010-08-24,9.937899999999999
2010-08-25,6.7797
2010-08-26,3.4392
2010-08-27,3.5806
2010-08-30,2.4691
2010-08-31,4.0964
2010-09-01,4.3981
2010-09-02,1.7738
2010-09-03,0.4357
2010-09-07,-5.8568
2010-09-08,-1.5625
2010-09-09,-5.2008
2010-09-10,1.9752999999999998
2010-09-13,1.6949
2010-09-14,-1.4285999999999999
2010-09-15,2.1739
2010-09-16,0.7092
2010-09-17,1.8779
2010-09-20,0.4608
2010-09-21,-3.8991
2010-09-22,-2.148
2010-09-23,-0.7317
2010-09-24,3.1941
2010-09-27,-1.4285999999999999
2010-09-28,0.7246
2010-09-29,-2.6379
2010-09-30,1.4778
2010-10-01,1.9417
2010-10-04,0.9524
2010-10-05,-0.9434
2010-10-06,1.4285999999999999
2010-10-07,-1.1737
2010-10-08,0.2375
2010-10-11,2.1327
2010-10-12,3.0162
2010-10-13,0.6757
2010-10-14,1.7896999999999998
2010-10-15,-1.0989
2010-10-18,1.1083
2010-10-19,-2.6347
2010-10-20,2.4831
2010-10-21,1.7621
2010-10-22,1.2987
2010-10-25,-5.7692
2010-10-26,3.1746
2010-10-27,6.5934
2010-10-28,-0.2062
2010-10-29,3.3058
2010-11-01,3.8
2010-11-02,-0.3854
2010-11-03,1.5474
2010-11-04,1.9048
2010-11-05,0.5607
2010-11-08,8.5502
2010-11-09,0.8562
2010-11-10,-1.1885
2010-11-11,1.9493
2010-11-12,-3.2505
2010-11-15,-0.1976
2010-11-16,-2.1782
2010-11-17,0.0
2010-11-18,2.4291
2010-11-19,-0.1976
2010-11-22,-3.5644
2010-11-23,-1.232
2010-11-24,-1.4553
2010-11-26,1.4768
2010-11-29,0.2079
2010-11-30,-0.4149
2010-12-01,1.6667
2010-12-02,0.8197
2010-12-03,-1.0163
2010-12-06,-1.232
2010-12-07,-1.0395
2010-12-08,1.8908
2010-12-09,-1.0309
2010-12-10,-1.4583
2010-12-13,-1.6913
2010-12-14,-4.9462
2010-12-15,-0.4525
2010-12-16,-2.2727
2010-12-17,1.1628
2010-12-20,-4.1379
2010-12-21,1.9184999999999999
2010-12-22,-1.1764999999999999
2010-12-23,0.2381
2010-12-27,-1.4252
2010-12-28,1.2048
2010-12-29,0.4762
2010-12-30,-0.7109
2010-12-31,0.716
2011-01-03,0.4739
2011-01-04,-0.7075
2011-01-05,0.9501
2011-01-06,1.6471
2011-01-07,2.3148
2011-01-10,0.0
2011-01-11,-0.2262
2011-01-12,0.4535
2011-01-13,0.4515
2011-01-14,-0.8989
2011-01-18,5.4422
2011-01-19,3.4409
2011-01-20,0.0
2011-01-21,0.8316
2011-01-24,0.2062
2011-01-25,0.0
2011-01-26,-1.8519
2011-01-27,-0.4193
2011-01-28,-0.6316
2011-01-31,1.4830999999999999
2011-02-01,1.2526
2011-02-02,1.0309
2011-02-03,-2.6531000000000002
2011-02-04,-1.0482
2011-02-07,2.5423999999999998
2011-02-08,0.0
2011-02-09,-0.2066
2011-02-10,2.0704
2011-02-11,-1.4199
2011-02-14,1.4403000000000001
2011-02-15,1.4199
2011-02-16,0.0
2011-02-17,-0.4
2011-02-18,-0.2008
2011-02-22,-0.4024
2011-02-23,0.0
2011-02-24,-0.404
2011-02-25,-0.2028
2011-02-28,-0.4065
2011-03-01,-1.2245
2011-03-02,-2.0661
2011-03-03,-1.2685
2011-03-04,-6.6213999999999995
2011-03-07,2.9748
2011-03-08,2.8889
2011-03-09,2.3758
2011-03-10,-1.0549
2011-03-11,-2.7719
2011-03-14,1.1102
2011-03-15,-0.0136
2011-03-16,-7.1584
2011-03-17,-3.0374
2011-03-18,-1.9277
2011-03-21,-0.9828
2011-03-22,2.7295
2011-03-23,9.9034
2011-03-24,-0.2198
2011-03-25,0.3084
2011-03-28,3.4256
2011-03-29,4.2463
2011-03-30,-1.4257
2011-03-31,1.8595000000000002
2011-04-01,0.2028
2011-04-04,0.6073
2011-04-05,0.2012
2011-04-06,1.4056
2011-04-07,0.5941
2011-04-08,1.5748
2011-04-11,-0.1938
2011-04-12,-1.9417
2011-04-13,0.0
2011-04-14,0.0
2011-04-15,0.396
2011-04-18,-1.3807
2011-04-19,-5.0
2011-04-20,0.2105
2011-04-21,-3.9916
2011-04-25,9.1904
2011-04-26,0.0
2011-04-27,1.2024
2011-04-28,-0.5941
2011-04-29,1.1952
2011-05-02,0.0
2011-05-03,-0.1969
2011-05-04,-1.5779
2011-05-05,-1.9038
2011-05-06,-2.3493
2011-05-09,-1.8801999999999999
2011-05-10,5.1145
2011-05-11,-0.2028
2011-05-12,-1.8293
2011-05-13,0.7971
2011-05-16,-2.2286
2011-05-17,-4.4118
2011-05-18,0.0
2011-05-19,2.6374
2011-05-20,-1.4989
2011-05-23,-0.8696
2011-05-24,2.4123
2011-05-25,-0.2141
2011-05-26,-3.2189
2011-05-27,-3.7694
2011-05-31,3.6866
2011-06-02,-0.4444
2011-06-03,29.4643
2011-06-06,-0.3448
2011-06-07,-0.346
2011-06-08,-2.7778
2011-06-09,-3.0357
2011-06-10,-0.5525
2011-06-13,-3.7037
2011-06-14,1.9231
2011-06-15,3.0189
2011-06-16,2.5641
2011-06-17,-0.8929
2011-06-20,0.0
2011-06-21,0.7207
2011-06-22,-0.8945
2011-06-23,0.5415
2011-06-24,1.2567
2011-06-27,2.4823
2011-06-28,0.346
2011-06-29,-0.6897
2011-06-30,-1.0417
2011-07-01,-2.2807
2011-07-05,-5.9246
2011-07-06,-2.0992
2011-07-07,0.0
2011-07-08,-1.3645
2011-07-11,-3.3597
2011-07-12,1.227
2011-07-13,-2.0202
2011-07-14,-0.4124
2011-07-15,-0.4141
2011-07-18,2.9106
2011-07-19,-2.6263
2011-07-20,1.4523
2011-07-21,0.2045
2011-07-22,0.0
2011-07-25,-0.2041
2011-07-26,0.2045
2011-07-27,0.2041
2011-07-28,0.0
2011-07-29,-1.222
2011-08-01,-1.2371
2011-08-02,-1.2526
2011-08-03,-0.2114
2011-08-04,-2.5423999999999998
2011-08-05,-1.7391
2011-08-08,-0.6637
2011-08-09,-1.1136
2011-08-10,-3.1532
2011-08-11,10.9302
2011-08-12,-9.434
2011-08-15,-3.125
2011-08-16,-1.7921
2011-08-17,0.0
2011-08-18,-3.163
2011-08-19,-2.5126
2011-08-22,0.0
2011-08-23,-6.4433
2011-08-24,14.6006
2011-08-25,-7.2115
2011-08-26,3.3679
2011-08-29,4.01
2011-08-30,0.7229
2011-08-31,-1.9139
2011-09-01,-0.9756
2011-09-02,-1.4778
2011-09-06,6.25
2011-09-07,-0.7059
2011-09-08,2.6066000000000003
2011-09-09,1.6166
2011-09-12,1.3636
2011-09-13,-1.7936999999999999
2011-09-14,0.0
2011-09-15,-5.0228
2011-09-16,7.2115
2011-09-20,0.6726
2011-09-21,-1.0356
2011-09-22,-1.204
2011-09-23,-4.0974
2011-09-26,-1.4281
2011-09-27,-0.9639
