ticker,CACI US Equity
2000-05-24,0.9288
2000-05-25,-1.8405
2000-05-26,0.0
2000-05-30,0.0
2000-05-31,-1.25
2000-06-01,-0.6329
2000-06-02,-3.1847
2000-06-05,-1.9737
2000-06-06,1.3423
2000-06-07,0.6623
2000-06-08,4.6053
2000-06-09,5.3459
2000-06-12,0.8955
2000-06-13,1.4793
2000-06-14,0.2915
2000-06-15,-2.6163
2000-06-16,-4.4776
2000-06-19,5.0
2000-06-20,-1.7856999999999998
2000-06-21,-0.303
2000-06-22,-3.3435
2000-06-23,-1.2579
2000-06-26,-0.3185
2000-06-27,-0.3195
2000-06-28,-0.641
2000-06-29,0.0
2000-06-30,0.6452
2000-07-03,0.0
2000-07-05,-1.9231
2000-07-06,-1.3072
2000-07-07,-0.6623
2000-07-10,-0.6667
2000-07-11,0.6711
2000-07-12,0.0
2000-07-13,0.6667
2000-07-14,1.6556
2000-07-17,4.2345
2000-07-18,0.625
2000-07-19,-2.1739
2000-07-20,-1.5873
2000-07-21,-3.2258
2000-07-24,-0.6667
2000-07-25,-0.3356
2000-07-26,-0.3367
2000-07-27,-0.6757
2000-07-28,-4.932
2000-07-31,-2.6834
2000-08-01,0.7353
2000-08-02,0.365
2000-08-03,0.3636
2000-08-04,-1.3587
2000-08-07,-0.4591
2000-08-08,2.952
2000-08-09,1.7921
2000-08-10,5.6338
2000-08-11,1.3333
2000-08-14,0.9868
2000-08-15,0.0
2000-08-16,3.5831
2000-08-17,0.6289
2000-08-18,5.0
2000-08-21,0.0
2000-08-22,0.0
2000-08-23,0.2976
2000-08-24,-1.4837
2000-08-25,0.9036
2000-08-28,2.0896
2000-08-29,0.5848
2000-08-30,0.5814
2000-08-31,4.0462
2000-09-01,-2.7778
2000-09-05,0.2857
2000-09-06,-0.2849
2000-09-07,0.2857
2000-09-08,-0.2849
2000-09-11,1.1429
2000-09-12,1.4123999999999999
2000-09-13,-2.507
2000-09-14,-4.0
2000-09-15,2.6786
2000-09-18,0.8696
2000-09-19,2.8736
2000-09-20,3.352
2000-09-21,-2.1622
2000-09-22,-0.2762
2000-09-25,0.554
2000-09-26,0.8264
2000-09-27,-1.0929
2000-09-28,-1.3812
2000-09-29,-3.9215999999999998
2000-10-02,2.6239
2000-10-03,0.5682
2000-10-04,0.0
2000-10-05,-0.8475
2000-10-06,0.0
2000-10-09,-0.2849
2000-10-10,-0.5714
2000-10-11,-1.1494
2000-10-12,-1.7442
2000-10-13,-5.0296
2000-10-16,2.1807
2000-10-17,-4.878
2000-10-18,-1.9231
2000-10-19,3.5948
2000-10-20,0.6309
2000-10-23,-0.3135
2000-10-24,3.4591
2000-10-25,-2.7356
2000-10-26,0.625
2000-10-27,1.2422
2000-10-30,0.0
2000-10-31,1.227
2000-11-01,0.303
2000-11-02,4.5317
2000-11-03,1.1561
2000-11-06,0.5714
2000-11-07,-2.2727
2000-11-08,6.1047
2000-11-09,-2.4657999999999998
2000-11-10,1.1236
2000-11-13,1.1111
2000-11-14,-1.0989
2000-11-15,-2.2222
2000-11-16,0.5682
2000-11-17,1.1299
2000-11-20,-1.1173
2000-11-21,1.6949
2000-11-22,-0.5556
2000-11-24,0.838
2000-11-27,1.8698000000000001
2000-11-28,2.2434
2000-11-29,-2.1277
2000-11-30,-3.8043
2000-12-01,0.0
2000-12-04,0.0
2000-12-05,-0.2825
2000-12-06,2.2663
2000-12-07,0.831
2000-12-08,3.2967
2000-12-11,4.2553
2000-12-12,-2.551
2000-12-13,-1.8325
2000-12-14,2.4
2000-12-15,1.3021
2000-12-18,-2.5707
2000-12-19,-2.9024
2000-12-20,-3.5326
2000-12-21,-0.2817
2000-12-22,2.2599
2000-12-26,0.5525
2000-12-27,4.3956
2000-12-28,1.0526
2000-12-29,-4.1016
2001-01-02,-2.2403
2001-01-03,2.2222
2001-01-04,0.8152
2001-01-05,0.0
2001-01-08,-0.2695
2001-01-09,2.973
2001-01-10,2.3622
2001-01-11,0.2564
2001-01-12,1.7263
2001-01-16,3.5827
2001-01-17,-0.9709
2001-01-18,-1.7157
2001-01-19,-2.7431
2001-01-22,0.3205
2001-01-23,0.4473
2001-01-24,0.0
2001-01-25,0.0
2001-01-26,-0.2545
2001-01-29,1.7856999999999998
2001-01-30,0.7519
2001-01-31,-0.4975
2001-02-01,-0.75
2001-02-02,-3.2746
2001-02-05,1.8229
2001-02-06,0.2558
2001-02-07,-1.8495
2001-02-08,0.065
2001-02-09,0.0
2001-02-12,6.7532
2001-02-13,-3.4063
2001-02-14,3.7782999999999998
2001-02-15,2.6699
2001-02-16,2.6005000000000003
2001-02-20,0.6912
2001-02-21,-3.8902
2001-02-22,0.7143
2001-02-23,2.1277
2001-02-26,0.0
2001-02-27,0.6944
2001-02-28,0.2299
2001-03-01,0.0
2001-03-02,-1.3761
2001-03-05,-0.4651
2001-03-06,0.4673
2001-03-07,0.2326
2001-03-08,1.6240999999999999
2001-03-09,-0.4566
2001-03-12,-3.6696999999999997
2001-03-13,1.4285999999999999
2001-03-14,0.8803
2001-03-15,1.2216
2001-03-16,-3.1609
2001-03-19,3.0267
2001-03-20,-1.1521
2001-03-21,-0.0583
2001-03-22,0.758
2001-03-23,0.0
2001-03-26,-3.2407
2001-03-27,6.4593
2001-03-28,-0.8989
2001-03-29,-0.2268
2001-03-30,-1.8182
2001-04-02,0.9259
2001-04-03,-0.2294
2001-04-04,2.2989
2001-04-05,0.2247
2001-04-06,-1.7936999999999999
2001-04-09,2.2831
2001-04-10,2.9286
2001-04-11,0.1735
2001-04-12,-1.6625999999999999
2001-04-16,-1.726
2001-04-17,1.2186
2001-04-18,3.3994
2001-04-19,3.9384
2001-04-20,-1.1532
2001-04-23,5.7333
2001-04-24,4.5082
2001-04-25,2.4133
2001-04-26,-4.271
2001-04-27,0.2769
2001-04-30,2.6695
2001-05-01,-1.5242
2001-05-02,1.6388
2001-05-03,3.5234
2001-05-04,-1.9037
2001-05-07,-1.4113
2001-05-08,-0.507
2001-05-09,7.9137
2001-05-10,2.0833
2001-05-11,0.8163
2001-05-14,-0.5398
2001-05-15,-0.8412
2001-05-16,4.6798
2001-05-17,-1.4379
2001-05-18,-1.4324
2001-05-21,2.7718
2001-05-22,5.6036
2001-05-23,2.9259
2001-05-24,3.445
2001-05-25,-2.422
2001-05-29,0.3341
2001-05-30,-3.7583
2001-05-31,0.5932
2001-06-01,0.7371
2001-06-04,-0.2683
2001-06-05,2.9836
2001-06-06,-0.8074
2001-06-07,1.2928
2001-06-08,0.1418
2001-06-11,2.903
2001-06-12,-0.4587
2001-06-13,1.3825
2001-06-14,-1.8182
2001-06-15,-7.5463000000000005
2001-06-18,0.1502
2001-06-19,1.75
2001-06-20,3.8575
2001-06-21,-2.7679
2001-06-22,-4.1849
2001-06-25,3.936
2001-06-26,0.0733
2001-06-27,4.7607
2001-06-28,-2.5635
2001-06-29,12.4133
2001-07-02,-11.0638
2001-07-03,4.6651
2001-07-05,0.0
2001-07-06,-1.28
2001-07-09,1.5281
2001-07-10,-2.3945
2001-07-11,-1.6355
2001-07-12,4.7506
2001-07-13,1.4059
2001-07-16,-0.4249
2001-07-17,0.2695
2001-07-18,-2.7996
2001-07-19,1.4747
2001-07-20,-5.3815
2001-07-23,-12.023
2001-07-24,-5.21
2001-07-25,1.1511
2001-07-26,-2.276
2001-07-27,0.4949
2001-07-30,-0.3476
2001-07-31,1.7442
2001-08-01,3.6571
2001-08-02,4.0518
2001-08-03,2.8079
2001-08-06,3.427
2001-08-07,-2.8401
2001-08-08,-4.7436
2001-08-09,6.218
2001-08-10,-0.6082
2001-08-13,2.2438
2001-08-14,2.394
2001-08-15,-1.5587
2001-08-16,3.909
2001-08-17,-2.1429
2001-08-20,-1.6058
2001-08-21,0.0527
2001-08-22,1.8998
2001-08-23,-1.7706
2001-08-24,-1.1852
2001-08-27,-4.5727
2001-08-28,0.5499
2001-08-29,1.5885
2001-08-30,0.3845
2001-08-31,1.3534
2001-09-04,0.9574
2001-09-05,4.8665
2001-09-06,-0.2618
2001-09-07,-2.219
2001-09-10,0.9029
2001-09-17,22.0556
2001-09-18,2.7343
2001-09-19,0.5786
2001-09-20,0.4986
2001-09-21,-3.5299
2001-09-24,8.7816
2001-09-25,0.7273
2001-09-26,-0.9025
2001-09-27,3.2605
2001-09-28,-3.5808999999999997
2001-10-01,5.1043
2001-10-02,1.8277
2001-10-03,1.9144999999999999
2001-10-04,0.4864
2001-10-05,-2.7541
2001-10-08,0.2403
2001-10-09,-2.5514
2001-10-10,2.7939
2001-10-11,-1.5726
2001-10-12,-4.0465
2001-10-15,-5.4299
2001-10-16,2.1053
2001-10-17,-0.656
2001-10-18,-0.6226
2001-10-19,2.715
2001-10-22,8.8725
2001-10-23,0.6452
2001-10-24,-0.3543
2001-10-25,10.4283
2001-10-26,5.5649
2001-10-29,-4.1534
2001-10-30,-4.0303
2001-10-31,-1.784
2001-11-01,3.3114
2001-11-02,0.9802
2001-11-05,-2.4653
2001-11-06,6.5245
2001-11-07,2.3877
2001-11-08,-0.2028
2001-11-09,-6.9811
2001-11-12,-0.1092
2001-11-13,8.1225
2001-11-14,-0.0433
2001-11-15,-4.1769
2001-11-16,-3.4842
2001-11-19,-1.2189
2001-11-20,4.5879
2001-11-21,-1.2706
2001-11-23,3.8762
2001-11-26,3.0236
2001-11-27,5.068
2001-11-28,-1.4852
2001-11-29,2.6141
2001-11-30,-0.2965
2001-12-03,-0.9193
2001-12-04,6.945
2001-12-05,0.1161
2001-12-06,0.3657
2001-12-07,7.3161
2001-12-10,-4.9456
2001-12-11,1.2147999999999999
2001-12-12,-1.52
2001-12-13,-3.5714
2001-12-14,1.4763
2001-12-17,2.731
2001-12-18,0.9441
2001-12-19,0.6645
2001-12-20,-2.445
2001-12-21,-3.2832
2001-12-24,-1.2438
2001-12-26,2.1517
2001-12-27,6.9869
2001-12-28,1.6086
2001-12-31,-6.699
2002-01-02,2.3173
2002-01-03,-2.302
2002-01-04,3.4203
2002-01-07,2.8417
2002-01-08,-1.2625
2002-01-09,-0.7961
2002-01-10,-0.7053
2002-01-11,-0.8327
2002-01-14,-3.9022
2002-01-15,-11.4366
2002-01-16,-0.8996
2002-01-17,-1.7570000000000001
2002-01-18,-1.5827
2002-01-22,2.9104
2002-01-23,8.5639
2002-01-24,-0.4879
2002-01-25,-3.2144
2002-01-28,3.0115
2002-01-29,-5.7377
2002-01-30,4.058
2002-01-31,1.1114
2002-02-01,1.7659
2002-02-04,3.2214
2002-02-05,6.0058
2002-02-06,-2.7214
2002-02-07,-4.5244
2002-02-08,-7.3014
2002-02-11,3.4483
2002-02-12,2.0552
2002-02-13,-0.4896
2002-02-14,0.93
2002-02-15,-0.2439
2002-02-19,-7.0905
2002-02-20,2.6921
2002-02-21,-2.7069
2002-02-22,1.6096
2002-02-25,0.2592
2002-02-26,1.4076
2002-02-27,-4.9858
2002-02-28,1.2224
2002-03-01,0.3682
2002-03-04,8.584
2002-03-05,-2.9243
2002-03-06,0.6738
2002-03-07,-1.3827
2002-03-08,-1.7106
2002-03-11,6.8474
2002-03-12,-1.7623
2002-03-13,-0.3805
2002-03-14,-3.6562
2002-03-15,2.0957
2002-03-18,0.1803
2002-03-19,1.2045
2002-03-20,-1.0123
2002-03-21,-0.304
2002-03-22,-1.8575
2002-03-25,-3.9548
2002-03-26,-0.3235
2002-03-27,0.3836
2002-03-28,3.204
2002-04-01,8.7439
2002-04-02,-3.1168
2002-04-03,-1.0543
2002-04-04,2.7869
2002-04-05,-3.5088
2002-04-08,2.4242
2002-04-09,-2.3669000000000002
2002-04-10,-0.303
2002-04-11,-1.6579000000000002
2002-04-12,3.1189
2002-04-15,3.5559
2002-04-16,5.0914
2002-04-17,-3.2298
2002-04-18,3.4929
2002-04-19,-0.575
2002-04-22,1.8098999999999998
2002-04-23,-20.9678
2002-04-24,0.7187
2002-04-25,-4.7782
2002-04-26,-4.6921
2002-04-29,0.8547
2002-04-30,2.2847
2002-05-01,-2.068
2002-05-02,-3.7225
2002-05-03,3.9367
2002-05-06,-2.0629
2002-05-07,1.5884
2002-05-08,5.9823
2002-05-09,2.3733
2002-05-10,-0.1723
2002-05-13,1.9928
2002-05-14,2.5231
2002-05-15,0.6603
2002-05-16,-4.7406
2002-05-17,0.4382
2002-05-20,-2.8669000000000002
2002-05-21,-1.7004000000000001
2002-05-22,-0.5548
2002-05-23,2.1332
2002-05-24,0.1285
2002-05-28,-5.1669
2002-05-29,0.1015
2002-05-30,11.0886
2002-05-31,2.4954
2002-06-03,-1.1283
2002-06-04,0.2703
2002-06-05,1.6771
2002-06-06,-2.0324
2002-06-07,-1.7138
2002-06-10,-0.1224
2002-06-11,1.2864
2002-06-12,0.3024
2002-06-13,1.1758
2002-06-14,0.2384
2002-06-17,2.3484
2002-06-18,1.6642000000000001
2002-06-19,4.791
2002-06-20,0.4362
2002-06-21,-0.8968
2002-06-24,2.5209
2002-06-25,-4.0342
2002-06-26,1.2528000000000001
2002-06-27,1.8147
2002-06-28,3.1326
2002-07-01,-5.3941
2002-07-02,-3.6812
2002-07-03,6.6091999999999995
2002-07-05,2.4528
2002-07-08,-0.8156
2002-07-09,0.3979
2002-07-10,0.4201
2002-07-11,-2.5231
2002-07-12,-0.7287
2002-07-15,-3.9424
2002-07-16,-0.6793
2002-07-17,1.8809
2002-07-18,-4.8951
2002-07-19,-5.7059
2002-07-22,-5.5209
2002-07-23,2.212
2002-07-24,4.5646
2002-07-25,-0.1334
2002-07-26,-1.8868
2002-07-29,6.6835
2002-07-30,3.3983
2002-07-31,-2.0292
2002-08-01,0.7585
2002-08-02,-8.5698
2002-08-05,-12.9512
2002-08-06,10.0764
2002-08-07,4.924
2002-08-08,4.7244
2002-08-09,-3.4586
2002-08-12,1.4642
2002-08-13,0.5527
2002-08-14,0.0
2002-08-15,3.4504
2002-08-16,3.4534000000000002
2002-08-19,8.6733
2002-08-20,-3.1504
2002-08-21,0.1355
2002-08-22,2.6259
2002-08-23,-0.4221
2002-08-26,4.2384
2002-08-27,-6.8615
2002-08-28,-2.8377
2002-08-29,7.9753
2002-08-30,-3.1209
2002-09-03,-4.0
2002-09-04,-0.1957
2002-09-05,-3.0261
2002-09-06,3.3516
2002-09-09,-1.0344
2002-09-10,4.3503
2002-09-11,-0.2978
2002-09-12,-1.1675
2002-09-13,0.5495
2002-09-16,0.6831
2002-09-17,-2.0081
2002-09-18,-1.2185
2002-09-19,-7.6255
2002-09-20,1.9727000000000001
2002-09-23,-1.1012
2002-09-24,2.3473
2002-09-25,2.3228
2002-09-26,-0.977
2002-09-27,1.4219
2002-09-30,1.4306
2002-10-01,2.426
2002-10-02,0.4957
2002-10-03,-0.4933
2002-10-04,-4.6268
2002-10-07,-5.9775
2002-10-08,6.5725
2002-10-09,-4.4669
2002-10-10,5.641
2002-10-11,3.6551
2002-10-14,2.4793
2002-10-15,3.3871
2002-10-16,-2.7561
2002-10-17,2.0053
2002-10-18,-0.6291
2002-10-21,1.7673
2002-10-22,0.311
2002-10-23,-0.646
2002-10-24,2.2107
2002-10-25,1.5522
2002-10-28,-2.5558
2002-10-29,1.6971
2002-10-30,6.043
2002-10-31,-2.4559
2002-11-01,0.9289
2002-11-04,-1.2352
2002-11-05,-0.6866
2002-11-06,3.7037
2002-11-07,-1.7619
2002-11-08,-1.4542
2002-11-11,-4.2056000000000004
2002-11-12,2.1053
2002-11-13,0.9555
2002-11-14,0.2989
2002-11-15,-4.3208
2002-11-18,-2.1801
2002-11-19,-2.2818
2002-11-20,0.2444
2002-11-21,4.7671
2002-11-22,-0.7239
2002-11-25,1.0937999999999999
2002-11-26,0.2834
2002-11-27,0.1541
2002-11-29,-2.0262000000000002
2002-12-02,-1.2827
2002-12-03,-4.9589
2002-12-04,-0.1116
2002-12-05,0.2235
2002-12-06,2.4805
2002-12-09,-4.2698
2002-12-10,-0.625
2002-12-11,0.6289
2002-12-12,0.3409
2002-12-13,-0.6512
2002-12-16,0.8264
2002-12-17,-1.2154
2002-12-18,-3.2904
2002-12-19,0.4142
2002-12-20,1.3553
2002-12-23,-0.0872
2002-12-24,1.0183
2002-12-26,0.9217
2002-12-27,0.0856
2002-12-30,-0.057
2002-12-31,1.6833
2003-01-02,2.89
2003-01-03,1.6089
2003-01-06,0.0537
2003-01-07,-1.6094
2003-01-08,-1.6903000000000001
2003-01-09,-0.5824
2003-01-10,-2.1199
2003-01-13,0.627
2003-01-14,3.9366
2003-01-15,-2.3706
2003-01-16,0.7536
2003-01-17,0.277
2003-01-21,-3.6464
2003-01-22,2.1216
2003-01-23,4.8568
2003-01-24,-0.3748
2003-01-27,-0.6987
2003-01-28,0.9472
2003-01-29,-0.2413
2003-01-30,-0.4569
2003-01-31,1.4579
2003-02-03,-1.6764000000000001
2003-02-04,1.2991
2003-02-05,0.7213
2003-02-06,-0.0531
2003-02-07,-2.362
2003-02-10,-0.4621
2003-02-11,-1.5838
2003-02-12,-4.8835
2003-02-13,-3.0922
2003-02-14,7.3149
2003-02-18,0.1122
2003-02-19,-0.7845
2003-02-20,-0.3106
2003-02-21,0.5666
2003-02-24,-2.8451
2003-02-25,0.029
2003-02-26,0.3188
2003-02-27,-0.8957
2003-02-28,-1.2536
2003-03-03,-2.9229000000000003
2003-03-04,0.0608
2003-03-05,-3.5258000000000003
2003-03-06,0.3466
2003-03-07,-2.8571
2003-03-10,-1.2928
2003-03-11,-0.4584
2003-03-12,-1.3158
2003-03-13,3.7667
2003-03-14,1.4134
2003-03-17,-2.5974
2003-03-18,-1.9186999999999999
2003-03-19,4.6088000000000005
2003-03-20,3.6767
2003-03-21,4.2495
2003-03-24,-3.4311
2003-03-25,0.5162
2003-03-26,1.9335
2003-03-27,-0.5335
2003-03-28,-0.1788
2003-03-31,-0.4179
2003-04-01,-0.4796
2003-04-02,3.253
2003-04-03,2.1004
2003-04-04,-0.6857
2003-04-07,0.8055
2003-04-08,-0.5708
2003-04-09,-1.837
2003-04-10,1.1696
2003-04-11,-1.0116
2003-04-14,2.4526
2003-04-15,0.4275
2003-04-16,-0.681
2003-04-17,1.0
2003-04-21,-1.1315
2003-04-22,0.2575
2003-04-23,-0.2283
2003-04-24,-4.1762
2003-04-25,-1.3134000000000001
2003-04-28,3.176
2003-04-29,1.6124
2003-04-30,0.779
2003-05-01,-1.1738
2003-05-02,0.0869
2003-05-05,0.1447
2003-05-06,1.1272
2003-05-07,-0.7145
2003-05-08,-3.3391
2003-05-09,0.7147
2003-05-12,-0.1478
2003-05-13,-5.0933
2003-05-14,0.5928
2003-05-15,-0.7444
2003-05-16,0.1562
2003-05-19,-3.2761
2003-05-20,1.8387
2003-05-21,-1.4254
2003-05-22,-3.599
2003-05-23,2.6333
2003-05-27,4.9367
2003-05-28,-0.5571
2003-05-29,0.4669
2003-05-30,2.3854
2003-06-02,3.0257
2003-06-03,-2.2907
2003-06-04,2.9757
2003-06-05,-0.2627
2003-06-06,-0.7316
2003-06-09,1.7393999999999998
2003-06-10,-0.0869
2003-06-11,-0.232
2003-06-12,0.0872
2003-06-13,-2.1202
2003-06-16,1.1276
2003-06-17,0.3228
2003-06-18,-0.4095
2003-06-19,-3.0837
2003-06-20,0.0
2003-06-23,-2.7273
2003-06-24,-0.1558
2003-06-25,0.4992
2003-06-26,2.1111
2003-06-27,2.5236
2003-06-30,1.72
2003-07-01,-0.5831
2003-07-02,1.4663
2003-07-03,-1.4162
2003-07-07,0.1759
2003-07-08,12.0866
2003-07-09,-0.2872
2003-07-10,-0.8117
2003-07-11,0.9504
2003-07-14,0.863
2003-07-15,0.5704
2003-07-16,-3.042
2003-07-17,-1.5421
2003-07-18,0.6211
2003-07-21,-1.2346
2003-07-22,1.6303999999999998
2003-07-23,-0.2139
2003-07-24,-0.5627
2003-07-25,2.6677
2003-07-28,-0.7874
2003-07-29,-0.6614
2003-07-30,1.8109
2003-07-31,2.9035
2003-08-01,-0.2796
2003-08-04,-0.7902
2003-08-05,-0.8222
2003-08-06,0.1036
2003-08-07,0.2329
2003-08-08,2.6593999999999998
2003-08-11,2.1378
2003-08-12,0.7141
2003-08-13,-2.9829
2003-08-14,8.5938
2003-08-15,3.4347
2003-08-18,-4.1059
2003-08-19,2.1993
2003-08-20,-1.3277999999999999
2003-08-21,0.6265
2003-08-22,-1.7292999999999998
2003-08-25,-0.305
2003-08-26,0.7296
2003-08-27,1.729
2003-08-28,0.5972
2003-08-29,1.8493
2003-09-02,2.0623
2003-09-03,-0.4832
2003-09-04,1.6773
2003-09-05,-0.1519
2003-09-08,0.8043
2003-09-09,-1.1861
2003-09-10,-1.2222
2003-09-11,-0.243
2003-09-12,-0.2436
2003-09-15,0.5329
2003-09-16,6.2279
2003-09-17,-0.1663
2003-09-18,-0.5623
2003-09-19,-0.0419
2003-09-22,-1.5293999999999999
2003-09-23,-2.3617
2003-09-24,-2.1573
2003-09-25,-3.1849
2003-09-26,-2.5765000000000002
2003-09-29,1.7001
2003-09-30,-0.5108
2003-10-01,2.8005
2003-10-02,-0.681
2003-10-03,0.5943
2003-10-06,1.227
2003-10-07,1.0101
2003-10-08,-0.3778
2003-10-09,0.3792
2003-10-10,-1.0
2003-10-13,0.1122
2003-10-14,1.861
2003-10-15,-0.7264
2003-10-16,-0.2217
2003-10-17,-2.5778
2003-10-20,-0.9352
2003-10-21,2.4637000000000002
2003-10-22,-0.8989
2003-10-23,7.7778
2003-10-24,-0.9257
2003-10-27,2.336
2003-10-28,2.4694
2003-10-29,0.3038
2003-10-30,-0.4442
2003-10-31,0.4462
2003-11-03,2.6045
2003-11-04,-1.0823
2003-11-05,-0.4575
2003-11-06,-0.3597
2003-11-07,0.0602
2003-11-10,-0.1203
2003-11-11,-1.465
2003-11-12,2.1181
2003-11-13,0.5784
2003-11-14,-1.1105
2003-11-17,-1.3234
2003-11-18,-0.1219
2003-11-19,0.3459
2003-11-20,0.223
2003-11-21,-1.5779999999999998
2003-11-24,2.4049
2003-11-25,0.2007
2003-11-26,1.0216
2003-11-28,-1.3087
2003-12-01,1.5069
2003-12-02,2.9889
2003-12-03,-1.8451
2003-12-04,-1.8014000000000001
2003-12-05,-0.8375
2003-12-08,-2.0511
2003-12-09,-2.6894
2003-12-10,-1.4557
2003-12-11,2.3335
2003-12-12,0.2092
2003-12-15,-3.6952
2003-12-16,1.4958
2003-12-17,-0.7475
2003-12-18,1.0329
2003-12-19,-0.852
2003-12-22,0.8593
2003-12-23,2.1086
2003-12-24,0.3755
2003-12-26,0.0416
2003-12-29,1.7241
2003-12-30,0.9189
2003-12-31,-1.6188
2004-01-02,-0.905
2004-01-05,1.3075999999999999
2004-01-06,0.4507
2004-01-07,-0.4079
2004-01-08,-0.2662
2004-01-09,-0.4928
2004-01-12,-2.7858
2004-01-13,-3.6298
2004-01-14,-0.1762
2004-01-15,-2.3169
2004-01-16,-1.5812
2004-01-20,4.6592
2004-01-21,-5.3728
2004-01-22,7.555
2004-01-23,0.9481
2004-01-26,-0.7684
2004-01-27,-1.054
2004-01-28,-1.8696000000000002
2004-01-29,-3.3895
2004-01-30,1.4217
2004-02-02,-2.6
2004-02-03,0.4643
2004-02-04,-2.2643
2004-02-05,-1.1111
2004-02-06,2.797
2004-02-09,3.186
2004-02-10,-0.3606
2004-02-11,-1.0631
2004-02-12,-1.1888
2004-02-13,1.8047
2004-02-17,0.6818
2004-02-18,-0.1806
2004-02-19,-2.2614
2004-02-20,0.4859
2004-02-23,-1.5427
2004-02-24,0.6782
2004-02-25,1.626
2004-02-26,0.8686
2004-02-27,0.4985
2004-03-01,1.4656
2004-03-02,0.5111
2004-03-03,-0.2211
2004-03-04,-1.263
2004-03-05,-0.2693
2004-03-08,-1.5977000000000001
2004-03-09,-2.1724
2004-03-10,-0.187
2004-03-11,2.7635
2004-03-12,0.1139
2004-03-15,-3.7786999999999997
2004-03-16,-0.1183
2004-03-17,0.0711
2004-03-18,-0.6627
2004-03-19,-0.9292
2004-03-22,-0.3848
2004-03-23,0.9174
2004-03-24,0.2153
2004-03-25,1.9575
2004-03-26,-0.4683
2004-03-29,0.5646
2004-03-30,0.8187
2004-03-31,-0.232
2004-04-01,1.6512
2004-04-02,2.8598
2004-04-05,0.4448
2004-04-06,-0.1771
2004-04-07,0.5324
2004-04-08,0.0221
2004-04-12,1.3898
2004-04-13,0.3046
2004-04-14,-0.2169
2004-04-15,-0.0435
2004-04-16,-0.8264
2004-04-19,-0.2193
2004-04-20,0.2198
2004-04-21,2.4123
2004-04-22,2.9122
2004-04-23,-0.437
2004-04-26,-0.5643
2004-04-27,-0.7987
2004-04-28,-2.3305
2004-04-29,0.2603
2004-04-30,-1.5577999999999999
2004-05-03,-0.4835
2004-05-04,-8.4585
2004-05-05,3.9807
2004-05-06,-1.3225
2004-05-07,-2.5394
2004-05-10,-1.9059
2004-05-11,1.3035
2004-05-12,-0.0243
2004-05-13,1.1899
2004-05-14,-2.4478
2004-05-17,-1.476
2004-05-18,1.8227
2004-05-19,-0.564
2004-05-20,1.3564
2004-05-21,0.9732
2004-05-24,1.0361
2004-05-25,1.8601999999999999
2004-05-26,-0.679
2004-05-27,-11.6455
2004-05-28,-0.9072
2004-06-01,2.9348
2004-06-02,0.6278
2004-06-03,-2.1575
2004-06-04,1.2487
