ticker,CZZ US Equity
2008-01-07,1.2346
2008-01-08,4.878
2008-01-09,8.062
2008-01-10,-3.1564
2008-01-11,0.6667
2008-01-14,2.1339
2008-01-15,-4.0346
2008-01-16,-4.8048
2008-01-17,3.8644
2008-01-18,3.1891
2008-01-22,-4.5622
2008-01-23,-3.7779
2008-01-24,-0.0801
2008-01-25,0.7217
2008-01-28,7.9618
2008-01-29,0.0737
2008-01-30,0.5895
2008-01-31,5.1282
2008-02-01,1.324
2008-02-04,-3.37
2008-02-05,-7.6157
2008-02-06,-2.0801
2008-02-07,-1.0228
2008-02-08,2.5437
2008-02-11,8.2171
2008-02-12,-1.8625
2008-02-13,1.4599
2008-02-14,-0.1439
2008-02-15,0.1441
2008-02-19,1.223
2008-02-20,1.4925
2008-02-21,3.9916
2008-02-22,-1.4141
2008-02-25,-0.9563
2008-02-26,-0.4828
2008-02-27,1.8711
2008-02-28,1.9727999999999999
2008-02-29,0.0667
2008-03-03,5.0
2008-03-04,-3.873
2008-03-05,2.576
2008-03-06,-3.2196
2008-03-07,-2.5282999999999998
2008-03-10,-7.3038
2008-03-11,5.9647
2008-03-12,-2.7102
2008-03-13,1.6429
2008-03-14,-2.5299
2008-03-17,-8.5797
2008-03-18,0.1577
2008-03-19,-5.0394
2008-03-20,2.1559
2008-03-24,3.3279
2008-03-25,1.0212
2008-03-26,-4.0435
2008-03-27,-3.9708
2008-03-28,1.6878
2008-03-31,2.2407
2008-04-01,-3.8148999999999997
2008-04-02,4.4726
2008-04-03,2.1809
2008-04-04,-0.7115
2008-04-07,4.379
2008-04-08,-0.1526
2008-04-09,-2.4446
2008-04-10,0.7831
2008-04-11,-0.777
2008-04-14,2.9757
2008-04-15,3.7262
2008-04-16,6.5982
2008-04-17,1.7882
2008-04-18,-7.0946
2008-04-21,1.2364
2008-04-22,-3.4483
2008-04-23,-2.4554
2008-04-24,-4.2715
2008-04-25,3.5857
2008-04-28,0.8462
2008-04-29,-2.5934
2008-04-30,3.8371
2008-05-01,0.3771
2008-05-02,0.6011
2008-05-05,-0.5975
2008-05-06,1.0518
2008-05-07,-1.6357
2008-05-08,0.4535
2008-05-09,-0.602
2008-05-12,3.6336
2008-05-13,-0.5844
2008-05-14,-3.7472
2008-05-15,1.9847000000000001
2008-05-16,1.7216
2008-05-19,-1.6924000000000001
2008-05-20,0.8234
2008-05-21,-1.7075
2008-05-22,-0.3776
2008-05-23,-5.2312
2008-05-27,-1.76
2008-05-28,-2.1173
2008-05-29,1.9135
2008-05-30,-3.8367
2008-06-02,-1.6978
2008-06-03,-0.1727
2008-06-04,-1.2976
2008-06-05,0.1753
2008-06-06,0.6124
2008-06-09,-1.0435
2008-06-10,-3.0756
2008-06-11,2.6292
2008-06-12,-1.8551
2008-06-13,1.4401
2008-06-16,2.1295
2008-06-17,9.9913
2008-06-18,1.4218
2008-06-19,-4.0498
2008-06-20,-0.0812
2008-06-23,-1.2185
2008-06-24,3.3717
2008-06-25,1.7502
2008-06-26,-1.6419000000000001
2008-06-27,0.3975
2008-06-30,0.1584
2008-07-01,6.6403
2008-07-02,1.9274
2008-07-03,1.7455
2008-07-07,-8.0057
2008-07-08,-1.3986
2008-07-09,1.8125
2008-07-10,0.387
2008-07-11,2.0817
2008-07-14,1.5861
2008-07-15,-2.2305
2008-07-16,-0.3042
2008-07-17,-1.9069
2008-07-18,-0.6998
2008-07-21,1.4096
2008-07-22,0.5405
2008-07-23,-0.5376
2008-07-24,2.471
2008-07-25,1.3564
2008-07-28,0.0
2008-07-29,-0.2974
2008-07-30,2.9083
2008-07-31,-5.0
2008-08-01,1.6781000000000001
2008-08-04,-4.2761
2008-08-05,-6.6614
2008-08-06,1.2594
2008-08-07,3.8971999999999998
2008-08-08,-3.1923
2008-08-11,-2.803
2008-08-12,0.0
2008-08-13,1.3571
2008-08-14,1.841
2008-08-15,-4.5193
2008-08-18,1.8072
2008-08-19,2.1133
2008-08-20,1.2417
2008-08-21,0.4906
2008-08-22,-1.3832
2008-08-25,-0.495
2008-08-26,-0.0829
2008-08-27,0.4979
2008-08-28,0.6606
2008-08-29,-1.7227000000000001
2008-09-02,-5.4257
2008-09-03,-2.1183
2008-09-04,-6.0415
2008-09-05,-2.1113
2008-09-08,-4.2157
2008-09-09,-12.3849
2008-09-10,-6.3084
2008-09-11,1.6209
2008-09-12,1.4724
2008-09-15,-3.1439
2008-09-16,0.0
2008-09-17,-6.4919
2008-09-18,3.3378
2008-09-19,28.553
2008-09-22,-16.7839
2008-09-23,-7.6087
2008-09-24,0.3922
2008-09-25,0.3906
2008-09-26,5.3178
2008-09-29,16.9951
2008-09-30,-16.0
2008-10-01,4.2607
2008-10-02,-10.6971
2008-10-03,-5.7873
2008-10-06,-21.5714
2008-10-07,-13.4791
2008-10-08,6.5263
2008-10-09,-14.4269
2008-10-10,-14.0878
2008-10-13,4.8387
2008-10-14,-5.3878
2008-10-15,-5.1458
2008-10-16,-8.5714
2008-10-17,-5.625
2008-10-20,18.543
2008-10-21,-10.3352
2008-10-22,-34.2679
2008-10-23,24.6445
2008-10-24,-5.7034
2008-10-27,-15.3226
2008-10-28,21.4286
2008-10-29,4.7059
2008-10-30,6.7416
2008-10-31,-5.9649
2008-11-03,11.194
2008-11-04,17.1141
2008-11-05,-5.4441
2008-11-06,-10.303
2008-11-07,1.3514
2008-11-10,-0.3333
2008-11-11,-1.3378
2008-11-12,-11.5254
2008-11-13,13.0268
2008-11-14,-7.4576
2008-11-17,-6.2271
2008-11-18,10.5469
2008-11-19,-10.6007
2008-11-20,-13.4387
2008-11-21,-0.9132
2008-11-24,18.4332
2008-11-25,4.2802
2008-11-26,7.0896
2008-11-28,6.9686
2008-12-01,-14.658
2008-12-02,7.2519
2008-12-03,4.9822
2008-12-04,-14.2373
2008-12-05,3.9526
2008-12-08,14.4487
2008-12-09,-9.3023
2008-12-10,0.0
2008-12-11,0.3663
2008-12-12,5.4745
2008-12-15,-4.1522
2008-12-16,4.6931
2008-12-17,4.1379
2008-12-18,-6.6225000000000005
2008-12-19,7.8014
2008-12-22,-6.25
2008-12-23,-2.807
2008-12-24,1.8051
2008-12-26,6.383
2008-12-29,11.6667
2008-12-30,3.2836
2008-12-31,0.0
2009-01-02,2.3121
2009-01-05,-7.3446
2009-01-06,13.1098
2009-01-07,-2.6954000000000002
2009-01-08,15.5125
2009-01-09,0.2398
2009-01-12,-3.11
2009-01-13,-10.6173
2009-01-14,-4.6961
2009-01-15,-4.058
2009-01-16,3.0211
2009-01-20,-7.9179
2009-01-21,5.7325
2009-01-22,-7.5301
2009-01-23,-4.5603
2009-01-26,6.1433
2009-01-27,-3.537
2009-01-28,10.0
2009-01-29,-1.5152
2009-01-30,-0.9231
2009-02-02,-0.9317
2009-02-03,6.2696
2009-02-04,0.885
2009-02-05,1.7544
2009-02-06,9.1954
2009-02-09,3.1579
2009-02-10,-7.1429
2009-02-11,-1.6484
2009-02-12,4.1899
2009-02-13,0.0
2009-02-17,-8.0429
2009-02-18,1.1662
2009-02-19,3.17
2009-02-20,-6.4246
2009-02-23,-9.5522
2009-02-24,7.2607
2009-02-25,10.1538
2009-02-26,-2.5140000000000002
2009-02-27,-4.0115
2009-03-02,-13.1343
2009-03-03,-7.2165
2009-03-04,-4.0741
2009-03-05,-3.4749
2009-03-06,-2.4
2009-03-09,2.459
2009-03-10,6.0
2009-03-11,7.1698
2009-03-12,6.338
2009-03-13,-3.9735
2009-03-16,-0.6897
2009-03-17,-9.375
2009-03-18,1.5326
2009-03-19,-7.1698
2009-03-20,-3.252
2009-03-23,6.7227
2009-03-24,-1.5748
2009-03-25,-4.8
2009-03-26,6.3025
2009-03-27,-3.1621
2009-03-30,-3.2653
2009-03-31,3.3755
2009-04-01,-2.0408
2009-04-02,17.9167
2009-04-03,23.6749
2009-04-06,18.0
2009-04-07,12.5908
2009-04-08,-12.4731
2009-04-09,9.3366
2009-04-13,7.6404
2009-04-14,-3.9666
2009-04-15,-7.8261
2009-04-16,0.2358
2009-04-17,-17.647100000000002
2009-04-20,-3.4286
2009-04-21,-4.4379
2009-04-22,4.3344
2009-04-23,-2.3739
2009-04-24,1.2158
2009-04-27,-0.3003
2009-04-28,2.7108
2009-04-29,1.173
2009-04-30,2.029
2009-05-01,6.8182
2009-05-04,6.117
2009-05-05,-2.5063
2009-05-06,15.4242
2009-05-07,2.6726
2009-05-08,-2.3861
2009-05-11,-0.4444
2009-05-12,-2.2321
2009-05-13,-8.6758
2009-05-14,2.5
2009-05-15,0.7317
2009-05-18,4.8426
2009-05-19,4.388
2009-05-20,6.4159
2009-05-21,-6.4449
2009-05-22,3.1111
2009-05-26,10.5603
2009-05-27,6.8225999999999996
2009-05-28,-4.562
2009-05-29,-2.2945
2009-06-01,9.4166
2009-06-02,8.7426
2009-06-03,-13.3224
2009-06-04,3.6052999999999997
2009-06-05,-1.0989
2009-06-08,-0.9259
2009-06-09,6.1682
2009-06-10,1.7606000000000002
2009-06-11,9.6886
2009-06-12,5.205
2009-06-15,-6.5967
2009-06-16,-6.26
2009-06-17,-4.4521
2009-06-18,-3.9427
2009-06-19,5.5969999999999995
2009-06-22,-4.7703
2009-06-23,2.7829
2009-06-24,6.6787
2009-06-25,5.5838
2009-06-26,-9.1346
2009-06-29,-5.291
2009-06-30,-3.5382
2009-07-01,3.2819
2009-07-02,-1.8692
2009-07-06,-3.2381
2009-07-07,-0.1969
2009-07-08,-3.7475
2009-07-09,-0.4098
2009-07-10,2.4691
2009-07-13,0.4016
2009-07-14,3.8
2009-07-15,6.3584
2009-07-16,-1.6303999999999998
2009-07-17,-1.2891
2009-07-20,5.0373
2009-07-21,4.2629
2009-07-22,2.2147
2009-07-23,4.3333
2009-07-24,0.0
2009-07-27,1.4377
2009-07-28,-0.4724
2009-07-29,-3.7975
2009-07-30,6.7434
2009-07-31,3.5439
2009-08-03,5.9524
2009-08-04,1.8258
2009-08-05,-1.1034
2009-08-06,2.371
2009-08-07,5.7221
2009-08-10,0.2577
2009-08-11,-4.8843
2009-08-12,1.0811
2009-08-13,5.8824
2009-08-14,-1.0101
2009-08-17,-5.8673
2009-08-18,2.71
2009-08-19,4.6174
2009-08-20,-1.5131999999999999
2009-08-21,2.3047
2009-08-24,2.378
2009-08-25,0.3667
2009-08-26,-1.218
2009-08-27,0.0
2009-08-28,3.9457
2009-08-31,-3.0842
2009-09-01,-5.7528
2009-09-02,-0.6494
2009-09-03,4.5752
2009-09-04,-1.625
2009-09-08,3.0496
2009-09-09,-1.603
2009-09-10,3.7594
2009-09-11,1.4493
2009-09-14,0.8333
2009-09-15,-0.7084
2009-09-16,-1.0702
2009-09-17,-3.4856
2009-09-18,1.4944
2009-09-21,-1.4724
2009-09-22,2.4907
2009-09-23,-3.0377
2009-09-24,-4.1353
2009-09-25,1.8300999999999998
2009-09-28,0.8986
2009-09-29,-0.3817
2009-09-30,0.894
2009-10-01,-4.0506
2009-10-02,2.1108
2009-10-05,3.3592
2009-10-06,0.5
2009-10-07,-0.7463
2009-10-08,-0.8772
2009-10-09,1.1378
2009-10-12,0.125
2009-10-13,5.2434
2009-10-14,2.2539
2009-10-15,-0.464
2009-10-16,-1.2821
2009-10-19,0.1181
2009-10-20,-5.8962
2009-10-21,1.1278
2009-10-22,1.1152
2009-10-23,-2.5735
2009-10-26,-4.4025
2009-10-27,-5.1316
2009-10-28,-7.767
2009-10-29,6.6165
2009-10-30,-6.0649
2009-11-02,2.5526
2009-11-03,2.489
2009-11-04,1.2857
2009-11-05,4.6544
2009-11-06,2.5606
2009-11-09,1.0512
2009-11-10,0.7802
2009-11-11,0.0
2009-11-12,0.5161
2009-11-13,0.7702
2009-11-16,3.3121
2009-11-17,1.233
2009-11-18,-0.8526
2009-11-19,-4.1769
2009-11-20,-0.641
2009-11-23,-3.871
2009-11-24,-6.1745
2009-11-25,7.1531
2009-11-27,-2.8037
2009-11-30,0.8242
2009-12-01,2.7248
2009-12-02,3.3156
2009-12-03,1.2837
2009-12-04,-1.5209000000000001
2009-12-07,-0.3861
2009-12-08,-2.0672
2009-12-09,-2.1108
2009-12-10,2.5606
2009-12-11,0.7884
2009-12-14,2.086
2009-12-15,-1.6602999999999999
2009-12-16,4.1558
2009-12-17,-6.1097
2009-12-18,-1.8592
2009-12-21,0.8119
2009-12-22,-1.2081
2009-12-23,7.0652
2009-12-24,1.3959
2009-12-28,6.2578
2009-12-29,2.3557
2009-12-30,-0.1151
2009-12-31,0.2304
2010-01-04,1.0345
2010-01-05,1.7065000000000001
2010-01-06,3.3557
2010-01-07,-3.4632
2010-01-08,1.009
2010-01-11,0.9989
2010-01-12,-1.3187
2010-01-13,1.0022
2010-01-14,-0.3308
2010-01-15,-1.2168
2010-01-19,1.7917
2010-01-20,-4.2904
2010-01-21,-4.2529
2010-01-22,-0.7203
2010-01-25,2.0556
2010-01-26,-2.8436
2010-01-27,-0.4878
2010-01-28,-2.3284000000000002
2010-01-29,-2.133
2010-02-01,10.2564
2010-02-02,2.5581
2010-02-03,0.6803
2010-02-04,-5.9685
2010-02-05,-2.3952
2010-02-08,0.9816
2010-02-09,4.4957
2010-02-10,-0.1163
2010-02-11,0.4657
2010-02-12,-1.1587
2010-02-16,3.2824999999999998
2010-02-17,-0.5675
2010-02-18,-0.1142
2010-02-19,1.3714
2010-02-22,-2.0293
2010-02-23,-0.5754
2010-02-24,-1.0417
2010-02-25,1.4035
2010-02-26,4.6136
2010-03-01,-0.9923
2010-03-02,1.4477
2010-03-03,-0.6586
2010-03-04,-0.1105
2010-03-05,0.7743
2010-03-08,2.0856
2010-03-09,0.8602
2010-03-10,-0.6397
2010-03-11,-2.2532
2010-03-12,3.0735
2010-03-15,-0.1065
2010-03-16,1.4925
2010-03-17,2.416
2010-03-18,-0.4103
2010-03-19,-2.6776999999999997
2010-03-22,-0.5291
2010-03-23,0.5319
2010-03-24,-2.1164
2010-03-25,0.3243
2010-03-26,-0.1078
2010-03-29,3.1284
2010-03-30,-1.1506
2010-03-31,-0.2116
2010-04-01,-1.6966999999999999
2010-04-05,0.863
2010-04-06,0.2139
2010-04-07,2.1345
2010-04-08,2.1944
2010-04-09,1.227
2010-04-12,1.3131
2010-04-13,2.1934
2010-04-14,2.1463
2010-04-15,1.4327
2010-04-16,-2.0716
2010-04-19,2.8846
2010-04-20,1.8692
2010-04-21,-1.5596
2010-04-22,-0.7456
2010-04-23,1.0329
2010-04-26,-1.3011
2010-04-27,-5.5556
2010-04-28,2.3928
2010-04-29,3.0185
2010-04-30,0.3781
2010-05-03,0.1883
2010-05-04,-4.6053
2010-05-05,-5.4187
2010-05-06,-6.875
2010-05-07,-1.0067
2010-05-10,7.4576
2010-05-11,-1.0515
2010-05-12,3.0818
2010-05-13,-1.7526000000000002
2010-05-14,-4.3022
2010-05-17,-2.5219
2010-05-18,-2.8121
2010-05-19,-2.1991
2010-05-20,-5.9172
2010-05-21,5.1572
2010-05-24,-0.4785
2010-05-25,-3.3654
2010-05-26,3.607
2010-05-27,4.8019
2010-05-28,-1.1455
2010-06-01,-1.2746
2010-06-02,3.9906
2010-06-03,2.3702
2010-06-04,-3.1974
2010-06-07,-2.6196
2010-06-08,2.4561
2010-06-09,1.7123
2010-06-10,5.3872
2010-06-11,0.5325
2010-06-14,0.3178
2010-06-15,6.1246
2010-06-16,0.6965
2010-06-17,-0.8893
2010-06-18,0.0
2010-06-21,-0.1994
2010-06-22,-1.5984
2010-06-23,0.4061
2010-06-24,-1.1122
2010-06-25,3.7832
2010-06-28,-1.1823
2010-06-29,-6.5803
2010-06-30,-0.3202
2010-07-01,5.1392
2010-07-02,0.3055
2010-07-06,1.8274
2010-07-07,2.3928
2010-07-08,0.0
2010-07-09,1.85
2010-07-12,-0.2868
2010-07-13,0.5753
2010-07-14,-0.9533
2010-07-15,-0.0962
2010-07-16,-2.8902
2010-07-19,0.8929
2010-07-20,1.8681999999999999
2010-07-21,0.4826
2010-07-22,2.7858
2010-07-23,0.8411
2010-07-26,-0.4634
2010-07-27,2.3277
2010-07-28,0.182
2010-07-29,1.4532
2010-07-30,1.701
2010-08-02,1.7606000000000002
2010-08-03,-3.2872
2010-08-04,-0.6261
2010-08-05,1.5302
2010-08-06,-0.266
2010-08-09,1.1556
2010-08-10,-1.0545
2010-08-11,-4.0853
2010-08-12,-0.463
2010-08-13,-4.6512
2010-08-16,0.6829
2010-08-17,3.7791
2010-08-18,-1.3994
2010-08-19,-1.9417
2010-08-20,-1.7822
2010-08-23,1.6129
2010-08-24,0.3968
2010-08-25,4.7431
2010-08-26,-0.9434
2010-08-27,2.3810000000000002
2010-08-30,-1.7673999999999999
2010-08-31,-0.1894
2010-09-01,4.3643
2010-09-02,1.9091
2010-09-03,-0.1784
2010-09-07,0.0
2010-09-08,-0.983
2010-09-09,1.5343
2010-09-10,1.3333
2010-09-13,0.0
2010-09-14,-0.1754
2010-09-15,-0.6151
2010-09-16,1.1494
2010-09-17,1.8357
2010-09-20,0.1717
2010-09-21,0.0
2010-09-22,-0.5998
2010-09-23,0.0
2010-09-24,3.5345
2010-09-27,-1.9983
2010-09-28,-1.5293
2010-09-29,-1.2079
2010-09-30,1.2227000000000001
2010-10-01,0.7765
2010-10-04,-0.9418
2010-10-05,3.0251
2010-10-06,0.0839
2010-10-07,0.2515
2010-10-08,2.4247
2010-10-11,0.9796
2010-10-12,0.2425
2010-10-13,4.0323
2010-10-14,-0.7752
2010-10-15,-0.9375
2010-10-18,-0.7886
2010-10-19,-2.1463
2010-10-20,1.8683999999999998
2010-10-21,-2.0734
2010-10-22,0.0814
2010-10-25,3.336
2010-10-26,0.8661
2010-10-27,0.3903
2010-10-28,0.3888
2010-10-29,1.7816
2010-11-01,-0.1522
2010-11-02,1.5244
2010-11-03,1.0511
2010-11-04,4.6062
2010-11-05,-1.2784
2010-11-08,-0.0719
2010-11-09,0.0
2010-11-10,0.432
2010-11-11,-2.1505
2010-11-12,-5.348
2010-11-15,1.3158
2010-11-16,-4.3545
2010-11-17,1.5175999999999998
2010-11-18,3.3832
2010-11-19,-1.0654
2010-11-22,-2.0769
2010-11-23,-3.535
2010-11-24,3.4202
2010-11-26,-1.2598
2010-11-29,-0.7177
2010-11-30,2.49
2010-12-01,2.6646
2010-12-02,2.5954
2010-12-03,1.4881
2010-12-06,-0.5132
2010-12-07,1.6212
2010-12-08,-1.5228000000000002
2010-12-09,-4.1237
2010-12-10,-0.3072
2010-12-13,0.2311
2010-12-14,-1.4604
2010-12-15,-0.936
2010-12-16,-1.1811
2010-12-17,2.0717
2010-12-20,-0.5464
2010-12-21,2.2763
2010-12-22,1.3814
2010-12-23,0.0
2010-12-27,0.6813
2010-12-28,-0.0752
2010-12-29,3.988
2010-12-30,-0.7236
2010-12-31,-0.7289
2011-01-03,1.7621
2011-01-04,5.1227
2011-01-05,-1.51
2011-01-06,-2.0209
2011-01-07,0.6401
2011-01-10,0.0707
2011-01-11,2.5423999999999998
2011-01-12,0.0
2011-01-13,-0.4821
2011-01-14,-0.692
2011-01-18,-0.1394
2011-01-19,-1.5352000000000001
2011-01-20,-2.6223
2011-01-21,1.0917
2011-01-24,-2.4478
2011-01-25,-1.845
2011-01-26,-1.4285999999999999
2011-01-27,-0.7628
2011-01-28,-0.9224
2011-01-31,0.6982
2011-02-01,6.1633
2011-02-02,0.5806
2011-02-03,-0.7937
2011-02-04,-2.3273
2011-02-07,-0.7446
2011-02-08,1.5754000000000001
2011-02-09,-3.0281
2011-02-10,-6.7783999999999995
2011-02-11,2.2876
2011-02-14,1.278
2011-02-15,0.5521
2011-02-16,0.9412
2011-02-17,0.3108
2011-02-18,-0.3098
2011-02-22,-0.3885
2011-02-23,2.8861
2011-02-24,0.3033
2011-02-25,1.2094
2011-02-28,2.7633
2011-03-01,-1.7442
2011-03-02,3.5503
2011-03-03,0.2143
2011-03-04,-2.4947
2011-03-07,-1.9005999999999998
2011-03-08,0.5961
2011-03-09,-1.037
2011-03-10,-3.518
2011-03-11,0.931
2011-03-14,-2.6902
2011-03-15,1.5008
2011-03-16,-4.8248999999999995
2011-03-17,-0.4906
2011-03-18,1.8899
2011-03-21,1.7742
2011-03-22,1.0301
2011-03-23,-0.7843
2011-03-24,-1.3439
2011-03-25,2.9647
2011-03-28,-0.1556
2011-03-29,1.325
2011-03-30,-1.0
2011-03-31,0.2331
2011-04-01,2.0155
2011-04-04,0.7599
2011-04-05,0.6787
2011-04-06,-2.1723
2011-04-07,-4.977
2011-04-08,-3.4649
2011-04-11,0.1669
2011-04-12,-2.1667
2011-04-13,-0.7666
2011-04-14,3.6052
2011-04-15,0.58
2011-04-18,-0.2471
2011-04-19,-0.0826
2011-04-20,0.3306
2011-04-21,-1.2356
2011-04-25,0.0
2011-04-26,2.5855
2011-04-27,-1.3008
2011-04-28,1.8946
2011-04-29,0.6467
2011-05-02,-0.5622
2011-05-03,-4.4426
2011-05-04,-1.5215999999999998
2011-05-05,-2.9185
2011-05-06,1.9452
2011-05-09,-0.7806
2011-05-10,2.4476
2011-05-11,-1.9625
2011-05-12,-2.0888
2011-05-13,-1.9556
2011-05-16,0.0
2011-05-17,-0.7253
2011-05-18,-0.1826
2011-05-19,-0.9149
2011-05-20,1.385
2011-05-23,-1.0929
2011-05-24,1.9337
2011-05-25,3.0714
2011-05-26,2.6292999999999997
2011-05-27,-0.1708
2011-05-31,1.6253
2011-06-01,0.3367
2011-06-02,2.9362
2011-06-03,-0.978
2011-06-06,-1.2346
2011-06-07,2.4167
2011-06-08,-0.3255
2011-06-09,0.0816
2011-06-10,-3.3442
2011-06-13,2.0253
2011-06-14,1.9024
2011-06-15,-0.0812
2011-06-16,-1.5434999999999999
2011-06-17,3.7954
2011-06-20,-2.3847
2011-06-21,1.3844
2011-06-22,-1.2048
2011-06-23,-0.2439
2011-06-24,-3.423
2011-06-27,-1.3502
2011-06-28,3.3362
2011-06-29,1.2417
2011-06-30,0.4906
2011-07-01,0.8137
2011-07-05,0.0
2011-07-06,-2.0985
2011-07-07,0.0
2011-07-08,0.742
2011-07-11,-1.964
2011-07-12,0.9182
2011-07-13,1.9024
2011-07-14,-0.5682
2011-07-15,1.5510000000000002
2011-07-18,-1.6077
2011-07-19,-0.0817
2011-07-20,0.4906
2011-07-21,4.3124
2011-07-22,-0.078
2011-07-25,-0.2342
2011-07-26,-0.8607
2011-07-27,-2.6046
2011-07-28,-0.4862
2011-07-29,0.4072
2011-08-01,-1.0543
2011-08-02,-4.1803
2011-08-03,-0.4277
2011-08-04,-7.646
2011-08-05,1.3953
2011-08-08,-13.3945
2011-08-09,7.2034
2011-08-10,-1.1858
2011-08-11,5.1
2011-08-12,1.0466
2011-08-15,8.2863
2011-08-16,-0.8696
2011-08-17,4.5614
2011-08-18,-4.5208
2011-08-19,-3.8739
2011-08-22,-0.0937
2011-08-23,2.8143000000000002
2011-08-24,0.0912
2011-08-25,-2.4613
2011-08-26,2.6168
2011-08-29,3.8251
2011-08-30,0.9649
2011-08-31,1.3032
2011-09-01,0.3431
2011-09-02,-1.7094
2011-09-06,-2.2609
2011-09-07,1.8683
2011-09-08,0.8734
2011-09-09,-1.9912999999999998
2011-09-12,-0.9717
2011-09-13,-1.0705
2011-09-14,0.8115
2011-09-15,-0.0894
2011-09-16,-0.1791
2011-09-19,-1.6143
2011-09-20,-0.0912
2011-09-21,-6.8431
2011-09-22,-4.5054
2011-09-23,1.5385
2011-09-26,3.6364
2011-09-27,0.8772
2011-09-28,-3.0918
2011-09-29,-0.3988
2011-09-30,-5.2052
2011-10-03,-4.1183
2011-10-04,4.7357
2011-10-05,1.0515
2011-10-06,4.6826
2011-10-07,-1.4910999999999999
2011-10-10,5.2472
2011-10-11,2.6846
2011-10-12,0.4669
2011-10-13,0.7435
2011-10-14,1.5683
2011-10-17,-2.8156
2011-10-18,3.7382999999999997
2011-10-19,4.5045
2011-10-20,1.4655
2011-10-21,-2.209
2011-10-24,1.9983
2011-10-25,-2.8961
2011-10-26,0.7018
2011-10-27,3.9199
2011-10-28,0.6706
2011-10-31,-0.0833
2011-11-01,-2.1667
2011-11-02,0.4259
2011-11-03,0.7634
2011-11-04,-0.5051
2011-11-07,-0.3384
2011-11-08,1.0187
2011-11-09,-4.5378
2011-11-10,2.1127
2011-11-11,3.0172
2011-11-14,-0.0837
2011-11-15,-0.335
2011-11-16,-1.2605
2011-11-17,-3.5745
2011-11-18,1.0591
2011-11-21,-1.8340999999999998
2011-11-22,1.7793999999999999
2011-11-23,-4.7203
2011-11-25,-1.3761
2011-11-28,4.8372
2011-11-29,0.3549
2011-11-30,4.0672
2011-12-01,0.5947
2011-12-02,1.7736
2011-12-05,1.6598000000000002
2011-12-06,-0.9796
2011-12-07,2.1434
2011-12-08,-3.7934
2011-12-09,3.5235
2011-12-12,-2.8363
2011-12-13,-3.9199
2011-12-14,-1.9097
2011-12-15,3.3628
2011-12-16,-0.6849
2011-12-19,-3.6207000000000003
2011-12-20,2.1467
2011-12-21,-0.4378
2011-12-22,-2.9903
2011-12-23,0.7253
2011-12-27,-0.45
2011-12-28,-1.9891999999999999
2011-12-29,1.0148
2011-12-30,0.0913
2012-01-03,1.2774
2012-01-04,1.6216
2012-01-05,0.266
2012-01-06,0.0
2012-01-09,0.6189
