ticker,BIVI US Equity
2016-07-26,49.4629
2016-07-27,-40.0
2016-08-22,91.6667
2016-08-26,8.6957
2016-09-06,-16.0
2016-09-08,19.0476
2016-09-09,20.0
2016-09-12,0.0
2016-09-14,-16.6667
2016-09-19,-4.0
2016-09-20,-8.3333
2016-09-21,22.7273
2016-09-22,7.4074
2016-09-23,-2.2414
2016-10-07,2.2928
2016-10-10,-2.2414
2016-10-11,2.2928
2016-10-12,3.4483
2016-10-13,-15.0
2016-10-20,15.6863
2016-10-21,0.0
2016-10-24,1.6949
2016-10-26,-26.6667
2016-11-01,0.0
2016-11-03,0.0
2016-11-04,63.6364
2016-11-07,0.0
2016-11-08,-16.6667
2016-11-10,0.0
2016-11-15,0.0
2016-11-16,-16.6667
2016-11-18,0.0
2016-11-28,-12.0
2016-12-07,-18.1818
2016-12-08,16.6667
2016-12-09,42.8571
2016-12-12,-3.3333
2016-12-14,0.0
2016-12-15,3.4483
2016-12-16,-1.6667
2016-12-20,0.0
2016-12-22,0.0
2016-12-27,-12.2034
2016-12-29,13.8996
2016-12-30,0.0
2017-01-04,-0.0424
2017-01-06,0.0424
2017-01-10,1.6949
2017-01-11,0.0
2017-01-17,0.0
2017-01-18,-10.0
2017-01-20,11.1111
2017-01-26,-46.6042
2017-01-27,87.2805
2017-01-30,0.0
2017-02-01,0.0
2017-02-06,0.0
2017-02-08,0.0
2017-02-10,0.0
2017-02-17,-32.6042
2017-02-21,23.6476
2017-02-22,16.0
2017-02-23,-4.3103
2017-02-24,3.6036
2017-02-27,-20.0
2017-02-28,34.7826
2017-03-01,-6.4516
2017-03-02,-8.6207
2017-03-03,9.434
2017-03-08,0.0
2017-03-10,0.0
2017-03-13,-8.9655
2017-03-14,-16.6193
2017-03-15,18.1147
2017-03-16,11.538499999999999
2017-03-17,3.4483
2017-03-20,14.7708
2017-03-21,-15.7742
2017-03-22,3.4052
2017-03-28,-3.293
2017-03-30,3.4483
2017-04-03,16.6667
2017-04-04,-5.7143
2017-04-05,-6.3636
2017-04-06,-2.9126
2017-04-07,0.0
2017-04-11,10.0
2017-04-12,6.0606
2017-04-13,0.0
2017-04-18,0.0
2017-04-20,0.0
2017-04-24,0.0
2017-04-25,0.0
2017-04-26,0.0
2017-04-28,0.0
2017-05-02,-2.8571
2017-05-03,-11.7647
2017-05-04,-1.2708
2017-05-05,-5.4653
2017-05-10,-10.7143
2017-05-11,0.0
2017-05-12,0.0
2017-05-15,0.0
2017-05-16,-9.725
2017-05-17,-2.5201000000000002
2017-05-18,2.5852
2017-05-23,-6.951
2017-05-24,0.0
2017-05-26,13.3333
2017-05-30,4.6218
2017-05-31,-8.8353
2017-06-06,7.5242
2017-06-14,-9.0462
2017-06-15,0.0
2017-06-22,0.2252
2017-06-26,-0.2247
2017-06-27,27.1059
2017-06-28,6.317
2017-06-30,-3.3333
2017-07-05,-17.2414
2017-07-06,20.8333
2017-07-07,0.0
2017-07-10,0.0
2017-07-11,0.0
2017-07-12,-10.3448
2017-07-13,-3.8462
2017-07-14,-9.68
2017-07-17,-11.426
2017-07-18,8.75
2017-07-19,-8.046
2017-07-20,-22.2
2017-07-21,0.8997
2017-07-24,0.8917
2017-07-25,26.2626
2017-07-26,12.9
2017-07-27,-23.8264
2017-07-28,13.6047
2017-08-01,2.3541
2017-08-03,12.75
2017-08-04,-2.8825
2017-08-08,-8.6758
2017-08-14,24.95
2017-08-15,0.04
2017-08-16,40.0
2017-08-18,-14.2857
2017-08-21,0.0
2017-08-22,-16.7
2017-08-24,-19.888
2017-08-25,4.8951
2017-08-28,9.5238
2017-08-29,-12.4783
2017-08-30,-0.3974
2017-08-31,4.7382
2017-09-01,-4.7619
2017-09-05,5.0
2017-09-06,-4.7619
2017-09-07,5.0
2017-09-08,0.0
2017-09-11,-4.7619
2017-09-12,2.95
2017-09-13,-2.8655
2017-09-14,5.0
2017-09-15,0.0
2017-09-20,-4.7619
2017-09-21,0.0
2017-09-25,0.0
2017-09-26,0.0
2017-09-27,0.05
2017-09-28,4.8976
2017-09-29,-4.7165
2017-10-02,35.0
2017-10-03,-7.4074
2017-10-04,-20.0
2017-10-05,5.0
2017-10-06,-16.619
2017-10-09,14.2204
2017-10-12,0.0
2017-10-16,0.0
2017-10-18,0.0
2017-10-19,15.0
2017-10-20,8.6957
2017-10-23,0.0
2017-10-25,-16.0
2017-10-30,9.5238
2017-11-02,0.0
2017-11-03,8.6957
2017-11-06,-16.0
2017-11-07,4.7619
2017-11-08,0.0
2017-11-09,4.5455
2017-11-10,0.0
2017-11-13,-6.5217
2017-11-14,0.0
2017-11-15,11.6279
2017-11-16,-12.5
2017-11-17,19.0476
2017-11-20,2.0
2017-11-21,-17.647100000000002
2017-11-22,0.0
2017-11-24,-23.3333
2017-11-27,8.6957
2017-11-28,8.5714
2017-11-29,-5.2632
2017-11-30,2.7778
2017-12-01,8.1081
2017-12-05,-7.5
2017-12-06,-1.8524
2017-12-07,-6.3187
2017-12-08,2.8807
2017-12-11,2.8571
2017-12-12,5.5556
2017-12-13,-5.2632
2017-12-14,2.7222
2017-12-15,-12.3851
2017-12-18,4.9383
2017-12-19,-2.9412000000000003
2017-12-20,-15.1515
2017-12-21,21.4286
2017-12-22,0.0
2017-12-26,-5.8824
2017-12-27,-6.1875
2017-12-28,6.9953
2017-12-29,-6.6002
2018-01-02,0.0
2018-01-03,-0.0667
2018-01-04,26.0841
2018-01-05,-29.6296
2018-01-08,1.5038
2018-01-09,3.7037
2018-01-10,0.0
2018-01-11,-10.0
2018-01-12,-8.7302
2018-01-16,21.6522
2018-01-17,-14.0815
2018-01-18,-0.0832
2018-01-19,-15.0708
2018-01-22,26.4706
2018-01-23,0.0
2018-01-24,-18.6047
2018-01-25,-4.7619
2018-01-26,-19.9
2018-01-29,12.3596
2018-01-30,11.1111
2018-01-31,-20.0
2018-02-01,24.875
2018-02-02,-25.8258
2018-02-05,7.9622
2018-02-06,12.75
2018-02-07,-9.0909
2018-02-08,-14.6341
2018-02-09,6.8571
2018-02-12,0.2674
2018-02-13,-8.4
2018-02-14,1.8923
2018-02-15,0.0
2018-02-20,-14.2857
2018-02-22,-16.6667
2018-02-23,-5.0
2018-02-26,5.2632
2018-02-27,0.0
2018-02-28,0.0
2018-03-01,13.8
2018-03-02,0.0
2018-03-05,-33.2162
2018-03-06,-44.7368
2018-03-07,138.3333
2018-03-08,-0.0999
2018-03-09,19.0
2018-03-12,-15.7983
2018-03-13,16.4271
2018-03-14,2.863
2018-03-15,-28.5
2018-03-16,-6.7599
2018-03-19,-5.5
2018-03-20,-12.6984
2018-03-21,-12.1212
2018-03-22,29.3103
2018-03-23,0.0
2018-03-26,6.6667
2018-03-27,0.0
2018-03-28,12.25
2018-03-29,0.2227
2018-04-02,0.0
2018-04-03,-11.1111
2018-04-04,-25.0
2018-04-05,0.0
2018-04-06,0.0
2018-04-09,14.3333
2018-04-10,-12.5364
2018-04-11,23.3333
2018-04-12,-5.1350999999999996
2018-04-13,-14.5299
2018-04-16,0.0
2018-04-18,-25.6667
2018-04-19,31.8386
2018-04-20,-9.8639
2018-04-23,-10.9434
2018-04-24,9.322
2018-04-25,-0.5814
2018-04-26,-14.23
2018-04-27,13.1818
2018-04-30,-4.4177
2018-05-01,-7.1429
2018-05-03,-4.5249
2018-05-04,4.2654
2018-05-08,0.0
2018-05-09,13.6364
2018-05-10,-20.0
2018-05-11,25.0
2018-05-14,-20.0
2018-05-15,-12.5
2018-05-16,2.8571
2018-05-17,-6.1111
2018-05-18,0.5917
2018-05-21,-3.5294
2018-05-22,3.6585
2018-05-23,-5.8824
2018-05-24,-6.25
2018-05-25,-6.6667
2018-05-29,42.8571
2018-05-30,0.0
2018-05-31,-20.0
2018-06-01,56.25
2018-06-04,-14.0
2018-06-05,-6.9767
2018-06-07,44.5
2018-06-08,38.0623
2018-06-11,-4.7619
2018-06-12,28.6842
2018-06-13,-18.2004
2018-06-14,0.0
2018-06-15,0.0
2018-06-18,10.0
2018-06-19,2.2727
2018-06-20,32.0
2018-06-21,-0.8418
2018-06-22,-6.6213999999999995
2018-06-25,9.0909
2018-06-26,-13.3333
2018-06-27,-3.8462
2018-06-28,-16.0
2018-06-29,28.5714
2018-07-02,-7.4074
2018-07-03,-10.0
2018-07-05,2.2222
2018-07-06,12.0652
2018-07-09,15.4219
2018-07-10,-4.2017
2018-07-11,5.2632
2018-07-12,16.6667
2018-07-13,-1.4285999999999999
2018-07-16,-12.8986
2018-07-17,0.0
2018-07-18,-0.1664
2018-07-19,0.0
2018-07-20,13.75
2018-07-23,11.3553
2018-07-24,2.6316
2018-07-25,15.3846
2018-07-26,9.7222
2018-07-27,26.5823
2018-07-30,60.0
2018-07-31,-5.5
2018-08-01,-25.9259
2018-08-02,-21.4286
2018-08-03,28.1818
2018-08-06,-7.8014
2018-08-07,-3.8462
2018-08-08,-20.0
2018-08-09,35.0
2018-08-10,7.963
2018-08-13,-10.8062
2018-08-14,1.9231
2018-08-15,0.0
2018-08-16,-1.8868
2018-08-17,0.0
2018-08-20,0.0
2018-08-21,-3.3538
2018-08-22,-16.9054
2018-08-23,-9.0038
2018-08-24,0.0
2018-08-27,-21.0526
2018-08-28,6.6667
2018-08-29,-12.5
2018-08-30,0.0
2018-08-31,0.0
2018-09-04,1.7856999999999998
2018-09-05,-15.7895
2018-09-06,8.3333
2018-09-07,-11.538499999999999
2018-09-10,0.8696
2018-09-11,3.4483
2018-09-12,16.6667
2018-09-13,21.4286
2018-09-14,-23.4118
2018-09-17,-7.8341
2018-09-18,14.375
2018-09-19,2.0036
2018-09-20,0.0
2018-09-21,0.0
2018-09-24,0.0
2018-09-26,0.0
2018-09-27,-7.1429
2018-09-28,0.0
2018-10-01,7.6923
2018-10-02,0.0
2018-10-03,0.0
2018-10-04,0.0
2018-10-05,0.0
2018-10-08,0.0
2018-10-09,-28.5714
2018-10-10,24.0
2018-10-11,-3.2258
2018-10-12,-20.0
2018-10-15,45.8333
2018-10-16,-12.857099999999999
2018-10-17,0.0
2018-10-18,-9.8361
2018-10-19,-9.0909
2018-10-22,0.0
2018-10-23,0.0
2018-10-24,0.0
2018-10-25,-10.0
2018-10-26,21.6222
2018-10-30,-11.3832
2018-11-01,9.2784
2018-11-05,-18.8679
2018-11-06,16.2791
2018-11-08,-10.4
2018-11-09,12.9464
2018-11-12,-0.9881
2018-11-13,24.7505
2018-11-15,-44.0
2018-11-16,68.5714
2018-11-19,-12.4153
2018-11-20,-8.4664
2018-11-21,5.7082
2018-11-23,0.0
2018-11-26,-19.8
2018-11-27,0.0
2018-11-28,12.2195
2018-11-29,14.4444
2018-11-30,-6.7961
2018-12-03,-14.5833
2018-12-06,33.9024
2018-12-07,-13.4791
2018-12-10,4.2105
2018-12-11,-21.2121
2018-12-12,-8.2051
2018-12-13,-7.2626
2018-12-14,17.4699
2018-12-17,-14.8718
2018-12-18,0.0
2018-12-19,17.4699
2018-12-20,0.0
2018-12-21,-15.3846
2018-12-24,-24.2424
2018-12-26,39.9
2018-12-27,8.3631
2018-12-28,-25.8575
2019-01-02,26.3345
2019-01-03,-2.1127
2019-01-04,0.0
2019-01-08,9.3525
2019-01-09,0.0
2019-01-10,-9.2105
2019-01-14,-13.0435
2019-01-15,33.3333
2019-01-16,-37.5
2019-01-17,-4.0
2019-01-18,3.5417
2019-01-22,0.6036
2019-01-23,-15.24
2019-01-25,14.4408
2019-01-28,3.0928
2019-01-29,-0.4
2019-01-30,0.0
2019-01-31,0.4016
2019-02-05,60.0
2019-02-06,9.5
2019-02-07,-25.3425
2019-02-08,22.3242
2019-02-11,-5.0
2019-02-12,5.2632
2019-02-13,-25.0
2019-02-14,28.6667
2019-02-15,3.6269
2019-02-19,-15.5
2019-02-20,-5.9172
2019-02-22,88.6792
2019-02-25,-25.0
2019-02-26,-21.1111
2019-02-27,83.0986
2019-02-28,0.0
2019-03-01,-10.7692
2019-03-04,-32.6724
2019-03-05,22.3431
2019-03-06,4.6572
2019-03-07,6.0
2019-03-08,-5.6604
2019-03-11,0.0
2019-03-12,8.0
2019-03-13,-9.2593
2019-03-14,-2.8571
2019-03-15,-5.4622
2019-03-18,5.5556
2019-03-19,15.7895
2019-03-20,100.0
2019-03-21,-4.5455
2019-03-22,0.0
2019-03-25,-9.5238
2019-03-26,5.2632
2019-03-27,5.0
2019-03-28,-6.9524
2019-03-29,-13.306
2019-04-01,6.2574
2019-04-02,16.6667
2019-04-03,-14.2857
2019-04-04,-5.5556
2019-04-05,-6.4706
2019-04-08,5.6604
2019-04-09,-4.7619
2019-04-10,18.75
2019-04-11,-7.9474
2019-04-12,-14.1224
2019-04-15,5.0599
2019-04-16,7.7313
2019-04-17,-0.1176
2019-04-18,-11.6608
2019-04-23,-3.2
2019-04-24,9.8485
2019-04-25,1.5674000000000001
2019-04-26,11.1111
2019-04-29,11.1111
2019-04-30,8.75
2019-05-01,1.1494
2019-05-02,4.5455
2019-05-03,9.5652
2019-05-06,-3.1746
2019-05-07,-11.0656
2019-05-08,-7.8341
2019-05-09,10.0
2019-05-10,0.0
2019-05-13,-4.5455
2019-05-14,-4.7619
2019-05-15,-5.0
2019-05-16,5.2632
2019-05-17,-5.0
2019-05-20,12.0263
2019-05-21,-6.0371
2019-05-22,-5.0
2019-05-23,0.0
2019-05-24,10.526299999999999
2019-05-28,4.6667
2019-05-29,-9.0082
2019-05-30,0.0
2019-06-03,-5.0
2019-06-04,5.2632
2019-06-06,-12.5
2019-06-07,14.2857
2019-06-10,0.0
2019-06-11,0.0
2019-06-12,-2.45
2019-06-13,5.8431999999999995
2019-06-14,-11.6707
2019-06-17,10.1974
2019-06-18,-5.4726
2019-06-19,2.6316
2019-06-20,1.7949000000000002
2019-06-21,-2.267
2019-06-24,-2.0619
2019-06-25,0.0
2019-06-26,0.0
2019-06-27,0.0
2019-06-28,10.526299999999999
2019-07-01,-9.5238
2019-07-02,9.473700000000001
2019-07-03,0.9615
2019-07-05,-9.5238
2019-07-08,0.0
2019-07-09,5.2632
2019-07-10,-0.1
2019-07-11,-9.9099
2019-07-12,11.1111
2019-07-15,-5.0
2019-07-16,4.2105
2019-07-17,-4.0404
2019-07-19,0.0
2019-07-22,0.0
2019-07-23,0.0
2019-07-24,1.0526
2019-07-25,-6.25
2019-07-26,2.7778
2019-07-29,24.2162
2019-07-30,-12.9678
2019-07-31,0.0
2019-08-01,20.0
2019-08-02,-16.6667
2019-08-05,-8.5
2019-08-06,-1.6393
2019-08-07,22.2222
2019-08-08,-9.0909
2019-08-09,-10.0
2019-08-12,0.1111
2019-08-13,-0.222
2019-08-14,5.5617
2019-08-15,5.3741
2019-08-16,-19.9
2019-08-19,6.1174
2019-08-20,4.4706
2019-08-21,-18.9189
2019-08-22,11.1111
2019-08-23,-12.5
2019-08-26,0.0
2019-08-27,0.0
2019-08-28,-11.4286
2019-08-29,-3.2258
2019-08-30,15.0
2019-09-03,-13.0435
2019-09-04,16.6667
2019-09-05,-0.4286
2019-09-06,-22.8121
2019-09-09,11.5242
2019-09-10,12.5
2019-09-11,-22.0741
2019-09-12,38.2129
2019-09-13,1.7882
2019-09-16,7.973
2019-09-17,-31.164
2019-09-18,36.3636
2019-09-19,0.0
2019-09-20,0.0
2019-09-23,-26.6667
2019-09-24,30.1818
2019-09-25,-2.3743
2019-09-26,0.1431
2019-09-27,-0.1429
2019-09-30,-0.1431
2019-10-01,-3.5817
2019-10-02,1.7236
2019-10-03,-41.2796
2019-10-04,66.4179
2019-10-07,-25.2616
2019-10-08,-4.0
2019-10-09,27.0833
2019-10-10,6.5574
2019-10-11,-12.3077
2019-10-14,9.6491
2019-10-15,-20.0
2019-10-16,0.0
2019-10-17,-4.0
2019-10-18,-11.4583
2019-10-21,17.647100000000002
2019-10-22,20.0
2019-10-23,8.3333
2019-10-24,-22.7692
2019-10-25,23.3068
2019-10-28,-15.993500000000001
2019-10-29,15.3846
2019-10-30,-1.6667
2019-10-31,10.0
2019-11-01,-7.5501000000000005
2019-11-04,13.3333
2019-11-05,-4.4118
2019-11-06,-7.6923
2019-11-07,0.0
2019-11-08,-15.6667
2019-11-12,-11.0672
2019-11-13,24.4444
2019-11-14,-28.5714
2019-11-18,22.5
2019-11-19,-6.1224
2019-11-20,-4.3478
2019-11-21,20.4545
2019-11-25,-21.5094
2019-11-26,5.7692
2019-11-27,4.5455
2019-12-02,-4.3478
2019-12-04,0.0
2019-12-05,-18.1818
2019-12-06,0.2222
2019-12-11,0.0
2019-12-13,-3.5477
2019-12-18,3.4483
2019-12-20,0.0
2019-12-23,-5.5556
2019-12-24,-4.8235
2019-12-26,-13.4734
2019-12-30,8.5714
2019-12-31,-7.8947
2020-01-03,-7.1429
2020-01-06,-7.6923
2020-01-07,0.0
2020-01-10,0.0
2020-01-14,0.0
2020-01-16,-6.6667
2020-01-17,0.0
2020-01-21,7.1429
2020-01-22,50.0
2020-01-23,2.2222
2020-01-24,-2.1739
2020-01-29,-11.1111
2020-02-03,-18.5
2020-02-04,-0.3067
2020-02-05,0.0
2020-02-11,1.5385
2020-02-12,-15.1515
2020-02-18,14.2857
2020-02-19,1.5625
2020-02-20,0.0
2020-02-21,0.0
2020-02-24,0.0
2020-02-26,0.0
2020-02-27,0.0
2020-03-02,0.0
2020-03-03,0.0
2020-03-06,0.0
2020-03-12,-20.0031
2020-03-16,-15.3814
2020-03-17,18.1818
2020-03-20,-3.8462
2020-03-24,24.0
2020-03-25,13.2258
2020-03-26,28.49
2020-03-27,-6.8736
2020-03-30,-18.3333
2020-04-01,7.5802
2020-04-02,0.271
2020-04-03,-8.1081
2020-04-06,-7.0588
2020-04-07,32.9114
2020-04-08,-4.7619
2020-04-09,5.0
2020-04-13,0.0
2020-04-14,-2.3810000000000002
2020-04-15,-14.6341
2020-04-16,12.857099999999999
2020-04-17,3.7975
2020-04-20,-1.2195
2020-04-21,3.7037
2020-04-22,0.0
2020-04-23,-0.2381
2020-04-24,-0.9547
2020-04-27,-3.6145
2020-04-28,-6.0
2020-04-29,18.0851
2020-05-01,-9.9099
2020-05-04,1.25
2020-05-05,3.7037
2020-05-11,-4.7619
2020-05-12,-4.5
2020-05-13,-6.5445
2020-05-14,9.8039
2020-05-15,22.7041
2020-05-18,0.0
2020-05-19,2.7027
2020-05-20,-2.834
2020-05-21,-11.4583
2020-05-22,5.8824
2020-05-26,0.0
2020-05-27,11.1111
2020-05-28,0.0
2020-05-29,2.0
2020-06-01,7.8431
2020-06-02,18.1818
2020-06-03,3.8462
2020-06-04,-8.1481
2020-06-05,28.2258
2020-06-08,-8.805
2020-06-09,106.8966
2020-06-10,-23.3333
2020-06-11,4.3478
2020-06-12,12.5
2020-06-15,-14.8148
2020-06-16,0.0
2020-06-17,4.3478
2020-06-18,2.4167
2020-06-19,22.0504
2020-06-22,20.6667
2020-06-23,-1.105
2020-06-24,-7.8212
2020-06-25,-8.1818
2020-06-26,-0.9901
2020-06-29,0.0
2020-06-30,-6.6667
2020-07-01,0.0
2020-07-02,-7.1429
2020-07-06,7.6154
2020-07-07,-13.867
2020-07-08,-4.5643
2020-07-09,-8.6957
2020-07-10,-9.5238
2020-07-13,-5.2632
2020-07-15,38.8889
2020-07-16,0.0
2020-07-17,0.0
2020-07-20,8.0
2020-07-21,-11.1111
2020-07-22,12.5
2020-07-23,31.4815
2020-07-24,-9.8592
2020-07-27,-9.375
2020-07-28,-6.8276
2020-07-29,-0.074
2020-07-30,0.0
2020-07-31,11.7778
