ticker,SAFE US Equity
2017-11-10,-0.3352
2017-11-13,-0.7287
2017-11-14,-0.2259
2017-11-15,1.0187
2017-11-16,1.5686
2017-11-17,0.3861
2017-11-20,0.4396
2017-11-21,0.547
2017-11-22,0.4897
2017-11-24,-0.2166
2017-11-27,0.8139
2017-11-28,-0.4844
2017-11-29,0.3245
2017-11-30,-1.3477000000000001
2017-12-01,-1.0929
2017-12-04,-1.6575
2017-12-05,-0.2809
2017-12-06,-0.1127
2017-12-07,1.1844000000000001
2017-12-08,-1.4493
2017-12-11,0.3959
2017-12-12,1.4085
2017-12-13,0.6111
2017-12-14,-1.2147999999999999
2017-12-15,0.6708
2017-12-18,0.2776
2017-12-19,-1.052
2017-12-20,0.8954
2017-12-21,-0.8874
2017-12-22,-1.6787999999999998
2017-12-26,0.5692
2017-12-27,0.3396
2017-12-28,0.3948
2017-12-29,-0.2833
2018-01-02,2.0455
2018-01-03,-0.0557
2018-01-04,-0.1114
2018-01-05,-1.0039
2018-01-08,0.9577
2018-01-09,-0.4464
2018-01-10,-0.2242
2018-01-11,0.6742
2018-01-12,0.0558
2018-01-16,-1.1154
2018-01-17,0.564
2018-01-18,-0.2243
2018-01-19,0.1124
2018-01-22,-0.7299
2018-01-23,0.6222
2018-01-24,0.9556
2018-01-25,-0.6682
2018-01-26,-0.5605
2018-01-29,0.0
2018-01-30,-0.7892
2018-01-31,0.0568
2018-02-01,-1.0789
2018-02-02,-2.0092
2018-02-05,-2.9291
2018-02-06,1.3881000000000001
2018-02-07,-0.7738
2018-02-08,-2.4595000000000002
2018-02-09,1.6604999999999999
2018-02-12,0.9074
2018-02-13,0.7794
2018-02-14,-0.119
2018-02-15,0.5956
2018-02-16,-3.3748
2018-02-20,-1.1029
2018-02-21,1.0533
2018-02-22,0.6131
2018-02-23,1.1578
2018-02-26,4.3976
2018-02-27,1.7311
2018-02-28,-1.1912
2018-03-01,-1.9518
2018-03-02,-0.7026
2018-03-05,-0.7665
2018-03-06,-0.2377
2018-03-07,0.3574
2018-03-08,1.3056
2018-03-09,0.0586
2018-03-12,-0.4098
2018-03-13,0.0
2018-03-14,1.7637
2018-03-15,-0.5199
2018-03-16,-0.7549
2018-03-19,-2.3406000000000002
2018-03-20,0.0599
2018-03-21,-0.1198
2018-03-22,0.7794
2018-03-23,-4.0452
2018-03-26,2.1079
2018-03-27,-2.4287
2018-03-28,-0.2489
2018-03-29,0.6927
2018-04-02,-2.2514
2018-04-03,3.3909000000000002
2018-04-04,1.9183
2018-04-05,0.2429
2018-04-06,0.1817
2018-04-09,1.2696
2018-04-10,0.6567
2018-04-11,1.4235
2018-04-12,-0.5263
2018-04-13,0.9994
2018-04-16,1.2224
2018-04-17,2.6452
2018-04-18,-1.1204
2018-04-19,-1.4163999999999999
2018-04-20,0.5172
2018-04-23,-0.3431
2018-04-24,3.0407
2018-04-25,-3.0067
2018-04-26,4.0184
2018-04-27,0.3863
2018-04-30,-1.3194
2018-05-01,-1.3928
2018-05-02,1.4123999999999999
2018-05-03,-3.3426
2018-05-04,0.2305
2018-05-07,2.7027
2018-05-08,0.224
2018-05-09,0.5587
2018-05-10,0.0
2018-05-11,0.0
2018-05-14,2.2222
2018-05-15,-1.6303999999999998
2018-05-16,1.5470000000000002
2018-05-17,0.0
2018-05-18,-0.1088
2018-05-21,0.2179
2018-05-22,-0.0543
2018-05-23,1.2507
2018-05-24,1.7186
2018-05-25,-0.264
2018-05-29,0.9529
2018-05-30,0.9439
2018-05-31,-0.3636
2018-06-01,-2.5547
2018-06-04,1.2306
2018-06-05,2.8541
2018-06-06,-0.4625
2018-06-07,-0.6711
2018-06-08,-2.4428
2018-06-11,0.7991
2018-06-12,0.5285
2018-06-13,-0.2629
2018-06-14,0.5271
2018-06-15,-1.5732
2018-06-18,0.8524
2018-06-19,0.5811
2018-06-20,0.4202
2018-06-21,0.3661
2018-06-22,0.7817
2018-06-25,-2.0683
2018-06-26,0.9504
2018-06-27,0.1046
2018-06-28,0.7315
2018-06-29,-0.8364
2018-07-02,0.9489
2018-07-03,-0.2611
2018-07-05,3.8743
2018-07-06,-0.1512
2018-07-09,-0.5048
2018-07-10,-0.5074
2018-07-11,-1.1729
2018-07-12,-0.0516
2018-07-13,-1.7553
2018-07-16,-0.9459
2018-07-17,-0.6897
2018-07-18,-1.1752
2018-07-19,0.5946
2018-07-20,-0.7523
2018-07-23,-0.2707
2018-07-24,-0.2172
2018-07-25,-0.3264
2018-07-26,-0.4367
2018-07-27,-3.0702
2018-07-30,1.2443
2018-07-31,-0.5587
2018-08-01,-1.9663
2018-08-02,-0.9169
2018-08-03,-1.2724
2018-08-06,1.6989
2018-08-07,0.3456
2018-08-08,-0.6315
2018-08-09,-0.4622
2018-08-10,-0.5223
2018-08-13,0.7585
2018-08-14,-0.579
2018-08-15,-1.8054999999999999
2018-08-16,0.2966
2018-08-17,-0.3548
2018-08-20,-1.2463
2018-08-21,-0.0601
2018-08-22,-0.8419
2018-08-23,0.3032
2018-08-24,-1.9952
2018-08-27,0.987
2018-08-28,1.8326
2018-08-29,-1.1398
2018-08-30,0.0
2018-08-31,0.1214
2018-09-04,-0.9697
2018-09-05,0.5508
2018-09-06,-0.7912
2018-09-07,4.1718
2018-09-10,0.4122
2018-09-11,-1.5249000000000001
2018-09-12,-0.0596
2018-09-13,1.6686999999999999
2018-09-14,4.1032
2018-09-17,1.8580999999999999
2018-09-18,-0.6633
2018-09-19,-0.0556
2018-09-20,2.6169000000000002
2018-09-21,2.1161
2018-09-24,0.4782
2018-09-25,0.3173
2018-09-26,-1.6341999999999999
2018-09-27,0.1072
2018-09-28,1.0793
2018-10-01,-0.6941
2018-10-02,0.3226
2018-10-03,-1.1254
2018-10-04,-1.8428
2018-10-05,-0.8283
2018-10-08,0.0
2018-10-09,-0.8352
2018-10-10,-0.4492
2018-10-11,-3.5533
2018-10-12,-0.4678
2018-10-15,-1.8214000000000001
2018-10-16,1.7953000000000001
2018-10-17,0.2352
2018-10-18,-2.2287
2018-10-19,-0.5999
2018-10-22,1.9916
2018-10-23,0.7101
2018-10-24,-0.4113
2018-10-25,2.9499
2018-10-26,0.2865
2018-10-29,-1.8857
2018-10-30,1.9802
2018-10-31,2.6842
2018-11-01,0.5006
2018-11-02,-1.0515
2018-11-05,0.5593
2018-11-06,2.2803
2018-11-07,0.4894
2018-11-08,1.2446
2018-11-09,-1.4965
2018-11-12,0.0543
2018-11-13,2.82
2018-11-14,-1.3713
2018-11-15,0.5882
2018-11-16,0.638
2018-11-19,-0.1585
2018-11-20,0.0529
2018-11-21,0.2115
2018-11-23,0.9499
2018-11-26,0.3659
2018-11-27,0.625
2018-11-28,1.4493
2018-11-29,0.7653
2018-11-30,-0.0506
2018-12-03,-3.0395
2018-12-04,-2.5078
2018-12-06,1.6077
2018-12-07,0.2637
2018-12-10,1.1047
2018-12-11,-0.9886
2018-12-12,0.4204
2018-12-13,0.0523
2018-12-14,0.5753
2018-12-17,-0.728
2018-12-18,0.3667
2018-12-19,1.7745
2018-12-20,-1.5897000000000001
2018-12-21,1.876
2018-12-24,-2.6087
2018-12-26,-0.8403
2018-12-27,0.1059
2018-12-28,2.2222
2018-12-31,-1.8779
2019-01-02,-2.4987
2019-01-03,-2.4537
2019-01-04,-0.4472
2019-01-07,-1.2913999999999999
2019-01-08,0.1138
2019-01-09,-1.25
2019-01-10,-0.1726
2019-01-11,-0.1729
2019-01-14,-1.6166
2019-01-15,-0.1761
2019-01-16,1.7637
2019-01-17,-0.4622
2019-01-18,0.7545
2019-01-22,-1.9009
2019-01-23,-0.1174
2019-01-24,-1.4109
2019-01-25,-1.0137
2019-01-28,-0.0602
2019-01-29,0.8439
2019-01-30,6.2164
2019-01-31,-0.7316
2019-02-01,0.6803
2019-02-04,3.0968
2019-02-05,-0.2731
2019-02-06,0.2191
2019-02-07,-1.2022
2019-02-08,0.0553
2019-02-11,1.3820000000000001
2019-02-12,-0.1091
2019-02-13,2.3472
2019-02-14,1.0667
2019-02-15,0.4749
2019-02-19,0.7353
2019-02-20,-0.1043
2019-02-21,1.4614
2019-02-22,1.9546999999999999
2019-02-25,-1.2614
2019-02-26,-1.8906
2019-02-27,-0.625
2019-02-28,0.3669
2019-03-01,-0.8355
2019-03-04,0.7372
2019-03-05,0.7318
2019-03-06,-0.1038
2019-03-07,0.3636
2019-03-08,-0.3623
2019-03-11,0.1039
2019-03-12,0.9341
2019-03-13,1.8509
2019-03-14,0.6058
2019-03-15,3.5625
2019-03-18,0.2422
2019-03-19,0.0
2019-03-20,-0.3867
2019-03-21,1.4071
2019-03-22,-3.5407
2019-03-25,0.6448
2019-03-26,2.1686
2019-03-27,1.3507
2019-03-28,1.999
2019-03-29,2.4906
2019-04-01,-0.2751
2019-04-02,0.5517
2019-04-03,1.6004
2019-04-04,-0.6301
2019-04-05,2.808
2019-04-08,-1.7621
2019-04-09,0.0448
2019-04-10,1.6136
2019-04-11,0.6617
2019-04-12,1.4022999999999999
2019-04-15,-0.2593
2019-04-16,-1.1265
2019-04-17,-0.5697
2019-04-18,2.1155
2019-04-22,0.5611
2019-04-23,6.7811
2019-04-24,-1.3264
2019-04-25,3.5845000000000002
2019-04-26,1.0617
2019-04-29,-0.2335
2019-04-30,-1.5991
2019-05-01,-0.5153
2019-05-02,-0.7968
2019-05-03,1.6465999999999998
2019-05-06,5.1758
2019-05-07,-1.3899
2019-05-08,-0.0762
2019-05-09,3.6599
2019-05-10,0.6988
2019-05-13,1.0957
2019-05-14,-0.7948
2019-05-15,0.0728
2019-05-16,1.8559
2019-05-17,1.179
2019-05-20,-0.4237
2019-05-21,0.4255
2019-05-22,3.1427
2019-05-23,-0.6505
2019-05-24,0.5169
2019-05-28,-0.5828
2019-05-29,-1.931
2019-05-30,-2.2504
2019-05-31,-1.8345
2019-06-03,0.7695
2019-06-04,12.3273
2019-06-05,-3.0754
2019-06-06,0.167
2019-06-07,-0.5002
2019-06-10,-4.5576
2019-06-11,-1.6503
2019-06-12,2.2492
2019-06-13,0.838
2019-06-14,2.2161
2019-06-17,-2.71
2019-06-18,-2.1588
2019-06-19,3.8434
2019-06-20,-1.8163
2019-06-21,-0.1396
2019-06-24,0.4893
2019-06-25,-1.0783
2019-06-26,-0.3868
2019-06-27,3.1274
2019-06-28,3.9229000000000003
2019-07-01,0.298
2019-07-02,0.6603
2019-07-03,2.3286
2019-07-05,-0.6731
2019-07-08,1.5489000000000002
2019-07-09,2.415
2019-07-10,1.2411
2019-07-11,-1.2565
2019-07-12,0.9311
2019-07-15,-0.984
2019-07-16,-0.2484
2019-07-17,-1.5567
2019-07-18,0.3795
2019-07-19,3.9067
2019-07-22,-0.3032
2019-07-23,0.8516
2019-07-24,0.7539
2019-07-25,-1.2272
2019-07-26,0.8485
2019-07-29,0.8113
2019-07-30,-0.5961
2019-07-31,-1.4393
2019-08-01,1.9775
2019-08-02,0.0
2019-08-05,-2.8043
2019-08-06,0.7366
2019-08-07,-10.5119
2019-08-08,-1.4981
2019-08-09,0.9679
2019-08-12,0.5135
2019-08-13,-0.7834
2019-08-14,-2.1627
2019-08-15,0.1053
2019-08-16,1.1216
2019-08-19,0.3466
2019-08-20,-0.0691
2019-08-21,-0.3802
2019-08-22,-0.4164
2019-08-23,-3.1359
2019-08-26,2.9496
2019-08-27,0.3843
2019-08-28,0.9398
2019-08-29,-0.4483
2019-08-30,1.4894
2019-09-03,-1.3311
2019-09-04,-0.2075
2019-09-05,-0.4853
2019-09-06,-3.6224
2019-09-09,-1.6263
2019-09-10,1.5430000000000001
2019-09-11,4.0883
2019-09-12,0.4171
2019-09-13,5.3306000000000004
2019-09-16,-1.3474
2019-09-17,0.1666
2019-09-18,-0.4323
2019-09-19,-0.3006
2019-09-20,-0.9045
2019-09-23,1.4875
2019-09-24,-0.1999
2019-09-25,0.1335
2019-09-26,-0.3
2019-09-27,0.3678
2019-09-30,1.5989
2019-10-01,2.9836
2019-10-02,2.5342000000000002
2019-10-03,3.5881
2019-10-04,1.1747
2019-10-07,2.1733000000000002
2019-10-08,-0.845
2019-10-09,0.6465
2019-10-10,0.1168
2019-10-11,-0.0583
2019-10-14,0.0292
2019-10-15,0.3209
2019-10-16,-0.6688
2019-10-17,-0.1756
2019-10-18,-0.3519
2019-10-21,1.236
2019-10-22,-0.9302
2019-10-23,0.088
2019-10-24,-0.5863
2019-10-25,-1.0911
2019-10-28,0.5069
2019-10-29,2.8478
2019-10-30,0.1154
2019-10-31,-0.3745
2019-11-01,-0.8676
2019-11-04,-2.4504
2019-11-05,-1.7644
2019-11-06,1.1568
2019-11-07,2.257
2019-11-08,-0.6769
2019-11-11,2.0148
2019-11-12,0.6099
2019-11-13,2.2517
2019-11-14,2.428
2019-11-15,-2.3429
2019-11-18,1.4112
2019-11-19,-3.7016
2019-11-20,5.0867
2019-11-21,2.9153000000000002
2019-11-22,1.3896
2019-11-25,1.2388
2019-11-26,6.9253
2019-11-27,-0.2678
2019-11-29,-0.2686
2019-12-02,-2.9131
2019-12-03,6.2279
2019-12-04,0.807
2019-12-05,0.6122
2019-12-06,-2.0126
2019-12-09,-0.0717
2019-12-10,-0.4302
2019-12-11,-1.3202
2019-12-12,-3.0649
2019-12-13,-2.0828
2019-12-16,-0.9482
2019-12-17,-0.2329
2019-12-18,2.1784
2019-12-19,-1.0152
2019-12-20,1.9231
2019-12-23,-1.4591
2019-12-24,0.9446
2019-12-26,-0.0506
2019-12-27,0.7338
2019-12-30,0.4019
2019-12-31,0.8256
2020-01-02,-1.7965
2020-01-03,2.3338
2020-01-06,0.1487
2020-01-07,-1.4109
2020-01-08,1.0545
2020-01-09,1.0932
2020-01-10,-0.2703
2020-01-13,1.725
2020-01-14,-0.751
2020-01-15,0.9275
2020-01-16,0.5804
2020-01-17,1.0099
2020-01-21,4.6179
2020-01-22,-0.3641
2020-01-23,3.0372
2020-01-24,0.3103
2020-01-27,0.3314
2020-01-28,3.6555999999999997
2020-01-29,-0.7436
2020-01-30,-2.4829
2020-01-31,-1.3169
2020-02-03,2.8247
2020-02-04,3.8719
2020-02-05,1.5827
2020-02-06,1.722
2020-02-07,0.2015
2020-02-10,2.7957
2020-02-11,0.2935
2020-02-12,0.6048
2020-02-13,2.0555
2020-02-14,0.703
2020-02-18,-1.283
2020-02-19,1.2997
2020-02-20,3.9623
2020-02-21,2.8675
2020-02-24,-1.3585
2020-02-25,1.7707000000000002
2020-02-26,0.8963
2020-02-27,-4.5637
2020-02-28,-0.3103
2020-03-02,1.6477
2020-03-03,5.1873
2020-03-04,9.4521
2020-03-05,2.8473
2020-03-06,-2.2817
2020-03-09,-6.7559000000000005
2020-03-10,2.1035
2020-03-11,-8.4369
2020-03-12,-17.0357
2020-03-13,10.0732
2020-03-16,-18.7524
2020-03-17,18.7726
2020-03-18,-4.9443
2020-03-19,0.9166
2020-03-20,9.8437
2020-03-23,1.2692
2020-03-24,7.425
2020-03-25,0.9546
2020-03-26,9.1928
2020-03-27,-1.8121
2020-03-30,3.8805
2020-03-31,-0.3467
2020-04-01,-20.0854
2020-04-02,-6.2537
2020-04-03,-9.6263
2020-04-06,14.4826
2020-04-07,5.2846
2020-04-08,2.2287
2020-04-09,10.7867
2020-04-13,-9.0691
2020-04-14,9.729
2020-04-15,-11.6618
2020-04-16,5.8629
2020-04-17,-0.5685
2020-04-20,-5.6437
2020-04-21,-0.4691
2020-04-22,3.3189
2020-04-23,-5.2652
2020-04-24,-2.508
2020-04-27,3.581
2020-04-28,2.0068
2020-04-29,11.3362
2020-04-30,1.0497
2020-05-01,-9.2971
2020-05-04,-0.8589
2020-05-05,1.5979999999999999
2020-05-06,-3.5247
2020-05-07,1.1589
2020-05-08,-0.0583
2020-05-11,-2.8366
2020-05-12,-3.9992
2020-05-13,-2.2287
2020-05-14,-0.213
2020-05-15,3.2237
2020-05-18,3.1437
2020-05-19,-3.6294
2020-05-20,5.0978
2020-05-21,-0.6137
2020-05-22,1.6534
2020-05-26,5.4086
2020-05-27,-1.1712
2020-05-28,1.7871000000000001
2020-05-29,1.2567
2020-06-01,-0.073
2020-06-02,2.4657999999999998
2020-06-03,8.467
2020-06-04,-1.0025
2020-06-05,1.6932
2020-06-08,-0.9305
2020-06-09,3.0318
2020-06-10,-1.6632
2020-06-11,-3.7567
2020-06-12,3.4978
2020-06-15,4.6367
2020-06-16,1.7006999999999999
2020-06-17,1.2734
2020-06-18,-0.0151
2020-06-19,-2.1515
2020-06-22,0.6813
2020-06-23,-3.9834
2020-06-24,-3.2677
2020-06-25,-0.9935
2020-06-26,-8.1117
2020-06-29,1.9517
2020-06-30,2.9364
2020-07-01,2.2787
2020-07-02,-3.1122
2020-07-06,-2.1239
2020-07-07,-3.7841
2020-07-08,0.0932
2020-07-09,-2.3091
2020-07-10,0.5909
2020-07-13,-1.7055
2020-07-14,2.4099
2020-07-15,-0.0377
2020-07-16,-1.1864
2020-07-17,0.1715
2020-07-20,0.3615
2020-07-21,-0.3033
2020-07-22,2.2628
2020-07-23,-5.82
2020-07-24,-3.85
2020-07-27,-1.0472
2020-07-28,0.83
2020-07-29,3.8279
2020-07-30,-0.4757
2020-07-31,0.4382
