ticker,PK US Equity
2017-05-05,0.4992
2017-05-08,-3.248
2017-05-09,1.3428
2017-05-10,-0.1949
2017-05-11,-1.0543
2017-05-12,-1.6575
2017-05-15,1.8860000000000001
2017-05-16,1.4967
2017-05-17,-2.4059
2017-05-18,1.1531
2017-05-19,-0.3145
2017-05-22,0.5521
2017-05-23,0.7451
2017-05-24,0.3114
2017-05-25,-1.1641
2017-05-26,0.5889
2017-05-30,-0.4684
2017-05-31,0.9412
2017-06-01,1.2821
2017-06-02,4.6797
2017-06-05,-0.1832
2017-06-06,-0.6975
2017-06-07,-0.2588
2017-06-08,-0.556
2017-06-09,1.7145000000000001
2017-06-12,1.649
2017-06-13,0.3605
2017-06-14,0.0718
2017-06-15,-0.323
2017-06-16,0.108
2017-06-19,0.0
2017-06-20,-0.7194
2017-06-21,-0.1449
2017-06-22,-0.9434
2017-06-23,0.696
2017-06-26,-0.3638
2017-06-27,-0.1825
2017-06-28,0.9876
2017-06-29,-0.7358
2017-06-30,-0.0741
2017-07-03,2.1884
2017-07-05,-1.9238
2017-07-06,-1.0733
2017-07-07,0.4489
2017-07-10,-0.0372
2017-07-11,0.6334
2017-07-12,-0.037
2017-07-13,-1.0
2017-07-14,0.5238
2017-07-17,1.3397999999999999
2017-07-18,-0.1102
2017-07-19,0.1471
2017-07-20,-2.79
2017-07-21,0.5665
2017-07-24,1.3143
2017-07-25,-0.593
2017-07-26,-0.4847
2017-07-27,0.8617
2017-07-28,-0.1486
2017-07-31,0.186
2017-08-01,0.5199
2017-08-02,-1.6254
2017-08-03,-2.3282
2017-08-04,1.6532
2017-08-07,0.8321
2017-08-08,-1.5379
2017-08-09,-0.8381
2017-08-10,-0.2305
2017-08-11,0.5006
2017-08-14,0.9962
2017-08-15,0.0379
2017-08-16,0.6068
2017-08-17,-2.0731
2017-08-18,-0.2309
2017-08-21,0.3858
2017-08-22,0.8071
2017-08-23,-1.2581
2017-08-24,0.1544
2017-08-25,0.6168
2017-08-28,-0.9962
2017-08-29,0.5418
2017-08-30,1.2317
2017-08-31,1.4828999999999999
2017-09-01,0.7493
2017-09-05,-2.6032
2017-09-06,1.3746
2017-09-07,0.0377
2017-09-08,0.2259
2017-09-11,1.8407
2017-09-12,0.3689
2017-09-13,0.735
2017-09-14,0.0365
2017-09-15,0.2553
2017-09-18,-1.0913
2017-09-19,-1.0666
2017-09-20,1.5613000000000001
2017-09-21,-0.1464
2017-09-22,0.9164
2017-09-25,1.0534
2017-09-26,-0.5392
2017-09-27,-1.1565
2017-09-28,2.4497
2017-09-29,-0.1087
2017-10-02,0.0
2017-10-03,-1.3425
2017-10-04,0.9195
2017-10-05,0.6924
2017-10-06,0.3981
2017-10-09,1.0454
2017-10-10,-0.107
2017-10-11,0.1071
2017-10-12,1.8552
2017-10-13,0.4553
2017-10-16,0.1046
2017-10-17,-0.418
2017-10-18,0.5247
2017-10-19,0.8003
2017-10-20,-1.6914
2017-10-23,-1.5800999999999998
2017-10-24,0.9633
2017-10-25,-0.742
2017-10-26,1.7088
2017-10-27,-0.175
2017-10-30,-1.2623
2017-10-31,2.2372
2017-11-01,0.4863
2017-11-02,0.4148
2017-11-03,0.1033
2017-11-06,0.619
2017-11-07,-0.0342
2017-11-08,0.1368
2017-11-09,-0.5804
2017-11-10,-1.0646
2017-11-13,-0.1388
2017-11-14,-1.3556
2017-11-15,0.4228
2017-11-16,1.4737
2017-11-17,0.0
2017-11-20,-0.8645
2017-11-21,1.6393
2017-11-22,-0.2059
2017-11-24,-0.8941
2017-11-27,-0.4164
2017-11-28,-2.0209
2017-11-29,2.7738
2017-11-30,1.0381
2017-12-01,-1.3356
2017-12-04,-0.243
2017-12-05,0.2088
2017-12-06,-1.4583
2017-12-07,0.2467
2017-12-08,-0.1406
2017-12-11,-0.1408
2017-12-12,-0.3172
2017-12-13,0.1414
2017-12-14,1.1653
2017-12-15,-0.4188
2017-12-18,3.1195
2017-12-19,-1.7675
2017-12-20,0.346
2017-12-21,0.1724
2017-12-22,1.1015
2017-12-26,-0.4086
2017-12-27,-0.3419
2017-12-28,1.0635
2017-12-29,-0.5534
2018-01-02,0.3478
2018-01-03,0.312
2018-01-04,-0.933
2018-01-05,0.0698
2018-01-08,-0.244
2018-01-09,0.3145
2018-01-10,0.4528
2018-01-11,0.8669
2018-01-12,-0.4813
2018-01-16,0.3454
2018-01-17,0.7573
2018-01-18,-1.2641
2018-01-19,0.9689
2018-01-22,0.5483
2018-01-23,1.5678
2018-01-24,-0.4027
2018-01-25,-0.3369
2018-01-26,-0.2366
2018-01-29,0.2033
2018-01-30,-2.1305
2018-01-31,-0.1037
2018-02-01,-0.4497
2018-02-02,-2.6755
2018-02-05,-3.6773
2018-02-06,2.4833
2018-02-07,-0.0362
2018-02-08,-3.22
2018-02-09,1.8692
2018-02-12,-0.6239
2018-02-13,0.4431
2018-02-14,0.2574
2018-02-15,-0.5134
2018-02-16,0.1843
2018-02-20,-2.3179
2018-02-21,-1.8456000000000001
2018-02-22,0.1535
2018-02-23,1.7625
2018-02-26,-0.0753
2018-02-27,-1.0927
2018-02-28,-0.9905
2018-03-01,-0.2309
2018-03-02,-5.8234
2018-03-05,2.2113
2018-03-06,4.7676
2018-03-07,2.5239000000000003
2018-03-08,0.4849
2018-03-09,0.2227
2018-03-12,0.0
2018-03-13,0.1481
2018-03-14,0.0
2018-03-15,0.0
2018-03-16,0.9985
2018-03-19,-0.9886
2018-03-20,-0.3698
2018-03-21,-0.2598
2018-03-22,-1.8608
2018-03-23,-1.0997
2018-03-26,1.8021
2018-03-27,-0.904
2018-03-28,3.4588
2018-03-29,0.8585
2018-04-02,-0.2591
2018-04-03,1.2616
2018-04-04,0.1832
2018-04-05,-0.5852
2018-04-06,-1.1038000000000001
2018-04-09,-1.4509
2018-04-10,-1.1703000000000001
2018-04-11,2.1008
2018-04-12,2.6188000000000002
2018-04-13,1.677
2018-04-16,1.3266
2018-04-17,0.7077
2018-04-18,0.4568
2018-04-19,-0.3148
2018-04-20,0.3509
2018-04-23,0.2797
2018-04-24,-0.4533
2018-04-25,0.9457
2018-04-26,-0.1388
2018-04-27,0.7644
2018-04-30,-0.7586
2018-05-01,-0.0347
2018-05-02,-0.6604
2018-05-03,0.5948
2018-05-04,1.9478
2018-05-07,1.9106
2018-05-08,-0.2343
2018-05-09,1.5101
2018-05-10,1.157
2018-05-11,-0.2614
2018-05-14,0.983
2018-05-15,-1.0707
2018-05-16,-0.3608
2018-05-17,0.1975
2018-05-18,1.6425999999999998
2018-05-21,1.6484
2018-05-22,-0.0954
2018-05-23,-0.3183
2018-05-24,0.4151
2018-05-25,-0.2226
2018-05-29,0.5736
2018-05-30,1.4259
2018-05-31,0.656
2018-06-01,0.6518
2018-06-04,-0.0617
2018-06-05,-1.2342
2018-06-06,-0.2187
2018-06-07,-0.7201
2018-06-08,-0.3469
2018-06-11,-2.0253
2018-06-12,-0.8721
2018-06-13,-1.7595
2018-06-14,1.9569
2018-06-15,0.0651
2018-06-18,0.3576
2018-06-19,0.0
2018-06-20,1.2958
2018-06-21,0.1279
2018-06-22,-0.7665
2018-06-25,-1.0943
2018-06-26,-0.3254
2018-06-27,0.0653
2018-06-28,0.4894
2018-06-29,2.373
2018-07-02,-0.4571
2018-07-03,1.7055
2018-07-05,0.2902
2018-07-06,0.7074
2018-07-09,-0.3193
2018-07-10,-0.4164
2018-07-11,-0.772
2018-07-12,0.3566
2018-07-13,1.1305
2018-07-16,-0.9901
2018-07-17,-0.1613
2018-07-18,0.517
2018-07-19,1.2536
2018-07-20,-0.7302
2018-07-23,1.4071
2018-07-24,-0.7569
2018-07-25,-1.3664
2018-07-26,0.1289
2018-07-27,-0.8044
2018-07-30,0.2595
2018-07-31,1.197
2018-08-01,2.2059
2018-08-02,1.908
2018-08-03,-1.5347
2018-08-06,1.1222
2018-08-07,-0.4316
2018-08-08,-1.8885
2018-08-09,-0.7889
2018-08-10,0.2863
2018-08-13,0.0634
2018-08-14,0.9509
2018-08-15,1.1303
2018-08-16,0.4036
2018-08-17,1.7625
2018-08-20,-1.1851
2018-08-21,1.845
2018-08-22,0.6039
2018-08-23,-0.7803
2018-08-24,-1.2099
2018-08-27,1.0104
2018-08-28,1.1216
2018-08-29,0.8993
2018-08-30,0.1485
2018-08-31,-0.7713
2018-09-04,-1.0762
2018-09-05,1.6621000000000001
2018-09-06,0.5351
2018-09-07,0.5618
2018-09-10,-1.7642
2018-09-11,0.419
2018-09-12,-1.073
2018-09-13,0.6629
2018-09-14,0.7183
2018-09-17,-0.9212
2018-09-18,1.0198
2018-09-19,-1.8409
2018-09-20,0.3932
2018-09-21,-0.9039
2018-09-24,-1.2770000000000001
2018-09-25,0.3696
2018-09-26,-0.4603
2018-09-27,1.418
2018-09-28,1.0779
2018-10-01,-0.5484
2018-10-02,-1.8995
2018-10-03,0.4685
2018-10-04,-3.2016999999999998
2018-10-05,-0.3532
2018-10-08,1.6436
2018-10-09,-1.7121
2018-10-10,-1.7419
2018-10-11,-2.9547
2018-10-12,-0.7104
2018-10-15,-0.1363
2018-10-16,1.8424
2018-10-17,-0.6365
2018-10-18,-1.2475
2018-10-19,0.478
2018-10-22,-0.5437
2018-10-23,-0.615
2018-10-24,-1.6844000000000001
2018-10-25,0.6643
2018-10-26,-1.3546
2018-10-29,0.2113
2018-10-30,0.9487
2018-10-31,1.1834
2018-11-01,2.064
2018-11-02,-0.8426
2018-11-05,2.0394
2018-11-06,-1.2325
2018-11-07,4.0472
2018-11-08,0.0648
2018-11-09,-0.0648
2018-11-12,-0.5186
2018-11-13,1.2056
2018-11-14,-0.0644
2018-11-15,-0.451
2018-11-16,-0.5502
2018-11-19,-0.3254
2018-11-20,0.2285
2018-11-21,-1.1726
2018-11-23,-0.4614
2018-11-26,1.4901
2018-11-27,-0.8809
2018-11-28,1.0204
2018-11-29,-0.3584
2018-11-30,0.7848
2018-12-03,1.6548
2018-12-04,-3.2876
2018-12-06,1.2211
2018-12-07,-1.6629
2018-12-10,-1.3926
2018-12-11,-1.8494000000000002
2018-12-12,0.3426
2018-12-13,-2.0485
2018-12-14,0.5577
2018-12-17,-4.2288
2018-12-18,1.4477
2018-12-19,-1.7125
2018-12-20,-3.0853
2018-12-21,-0.9363
2018-12-24,-3.1758
2018-12-26,4.0609
2018-12-27,0.1876
2018-12-28,0.4494
2018-12-31,0.6197
2019-01-02,-1.6166
2019-01-03,0.0782
2019-01-04,2.6974
2019-01-07,1.713
2019-01-08,4.6033
2019-01-09,0.7871
2019-01-10,1.1005
2019-01-11,-0.1756
2019-01-14,-0.6331
2019-01-15,0.708
2019-01-16,1.7926
2019-01-17,-1.2776
2019-01-18,0.3847
2019-01-22,-1.8815
2019-01-23,-0.4261
2019-01-24,0.107
2019-01-25,2.565
2019-01-28,0.9031
2019-01-29,0.9639
2019-01-30,1.432
2019-01-31,1.0756000000000001
2019-02-01,-1.2305
2019-02-04,1.5825
2019-02-05,0.3646
2019-02-06,-1.5852
2019-02-07,0.2013
2019-02-08,-1.2726
2019-02-11,-0.3053
2019-02-12,-1.0548
2019-02-13,2.8542
2019-02-14,-0.3009
2019-02-15,1.5091
2019-02-19,-0.8589
2019-02-20,2.7991
2019-02-21,2.269
2019-02-22,1.5213999999999999
2019-02-25,-1.2488
2019-02-26,-0.8536
2019-02-27,-1.7538
2019-02-28,1.3957
2019-03-01,0.8323
2019-03-04,0.8889
2019-03-05,-0.7867
2019-03-06,-0.4757
2019-03-07,-1.211
2019-03-08,-1.2258
2019-03-11,1.8942
2019-03-12,-0.7692
2019-03-13,1.3566
2019-03-14,0.2868
2019-03-15,-0.286
2019-03-18,0.0
2019-03-19,-0.1593
2019-03-20,-0.3192
2019-03-21,1.2808
2019-03-22,-1.6756
2019-03-25,-0.8682
2019-03-26,1.5894
2019-03-27,-0.1277
2019-03-28,1.055
2019-03-29,-0.2567
2019-04-01,2.027
2019-04-02,1.9237
2019-04-03,-0.0309
2019-04-04,-0.5881
2019-04-05,0.2802
2019-04-08,-0.0931
2019-04-09,-2.7035
2019-04-10,1.9802
2019-04-11,-0.1566
2019-04-12,0.0627
2019-04-15,-0.9718
2019-04-16,-0.7281
2019-04-17,-1.0842
2019-04-18,0.2579
2019-04-22,-1.6077
2019-04-23,2.1569
2019-04-24,1.0877
2019-04-25,-0.538
2019-04-26,1.3363
2019-04-29,0.2198
2019-04-30,0.5013
2019-05-01,0.8728
2019-05-02,0.5562
2019-05-03,1.3522
2019-05-06,-3.396
2019-05-07,-2.103
2019-05-08,-1.5390000000000001
2019-05-09,-0.0977
2019-05-10,0.2282
2019-05-13,-1.9512
2019-05-14,0.6302
2019-05-15,1.2854
2019-05-16,0.423
2019-05-17,-1.9443000000000001
2019-05-20,-0.5948
2019-05-21,1.5957
2019-05-22,-2.6505
2019-05-23,-1.4454
2019-05-24,-0.4434
2019-05-28,-0.9935
2019-05-29,-2.3875
2019-05-30,-0.6381
2019-05-31,-1.4627
2019-06-03,-0.2534
2019-06-04,0.5445
2019-06-05,-0.9386
2019-06-06,-0.656
2019-06-07,0.7704
2019-06-10,1.4925
2019-06-11,-0.7532
2019-06-12,1.0119
2019-06-13,1.2522
2019-06-14,-0.4594
2019-06-17,0.6745
2019-06-18,0.9168
2019-06-19,-1.0133
2019-06-20,0.1412
2019-06-21,-0.564
2019-06-24,-2.6231999999999998
2019-06-25,0.182
2019-06-26,-1.5262
2019-06-27,2.583
2019-06-28,0.7678
2019-07-01,-1.016
2019-07-02,0.3666
2019-07-03,1.8627
2019-07-05,-0.1434
2019-07-08,-0.7899
2019-07-09,-0.4343
2019-07-10,0.3635
2019-07-11,-2.4991
2019-07-12,0.7429
2019-07-15,-0.7006
2019-07-16,0.1485
2019-07-17,-1.2977
2019-07-18,-0.6386
2019-07-19,-0.4159
2019-07-22,-1.8603
2019-07-23,1.2379
2019-07-24,1.1464
2019-07-25,-0.4911
2019-07-26,0.0759
2019-07-29,0.1897
2019-07-30,1.7039
2019-07-31,-1.6754
2019-08-01,-3.4078
2019-08-02,-1.6463999999999999
2019-08-05,-3.1088
2019-08-06,0.2057
2019-08-07,-0.2053
2019-08-08,2.7149
2019-08-09,-1.1614
2019-08-12,-2.107
2019-08-13,-0.2897
2019-08-14,-2.3661
2019-08-15,0.5527
2019-08-16,1.1416
2019-08-19,1.087
2019-08-20,-1.1166
2019-08-21,0.0
2019-08-22,0.4182
2019-08-23,-2.499
2019-08-26,-0.6835
2019-08-27,-0.2581
2019-08-28,0.69
2019-08-29,0.5139
2019-08-30,0.3409
2019-09-03,-0.9766
2019-09-04,1.7153
2019-09-05,2.4452
2019-09-06,-0.4115
2019-09-09,4.0909
2019-09-10,0.397
2019-09-11,1.7003
2019-09-12,-1.4774
2019-09-13,2.8808
2019-09-16,0.1534
2019-09-17,-0.8809
2019-09-18,0.541
2019-09-19,-0.269
2019-09-20,0.1927
2019-09-23,0.0385
2019-09-24,-2.8066
2019-09-25,-0.9494
2019-09-26,-0.9585
2019-09-27,2.1371
2019-09-30,0.3617
2019-10-01,-1.642
2019-10-02,-2.1987
2019-10-03,-0.458
2019-10-04,0.0
2019-10-07,-0.2928
2019-10-08,-1.6779
2019-10-09,-0.1706
2019-10-10,0.3419
2019-10-11,0.937
2019-10-14,-1.4768
2019-10-15,0.0
2019-10-16,-1.242
2019-10-17,-1.6912
2019-10-18,0.3529
2019-10-21,2.5495
2019-10-22,1.0716
2019-10-23,1.1026
2019-10-24,-0.5872
2019-10-25,-0.211
2019-10-28,0.7611
2019-10-29,-0.5036
2019-10-30,-0.4218
2019-10-31,-1.5248
2019-11-01,2.8387000000000002
2019-11-04,1.7566000000000002
2019-11-05,-0.5343
2019-11-06,-0.2066
2019-11-07,-3.3125999999999998
2019-11-08,-1.4133
2019-11-11,-1.7376
2019-11-12,-0.9284
2019-11-13,0.4462
2019-11-14,-0.6664
2019-11-15,1.1628
2019-11-18,-0.221
2019-11-19,-0.0443
2019-11-20,-1.1525
2019-11-21,-1.2556
2019-11-22,1.4532
2019-11-25,2.5067
2019-11-26,1.6594
2019-11-27,2.6203
2019-11-29,-1.0046
2019-12-02,0.4228
2019-12-03,0.5474
2019-12-04,-1.0888
2019-12-05,0.254
2019-12-06,3.0828
2019-12-09,0.2868
2019-12-10,-0.2859
2019-12-11,-0.2048
2019-12-12,0.5747
2019-12-13,0.9388
2019-12-16,0.8492
2019-12-17,0.401
2019-12-18,2.5559
2019-12-19,0.662
2019-12-20,0.7737
2019-12-23,0.2687
2019-12-24,-0.0766
2019-12-26,1.3793
2019-12-27,-0.1512
2019-12-30,-0.0757
2019-12-31,0.0774
2020-01-02,-2.3966
2020-01-03,0.2376
2020-01-06,-2.2521
2020-01-07,-1.6572
2020-01-08,0.3699
2020-01-09,-2.5799
2020-01-10,0.042
2020-01-13,1.6806999999999999
2020-01-14,-0.124
2020-01-15,1.6136
2020-01-16,1.2215
2020-01-17,-0.362
2020-01-21,-1.4937
2020-01-22,-0.082
2020-01-23,-0.8203
2020-01-24,-2.8122
2020-01-27,-2.1702
2020-01-28,0.0
2020-01-29,-0.9569
2020-01-30,-0.7905
2020-01-31,-2.8773999999999997
2020-02-03,1.2306
2020-02-04,3.5119
2020-02-05,1.4354
2020-02-06,0.9005
2020-02-07,-0.8075
2020-02-10,0.4284
2020-02-11,1.4932
2020-02-12,0.7566
2020-02-13,-1.4602
2020-02-14,0.0423
2020-02-18,-1.1849
2020-02-19,-1.7987
2020-02-20,1.8317
2020-02-21,1.4561
2020-02-24,-5.6564
2020-02-25,-7.0694
2020-02-26,-5.6813
2020-02-27,-3.4712
2020-02-28,-3.4373
2020-03-02,3.1216
2020-03-03,-4.0892
2020-03-04,-0.6091
2020-03-05,-8.1894
2020-03-06,-1.2136
2020-03-09,-16.4005
2020-03-10,4.0411
2020-03-11,-15.3955
2020-03-12,-27.5459
2020-03-13,7.2581
2020-03-16,-25.9936
2020-03-17,-11.3208
2020-03-18,-19.4763
2020-03-19,23.7805
2020-03-20,10.0164
2020-03-23,0.597
2020-03-24,12.3145
2020-03-25,18.362
2020-03-26,10.8259
2020-03-27,-11.4804
2020-03-30,-1.7065000000000001
2020-03-31,-3.4188
2020-04-01,-7.0796
2020-04-02,-11.5646
2020-04-03,-7.0769
2020-04-06,19.2053
2020-04-07,2.2222
2020-04-08,8.4239
2020-04-09,3.3835
2020-04-13,-3.6364
2020-04-14,2.1384
2020-04-15,-2.7094
2020-04-16,-3.4177
2020-04-17,7.3394
2020-04-20,-5.7387
2020-04-21,-3.2383
2020-04-22,-3.3467000000000002
2020-04-23,-0.4155
2020-04-24,3.0598
2020-04-27,9.5816
2020-04-28,9.6059
2020-04-29,8.8764
2020-04-30,-1.8576000000000001
2020-05-01,-9.1483
2020-05-04,-1.8519
2020-05-05,-2.4764
2020-05-06,-5.1995000000000005
2020-05-07,4.0816
2020-05-08,6.8627
2020-05-11,-8.2569
2020-05-12,-8.875
2020-05-13,-4.9383
2020-05-14,5.6277
2020-05-15,-0.1366
2020-05-18,21.6142
2020-05-19,2.1372
2020-05-20,4.6256
2020-05-21,3.8947000000000003
2020-05-22,-4.8632
2020-05-26,8.5197
2020-05-27,5.0049
2020-05-28,-4.1121
2020-05-29,-4.191
2020-06-01,6.1038
2020-06-02,1.4382
2020-06-03,4.4423
2020-06-04,8.2353
2020-06-05,9.3645
2020-06-08,13.7615
2020-06-09,-4.5027
2020-06-10,-9.9226
2020-06-11,-11.6406
2020-06-12,2.4757
2020-06-15,-0.3451
2020-06-16,3.0303
2020-06-17,-5.9664
2020-06-18,-1.6979
2020-06-19,-2.6364
2020-06-22,-3.5481
2020-06-23,2.2265
2020-06-24,-5.2083
2020-06-25,0.0
2020-06-26,-5.0949
2020-06-29,6.6316
2020-06-30,-2.3692
2020-07-01,-0.91
2020-07-02,-1.7347000000000001
2020-07-06,-0.2077
2020-07-07,-6.3476
2020-07-08,1.2222
2020-07-09,-0.6586
2020-07-10,6.6298
2020-07-13,-3.1088
2020-07-14,-3.7433
2020-07-15,12.8889
2020-07-16,-4.7244
2020-07-17,-5.3719
2020-07-20,-3.3843
2020-07-21,5.8757
2020-07-22,-1.7076
2020-07-23,-0.1086
2020-07-24,-7.2826
2020-07-27,-2.5791
2020-07-28,1.444
2020-07-29,3.6773
2020-07-30,-1.8307
2020-07-31,-3.6131
