ticker,TLRDQ US Equity
2000-05-23,-8.7719
2000-05-24,1.9231
2000-05-25,-6.9182
2000-05-26,9.1216
2000-05-30,0.3096
2000-05-31,-1.5432000000000001
2000-06-01,0.0
2000-06-02,-0.627
2000-06-05,-4.1009
2000-06-06,-0.9868
2000-06-07,1.6611
2000-06-08,-3.5948
2000-06-09,3.0508
2000-06-12,-2.6316
2000-06-13,7.0946
2000-06-14,-1.5773000000000001
2000-06-15,8.3333
2000-06-16,-1.7751000000000001
2000-06-19,0.6024
2000-06-20,2.6946
2000-06-21,-4.0816
2000-06-22,-2.1277
2000-06-23,4.0373
2000-06-26,1.4925
2000-06-27,-1.4706000000000001
2000-06-28,5.6716
2000-06-29,1.6949
2000-06-30,-0.8333
2000-07-03,-6.7227
2000-07-05,9.6096
2000-07-06,4.1096
2000-07-07,0.0
2000-07-10,4.7368
2000-07-11,3.0151
2000-07-12,0.9756
2000-07-13,0.4831
2000-07-14,-7.4519
2000-07-17,5.974
2000-07-18,-2.9412000000000003
2000-07-19,-1.0101
2000-07-20,7.1429
2000-07-21,-8.3333
2000-07-24,1.8182
2000-07-25,3.0612
2000-07-26,0.2475
2000-07-27,0.9877
2000-07-28,-3.1785
2000-07-31,4.798
2000-08-01,-2.6506
2000-08-02,2.7228
2000-08-03,9.8795
2000-08-04,-0.4386
2000-08-07,3.0837
2000-08-08,-1.2821
2000-08-09,-0.6494
2000-08-10,-4.1394
2000-08-11,-0.9091
2000-08-14,2.0642
2000-08-15,-2.4718999999999998
2000-08-16,-1.3825
2000-08-17,8.1776
2000-08-18,0.216
2000-08-21,-0.6466
2000-08-22,0.8677
2000-08-23,5.8065
2000-08-24,1.4228
2000-08-25,2.6052
2000-08-28,1.1719
2000-08-29,0.7722
2000-08-30,-2.682
2000-08-31,-3.9370000000000003
2000-09-01,1.8443
2000-09-05,1.006
2000-09-06,0.3984
2000-09-07,0.3968
2000-09-08,1.581
2000-09-11,0.5837
2000-09-12,1.7408000000000001
2000-09-13,1.1407
2000-09-14,-6.391
2000-09-15,0.0
2000-09-18,-2.8112
2000-09-19,1.8595000000000002
2000-09-20,-1.4199
2000-09-21,-2.4691
2000-09-22,-0.4219
2000-09-25,-0.8475
2000-09-26,-3.4188
2000-09-27,-0.4425
2000-09-28,6.2222
2000-09-29,-5.2301
2000-10-02,0.6623
2000-10-03,-1.0965
2000-10-04,-0.6652
2000-10-05,3.5714
2000-10-06,2.8017
2000-10-09,2.0964
2000-10-10,-0.616
2000-10-11,-4.3388
2000-10-12,-5.1836
2000-10-13,-1.139
2000-10-16,0.6912
2000-10-17,-2.9748
2000-10-18,0.7075
2000-10-19,5.8548
2000-10-20,-3.3186
2000-10-23,-2.746
2000-10-24,6.1176
2000-10-25,-0.2217
2000-10-26,-4.4444
2000-10-27,0.0
2000-10-30,3.9535
2000-10-31,4.698
2000-11-01,-4.4872
2000-11-02,0.2237
2000-11-03,-0.2232
2000-11-06,-4.0268
2000-11-07,4.1958
2000-11-08,1.1186
2000-11-09,-1.1062
2000-11-10,-2.0134
2000-11-13,-3.4247
2000-11-14,-4.7280999999999995
2000-11-15,-2.2333
2000-11-16,7.1066
2000-11-17,4.7393
2000-11-20,-2.2624
2000-11-21,3.9352
2000-11-22,-3.5635
2000-11-24,3.6952
2000-11-27,-2.2272
2000-11-28,-5.6948
2000-11-29,0.4831
2000-11-30,-10.0962
2000-12-01,1.3369
2000-12-04,3.9577999999999998
2000-12-05,6.0914
2000-12-06,-2.3923
2000-12-07,2.2059
2000-12-08,7.9137
2000-12-11,-4.2222
2000-12-12,0.0
2000-12-13,-7.6566
2000-12-14,4.5226
2000-12-15,2.1635
2000-12-18,-1.8824
2000-12-19,-5.036
2000-12-20,-7.0707
2000-12-21,3.8043
2000-12-22,2.6178
2000-12-26,1.2755
2000-12-27,12.342600000000001
2000-12-28,2.2422
2000-12-29,-4.386
2001-01-02,-1.3761
2001-01-03,6.0465
2001-01-04,-1.3158
2001-01-05,-4.0
2001-01-08,-2.5463
2001-01-09,1.4252
2001-01-10,2.8103
2001-01-11,0.2278
2001-01-12,2.5
2001-01-16,5.3215
2001-01-17,-2.9474
2001-01-18,-1.0846
2001-01-19,-3.2895
2001-01-22,3.4013999999999998
2001-01-23,3.0702
2001-01-24,0.6383
2001-01-25,-0.4228
2001-01-26,0.0
2001-01-29,1.9108
2001-01-30,3.5333
2001-01-31,1.9961
2001-02-01,2.5568
2001-02-02,-0.9541
2001-02-05,-2.8589
2001-02-06,3.4869
2001-02-07,-0.2164
2001-02-08,-17.4721
2001-02-09,-1.7267000000000001
2001-02-12,-2.2154
2001-02-13,1.5625
2001-02-14,6.3462
2001-02-15,-4.123
2001-02-16,0.9053
2001-02-20,-1.7570000000000001
2001-02-21,-2.93
2001-02-22,-2.1952
2001-02-23,4.0481
2001-02-26,6.5485
2001-02-27,-4.013
2001-02-28,-0.9416
2001-03-01,2.0913
2001-03-02,5.4004
2001-03-05,2.2968
2001-03-06,-0.1727
2001-03-07,-1.5571000000000002
2001-03-08,-1.5817
2001-03-09,0.0
2001-03-12,-2.4643
2001-03-13,-2.0505
2001-03-14,-2.4299
2001-03-15,0.2682
2001-03-16,-1.452
2001-03-19,7.5998
2001-03-20,-5.9459
2001-03-21,1.2261
2001-03-22,-2.9145
2001-03-23,-2.729
2001-03-26,-8.2164
2001-03-27,0.4367
2001-03-28,-7.3913
2001-03-29,0.4695
2001-03-30,0.8411
2001-04-02,-2.3633
2001-04-03,1.0916
2001-04-04,-1.6432
2001-04-05,0.2864
2001-04-06,-1.9039000000000001
2001-04-09,1.1645
2001-04-10,0.1439
2001-04-11,0.3352
2001-04-12,-0.4773
2001-04-16,3.5971
2001-04-17,0.0463
2001-04-18,5.7381
2001-04-19,3.7199
2001-04-20,0.1266
2001-04-23,-0.9692
2001-04-24,-0.8511
2001-04-25,2.1459
2001-04-26,3.5714
2001-04-27,2.8398
2001-04-30,0.3945
2001-05-01,1.4144999999999999
2001-05-02,-0.6199
2001-05-03,-4.4834
2001-05-04,0.0
2001-05-07,-1.102
2001-05-08,0.0825
2001-05-09,-0.7835
2001-05-10,1.3716
2001-05-11,-0.984
2001-05-14,-0.207
2001-05-15,-0.0415
2001-05-16,-0.2491
2001-05-17,2.9962999999999997
2001-05-18,-0.8081
2001-05-21,2.4032999999999998
2001-05-22,3.8186
2001-05-23,-4.1762
2001-05-24,1.3994
2001-05-25,2.3265000000000002
2001-05-29,4.1233
2001-05-30,-0.9993
2001-05-31,0.1121
2001-06-01,0.9709
2001-06-04,2.071
2001-06-05,0.7246
2001-06-06,0.036
2001-06-07,1.2226
2001-06-08,2.167
2001-06-11,-0.1043
2001-06-12,1.1834
2001-06-13,-0.0688
2001-06-14,-1.1360000000000001
2001-06-15,0.6267
2001-06-18,2.1107
2001-06-19,-1.7282
2001-06-20,-2.069
2001-06-21,3.169
2001-06-22,-8.9078
2001-06-25,-0.5245
2001-06-26,-1.2806
2001-06-27,-0.3815
2001-06-28,3.7917
2001-06-29,1.845
2001-07-02,-0.3623
2001-07-03,-0.9091
2001-07-05,-1.0275
2001-07-06,-1.9281000000000001
2001-07-09,-4.0454
2001-07-10,-2.6793
2001-07-11,1.417
2001-07-12,2.3952
2001-07-13,3.2359
2001-07-16,-4.7205
2001-07-17,-1.744
2001-07-18,-3.2271
2001-07-19,3.3764
2001-07-20,1.4113
2001-07-23,1.67
2001-07-24,-0.3911
2001-07-25,-3.5336
2001-07-26,-0.2849
2001-07-27,1.0204
2001-07-30,-1.4141
2001-07-31,-0.8197
2001-08-01,2.7273
2001-08-02,-0.0805
2001-08-03,-0.3221
2001-08-06,-0.9693
2001-08-07,2.2023
2001-08-08,-0.1995
2001-08-09,-2.439
2001-08-10,-0.4918
2001-08-13,3.8303000000000003
2001-08-14,0.3967
2001-08-15,2.3311
2001-08-16,2.0077
2001-08-17,-0.1136
2001-08-20,-2.4252000000000002
2001-08-21,-2.4854
2001-08-22,-0.0398
2001-08-23,-4.3825
2001-08-24,5.9583
2001-08-27,0.4719
2001-08-28,0.1957
2001-08-29,-0.3906
2001-08-30,-1.9607999999999999
2001-08-31,1.6
2001-09-04,1.4173
2001-09-05,-3.7267
2001-09-06,-0.8065
2001-09-07,-6.5854
2001-09-10,-2.2193
2001-09-17,-9.8353
2001-09-18,-2.2211
2001-09-19,-1.5649
2001-09-20,-2.5641
2001-09-21,-1.9474
2001-09-24,1.6103
2001-09-25,-0.2641
2001-09-26,-4.661
2001-09-27,-0.2778
2001-09-28,0.7242
2001-10-01,-0.3872
2001-10-02,4.3865
2001-10-03,6.383
2001-10-04,-0.5
2001-10-05,-0.5025
2001-10-08,-1.8687
2001-10-09,-2.2131
2001-10-10,6.0526
2001-10-11,4.1687
2001-10-12,-2.2392
2001-10-15,3.5575
2001-10-16,3.3882
2001-10-17,-2.1393
2001-10-18,-7.3488
2001-10-19,1.6064
2001-10-22,1.2352
2001-10-23,0.7809
2001-10-24,-1.5011999999999999
2001-10-25,3.0482
2001-10-26,1.479
2001-10-29,-6.9111
2001-10-30,-3.3838
2001-10-31,3.8683
2001-11-01,1.1575
2001-11-02,2.1393
2001-11-05,1.2664
2001-11-06,2.0683
2001-11-07,0.4713
2001-11-08,-1.2664
2001-11-09,4.038
2001-11-12,-1.9635
2001-11-13,5.3097
2001-11-14,4.9093
2001-11-15,-2.9933
2001-11-16,0.0435
2001-11-19,4.04
2001-11-20,-0.167
2001-11-21,-3.0113
2001-11-23,0.5175
2001-11-26,-2.3595
2001-11-27,-12.2583
2001-11-28,-6.6099
2001-11-29,0.2681
2001-11-30,2.5134
2001-12-03,-3.3907
2001-12-04,3.1317
2001-12-05,4.5026
2001-12-06,0.2004
2001-12-07,-1.4
2001-12-10,-1.6227
2001-12-11,-1.7526000000000002
2001-12-12,-0.6296
2001-12-13,-3.1679
2001-12-14,0.1091
2001-12-17,-0.0545
2001-12-18,5.4496
2001-12-19,3.6176
2001-12-20,-2.0948
2001-12-21,0.3566
2001-12-24,1.4213
2001-12-26,2.3524
2001-12-27,0.7335
2001-12-28,2.4272
2001-12-31,-2.1327
2002-01-02,6.0533
2002-01-03,1.5068000000000001
2002-01-04,-0.135
2002-01-07,1.1712
2002-01-08,2.805
2002-01-09,-3.7246
2002-01-10,-1.2596
2002-01-11,-0.2278
2002-01-14,-4.3379
2002-01-15,-0.0477
2002-01-16,-1.5758999999999999
2002-01-17,3.1053
2002-01-18,-0.7059
2002-01-22,1.6588
2002-01-23,1.8648
2002-01-24,-0.4577
2002-01-25,-1.1954
2002-01-28,-0.2327
2002-01-29,0.2799
2002-01-30,2.3721
2002-01-31,1.045
2002-02-01,-1.7086000000000001
2002-02-04,-5.1235
2002-02-05,-0.5786
2002-02-06,-0.582
2002-02-07,3.7561
2002-02-08,0.2821
2002-02-11,0.1406
2002-02-12,0.2809
2002-02-13,1.5406
2002-02-14,3.0345
2002-02-15,2.722
2002-02-19,-1.2598
2002-02-20,-3.1676
2002-02-21,-2.9986
2002-02-22,-1.6393
2002-02-25,0.619
2002-02-26,2.2717
2002-02-27,4.3498
2002-02-28,8.913499999999999
2002-03-01,1.5878999999999999
2002-03-04,-1.2024
2002-03-05,-2.8398
2002-03-06,6.4718
2002-03-07,-1.5686
2002-03-08,-1.9522
2002-03-11,-1.8692
2002-03-12,-0.6211
2002-03-13,-0.6667
2002-03-14,1.9715
2002-03-15,3.2497
2002-03-18,-0.3984
2002-03-19,0.0
2002-03-20,-1.48
2002-03-21,-0.5278
2002-03-22,-3.8776
2002-03-25,-2.5478
2002-03-26,0.8279
2002-03-27,2.4633
2002-03-28,-1.5183
2002-04-01,-2.9979
2002-04-02,0.0883
2002-04-03,1.191
2002-04-04,-0.218
2002-04-05,-1.0048
2002-04-08,0.9709
2002-04-09,6.1189
2002-04-10,5.1895
2002-04-11,-2.5059
2002-04-12,1.0843
2002-04-15,3.6949
2002-04-16,-1.0345
2002-04-17,-0.4646
2002-04-18,0.739
2002-04-19,-2.6641
2002-04-22,-0.6347
2002-04-23,0.9581
2002-04-24,-1.2652999999999999
2002-04-25,-2.2827
2002-04-26,-0.6148
2002-04-29,0.8247
2002-04-30,0.6953
2002-05-01,-0.4874
2002-05-02,1.3061
2002-05-03,2.5383
2002-05-06,-5.3438
2002-05-07,2.6567
2002-05-08,-1.0109
2002-05-09,-1.9607999999999999
2002-05-10,-2.7083
2002-05-13,0.2141
2002-05-14,2.1795
2002-05-15,2.8022
2002-05-16,0.8137
2002-05-17,4.2373
2002-05-20,1.4324
2002-05-21,-4.7328
2002-05-22,0.2804
2002-05-23,12.3851
2002-05-24,0.5332
2002-05-28,-1.6973
2002-05-29,-0.036
2002-05-30,-2.9867
2002-05-31,4.8961
2002-06-03,-2.7580999999999998
2002-06-04,-3.6727
2002-06-05,1.6233
2002-06-06,-1.6345
2002-06-07,1.2085
2002-06-10,-2.1269
2002-06-11,-2.6687
2002-06-12,0.7442
2002-06-13,-3.1882
2002-06-14,-2.249
2002-06-17,0.6574
2002-06-18,0.6531
2002-06-19,1.3788
2002-06-20,0.08
2002-06-21,-0.4796
2002-06-24,-1.6064
2002-06-25,1.1429
2002-06-26,-2.5423999999999998
2002-06-27,3.1056
2002-06-28,2.4096
2002-07-01,-1.9607999999999999
2002-07-02,-4.6
2002-07-03,-2.3899
2002-07-05,4.6821
2002-07-08,0.5745
2002-07-09,0.3672
2002-07-10,-1.5447
2002-07-11,-3.0966
2002-07-12,-2.2156000000000002
2002-07-15,-4.183
2002-07-16,-6.7758
2002-07-17,4.9756
2002-07-18,0.4647
2002-07-19,-2.4514
2002-07-22,-3.4614
2002-07-23,-3.7819000000000003
2002-07-24,6.1766
2002-07-25,0.0
2002-07-26,3.75
2002-07-29,5.1437
2002-07-30,-1.0577
2002-07-31,-8.9532
2002-08-01,-2.4462
2002-08-02,-6.6199
2002-08-05,-3.3835
2002-08-06,5.1695
2002-08-07,-0.37
2002-08-08,-1.9628999999999999
2002-08-09,3.5714
2002-08-12,-1.8809
2002-08-13,-0.4792
2002-08-14,3.2638
2002-08-15,2.0725
2002-08-16,0.8629
2002-08-19,3.3216
2002-08-20,-1.6074000000000002
2002-08-21,1.0891
2002-08-22,-5.24
2002-08-23,0.0
2002-08-26,0.1034
2002-08-27,-4.3882
2002-08-28,-2.5378
2002-08-29,3.0471
2002-08-30,1.6129
2002-09-03,-1.0053
2002-09-04,3.9551
2002-09-05,-6.7352
2002-09-06,4.6858
2002-09-09,3.0542
2002-09-10,-3.2192
2002-09-11,-4.2239
2002-09-12,-5.0717
2002-09-13,-0.6388
2002-09-16,-0.2338
2002-09-17,-0.4101
2002-09-18,0.0
2002-09-19,-3.8824
2002-09-20,3.4272
2002-09-23,-7.1006
2002-09-24,2.3567
2002-09-25,1.1201
2002-09-26,-0.9231
2002-09-27,-6.5217
2002-09-30,-2.3256
2002-10-01,-6.1905
2002-10-02,-2.8281
2002-10-03,-5.3731
2002-10-04,-2.2082
2002-10-07,-4.8387
2002-10-08,-3.2203
2002-10-09,-5.6918
2002-10-10,11.0492
2002-10-11,7.4415
2002-10-14,-4.5136
2002-10-15,15.3219
2002-10-16,-7.0671
2002-10-17,7.1483
2002-10-18,3.6196
2002-10-21,1.4384000000000001
2002-10-22,-1.6205
2002-10-23,-0.6177
2002-10-24,-6.9751
2002-10-25,3.9347
2002-10-28,-1.5714000000000001
2002-10-29,1.8142
2002-10-30,-3.35
2002-10-31,1.1799
2002-11-01,6.414
2002-11-04,2.3973
2002-11-05,-0.3344
2002-11-06,2.0805
2002-11-07,-0.1315
2002-11-08,-1.7774999999999999
2002-11-11,-2.4798999999999998
2002-11-12,5.8419
2002-11-13,0.1299
2002-11-14,0.8431
2002-11-15,4.1158
2002-11-18,3.3971999999999998
2002-11-19,-3.1063
2002-11-20,3.8224
2002-11-21,2.791
2002-11-22,2.1375
2002-11-25,0.5656
2002-11-26,2.306
2002-11-27,5.6075
2002-11-29,-0.9891
2002-12-02,2.734
2002-12-03,-7.9324
2002-12-04,-2.7237
2002-12-05,-2.9143
2002-12-06,1.8246
2002-12-09,-2.0231
2002-12-10,0.767
2002-12-11,1.815
2002-12-12,1.2076
2002-12-13,-2.2727
2002-12-16,4.0116
2002-12-17,0.6708
2002-12-18,-3.6646
2002-12-19,-1.4409
2002-12-20,2.924
2002-12-23,-3.4091
2002-12-24,-2.8824
2002-12-26,4.6638
2002-12-27,-0.9838
2002-12-30,-1.2274
2002-12-31,1.4793
2003-01-02,4.9563
2003-01-03,-3.0556
2003-01-06,1.5473
2003-01-07,-9.9323
2003-01-08,-4.5113
2003-01-09,3.6745
2003-01-10,-2.2785
2003-01-13,0.3886
2003-01-14,2.5161
2003-01-15,-2.3914
2003-01-16,1.2894999999999999
2003-01-17,-4.5831
2003-01-21,-2.068
2003-01-22,-1.158
2003-01-23,1.2405
2003-01-24,-5.3778
2003-01-27,-0.4317
2003-01-28,-0.3613
2003-01-29,0.7252
2003-01-30,-4.2477
2003-01-31,5.3383
2003-02-03,0.2855
2003-02-04,-0.9964
2003-02-05,-0.7189
2003-02-06,0.2896
2003-02-07,-5.7762
2003-02-10,-1.9923
2003-02-11,1.6419000000000001
2003-02-12,-2.1538
2003-02-13,-1.3365
2003-02-14,1.1952
2003-02-18,2.5984
2003-02-19,-0.1535
2003-02-20,-2.5365
2003-02-21,-0.6309
2003-02-24,-1.9841
2003-02-25,-2.2672
2003-02-26,-0.9942
2003-02-27,18.159
2003-02-28,0.5666
2003-03-03,-0.5634
2003-03-04,0.9207
2003-03-05,-2.5263
2003-03-06,5.8315
2003-03-07,0.4082
2003-03-10,-2.7778
2003-03-11,-0.3484
2003-03-12,-1.6783000000000001
2003-03-13,5.3343
2003-03-14,-0.5402
2003-03-17,0.1358
2003-03-18,1.6271
2003-03-19,-0.2668
2003-03-20,1.4047
2003-03-21,-0.3958
2003-03-24,-1.6556
2003-03-25,2.0202
2003-03-26,-2.1782
2003-03-27,1.2146
2003-03-28,-1.2667
2003-03-31,1.0128
2003-04-01,-0.7353
2003-04-02,5.4545
2003-04-03,1.9796
2003-04-04,-1.2523
2003-04-07,0.5707
2003-04-08,-3.3417
2003-04-09,-0.848
2003-04-10,5.5921
2003-04-11,-1.3084
2003-04-14,1.1364
2003-04-15,-0.1873
2003-04-16,-1.8136
2003-04-17,0.3185
2003-04-21,0.3175
2003-04-22,0.8861
2003-04-23,0.2509
2003-04-24,-2.1277
2003-04-25,1.7263
2003-04-28,1.8228
2003-04-29,3.9506
2003-04-30,-1.1283
2003-05-01,-3.7838000000000003
2003-05-02,2.2472
2003-05-05,-2.0147
2003-05-06,-0.3738
2003-05-07,0.0
2003-05-08,10.5691
2003-05-09,0.509
2003-05-12,2.4198
2003-05-13,5.1648
2003-05-14,-0.8359
2003-05-15,-3.6881
2003-05-16,-3.9934
2003-05-19,-0.6838
2003-05-20,3.9587
2003-05-21,1.1589
2003-05-22,0.491
2003-05-23,-0.1086
2003-05-27,-0.3804
2003-05-28,2.9459999999999997
2003-05-29,0.4769
2003-05-30,1.7405
2003-06-02,0.7776
2003-06-03,0.5658
2003-06-04,2.711
2003-06-05,3.9840999999999998
2003-06-06,1.7241
2003-06-09,-3.0132
2003-06-10,-1.0194
2003-06-11,-0.4904
2003-06-12,1.8235999999999999
2003-06-13,-0.7744
2003-06-16,3.1707
2003-06-17,-1.4184
2003-06-18,0.7194
2003-06-19,-1.7143000000000002
2003-06-20,2.4709
2003-06-23,-0.7565
2003-06-24,2.3821
2003-06-25,-1.3029
2003-06-26,2.7817
2003-06-27,0.367
2003-06-30,-0.1371
2003-07-01,-0.8238
2003-07-02,3.138
2003-07-03,-0.6711
2003-07-07,0.9009
2003-07-08,6.6518
2003-07-09,-1.5488
2003-07-10,0.7653
2003-07-11,4.4304
2003-07-14,1.6162
2003-07-15,-0.3976
2003-07-16,0.5988
2003-07-17,-4.1667
2003-07-18,2.4845
2003-07-21,-1.8182
2003-07-22,-0.1235
2003-07-23,1.8540999999999999
2003-07-24,-1.4563
2003-07-25,0.5747
2003-07-28,2.8571
2003-07-29,-1.8651
2003-07-30,2.3049
2003-07-31,0.0395
2003-08-01,0.5927
2003-08-04,1.3354
2003-08-05,-3.2171
2003-08-06,0.6007
2003-08-07,-2.3089
2003-08-08,0.0815
2003-08-11,2.5651
2003-08-12,1.4291
2003-08-13,2.0352
2003-08-14,0.1151
2003-08-15,-0.4598
2003-08-18,1.6166
2003-08-19,1.9697
2003-08-20,1.7459
2003-08-21,-1.3509
2003-08-22,-0.7402
2003-08-25,0.783
2003-08-26,1.3688
2003-08-27,0.4015
2003-08-28,0.8724
2003-08-29,1.4414
2003-09-02,1.6341
2003-09-03,1.6078000000000001
2003-09-04,-1.892
2003-09-05,-1.6480000000000001
2003-09-08,-1.1408
2003-09-09,-2.5604
2003-09-10,-2.0355
2003-09-11,1.4356
2003-09-12,0.6704
2003-09-15,1.1469
2003-09-16,1.1339
2003-09-17,0.5425
2003-09-18,-1.0072
2003-09-19,-0.9811
2003-09-22,-1.8716
2003-09-23,1.982
2003-09-24,-1.9435
2003-09-25,-2.7674
2003-09-26,-3.8462
2003-09-29,1.12
2003-09-30,1.4636
2003-10-01,3.0799
2003-10-02,-0.7186
2003-10-03,4.0
2003-10-06,3.8828
2003-10-07,0.4937
2003-10-08,-1.4386
2003-10-09,7.5116
2003-10-10,-1.8212000000000002
2003-10-13,2.0236
2003-10-14,1.0909
2003-10-15,-1.2426
2003-10-16,0.7616
2003-10-17,-0.4929
2003-10-20,-1.6513
2003-10-21,-0.3022
2003-10-22,-1.7513999999999998
2003-10-23,0.1028
2003-10-24,-0.6849
2003-10-27,1.1724
2003-10-28,1.6701000000000001
2003-10-29,0.7375
2003-10-30,-0.4992
2003-10-31,-1.4716
2003-11-03,2.4779
2003-11-04,-0.6293
2003-11-05,0.4333
2003-11-06,1.1616
2003-11-07,-0.7546
2003-11-10,-1.0909
2003-11-11,-0.1671
2003-11-12,2.2765
2003-11-13,-0.8183
2003-11-14,-2.3102
2003-11-17,-3.0405
2003-11-18,0.8711
2003-11-19,-0.5527
2003-11-20,1.5977999999999999
2003-11-21,0.7863
2003-11-24,2.2727
2003-11-25,1.6583999999999999
2003-11-26,-0.9788
2003-11-28,1.3839000000000001
2003-12-01,0.4225
2003-12-02,-2.4595000000000002
2003-12-03,-1.9907
2003-12-04,-11.1036
2003-12-05,-1.5613000000000001
2003-12-08,1.354
2003-12-09,-1.374
2003-12-10,-1.6641
2003-12-11,1.8497
2003-12-12,-1.5455999999999999
2003-12-15,-0.8242
2003-12-16,-1.385
2003-12-17,1.3242
2003-12-18,0.4752
2003-12-19,-0.0788
2003-12-22,-1.6963
2003-12-23,0.2809
2003-12-24,-1.1204
2003-12-26,1.3355000000000001
2003-12-29,1.238
2003-12-30,-0.7495
2003-12-31,-0.5962
2004-01-02,-2.479
2004-01-05,1.763
2004-01-06,0.9267
2004-01-07,-3.0739
2004-01-08,-6.9605
2004-01-09,1.1952
2004-01-12,-2.6684
2004-01-13,0.0899
2004-01-14,4.4903
2004-01-15,-0.7306
2004-01-16,0.6926
2004-01-20,0.6019
2004-01-21,0.1709
2004-01-22,-0.7679
2004-01-23,2.1926
2004-01-26,0.8414
2004-01-27,0.3755
2004-01-28,-2.5769
2004-01-29,-1.0239
2004-01-30,0.3879
2004-02-02,0.0859
2004-02-03,-0.0858
2004-02-04,-1.8463
2004-02-05,3.6745
2004-02-06,0.8017
2004-02-09,0.0837
2004-02-10,0.3764
2004-02-11,-0.2083
2004-02-12,0.4175
2004-02-13,-0.9563
2004-02-17,3.9043
2004-02-18,1.0909
2004-02-19,-2.2782
2004-02-20,0.7362
2004-02-23,-0.3248
2004-02-24,3.666
2004-02-25,2.1611
2004-02-26,0.1538
2004-02-27,0.3456
2004-03-01,3.3295
2004-03-02,-0.9259
2004-03-03,-0.6355
2004-03-04,1.4673
2004-03-05,1.9651
2004-03-08,-1.3818
2004-03-09,-1.5487
2004-03-10,-1.8727
2004-03-11,-1.2214
2004-03-12,2.4343
2004-03-15,-2.1124
2004-03-16,0.501
2004-03-17,1.7255
2004-03-18,-1.357
2004-03-19,-2.0252
2004-03-22,-1.4041000000000001
2004-03-23,-0.1978
2004-03-24,1.6646999999999998
2004-03-25,3.7037
2004-03-26,0.188
2004-03-29,-0.4128
2004-03-30,1.6202
2004-03-31,-1.4830999999999999
2004-04-01,0.5269
2004-04-02,4.0434
2004-04-05,0.8636
2004-04-06,-0.0714
2004-04-07,-0.7497
2004-04-08,-3.2374
2004-04-12,0.1859
2004-04-13,-2.4119
2004-04-14,-0.6084
2004-04-15,0.9564
2004-04-16,0.2274
2004-04-19,-0.1134
2004-04-20,-0.8327
2004-04-21,0.0
2004-04-22,2.4809
2004-04-23,-1.3035
2004-04-26,-1.0943
2004-04-27,3.2049
2004-04-28,-3.475
2004-04-29,-2.1448
2004-04-30,-0.2348
2004-05-03,2.0792
2004-05-04,0.6918
2004-05-05,1.9083999999999999
2004-05-06,-2.2472
2004-05-07,-4.5211
2004-05-10,-3.0899
2004-05-11,1.3251
2004-05-12,-2.8198
2004-05-13,-0.1262
2004-05-14,-0.8421
2004-05-17,-1.3163
2004-05-18,2.969
2004-05-19,1.5462
2004-05-20,0.9877
