ticker,QBAK US Equity
2000-11-10,-1.3699
2000-11-13,-4.1667
2000-11-14,3.9855
2000-11-15,0.3484
2000-11-16,-6.9444
2000-11-17,0.0
2000-11-20,-1.4925
2000-11-21,-9.0909
2000-11-22,11.6667
2000-11-24,-3.7313
2000-11-27,-6.2016
2000-11-28,0.0
2000-11-29,0.0
2000-11-30,-9.0909
2000-12-01,9.0909
2000-12-04,-6.6667
2000-12-05,14.2857
2000-12-06,-0.9766
2000-12-07,-6.9033999999999995
2000-12-08,0.8475
2000-12-11,0.8403
2000-12-12,-1.25
2000-12-13,-5.4852
2000-12-14,-0.8929
2000-12-15,4.5045
2000-12-18,-0.8621
2000-12-19,0.0
2000-12-20,2.6087
2000-12-21,-18.6441
2000-12-22,6.25
2000-12-26,5.8824
2000-12-27,0.0
2000-12-28,1.8519
2000-12-29,-4.5455
2001-01-02,4.7619
2001-01-03,19.0909
2001-01-04,-3.0534
2001-01-05,-6.2992
2001-01-08,-4.2017
2001-01-09,-5.2632
2001-01-10,0.0
2001-01-11,5.5556
2001-01-12,14.0351
2001-01-16,9.2308
2001-01-17,-1.4085
2001-01-18,1.4285999999999999
2001-01-19,-7.0423
2001-01-22,0.7576
2001-01-23,6.7669
2001-01-24,-4.2254
2001-01-25,-2.2059
2001-01-26,0.7519
2001-01-29,8.9552
2001-01-30,-2.7397
2001-01-31,-1.4085
2001-02-01,-0.7143
2001-02-02,-1.4388
2001-02-05,-6.5693
2001-02-06,1.5625
2001-02-07,-1.5385
2001-02-08,0.7812
2001-02-09,-0.7752
2001-02-12,-2.3437
2001-02-13,1.6
2001-02-14,0.7874
2001-02-15,0.3906
2001-02-16,-0.3891
2001-02-20,1.1719
2001-02-21,0.3861
2001-02-22,-6.9231
2001-02-23,0.0
2001-02-26,4.9587
2001-02-27,-3.9370000000000003
2001-02-28,-0.8197
2001-03-01,2.4793
2001-03-02,0.8065
2001-03-05,-0.8
2001-03-06,0.0
2001-03-07,3.2258
2001-03-08,0.0
2001-03-09,0.0
2001-03-12,-4.6875
2001-03-13,-1.6393
2001-03-14,3.3333
2001-03-15,-16.129
2001-03-16,0.0
2001-03-19,2.8846
2001-03-20,-2.8037
2001-03-21,-18.2692
2001-03-22,10.5882
2001-03-23,13.8298
2001-03-26,4.6729
2001-03-27,-2.6786
2001-03-28,3.6696999999999997
2001-03-29,0.885
2001-03-30,9.2105
2001-04-02,-4.4177
2001-04-03,-5.8824
2001-04-04,-1.7856999999999998
2001-04-05,-2.7273
2001-04-06,-11.215
2001-04-09,0.2105
2001-04-10,0.8403
2001-04-11,0.8333
2001-04-12,3.1405
2001-04-16,-3.3654
2001-04-17,-0.4975
2001-04-18,6.6667
2001-04-19,-2.3438
2001-04-20,0.0
2001-04-23,-2.4
2001-04-24,4.5902
2001-04-25,1.0972
2001-04-26,0.6202
2001-04-27,7.8582
2001-04-30,0.0
2001-05-01,0.7143
2001-05-02,-1.4184
2001-05-03,2.1583
2001-05-04,0.0
2001-05-07,5.6338
2001-05-08,6.0
2001-05-09,-2.3899
2001-05-10,-0.6443
2001-05-11,3.7613
2001-05-14,-5.25
2001-05-15,-6.9921
2001-05-16,0.1418
2001-05-17,1.983
2001-05-18,-2.0833
2001-05-21,-0.7092
2001-05-22,1.0
2001-05-23,-0.9901
2001-05-24,0.0
2001-05-25,0.0
2001-05-29,0.7143
2001-05-30,-1.4184
2001-05-31,-0.1439
2001-06-01,0.0
2001-06-04,2.4496
2001-06-05,-1.5471
2001-06-06,-5.5714
2001-06-07,-0.6051
2001-06-08,8.067
2001-06-11,0.2817
2001-06-12,-0.7022
2001-06-13,2.5460000000000003
2001-06-14,-3.4483
2001-06-15,0.5714
2001-06-18,-0.5682
2001-06-19,-3.2857
2001-06-20,4.8744
2001-06-21,-1.5493000000000001
2001-06-22,-4.8641
2001-06-25,3.0075
2001-06-26,2.1898
2001-06-27,-1.4285999999999999
2001-06-28,1.7391
2001-06-29,-6.6952
2001-07-02,-1.2214
2001-07-05,2.0093
2001-07-06,2.1212
2001-07-09,0.8902
2001-07-10,-0.1471
2001-07-11,-2.9455
2001-07-12,2.2762000000000002
2001-07-13,-3.1157
2001-07-16,-0.4594
2001-07-17,0.0
2001-07-18,-0.6154
2001-07-19,3.7152
2001-07-20,-2.6866
2001-07-23,1.6871
2001-07-24,-1.9607999999999999
2001-07-25,-0.6154
2001-07-26,2.6316
2001-07-27,0.1508
2001-07-30,-2.1084
2001-07-31,0.0
2001-08-01,0.0
2001-08-02,5.3846
2001-08-03,-3.7956
2001-08-06,-1.3657
2001-08-07,6.4615
2001-08-08,-4.6243
2001-08-09,0.0
2001-08-10,-2.1212
2001-08-13,1.3932
2001-08-14,-0.7634
2001-08-15,0.0
2001-08-16,-0.7692
2001-08-17,3.876
2001-08-20,-3.7313
2001-08-21,-0.3101
2001-08-22,-0.1555
2001-08-23,0.4673
2001-08-24,0.6202
2001-08-27,-1.3867
2001-08-28,-8.75
2001-08-29,-5.8219
2001-08-30,-6.3636
2001-08-31,-2.9126
2001-09-04,-0.2
2001-09-05,-7.6152
2001-09-06,-3.4707
2001-09-07,7.6404
2001-09-10,-5.8455
2001-09-17,25.2772
2001-09-18,4.4248
2001-09-19,-10.1695
2001-09-20,3.7736
2001-09-21,-0.3636
2001-09-24,1.4599
2001-09-25,-2.8777
2001-09-26,1.8519
2001-09-27,-0.9091
2001-09-28,5.1376
2001-10-01,0.349
2001-10-02,-1.5652
2001-10-03,-1.0601
2001-10-04,1.7856999999999998
2001-10-05,-1.7544
2001-10-08,-7.8571
2001-10-09,3.2946
2001-10-10,0.0
2001-10-11,-1.5009000000000001
2001-10-12,-1.9048
2001-10-15,0.9709
2001-10-16,-1.9231
2001-10-17,1.9607999999999999
2001-10-18,2.8846
2001-10-19,-1.8692
2001-10-22,0.9524
2001-10-23,-4.717
2001-10-24,2.0792
2001-10-25,1.6489
2001-10-26,0.1908
2001-10-29,0.0
2001-10-30,1.9048
2001-10-31,-0.9346
2001-11-01,0.566
2001-11-02,-5.0657
2001-11-06,5.7312
2001-11-07,2.8037
2001-11-08,-0.9091
2001-11-09,0.0
2001-11-12,0.9174
2001-11-13,-0.7273
2001-11-14,-0.9158
2001-11-15,-8.5028
2001-11-16,-1.0101
2001-11-19,-2.449
2001-11-20,-8.5774
2001-11-21,9.8398
2001-11-23,-1.0417
2001-11-26,-1.8947
2001-11-27,0.8584
2001-11-28,1.9149
2001-11-29,0.2088
2001-11-30,2.2917
2001-12-03,1.833
2001-12-04,0.0
2001-12-05,3.6
2001-12-06,0.1931
2001-12-07,-0.7707
2001-12-10,3.8834999999999997
2001-12-11,-2.8037
2001-12-12,1.1538
2001-12-13,0.7605
2001-12-14,-1.6981000000000002
2001-12-17,-0.1919
2001-12-18,6.7308
2001-12-19,-2.3423
2001-12-20,-0.9225
2001-12-21,-0.5587
2001-12-24,-2.6217
2001-12-26,5.7692
2001-12-27,-0.9091
2001-12-28,6.789
2001-12-31,3.9519
2002-01-02,1.6529
2002-01-03,-3.4146
2002-01-04,0.1684
2002-01-07,0.8403
2002-01-08,0.0
2002-01-09,5.1667
2002-01-10,13.1537
2002-01-11,3.6414999999999997
2002-01-14,1.3514
2002-01-15,-0.6667
2002-01-16,2.1477
2002-01-17,-2.1025
2002-01-18,0.4027
2002-01-22,-0.4011
2002-01-23,-1.8792
2002-01-24,2.5991999999999997
2002-01-25,-2.0
2002-01-28,1.3605
2002-01-29,-4.698
2002-01-30,-2.6761
2002-01-31,4.1968
2002-02-01,-1.1111
2002-02-04,0.8427
2002-02-05,-2.507
2002-02-06,0.0
2002-02-07,-2.0
2002-02-08,-0.8746
2002-02-11,0.7353
2002-02-12,-4.3796
2002-02-13,2.2901
2002-02-14,0.0
2002-02-15,-2.9851
2002-02-19,0.0
2002-02-20,5.3846
2002-02-21,-5.1095
2002-02-22,0.7692
2002-02-25,7.6336
2002-02-26,-2.8369
2002-02-27,0.0
2002-02-28,-0.8394
2002-03-01,-2.834
2002-03-04,1.5152
2002-03-05,-0.7463
2002-03-06,0.7519
2002-03-07,-1.4925
2002-03-08,0.0
2002-03-11,-4.2424
2002-03-12,2.8481
2002-03-13,0.0
2002-03-14,-0.6154
2002-03-15,0.1548
2002-03-18,2.0093
2002-03-19,-3.7879
2002-03-20,-0.1575
2002-03-21,2.9968
2002-03-22,-0.4594
2002-03-25,-0.9231
2002-03-26,0.9317
2002-03-27,-0.1538
2002-03-28,0.1541
2002-04-01,-2.1538
2002-04-02,1.4151
2002-04-03,0.7752
2002-04-04,0.0
2002-04-05,-0.4635
2002-04-08,0.4656
2002-04-09,-0.1538
2002-04-10,-1.3867
2002-04-11,1.5625
2002-04-12,0.7692
2002-04-15,0.0
2002-04-16,3.8167999999999997
2002-04-17,-2.2059
2002-04-18,0.6015
2002-04-19,4.3347999999999995
2002-04-22,-0.5731
2002-04-23,0.5764
2002-04-24,0.4298
2002-04-25,-0.1427
2002-04-26,0.2857
2002-04-29,5.4131
2002-04-30,-2.027
2002-05-01,-3.4483
2002-05-02,2.8571
2002-05-03,-2.0833
2002-05-06,0.5674
2002-05-07,-4.0903
2002-05-08,0.8971
2002-05-09,2.0259
2002-05-10,0.2857
2002-05-13,-3.8462
2002-05-14,-14.963
2002-05-15,14.1115
2002-05-16,0.0
2002-05-17,-5.4962
2002-05-20,0.0
2002-05-21,-9.8708
2002-05-22,8.4424
2002-05-23,-2.4793
2002-05-28,8.4746
2002-05-29,5.4687
2002-05-30,-5.1852
2002-05-31,2.3437
2002-06-03,-2.1374
2002-06-04,-3.2469
2002-06-05,3.1946
2002-06-06,1.875
2002-06-07,-2.9141
2002-06-10,-2.7014
2002-06-11,2.3056
2002-06-12,-0.1746
2002-06-13,0.318
2002-06-14,0.7924
2002-06-17,3.7864
2002-06-18,2.1086
2002-06-19,0.7418
2002-06-20,-2.0619
2002-06-21,-3.4586
2002-06-24,0.1558
2002-06-25,0.4821
2002-06-26,-1.5187
2002-06-27,-0.2023
2002-06-28,-3.1496
2002-07-01,0.9756
2002-07-02,-1.9324
2002-07-03,-8.6864
2002-07-05,4.8373
2002-07-08,0.5146
2002-07-09,0.0
2002-07-10,-4.4369
2002-07-11,1.4285999999999999
2002-07-12,-0.1761
2002-07-15,0.0
2002-07-16,0.7055
2002-07-17,-0.1751
2002-07-18,0.0
2002-07-19,0.0
2002-07-22,-2.4561
2002-07-23,0.7194
2002-07-24,-3.5714
2002-07-25,0.7407
2002-07-26,-1.6543999999999999
2002-07-29,0.9346
2002-07-31,1.8519
2002-08-01,-5.0909
2002-08-02,0.9579
2002-08-05,0.0
2002-08-06,0.6428
2002-08-07,-0.9969
2002-08-08,3.028
2002-08-09,0.0
2002-08-12,7.2089
2002-08-13,-7.2414
2002-08-14,3.1599
2002-08-16,-0.7207
2002-08-20,0.0
2002-08-22,-0.5445
2002-08-23,-5.1095
2002-08-26,-4.0385
2002-08-27,-3.8076
2002-08-28,-2.0833
2002-08-30,11.2766
2002-09-03,0.1912
2002-09-04,-1.3359
2002-09-05,-5.9961
2002-09-06,1.8313000000000001
2002-09-09,-9.2746
2002-09-10,-4.6771
2002-09-11,5.8411
2002-09-12,-2.649
2002-09-13,2.4943
2002-09-16,-6.8584
2002-09-18,6.8884
2002-09-19,7.1111
2002-09-20,12.0332
2002-09-23,-9.8148
2002-09-24,-2.4641
2002-09-25,11.5789
2002-09-26,0.3774
2002-09-27,-0.7519
2002-09-30,-1.7045
2002-10-01,-1.3679999999999999
2002-10-02,-0.1758
2002-10-03,-4.3053
2002-10-04,3.0061
2002-10-07,-3.5140000000000002
2002-10-08,0.0
2002-10-09,-0.823
2002-10-10,-11.8257
2002-10-11,-1.1764999999999999
2002-10-14,-3.3571
2002-10-15,4.952
2002-10-16,-5.6338
2002-10-17,14.4279
2002-10-18,-11.5217
2002-10-21,3.1941
2002-10-22,-10.7143
2002-10-23,-2.64
2002-10-24,7.9155999999999995
2002-10-25,1.0152
2002-10-28,0.5025
2002-10-29,1.0
2002-10-30,-0.495
2002-10-31,5.2239
2002-11-04,2.9551
2002-11-05,-7.899
2002-11-06,-0.2742
2002-11-07,0.5
2002-11-08,12.9353
2002-11-11,5.3084
2002-11-12,-10.8973
2002-11-13,-0.4695
2002-11-14,8.7264
2002-11-15,-2.3861
2002-11-18,1.7778
2002-11-19,-7.2052
2002-11-20,0.9412
2002-11-21,2.5641
2002-11-22,-7.5
2002-11-25,20.1474
2002-11-26,-7.9755
2002-11-27,2.2222
2002-11-29,5.4348
2002-12-02,-7.4227
2002-12-03,-0.2227
2002-12-04,0.2232
2002-12-05,-2.2272
2002-12-06,13.895199999999999
2002-12-09,0.2
2002-12-10,-0.1996
2002-12-11,0.0
2002-12-12,0.0
2002-12-13,-9.0
2002-12-16,10.1099
2002-12-17,2.1955999999999998
2002-12-18,12.8906
2002-12-19,-1.6414
2002-12-20,-4.3117
2002-12-23,-3.4926
2002-12-24,0.0
2002-12-26,0.0
2002-12-27,7.619
2002-12-30,-7.0796
2002-12-31,4.1905
2003-01-02,-0.3656
2003-01-03,-3.6696999999999997
2003-01-06,0.7619
2003-01-07,2.0983
2003-01-08,-1.87
2003-01-09,3.9623
2003-01-10,-11.7967
2003-01-13,3.3951000000000002
2003-01-14,5.2537
2003-01-15,0.208
2003-01-16,-2.8302
2003-01-17,0.0
2003-01-21,0.7767
2003-01-22,-0.3854
2003-01-23,0.0
2003-01-24,-0.5803
2003-01-27,-5.8366
2003-01-28,8.4711
2003-01-29,3.981
2003-01-30,-1.8135
2003-01-31,-4.8507
2003-02-03,-1.5686
2003-02-04,-3.1873
2003-02-05,-1.2346
2003-02-06,1.875
2003-02-07,-1.4315
2003-02-10,-1.2448
2003-02-11,1.8908
2003-02-12,-2.0619
2003-02-13,2.5263
2003-02-14,0.616
2003-02-19,-2.0408
2003-02-20,-1.0417
2003-02-21,-5.2632
2003-02-24,-3.3333
2003-02-25,-2.2989
2003-02-26,-2.5882
2003-02-27,-0.9662
2003-02-28,-2.439
2003-03-03,0.0
2003-03-04,0.5
2003-03-06,4.4776
2003-03-07,8.0952
2003-03-10,-0.2203
2003-03-11,0.0
2003-03-13,-3.532
2003-03-14,-0.4577
2003-03-17,-10.5747
2003-03-18,4.6272
2003-03-19,1.2285
2003-03-20,-3.8834999999999997
2003-03-21,1.0101
2003-03-24,-0.5
2003-03-25,1.005
2003-03-26,0.0
2003-03-27,-0.2488
2003-03-28,2.2444
2003-03-31,-2.439
2003-04-01,1.0
2003-04-02,2.2277
2003-04-03,4.1162
2003-04-04,1.6279
2003-04-07,0.6865
2003-04-08,0.9091
2003-04-09,4.0541
2003-04-10,4.5455
2003-04-11,3.5197000000000003
2003-04-14,13.02
2003-04-15,-1.7696
2003-04-16,-6.8636
2003-04-17,7.7369
2003-04-21,2.1544
2003-04-22,1.0545
2003-04-23,0.0
2003-04-24,-4.6957
2003-04-25,-0.5474
2003-04-28,2.7523
2003-04-29,-8.9286
2003-04-30,-1.9607999999999999
2003-05-01,3.4
2003-05-02,2.7079
2003-05-05,4.7081
2003-05-06,1.6187
2003-05-07,1.7699
2003-05-08,-2.4348
2003-05-09,3.9215999999999998
2003-05-12,6.8782
2003-05-13,0.3049
2003-05-14,-2.4
2003-05-15,0.0
2003-05-16,-1.6393
2003-05-19,-1.5
2003-05-20,-15.3976
2003-05-21,-0.8
2003-05-22,16.9153
2003-05-23,1.3968
2003-05-27,-10.1871
2003-05-29,-4.5635
2003-05-30,-1.7856999999999998
2003-06-02,4.0404
2003-06-03,-0.9709
2003-06-04,0.7843
2003-06-05,-0.7782
2003-06-06,-0.7843
2003-06-09,0.7905
2003-06-10,1.3725
2003-06-11,3.4816
2003-06-12,0.0
2003-06-13,0.1682
2003-06-16,0.0187
2003-06-17,6.7164
2003-06-18,-1.2238
2003-06-20,2.4425
2003-06-23,0.0346
2003-06-24,-0.5181
2003-06-25,0.6944
2003-06-26,-0.6897
2003-06-27,3.2986
2003-06-30,-7.563
2003-07-01,-2.7273
2003-07-02,1.6822
2003-07-03,-1.0846
2003-07-07,5.7424
2003-07-08,-2.5132
2003-07-09,7.806
2003-07-10,-1.3378
2003-07-11,0.678
2003-07-14,1.0101
2003-07-15,-2.6667
2003-07-16,-5.6507
2003-07-17,0.0
2003-07-18,1.0526
2003-07-21,-3.9152
2003-07-23,2.6168
2003-07-25,-11.6576
2003-07-28,6.1856
2003-07-29,-0.9709
2003-07-30,0.3922
2003-07-31,4.1992
2003-08-01,-0.656
2003-08-04,0.1887
2003-08-06,3.5782
2003-08-07,8.0
2003-08-08,-0.6734
2003-08-11,1.6949
2003-08-13,-3.0
2003-08-14,-2.9210000000000003
2003-08-15,-10.2655
2003-08-18,6.7258
2003-08-19,2.1807
2003-08-20,6.3483
2003-08-21,-1.1905000000000001
2003-08-22,-5.3184000000000005
2003-08-25,1.9815
2003-08-26,2.4955
2003-08-27,0.1739
2003-08-28,0.6944
2003-08-29,-3.4483
2003-09-02,-5.8929
2003-09-03,6.6414
2003-09-04,-3.9146
2003-09-05,2.7963
2003-09-08,0.8827
2003-09-09,1.0714
2003-09-10,-1.0601
2003-09-11,-4.2857
2003-09-12,2.0522
2003-09-15,-2.7422
2003-09-16,1.6917
2003-09-17,0.0
2003-09-18,-1.4603
2003-09-19,-1.3317999999999999
2003-09-22,2.4715
2003-09-23,-1.6327
2003-09-24,-1.9238
2003-09-25,0.7692
2003-09-26,4.9618
2003-09-29,-4.3636
2003-09-30,3.6122
2003-10-01,-4.5872
2003-10-02,1.5577
2003-10-03,-0.2083
2003-10-06,-0.3795
2003-10-07,1.9048
2003-10-08,-0.9533
2003-10-09,-2.2457
2003-10-10,-7.1429
2003-10-13,1.2474
2003-10-14,-0.3901
2003-10-15,-4.5558
2003-10-16,-1.0799
2003-10-17,0.655
2003-10-20,5.2061
2003-10-21,-2.4742
2003-10-22,-0.2114
2003-10-23,3.6441
2003-10-24,0.1635
2003-10-28,-1.6327
2003-10-29,0.6224
2003-10-30,-0.6186
2003-10-31,-3.7344
2003-11-03,-2.8017
2003-11-04,8.4257
2003-11-05,0.2045
2003-11-06,0.0
2003-11-07,5.9184
2003-11-10,-3.6609
2003-11-11,1.0
2003-11-12,-1.9802
2003-11-13,3.0303
2003-11-14,-0.9804
2003-11-17,-0.9901
2003-11-18,-2.2
2003-11-19,-3.681
2003-11-20,-1.6985000000000001
2003-11-21,-2.3758
2003-11-24,5.5531
2003-11-25,4.7998
2003-11-26,3.98
2003-12-01,-0.7501
2003-12-02,-9.3023
2003-12-03,1.4957
2003-12-04,0.8421
2003-12-05,0.2088
2003-12-08,-0.8333
2003-12-09,-1.4706000000000001
2003-12-10,-1.0661
2003-12-11,-3.0172
2003-12-12,-1.3111
2003-12-15,-1.5987
2003-12-16,-2.746
2003-12-17,1.1764999999999999
2003-12-18,1.3953
2003-12-19,11.2385
2003-12-22,-8.0
2003-12-23,6.208
2003-12-24,3.7983000000000002
2003-12-29,-3.0291
2003-12-30,-2.0964
2003-12-31,2.9979
2004-01-02,0.0
2004-01-05,20.5821
2004-01-06,5.1724
2004-01-07,-4.918
2004-01-08,3.7931
2004-01-09,-0.3322
2004-01-12,-7.5
2004-01-13,2.7027
2004-01-14,5.2632
2004-01-15,-6.4833
2004-01-16,1.4079
2004-01-20,0.0
2004-01-21,1.0545
2004-01-22,-2.6087
2004-01-23,-1.6071
2004-01-26,3.6298
2004-01-27,-3.31
2004-01-28,1.2498
2004-01-29,-5.9033999999999995
2004-01-30,-1.1407
2004-02-02,1.1502
2004-02-03,10.2701
2004-02-04,0.8621
2004-02-05,-2.0513
2004-02-06,0.5236
2004-02-09,-0.7118
2004-02-10,-8.0259
2004-02-11,4.3726
2004-02-12,-2.5501
2004-02-13,-0.7477
2004-02-17,3.5782
2004-02-18,0.0
2004-02-19,3.6364
2004-02-20,-1.807
2004-02-23,-3.5197000000000003
2004-02-24,5.3704
2004-02-25,-0.703
2004-02-26,-3.0088
2004-02-27,-3.2847
2004-03-01,5.4717
2004-03-02,-2.8623
2004-03-03,0.3683
2004-03-05,2.7523
2004-03-08,0.0
2004-03-09,-0.8929
2004-03-10,-1.8018
2004-03-11,1.1009
2004-03-12,0.0
2004-03-15,0.0
2004-03-16,1.4519
2004-03-17,-0.7156
2004-03-18,3.964
2004-03-19,-2.409
2004-03-22,-0.5505
2004-03-23,0.0
2004-03-24,0.8929
2004-03-25,1.5929
2004-03-26,0.0
2004-03-30,-1.5678999999999998
2004-03-31,3.7168
2004-04-01,-3.5836
2004-04-02,1.7699
2004-04-05,0.0
2004-04-06,1.7391
2004-04-07,2.5641
2004-04-08,-1.5
2004-04-12,1.5228000000000002
2004-04-13,2.5
2004-04-14,-11.8699
2004-04-15,7.9336
2004-04-16,2.906
2004-04-19,-0.8306
2004-04-20,-3.5176
2004-04-21,4.1667
2004-04-22,0.0
2004-04-23,0.0
2004-04-26,-1.5
2004-04-28,4.0609
2004-05-04,-1.1381999999999999
2004-05-05,-0.6579
2004-05-06,0.3311
2004-05-07,0.165
2004-05-10,-0.0329
2004-05-11,0.5274
2004-05-12,-4.918
2004-05-13,3.4483
2004-05-14,0.8333
2004-05-18,0.8264
2004-05-19,-1.6393
2004-05-20,2.3333
2004-05-21,-2.2801
2004-05-24,0.1667
2004-05-25,0.1664
2004-05-26,0.0
2004-05-28,-0.3322
2004-06-02,2.0
2004-06-03,-0.6536
2004-06-04,4.6053
2004-06-07,-1.2579
2004-06-08,1.2739
2004-06-09,7.2327
2004-06-10,-4.5455
2004-06-14,-0.9217
2004-06-15,-1.8605
2004-06-16,0.0
2004-06-18,-3.4755
2004-06-21,3.1097
2004-06-22,2.0635
2004-06-23,0.1555
2004-06-24,4.8137
2004-06-25,-6.963
2004-06-28,0.3185
2004-06-29,-2.6984
2004-06-30,-0.1631
2004-07-01,0.0
2004-07-02,3.5948
2004-07-06,-1.5773000000000001
2004-07-07,0.4808
2004-07-08,-1.4354
2004-07-09,-1.2945
2004-07-12,-4.0984
2004-07-14,-1.7094
2004-07-15,2.6087
2004-07-16,-2.5423999999999998
2004-07-19,-0.5217
2004-07-20,-6.4685
2004-07-21,8.785
2004-07-22,-8.0756
2004-07-23,3.1776
2004-07-26,5.4348
2004-07-27,8.0756
2004-07-28,-5.0874
2004-07-29,-3.1826
2004-07-30,-1.0381
2004-08-02,-1.5734
2004-08-03,1.9538
2004-08-04,4.5296
2004-08-05,-0.7281
2004-08-06,2.4124
2004-08-09,-1.6393
2004-08-10,2.3333
2004-08-11,-1.6287
2004-08-12,2.4834
2004-08-13,-0.6462
2004-08-16,-5.7073
2004-08-17,0.8795
2004-08-18,2.906
2004-08-19,4.8173
2004-08-20,1.2678
2004-08-23,-3.9124
2004-08-24,1.6287
2004-08-25,-8.0128
2004-08-26,2.7875
2004-08-27,0.0
2004-08-30,-1.5253999999999999
2004-08-31,-5.5077
2004-09-01,-2.5501
2004-09-03,0.1869
2004-09-08,-1.1194
2004-09-09,3.0189
2004-09-10,3.1136
2004-09-13,-1.7762
2004-09-14,-4.1591
2004-09-15,0.9434
2004-09-16,-0.9346
2004-09-20,0.0
2004-09-21,5.283
2004-09-22,3.4050000000000002
2004-09-23,0.1733
2004-09-24,-2.2145
2004-09-27,2.6185
2004-09-28,-2.5862
2004-09-29,6.177
2004-09-30,4.5174
2004-10-01,-4.3062000000000005
2004-10-04,2.3333
2004-10-05,-1.3029
2004-10-06,-2.4752
2004-10-07,4.7377
2004-10-08,-3.8772
2004-10-11,-0.8403
2004-10-12,-4.0678
2004-10-13,-1.9435
2004-10-14,0.0
2004-10-15,6.3063
2004-10-18,8.3051
2004-10-19,-5.7903
2004-10-21,5.1495
2004-10-22,0.9479
2004-10-25,-1.4085
2004-10-26,-0.6349
2004-10-27,-3.5144
2004-10-28,-0.6623
2004-10-29,-12.5
2004-11-01,-4.1524
2004-11-02,-4.9222
2004-11-03,6.8074
2004-11-04,-15.2642
2004-11-05,4.388
2004-11-08,1.3274
2004-11-09,4.4105
2004-11-10,-2.5512
2004-11-11,-3.4335
2004-11-12,-2.2222
2004-11-15,8.1818
2004-11-16,5.042
2004-11-17,-1.0
2004-11-18,1.0101
2004-11-19,8.0
2004-11-22,1.4815
2004-11-23,-6.0219
2004-11-24,-7.3786
2004-11-29,-4.6122
2004-11-30,0.2198
2004-12-01,1.9737
2004-12-02,0.6452
2004-12-03,3.8462
2004-12-06,-1.8519
2004-12-07,2.3061
2004-12-08,-5.5328
2004-12-09,1.9523000000000001
2004-12-10,-1.7021
2004-12-13,5.1948
2004-12-14,-2.2634
2004-12-15,0.6316
2004-12-16,0.0
2004-12-17,-2.9289
2004-12-20,0.2155
2004-12-21,0.6452
2004-12-22,1.2821
2004-12-23,1.8987
2004-12-27,-4.3478
2004-12-28,2.3810000000000002
2004-12-29,-2.537
2004-12-30,0.8677
2004-12-31,2.1505
2005-01-03,-0.8421
2005-01-04,-2.5478
2005-01-05,-1.9607999999999999
2005-01-06,-0.6667
2005-01-07,0.8949
2005-01-10,-0.8869
2005-01-11,-3.132
2005-01-12,1.6166
2005-01-13,0.0
2005-01-14,2.2727
2005-01-18,3.1111
2005-01-19,-7.1121
2005-01-20,-1.1601
2005-01-21,3.3333
2005-01-24,-1.6356000000000002
