ticker,CTRE US Equity
field,DAY_TO_DAY_TOT_RETURN_GROSS_DVDS
date,
2014-10-17,2.0153
2014-10-20,0.7493
2014-10-21,-0.6761
2014-10-22,-0.2723
2014-10-23,-3.1399
2014-10-24,-0.5638
2014-10-27,-0.9922
2014-10-28,3.7223
2014-10-29,-0.2761
2014-10-30,2.699
2014-10-31,4.6495999999999995
2014-11-03,0.9659
2014-11-04,1.2117
2014-11-05,0.3781
2014-11-06,-0.1883
2014-11-07,-0.0629
2014-11-10,0.3776
2014-11-11,-0.9404
2014-11-12,0.8228
2014-11-13,-0.9416
2014-11-14,0.2535
2014-11-17,-2.086
2014-11-18,0.0
2014-11-19,-0.2582
2014-11-20,0.5825
2014-11-21,0.1931
2014-11-24,0.5138
2014-11-25,-0.8307
2014-11-26,3.6727
2014-11-28,0.4972
2014-12-01,0.9276
2014-12-02,1.7157
2014-12-03,6.6265
2014-12-04,1.4689
2014-12-05,1.1693
2014-12-08,0.8806
2014-12-09,-2.8914
2014-12-10,3.2584
2014-12-11,-1.6865999999999999
2014-12-12,0.5742
2014-12-15,1.876
2014-12-16,-3.763
2014-12-17,1.7471
2014-12-18,0.6541
2014-12-19,-6.9862
2014-12-22,4.2795
2014-12-23,2.6801
2014-12-24,-0.2447
2014-12-26,4.4154
2014-12-29,0.9005
2014-12-30,-1.6458
2014-12-31,-1.7530000000000001
2015-01-02,-2.7575
2015-01-05,-2.2519
2015-01-06,-1.0239
2015-01-07,2.3276
2015-01-08,0.337
2015-01-09,-1.6793
2015-01-12,1.0248
2015-01-13,-1.268
2015-01-14,-0.7705
2015-01-15,-0.7765
2015-01-16,-2.6087
2015-01-20,-0.0893
2015-01-21,0.4468
2015-01-22,3.5587
2015-01-23,3.3505
2015-01-26,4.2394
2015-01-27,-2.1531000000000002
2015-01-28,6.357
2015-01-29,5.7471
2015-01-30,-2.3188
2015-02-02,3.7092
2015-02-03,5.7225
2015-02-04,-0.6766
2015-02-05,-0.6131
2015-02-06,-5.4832
2015-02-09,-3.4083
2015-02-10,-2.4775
2015-02-11,0.6159
2015-02-12,0.9946
2015-02-13,1.9697
2015-02-17,-2.3031
2015-02-18,3.5741
2015-02-19,-2.4963
2015-02-20,-0.9789
2015-02-23,0.1521
2015-02-24,-0.3037
2015-02-25,-0.9139
2015-02-26,-1.6909999999999998
2015-02-27,-0.6255
2015-03-02,6.2943
2015-03-03,0.4441
2015-03-04,-1.1791
2015-03-05,-3.5794
2015-03-06,-4.8724
2015-03-09,-0.7317
2015-03-10,0.2457
2015-03-11,1.3072
2015-03-12,5.4032
2015-03-13,-1.3007
2015-03-16,1.3178
2015-03-17,-2.2188
2015-03-18,0.939
2015-03-19,2.4031000000000002
2015-03-20,3.028
2015-03-23,5.5107
2015-03-24,-0.4875
2015-03-25,-1.3996
2015-03-26,-1.0646
2015-03-27,-0.7174
2015-03-30,0.8772
2015-03-31,-1.7391
2015-04-01,3.2448
2015-04-02,1.7856999999999998
2015-04-06,-0.9825
2015-04-07,-3.1184
2015-04-08,2.1214
2015-04-09,-3.5817
2015-04-10,0.0743
2015-04-13,-1.1878
2015-04-14,0.9016
2015-04-15,-1.1169
2015-04-16,0.5271
2015-04-17,0.3745
2015-04-20,1.2687
2015-04-21,0.4422
2015-04-22,-1.7608000000000001
2015-04-23,0.5975
2015-04-24,0.2227
2015-04-27,-0.6667
2015-04-28,0.2983
2015-04-29,-2.974
2015-04-30,-4.2912
2015-05-01,0.3203
2015-05-04,1.5962
2015-05-05,-1.414
2015-05-06,-0.9562
2015-05-07,-0.2414
2015-05-08,-2.4194
2015-05-11,-0.4132
2015-05-12,2.9876
2015-05-13,4.4319
2015-05-14,6.1728
2015-05-15,-0.7267
2015-05-18,-4.6852
2015-05-19,-0.9985
2015-05-20,0.7758
2015-05-21,-0.6928
2015-05-22,-0.0775
2015-05-26,-1.0861
2015-05-27,2.4314
2015-05-28,1.2251
2015-05-29,-1.3616
2015-06-01,-0.6902
2015-06-02,0.0
2015-06-03,1.8533
2015-06-04,-1.6679
2015-06-05,-5.0116
2015-06-08,0.1623
2015-06-09,0.0
2015-06-10,0.1621
2015-06-11,-0.8091
2015-06-12,4.8124
2015-06-15,0.4669
2015-06-16,1.7041
2015-06-17,-0.5331
2015-06-18,2.9096
2015-06-19,1.4881
2015-06-22,0.5132
2015-06-23,-3.2093
2015-06-24,-2.7882
2015-06-25,1.6279
2015-06-26,0.6865
2015-06-29,-2.1471999999999998
2015-06-30,-0.7053
2015-07-01,3.8674
2015-07-02,-5.1672
2015-07-06,0.4006
2015-07-07,1.5164
2015-07-08,0.3145
2015-07-09,4.7806
2015-07-10,1.7203
2015-07-13,-1.5441
2015-07-14,2.3152
2015-07-15,-1.8248
2015-07-16,2.0074
2015-07-17,0.5102
2015-07-20,-0.8702
2015-07-21,-1.3168
2015-07-22,-0.8895
2015-07-23,-3.1414
2015-07-24,-1.3127
2015-07-27,3.0516
2015-07-28,-2.6576
2015-07-29,-1.4041000000000001
2015-07-30,-1.4241
2015-07-31,4.1734
2015-08-03,-2.1572
2015-08-04,-0.6299
2015-08-05,-1.3471
2015-08-06,-2.7309
2015-08-07,1.6515
2015-08-10,-5.4427
2015-08-11,-3.0928
2015-08-12,-2.039
2015-08-13,-2.4434
2015-08-14,3.9889
2015-08-17,2.4086
2015-08-18,2.3519
2015-08-19,2.2128
2015-08-20,0.5828
2015-08-21,-0.4139
2015-08-24,-3.4913
2015-08-25,0.2584
2015-08-26,-1.0309
2015-08-27,-0.434
2015-08-28,-1.3078
2015-08-31,-0.9717
2015-09-01,-3.033
2015-09-02,1.9319
2015-09-03,0.9025
2015-09-04,-2.1467
2015-09-08,0.6399
2015-09-09,-1.0899
2015-09-10,3.3058
2015-09-11,-1.8667
2015-09-14,3.6231999999999998
2015-09-15,-0.1748
2015-09-16,1.5762
2015-09-17,2.2414
2015-09-18,1.4334
2015-09-21,-0.9144
2015-09-22,-2.4329
2015-09-23,0.5159
2015-09-24,1.7109
2015-09-25,0.841
2015-09-28,-4.4204
2015-09-29,-0.531
2015-09-30,0.9786
2015-10-01,-3.0396
2015-10-02,0.2272
2015-10-05,0.9973
2015-10-06,0.6284
2015-10-07,1.6949
2015-10-08,0.4386
2015-10-09,-0.1747
2015-10-12,1.4873
2015-10-13,-4.3966
2015-10-14,-0.541
2015-10-15,3.2638
2015-10-16,0.9658
2015-10-19,2.6957
2015-10-20,0.254
2015-10-21,0.0
2015-10-22,0.9291
2015-10-23,-2.3431
2015-10-26,-2.1422
2015-10-27,0.7005
2015-10-28,1.3043
2015-10-29,-1.5451000000000001
2015-10-30,-1.3078
2015-11-02,1.7668
2015-11-03,-1.3021
2015-11-04,0.7036
2015-11-05,-0.0873
2015-11-06,-5.3322
2015-11-09,-1.9391
2015-11-10,0.9416
2015-11-11,-1.1194
2015-11-12,1.5093999999999999
2015-11-13,-3.5316
2015-11-16,-0.9634
2015-11-17,1.07
2015-11-18,0.0
2015-11-19,0.385
2015-11-20,1.9175
2015-11-23,1.4111
2015-11-24,0.0
2015-11-25,0.5566
2015-11-27,1.845
2015-11-30,1.087
2015-12-01,0.2688
2015-12-02,-4.0214
2015-12-03,-2.3277
2015-12-04,0.4766
2015-12-07,-0.4744
2015-12-08,0.0953
2015-12-09,0.9524
2015-12-10,-0.566
2015-12-11,2.0873
2015-12-14,-1.9517
2015-12-15,5.2133
2015-12-16,2.4324
2015-12-17,-0.088
2015-12-18,-4.3134
2015-12-21,0.184
2015-12-22,-0.6428
2015-12-23,0.8318
2015-12-24,-0.0917
2015-12-28,2.0183
2015-12-29,2.2482
2015-12-30,-0.0892
2015-12-31,-2.2321
2016-01-04,-2.2831
2016-01-05,1.7757
2016-01-06,0.2755
2016-01-07,-1.1905000000000001
2016-01-08,-1.2048
2016-01-11,-2.0638
2016-01-12,-2.1073
2016-01-13,0.0
2016-01-14,3.1311
2016-01-15,0.8539
2016-01-19,-1.0348
2016-01-20,-2.8517
2016-01-21,0.0978
2016-01-22,1.3685
2016-01-25,-0.7715
2016-01-26,2.0408
2016-01-27,-3.1429
2016-01-28,-1.5733000000000001
2016-01-29,2.4975
2016-02-01,2.5341
2016-02-02,-0.3802
2016-02-03,2.4809
2016-02-04,1.3035
2016-02-05,-2.2059
2016-02-08,-3.2895
2016-02-09,-1.9436
2016-02-10,-3.8651999999999997
2016-02-11,1.5464
2016-02-12,0.8122
2016-02-16,4.3303
2016-02-17,1.2548
2016-02-18,1.8112
2016-02-19,3.1835
2016-02-22,0.363
2016-02-23,0.4521
2016-02-24,0.8101
2016-02-25,2.4107
2016-02-26,-0.6103
2016-02-29,-0.0877
2016-03-01,3.7752
2016-03-02,0.3384
2016-03-03,0.1686
2016-03-04,-1.2626
2016-03-07,2.3018
2016-03-08,-1.6667
2016-03-09,0.5932
2016-03-10,-0.8425
2016-03-11,1.4444
2016-03-14,0.0
2016-03-15,-1.2563
2016-03-16,1.2723
2016-03-17,0.5863
2016-03-18,-0.4163
2016-03-21,-1.4214
2016-03-22,-0.7634
2016-03-23,1.7949000000000002
2016-03-24,0.3359
2016-03-28,3.9331
2016-03-29,2.818
2016-03-30,0.1587
2016-03-31,0.6339
2016-04-01,-0.315
2016-04-04,0.3949
2016-04-05,-1.2589000000000001
2016-04-06,0.1594
2016-04-07,0.7955
2016-04-08,0.4736
2016-04-11,-0.6284
2016-04-12,0.5534
2016-04-13,1.9654
2016-04-14,-0.6168
2016-04-15,0.6982
2016-04-18,0.1541
2016-04-19,-0.6154
2016-04-20,-0.387
2016-04-21,-1.1655
2016-04-22,1.1006
2016-04-25,0.7776
2016-04-26,0.9259
2016-04-27,0.4587
2016-04-28,-0.6849
2016-04-29,-2.5286999999999997
2016-05-02,3.695
2016-05-03,0.0758
2016-05-04,2.197
2016-05-05,-1.6308
2016-05-06,0.9043
2016-05-09,1.5683
2016-05-10,-0.8088
2016-05-11,-2.5204
2016-05-12,1.8251
2016-05-13,-0.5975
2016-05-16,-0.2254
2016-05-17,-1.4307
2016-05-18,-1.2987
2016-05-19,-2.709
2016-05-20,3.58
2016-05-23,-0.768
2016-05-24,2.8638
2016-05-25,-1.2039
2016-05-26,0.3808
2016-05-27,0.4552
2016-05-31,1.1329
2016-06-01,0.5975
2016-06-02,-0.8166
2016-06-03,2.2455
2016-06-06,-0.9517
2016-06-07,0.5174
2016-06-08,2.1324
2016-06-09,-0.432
2016-06-10,0.5061
2016-06-13,-1.5827
2016-06-14,-0.5117
2016-06-15,0.2204
2016-06-16,0.2199
2016-06-17,-0.5852
2016-06-20,-0.0736
2016-06-21,-0.5155
2016-06-22,-0.9623
2016-06-23,-0.2242
2016-06-24,0.3745
2016-06-27,-1.6418
2016-06-28,2.959
2016-06-29,1.0448
2016-06-30,1.7725
2016-07-01,1.5239
2016-07-05,2.2159
2016-07-06,1.1189
2016-07-07,-1.7981
2016-07-08,1.2676
2016-07-11,1.8081
2016-07-12,-0.6831
2016-07-13,0.3439
2016-07-14,-1.3708
2016-07-15,0.0695
2016-07-18,0.1389
2016-07-19,-0.1387
2016-07-20,1.0417
2016-07-21,-0.8935
2016-07-22,1.595
2016-07-25,-0.4778
2016-07-26,-1.0974
2016-07-27,-0.8322
2016-07-28,0.7692
2016-07-29,0.2776
2016-08-01,-0.1384
2016-08-02,-2.4948
2016-08-03,0.2843
2016-08-04,-0.1417
2016-08-05,1.1356
2016-08-08,1.6139999999999999
2016-08-09,2.6934
2016-08-10,-0.269
2016-08-11,0.0674
2016-08-12,1.6846
2016-08-15,0.1988
2016-08-16,-3.1746
2016-08-17,0.4098
2016-08-18,-0.1361
2016-08-19,-1.2262
2016-08-22,0.6207
2016-08-23,1.5764
2016-08-24,0.7422
2016-08-25,1.4066
2016-08-26,-1.0568
2016-08-29,0.6008
2016-08-30,-0.0664
2016-08-31,-1.328
2016-09-01,-0.4711
2016-09-02,3.1102
2016-09-06,1.8361
2016-09-07,2.0605
2016-09-08,-2.2713
2016-09-09,-4.3254
2016-09-12,0.9447
2016-09-13,-4.3449
2016-09-14,0.0
2016-09-15,-0.6289
2016-09-16,2.2504
2016-09-19,-0.1376
2016-09-20,-0.1377
2016-09-21,1.4483
2016-09-22,1.9714
2016-09-23,0.8
2016-09-26,0.0
2016-09-27,-1.0582
2016-09-28,1.8048
2016-09-29,-2.1912
2016-09-30,0.3394
2016-10-03,-0.6089
2016-10-04,-1.6338
2016-10-05,-3.6677999999999997
2016-10-06,-0.7902
2016-10-07,-1.0862
2016-10-10,1.6105
2016-10-11,-2.5216
2016-10-12,3.4737999999999998
2016-10-13,0.3571
2016-10-14,-0.0712
2016-10-17,0.641
2016-10-18,1.3447
2016-10-19,0.9078
2016-10-20,-0.4844
2016-10-21,-0.765
2016-10-24,-0.2102
2016-10-25,-0.3511
2016-10-26,-0.4933
2016-10-27,-1.7705
2016-10-28,-0.5047
2016-10-31,2.029
2016-11-01,-2.9119
2016-11-02,-1.6094
2016-11-03,-2.0074
2016-11-04,1.5933000000000002
2016-11-07,2.6886
2016-11-08,-2.9818
2016-11-09,0.5997
2016-11-10,-0.2981
2016-11-11,1.2706
2016-11-14,3.2472
2016-11-15,-3.0736
2016-11-16,0.4425
2016-11-17,0.0
2016-11-18,1.0279
2016-11-21,0.7994
2016-11-22,3.1723
2016-11-23,-0.6988
2016-11-25,0.7741
2016-11-28,-0.6285
2016-11-29,1.546
2016-11-30,-2.0761
2016-12-01,-0.3534
2016-12-02,3.4043
2016-12-05,0.5487
2016-12-06,0.955
2016-12-07,1.8243
2016-12-08,1.3935
2016-12-09,-0.7199
2016-12-12,-0.1978
2016-12-13,0.0661
2016-12-14,-3.1023
2016-12-15,1.4304999999999999
2016-12-16,2.2834
2016-12-19,1.8385
2016-12-20,-0.6447
2016-12-21,-1.8819
2016-12-22,-0.3307
2016-12-23,0.5309
2016-12-27,0.198
2016-12-28,0.0659
2016-12-29,1.4647000000000001
2016-12-30,0.5249
2017-01-03,-0.2611
2017-01-04,2.356
2017-01-05,-0.4476
2017-01-06,-0.0642
2017-01-09,-1.0925
2017-01-10,0.4548
2017-01-11,0.3234
2017-01-12,-0.3868
2017-01-13,-0.0324
2017-01-17,0.8741
2017-01-18,-0.6418
2017-01-19,-0.323
2017-01-20,0.0648
2017-01-23,0.1943
2017-01-24,0.905
2017-01-25,-1.025
2017-01-26,-0.4531
2017-01-27,0.13
2017-01-30,-1.4935
2017-01-31,-0.0659
2017-02-01,-1.1214
2017-02-02,-0.2001
2017-02-03,1.6711
2017-02-06,-0.7232
2017-02-07,1.8542999999999998
2017-02-08,0.3901
2017-02-09,-0.7772
2017-02-10,0.5222
2017-02-13,0.1299
2017-02-14,-0.5188
2017-02-15,0.0
2017-02-16,0.5867
2017-02-17,-0.5833
2017-02-21,1.8904999999999998
2017-02-22,0.8957
2017-02-23,0.0634
2017-02-24,-0.2535
2017-02-27,0.3177
2017-02-28,-0.0633
2017-03-01,-0.2535
2017-03-02,-0.1271
2017-03-03,-0.5089
2017-03-06,-0.7033
2017-03-07,-0.8371
2017-03-08,-2.8571
2017-03-09,-0.5348
2017-03-10,-0.1344
2017-03-13,0.4038
2017-03-14,0.134
2017-03-15,3.7483
2017-03-16,1.4194
2017-03-17,1.0178
2017-03-20,-0.9446
2017-03-21,-0.445
2017-03-22,1.341
2017-03-23,-0.126
2017-03-24,0.8202
2017-03-27,-0.3129
2017-03-28,0.9416
2017-03-29,2.7052
2017-03-30,1.8982999999999999
2017-03-31,1.0817
2017-04-03,-0.1784
2017-04-04,0.536
2017-04-05,0.8886
2017-04-06,1.2331
2017-04-07,1.5661
2017-04-10,0.0
2017-04-11,0.5711
2017-04-12,-0.7382
2017-04-13,-0.8581
2017-04-17,0.7501
2017-04-18,0.63
2017-04-19,0.1138
2017-04-20,1.0233
2017-04-21,0.3376
2017-04-24,-0.8974
2017-04-25,0.5659
2017-04-26,0.2251
2017-04-27,0.393
2017-04-28,-4.8098
2017-05-01,0.5288
2017-05-02,-1.5779999999999998
2017-05-03,-1.4846
2017-05-04,-0.0603
2017-05-05,2.4125
2017-05-08,0.9423
2017-05-09,-0.2334
2017-05-10,1.6959
2017-05-11,1.7826
2017-05-12,0.678
2017-05-15,0.2806
2017-05-16,1.0073
2017-05-17,1.108
2017-05-18,1.1507
2017-05-19,-0.1083
2017-05-22,-0.1085
2017-05-23,0.2714
2017-05-24,-0.0541
2017-05-25,-0.5417
2017-05-26,-0.0545
2017-05-30,-1.3624
2017-05-31,0.8287
2017-06-01,1.2603
2017-06-02,1.5152
2017-06-05,-1.1727
2017-06-06,-1.8878
2017-06-07,0.2199
2017-06-08,0.0
2017-06-09,1.7005
2017-06-12,2.0496
2017-06-13,0.1057
2017-06-14,0.4224
2017-06-15,-0.0526
2017-06-16,1.6833
2017-06-19,0.5173
2017-06-20,-0.772
2017-06-21,0.0519
2017-06-22,0.8813
2017-06-23,0.7194
2017-06-26,-0.4592
2017-06-27,-2.6653000000000002
2017-06-28,1.4481
2017-06-29,-3.1971
2017-06-30,0.379
2017-07-03,1.6721
2017-07-05,-1.5915
2017-07-06,-2.2102
2017-07-07,0.5513
2017-07-10,-1.6996
2017-07-11,0.5577
2017-07-12,1.1093
2017-07-13,-0.5485
2017-07-14,0.717
2017-07-17,-0.1643
2017-07-18,-0.2194
2017-07-19,0.0
2017-07-20,0.6047
2017-07-21,0.1639
2017-07-24,-0.2728
2017-07-25,0.0547
2017-07-26,0.2734
2017-07-27,-1.1996
2017-07-28,-0.3311
2017-07-31,0.9967
2017-08-01,0.0548
2017-08-02,-0.9863
2017-08-03,1.5495
2017-08-04,-0.8719
2017-08-07,-0.3848
2017-08-08,0.3863
2017-08-09,-0.1649
2017-08-10,-1.2115
2017-08-11,0.3344
2017-08-14,2.6667
2017-08-15,0.0541
2017-08-16,2.3797
2017-08-17,-0.317
2017-08-18,-0.053
2017-08-21,2.6511
2017-08-22,-0.9298
2017-08-23,0.5735
2017-08-24,0.2074
2017-08-25,-0.6725
2017-08-28,-1.4062000000000001
2017-08-29,0.6339
2017-08-30,0.5249
2017-08-31,0.7311
2017-09-01,0.5702
2017-09-05,-0.4639
2017-09-06,-0.1036
2017-09-07,-0.0518
2017-09-08,0.9336
2017-09-11,1.1305
2017-09-12,-1.8293
2017-09-13,-0.2588
2017-09-14,1.2455
2017-09-15,0.41
2017-09-18,-0.4084
2017-09-19,-1.3326
2017-09-20,-1.039
2017-09-21,-0.105
2017-09-22,-0.9984
2017-09-25,0.4777
2017-09-26,-0.6075
2017-09-27,0.3986
2017-09-28,1.297
2017-09-29,0.4749
2017-10-02,1.3655
2017-10-03,1.0363
2017-10-04,-1.641
2017-10-05,-1.0949
2017-10-06,-1.2652
2017-10-09,0.8542
2017-10-10,-0.1059
2017-10-11,-0.5299
2017-10-12,0.9057
2017-10-13,0.528
2017-10-16,0.0263
2017-10-17,0.6038
2017-10-18,1.5657999999999999
2017-10-19,-1.1819
2017-10-20,0.312
2017-10-23,-0.9331
2017-10-24,-1.6745
2017-10-25,0.5322
2017-10-26,0.3176
2017-10-27,1.8997000000000002
2017-10-30,-1.0875
2017-10-31,-1.0471
2017-11-01,1.1111
2017-11-02,0.5233
2017-11-03,0.7808
2017-11-06,0.9814
2017-11-07,0.4092
2017-11-08,-0.6113
2017-11-09,-3.7929
2017-11-10,-0.6393
2017-11-13,0.2681
2017-11-14,-0.107
2017-11-15,-1.0707
2017-11-16,1.0823
2017-11-17,-0.2141
2017-11-20,-0.4828
2017-11-21,1.7250999999999999
2017-11-22,-0.5829
2017-11-24,-0.3198
2017-11-27,-0.3209
2017-11-28,0.1073
2017-11-29,-1.2326
2017-11-30,-1.1394
2017-12-01,-0.933
2017-12-04,-1.2187999999999999
2017-12-05,-0.4487
2017-12-06,-0.338
2017-12-07,0.2261
2017-12-08,-0.1692
2017-12-11,-0.3955
2017-12-12,-0.1134
2017-12-13,0.8518
2017-12-14,-0.6194
2017-12-15,0.4533
2017-12-18,0.9024
2017-12-19,-1.1179000000000001
2017-12-20,-2.035
2017-12-21,-2.0773
2017-12-22,0.1179
2017-12-26,0.0
2017-12-27,-1.1772
2017-12-28,1.221
2017-12-29,-0.2974
2018-01-02,1.0143
2018-01-03,-2.1264
2018-01-04,-2.233
2018-01-05,0.3086
2018-01-08,0.1231
2018-01-09,-1.1063
2018-01-10,-1.3673
2018-01-11,-1.1342
2018-01-12,-1.6571
2018-01-16,-0.0648
2018-01-17,1.1673
2018-01-18,-1.6026
2018-01-19,1.1726
2018-01-22,-0.0644
2018-01-23,1.2242
2018-01-24,-0.2546
2018-01-25,0.702
2018-01-26,-0.1901
2018-01-29,-0.8254
2018-01-30,-1.4085
2018-01-31,3.1818
2018-02-01,-3.3984
2018-02-02,0.1303
2018-02-05,-1.4964
2018-02-06,-0.0661
2018-02-07,-0.3966
2018-02-08,-2.4552
2018-02-09,2.3129
2018-02-12,-1.8617
2018-02-13,1.355
2018-02-14,-1.3369
2018-02-15,1.4228
2018-02-16,1.4696
2018-02-20,-2.765
2018-02-21,0.5416
2018-02-22,-0.3367
2018-02-23,0.6757
2018-02-26,-1.8792
2018-02-27,-2.2572
2018-02-28,-7.2778
2018-03-01,1.1320999999999999
2018-03-02,-1.4179
2018-03-05,1.8168
2018-03-06,-0.1487
2018-03-07,3.2762000000000002
2018-03-08,-0.8652
2018-03-09,-0.4364
2018-03-12,2.4836
2018-03-13,-0.2851
2018-03-14,-0.7148
2018-03-15,0.8639
2018-03-16,1.6417000000000002
2018-03-19,-0.2809
2018-03-20,-0.4225
2018-03-21,-2.3338
2018-03-22,-0.0724
2018-03-23,-2.4638
2018-03-26,-0.1486
2018-03-27,-0.744
2018-03-28,2.5112
2018-03-29,-0.5197
2018-04-02,-1.791
2018-04-03,-0.076
2018-04-04,3.1939
2018-04-05,-0.3685
2018-04-06,0.8136
2018-04-09,-1.4674
2018-04-10,-0.4468
2018-04-11,0.1496
2018-04-12,-2.0164
2018-04-13,0.9146
2018-04-16,1.284
2018-04-17,1.4914
2018-04-18,-1.0287
2018-04-19,-1.9302000000000001
2018-04-20,-2.1196
2018-04-23,-0.464
2018-04-24,0.0777
2018-04-25,0.2329
2018-04-26,0.4648
2018-04-27,2.2359
2018-04-30,-0.3771
2018-05-01,2.9523
2018-05-02,-0.8824
2018-05-03,0.8902
2018-05-04,0.9559
2018-05-07,2.622
2018-05-08,-0.5678
2018-05-09,8.2084
2018-05-10,0.9894
2018-05-11,-1.5023
2018-05-14,0.2653
2018-05-15,-0.7275
2018-05-16,1.7322
2018-05-17,-0.5239
2018-05-18,0.4608
2018-05-21,1.3106
2018-05-22,0.194
2018-05-23,2.3241
2018-05-24,0.5047
2018-05-25,0.5022
2018-05-29,1.1868
2018-05-30,1.4815
2018-05-31,0.3041
2018-06-01,0.4851
2018-06-04,1.6898
2018-06-05,-1.1869
2018-06-06,0.2402
2018-06-07,-0.2996
2018-06-08,0.2404
2018-06-11,-0.5995
2018-06-12,1.146
2018-06-13,-2.3256
2018-06-14,1.8315000000000001
2018-06-15,0.8993
2018-06-18,-0.2377
2018-06-19,-1.2507
2018-06-20,1.5078
2018-06-21,-0.3565
2018-06-22,1.0733
2018-06-25,0.708
2018-06-26,-0.3515
2018-06-27,-0.3527
2018-06-28,0.7965
2018-06-29,-1.1256
2018-07-02,1.9771999999999998
2018-07-03,0.5875
2018-07-05,0.993
2018-07-06,-0.0578
2018-07-09,-0.8681
2018-07-10,0.1751
2018-07-11,0.6993
2018-07-12,-0.9259
2018-07-13,-1.285
2018-07-16,0.1775
2018-07-17,-0.3544
2018-07-18,0.0593
2018-07-19,2.4882
2018-07-20,-1.7341
2018-07-23,-0.5294
2018-07-24,-1.2419
2018-07-25,0.6587
2018-07-26,0.1785
2018-07-27,-2.2565
2018-07-30,0.8505
2018-07-31,1.8675000000000002
2018-08-01,0.887
2018-08-02,-0.1758
2018-08-03,3.4645
2018-08-06,1.3620999999999999
2018-08-07,-0.7839
2018-08-08,-0.4515
2018-08-09,0.1134
2018-08-10,-1.5855000000000001
2018-08-13,0.6904
2018-08-14,2.0571
2018-08-15,0.3359
2018-08-16,0.9487
2018-08-17,0.1658
2018-08-20,0.1656
2018-08-21,1.5427
2018-08-22,-0.3798
2018-08-23,-0.3268
2018-08-24,0.4372
2018-08-27,-0.4897
2018-08-28,1.1482
2018-08-29,-0.3243
2018-08-30,0.0542
2018-08-31,0.0
2018-09-04,-1.6802000000000001
2018-09-05,0.0
2018-09-06,0.441
2018-09-07,-1.6465
2018-09-10,0.3348
2018-09-11,0.1112
2018-09-12,0.8889
2018-09-13,1.1013
2018-09-14,-0.7625
2018-09-17,0.3842
2018-09-18,-0.7654
2018-09-19,-1.9284
2018-09-20,1.0674
2018-09-21,-0.3335
2018-09-24,-2.6771000000000003
2018-09-25,-0.1719
2018-09-26,-1.837
2018-09-27,2.193
2018-09-28,2.5478
2018-10-01,-1.7504
2018-10-02,-0.2874
2018-10-03,-1.3256000000000001
2018-10-04,-0.6425
2018-10-05,0.7643
2018-10-08,1.4002
2018-10-09,1.2658
2018-10-10,-0.3977
2018-10-11,-3.1945
2018-10-12,-1.0018
2018-10-15,1.131
2018-10-16,2.7075
2018-10-17,-0.8023
2018-10-18,-0.0578
2018-10-19,0.5202
