ticker,MCRAA US Equity
2000-09-06,-2.439
2000-09-07,0.0
2000-09-11,0.0
2000-09-18,4.3788
2000-09-20,-2.439
2000-09-25,5.0
2000-09-26,0.0
2000-09-27,0.0
2000-09-28,0.0
2000-10-03,0.0
2000-10-04,0.0
2000-10-05,-3.5714
2000-10-06,2.4691
2000-10-09,-1.2048
2000-10-10,2.439
2000-10-11,0.0
2000-10-12,0.0
2000-10-13,0.0
2000-10-16,-2.3810000000000002
2000-10-17,2.439
2000-10-18,0.0
2000-10-19,0.0
2000-10-23,-3.5714
2000-10-24,-1.2346
2000-10-26,2.5
2000-10-27,2.439
2000-10-30,0.0
2000-10-31,0.0
2000-11-01,0.0
2000-11-03,0.0
2000-11-07,0.0
2000-11-08,1.1905000000000001
2000-11-09,0.0
2000-11-10,0.0
2000-11-13,0.0
2000-11-14,-4.7059
2000-11-15,2.4691
2000-11-16,0.0
2000-11-17,1.2048
2000-11-20,0.0
2000-11-21,0.0
2000-11-22,0.0
2000-11-24,2.3810000000000002
2000-11-27,0.0
2000-11-28,0.0
2000-11-29,-6.9767
2000-11-30,2.5
2000-12-04,-1.2195
2000-12-05,3.7037
2000-12-06,1.7143000000000002
2000-12-07,0.0
2000-12-08,0.0
2000-12-11,2.3810000000000002
2000-12-12,-4.6512
2000-12-13,-1.2195
2000-12-18,1.2346
2000-12-19,2.439
2000-12-20,0.0
2000-12-21,2.3810000000000002
2000-12-22,-2.3256
2000-12-26,2.3810000000000002
2000-12-27,0.0
2000-12-28,-2.3256
2000-12-29,0.0
2001-01-03,-1.1905000000000001
2001-01-05,-3.6145
2001-01-09,2.5
2001-01-10,-2.439
2001-01-12,5.0
2001-01-16,-4.7619
2001-01-17,0.0
2001-01-22,5.0
2001-01-24,0.0
2001-01-25,2.3810000000000002
2001-01-30,-6.9767
2001-01-31,3.0
2001-02-02,1.7476
2001-02-08,-3.626
2001-02-09,1.9802
2001-02-21,0.0
2001-02-23,0.9709
2001-02-26,-3.8462
2001-03-02,2.0
2001-03-05,-1.9607999999999999
2001-03-06,-2.0
2001-03-07,-1.0204
2001-03-08,0.4124
2001-03-12,2.6694
2001-03-14,3.0
2001-03-16,0.0
2001-03-23,-11.7647
2001-03-26,-5.5556
2001-03-27,0.0
2001-03-29,0.0
2001-03-30,0.0
2001-04-02,-2.3529
2001-04-03,-3.6145
2001-04-06,-1.25
2001-04-10,1.2658
2001-04-11,0.0
2001-04-19,3.75
2001-04-20,-1.2048
2001-04-23,0.0
2001-04-27,3.6585
2001-05-01,-0.2353
2001-05-04,-2.1226
2001-05-10,-2.4096
2001-05-14,2.4691
2001-05-22,1.9277
2001-06-01,-3.0733
2001-06-04,3.6585
2001-06-12,0.0
2001-06-15,2.3810000000000002
2001-06-25,-1.1628
2001-06-27,0.0
2001-07-03,-2.3529
2001-07-05,2.4096
2001-07-06,-2.3529
2001-07-10,0.0
2001-07-11,0.0
2001-07-12,-2.4096
2001-07-13,1.9752999999999998
2001-07-16,-5.569
2001-07-17,5.1282
2001-07-20,-1.2195
2001-07-23,-1.2346
2001-07-24,-2.5
2001-07-26,-1.2821
2001-07-30,1.2987
2001-07-31,0.0
2001-08-02,0.0
2001-08-03,-2.5641
2001-08-09,7.8947
2001-08-13,-3.6585
2001-08-14,0.0
2001-08-16,0.7595
2001-08-17,0.0
2001-08-20,-3.2663
2001-08-21,-2.3377
2001-08-29,5.0532
2001-08-30,-2.5316
2001-09-07,-3.8961
2001-09-10,0.0
2001-09-17,-4.1096
2001-09-18,15.7143
2001-09-19,0.7407
2001-09-20,-0.7353
2001-09-21,-1.2346
2001-09-24,6.25
2001-09-25,5.8824
2001-09-26,8.8889
2001-09-27,3.6734999999999998
2001-09-28,0.3937
2001-10-01,1.9607999999999999
2001-10-02,0.5769
2001-10-03,-4.3977
2001-10-04,2.0
2001-10-08,1.9607999999999999
2001-10-09,-1.9231
2001-10-10,3.1373
2001-10-11,1.7109999999999999
2001-10-12,-1.8692
2001-10-15,-2.8571
2001-10-17,0.0
2001-10-18,3.9215999999999998
2001-10-19,-5.6604
2001-10-22,4.0
2001-10-23,-1.7308
2001-10-25,0.0
2001-10-26,-2.1526
2001-10-29,2.0
2001-10-30,0.0
2001-10-31,0.9804
2001-11-01,-1.9417
2001-11-06,0.9901
2001-11-07,0.0
2001-11-08,2.9412000000000003
2001-11-09,0.9524
2001-11-12,1.6981000000000002
2001-11-13,1.1132
2001-11-15,-4.5872
2001-11-16,5.5769
2001-11-19,-1.6393
2001-11-20,3.7037
2001-11-21,0.0
2001-11-23,-3.5714
2001-11-26,2.7778
2001-11-27,1.8018
2001-11-29,1.7699
2001-11-30,-0.1739
2001-12-03,-3.3101
2001-12-05,1.8018
2001-12-06,-4.4248
2001-12-07,-0.9259
2001-12-12,-6.5421
2001-12-13,3.0303
2001-12-14,2.9412000000000003
2001-12-17,0.0
2001-12-19,-2.8571
2001-12-20,2.9412000000000003
2001-12-21,4.7619
2001-12-24,-0.9091
2001-12-26,1.8349
2002-01-03,-1.8018
2002-01-07,-2.7523
2002-01-09,10.3774
2002-01-10,-1.7094
2002-01-11,-0.8696
2002-01-14,0.8772
2002-01-15,1.7391
2002-01-16,-0.8547
2002-01-17,-0.8621
2002-01-18,0.5217
2002-01-22,-1.3841
2002-01-23,-0.5263
2002-01-24,0.7055
2002-01-30,-1.9264000000000001
2002-01-31,5.0
2002-02-08,0.0
2002-02-12,-6.4626
2002-02-15,6.3636
2002-02-27,-7.6923
2002-02-28,4.6296
2002-03-05,-2.6549
2002-03-07,-3.6364
2002-03-13,13.2075
2002-03-14,-1.6806999999999999
2002-03-15,0.5128
2002-03-18,0.0
2002-03-19,0.0
2002-03-20,-2.2109
2002-03-21,2.4348
2002-03-22,-0.8489
2002-03-25,0.8562
2002-03-26,0.0
2002-03-27,0.0
2002-04-01,-2.3769
2002-04-05,1.7391
2002-04-10,-1.5385
2002-04-15,-0.1736
2002-04-16,0.0
2002-04-18,0.0
2002-04-23,0.0
2002-04-26,0.0
2002-04-29,-1.7391
2002-04-30,0.885
2002-05-01,1.7544
2002-05-03,-0.6897
2002-05-06,-0.6944
2002-05-08,1.3986
2002-05-09,-0.8621
2002-05-10,0.0
2002-05-14,0.8696
2002-05-15,9.4828
2002-05-16,9.4488
2002-05-17,0.7194
2002-05-20,-2.8571
2002-05-22,1.4706000000000001
2002-05-24,1.1594
2002-05-28,1.0029
2002-05-30,-0.7092
2002-05-31,0.0
2002-06-04,-1.4285999999999999
2002-06-05,1.4493
2002-06-06,1.4285999999999999
2002-06-07,1.4085
2002-06-10,-1.3889
2002-06-11,2.1127
2002-06-12,2.7586
2002-06-13,0.0
2002-06-14,-0.1351
2002-06-17,0.8119
2002-06-18,-0.9396
2002-06-19,0.0
2002-06-21,-1.084
2002-06-24,0.0
2002-06-27,0.0
2002-06-28,1.3699
2002-07-01,0.0
2002-07-05,0.0
2002-07-11,-1.3514
2002-07-25,0.6849
2002-07-29,-0.5442
2002-08-05,-2.1888
2002-08-09,0.6993
2002-08-12,-1.6667
2002-08-13,0.0
2002-08-16,2.2599
2002-08-27,-1.2431
2002-08-29,-0.6993
2002-08-30,-0.2817
2002-09-06,-0.1412
2002-09-09,0.0
2002-09-13,1.1412
2002-09-16,0.0
2002-09-19,0.0
2002-09-26,0.0
2002-09-27,-0.9873
2002-09-30,6.8376
2002-10-03,-2.6667
2002-10-04,1.3699
2002-10-07,-0.6757
2002-10-10,-1.3605
2002-10-11,1.2414
2002-10-16,1.4986
2002-10-17,1.3423
2002-10-18,0.0
2002-10-21,0.6623
2002-10-22,0.0
2002-10-23,1.3158
2002-10-24,3.2468
2002-10-25,0.5031
2002-10-29,0.7509
2002-10-30,9.3168
2002-11-01,1.7045
2002-11-04,0.5587
2002-11-05,-2.2222
2002-11-07,1.7045
2002-11-08,1.6760000000000002
2002-11-13,0.4396
2002-11-14,3.3917
2002-11-15,-1.5873
2002-11-18,-1.0753
2002-11-19,1.087
2002-11-20,-1.6129
2002-11-21,1.6393
2002-11-25,-2.1505
2002-11-26,-0.8791
2002-11-27,1.9956
2002-11-29,0.5435
2002-12-02,-3.7838000000000003
2002-12-04,1.6854
2002-12-05,-1.105
2002-12-06,-1.1173
2002-12-09,-2.2599
2002-12-10,-0.578
2002-12-11,-0.5814
2002-12-12,3.0624
2002-12-13,1.1429
2002-12-18,0.0
2002-12-20,0.565
2002-12-23,2.2472
2002-12-26,-2.7473
2002-12-27,1.1299
2002-12-30,-1.1173
2002-12-31,-0.565
2003-01-02,0.5682
2003-01-03,-2.8249
2003-01-06,-3.4884
2003-01-07,-1.2048
2003-01-08,-4.878
2003-01-09,-1.9231
2003-01-10,0.6536
2003-01-14,-1.9481000000000002
2003-01-15,-1.3245
2003-01-16,2.0134
2003-01-17,3.2895
2003-01-21,-1.2739
2003-01-22,0.0
2003-01-23,0.0
2003-01-24,1.2903
2003-01-28,0.5096
2003-01-30,0.7605
2003-01-31,0.3774
2003-02-05,-1.6291
2003-02-10,-1.6561
2003-02-12,1.6839
2003-02-25,1.7833999999999999
2003-02-28,-3.0038
2003-03-04,0.6452
2003-03-05,1.2821
2003-03-06,0.3797
2003-03-11,-0.3783
2003-03-17,0.7653
2003-03-18,3.7975
2003-03-20,-2.439
2003-03-26,-3.75
2003-03-28,-1.9481000000000002
2003-03-31,3.9735
2003-04-01,-3.1847
2003-04-11,-1.9737
2003-04-14,-2.0134
2003-04-15,2.0548
2003-04-16,-0.6711
2003-04-17,-0.2703
2003-04-21,0.813
2003-04-22,1.4785
2003-04-23,0.0
2003-04-24,0.3974
2003-04-25,0.0
2003-04-29,-2.3747
2003-05-01,-0.6757
2003-05-02,0.4082
2003-05-05,-1.084
2003-05-06,-5.4795
2003-05-07,-3.6231999999999998
2003-05-08,-2.2556
2003-05-09,6.9231
2003-05-12,-2.8777
2003-05-13,1.4815
2003-05-14,-2.9196999999999997
2003-05-15,0.0
2003-05-27,1.8045
2003-06-02,1.1817
2003-06-04,1.3139
2003-06-05,-2.0173
2003-06-16,-2.0772
2003-06-17,-0.7576
2003-06-18,-2.2901
2003-06-19,0.0
2003-06-20,-1.5625
2003-06-23,-1.2698
2003-06-24,-1.9293
2003-06-26,0.1639
2003-06-27,0.6547
2003-06-30,0.4878
2003-07-02,0.0
2003-07-03,0.0
2003-07-07,-1.2945
2003-07-08,-0.3279
2003-07-11,1.9737
2003-07-14,4.8387
2003-07-15,0.0
2003-07-16,0.7692
2003-07-17,3.8167999999999997
2003-07-18,0.0
2003-07-24,-2.7941000000000003
2003-07-25,0.7564
2003-07-28,3.6036
2003-07-29,0.7246
2003-07-30,-5.036
2003-07-31,-1.5152
2003-08-04,1.5385
2003-08-05,-1.5152
2003-08-06,0.0
2003-08-12,-2.1538
2003-08-13,2.2013
2003-08-14,-0.7692
2003-08-18,-0.7752
2003-08-25,2.6563
2003-08-26,1.2177
2003-08-27,2.2556
2003-08-28,-2.9412000000000003
2003-08-29,1.2121
2003-09-02,1.7964
2003-09-10,-1.4706000000000001
2003-09-11,-1.4925
2003-09-12,-1.5152
2003-09-18,0.9317
2003-09-19,3.0769
2003-09-22,0.0
2003-09-23,1.4925
2003-09-24,0.0
2003-09-25,5.8824
2003-09-26,4.1667
2003-09-29,8.0
2003-09-30,-1.8519
2003-10-01,2.8931
2003-10-02,-2.2005
2003-10-03,-3.5
2003-10-06,8.8083
2003-10-07,0.0
2003-10-08,0.0
2003-10-09,-2.3810000000000002
2003-10-13,1.8293
2003-10-15,-3.5928
2003-10-16,3.7267
2003-10-17,0.5988
2003-10-27,5.3571
2003-10-28,1.1299
2003-10-29,0.5587
2003-10-31,0.0
2003-11-05,0.0
2003-11-06,0.0
2003-11-14,-1.6667
2003-11-17,0.0
2003-11-24,2.7119
2003-11-25,-0.44
2003-11-26,1.2155
2003-11-28,-0.1092
2003-12-01,4.8087
2003-12-02,1.5641
2003-12-03,0.1027
2003-12-04,2.0513
2003-12-05,-1.9095
2003-12-08,-0.8197
2003-12-09,0.4132
2003-12-10,1.4403000000000001
2003-12-11,0.0
2003-12-12,3.5714
2003-12-15,3.4483
2003-12-16,3.8095
2003-12-17,-1.7431
2003-12-18,-0.0934
2003-12-19,0.1869
2003-12-22,-4.3843
2003-12-23,1.4634
2003-12-24,-1.4423
2003-12-26,1.4634
2003-12-29,-1.3462
2003-12-30,-0.1949
2003-12-31,-2.3437
2004-01-02,-9.5
2004-01-05,-0.3315
2004-01-06,3.1042
2004-01-07,0.8602
2004-01-08,1.0661
2004-01-09,2.1097
2004-01-13,3.0992
2004-01-14,-4.3086
2004-01-15,0.5236
2004-01-16,2.2917
2004-01-20,1.3237999999999999
2004-01-21,1.5074999999999998
2004-01-22,0.5941
2004-01-23,0.2953
2004-01-27,-1.8646
2004-01-28,0.3
2004-01-29,0.4985
2004-01-30,-0.1984
2004-02-02,1.8887
2004-02-03,-3.122
2004-02-04,-0.1007
2004-02-05,12.9032
2004-02-06,-1.7856999999999998
2004-02-11,0.0
2004-02-12,0.9091
2004-02-13,0.9009
2004-02-17,-0.0893
2004-02-18,-0.8043
2004-02-20,0.4505
2004-02-23,-0.8969
2004-02-25,0.0
2004-02-26,-1.5385
2004-02-27,-0.7353
2004-03-05,0.9259
2004-03-08,-0.367
2004-03-09,4.0516
2004-03-10,4.5133
2004-03-11,-1.2766
2004-03-12,0.0
2004-03-15,-0.8621
2004-03-16,-1.5652
2004-03-17,-15.1943
2004-03-18,0.5208
2004-03-19,1.0363
2004-03-22,3.5897
2004-03-23,2.9703
2004-03-24,-1.3462
2004-03-26,0.9747
2004-03-29,0.0
2004-03-30,-0.5792
2004-04-02,-2.7184
2004-04-05,0.998
2004-04-06,-0.1976
2004-04-07,-0.495
2004-04-12,1.4925
2004-04-16,0.4902
2004-04-21,-0.9756
2004-04-22,1.4778
2004-04-23,2.4272
2004-04-26,-0.2844
2004-04-27,-2.0913
2004-05-05,-0.0971
2004-05-06,-1.069
2004-05-10,0.0
2004-05-11,-0.7859
2004-05-12,0.0
2004-05-14,1.4851
2004-05-18,-1.9512
2004-05-21,-0.4975
2004-05-24,-0.5
2004-05-25,0.5025
2004-05-26,-0.5
2004-05-27,-0.804
2004-06-02,-2.229
2004-06-07,-3.1088
2004-06-08,-0.7487
2004-06-09,-0.2155
2004-06-10,0.0
2004-06-14,-1.6303999999999998
2004-06-15,7.6243
2004-06-16,0.1027
2004-06-17,-0.5128
2004-06-21,-2.0619
2004-06-22,1.8947
2004-06-23,0.6198
2004-06-29,-0.5133
2004-06-30,-0.9288
2004-07-01,0.0
2004-07-02,0.0
2004-07-06,0.9375
2004-07-07,-0.9288
2004-07-08,-1.0417
2004-07-09,0.0
2004-07-12,-1.0526
2004-07-13,1.0638
2004-07-14,-1.0526
2004-07-15,1.0638
2004-07-19,1.0526
2004-07-22,-1.0417
2004-07-23,-1.0526
2004-07-28,-1.0638
2004-07-29,0.0
2004-08-02,-3.2258
2004-08-04,-1.6667
2004-08-06,-3.3898
2004-08-09,0.0
2004-08-10,0.5848
2004-08-12,0.0
2004-08-13,0.0
2004-08-16,0.0
2004-08-17,-1.1628
2004-08-19,0.0
2004-08-20,1.1764999999999999
2004-08-23,0.0
2004-08-24,2.3256
2004-08-25,0.0
2004-08-26,-2.8409
2004-08-30,1.1696
2004-08-31,-1.1561
2004-09-01,1.1696
2004-09-02,0.578
2004-09-03,0.5747
2004-09-08,0.0
2004-09-09,1.1429
2004-09-10,2.8249
2004-09-13,3.2967
2004-09-14,3.5106
2004-09-15,11.8191
2004-09-16,5.7904
2004-09-17,1.2163
2004-09-20,-4.721
2004-09-21,1.3514
2004-09-22,0.0889
2004-09-23,0.4464
2004-09-24,0.8889
2004-09-27,1.3216
2004-09-28,-1.7391
2004-09-30,-2.6549
2004-10-04,1.8182
2004-10-05,-1.3393
2004-10-07,-0.4525
2004-10-08,0.0909
2004-10-11,-0.545
2004-10-12,3.2877
2004-10-14,2.122
2004-10-15,0.8658
2004-10-18,-0.3433
2004-10-19,2.0672
2004-10-20,0.4219
2004-10-21,-0.8403
2004-10-22,0.8475
2004-10-25,-0.2521
2004-10-26,-0.5055
2004-10-27,-0.508
2004-10-29,-2.1277
2004-11-01,12.1739
2004-11-02,-1.1628
2004-11-03,0.3922
2004-11-04,-3.125
2004-11-05,-0.8065
2004-11-08,3.6585
2004-11-09,1.1764999999999999
2004-11-10,3.1008
2004-11-11,2.9323
2004-11-12,-0.3652
2004-11-15,-2.4927
2004-11-16,2.2556
2004-11-17,2.2059
2004-11-18,-2.1583
2004-11-19,2.2059
2004-11-22,-0.3597
2004-11-23,0.361
2004-11-24,-0.7194
2004-11-26,0.3623
2004-11-29,1.7328999999999999
2004-11-30,-0.6388
2004-12-02,0.7143
2004-12-03,-1.4184
2004-12-06,0.7194
2004-12-07,-2.2143
2004-12-08,-14.1709
2004-12-09,-5.9574
2004-12-10,4.0724
2004-12-13,-2.5217
2004-12-14,-0.9813
2004-12-15,0.0
2004-12-16,-0.1802
2004-12-17,0.8182
2004-12-20,1.8936
2004-12-21,-0.708
2004-12-22,-0.6239
2004-12-27,-0.3587
2004-12-28,1.2601
2004-12-29,0.8
2004-12-30,-2.5573
2004-12-31,-0.9955
2005-01-03,-1.3711
2005-01-04,-0.8341
2005-01-05,1.5888
2005-01-06,-3.3119
2005-01-07,-2.4737999999999998
2005-01-10,4.3902
2005-01-11,2.8037
2005-01-12,1.8182
2005-01-13,1.9643000000000002
2005-01-14,0.5254
2005-01-18,-1.6551
2005-01-19,1.6829
2005-01-20,2.3519
2005-01-21,1.2766
2005-01-24,7.1429
2005-01-25,1.6471
2005-01-26,0.0772
2005-01-27,0.6168
2005-01-28,-0.0766
2005-01-31,0.4601
2005-02-01,1.145
2005-02-02,0.5283
2005-02-03,0.6006
2005-02-04,0.0
2005-02-07,0.4478
2005-02-08,-0.8915
2005-02-09,-0.9745
2005-02-10,0.1514
2005-02-11,0.6047
2005-02-14,0.6762
2005-02-15,0.0746
2005-02-16,-1.1931
2005-02-17,-0.1509
2005-02-18,0.907
2005-02-23,-1.1236
2005-02-24,-0.303
2005-02-25,-0.6079
2005-02-28,-0.3058
2005-03-01,1.0735999999999999
2005-03-02,0.1517
2005-03-03,1.0606
2005-03-04,-3.5232
2005-03-07,0.8547
2005-03-08,-0.9245
2005-03-09,0.2333
2005-03-11,-0.6982
2005-03-14,-1.1719
2005-03-15,-0.5534
2005-03-16,-2.8617
2005-03-17,2.1417
2005-03-18,-3.2258
2005-03-21,-0.3333
2005-03-22,-1.5886
2005-03-23,-2.3789
2005-03-24,-1.6536
2005-03-28,0.0
2005-03-29,0.0
2005-03-30,-0.354
2005-03-31,1.0657
2005-04-01,0.7909
2005-04-04,1.5693000000000001
2005-04-05,1.4592
2005-04-06,0.0846
2005-04-08,-2.3669000000000002
2005-04-11,0.7792
2005-04-12,2.8350999999999997
2005-04-13,-0.2506
2005-04-15,0.1675
2005-04-18,0.0836
2005-04-19,0.0
2005-04-20,0.2506
2005-04-21,0.0
2005-04-22,-1.75
2005-04-25,1.1026
2005-04-26,0.2517
2005-04-27,1.2551999999999999
2005-04-28,-0.4132
2005-04-29,-1.9917
2005-05-02,0.254
2005-05-03,0.3378
2005-05-04,1.0943
2005-05-05,-0.3331
2005-05-06,-1.0025
2005-05-09,0.5063
2005-05-10,0.084
2005-05-11,-0.3356
2005-05-12,0.8418
2005-05-13,-0.2504
2005-05-17,-0.3347
2005-05-18,-2.351
2005-05-24,0.4299
2005-05-25,-1.113
2005-05-27,0.8658
2005-05-31,0.6009
2005-06-01,-1.8771
2005-06-02,-0.1739
2005-06-03,0.2668
2005-06-06,-0.0923
2005-06-07,0.0
2005-06-08,0.0
2005-06-09,-0.1739
2005-06-10,-0.6969
2005-06-13,10.1754
2005-06-14,0.8758
2005-06-15,0.4766
2005-06-16,-0.8696
2005-06-17,-0.319
2005-06-20,-1.6
2005-06-21,0.9756
2005-06-22,0.4831
2005-06-23,-0.3205
2005-06-24,-0.8039
2005-06-27,0.2431
2005-06-28,-0.8892
2005-06-29,0.2447
2005-06-30,0.0
2005-07-01,0.0814
2005-07-05,-0.2439
2005-07-06,0.2445
2005-07-07,1.0569
2005-07-08,-1.4481
2005-07-12,-0.2449
2005-07-13,0.0818
2005-07-14,0.5724
2005-07-15,-0.5691
2005-07-18,0.0818
2005-07-19,0.3268
2005-07-20,0.0
2005-07-21,-0.3257
2005-07-22,0.0817
2005-07-25,0.1633
2005-07-26,0.2445
2005-07-27,1.2195
2005-07-28,0.5622
2005-07-29,1.1182
2005-08-01,-0.3949
2005-08-02,0.2379
2005-08-03,0.0791
2005-08-04,0.0
2005-08-05,0.0
2005-08-08,0.0
2005-08-09,0.0
2005-08-10,-0.8696
2005-08-12,0.8772
2005-08-15,-0.2372
2005-08-16,-0.2377
2005-08-18,0.1589
2005-08-19,0.2379
2005-08-22,0.0
2005-08-23,-0.2373
2005-08-24,-0.4758
2005-08-25,0.7968
2005-08-26,-0.0791
2005-08-29,0.0
2005-08-30,-1.0285
2005-08-31,-0.8793
2005-09-01,0.1613
2005-09-02,0.8052
2005-09-06,0.0
2005-09-07,-0.2396
2005-09-08,0.0
2005-09-09,-0.0801
2005-09-12,-0.641
2005-09-13,0.0
2005-09-14,-0.2419
2005-09-15,0.8084
2005-09-16,0.8878
2005-09-19,0.0
2005-09-20,0.0
2005-09-21,-1.6
2005-09-22,0.4065
2005-09-23,0.2429
2005-09-26,0.8078
2005-09-27,-0.641
2005-09-28,-1.0484
2005-09-29,1.467
2005-09-30,0.4016
2005-10-03,-0.16
2005-10-04,0.0
2005-10-05,0.1603
2005-10-06,0.8
2005-10-07,-0.2381
2005-10-10,-0.1591
2005-10-12,-0.239
2005-10-13,-0.0799
2005-10-14,2.3181
2005-10-17,2.7344
2005-10-18,0.2281
2005-10-19,-0.0759
2005-10-20,-0.4556
2005-10-21,0.3051
2005-10-24,-0.5323
2005-10-25,-0.4587
2005-10-26,-0.5376
2005-10-27,0.3861
2005-10-28,-2.3077
2005-10-31,0.0
2005-11-01,-0.3937
2005-11-02,-1.1858
2005-11-03,0.0
2005-11-04,0.0
2005-11-07,0.0
2005-11-08,4.0
2005-11-09,0.0769
2005-11-10,0.0
2005-11-11,0.2306
2005-11-14,-0.2301
2005-11-15,1.4604
2005-11-16,2.197
2005-11-17,0.2965
2005-11-18,-4.952
2005-11-21,-1.5552000000000001
2005-11-22,-1.5798
2005-11-23,0.0803
2005-11-25,0.0
2005-11-28,0.2406
2005-11-29,3.84
2005-12-01,0.1541
2005-12-06,-10.3846
2005-12-08,20.1717
2005-12-09,-14.2857
2005-12-12,-4.1667
2005-12-14,-1.0435
2005-12-15,-4.8673
2005-12-16,6.9767
2005-12-19,-4.3478
2005-12-20,2.2727
2005-12-21,-4.4444
2005-12-22,0.4651
2005-12-23,0.0
2005-12-28,-0.9259
2005-12-29,-3.7382999999999997
2005-12-30,-0.9709
2006-01-03,-4.2157
2006-01-04,0.3071
2006-01-05,1.0204
2006-01-06,-2.0202
2006-01-09,0.0
2006-01-10,-1.0309
2006-01-11,-4.6875
2006-01-12,0.0
2006-01-13,1.0929
2006-01-17,0.5405
2006-01-18,1.6129
2006-01-19,0.5291
2006-01-20,1.0526
2006-01-23,1.1458
2006-01-24,3.0896
2006-01-25,-0.0999
2006-01-26,0.0
2006-01-27,0.0
2006-01-31,2.0
2006-02-01,0.0
2006-02-02,0.4902
2006-02-03,0.4878
2006-02-06,4.3689
2006-02-07,-2.3256
2006-02-08,-1.9048
2006-02-09,-0.9709
2006-02-10,0.0
2006-02-13,2.9412000000000003
2006-02-15,-1.2381
2006-02-16,1.2536
2006-02-17,-0.9524
2006-02-23,1.1538
2006-03-01,-1.1407
2006-03-02,0.0
2006-03-03,0.4808
2006-03-06,-0.3828
2006-03-07,0.3842
2006-03-08,0.0
2006-03-09,-0.4785
2006-03-10,0.0
2006-03-13,-0.4808
2006-03-15,9.2754
2006-03-16,-4.2743
2006-03-17,0.0
2006-03-20,0.9302
2006-03-21,-0.8295
2006-03-22,0.3717
2006-03-23,1.8519
2006-03-24,0.0
2006-03-27,-0.6364
2006-03-28,-0.2745
2006-03-29,3.211
2006-03-30,-2.0444
2006-03-31,2.0871
2006-04-03,-0.3556
2006-04-04,0.3568
2006-04-05,-2.2222
2006-04-06,0.9091
2006-04-07,0.0
2006-04-10,0.0
2006-04-11,-0.0901
2006-04-12,-0.7214
2006-04-13,0.8174
2006-04-17,-0.8108
2006-04-18,0.8174
2006-04-19,0.0
2006-04-20,0.0
2006-04-24,0.0
2006-04-28,0.0
2006-05-01,-0.4505
2006-05-03,3.1673999999999998
2006-05-04,-2.6316
2006-05-05,0.0
2006-05-08,1.3514
2006-05-09,-1.1556
2006-05-10,1.259
2006-05-15,-1.7762
2006-05-16,0.3617
2006-05-17,0.0
2006-05-18,1.8018
2006-05-19,-1.3274
2006-05-22,1.7936999999999999
2006-05-23,-2.2026
2006-05-25,2.7027
2006-05-26,-1.7544
2006-05-30,-0.4464
2006-06-01,-0.4484
2006-06-02,0.4505
2006-06-06,0.8969
2006-06-07,-0.1778
2006-06-08,2.2422
2006-06-12,-1.3158
2006-06-13,1.3333
2006-06-14,0.8772
