ticker,CNNE US Equity
2014-11-10,1.294
2014-11-11,-0.3549
2014-11-12,1.9231
2014-11-13,0.6289
2014-11-14,-0.5556
2014-11-17,1.6061
2014-11-18,-0.4124
2014-11-19,-0.4141
2014-11-20,-2.2176
2014-11-21,0.4252
2014-11-24,0.4234
2014-11-25,0.1405
2014-11-26,-0.3509
2014-11-28,0.493
2014-12-01,0.7008
2014-12-02,0.4871
2014-12-03,0.0693
2014-12-04,0.346
2014-12-05,1.3103
2014-12-08,1.7699
2014-12-09,-0.8696
2014-12-10,-2.3617
2014-12-11,-0.6911
2014-12-12,-2.1573
2014-12-15,-0.1422
2014-12-16,-0.2137
2014-12-17,3.3547000000000002
2014-12-18,-0.1381
2014-12-19,1.2448
2014-12-22,0.0
2014-12-23,0.2732
2014-12-24,3.8828
2014-12-26,0.1311
2014-12-29,-0.9168
2014-12-30,1.1236
2014-12-31,2.8758
2015-01-02,-3.246
2015-01-05,5.168
2015-01-06,-1.638
2015-01-07,1.5819999999999999
2015-01-08,5.2459
2015-01-09,-3.972
2015-01-12,-0.1622
2015-01-13,-0.2437
2015-01-14,-0.9772
2015-01-15,-1.6447
2015-01-16,1.9231
2015-01-20,0.0
2015-01-21,0.4102
2015-01-22,0.4902
2015-01-23,-0.0813
2015-01-26,2.5224
2015-01-27,1.1905000000000001
2015-01-28,-0.7843
2015-01-29,-0.0791
2015-01-30,-1.8987
2015-02-02,2.8226
2015-02-03,-0.9412
2015-02-04,-0.9501
2015-02-05,0.3197
2015-02-06,0.5578
2015-02-09,-0.1585
2015-02-10,1.9048
2015-02-11,0.3894
2015-02-12,-1.1637
2015-02-13,-1.1774
2015-02-17,4.0508
2015-02-18,-0.229
2015-02-19,7.8041
2015-02-20,1.6324
2015-02-23,1.2570000000000001
2015-02-24,1.3793
2015-02-25,0.8163
2015-02-26,-0.135
2015-02-27,0.6081
2015-03-02,0.1343
2015-03-03,-0.6707
2015-03-04,0.0
2015-03-05,0.4727
2015-03-06,-0.2688
2015-03-09,0.0674
2015-03-10,0.202
2015-03-11,-0.1344
2015-03-12,-0.3365
2015-03-13,-0.4727
2015-03-16,-0.2035
2015-03-17,-0.4079
2015-03-18,-0.2048
2015-03-19,2.1888
2015-03-20,0.6693
2015-03-23,-3.391
2015-03-24,0.2065
2015-03-25,-1.3736
2015-03-26,-0.766
2015-03-27,-1.5439
2015-03-30,1.9243999999999999
2015-03-31,-1.3986
2015-04-01,0.4965
2015-04-02,1.7643
2015-04-06,1.4563
2015-04-07,-0.8886
2015-04-08,1.5862
2015-04-09,-0.5431
2015-04-10,0.9556
2015-04-13,-0.9466
2015-04-14,0.1365
2015-04-15,-0.1363
2015-04-16,0.0
2015-04-17,-0.0683
2015-04-20,0.2049
2015-04-21,0.4772
2015-04-22,0.0678
2015-04-23,0.339
2015-04-24,1.2162
2015-04-27,-0.4005
2015-04-28,-0.067
2015-04-29,-1.4085
2015-04-30,1.7006999999999999
2015-05-01,-1.0033
2015-05-04,1.1486
2015-05-05,-0.4676
2015-05-06,2.0134
2015-05-07,-1.3158
2015-05-08,-1.0
2015-05-11,0.4714
2015-05-12,-0.4692
2015-05-13,0.8081
2015-05-14,0.5344
2015-05-15,-0.1993
2015-05-18,0.0
2015-05-19,1.5312999999999999
2015-05-20,-0.5246
2015-05-21,-1.2525
2015-05-22,-0.6676
2015-05-26,0.4704
2015-05-27,0.4013
2015-05-28,1.3324
2015-05-29,0.9862
2015-06-01,1.7578
2015-06-02,-2.2393
2015-06-03,-0.9817
2015-06-04,-0.8592
2015-06-05,-0.1333
2015-06-08,0.0668
2015-06-09,-1.0674
2015-06-10,1.7532
2015-06-11,1.3254000000000001
2015-06-12,-1.5697
2015-06-15,-0.6645
2015-06-16,0.4013
2015-06-17,-0.2665
2015-06-18,0.8016
2015-06-19,0.9278
2015-06-22,0.7879
2015-06-23,0.0651
2015-06-24,0.5859
2015-06-25,1.3592
2015-06-26,0.894
2015-06-29,-1.3924
2015-06-30,-1.2837
2015-07-01,1.5605
2015-07-02,-0.5122
2015-07-06,0.3218
2015-07-07,-0.3207
2015-07-08,-2.7027
2015-07-09,0.0661
2015-07-10,1.1897
2015-07-13,-0.7838
2015-07-14,1.3167
2015-07-15,0.4548
2015-07-16,0.0
2015-07-17,-0.6468
2015-07-20,-1.237
2015-07-21,-0.1318
2015-07-22,0.066
2015-07-23,-0.6596
2015-07-24,-0.2656
2015-07-27,-0.3329
2015-07-28,0.8684
2015-07-29,-0.4636
2015-07-30,-4.9235
2015-07-31,1.8894
2015-08-03,1.4423
2015-08-04,0.2031
2015-08-05,0.8108
2015-08-06,-1.1394
2015-08-07,-0.0678
2015-08-10,0.3392
2015-08-11,0.6761
2015-08-12,-0.0672
2015-08-13,-0.1344
2015-08-14,0.3365
2015-08-17,0.5366
2015-08-18,0.3336
2015-08-19,-0.266
2015-08-20,-1.3333
2015-08-21,-2.4324
2015-08-24,-5.6787
2015-08-25,-0.7342
2015-08-26,0.3698
2015-08-27,2.7266
2015-08-28,3.5151
2015-08-31,0.2772
2015-09-01,-2.9717000000000002
2015-09-02,-0.2849
2015-09-03,2.3571
2015-09-04,-1.1165
2015-09-08,1.4114
2015-09-09,0.2088
2015-09-10,-0.2778
2015-09-11,-2.0195
2015-09-14,0.0
2015-09-15,0.6397
2015-09-16,-0.2119
2015-09-17,-0.3539
2015-09-18,-2.2727
2015-09-21,1.2355
2015-09-22,-2.5126
2015-09-23,-0.81
2015-09-24,0.5197
2015-09-25,0.6647
2015-09-28,-4.4021
2015-09-29,4.3867
2015-09-30,0.5146
2015-10-01,-0.6826
2015-10-02,1.8041
2015-10-05,1.7722
2015-10-06,-4.1459
2015-10-07,-0.2595
2015-10-08,-1.9081000000000001
2015-10-09,1.4147
2015-10-12,3.313
2015-10-13,-1.8565
2015-10-14,-1.0318
2015-10-15,2.5195
2015-10-16,1.3559
2015-10-19,-1.9231
2015-10-20,-0.4263
2015-10-21,-2.1404
2015-10-22,1.3123
2015-10-23,2.1589
2015-10-26,-2.2823
2015-10-27,-2.2491
2015-10-28,1.2389000000000001
2015-10-29,-1.5734
2015-10-30,-0.1776
2015-11-02,2.1352
2015-11-03,0.5226
2015-11-04,-1.8197999999999999
2015-11-05,0.0883
2015-11-06,-0.0882
2015-11-09,-0.7944
2015-11-10,-0.3559
2015-11-11,-0.8929
2015-11-12,-1.2612999999999999
2015-11-13,-1.7336
2015-11-16,0.8357
2015-11-17,-2.0258
2015-11-18,2.4436
2015-11-19,-0.0917
2015-11-20,-0.9183
2015-11-23,0.7414
2015-11-24,0.0
2015-11-25,-0.276
2015-11-27,2.3063000000000002
2015-11-30,0.9017
2015-12-01,1.2511
2015-12-02,-1.3239
2015-12-03,-1.6099999999999999
2015-12-04,0.0909
2015-12-07,-0.9991
2015-12-08,-2.2018
2015-12-09,-0.0938
2015-12-10,-1.784
2015-12-11,-4.2065
2015-12-14,-1.3972
2015-12-15,1.417
2015-12-16,-0.0998
2015-12-17,0.2997
2015-12-18,0.996
2015-12-21,0.2959
2015-12-22,1.7699
2015-12-23,4.1546
2015-12-24,2.1336
2015-12-28,0.8174
2015-12-29,1.4414
2015-12-30,1.421
2015-12-31,-1.6637
2016-01-04,-7.3019
2016-01-05,3.2661
2016-01-06,-0.8372
2016-01-07,-3.7523
2016-01-08,-2.2417
2016-01-11,-0.2991
2016-01-12,-0.2
2016-01-13,-3.8076
2016-01-14,1.5625
2016-01-15,-3.0769
2016-01-19,-3.1746
2016-01-20,1.4208
2016-01-21,1.5086
2016-01-22,0.7431
2016-01-25,-6.2171
2016-01-26,0.8989
2016-01-27,-0.1114
2016-01-28,0.4459
2016-01-29,4.1065
2016-02-01,1.8124
2016-02-02,-2.6178
2016-02-03,0.2151
2016-02-04,-1.073
2016-02-05,-3.3623
2016-02-08,0.0
2016-02-09,-2.9181
2016-02-10,-0.6936
2016-02-11,4.8894
2016-02-12,-2.2198
2016-02-16,1.9296
2016-02-17,3.3407999999999998
2016-02-18,0.6466
2016-02-19,0.6424
2016-02-22,5.8511
2016-02-23,-0.1005
2016-02-24,0.7042
2016-02-25,4.6953
2016-02-26,-0.1908
2016-02-29,-2.7725
2016-03-01,4.1298
2016-03-02,2.9273
2016-03-03,-2.4771
2016-03-04,-0.2822
2016-03-07,2.2641999999999998
2016-03-08,-4.2435
2016-03-09,2.6975
2016-03-10,-0.3752
2016-03-11,2.6365
2016-03-14,-0.0917
2016-03-15,-2.2039
2016-03-16,2.3474
2016-03-17,1.7431
2016-03-18,4.5987
2016-03-21,-3.1897
2016-03-22,-2.8495
2016-03-23,-2.7498
2016-03-24,0.0
2016-03-28,-1.3195000000000001
2016-03-29,1.9102000000000001
2016-03-30,1.0309
2016-03-31,0.6494
2016-04-01,-2.3963
2016-04-04,0.0944
2016-04-05,-0.3774
2016-04-06,0.7576
2016-04-07,-5.3571
2016-04-08,0.0
2016-04-11,0.2979
2016-04-12,3.9604
2016-04-13,2.7619
2016-04-14,-1.3902
2016-04-15,0.094
2016-04-18,0.2817
2016-04-19,1.5918
2016-04-20,0.6452
2016-04-21,-3.2967
2016-04-22,1.2311
2016-04-25,-2.8064
2016-04-26,2.7911
2016-04-27,-0.7491
2016-04-28,-0.3774
2016-04-29,1.9886
2016-05-02,5.7567
2016-05-03,-1.8437000000000001
2016-05-04,0.9839
2016-05-05,0.7086
2016-05-06,-1.5831
2016-05-09,1.966
2016-05-10,2.6292999999999997
2016-05-11,0.0
2016-05-12,0.6832
2016-05-13,-0.5089
2016-05-16,0.1705
2016-05-17,-1.1915
2016-05-18,0.7752
2016-05-19,-0.7692
2016-05-20,1.7227000000000001
2016-05-23,0.508
2016-05-24,1.6007
2016-05-25,-0.995
2016-05-26,-0.1675
2016-05-27,0.0839
2016-05-31,0.7544
2016-06-01,-0.7488
2016-06-02,0.0
2016-06-03,-0.2515
2016-06-06,1.4285999999999999
2016-06-07,2.3198
2016-06-08,-0.3239
2016-06-09,-2.0309
2016-06-10,-1.3267
2016-06-13,-0.084
2016-06-14,-0.3364
2016-06-15,-1.2658
2016-06-16,-0.3419
2016-06-17,1.1149
2016-06-20,0.8482
2016-06-21,-0.841
2016-06-22,-1.2723
2016-06-23,2.6632
2016-06-24,-2.5105
2016-06-27,-9.4421
2016-06-28,1.2322
2016-06-29,3.6517
2016-06-30,3.6134
2016-07-01,-0.7847
2016-07-05,1.1424
2016-07-06,1.1295
2016-07-07,-1.5464
2016-07-08,1.3089
2016-07-11,0.2584
2016-07-12,1.2887
2016-07-13,0.0
2016-07-14,-0.4241
2016-07-15,0.4259
2016-07-18,-0.0848
2016-07-19,-0.8489
2016-07-20,-0.3425
2016-07-21,2.2337
2016-07-22,1.0084
2016-07-25,1.5807
2016-07-26,0.0
2016-07-27,0.0819
2016-07-28,0.0818
2016-07-29,-2.453
2016-08-01,0.5868
2016-08-02,-1.5
2016-08-03,0.3384
2016-08-04,0.9275
2016-08-05,1.6707999999999998
2016-08-08,-1.3969
2016-08-09,0.6667
2016-08-10,0.745
2016-08-11,0.5752
2016-08-12,1.2255
2016-08-15,2.0178
2016-08-16,-1.5032
2016-08-17,-1.0442
2016-08-18,0.8929
2016-08-19,0.0
2016-08-22,0.2414
2016-08-23,0.9631
2016-08-24,-0.3975
2016-08-25,-0.3192
2016-08-26,-0.2402
2016-08-29,1.7657
2016-08-30,1.3407
2016-08-31,0.3113
2016-09-01,-2.2498
2016-09-02,-0.7937
2016-09-06,2.4
2016-09-07,0.0781
2016-09-08,1.4832
2016-09-09,-0.8462
2016-09-12,-0.4655
2016-09-13,-1.5588
2016-09-14,-0.7126
2016-09-15,5.5821
2016-09-16,-4.0785
2016-09-19,1.811
2016-09-20,0.464
2016-09-21,0.3079
2016-09-22,-0.5372
2016-09-23,-0.7716
2016-09-26,-2.4106
2016-09-27,0.9562
2016-09-28,0.0
2016-09-29,-3.0781
2016-09-30,1.6287
2016-10-03,0.4006
2016-10-04,-0.5587
2016-10-05,0.4013
2016-10-06,-0.6395
2016-10-07,-0.6436
2016-10-10,0.8907
2016-10-11,-1.5249000000000001
2016-10-12,0.0815
2016-10-13,-1.3844
2016-10-14,1.8993
2016-10-17,-1.5396999999999998
2016-10-18,-0.4115
2016-10-19,0.0
2016-10-20,0.8264
2016-10-21,-0.4098
2016-10-24,0.823
2016-10-25,-1.2245
2016-10-26,-0.4132
2016-10-27,-0.8299
2016-10-28,1.2551999999999999
2016-10-31,-0.4132
2016-11-01,-1.2448
2016-11-02,-1.6806999999999999
2016-11-03,-5.5556
2016-11-04,0.0
2016-11-07,0.905
2016-11-08,-0.8969
2016-11-09,2.2624
2016-11-10,3.5398
2016-11-11,5.1282
2016-11-14,-1.2195
2016-11-15,-1.2346
2016-11-16,2.0833
2016-11-17,5.7143
2016-11-18,5.4054
2016-11-21,-5.4945
2016-11-22,1.1628
2016-11-23,1.1494
2016-11-25,2.2727
2016-11-28,-1.4815
2016-11-29,-1.1278
2016-11-30,-2.6616
2016-12-01,4.2969
2016-12-02,-0.7491
2016-12-05,0.3774
2016-12-06,1.1278
2016-12-07,1.487
2016-12-08,-0.3663
2016-12-09,2.2059
2016-12-12,-0.7194
2016-12-13,-1.4493
2016-12-14,0.0
2016-12-15,1.4706000000000001
2016-12-16,2.8986
2016-12-19,1.4085
2016-12-20,-3.4722
2016-12-21,-1.0791
2016-12-22,-0.7273
2016-12-23,0.3663
2016-12-27,0.7299
2016-12-28,-0.7246
2016-12-29,0.7299
2016-12-30,-0.7246
2017-01-03,-1.0949
2017-01-04,0.0
2017-01-05,-0.369
2017-01-06,-2.963
2017-01-09,-1.9083999999999999
2017-01-10,2.3346
2017-01-11,-0.7605
2017-01-12,-2.2989
2017-01-13,1.1764999999999999
2017-01-17,-1.1628
2017-01-18,-0.7843
2017-01-19,-0.3953
2017-01-20,1.1905000000000001
2017-01-23,-0.7843
2017-01-24,2.3715
2017-01-25,0.7722
2017-01-26,-0.7663
2017-01-27,-0.3861
2017-01-30,-1.938
2017-01-31,2.7668
2017-02-01,0.0
2017-02-02,-4.2308
2017-02-03,0.0
2017-02-06,-1.2048
2017-02-07,-0.813
2017-02-08,-0.4098
2017-02-09,4.1152
2017-02-10,-3.9526
2017-02-13,3.2922000000000002
2017-02-14,1.992
2017-02-15,0.0
2017-02-16,-2.7344
2017-02-17,2.4096
2017-02-21,0.3922
2017-02-22,-1.9531
2017-02-23,-0.3984
2017-02-24,-0.8
2017-02-27,0.4032
2017-02-28,0.0
2017-03-01,1.6064
2017-03-02,-3.5573
2017-03-03,0.4098
2017-03-06,-2.0408
2017-03-07,0.0
2017-03-08,-1.25
2017-03-09,0.0
2017-03-10,-0.8439
2017-03-13,-0.4255
2017-03-14,2.1368
2017-03-15,-1.2551999999999999
2017-03-16,4.661
2017-03-17,-0.4049
2017-03-20,1.626
2017-03-21,-3.2
2017-03-22,-0.8264
2017-03-23,1.6667
2017-03-24,1.6393
2017-03-27,0.4032
2017-03-28,2.4096
2017-03-29,-0.7843
2017-03-30,2.7668
2017-03-31,1.9231
2017-04-03,-0.3774
2017-04-04,-1.8939
2017-04-05,-1.5444
2017-04-06,0.0
2017-04-07,-2.3529
2017-04-10,-1.2048
2017-04-11,0.4065
2017-04-12,-0.8097
2017-04-13,-0.4082
2017-04-17,2.8689
2017-04-18,1.5936
2017-04-19,0.0
2017-04-20,0.7843
2017-04-21,1.9455
2017-04-24,1.5267
2017-04-25,3.3835
2017-04-26,2.1818
2017-04-27,-0.7117
2017-04-28,-1.7921
2017-05-01,1.0949
2017-05-02,-1.8051
2017-05-03,-1.1029
2017-05-04,2.6022
2017-05-05,-1.8115999999999999
2017-05-08,-0.369
2017-05-09,-0.3704
2017-05-10,0.0
2017-05-11,0.0
2017-05-12,-0.3717
2017-05-15,0.7463
2017-05-16,-0.3704
2017-05-17,-2.2305
2017-05-18,1.5209000000000001
2017-05-19,0.7491
2017-05-22,0.3717
2017-05-23,-0.3704
2017-05-24,0.3717
2017-05-25,-0.7407
2017-05-26,0.7463
2017-05-30,1.4815
2017-05-31,1.8248
2017-06-01,1.4337
2017-06-02,0.0
2017-06-05,-1.7668
2017-06-06,1.0791
2017-06-07,0.0
2017-06-08,2.1352
2017-06-09,0.0
2017-06-12,1.7422
2017-06-13,0.6849
2017-06-14,1.3605
2017-06-15,0.6711
2017-06-16,0.0
2017-06-19,1.3333
2017-06-20,0.6579
2017-06-21,0.3268
2017-06-22,0.0
2017-06-23,1.3029
2017-06-26,-0.3215
2017-06-27,1.2903
2017-06-28,0.6369
2017-06-29,-0.9494
2017-06-30,0.9585
2017-07-03,0.0
2017-07-05,1.2658
2017-07-06,-0.9375
2017-07-07,0.3155
2017-07-10,-1.2579
2017-07-11,-1.5924
2017-07-12,1.2945
2017-07-13,-0.639
2017-07-14,-0.3215
2017-07-17,-0.6452
2017-07-18,0.6494
2017-07-19,2.2580999999999998
2017-07-20,1.2618
2017-07-21,1.2461
2017-07-24,0.6154
2017-07-25,1.2232
2017-07-26,1.2085
2017-07-27,0.2985
2017-07-28,1.4881
2017-07-31,1.173
2017-08-01,0.0
2017-08-02,-0.5797
2017-08-03,0.0
2017-08-04,0.2915
2017-08-07,-1.7442
2017-08-08,-0.5917
2017-08-09,0.2976
2017-08-10,0.8902
2017-08-11,-0.5882
2017-08-14,0.5917
2017-08-15,-0.8824
2017-08-16,-0.2967
2017-08-17,-1.4881
2017-08-18,-0.6042
2017-08-21,0.9119
2017-08-22,0.0
2017-08-23,-0.6024
2017-08-24,-1.8182
2017-08-25,0.6173
2017-08-28,1.8405
2017-08-29,3.012
2017-08-30,-0.8772
2017-08-31,-0.59
2017-09-01,2.6706
2017-09-05,-6.3584
2017-09-06,-0.6173
2017-09-07,-0.3106
2017-09-08,0.9346
2017-09-11,3.3951000000000002
2017-09-12,0.597
2017-09-13,0.5935
2017-09-14,-0.295
2017-09-15,0.0
2017-09-18,0.2959
2017-09-19,0.885
2017-09-20,1.462
2017-09-21,0.5764
2017-09-22,0.8596
2017-09-25,0.2841
2017-09-26,-0.8499
2017-09-27,0.0
2017-09-28,0.2857
2017-09-29,-2.2792
2017-10-02,3.7901
2017-10-03,-1.4045
2017-10-04,0.0
2017-10-05,3.7037
2017-10-06,-0.8242
2017-10-09,-0.277
2017-10-10,0.0
2017-10-11,1.1111
2017-10-12,-0.5495
2017-10-13,0.8287
2017-10-16,0.274
2017-10-17,-2.7321999999999997
2017-10-18,0.5618
2017-10-19,0.0
2017-10-20,0.5587
2017-10-23,-1.1111
2017-10-24,-1.4045
2017-10-25,0.2849
2017-10-26,-2.5568
2017-10-27,2.3324
2017-10-30,-1.9943
2017-10-31,0.2907
2017-11-01,1.4493
2017-11-02,2.0
2017-11-03,-1.4006
2017-11-06,0.2841
2017-11-07,-1.1331
2017-11-08,0.0
2017-11-09,0.0
2017-11-10,-1.1461000000000001
2017-11-13,1.4493
2017-11-14,0.0
2017-11-15,-0.8571
2017-11-16,1.1527
2017-11-17,-1.1396
2017-11-20,5.9942
2017-11-21,-3.6977
2017-11-22,-0.1694
2017-11-24,1.9231
2017-11-27,0.6659
2017-11-28,1.7088999999999999
2017-11-29,-0.6504
2017-11-30,-0.6547
2017-12-01,-2.7457000000000003
2017-12-04,-7.2276
2017-12-05,2.8606
2017-12-06,-1.0651
2017-12-07,1.4952
2017-12-08,0.8839
2017-12-11,-0.5257
2017-12-12,-0.9982
2017-12-13,-0.1186
2017-12-14,-1.3658000000000001
2017-12-15,0.4816
2017-12-18,0.4793
2017-12-19,-1.5504
2017-12-20,1.0902
2017-12-21,1.3780999999999999
2017-12-22,0.591
2017-12-26,0.5875
2017-12-27,-0.1168
2017-12-28,0.8187
2017-12-29,-1.2181
2018-01-02,-0.411
2018-01-03,-0.1769
2018-01-04,0.6497
2018-01-05,-0.5869
2018-01-08,1.1806
2018-01-09,-0.9918
2018-01-10,-0.2946
2018-01-11,0.4137
2018-01-12,0.6474
2018-01-16,-2.0468
2018-01-17,5.9104
2018-01-18,0.5073
2018-01-19,3.1969
2018-01-22,-0.8152
2018-01-23,-1.2603
2018-01-24,-0.111
2018-01-25,-1.5556
2018-01-26,-0.2257
2018-01-29,-1.0181
2018-01-30,0.1714
2018-01-31,-0.6845
2018-02-01,0.919
2018-02-02,-1.9351
2018-02-05,-3.1921
2018-02-06,1.5588
2018-02-07,1.2987
2018-02-08,-2.7972
2018-02-09,1.4388
2018-02-12,1.4184
2018-02-13,1.8648
2018-02-14,2.46
2018-02-15,-1.4517
2018-02-16,3.0595
2018-02-20,-2.4189
2018-02-21,0.9577
2018-02-22,-1.2277
2018-02-23,0.9605
2018-02-26,2.1265
2018-02-27,-0.3288
2018-02-28,1.0445
2018-03-01,1.2514
2018-03-02,0.2149
2018-03-05,1.7158
2018-03-06,-1.4233
2018-03-07,1.9786000000000001
2018-03-08,0.1573
2018-03-09,-0.5236
2018-03-12,-1.2631999999999999
2018-03-13,0.2665
2018-03-14,-1.1696
2018-03-15,1.0758
2018-03-16,-1.0112
2018-03-19,4.5161
2018-03-20,-2.0576
2018-03-21,-0.4727
2018-03-22,-0.9499
2018-03-23,-1.1721
2018-03-26,2.3181
2018-03-27,-1.3172
2018-03-28,1.0678
2018-03-29,-0.3698
2018-04-02,-1.6966999999999999
2018-04-03,0.2697
2018-04-04,0.6455
2018-04-05,0.5879
2018-04-06,-0.2657
2018-04-09,-0.5328
2018-04-10,0.857
2018-04-11,0.2124
2018-04-12,0.265
2018-04-13,2.0085
2018-04-16,-0.1554
2018-04-17,3.3212
2018-04-18,0.3014
2018-04-19,-1.5523
2018-04-20,2.238
2018-04-23,2.0398
2018-04-24,0.7314
2018-04-25,-1.5489000000000002
2018-04-26,1.7699
2018-04-27,-0.2415
2018-04-30,0.0484
2018-05-01,-0.0968
2018-05-02,-0.2907
2018-05-03,1.0204
2018-05-04,0.9139
2018-05-07,0.6673
2018-05-08,0.2367
2018-05-09,0.0472
2018-05-10,-1.6524999999999999
2018-05-11,-0.288
2018-05-14,-2.3592
2018-05-15,-0.8383
2018-05-16,-0.5967
2018-05-17,2.1511
2018-05-18,-1.9588999999999999
2018-05-21,0.3497
2018-05-22,-1.1448
2018-05-23,0.0504
2018-05-24,1.6105
2018-05-25,0.2972
2018-05-29,-0.0494
2018-05-30,-0.1976
2018-05-31,-1.0396
2018-06-01,0.4002
2018-06-04,0.5979
2018-06-05,1.2878
2018-06-06,0.0978
2018-06-07,-1.319
2018-06-08,1.7822
2018-06-11,-1.4591
2018-06-12,1.8756
2018-06-13,-1.7926
2018-06-14,0.6907
2018-06-15,-1.3229
2018-06-18,1.6882000000000001
2018-06-19,-0.8789
2018-06-20,-1.2808
2018-06-21,-1.3972
2018-06-22,-1.7713
2018-06-25,-1.6486
2018-06-26,-0.9429
2018-06-27,-2.697
2018-06-28,0.2174
2018-06-29,0.5965
2018-07-02,-0.3774
2018-07-03,-0.1082
2018-07-05,0.6501
2018-07-06,0.4306
2018-07-09,1.3397999999999999
2018-07-10,0.2644
2018-07-11,1.3713
2018-07-12,1.1446
2018-07-13,0.4115
2018-07-16,0.666
2018-07-17,0.1527
2018-07-18,0.813
2018-07-19,-0.252
2018-07-20,-0.1011
2018-07-23,-0.8093
2018-07-24,0.408
2018-07-25,-0.2031
2018-07-26,-1.0178
2018-07-27,-2.6221
2018-07-30,-3.8543
2018-07-31,0.2197
2018-08-01,0.4384
2018-08-02,-0.1637
2018-08-03,1.2568
2018-08-06,1.9428
2018-08-07,-0.2118
2018-08-08,2.3342
2018-08-09,-2.4365
2018-08-10,0.1594
2018-08-13,-3.7135
2018-08-14,1.9284
2018-08-15,1.1351
2018-08-16,3.3137
2018-08-17,0.2069
2018-08-20,-1.7553
2018-08-21,1.3663
2018-08-22,1.3997
2018-08-23,-0.8691
2018-08-24,1.444
2018-08-27,0.1525
2018-08-28,-1.1675
2018-08-29,-0.3595
2018-08-30,0.3608
2018-08-31,-0.1541
2018-09-04,0.3086
2018-09-05,0.0513
2018-09-06,0.4613
2018-09-07,0.6122
2018-09-10,0.6592
2018-09-11,-0.6045
2018-09-12,0.6082
2018-09-13,1.7631999999999999
2018-09-14,3.3663
2018-09-17,2.0594
2018-09-18,1.9708999999999999
2018-09-19,-2.2089
2018-09-20,-0.8941
2018-09-21,1.7569
2018-09-24,-0.42
2018-09-25,-0.4217
2018-09-26,-1.5059
2018-09-27,0.3822
2018-09-28,-0.2856
2018-10-01,-0.8115
2018-10-02,-0.3369
2018-10-03,1.1106
2018-10-04,-0.2388
2018-10-05,-0.6223
2018-10-08,0.1445
2018-10-09,0.0962
2018-10-10,-3.7963
2018-10-11,-2.3477
2018-10-12,-0.4092
2018-10-15,0.6677
2018-10-16,0.6633
2018-10-17,-1.3178
2018-10-18,-2.3112
2018-10-19,-1.3144
2018-10-22,0.5328
2018-10-23,-1.1129
2018-10-24,-4.7696
2018-10-25,1.1255
2018-10-26,-1.0573
2018-10-29,-2.0247
2018-10-30,3.0999
2018-10-31,2.8396
2018-11-01,0.0541
2018-11-02,-3.5173
2018-11-05,0.4487
2018-11-06,0.1675
2018-11-07,1.728
2018-11-08,-5.7534
2018-11-09,5.0581
2018-11-12,-4.3719
2018-11-13,1.331
2018-11-14,1.028
2018-11-15,1.3567
