ticker,PUBC US Equity
2015-11-03,3.7037
2015-11-04,-2.3810000000000002
2015-11-05,2.439
2015-11-06,2.3810000000000002
2015-11-10,4.6512
2015-11-11,-15.3333
2015-11-25,4.9869
2015-11-30,0.0
2015-12-03,0.0
2015-12-07,-2.5
2015-12-09,2.5641
2015-12-15,-2.5
2015-12-22,-5.1282
2015-12-24,-40.5372
2015-12-28,77.2627
2015-12-30,2.5641
2016-01-28,-25.0
2016-02-04,-23.3333
2016-02-05,2.1739
2016-02-08,7.234
2016-02-09,-8.7302
2016-02-17,14.7826
2016-02-18,-14.7727
2016-02-19,21.7778
2016-02-22,-16.0584
2016-02-25,-16.5217
2016-02-26,56.25
2016-02-29,-30.0
2016-03-02,0.0
2016-03-11,4.7619
2016-03-14,-0.4545
2016-03-22,-8.6758
2016-03-24,-2.5
2016-03-29,-23.0769
2016-03-30,0.0
2016-03-31,-16.6667
2016-04-07,-4.0
2016-04-11,20.0
2016-04-12,-2.7778
2016-04-13,-7.1429
2016-04-15,-7.6923
2016-04-18,4.1667
2016-04-20,4.0
2016-04-21,-3.8462
2016-04-25,-16.0
2016-04-26,-14.2857
2016-04-28,6.6667
2016-04-29,25.0
2016-05-02,0.0
2016-05-03,-15.8333
2016-05-04,3.9604
2016-05-05,-4.7619
2016-05-06,3.0
2016-05-11,0.0
2016-05-12,0.9709
2016-05-18,-42.3077
2016-05-19,0.0
2016-05-23,75.0
2016-05-24,4.7619
2016-05-25,-4.5455
2016-05-26,4.7619
2016-05-27,35.4545
2016-06-02,-0.604
2016-06-03,1.2829
2016-06-06,-12.6667
2016-06-07,22.1374
2016-06-08,25.0
2016-06-09,-37.5
2016-06-10,16.0
2016-06-15,-13.7931
2016-06-17,-12.0
2016-06-22,0.0
2016-06-23,-9.0909
2016-06-27,0.0
2016-06-28,-25.0
2016-06-29,-46.6667
2016-06-30,100.0
2016-07-05,6.25
2016-07-06,0.0
2016-07-14,0.0
2016-07-19,0.0
2016-07-20,0.0
2016-07-21,-30.5882
2016-07-26,-5.0847
2016-08-02,-28.5714
2016-08-05,10.0
2016-08-08,-21.5909
2016-08-09,27.5362
2016-08-10,-18.1818
2016-08-11,8.3333
2016-08-15,-7.6923
2016-08-16,2.7778
2016-08-17,0.0
2016-08-18,-2.7027
2016-08-19,-2.7778
2016-08-22,2.8571
2016-08-23,-13.8889
2016-08-29,-6.4516
2016-08-30,-13.7931
2016-08-31,4.0
2016-09-02,0.0
2016-09-06,-7.6923
2016-09-07,0.0
2016-09-08,-8.3333
2016-09-09,0.0
2016-09-13,4.5455
2016-09-14,5.6522
2016-09-15,-1.2346
2016-09-16,0.0
2016-09-19,-4.1667
2016-09-20,-4.3478
2016-09-21,4.5455
2016-09-22,0.0
2016-09-23,0.0
2016-09-26,0.0
2016-09-27,0.0
2016-09-28,0.0
2016-09-29,-8.6957
2016-09-30,0.0
2016-10-03,-9.4643
2016-10-05,-0.0657
2016-10-06,24.2105
2016-10-07,-27.9661
2016-10-11,0.0
2016-10-12,5.8824
2016-10-13,-16.1111
2016-10-14,32.4503
2016-10-17,0.0
2016-10-19,-20.0
2016-10-20,-5.625
2016-10-21,32.4503
2016-10-24,-20.0
2016-10-26,-5.625
2016-10-31,-1.2003
2016-11-01,27.3565
2016-11-03,5.2632
2016-11-07,0.0
2016-11-09,0.0
2016-11-10,0.0
2016-11-11,0.0
2016-11-15,-10.0
2016-11-16,11.1111
2016-11-17,0.0
2016-11-22,-24.5
2016-12-09,32.4503
2016-12-12,0.0
2016-12-13,0.0
2016-12-19,-12.5
2016-12-23,14.2857
2017-01-03,15.0
2017-01-09,-13.0435
2017-01-11,0.0
2017-01-25,0.0
2017-01-27,-10.0
2017-01-30,0.0
2017-01-31,-14.4444
2017-02-16,3.0032
2017-02-17,-5.1221
2017-02-23,0.0
2017-02-24,-0.3322
2017-02-27,0.3333
2017-02-28,-0.3322
2017-03-03,-10.0
2017-03-06,0.0
2017-03-23,3.7037
2017-04-07,7.1429
2017-04-17,0.0
2017-04-18,0.0
2017-04-19,-12.4583
2017-04-24,14.2313
2017-04-28,-25.0
2017-05-11,33.3333
2017-05-12,0.0
2017-05-15,0.0
2017-05-17,0.0
2017-05-19,-40.0
2017-05-23,-66.6667
2017-05-24,300.0
2017-05-26,0.0
2017-05-30,50.0
2017-06-01,11.1111
2017-06-02,0.0
2017-06-05,0.0
2017-06-07,0.0
2017-06-09,0.0
2017-06-16,-7.5
2017-06-19,2.7027
2017-06-22,0.0
2017-06-23,0.0
2017-06-27,0.2632
2017-06-29,2.3622
2017-06-30,-0.0513
2017-07-03,2.6167
2017-07-05,0.0
2017-07-06,0.0
2017-07-11,0.0
2017-07-13,0.0
2017-07-24,50.0
2017-07-25,13.3333
2017-07-26,-41.1765
2017-08-02,9.4
2017-08-10,0.5484
2017-08-11,20.4545
2017-08-14,-9.434
2017-08-16,0.0
2017-08-17,0.0
2017-08-18,10.4167
2017-08-23,-9.434
2017-08-24,0.0
2017-08-25,0.0
2017-08-30,0.0
2017-09-08,6.25
2017-09-12,-33.3333
2017-09-13,47.0588
2017-09-15,0.0
2017-09-22,-0.8
2017-09-26,0.8065
2017-09-29,-55.8
2017-10-03,103.0588
2017-10-11,-33.1491
2017-10-12,0.0
2017-10-13,-30.4667
2017-10-17,128.1879
2017-10-25,0.0
2017-11-03,-3.3613
2017-11-27,-15.3913
2017-11-30,2.261
2017-12-05,-2.1106
2017-12-06,1.6427
2017-12-13,-43.9394
2017-12-14,35.1351
2017-12-15,-24.7333
2017-12-18,32.8609
2017-12-19,-26.0
2017-12-21,17.1171
2017-12-22,-14.6154
2018-01-02,78.3784
2018-01-04,0.9596
2018-01-05,-9.955
2018-01-08,-38.8889
2018-01-19,-1.8182
2018-01-24,2.7778
2018-01-25,-5.4054
2018-02-16,-4.7619
2018-02-22,0.0
2018-02-23,0.0
2018-02-27,-50.0
2018-03-01,100.0
2018-03-13,0.0
2018-03-21,55.0
2018-03-23,-54.1935
2018-04-05,-1.4085
2018-04-18,97.1429
2018-05-04,-63.7681
2018-05-07,150.0
2018-05-08,4.0
2018-05-11,-61.5385
2018-05-14,140.0
2018-06-04,16.6667
2018-06-11,-7.6429
2018-06-18,8.2753
2018-06-21,-8.5714
2018-06-22,-4.5313
2018-07-10,10.4746
2018-07-20,3.7037
2018-07-25,0.0
2018-08-01,42.8571
2018-08-02,-30.0
2018-08-15,-37.1429
2018-08-17,-43.1818
2018-08-20,80.0
2018-08-27,-22.2222
2018-08-29,-35.7143
2018-09-04,-11.1111
2018-09-11,97.5
2018-09-12,26.5823
2018-09-13,19.5
2018-09-17,-16.318
2018-09-21,30.0
2018-09-24,-7.6923
2018-09-27,-16.6667
2018-10-03,0.0
2018-10-10,20.0
2018-10-11,8.3333
2018-10-15,0.0
2018-10-24,21.5385
2018-10-25,13.9241
2018-11-06,-16.6667
2018-11-07,-60.0
2018-11-08,150.0
2018-11-13,-66.6667
2018-11-14,100.0
2018-11-15,0.0
2018-11-26,0.0
2018-11-27,0.0
2018-12-03,0.0
2018-12-06,30.25
2018-12-12,3.6468
2018-12-18,11.1111
2018-12-26,0.0
2018-12-31,0.0
2019-01-03,-5.0
2019-01-04,-6.7368
2019-01-08,12.8668
2019-01-09,0.0
2019-01-11,16.6667
2019-01-17,-22.1143
2019-01-18,5.5759
2019-01-24,-72.2029
2019-01-28,150.0
2019-01-31,0.0
2019-02-01,0.0
2019-02-05,-39.0
2019-02-07,63.9344
2019-02-22,-39.0
2019-02-25,60.6557
2019-02-26,46.8367
2019-03-04,-57.6095
2019-03-06,0.0
2019-03-07,-65.5738
2019-03-08,209.5238
2019-03-20,-3.2308
2019-04-04,11.2878
2019-04-05,-28.5714
2019-04-11,-20.0
2019-04-15,62.5
2019-04-25,-7.8462
2019-05-01,8.5142
2019-05-03,36.9231
2019-05-07,1.1236
2019-05-08,44.4444
2019-05-09,3.0
2019-05-13,0.0
2019-05-14,-2.9126
2019-05-16,-9.2308
2019-05-21,0.0
2019-05-24,0.0
2019-05-31,-0.8475
2019-06-06,-14.5299
2019-06-11,-47.0
2019-06-13,58.4906
2019-06-19,39.2857
2019-06-21,-0.8547
2019-06-24,0.0
2019-06-26,-24.1379
2019-06-27,29.5455
2019-07-01,0.0
2019-07-03,0.0
2019-07-08,-47.3684
2019-07-09,96.6667
2019-07-10,-2.5423999999999998
2019-07-11,0.0
2019-07-15,-0.8696
2019-07-22,0.0
2019-07-24,-51.7544
2019-07-25,42.7273
2019-07-26,24.8408
2019-07-30,0.0
2019-07-31,-7.1939
2019-08-02,6.652
2019-08-06,0.0
2019-08-08,-3.8144
2019-08-12,2.8939
2019-08-13,-3.8906
2019-08-16,4.0481
2019-08-19,-1.0417
2019-08-22,0.0
2019-08-23,0.0
2019-08-27,-2.1053
2019-08-29,0.0
2019-08-30,7.5269
2019-09-03,8.9
2019-09-04,-6.3361
2019-09-05,6.3725
2019-09-06,33.6406
2019-09-09,37.931
2019-09-10,-15.0
2019-09-11,76.4706
2019-09-12,-3.3333
2019-09-16,-3.4483
2019-09-18,3.5714
2019-09-19,18.9655
2019-09-20,-13.0435
2019-09-23,0.0
2019-09-24,16.6667
2019-09-25,42.8571
2019-09-26,-38.0
2019-09-27,13.6774
2019-09-30,0.7236
2019-10-01,26.7784
2019-10-02,0.0
2019-10-03,-11.1111
2019-10-04,25.0
2019-10-07,-20.0
2019-10-09,9.975
2019-10-10,-9.0702
2019-10-11,7.5
2019-10-14,2.3256
2019-10-15,13.6364
2019-10-16,2.0
2019-10-17,17.647100000000002
2019-10-18,8.3333
2019-10-21,6.1538
2019-10-24,0.0
2019-10-25,-37.6667
2019-10-29,25.5522
2019-10-30,1.8519
2019-10-31,-18.1818
2019-11-01,22.2222
2019-11-04,-1.8182
2019-11-05,0.0
2019-11-06,0.0
2019-11-07,-16.6667
2019-11-08,-11.1111
2019-11-11,-12.5
2019-11-12,28.2857
2019-11-13,-15.3675
2019-11-19,-7.8947
2019-11-20,8.5714
2019-11-21,5.0
2019-11-22,7.5188
2019-11-25,-6.7599
2019-12-02,2.5
2019-12-03,4.878
2019-12-04,-13.9535
2019-12-05,16.2162
2019-12-06,-1.1628
2019-12-09,-8.2353
2019-12-10,-10.2564
2019-12-11,-20.0
2019-12-12,23.9286
2019-12-13,-2.0173
2019-12-16,0.0
2019-12-17,-2.9412000000000003
2019-12-18,-24.2424
2019-12-19,0.0
2019-12-20,20.0
2019-12-27,-30.0
2019-12-31,4.7619
2020-01-02,-6.8182
2020-01-03,46.3415
2020-01-07,6.6667
2020-01-08,10.9375
2020-01-09,15.493
2020-01-10,2.439
2020-01-13,-8.3333
2020-01-14,-35.0649
2020-01-15,16.0
2020-01-16,-17.2414
2020-01-17,-10.4167
2020-01-21,2.3256
2020-01-22,-4.5455
2020-01-23,28.5714
2020-01-24,-7.4074
2020-01-27,-11.6
2020-01-28,8.5973
2020-01-29,0.0
2020-01-30,0.0
2020-02-03,-8.3333
2020-02-04,8.6364
2020-02-05,0.0
2020-02-06,-7.9498
2020-02-07,-4.5455
2020-02-10,-4.7619
2020-02-11,0.0
2020-02-12,0.0
2020-02-13,-15.25
2020-02-14,-29.2035
2020-02-18,25.0
2020-02-19,33.3333
2020-02-20,5.0
2020-02-21,20.2381
2020-02-24,0.9901
2020-02-25,3.9215999999999998
2020-02-26,-1.8868
2020-02-27,25.0
2020-02-28,31.5385
2020-03-02,6.8421
2020-03-03,6.185
2020-03-04,-3.0928
2020-03-05,-3.1915
2020-03-06,-20.8791
2020-03-09,-29.1667
2020-03-10,11.7647
2020-03-11,-17.5439
2020-03-12,-4.2553
2020-03-13,-2.2222
2020-03-16,-22.7273
2020-03-17,-12.9412
2020-03-18,-39.1892
2020-03-19,5.5556
2020-03-20,5.2632
2020-03-23,2.0
2020-03-24,22.549
2020-03-25,-8.0
2020-03-26,8.7826
2020-03-27,-8.0735
2020-03-30,13.0435
2020-03-31,11.538499999999999
2020-04-01,-10.3448
2020-04-02,11.538499999999999
2020-04-03,-13.1034
2020-04-06,-7.1429
2020-04-07,-5.9829
2020-04-08,0.0
2020-04-09,4.5455
2020-04-13,-8.6957
2020-04-14,0.0
2020-04-15,-5.7143
2020-04-16,-2.0202
2020-04-17,-1.4711
2020-04-20,-10.9581
2020-04-21,5.7579
2020-04-22,17.4444
2020-04-23,3.9735
2020-04-24,-8.0983
2020-04-27,3.9604
2020-04-28,-4.6667
2020-04-29,1.8981
2020-04-30,7.2549
2020-05-01,0.5484
2020-05-04,-2.7273
2020-05-05,3.6449
2020-05-06,4.3282
2020-05-07,-9.2481
2020-05-08,-1.619
2020-05-11,-0.3872
2020-05-12,-1.5549
2020-05-13,-1.2833
2020-05-14,-1.6
2020-05-15,1.626
2020-05-18,-8.0
2020-05-19,13.7935
2020-05-20,-10.2111
2020-05-21,11.7553
2020-05-22,-4.712
2020-05-26,0.0
2020-05-27,0.0999
2020-05-28,0.0
2020-05-29,4.2914
2020-06-01,-1.7225000000000001
2020-06-02,8.0818
2020-06-03,-2.7027
2020-06-04,-7.3148
2020-06-05,0.1998
2020-06-08,4.6859
2020-06-09,-3.0476
2020-06-10,8.055
2020-06-11,-8.2273
2020-06-12,-5.894
2020-06-15,-5.1579
2020-06-16,20.9767
2020-06-17,-8.2569
2020-06-18,-8.4
2020-06-19,-1.5284
2020-06-22,20.2882
2020-06-23,1.3825
2020-06-24,-6.0909
2020-06-25,5.1307
2020-06-26,-0.0921
2020-06-29,0.0
2020-06-30,5.8986
2020-07-01,-12.0975
2020-07-02,13.8614
2020-07-06,-4.3478
2020-07-07,-8.9091
2020-07-08,6.7864
2020-07-09,-1.8692
2020-07-10,4.5714
2020-07-13,-13.1148
2020-07-14,4.8218
2020-07-15,-0.2
2020-07-16,-1.7285
2020-07-17,-3.6452
2020-07-20,5.6085
2020-07-21,0.2004
2020-07-22,4.8
2020-07-23,-2.6718
2020-07-24,-11.7647
2020-07-27,10.8889
2020-07-28,0.2004
2020-07-29,-5.1
2020-07-30,-14.5416
2020-07-31,23.3046
