ticker,EEFT US Equity
2000-05-25,-8.6957
2000-05-26,9.5238
2000-05-30,5.4348
2000-05-31,24.7423
2000-06-01,4.9587
2000-06-02,3.9370000000000003
2000-06-05,-7.5758
2000-06-06,-1.6393
2000-06-07,-3.3333
2000-06-08,0.0
2000-06-09,4.3103
2000-06-12,0.0
2000-06-13,0.8264
2000-06-14,2.459
2000-06-15,0.8
2000-06-16,0.0
2000-06-19,-1.5873
2000-06-20,-2.4194
2000-06-21,-4.9587
2000-06-22,6.9565
2000-06-23,4.065
2000-06-26,0.0
2000-06-27,-1.5625
2000-06-28,4.7619
2000-06-29,0.7576
2000-06-30,5.2632
2000-07-03,2.8571
2000-07-05,-2.7778
2000-07-06,2.8571
2000-07-07,-1.3889
2000-07-10,-7.0423
2000-07-11,1.5152
2000-07-12,-1.4925
2000-07-13,4.9242
2000-07-14,1.083
2000-07-17,-1.4285999999999999
2000-07-18,-1.4493
2000-07-19,0.7353
2000-07-20,2.1898
2000-07-21,0.5357
2000-07-24,3.73
2000-07-25,-4.7945
2000-07-26,2.8777
2000-07-27,-0.6993
2000-07-28,-3.5211
2000-07-31,5.1095
2000-08-01,-1.3889
2000-08-02,-1.4085
2000-08-03,-2.8571
2000-08-04,-5.8824
2000-08-07,-0.7813
2000-08-08,4.7244
2000-08-09,-4.5113
2000-08-10,0.7874
2000-08-11,1.5625
2000-08-14,-1.5385
2000-08-15,1.5625
2000-08-16,-3.0769
2000-08-17,-3.1746
2000-08-18,0.0
2000-08-21,2.0492
2000-08-22,2.4096
2000-08-23,0.3922
2000-08-24,-2.7344
2000-08-25,3.6145
2000-08-28,-2.3256
2000-08-29,-4.7619
2000-08-30,6.6667
2000-08-31,6.25
2000-09-01,-0.7353
2000-09-05,0.0
2000-09-06,-0.7407
2000-09-07,-3.7313
2000-09-08,5.4264
2000-09-11,-5.8824
2000-09-12,0.0
2000-09-13,0.0
2000-09-14,-1.5625
2000-09-15,6.3492
2000-09-18,-4.4776
2000-09-19,3.125
2000-09-20,-0.7576
2000-09-21,3.8167999999999997
2000-09-22,-3.6765
2000-09-25,-8.3969
2000-09-26,1.6667
2000-09-27,0.0
2000-09-28,-3.2787
2000-09-29,-5.9322
2000-10-02,-4.5045
2000-10-03,0.9434
2000-10-04,-2.8037
2000-10-05,4.8077
2000-10-06,2.7523
2000-10-09,0.0
2000-10-10,0.8929
2000-10-11,-6.1947
2000-10-12,-5.6604
2000-10-13,9.0
2000-10-16,1.8349
2000-10-17,5.4054
2000-10-18,-11.9658
2000-10-19,16.5049
2000-10-20,1.6667
2000-10-23,4.918
2000-10-24,1.5625
2000-10-25,1.5385
2000-10-26,-11.3636
2000-10-27,2.5641
2000-10-30,3.3333
2000-10-31,-3.2258
2000-11-01,-7.5
2000-11-02,-4.5045
2000-11-03,5.6604
2000-11-06,1.7856999999999998
2000-11-07,-4.386
2000-11-08,4.5872
2000-11-09,-8.7719
2000-11-10,2.8846
2000-11-13,0.0
2000-11-14,-0.9346
2000-11-15,11.3208
2000-11-16,0.0
2000-11-17,-5.0847
2000-11-20,-7.1429
2000-11-21,-3.8462
2000-11-22,-1.0
2000-11-24,1.0101
2000-11-27,-4.0
2000-11-28,2.0833
2000-11-29,-6.1224
2000-11-30,-4.3478
2000-12-01,9.0909
2000-12-04,-2.0833
2000-12-05,-10.6383
2000-12-06,2.3810000000000002
2000-12-07,0.0
2000-12-08,1.1628
2000-12-11,-14.9425
2000-12-12,3.3784
2000-12-13,-3.268
2000-12-14,8.1081
2000-12-15,0.0
2000-12-18,-3.75
2000-12-19,3.8961
2000-12-20,-7.5
2000-12-21,-2.7027
2000-12-22,1.3889
2000-12-26,-6.8493
2000-12-27,-5.8824
2000-12-28,1.5625
2000-12-29,21.5385
2001-01-02,-8.8608
2001-01-03,5.5556
2001-01-04,7.8947
2001-01-05,2.439
2001-01-08,4.7619
2001-01-09,9.0909
2001-01-10,-7.2917
2001-01-11,7.8652
2001-01-12,0.0
2001-01-16,-2.0833
2001-01-17,3.1915
2001-01-18,0.0
2001-01-19,4.1237
2001-01-22,2.9703
2001-01-23,-1.9231
2001-01-24,3.9215999999999998
2001-01-25,5.6604
2001-01-26,1.7856999999999998
2001-01-29,5.2632
2001-01-30,-5.0
2001-01-31,-5.2632
2001-02-01,0.0
2001-02-02,1.8519
2001-02-05,0.9091
2001-02-06,1.8018
2001-02-07,2.6549
2001-02-08,0.8621
2001-02-09,3.4188
2001-02-12,2.4793
2001-02-13,4.0323
2001-02-14,-1.5504
2001-02-15,-0.7874
2001-02-16,0.0
2001-02-20,-9.5238
2001-02-21,-1.7544
2001-02-22,-1.7856999999999998
2001-02-23,-2.7273
2001-02-26,0.9346
2001-02-27,-2.7778
2001-02-28,2.8571
2001-03-01,1.8519
2001-03-02,0.9091
2001-03-05,-1.8018
2001-03-06,1.8349
2001-03-07,2.2523
2001-03-08,4.8458
2001-03-09,-0.8403
2001-03-12,0.0
2001-03-13,0.0
2001-03-14,-5.0847
2001-03-15,-3.125
2001-03-16,-0.4608
2001-03-19,-1.3889
2001-03-20,0.939
2001-03-21,-1.3953
2001-03-22,-2.8302
2001-03-23,-0.9709
2001-03-26,-1.9607999999999999
2001-03-27,0.0
2001-03-28,-2.0
2001-03-29,-2.0408
2001-03-30,8.3333
2001-04-02,-7.6923
2001-04-03,-5.2083
2001-04-04,5.4945
2001-04-05,0.0
2001-04-06,-6.25
2001-04-09,0.4444
2001-04-10,1.7699
2001-04-11,-4.3478
2001-04-12,6.7273
2001-04-16,-2.8961
2001-04-17,-5.2632
2001-04-18,4.0741
2001-04-19,1.6014
2001-04-20,-1.0508
2001-04-23,-2.4779
2001-04-24,5.2632
2001-04-25,-4.1379
2001-04-26,3.5971
2001-04-27,4.3403
2001-04-30,-2.6622
2001-05-01,6.8376
2001-05-02,5.6
2001-05-03,-3.0303
2001-05-04,2.3437
2001-05-07,-3.0534
2001-05-08,-3.9370000000000003
2001-05-09,-2.459
2001-05-10,1.6806999999999999
2001-05-11,7.438
2001-05-14,-7.6923
2001-05-15,0.8333
2001-05-16,1.6529
2001-05-17,3.252
2001-05-18,-1.5748
2001-05-21,-3.2
2001-05-22,4.1322
2001-05-23,1.5873
2001-05-24,8.5938
2001-05-25,6.4748
2001-05-29,-4.7297
2001-05-30,-2.1277
2001-05-31,-1.4493
2001-06-01,2.9412000000000003
2001-06-04,0.0
2001-06-05,-0.7143
2001-06-06,0.7194
2001-06-07,-2.1429
2001-06-08,-3.6496
2001-06-11,1.8182
2001-06-12,1.1905000000000001
2001-06-13,2.9412000000000003
2001-06-14,0.0
2001-06-15,2.8571
2001-06-18,0.0
2001-06-19,-0.6944
2001-06-20,0.6993
2001-06-21,2.0833
2001-06-22,-1.9048
2001-06-25,0.2774
2001-06-26,0.8299
2001-06-27,4.6639
2001-06-28,17.9554
2001-06-29,-0.4444
2001-07-02,-1.2277
2001-07-03,-1.6949
2001-07-05,-2.8736
2001-07-06,2.3669000000000002
2001-07-09,8.6705
2001-07-10,5.0
2001-07-11,0.304
2001-07-12,1.8182
2001-07-13,3.1746
2001-07-16,0.9615
2001-07-17,-2.1905
2001-07-18,1.7624
2001-07-19,-0.488
2001-07-20,1.1538
2001-07-23,5.038
2001-07-24,4.9774
2001-07-25,-3.0172
2001-07-26,-0.4444
2001-07-27,-2.5
2001-07-30,1.1905000000000001
2001-07-31,3.1673999999999998
2001-08-01,-2.2807
2001-08-02,1.8851
2001-08-03,-3.0837
2001-08-06,-1.6364
2001-08-07,1.4787
2001-08-08,-2.5501
2001-08-09,2.243
2001-08-10,3.1993
2001-08-13,0.9743
2001-08-14,7.0175
2001-08-15,6.5574
2001-08-16,-5.3846
2001-08-17,2.2763999999999998
2001-08-20,3.3386
2001-08-21,1.1538
2001-08-22,2.6616
2001-08-23,3.7037
2001-08-24,-2.8571
2001-08-27,-0.3676
2001-08-28,0.369
2001-08-29,-4.4118
2001-08-30,1.9231
2001-08-31,0.0
2001-09-04,2.2641999999999998
2001-09-05,-2.214
2001-09-06,-4.3019
2001-09-07,-0.6309
2001-09-10,-4.7619
2001-09-17,-8.75
2001-09-18,0.4566
2001-09-19,-17.7273
2001-09-20,-6.0773
2001-09-21,3.4118
2001-09-24,0.6826
2001-09-25,15.8192
2001-09-26,3.9024
2001-09-27,-3.7559
2001-09-28,7.8049
2001-10-01,4.4344
2001-10-02,0.0867
2001-10-03,2.1645
2001-10-04,1.4407
2001-10-05,6.0986
2001-10-08,2.3622
2001-10-09,1.1538
2001-10-10,1.9011
2001-10-11,1.1194
2001-10-12,0.2952
2001-10-15,2.2811
2001-10-16,3.2374
2001-10-17,-2.0906
2001-10-18,-3.9146
2001-10-19,2.963
2001-10-22,0.2275
2001-10-23,-3.7442
2001-10-24,-2.3863
2001-10-25,-1.2223
2001-10-26,3.7123
2001-10-29,-6.0403
2001-10-30,0.3968
2001-10-31,3.1621
2001-11-01,9.348700000000001
2001-11-02,5.2558
2001-11-05,6.5245999999999995
2001-11-06,-0.625
2001-11-07,-0.2516
2001-11-08,-5.6116
2001-11-09,-1.0688
2001-11-12,7.3599
2001-11-13,6.7925
2001-11-14,0.4122
2001-11-15,-0.4692
2001-11-16,-1.4143
2001-11-19,0.538
2001-11-20,-0.7134
2001-11-21,-0.2395
2001-11-23,-2.0408
2001-11-26,-1.9607999999999999
2001-11-27,2.5
2001-11-28,-2.378
2001-11-29,1.1868
2001-11-30,1.8519
2001-12-03,1.1515
2001-12-04,-1.2582
2001-12-05,-1.3956
2001-12-06,10.7692
2001-12-07,0.0
2001-12-10,-0.5556
2001-12-11,0.5587
2001-12-12,-3.6111
2001-12-13,-3.7464
2001-12-14,1.7964
2001-12-17,2.9412000000000003
2001-12-18,0.0
2001-12-19,0.6286
2001-12-20,-3.2368
2001-12-21,0.3521
2001-12-24,1.1111
2001-12-26,5.2632
2001-12-27,-0.6593
2001-12-28,-0.1659
2001-12-31,0.277
2002-01-02,-3.0387
2002-01-03,2.5641
2002-01-04,5.5556
2002-01-07,1.3158
2002-01-08,-1.8182
2002-01-09,-0.2116
2002-01-10,1.5907
2002-01-11,-0.5741
2002-01-14,1.0499
2002-01-15,1.039
2002-01-16,2.365
2002-01-17,6.4792
2002-01-18,-1.6509
2002-01-22,0.4796
2002-01-23,-0.4773
2002-01-24,2.6379
2002-01-25,2.1028000000000002
2002-01-28,1.0984
2002-01-29,-3.5763
2002-01-30,-3.3333
2002-01-31,-3.3997
2002-02-01,1.0055
2002-02-04,0.7964
2002-02-05,-2.4198
2002-02-06,-3.8462
2002-02-07,5.8947
2002-02-08,4.3738
2002-02-11,3.5238
2002-02-12,-1.3338999999999999
2002-02-13,-12.3543
2002-02-14,-2.6596
2002-02-15,-4.918
2002-02-19,-2.8161
2002-02-20,6.505
2002-02-21,-1.4436
2002-02-22,1.4929999999999999
2002-02-25,-4.1354
2002-02-26,-1.9108
2002-02-27,2.7744999999999997
2002-02-28,4.1356
2002-03-01,-0.1655
2002-03-04,-2.7624
2002-03-05,5.1136
2002-03-06,1.8919000000000001
2002-03-07,4.5093
2002-03-08,-3.5533
2002-03-11,-3.4211
2002-03-12,4.0327
2002-03-13,-6.4432
2002-03-14,4.9552
2002-03-15,1.0936
2002-03-18,-1.5831
2002-03-19,1.0724
2002-03-20,-1.3263
2002-03-21,1.8817
2002-03-22,0.0
2002-03-25,-1.5831
2002-03-26,-2.0375
2002-03-27,-5.8566
2002-03-28,-1.1628
2002-04-01,0.2941
2002-04-02,-0.9971
2002-04-03,0.7701
2002-04-04,3.8213
2002-04-05,-0.1133
2002-04-08,0.0567
2002-04-09,-3.1161
2002-04-10,0.8772
2002-04-11,-0.6377
2002-04-12,0.0583
2002-04-15,-1.4577
2002-04-16,-4.7337
2002-04-17,-4.0994
2002-04-18,0.6477
2002-04-19,0.7079
2002-04-22,0.639
2002-04-23,1.0794
2002-04-24,-0.0628
2002-04-25,0.0566
2002-04-26,-0.7475
2002-04-29,1.8987
2002-04-30,1.8012000000000001
2002-05-01,-1.7694
2002-05-02,4.0311
2002-05-03,0.006
2002-05-06,0.597
2002-05-07,0.8902
2002-05-08,3.8824
2002-05-09,-3.0011
2002-05-10,0.9924
2002-05-13,4.2775
2002-05-14,1.3858
2002-05-15,0.0547
2002-05-16,-0.5464
2002-05-17,-3.7363
2002-05-20,-10.5023
2002-05-21,-11.352
2002-05-22,0.6475
2002-05-23,3.2881
2002-05-24,-1.3841
2002-05-28,-8.7719
2002-05-29,5.0769
2002-05-30,0.2928
2002-05-31,2.8467000000000002
2002-06-03,-7.1682
2002-06-04,0.1529
2002-06-05,5.7176
2002-06-06,-2.6645
2002-06-07,-6.5282
2002-06-10,-10.0
2002-06-11,0.1764
2002-06-12,7.3944
2002-06-13,6.3934
2002-06-14,-4.8536
2002-06-17,-0.2429
2002-06-18,0.6494
2002-06-19,6.6693999999999996
2002-06-20,-4.5135
2002-06-21,4.4339
2002-06-24,1.7437
2002-06-25,11.0283
2002-06-26,0.6711
2002-06-27,6.2
2002-06-28,0.3766
2002-07-01,-15.5722
2002-07-02,-10.0741
2002-07-03,8.1549
2002-07-05,-3.4273
2002-07-08,4.8896
2002-07-09,-7.8195
2002-07-10,0.8157
2002-07-11,1.1327
2002-07-12,9.68
2002-07-15,-1.8963999999999999
2002-07-16,-3.4275
2002-07-17,-1.4551
2002-07-18,-4.5313
2002-07-19,-1.8003
2002-07-22,-1.6667
2002-07-23,-12.8814
2002-07-24,-5.642
2002-07-25,-6.3918
2002-07-26,4.6256
2002-07-29,-13.1579
2002-07-30,13.2121
2002-07-31,-5.3533
2002-08-01,-0.4525
2002-08-02,-4.875
2002-08-05,-2.2817
2002-08-06,3.912
2002-08-07,-3.5294
2002-08-08,2.561
2002-08-09,1.0702
2002-08-12,2.9412000000000003
2002-08-13,4.0
2002-08-14,4.1758
2002-08-15,-8.9662
2002-08-16,11.3326
2002-08-19,-0.0833
2002-08-20,-6.6667
2002-08-21,0.558
2002-08-22,2.1088
2002-08-23,-2.6087
2002-08-26,5.5804
2002-08-27,-7.611
2002-08-28,0.3432
2002-08-29,7.6169
2002-08-30,-2.3098
2002-09-03,-5.9653
2002-09-04,0.1153
2002-09-05,0.1858
2002-09-06,0.5045
2002-09-09,-0.5721
2002-09-10,-4.4879
2002-09-11,1.7952
2002-09-12,-5.0775
2002-09-13,-4.6135
2002-09-16,6.2745
2002-09-17,-4.059
2002-09-18,-11.1538
2002-09-19,-7.0707
2002-09-20,-20.9627
2002-09-23,-1.9646
2002-09-24,-7.6152
2002-09-25,6.5076
2002-09-26,0.8147
2002-09-27,2.0202
2002-09-30,-0.396
2002-10-01,2.1869
2002-10-02,0.3891
2002-10-03,-5.8079
2002-10-04,3.2855
2002-10-07,-1.5936
2002-10-08,-2.6316
2002-10-09,-1.6632
2002-10-10,-0.4228
2002-10-11,4.034
2002-10-14,0.6122
2002-10-15,0.4057
2002-10-16,-6.0606
2002-10-17,-1.2903
2002-10-18,6.9935
2002-10-21,2.8507
2002-10-22,-2.1976
2002-10-23,3.2389
2002-10-24,0.3922
2002-10-25,6.4453
2002-10-28,0.1835
2002-10-29,0.7326
2002-10-30,0.3636
2002-10-31,-12.1377
2002-11-01,2.6804
2002-11-04,3.6145
2002-11-05,-0.5814
2002-11-06,1.7544
2002-11-07,11.3027
2002-11-08,9.3115
2002-11-11,-6.1565
2002-11-12,-7.5503
2002-11-13,9.6189
2002-11-14,3.1457
2002-11-15,-1.7657
2002-11-18,-1.7974
2002-11-19,-0.1664
2002-11-20,-2.1667
2002-11-21,0.5111
2002-11-22,0.0
2002-11-25,0.0
2002-11-26,-1.5253999999999999
2002-11-27,3.2702
2002-11-29,-0.85
2002-12-02,-1.6641
2002-12-03,3.4188
2002-12-04,5.124
2002-12-05,3.1447
2002-12-06,15.8537
2002-12-09,5.0
2002-12-10,-1.1278
2002-12-11,0.0
2002-12-12,-6.7047
2002-12-13,-5.4475999999999996
2002-12-16,1.1494
2002-12-17,4.8295
2002-12-18,-2.8455
2002-12-19,-1.6736
2002-12-20,5.9433
2002-12-23,0.6828
2002-12-24,5.0532
2002-12-26,0.0
2002-12-27,0.6329
2002-12-30,-3.3962
2002-12-31,-2.2135
2003-01-02,3.3156
2003-01-03,0.9151
2003-01-06,4.9808
2003-01-07,-3.8929
2003-01-08,-6.4557
2003-01-09,2.1651
2003-01-10,2.3841
2003-01-13,-2.0699
2003-01-14,1.1889
2003-01-15,0.9138
2003-01-16,-0.9056
2003-01-17,3.9164
2003-01-21,-5.0251
2003-01-22,-1.7196
2003-01-23,-0.2557
2003-01-24,-0.5532
2003-01-27,-0.8141
2003-01-28,1.7784
2003-01-29,2.4194
2003-01-30,-0.9055
2003-01-31,1.9731999999999998
2003-02-03,-1.4285999999999999
2003-02-04,1.3175
2003-02-05,0.13
2003-02-06,0.3896
2003-02-07,0.5175
2003-02-10,0.7722
2003-02-11,-0.7663
2003-02-12,-0.7722
2003-02-13,-2.0752
2003-02-14,1.7219
2003-02-18,0.651
2003-02-19,-4.3984
2003-02-20,-2.4356999999999998
2003-02-21,-3.6061
2003-02-24,-7.3381
2003-02-25,-0.6211
2003-02-26,-1.0937999999999999
2003-02-27,5.6872
2003-02-28,1.3453
2003-03-03,0.4425
2003-03-04,0.0
2003-03-05,-0.8811
2003-03-06,-4.5926
2003-03-07,-3.4006
2003-03-10,-0.9805
2003-03-11,3.2468
2003-03-12,3.9308
2003-03-13,3.7821
2003-03-14,2.0262000000000002
2003-03-17,4.3006
2003-03-18,0.0
2003-03-19,-0.6849
2003-03-20,0.4138
2003-03-21,6.8681
2003-03-24,2.5707
2003-03-25,1.1278
2003-03-26,-1.3631
2003-03-27,0.5025
2003-03-28,0.0
2003-03-31,0.125
2003-04-01,0.4994
2003-04-02,0.3727
2003-04-03,0.2475
2003-04-04,-1.4815
2003-04-07,0.1253
2003-04-08,0.7509
2003-04-09,0.3727
2003-04-10,1.3614
2003-04-11,-1.0989
2003-04-14,1.8519
2003-04-15,-1.2121
2003-04-16,-0.6135
2003-04-17,0.0
2003-04-21,-0.9877
2003-04-22,-0.7481
2003-04-23,-0.1256
2003-04-24,-0.3774
2003-04-25,0.1263
2003-04-28,0.2522
2003-04-29,-1.2579
2003-04-30,12.3567
2003-05-01,4.8753
2003-05-02,6.8108
2003-05-05,-2.6316
2003-05-06,-0.5198
2003-05-07,8.9864
2003-05-08,0.3835
2003-05-09,0.7641
2003-05-12,-1.1374
2003-05-13,6.9032
2003-05-14,0.4484
2003-05-15,5.4464
2003-05-16,-3.7257
2003-05-19,-0.6157
2003-05-20,1.7699
2003-05-21,0.0
2003-05-22,0.0
2003-05-23,0.0
2003-05-27,2.6087
2003-05-28,-2.0339
2003-05-29,1.6436
2003-05-30,4.2468
2003-06-02,-0.1551
2003-06-03,1.8723999999999998
2003-06-04,3.5396
2003-06-05,-0.7752
2003-06-06,-2.3438
2003-06-09,-5.04
2003-06-10,-0.674
2003-06-11,-2.1204
2003-06-12,-1.7330999999999999
2003-06-13,1.2346
2003-06-16,0.6098
2003-06-17,2.9436999999999998
2003-06-18,0.5046
2003-06-19,-3.0962
2003-06-20,3.6269
2003-06-23,-8.75
2003-06-24,1.2694
2003-06-25,-3.9589
2003-06-26,-0.939
2003-06-27,3.981
2003-06-30,-2.0055
2003-07-01,5.8605
2003-07-02,4.1301
2003-07-03,-0.0844
2003-07-07,1.6892
2003-07-08,2.6578
2003-07-09,0.4854
2003-07-10,-0.9662
2003-07-11,3.6585
2003-07-14,1.1764999999999999
2003-07-15,1.938
2003-07-16,-3.1939
2003-07-17,-1.7282
2003-07-18,0.6395
2003-07-21,-2.224
2003-07-22,-0.2437
2003-07-23,-3.5016
2003-07-24,-0.8439
2003-07-25,1.7021
2003-07-28,2.1757
2003-07-29,0.2457
2003-07-30,-25.2451
2003-07-31,9.8361
2003-08-01,-7.4627
2003-08-04,-3.2258
2003-08-05,-4.6667
2003-08-06,0.5828
2003-08-07,-0.4635
2003-08-08,0.2328
2003-08-11,-0.6969
2003-08-12,-0.5848
2003-08-13,4.0
2003-08-14,13.009
2003-08-15,-1.9019
2003-08-18,0.5102
2003-08-19,1.5228000000000002
2003-08-20,-0.6
2003-08-21,-1.006
2003-08-22,-2.439
2003-08-25,-2.0833
2003-08-26,4.8936
2003-08-27,3.144
2003-08-28,3.0482
2003-08-29,-3.626
2003-09-02,5.4455
2003-09-03,-4.0376
2003-09-04,0.0
2003-09-05,-2.1526
2003-09-08,-1.0
2003-09-09,1.0101
2003-09-10,-2.2
2003-09-11,2.2495
2003-09-12,2.0
2003-09-15,0.4902
2003-09-16,-0.0976
2003-09-17,-0.8789
2003-09-18,1.7734
2003-09-19,2.3233
2003-09-22,4.0681
2003-09-23,-0.5455
2003-09-24,-1.3711
2003-09-25,8.4337
2003-09-26,3.2479
2003-09-29,1.7384
2003-09-30,-1.0578
2003-10-01,-0.9868
2003-10-02,-0.3405
2003-10-03,3.3419
2003-10-06,-2.4194
2003-10-07,-2.1488
2003-10-08,-0.2534
2003-10-09,-0.5927
2003-10-10,3.2368
2003-10-13,-0.165
2003-10-14,-1.157
2003-10-15,2.5084
2003-10-16,-0.0816
2003-10-17,0.1633
2003-10-20,1.7930000000000001
2003-10-21,4.8038
2003-10-22,-1.4515
2003-10-23,-1.938
2003-10-24,-1.1067
2003-10-27,0.0
2003-10-28,11.1111
2003-10-29,11.0791
2003-10-30,0.4534
2003-10-31,-8.3172
2003-11-03,6.5401
2003-11-04,0.5941
2003-11-05,-0.1312
2003-11-06,-1.7806
2003-11-07,-4.3414
2003-11-10,-1.5385
2003-11-11,1.2074
2003-11-12,4.2807
2003-11-13,0.6797
2003-11-14,0.2607
2003-11-17,2.8
2003-11-18,0.5837
2003-11-19,2.1277
2003-11-20,-0.7576
2003-11-21,0.0
2003-11-24,3.4987
2003-11-25,1.3522
2003-11-26,1.51
2003-11-28,0.4242
2003-12-01,4.0452
2003-12-02,-0.972
2003-12-03,1.963
2003-12-04,-2.0951
2003-12-05,0.2892
2003-12-08,-0.519
2003-12-09,0.5797
2003-12-10,-2.2478
2003-12-11,2.0047
2003-12-12,2.6012
2003-12-15,-3.7183
2003-12-16,-0.9947
2003-12-17,-0.6501
2003-12-18,4.1047
2003-12-19,-2.8571
2003-12-22,1.8235000000000001
2003-12-23,1.0976
2003-12-24,-0.8
2003-12-26,0.9793
2003-12-29,4.9629
2003-12-30,-1.1413
2003-12-31,-0.8301
2004-01-02,2.9436
2004-01-05,2.0463
2004-01-06,-1.3193
2004-01-07,0.0
2004-01-08,-0.8021
2004-01-09,-1.9946000000000002
2004-01-12,2.8053
2004-01-13,-1.0166
2004-01-14,-1.0811
2004-01-15,-3.2787
2004-01-16,-3.7288
2004-01-20,6.5728
2004-01-21,-2.4173999999999998
2004-01-22,-1.3656
2004-01-23,1.0355
2004-01-26,-0.5096
2004-01-27,-3.6995
2004-01-28,-2.4823
2004-01-29,-0.1818
2004-01-30,-1.3357999999999999
2004-02-02,3.5077
2004-02-03,-0.1189
2004-02-04,-5.2381
2004-02-05,2.1985
2004-02-06,1.9053
2004-02-09,0.5428
2004-02-10,-0.5999
2004-02-11,2.3537
2004-02-12,0.5307
2004-02-13,1.4663
2004-02-17,4.0462
2004-02-18,3.3889
2004-02-19,7.7378
2004-02-20,-6.783
2004-02-23,-3.5313
2004-02-24,-1.2757
2004-02-25,0.0
2004-02-26,-0.5618
2004-02-27,2.7119
2004-03-01,-0.6601
2004-03-02,0.0554
2004-03-03,-0.0553
2004-03-04,-0.5537
2004-03-05,0.4454
2004-03-08,-3.1596
2004-03-09,0.4579
2004-03-10,0.2849
2004-03-11,-3.4091
2004-03-12,4.1176
2004-03-15,-2.2599
2004-03-16,0.3468
2004-03-17,1.2673
2004-03-18,-1.5358
2004-03-19,1.0399
2004-03-22,-0.2287
2004-03-23,-2.3496
2004-03-24,0.7042
2004-03-25,2.7389
2004-03-26,8.3381
2004-03-29,-0.4188
2004-03-30,-0.4732
2004-03-31,0.4226
2004-04-01,-0.3156
2004-04-02,4.2216
2004-04-05,0.1519
2004-04-06,4.9545
2004-04-07,0.6744
2004-04-08,-0.6699
2004-04-12,-2.553
2004-04-13,-5.9812
2004-04-14,1.367
2004-04-15,-0.3112
2004-04-16,-1.0406
2004-04-19,0.6835
2004-04-20,-0.5222
2004-04-21,-2.8819
2004-04-22,3.0215
2004-04-23,0.5771
2004-04-26,-1.3563
2004-04-27,1.1105
2004-04-28,0.4184
2004-04-29,1.7708
2004-04-30,-0.5118
2004-05-03,2.6749
2004-05-04,0.2004
2004-05-05,-0.3
2004-05-06,-0.5466
2004-05-07,-2.0221
2004-05-10,4.0659
2004-05-11,2.3739
2004-05-12,-4.5894
2004-05-13,3.2405
2004-05-14,3.384
2004-05-17,-2.6090999999999998
2004-05-18,4.2377
2004-05-19,5.2336
2004-05-20,-1.865
2004-05-21,1.7647
2004-05-24,-0.6225
2004-05-25,1.7002000000000002
2004-05-26,-1.3197999999999999
2004-05-27,2.3183
2004-05-28,0.1743
2004-06-01,0.8699
2004-06-02,0.345
2004-06-03,-2.8363
2004-06-04,0.5307
2004-06-07,0.044
2004-06-08,-1.1434
2004-06-09,-2.1352
2004-06-10,-2.2727
