ticker,EUSP US Equity
2014-01-16,0.0
2014-01-17,0.0
2014-01-21,21.6458
2014-01-22,0.0
2014-01-23,-4.1103
2014-01-27,4.2865
2014-01-29,0.0
2014-01-31,0.0
2014-02-04,-1.353
2014-02-05,1.3715
2014-02-07,0.0
2014-02-11,0.0
2014-02-13,0.0
2014-02-18,-28.7549
2014-02-19,40.3606
2014-02-20,-30.125
2014-02-21,47.0588
2014-02-24,-2.6667
2014-02-26,-1.3699
2014-02-27,-27.7778
2014-02-28,38.4615
2014-03-03,-27.7778
2014-03-04,0.0
2014-03-05,0.0
2014-03-06,0.0
2014-03-10,0.0
2014-03-21,40.3846
2014-03-24,-30.137
2014-03-25,0.0
2014-03-26,0.0
2014-03-27,13.7255
2014-03-28,-12.069
2014-04-01,0.0
2014-04-03,56.8627
2014-04-09,12.5
2014-04-10,5.5556
2014-04-14,-42.1053
2014-04-15,0.0
2014-04-16,45.4545
2014-04-17,-37.5
2014-04-21,20.0
2014-04-24,8.3333
2014-04-28,21.5385
2014-04-29,1.2658
2014-05-01,-12.5
2014-05-02,14.2857
2014-05-05,11.25
2014-05-12,-1.1236
2014-05-14,-26.1364
2014-05-19,33.8462
2014-05-20,-16.092
2014-05-22,0.0
2014-05-23,0.0
2014-05-27,-4.1096
2014-05-28,-7.1429
2014-05-29,0.0
2014-05-30,9.2308
2014-06-11,-15.493
2014-06-13,0.0
2014-06-16,0.0
2014-06-17,-8.3333
2014-06-18,30.9091
2014-06-19,-16.6667
2014-06-23,0.0
2014-06-25,0.0
2014-06-26,6.6667
2014-06-30,-3.125
2014-07-07,-9.627
2014-07-09,0.0
2014-07-11,0.0
2014-07-14,1.7288999999999999
2014-07-17,-7.0175
2014-07-18,0.0
2014-07-21,-5.4717
2014-07-22,0.0
2014-07-25,0.0
2014-07-28,-0.1996
2014-07-29,0.0
2014-08-05,-16.0
2014-08-07,9.5238
2014-08-08,8.6957
2014-08-11,-6.0
2014-08-18,0.0
2014-08-21,10.6383
2014-09-05,-3.8462
2014-09-09,0.0
2014-09-12,14.0
2014-09-15,-5.4386
2014-09-17,-16.5121
2014-09-18,0.2222
2014-09-19,0.0
2014-09-23,4.2129
2014-09-24,-4.0426
2014-09-25,44.1242
2014-09-30,-7.6923
2014-10-02,-16.6667
2014-10-06,2.0
2014-10-08,-9.8039
2014-10-09,0.0
2014-10-10,29.3478
2014-10-14,-7.563
2014-10-15,-18.1818
2014-10-16,13.3333
2014-10-17,0.0
2014-10-21,-11.7402
2014-10-24,13.3019
2014-10-27,-21.5686
2014-10-28,26.75
2014-10-30,-40.8284
2014-10-31,70.0
2014-11-13,-11.7647
2014-11-14,13.3333
2014-11-19,0.0
2014-11-20,-17.647100000000002
2014-11-21,-2.3810000000000002
2014-11-26,24.3902
2014-11-28,-17.647100000000002
2014-12-01,21.4286
2014-12-02,0.0
2014-12-03,-21.5686
2014-12-04,5.0
2014-12-05,-4.2857
2014-12-08,19.403
2014-12-09,-16.6667
2014-12-10,20.0
2014-12-11,-16.6667
2014-12-12,0.0
2014-12-15,-25.0
2014-12-16,40.0
2014-12-17,7.1429
2014-12-18,0.0
2014-12-19,-26.0
2014-12-22,20.1201
2014-12-23,-12.5
2014-12-24,14.2857
2014-12-29,22.4688
2014-12-30,-18.3465
2014-12-31,22.5
2015-01-02,4.0816
2015-01-06,3.9461
2015-01-08,86.7484
2015-01-13,-4.0404
2015-01-16,0.0
2015-01-26,-26.3158
2015-01-28,34.2857
2015-02-03,-0.5319
2015-02-06,-34.7594
2015-02-10,0.0
2015-02-11,47.541
2015-02-13,-32.2222
2015-02-24,0.0
2015-02-27,5.082
2015-03-02,-4.8362
2015-03-10,-18.0328
2015-03-12,0.0
2015-03-24,0.0
2015-03-31,12.0
2015-04-01,33.9286
2015-04-06,0.0
2015-04-09,-25.3333
2015-04-13,0.0
2015-04-15,26.7857
2015-04-17,0.0
2015-04-22,0.0
2015-04-29,-18.3099
2015-04-30,27.5862
2015-05-01,-21.6216
2015-05-06,3.4483
2015-05-13,25.0
2015-05-15,0.0
2015-05-18,33.3333
2015-05-19,-25.0
2015-05-20,26.6667
2015-05-21,0.0
2015-05-22,0.0
2015-06-02,0.0
2015-06-08,-5.2632
2015-06-10,-22.2222
2015-06-11,42.8571
2015-06-23,-30.0
2015-06-29,42.8571
2015-07-02,-30.0
2015-07-07,6.0
2015-07-20,1.0782
2015-07-21,8.0
2015-07-24,9.8765
2015-07-28,-8.9888
2015-07-30,0.0
2015-08-07,1.2346
2015-08-10,3.6585
2015-08-11,4.7059
2015-08-13,1.1236
2015-08-14,-10.0
2015-08-17,-13.4568
2015-08-19,14.1227
2015-08-24,-12.375
2015-09-09,0.0
2015-09-10,14.1227
2015-09-16,-12.375
2015-09-22,-0.1427
2015-09-25,12.857099999999999
2015-09-28,26.5823
2015-09-30,-10.0
2015-10-01,5.5556
2015-10-05,10.526299999999999
2015-10-06,-0.1905
2015-10-07,-9.3511
2015-10-08,5.1579
2015-10-09,-4.9049
2015-10-13,-5.2632
2015-10-14,-5.5556
2015-10-15,0.0
2015-10-16,-11.7647
2015-10-20,-6.6667
2015-10-21,0.0
2015-10-22,0.0
2015-11-02,-12.857099999999999
2015-11-11,18.8525
2015-11-16,5.5172
2015-11-23,-34.6405
2015-11-24,60.0
2015-11-25,12.5
2015-11-27,10.0
2015-11-30,1.0101
2015-12-01,-8.0
2015-12-02,-10.8696
2015-12-08,-6.0976
2015-12-09,16.8831
2015-12-16,5.5556
2015-12-17,0.0
2015-12-21,-13.6842
2015-12-22,9.7561
2015-12-23,0.0
2015-12-29,0.0
2015-12-30,-14.4444
2015-12-31,23.3766
2016-01-04,3.1579
2016-01-05,-3.0612
2016-01-06,0.0
2016-01-07,-5.2632
2016-01-08,-13.8889
2016-01-13,23.871
2016-01-19,4.1667
2016-01-20,-10.0
2016-01-21,0.0
2016-01-25,0.0
2016-01-27,0.0
2016-01-29,-16.6667
2016-02-04,-6.6667
2016-02-08,20.0
2016-02-10,-16.6071
2016-02-12,-1.4989
2016-02-17,31.8841
2016-02-18,-9.8901
2016-02-22,-2.439
2016-03-04,11.25
2016-03-10,1.1236
2016-03-11,0.0
2016-03-17,-11.1111
2016-03-31,-8.375
2016-04-01,-0.4093
2016-04-04,0.0
2016-04-05,23.2877
2016-04-08,-11.1111
2016-04-14,-36.25
2016-04-15,49.0196
2016-04-19,5.2632
2016-04-20,0.0
2016-04-21,0.0
2016-04-27,-5.0
2016-05-04,-1.3158
2016-05-09,0.0
2016-05-12,-17.0667
2016-05-16,12.5402
2016-05-18,71.4286
2016-05-26,-17.5
2016-05-27,16.1616
2016-06-02,8.6957
2016-06-06,0.0
2016-06-07,1.44
2016-06-08,-21.9243
2016-06-09,-28.2828
2016-06-10,0.0
2016-06-16,42.2535
2016-06-17,-20.7797
2016-06-20,21.2311
2016-06-24,-17.5258
2016-06-29,0.0
2016-06-30,12.5
2016-07-01,-11.1111
2016-07-05,0.0
2016-07-06,-11.25
2016-07-14,1.4085
2016-07-18,11.1111
2016-07-20,-11.0859
2016-07-21,-0.1845
2016-07-22,0.0
2016-07-27,12.6761
2016-07-28,-8.75
2016-07-29,9.589
2016-08-03,0.0
2016-08-04,-3.75
2016-08-05,0.0
2016-08-09,3.8961
2016-08-10,0.0
2016-08-12,0.0
2016-08-23,0.0
2016-08-29,-16.25
2016-08-30,11.9403
2016-08-31,-6.6667
2016-09-07,-14.2857
2016-09-08,0.0
2016-09-09,-4.6667
2016-09-12,-12.5874
2016-09-13,-6.0
2016-09-14,-2.1277
2016-09-15,2.1739
2016-09-16,4.2553
2016-09-19,0.0
2016-09-20,-2.0408
2016-09-21,20.8333
2016-09-22,-3.4483
2016-09-23,7.1429
2016-09-26,-20.0
2016-09-27,22.9167
2016-09-28,1.6949
2016-09-29,8.3333
2016-10-03,-21.0769
2016-10-05,7.2125
2016-10-07,0.0
2016-10-11,-18.1818
2016-10-12,11.1111
2016-10-14,-12.0
2016-10-17,-2.2727
2016-10-19,0.0
2016-10-20,6.9767
2016-10-21,0.0
2016-10-24,-3.9130000000000003
2016-10-25,-0.4525
2016-10-27,-2.2727
2016-10-28,-4.6512
2016-10-31,12.1951
2016-11-01,-13.0435
2016-11-02,-5.0
2016-11-03,0.0
2016-11-04,0.0
2016-11-07,0.0
2016-11-08,-5.2632
2016-11-09,20.0
2016-11-10,6.4815
2016-11-11,-13.0435
2016-11-14,-7.5
2016-11-15,0.0
2016-11-16,0.0
2016-11-18,-5.4054
2016-11-21,0.0
2016-11-23,11.4286
2016-11-29,-15.3846
2016-11-30,3.0303
2016-12-01,2.9412000000000003
2016-12-02,0.0
2016-12-06,0.0
2016-12-07,25.7143
2016-12-08,13.4091
2016-12-09,20.2405
2016-12-12,-8.3333
2016-12-14,-13.4659
2016-12-15,15.5614
2016-12-19,-26.9091
2016-12-23,49.2537
2016-12-28,-33.0
2016-12-29,0.0
2016-12-30,0.0
2017-01-04,0.0
2017-01-05,-17.9104
2017-01-06,-9.0909
2017-01-09,23.3333
2017-01-11,8.1081
2017-01-18,-22.5
2017-01-19,29.0323
2017-01-20,-12.5
2017-01-25,0.0
2017-01-27,0.0
2017-02-03,0.0
2017-02-06,-11.4286
2017-02-08,0.0
2017-02-10,12.9032
2017-02-16,-11.4286
2017-02-17,0.0
2017-02-21,0.0
2017-02-24,0.0
2017-02-27,0.0
2017-02-28,0.0
2017-03-03,0.0
2017-03-07,-3.2258
2017-03-08,-13.3333
2017-03-09,-3.8462
2017-03-15,0.0
2017-03-16,0.4
2017-03-20,27.49
2017-03-22,0.0
2017-03-23,0.0
2017-03-24,0.0
2017-03-28,0.0
2017-03-29,0.0
2017-03-31,-6.25
2017-04-03,0.0
2017-04-06,0.0
2017-04-07,5.0
2017-04-19,-4.7619
2017-04-20,0.0
2017-04-26,0.0
2017-05-02,-9.0
2017-05-03,9.8901
2017-05-05,0.0
2017-05-15,-6.6667
2017-05-16,0.0
2017-05-18,7.1429
2017-05-22,0.0
2017-05-23,-6.6667
2017-05-24,0.0
2017-05-25,0.0
2017-05-26,7.1429
2017-05-31,-15.0
2017-06-01,-1.9607999999999999
2017-06-02,14.0
2017-06-05,-12.2807
2017-06-08,0.0
2017-06-21,-30.0
2017-06-23,-14.2857
2017-06-27,3.3333
2017-06-28,35.871
2017-06-29,-0.2849
2017-06-30,-27.381
2017-07-05,0.0
2017-07-07,44.1311
2017-07-11,-22.657
2017-07-14,29.4118
2017-07-17,-4.5455
2017-07-18,-18.5714
2017-07-19,34.5029
2017-07-20,-19.1304
2017-07-24,23.6559
2017-07-25,0.0
2017-07-28,8.6957
2017-07-31,-28.0
2017-08-02,-4.1667
2017-08-03,-1.4493
2017-08-10,2.9412000000000003
2017-08-15,-2.8571
2017-08-17,2.9412000000000003
2017-08-31,-2.8571
2017-09-01,0.0
2017-09-05,0.0
2017-09-13,2.9412000000000003
2017-09-14,-2.8571
2017-09-15,0.0
2017-09-18,2.9412000000000003
2017-09-19,-2.8571
2017-09-20,50.5882
2017-09-21,-31.6406
2017-09-22,0.0
2017-09-25,-2.8571
2017-09-29,2.9412000000000003
2017-10-03,0.0
2017-10-05,-1.4285999999999999
2017-10-10,0.0
2017-10-13,7.2464
2017-10-16,-2.7027
2017-10-18,0.0
2017-10-19,-2.7778
2017-10-24,-1.4285999999999999
2017-10-27,0.0
2017-11-01,0.0
2017-11-07,0.0
2017-11-10,0.0
2017-11-14,0.0
2017-11-22,0.0
2017-11-28,-12.463799999999999
2017-12-05,0.0
2017-12-12,0.0
2017-12-13,0.0
2017-12-19,-6.6225000000000005
2017-12-20,0.0
2017-12-21,0.0
2017-12-26,0.0
2017-12-28,24.1135
2018-01-02,0.0
2018-01-09,0.0
2018-01-10,0.0
2018-01-12,-5.7143
2018-01-19,-33.3333
2018-01-22,27.2727
2018-01-25,-21.4286
2018-02-05,0.0
2018-02-08,0.0
2018-02-13,0.0
2018-02-14,0.0
2018-02-26,0.0
2018-03-09,0.0
2018-03-14,0.0
2018-03-27,54.5455
2018-03-29,0.0
2018-04-03,-17.647100000000002
2018-04-04,21.4286
2018-04-05,-23.5294
2018-04-06,-7.6923
2018-04-10,0.0
2018-04-16,0.0
2018-04-19,16.6667
2018-05-01,-13.5714
2018-05-02,23.9669
2018-05-03,-3.3333
2018-05-04,0.0
2018-05-14,3.4483
2018-05-15,0.0
2018-05-21,-16.6667
2018-05-29,0.0
2018-05-30,16.0
2018-06-04,-10.3448
2018-06-05,0.0
2018-06-08,7.6923
2018-06-11,0.0
2018-06-12,0.0
2018-06-13,-3.5714
2018-06-14,3.7037
2018-06-15,7.1429
2018-06-18,-3.3333
2018-06-19,-3.4483
2018-06-20,0.0
2018-06-21,0.0
2018-06-22,0.0
2018-06-25,7.1429
2018-06-26,-6.6667
2018-06-27,0.0
2018-06-28,0.0
2018-06-29,0.0
2018-07-03,-7.1429
2018-07-18,3.8462
2018-07-31,-3.7037
2018-08-01,0.0
2018-08-09,0.0
2018-08-14,0.0
2018-08-16,7.6923
2018-08-17,-7.1429
2018-08-22,0.7692
2018-08-23,0.0
2018-09-05,3.0534
2018-09-10,-3.7037
2018-09-12,7.6923
2018-09-14,0.0
2018-09-26,0.0
2018-09-27,7.1429
2018-10-02,-3.3333
2018-10-03,0.0
2018-10-09,-3.4483
2018-10-15,-3.5714
2018-10-22,0.0
2018-11-05,0.0
2018-11-12,0.0
2018-11-13,3.7037
2018-11-26,0.0
2018-11-28,0.0
2018-11-29,-7.1429
2018-11-30,-7.6923
2018-12-03,4.1667
2018-12-13,-12.0
2018-12-26,0.6818
2018-12-27,3.386
2018-12-28,2.6201
2019-01-03,-6.383
2019-01-10,6.8182
2019-01-23,-5.9574
2019-01-24,-9.5023
2019-02-12,0.0
2019-02-19,15.0
2019-02-26,-6.5217
2019-03-05,-6.9767
2019-03-08,5.0
2019-03-12,-4.7619
2019-03-28,-10.0
2019-03-29,11.1111
2019-04-02,-7.5
2019-04-03,2.7027
2019-04-08,5.2632
2019-04-09,0.0
2019-04-10,0.0
2019-04-11,15.0
2019-04-17,-13.4783
2019-04-22,3.0151
2019-04-23,3.8537
2019-04-25,0.9864
2019-04-30,-6.9767
2019-05-10,7.5
2019-05-16,2.3256
2019-06-11,0.0
2019-06-17,0.0
2019-06-18,2.2727
2019-06-27,-2.2222
2019-07-26,-4.5455
2019-08-09,0.0
2019-09-05,7.1429
2019-09-09,-6.6667
2019-09-25,0.0
2019-09-30,4.2857
2019-10-18,18.7215
2019-10-21,-11.9231
2019-10-22,-1.9651
2019-10-23,-2.0045
2019-10-31,-4.5455
2019-11-06,11.9048
2019-11-22,-14.0426
2019-11-26,3.9604
2019-12-03,0.0
2019-12-27,-4.7619
2019-12-31,0.0
2020-01-03,5.0
2020-01-13,-4.7619
2020-01-16,0.1
2020-02-25,4.8951
2020-02-27,0.0
2020-03-02,0.0
2020-03-09,0.0
2020-03-18,-1.9048
2020-03-20,-2.9126
2020-03-27,0.0
2020-04-03,0.0
2020-04-08,0.0
2020-04-21,4.0
2020-04-22,5.7692
2020-04-28,-18.1818
2020-05-14,0.0
2020-05-26,0.0
2020-05-27,-27.7778
2020-05-29,0.0
2020-06-05,0.0
2020-06-11,-30.7692
2020-06-23,44.4444
2020-06-25,-7.6923
2020-07-02,0.0
2020-07-06,-66.6667
2020-07-07,202.5
2020-07-27,0.0
