ticker,TCBI US Equity
field,DAY_TO_DAY_TOT_RETURN_GROSS_DVDS
date,
2004-01-02,-1.9337
2004-01-05,1.7606000000000002
2004-01-06,2.699
2004-01-07,-2.2911
2004-01-08,0.4138
2004-01-09,2.4725
2004-01-12,-2.681
2004-01-13,1.9215
2004-01-14,-0.6554
2004-01-15,3.3872999999999998
2004-01-16,-0.2632
2004-01-20,0.4617
2004-01-21,0.0657
2004-01-22,1.706
2004-01-23,-0.7097
2004-01-26,2.5341
2004-01-27,-1.0773
2004-01-28,0.1281
2004-01-29,-1.7913999999999999
2004-01-30,0.3257
2004-02-02,-0.974
2004-02-03,0.7869
2004-02-04,-1.3663
2004-02-05,-0.066
2004-02-06,1.7162
2004-02-09,3.1084
2004-02-10,-4.0217
2004-02-11,0.5902
2004-02-12,0.7171
2004-02-13,0.2589
2004-02-17,1.3557000000000001
2004-02-18,0.2548
2004-02-19,0.0
2004-02-20,0.0
2004-02-23,-1.3342
2004-02-24,0.8435
2004-02-25,0.249
2004-02-26,-0.9554
2004-02-27,1.0932
2004-03-01,-1.3995
2004-03-02,2.9032
2004-03-03,1.9122
2004-03-04,3.2298
2004-03-05,1.1323
2004-03-08,0.1179
2004-03-09,0.3531
2004-03-10,-0.2933
2004-03-11,-1.2941
2004-03-12,3.4565
2004-03-15,-1.6129
2004-03-16,-0.1756
2004-03-17,0.0587
2004-03-18,-0.8792
2004-03-19,0.2365
2004-03-22,-2.8319
2004-03-23,-3.1573
2004-03-24,0.0627
2004-03-25,0.188
2004-03-26,-0.0625
2004-03-29,1.3767
2004-03-30,0.0617
2004-03-31,0.2468
2004-04-01,-0.9231
2004-04-02,0.4969
2004-04-05,1.9778
2004-04-06,-1.3939
2004-04-07,0.1229
2004-04-08,0.0
2004-04-12,3.7446
2004-04-13,-1.1834
2004-04-14,-1.6168
2004-04-15,1.0347
2004-04-16,-1.2651
2004-04-19,-1.0372
2004-04-20,0.185
2004-04-21,-1.7231
2004-04-22,-6.0739
2004-04-23,2.8667
2004-04-26,-2.9164
2004-04-27,0.7343
2004-04-28,-4.8376
2004-04-29,5.1532
2004-04-30,-0.6623
2004-05-03,0.0
2004-05-04,-1.0
2004-05-05,0.8081
2004-05-06,0.5344
2004-05-07,-0.8638
2004-05-10,0.5362
2004-05-11,-0.6667
2004-05-12,0.6711
2004-05-13,0.0
2004-05-14,-0.2
2004-05-17,-0.1336
2004-05-18,-0.2676
2004-05-19,0.5366
2004-05-20,1.0007
2004-05-21,1.0568
2004-05-24,-0.4575
2004-05-25,-1.5102
2004-05-26,1.9333
2004-05-27,1.3734
2004-05-28,-1.5484
2004-06-01,-0.7864
2004-06-02,0.3963
2004-06-03,0.7237
2004-06-04,0.9144
2004-06-07,1.6181
2004-06-08,-1.0191
2004-06-09,0.9653
2004-06-10,4.5252
2004-06-14,-2.1951
2004-06-15,2.3691
2004-06-16,-0.8526
2004-06-17,-0.1843
2004-06-18,0.8615
2004-06-21,0.9152
2004-06-22,1.0278
2004-06-23,3.471
2004-06-24,-0.4627
2004-06-25,-3.0215
2004-06-28,-1.7376
2004-06-29,0.122
2004-06-30,1.0962
2004-07-01,-0.6024
2004-07-02,1.6364
2004-07-06,0.7156
2004-07-07,2.8419
2004-07-08,-0.1727
2004-07-09,0.4037
2004-07-12,0.1723
2004-07-13,2.867
2004-07-14,-1.4493
2004-07-15,-2.2059
2004-07-16,-2.7762000000000002
2004-07-19,-1.9036
2004-07-20,3.4566
2004-07-21,-5.803
2004-07-22,4.9782
2004-07-23,-0.4742
2004-07-26,-0.2978
2004-07-27,-1.8519
2004-07-28,1.339
2004-07-29,-0.8408
2004-07-30,-0.3028
2004-08-02,-0.9721
2004-08-03,-1.1043
2004-08-04,-1.2407
2004-08-05,-2.3241
2004-08-06,-0.9003
2004-08-09,0.9734
2004-08-10,3.2134
2004-08-11,0.934
2004-08-12,-3.4547
2004-08-13,3.3866
2004-08-16,4.0173
2004-08-17,-3.0897
2004-08-18,3.0656
2004-08-19,1.3682
2004-08-20,-0.2347
2004-08-23,0.0588
2004-08-24,-0.0588
2004-08-25,0.0
2004-08-26,-0.4706
2004-08-27,-0.1182
2004-08-30,-1.6568
2004-08-31,2.1661
2004-09-01,0.2945
2004-09-02,0.2349
2004-09-03,-1.4646
2004-09-07,2.1998
2004-09-08,-0.5236
2004-09-09,5.2632
2004-09-10,-2.8333
2004-09-13,0.972
2004-09-14,2.0385
2004-09-15,-1.7758
2004-09-16,0.0
2004-09-17,1.6949
2004-09-20,-0.5
2004-09-21,1.5131000000000001
2004-09-22,-0.7205
2004-09-23,0.2216
2004-09-24,-0.3317
2004-09-27,-2.1631
2004-09-28,0.907
2004-09-29,1.6854
2004-09-30,0.2762
2004-10-01,-0.551
2004-10-04,0.554
2004-10-05,-0.6061
2004-10-06,0.8869
2004-10-07,-0.6044
2004-10-08,-0.1658
2004-10-11,-0.0554
2004-10-12,1.3296000000000001
2004-10-13,-1.0935
2004-10-14,-0.4975
2004-10-15,2.2222
2004-10-18,2.1739
2004-10-19,0.7447
2004-10-20,0.0528
2004-10-21,2.058
2004-10-22,-0.7239
2004-10-25,-1.0417
2004-10-26,1.5263
2004-10-27,1.3477999999999999
2004-10-28,1.7903
2004-10-29,-0.6533
2004-11-01,1.1128
2004-11-02,-4.9525
2004-11-03,-0.2632
2004-11-04,1.5831
2004-11-05,0.5195
2004-11-08,-1.292
2004-11-09,2.0419
2004-11-10,0.7696
2004-11-11,1.4257
2004-11-12,-0.1004
2004-11-15,1.4573
2004-11-16,-2.2784
2004-11-17,0.4562
2004-11-18,0.8577
2004-11-19,-1.6008
2004-11-22,0.2542
2004-11-23,1.9777
2004-11-24,0.3481
2004-11-26,1.2884
2004-11-29,-0.3914
2004-11-30,1.2770000000000001
2004-12-01,4.0737
2004-12-02,-2.1435
2004-12-03,0.0
2004-12-06,0.0
2004-12-07,-3.4286
2004-12-08,4.0434
2004-12-09,-1.5166
2004-12-10,1.0587
2004-12-13,2.2381
2004-12-14,1.3507
2004-12-15,3.4007
2004-12-16,-4.2667
2004-12-17,0.5107
2004-12-20,0.8776
2004-12-21,0.3663
2004-12-22,2.0073
2004-12-23,0.5367
2004-12-27,-2.5801
2004-12-28,1.0502
2004-12-29,-1.2652999999999999
2004-12-30,0.0458
2004-12-31,-1.0979
2005-01-03,1.2488
2005-01-04,-1.3705
2005-01-05,-3.5201000000000002
2005-01-06,1.8723
2005-01-07,-0.0943
2005-01-10,-0.1415
2005-01-11,-0.803
2005-01-12,1.2857
2005-01-13,-1.5045
2005-01-14,1.7184
2005-01-18,2.8156
2005-01-19,-0.5477
2005-01-20,-0.4589
2005-01-21,0.1383
2005-01-24,0.7366
2005-01-25,-0.1371
2005-01-26,1.9222000000000001
2005-01-27,3.727
2005-01-28,-0.7792
2005-01-31,3.4468
2005-02-01,-1.2231
2005-02-02,-3.2878
2005-02-03,2.4283
2005-02-04,3.2759
2005-02-07,0.0417
2005-02-08,-2.7117
2005-02-09,-0.9434
2005-02-10,-0.2165
2005-02-11,0.6508
2005-02-14,0.2586
2005-02-15,1.0318
2005-02-16,1.5957
2005-02-17,-0.9424
2005-02-18,-1.3531
2005-02-22,-0.0857
2005-02-23,2.4882
2005-02-24,0.1256
2005-02-25,-0.0836
2005-02-28,-0.8368
2005-03-01,0.211
2005-03-02,-1.0526
2005-03-03,-0.9787
2005-03-04,1.0743
2005-03-07,0.0
2005-03-08,-1.0204
2005-03-09,-1.4175
2005-03-10,-0.3922
2005-03-11,-3.0621
2005-03-14,-3.2942
2005-03-15,-0.0933
2005-03-16,-0.1401
2005-03-17,1.7306
2005-03-18,-0.3218
2005-03-21,0.0923
2005-03-22,-2.0737
2005-03-23,-6.6353
2005-03-24,2.747
2005-03-28,1.4471
2005-03-29,1.9342000000000001
2005-03-30,-0.2372
2005-03-31,-0.1427
2005-04-01,0.5238
2005-04-04,0.9
2005-04-05,0.6573
2005-04-06,0.0933
2005-04-07,0.4194
2005-04-08,-0.7889
2005-04-11,-1.2161
2005-04-12,0.0473
2005-04-13,-3.0289
2005-04-14,0.0488
2005-04-15,-0.1951
2005-04-18,-0.7331
2005-04-19,1.6248
2005-04-20,-4.6512
2005-04-21,-4.065
2005-04-22,-1.536
2005-04-25,0.1614
2005-04-26,-2.6853
2005-04-27,0.3311
2005-04-28,-0.8251
2005-04-29,-0.8874
2005-05-02,4.6447
2005-05-03,-0.9091
2005-05-04,3.8316
2005-05-05,1.5072999999999999
2005-05-06,-1.6897
2005-05-09,-0.7292
2005-05-10,-2.3609999999999998
2005-05-11,0.7523
2005-05-12,0.5867
2005-05-13,0.0
2005-05-16,3.3934
2005-05-17,-0.6667
2005-05-18,1.4971999999999999
2005-05-19,1.4751
2005-05-20,0.4511
2005-05-23,-1.7964
2005-05-24,0.0
2005-05-25,-3.4553
2005-05-26,0.2632
2005-05-27,-0.5774
2005-05-31,-1.1616
2005-06-01,3.0983
2005-06-02,-0.6736
2005-06-03,-1.0433
2005-06-06,3.4792
2005-06-07,-1.9358
2005-06-08,0.0519
2005-06-09,1.2461
2005-06-10,0.0
2005-06-13,-0.7179
2005-06-14,-0.3099
2005-06-15,0.0518
2005-06-16,0.4661
2005-06-17,-0.2062
2005-06-20,-0.5165
2005-06-21,1.2461
2005-06-22,-0.2051
2005-06-23,-2.0555
2005-06-24,-2.6757999999999997
2005-06-27,-1.1320999999999999
2005-06-28,9.7601
2005-06-29,-1.6393
2005-06-30,-0.303
2005-07-01,-0.5066
