ticker,GBEN US Equity
2011-01-26,16.6667
2011-02-01,-14.2857
2011-02-03,0.0
2011-02-04,-16.6667
2011-02-08,0.0
2011-02-09,-40.0
2011-02-10,66.6667
2011-02-15,0.0
2011-02-16,10.0
2011-02-17,9.0909
2011-02-18,16.6667
2011-02-23,0.0
2011-02-24,0.0
2011-02-25,-14.2857
2011-03-01,16.6667
2011-03-02,17.1429
2011-03-03,-2.439
2011-03-10,-37.5
2011-03-15,72.0
2011-03-16,51.1628
2011-03-17,3.0769
2011-03-18,11.9403
2011-03-21,-4.0
2011-03-23,-5.5556
2011-03-24,25.0
2011-03-25,5.8824
2011-03-28,0.0
2011-03-29,0.0
2011-03-30,0.0
2011-03-31,11.1111
2011-04-01,2.0
2011-04-04,-55.8824
2011-04-05,-58.8889
2011-04-06,-35.1351
2011-04-07,25.0
2011-04-08,-16.6667
2011-04-11,-20.0
2011-04-12,-8.75
2011-04-13,-10.9589
2011-04-14,9.2308
2011-04-15,-9.8592
2011-04-18,21.0938
2011-04-19,-5.1613
2011-04-20,-12.9252
2011-04-21,-7.8125
2011-04-25,17.7966
2011-04-26,-17.2662
2011-04-27,18.2609
2011-04-28,-5.8824
2011-04-29,0.0
2011-05-02,-6.25
2011-05-03,-46.6667
2011-05-04,-7.8125
2011-05-05,-5.0847
2011-05-06,23.2143
2011-05-09,-18.8406
2011-05-10,0.0
2011-05-11,-3.5714
2011-05-12,12.963
2011-05-18,-34.4262
2011-05-20,0.0
2011-05-23,7.5
2011-05-24,18.6047
2011-05-25,-17.647100000000002
2011-05-26,-4.7619
2011-05-27,20.0
2011-05-31,-22.9167
2011-06-01,-13.5135
2011-06-03,0.0
2011-06-06,25.0
2011-06-07,-20.0
2011-06-08,25.0
2011-06-09,0.0
2011-06-13,-27.5
2011-06-14,65.5172
2011-06-21,-29.1667
2011-06-27,-14.7059
2011-06-28,3.4483
2011-06-29,33.3333
2011-06-30,-27.5
2011-07-01,0.0
2011-07-05,0.0
2011-07-06,141.3793
2011-07-07,-8.5714
2011-07-08,0.0
2011-07-11,-3.125
2011-07-12,-48.3871
2011-07-13,-9.375
2011-07-14,113.7931
2011-07-18,-1.6129
2011-07-21,1.6393
2011-07-22,-1.6129
2011-07-25,-21.3115
2011-07-26,-50.0
2011-08-16,-92.0
2011-08-29,-16.6667
2011-09-01,0.0
2011-09-07,0.0
2011-09-15,0.0
2011-09-16,0.0
2011-10-07,0.0
2011-11-10,0.0
2011-11-11,0.0
2011-12-12,0.0
2011-12-13,0.0
2011-12-15,0.0
2011-12-27,100.0
2011-12-30,75.0
2012-01-17,-46.4286
2012-03-12,6.6667
2012-03-16,0.0
2012-03-19,0.0
2012-03-27,-6.25
2012-03-29,-20.0
2012-03-30,80.0
2012-04-04,29.6296
2012-04-10,28.5714
2012-05-04,-55.5556
2012-05-11,5.0
2012-05-15,0.0
2012-05-18,33.1845
2012-06-06,-3.4637000000000002
2012-06-08,0.1852
2012-06-13,-0.1848
2012-06-20,40.7407
2012-06-22,5.2632
2012-07-05,0.0
2012-07-11,11.875
2012-07-12,-8.3799
2012-07-13,9.7561
2012-07-16,0.0
2012-07-17,0.0
2012-07-18,6.6667
2012-07-19,-6.25
2012-07-20,11.1111
2012-07-23,2.0
2012-07-24,-31.3725
2012-07-25,-20.0
2012-07-26,-10.7143
2012-07-27,-24.0
2012-07-30,15.7895
2012-07-31,0.0
2012-08-01,13.6364
2012-08-02,15.2
2012-08-03,-27.0833
2012-08-06,23.8095
2012-08-07,19.2308
2012-08-08,-9.6774
2012-08-09,-1.7856999999999998
2012-08-10,1.8182
2012-08-13,-5.3571
2012-08-14,-5.6604
2012-08-15,-2.0
2012-08-16,-2.0408
2012-08-20,0.0
2012-08-21,-2.0833
2012-08-22,-2.1277
2012-08-23,0.0
2012-08-27,-2.1739
2012-08-28,2.2222
2012-08-30,0.0
2012-08-31,-8.6957
2012-09-04,9.0476
2012-09-05,-43.6681
2012-09-06,-2.3256
2012-09-07,0.0
2012-09-10,-3.9683
2012-09-11,7.438
2012-09-12,-15.3846
2012-09-13,9.0909
2012-09-14,7.0833
2012-09-17,-6.6148
2012-09-19,25.0
2012-09-20,5.0
2012-09-21,14.2857
2012-09-24,-22.2222
2012-09-25,17.8571
2012-09-26,-36.2879
2012-09-27,-0.1189
2012-09-28,4.7619
2012-10-01,-9.0909
2012-10-03,-7.0
2012-10-04,0.0
2012-10-05,2.1505
2012-10-09,25.7895
2012-10-10,-37.2385
2012-10-12,33.3333
2012-10-15,19.5
2012-10-18,-24.6862
2012-10-19,0.0
2012-10-23,-16.6667
2012-10-24,0.0
2012-10-31,0.0
2012-11-02,0.0
2012-11-05,20.0
2012-11-08,-22.2222
2012-11-09,137.1429
2012-11-12,11.4458
2012-11-13,-29.7297
2012-11-14,3.8462
2012-11-15,-33.3333
2012-11-16,-10.0
2012-11-19,-13.5802
2012-11-20,-4.2857
2012-11-21,-17.9104
2012-11-23,0.0
2012-11-26,14.5455
2012-11-27,-4.7619
2012-11-28,0.0
2012-11-29,-16.6667
2012-11-30,0.0
2012-12-03,-21.0
2012-12-04,34.1772
2012-12-05,0.0
2012-12-06,11.3208
2012-12-07,-23.7288
2012-12-10,-36.6667
2012-12-11,10.526299999999999
2012-12-12,-20.634900000000002
2012-12-13,-4.0
2012-12-14,-16.6667
2012-12-17,-20.0
2012-12-18,14.8438
2012-12-19,36.0544
2012-12-20,-12.0
2012-12-21,-3.9773
2012-12-24,-12.426
2012-12-26,0.6757
2012-12-27,7.3826
2012-12-28,5.0
2012-12-31,4.7619
2013-01-02,-9.0909
2013-01-03,-10.0
2013-01-04,11.1111
2013-01-07,-5.0
2013-01-08,10.526299999999999
2013-01-09,-4.7619
2013-01-10,62.5
2013-01-11,38.4615
2013-01-14,11.1111
2013-01-15,-20.0
2013-01-16,-17.5
2013-01-17,30.303
2013-01-18,-10.4651
2013-01-22,-15.5844
2013-01-23,1.5385
2013-01-24,-0.3788
2013-01-25,-5.7034
2013-01-28,-10.0806
2013-01-29,0.0
2013-01-30,-0.6726
2013-01-31,-2.4831
2013-02-01,-14.8148
2013-02-04,0.0
2013-02-05,0.5435
2013-02-06,11.8919
2013-02-07,-3.8647
2013-02-08,-7.5377
2013-02-11,-8.6957
2013-02-12,-4.7619
2013-02-13,-12.5
2013-02-14,0.0
2013-02-15,7.8571
2013-02-19,0.0
2013-02-20,0.0
2013-02-21,0.6623
2013-02-22,0.0
2013-02-25,15.1316
2013-02-26,-0.2857
2013-02-27,-8.3095
2013-02-28,-5.0
2013-03-01,0.0
2013-03-04,17.7632
2013-03-05,0.0
2013-03-06,-19.5531
2013-03-07,5.5556
2013-03-08,0.0
2013-03-11,0.0
2013-03-12,0.0
2013-03-13,0.0
2013-03-14,5.2632
2013-03-15,-20.0
2013-03-18,0.0
2013-03-19,0.0
2013-03-20,25.0
2013-03-21,40.0
2013-03-22,53.5714
2013-03-25,-27.907
2013-03-26,-22.9839
2013-03-27,-4.4503
2013-03-28,-7.9452
2013-04-01,-4.7619
2013-04-02,-0.625
2013-04-03,0.6289
2013-04-04,7.5
2013-04-05,-6.9767
2013-04-08,-11.5625
2013-04-09,10.2473
2013-04-10,7.6923
2013-04-11,-5.3571
2013-04-12,-5.9748
2013-04-15,-16.0535
2013-04-16,27.49
2013-04-17,-21.875
2013-04-18,18.4
2013-04-19,-8.1081
2013-04-22,-6.9853
2013-04-23,24.5059
2013-04-24,-4.127
2013-04-25,-9.9338
2013-04-26,-11.7647
2013-04-29,6.6667
2013-04-30,0.0
2013-05-01,0.0
2013-05-02,-6.25
2013-05-03,15.8333
2013-05-06,-2.1583
2013-05-07,-11.0294
2013-05-08,0.0
2013-05-09,5.7851
2013-05-10,6.25
2013-05-13,-10.6618
2013-05-14,-1.2346
2013-05-15,32.0833
2013-05-16,-16.0883
2013-05-17,-21.0526
2013-05-20,25.7143
2013-05-22,0.0
2013-05-23,15.1515
2013-05-24,-21.0526
2013-05-28,0.0
2013-05-30,0.0
2013-05-31,0.0
2013-06-03,0.0
2013-06-04,12.5
2013-06-05,0.7407
2013-06-06,-11.7647
2013-06-07,-13.3333
2013-06-11,1.4423
2013-06-12,-1.4218
2013-06-13,0.0
2013-06-14,0.0
2013-06-17,23.0769
2013-06-18,-12.5
2013-06-19,14.2857
2013-06-21,-31.25
2013-06-24,0.0
2013-06-25,27.2727
2013-06-26,7.1429
2013-06-27,16.6667
2013-06-28,8.5714
2013-07-01,-26.3158
2013-07-02,-26.3393
2013-07-03,47.2727
2013-07-05,31.6872
2013-07-08,0.0
2013-07-09,-20.0
2013-07-10,0.0
2013-07-11,-6.25
2013-07-12,-6.6667
2013-07-15,-16.5179
2013-07-16,11.2299
2013-07-17,0.0
2013-07-18,-7.6923
2013-07-19,8.3333
2013-07-22,-41.3462
2013-07-23,-40.9836
2013-07-24,6.9444
2013-07-25,14.2857
2013-07-26,18.1818
2013-07-29,-17.3077
2013-07-30,-3.4884
2013-07-31,12.0482
2013-08-01,0.0
2013-08-02,-11.828
2013-08-05,-2.439
2013-08-06,0.0
2013-08-07,0.0
2013-08-08,-3.75
2013-08-09,-6.4935
2013-08-12,0.0
2013-08-13,0.0
2013-08-14,-8.3333
2013-08-15,12.1212
2013-08-16,0.0
2013-08-19,-9.4595
2013-08-20,0.0
2013-08-21,0.0
2013-08-22,0.0
2013-08-23,7.4627
2013-08-26,0.0
2013-08-27,-11.1111
2013-08-28,0.0
2013-08-29,-12.5
2013-08-30,28.5714
2013-09-03,-22.2222
2013-09-05,14.2857
2013-09-06,0.0
2013-09-09,20.3125
2013-09-10,-2.5974
2013-09-12,-14.6667
2013-09-13,0.0
2013-09-16,0.0
2013-09-18,0.0
2013-09-19,0.0
2013-09-20,0.0
2013-09-24,-15.625
2013-09-26,3.7037
2013-09-27,14.2857
2013-09-30,-12.5
2013-10-01,10.7143
2013-10-02,-9.6774
2013-10-03,0.0
2013-10-04,0.0
2013-10-07,10.7143
2013-10-08,-9.6774
2013-10-09,0.0
2013-10-10,-10.7143
2013-10-11,0.0
2013-10-14,0.0
2013-10-16,0.0
2013-10-17,0.0
2013-10-18,0.0
2013-10-21,8.0
2013-10-22,0.0
2013-10-23,0.0
2013-10-25,-7.4074
2013-10-28,0.0
2013-10-29,0.0
2013-10-30,0.0
2013-11-01,0.0
2013-11-04,8.0
2013-11-06,62.963
2013-11-07,-15.9091
2013-11-08,8.1081
2013-11-11,-33.75
2013-11-12,5.6604
2013-11-13,0.0
2013-11-14,28.5714
2013-11-15,0.0
2013-11-18,-11.1111
2013-11-19,0.0
2013-11-20,-3.125
2013-11-21,0.0
2013-11-22,25.8065
2013-11-25,-20.5128
2013-11-26,3.2258
2013-11-27,-12.5
2013-12-02,0.0
2013-12-03,-5.3571
2013-12-04,0.0
2013-12-05,16.9811
2013-12-06,-9.6774
2013-12-12,-5.3571
2013-12-13,0.0
2013-12-16,0.0
2013-12-17,16.9811
2013-12-18,-22.5806
2013-12-19,4.1667
2013-12-20,-16.0
2013-12-23,-4.7619
2013-12-24,0.0
2013-12-26,7.5
2013-12-27,-6.9767
2013-12-30,20.0
2013-12-31,-12.5
2014-01-02,-4.7619
2014-01-06,0.0
2014-01-07,15.0
2014-01-08,4.3478
2014-01-10,0.0
2014-01-13,-6.25
2014-01-14,-6.6667
2014-01-15,0.0
2014-01-16,0.0
2014-01-17,2.3810000000000002
2014-01-21,-2.3256
2014-01-22,14.2857
2014-01-27,0.0
2014-01-28,0.0
2014-01-29,16.6667
2014-02-03,-14.2857
2014-02-06,20.8333
2014-02-07,-17.2414
2014-02-11,0.0
2014-02-12,16.6667
2014-02-13,0.0
2014-02-14,0.0
2014-02-18,-14.2857
2014-02-19,0.0
2014-02-21,-12.5
2014-02-24,14.2857
2014-02-25,16.6667
2014-02-26,-19.6429
2014-02-27,2.2222
2014-02-28,0.0
2014-03-03,32.6087
2014-03-04,-11.4754
2014-03-10,-1.8519
2014-03-11,0.0
2014-03-12,15.0943
2014-03-17,240.9836
2014-03-18,-48.5577
2014-03-19,-10.2804
2014-03-20,-6.25
2014-03-21,56.6667
2014-03-24,-19.1489
2014-03-25,-4.386
2014-03-26,-2.7523
2014-03-27,-24.5283
2014-03-28,30.0
2014-03-31,-33.6538
2014-04-01,15.942
2014-04-02,0.0
2014-04-03,-12.5
2014-04-04,-8.5714
2014-04-08,0.0
2014-04-09,21.875
2014-04-10,-17.9487
2014-04-14,21.875
2014-04-15,-11.538499999999999
2014-04-16,13.0435
2014-04-17,0.0
2014-04-21,-17.9487
2014-04-22,12.5
2014-04-23,-4.1667
2014-04-24,4.3478
2014-04-25,0.0
2014-04-28,-2.7778
2014-04-29,14.2857
2014-04-30,-27.5
2014-05-02,-3.4483
2014-05-05,10.7143
2014-05-06,62.9032
2014-05-07,-44.5545
2014-05-08,5.3571
2014-05-09,-8.4746
2014-05-12,22.2222
2014-05-13,-27.2727
2014-05-14,-12.5
2014-05-16,2.3810000000000002
2014-05-19,4.6512
2014-05-20,6.6667
2014-05-22,-20.8333
2014-05-23,5.2632
2014-05-27,0.0
2014-06-03,0.0
2014-06-06,-7.5
2014-06-10,0.0
2014-06-11,16.2162
2014-06-12,0.0
2014-06-13,-13.9535
2014-06-16,0.0
2014-06-20,-13.5135
2014-06-30,15.625
2014-07-02,0.0
2014-07-03,0.0
2014-07-09,0.0
2014-07-16,0.0
2014-07-21,0.0
2014-07-28,8.1081
2014-08-04,0.0
2014-08-05,-7.5
2014-08-12,0.0
2014-08-13,-5.4054
2014-08-14,0.0
2014-08-20,0.0
2014-08-26,0.0
2014-09-18,5.7143
2014-09-22,0.0
2014-09-29,-13.5135
2014-09-30,25.0
2014-10-01,-20.0
2014-10-07,34.375
2014-10-08,-25.5814
2014-10-09,0.0
2014-10-15,-6.25
2014-10-22,0.0
2014-10-23,0.0
2014-10-27,0.0
2014-10-28,0.0
2014-10-31,6.6667
2014-11-11,0.0
2014-11-12,0.0
2014-11-14,-6.25
2014-11-17,0.0
2014-11-24,0.0
2014-11-25,0.0
2014-12-01,0.0
2014-12-03,6.6667
2014-12-04,-9.375
2014-12-05,-6.8966
2014-12-09,0.0
2014-12-10,-18.5185
2014-12-17,0.0
2014-12-18,0.0
2014-12-19,-4.5455
2015-01-21,-87.0476
2015-02-20,17.647100000000002
2015-03-18,300.0
2015-04-09,0.0
2015-04-15,-77.5
2015-04-30,316.6667
2015-05-04,0.0
2015-05-06,-20.0
2015-05-15,-8.3333
2015-05-19,81.8182
2015-11-12,-82.0
2015-11-25,0.0
2015-12-01,0.0
2015-12-29,0.0
2016-01-21,0.0
2016-02-02,0.0
2016-03-28,0.0
2016-04-06,0.0
2017-02-01,-61.1111
2017-03-21,3.5714
2017-03-28,0.0
2017-07-17,0.0
2017-10-17,137.931
2017-11-06,0.0
2018-02-12,-57.971
2018-05-09,0.0
2018-05-10,0.0
2018-08-02,1127.5862
2018-08-03,12.3596
2018-10-16,-80.0
2018-11-09,225.0
2018-11-29,53.8462
2018-12-07,30.0
2018-12-10,-23.0769
2018-12-12,-45.0
2018-12-14,9.0909
2018-12-20,-50.0
2018-12-24,0.0
2018-12-27,4.1667
2019-01-04,-4.0
2019-01-10,66.5
2019-01-14,20.1201
2019-02-15,-15.0
2019-02-19,66.6667
2019-02-21,2.3529
2019-02-22,25.2874
2019-02-25,-6.422
2019-02-26,27.451
2019-02-27,15.3846
2019-03-01,-6.6667
2019-03-07,-3.5714
2019-03-11,0.0
2019-03-19,-9.6296
2019-03-21,-5.7377
2019-04-04,2.6087
2019-04-05,3.3898
2019-04-10,0.0
2019-05-01,-34.4262
2019-05-02,52.5
2019-05-03,14.7541
2019-05-06,0.0
2019-05-09,14.2857
2019-05-22,-37.5
2019-05-23,0.0
2019-05-24,10.0
2019-05-30,-4.5455
2019-06-03,19.0476
2019-06-04,20.0
2019-06-05,6.6667
2019-06-06,25.0
2019-06-07,25.0
2019-06-10,0.0
2019-06-11,60.0
2019-06-14,-2.5
2019-06-18,-29.7436
2019-06-19,-3.2847
2019-06-24,32.0755
2019-06-25,-25.7143
2019-07-01,-63.0769
2019-07-02,-6.25
2019-07-03,-5.5556
2019-07-05,29.4118
2019-07-08,1.8182
2019-07-09,-6.25
2019-07-10,10.4762
2019-07-11,7.7586
2019-07-12,-4.0
2019-07-15,0.0
2019-07-24,-4.1667
2019-07-25,-3.4783
2019-07-29,-9.9099
2019-07-30,0.0
2019-07-31,11.0
2019-08-01,-3.6036
2019-08-02,2.8037
2019-08-06,-7.2727
2019-08-07,-4.902
2019-08-08,0.0
2019-08-09,1.0309
2019-08-13,1.0204
2019-08-14,-5.0505
2019-08-15,-1.0638
2019-08-19,33.3333
2019-08-20,-19.3548
2019-08-21,0.0
2019-08-22,4.0
2019-08-23,16.3462
2019-08-26,0.0
2019-08-27,0.0
2019-08-28,-1.6529
2019-09-03,-0.8403
2019-09-04,-16.1017
2019-09-05,6.0606
2019-09-09,11.4286
2019-09-10,-14.5299
2019-09-13,0.0
2019-09-16,0.0
2019-09-19,19.0
2019-09-23,-18.4874
2019-09-24,-7.2165
2019-09-25,11.1111
2019-09-30,2.0
2019-10-08,-11.7647
2019-10-09,-5.5556
2019-10-10,5.8824
2019-10-11,-2.2222
2019-10-14,-3.4091
2019-10-15,-10.5882
2019-10-16,11.8421
2019-10-17,-5.8941
2019-10-21,6.2633
2019-10-22,10.5882
2019-10-23,1.4894
2019-10-29,0.0
2019-10-30,0.0
2019-11-01,4.8218
2019-11-07,-30.0
2019-11-08,41.4286
2019-11-11,1.0101
2019-11-26,0.0
2019-12-04,-2.0
2019-12-06,0.0
2019-12-09,-2.0408
2019-12-11,2.0833
2019-12-12,-1.0204
2019-12-13,0.0
2019-12-16,-19.5876
2019-12-17,25.641
2019-12-18,-2.0408
2019-12-20,-22.8125
2019-12-23,6.6127
2019-12-24,1.2658
2019-12-26,-12.5
2019-12-27,35.7143
2019-12-30,-21.0526
2019-12-31,26.6667
2020-01-03,-1.0526
2020-01-06,-10.6383
2020-01-08,7.1429
2020-01-13,3.3333
2020-01-15,-1.0753
2020-01-16,0.0
2020-01-17,-7.6087
2020-01-21,-1.1764999999999999
2020-01-22,10.7143
2020-01-23,0.0
2020-01-24,-16.129
2020-01-27,15.3846
2020-01-29,0.0
2020-01-31,2.2222
2020-02-04,-23.913
2020-02-05,-2.8571
2020-02-06,32.3529
2020-02-07,-11.1111
2020-02-10,2.5
2020-02-11,0.0
2020-02-12,0.0
2020-02-13,0.0
2020-02-14,0.0
2020-02-18,0.0
2020-02-24,-2.439
2020-02-25,0.0
2020-03-03,0.0
2020-03-19,-2.5
2020-03-20,0.0
2020-03-23,-23.0769
2020-03-24,30.0
2020-03-25,0.0
2020-03-30,-16.6667
2020-03-31,0.0
2020-04-01,12.3077
2020-04-02,-17.8082
2020-04-03,21.6667
2020-04-09,0.0
2020-04-13,-17.8082
2020-04-14,16.6667
2020-04-22,0.0
2020-04-27,-14.2857
2020-04-28,-8.3333
2020-04-29,21.8182
2020-05-04,1.4925
2020-05-11,-2.9412000000000003
2020-05-14,-2.2727
2020-05-18,-0.4651
2020-05-19,0.4673
2020-05-21,-14.7287
2020-05-22,21.8182
2020-06-01,-11.9403
2020-06-03,-3.8136
2020-06-08,-13.6564
2020-06-09,-16.3265
2020-06-10,-9.7805
2020-06-11,5.4069
2020-06-12,-1.2567
2020-06-19,1.2987
2020-06-26,33.3333
2020-07-02,0.0
2020-07-06,-13.461500000000001
2020-07-08,15.5556
2020-07-09,-3.8462
2020-07-23,-16.0
2020-07-27,15.0
