ticker,SPTN US Equity
2000-12-21,-4.8544
2000-12-22,0.0
2000-12-26,-1.0204
2000-12-27,2.0619
2000-12-28,-1.0101
2000-12-29,-2.0408
2001-01-02,0.0
2001-01-03,2.0833
2001-01-04,2.0408
2001-01-05,8.0
2001-01-08,9.2593
2001-01-09,-5.0847
2001-01-10,0.0
2001-01-11,1.7856999999999998
2001-01-12,3.5088
2001-01-16,-1.6949
2001-01-17,0.0
2001-01-18,0.0
2001-01-19,10.3448
2001-01-22,0.0
2001-01-23,7.8125
2001-01-24,0.0
2001-01-25,1.4493
2001-01-26,5.7143
2001-01-29,2.7027
2001-01-30,0.0
2001-01-31,-1.9737
2001-02-01,2.0134
2001-02-02,5.2632
2001-02-05,8.125
2001-02-06,-1.1561
2001-02-07,0.5848
2001-02-08,-0.5814
2001-02-09,-1.7544
2001-02-12,-2.9762
2001-02-13,-1.227
2001-02-14,-4.3478
2001-02-15,-1.2987
2001-02-16,-0.6579
2001-02-20,-2.649
2001-02-21,-4.0816
2001-02-22,9.2199
2001-02-23,-3.5714
2001-02-26,0.3367
2001-02-27,2.6846
2001-02-28,-1.3072
2001-03-01,-1.9868000000000001
2001-03-02,1.3514
2001-03-05,2.6667
2001-03-06,1.2987
2001-03-07,4.4872
2001-03-08,-3.0675
2001-03-09,1.8987
2001-03-12,-3.7267
2001-03-13,-1.9355
2001-03-14,3.2895
2001-03-15,0.6369
2001-03-16,-2.5316
2001-03-19,-1.2987
2001-03-20,0.6579
2001-03-21,1.3072
2001-03-22,-7.0968
2001-03-23,1.3889
2001-03-26,-1.3699
2001-03-27,3.4722
2001-03-28,2.6846
2001-03-29,1.9607999999999999
2001-03-30,0.0
2001-04-02,-1.9231
2001-04-03,-3.5948
2001-04-04,1.0169
2001-04-05,2.6846
2001-04-06,-1.9607999999999999
2001-04-09,-1.12
2001-04-10,2.3731999999999998
2001-04-11,0.1054
2001-04-12,0.4211
2001-04-16,-0.5241
2001-04-17,0.0
2001-04-18,5.3741
2001-04-19,-2.0
2001-04-20,6.1224
2001-04-23,-1.8269
2001-04-24,-2.9383
2001-04-25,1.4127
2001-04-26,-1.4925
2001-04-27,-2.5253
2001-04-30,-1.1399
2001-05-01,0.5241
2001-05-02,3.024
2001-05-03,1.8218999999999999
2001-05-04,0.0
2001-05-07,0.7952
2001-05-08,0.0986
2001-05-09,1.9704000000000002
2001-05-10,8.792300000000001
2001-05-11,11.1901
2001-05-14,3.5942
2001-05-15,-0.0771
2001-05-16,-1.6204
2001-05-17,1.4118
2001-05-18,-1.0828
2001-05-21,0.5473
2001-05-22,0.7776
2001-05-23,-8.179
2001-05-24,7.563
2001-05-25,1.9531
2001-05-29,3.295
2001-05-30,-2.4481
2001-05-31,1.2928
2001-06-01,-1.6517
2001-06-04,-1.2214
2001-06-05,0.4637
2001-06-06,2.6923
2001-06-07,-0.2247
2001-06-08,-1.2763
2001-06-11,2.1293
2001-06-12,-0.5957
2001-06-13,2.4718999999999998
2001-06-14,2.2661
2001-06-15,0.0715
2001-06-18,-1.1429
2001-06-19,-1.8786
2001-06-20,2.0619
2001-06-21,0.8658
2001-06-22,4.5064
2001-06-25,8.282
2001-06-26,-2.4652
2001-06-27,2.6572
2001-06-28,-1.7677
2001-06-29,3.2134
2001-07-02,1.7435
2001-07-03,-0.1224
2001-07-05,-0.8578
2001-07-06,-0.0618
2001-07-09,0.4947
2001-07-10,-0.1231
2001-07-11,3.3888
2001-07-12,-0.5364
2001-07-13,-0.8388
2001-07-16,-0.6042
2001-07-17,1.459
2001-07-18,-2.5164999999999997
2001-07-19,1.2293
2001-07-20,0.1821
2001-07-23,-3.0909
2001-07-24,3.1895
2001-07-25,0.0
2001-07-26,-7.9394
2001-07-27,-4.4108
2001-07-30,-9.3664
2001-07-31,-8.1307
2001-08-01,1.9851
2001-08-02,-0.4055
2001-08-03,0.9772
2001-08-06,-2.0161
2001-08-07,0.9877
2001-08-08,-0.978
2001-08-09,-0.823
2001-08-10,-0.7469
2001-08-13,-1.0033
2001-08-14,3.3784
2001-08-15,-1.7157
2001-08-16,0.665
2001-08-17,-1.0735
2001-08-20,0.5843
2001-08-21,0.9129
2001-08-22,-0.2467
2001-08-23,-0.6595
2001-08-24,1.6598000000000002
2001-08-27,3.5102
2001-08-28,-7.3344
2001-08-29,0.1702
2001-08-30,-0.5947
2001-08-31,0.2564
2001-09-04,4.5183
2001-09-05,2.3654
2001-09-06,-2.0717
2001-09-07,-1.2205
2001-09-10,4.86
2001-09-17,-1.5711
2001-09-18,3.6712
2001-09-19,-2.6174
2001-09-20,1.1858
2001-09-21,0.0
2001-09-24,0.0781
2001-09-25,-2.0297
2001-09-26,1.2749
2001-09-27,-5.5862
2001-09-28,1.6667
2001-10-01,-3.8525
2001-10-02,2.3018
2001-10-03,8.25
2001-10-04,1.6166
2001-10-05,1.8939
2001-10-08,-0.3717
2001-10-09,-0.6716
2001-10-10,-0.6762
2001-10-11,-0.0756
2001-10-12,-1.1355
2001-10-15,1.9142000000000001
2001-10-16,-0.0751
2001-10-17,-0.7519
2001-10-18,0.7576
2001-10-19,-9.2481
2001-10-22,6.8766
2001-10-23,0.0
2001-10-24,-0.6202
2001-10-25,4.4462
2001-10-26,-0.6721
2001-10-29,-1.5038
2001-10-30,-1.5267
2001-10-31,0.2326
2001-11-01,1.3148
2001-11-02,-2.5954
2001-11-05,-0.5486
2001-11-06,3.1521
2001-11-07,-3.3613
2001-11-08,-1.8972
2001-11-09,0.0
2001-11-12,-0.2417
2001-11-13,-0.0808
2001-11-14,3.3145
2001-11-15,-0.2347
2001-11-16,-0.3922
2001-11-19,-0.3937
2001-11-20,-0.3953
2001-11-21,-1.8254000000000001
2001-11-23,2.1019
2001-11-26,-0.4751
2001-11-27,0.6364
2001-11-28,-1.581
2001-11-29,6.1847
2001-11-30,-2.1936
2001-12-03,0.232
2001-12-04,0.8488
2001-12-05,0.153
2001-12-06,-3.5141
2001-12-07,-0.6334
2001-12-10,-0.7171
2001-12-11,0.2408
2001-12-12,-2.3219
2001-12-13,-1.9672
2001-12-14,0.2508
2001-12-17,-4.1701
2001-12-18,0.087
2001-12-19,-0.9565
2001-12-20,0.878
2001-12-21,1.1314
2001-12-24,2.4096
2001-12-26,1.2605
2001-12-27,1.9917
2001-12-28,-0.8137
2001-12-31,-1.8868
2002-01-02,-0.0836
2002-01-03,0.6695
2002-01-04,-0.2494
2002-01-07,-0.4167
2002-01-08,-1.2551999999999999
2002-01-09,-2.1186
2002-01-10,1.9048
2002-01-11,-1.8692
2002-01-14,-3.3734
2002-01-15,-0.1826
2002-01-16,1.9748999999999999
2002-01-17,-1.4085
2002-01-18,-3.9286
2002-01-22,-1.0223
2002-01-23,-6.1033
2002-01-24,-6.6
2002-01-25,2.7837
2002-01-28,6.25
2002-01-29,-16.1765
2002-01-30,-0.5848
2002-01-31,-3.0588
2002-02-01,-6.6748
2002-02-04,-0.3901
2002-02-05,7.7023
2002-02-06,-3.0303
2002-02-07,-3.125
2002-02-08,0.6452
2002-02-11,-0.641
2002-02-12,1.5484
2002-02-13,-3.5578
2002-02-14,-17.5231
2002-02-15,3.8339
2002-02-19,-6.3077
2002-02-20,7.0608
2002-02-21,-4.4479
2002-02-22,4.9759
2002-02-25,-1.2232
2002-02-26,-2.0124
2002-02-27,1.7378
2002-02-28,-2.4845
2002-03-01,5.414
2002-03-04,-4.3807
2002-03-05,3.3175
2002-03-06,0.4587
2002-03-07,-1.6743000000000001
2002-03-08,5.2632
2002-03-11,3.6765
2002-03-12,1.4184
2002-03-13,0.6993
2002-03-14,4.0278
2002-03-15,-1.8692
2002-03-18,4.0816
2002-03-19,-0.3922
2002-03-20,-0.3937
2002-03-21,1.7128
2002-03-22,-0.7772
2002-03-25,0.2611
2002-03-26,-3.3854
2002-03-27,2.5606
2002-03-28,-1.1827
2002-04-01,0.3989
2002-04-02,0.1325
2002-04-03,-1.3228
2002-04-04,0.134
2002-04-05,0.4016
2002-04-08,-2.0
2002-04-09,4.0816
2002-04-10,-0.7974
2002-04-11,0.8038
2002-04-12,3.268
2002-04-15,-1.8987
2002-04-16,1.8065
2002-04-17,3.0545
2002-04-18,2.0785
2002-04-19,-2.4096
2002-04-22,-5.0617
2002-04-23,-1.0403
2002-04-24,5.7819
2002-04-25,5.8261
2002-04-26,-8.0761
2002-04-29,2.1581
2002-04-30,-0.25
2002-05-01,2.3684
2002-05-02,-1.0895
2002-05-03,0.8663
2002-05-06,-3.9264
2002-05-07,3.1928
2002-05-08,-0.9901
2002-05-09,-17.1125
2002-05-10,-2.2772
2002-05-13,7.2531
2002-05-14,0.446
2002-05-15,1.5756999999999999
2002-05-16,-1.2833
2002-05-17,-5.5714
2002-05-20,-5.4312000000000005
2002-05-21,-4.8152
2002-05-22,0.8403
2002-05-23,0.0
2002-05-24,-2.8167
2002-05-28,-0.1886
2002-05-29,-4.2955
2002-05-30,0.3591
2002-05-31,-0.7156
2002-06-03,-0.9009
2002-06-04,0.5455
2002-06-05,-0.5425
2002-06-06,-3.0909
2002-06-07,-5.0844
2002-06-10,-1.1662
2002-06-11,-3.0
2002-06-12,-20.6186
2002-06-13,3.8961
2002-06-14,3.75
2002-06-17,3.6145
2002-06-18,4.4578
2002-06-19,3.7472
2002-06-20,-11.1588
2002-06-21,14.7343
2002-06-24,-11.5789
2002-06-25,-2.1429
2002-06-26,-2.6764
2002-06-27,-1.25
2002-06-28,-22.2785
2002-07-01,19.2182
2002-07-02,3.2787
2002-07-03,-1.5873
2002-07-05,-2.4194
2002-07-08,-9.0909
2002-07-09,2.4242
2002-07-10,-1.1834
2002-07-11,-5.9581
2002-07-12,0.9233
2002-07-15,0.9464
2002-07-16,6.5625
2002-07-17,2.346
2002-07-18,-5.4441
2002-07-19,6.0606
2002-07-22,4.8571
2002-07-23,-10.0817
2002-07-24,3.6364
2002-07-25,2.3392
2002-07-26,-1.4482
2002-07-29,4.3686
2002-07-30,-3.0556
2002-07-31,4.5845
2002-08-01,-6.8493
2002-08-02,-8.8235
2002-08-05,0.0
2002-08-06,0.0
2002-08-07,-2.5806
2002-08-08,-1.0058
2002-08-09,-1.9944
2002-08-12,3.0717
2002-08-13,0.3539
2002-08-14,8.8862
2002-08-15,3.0303
2002-08-16,-0.5882
2002-08-19,0.2459
2002-08-20,-4.082
2002-08-21,4.0
2002-08-22,-2.9586
2002-08-23,-0.9146
2002-08-26,-5.5385
2002-08-27,-0.6515
2002-08-28,4.918
2002-08-29,2.8125
2002-08-30,0.0
2002-09-03,-0.9119
2002-09-04,4.908
2002-09-05,-0.5848
2002-09-06,-3.2353
2002-09-09,-5.7751
2002-09-10,-2.9032
2002-09-11,-0.3322
2002-09-12,-1.3333
2002-09-13,-2.0608
2002-09-16,0.0345
2002-09-17,3.1034
2002-09-18,0.6689
2002-09-19,-0.9967
2002-09-20,1.4157
2002-09-23,2.5416
2002-09-24,-4.6789
2002-09-25,0.8802
2002-09-26,0.3356
2002-09-27,-2.0067
2002-09-30,-4.4369
2002-10-01,6.0714
2002-10-02,-3.7037
2002-10-03,-3.1469
2002-10-04,-4.3321
2002-10-07,0.0
2002-10-08,-3.0189
2002-10-09,-10.1556
2002-10-10,14.7683
2002-10-11,-0.3774
2002-10-14,5.6818
2002-10-15,-5.0179
2002-10-16,-3.7736
2002-10-17,3.9215999999999998
2002-10-18,-15.0943
2002-10-21,2.6667
2002-10-22,-4.329
2002-10-23,5.4299
2002-10-24,9.4421
2002-10-25,0.7843
2002-10-28,0.7782
2002-10-29,-3.8609999999999998
2002-10-30,7.2289
2002-10-31,-4.4944
2002-11-01,8.6275
2002-11-04,-7.9422
2002-11-05,-3.5294
2002-11-06,-2.439
2002-11-07,-7.9167
2002-11-08,-0.4525
2002-11-11,-1.8182
2002-11-12,-2.7778
2002-11-13,2.3810000000000002
2002-11-14,-3.2558
2002-11-15,-0.4808
2002-11-18,-1.9324
2002-11-19,0.0
2002-11-20,-1.4778
2002-11-21,1.0
2002-11-22,-0.9901
2002-11-25,5.0
2002-11-26,-3.8095
2002-11-27,3.9604
2002-11-29,0.0
2002-12-02,-4.7619
2002-12-03,5.0
2002-12-04,-6.2381
2002-12-05,-1.9807000000000001
2002-12-06,-9.8446
2002-12-09,0.0
2002-12-10,-2.2989
2002-12-11,-4.1176
2002-12-12,1.227
2002-12-13,4.2424
2002-12-16,1.7442
2002-12-17,-2.8571
2002-12-18,-0.5882
2002-12-19,-11.2426
2002-12-20,2.6667
2002-12-23,-9.7403
2002-12-24,-7.9856
2002-12-26,17.2791
2002-12-27,2.0
2002-12-30,-4.5752
2002-12-31,3.4247
2003-01-02,3.3113
2003-01-03,6.4103
2003-01-06,11.4458
2003-01-07,4.8649000000000004
2003-01-08,4.5876
2003-01-09,6.4564
2003-01-10,2.3148
2003-01-13,13.1222
2003-01-14,20.0
2003-01-15,15.0
2003-01-16,-17.3913
2003-01-17,-5.2632
2003-01-21,5.1481
2003-01-22,0.3875
2003-01-23,-3.5088
2003-01-24,0.0
2003-01-27,-4.4
2003-01-28,2.2822
2003-01-29,4.3139
2003-01-30,3.7433
2003-01-31,0.6529
2003-02-03,1.4339
2003-02-04,-1.0434
2003-02-05,-0.6803
2003-02-06,-0.6849
2003-02-07,1.3793
2003-02-10,-14.966
2003-02-11,6.36
2003-02-12,-12.7492
2003-02-13,-28.0172
2003-02-14,29.9401
2003-02-18,6.9124
2003-02-19,-1.2931
2003-02-20,3.0568
2003-02-21,1.6949
2003-02-24,-3.75
2003-02-25,1.7316
2003-02-26,0.0
2003-02-27,-4.2553
2003-02-28,0.0
2003-03-03,6.6222
2003-03-04,-0.792
2003-03-05,7.605
2003-03-06,1.5228000000000002
2003-03-07,-3.0769
2003-03-10,1.1905000000000001
2003-03-11,-3.5294
2003-03-12,3.6585
2003-03-13,-3.9215999999999998
2003-03-14,2.0408
2003-03-17,0.0
2003-03-18,2.0
2003-03-19,-3.1373
2003-03-20,1.2146
2003-03-21,-7.6
2003-03-24,6.0606
2003-03-25,0.0
2003-03-26,-1.2245
2003-03-27,-7.438
2003-03-28,3.5714
2003-03-31,0.8621
2003-04-01,5.5556
2003-04-02,-4.4534
2003-04-03,-0.4237
2003-04-04,-1.2766
2003-04-07,-2.1552
2003-04-08,-1.3216
2003-04-09,-0.8929
2003-04-10,4.0541
2003-04-11,2.1645
2003-04-14,3.8136
2003-04-15,-1.6327
2003-04-16,0.0
2003-04-17,-0.4149
2003-04-21,0.4167
2003-04-22,-1.2448
2003-04-23,1.6806999999999999
2003-04-24,-0.4132
2003-04-25,-0.8299
2003-04-28,-3.3054
2003-04-29,3.8510999999999997
2003-04-30,-0.4167
2003-05-01,1.6736
2003-05-02,-0.823
2003-05-05,-3.7344
2003-05-06,0.431
2003-05-07,-0.4292
2003-05-08,7.7155000000000005
2003-05-09,-4.7619
2003-05-12,1.2605
2003-05-13,3.7344
2003-05-14,-5.2
2003-05-15,6.0338
2003-05-16,1.0744
2003-05-19,-3.1496
2003-05-20,-1.2195
2003-05-21,4.1152
2003-05-22,0.0
2003-05-23,-1.1858
2003-05-27,0.4
2003-05-28,0.3984
2003-05-29,1.5873
2003-05-30,2.3438
2003-06-02,0.3817
2003-06-03,1.8631
2003-06-04,-0.7092
2003-06-05,1.4662
2003-06-06,0.0371
2003-06-09,0.3704
2003-06-10,0.369
2003-06-11,4.7794
2003-06-12,-0.3509
2003-06-13,-1.4085
2003-06-16,1.4285999999999999
2003-06-17,-1.0563
2003-06-18,-2.847
2003-06-19,5.1282
2003-06-20,-6.2369
2003-06-23,-3.01
2003-06-24,1.1494
2003-06-25,3.7879
2003-06-26,-4.3796
2003-06-27,6.1068999999999996
2003-06-30,-3.2374
2003-07-01,2.2305
2003-07-02,2.5455
2003-07-03,-1.0638
2003-07-07,1.7921
2003-07-08,-0.3521
2003-07-09,-1.0601
2003-07-10,3.5714
2003-07-11,2.069
2003-07-14,8.1081
2003-07-15,0.9375
2003-07-16,-1.2384
2003-07-17,-1.5674000000000001
2003-07-18,0.6369
2003-07-21,6.0127
2003-07-22,1.4925
2003-07-23,2.3529
2003-07-24,-0.2874
2003-07-25,0.0
2003-07-28,9.5101
2003-07-29,-6.3158
2003-07-30,3.9326
2003-07-31,1.6216
2003-08-01,-1.8617
2003-08-04,-4.878
2003-08-05,-2.849
2003-08-06,1.173
2003-08-07,0.2899
2003-08-08,-3.4682
2003-08-11,4.1916
2003-08-12,-5.7471
2003-08-13,-1.8293
2003-08-14,0.9317
2003-08-15,-1.2308
2003-08-18,0.3115
2003-08-19,-2.4845
2003-08-20,-7.6433
2003-08-21,0.5172
2003-08-22,-5.3173
2003-08-25,0.0
2003-08-26,5.7971
2003-08-27,-1.3699
2003-08-28,-3.8194
2003-08-29,1.8051
2003-09-02,1.0638
2003-09-03,0.7018
2003-09-04,7.6655
2003-09-05,-7.4434000000000005
2003-09-08,4.8951
2003-09-09,4.6667
2003-09-10,-4.4586
2003-09-11,-0.6667
2003-09-12,-4.698
2003-09-15,-0.7042
2003-09-16,6.3475
2003-09-17,-4.9683
2003-09-18,-1.0526
2003-09-19,9.9291
2003-09-22,-3.2258
2003-09-23,0.0
2003-09-24,-1.6333
2003-09-25,1.9992999999999999
2003-09-26,-5.3156
2003-09-29,1.7544
2003-09-30,0.3448
2003-10-01,0.3436
2003-10-02,2.7397
2003-10-03,-1.6667
2003-10-06,-0.678
2003-10-07,-1.0239
2003-10-08,3.7931
2003-10-09,0.0
2003-10-10,0.3322
2003-10-13,-0.6623
2003-10-14,-2.3333
2003-10-15,5.802
2003-10-16,33.871
2003-10-17,5.7831
2003-10-20,-2.5057
2003-10-21,-10.0467
2003-10-22,1.2987
2003-10-23,1.0256
2003-10-24,-1.0152
2003-10-27,-1.7949000000000002
2003-10-28,2.8721
2003-10-29,1.2690000000000001
2003-10-30,-1.0025
2003-10-31,2.2785
2003-11-03,-1.2376
2003-11-04,0.5013
2003-11-05,-1.2469000000000001
2003-11-06,2.0202
2003-11-07,-0.7426
2003-11-10,2.2444
2003-11-11,-2.439
2003-11-12,-1.0
2003-11-13,1.0101
2003-11-14,0.0
2003-11-17,2.5
2003-11-18,0.0
2003-11-19,-1.7073
2003-11-20,11.4144
2003-11-21,8.0178
2003-11-24,-0.4124
2003-11-25,1.4493
2003-11-26,-1.0408
2003-11-28,1.0518
2003-12-01,0.0
2003-12-02,10.2041
2003-12-03,2.5926
2003-12-04,-1.6245
2003-12-05,4.5872
2003-12-08,-2.2807
2003-12-09,-0.5386
2003-12-10,0.5415
2003-12-11,0.3591
2003-12-12,-5.1878
2003-12-15,-1.3208
2003-12-16,-16.6348
2003-12-17,-3.6696999999999997
2003-12-18,8.3333
2003-12-19,12.3077
2003-12-22,-3.1311
2003-12-23,0.6061
2003-12-24,-0.2008
2003-12-26,0.0
2003-12-29,2.6157
2003-12-30,-1.9607999999999999
2003-12-31,0.0
2004-01-02,-1.0
2004-01-05,5.0505
2004-01-06,-4.2308
2004-01-07,3.4137
2004-01-08,-0.9709
2004-01-09,-1.5686
2004-01-12,-0.3984
2004-01-13,1.4
2004-01-14,-2.3669000000000002
2004-01-15,0.0
2004-01-16,-2.6263
2004-01-20,0.4149
2004-01-21,-5.3719
2004-01-22,9.1703
2004-01-23,4.2
2004-01-26,0.9597
2004-01-27,0.0
2004-01-28,0.9506
2004-01-29,6.2147
2004-01-30,-4.078
2004-02-02,-4.8059
2004-02-03,0.1942
2004-02-04,6.5891
2004-02-05,3.8182
2004-02-06,-14.6935
2004-02-09,1.6218
2004-02-10,1.4141
2004-02-11,-2.012
2004-02-12,0.6302
2004-02-13,-0.8081
2004-02-17,1.0183
2004-02-18,-1.2097
2004-02-19,2.2449
2004-02-20,-0.1996
2004-02-23,0.0
2004-02-24,0.0
2004-02-25,2.2
2004-02-26,-0.8023
2004-02-27,2.1898
2004-03-01,-4.4402
2004-03-02,-0.1818
2004-03-03,-0.0202
2004-03-04,0.8097
2004-03-05,-2.4096
2004-03-08,1.4198
2004-03-09,-0.5884
2004-03-10,-0.8163
2004-03-11,-1.0288
2004-03-12,-1.8711
2004-03-15,-0.2119
2004-03-16,0.0
2004-03-17,0.0
2004-03-18,0.6369
2004-03-19,-3.3755
2004-03-22,-0.2183
2004-03-23,-2.8446
2004-03-24,4.0541
2004-03-25,-0.2165
2004-03-26,2.3861
2004-03-29,3.178
2004-03-30,0.2053
2004-03-31,-7.7869
2004-04-01,0.0
2004-04-02,-0.2222
2004-04-05,-2.4499
2004-04-06,2.5114
2004-04-07,-1.7816999999999998
2004-04-08,-4.7619
2004-04-12,-1.9048
2004-04-13,2.9126
2004-04-14,4.2453
2004-04-15,-0.905
2004-04-16,-1.8265
2004-04-19,-0.9302
2004-04-20,-0.939
2004-04-21,0.7109
2004-04-22,-0.7059
2004-04-23,-0.4739
2004-04-26,-0.9524
2004-04-27,-2.1635
2004-04-28,-0.2457
2004-04-29,0.4926
2004-04-30,-0.9804
2004-05-03,-1.4851
2004-05-04,0.0
2004-05-05,-1.7588
2004-05-06,4.0921
2004-05-07,-2.9484
2004-05-10,-4.8101
2004-05-11,-6.6489
2004-05-12,-13.1054
2004-05-13,16.3934
2004-05-14,2.8169
2004-05-17,2.4657999999999998
2004-05-18,-5.615
2004-05-19,-1.1331
2004-05-20,-5.1576
2004-05-21,-6.3444
2004-05-24,24.8387
2004-05-25,-1.8088
2004-05-26,-3.6842
2004-05-27,13.1148
2004-05-28,4.8551
2004-06-01,9.3988
2004-06-02,-1.8740999999999999
2004-06-03,-4.2918
2004-06-04,-2.0179
2004-06-07,-0.9153
2004-06-08,1.3626
2004-06-09,-4.0784
2004-06-10,-0.9501
2004-06-14,-4.0767
2004-06-15,-2.25
2004-06-16,4.0921
2004-06-17,-3.6855
2004-06-18,-1.7856999999999998
2004-06-21,-1.039
2004-06-22,-2.6509
2004-06-23,-5.6349
2004-06-24,0.2857
2004-06-25,-0.8547
2004-06-28,-1.7241
2004-06-29,-0.8772
2004-06-30,0.295
2004-07-01,0.5882
2004-07-02,-0.8772
2004-07-06,-0.295
2004-07-07,0.8876
2004-07-08,-3.8123
2004-07-09,3.6585
2004-07-12,0.0
2004-07-13,-1.1764999999999999
2004-07-14,0.5952
2004-07-15,-2.3669000000000002
2004-07-16,0.9091
2004-07-19,0.9009
2004-07-20,-6.5476
2004-07-21,7.0064
2004-07-22,11.607099999999999
2004-07-23,12.0
2004-07-26,-9.2857
2004-07-27,12.0735
2004-07-28,-0.9368
2004-07-29,0.4728
2004-07-30,-4.7059
2004-08-02,5.679
2004-08-03,-4.6729
2004-08-04,0.4902
2004-08-05,0.0
2004-08-06,-2.439
2004-08-09,1.75
2004-08-10,3.6855
2004-08-11,1.4218
2004-08-12,-1.4019
2004-08-13,-2.1564
2004-08-16,4.1414
2004-08-17,-1.6279
2004-08-18,2.1277
2004-08-19,-0.463
2004-08-20,-2.7907
2004-08-23,1.9139
2004-08-24,0.7042
2004-08-25,1.3986
2004-08-26,2.069
2004-08-27,-4.527
2004-08-30,-3.2791
2004-08-31,-0.2439
2004-09-01,-2.2005
2004-09-02,3.0
2004-09-03,0.4612
2004-09-07,-3.3341
2004-09-08,-0.7748
2004-09-09,0.7557
2004-09-10,1.25
2004-09-13,0.0
2004-09-14,-0.2469
2004-09-15,-1.2376
2004-09-16,-0.5013
2004-09-17,2.0151
2004-09-20,-0.9877
2004-09-21,2.9925
2004-09-22,-2.9055999999999997
2004-09-23,1.7456
2004-09-24,-1.9607999999999999
2004-09-27,1.0
2004-09-28,-0.7426
2004-09-29,-1.2469000000000001
2004-09-30,1.5152
2004-10-01,4.4776
2004-10-04,0.0
2004-10-05,2.1429
2004-10-06,2.331
2004-10-07,10.4784
2004-10-08,-3.9175
2004-10-11,3.8627000000000002
2004-10-12,-1.2397
2004-10-13,0.6276
2004-10-14,-3.1185
2004-10-15,0.1931
2004-10-18,1.0923
2004-10-19,0.8475
2004-10-20,1.6806999999999999
2004-10-21,0.2066
2004-10-22,1.6495
2004-10-25,-3.2454
2004-10-26,-0.4193
2004-10-27,0.4211
2004-10-28,3.543
2004-10-29,-1.5995
2004-11-01,0.4115
2004-11-02,0.4098
2004-11-03,-2.8571
2004-11-04,1.6806999999999999
2004-11-05,1.0331
2004-11-08,1.6360000000000001
2004-11-09,-1.6097000000000001
2004-11-10,0.7975
2004-11-11,0.2232
2004-11-12,-0.6073
2004-11-15,1.833
2004-11-16,0.2
2004-11-17,-2.1756
2004-11-18,0.1836
2004-11-19,-1.6293
2004-11-22,2.2774
2004-11-23,1.2146
2004-11-24,1.0
2004-11-26,2.3762
2004-11-29,0.1934
2004-11-30,0.0
2004-12-01,0.5792
2004-12-02,-0.1727
2004-12-03,-0.596
2004-12-06,4.0619
2004-12-07,0.1859
2004-12-08,-3.525
2004-12-09,0.7692
2004-12-10,-2.8626
2004-12-13,0.7859
2004-12-14,0.7797
2004-12-15,-2.9013999999999998
2004-12-16,1.3944
2004-12-17,-1.1788
2004-12-20,-0.5964
2004-12-21,0.0
2004-12-22,7.8
2004-12-23,4.0816
2004-12-27,5.3476
2004-12-28,2.3689
2004-12-29,4.4628
2004-12-30,2.3734
2004-12-31,2.6275
2005-01-03,-2.8614
2005-01-04,1.7054
2005-01-05,-3.811
