ticker,MBKL US Equity
2002-05-03,3.9215999999999998
2002-05-06,-0.9434
2002-05-08,-2.8571
2002-05-09,-1.5686
2002-05-10,1.5936
2002-05-13,1.9607999999999999
2002-05-14,0.0
2002-05-16,-1.9231
2002-05-21,0.0
2002-05-28,0.0
2002-05-30,-5.8824
2002-06-04,-4.1667
2002-07-02,2.2222
2002-07-23,0.0
2002-07-29,13.0435
2002-08-07,1.9231
2002-08-27,5.6604
2002-09-12,6.25
2002-09-17,-5.8824
2002-09-18,0.0
2002-09-23,21.4286
2002-09-26,2.9412000000000003
2002-10-07,-22.2857
2002-10-09,10.2941
2002-10-11,13.3333
2002-11-22,-7.3529
2002-12-31,-1.6129
2003-02-14,-11.4754
2003-02-19,1.8519
2003-03-27,-1.8182
2003-03-31,8.3333
2003-04-03,-7.6923
2003-04-17,3.7037
2003-04-28,14.2857
2003-05-28,0.0
2003-05-30,-6.25
2003-06-12,8.3333
2003-06-16,-1.5385
2003-09-09,-7.9365
2003-09-29,1.7241
2003-09-30,-5.0847
2003-10-22,-1.7856999999999998
2003-11-05,7.2727
2003-11-13,-7.6271
2003-11-25,0.9174
2003-12-02,5.4545
2003-12-05,1.7544
2004-01-12,0.0
2004-01-15,0.0
2004-01-20,5.1724
2004-01-21,0.0
2004-01-23,0.0
2004-01-30,0.0
2004-02-02,0.0
2004-02-09,-6.5574
2004-02-13,7.0175
2004-03-23,11.7647
2004-04-15,5.2632
2004-04-20,-1.6667
2004-04-27,-3.3898
2004-05-03,10.526299999999999
2004-05-07,-11.1111
2004-05-18,1.7856999999999998
2004-05-20,0.0
2004-05-25,5.2632
2004-06-04,-5.0
2004-07-02,16.9643
2004-07-30,-3.8167999999999997
2004-08-05,-3.1746
2004-08-06,3.2787
2004-08-16,3.9683
2004-09-20,-2.2901
2004-09-22,-3.125
2004-12-22,-4.918
2005-01-04,17.2414
2005-01-06,-16.9118
2005-06-28,5.4054
2005-07-12,0.0
2005-07-18,4.2735
2005-09-13,-6.5574
2005-09-20,-1.7544
2005-11-01,-21.4286
2005-11-23,18.1818
2005-11-29,-5.3846
2005-12-12,4.3568
2005-12-19,5.3678
2005-12-21,1.8868
2006-01-31,-1.8519
2006-02-17,-1.6981000000000002
2006-03-07,7.4856
2006-03-16,-4.4643
2006-03-20,0.9346
2006-03-27,-0.3704
2006-04-04,0.7435
2006-04-26,2.3985
2006-05-12,0.0
2006-05-15,4.5045
2006-07-13,5.2632
2006-08-03,0.0
2006-08-25,0.0
2006-10-12,6.6667
2006-10-31,-3.125
2006-11-03,3.2258
2006-11-06,-1.5625
2006-11-08,3.1746
2007-01-24,1.8809
2007-04-11,0.6154
2007-04-17,3.9755000000000003
2007-06-12,0.0
2007-07-06,4.4776
2007-07-16,2.8571
2007-08-02,-2.7778
2007-08-03,2.8571
2007-08-06,2.7778
2007-08-14,-4.0541
2007-08-15,0.0
2007-08-16,-4.2254
2007-08-20,-2.9412000000000003
2007-08-24,-3.0303
2007-08-31,0.0
2007-10-15,0.0
2007-10-17,0.4063
2007-10-19,-0.4046
2007-10-30,-0.4688
2007-11-02,-2.6688
2007-11-06,-6.4516
2007-11-07,-6.8966
2007-11-09,3.7037
2007-11-20,7.1429
2007-11-26,-1.6667
2007-12-04,-5.0847
2007-12-27,4.5455
2008-01-15,0.0
2008-01-16,2.6087
2008-01-29,-7.6271
2008-03-04,-0.7339
2008-03-10,-0.1848
2008-04-08,-6.2963000000000005
2008-04-22,-1.1858
2008-04-24,0.0
2008-04-29,0.0
2008-05-29,4.0
2008-06-13,-1.7647
2008-09-09,-16.1677
2008-09-10,4.7619
2008-10-10,-8.6364
2008-10-15,-1.7412999999999998
2008-10-16,0.0
2008-10-28,6.3291
2008-11-13,-11.9048
2008-11-19,5.4054
2008-11-20,0.0
2009-03-09,-2.6316
2009-07-08,25.0
2009-07-10,8.8889
2009-10-15,-3.8776
2009-10-16,0.0
2009-10-21,6.1571
2010-02-24,0.0
2010-03-03,67.3469
2010-05-24,-34.0244
2010-06-10,4.4362
2010-06-30,2.7027
2010-07-14,1.7544
2010-08-10,-4.8276
2010-08-12,3.2609
2010-08-17,-1.7544
2010-09-23,-1.7856999999999998
2010-12-21,5.4545
2011-02-11,-5.2632
2011-02-28,3.7037
2011-03-11,0.0
2011-03-14,7.1429
2011-03-18,31.6667
2011-03-28,0.0
2011-03-29,-3.7975
2011-03-30,-23.6842
2011-03-31,3.4483
2011-05-06,-6.3333
2011-05-19,13.879
2011-05-31,-14.8438
2011-06-28,17.757
2011-07-13,-1.5873
2011-07-18,-9.6774
2011-10-13,-3.5714
2011-10-28,0.0
2012-02-03,5.6604
2012-02-14,7.1429
2012-02-16,-6.6667
2012-03-22,0.0
2012-04-12,7.1429
2012-04-13,0.0
2012-04-17,-6.6667
2012-04-26,0.0
2012-05-23,7.1429
2012-05-25,-6.6667
2012-09-27,5.4545
2012-10-19,0.0
2012-10-22,-3.4483
2012-10-24,-5.3571
2012-10-26,0.0377
2012-10-31,1.8484
2012-11-05,-3.4815
2012-11-06,0.7291
2012-11-09,0.0
2012-11-30,0.0
2012-12-26,4.8544
2012-12-28,-4.6296
2013-01-03,-8.5437
2013-01-29,4.034
2013-01-31,0.0
2013-02-14,-10.0
2013-03-06,6.576
2013-03-11,0.0
2013-03-28,0.0
2013-04-02,0.0426
2013-04-30,3.1476
2013-05-09,-6.1856
2013-05-13,3.2967
2013-05-16,-4.6809
2013-05-23,0.0
2013-06-27,9.589
2013-07-09,0.0
2013-07-26,-8.3333
2013-07-31,5.5908999999999995
2013-08-02,0.0
2013-08-07,-5.2949
2013-09-11,3.1818
2013-11-01,0.0
2013-11-12,0.0
2013-12-06,-4.4053
2013-12-10,-0.9217
2013-12-11,0.0
2013-12-12,3.4884
2013-12-13,-3.3708
2013-12-16,2.3256
2014-05-20,2.0882
2014-05-21,0.0
2014-05-23,-4.6818
2014-06-10,0.0
2014-06-27,-2.771
2014-06-30,0.0
2014-07-01,2.5
2014-07-02,-2.439
2014-08-11,-2.0
2014-09-04,-0.5102
2014-09-05,-0.7692
2014-11-14,-1.0336
2014-11-17,-0.7833
2014-12-12,0.0
2015-01-14,0.0
2015-03-30,0.0
2015-05-28,-2.965
2015-06-10,2.7778
2015-06-19,3.5135
2015-07-28,0.0
2015-09-23,0.0
2015-10-14,-0.5348
2015-10-16,-1.0753
2015-12-02,0.0
2015-12-16,0.0
2015-12-17,2.7174
2016-01-11,-1.087
2016-06-08,0.2747
2016-07-05,1.4085
2016-07-22,2.7778
2016-07-25,0.0
2016-08-19,-0.0541
2016-08-25,0.0541
2016-10-13,1.6216
2016-12-19,5.0532
2017-01-31,9.0909
2017-02-16,1.1905000000000001
2017-03-17,9.3647
2017-03-20,11.8761
2017-04-06,0.0
2017-04-11,-3.8462
2017-04-13,0.0
2017-05-08,0.0
2017-05-17,0.0
2017-05-18,-2.0
2017-05-25,2.0408
2017-06-12,-7.88
2017-06-14,3.1264
2017-06-15,-7.3684
2017-06-16,0.0
2017-06-22,0.0
2017-07-12,-2.3256
2017-07-14,0.0
2017-07-20,-2.3810000000000002
2017-07-25,0.0
2017-08-01,0.0
2017-08-04,0.0
2017-08-11,0.0
2017-08-21,-2.439
2017-08-22,0.0
2017-08-23,2.5
2017-08-24,0.0
2017-09-26,0.0
2017-10-09,0.0
2017-10-11,0.0
2017-10-23,-1.2195
2017-10-25,-0.4938
2017-11-01,1.737
2017-11-02,0.0
2017-11-03,-1.9512
2017-11-13,-0.99
2017-11-20,1.7537
2017-11-27,0.9877
2017-11-29,-0.978
2017-12-21,3.7975
2017-12-26,-0.4878
2017-12-27,0.0
2017-12-29,0.4902
2018-01-03,0.0
2018-01-08,-0.4878
2018-01-09,0.4902
2018-01-23,0.0
2018-01-24,0.0
2018-01-29,0.0
2018-01-31,0.0
2018-02-02,0.0
2018-03-01,-1.7073
2018-03-05,1.737
2018-03-13,-5.8537
2018-03-15,1.0363
2018-03-19,0.0
2018-03-20,0.7692
2018-03-28,0.3499
2018-04-03,1.4263
2018-04-04,0.0
2018-04-12,0.0
2018-04-16,-0.75
2018-04-18,0.7557
2018-04-30,0.5
2018-05-04,-0.4975
2018-05-08,-1.7
2018-05-17,0.0509
2018-05-23,2.9487
2018-05-24,-2.2222
2018-05-29,1.0101
2018-06-04,-1.0
2018-06-06,3.5354
2018-06-21,2.3902
2018-07-02,-1.1713
2018-07-10,1.2346
2018-07-11,0.0
2018-07-12,0.0
2018-07-17,-1.9512
2018-07-18,-0.4975
2018-07-20,2.5
2018-07-23,1.2195
2018-07-26,0.0
2018-08-08,1.2048
2018-09-10,14.2857
2018-09-13,0.0
2018-09-19,-12.4167
2018-09-24,4.1865
2018-09-25,0.0
2018-09-26,0.0
2018-10-15,-4.1096
2018-10-18,22.8095
2018-10-24,0.8143
2018-11-02,-18.4615
2018-12-04,4.9528
2019-01-04,-10.3448
2019-01-10,2.6154
2019-01-11,-5.0475
2019-01-16,5.3158
2019-01-23,0.4498
2019-01-28,0.0
2019-01-30,0.4975
2019-01-31,0.0
2019-02-15,3.7129
2019-02-22,-1.6705999999999999
2019-02-26,3.3981
2019-03-11,-1.4085
2019-03-13,2.3810000000000002
2019-03-22,-6.4605
2019-03-25,0.6912
2019-03-28,0.242
2019-04-03,0.9902
2019-04-08,-1.9512
2019-04-29,3.7313
2019-04-30,3.1175
2019-05-01,2.3256
2019-05-06,-1.1364
2019-05-08,10.2529
2019-05-09,-8.2565
2019-05-13,-0.0005
2019-05-14,0.0
2019-05-17,-0.9091
2019-05-23,0.0
2019-05-30,0.4587
2019-06-12,0.4566
2019-06-13,2.2727
2019-06-25,0.0
2019-07-02,2.7727
2019-07-23,0.0
2019-07-26,-1.1499
2019-07-29,0.6711
2019-08-01,2.2222
2019-08-02,-2.1739
2019-08-22,0.6667
2019-08-27,-0.2208
2019-08-28,0.2212
2019-09-10,0.2208
2019-09-17,1.3216
2019-10-01,0.0
2019-11-01,0.0
2019-11-05,0.0
2019-11-06,-1.087
2019-11-07,0.0
2019-11-27,0.0879
2019-12-03,0.1318
2019-12-04,0.0
2019-12-05,0.7456
2019-12-10,2.3074
2019-12-11,0.0
2019-12-12,0.0
2019-12-13,0.0435
2019-12-23,2.1295
2020-01-30,6.3404
2020-01-31,0.0396
2020-02-07,0.0004
2020-02-10,0.0
2020-02-20,0.0
2020-02-26,0.0
2020-03-03,-4.0
2020-03-05,-1.5833
2020-03-10,-3.0483
2020-03-13,0.0
2020-03-16,-1.7467000000000001
2020-03-17,-3.9556
2020-03-19,-4.6274999999999995
2020-03-20,-9.0247
2020-03-23,-1.3333
2020-03-25,2.7027
2020-03-26,3.4211
2020-04-03,-3.0534
2020-04-06,4.9869
2020-04-08,-5.7
2020-04-09,5.7794
2020-04-13,0.2506
2020-04-15,-4.4
2020-04-16,1.9874
2020-04-23,2.5641
2020-04-28,0.0
2020-04-29,1.25
2020-05-07,-1.2346
2020-05-11,5.0
2020-05-12,-1.1905000000000001
2020-05-14,1.2048
2020-05-15,0.0
2020-06-09,0.0
2020-06-17,1.561
2020-06-22,0.0
2020-06-25,-0.7205
2020-06-26,1.5965
2020-06-29,2.3810000000000002
2020-07-17,0.0
2020-07-31,0.0
