ticker,ATXI US Equity
2017-11-13,-6.0475
2017-11-14,6.4368
2017-11-15,-7.3434
2017-11-16,-0.6993
2017-11-17,-2.3474
2017-11-20,1.4423
2017-11-21,-4.2654
2017-11-22,0.0
2017-11-24,-1.2376
2017-11-27,-1.5038
2017-11-28,-7.1247
2017-11-29,3.8356
2017-11-30,9.7625
2017-12-01,-0.4808
2017-12-04,-5.5556
2017-12-05,13.8107
2017-12-06,-10.1124
2017-12-07,0.625
2017-12-08,16.7702
2017-12-11,3.617
2017-12-12,-13.1417
2017-12-13,5.9102
2017-12-14,5.5804
2017-12-15,-5.2854
2017-12-18,-7.3661
2017-12-19,-5.3012
2017-12-20,-2.0331
2017-12-21,-1.8207
2017-12-22,-3.4392
2017-12-26,0.0
2017-12-27,-1.3699
2017-12-28,-1.9444
2017-12-29,2.5496
2018-01-02,5.8011
2018-01-03,-2.8721
2018-01-04,1.6129
2018-01-05,0.7937
2018-01-08,-1.3123
2018-01-09,1.5957
2018-01-10,0.7853
2018-01-11,-0.7792
2018-01-12,4.1885
2018-01-16,1.005
2018-01-17,-5.9701
2018-01-18,-0.7937
2018-01-19,2.6667
2018-01-22,-1.2987
2018-01-23,0.5263
2018-01-24,0.7853
2018-01-25,-1.039
2018-01-26,-1.5748
2018-01-29,3.7333
2018-01-30,-0.5141
2018-01-31,-2.584
2018-02-01,0.7958
2018-02-02,1.5789
2018-02-05,-5.6995000000000005
2018-02-06,1.6484
2018-02-07,6.4865
2018-02-08,-6.8528
2018-02-09,2.4523
2018-02-12,-3.1915
2018-02-13,3.2967
2018-02-14,6.9149
2018-02-15,5.2239
2018-02-16,-5.2009
2018-02-20,10.4738
2018-02-21,13.7698
2018-02-22,-0.7937
2018-02-23,0.2
2018-02-26,6.986
2018-02-27,-2.0522
2018-02-28,-2.6667
2018-03-01,-2.1526
2018-03-02,1.0
2018-03-05,0.0
2018-03-06,-2.5743
2018-03-07,0.0
2018-03-08,-0.813
2018-03-09,-0.8197
2018-03-12,4.1322
2018-03-13,-4.7619
2018-03-14,13.5417
2018-03-15,0.7339
2018-03-16,2.0036
2018-03-19,2.6786
2018-03-20,-2.6087
2018-03-21,-2.1429
2018-03-22,-0.365
2018-03-23,-0.1832
2018-03-26,-8.2569
2018-03-27,-13.0
2018-03-28,3.4483
2018-03-29,0.2222
2018-04-02,6.4302
2018-04-03,-5.8229
2018-04-04,8.8375
2018-04-05,-3.4553
2018-04-06,0.0
2018-04-09,3.7895
2018-04-10,0.6085
2018-04-11,-2.2177
2018-04-12,-1.6495
2018-04-13,0.4193
2018-04-16,-2.9228
2018-04-17,-1.9355
2018-04-18,-3.5088
2018-04-19,0.0
2018-04-20,-1.1136
2018-04-23,-4.6196
2018-04-24,-6.3422
2018-04-25,1.626
2018-04-26,-0.2532
2018-04-27,-3.2995
2018-04-30,-0.5249
2018-05-01,2.1108
2018-05-02,2.0672
2018-05-03,-5.0633
2018-05-04,0.5333
2018-05-07,1.5915
2018-05-08,-0.4961
2018-05-09,0.4986
2018-05-10,-0.5222
2018-05-11,1.8346
2018-05-14,-0.5129
2018-05-15,3.6269
2018-05-16,9.25
2018-05-17,-0.4577
2018-05-18,-2.2989
2018-05-21,-3.7647
2018-05-22,-12.2249
2018-05-23,1.3928
2018-05-24,-0.2747
2018-05-25,6.0606
2018-05-29,6.4935
2018-05-30,-3.1707
2018-05-31,2.0151
2018-06-01,3.7037
2018-06-04,0.9524
2018-06-05,1.4151
2018-06-06,-1.3953
2018-06-07,1.1792
2018-06-08,0.2331
2018-06-11,-0.6977
2018-06-12,-6.089
2018-06-13,-3.4913
2018-06-14,-0.5168
2018-06-15,2.3377
2018-06-18,-1.2690000000000001
2018-06-19,0.5141
2018-06-20,-1.5345
2018-06-21,1.5584
2018-06-22,2.8133
2018-06-25,-6.2189
2018-06-26,-1.061
2018-06-27,3.2198
2018-06-28,-3.8986
2018-06-29,-3.2432
2018-07-02,3.6313
2018-07-03,-0.7763
2018-07-05,3.2272
2018-07-06,-5.1316
2018-07-09,1.5257
2018-07-10,-3.5519
2018-07-11,4.8159
2018-07-12,-0.2703
2018-07-13,6.5041
2018-07-16,3.0534
2018-07-17,3.9506
2018-07-18,0.0
2018-07-19,-1.1876
2018-07-20,-2.4038
2018-07-23,-2.9557
2018-07-24,1.7766
2018-07-25,3.4913
2018-07-26,-4.0964
2018-07-27,-0.7538
2018-07-30,-0.2532
2018-07-31,0.2538
2018-08-01,-0.2532
2018-08-02,-17.2614
2018-08-03,2.7639
2018-08-06,1.791
2018-08-07,1.4663
2018-08-08,2.0231
2018-08-09,12.7479
2018-08-10,2.5126
2018-08-13,-3.1863
2018-08-14,-5.3165
2018-08-15,1.3369
2018-08-16,-2.3747
2018-08-17,0.5405
2018-08-20,-1.3441
2018-08-21,1.0899
2018-08-22,1.3477000000000001
2018-08-23,1.3298
2018-08-24,4.4593
2018-08-27,-3.7664
2018-08-28,-0.5222
2018-08-29,-2.8871
2018-08-30,1.6216
2018-08-31,-4.5213
2018-09-04,3.0641
2018-09-05,-2.7027
2018-09-06,-0.8333
2018-09-07,-1.9607999999999999
2018-09-10,-4.2857
2018-09-11,0.8955
2018-09-12,-3.5503
2018-09-13,-1.5337
2018-09-14,2.8037
2018-09-17,-16.6667
2018-09-18,28.3636
2018-09-19,-7.3654
2018-09-20,4.2813
2018-09-21,0.2933
2018-09-24,-4.386
2018-09-25,-0.3058
2018-09-26,-6.4417
2018-09-27,-4.1836
2018-09-28,-3.504
2018-10-01,-2.1277
2018-10-02,-9.4203
2018-10-03,0.4
2018-10-04,0.996
2018-10-05,-4.142
2018-10-08,-2.8807
2018-10-09,5.9322
2018-10-10,-16.0
2018-10-11,60.4762
2018-10-12,9.4955
2018-10-15,-5.1491
2018-10-16,-5.7143
2018-10-17,5.7576
2018-10-18,9.4556
2018-10-19,-5.2356
2018-10-22,-5.8011
2018-10-23,2.261
2018-10-24,-5.1848
2018-10-25,1.0193
2018-10-26,3.5928
2018-10-29,-1.4451
2018-10-30,1.7595
2018-10-31,1.7290999999999999
2018-11-01,0.5666
2018-11-02,3.3803
2018-11-05,-0.2725
2018-11-06,2.0246
2018-11-07,9.5311
2018-11-08,1.2225
2018-11-09,1.2077
2018-11-12,-0.716
2018-11-13,11.2981
2018-11-14,7.7754
2018-11-15,2.2044
2018-11-16,8.2353
2018-11-19,1.4493
2018-11-20,-4.4643
2018-11-21,0.7477
2018-11-23,1.4842
2018-11-26,-3.1079
2018-11-27,-3.3962
2018-11-28,1.7578
2018-11-29,0.5777
2018-11-30,-0.5744
2018-12-03,1.2035
2018-12-04,-5.6555
2018-12-06,-1.4976
2018-12-07,1.0204
2018-12-10,-0.404
2018-12-11,6.4909
2018-12-12,-4.7619
2018-12-13,2.0
2018-12-14,3.5294
2018-12-17,-2.0833
2018-12-18,-2.1277
2018-12-19,-5.1383
2018-12-20,3.75
2018-12-21,-1.2048
2018-12-24,3.6585
2018-12-26,-1.7647
2018-12-27,4.3911999999999995
2018-12-28,3.2505
2018-12-31,0.0
2019-01-02,2.7778
2019-01-03,-4.1441
2019-01-04,2.6898
2019-01-07,-0.972
2019-01-08,-0.7394
2019-01-09,-1.3035
2019-01-10,1.1320999999999999
2019-01-11,-1.1194
2019-01-14,6.6038
2019-01-15,6.3717
2019-01-16,5.6572
2019-01-17,2.2047
2019-01-18,1.5408
2019-01-22,-5.1593
2019-01-23,2.08
2019-01-24,-5.9561
2019-01-25,0.0
2019-01-28,-1.8333
2019-01-29,0.1698
2019-01-30,5.4237
2019-01-31,-2.09
2019-02-01,-1.4778
2019-02-04,-0.6667
2019-02-05,1.6779
2019-02-06,-2.4752
2019-02-07,-2.7073
2019-02-08,0.0
2019-02-11,1.0435
2019-02-12,0.0
2019-02-13,1.8933
2019-02-14,-1.0135
2019-02-15,-0.8532
2019-02-19,1.7212
2019-02-20,-3.5533
2019-02-21,-1.5789
2019-02-22,-1.426
2019-02-25,-5.0633
2019-02-26,3.6189999999999998
2019-02-27,0.7353
2019-02-28,1.2774
2019-03-01,-2.7027
2019-03-04,4.0741
2019-03-05,-1.7793999999999999
2019-03-06,-4.529
2019-03-07,4.3643
2019-03-08,-4.1818
2019-03-11,1.1385
2019-03-12,4.1276
2019-03-13,5.4054
2019-03-14,-5.9829
2019-03-15,5.8182
2019-03-18,-0.3436
2019-03-19,-5.1724
2019-03-20,-0.9091
2019-03-21,-2.2018
2019-03-22,0.9381
2019-03-25,2.2379
2019-03-26,-5.825
2019-03-27,-1.7375
2019-03-28,0.3929
2019-03-29,-7.045
2019-04-01,3.1579
2019-04-02,3.0612
2019-04-03,-2.5743
2019-04-04,0.0
2019-04-05,-1.2195
2019-04-08,0.823
2019-04-09,-1.4102000000000001
2019-04-10,1.4304000000000001
2019-04-11,-1.6327
2019-04-12,-4.5643
2019-04-15,-1.087
2019-04-16,-4.8352
2019-04-17,2.0785
2019-04-18,2.4887
2019-04-22,0.4415
2019-04-23,0.4396
2019-04-24,3.2823
2019-04-25,6.822
2019-04-26,-2.4197
2019-04-29,-2.439
2019-04-30,2.7083
2019-05-01,-3.2454
2019-05-02,-4.4025
2019-05-03,-0.2259
2019-05-06,-1.0924
2019-05-07,-1.5556
2019-05-08,-1.4673
2019-05-09,2.8637
2019-05-10,3.3407999999999998
2019-05-13,-1.7241
2019-05-14,2.4123
2019-05-15,0.0364
2019-05-16,1.6760000000000002
2019-05-17,-1.0526
2019-05-20,-1.4894
2019-05-21,4.2117
2019-05-22,-2.3834
2019-05-23,1.6985000000000001
2019-05-24,-0.9061
2019-05-28,3.2318
2019-05-29,1.6327
2019-05-30,0.4016
2019-05-31,4.0
2019-06-03,15.0
2019-06-04,5.3512
2019-06-05,3.8095
2019-06-06,-2.9052
2019-06-07,-3.1496
2019-06-10,-0.3252
2019-06-11,-5.2202
2019-06-12,3.2702
2019-06-13,-1.5
2019-06-14,1.5228000000000002
2019-06-17,-1.2283
2019-06-18,-3.9873
2019-06-19,-0.8787
2019-06-20,0.0
2019-06-21,15.780100000000001
2019-06-24,-7.1975
2019-06-25,-1.8152
2019-06-26,-2.3529
2019-06-27,3.2702
2019-06-28,5.0
2019-07-01,-3.3333
2019-07-02,-0.6568
2019-07-03,1.9668999999999999
2019-07-05,0.9888
2019-07-08,-1.4445999999999999
2019-07-09,-0.4886
2019-07-10,1.964
2019-07-11,-2.5682
2019-07-12,2.8007
2019-07-15,-1.6026
2019-07-16,-0.3257
2019-07-17,-1.1438
2019-07-18,-0.9917
2019-07-19,3.172
2019-07-22,-1.6181
2019-07-23,3.6184
2019-07-24,-6.0317
2019-07-25,-0.3378
2019-07-26,3.5593
2019-07-29,-4.7463
2019-07-30,3.9519
2019-07-31,-1.6529
2019-08-01,-1.6806999999999999
2019-08-02,2.2222
2019-08-05,-6.689
2019-08-06,5.1971
2019-08-07,-2.8961
2019-08-08,-1.5789
2019-08-09,4.0998
2019-08-12,2.5685000000000002
2019-08-13,2.3372
2019-08-14,-3.5888999999999998
2019-08-15,-0.5922
2019-08-16,-1.2766
2019-08-19,3.2759
2019-08-20,1.1686
2019-08-21,0.165
2019-08-22,3.7891
2019-08-23,-2.0635
2019-08-26,1.2966
2019-08-27,-1.12
2019-08-28,0.8091
2019-08-29,-0.1605
2019-08-30,1.2862
2019-09-03,-3.4920999999999998
2019-09-04,0.0
2019-09-05,0.4934
2019-09-06,0.0
2019-09-09,2.7823
2019-09-10,-0.4697
2019-09-11,0.7919
2019-09-12,-0.9524
2019-09-13,-0.9615
2019-09-16,-2.4272
2019-09-17,0.0
2019-09-18,0.4975
2019-09-19,0.0
2019-09-20,2.1452
2019-09-23,-1.454
2019-09-24,-2.9508
2019-09-25,-1.1824
2019-09-26,1.0256
2019-09-27,-1.5228000000000002
2019-09-30,2.4055
2019-10-01,-1.0067
2019-10-02,-3.8983
2019-10-03,1.0582
2019-10-04,-1.0209
2019-10-07,-0.908
2019-10-08,-2.1352
2019-10-09,1.8182
2019-10-10,-3.2143
2019-10-11,2.7675
2019-10-14,-2.5135
2019-10-15,-2.3941
2019-10-16,-0.6604
2019-10-17,3.1339
2019-10-18,-2.5783
2019-10-21,10.2079
2019-10-22,-6.518
2019-10-23,0.0
2019-10-24,0.7339
2019-10-25,1.4572
2019-10-28,0.1795
2019-10-29,1.2545
2019-10-30,-1.2389000000000001
2019-10-31,2.6882
2019-11-01,1.9197
2019-11-04,-1.5411000000000001
2019-11-05,1.0435
2019-11-06,0.6885
2019-11-07,-0.1709
2019-11-08,0.5137
2019-11-11,-3.4072
2019-11-12,2.2928
2019-11-13,-2.5862
2019-11-14,2.1239
2019-11-15,1.5598
2019-11-18,2.3891
2019-11-19,-2.5
2019-11-20,-3.7607
2019-11-21,4.4227
2019-11-22,2.0582
2019-11-25,-0.6667
2019-11-26,0.9883
2019-11-27,-1.4604
2019-11-29,-0.5227
2019-12-02,1.6949
2019-12-03,-1.1667
2019-12-04,-1.3491
2019-12-05,2.906
2019-12-06,-1.3289
2019-12-09,3.1987
2019-12-10,4.894
2019-12-11,5.9129000000000005
2019-12-12,5.1364
2019-12-13,4.7486
2019-12-16,-2.6667
2019-12-17,-0.8219
2019-12-18,2.0718
2019-12-19,0.6766
2019-12-20,3.2258
2019-12-23,0.2604
2019-12-24,3.2468
2019-12-26,4.2767
2019-12-27,11.2183
2019-12-30,1.7354
2019-12-31,2.3454
2020-01-02,-7.2917
2020-01-03,2.809
2020-01-06,-2.0219
2020-01-07,-0.6492
2020-01-08,0.0022
2020-01-09,0.4457
2020-01-10,-1.3916
2020-01-13,-1.6799
2020-01-14,-1.7753999999999999
2020-01-15,-0.2347
2020-01-16,3.4118
2020-01-17,4.5506
2020-01-21,-2.2851
2020-01-22,-0.5568
2020-01-23,-0.056
2020-01-24,2.8571
2020-01-27,4.2484
2020-01-28,3.4483
2020-01-29,-3.1313
2020-01-30,-1.147
2020-01-31,3.27
2020-02-03,4.8008
2020-02-04,2.3392
2020-02-05,-2.2857
2020-02-06,4.7758
2020-02-07,2.3256
2020-02-10,2.9091
2020-02-11,-3.2686
2020-02-12,0.274
2020-02-13,-2.2769
2020-02-14,-2.1435
2020-02-18,-1.0476
2020-02-19,-6.4485
2020-02-20,2.9835000000000003
2020-02-21,-0.999
2020-02-24,-2.6236
2020-02-25,-6.943
2020-02-26,-1.3363
2020-02-27,-2.9345
2020-02-28,3.2558
2020-03-02,-1.9144
2020-03-03,-1.3777
2020-03-04,1.5133999999999999
2020-03-05,0.1147
2020-03-06,-0.9164
2020-03-09,-9.1329
2020-03-10,0.7634
2020-03-11,-6.0606
2020-03-12,-2.8226
2020-03-13,-2.7663
2020-03-16,-1.138
2020-03-17,7.6259
2020-03-18,-13.9037
2020-03-19,6.677
2020-03-20,0.2911
2020-03-23,-2.7576
2020-03-24,4.4776
2020-03-25,4.2857
2020-03-26,6.8493
2020-03-27,-1.0256
2020-03-30,8.9378
2020-03-31,6.302
2020-04-01,-3.8031
2020-04-02,0.0
2020-04-03,3.3721
2020-04-06,-4.3870000000000005
2020-04-07,-0.7059
2020-04-08,-1.7772999999999999
2020-04-09,4.3426
2020-04-13,1.7341
2020-04-14,1.1364
2020-04-15,2.809
2020-04-16,-0.3279
2020-04-17,3.1798
2020-04-20,-2.1254
2020-04-21,0.3257
2020-04-22,0.974
2020-04-23,-3.537
2020-04-24,0.8889
2020-04-27,-0.9912
2020-04-28,0.3337
2020-04-29,3.2151
2020-04-30,2.0408
2020-05-01,0.0
2020-05-04,2.9474
2020-05-05,-3.7832
2020-05-06,3.5069
2020-05-07,0.308
2020-05-08,-0.7165
2020-05-11,0.7216
2020-05-12,2.9683
2020-05-13,-1.5905
2020-05-14,-0.9091
2020-05-15,-0.9174
2020-05-18,3.8066
2020-05-19,2.8741
2020-05-20,-1.4451
2020-05-21,2.1505
2020-05-22,2.6794000000000002
2020-05-26,0.0932
2020-05-27,1.0242
2020-05-28,2.2580999999999998
2020-05-29,3.3799
2020-06-01,-3.1386
2020-06-02,2.7903000000000002
2020-06-03,-0.7005
2020-06-04,-1.94
2020-06-05,1.1691
2020-06-08,-1.6
2020-06-09,-4.607
2020-06-10,1.2311
2020-06-11,-3.6483
2020-06-12,1.3592
2020-06-15,3.0651
2020-06-16,2.8810000000000002
2020-06-17,-1.355
2020-06-18,0.5495
2020-06-19,-1.0018
2020-06-22,0.276
2020-06-23,0.5505
2020-06-24,1.6423
2020-06-25,-0.0898
2020-06-26,-3.504
2020-06-29,3.1657
2020-06-30,-2.7978
2020-07-01,-2.507
2020-07-02,-0.2857
2020-07-06,-3.3429
2020-07-07,-4.1502
2020-07-08,2.0619
2020-07-09,-1.5152
2020-07-10,0.1026
2020-07-13,-3.9959
2020-07-14,2.4546
2020-07-15,3.3333
2020-07-16,-0.9073
2020-07-17,4.1709
2020-07-20,0.9766
2020-07-21,2.2244
2020-07-22,-1.6082999999999998
2020-07-23,-1.5385
2020-07-24,0.293
2020-07-27,2.2395
2020-07-28,-1.9048
2020-07-29,3.3981
2020-07-30,-1.6901000000000002
2020-07-31,-3.2474
