ticker,ACIA US Equity
2016-10-04,2.5126
2016-10-05,11.3137
2016-10-06,-3.6287000000000003
2016-10-07,-8.609
2016-10-10,-7.5
2016-10-11,-2.4973
2016-10-12,-1.9182000000000001
2016-10-13,6.1723
2016-10-14,-2.0336
2016-10-17,-0.1848
2016-10-18,-1.0889
2016-10-19,-2.7191
2016-10-20,-3.3156
2016-10-21,-0.7608
2016-10-24,7.6424
2016-10-25,-5.2263
2016-10-26,1.1908
2016-10-27,-15.846
2016-10-28,-3.2854
2016-10-31,-2.1757
2016-11-01,-1.8224
2016-11-02,-0.1023
2016-11-03,-7.447
2016-11-04,-0.5849
2016-11-07,4.4204
2016-11-08,8.6189
2016-11-09,2.3693
2016-11-10,-1.8351
2016-11-11,-1.0463
2016-11-14,-4.9626
2016-11-15,11.0518
2016-11-16,2.0705
2016-11-17,-2.9839
2016-11-18,1.0252
2016-11-21,-2.2032
2016-11-22,5.7073
2016-11-23,-3.2421
2016-11-25,4.1516
2016-11-28,-6.524
2016-11-29,-3.0989
2016-11-30,-1.9952
2016-12-01,-5.6165
2016-12-02,1.5909
2016-12-05,3.9904
2016-12-06,1.5638999999999998
2016-12-07,3.4788
2016-12-08,-3.7199999999999998
2016-12-09,-4.2788
2016-12-12,0.8222
2016-12-13,-2.7432
2016-12-14,-0.2439
2016-12-15,2.5829
2016-12-16,-1.1025
2016-12-19,0.3917
2016-12-20,0.4652
2016-12-21,-1.4937
2016-12-22,-0.5004
2016-12-23,0.1067
2016-12-27,2.2835
2016-12-28,-1.9199000000000002
2016-12-29,-4.1578
2016-12-30,-2.2324
2017-01-03,-0.0648
2017-01-04,1.9445999999999999
2017-01-05,-3.5289
2017-01-06,0.4449
2017-01-09,4.3635
2017-01-10,-9.5567
2017-01-11,3.4063
2017-01-12,3.3782
2017-01-13,-0.5853
2017-01-17,-2.7800000000000002
2017-01-18,0.942
2017-01-19,5.4658
2017-01-20,-1.3114
2017-01-23,0.6724
2017-01-24,7.5064
2017-01-25,-5.4586
2017-01-26,-2.5192
2017-01-27,-2.1188
2017-01-30,-4.4441
2017-01-31,-0.1716
2017-02-01,-5.4839
2017-02-02,4.2925
2017-02-03,-0.157
2017-02-06,-2.9869
2017-02-07,-1.3144
2017-02-08,2.6273
2017-02-09,0.7644
2017-02-10,-1.1644
2017-02-13,9.9786
2017-02-14,6.6548
2017-02-15,-1.2023
2017-02-16,-1.1245
2017-02-17,3.7233
2017-02-21,-0.0601
2017-02-22,-6.4923
2017-02-23,1.9447
2017-02-24,-14.8037
2017-02-27,-1.9245
2017-02-28,-1.9811
2017-03-01,0.385
2017-03-02,-1.6299000000000001
2017-03-03,3.7037
2017-03-06,-0.7895
2017-03-07,-1.8189
2017-03-08,-2.0069
2017-03-09,3.6432
2017-03-10,-3.9331
2017-03-13,1.1669
2017-03-14,0.0391
2017-03-15,0.9576
2017-03-16,1.0259
2017-03-17,5.4225
2017-03-20,-1.6903000000000001
2017-03-21,-1.0908
2017-03-22,10.0935
2017-03-23,-4.9066
2017-03-24,1.2141
2017-03-27,1.0407
2017-03-28,-1.1522000000000001
2017-03-29,1.8898000000000001
2017-03-30,0.2947
2017-03-31,1.3135
2017-04-03,1.7570999999999999
2017-04-04,-1.5255999999999998
2017-04-05,-3.541
2017-04-06,0.653
2017-04-07,-1.8061
2017-04-10,-1.3929
2017-04-11,-1.1047
2017-04-12,-1.3184
2017-04-13,0.334
2017-04-17,0.4254
2017-04-18,-2.9466
2017-04-19,-1.0436
2017-04-20,2.7037
2017-04-21,-2.8753
2017-04-24,2.2107
2017-04-25,1.8054999999999999
2017-04-26,-11.1768
2017-04-27,-3.0782
2017-04-28,-1.6309
2017-05-01,2.6832000000000003
2017-05-02,-1.6359
2017-05-03,-3.1749
2017-05-04,0.2008
2017-05-05,5.7881
2017-05-08,-1.4099
2017-05-09,3.3298
2017-05-10,-8.1182
2017-05-11,4.0243
2017-05-12,3.1122
2017-05-15,2.0122
2017-05-16,-0.5342
2017-05-17,-6.7755
2017-05-18,-0.3324
2017-05-19,-1.7786
2017-05-22,10.5704
2017-05-23,-1.3715
2017-05-24,0.8925
2017-05-25,-4.6904
2017-05-26,3.5398
2017-05-30,-3.252
2017-05-31,1.3575
2017-06-01,0.9354
2017-06-02,-0.3791
2017-06-05,-2.7273
2017-06-06,4.5208
2017-06-07,-1.5388
2017-06-08,1.9851999999999999
2017-06-09,-4.5351
2017-06-12,-1.41
2017-06-13,0.6381
2017-06-14,-0.9182
2017-06-15,-1.8976
2017-06-16,1.3945
2017-06-19,0.0444
2017-06-20,-2.9933
2017-06-21,-6.3086
2017-06-22,1.5857999999999999
2017-06-23,7.1566
2017-06-26,-2.8911
2017-06-27,-3.9465
2017-06-28,2.1624
2017-06-29,-2.6811
2017-06-30,0.2175
2017-07-03,-2.9419
2017-07-05,0.323
2017-07-06,0.4953
2017-07-07,4.1646
2017-07-10,0.3075
2017-07-11,-2.4764
2017-07-12,0.7497
2017-07-13,-0.096
2017-07-14,-6.2951
2017-07-17,2.5385
2017-07-18,-0.9502
2017-07-19,7.2709
2017-07-20,-0.7296
2017-07-21,3.7696
2017-07-24,-0.4341
2017-07-25,4.6352
2017-07-26,-1.8202
2017-07-27,-2.725
2017-07-28,0.0
2017-07-31,0.5052
2017-08-01,5.9401
2017-08-02,-3.9896000000000003
2017-08-03,1.5723
2017-08-04,0.2875
2017-08-07,3.3297
2017-08-08,2.1767
2017-08-09,-3.4043
2017-08-10,-7.0486
2017-08-11,1.9539
2017-08-14,-0.3422
2017-08-15,0.0687
2017-08-16,1.1439
2017-08-17,-0.6786
2017-08-18,-0.2505
2017-08-21,-2.9452
2017-08-22,0.4705
2017-08-23,5.5022
2017-08-24,7.0129
2017-08-25,2.0946
2017-08-28,-1.3
2017-08-29,1.8728
2017-08-30,-2.8081
2017-08-31,1.4966
2017-09-01,-1.4745
2017-09-05,-5.3004
2017-09-06,-0.1536
2017-09-07,-2.1104
2017-09-08,-2.1334
2017-09-11,4.1992
2017-09-12,1.8058
2017-09-13,-0.6706
2017-09-14,-2.7439
2017-09-15,0.0448
2017-09-18,2.5739
2017-09-19,3.753
2017-09-20,-0.9884
2017-09-21,-1.5506
2017-09-22,0.9924
2017-09-25,-3.8026
2017-09-26,-0.5108
2017-09-27,4.0848
2017-09-28,1.3082
2017-09-29,-0.2964
2017-10-02,1.9321000000000002
2017-10-03,0.5207
2017-10-04,-1.6577
2017-10-05,-2.402
2017-10-06,3.6701
2017-10-09,-1.4369
2017-10-10,-0.9085
2017-10-11,-1.4925
2017-10-12,-0.5844
2017-10-13,0.1524
2017-10-16,-0.8913
2017-10-17,-0.5484
2017-10-18,-2.0953
2017-10-19,0.2027
2017-10-20,1.0117
2017-10-23,-0.8458
2017-10-24,0.6285
2017-10-25,-1.963
2017-10-26,-4.6644
2017-10-27,-2.1718
2017-10-30,2.6104000000000003
2017-10-31,0.5944
2017-11-01,2.5762
2017-11-02,-9.9078
2017-11-03,-5.8312
2017-11-06,0.0
2017-11-07,-0.1086
2017-11-08,0.3263
2017-11-09,-2.5745
2017-11-10,0.4451
2017-11-13,1.8831
2017-11-14,-3.2346
2017-11-15,2.1629
2017-11-16,3.3819
2017-11-17,-0.133
2017-11-20,-0.2929
2017-11-21,2.5907999999999998
2017-11-22,1.5880999999999998
2017-11-24,2.5115
2017-11-27,-2.525
2017-11-28,2.2826
2017-11-29,-3.0843
2017-11-30,0.0776
2017-12-01,-0.8532
2017-12-04,4.2243
2017-12-05,0.3252
2017-12-06,0.6983
2017-12-07,-0.2972
2017-12-08,0.5713
2017-12-11,3.3342
2017-12-12,-5.2103
2017-12-13,2.2189
2017-12-14,-1.9487
2017-12-15,-0.9308
2017-12-18,-2.5140000000000002
2017-12-19,0.2865
2017-12-20,-0.8831
2017-12-21,-0.8648
2017-12-22,0.185
2017-12-26,-1.1346
2017-12-27,0.3203
2017-12-28,-1.7558
2017-12-29,-1.8955
2018-01-02,1.7113
2018-01-03,1.9539
2018-01-04,2.3157
2018-01-05,0.2601
2018-01-08,0.1297
2018-01-09,-2.384
2018-01-10,2.0972
2018-01-11,3.3021
2018-01-12,-0.1007
2018-01-16,-2.973
2018-01-17,-0.2856
2018-01-18,-3.6198
2018-01-19,-0.5674
2018-01-22,-0.3261
2018-01-23,0.9542
2018-01-24,-1.8634
2018-01-25,-1.3484
2018-01-26,1.1158
2018-01-29,-5.269
2018-01-30,3.7566
2018-01-31,3.5925000000000002
2018-02-01,7.1254
2018-02-02,-3.2625
2018-02-05,0.5229
2018-02-06,2.9129
2018-02-07,-1.3899
2018-02-08,-2.3321
2018-02-09,2.1517
2018-02-12,-1.0018
2018-02-13,-0.8563
2018-02-14,3.3761
2018-02-15,2.481
2018-02-16,4.7431
2018-02-20,-1.1320999999999999
2018-02-21,3.626
2018-02-22,-3.6832000000000003
2018-02-23,-11.4484
2018-02-26,4.0486
2018-02-27,-1.0117
2018-02-28,1.4151
2018-03-01,0.4651
2018-03-02,-0.1543
2018-03-05,-0.9531
2018-03-06,2.9909
2018-03-07,5.8081
2018-03-08,0.3341
2018-03-09,0.452
2018-03-12,6.1804
2018-03-13,-0.8921
2018-03-14,-4.6129999999999995
2018-03-15,3.0668
2018-03-16,0.5264
2018-03-19,-4.4399
2018-03-20,1.2866
2018-03-21,0.3529
2018-03-22,-2.5082
2018-03-23,-1.2743
2018-03-26,-1.2664
2018-03-27,-2.442
2018-03-28,-5.7901
2018-03-29,3.2206
2018-04-02,-3.6401
2018-04-03,-3.3999
2018-04-04,0.0559
2018-04-05,0.5583
2018-04-06,-0.3609
2018-04-09,-1.616
2018-04-10,4.8711
2018-04-11,3.9698
2018-04-12,2.2078
2018-04-13,1.7281
2018-04-16,-35.973
2018-04-17,3.1213
2018-04-18,-3.2539
2018-04-19,3.5589
2018-04-20,4.0785
2018-04-23,-0.0726
2018-04-24,6.6086
2018-04-25,-3.985
2018-04-26,-0.7449
2018-04-27,1.0722
2018-04-30,-0.4597
2018-05-01,2.2025
2018-05-02,0.9385
2018-05-03,0.1377
2018-05-04,0.7565
2018-05-07,5.6997
2018-05-08,0.0
2018-05-09,0.6458
2018-05-10,-0.6737
2018-05-11,1.7442
2018-05-14,8.7302
2018-05-15,-3.4161
2018-05-16,0.7557
2018-05-17,-2.3402
2018-05-18,1.3825
2018-05-21,0.6364
2018-05-22,0.8431
2018-05-23,-3.2547
2018-05-24,-0.6481
2018-05-25,4.4424
2018-05-29,-0.4462
2018-05-30,-1.7927
2018-05-31,-1.6124
2018-06-01,1.3915
2018-06-04,0.0
2018-06-05,1.6773
2018-06-06,1.5897000000000001
2018-06-07,-1.0038
2018-06-08,1.193
2018-06-11,2.3283
2018-06-12,1.4977
2018-06-13,-0.1135
2018-06-14,0.3409
2018-06-15,-0.9626
2018-06-18,0.8005
2018-06-19,-3.7436
2018-06-20,2.0919
2018-06-21,-4.1847
2018-06-22,0.3916
2018-06-25,-1.1701
2018-06-26,3.9162
2018-06-27,-2.5124
2018-06-28,1.1387
2018-06-29,3.1407
2018-07-02,1.0629
2018-07-03,-2.8709
2018-07-05,1.5511
2018-07-06,2.0173
2018-07-09,-2.5989
2018-07-10,-0.087
2018-07-11,-0.4064
2018-07-12,3.1186
2018-07-13,0.2544
2018-07-16,-4.9337
2018-07-17,2.5801
2018-07-18,1.0986
2018-07-19,-0.6291
2018-07-20,-1.6402999999999999
2018-07-23,-0.5851
2018-07-24,-4.9441
2018-07-25,1.7337
2018-07-26,-1.2173
2018-07-27,-0.9858
2018-07-30,-1.1201
2018-07-31,1.1328
2018-08-01,0.8401
2018-08-02,3.8568
2018-08-03,12.6857
2018-08-06,-1.45
2018-08-07,0.9363
2018-08-08,-0.7686
2018-08-09,2.9379999999999997
2018-08-10,0.7006
2018-08-13,1.0822
2018-08-14,-0.3824
2018-08-15,-1.8424
2018-08-16,-0.2607
2018-08-17,-1.725
2018-08-20,-0.6383
2018-08-21,0.6424
2018-08-22,1.6755
2018-08-23,8.1611
2018-08-24,-7.1584
2018-08-27,1.589
2018-08-28,0.7179
2018-08-29,1.4511
2018-08-30,-0.1506
2018-08-31,2.4629
2018-09-04,0.0245
2018-09-05,-1.3242
2018-09-06,-1.2177
2018-09-07,-0.1006
2018-09-10,1.7628
2018-09-11,-0.5444
2018-09-12,-0.2239
2018-09-13,-1.4713
2018-09-14,-0.329
2018-09-17,-0.711
2018-09-18,-0.8184
2018-09-19,0.8767
2018-09-20,2.8119
2018-09-21,-1.0691
2018-09-24,1.1812
2018-09-25,0.0
2018-09-26,4.6945
2018-09-27,-1.4235
2018-09-28,-0.4332
2018-10-01,-2.0063
2018-10-02,0.0247
2018-10-03,2.1455
2018-10-04,-1.4969000000000001
2018-10-05,-4.4853
2018-10-08,-2.2580999999999998
2018-10-09,-0.4726
2018-10-10,-3.693
2018-10-11,0.3561
2018-10-12,2.6201
2018-10-15,1.7553
2018-10-16,3.816
2018-10-17,0.1511
2018-10-18,-2.4887
2018-10-19,-2.7327
2018-10-22,1.5107
2018-10-23,-1.4621
2018-10-24,-6.5448
2018-10-25,4.0828
2018-10-26,-5.3391
2018-10-29,-3.741
2018-10-30,2.8401
2018-10-31,0.2035
2018-11-01,5.8312
2018-11-02,22.67
2018-11-05,3.0615
2018-11-06,-6.5265
2018-11-07,4.8945
2018-11-08,3.1402
2018-11-09,-1.5436999999999999
2018-11-12,-5.7491
2018-11-13,1.1553
2018-11-14,1.9186999999999999
2018-11-15,0.7172
2018-11-16,0.1558
2018-11-19,-5.5543
2018-11-20,-0.1882
2018-11-21,4.6665
2018-11-23,-1.7789000000000001
2018-11-26,2.3384
2018-11-27,-1.2321
2018-11-28,1.3835
2018-11-29,-7.4049
2018-11-30,3.5999
2018-12-03,1.8424
2018-12-04,-2.1296
2018-12-06,-1.0763
2018-12-07,-6.2914
2018-12-10,2.9531
2018-12-11,1.2503
2018-12-12,3.8015
2018-12-13,-1.4229
2018-12-14,-2.9579
2018-12-17,-2.8042
2018-12-18,-1.3046
2018-12-19,-1.9319
2018-12-20,-0.2333
2018-12-21,-5.1182
2018-12-24,-0.9584
2018-12-26,5.1424
2018-12-27,-0.9729
2018-12-28,0.0797
2018-12-31,0.8225
2019-01-02,0.9474
2019-01-03,-4.2492
2019-01-04,4.6556
2019-01-07,1.8991
2019-01-08,6.3568999999999996
2019-01-09,0.7201
2019-01-10,1.2154
2019-01-11,0.518
2019-01-14,-1.8271
2019-01-15,2.2668
2019-01-16,-1.3066
2019-01-17,0.7329
2019-01-18,0.0469
2019-01-22,-3.1668
2019-01-23,1.938
2019-01-24,2.6378
2019-01-25,1.9912
2019-01-28,-1.6572
2019-01-29,-1.8235999999999999
2019-01-30,1.4343
2019-01-31,0.8577
2019-02-01,-0.9653
2019-02-04,-1.7405
2019-02-05,1.5116
2019-02-06,-0.8376
2019-02-07,-1.5486
2019-02-08,-0.4766
2019-02-11,2.6341
2019-02-12,1.2366
2019-02-13,0.6914
2019-02-14,1.6938
2019-02-15,0.5177
2019-02-19,1.4778
2019-02-20,2.8023
2019-02-21,1.2449
2019-02-22,17.5535
2019-02-25,1.8215
2019-02-26,-4.4988
2019-02-27,-0.816
2019-02-28,-0.2431
2019-03-01,1.5745
2019-03-04,2.4543
2019-03-05,-1.9813
2019-03-06,-1.7088999999999999
2019-03-07,-0.4113
2019-03-08,-2.3841
2019-03-11,3.0577
2019-03-12,1.0823
2019-03-13,-0.9046
2019-03-14,-0.4285
2019-03-15,1.3471
2019-03-18,3.249
2019-03-19,-0.5364
2019-03-20,0.036
2019-03-21,4.3845
2019-03-22,-5.6636
2019-03-25,0.5657
2019-03-26,1.8871
2019-03-27,-1.4248
2019-03-28,4.6432
2019-03-29,-0.9841
2019-04-01,2.4237
2019-04-02,0.5788
2019-04-03,0.0
2019-04-04,-0.4909
2019-04-05,-0.9355
2019-04-08,-0.5323
2019-04-09,-0.3625
2019-04-10,3.1185
2019-04-11,-0.504
2019-04-12,2.8031
2019-04-15,0.2628
2019-04-16,-0.7372
2019-04-17,-3.0038
2019-04-18,-1.2762
2019-04-22,0.2241
2019-04-23,1.8056999999999999
2019-04-24,1.7736
2019-04-25,-1.2282
2019-04-26,-1.4955
2019-04-29,-0.3071
2019-04-30,-0.9582
2019-05-01,4.4402
2019-05-02,0.1654
2019-05-03,-2.5599
2019-05-06,-5.4576
2019-05-07,-2.7071
2019-05-08,1.3083
2019-05-09,0.0364
2019-05-10,0.9636
2019-05-13,-6.8792
2019-05-14,2.4753
2019-05-15,-0.0755
2019-05-16,-5.8168
2019-05-17,-1.7044000000000001
2019-05-20,-1.1219999999999999
2019-05-21,-1.0728
2019-05-22,0.5631
2019-05-23,-2.0946
2019-05-24,0.2118
2019-05-28,-0.0211
2019-05-29,-0.148
2019-05-30,2.1173
2019-05-31,-3.3796
2019-06-03,-0.2146
2019-06-04,2.1075
2019-06-05,1.0741
2019-06-06,-1.1877
2019-06-07,-0.5694
2019-06-10,0.2545
2019-06-11,0.9943
2019-06-12,-1.7595
2019-06-13,-0.661
2019-06-14,-3.5415
2019-06-17,-0.3338
2019-06-18,3.8848000000000003
2019-06-19,0.4083
2019-06-20,1.4127
2019-06-21,-2.5116
2019-06-24,-0.2814
2019-06-25,-2.4099
2019-06-26,2.1802
2019-06-27,1.4152
2019-06-28,1.2452
2019-07-01,6.955
2019-07-02,-2.4187
2019-07-03,0.7517
2019-07-05,-2.924
2019-07-08,-0.1662
2019-07-09,35.0603
2019-07-10,1.0014
2019-07-11,-0.8237
2019-07-12,-0.9536
2019-07-15,0.2484
2019-07-16,0.1239
2019-07-17,0.0309
2019-07-18,0.4021
2019-07-19,-0.2619
2019-07-22,0.3707
2019-07-23,0.0923
2019-07-24,-0.0922
2019-07-25,-0.0308
2019-07-26,0.2001
2019-07-29,1.2442
2019-07-30,0.6372
2019-07-31,1.2664
2019-08-01,-1.4143
2019-08-02,0.6494
2019-08-05,-2.5056000000000003
2019-08-06,0.1231
2019-08-07,-1.1374
2019-08-08,0.2643
2019-08-09,-1.4421
2019-08-12,-0.0315
2019-08-13,2.3765
2019-08-14,-0.1998
2019-08-15,-0.6778
2019-08-16,-0.7909
2019-08-19,0.0469
2019-08-20,0.1094
2019-08-21,0.5151
2019-08-22,-1.0714
2019-08-23,-1.3498999999999999
2019-08-26,0.0636
2019-08-27,-0.159
2019-08-28,0.2707
2019-08-29,1.5248
2019-08-30,-1.3611
2019-09-03,0.4124
2019-09-04,0.6476
2019-09-05,1.3026
2019-09-06,-0.2943
2019-09-09,-0.9789
2019-09-10,0.0314
2019-09-11,0.0784
2019-09-12,0.6897
2019-09-13,0.0778
2019-09-16,1.4621
2019-09-17,-0.8892
2019-09-18,-0.2166
2019-09-19,-0.31
2019-09-20,0.4198
2019-09-23,-0.1858
2019-09-24,-0.543
2019-09-25,0.4367
2019-09-26,-0.6833
2019-09-27,1.0321
2019-09-30,1.2227000000000001
2019-10-01,-0.6728
2019-10-02,0.6773
2019-10-03,-0.6728
2019-10-04,0.6004
2019-10-07,0.306
2019-10-08,-1.2662
2019-10-09,0.6026
2019-10-10,-0.215
2019-10-11,-0.3617
2019-10-14,-0.0077
2019-10-15,0.2626
2019-10-16,-0.077
2019-10-17,0.185
2019-10-18,-0.1385
2019-10-21,-0.1079
2019-10-22,-0.1543
2019-10-23,0.2318
2019-10-24,-0.3238
2019-10-25,0.3558
2019-10-28,0.1541
2019-10-29,0.5078
2019-10-30,-0.2297
2019-10-31,0.7673
2019-11-01,0.9595
2019-11-04,-0.4827
2019-11-05,-0.0985
2019-11-06,0.2959
2019-11-07,-0.0303
2019-11-08,0.5297
2019-11-11,0.557
2019-11-12,0.7784
2019-11-13,-0.4753
2019-11-14,-0.7612
2019-11-15,0.8874
2019-11-18,-0.1044
2019-11-19,0.1642
2019-11-20,-0.5364
2019-11-21,-0.0899
2019-11-22,-0.09
2019-11-25,0.6002
2019-11-26,0.1044
2019-11-27,-0.6556
2019-11-29,-0.045
2019-12-02,-0.2251
2019-12-03,0.1955
2019-12-04,0.3452
2019-12-05,-0.5086
2019-12-06,0.2406
2019-12-09,0.36
2019-12-10,0.6427
2019-12-11,0.1485
2019-12-12,-0.5931
2019-12-13,0.0447
2019-12-16,-0.1491
2019-12-17,0.4181
2019-12-18,0.4312
2019-12-19,0.1555
2019-12-20,-0.2144
2019-12-23,0.2222
2019-12-24,0.0443
2019-12-26,-0.1773
2019-12-27,0.0
2019-12-30,0.2516
2019-12-31,0.1181
2020-01-02,0.4129
2020-01-03,0.0147
2020-01-06,0.0147
2020-01-07,0.3964
2020-01-08,0.0146
2020-01-09,0.2632
2020-01-10,-0.0583
2020-01-13,-0.2481
2020-01-14,0.2194
2020-01-15,-0.0584
2020-01-16,0.3359
2020-01-17,-0.0582
2020-01-21,-0.1311
2020-01-22,0.2625
2020-01-23,-0.1964
2020-01-24,0.2405
2020-01-27,-0.0727
2020-01-28,-0.3201
2020-01-29,0.2189
2020-01-30,0.2476
2020-01-31,-0.4068
2020-02-03,0.0
2020-02-04,0.4303
2020-02-05,-0.1235
2020-02-06,0.0582
2020-02-07,-0.0145
2020-02-10,0.0727
2020-02-11,0.0145
2020-02-12,-0.1017
2020-02-13,-0.0872
2020-02-14,0.1455
2020-02-18,-0.0145
2020-02-19,-0.2035
2020-02-20,0.1456
2020-02-21,-0.1236
2020-02-24,-0.0801
2020-02-25,-0.3643
2020-02-26,-0.0439
2020-02-27,-0.2341
2020-02-28,0.4693
2020-03-02,0.1314
2020-03-03,-0.1749
2020-03-04,-0.2629
2020-03-05,-1.5813000000000001
2020-03-06,-3.0943
2020-03-09,-3.623
2020-03-10,5.3998
2020-03-11,0.0605
2020-03-12,-1.2838
2020-03-13,2.4939
2020-03-16,-3.5229
2020-03-17,-0.6034
2020-03-18,-2.8954
2020-03-19,1.7953999999999999
2020-03-20,1.3228
2020-03-23,0.2487
2020-03-24,2.9302
2020-03-25,0.0
2020-03-26,1.6719
2020-03-27,-0.1333
2020-03-30,0.534
2020-03-31,-0.8706
2020-04-01,-0.7145
2020-04-02,0.1799
2020-04-03,-0.6286
2020-04-06,0.4518
2020-04-07,0.7946
2020-04-08,0.1487
2020-04-09,-0.1337
2020-04-13,-0.699
2020-04-14,1.4677
2020-04-15,-0.7675
2020-04-16,1.1453
2020-04-17,0.7353
2020-04-20,-0.7299
2020-04-21,0.0
2020-04-22,0.6544
2020-04-23,0.0511
2020-04-24,0.0292
2020-04-27,-0.1752
2020-04-28,-0.563
2020-04-29,0.0662
2020-04-30,-0.5144
2020-05-01,0.0591
2020-05-04,0.3101
2020-05-05,0.5299
2020-05-06,-0.0293
2020-05-07,0.3222
2020-05-08,0.4161
2020-05-11,0.08
2020-05-12,-0.3196
2020-05-13,-0.5392
2020-05-14,-0.2198
2020-05-15,-1.2335
2020-05-18,0.446
2020-05-19,-1.5098
2020-05-20,1.1572
2020-05-21,-0.1189
2020-05-22,0.9966
2020-05-26,-0.486
2020-05-27,-0.4736
2020-05-28,-0.8773
2020-05-29,1.2601
2020-06-01,-0.0148
2020-06-02,0.163
2020-06-03,0.8136
2020-06-04,-0.9978
2020-06-05,-0.3261
2020-06-08,0.8178
2020-06-09,-0.295
2020-06-10,-0.2663
2020-06-11,-0.267
2020-06-12,0.5354
2020-06-15,0.5917
2020-06-16,0.1765
2020-06-17,-0.0734
2020-06-18,0.2204
2020-06-19,0.0733
2020-06-22,-0.0146
2020-06-23,0.1318
2020-06-24,0.0878
2020-06-25,-0.0877
2020-06-26,-0.0732
2020-06-29,-0.5124
2020-06-30,-1.1185
2020-07-01,0.0595
2020-07-02,-0.2677
2020-07-06,0.2983
2020-07-07,-0.1041
2020-07-08,0.4168
2020-07-09,0.504
2020-07-10,0.0442
2020-07-13,-0.0442
2020-07-14,-0.1475
2020-07-15,0.0739
2020-07-16,0.369
2020-07-17,-0.5147
2020-07-20,0.2513
2020-07-21,0.3391
2020-07-22,-0.5878
2020-07-23,0.0591
2020-07-24,-0.133
2020-07-27,0.2219
2020-07-28,-0.0738
2020-07-29,-0.2954
2020-07-30,0.237
2020-07-31,0.473
