ticker,LUMO US Equity
2012-04-05,-2.7397
2012-04-09,0.325
2012-04-10,-5.3996
2012-04-11,13.4703
2012-04-12,7.4447
2012-04-13,2.9026
2012-04-16,7.4613
2012-04-17,-3.7257
2012-04-18,-1.847
2012-04-19,-1.4337
2012-04-20,3.6364
2012-04-23,0.1754
2012-04-24,0.9632
2012-04-25,-1.1275
2012-04-26,0.0
2012-04-27,-0.5263
2012-04-30,2.6455
2012-05-01,-4.6392
2012-05-02,1.7117
2012-05-03,-2.1258
2012-05-04,-4.9774
2012-05-07,5.4286
2012-05-08,-3.8844
2012-05-09,-0.6579
2012-05-10,0.7569
2012-05-11,1.2207
2012-05-14,4.5455
2012-05-15,-0.7986
2012-05-16,0.8945
2012-05-17,-0.7092
2012-05-18,0.0893
2012-05-21,2.5869999999999997
2012-05-22,2.5217
2012-05-23,-2.4596999999999998
2012-05-24,3.3913
2012-05-25,0.9251
2012-05-29,10.0833
2012-05-30,0.3785
2012-05-31,-3.7707
2012-06-01,-1.8025
2012-06-04,-2.6337
2012-06-05,1.7213
2012-06-06,0.2417
2012-06-07,-0.8842
2012-06-08,4.8662
2012-06-11,3.4803
2012-06-12,0.3737
2012-06-13,5.0633
2012-06-14,6.095
2012-06-15,5.678
2012-06-18,5.7522
2012-06-19,-3.168
2012-06-20,-2.4691
2012-06-21,-4.3671
2012-06-22,11.0523
2012-06-25,0.7747
2012-06-26,4.6127
2012-06-27,-1.8655
2012-06-28,-8.7558
2012-06-29,-5.4293
2012-07-02,2.8037
2012-07-03,2.6623
2012-07-05,2.7198
2012-07-06,-1.9089
2012-07-09,-6.0891
2012-07-10,-2.9412000000000003
2012-07-11,-2.8237
2012-07-12,1.7718
2012-07-13,-2.4373
2012-07-16,-1.5703
2012-07-17,-0.4351
2012-07-18,2.622
2012-07-19,-4.4713
2012-07-20,-5.6464
2012-07-23,-3.5433
2012-07-24,5.6327
2012-07-25,-4.5595
2012-07-26,0.8907
2012-07-27,4.4141
2012-07-30,-2.9977
2012-07-31,-5.8637
2012-08-01,-4.2929
2012-08-02,-0.8795
2012-08-03,1.6859
2012-08-06,4.2757
2012-08-07,1.2551999999999999
2012-08-08,0.1653
2012-08-09,1.3201
2012-08-10,-2.3616
2012-08-13,-0.5838
2012-08-14,7.4664
2012-08-15,0.7806
2012-08-16,7.591
2012-08-17,4.0317
2012-08-20,1.5225
2012-08-21,-4.1581
2012-08-22,-1.8136999999999999
2012-08-23,-3.6581
2012-08-24,1.1278
2012-08-27,-0.8178
2012-08-28,2.3238
2012-08-29,4.7619
2012-08-30,0.1399
2012-08-31,-2.5140000000000002
2012-09-04,3.2951
2012-09-05,5.3398
2012-09-06,3.2916
2012-09-07,-1.9758
2012-09-10,-1.4304000000000001
2012-09-11,4.1557
2012-09-12,-0.57
2012-09-13,3.6943
2012-09-14,0.4914
2012-09-17,0.8557
2012-09-18,-1.4545
2012-09-19,0.246
2012-09-20,0.0
2012-09-21,0.3681
2012-09-24,-1.0391
2012-09-25,-0.8647
2012-09-26,0.5607
2012-09-27,0.9913
2012-09-28,-0.4294
2012-10-01,-2.403
2012-10-02,1.5783
2012-10-03,-1.6159
2012-10-04,-2.9059
2012-10-05,1.4314
2012-10-08,-3.4638
2012-10-09,-4.6512
2012-10-10,4.8084
2012-10-11,0.5319
2012-10-12,-0.6614
2012-10-15,-0.6658
2012-10-16,0.3351
2012-10-17,2.1376
2012-10-18,-0.9156
2012-10-19,-6.6007
2012-10-22,-3.8163
2012-10-23,1.9838
2012-10-24,0.7925
2012-10-25,0.2144
2012-10-26,-1.4979
2012-10-31,-0.1448
2012-11-01,1.0877
2012-11-02,-4.5911
2012-11-05,-1.7292999999999998
2012-11-06,3.137
2012-11-07,-5.9347
2012-11-08,-4.3375
2012-11-09,0.6595
2012-11-12,-2.9484
2012-11-13,2.3629
2012-11-14,-2.3908
2012-11-15,-3.8851
2012-11-16,-4.7452
2012-11-19,5.8118
2012-11-20,7.585
2012-11-21,4.295
2012-11-23,-1.8648
2012-11-26,-2.2961
2012-11-27,-1.9449
2012-11-28,4.9587
2012-11-29,-4.8819
2012-11-30,-0.4139
2012-12-03,-2.3275
2012-12-04,-2.383
2012-12-05,0.0
2012-12-06,0.3487
2012-12-07,1.2163
2012-12-10,1.6309
2012-12-11,1.7736
2012-12-12,-0.083
2012-12-13,0.4153
2012-12-14,-0.7444
2012-12-17,1.6667
2012-12-18,2.0492
2012-12-19,-2.008
2012-12-20,-3.9344
2012-12-21,-5.802
2012-12-24,3.8043
2012-12-26,-2.8796
2012-12-27,5.6604
2012-12-28,1.8707
2012-12-31,4.3406
2013-01-02,-4.72
2013-01-03,0.8396
2013-01-04,2.1649
2013-01-07,-4.6455
2013-01-08,-1.3675
2013-01-09,2.773
2013-01-10,-0.7589
2013-01-11,0.7647
2013-01-14,-0.5902
2013-01-15,0.7634
2013-01-16,-2.862
2013-01-17,1.8197999999999999
2013-01-18,-0.3404
2013-01-22,1.6225
2013-01-23,-0.5882
2013-01-24,-2.2823
2013-01-25,-0.346
2013-01-28,-0.3472
2013-01-29,-0.6969
2013-01-30,1.7544
2013-01-31,2.1552
2013-02-01,2.7848
2013-02-04,0.9852
2013-02-05,2.1951
2013-02-06,1.0342
2013-02-07,-2.9134
2013-02-08,-0.811
2013-02-11,0.1635
2013-02-12,-1.8776000000000002
2013-02-13,1.4143
2013-02-14,0.5742
2013-02-15,0.4894
2013-02-19,0.8117
2013-02-20,-2.657
2013-02-21,-0.1654
2013-02-22,-1.8227
2013-02-25,2.1097
2013-02-26,-1.4876
2013-02-27,2.2651
2013-02-28,-3.4454000000000002
2013-03-01,-0.5098
2013-03-04,0.5978
2013-03-05,3.1409
2013-03-06,2.5514
2013-03-07,-2.0867
2013-03-08,2.541
2013-03-11,-0.3997
2013-03-12,0.4013
2013-03-13,-1.5188000000000001
2013-03-14,1.9481000000000002
2013-03-15,-0.8758
2013-03-18,-1.1245
2013-03-19,0.2437
2013-03-20,0.9724
2013-03-21,-2.488
2013-03-22,1.3169
2013-03-25,-0.1625
2013-03-26,1.0578
2013-03-27,-1.5298
2013-03-28,0.3271
2013-04-01,-0.978
2013-04-02,0.823
2013-04-03,-2.1224
2013-04-04,-0.834
2013-04-05,-0.1682
2013-04-08,-0.9267
2013-04-09,-2.466
2013-04-10,0.0872
2013-04-11,1.5678999999999998
2013-04-12,-1.1149
2013-04-15,-2.255
2013-04-16,5.8563
2013-04-17,-0.5029
2013-04-18,-1.6007
2013-04-19,-1.3699
2013-04-22,-0.7813
2013-04-23,2.1872
2013-04-24,2.911
2013-04-25,2.9118
2013-04-26,2.6677
2013-04-29,5.2756
2013-04-30,4.2633
2013-05-01,-4.4475999999999996
2013-05-02,3.7538
2013-05-03,4.1245
2013-05-06,0.9729
2013-05-07,4.9553
2013-05-08,-3.1475
2013-05-09,-0.4062
2013-05-10,4.2148
2013-05-13,6.3275
2013-05-14,-1.8405
2013-05-15,0.0
2013-05-16,1.75
2013-05-17,2.457
2013-05-20,-4.9161
2013-05-21,-0.4414
2013-05-22,-1.5833
2013-05-23,3.2175
2013-05-24,0.3741
2013-05-28,-1.6149
2013-05-29,2.3359
2013-05-30,3.5163
2013-05-31,-2.801
2013-06-03,4.9663
2013-06-04,-0.4089
2013-06-05,-0.5865
2013-06-06,4.2478
2013-06-07,8.9983
2013-06-10,2.5441000000000003
2013-06-11,2.9367
2013-06-12,-0.2459
2013-06-13,-2.071
2013-06-14,4.3303
2013-06-17,2.8475
2013-06-18,1.5016
2013-06-19,0.5086
2013-06-20,-0.276
2013-06-21,3.8745000000000003
2013-06-24,0.1776
2013-06-25,-0.8422
2013-06-26,-11.578
2013-06-27,-3.8928000000000003
2013-06-28,3.7349
2013-07-01,2.2312
2013-07-02,-0.3968
2013-07-03,-6.4243
2013-07-05,2.5013
2013-07-08,-1.7134
2013-07-09,-2.6941
2013-07-10,1.5744
2013-07-11,0.8552
2013-07-12,-0.6359
2013-07-15,-0.9067
2013-07-16,-1.5070000000000001
2013-07-17,2.2404
2013-07-18,-1.55
2013-07-19,-0.5429
2013-07-22,-0.4367
2013-07-23,-2.4123
2013-07-24,0.0562
2013-07-25,0.0
2013-07-26,-1.2913999999999999
2013-07-29,-1.7065000000000001
2013-07-30,1.5046
2013-07-31,2.3945
2013-08-01,-1.8931
2013-08-02,0.3405
2013-08-05,1.1312
2013-08-06,0.5593
2013-08-07,-2.2803
2013-08-08,0.3415
2013-08-09,-1.1344
2013-08-12,2.926
2013-08-13,1.728
2013-08-14,6.3562
2013-08-15,-4.0701
2013-08-16,-2.9001
2013-08-19,-1.1062
2013-08-20,2.8523
2013-08-21,-2.3926
2013-08-22,0.7242
2013-08-23,1.7146
2013-08-26,-1.5226
2013-08-27,-3.9205
2013-08-28,-2.0115
2013-08-29,3.9295999999999998
2013-08-30,-2.3138
2013-09-03,-1.5598
2013-09-04,2.8756
2013-09-05,-2.567
2013-09-06,-3.103
2013-09-09,-3.3837
2013-09-10,-1.3133
2013-09-11,4.4994
2013-09-12,1.5767
2013-09-13,1.3134000000000001
2013-09-16,1.5321
2013-09-17,1.6251
2013-09-18,1.542
2013-09-19,-2.1372
2013-09-20,-0.7471
2013-09-23,1.0423
2013-09-24,0.8023
2013-09-25,-0.5117
2013-09-26,0.8571
2013-09-27,-0.7932
2013-09-30,7.253
2013-10-01,9.2652
2013-10-02,0.8772
2013-10-03,-0.0966
2013-10-04,0.8704
2013-10-07,-1.1505
2013-10-08,-9.7478
2013-10-09,-2.2569
2013-10-10,1.7591999999999999
2013-10-11,4.0519
2013-10-14,-0.1038
2013-10-15,-3.4304
2013-10-16,1.1302
2013-10-17,-0.479
2013-10-18,-2.1390000000000002
2013-10-21,-5.7923
2013-10-22,1.5661
2013-10-23,-1.4849
2013-10-24,0.5797
2013-10-25,-0.7493
2013-10-28,2.6713
2013-10-29,0.1131
2013-10-30,-9.3785
2013-10-31,4.4264
2013-11-01,5.0746
2013-11-04,-0.0568
2013-11-05,1.8761
2013-11-06,-4.9665
2013-11-07,-1.4093
2013-11-08,4.6456
2013-11-11,0.0569
2013-11-12,-3.1854
2013-11-13,2.1739
2013-11-14,-0.5175
2013-11-15,3.4682
2013-11-18,0.0
2013-11-19,1.7318
2013-11-20,2.8556
2013-11-21,4.8585
2013-11-22,6.5173
2013-11-25,-0.3346
2013-11-26,4.6523
2013-11-27,0.5958
2013-11-29,2.5057
2013-12-02,-4.1778
2013-12-03,-2.9685
2013-12-04,-0.1912
2013-12-05,-0.3352
2013-12-06,0.4325
2013-12-09,0.8134
2013-12-10,0.2373
2013-12-11,2.2727
2013-12-12,1.5278
2013-12-13,1.9152
2013-12-16,1.1633
2013-12-17,-1.0615
2013-12-18,1.4752
2013-12-19,0.4405
2013-12-20,-0.307
2013-12-23,2.1117
2013-12-24,0.9048
2013-12-26,0.3416
2013-12-27,-3.1915
2013-12-30,0.2637
2013-12-31,-3.5072
2014-01-02,-2.8623
2014-01-03,2.9935
2014-01-06,1.4986
2014-01-07,2.2371
2014-01-08,-4.3764
2014-01-09,6.9108
2014-01-10,6.3356
2014-01-13,4.4686
2014-01-14,3.815
2014-01-15,10.876
2014-01-16,1.4061
2014-01-17,5.3812999999999995
2014-01-21,9.7118
2014-01-22,-2.1702
2014-01-23,-1.0216
2014-01-24,-2.949
2014-01-27,0.1823
2014-01-28,5.7022
2014-01-29,1.1478
2014-01-30,4.3121
2014-01-31,0.6799
2014-02-03,-3.1605
2014-02-04,3.1799
2014-02-05,-3.6767
2014-02-06,2.1892
2014-02-07,6.2346
2014-02-10,8.273
2014-02-11,1.6237
2014-02-12,-4.6053
2014-02-13,-1.0099
2014-02-14,0.7962
2014-02-18,1.8761
2014-02-19,-1.5508
2014-02-20,2.4858000000000002
2014-02-21,11.6715
2014-02-24,8.2366
2014-02-25,0.1391
2014-02-26,-0.3571
2014-02-27,-6.8897
2014-02-28,-5.4748
2014-03-03,-11.5837
2014-03-04,-1.7144
2014-03-05,-0.6769
2014-03-06,-1.1533
2014-03-07,-16.2026
2014-03-10,-1.6139000000000001
2014-03-11,-1.962
2014-03-12,3.9698
2014-03-13,1.6724999999999999
2014-03-14,-4.3451
2014-03-17,-9.2797
2014-03-18,4.8283000000000005
2014-03-19,0.7847
2014-03-20,0.1016
2014-03-21,-1.3189
2014-03-24,3.3585
2014-03-25,-4.1114
2014-03-26,-5.083
2014-03-27,-3.0601
2014-03-28,-2.9312
2014-03-31,9.9497
2014-04-01,-1.4788999999999999
2014-04-02,-1.8585
2014-04-03,-9.0313
2014-04-04,-4.2034
2014-04-07,0.0418
2014-04-08,1.2949
2014-04-09,5.1134
2014-04-10,-11.6909
2014-04-11,-11.2839
2014-04-14,-3.2549
2014-04-15,1.1905000000000001
2014-04-16,7.8772
2014-04-17,-1.138
2014-04-21,4.2686
2014-04-22,8.1877
2014-04-23,-2.551
2014-04-24,-4.3194
2014-04-25,-4.3776
2014-04-28,-1.0014
2014-04-29,3.9499
2014-04-30,1.9462000000000002
2014-05-01,-3.5
2014-05-02,-0.4239
2014-05-05,1.7502
2014-05-06,0.6974
2014-05-07,0.0923
2014-05-08,0.1845
2014-05-09,10.0829
2014-05-12,7.7373
2014-05-13,0.3106
2014-05-14,-0.5418
2014-05-15,-13.6187
2014-05-16,-5.4054
2014-05-19,1.2619
2014-05-20,-4.1618
2014-05-21,-3.0422
2014-05-22,3.9474
2014-05-23,-3.1159
2014-05-27,2.0603
2014-05-28,-4.3821
2014-05-29,1.9053
2014-05-30,3.6382
2014-06-02,-4.7294
2014-06-03,-3.1218
2014-06-04,0.8452
2014-06-05,2.2263
2014-06-06,3.5101
2014-06-09,5.8416
2014-06-10,4.4902
2014-06-11,-0.2686
2014-06-12,-1.5709
2014-06-13,2.8272
2014-06-16,6.7406
2014-06-17,2.6589
2014-06-18,-1.295
2014-06-19,4.141
2014-06-20,1.9291
2014-06-23,0.8884
2014-06-24,1.7610999999999999
2014-06-25,-2.1821
2014-06-26,3.7308
2014-06-27,0.1483
2014-06-30,-1.7031
2014-07-01,2.2222
2014-07-02,0.8475
2014-07-03,1.7903
2014-07-07,-4.0919
2014-07-08,-8.4207
2014-07-09,-0.9399
2014-07-10,-5.2805
2014-07-11,0.2178
2014-07-14,0.2173
2014-07-15,-5.2905
2014-07-16,-1.4652
2014-07-17,-5.8086
2014-07-18,2.8120000000000003
2014-07-21,0.5278
2014-07-22,1.5752000000000002
2014-07-23,4.7462
2014-07-24,0.8524
2014-07-25,-3.1584
2014-07-28,-3.6288
2014-07-29,3.7178
2014-07-30,4.8713
2014-07-31,-7.1867
2014-08-01,-1.4163999999999999
2014-08-04,0.431
2014-08-05,8.1545
2014-08-06,0.7055
2014-08-07,-1.3135
2014-08-08,6.921
2014-08-11,2.7801
2014-08-12,-6.0557
2014-08-13,0.7306
2014-08-14,11.6468
2014-08-15,8.5976
2014-08-18,-1.513
2014-08-19,-8.7889
2014-08-20,-5.9146
2014-08-21,-0.7494
2014-08-22,5.1174
2014-08-25,2.9130000000000003
2014-08-26,9.0345
2014-08-27,-0.1778
2014-08-28,-5.5575
2014-08-29,4.1494
2014-09-02,-4.5636
2014-09-03,-1.4421
2014-09-04,-1.6173
2014-09-05,-1.2524
2014-09-08,5.43
2014-09-09,-2.7443999999999997
2014-09-10,1.237
2014-09-11,1.8709
2014-09-12,2.6987
2014-09-15,-6.2044
2014-09-16,2.9961
2014-09-17,1.9645000000000001
2014-09-18,-3.2605
2014-09-19,-2.0682
2014-09-22,-3.9499
2014-09-23,1.3029
2014-09-24,5.0643
2014-09-25,-8.2249
2014-09-26,-3.0013
2014-09-29,-0.9024
2014-09-30,-7.1119
2014-10-01,7.1429
2014-10-02,4.3573
2014-10-03,-1.6284
2014-10-06,-7.5552
2014-10-07,-5.2801
2014-10-08,-1.7934999999999999
2014-10-09,-8.687100000000001
2014-10-10,-2.0
2014-10-13,23.6624
2014-10-14,-2.6316
2014-10-15,16.5369
2014-10-16,25.2752
2014-10-17,-7.9071
2014-10-20,7.121
2014-10-21,9.7328
2014-10-22,15.4203
2014-10-23,-1.8584
2014-10-24,-1.5352999999999999
2014-10-27,-1.4553
2014-10-28,-7.9641
2014-10-29,-1.1175
2014-10-30,-1.8256000000000001
2014-10-31,-3.6305
2014-11-03,-0.1225
2014-11-04,-0.0307
2014-11-05,-5.6748
2014-11-06,12.813
2014-11-07,-7.322
2014-11-10,6.9984
2014-11-11,-6.1919
2014-11-12,0.3719
2014-11-13,-4.2914
2014-11-14,-1.4839
2014-11-17,1.2115
2014-11-18,5.6616
2014-11-19,-1.9902
2014-11-20,4.7173
2014-11-21,5.3998
2014-11-24,-2.5191
2014-11-25,2.439
2014-11-26,9.042
2014-11-28,1.5337
2014-12-01,-5.3763
2014-12-02,3.7067
2014-12-03,-1.0436
2014-12-04,-3.9283
2014-12-05,2.3326000000000002
2014-12-08,-1.2068
2014-12-09,3.9359
2014-12-10,-3.6824
2014-12-11,-3.9588
2014-12-12,0.7623
2014-12-15,-6.2482
2014-12-16,-1.0759
2014-12-17,4.3202
2014-12-18,7.7614
2014-12-19,7.7936
2014-12-22,-0.5236
2014-12-23,-5.4637
2014-12-24,3.6055
2014-12-26,2.3541
2014-12-29,-1.075
2014-12-30,-1.3647
2014-12-31,1.8447
2015-01-02,9.8113
2015-01-05,-4.9714
2015-01-06,-8.486
2015-01-07,-0.079
2015-01-08,2.6364
2015-01-09,5.8567
2015-01-12,-0.4368
2015-01-13,-2.4859999999999998
2015-01-14,1.1247
2015-01-15,-6.8216
2015-01-16,2.4668
2015-01-20,1.0872
2015-01-21,-2.612
2015-01-22,3.1817
2015-01-23,0.4077
2015-01-26,3.3503
2015-01-27,-0.9332
2015-01-28,-3.4209
2015-01-29,-3.0031
2015-01-30,-3.1754
2015-02-02,-5.384
2015-02-03,-2.6863
2015-02-04,-5.1647
2015-02-05,3.3177
2015-02-06,-1.5753
2015-02-09,8.7104
2015-02-10,1.4156
2015-02-11,-1.7588
2015-02-12,6.0813
2015-02-13,4.045
2015-02-17,4.3254
2015-02-18,1.8509
2015-02-19,-0.5815
2015-02-20,-3.1197
2015-02-23,2.6164
2015-02-24,-1.2503
2015-02-25,1.9116
2015-02-26,2.6309
2015-02-27,2.2549
2015-03-02,3.1337
2015-03-03,3.8487999999999998
2015-03-04,7.3472
2015-03-05,-1.2114
2015-03-06,-0.5722
2015-03-09,2.0349
2015-03-10,0.3425
2015-03-11,-1.1644
2015-03-12,2.0516
2015-03-13,0.6369
2015-03-16,3.6986
2015-03-17,0.4578
2015-03-18,-0.4747
2015-03-19,6.6959
2015-03-20,-2.4316
2015-03-23,-6.3038
2015-03-24,4.1267
2015-03-25,-11.0443
2015-03-26,3.315
2015-03-27,6.8056
2015-03-30,7.9219
2015-03-31,-2.9965
2015-04-01,-1.4074
2015-04-02,-0.6489
2015-04-06,-1.3809
2015-04-07,2.0624
2015-04-08,5.2836
2015-04-09,-1.9017
2015-04-10,-0.5924
2015-04-13,2.6905
2015-04-14,-0.6858
2015-04-15,-4.6211
2015-04-16,1.1695
2015-04-17,-1.4495
2015-04-20,-1.9922
2015-04-21,1.0448
2015-04-22,-0.1316
2015-04-23,-0.2259
2015-04-24,-1.6981000000000002
2015-04-27,-7.428
2015-04-28,0.4147
2015-04-29,0.8053
2015-04-30,-8.644
2015-05-01,4.574
2015-05-04,-4.2453
2015-05-05,5.2844
2015-05-06,6.997
2015-05-07,0.3578
2015-05-08,2.3569
2015-05-11,0.8901
2015-05-12,-29.9003
2015-05-13,4.7606
2015-05-14,-0.444
2015-05-15,4.1186
2015-05-18,0.907
2015-05-19,1.0986
2015-05-20,2.3957
2015-05-21,1.206
2015-05-22,0.2383
2015-05-26,-0.7608
2015-05-27,3.8811999999999998
2015-05-28,-1.0839
2015-05-29,0.6062
2015-06-01,-0.139
2015-06-02,1.4388
2015-06-03,4.1638
2015-06-04,-1.23
2015-06-05,1.0229
2015-06-08,0.8585
2015-06-09,-1.3531
2015-06-10,0.354
2015-06-11,-1.5432000000000001
2015-06-12,0.1343
2015-06-15,1.0286
2015-06-16,-1.1731
2015-06-17,-0.5599
2015-06-18,2.1622
2015-06-19,-1.3448
2015-06-22,4.2011
2015-06-23,0.2145
2015-06-24,-2.1828
2015-06-25,0.8313
2015-06-26,-3.2328
2015-06-29,-3.5202
2015-06-30,2.8817
2015-07-01,-0.9035
2015-07-02,-1.4817
2015-07-06,5.8075
2015-07-07,-1.5745
2015-07-08,-3.7325
2015-07-09,2.9079
2015-07-10,5.0011
2015-07-13,6.7279
2015-07-14,4.4427
2015-07-15,0.4024
2015-07-16,3.626
2015-07-17,0.1473
2015-07-20,0.4781
2015-07-21,-0.7321
2015-07-22,1.4196
2015-07-23,-3.0722
2015-07-24,-2.7757
2015-07-27,-1.6782
2015-07-28,5.5719
2015-07-29,-3.7539
2015-07-30,-1.2165
2015-07-31,1.9351
2015-08-03,-2.3586
2015-08-04,1.7871000000000001
2015-08-05,-0.1736
2015-08-06,-6.5133
2015-08-07,2.2121
2015-08-10,-0.2629
2015-08-11,-1.3385
2015-08-12,-1.7471999999999999
2015-08-13,-1.046
2015-08-14,-2.0085
2015-08-17,14.4552
2015-08-18,-2.8464
2015-08-19,-0.1358
2015-08-20,-8.713799999999999
2015-08-21,0.5214
2015-08-24,-9.1256
2015-08-25,5.1841
2015-08-26,2.8907
2015-08-27,0.1938
2015-08-28,2.5999
2015-08-31,-5.9475999999999996
2015-09-01,-3.4513
2015-09-02,6.7804
2015-09-03,-3.9525
2015-09-04,1.0344
2015-09-08,4.1843
2015-09-09,-1.0468
2015-09-10,6.196
2015-09-11,3.7406
2015-09-14,0.3919
2015-09-15,3.3769
2015-09-16,-1.114
2015-09-17,3.628
2015-09-18,-0.0553
2015-09-21,-4.3142
2015-09-22,0.6358
2015-09-23,0.0574
2015-09-24,0.2105
2015-09-25,-8.058
2015-09-28,-20.8411
2015-09-29,-7.4905
2015-09-30,1.6449
2015-10-01,-1.4509
2015-10-02,2.9445
2015-10-05,0.33
2015-10-06,-7.9496
2015-10-07,6.5217
2015-10-08,-8.0514
2015-10-09,4.3174
2015-10-12,-1.5739
2015-10-13,-1.8063
2015-10-14,-0.7539
2015-10-15,8.0219
2015-10-16,1.7159
2015-10-19,-0.5808
2015-10-20,-2.8373
2015-10-21,0.3149
2015-10-22,2.1119
2015-10-23,1.1179000000000001
2015-10-26,2.0453
2015-10-27,4.442
2015-10-28,2.5934
2015-10-29,-5.5106
2015-10-30,2.3810000000000002
2015-11-02,4.8863
2015-11-03,1.0463
2015-11-04,10.7742
2015-11-05,-0.0445
2015-11-06,-24.4712
2015-11-09,4.5991
2015-11-10,0.9301
2015-11-11,-1.9548
2015-11-12,-0.4272
2015-11-13,2.6888
2015-11-16,0.2786
2015-11-17,-2.9722
2015-11-18,3.6071999999999997
2015-11-19,-2.0724
2015-11-20,2.0034
2015-11-23,4.0387
2015-11-24,-2.9513
2015-11-25,1.7534
2015-11-27,3.4464
2015-11-30,-4.7371
2015-12-01,3.7978
2015-12-02,-0.0526
2015-12-03,-8.8228
2015-12-04,3.6395
2015-12-07,-8.0546
2015-12-08,5.0318
2015-12-09,-2.7994
2015-12-10,5.4632
2015-12-11,-7.6295
2015-12-14,-0.2438
2015-12-15,6.1717
2015-12-16,4.9496
2015-12-17,-2.8791
2015-12-18,-0.2541
2015-12-21,3.3399
2015-12-22,-2.7116
2015-12-23,4.1948
2015-12-24,-0.2702
2015-12-28,-2.0049
2015-12-29,2.9583
2015-12-30,-1.7454
2015-12-31,-0.5466
2016-01-04,-4.5617
2016-01-05,-1.1229
2016-01-06,-6.2027
2016-01-07,-7.7305
2016-01-08,2.86
2016-01-11,-9.8463
2016-01-12,2.0319
2016-01-13,-8.2504
2016-01-14,5.7364
2016-01-15,-6.1217
2016-01-19,0.3905
2016-01-20,9.6849
2016-01-21,-3.6879
2016-01-22,-0.1473
2016-01-25,1.2906
2016-01-26,-3.968
2016-01-27,-4.2456
2016-01-28,-5.0277
2016-01-29,1.5423
2016-02-01,0.2463
2016-02-02,5.2416
2016-02-03,-3.3852
2016-02-04,2.497
2016-02-05,-8.723
2016-02-08,-10.2023
2016-02-09,-1.3902
2016-02-10,3.8405
2016-02-11,-3.839
2016-02-12,2.483
2016-02-16,5.4157
2016-02-17,2.2082
2016-02-18,-8.2892
2016-02-19,7.3077
2016-02-22,2.733
2016-02-23,-6.8905
2016-02-24,5.1991
2016-02-25,-5.3874
2016-02-26,1.7882
2016-02-29,-2.7277
2016-03-01,-6.4163
2016-03-02,1.0665
2016-03-03,-6.8342
2016-03-04,-1.9417
2016-03-07,3.9054
2016-03-08,-7.1466
2016-03-09,2.1095
2016-03-10,-4.1318
2016-03-11,7.3384
2016-03-14,4.3407
2016-03-15,-9.8804
2016-03-16,-4.7317
2016-03-17,4.0581
2016-03-18,4.5402000000000005
2016-03-21,0.7795
2016-03-22,3.4254
2016-03-23,-7.3718
2016-03-24,1.4418
2016-03-28,-5.2871
2016-03-29,4.2617
2016-03-30,-1.209
2016-03-31,6.0606
2016-04-01,1.044
2016-04-04,1.4682
2016-04-05,-0.2144
2016-04-06,3.9741999999999997
2016-04-07,0.155
2016-04-08,-3.2491
