ticker,KALO US Equity
2011-12-12,-55.5556
2011-12-13,62.5
2011-12-14,-7.6923
2011-12-15,33.3333
2011-12-20,-24.8438
2011-12-21,-0.2079
2011-12-29,0.0
2011-12-30,0.0
2012-01-04,66.6667
2012-01-05,10.0
2012-01-06,9.0909
2012-01-09,25.0
2012-01-10,-13.3333
2012-01-11,7.6923
2012-01-13,-28.5714
2012-01-19,0.0
2012-01-20,30.0
2012-01-23,-23.0769
2012-01-27,0.0
2012-01-30,10.0
2012-02-01,9.0909
2012-02-02,-16.6667
2012-02-08,30.0
2012-02-10,23.0769
2012-02-13,9.375
2012-02-15,14.2857
2012-02-16,10.0
2012-02-17,9.0909
2012-02-21,0.0
2012-02-22,-79.1667
2012-02-23,368.0
2012-02-24,-5.5556
2012-02-28,-2.7149
2012-03-02,-6.9767
2012-03-06,5.0
2012-03-13,-14.2857
2012-03-15,-16.6667
2012-03-21,33.3333
2012-03-22,-5.0
2012-03-26,10.526299999999999
2012-03-27,-7.1429
2012-03-28,-7.6923
2012-03-29,16.6667
2012-03-30,4.7619
2012-04-02,4.5455
2012-04-03,-8.6957
2012-04-04,-9.5238
2012-04-10,0.0
2012-04-12,0.0
2012-04-13,0.0
2012-04-17,15.7895
2012-04-18,4.5455
2012-04-19,0.0
2012-04-23,-4.3478
2012-04-24,4.5455
2012-04-25,0.0
2012-04-26,6.5217
2012-05-01,1.9898
2012-05-02,-5.953
2012-05-03,6.383
2012-05-04,2.0
2012-05-08,-2.3529
2012-05-09,-21.6867
2012-05-10,0.0
2012-05-11,-23.0769
2012-05-14,26.6667
2012-05-15,0.0
2012-05-17,-10.526299999999999
2012-05-18,-5.8824
2012-05-21,-12.5
2012-05-22,-14.2857
2012-05-24,16.6667
2012-05-30,0.0
2012-06-12,-14.2857
2012-06-13,16.6667
2012-06-14,7.1429
2012-06-15,0.0
2012-06-18,0.0
2012-06-19,0.0
2012-06-20,0.0
2012-06-21,-25.3333
2012-06-25,0.0
2012-06-26,2.6786
2012-06-27,-2.6087
2012-06-28,6.0826
2012-06-29,0.1578
2012-07-02,12.605
2012-07-03,-21.6418
2012-07-05,-9.5238
2012-07-06,5.2632
2012-07-09,59.0
2012-07-10,-14.4654
2012-07-11,10.2022
2012-07-12,6.7556
2012-07-13,-13.125
2012-07-16,-20.7734
2012-07-17,-0.1135
2012-07-18,0.0
2012-07-19,-26.3636
2012-07-20,11.1111
2012-07-23,-8.8889
2012-07-24,15.8537
2012-07-25,-15.7895
2012-07-26,0.0
2012-07-27,-6.25
2012-07-30,-2.6667
2012-07-31,-24.6575
2012-08-01,-9.0909
2012-08-02,-20.0
2012-08-03,20.0
2012-08-06,0.0
2012-08-08,4.1667
2012-08-09,-20.0
2012-08-13,0.0
2012-08-14,0.0
2012-08-15,22.5
2012-08-16,-36.7347
2012-08-17,93.1452
2012-08-20,0.2088
2012-08-21,33.3333
2012-08-22,0.0
2012-08-23,-12.5
2012-08-24,14.2857
2012-08-27,-12.5
2012-08-28,-11.4286
2012-08-29,11.2903
2012-08-30,-24.6377
2012-08-31,-19.2308
2012-09-04,-4.7619
2012-09-05,5.0
2012-09-06,-26.1905
2012-09-10,3.2258
2012-09-12,0.0
2012-09-13,37.5
2012-09-14,0.0
2012-09-20,13.6364
2012-09-21,-35.75
2012-09-28,-6.6148
2012-10-01,0.0
2012-10-02,0.0
2012-10-03,56.6667
2012-10-05,-14.8936
2012-10-08,-1.25
2012-10-10,26.5823
2012-10-11,20.0
2012-10-17,0.0
2012-10-22,-16.6667
2012-10-23,-38.0
2012-10-24,61.2903
2012-11-09,-20.0
2012-11-12,-22.5
2012-11-13,29.0323
2012-11-14,0.0
2012-11-15,25.0
2012-11-19,0.0
2012-11-21,0.0
2012-11-23,0.0
2012-11-26,-38.0
2012-11-27,-3.2258
2012-11-28,-48.75
2012-11-29,30.0813
2012-12-03,-15.0
2012-12-04,-4.0441
2012-12-05,-13.41
2012-12-06,-7.9646
2012-12-10,-7.6923
2012-12-11,8.3333
2012-12-12,15.3846
2012-12-13,-13.3333
2012-12-14,8.6538
2012-12-17,6.1947
2012-12-18,1.25
2012-12-26,31.6872
2012-12-28,0.0
2013-01-03,15.0
2013-01-04,30.4348
2013-01-07,33.3333
2013-01-08,0.0
2013-01-11,0.0
2013-01-14,0.0
2013-01-15,0.0
2013-01-28,0.0
2013-01-29,-25.0
2013-01-31,16.6667
2013-02-04,0.0
2013-02-12,14.2857
2013-02-13,-12.5
2013-02-15,-25.7143
2013-02-20,-3.8462
2013-02-27,-0.5
2013-02-28,-19.598
2013-03-04,-33.125
2013-03-05,49.5327
2013-03-06,9.375
2013-03-11,-4.0
2013-03-14,-23.8095
2013-03-15,12.5
2013-03-18,0.0
2013-03-20,-27.0833
2013-04-01,90.4762
2013-04-03,0.0
2013-04-05,20.0
2013-04-08,16.6667
2013-04-15,0.0
2013-04-16,14.2857
2013-05-03,-68.4375
2013-06-06,34.6535
2013-06-07,17.647100000000002
2013-06-11,0.0
2013-06-13,-36.875
2013-06-14,216.8317
2013-06-17,-2.5
2013-06-19,-67.6282
2013-06-20,18.8119
2013-06-26,0.0
2013-07-02,33.3333
2013-07-03,0.0
2013-07-05,54.0625
2013-07-08,-2.6369
2013-07-09,-16.6667
2013-07-10,-20.0
2013-07-24,10.0
2013-07-30,0.0
2013-08-01,-22.7273
2013-08-02,47.0588
2013-08-12,0.0
2013-08-21,0.0
2013-08-22,20.0
2013-09-04,-16.6667
2013-09-09,8.0
2013-09-10,7.4074
2013-09-11,37.931
2013-09-12,20.0
2013-09-13,-20.8333
2013-09-18,18.4211
2013-09-19,0.0
2013-09-20,0.0
2013-09-25,-55.5556
2013-09-26,49.375
2013-10-07,-33.0544
2013-10-09,25.0
2013-10-10,20.0
2013-10-17,0.0
2013-10-21,0.0
2013-10-22,-26.6667
2013-11-01,36.3636
2013-11-04,16.6667
2013-11-05,0.0
2013-11-06,14.2857
2013-11-08,0.0
2013-11-11,0.0
2013-11-12,0.0
2013-11-13,12.5
2013-11-14,11.1111
2013-11-15,0.0
2013-11-19,-10.0
2013-11-20,22.2222
2013-11-21,-36.3636
2013-11-27,8.5714
2013-12-04,0.0
2013-12-09,5.2632
2013-12-23,0.0
2013-12-27,0.0
2013-12-31,0.0
2014-01-02,0.0
2014-01-21,-25.0
2014-01-23,833.3333
2014-01-24,-10.7143
2014-01-27,-16.0
2014-01-28,-28.5714
2014-01-29,13.3333
2014-01-30,23.5294
2014-01-31,-19.0476
2014-02-03,-15.2941
2014-02-04,11.1111
2014-02-05,-6.25
2014-02-06,0.0833
2014-02-07,13.239
2014-02-10,-5.9559
2014-02-11,-6.1767
2014-02-12,6.6667
2014-02-13,0.0
2014-02-14,0.0
2014-02-18,-6.25
2014-02-19,-6.6667
2014-02-20,-7.1429
2014-02-21,-23.0769
2014-02-24,0.0
2014-02-25,0.0
2014-02-26,-9.6875
2014-02-27,9.6194
2014-02-28,0.0
2014-03-03,-4.0404
2014-03-04,4.2105
2014-03-05,-9.0909
2014-03-06,-1.1111
2014-03-07,1.1236
2014-03-10,5.5556
2014-03-11,5.2632
2014-03-12,-7.0
2014-03-13,-3.2258
2014-03-14,0.0
2014-03-17,0.0
2014-03-18,0.0
2014-03-19,-10.7639
2014-03-20,86.7704
2014-03-21,-30.0
2014-03-24,13.3333
2014-03-25,-28.5714
2014-03-26,27.0588
2014-03-27,-9.7222
2014-03-28,2.5641
2014-03-31,-10.0
2014-04-01,11.1111
2014-04-02,-17.0
2014-04-03,19.1265
2014-04-04,-13.9064
2014-04-07,-0.1468
2014-04-08,5.8824
2014-04-09,5.5556
2014-04-10,10.526299999999999
2014-04-11,-4.7619
2014-04-14,-4.875
2014-04-15,-0.1314
2014-04-16,-1.0526
2014-04-17,6.25
2014-04-21,0.1252
2014-04-22,-14.0
2014-04-24,0.0
2014-04-25,4.6512
2014-04-28,-8.6806
2014-04-29,21.673000000000002
2014-04-30,-17.625
2014-05-01,9.2564
2014-05-05,-6.6667
2014-05-06,1.3393
2014-05-07,-3.6711
2014-05-08,-12.1951
2014-05-09,-2.7778
2014-05-12,21.4286
2014-05-13,-6.0294
2014-05-14,-6.1033
2014-05-15,6.6667
2014-05-16,6.0938
2014-05-19,-5.891
2014-05-21,0.0
2014-05-22,-1.0955
2014-05-23,-2.5316
2014-05-27,3.8961
2014-05-29,-12.2656
2014-05-30,6.8566
2014-06-03,-20.0
2014-06-04,0.0
2014-06-05,0.0
2014-06-06,-33.3333
2014-06-09,50.0
2014-06-10,-1.0417
2014-06-11,-0.6316
2014-06-12,-26.0593
2014-06-13,81.0888
2014-06-17,-36.5506
2014-06-19,-29.1771
2014-06-20,122.5352
2014-06-23,-8.8608
2014-06-24,4.1667
2014-06-25,4.0
2014-06-26,-16.6667
2014-06-27,12.3077
2014-06-30,-10.9589
2014-07-01,-23.0769
2014-07-02,-7.625
2014-07-03,19.0798
2014-07-07,9.0909
2014-07-08,0.0
2014-07-15,16.1458
2014-07-16,-28.2511
2014-07-17,0.0
2014-07-18,-18.0
2014-07-21,0.0
2014-07-23,21.9512
2014-07-24,18.0
2014-07-25,18.6441
2014-07-28,-4.2857
2014-07-30,7.4627
2014-07-31,4.1667
2014-08-01,2.6667
2014-08-04,2.5974
2014-08-05,-43.038
2014-08-06,55.5556
2014-08-11,14.2857
2014-08-12,-5.0
2014-08-13,-27.6316
2014-08-19,18.1818
2014-08-20,-7.6923
2014-08-21,13.3333
2014-08-25,0.0
2014-08-26,-1.4706000000000001
2014-08-28,-10.4478
2014-08-29,0.0
2014-09-02,1.875
2014-09-08,0.0
2014-09-09,1.4315
2014-09-10,1.6129
2014-09-11,-2.9762
2014-09-12,0.0
2014-09-15,6.3395
2014-09-18,0.0
2014-09-19,0.0
2014-09-22,1.5385
2014-09-23,13.6364
2014-09-24,-1.3333
2014-09-25,-11.9932
2014-09-29,-20.1536
2014-09-30,-4.0865
2014-10-01,0.2506
2014-10-02,0.0
2014-10-07,-8.0
2014-10-08,0.0
2014-10-09,-9.375
2014-10-10,14.842600000000001
2014-10-13,-31.0705
2014-10-14,51.5152
2014-10-15,-10.0
2014-10-16,-0.2778
2014-10-17,-17.5487
2014-10-22,-5.7432
2014-10-24,14.3369
2014-10-27,0.0
2014-10-28,12.8527
2014-10-29,22.2222
2014-10-30,5.4545
2014-10-31,81.0345
2014-11-03,14.2857
2014-11-04,-16.6667
2014-11-05,70.0
2014-11-06,4.7059
2014-11-07,-35.393299999999996
2014-11-10,4.3478
2014-11-11,0.0
2014-11-12,16.6667
2014-11-13,-3.5714
2014-11-14,-3.7037
2014-11-17,0.0
2014-11-18,15.3846
2014-11-19,6.6667
2014-11-20,-40.625
2014-11-21,-26.3158
2014-11-24,-30.0
2014-11-25,32.6531
2014-11-26,-7.6923
2014-11-28,25.0
2014-12-01,-13.3333
2014-12-02,11.3462
2014-12-03,-10.19
2014-12-04,0.0
2014-12-05,0.0
2014-12-08,-7.6923
2014-12-09,0.0
2014-12-10,3.3333
2014-12-11,-3.2258
2014-12-12,8.3333
2014-12-15,-7.2115
2014-12-16,-8.600999999999999
2014-12-17,-0.2268
2014-12-18,-8.1818
2014-12-19,4.5792
2014-12-22,-3.432
2014-12-23,0.0
2014-12-24,0.0
2014-12-26,1.9607999999999999
2014-12-29,-1.9231
2014-12-30,0.0
2014-12-31,0.0
2015-01-02,0.0
2015-01-05,-1.9607999999999999
2015-01-06,0.0
2015-01-07,0.0
2015-01-08,0.0
2015-01-09,0.0
2015-01-12,0.0
2015-01-13,-7.625
2015-01-14,8.2544
2015-01-15,0.0
2015-01-16,0.0
2015-01-20,0.0
2015-01-21,20.0
2015-01-22,0.0
2015-01-23,0.0
2015-01-26,16.4583
2015-01-27,17.3524
2015-01-28,-14.4817
2015-01-29,-14.4385
2015-01-30,-8.3333
2015-02-02,21.8182
2015-02-03,-0.9328
2015-02-04,5.4614
2015-02-05,0.0
2015-02-06,-7.1429
2015-02-09,-1.5385
2015-02-10,1.3672
2015-02-11,7.8998
2015-02-12,0.0
2015-02-13,12.857099999999999
2015-02-17,-11.3924
2015-02-18,1.25
2015-02-20,1.5873
2015-02-26,2.9514
2015-03-02,-5.1433
2015-03-03,0.0
2015-03-04,-2.1333
2015-03-05,-5.7221
2015-03-09,0.1927
2015-03-11,0.0
2015-03-12,-0.7692
2015-03-13,5.4264
2015-03-16,14.7059
2015-03-18,0.0
2015-03-19,7.6923
2015-03-20,-7.1429
2015-03-23,2.5641
2015-03-24,-3.75
2015-03-25,9.0909
2015-03-26,0.0
2015-03-27,0.0
2015-03-30,0.0
2015-03-31,-4.7619
2015-04-01,-3.75
2015-04-02,0.0
2015-04-06,-3.7338
2015-04-07,-1.6863000000000001
2015-04-08,0.1715
2015-04-09,-1.3699
2015-04-10,4.1667
2015-04-13,6.6667
2015-04-14,-1.25
2015-04-16,1.2658
2015-04-17,-12.3437
2015-04-20,19.7861
2015-04-21,19.0476
2015-04-22,20.0
2015-04-23,-12.5
2015-04-24,0.119
2015-04-27,42.6873
2015-04-28,-3.3333
2015-04-29,-17.2414
2015-04-30,0.0
2015-05-01,16.5625
2015-05-04,0.0894
2015-05-05,0.0
2015-05-06,-17.8571
2015-05-07,-13.0435
2015-05-08,0.1875
2015-05-11,9.7941
2015-05-12,0.0
2015-05-13,-18.0682
2015-05-14,9.9861
2015-05-15,-4.1614
2015-05-18,15.5921
2015-05-19,-9.0495
2015-05-20,0.1252
2015-05-21,0.0
2015-05-26,10.0
2015-05-27,-31.7045
2015-05-28,3.5774
2015-06-01,28.5141
2015-06-03,-9.875
2015-06-04,3.19
2015-06-05,-34.4086
2015-06-08,22.9508
2015-06-09,20.0
2015-06-11,0.0
2015-06-12,11.1111
2015-06-15,-20.0
2015-06-16,-0.1562
2015-06-17,0.1565
2015-06-22,0.0
2015-06-23,-30.0
2015-06-24,-19.6429
2015-06-25,-35.5556
2015-06-26,20.6897
2015-06-29,11.4286
2015-06-30,-20.5128
2015-07-01,-19.3548
2015-07-02,8.0
2015-07-06,-7.4074
2015-07-07,-24.0
2015-07-08,46.7105
2015-07-09,7.6233
2015-07-10,13.3333
2015-07-13,-25.0
2015-07-14,-17.647100000000002
2015-07-15,0.0
2015-07-16,-4.7619
2015-07-17,-10.0
2015-07-20,-16.6667
2015-07-21,33.3333
2015-07-22,-2.5
2015-07-23,7.6923
2015-07-24,-9.5238
2015-07-27,5.2632
2015-07-28,-5.0
2015-07-29,-15.1316
2015-07-30,-8.5271
2015-07-31,1.6949
2015-08-03,6.6667
2015-08-04,-17.5781
2015-08-05,-1.4218
2015-08-06,0.0
2015-08-07,15.3846
2015-08-10,-20.0
2015-08-11,0.0
2015-08-12,4.1667
2015-08-13,4.0
2015-08-14,-2.8846
2015-08-17,-0.9901
2015-08-18,0.0
2015-08-19,-9.5
2015-08-20,-20.442
2015-08-21,5.5556
2015-08-24,-5.2632
2015-08-25,-1.3889
2015-08-26,-9.8592
2015-08-27,-2.3437
2015-08-28,-4.0
2015-08-31,-20.0
2015-09-01,-8.3333
2015-09-02,-18.1818
2015-09-03,8.3333
2015-09-04,-1.2821
2015-09-08,11.6883
2015-09-09,-25.5814
2015-09-10,-37.5
2015-09-11,-20.0
2015-09-14,15.625
2015-09-15,0.0
2015-09-16,-40.5405
2015-09-17,0.0
2015-09-18,0.0
2015-09-21,9.0909
2015-09-22,8.3333
2015-09-23,11.538499999999999
2015-09-24,-17.2414
2015-09-25,-12.5
2015-09-28,-23.8095
2015-09-29,0.0
2015-09-30,-12.5
2015-10-01,28.5714
2015-10-02,-22.2222
2015-10-05,-7.1429
2015-10-06,-15.3846
2015-10-07,-9.0909
2015-10-08,-20.0
2015-10-09,-25.0
2015-10-12,-16.6667
2015-10-13,0.0
2015-10-14,0.0
2015-10-15,0.0
2015-10-16,0.0
2015-10-19,120.0
2015-10-20,-27.2727
2015-10-21,-37.5
2015-10-22,60.0
2015-10-23,37.5
2015-10-26,-45.4545
2015-10-27,-16.6667
2015-10-28,-40.0
2015-10-29,0.0
2015-10-30,66.6667
2015-11-02,0.0
2015-11-03,0.0
2015-11-04,0.0
2015-11-05,0.0
2015-11-06,0.0
2015-11-09,0.0
2015-11-10,0.0
2015-11-11,0.0
2015-11-12,-40.0
2015-11-13,0.0
2015-11-16,0.0
2015-11-17,0.0
2015-11-18,0.0
2015-11-19,-33.3333
2015-11-23,0.0
2015-11-24,-20.0
2015-11-25,25.0
2015-11-27,0.0
2015-11-30,0.0
2015-12-01,0.0
2015-12-02,0.0
2015-12-03,0.0
2015-12-04,0.0
2015-12-07,0.0
2015-12-08,0.0
2015-12-09,0.0
2015-12-10,0.0
2015-12-11,0.0
2015-12-14,-20.0
2015-12-15,25.0
2015-12-16,0.0
2015-12-17,0.0
2015-12-18,0.0
2015-12-21,0.0
2015-12-22,0.0
2015-12-23,0.0
2015-12-24,0.0
2015-12-28,0.0
2015-12-29,0.0
2015-12-30,0.0
2015-12-31,0.0
2016-01-04,0.0
2016-01-05,0.0
2016-01-06,0.0
2016-01-07,0.0
2016-01-08,0.0
2016-01-11,0.0
2016-01-12,0.0
2016-01-13,0.0
2016-01-14,0.0
2016-01-15,0.0
2016-01-19,0.0
2016-01-20,0.0
2016-01-21,0.0
2016-01-22,0.0
2016-01-25,-20.0
2016-01-26,25.0
2016-01-27,0.0
2016-01-28,0.0
2016-01-29,0.0
2016-02-01,0.0
2016-02-02,0.0
2016-02-04,0.0
2016-02-05,0.0
2016-02-09,0.0
2016-02-10,0.0
2016-02-12,0.0
2016-02-16,0.0
2016-02-17,0.0
2016-02-18,-20.0
2016-02-19,25.0
2016-02-22,50.0
2016-02-23,0.0
2016-02-24,0.0
2016-02-25,-33.3333
2016-02-29,0.0
2016-03-01,0.0
2016-03-03,0.0
2016-03-04,0.0
2016-03-07,0.0
2016-03-08,0.0
2016-03-09,0.0
2016-03-10,0.0
2016-03-11,-20.0
2016-03-14,25.0
2016-03-15,0.0
2016-03-16,0.0
2016-03-17,0.0
2016-03-18,0.0
2016-03-21,0.0
2016-03-22,0.0
2016-03-23,0.0
2016-03-24,0.0
2016-03-28,0.0
2016-03-29,0.0
2016-03-30,0.0
2016-04-01,-21.6
2016-04-04,27.551
2016-04-05,0.0
2016-04-06,0.0
2016-04-07,0.0
2016-04-08,0.0
2016-04-11,0.0
2016-04-12,0.0
2016-04-13,0.0
2016-04-15,0.0
2016-04-18,0.0
2016-04-19,0.0
2016-04-21,0.0
2016-04-22,0.0
2016-04-25,0.0
2016-04-26,0.0
2016-04-28,0.0
2016-04-29,0.0
2016-05-04,0.0
2016-05-06,0.0
2016-05-09,0.0
2016-05-10,0.0
2016-05-11,0.0
2016-05-12,0.0
2016-05-16,0.0
2016-05-17,0.0
2016-05-20,0.0
2016-05-23,0.0
2016-05-24,0.0
2016-05-26,0.0
2016-05-27,0.0
2016-06-01,0.0
2016-06-02,0.0
2016-06-03,0.0
2016-06-06,0.0
2016-06-08,0.0
2016-06-15,0.0
2016-06-21,0.0
2016-06-29,0.0
2016-07-06,0.0
2016-07-08,0.0
2016-07-14,0.0
2016-07-18,0.0
2016-08-04,0.0
2016-08-05,0.0
2016-08-08,0.0
2016-08-09,0.0
2016-08-17,0.0
2016-08-18,0.0
2016-08-19,0.0
2016-08-22,0.0
2016-08-25,0.0
2016-08-26,0.0
2016-08-30,0.0
2016-08-31,0.0
2016-09-01,0.0
2016-09-06,0.0
2016-09-09,0.0
2016-09-15,0.0
2016-09-30,0.0
2016-11-08,0.0
2016-11-23,-20.0
2016-11-25,25.0
2016-11-28,0.0
2016-11-29,0.0
2016-11-30,0.0
2016-12-01,0.0
2016-12-02,0.0
2016-12-05,0.0
2016-12-06,0.0
2016-12-07,0.0
2016-12-09,0.0
2016-12-12,0.0
2016-12-13,0.0
2016-12-14,0.0
2016-12-22,0.0
2017-01-03,0.0
2017-01-05,0.0
2017-01-17,0.0
2017-01-24,0.0
2017-01-25,0.0
2017-01-26,0.0
2017-02-01,0.0
2017-02-08,0.0
2017-02-14,0.0
2017-02-15,0.0
2017-02-16,0.0
2017-02-17,0.0
2017-02-21,0.0
2017-02-22,50.0
2017-02-23,-33.3333
2017-02-24,0.0
2017-02-27,0.0
2017-02-28,0.0
2017-03-01,0.0
2017-03-03,0.0
2017-03-07,0.0
2017-03-10,0.0
2017-03-15,0.0
2017-03-17,0.0
2017-03-20,0.0
2017-03-23,0.0
2017-03-28,0.0
2017-04-04,0.0
2017-04-07,0.0
2017-04-10,0.0
2017-04-11,-20.0
2017-04-12,87.5
2017-04-13,0.0
2017-04-17,-33.3333
2017-04-18,0.0
2017-04-19,-20.0
2017-04-20,87.5
2017-04-21,0.0
2017-04-24,-33.3333
2017-04-25,0.0
2017-04-26,0.0
2017-04-28,0.0
2017-05-02,0.0
2017-05-05,0.0
2017-05-11,0.0
2017-05-16,0.0
2017-05-23,0.0
2017-05-30,0.0
2017-06-06,-20.0
2017-06-20,0.0
2017-07-03,0.0
2017-07-13,0.0
2017-07-14,0.0
2017-07-28,0.0
2017-08-24,0.0
2017-08-28,0.0
2017-09-05,0.0
2017-09-07,0.0
2017-09-11,0.0
2017-09-18,0.0
2017-09-28,0.0
2017-09-29,0.0
2017-10-13,0.0
2017-10-27,0.0
2017-10-30,0.0
2017-11-09,0.0
2017-11-13,0.0
2017-11-15,0.0
2017-11-17,0.0
2017-12-08,0.0
2017-12-11,0.0
2017-12-18,0.0
2017-12-19,-66.5
2017-12-20,-49.7512
2017-12-21,0.0
2017-12-22,0.0
2017-12-26,-29.703
2017-12-27,40.8451
2017-12-29,0.0
2018-01-02,120.0
2018-01-03,-6.8182
2018-01-04,0.0
2018-01-05,-0.4878
2018-01-08,-50.9804
2018-01-09,104.0
2018-01-10,-48.5294
2018-01-11,280.9524
2018-01-12,-50.0
2018-01-16,131.0
2018-01-17,-32.9004
2018-01-18,93.5484
2018-01-19,-15.5
2018-01-22,14.5957
2018-01-23,-12.2203
2018-01-24,27.451
2018-01-25,-7.6923
2018-01-26,0.1667
2018-01-29,-13.3111
2018-01-30,24.7601
2018-01-31,-6.1538
2018-02-01,-9.6721
2018-02-02,2.0454
2018-02-05,-6.7174
2018-02-06,23.927599999999998
2018-02-07,-1.6923
2018-02-08,0.0
2018-02-09,-3.6964
2018-02-12,-26.8745
2018-02-13,13.3333
2018-02-14,0.0
2018-02-16,4.0588
2018-02-20,-3.9005
2018-02-23,19.6078
2018-02-27,-26.2295
2018-02-28,33.1111
2018-03-05,-16.5275
2018-03-06,-50.0
2018-03-07,20.0
2018-03-09,66.6667
2018-03-13,-33.75
2018-03-14,-9.434
2018-03-15,83.3333
2018-03-16,-45.4545
2018-03-19,36.6667
2018-03-20,40.2439
2018-03-21,-13.0435
2018-03-22,23.5
2018-03-23,0.0
2018-03-26,-3.6437
2018-04-03,-3.2773
2018-04-04,-30.4952
2018-04-05,0.0
2018-04-06,43.125
2018-04-10,-25.8725
2018-04-11,-5.7449
2018-04-16,-25.0
2018-04-17,91.6667
2018-04-18,0.0
2018-04-19,-70.4348
2018-04-20,47.0588
2018-04-24,16.0
2018-04-27,3.4483
2018-04-30,-16.6667
2018-05-01,0.0
2018-05-02,-26.0
2018-05-04,1.0811
2018-05-07,0.5348
2018-05-08,0.0
2018-05-11,0.0
2018-05-14,32.9787
2018-05-15,0.4
2018-05-21,0.3984
2018-05-22,58.730199999999996
2018-05-31,-52.5
2018-06-01,-2.1053
2018-06-04,0.0
2018-06-05,0.0
2018-06-07,2.1505
2018-06-11,0.0
2018-06-14,5.2632
2018-06-18,-5.0
2018-06-21,-2.1053
2018-06-25,9.0054
2018-06-27,107.1517
2018-06-28,0.0
2018-07-03,0.0
2018-07-06,-55.4762
2018-07-12,-0.5348
2018-07-13,-0.5376
2018-07-23,0.0
2018-08-01,0.0
2018-08-02,0.0
2018-08-13,-38.9189
2018-08-14,32.7434
2018-08-17,0.0
2018-08-24,0.0
2018-08-28,46.6667
2018-08-29,36.3636
2018-08-31,0.0
2018-09-04,0.3333
2018-09-05,16.2791
2018-09-06,0.0
2018-09-07,-14.2857
2018-09-10,16.6667
2018-09-12,14.2857
2018-09-14,5.0
2018-09-19,0.0
2018-09-20,-4.7619
2018-09-21,0.0
2018-09-24,-25.0
2018-09-26,0.0
2018-09-27,40.0
2018-09-28,-19.0476
2018-10-02,2.9412000000000003
2018-10-12,-14.2857
2018-10-15,-33.3333
2018-10-17,-25.0
2018-10-29,20.0
2018-10-31,0.0
2018-11-01,0.0
2018-11-02,-5.5556
2018-11-05,47.0588
2018-11-20,40.0
2018-11-21,14.2857
2018-11-23,5.0
2018-11-26,7.1429
2018-11-28,-4.4444
2018-11-30,39.5349
2018-12-03,-60.0
2018-12-06,29.1667
2018-12-10,-19.3548
2018-12-17,5.0
2018-12-18,33.3333
2018-12-19,42.8571
2018-12-26,-47.5
2018-12-27,-8.5714
2019-01-14,0.4167
2019-02-07,0.0
2019-02-08,0.0
2019-02-13,44.8133
2019-02-14,0.0
2019-02-15,0.2865
2019-02-19,-14.2857
2019-02-21,0.0
2019-02-28,-20.0
2019-03-05,-39.375
2019-03-06,-3.7801
2019-03-11,0.0
2019-04-02,42.8571
2019-04-03,5.0
2019-04-09,0.0
2019-04-16,-4.7619
