ticker,ASGN US Equity
2000-05-24,-2.8322000000000003
2000-05-25,-0.4484
2000-05-26,-7.2072
2000-05-30,-0.4854
2000-05-31,1.4634
2000-06-01,3.8462
2000-06-02,-5.5556
2000-06-05,5.6373
2000-06-06,2.3202
2000-06-07,-1.5873
2000-06-08,-2.765
2000-06-09,4.7393
2000-06-12,-15.8371
2000-06-13,2.1505
2000-06-14,11.0526
2000-06-15,3.0806
2000-06-16,8.2759
2000-06-19,1.2739
2000-06-20,-0.6289
2000-06-21,1.2658
2000-06-22,0.2083
2000-06-23,-1.4553
2000-06-26,4.6414
2000-06-27,3.2258
2000-06-28,7.2266
2000-06-29,-8.7432
2000-06-30,-2.5948
2000-07-03,0.8197
2000-07-05,-3.252
2000-07-06,1.8908
2000-07-07,-0.3608
2000-07-10,2.6384
2000-07-11,-2.4194
2000-07-12,-1.2397
2000-07-13,0.4184
2000-07-14,-0.8333
2000-07-17,0.8403
2000-07-18,-5.2083
2000-07-19,-3.2967
2000-07-20,3.6364
2000-07-21,-7.8947
2000-07-24,-2.3810000000000002
2000-07-25,1.2195
2000-07-26,3.1325
2000-07-27,-0.9346
2000-07-28,-5.4245
2000-07-31,9.9751
2000-08-01,-0.6236
2000-08-02,1.9966
2000-08-03,3.8031
2000-08-04,-4.5259
2000-08-07,-4.2889
2000-08-08,0.4717
2000-08-09,0.4695
2000-08-10,-2.8037
2000-08-11,7.6923
2000-08-14,-0.2232
2000-08-15,-8.5011
2000-08-16,1.7115
2000-08-17,7.6923
2000-08-18,-2.0089
2000-08-21,3.4169
2000-08-22,0.0
2000-08-23,2.6432
2000-08-24,-1.5021
2000-08-25,1.0893
2000-08-28,-1.7241
2000-08-29,0.4386
2000-08-30,0.0
2000-08-31,4.3668
2000-09-01,0.0
2000-09-05,-4.6025
2000-09-06,0.6579
2000-09-07,2.8322000000000003
2000-09-08,-6.3559
2000-09-11,-4.7511
2000-09-12,-1.3064
2000-09-13,1.083
2000-09-14,5.2381
2000-09-15,-1.3575
2000-09-18,-2.0642
2000-09-19,3.9813
2000-09-20,2.027
2000-09-21,3.0905
2000-09-22,9.636
2000-09-25,-13.4766
2000-09-26,0.6772
2000-09-27,8.520199999999999
2000-09-28,9.0909
2000-09-29,-4.9242
2000-10-02,2.7888
2000-10-03,-5.6202
2000-10-04,1.4374
2000-10-05,-1.2146
2000-10-06,-0.2049
2000-10-09,1.7967
2000-10-10,-15.2799
2000-10-11,-1.4285999999999999
2000-10-12,-1.4493
2000-10-13,0.0
2000-10-16,-8.8235
2000-10-17,-4.3011
2000-10-18,10.9551
2000-10-19,11.1392
2000-10-20,-5.0114
2000-10-23,-7.4341
2000-10-24,-0.5181
2000-10-25,-1.5625
2000-10-26,11.1111
2000-10-27,-0.9524
2000-10-30,-3.8462
2000-10-31,0.75
2000-11-01,-1.9851
2000-11-02,2.2785
2000-11-03,0.0
2000-11-06,-6.9307
2000-11-07,3.1915
2000-11-08,0.2577
2000-11-09,-3.599
2000-11-10,-7.2
2000-11-13,4.8850999999999996
2000-11-14,19.1781
2000-11-15,0.2299
2000-11-16,-0.2294
2000-11-17,-1.3793
2000-11-20,2.5641
2000-11-21,-4.3182
2000-11-22,-1.4252
2000-11-24,4.3373
2000-11-27,-5.7737
2000-11-28,-2.2059
2000-11-29,-1.0025
2000-11-30,1.5190000000000001
2000-12-01,-3.99
2000-12-04,-1.2987
2000-12-05,8.9474
2000-12-06,-7.2464
2000-12-07,2.6042
2000-12-08,6.599
2000-12-11,2.3810000000000002
2000-12-12,-3.7209
2000-12-13,1.6907999999999999
2000-12-14,-4.038
2000-12-15,4.703
2000-12-18,1.6548
2000-12-19,-3.2558
2000-12-20,0.4808
2000-12-21,2.8708
2000-12-22,4.4186
2000-12-26,-0.6682
2000-12-27,2.2422
2000-12-28,3.5088
2000-12-29,-3.3898
2001-01-02,1.3158
2001-01-03,-0.6494
2001-01-04,-3.7037
2001-01-05,-9.276
2001-01-08,1.2469000000000001
2001-01-09,-4.6798
2001-01-10,5.9432
2001-01-11,2.1951
2001-01-12,2.6253
2001-01-16,6.7442
2001-01-17,-6.9717
2001-01-18,4.918
2001-01-19,-2.0089
2001-01-22,-1.5945
2001-01-23,3.9352
2001-01-24,-0.2227
2001-01-25,-2.4554
2001-01-26,2.5172
2001-01-29,6.0268
2001-01-30,-8.8421
2001-01-31,-0.6928
2001-02-01,0.4651
2001-02-02,0.9259
2001-02-05,0.0
2001-02-06,0.2294
2001-02-07,1.8307
2001-02-08,2.4718999999999998
2001-02-09,-7.5658
2001-02-12,2.2539
2001-02-13,-1.1601
2001-02-14,0.939
2001-02-15,-11.6279
2001-02-16,5.7895
2001-02-20,0.7463
2001-02-21,-4.6914
2001-02-22,-1.5544
2001-02-23,-2.6316
2001-02-26,-0.8108
2001-02-27,-1.0899
2001-02-28,-2.7548
2001-03-01,4.8867
2001-03-02,-0.3376
2001-03-05,3.523
2001-03-06,0.5236
2001-03-07,0.9766
2001-03-08,-1.4828999999999999
2001-03-09,-8.9005
2001-03-12,-5.7471
2001-03-13,6.0976
2001-03-14,3.4483
2001-03-15,-4.4444
2001-03-16,-12.2093
2001-03-19,-2.649
2001-03-20,6.1224
2001-03-21,-1.6026
2001-03-22,-2.9316
2001-03-23,5.3690999999999995
2001-03-26,1.9108
2001-03-27,1.5625
2001-03-28,-2.7692
2001-03-29,1.2658
2001-03-30,4.375
2001-04-02,-2.6946
2001-04-03,0.6154
2001-04-04,-3.3639
2001-04-05,4.4304
2001-04-06,-1.5152
2001-04-09,-3.0154
2001-04-10,-2.5381
2001-04-11,1.3542
2001-04-12,-0.5653
2001-04-16,-3.2558
2001-04-17,4.2735
2001-04-18,12.2951
2001-04-19,-22.3084
2001-04-20,0.411
2001-04-23,-4.0936
2001-04-24,0.6098
2001-04-25,-1.2121
2001-04-26,0.0613
2001-04-27,3.924
2001-04-30,0.944
2001-05-01,9.0006
2001-05-02,7.5067
2001-05-03,-2.2444
2001-05-04,3.2143
2001-05-07,2.0761
2001-05-08,-1.2107
2001-05-09,-2.8430999999999997
2001-05-10,1.4127
2001-05-11,3.4328
2001-05-14,-3.5113
2001-05-15,1.4955
2001-05-16,0.5894
2001-05-17,0.0977
2001-05-18,6.8293
2001-05-21,0.4566
2001-05-22,2.5
2001-05-23,-2.7494
2001-05-24,-0.1368
2001-05-25,-4.1096
2001-05-29,-3.4286
2001-05-30,2.2189
2001-05-31,2.7496
2001-06-01,0.7981
2001-06-04,3.5864000000000003
2001-06-05,2.7428
2001-06-06,-0.8753
2001-06-07,1.5894
2001-06-08,0.8257
2001-06-11,-2.5
2001-06-12,0.7958
2001-06-13,0.307
2001-06-14,-1.8365
2001-06-15,-1.1136
2001-06-18,-2.027
2001-06-19,-18.8506
2001-06-20,2.0397
2001-06-21,-1.7213
2001-06-22,-0.2825
2001-06-25,1.813
2001-06-26,-0.3339
2001-06-27,-0.335
2001-06-28,0.8403
2001-06-29,0.0
2001-07-02,-0.1667
2001-07-03,0.2782
2001-07-05,-0.111
2001-07-06,-0.2222
2001-07-09,0.4454
2001-07-10,-0.4435
2001-07-11,-1.1693
2001-07-12,1.5211000000000001
2001-07-13,-0.111
2001-07-16,-4.1667
2001-07-17,-1.1594
2001-07-18,-0.5865
2001-07-19,4.7788
2001-07-20,-1.9144
2001-07-23,3.5017
2001-07-24,-0.3328
2001-07-25,0.4452
2001-07-26,1.9391
2001-07-27,1.25
2001-07-30,-3.3816
2001-07-31,4.2778
2001-08-01,0.2131
2001-08-02,1.6481
2001-08-03,-0.3661
2001-08-06,-0.7874
2001-08-07,0.2646
2001-08-08,0.0
2001-08-09,-0.1583
2001-08-10,0.6871
2001-08-13,-1.7848000000000002
2001-08-14,1.2827
2001-08-15,-0.7916
2001-08-16,1.2766
2001-08-17,0.0
2001-08-20,0.6828
2001-08-21,2.1909
2001-08-22,1.123
2001-08-23,-2.2716
2001-08-24,3.6673999999999998
2001-08-27,-1.2955
2001-08-28,0.6562
2001-08-29,-1.4544000000000001
2001-08-30,0.7125
2001-08-31,-2.2233
2001-09-04,-0.5168
2001-09-05,-1.039
2001-09-06,-5.5118
2001-09-07,-4.2222
2001-09-10,-0.522
2001-09-17,-7.8717
2001-09-18,-2.8481
2001-09-19,0.3257
2001-09-20,-2.5974
2001-09-21,-10.3333
2001-09-24,10.2602
2001-09-25,9.1706
2001-09-26,-1.4824
2001-09-27,-0.1254
2001-09-28,0.9416
2001-10-01,-2.6119
2001-10-02,1.788
2001-10-03,4.266
2001-10-04,-0.0602
2001-10-05,-4.2745
2001-10-08,3.1447
2001-10-09,1.1585
2001-10-10,5.5455
2001-10-11,6.8532
2001-10-12,1.8172000000000001
2001-10-15,2.4672
2001-10-16,2.4078
2001-10-17,-2.9515000000000002
2001-10-18,-7.9897
2001-10-19,-10.084
2001-10-22,-0.3115
2001-10-23,0.5
2001-10-24,0.5597
2001-10-25,1.3605
2001-10-26,1.7084000000000001
2001-10-29,-3.1194
2001-10-30,0.1858
2001-10-31,0.1854
2001-11-01,2.0975
2001-11-02,1.3897
2001-11-05,2.5625999999999998
2001-11-06,3.1377
2001-11-07,-1.1268
2001-11-08,0.6268
2001-11-09,6.4553
2001-11-12,-1.5426
2001-11-13,-1.9881
2001-11-14,2.8001
2001-11-15,-1.5013
2001-11-16,3.3205999999999998
2001-11-19,0.0
2001-11-20,-3.372
2001-11-21,2.181
2001-11-23,2.9882999999999997
2001-11-26,1.9689
2001-11-27,-4.624
2001-11-28,-1.8114
2001-11-29,2.5502000000000002
2001-11-30,0.3704
2001-12-03,-1.5814
2001-12-04,1.7675
2001-12-05,2.3684
2001-12-06,7.7635
2001-12-07,1.6221
2001-12-10,1.9249
2001-12-11,-0.6909
2001-12-12,2.0408
2001-12-13,0.2727
2001-12-14,1.5413000000000001
2001-12-17,4.5089
2001-12-18,0.2136
2001-12-19,1.0656
2001-12-20,-2.5305999999999997
2001-12-21,0.3462
2001-12-24,1.1212
2001-12-26,-0.7249
2001-12-27,1.8471
2001-12-28,1.2231
2001-12-31,-4.2917
2002-01-02,1.6979
2002-01-03,3.1678
2002-01-04,1.8672
2002-01-07,-0.0407
2002-01-08,-0.0407
2002-01-09,-0.1631
2002-01-10,-3.8383000000000003
2002-01-11,-2.5053
2002-01-14,3.3537
2002-01-15,0.1264
2002-01-16,-5.3872
2002-01-17,2.0907
2002-01-18,-3.6166
2002-01-22,-0.3165
2002-01-23,-0.6803
2002-01-24,0.4566
2002-01-25,-4.7273
2002-01-28,-1.6698
2002-01-29,-0.6308
2002-01-30,0.0977
2002-01-31,-3.122
2002-02-01,3.7763999999999998
2002-02-04,-2.523
2002-02-05,-1.4435
2002-02-06,-1.5152
2002-02-07,-4.1026
2002-02-08,6.2567
2002-02-11,-0.2516
2002-02-12,-0.555
2002-02-13,1.725
2002-02-14,2.2444
2002-02-15,-3.6585
2002-02-19,-0.6076
2002-02-20,7.7942
2002-02-21,-11.3894
2002-02-22,4.0
2002-02-25,-2.359
2002-02-26,-0.2101
2002-02-27,-1.3158
2002-02-28,0.4267
2002-03-01,0.1062
2002-03-04,0.4775
2002-03-05,-1.7423
2002-03-06,0.7523
2002-03-07,-2.9333
2002-03-08,4.9451
2002-03-11,3.2984
2002-03-12,2.1794000000000002
2002-03-13,-3.373
2002-03-14,-1.4374
2002-03-15,-1.6667
2002-03-18,2.8602
2002-03-19,2.9351000000000003
2002-03-20,-2.1011
2002-03-21,-0.1226
2002-03-22,-1.5144
2002-03-25,-5.1948
2002-03-26,2.0274
2002-03-27,2.9001
2002-03-28,-6.5762
2002-04-01,4.0782
2002-04-02,5.5287
2002-04-03,-0.1017
2002-04-04,-0.2037
2002-04-05,-0.2041
2002-04-08,1.4315
2002-04-09,-1.7641
2002-04-10,3.2324
2002-04-11,-1.2425
2002-04-12,1.3085
2002-04-15,-2.0368
2002-04-16,7.9615
2002-04-17,-4.4152000000000005
2002-04-18,1.1302
2002-04-19,0.0972
2002-04-22,1.3107
2002-04-23,-1.5333
2002-04-24,-0.8273
2002-04-25,-1.1825
2002-04-26,-0.7895
2002-04-29,0.5556
2002-04-30,1.1896
2002-05-01,-0.3935
2002-05-02,1.8272
2002-05-03,-0.9699
2002-05-06,-0.0979
2002-05-07,-0.6863
2002-05-08,2.0237
2002-05-09,2.1771
2002-05-10,5.8712
2002-05-13,2.8175
2002-05-14,0.0435
2002-05-15,-1.0435
2002-05-16,-6.8981
2002-05-17,5.8943
2002-05-20,-3.8237
2002-05-21,-3.8969
2002-05-22,4.5805
2002-05-23,-2.0286
2002-05-24,1.7882
2002-05-28,-3.8419
2002-05-29,0.9664
2002-05-30,-0.0952
2002-05-31,2.2402
2002-06-03,-4.0093
2002-06-04,1.9912999999999998
2002-06-05,0.0
2002-06-06,0.0952
2002-06-07,1.0942
2002-06-10,-2.7765
2002-06-11,-0.7744
2002-06-12,-1.2683
2002-06-13,-1.7292
2002-06-14,0.5028
2002-06-17,0.05
2002-06-18,-1.1
2002-06-19,-2.1234
2002-06-20,-2.376
2002-06-21,-1.6931
2002-06-24,-1.9376
2002-06-25,-1.2075
2002-06-26,-1.8889
2002-06-27,-0.1133
2002-06-28,0.907
2002-07-01,-2.8651999999999997
2002-07-02,-7.9815000000000005
2002-07-03,3.5198
2002-07-05,5.0395
2002-07-08,-3.526
2002-07-09,-4.0743
2002-07-10,-0.3123
2002-07-11,-4.2607
2002-07-12,0.1309
2002-07-15,-4.3791
2002-07-16,-38.4826
2002-07-17,5.6667
2002-07-18,-6.9401
2002-07-19,-1.9209
2002-07-22,0.2304
2002-07-23,-6.8966
2002-07-24,0.3704
2002-07-25,-13.4194
2002-07-26,-1.9747
2002-07-29,12.8986
2002-07-30,0.6418
2002-07-31,1.9133
2002-08-01,-3.6295
2002-08-02,-5.8442
2002-08-05,-0.6897
2002-08-06,0.2778
2002-08-07,3.1856
2002-08-08,6.443
2002-08-09,5.6747
2002-08-12,1.9093
2002-08-13,-0.8197
2002-08-14,0.5903
2002-08-15,9.3897
2002-08-16,0.8584
2002-08-19,1.383
2002-08-20,0.9444
2002-08-21,12.4532
2002-08-22,-0.9983
2002-08-23,-4.3884
2002-08-26,6.4453
2002-08-27,-4.5872
2002-08-28,-0.9615
2002-08-29,-0.3883
2002-08-30,-1.5594999999999999
2002-09-03,-1.4851
2002-09-04,4.5226
2002-09-05,-6.3462
2002-09-06,2.7721
2002-09-09,-0.1998
2002-09-10,1.1011
2002-09-11,-1.0891
2002-09-12,-2.4024
2002-09-13,2.4615
2002-09-16,-4.2042
2002-09-17,-2.7168
2002-09-18,-6.1224
2002-09-19,-5.9497
2002-09-20,-6.326
2002-09-23,-3.5324999999999998
2002-09-24,0.7001
2002-09-25,2.9412000000000003
2002-09-26,7.9221
2002-09-27,-3.4898
2002-09-30,3.1172
2002-10-01,0.4837
2002-10-02,-2.2864
2002-10-03,1.2315
2002-10-04,-0.8637
2002-10-07,-2.442
2002-10-08,-17.4843
2002-10-09,-4.878
2002-10-10,4.0064
2002-10-11,-8.3205
2002-10-14,1.0084
2002-10-15,16.1398
2002-10-16,2.4212
2002-10-17,-0.8253
2002-10-18,0.0
2002-10-21,4.0903
2002-10-22,-4.878
2002-10-23,2.4217
2002-10-24,6.8149999999999995
2002-10-25,2.7344
2002-10-28,-1.6477
2002-10-29,6.8299
2002-10-30,2.2919
2002-10-31,0.2476
2002-11-01,4.6936
2002-11-04,-3.3708
2002-11-05,-2.907
2002-11-06,0.9581
2002-11-07,-3.9146
2002-11-08,-0.9877
2002-11-11,-6.4838000000000005
2002-11-12,1.0667
2002-11-13,3.8259
2002-11-14,2.033
2002-11-15,6.2267
2002-11-18,-7.9719
2002-11-19,-4.0764
2002-11-20,-0.3984
2002-11-21,2.0
2002-11-22,0.5098
2002-11-25,3.6546
2002-11-26,0.5019
2002-11-27,4.9938
2002-11-29,-1.1891
2002-12-02,7.3406
2002-12-03,1.2444
2002-12-04,3.7537000000000003
2002-12-05,-0.3202
2002-12-06,-3.3191
2002-12-09,-4.7619
2002-12-10,3.4884
2002-12-11,1.0112
2002-12-12,0.0
2002-12-13,0.1112
2002-12-16,-0.1111
2002-12-17,0.6674
2002-12-18,-0.7735
2002-12-19,0.1114
2002-12-20,2.0022
2002-12-23,-3.5987
2002-12-24,-2.138
2002-12-26,3.4562
2002-12-27,-2.1229
2002-12-30,-2.1689
2002-12-31,-0.5834
2003-01-02,3.6385
2003-01-03,0.2265
2003-01-06,0.904
2003-01-07,0.3359
2003-01-08,0.4464
2003-01-09,0.3333
2003-01-10,-1.1074
2003-01-13,1.3437999999999999
2003-01-14,-1.6575
2003-01-15,-6.7416
2003-01-16,1.3253
2003-01-17,-1.5457999999999998
2003-01-21,-3.3816
2003-01-22,-1.875
2003-01-23,1.1465
2003-01-24,-5.0378
2003-01-27,-1.9893999999999998
2003-01-28,0.0
2003-01-29,-0.8119
2003-01-30,-16.0982
2003-01-31,-2.439
2003-02-03,0.0
2003-02-04,-8.0
2003-02-05,-2.7174
2003-02-06,0.1862
2003-02-07,-3.3457
2003-02-10,-1.9231
2003-02-11,-1.1764999999999999
2003-02-12,-0.7937
2003-02-13,-20.0
2003-02-14,-8.0
2003-02-18,4.8913
2003-02-19,3.6269
2003-02-20,0.25
2003-02-21,3.7406
2003-02-24,-3.3654
2003-02-25,0.7463
2003-02-26,-0.9877
2003-02-27,0.4988
2003-02-28,0.2481
2003-03-03,1.9802
2003-03-04,-0.4854
2003-03-05,1.2195
2003-03-06,-1.2048
2003-03-07,-1.7073
2003-03-10,-0.2481
2003-03-11,3.9801
2003-03-12,-3.3493
2003-03-13,-2.7228
2003-03-14,0.5089
2003-03-17,3.038
2003-03-18,0.7371
2003-03-19,2.9268
2003-03-20,3.3175
2003-03-21,-3.8991
2003-03-24,-2.148
2003-03-25,0.9756
2003-03-26,0.2415
2003-03-27,4.3373
2003-03-28,-3.9261
2003-03-31,1.6827
2003-04-01,0.7092
2003-04-02,9.1549
2003-04-03,3.6559
2003-04-04,-3.112
2003-04-07,4.9251000000000005
2003-04-08,-0.6122
2003-04-09,-1.4374
2003-04-10,-5.2083
2003-04-11,0.0
2003-04-14,1.0989
2003-04-15,4.3478
2003-04-16,-4.1667
2003-04-17,0.4348
2003-04-21,2.3810000000000002
2003-04-22,2.1142
2003-04-23,1.2422
2003-04-24,2.2495
2003-04-25,-5.0
2003-04-28,2.5263
2003-04-29,0.0
2003-04-30,-1.4374
2003-05-01,-2.5
2003-05-02,-2.7778
2003-05-05,2.6374
2003-05-06,6.2099
2003-05-07,-10.2823
2003-05-08,-5.618
2003-05-09,-5.4762
2003-05-12,-0.2519
2003-05-13,0.2525
2003-05-14,-0.7557
2003-05-15,1.5228000000000002
2003-05-16,-4.75
2003-05-19,-0.2625
2003-05-20,-1.8420999999999998
2003-05-21,-1.6086
2003-05-22,-3.8147
2003-05-23,-2.2663
2003-05-27,-0.2899
2003-05-28,-2.3256
2003-05-29,-5.9524
2003-05-30,6.0127
2003-06-02,7.4627
2003-06-03,2.5
2003-06-04,-1.355
2003-06-05,10.1648
2003-06-06,8.4788
2003-06-09,-4.8276
2003-06-10,6.2802
2003-06-11,-0.6818
2003-06-12,-0.9153
2003-06-13,-1.8476
2003-06-16,2.3529
2003-06-17,3.4483
2003-06-18,-1.5556
2003-06-19,-3.1603
2003-06-20,-1.8648
2003-06-23,1.6627
2003-06-24,-0.7009
2003-06-25,-1.8824
2003-06-26,-2.3981
2003-06-27,-0.9828
2003-06-30,0.2481
2003-07-01,2.4752
2003-07-02,5.0725
2003-07-03,-0.6897
2003-07-07,0.6944
2003-07-08,1.1494
2003-07-09,-0.9091
2003-07-10,8.4862
2003-07-11,5.9197
2003-07-14,0.5988
2003-07-15,2.3810000000000002
2003-07-16,3.2946
2003-07-17,-1.5009000000000001
2003-07-18,2.4762
2003-07-21,-9.1078
2003-07-22,-0.818
2003-07-23,0.2062
2003-07-24,1.4403000000000001
2003-07-25,5.4767
2003-07-28,0.7692
2003-07-29,1.5267
2003-07-30,0.7519
2003-07-31,1.4925
2003-08-01,2.2059
2003-08-04,-5.7554
2003-08-05,-3.626
2003-08-06,2.5743
2003-08-07,-7.7219999999999995
2003-08-08,-7.113
2003-08-11,-6.5315
2003-08-12,1.6867
2003-08-13,0.9479
2003-08-14,1.1737
2003-08-15,0.9281
2003-08-18,2.7586
2003-08-19,-2.6846
2003-08-20,2.2989
2003-08-21,1.573
2003-08-22,-1.5487
2003-08-25,1.7753
2003-08-26,-0.6403
2003-08-27,-1.1111
2003-08-28,2.0225
2003-08-29,5.7269
2003-09-02,4.7917
2003-09-03,3.7773
2003-09-04,1.7241
2003-09-05,3.5782
2003-09-08,-3.2545
2003-09-09,1.4847000000000001
2003-09-10,-2.7778
2003-09-11,2.6667
2003-09-12,0.0
2003-09-15,0.1855
2003-09-16,0.0
2003-09-17,10.5556
2003-09-18,-1.5074999999999998
2003-09-19,-3.2313
2003-09-22,-5.6239
2003-09-23,6.8901
2003-09-24,-1.3937
2003-09-25,-1.0601
2003-09-26,-6.25
2003-09-29,0.7619
2003-09-30,-0.189
2003-10-01,0.3788
2003-10-02,-0.1887
2003-10-03,0.9452
2003-10-06,5.0562
2003-10-07,-0.3565
2003-10-08,0.3578
2003-10-09,-0.3565
2003-10-10,-3.22
2003-10-13,3.6969
2003-10-14,-1.426
2003-10-15,-0.1808
2003-10-16,0.5435
2003-10-17,-0.5405
2003-10-20,-0.3623
2003-10-21,-2.7273
2003-10-22,-1.8692
2003-10-23,0.0
2003-10-24,-5.3333
2003-10-27,0.6036
2003-10-28,2.8
2003-10-29,-2.3346
2003-10-30,3.5857
2003-10-31,0.5769
2003-11-03,4.2065
2003-11-04,0.7339
2003-11-05,-1.0929
2003-11-06,-0.5525
2003-11-07,-2.2222
2003-11-10,0.7576
2003-11-11,-1.8797000000000001
2003-11-12,0.5747
2003-11-13,-2.6667
2003-11-14,-0.7828
2003-11-17,1.5779
2003-11-18,0.0
2003-11-19,0.9709
2003-11-20,0.7692
2003-11-21,-2.0992
2003-11-24,1.3645
2003-11-25,-0.9615
2003-11-26,-2.5243
2003-11-28,0.7968
2003-12-01,1.3834
2003-12-02,0.1949
2003-12-03,-0.3891
2003-12-04,0.5859
2003-12-05,-2.1359
2003-12-08,-1.1905000000000001
2003-12-09,1.004
2003-12-10,-2.5845000000000002
2003-12-11,6.1224
2003-12-12,0.0
2003-12-15,2.5
2003-12-16,2.0638
2003-12-17,2.0221
2003-12-18,-4.1441
2003-12-19,-3.9474
2003-12-22,-2.1526
2003-12-23,1.2
2003-12-24,0.7905
2003-12-26,0.9804
2003-12-29,0.0
2003-12-30,2.3301
2003-12-31,-1.1385
2004-01-02,2.4952
2004-01-05,5.2434
2004-01-06,2.3132
2004-01-07,-0.5217
2004-01-08,3.4965
2004-01-09,0.5068
2004-01-12,9.5798
2004-01-13,-0.3067
2004-01-14,3.0769
2004-01-15,0.8955
2004-01-16,3.6982
2004-01-20,-2.5678
2004-01-21,0.0
2004-01-22,15.959
2004-01-23,1.7677
2004-01-26,-4.3424
2004-01-27,1.1673
2004-01-28,-3.8462
2004-01-29,-1.3333
2004-01-30,0.5405
2004-02-02,0.0
2004-02-03,-0.5376
2004-02-04,-5.0
2004-02-05,0.9673
2004-02-06,5.6636
2004-02-09,-0.6667
2004-02-10,0.5369
2004-02-11,0.1335
2004-02-12,-3.0667
2004-02-13,-3.7138999999999998
2004-02-17,6.4286
2004-02-18,-0.4027
2004-02-19,-5.3908
2004-02-20,0.0
2004-02-23,0.9972
2004-02-24,-2.8209
2004-02-25,-11.4659
2004-02-26,-1.6393
2004-02-27,-5.1667
2004-03-01,1.7574999999999998
2004-03-02,-2.0725
2004-03-03,5.4674
2004-03-04,0.3344
2004-03-05,-1.8333
2004-03-08,-2.3769
2004-03-09,1.3913
2004-03-10,-7.7187
2004-03-11,8.9219
2004-03-12,0.1706
2004-03-15,-6.1329
2004-03-16,-2.7223
2004-03-17,2.9851
2004-03-18,-0.7246
2004-03-19,-4.0146
2004-03-22,-2.8517
2004-03-23,3.7182
2004-03-24,0.9434
2004-03-25,1.1215
2004-03-26,1.8484
2004-03-29,-0.1815
2004-03-30,-1.4545
2004-03-31,3.1365
2004-04-01,-1.6099999999999999
2004-04-02,5.2727
2004-04-05,3.1088
2004-04-06,0.5025
2004-04-07,-1.3333
2004-04-08,0.8446
2004-04-12,1.8425
2004-04-13,-1.3158
2004-04-14,0.0
2004-04-15,1.0
2004-04-16,0.6601
2004-04-19,0.1639
2004-04-20,-0.491
2004-04-21,2.1382
2004-04-22,-0.6441
2004-04-23,0.6483
2004-04-26,-2.0934
2004-04-27,-5.9211
2004-04-28,3.8462
2004-04-29,-9.596
2004-04-30,-5.0279
2004-05-03,4.902
2004-05-04,-1.6822
2004-05-05,3.6122
2004-05-06,4.7706
2004-05-07,0.7005
2004-05-10,-2.2609
2004-05-11,0.7117
2004-05-12,0.3534
2004-05-13,1.7606000000000002
2004-05-14,3.6332
2004-05-17,-1.5025
2004-05-18,0.5085
2004-05-19,-0.3373
2004-05-20,-1.0152
2004-05-21,1.7094
2004-05-24,0.6723
2004-05-25,0.6678
2004-05-26,0.3317
2004-05-27,-2.4793
2004-05-28,-0.5085
2004-06-01,-11.7547
