ticker,CFPI US Equity
2005-09-30,0.0
2005-10-03,-0.3333
2005-10-04,0.2676
2005-10-05,-3.2688
2005-10-06,-3.4483
2005-10-07,1.4285999999999999
2005-10-10,30.2817
2005-10-12,8.1081
2005-10-14,0.0
2005-10-17,0.0
2005-10-19,-5.0
2005-10-21,-5.2632
2005-11-01,0.0
2005-11-03,-25.0
2005-11-04,7.4074
2005-11-07,-3.4483
2005-11-08,0.0
2005-11-09,0.0
2005-11-10,-7.1429
2005-11-11,0.0
2005-11-14,0.0
2005-11-15,0.0
2005-11-17,3.8462
2005-11-18,11.1111
2005-11-21,-6.6667
2005-11-22,-25.0
2005-11-23,70.4762
2005-11-25,-21.7877
2005-11-29,7.1429
2005-12-01,-13.3333
2005-12-02,15.3846
2005-12-05,-40.0
2005-12-06,38.8889
2005-12-08,4.0
2005-12-09,3.0769
2005-12-12,-6.7164
2005-12-14,20.0
2005-12-15,-13.3333
2005-12-16,0.7692
2005-12-19,1.5267
2005-12-21,12.782
2005-12-23,-20.0
2005-12-30,25.0
2006-01-03,-16.6667
2006-01-04,4.0
2006-01-05,3.8462
2006-01-06,-7.4074
2006-01-09,12.0
2006-01-10,0.0
2006-01-18,7.1429
2006-01-19,-13.3333
2006-01-23,0.0
2006-01-27,11.538499999999999
2006-01-30,3.4483
2006-01-31,0.0
2006-02-01,0.0
2006-02-02,-3.3333
2006-02-03,3.1034
2006-02-07,-6.3545
2006-02-08,0.0
2006-02-09,-11.4286
2006-02-10,-16.9355
2006-02-14,21.3592
2006-02-15,0.0
2006-02-17,-20.0
2006-02-22,0.0
2006-02-28,45.0
2006-03-01,0.0
2006-03-02,-31.0345
2006-03-03,0.0
2006-03-06,0.0
2006-03-10,30.0
2006-03-23,-23.0769
2006-03-27,50.0
2006-03-30,0.0
2006-04-07,-20.0
2006-04-13,8.3333
2006-04-17,7.6923
2006-04-18,-3.5714
2006-04-19,2.963
2006-04-21,-2.8777
2006-04-25,0.0
2006-04-26,-3.7037
2006-04-27,-3.8462
2006-04-28,12.0
2006-05-02,-17.8571
2006-05-08,13.913
2006-05-09,-0.7634
2006-05-10,7.6923
2006-05-11,25.0
2006-05-12,0.0
2006-05-15,-8.5714
2006-05-16,9.375
2006-05-17,0.0
2006-05-18,18.8571
2006-05-19,-3.8462
2006-05-22,-7.5
2006-05-24,0.0
2006-05-25,1.0811
2006-05-26,4.2781
2006-05-30,0.0
2006-05-31,-21.0256
2006-06-01,-5.8442
2006-06-02,5.5172
2006-06-05,-1.9607999999999999
2006-06-06,-3.3333
2006-06-07,-3.4483
2006-06-08,-25.0
2006-06-09,6.6667
2006-06-12,0.0
2006-06-13,-4.4643
2006-06-14,-5.6075
2006-06-15,2.9703
2006-06-16,5.7692
2006-06-19,-6.3636
2006-06-20,-1.9417
2006-06-21,-0.9901
2006-06-22,5.0
2006-06-23,-4.7619
2006-06-26,6.0
2006-06-27,-5.6604
2006-06-28,-2.0
2006-06-29,-21.4286
2006-06-30,15.5844
2006-07-05,-31.4607
2006-07-07,14.7541
2006-07-10,-10.0
2006-07-11,3.1746
2006-07-12,6.1538
2006-07-13,-20.2899
2006-07-14,0.0
2006-07-17,-9.0909
2006-07-18,2.0
2006-07-19,7.8431
2006-07-20,16.3636
2006-07-21,9.375
2006-07-24,-21.4286
2006-07-27,-9.0909
2006-07-28,20.0
2006-07-31,16.6667
2006-08-01,1.4285999999999999
2006-08-15,-60.5634
2006-08-16,150.0
2006-08-17,-7.1429
2006-08-21,-10.7692
2006-08-22,-5.1724
2006-08-23,-36.3636
2006-08-24,0.0
2006-08-25,0.0
2006-08-28,0.0
2006-08-29,0.0
2006-08-31,42.8571
2006-09-01,0.0
2006-09-05,0.0
2006-09-06,-10.0
2006-09-07,-4.4444
2006-09-08,13.9535
2006-09-11,-8.1633
2006-09-12,0.0
2006-09-13,-11.1111
2006-09-14,0.0
2006-09-15,-27.5
2006-09-18,17.2414
2006-09-19,14.7059
2006-09-20,-5.1282
2006-09-21,-18.9189
2006-09-22,-16.6667
2006-09-25,32.0
2006-09-26,9.0909
2006-09-27,-2.7778
2006-09-28,0.0
2006-09-29,-14.2857
2006-10-02,-10.0
2006-10-03,0.0
2006-10-04,0.0
2006-10-05,-3.7037
2006-10-09,-7.6923
2006-10-11,16.6667
2006-10-12,-28.5714
2006-10-13,20.0
2006-10-16,-8.3333
2006-10-18,9.0909
2006-10-19,-25.0
2006-10-20,11.1111
2006-10-23,30.0
2006-10-24,15.3846
2006-10-25,33.3333
2006-10-26,27.5
2006-10-27,7.8431
2006-10-30,-18.1818
2006-10-31,2.2222
2006-11-01,-2.1739
2006-11-02,0.0
2006-11-03,-22.2222
2006-11-06,-28.5714
2006-11-07,0.0
2006-11-08,20.0
2006-11-09,33.3333
2006-11-10,0.0
2006-11-13,0.0
2006-11-14,-25.0
2006-11-15,0.0
2006-11-16,0.0
2006-11-17,16.6667
2006-11-20,-37.1429
2006-11-21,31.8182
2006-11-22,-0.8621
2006-11-24,0.8696
2006-11-27,10.3448
2006-11-28,-21.875
2006-11-29,-8.0
2006-11-30,43.4783
2006-12-01,0.0
2006-12-05,-24.2424
2006-12-06,-12.0
2006-12-07,0.0
2006-12-08,0.0
2006-12-11,0.0
2006-12-12,-18.1818
2006-12-13,11.1111
2006-12-14,25.0
2006-12-15,-0.4
2006-12-19,-27.7108
2006-12-20,-11.1111
2006-12-21,-6.25
2006-12-22,0.0
2006-12-26,0.0
2006-12-27,-33.3333
2006-12-29,100.0
2007-01-03,-15.0
2007-01-04,0.0
2007-01-05,17.647100000000002
2007-01-08,-40.0
2007-01-09,-25.0
2007-01-10,0.0
2007-01-11,22.2222
2007-01-12,72.7273
2007-01-16,5.2632
2007-01-17,-45.0
2007-01-18,-9.0909
2007-01-19,0.0
2007-01-22,10.0
2007-01-23,-9.0909
2007-01-26,20.0
2007-01-29,-16.6667
2007-01-30,0.0
2007-02-02,10.0
2007-02-06,0.0
2007-02-07,-9.0909
2007-02-09,0.0
2007-02-12,10.0
2007-02-13,-18.1818
2007-02-15,-11.1111
2007-02-16,-12.5
2007-02-20,0.0
2007-02-21,-14.2857
2007-02-22,33.3333
2007-02-26,-25.0
2007-02-27,0.0
2007-02-28,-16.6667
2007-03-01,0.0
2007-03-02,-20.0
2007-03-05,-25.0
2007-03-06,33.3333
2007-03-07,0.0
2007-03-08,-42.5
2007-03-15,17.3913
2007-03-19,-3.7037
2007-03-23,15.3846
2007-03-26,-20.0
2007-03-28,25.0
2007-03-30,-16.6667
2007-04-02,0.0
2007-04-04,-12.0
2007-04-09,-9.0909
2007-04-12,5.0
2007-04-13,0.0
2007-04-17,0.0
2007-04-23,-28.5714
2007-04-24,0.0
2007-04-25,-20.0
2007-04-26,-16.6667
2007-04-27,0.0
2007-04-30,0.0
2007-05-23,0.0
2007-05-24,0.0
2007-06-06,-20.0
2007-06-08,0.0
2007-06-11,0.0
2007-06-13,0.0
2007-06-26,0.0
2007-06-29,0.0
2007-07-06,25.0
2007-07-09,0.0
2007-07-16,-20.0
2007-08-02,12.5
2007-08-14,0.0
2007-08-31,0.0
2007-10-03,0.0
2007-10-11,-33.3333
2007-10-19,233.3333
2007-11-01,-25.0
2007-11-07,0.0
2007-11-14,33.3333
2007-11-15,0.0
2007-12-07,-57.5
2007-12-10,-29.4118
2007-12-11,0.0
2007-12-12,-16.6667
2007-12-13,-60.0
2007-12-17,-50.0
2007-12-18,0.0
2007-12-19,0.0
2007-12-21,0.0
2007-12-24,0.0
2007-12-26,0.0
2007-12-27,0.0
2007-12-28,0.0
2007-12-31,-50.0
2008-01-02,0.0
2008-01-03,25.0
2008-01-04,60.0
2008-01-14,0.0
2008-01-15,0.0
2008-01-23,-50.0
2008-02-19,0.0
2008-02-25,25.0
2008-03-04,0.0
2008-03-17,-20.0
2008-04-22,0.0
2008-05-20,700.0
2008-05-28,0.0
2008-06-02,-75.0
2008-06-20,0.0
2008-06-25,0.0
2008-06-26,-62.5
2008-07-21,0.0
2008-09-19,33.3333
2008-10-01,0.0
2008-10-06,-37.5
2008-10-08,0.0
2008-11-12,-60.0
2008-11-14,0.0
2008-11-17,0.0
2008-12-01,0.0
2008-12-03,0.0
2008-12-16,50.0
2008-12-17,0.0
2008-12-31,0.0
2009-01-06,0.0
2009-01-14,-33.3333
2009-01-26,150.0
2009-02-02,0.0
2009-02-20,0.0
2009-03-18,-60.0
2009-03-19,1500.0
2009-03-26,-68.75
2009-03-27,1020.0
2009-04-20,-28.5714
2009-04-22,40.0
2009-04-24,0.0
2009-05-11,-78.5714
2009-05-12,0.0
2009-05-18,0.0
2009-05-22,0.0
2009-05-27,1900.0
2009-05-28,0.0
2009-06-02,0.0
2009-06-11,-33.3333
2009-06-26,0.0
2009-06-30,0.0
2009-07-01,-98.125
2009-08-17,133.3333
2009-09-22,-78.5714
2009-10-16,100.0
2009-11-04,0.0
2009-11-12,383.3333
2009-11-24,0.0
2009-12-10,0.0
2009-12-16,1168.9655
2009-12-17,117.3913
2009-12-18,90.0
2009-12-21,-47.3684
2009-12-22,96.0
2009-12-24,-79.5918
2009-12-28,-50.0
2009-12-29,110.0
2010-01-05,43.4524
2010-01-07,0.0
2010-01-08,-0.4149
2010-01-13,-33.3333
2010-01-14,-35.0
2010-01-15,53.8462
2010-01-20,-35.0
2010-01-25,0.0
2010-01-27,-7.6923
2010-01-28,-16.6667
2010-02-02,-15.0
2010-02-12,-17.647100000000002
2010-02-17,-14.2857
2010-02-23,0.0
2010-02-24,-33.3333
2010-02-26,-25.0
2010-03-02,300.0
2010-03-04,-66.6667
2010-03-11,4.6875
2010-03-12,-28.3582
2010-03-16,0.0
2010-03-17,66.6667
2010-03-22,0.0
2010-03-23,-60.0
2010-03-24,-50.0
2010-03-29,-18.75
2010-04-01,-15.3846
2010-04-05,-9.0909
2010-04-08,10.0
2010-04-13,-9.0909
2010-04-20,380.0
2010-05-12,0.0
2010-06-17,-66.6667
2010-06-30,-37.5
2010-08-09,0.0
2010-08-12,-20.0
2010-09-03,25.0
2010-09-21,0.0
2010-09-29,0.0
2010-10-29,-70.0
2010-11-19,66.6667
2010-12-03,0.0
2010-12-09,0.0
2010-12-13,0.0
2010-12-30,0.0
2010-12-31,0.0
2011-01-31,220.0
2011-02-04,150.0
2011-02-25,-80.0
2011-03-07,0.0
2011-03-17,0.0
2011-06-07,0.0
2011-06-09,-37.5
2011-06-14,20.0
2011-06-27,0.0
2011-06-28,0.0
2011-08-05,5233.3333
2011-08-08,0.0
2011-08-11,0.0
2011-08-12,-37.5
2011-08-15,-46.5
2011-08-16,49.5327
2011-08-19,-20.0
2011-08-22,-25.0
2011-08-23,8.3333
2011-09-06,1.9231
2011-09-07,43.3962
2011-09-09,-15.7895
2011-09-12,-17.1875
2011-09-16,20.7547
2011-09-21,-17.1875
2011-09-27,0.0
2011-09-29,-9.434
2011-10-13,-30.2083
2011-11-03,-1.4925
2011-11-08,-22.7273
2011-11-21,0.0
2011-11-29,56.8627
2011-12-02,-2.5
2011-12-12,0.0
2011-12-13,-32.0513
2011-12-21,5.6604
2011-12-30,-5.3571
2012-01-04,47.1698
2012-02-07,-32.0513
2012-02-13,0.0
2012-02-15,0.0
2012-02-16,-35.8491
2012-02-27,-85.2941
2012-03-29,260.0
2012-05-04,26.9841
2012-05-07,-20.0
2012-06-08,0.0
2012-07-24,411.25
2012-08-01,-80.4401
2012-08-13,0.0
2012-08-28,0.0
2012-09-20,0.0
2012-12-17,-83.4375
2012-12-27,0.9434
2013-03-15,0.0
2013-10-04,124.2991
2013-11-13,233.3333
2013-11-20,200.0
2013-11-26,0.0
2013-12-03,0.0
2013-12-06,-60.0
2013-12-12,66.6667
2013-12-17,0.0
2013-12-24,3.0
2014-01-08,482.5243
2014-01-09,-65.0
2014-01-10,-28.5714
2014-01-15,33.3333
2014-01-16,0.0
2014-01-24,100.0
2014-01-31,-67.5
2014-06-23,-83.75
2014-06-27,0.0
2014-07-30,2740.2367
2014-09-18,-94.5
2014-09-19,203.0303
2014-09-22,-67.0
2014-10-16,1718.1818
2014-12-24,-66.6667
2015-01-13,-76.9063
2015-01-22,441.272
2015-01-29,0.0
2015-03-03,-79.6
2015-03-19,390.1961
2015-03-20,0.0
2015-06-05,-40.0
2015-06-19,66.6667
2015-07-02,-40.0
2015-07-10,0.0
2015-07-17,-70.0
2015-08-25,-11.1111
2015-09-18,0.4688
2015-10-09,792.846
2015-10-12,0.0
2015-11-04,-48.7197
2015-11-20,-45.6522
2015-11-23,0.0
2015-11-30,140.0
2015-12-04,0.0
2015-12-14,43.75
2015-12-15,4.0036
2015-12-18,-13.6039
2015-12-23,-80.6452
2015-12-24,416.6667
2015-12-28,0.0
2016-01-20,-35.3226
2016-01-25,0.0
2016-01-29,0.0
2016-02-02,22.101
2016-02-08,0.0
2016-02-09,-75.4914
2016-02-10,308.0208
2016-02-12,0.0
2016-02-29,-18.1006
2016-03-04,0.0
2016-03-15,-70.0748
2016-03-16,234.1667
2016-04-08,-54.0212
2016-04-11,116.9492
2016-04-15,0.0
2016-07-01,-2.5
2016-08-08,2.5641
2016-09-16,-50.0
2016-09-22,0.0
2016-11-02,0.0
2016-11-14,-38.5
2016-11-17,62.6016
2016-12-06,150.0
2017-02-28,-80.0
2017-03-01,300.0
2017-04-24,0.0
2017-06-14,0.0
2017-08-03,0.0
2017-10-24,-88.9
2017-12-14,3.6036
2017-12-15,19.5652
2018-03-16,-16.3636
2018-09-14,0.0
2019-02-15,173.913
2019-06-17,-63.4921
2019-06-18,0.0
2019-09-17,-34.7826
2019-12-20,-32.0
2020-02-12,292.1569
2020-03-06,75.0
2020-03-12,-84.5714
2020-04-15,3129.6296
2020-04-17,-22.4197
2020-04-23,-96.1936
2020-05-18,0.0
2020-05-19,0.0
