ticker,TX US Equity
2006-06-21,4.2227
2006-06-22,-0.4898
2006-06-23,0.5369
2006-06-26,1.7802
2006-06-27,0.0875
2006-06-28,1.3543
2006-06-29,3.4483
2006-06-30,0.7083
2006-07-03,3.4754
2006-07-05,-0.04
2006-07-06,-2.8
2006-07-07,-1.6461000000000001
2006-07-10,-1.6736
2006-07-11,0.4255
2006-07-12,0.4237
2006-07-13,-4.8101
2006-07-14,1.1525
2006-07-17,-3.2866
2006-07-18,0.589
2006-07-19,3.3784
2006-07-20,-0.2179
2006-07-21,-1.7467000000000001
2006-07-24,-0.8889
2006-07-25,3.5874
2006-07-26,4.7619
2006-07-27,0.6198
2006-07-28,1.6427
2006-07-31,-0.6061
2006-08-01,-2.6829
2006-08-02,4.6366
2006-08-03,0.5589
2006-08-04,-1.1513
2006-08-07,0.9639
2006-08-08,0.0398
2006-08-09,-0.994
2006-08-10,-0.8835
2006-08-11,-0.7293
2006-08-14,-1.0204
2006-08-15,1.8969
2006-08-16,0.4452
2006-08-17,-0.8461
2006-08-18,0.6501
2006-08-21,1.0093
2006-08-22,0.5196
2006-08-23,-0.7157
2006-08-24,0.4405
2006-08-25,0.319
2006-08-28,0.2782
2006-08-29,0.6738
2006-08-30,-0.4724
2006-08-31,-0.2769
2006-09-01,-0.3173
2006-09-05,-1.1142
2006-09-06,-2.2133
2006-09-07,0.0823
2006-09-08,-0.9046
2006-09-11,-3.8174
2006-09-12,-0.4745
2006-09-13,2.254
2006-09-14,-0.8902
2006-09-15,-0.4705
2006-09-18,-1.5041
2006-09-19,-0.0873
2006-09-20,0.4367
2006-09-21,-0.9565
2006-09-22,-0.7463
2006-09-25,-2.8748
2006-09-26,1.776
2006-09-27,1.7896999999999998
2006-09-28,1.3187
2006-09-29,0.4772
2006-10-02,1.209
2006-10-03,-4.3942
2006-10-04,-2.6328
2006-10-05,1.6499000000000001
2006-10-06,-0.6763
2006-10-09,0.0908
2006-10-10,0.3628
2006-10-11,-0.5874
2006-10-12,0.4091
2006-10-13,3.6668
2006-10-16,1.3537
2006-10-17,-1.9819
2006-10-18,0.6593
2006-10-19,3.4934
2006-10-20,-1.2658
2006-10-23,2.0513
2006-10-24,3.6013
2006-10-25,-0.1617
2006-10-26,1.2146
2006-10-27,-0.08
2006-10-30,-2.0016
2006-10-31,-0.3268
2006-11-01,-1.5984
2006-11-02,0.7497
2006-11-03,1.4882
2006-11-06,1.3035
2006-11-07,-0.201
2006-11-08,-1.2893
2006-11-09,0.2041
2006-11-10,-0.4073
2006-11-13,-0.6135
2006-11-14,1.4403000000000001
2006-11-15,1.4604
2006-11-16,-3.2787
2006-11-17,-2.3977
2006-11-20,-0.4659
2006-11-21,0.9362
2006-11-22,0.0422
2006-11-24,0.2107
2006-11-27,-1.5979999999999999
2006-11-28,-0.2137
2006-11-29,1.7559
2006-11-30,0.2104
2006-12-01,-3.1079
2006-12-04,0.9536
2006-12-05,2.4474
2006-12-06,4.5683
2006-12-07,1.7234
2006-12-08,-1.5366
2006-12-11,5.8824
2006-12-12,-3.9683
2006-12-13,5.8245000000000005
2006-12-14,-2.1569
2006-12-15,2.4325
2006-12-18,-2.3377
2006-12-19,0.228
2006-12-20,-1.0614
2006-12-21,13.0268
2006-12-22,-3.1864
2006-12-26,-1.2605
2006-12-27,6.383
2006-12-28,-1.9667
2006-12-29,0.442
2007-01-03,-3.1483
2007-01-04,-1.2583
2007-01-05,-0.7434
2007-01-08,-2.1041
2007-01-09,-3.9709
2007-01-10,0.607
2007-01-11,0.7919
2007-01-12,-2.8807
2007-01-16,-0.3467
2007-01-17,-1.4302000000000001
2007-01-18,-1.6078000000000001
2007-01-19,1.0363
2007-01-22,-3.1164
2007-01-23,-2.2394
2007-01-24,3.915
2007-01-25,-0.4008
2007-01-26,-0.161
2007-01-29,-0.8867
2007-01-30,2.6433999999999997
2007-01-31,1.7829000000000002
2007-02-01,1.2845
2007-02-02,1.422
2007-02-05,-0.3789
2007-02-06,0.9129
2007-02-07,-1.7715999999999998
2007-02-08,0.1535
2007-02-09,-1.7241
2007-02-12,-0.7407
2007-02-13,5.9309
2007-02-14,7.564
2007-02-15,0.0689
2007-02-16,-0.2756
2007-02-20,-0.1382
2007-02-21,-1.1761
2007-02-22,-0.105
2007-02-23,0.7358
2007-02-26,3.8261
2007-02-27,-8.5762
2007-02-28,-1.4291
2007-03-01,-1.5242
2007-03-02,-2.7935
2007-03-05,-1.2816
2007-03-06,4.8387
2007-03-07,-1.7635999999999998
2007-03-08,4.5073
2007-03-09,0.8772
2007-03-12,1.4493
2007-03-13,-4.1786
2007-03-14,2.3854
2007-03-15,1.0921
2007-03-16,-2.7728
2007-03-19,3.3333
2007-03-20,-1.147
2007-03-21,3.7708
2007-03-22,-1.3976
2007-03-23,1.2048
2007-03-26,-1.1905000000000001
2007-03-27,-1.4529
2007-03-28,-1.9058000000000002
2007-03-29,2.676
2007-03-30,-0.2499
2007-04-02,1.7894999999999999
2007-04-03,0.0352
2007-04-04,0.8436
2007-04-05,0.7668
2007-04-09,1.1761
2007-04-10,0.2735
2007-04-11,-1.2955999999999999
2007-04-12,0.2418
2007-04-13,1.1027
2007-04-16,1.9426999999999999
2007-04-17,-11.0665
2007-04-18,5.2632
2007-04-19,-0.8929
2007-04-20,1.6216
2007-04-23,-1.3121
2007-04-24,-2.5153
2007-04-25,0.1106
2007-04-26,-1.8409
2007-04-27,-1.2753
2007-04-30,2.2036
2007-05-01,-0.2602
2007-05-02,1.3791
2007-05-03,-3.8603
2007-05-04,-0.0382
2007-05-07,0.9564
2007-05-08,-0.4547
2007-05-09,1.0278
2007-05-10,-3.165
2007-05-11,1.4008
2007-05-14,0.614
2007-05-15,-0.4577
2007-05-16,2.4904
2007-05-17,-0.6729
2007-05-18,1.3173
2007-05-21,-0.9658
2007-05-22,-0.5626
2007-05-23,0.5281
2007-05-24,0.1876
2007-05-25,0.0375
2007-05-29,-0.3744
2007-05-30,-0.2631
2007-05-31,1.055
2007-06-01,0.1864
2007-06-04,0.5955
2007-06-05,0.222
2007-06-06,-0.7752
2007-06-07,-0.186
2007-06-08,1.0254
2007-06-11,-1.4285999999999999
2007-06-12,-2.2883
2007-06-13,3.5909
2007-06-14,4.3708
2007-06-15,2.0217
2007-06-18,4.1401
2007-06-19,0.7475
2007-06-20,-2.0236
2007-06-21,5.9552
2007-06-22,0.7147
2007-06-25,-1.5806
2007-06-26,-2.0321
2007-06-27,1.5055
2007-06-28,0.1318
2007-06-29,-0.2962
2007-07-02,2.344
2007-07-03,0.9677
2007-07-05,-0.1278
2007-07-06,0.5118
2007-07-09,3.9147
2007-07-10,0.4288
2007-07-11,1.2809
2007-07-12,2.6498
2007-07-13,-3.3441
2007-07-16,-2.9135
2007-07-17,0.7815
2007-07-18,-1.2407
2007-07-19,0.6595
2007-07-20,2.1217
2007-07-23,-0.0917
2007-07-24,-3.7615
2007-07-25,-0.3495
2007-07-26,-3.6033
2007-07-27,-0.1985
2007-07-30,1.9556
2007-07-31,0.3576
2007-08-01,-0.2268
2007-08-02,-0.6169
2007-08-03,1.7315
2007-08-06,-5.106
2007-08-07,0.0
2007-08-08,-1.9628
2007-08-09,-5.6265
2007-08-10,3.1822
2007-08-13,2.6941
2007-08-14,-3.1067
2007-08-15,-3.8119
2007-08-16,-9.592600000000001
2007-08-17,2.7038
2007-08-20,7.5389
2007-08-21,-0.5564
2007-08-22,4.8862
2007-08-23,2.1337
2007-08-24,5.571
2007-08-27,-0.6596
2007-08-28,-3.6853
2007-08-29,1.9647999999999999
2007-08-30,0.7099
2007-08-31,2.3834
2007-09-04,0.3279
2007-09-05,-0.5882
2007-09-06,0.7561
2007-09-07,-0.3915
2007-09-10,-3.4392
2007-09-11,2.578
2007-09-12,1.0913
2007-09-13,0.3925
2007-09-14,-2.737
2007-09-17,0.201
2007-09-18,1.9392
2007-09-19,2.3942
2007-09-20,-0.0961
2007-09-21,0.3847
2007-09-24,0.511
2007-09-25,-0.2542
2007-09-26,1.0194
2007-09-27,-0.9145
2007-09-28,-0.0637
2007-10-01,1.1783
2007-10-02,-0.3148
2007-10-03,-0.6631
2007-10-04,-0.6039
2007-10-05,0.4157
2007-10-08,0.5096
2007-10-09,-0.0317
2007-10-10,0.317
2007-10-11,3.5703
2007-10-12,0.2441
2007-10-15,0.8217
2007-10-16,-1.5394
2007-10-17,6.0699
2007-10-18,3.9017
2007-10-19,-2.6426
2007-10-22,0.5714
2007-10-23,2.6989
2007-10-24,-0.4149
2007-10-25,0.6389
2007-10-26,0.7452
2007-10-29,3.2603
2007-10-30,-2.3614
2007-10-31,0.3533
2007-11-01,-4.0347
2007-11-02,2.3138
2007-11-05,-4.4953
2007-11-06,5.8331
2007-11-07,0.4366
2007-11-08,5.1888
2007-11-09,-1.8595000000000002
2007-11-12,-3.4474
2007-11-13,3.4614
2007-11-14,-1.3961999999999999
2007-11-15,-0.187
2007-11-16,0.803
2007-11-19,-6.24
2007-11-20,3.0586
2007-11-21,-3.435
2007-11-23,0.7114
2007-11-26,-2.7691
2007-11-27,-1.2787
2007-11-28,5.4754
2007-11-29,0.2791
2007-11-30,4.7314
2007-12-03,0.3986
2007-12-04,-1.3498999999999999
2007-12-05,0.2951
2007-12-06,2.8625
2007-12-07,4.1612
2007-12-10,2.9463
2007-12-11,-1.334
2007-12-12,1.1799
2007-12-13,-3.9602
2007-12-14,-0.5565
2007-12-17,-3.7395
2007-12-18,1.9292
2007-12-19,0.1037
2007-12-20,0.1036
2007-12-21,-0.0517
2007-12-24,-0.2589
2007-12-26,4.0228
2007-12-27,-1.7964
2007-12-28,1.7022
2007-12-31,0.1999
2008-01-02,-1.9696
2008-01-03,-1.7548
2008-01-04,-3.8053
2008-01-07,-4.0366
2008-01-08,1.0376
2008-01-09,-2.1371
2008-01-10,1.3897
2008-01-11,-0.7552
2008-01-14,-0.1409
2008-01-15,-4.6288
2008-01-16,-4.4688
2008-01-17,1.8277999999999999
2008-01-18,0.8518
2008-01-22,2.2624
2008-01-23,-1.2094
2008-01-24,4.0609
2008-01-25,-1.1191
2008-01-28,-0.4643
2008-01-29,0.1458
2008-01-30,-0.6114
2008-01-31,2.4019
2008-02-01,2.6888
2008-02-04,0.2786
2008-02-05,-2.0
2008-02-06,-2.3526
2008-02-07,-0.6386
2008-02-08,1.0809
2008-02-11,3.9017
2008-02-12,1.2796
2008-02-13,2.9112999999999998
2008-02-14,-3.5228
2008-02-15,2.213
2008-02-19,-0.3248
2008-02-20,2.6609
2008-02-21,4.0994
2008-02-22,0.3557
2008-02-25,-1.7215
2008-02-26,0.7213
2008-02-27,-3.8106999999999998
2008-02-28,2.1271
2008-02-29,-2.9939999999999998
2008-03-03,1.6103
2008-03-04,-0.2113
2008-03-05,0.3176
2008-03-06,-1.4512
2008-03-07,-1.4726
2008-03-10,-2.7446
2008-03-11,3.7161
2008-03-12,1.2392
2008-03-13,-1.3837
2008-03-14,0.2698
2008-03-17,-3.606
2008-03-18,3.1547
2008-03-19,-3.3288
2008-03-20,-3.3595
2008-03-24,2.5492
2008-03-25,3.1073
2008-03-26,0.3836
2008-03-27,-0.464
2008-03-28,-0.9597
2008-03-31,-0.6645
2008-04-01,4.4872
2008-04-02,-0.5868
2008-04-03,3.6222
2008-04-04,1.45
2008-04-07,0.4084
2008-04-08,-1.6777
2008-04-09,-10.3671
2008-04-10,-4.8168
2008-04-11,2.0
2008-04-14,-0.4159
2008-04-15,-0.895
2008-04-16,4.8164
2008-04-17,1.8955
2008-04-18,2.8185000000000002
2008-04-21,0.2467
2008-04-22,-1.5859999999999999
2008-04-23,0.3056
2008-04-24,-2.2161
2008-04-25,1.2748
2008-04-28,-5.3706
2008-04-29,2.3056
2008-04-30,0.7801
2008-05-01,-0.258
2008-05-02,2.0408
2008-05-05,2.4225
2008-05-06,2.1452
2008-05-07,0.1885
2008-05-08,1.505
2008-05-09,-0.5825
2008-05-12,0.2397
2008-05-13,-1.6472
2008-05-14,-1.2966
2008-05-15,-0.7115
2008-05-16,7.6075
2008-05-19,3.3555
2008-05-20,1.3879000000000001
2008-05-21,0.88
2008-05-22,5.6215
2008-05-23,-0.4129
2008-05-27,0.2995
2008-05-28,0.3675
2008-05-29,1.0297
2008-05-30,0.5436
2008-06-02,1.7797
2008-06-03,-1.0181
2008-06-04,-1.1181
2008-06-05,2.8494
2008-06-06,-0.8448
2008-06-09,-0.3363
2008-06-10,-3.2171
2008-06-11,1.3482
2008-06-12,-1.445
2008-06-13,-0.256
2008-06-16,-1.2832
2008-06-17,-0.6618
2008-06-18,-0.8565
2008-06-19,0.7679
2008-06-20,-2.5959
2008-06-23,2.1271
2008-06-24,-1.4843
2008-06-25,1.3366
2008-06-26,-2.3501
2008-06-27,2.4067
2008-06-30,0.7194
2008-07-01,-2.3571
2008-07-02,-7.9005
2008-07-03,-4.4745
2008-07-07,4.296
2008-07-08,0.7175
2008-07-09,-1.0554
2008-07-10,2.6132999999999997
2008-07-11,2.8067
2008-07-14,2.2497
2008-07-15,-3.8072
2008-07-16,-2.3387000000000002
2008-07-17,-4.8684
2008-07-18,-0.8852
2008-07-21,3.7957
2008-07-22,-2.5276
2008-07-23,-1.7379
2008-07-24,-6.457
2008-07-25,1.1104
2008-07-28,2.8495
2008-07-29,2.482
2008-07-30,1.577
2008-07-31,-3.2714
2008-08-01,-1.1465
2008-08-04,-2.6384
2008-08-05,3.8118
2008-08-06,2.8973
2008-08-07,-4.3212
2008-08-08,0.0874
2008-08-11,-5.3275
2008-08-12,-2.7368
2008-08-13,1.0117
2008-08-14,-0.6886
2008-08-15,-0.1891
2008-08-18,0.3473
2008-08-19,6.9855
2008-08-20,1.2647
2008-08-21,0.4938
2008-08-22,1.185
2008-08-25,-4.3987
2008-08-26,-0.1195
2008-08-27,1.9144
2008-08-28,-0.1761
2008-08-29,-2.0288
2008-09-02,-6.6327
2008-09-03,-2.3144
2008-09-04,-10.1678
2008-09-05,1.3553
2008-09-08,-4.9874
2008-09-09,-4.6025
2008-09-10,1.3557000000000001
2008-09-11,-1.3769
2008-09-12,6.6215
2008-09-15,-8.4175
2008-09-16,-4.8203
2008-09-17,-12.4893
2008-09-18,1.8146
2008-09-19,9.8748
2008-09-22,-4.4279
2008-09-23,-3.3028
2008-09-24,-2.1347
2008-09-25,2.3752
2008-09-26,-2.7936
2008-09-29,-19.6785
2008-09-30,6.9739
2008-10-01,-2.2676
2008-10-02,-9.2807
2008-10-03,3.7084
2008-10-06,-16.8311
2008-10-07,-8.0059
2008-10-08,-19.581
2008-10-09,3.3066
2008-10-10,7.6625
2008-10-13,19.2793
2008-10-14,4.2296
2008-10-15,-15.2174
2008-10-16,6.6667
2008-10-17,3.125
2008-10-20,3.885
2008-10-21,-14.4353
2008-10-22,-15.2098
2008-10-23,-5.0515
2008-10-24,-7.9262
2008-10-27,-8.9623
2008-10-28,17.487
2008-10-29,0.6615
2008-10-30,1.0953
2008-10-31,-4.5504
2008-11-03,0.454
2008-11-04,5.5367
2008-11-05,-10.0642
2008-11-06,-16.0714
2008-11-07,4.9645
2008-11-10,0.8108
2008-11-11,-5.3619
2008-11-12,-9.0652
2008-11-13,11.5265
2008-11-14,-7.2626
2008-11-17,-1.2048
2008-11-18,-3.0488
2008-11-19,-11.3208
2008-11-20,-17.5532
2008-11-21,19.1398
2008-11-24,7.7617
2008-11-25,1.8425
2008-11-26,14.6382
2008-11-28,3.0129
2008-12-01,-11.9777
2008-12-02,9.9684
2008-12-03,-4.7482
2008-12-04,2.2659000000000002
2008-12-05,4.579
2008-12-08,12.2881
2008-12-09,0.1258
2008-12-10,6.6583
2008-12-11,-1.4134
2008-12-12,1.3142
2008-12-15,-0.7075
2008-12-16,5.7007
2008-12-17,-0.6742
2008-12-18,-3.5068
2008-12-19,-1.524
2008-12-22,-5.0
2008-12-23,-2.1303
2008-12-24,-2.6889
2008-12-26,3.5526
2008-12-29,-0.6353
2008-12-30,3.7084
2008-12-31,5.672
2009-01-02,6.7678
2009-01-05,3.8251
2009-01-06,4.9474
2009-01-07,-4.5135
2009-01-08,4.5168
2009-01-09,-2.9146
2009-01-12,-11.3872
2009-01-13,7.1262
2009-01-14,-6.434
2009-01-15,2.4476
2009-01-16,5.5745000000000005
2009-01-20,-5.0647
2009-01-21,6.924
2009-01-22,-1.1677
2009-01-23,6.4447
2009-01-26,1.2109
2009-01-27,4.4865
2009-01-28,6.2977
2009-01-29,-6.553
2009-01-30,-10.3746
2009-02-02,-4.0729
2009-02-03,-1.4525000000000001
2009-02-04,4.195
2009-02-05,1.8498
2009-02-06,6.9444
2009-02-09,-4.4955
2009-02-10,-6.2762
2009-02-11,2.3437
2009-02-12,1.3086
2009-02-13,2.0452
2009-02-17,-12.0253
2009-02-18,-6.5947
2009-02-19,-4.878
2009-02-20,0.2699
2009-02-23,-8.3445
2009-02-24,6.1674
2009-02-25,-4.7026
2009-02-26,0.0
2009-02-27,-4.6444
2009-03-02,-11.1111
2009-03-03,3.0822
2009-03-04,10.6312
2009-03-05,-10.0601
2009-03-06,-1.5025
2009-03-09,-2.3729
2009-03-10,13.7153
2009-03-11,-1.9847000000000001
2009-03-12,5.6075
2009-03-13,0.0
2009-03-16,2.6549
2009-03-17,-4.023
2009-03-18,4.1916
2009-03-19,4.5977
2009-03-20,-4.533
2009-03-23,2.8777
2009-03-24,2.3776
2009-03-25,3.8251
2009-03-26,1.3158
2009-03-27,-3.3766
2009-03-30,-7.7957
2009-03-31,-0.1458
2009-04-01,2.9196999999999997
2009-04-02,7.234
2009-04-03,2.5132
2009-04-06,-3.871
2009-04-07,-3.8926
2009-04-08,1.9553
2009-04-09,9.589
2009-04-13,5.25
2009-04-14,-3.5629
2009-04-15,0.3695
2009-04-16,4.0491
2009-04-17,2.3585
2009-04-20,-8.6406
2009-04-21,5.8008
2009-04-22,0.8343
2009-04-23,-2.4823
2009-04-24,4.0
2009-04-27,-2.2145
2009-04-28,-3.4565
2009-04-29,1.2346
2009-04-30,2.561
2009-05-01,5.9453
2009-05-04,6.5095
2009-05-05,3.0558
2009-05-06,7.4642
2009-05-07,49.0961
2009-05-08,2.1059
2009-05-11,-1.375
2009-05-12,0.4436
2009-05-13,-7.9495000000000005
2009-05-14,4.318
2009-05-15,1.2484
2009-05-18,4.6723
2009-05-19,2.2939
2009-05-20,-1.4545
2009-05-21,1.4144999999999999
2009-05-22,0.1819
2009-05-26,1.0291
2009-05-27,-0.0599
2009-05-28,1.0192
2009-05-29,1.5608
2009-06-01,2.4952
2009-06-02,2.6795999999999998
2009-06-03,-4.8862
2009-06-04,2.8021000000000003
2009-06-05,0.4543
2009-06-08,-5.1441
2009-06-09,8.6412
2009-06-10,0.6583
2009-06-11,1.5804
2009-06-12,-0.8047
2009-06-15,-5.5706
2009-06-16,-1.8328
2009-06-17,-0.4084
2009-06-18,2.0504
2009-06-19,2.2962
2009-06-22,-3.4792
2009-06-23,4.0116
2009-06-24,-1.3415
2009-06-25,1.6997
2009-06-26,-0.8357
2009-06-29,-1.6854
2009-06-30,-1.3714
2009-07-01,2.0857
2009-07-02,-0.681
2009-07-06,1.2570999999999999
2009-07-07,-2.7088
2009-07-08,4.0023
2009-07-09,3.0117
2009-07-10,0.758
2009-07-13,2.7942
2009-07-14,3.1364
2009-07-15,2.6356
2009-07-16,-0.3951
2009-07-17,-0.5454
2009-07-20,2.5922
2009-07-21,-0.3887
2009-07-22,-1.4634
2009-07-23,3.6139
2009-07-24,-0.2389
2009-07-27,-0.4789
2009-07-28,-5.1011
2009-07-29,-3.2961
2009-07-30,4.2999
2009-07-31,2.5641
2009-08-03,5.4902
2009-08-04,3.4387
2009-08-05,1.4825
2009-08-06,5.2678
2009-08-07,3.0698
2009-08-10,0.2856
2009-08-11,-0.6509
2009-08-12,1.8018
2009-08-13,1.2469999999999999
2009-08-14,-4.6484
2009-08-17,-7.5833
2009-08-18,5.0045
2009-08-19,0.6011
2009-08-20,0.4695
2009-08-21,6.2447
2009-08-24,0.9196
2009-08-25,0.1585
2009-08-26,-1.1076
2009-08-27,-2.12
2009-08-28,3.2284
2009-08-31,-0.4751
2009-09-01,-1.3524
2009-09-02,-2.0161
2009-09-03,-0.2469
2009-09-04,1.9388999999999998
2009-09-08,1.7402
2009-09-09,1.432
2009-09-10,2.4314
2009-09-11,-0.268
2009-09-14,1.2284
2009-09-15,-0.7964
2009-09-16,1.4908000000000001
2009-09-17,4.3690999999999995
2009-09-18,-0.9744
2009-09-21,-1.9315
2009-09-22,0.2601
2009-09-23,-0.7042
2009-09-24,-2.3890000000000002
2009-09-25,0.6501
2009-09-28,2.1277
2009-09-29,-0.558
2009-09-30,-0.4863
2009-10-01,-5.1128
2009-10-02,0.3962
2009-10-05,5.5249
2009-10-06,0.561
2009-10-07,0.9669
2009-10-08,1.326
2009-10-09,0.4726
2009-10-12,0.7959
2009-10-13,-0.5743
2009-10-14,0.7581
2009-10-15,0.7166
2009-10-16,0.2134
2009-10-19,0.213
2009-10-20,0.1417
2009-10-21,-1.3796
2009-10-22,-1.5423
2009-10-23,-1.1293
2009-10-26,-1.5474999999999999
2009-10-27,-5.2021
2009-10-28,-6.7114
2009-10-29,7.1519
2009-10-30,-0.7504
2009-11-02,-0.2388
2009-11-03,-0.6781
2009-11-04,4.3373
2009-11-05,8.506499999999999
2009-11-06,1.0997
2009-11-09,1.0175
2009-11-10,0.7294
2009-11-11,3.2414
2009-11-12,3.3066
2009-11-13,0.8083
2009-11-16,1.8601999999999999
2009-11-17,1.0705
2009-11-18,-2.4922
2009-11-19,0.607
2009-11-20,-0.6986
2009-11-23,3.2939
2009-11-24,0.6192
2009-11-25,2.6154
2009-11-27,-3.4483
2009-11-30,-2.2671
2009-12-01,3.4001
2009-12-02,2.52
2009-12-03,0.6894
2009-12-04,-2.0542
2009-12-07,1.7933
2009-12-08,-3.7325
2009-12-09,-0.2792
2009-12-10,1.5863
2009-12-11,1.8677000000000001
2009-12-14,2.1942
2009-12-15,0.0
2009-12-16,1.6471
2009-12-17,-2.5463
2009-12-18,1.3361
2009-12-21,0.6739
2009-12-22,0.9313
2009-12-23,1.9607999999999999
2009-12-24,0.3959
2009-12-28,-1.8028
2009-12-29,0.8032
2009-12-30,1.3375
2009-12-31,-0.5336
2010-01-04,4.7431
2010-01-05,1.0782
2010-01-06,-0.4267
2010-01-07,-0.5892
2010-01-08,0.431
2010-01-11,-0.9388
2010-01-12,-4.1701
2010-01-13,3.2495
2010-01-14,2.9557
2010-01-15,-1.3025
2010-01-19,0.5656
2010-01-20,-0.9909
2010-01-21,-3.7057
2010-01-22,-4.5506
2010-01-25,-3.5609
2010-01-26,-3.6009
2010-01-27,-2.754
2010-01-28,0.0326
2010-01-29,-3.1565
2010-02-01,7.1909
2010-02-02,1.3166
2010-02-03,-2.073
2010-02-04,-7.8673
2010-02-05,1.6804000000000001
2010-02-08,-0.4384
2010-02-09,1.626
2010-02-10,0.2333
2010-02-11,-0.0665
2010-02-12,2.8286
2010-02-16,1.2945
2010-02-17,0.3514
2010-02-18,1.5282
2010-02-19,-0.6585
2010-02-22,-0.0316
2010-02-23,-5.5889
2010-02-24,0.903
2010-02-25,12.1644
2010-02-26,1.1525
2010-03-01,0.6427
2010-03-02,2.5835
2010-03-03,1.5846
2010-03-04,-2.9248
2010-03-05,2.9555
2010-03-08,-1.0591
2010-03-09,2.7606
2010-03-10,3.125
2010-03-11,-2.0999
2010-03-12,-0.1358
2010-03-15,-1.0604
2010-03-16,0.7145
2010-03-17,0.4911
2010-03-18,-0.2715
2010-03-19,2.2597
2010-03-22,0.2662
2010-03-23,6.0807
2010-03-24,-1.1014
2010-03-25,-1.0377
2010-03-26,0.2302
2010-03-29,4.6951
2010-03-30,0.7555
2010-03-31,-0.7499
2010-04-01,2.3154
2010-04-05,2.5488
2010-04-06,-1.0685
2010-04-07,-2.7236000000000002
2010-04-08,-1.0379
2010-04-09,1.7561
2010-04-12,-1.0067
2010-04-13,-3.9467
2010-04-14,-0.1008
2010-04-15,-4.2392
2010-04-16,-1.2648
2010-04-19,-1.3344
2010-04-20,0.2164
2010-04-21,1.7004000000000001
2010-04-22,-1.4331
2010-04-23,0.9155
2010-04-26,-0.667
2010-04-27,-4.6199
2010-04-28,2.2247
2010-04-29,2.9477
2010-04-30,-1.1507
2010-05-03,-1.8679000000000001
2010-05-04,-6.3724
2010-05-05,12.1096
2010-05-06,-9.5401
2010-05-07,2.6438
2010-05-10,10.784
2010-05-11,-1.7118
2010-05-12,-0.7538
2010-05-13,-4.0073
2010-05-14,-5.839
2010-05-17,-2.9267
2010-05-18,-1.7313
2010-05-19,-2.8554
2010-05-20,-6.8793
2010-05-21,10.141
2010-05-24,1.3719999999999999
2010-05-25,2.4662
2010-05-26,-3.1406
2010-05-27,4.2424
2010-05-28,-1.0174
2010-06-01,-3.3774
2010-06-02,7.0213
2010-06-03,-2.8401
2010-06-04,-4.8947
2010-06-07,-2.8072
2010-06-08,3.1772
2010-06-09,1.5863
2010-06-10,6.583
2010-06-11,3.16
2010-06-14,-0.9468
2010-06-15,1.4619
2010-06-16,-0.3602
2010-06-17,-2.1135
2010-06-18,2.9261
2010-06-21,-0.0552
2010-06-22,-1.9884
2010-06-23,3.8884
