ticker,TDG US Equity
2006-08-03,1.3497
2006-08-04,-2.1152
2006-08-07,-0.8804
2006-08-08,-1.8167
2006-08-09,-4.6875
2006-08-10,2.2433
2006-08-11,-0.5907
2006-08-14,1.6553
2006-08-15,0.2088
2006-08-16,-0.5833
2006-08-17,-0.1676
2006-08-18,0.0
2006-08-21,-1.5112999999999999
2006-08-22,-0.8099
2006-08-23,-2.8792
2006-08-24,-1.0619
2006-08-25,1.1181
2006-08-28,0.8403
2006-08-29,-1.4035
2006-08-30,1.1121
2006-08-31,-0.4399
2006-09-01,-2.0327
2006-09-05,4.0144
2006-09-06,0.1301
2006-09-07,4.201
2006-09-08,-0.4572
2006-09-11,0.4593
2006-09-12,-0.8313
2006-09-13,-0.2096
2006-09-14,-1.302
2006-09-15,0.2553
2006-09-18,-0.6791
2006-09-19,-0.0427
2006-09-20,4.5319
2006-09-21,-0.5317
2006-09-22,-0.6579
2006-09-25,-1.3659
2006-09-26,-0.1679
2006-09-27,1.8495
2006-09-28,2.3525
2006-09-29,-1.5323
2006-10-02,-2.9894
2006-10-03,-0.2955
2006-10-04,1.6088
2006-10-05,3.8333
2006-10-06,-1.3644
2006-10-09,1.2205
2006-10-10,-0.3215
2006-10-11,-0.0403
2006-10-12,0.7261
2006-10-13,-0.6808
2006-10-16,-1.0081
2006-10-17,-0.5703
2006-10-18,0.041
2006-10-19,0.2457
2006-10-20,1.3072
2006-10-23,-2.2177
2006-10-24,-3.5464
2006-10-25,0.4703
2006-10-26,2.4681
2006-10-27,-1.0796999999999999
2006-10-30,2.9807
2006-10-31,-2.0791
2006-11-01,-0.7077
2006-11-02,0.6709
2006-11-03,-1.7492999999999999
2006-11-06,1.6962000000000002
2006-11-07,0.0828
2006-11-08,0.4165
2006-11-09,-2.1153
2006-11-10,2.4153000000000002
2006-11-13,1.324
2006-11-14,2.0825
2006-11-15,1.6800000000000002
2006-11-16,-1.2589000000000001
2006-11-17,-2.8287
2006-11-20,-0.574
2006-11-21,0.866
2006-11-22,-1.8397000000000001
2006-11-24,0.4165
2006-11-27,0.2489
2006-11-28,-0.0414
2006-11-29,2.1937
2006-11-30,-1.0936
2006-12-01,4.8321
2006-12-04,-1.4453
2006-12-05,2.1799
2006-12-06,0.0776
2006-12-07,0.2326
2006-12-08,1.1214
2006-12-11,0.0
2006-12-12,1.5678999999999998
2006-12-13,2.1461
2006-12-14,0.6635
2006-12-15,0.8056
2006-12-18,1.0171
2006-12-19,-1.0428
2006-12-20,-1.8169
2006-12-21,-0.5922
2006-12-22,-3.6113
2006-12-26,3.1672
2006-12-27,0.337
2006-12-28,0.0
2006-12-29,-1.0821
2007-01-03,-4.1494
2007-01-04,4.6438
2007-01-05,-2.9334
2007-01-08,0.6587
2007-01-09,-1.2702
2007-01-10,-1.1696
2007-01-11,4.2209
2007-01-12,1.4383
2007-01-16,0.0
2007-01-17,-0.5224
2007-01-18,0.2251
2007-01-19,1.0479
2007-01-22,-1.6667
2007-01-23,0.5273
2007-01-24,12.4016
2007-01-25,1.3333
2007-01-26,-0.3289
2007-01-29,6.0725999999999996
2007-01-30,-0.4356
2007-01-31,-0.4688
2007-02-01,-1.1617
2007-02-02,0.0318
2007-02-05,0.0
2007-02-06,-0.2858
2007-02-07,-0.414
2007-02-08,0.9914
2007-02-09,1.1716
2007-02-12,2.0657
2007-02-13,3.4039
2007-02-14,-0.5635
2007-02-15,-0.8052
2007-02-16,-0.0601
2007-02-20,0.0903
2007-02-21,-1.3526
2007-02-22,-1.1274
2007-02-23,2.5578
2007-02-26,1.8029
2007-02-27,-4.4569
2007-02-28,-1.452
2007-03-01,0.5329
2007-03-02,0.9978
2007-03-05,-3.7048
2007-03-06,0.4168
2007-03-07,-0.8301
2007-03-08,1.0947
2007-03-09,2.707
2007-03-12,-0.7752
2007-03-13,0.1875
2007-03-14,0.5303
2007-03-15,0.8377
2007-03-16,0.5231
2007-03-19,2.8773
2007-03-20,-0.3273
2007-03-21,2.8657
2007-03-22,2.5537
2007-03-23,3.2824
2007-03-26,1.0959
2007-03-27,-2.439
2007-03-28,-0.0556
2007-03-29,-0.3613
2007-03-30,1.4784
2007-04-02,2.1715
2007-04-03,4.3045
2007-04-04,-2.2182
2007-04-05,1.4772
2007-04-09,-0.7018
2007-04-10,-0.2356
2007-04-11,0.7085
2007-04-12,0.3127
2007-04-13,1.1429
2007-04-16,2.2599
2007-04-17,-1.557
2007-04-18,-2.8827
2007-04-19,-0.0525
2007-04-20,1.025
2007-04-23,-1.3788
2007-04-24,-0.7386
2007-04-25,0.0531
2007-04-26,1.1421000000000001
2007-04-27,1.7332
2007-04-30,-2.2457
2007-05-01,-0.5545
2007-05-02,0.3717
2007-05-03,-2.672
2007-05-04,2.093
2007-05-07,-0.4792
2007-05-08,0.1873
2007-05-09,-0.1335
2007-05-10,-2.8342
2007-05-11,0.5779
2007-05-14,1.9425
2007-05-15,1.1809
2007-05-16,-1.061
2007-05-17,-3.7534
2007-05-18,0.4178
2007-05-21,-1.5257
2007-05-22,-0.2817
2007-05-23,0.565
2007-05-24,-2.2472
2007-05-25,0.6897
2007-05-29,1.7979
2007-05-30,0.5887
2007-05-31,2.9821999999999997
2007-06-01,1.7591
2007-06-04,0.266
2007-06-05,2.4668
2007-06-06,-1.1131
2007-06-07,-0.6806
2007-06-08,0.9489
2007-06-11,-0.3916
2007-06-12,0.2621
2007-06-13,3.1895
2007-06-14,0.2027
2007-06-15,2.5537
2007-06-18,0.3205
2007-06-19,4.2271
2007-06-20,-2.3108
2007-06-21,0.7483
2007-06-22,-1.0062
2007-06-25,-2.4685
2007-06-26,1.1663000000000001
2007-06-27,0.0736
2007-06-28,-3.1373
2007-06-29,2.3785
2007-07-02,2.9659
2007-07-03,-0.6241
2007-07-05,2.7295
2007-07-06,1.1051
2007-07-09,-0.0465
2007-07-10,-0.9307
2007-07-11,0.8924
2007-07-12,0.3026
2007-07-13,0.9283
2007-07-16,0.0
2007-07-17,0.4599
2007-07-18,-1.6021999999999998
2007-07-19,-0.9072
2007-07-20,-0.7981
2007-07-23,0.142
2007-07-24,-3.3318
2007-07-25,0.3911
2007-07-26,-1.4122
2007-07-27,-0.2223
2007-07-30,2.1535
2007-07-31,-0.1696
2007-08-01,1.1893
2007-08-02,1.3432
2007-08-03,-2.7218999999999998
2007-08-06,-5.6204
2007-08-07,-0.0773
2007-08-08,3.0702
2007-08-09,-3.7297000000000002
2007-08-10,-1.196
2007-08-13,1.3158
2007-08-14,-0.1039
2007-08-15,-2.6781
2007-08-16,-1.416
2007-08-17,2.5202999999999998
2007-08-20,2.6963
2007-08-21,-1.1326
2007-08-22,3.6449
2007-08-23,-1.3062
2007-08-24,0.5345
2007-08-27,0.0759
2007-08-28,-2.2262
2007-08-29,1.0349
2007-08-30,0.3585
2007-08-31,3.7254
2007-09-04,0.4182
2007-09-05,0.5879
2007-09-06,-0.0244
2007-09-07,-4.0438
2007-09-10,0.5839
2007-09-11,0.9591
2007-09-12,-1.325
2007-09-13,-0.6587
2007-09-14,0.5611
2007-09-17,-1.4202
2007-09-18,2.8814
2007-09-19,2.2006
2007-09-20,1.1255
2007-09-21,1.3549
2007-09-24,4.297
2007-09-25,5.0584
2007-09-26,2.3965
2007-09-27,-0.2128
2007-09-28,-2.5373
2007-10-01,1.0063
2007-10-02,0.2166
2007-10-03,-1.6209
2007-10-04,-1.7135
2007-10-05,3.2633
2007-10-08,0.4329
2007-10-09,-0.2802
2007-10-10,0.7348
2007-10-11,-4.3338
2007-10-12,2.5566
2007-10-15,-1.8587
2007-10-16,-0.4456
2007-10-17,1.2757
2007-10-18,-0.6851
2007-10-19,-4.0943
2007-10-22,0.5104
2007-10-23,-0.9464
2007-10-24,2.0275
2007-10-25,-1.7130999999999998
2007-10-26,-0.1627
2007-10-29,7.0996
2007-10-30,-1.6953
2007-10-31,0.6412
2007-11-01,-1.4938
2007-11-02,0.1561
2007-11-05,-1.2469000000000001
2007-11-06,2.9989
2007-11-07,-3.6996
2007-11-08,1.6139999999999999
2007-11-09,-4.8098
2007-11-12,4.6533
2007-11-13,1.9537
2007-11-14,-0.2203
2007-11-15,-2.2958
2007-11-16,4.5865
2007-11-19,4.7742
2007-11-20,-3.299
2007-11-21,2.452
2007-11-23,3.1009
2007-11-26,1.3121
2007-11-27,-4.3634
2007-11-28,2.125
2007-11-29,0.2652
2007-11-30,-2.9908
2007-12-03,1.3841999999999999
2007-12-04,-0.2276
2007-12-05,-0.2281
2007-12-06,0.0
2007-12-07,-1.4546999999999999
2007-12-10,3.1421
2007-12-11,-3.21
2007-12-12,0.4225
2007-12-13,-1.3042
2007-12-14,-2.9838
2007-12-17,-0.8128
2007-12-18,-0.443
2007-12-19,-0.2225
2007-12-20,-0.223
2007-12-21,1.7877
2007-12-24,1.1636
2007-12-26,-0.434
2007-12-27,-1.0898
2007-12-28,-0.2865
2007-12-31,-0.1768
2008-01-02,-0.0664
2008-01-03,0.864
2008-01-04,0.0659
2008-01-07,-1.0316
2008-01-08,-5.4558
2008-01-09,-0.9148
2008-01-10,0.0
2008-01-11,-1.16
2008-01-14,0.0479
2008-01-15,-0.1197
2008-01-16,-0.1918
2008-01-17,-3.146
2008-01-18,-1.1406
2008-01-22,-3.3609
2008-01-23,3.6595
2008-01-24,2.8292
2008-01-25,-3.0192
2008-01-28,0.0502
2008-01-29,3.0615
2008-01-30,-0.8766
2008-01-31,1.6458
2008-02-01,4.5191
2008-02-04,2.4971
2008-02-05,1.3084
2008-02-06,-1.8704
2008-02-07,0.1815
2008-02-08,-9.1733
2008-02-11,-1.995
2008-02-12,1.8575
2008-02-13,3.0727
2008-02-14,-3.3931
2008-02-15,-0.577
2008-02-19,-0.6056
2008-02-20,-1.2947
2008-02-21,-0.5916
2008-02-22,-0.0259
2008-02-25,2.2257
2008-02-26,0.8861
2008-02-27,0.3764
2008-02-28,-1.1
2008-02-29,-1.7694999999999999
2008-03-03,0.6433
2008-03-04,-0.9205
2008-03-05,1.471
2008-03-06,-0.4069
2008-03-07,-0.2809
2008-03-10,-2.9449
2008-03-11,2.2691
2008-03-12,-1.8317999999999999
2008-03-13,0.184
2008-03-14,-1.3378999999999999
2008-03-17,-2.9779
2008-03-18,2.8227
2008-03-19,-1.2527
2008-03-20,-3.8596
2008-03-24,2.9759
2008-03-25,2.9989
2008-03-26,-1.0058
2008-03-27,0.4813
2008-03-28,-0.6919
2008-03-31,-0.7235
2008-04-01,3.3738
2008-04-02,0.5222
2008-04-03,0.7013
2008-04-04,2.2182
2008-04-07,-1.085
2008-04-08,0.5102
2008-04-09,-3.0711
2008-04-10,0.2095
2008-04-11,-3.7105
2008-04-14,-2.9579
2008-04-15,-3.0761
2008-04-16,0.981
2008-04-17,2.3714
2008-04-18,0.4745
2008-04-21,2.3611
2008-04-22,-1.3026
2008-04-23,0.9623
2008-04-24,2.2603
2008-04-25,1.1185
2008-04-28,0.2107
2008-04-29,1.866
2008-04-30,-2.0382
2008-05-01,-0.395
2008-05-02,2.4855
2008-05-05,1.548
2008-05-06,7.6982
2008-05-07,0.8964
2008-05-08,0.6079
2008-05-09,-1.1155
2008-05-12,2.7967
2008-05-13,-1.5546
2008-05-14,-2.8565
2008-05-15,2.9166
2008-05-16,-1.5099
2008-05-19,-1.4386999999999999
2008-05-20,1.9622000000000002
2008-05-21,-1.2908
2008-05-22,-0.0476
2008-05-23,-1.2368999999999999
2008-05-27,0.4335
2008-05-28,1.8225
2008-05-29,0.0707
2008-05-30,2.6124
2008-06-02,0.2752
2008-06-03,-0.5032
2008-06-04,-1.0575
2008-06-05,-0.4414
2008-06-06,-13.1155
2008-06-09,4.6199
2008-06-10,-0.7702
2008-06-11,-4.3467
2008-06-12,-1.109
2008-06-13,0.465
2008-06-16,-1.7151999999999998
2008-06-17,0.3601
2008-06-18,-0.1656
2008-06-19,0.3594
2008-06-20,-0.7163
2008-06-23,2.0533
2008-06-24,-2.1751
2008-06-25,-1.3341
2008-06-26,-2.1408
2008-06-27,0.3166
2008-06-30,-3.6155
2008-07-01,1.8159999999999998
2008-07-02,-2.924
2008-07-03,-0.4217
2008-07-07,-2.4501
2008-07-08,8.6202
2008-07-09,-2.4836
2008-07-10,-1.6686
2008-07-11,-4.287
2008-07-14,-1.0575
2008-07-15,0.5344
2008-07-16,4.5654
2008-07-17,1.7943
2008-07-18,-1.7039
2008-07-21,-0.0299
2008-07-22,1.9432
2008-07-23,4.2815
2008-07-24,-3.5996
2008-07-25,3.2089
2008-07-28,-2.0633
2008-07-29,4.8196
2008-07-30,0.6333
2008-07-31,0.7114
2008-08-01,1.9287999999999998
2008-08-04,0.9595
2008-08-05,1.8215
2008-08-06,-6.6891
2008-08-07,-2.0561
2008-08-08,5.1348
2008-08-11,-1.8349
2008-08-12,0.7697
2008-08-13,-1.1184
2008-08-14,0.8828
2008-08-15,0.2461
2008-08-18,-1.2275
2008-08-19,-2.1265
2008-08-20,-0.4233
2008-08-21,-0.9068
2008-08-22,0.8865
2008-08-25,-0.7086
2008-08-26,2.1125
2008-08-27,1.4258
2008-08-28,4.3826
2008-08-29,-0.8186
2008-09-02,-0.9585
2008-09-03,-0.2688
2008-09-04,-4.3126999999999995
2008-09-05,-2.1127
2008-09-08,1.3237
2008-09-09,-0.6248
2008-09-10,-1.5433
2008-09-11,-1.3062
2008-09-12,1.7647
2008-09-15,-1.7341
2008-09-16,5.2647
2008-09-17,-1.5647
2008-09-18,7.8058
2008-09-19,1.3691
2008-09-22,-4.8831
2008-09-23,-3.4134
2008-09-24,-3.3927
2008-09-25,2.4583
2008-09-26,-0.4284
2008-09-29,-5.938
2008-09-30,4.3916
2008-10-01,-2.3663
2008-10-02,-4.4883
2008-10-03,-5.4511
2008-10-06,-3.8767
2008-10-07,-1.2065
2008-10-08,0.2094
2008-10-09,-2.5418
2008-10-10,5.6806
2008-10-13,5.3076
2008-10-14,-3.3387000000000002
2008-10-15,-7.2069
2008-10-16,7.2656
2008-10-17,-2.6693
2008-10-20,4.5595
2008-10-21,0.0984
2008-10-22,-5.1425
2008-10-23,-2.2445
2008-10-24,-2.5433
2008-10-27,-7.1403
2008-10-28,9.4848
2008-10-29,3.779
2008-10-30,1.7176
2008-10-31,1.7899
2008-11-03,-0.9954
2008-11-04,8.0764
2008-11-05,-1.3333
2008-11-06,-7.5739
2008-11-07,-1.3941
2008-11-10,-3.6207000000000003
2008-11-11,-0.2862
2008-11-12,-2.5117000000000003
2008-11-13,7.1034
2008-11-14,-6.4261
2008-11-17,-0.5509
2008-11-18,-0.6647
2008-11-19,-7.5465
2008-11-20,-2.5332
2008-11-21,14.2327
2008-11-24,9.498
2008-11-25,0.8905
2008-11-26,11.6051
2008-11-28,3.9836
2008-12-01,-11.1549
2008-12-02,5.4217
2008-12-03,-3.3083
2008-12-04,-3.6081
2008-12-05,3.4527
2008-12-08,5.6769
2008-12-09,-1.6529
2008-12-10,0.7803
2008-12-11,-5.5986
2008-12-12,0.694
2008-12-15,-4.4799
2008-12-16,7.5763
2008-12-17,0.4268
2008-12-18,-0.6982
2008-12-19,-2.5375
2008-12-22,-1.6939
2008-12-23,-4.7862
2008-12-24,1.8096999999999999
2008-12-26,0.4279
2008-12-29,-2.2288
2008-12-30,4.2239
2008-12-31,7.9768
2009-01-02,-0.3575
2009-01-05,4.6338
2009-01-06,0.7143
2009-01-07,-3.1489
2009-01-08,1.5524
2009-01-09,-4.7015
2009-01-12,-1.7856999999999998
2009-01-13,3.2974
2009-01-14,-2.9236
2009-01-15,-0.3688
2009-01-16,1.6965
2009-01-20,-6.6424
2009-01-21,4.1261
2009-01-22,0.7176
2009-01-23,2.0756
2009-01-26,2.2155
2009-01-27,2.4347
2009-01-28,1.6812
2009-01-29,-2.3375
2009-01-30,-0.5254
2009-02-02,1.2911000000000001
2009-02-03,6.5469
2009-02-04,3.317
2009-02-05,0.7368
2009-02-06,3.2915
2009-02-09,-0.4299
2009-02-10,-2.9210000000000003
2009-02-11,0.4971
2009-02-12,2.0307
2009-02-13,1.4289
2009-02-17,-4.0755
2009-02-18,-0.3409
2009-02-19,-0.1053
2009-02-20,-4.6891
2009-02-23,-2.1559
2009-02-24,2.8814
2009-02-25,-2.7183
2009-02-26,-1.6088
2009-02-27,1.3769
2009-03-02,-5.1783
2009-03-03,-1.6711
2009-03-04,4.9772
2009-03-05,-6.1289
2009-03-06,-4.712
2009-03-09,-1.0019
2009-03-10,0.4244
2009-03-11,1.788
2009-03-12,-0.7346
2009-03-13,3.3462
2009-03-16,1.2142
2009-03-17,2.43
2009-03-18,1.6517
2009-03-19,2.5111
2009-03-20,-3.6888
2009-03-23,1.137
2009-03-24,-2.1893
2009-03-25,-0.1815
2009-03-26,3.7273
2009-03-27,-3.6226000000000003
2009-03-30,-1.8187
2009-03-31,1.3893
2009-04-01,1.4921
2009-04-02,-0.39
2009-04-03,1.3253
2009-04-06,0.4756
2009-04-07,-4.6746
2009-04-08,-0.6207
2009-04-09,4.7783
2009-04-13,-3.9046
2009-04-14,0.8065
2009-04-15,-0.4
2009-04-16,5.0355
2009-04-17,-1.2059
2009-04-20,-2.7091
2009-04-21,-0.0612
2009-04-22,6.0012
2009-04-23,2.4263
2009-04-24,1.692
2009-04-27,-0.6656
2009-04-28,-2.2892
2009-04-29,4.6857
2009-04-30,-4.0939
2009-05-01,2.2766
2009-05-04,2.4763
2009-05-05,3.584
2009-05-06,0.0786
2009-05-07,-4.0073
2009-05-08,3.3015
2009-05-11,-2.4036
2009-05-12,-1.2991
2009-05-13,-1.1791
2009-05-14,0.6104
2009-05-15,-1.6547
2009-05-18,2.4958
2009-05-19,-1.1764999999999999
2009-05-20,-0.1938
2009-05-21,0.0555
2009-05-22,-0.9426
2009-05-26,2.4349
2009-05-27,2.1858
2009-05-28,2.8609999999999998
2009-05-29,1.9496
2009-06-01,1.7593
2009-06-02,1.4533
2009-06-03,-3.7046
2009-06-04,1.2054
2009-06-05,1.6726
2009-06-08,-0.9721
2009-06-09,-1.7619
2009-06-10,1.4092
2009-06-11,-3.8909000000000002
2009-06-12,-0.7624
2009-06-15,-4.106
2009-06-16,-2.4309
2009-06-17,0.9343
2009-06-18,1.0379
2009-06-19,2.5819
2009-06-22,-1.5156
2009-06-23,-0.0275
2009-06-24,1.6766999999999999
2009-06-25,0.2703
2009-06-26,-4.5834
2009-06-29,2.4301
2009-06-30,-0.1379
2009-07-01,3.5911999999999997
2009-07-02,-0.1333
2009-07-06,-1.2817
2009-07-07,-2.0828
2009-07-08,1.7127
2009-07-09,0.0
2009-07-10,-0.0272
2009-07-13,1.0594999999999999
2009-07-14,-0.2688
2009-07-15,0.8356
2009-07-16,1.6573
2009-07-17,-1.2096
2009-07-20,0.3993
2009-07-21,1.6966999999999999
2009-07-22,-0.4432
2009-07-23,0.6023
2009-07-24,-0.7028
2009-07-27,-0.6291
2009-07-28,-1.7673
2009-07-29,1.2621
2009-07-30,0.3447
2009-07-31,1.1892
2009-08-03,4.4398
2009-08-04,12.028
2009-08-05,0.2009
2009-08-06,-0.6237
2009-08-07,-2.1296
2009-08-10,-0.5039
2009-08-11,-0.9899
2009-08-12,0.4883
2009-08-13,-0.2776
2009-08-14,0.4872
2009-08-17,-1.2237
2009-08-18,0.9818
2009-08-19,0.787
2009-08-20,1.8604
2009-08-21,-1.3303
2009-08-24,1.2112
2009-08-25,0.7677
2009-08-26,-0.829
2009-08-27,-0.1356
2009-08-28,0.1584
2009-08-31,0.5647
2009-09-01,-1.8418999999999999
2009-09-02,-1.6018
2009-09-03,-0.4186
2009-09-04,3.3396
2009-09-08,0.7684
2009-09-09,1.4802
2009-09-10,0.9061
2009-09-11,0.2847
2009-09-14,0.6115
2009-09-15,0.3256
2009-09-16,1.6442999999999999
2009-09-17,2.1711
2009-09-18,0.5208
2009-09-21,-0.3938
2009-09-22,0.9363
2009-09-23,0.3504
2009-09-24,-0.5752
2009-09-25,-0.9917
2009-09-28,1.0017
2009-09-29,-0.5785
2009-09-30,3.5121
2009-10-01,-2.3689999999999998
2009-10-02,-2.0563
2009-10-05,-0.084
2009-10-06,0.3152
2009-10-07,0.5656
2009-10-08,3.2077
2009-10-09,1.0493999999999999
2009-10-12,-0.3395
2009-10-13,-0.4609
2009-10-14,4.8923
2009-10-15,-0.8549
2009-10-16,-1.4748999999999999
2009-10-19,-0.2533
2009-10-20,-2.84
2009-10-21,-1.1644
2009-10-22,1.7311999999999999
2009-10-23,-2.458
2009-10-26,-2.2292
2009-10-27,-0.6939
2009-10-28,-2.1462
2009-10-29,1.6832
2009-10-30,-1.7306
2009-11-02,1.0975
2009-11-03,0.2525
2009-11-04,1.0325
2009-11-05,2.9163
2009-11-06,-1.9617
2009-11-09,0.8152
2009-11-10,-0.5636
2009-11-11,-1.1089
2009-11-12,0.0249
2009-11-13,1.3453
2009-11-16,2.7286
2009-11-17,0.2632
2009-11-18,0.2625
2009-11-19,-0.5475
2009-11-20,2.0823
2009-11-23,1.4068
2009-11-24,0.2543
2009-11-25,-0.0231
2009-11-27,-0.669
2009-11-30,0.6735
2009-12-01,1.5225
2009-12-02,1.6133
2009-12-03,0.9615
2009-12-04,1.8605
2009-12-07,0.6958
2009-12-08,-0.8637
2009-12-09,0.1525
2009-12-10,1.9356
2009-12-11,0.6614
2009-12-14,0.2967
2009-12-15,0.2747
2009-12-16,0.3793
2009-12-17,-0.8608
2009-12-18,-0.4871
2009-12-21,0.8087
2009-12-22,1.2666
2009-12-23,-0.1668
2009-12-24,0.8561
2009-12-28,-0.6418
2009-12-29,-0.1875
2009-12-30,-0.334
2009-12-31,-0.5237
2010-01-04,4.0219
2010-01-05,0.9514
2010-01-06,0.7018
2010-01-07,1.2943
2010-01-08,1.1402
2010-01-11,0.0194
2010-01-12,-2.293
2010-01-13,0.3381
2010-01-14,0.6145
2010-01-15,-0.7486
2010-01-19,0.0794
2010-01-20,0.6545
2010-01-21,-1.3399
2010-01-22,-2.0371
2010-01-25,-0.6116
2010-01-26,0.041
2010-01-27,0.4511
2010-01-28,-0.4082
2010-01-29,-1.0658
2010-02-01,0.3522
2010-02-02,2.2089
2010-02-03,0.2626
2010-02-04,-3.9081
2010-02-05,-0.2096
2010-02-08,-0.2101
2010-02-09,1.7894999999999999
2010-02-10,-0.8893
2010-02-11,0.0626
2010-02-12,0.1668
2010-02-16,1.1243
2010-02-17,-0.4324
2010-02-18,1.7163
2010-02-19,0.2236
2010-02-22,0.2028
2010-02-23,-0.8097
2010-02-24,0.8163
2010-02-25,0.3846
2010-02-26,1.2704
2010-03-01,4.7391
2010-03-02,0.5133
2010-03-03,-0.3026
2010-03-04,-0.0949
2010-03-05,0.3608
2010-03-08,-1.7597
2010-03-09,1.1364
2010-03-10,0.1904
2010-03-11,0.4372
2010-03-12,-0.4542
2010-03-15,-0.3042
2010-03-16,-0.3623
2010-03-17,0.2105
2010-03-18,-0.2674
2010-03-19,0.3638
2010-03-22,-0.2671
2010-03-23,-0.2487
2010-03-24,-0.0384
2010-03-25,0.1727
2010-03-26,0.6704
2010-03-29,1.6933
2010-03-30,0.5987
2010-03-31,-1.3576
2010-04-01,-0.4902
2010-04-05,3.4483
2010-04-06,0.4579
2010-04-07,-0.8022
2010-04-08,0.3492
2010-04-09,0.1832
2010-04-12,0.0914
2010-04-13,-1.0046
2010-04-14,0.7196
2010-04-15,-0.2198
2010-04-16,-1.0097
2010-04-19,-0.6677
2010-04-20,1.7177
2010-04-21,0.6608
2010-04-22,3.6834
2010-04-23,-0.2638
2010-04-26,-0.5995
2010-04-27,-2.3417
2010-04-28,0.1998
2010-04-29,0.7433
2010-04-30,-0.5399
2010-05-03,2.3883
2010-05-04,-3.6048999999999998
2010-05-05,-2.4015
2010-05-06,-1.3148
2010-05-07,-3.2166
2010-05-10,6.3913
2010-05-11,1.3124
2010-05-12,2.3171
2010-05-13,0.8203
2010-05-14,-1.8216999999999999
2010-05-17,-0.4684
2010-05-18,-2.2262
2010-05-19,-0.87
2010-05-20,-3.2306
2010-05-21,2.0262000000000002
2010-05-24,-1.8914
2010-05-25,-0.2699
2010-05-26,-0.7346
2010-05-27,3.4275
2010-05-28,-0.659
2010-06-01,-3.5254
2010-06-02,1.4735
2010-06-03,0.4066
2010-06-04,-3.818
2010-06-07,-2.065
2010-06-08,1.3306
2010-06-09,1.8586
2010-06-10,2.3403
2010-06-11,0.2326
2010-06-14,1.0634
2010-06-15,1.9897
2010-06-16,0.4314
2010-06-17,-0.7284
2010-06-18,0.4139
2010-06-21,-0.2436
2010-06-22,-1.9534
2010-06-23,1.6667
2010-06-24,-0.5088
2010-06-25,0.9091
2010-06-28,0.6006
2010-06-29,-3.2276
2010-06-30,-1.6194
2010-07-01,-0.9994
2010-07-02,-0.5344
2010-07-06,0.0199
2010-07-07,1.9698
2010-07-08,1.2098
2010-07-09,0.7326
2010-07-12,-2.2967
2010-07-13,1.1557
2010-07-14,0.9876
2010-07-15,0.0959
2010-07-16,-4.0038
2010-07-19,-0.0798
2010-07-20,1.0385
2010-07-21,-0.4151
2010-07-22,2.7789
2010-07-23,2.5686
2010-07-26,2.4477
2010-07-27,-0.1838
2010-07-28,-0.7549
2010-07-29,0.2597
2010-07-30,0.2406
2010-08-02,1.1261
