ticker,PRO US Equity
2007-11-15,-8.0769
2007-11-16,0.2989
2007-11-19,3.0393
2007-11-20,-1.3302
2007-11-21,-4.0445
2007-11-23,1.8937
2007-11-26,0.2998
2007-11-27,-3.2277
2007-11-28,4.8796
2007-11-29,-0.2945
2007-11-30,1.5948
2007-12-03,0.6395
2007-12-04,-0.5199
2007-12-05,-1.8582999999999998
2007-12-06,-5.3254
2007-12-07,3.75
2007-12-10,0.0
2007-12-11,-3.4337
2007-12-12,0.3119
2007-12-13,-0.3109
2007-12-14,6.2383
2007-12-17,0.411
2007-12-18,0.5263
2007-12-19,7.6207
2007-12-20,-5.027
2007-12-21,8.1958
2007-12-24,1.3677000000000001
2007-12-26,3.7883
2007-12-27,-0.4
2007-12-28,-2.3594
2007-12-31,0.874
2008-01-02,-4.2813
2008-01-03,-6.5495
2008-01-04,-10.0855
2008-01-07,-7.9214
2008-01-08,12.1817
2008-01-09,4.2945
2008-01-10,-0.0588
2008-01-11,-0.824
2008-01-14,-0.8902
2008-01-15,-7.0659
2008-01-16,-3.2216
2008-01-17,0.8655
2008-01-18,-1.4521
2008-01-22,-0.7368
2008-01-23,3.5762
2008-01-24,-1.2378
2008-01-25,0.5937
2008-01-28,2.6885
2008-01-29,1.2771
2008-01-30,-1.7654
2008-01-31,-1.4763
2008-02-01,-2.1498
2008-02-04,-0.466
2008-02-05,1.3378
2008-02-06,2.4422
2008-02-07,9.9871
2008-02-08,-0.4687
2008-02-11,-4.4144
2008-02-12,-8.0665
2008-02-13,0.4689
2008-02-14,-0.4667
2008-02-15,0.8707
2008-02-19,0.2656
2008-02-20,-2.3179
2008-02-21,-0.1356
2008-02-22,-4.6164
2008-02-25,2.9893
2008-02-26,0.7602
2008-02-27,-0.9602
2008-02-28,-10.6648
2008-02-29,0.2326
2008-03-03,3.0936
2008-03-04,-0.7502
2008-03-05,3.2502
2008-03-06,-4.6852
2008-03-07,0.0
2008-03-10,7.5269
2008-03-11,6.0
2008-03-12,1.4825
2008-03-13,-0.9296
2008-03-14,-5.1609
2008-03-17,-11.3074
2008-03-18,-0.3187
2008-03-19,-4.0767
2008-03-20,8.0
2008-03-24,5.4784
2008-03-25,-1.9750999999999999
2008-03-26,3.1343
2008-03-27,-5.3546
2008-03-28,-3.6696999999999997
2008-03-31,-0.3968
2008-04-01,1.3546
2008-04-02,-2.5157
2008-04-03,-1.2903
2008-04-04,-0.9804
2008-04-07,-5.6106
2008-04-08,-6.993
2008-04-09,-5.8271
2008-04-10,3.3932
2008-04-11,-6.7568
2008-04-14,1.4493
2008-04-15,0.7143
2008-04-16,7.7001
2008-04-17,-0.2822
2008-04-18,-0.283
2008-04-21,1.5137
2008-04-22,0.1864
2008-04-23,2.4186
2008-04-24,1.9074
2008-04-25,0.8021
2008-04-28,1.6799
2008-04-29,1.8260999999999998
2008-04-30,-0.2562
2008-05-01,3.5103
2008-05-02,1.2407
2008-05-05,-1.3889
2008-05-06,4.5568
2008-05-07,0.9509
2008-05-08,-2.1193
2008-05-09,2.8869
2008-05-12,1.2471
2008-05-13,-3.5412
2008-05-14,1.5164
2008-05-15,1.7296
2008-05-16,-1.6229
2008-05-19,-1.414
2008-05-20,-1.1155
2008-05-21,-1.2086999999999999
2008-05-22,-0.8157
2008-05-23,2.9605
2008-05-27,3.8339
2008-05-28,-9.1538
2008-05-29,-0.9314
2008-05-30,-0.3419
2008-06-02,0.0858
2008-06-03,0.7712
2008-06-04,2.0408
2008-06-05,0.0833
2008-06-06,-2.1649
2008-06-09,-1.5319
2008-06-10,-4.5808
2008-06-11,-2.5362
2008-06-12,-0.5576
2008-06-13,4.6729
2008-06-16,2.8571
2008-06-17,4.1667
2008-06-18,1.6667
2008-06-19,-0.5738
2008-06-20,0.3298
2008-06-23,1.7256
2008-06-24,-1.5347
2008-06-25,0.1641
2008-06-26,-1.3104
2008-06-27,-0.4979
2008-06-30,-6.3386
2008-07-01,-3.9181
2008-07-02,-3.4291
2008-07-03,-3.071
2008-07-07,-2.3762
2008-07-08,9.6349
2008-07-09,-2.5902
2008-07-10,2.5641
2008-07-11,0.463
2008-07-14,-1.3825
2008-07-15,2.1495
2008-07-16,3.5682
2008-07-17,2.9152
2008-07-18,5.2361
2008-07-21,-0.0816
2008-07-22,-2.0408
2008-07-23,-0.8333
2008-07-24,-2.1849
2008-07-25,3.0928
2008-07-28,-5.4167
2008-07-29,-0.9692
2008-07-30,-4.3594
2008-07-31,-2.6977
2008-08-01,-3.8241
2008-08-04,0.0
2008-08-05,1.6899
2008-08-06,1.6618
2008-08-07,0.5769
2008-08-08,-31.262
2008-08-11,-2.9207
2008-08-12,0.2865
2008-08-13,0.5714
2008-08-14,10.0852
2008-08-15,9.1613
2008-08-18,-7.0922
2008-08-19,-5.3435
2008-08-20,1.7473
2008-08-21,3.1704
2008-08-22,3.7132
2008-08-25,4.9383
2008-08-26,6.2353
2008-08-27,2.6578
2008-08-28,4.0992
2008-08-29,-0.1036
2008-09-02,-2.3859
2008-09-03,1.169
2008-09-04,-2.3109
2008-09-05,0.4301
2008-09-08,0.5353
2008-09-09,-1.1715
2008-09-10,0.6466
2008-09-11,6.6381
2008-09-12,-0.2008
2008-09-15,-4.7284
2008-09-16,0.3168
2008-09-17,-5.3684
2008-09-18,5.228
2008-09-19,0.9514
2008-09-22,-1.1518
2008-09-23,-2.1186
2008-09-24,-4.2208
2008-09-25,2.1469
2008-09-26,3.208
2008-09-29,-3.7513
2008-09-30,4.5657
2008-10-01,-2.4494
2008-10-02,-1.8559
2008-10-03,-5.1168
2008-10-06,-3.2824999999999998
2008-10-07,-6.7879000000000005
2008-10-08,-11.3134
2008-10-09,-8.5044
2008-10-10,4.0064
2008-10-13,14.6379
2008-10-14,-5.6452
2008-10-15,-15.2422
2008-10-16,15.7983
2008-10-17,-10.7402
2008-10-20,4.7154
2008-10-21,-2.0186
2008-10-22,-9.0333
2008-10-23,-5.9233
2008-10-24,-8.7037
2008-10-27,-9.7363
2008-10-28,1.1236
2008-10-29,8.0
2008-10-30,10.4938
2008-10-31,0.0
2008-11-03,-0.3724
2008-11-04,2.8037
2008-11-05,-3.0909
2008-11-06,6.7542
2008-11-07,10.3691
2008-11-10,-7.3248
2008-11-11,-5.3265
2008-11-12,-3.2668
2008-11-13,4.1276
2008-11-14,-9.009
2008-11-17,-5.9406
2008-11-18,-12.6316
2008-11-19,-19.759
2008-11-20,-6.006
2008-11-21,32.2684
2008-11-24,5.314
2008-11-25,2.5229
2008-11-26,12.528
2008-11-28,-4.175
2008-12-01,-9.5436
2008-12-02,6.6514
2008-12-03,-1.5053999999999998
2008-12-04,-7.8603
2008-12-05,17.0616
2008-12-08,21.6599
2008-12-09,-11.3145
2008-12-10,11.4447
2008-12-11,-11.9529
2008-12-12,10.1338
2008-12-15,-4.3403
2008-12-16,10.526299999999999
2008-12-17,0.6568
2008-12-18,-6.5253
2008-12-19,22.164
2008-12-22,-11.0
2008-12-23,-5.618
2008-12-24,6.8027
2008-12-26,-4.4586
2008-12-29,-11.0
2008-12-30,4.3071
2008-12-31,3.2316
2009-01-02,1.7391
2009-01-05,1.7094
2009-01-06,16.4706
2009-01-07,-5.0505
2009-01-08,3.3435
2009-01-09,-9.5588
2009-01-12,-0.6504
2009-01-13,0.982
2009-01-14,-4.0519
2009-01-15,-8.6149
2009-01-16,1.6636
2009-01-20,-6.3636
2009-01-21,-9.3204
2009-01-22,-10.7066
2009-01-23,8.3933
2009-01-26,8.6283
2009-01-27,-0.2037
2009-01-28,17.551
2009-01-29,1.0417
2009-01-30,3.2646
2009-02-02,3.6606
2009-02-03,-3.5313
2009-02-04,0.0
2009-02-05,2.3295
2009-02-06,-1.4634
2009-02-09,-0.495
2009-02-10,-1.8242
2009-02-11,-9.1216
2009-02-12,-5.0186
2009-02-13,3.7182
2009-02-17,-9.6226
2009-02-18,1.0438
2009-02-19,5.9917
2009-02-20,-3.8986
2009-02-23,-5.2738
2009-02-24,9.636
2009-02-25,-11.7188
2009-02-26,0.4425
2009-02-27,1.5419
2009-03-02,-3.6875999999999998
2009-03-03,-3.6036
2009-03-04,-6.7757
2009-03-05,-10.0251
2009-03-06,5.571
2009-03-09,-0.5277
2009-03-10,6.1008
2009-03-11,-5.25
2009-03-12,5.8047
2009-03-13,6.9825
2009-03-16,-6.0606
2009-03-17,8.6849
2009-03-18,12.5571
2009-03-19,3.6511
2009-03-20,-5.2838
2009-03-23,5.9917
2009-03-24,-9.7466
2009-03-25,-1.0799
2009-03-26,7.2052
2009-03-27,-12.6273
2009-03-30,-2.0979
2009-03-31,10.7143
2009-04-01,3.871
2009-04-02,-1.4493
2009-04-03,0.0
2009-04-06,-4.2017
2009-04-07,11.4035
2009-04-08,5.315
2009-04-09,0.9346
2009-04-13,1.6667
2009-04-14,2.0036
2009-04-15,8.0357
2009-04-16,2.9752
2009-04-17,-2.2472
2009-04-20,-3.4483
2009-04-21,8.1633
2009-04-22,0.6289
2009-04-23,1.5625
2009-04-24,-0.1538
2009-04-27,0.0
2009-04-28,0.1541
2009-04-29,2.3077
2009-04-30,-2.8571
2009-05-01,-3.5604
2009-05-04,-4.1734
2009-05-05,0.67
2009-05-06,-0.1664
2009-05-07,-12.1667
2009-05-08,16.3188
2009-05-11,-5.5465
2009-05-12,-1.209
2009-05-13,-4.021
2009-05-14,3.4608
2009-05-15,-1.9365999999999999
2009-05-18,8.079
2009-05-19,11.9601
2009-05-20,-0.1484
2009-05-21,-2.9718
2009-05-22,6.8913
2009-05-26,7.4499
2009-05-27,-4.1333
2009-05-28,0.9736
2009-05-29,9.7796
2009-06-01,-5.3952
2009-06-02,-3.3156
2009-06-03,-1.5089000000000001
2009-06-04,0.5571
2009-06-05,0.6925
2009-06-08,0.6878
2009-06-09,-3.9617
2009-06-10,-5.6899
2009-06-11,9.8039
2009-06-12,5.6319
2009-06-15,-0.6502
2009-06-16,0.2618
2009-06-17,6.5274
2009-06-18,1.2255
2009-06-19,2.3002000000000002
2009-06-22,-5.3254
2009-06-23,-0.75
2009-06-24,-0.5038
2009-06-25,2.7848
2009-06-26,9.2365
2009-06-29,-7.4408
2009-06-30,-1.0962
2009-07-01,2.3399
2009-07-02,-5.0542
2009-07-06,1.2674
2009-07-07,-0.5006
2009-07-08,-0.1258
2009-07-09,-4.0302
2009-07-10,1.4436
2009-07-13,2.5873
2009-07-14,0.0
2009-07-15,1.5131999999999999
2009-07-16,1.2422
2009-07-17,-1.4724
2009-07-20,0.8717
2009-07-21,0.0
2009-07-22,0.6173
2009-07-23,-0.8589
2009-07-24,-0.9901
2009-07-27,-1.625
2009-07-28,1.5248
2009-07-29,-0.3755
2009-07-30,-0.7538
2009-07-31,-0.5063
2009-08-03,-4.1985
2009-08-04,4.2497
2009-08-05,-4.586
2009-08-06,-3.6048
2009-08-07,11.4958
2009-08-10,-5.5901
2009-08-11,-8.8158
2009-08-12,6.6378
2009-08-13,0.6766
2009-08-14,-3.7634
2009-08-17,2.5140000000000002
2009-08-18,3.8147
2009-08-19,4.7244
2009-08-20,0.1253
2009-08-21,0.8761
2009-08-24,0.7444
2009-08-25,0.1232
2009-08-26,0.246
2009-08-27,1.3497
2009-08-28,-1.4527999999999999
2009-08-31,-0.7371
2009-09-01,1.4851
2009-09-02,-9.0244
2009-09-03,7.9088
2009-09-04,-1.4907
2009-09-08,-7.1879
2009-09-09,4.0761
2009-09-10,-4.5692
2009-09-11,0.5472
2009-09-14,1.4966
2009-09-15,-2.2788
2009-09-16,10.5624
2009-09-17,1.4888
2009-09-18,3.1785
2009-09-21,-2.2512
2009-09-22,1.8182
2009-09-23,-0.4762
2009-09-24,-0.8373
2009-09-25,-4.7045
2009-09-28,6.5823
2009-09-29,-1.5439
2009-09-30,1.5682
2009-10-01,-1.5439
2009-10-02,0.2413
2009-10-05,2.1661
2009-10-06,2.9446
2009-10-07,0.8009
2009-10-08,3.5187
2009-10-09,-1.5351
2009-10-12,0.2227
2009-10-13,3.8889
2009-10-14,1.8182
2009-10-15,-4.937
2009-10-16,-0.3315
2009-10-19,0.0
2009-10-20,-0.2217
2009-10-21,0.3333
2009-10-22,5.0941
2009-10-23,0.3161
2009-10-26,-2.521
2009-10-27,-0.8621
2009-10-28,-5.4348
2009-10-29,1.954
2009-10-30,1.3529
2009-11-02,-0.8899
2009-11-03,-0.3367
2009-11-04,-1.3514
2009-11-05,4.7945
2009-11-06,-1.7429000000000001
2009-11-09,-1.7738
2009-11-10,1.0158
2009-11-11,-0.3352
2009-11-12,-11.435
2009-11-13,5.5696
2009-11-16,3.2374
2009-11-17,0.5807
2009-11-18,-4.2725
2009-11-19,-4.5838
2009-11-20,1.0114
2009-11-23,0.0
2009-11-24,0.1252
2009-11-25,-1.5
2009-11-27,-4.9492
2009-11-30,4.1389
2009-12-01,2.6923
2009-12-02,1.2484
2009-12-03,-1.8496000000000001
2009-12-04,9.2965
2009-12-07,2.9885
2009-12-08,0.4464
2009-12-09,-2.0
2009-12-10,-0.4535
2009-12-11,1.3667
2009-12-14,1.3483
2009-12-15,3.8803
2009-12-16,1.174
2009-12-17,-0.6329
2009-12-18,5.2017
2009-12-21,-1.2109
2009-12-22,-2.6558
2009-12-23,2.3085
2009-12-24,0.6154
2009-12-28,1.7328999999999999
2009-12-29,2.7054
2009-12-30,0.0976
2009-12-31,0.8772
2010-01-04,0.0
2010-01-05,-6.8599
2010-01-06,-0.4149
2010-01-07,1.6667
2010-01-08,0.1025
2010-01-11,-2.1494
2010-01-12,-0.3138
2010-01-13,0.6296
2010-01-14,0.8342
2010-01-15,-7.4457
2010-01-19,6.5922
2010-01-20,-1.0482
2010-01-21,-5.8263
2010-01-22,-1.4623
2010-01-25,-0.2283
2010-01-26,-6.865
2010-01-27,5.0369
2010-01-28,-3.0409
2010-01-29,-4.1013
2010-02-01,3.0189
2010-02-02,0.2442
2010-02-03,-2.1924
2010-02-04,-5.9776
2010-02-05,1.5894
2010-02-08,-1.8253
2010-02-09,2.656
2010-02-10,1.8111000000000002
2010-02-11,5.7179
2010-02-12,-1.4423
2010-02-16,1.3415
2010-02-17,6.2575
2010-02-18,-1.0193
2010-02-19,-0.3432
2010-02-22,-1.837
2010-02-23,0.4678
2010-02-24,-0.1164
2010-02-25,1.5152
2010-02-26,0.0
2010-03-01,-1.7222
2010-03-02,1.285
2010-03-03,-1.0381
2010-03-04,1.2821
2010-03-05,0.8055
2010-03-08,0.5708
2010-03-09,-1.4756
2010-03-10,0.1152
2010-03-11,2.1864
2010-03-12,1.9144
2010-03-15,1.2155
2010-03-16,2.9476
2010-03-17,0.7423
2010-03-18,2.8421
2010-03-19,0.8188
2010-03-22,0.0
2010-03-23,-0.1015
2010-03-24,-0.813
2010-03-25,-0.8197
2010-03-26,0.3099
2010-03-29,2.5747
2010-03-30,-0.7028
2010-03-31,-0.1011
2010-04-01,0.5061
2010-04-05,0.7049
2010-04-06,-0.5
2010-04-07,0.402
2010-04-08,-0.7007
2010-04-09,-2.9234
2010-04-12,-2.3884
2010-04-13,-1.9149
2010-04-14,1.6269
2010-04-15,0.8538
2010-04-16,-0.5291
2010-04-19,-2.3404
2010-04-20,0.9804
2010-04-21,1.0787
2010-04-22,1.8143
2010-04-23,3.9832
2010-04-26,0.6048
2010-04-27,-3.8076
2010-04-28,-3.0208
2010-04-29,2.6853
2010-04-30,-4.8117
2010-05-03,2.1978
2010-05-04,-4.3011
2010-05-05,-0.1124
2010-05-06,-9.6738
2010-05-07,-11.5816
2010-05-10,3.5211
2010-05-11,1.9048
2010-05-12,-1.8692
2010-05-13,5.034
2010-05-14,-0.1295
2010-05-17,-2.7237
2010-05-18,-1.7332999999999998
2010-05-19,-0.5427
2010-05-20,-6.5484
2010-05-21,-4.2336
2010-05-24,-1.2195
2010-05-25,-1.8519
2010-05-26,-0.3145
2010-05-27,3.4699999999999998
2010-05-28,0.7622
2010-06-01,3.0257
2010-06-02,7.6358
2010-06-03,2.1828
2010-06-04,-5.741
2010-06-07,-1.2748
2010-06-08,1.5782
2010-06-09,0.9887
2010-06-10,6.4336
2010-06-11,1.9710999999999999
2010-06-14,-1.0309
2010-06-15,5.3385
2010-06-16,-2.7194000000000003
2010-06-17,-0.5083
2010-06-18,1.2771
2010-06-21,-4.1614
2010-06-22,-2.5
2010-06-23,-1.2146
2010-06-24,-1.6393
2010-06-25,-0.5556
2010-06-28,-2.2346
2010-06-29,-4.1429
2010-06-30,-3.1297
2010-07-01,6.0
2010-07-02,2.0319
2010-07-06,-0.9957
2010-07-07,4.5977
2010-07-08,-0.9615
2010-07-09,-0.6935
2010-07-12,-2.3743
2010-07-13,6.5808
2010-07-14,0.8054
2010-07-15,-1.7309999999999999
2010-07-16,-5.4201
2010-07-19,3.5817
2010-07-20,4.8408999999999995
2010-07-21,-4.2216
2010-07-22,2.7548
2010-07-23,3.0831
2010-07-26,1.3004
2010-07-27,-0.2567
2010-07-28,-5.7915
2010-07-29,-2.5956
2010-07-30,-0.8415
2010-08-02,2.5460000000000003
2010-08-03,-2.6207000000000003
2010-08-04,0.5666
2010-08-05,-0.4225
2010-08-06,5.6577
2010-08-09,-1.2048
2010-08-10,-0.6775
2010-08-11,-4.7749
2010-08-12,0.0
2010-08-13,5.5874
2010-08-16,8.2768
2010-08-17,4.6366
2010-08-18,-4.3114
2010-08-19,-10.6383
2010-08-20,-0.9804
2010-08-23,3.2532
2010-08-24,-2.1918
2010-08-25,1.4006
2010-08-26,0.4144
2010-08-27,6.3274
2010-08-30,1.5524
2010-08-31,0.2548
2010-09-01,2.7954
2010-09-02,-0.9889
2010-09-03,-0.1248
2010-09-07,0.375
2010-09-08,3.9851
2010-09-09,2.6347
2010-09-10,1.6336
2010-09-13,3.9036
2010-09-14,-0.5525
2010-09-15,1.3333
2010-09-16,0.9868
2010-09-17,2.3887
2010-09-20,5.4083
2010-09-21,-3.7223
2010-09-22,-1.1494
2010-09-23,-0.4228
2010-09-24,-3.9278
2010-09-27,3.0939
2010-09-28,0.7503
2010-09-29,-1.0638
2010-09-30,-0.2151
2010-10-01,1.5086
2010-10-04,-1.8047
2010-10-05,2.4865
2010-10-06,1.1602999999999999
2010-10-07,-2.0855
2010-10-08,1.5974
2010-10-11,-1.4675
2010-10-12,0.5319
2010-10-13,0.7407
2010-10-14,-0.3151
2010-10-15,0.7376
2010-10-18,1.569
2010-10-19,-5.0463
2010-10-20,0.0
2010-10-21,-0.2169
2010-10-22,3.9130000000000003
2010-10-25,0.9414
2010-10-26,1.5544
2010-10-27,-1.6327
2010-10-28,3.4232
2010-10-29,4.3129
2010-11-01,-2.8846
2010-11-02,5.8416
2010-11-03,1.7774
2010-11-04,2.7574
2010-11-05,-5.9033999999999995
2010-11-08,3.2319
2010-11-09,1.105
2010-11-10,2.8233
2010-11-11,-2.8344
2010-11-12,-1.9143
2010-11-15,-3.9032999999999998
2010-11-16,-6.383
2010-11-17,-1.343
2010-11-18,2.199
2010-11-19,-1.127
2010-11-22,2.0725
2010-11-23,-0.203
2010-11-24,1.8311
2010-11-26,-0.6993
2010-11-29,-1.7103000000000002
2010-11-30,-2.2518000000000002
2010-12-01,1.0471
2010-12-02,3.6269
2010-12-03,5.2
2010-12-06,1.8061
2010-12-07,2.4276
2010-12-08,4.2844
2010-12-09,3.5839
2010-12-10,-0.3376
2010-12-13,-7.1973
2010-12-14,3.3759
2010-12-15,0.5296
2010-12-16,1.4047
2010-12-17,4.2424
2010-12-20,6.6445
2010-12-21,-7.9439
2010-12-22,-6.4298
2010-12-23,-2.0796
2010-12-27,-1.8467
2010-12-28,1.9755
2010-12-29,0.738
2010-12-30,2.7473
2010-12-31,1.5152
2011-01-03,3.4241
2011-01-04,-1.4431
2011-01-05,1.5504
2011-01-06,1.9508
2011-01-07,1.1647
2011-01-10,-4.0296
2011-01-11,1.5424
2011-01-12,2.3629
2011-01-13,-5.5235
2011-01-14,0.5236
2011-01-18,4.8611
2011-01-19,-8.5265
2011-01-20,-2.0814
2011-01-21,1.5712000000000002
2011-01-24,-0.9099
2011-01-25,-3.214
2011-01-26,3.0361
2011-01-27,-0.6446
2011-01-28,-8.2484
2011-01-31,0.8081
2011-02-01,6.9138
2011-02-02,-0.3749
2011-02-03,-3.4807
2011-02-04,-3.6062
2011-02-07,4.9545
2011-02-08,0.6744
2011-02-09,1.6268
2011-02-10,3.9548
2011-02-11,-1.5399
2011-02-14,6.8077
2011-02-15,1.292
2011-02-16,3.6565
2011-02-17,-0.9024
2011-02-18,0.1656
2011-02-22,1.8182
2011-02-23,-0.6494
2011-02-24,-2.1242
2011-02-25,-0.0835
2011-02-28,-4.3442
2011-03-01,-0.262
2011-03-02,-0.7005
2011-03-03,5.9965
2011-03-04,0.0
2011-03-07,1.6639
2011-03-08,8.5106
2011-03-09,0.0754
2011-03-10,-3.9186
2011-03-11,7.7647
2011-03-14,5.2402
2011-03-15,-1.3831
2011-03-16,-0.561
2011-03-17,0.7757
2011-03-18,1.1896
2011-03-21,-3.1812
2011-03-22,0.2143
2011-03-23,0.1426
2011-03-24,-0.5694
2011-03-25,0.1432
2011-03-28,1.5726
2011-03-29,-0.7037
2011-03-30,0.0
2011-03-31,3.2601
2011-04-01,-2.1963
2011-04-04,0.0702
2011-04-05,2.5947
2011-04-06,0.0
2011-04-07,-0.8886
2011-04-08,-0.6207
2011-04-11,0.1388
2011-04-12,0.4158
2011-04-13,0.138
2011-04-14,-0.2068
2011-04-15,2.7624
2011-04-18,-0.9409
2011-04-19,1.7639
2011-04-20,1.2
2011-04-21,0.3953
2011-04-25,-1.5748
2011-04-26,-1.5333
2011-04-27,-1.2864
2011-04-28,1.7833
2011-04-29,5.6604
2011-05-02,-2.2959
2011-05-03,-2.0235
2011-05-04,1.3324
2011-05-05,-2.7613
2011-05-06,17.4442
2011-05-09,4.7783999999999995
2011-05-10,0.1648
2011-05-11,7.186
2011-05-12,-8.1372
2011-05-13,-3.3983
2011-05-16,-0.173
2011-05-17,0.0
2011-05-18,2.773
2011-05-19,-0.2811
2011-05-20,-1.5784
2011-05-23,-3.8373
2011-05-24,-0.7743
2011-05-25,2.0408
2011-05-26,1.1176
2011-05-27,0.349
2011-05-31,-2.6087
2011-06-01,-4.2857
2011-06-02,-0.4353
2011-06-03,-2.4984
2011-06-06,-1.9218
2011-06-07,3.7884
2011-06-08,-1.2587
2011-06-09,1.9758
2011-06-10,-2.375
2011-06-13,2.1767
2011-06-14,5.0125
2011-06-15,-1.0143
2011-06-16,2.5919
2011-06-17,-7.4618
2011-06-20,0.9524
2011-06-21,6.6038
2011-06-22,-0.177
2011-06-23,1.0638
2011-06-24,-0.7018
2011-06-27,1.7668
2011-06-28,2.1412
2011-06-29,-2.3796
2011-06-30,1.509
2011-07-01,-0.9148
2011-07-05,-0.4616
2011-07-06,0.4058
2011-07-07,1.9053
2011-07-08,-0.5099
2011-07-11,-3.4737999999999998
2011-07-12,-1.6519
2011-07-13,4.0192
2011-07-14,-5.075
2011-07-15,1.8226
2011-07-18,-0.9547
2011-07-19,9.4578
2011-07-20,-1.1558
2011-07-21,-1.2248999999999999
2011-07-22,-1.9729
2011-07-25,-2.6452
2011-07-26,-3.1305
2011-07-27,-0.6707
2011-07-28,0.9822
2011-07-29,-0.7903
2011-08-01,-1.9607999999999999
2011-08-02,-1.125
2011-08-03,0.9482
2011-08-04,-6.4496
2011-08-05,-2.9451
2011-08-08,-10.6897
2011-08-09,3.2432
2011-08-10,-6.1331
2011-08-11,8.2072
2011-08-12,-1.1046
2011-08-15,0.6701
2011-08-16,-1.1834
2011-08-17,-6.5120000000000005
2011-08-18,-8.2466
2011-08-19,-2.7051
2011-08-22,2.7803
2011-08-23,7.0681
2011-08-24,7.335
2011-08-25,-5.8466000000000005
2011-08-26,9.1129
2011-08-29,14.0429
2011-08-30,1.685
2011-08-31,1.0835
2011-09-01,-3.5309
2011-09-02,-1.3072
2011-09-06,-1.7881
2011-09-07,8.4963
2011-09-08,-6.1529
2011-09-09,-5.8278
2011-09-12,6.1181
2011-09-13,-1.1928
2011-09-14,0.0671
2011-09-15,0.067
2011-09-16,0.4689
2011-09-19,-1.8667
2011-09-20,-5.0951
2011-09-21,-7.1582
2011-09-22,-1.9275
2011-09-23,0.9434
2011-09-26,0.7009
2011-09-27,2.8616
2011-09-28,-3.0075
2011-09-29,-1.3953
2011-09-30,1.3365
2011-10-03,-9.542300000000001
2011-10-04,18.9537
2011-10-05,2.6676
2011-10-06,3.5112
2011-10-07,-3.3243
2011-10-10,4.7719000000000005
2011-10-11,-1.0047
2011-10-12,4.3302
2011-10-13,0.5837
2011-10-14,5.158
2011-10-17,-9.9326
2011-10-18,4.0163
2011-10-19,-4.712
2011-10-20,1.0989
2011-10-21,5.5027
2011-10-24,4.3142
2011-10-25,-7.7778
2011-10-26,0.9371
2011-10-27,7.4271
2011-10-28,0.6173
2011-10-31,-2.6994
2011-11-01,-8.0076
2011-11-02,0.6854
2011-11-03,6.7393
2011-11-04,2.6786
2011-11-07,0.559
2011-11-08,1.2353
2011-11-09,-6.6504
2011-11-10,2.7451
2011-11-11,4.6438
2011-11-14,-0.1824
2011-11-15,0.6699
2011-11-16,-1.1494
2011-11-17,-3.06
2011-11-18,-2.2096
2011-11-21,-3.4215999999999998
