ticker,RELI US Equity
2017-08-18,-28.5714
2017-08-21,-30.0
2017-08-24,0.0
2017-08-28,42.8571
2017-08-29,0.0
2017-08-30,-30.0
2017-09-15,7.1429
2017-09-18,6.6667
2017-09-28,12.5
2017-10-02,-11.1111
2017-10-06,-30.0
2017-10-09,18.9286
2017-10-10,-51.952
2017-10-11,-6.25
2017-10-12,-16.6667
2017-10-13,20.0
2017-10-17,-50.0
2017-10-18,33.3333
2017-10-19,35.0
2017-10-20,9.6296
2017-10-23,-32.4324
2017-10-24,-35.0
2017-10-25,-15.3846
2017-10-26,-19.0909
2017-10-30,-10.1124
2017-10-31,-6.25
2017-11-01,13.3333
2017-11-02,-16.4706
2017-11-03,-15.493
2017-11-06,8.3333
2017-11-07,-15.3846
2017-11-08,1.8182
2017-11-09,-1.6429
2017-11-10,-27.3784
2017-11-13,-25.0
2017-11-14,16.6667
2017-11-15,-28.5714
2017-11-16,128.0
2017-11-17,-40.3509
2017-11-20,-11.7647
2017-11-21,23.3333
2017-11-22,-8.1081
2017-11-24,2.9412000000000003
2017-11-27,2.8571
2017-11-28,-16.6667
2017-11-29,-1.3333
2017-11-30,-2.027
2017-12-01,3.4483
2017-12-04,-3.3333
2017-12-05,-3.4483
2017-12-06,0.0
2017-12-07,-3.5714
2017-12-08,9.2593
2017-12-11,1.6949
2017-12-12,-3.3333
2017-12-13,0.0
2017-12-14,-13.7931
2017-12-15,-8.0
2017-12-18,0.0
2017-12-19,-1.4783
2017-12-20,5.9135
2017-12-21,33.3333
2017-12-22,-21.875
2017-12-26,4.0
2017-12-27,7.6923
2017-12-28,-17.8571
2017-12-29,0.0
2018-01-02,8.6957
2018-01-03,24.0
2018-01-04,0.0
2018-01-05,0.0
2018-01-08,0.0
2018-01-10,9.6774
2018-01-11,23.5294
2018-01-12,66.6667
2018-01-16,-10.0
2018-01-17,-1.5873
2018-01-18,-3.2258
2018-01-19,-20.0
2018-01-22,22.9167
2018-01-23,1.6949
2018-01-24,-16.6667
2018-01-25,0.0
2018-01-26,-10.0
2018-01-29,13.3333
2018-01-30,-1.9607999999999999
2018-01-31,0.0
2018-02-01,0.0
2018-02-02,-14.0
2018-02-05,-11.6279
2018-02-07,26.3158
2018-02-08,35.4167
2018-02-12,0.0
2018-02-20,-40.0
2018-02-21,43.5897
2018-02-22,-10.7143
2018-02-26,-24.0
2018-02-27,23.6842
2018-03-01,-6.383
2018-03-02,59.0909
2018-03-05,-14.2857
2018-03-06,0.0
2018-03-08,-31.6667
2018-03-09,-2.439
2018-03-13,-5.0
2018-03-23,31.5789
2018-03-28,-20.0
2018-04-02,45.0
2018-04-03,-6.7241
2018-04-05,5.3604
2018-04-09,282.4561
2018-04-10,0.9174
2018-04-11,-23.1818
2018-04-12,24.2604
2018-04-13,-4.7619
2018-04-16,20.0
2018-04-17,-16.25
2018-04-18,9.4527
2018-04-19,-9.5455
2018-04-20,0.5025
2018-04-23,-0.5
2018-04-24,5.5276
2018-04-25,-5.2381
2018-04-26,25.1256
2018-04-27,-8.0321
2018-04-30,5.6769
2018-05-01,-16.1157
2018-05-02,18.7192
2018-05-03,-0.8299
2018-05-04,-3.7657
2018-05-07,0.0
2018-05-08,0.0
2018-05-09,4.3478
2018-05-10,8.3333
2018-05-11,-3.8462
2018-05-14,3.6
2018-05-15,-7.3359
2018-05-16,-4.1667
2018-05-17,1.7391
2018-05-18,2.5641
2018-05-21,-8.3333
2018-05-22,8.1818
2018-05-23,0.4202
2018-05-24,0.0
2018-05-25,-16.318
2018-05-29,0.0
2018-05-30,-25.0
2018-05-31,16.6667
2018-06-01,-2.8571
2018-06-04,5.8824
2018-06-05,0.0
2018-06-06,2.7778
2018-06-07,8.1081
2018-06-08,0.0
2018-06-12,0.0
2018-06-13,14.5
2018-06-14,0.0
2018-06-15,4.8035
2018-06-19,-8.3333
2018-06-20,-31.3636
2018-06-21,45.6954
2018-06-22,0.0
2018-06-25,0.0
2018-06-26,0.0
2018-06-27,-14.0909
2018-06-28,-1.0582
2018-06-29,16.8984
2018-07-02,0.6404
2018-07-03,0.0
2018-07-05,4.5455
2018-07-13,-21.7391
2018-07-16,-13.8889
2018-07-19,-3.2258
2018-07-20,-56.6667
2018-07-23,29.2308
2018-07-24,-16.6667
2018-07-25,24.2857
2018-07-26,-17.2414
2018-07-27,23.6111
2018-07-30,4.4944
2018-07-31,-4.3011
2018-08-01,-38.2022
2018-08-02,0.0
2018-08-03,0.0
2018-08-06,-3.8182
2018-08-07,66.3516
2018-08-08,-37.5
2018-08-09,56.3636
2018-08-10,-32.5581
2018-08-13,18.9655
2018-08-14,-5.7971
2018-08-15,-7.6923
2018-08-16,0.0
2018-08-17,20.0
2018-08-20,-11.1111
2018-08-21,7.8125
2018-08-22,-1.4493
2018-08-23,-14.7059
2018-08-24,6.8966
2018-08-27,4.8387
2018-08-28,0.0
2018-08-29,-7.6923
2018-08-30,6.6667
2018-08-31,0.0
2018-09-04,0.0
2018-09-05,6.25
2018-09-07,20.5882
2018-09-10,3.6585
2018-09-12,5.8824
2018-09-14,0.0
2018-09-18,-5.5556
2018-09-19,5.8824
2018-09-20,-3.3333
2018-09-21,-9.1954
2018-09-24,172.1519
2018-09-25,-10.2326
2018-09-26,-24.8705
2018-09-27,86.2069
2018-09-28,0.0
2018-10-01,24.7222
2018-10-02,-3.4892
2018-10-03,-19.3846
2018-10-04,3.0534
2018-10-05,9.2593
2018-10-08,-1.0847
2018-10-09,143.3173
2018-10-10,12.5352
2018-10-11,1.5019
2018-10-12,-14.18
2018-10-15,28.6638
2018-10-16,10.9045
2018-10-17,-30.5241
2018-10-18,12.3188
2018-10-19,4.5161
2018-10-22,-25.9259
2018-10-23,36.6667
2018-10-24,-15.128
2018-10-25,-3.7287
2018-10-26,-10.4478
2018-10-29,2.1667
2018-10-30,1.1419
2018-10-31,20.9677
2018-11-01,4.9333
2018-11-02,-2.1601
2018-11-05,-0.2597
2018-11-06,-7.5521
2018-11-07,-8.4507
2018-11-08,13.0769
2018-11-09,6.1224
2018-11-12,8.9744
2018-11-13,5.8824
2018-11-14,95.6667
2018-11-15,24.594
2018-11-16,13.9419
2018-11-19,-24.0
2018-11-20,-5.2632
2018-11-21,-0.0556
2018-11-23,9.2273
2018-11-26,-18.5751
2018-11-27,-10.625
2018-11-28,22.3776
2018-11-29,28.5714
2018-11-30,-21.0889
2018-12-03,24.4438
2018-12-04,-9.4365
2018-12-06,-21.2894
2018-12-07,-1.5873
2018-12-10,-0.6452
2018-12-11,-2.6623
2018-12-12,23.3489
2018-12-13,5.2731
2018-12-14,-1.2073
2018-12-17,-4.0562
2018-12-18,0.271
2018-12-19,-29.1892
2018-12-20,-19.8473
2018-12-21,44.1905
2018-12-24,-0.2642
2018-12-26,15.0662
2018-12-27,3.5971
2018-12-28,10.5556
2018-12-31,-12.0603
2019-01-02,-11.4286
2019-01-03,2.4516
2019-01-04,10.1385
2019-01-07,-7.3756
2019-01-08,3.3951000000000002
2019-01-09,4.4776
2019-01-10,-0.5714
2019-01-11,14.8851
2019-01-14,-0.9505
2019-01-15,-14.1414
2019-01-16,-5.2824
2019-01-17,33.5238
2019-01-18,-6.9767
2019-01-22,-1.0
2019-01-23,5.6162
2019-01-24,-6.7999
2019-01-25,-3.0785
2019-01-28,-2.6919
2019-01-29,-2.0755
2019-01-30,11.8611
2019-01-31,4.296
2019-02-01,-4.5238
2019-02-04,-5.2369
2019-02-05,-8.0395
2019-02-06,-1.2734
2019-02-07,9.5652
2019-02-08,-15.3439
2019-02-11,-1.05
2019-02-12,-14.7297
2019-02-13,7.0037
2019-02-14,2.1079
2019-02-15,-10.2373
2019-02-19,0.6042
2019-02-20,3.6036
2019-02-21,4.3478
2019-02-22,-1.4583
2019-02-25,0.4228
2019-02-26,3.8596
2019-02-27,3.3784
2019-02-28,10.4575
2019-03-01,2.071
2019-03-04,6.4928
2019-03-05,6.1513
2019-03-06,7.5256
2019-03-07,2.5396
2019-03-08,-7.907
2019-03-11,-1.5152
2019-03-12,-0.359
2019-03-13,2.4189
2019-03-14,-2.5126
2019-03-15,-0.7732
2019-03-18,-11.6883
2019-03-19,-1.1764999999999999
2019-03-20,9.5238
2019-03-21,-19.5652
2019-03-22,0.0
2019-03-25,7.2973
2019-03-26,1.0705
2019-03-27,-5.6075
2019-03-28,8.2508
2019-03-29,0.0
2019-04-01,-4.878
2019-04-02,-3.8462
2019-04-03,8.6667
2019-04-04,-7.9755
2019-04-05,6.2
2019-04-08,-0.5248
2019-04-09,0.9693
2019-04-10,0.0
2019-04-11,-6.25
2019-04-12,0.0
2019-04-15,-8.6667
2019-04-16,8.2117
2019-04-17,-6.9815000000000005
2019-04-18,0.7252
2019-04-22,-6.6955
2019-04-23,8.7963
2019-04-24,-0.7801
2019-04-25,1.9299
2019-04-26,3.0856
2019-04-29,14.966
2019-04-30,3.9704
2019-05-01,-0.461
2019-05-02,-12.5214
2019-05-03,-13.7255
2019-05-06,14.1667
2019-05-07,-0.4645
2019-05-08,6.6667
2019-05-09,-0.0625
2019-05-10,-6.8168
2019-05-13,-1.0067
2019-05-14,-5.0847
2019-05-15,-9.0
2019-05-16,15.7771
2019-05-17,-8.4746
2019-05-20,6.6667
2019-05-21,-3.5417
2019-05-22,-4.8956
2019-05-23,9.0083
2019-05-24,-2.7778
2019-05-28,2.7857
2019-05-29,-0.9034
2019-05-30,-1.8233000000000001
2019-05-31,-0.2143
2019-06-03,-0.2112
2019-06-04,-1.0796000000000001
2019-06-05,-3.417
2019-06-06,1.3605
2019-06-07,5.9259
2019-06-10,-2.0979
2019-06-11,2.0714
2019-06-12,4.9685
2019-06-13,-0.5
2019-06-14,-7.7052
2019-06-17,-8.8203
2019-06-18,0.2389
2019-06-19,3.2566
2019-06-20,-4.6154
2019-06-21,8.871
2019-06-24,2.4444
2019-06-25,-2.3861
2019-06-26,-0.6889
2019-06-27,-0.7981
2019-06-28,-1.2782
2019-07-01,-4.7982
2019-07-02,5.04
2019-07-03,6.626
2019-07-05,-11.0714
2019-07-08,-2.008
2019-07-09,14.7541
2019-07-10,-0.0714
2019-07-11,15.94
2019-07-12,1.6954
2019-07-15,0.9094
2019-07-16,-2.9859
2019-07-17,5.2762
2019-07-18,11.7647
2019-07-19,-8.9474
2019-07-22,-1.7341
2019-07-23,0.0
2019-07-24,-2.1765
2019-07-25,5.2315
2019-07-26,-4.3571
2019-07-29,3.062
2019-07-30,-9.6812
2019-07-31,5.905
2019-08-01,-15.2121
2019-08-02,14.2959
2019-08-05,1.3133
2019-08-06,-4.6296
2019-08-07,5.5016
2019-08-08,-7.9755
2019-08-09,11.8667
2019-08-12,-11.7998
2019-08-13,-11.4865
2019-08-14,19.2748
2019-08-15,5.6
2019-08-16,-1.4618
2019-08-19,-2.2068
2019-08-20,8.7421
2019-08-21,-7.461
2019-08-22,0.6813
2019-08-23,-6.8223
2019-08-26,16.5889
2019-08-27,-9.5429
2019-08-28,1.0739
2019-08-29,3.125
2019-08-30,5.3333
2019-09-03,-7.5374
2019-09-04,5.7872
2019-09-05,1.5
2019-09-06,7.0994
2019-09-09,8.171
2019-09-10,-13.8069
2019-09-11,4.4689
2019-09-12,13.8889
2019-09-13,-9.7073
2019-09-16,1.8368
2019-09-17,16.7109
2019-09-18,-12.5
2019-09-19,-1.2987
2019-09-20,-0.9868
2019-09-23,-1.6319
2019-09-24,-6.7844999999999995
2019-09-25,15.942
2019-09-26,-7.45
2019-09-27,-0.2161
2019-09-30,-4.6291
2019-10-01,10.7011
2019-10-02,2.5641
2019-10-03,1.6
2019-10-04,-7.6339
2019-10-07,6.5598
2019-10-08,5.6
2019-10-09,-6.25
2019-10-10,1.0101
2019-10-11,8.75
2019-10-14,-0.6437
2019-10-15,3.7483
2019-10-16,-2.3372
2019-10-17,0.475
2019-10-18,2.0
2019-10-21,-3.1083
2019-10-22,14.9362
2019-10-23,-2.1577
2019-10-24,-0.4532
2019-10-25,-1.2777
2019-10-28,2.9589
2019-10-29,3.0719
2019-10-30,16.6275
2019-10-31,-2.4882
2019-11-01,3.4138
2019-11-04,-1.9673
2019-11-05,-5.0313
2019-11-06,11.0283
2019-11-07,1.2903
2019-11-08,8.2166
2019-11-11,5.9447
2019-11-12,-8.25
2019-11-13,11.2322
2019-11-14,-4.4638
2019-11-15,-5.1259
2019-11-18,-10.3733
2019-11-19,-16.2378
2019-11-20,-2.0
2019-11-21,8.1633
2019-11-22,0.3396
2019-11-25,-5.9797
2019-11-26,15.92
2019-11-27,-5.107
2019-11-29,6.0567
2019-12-02,-3.9965
2019-12-03,-10.7143
2019-12-04,11.92
2019-12-05,6.2359
2019-12-06,0.4212
2019-12-09,-8.7521
2019-12-10,-4.5434
2019-12-11,8.8462
2019-12-12,7.7739
2019-12-13,-3.9462
2019-12-16,-3.5718
2019-12-17,1.5575
2019-12-18,2.832
2019-12-19,6.7706
2019-12-20,-4.4444
2019-12-23,1.3289
2019-12-24,1.6066
2019-12-26,-7.2281
2019-12-27,4.3478
2019-12-30,1.6667
2019-12-31,8.1967
2020-01-02,2.5455
2020-01-03,8.747
2020-01-06,8.6413
2020-01-07,-4.9525
2020-01-08,5.2105
2020-01-09,-2.3887
2020-01-10,-1.3453
2020-01-13,3.8701
2020-01-14,22.5056
2020-01-15,6.1441
2020-01-16,19.2308
2020-01-17,15.3226
2020-01-21,5.7343
2020-01-22,7.1429
2020-01-23,7.4074
2020-01-24,4.023
2020-01-27,-2.7624
2020-01-28,0.0
2020-01-29,-10.2273
2020-01-30,-7.2785
2020-01-31,9.6109
2020-02-03,-0.3612
2020-02-04,7.75
2020-02-05,-5.5684000000000005
2020-02-06,4.4226
2020-02-07,-5.8824
2020-02-10,0.0
2020-02-11,-10.0
2020-02-12,-5.5556
2020-02-13,7.3529
2020-02-14,6.8493
2020-02-18,4.1923
2020-02-19,-1.8519
2020-02-20,2.7894
2020-02-21,-3.4029
2020-02-24,-9.0909
2020-02-25,-11.1111
2020-02-26,7.8125
2020-02-27,2.1739
2020-02-28,-5.4965
2020-03-02,2.0638
2020-03-03,-4.4118
2020-03-04,2.6923
2020-03-05,-9.3633
2020-03-06,-19.0083
2020-03-09,-18.3673
2020-03-10,37.5
2020-03-11,-16.3818
2020-03-12,-17.3733
2020-03-13,1.3158
2020-03-16,-1.2987
2020-03-17,-7.2566
2020-03-18,-31.9004
2020-03-19,56.25
2020-03-20,4.0
2020-03-23,-19.8654
2020-03-24,11.991
2020-03-25,7.0
2020-03-26,-16.6889
2020-03-27,4.6474
2020-03-30,-13.17
2020-03-31,8.5714
2020-04-01,13.6777
2020-04-02,-7.1163
2020-04-03,1.5385
2020-04-06,5.7576
2020-04-07,0.2865
2020-04-08,-7.1429
2020-04-09,-3.0769
2020-04-13,3.7937
2020-04-14,1.774
2020-04-15,0.9767
2020-04-16,4.1369
2020-04-17,13.0323
2020-04-20,9.987400000000001
2020-04-21,-0.2299
2020-04-22,-11.7512
2020-04-23,-1.5666
2020-04-24,-1.9893999999999998
2020-04-27,5.548
2020-04-28,-2.5897
2020-04-29,-2.6059
2020-04-30,0.0
2020-05-01,-2.8649
2020-05-04,-2.6155
2020-05-05,-8.642900000000001
2020-05-06,6.1767
2020-05-07,3.8292
2020-05-08,-4.3972
2020-05-11,-2.1068
2020-05-12,-3.0009
2020-05-13,1.3437000000000001
2020-05-14,3.9161
2020-05-15,1.1869
2020-05-18,-7.7713
2020-05-19,4.6105
2020-05-20,-1.2234
2020-05-21,-3.3003
2020-05-22,1.7979
2020-05-26,0.0313
2020-05-27,6.25
2020-05-28,0.0
2020-05-29,-8.8235
2020-06-01,-8.0645
2020-06-02,-5.2632
2020-06-03,6.4815
2020-06-04,-9.5652
2020-06-05,-11.538499999999999
2020-06-08,-14.2826
2020-06-09,3.9817
2020-06-10,0.0
2020-06-11,-3.7073
2020-06-12,26.3931
2020-06-15,-15.8317
2020-06-16,1.619
2020-06-17,-6.373
2020-06-18,-1.6517
2020-06-19,9.3639
2020-06-22,7.0265
2020-06-23,15.8152
2020-06-24,-2.4308
2020-06-25,-20.7387
2020-06-26,-1.9417
2020-06-29,-8.6634
2020-06-30,2.5745
2020-07-01,1.4003
2020-07-02,-1.1464
2020-07-06,10.7011
2020-07-07,-8.4048
2020-07-08,14.2709
2020-07-09,-9.3926
2020-07-10,-0.2787
2020-07-13,-0.2014
2020-07-14,-4.2381
2020-07-15,4.7945
2020-07-16,-4.4746
2020-07-17,5.2105
2020-07-20,-4.9525
2020-07-21,-2.6316
2020-07-22,-4.0541
2020-07-23,-1.4085
2020-07-24,0.0
2020-07-27,-9.7143
2020-07-28,7.4367
2020-07-29,-5.7437000000000005
2020-07-30,-4.6875
2020-07-31,4.8525
