ticker,HSII US Equity
2000-05-23,-0.4942
2000-05-24,1.9868000000000001
2000-05-25,-3.2468
2000-05-26,2.349
2000-05-30,3.6066000000000003
2000-05-31,3.9557
2000-06-01,0.7991
2000-06-02,4.4923
2000-06-05,-2.9624
2000-06-06,0.6701
2000-06-07,2.6627
2000-06-08,2.5937
2000-06-09,3.1601
2000-06-12,-0.6127
2000-06-13,0.9589
2000-06-14,-1.3569
2000-06-15,2.3384
2000-06-16,-1.4785
2000-06-19,2.5921
2000-06-20,6.117
2000-06-21,1.3784
2000-06-22,5.1916
2000-06-23,7.168
2000-06-26,-1.3158
2000-06-27,1.1111
2000-06-28,4.8352
2000-06-29,2.5157
2000-06-30,3.2720000000000002
2000-07-03,-1.7822
2000-07-05,-4.6371
2000-07-06,-0.2114
2000-07-07,0.0
2000-07-10,-1.9068
2000-07-11,3.8877
2000-07-12,2.7027
2000-07-13,3.1377
2000-07-14,7.5074
2000-07-17,2.1451000000000002
2000-07-18,-1.6979
2000-07-19,1.1818
2000-07-20,6.3792
2000-07-21,-2.027
2000-07-24,-1.7241
2000-07-25,1.1404
2000-07-26,1.0408
2000-07-27,-4.5494
2000-07-28,-5.2158
2000-07-31,1.7078
2000-08-01,-0.0933
2000-08-02,4.5752
2000-08-03,3.2143
2000-08-04,-3.8062
2000-08-07,0.3597
2000-08-08,1.4337
2000-08-09,0.7067
2000-08-10,-4.9123
2000-08-11,-5.1661
2000-08-14,1.2646
2000-08-15,-5.4755
2000-08-16,2.0325
2000-08-17,1.992
2000-08-18,-5.4688
2000-08-21,-4.3388
2000-08-22,0.108
2000-08-23,-0.3236
2000-08-24,-0.8658
2000-08-25,-0.4367
2000-08-28,5.4825
2000-08-29,-1.6632
2000-08-30,-2.0085
2000-08-31,0.3236
2000-09-01,-0.2151
2000-09-05,-2.9095
2000-09-06,-0.5549
2000-09-07,1.5625
2000-09-08,-6.4835
2000-09-11,-7.4031
2000-09-12,-12.0558
2000-09-13,12.1212
2000-09-14,-1.0296
2000-09-15,-0.3901
2000-09-18,-1.1749
2000-09-19,-1.5852
2000-09-20,-1.2081
2000-09-21,5.9783
2000-09-22,-2.5641
2000-09-25,-5.2632
2000-09-26,-0.2778
2000-09-27,6.2674
2000-09-28,4.0629
2000-09-29,3.5263999999999998
2000-10-02,-5.8394
2000-10-03,-2.9716
2000-10-04,0.9321
2000-10-05,1.0554
2000-10-06,-1.5666
2000-10-09,-2.9177999999999997
2000-10-10,-8.3333
2000-10-11,-1.6393
2000-10-12,-2.5379
2000-10-13,9.9106
2000-10-16,3.2532
2000-10-17,-9.1781
2000-10-18,-3.0166
2000-10-19,4.6655999999999995
2000-10-20,2.2288
2000-10-23,6.1047
2000-10-24,4.3836
2000-10-25,5.1181
2000-10-26,-1.623
2000-10-27,-0.6345
2000-10-30,1.1494
2000-10-31,24.8737
2000-11-01,-2.9323
2000-11-02,-1.4583
2000-11-03,1.2685
2000-11-06,-0.2088
2000-11-07,-3.1381
2000-11-08,-3.4557
2000-11-09,-0.8949
2000-11-10,-5.6433
2000-11-13,-0.4785
2000-11-14,2.6442
2000-11-15,1.4637
2000-11-16,-5.4818
2000-11-17,5.9829
2000-11-20,1.3825
2000-11-21,2.5
2000-11-22,-4.7672
2000-11-24,0.5821
2000-11-27,-3.7037
2000-11-28,-1.9231
2000-11-29,0.0
2000-11-30,-2.9412000000000003
2000-12-01,-3.0303
2000-12-04,0.0977
2000-12-05,-2.6992000000000003
2000-12-06,-5.2139
2000-12-07,-4.5134
2000-12-08,5.3176
2000-12-11,-10.2384
2000-12-12,-12.5
2000-12-13,8.9286
2000-12-14,-4.2623
2000-12-15,-3.4247
2000-12-18,-1.2411
2000-12-19,4.0844
2000-12-20,-2.3717
2000-12-21,6.0071
2000-12-22,6.8333
2000-12-26,-0.468
2000-12-27,-1.4107
2000-12-28,6.8362
2000-12-29,0.1488
2001-01-02,-11.4413
2001-01-03,11.5772
2001-01-04,2.406
2001-01-05,-6.7548
2001-01-08,0.7874
2001-01-09,-0.4688
2001-01-10,2.6688
2001-01-11,6.7278
2001-01-12,-8.8825
2001-01-16,0.1572
2001-01-17,8.0063
2001-01-18,-9.3023
2001-01-19,0.4808
2001-01-22,0.1595
2001-01-23,-0.6369
2001-01-24,-2.5641
2001-01-25,-0.3289
2001-01-26,0.33
2001-01-29,6.25
2001-01-30,-1.8576000000000001
2001-01-31,-4.2587
2001-02-01,-6.0956
2001-02-02,-4.9123
2001-02-05,6.0886
2001-02-06,-4.0
2001-02-07,-6.5217
2001-02-08,-1.5504
2001-02-09,-1.7717
2001-02-12,6.6132
2001-02-13,8.2707
2001-02-14,-2.7344
2001-02-15,14.5917
2001-02-16,-1.4019
2001-02-20,-1.1058
2001-02-21,-5.4313
2001-02-22,1.6892
2001-02-23,-1.9933999999999998
2001-02-26,-0.678
2001-02-27,-4.6075
2001-02-28,-5.3667
2001-03-01,6.8053
2001-03-02,2.3009
2001-03-05,-1.0381
2001-03-06,-1.7483
2001-03-07,-3.2028
2001-03-08,4.2279
2001-03-09,-6.1728
2001-03-12,-3.5714
2001-03-13,-0.3899
2001-03-14,-1.1742
2001-03-15,1.7822
2001-03-16,-11.6732
2001-03-19,0.2203
2001-03-20,0.2198
2001-03-21,-1.9737
2001-03-22,-4.2506
2001-03-23,0.4673
2001-03-26,7.2093
2001-03-27,0.4338
2001-03-28,-3.0238
2001-03-29,2.4499
2001-03-30,0.6522
2001-04-02,-4.1037
2001-04-03,-7.6577
2001-04-04,-0.9756
2001-04-05,6.1576
2001-04-06,-0.232
2001-04-09,2.6233
2001-04-10,-1.3778000000000001
2001-04-11,0.7721
2001-04-12,-0.8391
2001-04-16,-4.3046
2001-04-17,-0.9612
2001-04-18,10.5978
2001-04-19,7.7922
2001-04-20,-2.312
2001-04-23,-5.1667
2001-04-24,2.6010999999999997
2001-04-25,3.049
2001-04-26,-3.8895999999999997
2001-04-27,-3.8741
2001-04-30,-9.14
2001-05-01,19.2079
2001-05-02,7.7741
2001-05-03,-6.2885
2001-05-04,-3.1579
2001-05-07,0.8832
2001-05-08,-0.101
2001-05-09,-0.573
2001-05-10,0.7119
2001-05-11,0.5385
2001-05-14,9.407399999999999
2001-05-15,1.4687999999999999
2001-05-16,7.0567
2001-05-17,-1.5775000000000001
2001-05-18,-0.2576
2001-05-21,-1.0043
2001-05-22,-0.087
2001-05-23,-1.4505
2001-05-24,-1.6191
2001-05-25,0.6583
2001-05-29,-6.2128
2001-05-30,0.317
2001-05-31,1.7694
2001-06-01,-1.6143999999999998
2001-06-04,3.3449
2001-06-05,-7.4809
2001-06-06,-1.8152
2001-06-07,-3.3613
2001-06-08,0.6957
2001-06-11,-3.9378
2001-06-12,-1.5822
2001-06-13,-3.3613
2001-06-14,-0.7561
2001-06-15,-2.2857
2001-06-18,-0.1949
2001-06-19,-6.7188
2001-06-20,4.6064
2001-06-21,-2.8423
2001-06-22,-16.3576
2001-06-25,5.665
2001-06-26,-6.9464
2001-06-27,-0.8016
2001-06-28,0.4545
2001-06-29,2.2122
2001-07-02,0.5903
2001-07-03,2.6895
2001-07-05,-2.3333
2001-07-06,1.0239
2001-07-09,2.7992
2001-07-10,1.0329
2001-07-11,-3.3922
2001-07-12,3.1746
2001-07-13,1.6317
2001-07-16,-2.6606
2001-07-17,0.377
2001-07-18,3.662
2001-07-19,-1.0417
2001-07-20,0.9611
2001-07-23,0.1813
2001-07-24,0.9502
2001-07-25,-3.0928
2001-07-26,1.3876
2001-07-27,0.2737
2001-07-30,-1.6379000000000001
2001-07-31,-2.4052
2001-08-01,-1.1848
2001-08-02,-0.9592
2001-08-03,-3.3898
2001-08-06,1.1028
2001-08-07,-0.5949
2001-08-08,0.0
2001-08-09,0.4988
2001-08-10,0.7444
2001-08-13,2.2167
2001-08-14,-0.9157
2001-08-15,-1.751
2001-08-16,4.4059
2001-08-17,-1.5647
2001-08-20,-4.4315999999999995
2001-08-21,-0.7056
2001-08-22,-3.2995
2001-08-23,-1.6798
2001-08-24,0.9076
2001-08-27,-0.9524
2001-08-28,-1.9231
2001-08-29,-2.5054
2001-08-30,-1.9553
2001-08-31,-1.1396
2001-09-04,-2.8818
2001-09-05,-8.4273
2001-09-06,-1.8146
2001-09-07,-0.6601
2001-09-10,1.9933999999999998
2001-09-17,-8.7296
2001-09-18,0.7138
2001-09-19,-2.9057
2001-09-20,-5.4015
2001-09-21,-5.4784
2001-09-24,4.6531
2001-09-25,2.5741
2001-09-26,0.7605
2001-09-27,-0.3774
2001-09-28,8.1061
2001-10-01,-2.8731999999999998
2001-10-02,-0.8658
2001-10-03,14.0466
2001-10-04,-4.9138
2001-10-05,-2.2148
2001-10-08,-1.9218
2001-10-09,-3.429
2001-10-10,2.4638
2001-10-11,6.082
2001-10-12,-0.0667
2001-10-15,-0.7338
2001-10-16,-0.8737
2001-10-17,-4.0
2001-10-18,-4.8023
2001-10-19,3.8576
2001-10-22,0.0
2001-10-23,0.0
2001-10-24,1.2857
2001-10-25,4.4429
2001-10-26,1.2154
2001-10-29,-0.2668
2001-10-30,-4.6823
2001-10-31,6.386
2001-11-01,0.3298
2001-11-02,0.5917
2001-11-05,4.5098
2001-11-06,1.626
2001-11-07,1.0462
2001-11-08,-0.7308
2001-11-09,-2.7607
2001-11-12,-0.9464
2001-11-13,2.8662
2001-11-14,7.4923
2001-11-15,0.2304
2001-11-16,-0.6322
2001-11-19,-0.1157
2001-11-20,-2.432
2001-11-21,0.2374
2001-11-23,-2.7235
2001-11-26,2.5563000000000002
2001-11-27,1.0089
2001-11-28,-1.0576
2001-11-29,-0.2375
2001-11-30,-0.0595
2001-12-03,-3.5140000000000002
2001-12-04,3.3951000000000002
2001-12-05,8.4179
2001-12-06,17.1256
2001-12-07,-5.8768
2001-12-10,0.8991
2001-12-11,-1.4851
2001-12-12,0.1508
2001-12-13,-4.6663
2001-12-14,2.7368
2001-12-17,-0.1025
2001-12-18,0.5128
2001-12-19,-5.4592
2001-12-20,-1.2412
2001-12-21,-3.3333
2001-12-24,3.7875
2001-12-26,0.4902
2001-12-27,1.626
2001-12-28,-0.2133
2001-12-31,-2.9931
2002-01-02,6.5014
2002-01-03,-1.7072
2002-01-04,2.6316
2002-01-07,-7.6923
2002-01-08,-1.5
2002-01-09,4.0609
2002-01-10,-7.3171
2002-01-11,-1.462
2002-01-14,-4.7478
2002-01-15,0.4984
2002-01-16,0.124
2002-01-17,3.7152
2002-01-18,1.0746
2002-01-22,-2.8943
2002-01-23,2.4939
2002-01-24,-3.7389
2002-01-25,-2.9593
2002-01-28,8.6404
2002-01-29,-4.0351
2002-01-30,3.1079
2002-01-31,-2.4823
2002-02-01,3.0303
2002-02-04,-3.4706
2002-02-05,-0.975
2002-02-06,-2.4615
2002-02-07,-2.2082
2002-02-08,-0.9677
2002-02-11,-1.3681
2002-02-12,-2.7741
2002-02-13,-0.0679
2002-02-14,3.1271
2002-02-15,2.1753
2002-02-19,-1.5484
2002-02-20,1.8349
2002-02-21,-1.7375
2002-02-22,0.6549
2002-02-25,1.7567
2002-02-26,-2.6215
2002-02-27,2.4951
2002-02-28,1.6656
2002-03-01,1.1342
2002-03-04,6.3551
2002-03-05,1.8161
2002-03-06,5.8688
2002-03-07,1.9022000000000001
2002-03-08,2.1333
2002-03-11,5.5352
2002-03-12,-0.5443
2002-03-13,0.3483
2002-03-14,-0.1487
2002-03-15,-1.0924
2002-03-18,-2.008
2002-03-19,3.8422
2002-03-20,-3.0094
2002-03-21,5.0865
2002-03-22,0.6776
2002-03-25,-4.0865
2002-03-26,4.7118
2002-03-27,-0.4308
2002-03-28,0.0
2002-04-01,-2.1635
2002-04-02,1.3759000000000001
2002-04-03,-6.8832
2002-04-04,3.1754
2002-04-05,-1.004
2002-04-08,-1.9418
2002-04-09,2.3909000000000002
2002-04-10,0.7056
2002-04-11,-1.4567
2002-04-12,6.3939
2002-04-15,-4.0865
2002-04-16,6.0652
2002-04-17,0.9499
2002-04-18,2.5233
2002-04-19,0.3196
2002-04-22,-3.8689
2002-04-23,3.4091
2002-04-24,0.0916
2002-04-25,-4.849
2002-04-26,-0.0481
2002-04-29,-2.2126
2002-04-30,1.7216
2002-05-01,-3.2882
2002-05-02,0.1
2002-05-03,-2.4975
2002-05-06,-2.6639
2002-05-07,-1.9474
2002-05-08,4.6162
2002-05-09,-2.4115
2002-05-10,1.1094
2002-05-13,1.4508
2002-05-14,7.6371
2002-05-15,2.7143
2002-05-16,-0.6027
2002-05-17,2.7984999999999998
2002-05-20,-1.9056
2002-05-21,0.1388
2002-05-22,0.6005
2002-05-23,0.5969
2002-05-24,1.2277
2002-05-28,-5.0453
2002-05-29,-0.1425
2002-05-30,0.0951
2002-05-31,3.1354
2002-06-03,-8.3372
2002-06-04,0.5025
2002-06-05,-0.1
2002-06-06,-4.6046
2002-06-07,0.0525
2002-06-10,-2.3597
2002-06-11,1.6112
2002-06-12,-0.3118
2002-06-13,-0.8536
2002-06-14,-1.6578
2002-06-17,2.2295
2002-06-18,-2.3936
2002-06-19,0.1635
2002-06-20,-0.8705
2002-06-21,2.9089
2002-06-24,-2.4
2002-06-25,1.6393
2002-06-26,0.4301
2002-06-27,5.8887
2002-06-28,0.9606
2002-07-01,-12.4687
2002-07-02,0.1144
2002-07-03,-0.4
2002-07-05,1.8933
2002-07-08,-2.0833
2002-07-09,-2.1852
2002-07-10,-2.1164
2002-07-11,-1.6817
2002-07-12,0.7941
2002-07-15,-3.0303
2002-07-16,-1.2438
2002-07-17,-3.9934
2002-07-18,-1.7139
2002-07-19,-1.0731
2002-07-22,-0.0678
2002-07-23,-4.6811
2002-07-24,-0.6406
2002-07-25,3.3668
2002-07-26,-2.9798999999999998
2002-07-29,9.0714
2002-07-30,8.186
2002-07-31,-5.8717
2002-08-01,2.6367000000000003
2002-08-02,-3.9474
2002-08-05,-0.1305
2002-08-06,4.5069
2002-08-07,-0.375
2002-08-08,8.3438
2002-08-09,8.9172
2002-08-12,-3.1898
2002-08-13,-5.1071
2002-08-14,0.6366
2002-08-15,3.5078
2002-08-16,5.3333
2002-08-19,2.4262
2002-08-20,1.1843
2002-08-21,1.7812000000000001
2002-08-22,-1.05
2002-08-23,-1.3643
2002-08-26,0.8607
2002-08-27,-2.9866
2002-08-28,0.6806
2002-08-29,-1.3001
2002-08-30,-0.1054
2002-09-03,-7.173
2002-09-04,2.7273
2002-09-05,-3.208
2002-09-06,5.4857
2002-09-09,-2.3835
2002-09-10,-0.111
2002-09-11,0.5
2002-09-12,-3.9248
2002-09-13,-1.496
2002-09-16,-0.9638
2002-09-17,-5.2669
2002-09-18,1.1082
2002-09-19,-1.8596
2002-09-20,-2.7481
2002-09-23,2.5806
2002-09-24,-2.6414999999999997
2002-09-25,3.0879
2002-09-26,0.1379
2002-09-27,-3.6295
2002-09-30,-1.3636
2002-10-01,-3.8841
2002-10-02,3.5616
2002-10-03,-0.3968
2002-10-04,-3.9840999999999998
2002-10-07,0.0
2002-10-08,-6.0788
2002-10-09,-5.5887
2002-10-10,1.3881999999999999
2002-10-11,5.6308
2002-10-14,1.2962
2002-10-15,6.9015
2002-10-16,-1.8897
2002-10-17,-4.1058
2002-10-18,1.2866
2002-10-21,0.2117
2002-10-22,-1.4085
2002-10-23,0.0714
2002-10-24,5.5675
2002-10-25,8.8573
2002-10-28,-3.0994
2002-10-29,-1.2884
2002-10-30,-0.1948
2002-10-31,-19.0631
2002-11-01,-1.6077
2002-11-04,1.5441
2002-11-05,-1.8425
2002-11-06,6.1475
2002-11-07,1.5444
2002-11-08,-0.3042
2002-11-11,-0.3051
2002-11-12,3.749
2002-11-13,4.1298
2002-11-14,1.7705
2002-11-15,-0.7655
2002-11-18,-1.9565000000000001
2002-11-19,-2.6464
2002-11-20,4.3274
2002-11-21,2.9577
2002-11-22,4.446
2002-11-25,1.4407
2002-11-26,-1.6785
2002-11-27,4.2679
2002-11-29,-0.5038
2002-12-02,-4.557
2002-12-03,-1.5252
2002-12-04,0.0673
2002-12-05,-3.432
2002-12-06,1.0453
2002-12-09,-4.3448
2002-12-10,1.5862
2002-12-11,0.7807
2002-12-12,0.0704
2002-12-13,-3.4483
2002-12-16,3.258
2002-12-17,-1.0376
2002-12-18,0.4993
2002-12-19,1.0575
2002-12-20,5.4147
2002-12-23,1.9987
2002-12-24,-1.8289
2002-12-26,-0.4657
2002-12-27,0.2674
2002-12-30,-0.8
2002-12-31,-1.4113
2003-01-02,1.97
2003-01-03,-1.3972
2003-01-06,5.0169
2003-01-07,-2.8405
2003-01-08,-0.3322
2003-01-09,1.4
2003-01-10,0.0
2003-01-13,-2.5641
2003-01-14,3.0364
2003-01-15,-3.1434
2003-01-16,0.5409
2003-01-17,0.538
2003-01-21,-1.2709
2003-01-22,0.0
2003-01-23,0.4743
2003-01-24,-2.6972
2003-01-27,-5.1975
2003-01-28,-2.7778
2003-01-29,-1.0526
2003-01-30,-2.7356
2003-01-31,1.0156
2003-02-03,-1.0054
2003-02-04,-1.7969
2003-02-05,-1.5911
2003-02-06,-0.9701
2003-02-07,-5.3878
2003-02-10,3.5375
2003-02-11,-2.9167
2003-02-12,-5.4936
2003-02-13,2.3524
2003-02-14,-2.3427
2003-02-18,-2.408
2003-02-19,0.0931
2003-02-20,1.6651
2003-02-21,0.7411
2003-02-24,-1.7257
2003-02-25,-1.1091
2003-02-26,1.4953
2003-02-27,5.3407
2003-02-28,0.9615
2003-03-03,3.29
2003-03-04,-1.5926
2003-03-05,0.3407
2003-03-06,1.0187
2003-03-07,-2.521
2003-03-10,-2.1552
2003-03-11,1.4978
2003-03-12,-4.5139
2003-03-13,-0.4545
2003-03-14,-0.6393
2003-03-17,4.4118
2003-03-18,-1.5845
2003-03-19,2.7728
2003-03-20,0.7833
2003-03-21,2.8497
2003-03-24,-1.2594
2003-03-25,0.5102
2003-03-26,-0.3384
2003-03-27,3.056
2003-03-28,-3.8715
2003-03-31,-0.5998
2003-04-01,1.1207
2003-04-02,7.4169
2003-04-03,-2.1429
2003-04-04,-0.6488
2003-04-07,3.4286
2003-04-08,-0.5525
2003-04-09,0.4048
2003-04-10,1.573
2003-04-11,1.1673
2003-04-14,0.0
2003-04-15,-1.5462
2003-04-16,0.4766
2003-04-17,0.8554
2003-04-21,-0.6939
2003-04-22,0.854
2003-04-23,-0.5389
2003-04-24,-0.0774
2003-04-25,-0.3873
2003-04-28,0.0778
2003-04-29,1.0101
2003-04-30,9.0
2003-05-01,-1.6231
2003-05-02,5.0933
2003-05-05,0.3413
2003-05-06,-2.1088
2003-05-07,-0.417
2003-05-08,-2.0237
2003-05-09,-0.3561
2003-05-12,-1.0007
2003-05-13,-2.0217
2003-05-14,1.6212
2003-05-15,-2.393
2003-05-16,-6.7608
2003-05-19,0.3984
2003-05-20,0.873
2003-05-21,0.7081
2003-05-22,3.75
2003-05-23,-3.991
2003-05-27,3.2157
2003-05-28,2.1277
2003-05-29,3.7946
2003-05-30,2.3656
2003-06-02,-3.0812
2003-06-03,-3.7572
2003-06-04,3.8288
2003-06-05,1.3738000000000001
2003-06-06,2.1398
2003-06-09,-0.4888
2003-06-10,0.7018
2003-06-11,0.0
2003-06-12,-0.6272
2003-06-13,-1.1219999999999999
2003-06-16,-0.4255
2003-06-17,-3.0627
2003-06-18,0.9552
2003-06-19,-1.8195000000000001
2003-06-20,-0.8154
2003-06-23,-2.3169
2003-06-24,-1.3007
2003-06-25,-3.9535
2003-06-26,2.9055999999999997
2003-06-27,-3.5294
2003-06-30,2.6016
2003-07-01,1.0301
2003-07-02,2.6667
2003-07-03,1.2223
2003-07-07,0.9811
2003-07-08,5.9043
2003-07-09,3.1757
2003-07-10,-1.5732
2003-07-11,2.4322
2003-07-14,1.4925
2003-07-15,3.6096
2003-07-16,0.5806
2003-07-17,-5.3881
2003-07-18,6.2373
2003-07-21,-3.4461
2003-07-22,1.8506
2003-07-23,-1.4276
2003-07-24,3.0283
2003-07-25,2.4345
2003-07-28,1.8651
2003-07-29,-3.0618
2003-07-30,-0.8212
2003-07-31,15.7325
2003-08-01,-3.6324
2003-08-04,0.0
2003-08-05,-2.7984
2003-08-06,-0.7051
2003-08-07,-2.6036
2003-08-08,0.9113
2003-08-11,4.5756
2003-08-12,3.5118
2003-08-13,-2.3915
2003-08-14,0.2279
2003-08-15,1.4781
2003-08-18,0.2241
2003-08-19,5.1984
2003-08-20,-0.3985
2003-08-21,1.3604
2003-08-22,-5.1053
2003-08-25,2.6068
2003-08-26,0.0
2003-08-27,-0.8649
2003-08-28,1.145
2003-08-29,0.3774
2003-09-02,5.7465
2003-09-03,0.8634
2003-09-04,-3.8268
2003-09-05,-3.7696
2003-09-08,2.5027
2003-09-09,2.9193
2003-09-10,-4.0743
2003-09-11,0.6452
2003-09-12,0.4274
2003-09-15,-0.266
2003-09-16,-0.7467
2003-09-17,2.8479
2003-09-18,1.9854
2003-09-19,0.0
2003-09-22,-1.1783
2003-09-23,-0.5184
2003-09-24,-2.9703
2003-09-25,-1.1815
2003-09-26,-1.3587
2003-09-29,-2.5343999999999998
2003-09-30,-3.9005
2003-10-01,2.9412000000000003
2003-10-02,3.3143000000000002
2003-10-03,2.6549
2003-10-06,1.1853
2003-10-07,-1.7039
2003-10-08,-0.2167
2003-10-09,0.5972
2003-10-10,1.1873
2003-10-13,3.04
2003-10-14,1.8115999999999999
2003-10-15,2.1352
2003-10-16,-0.448
2003-10-17,-0.95
2003-10-20,-0.3534
2003-10-21,0.0
2003-10-22,-2.229
2003-10-23,0.5181
2003-10-24,-0.7732
2003-10-27,0.4675
2003-10-28,4.3433
2003-10-29,-0.9415
2003-10-30,-1.3007
2003-10-31,0.1014
2003-11-03,3.8481
2003-11-04,-0.2438
2003-11-05,-1.564
2003-11-06,0.5462
2003-11-07,-0.9383
2003-11-10,1.2961
2003-11-11,-1.7717
2003-11-12,0.4509
2003-11-13,1.7955
2003-11-14,-0.539
2003-11-17,4.8276
2003-11-18,-2.6786
2003-11-19,2.6557
2003-11-20,2.1167
2003-11-21,0.6909
2003-11-24,2.3788
2003-11-25,3.664
2003-11-26,0.819
2003-11-28,2.8217
2003-12-01,-4.8233
2003-12-02,2.8834
2003-12-03,-2.8875
2003-12-04,3.7167
2003-12-05,-0.6745
2003-12-08,-3.1409
2003-12-09,-0.1315
2003-12-10,1.6235
2003-12-11,1.0794
2003-12-12,0.299
2003-12-15,-5.6218
2003-12-16,1.9856
2003-12-17,-2.5664
2003-12-18,-0.9991
2003-12-19,-4.5872
2003-12-22,0.9615
2003-12-23,0.1905
2003-12-24,-0.2376
2003-12-26,0.0476
2003-12-29,5.1905
2003-12-30,0.2263
2003-12-31,-1.5356999999999998
2004-01-02,-0.4587
2004-01-05,-0.1843
2004-01-06,-1.2004
2004-01-07,2.757
2004-01-08,2.683
2004-01-09,-2.9229000000000003
2004-01-12,3.6953
2004-01-13,-3.3436
2004-01-14,4.7337
2004-01-15,-5.867
2004-01-16,1.7082000000000002
2004-01-20,2.1335
2004-01-21,1.0222
2004-01-22,-0.264
2004-01-23,-1.191
2004-01-26,0.0893
2004-01-27,-2.0071
2004-01-28,-1.1834
2004-01-29,0.3685
2004-01-30,-1.5603
2004-02-02,0.8392
2004-02-03,-0.4623
2004-02-04,-6.1774000000000004
2004-02-05,1.0891
2004-02-06,4.1626
2004-02-09,0.4701
2004-02-10,2.9481
2004-02-11,2.2273
2004-02-12,-4.6243
2004-02-13,-6.3403
2004-02-17,2.9368
2004-02-18,-1.6925
2004-02-19,0.0
2004-02-20,-2.8037
2004-02-23,4.7571
2004-02-24,1.5459
2004-02-25,0.2379
2004-02-26,1.234
2004-02-27,-0.2813
2004-03-01,4.2313
2004-03-02,3.0672
2004-03-03,0.3063
2004-03-04,2.4433
2004-03-05,-0.0426
2004-03-08,0.3835
2004-03-09,-2.3769
2004-03-10,-3.2609
2004-03-11,2.2921
2004-03-12,2.1529
2004-03-15,-4.3011
2004-03-16,2.2022
2004-03-17,1.4512
2004-03-18,0.2167
2004-03-19,-2.8114
2004-03-22,-1.6465999999999998
2004-03-23,-0.8145
2004-03-24,-0.1369
2004-03-25,1.7816
2004-03-26,2.4237
2004-03-29,4.0754
2004-03-30,0.7579
2004-03-31,0.0
2004-04-01,0.3343
2004-04-02,4.0816
2004-04-05,0.04
2004-04-06,-1.04
2004-04-07,2.3444
2004-04-08,-0.7899
2004-04-12,0.0
2004-04-13,0.0
2004-04-14,-0.5573
2004-04-15,-1.1209
2004-04-16,-1.6194
2004-04-19,1.358
2004-04-20,-0.9338
2004-04-21,0.4918
2004-04-22,4.0783
2004-04-23,-2.2727
2004-04-26,1.2029
2004-04-27,2.2187
2004-04-28,-2.5968999999999998
2004-04-29,-0.7561
2004-04-30,-0.4411
2004-05-03,2.9802999999999997
2004-05-04,1.1732
2004-05-05,-1.4302000000000001
2004-05-06,-3.9215999999999998
2004-05-07,-2.0408
2004-05-10,6.0417
2004-05-11,6.1297
2004-05-12,-0.037
2004-05-13,-1.037
2004-05-14,-0.7111
2004-05-17,2.0354
2004-05-18,0.3325
2004-05-19,1.215
2004-05-20,0.582
2004-05-21,2.7125
2004-05-24,-0.3873
2004-05-25,2.3683
2004-05-26,-3.2113
2004-05-27,1.5697
2004-05-28,-2.1426
