ticker,FLXS US Equity
2000-06-01,0.0
2000-06-02,0.0
2000-06-05,-2.4154999999999998
2000-06-06,7.4257
2000-06-07,-4.6083
2000-06-08,1.4493
2000-06-09,0.9524
2000-06-13,2.8302
2000-06-14,1.8349
2000-06-15,-4.5045
2000-06-16,-0.9434
2000-06-19,-2.3810000000000002
2000-06-20,1.0146
2000-06-21,-0.4878
2000-06-22,-1.9607999999999999
2000-06-23,0.0
2000-06-26,0.0
2000-06-27,0.0
2000-06-28,-0.5
2000-06-29,-0.5025
2000-06-30,-1.0101
2000-07-03,4.5918
2000-07-05,-3.9024
2000-07-10,0.0
2000-07-12,0.0
2000-07-13,0.0
2000-07-14,0.0
2000-07-17,0.0
2000-07-19,1.0152
2000-07-21,-1.005
2000-07-24,0.5076
2000-07-26,0.0
2000-07-27,-0.5051
2000-07-28,-0.5076
2000-07-31,0.5102
2000-08-01,-1.5228000000000002
2000-08-02,-1.0309
2000-08-03,1.0417
2000-08-04,-1.0309
2000-08-08,6.25
2000-08-09,0.0
2000-08-10,-1.9607999999999999
2000-08-11,-2.0
2000-08-14,2.0408
2000-08-15,1.0
2000-08-16,-2.9703
2000-08-17,3.0612
2000-08-18,-2.9703
2000-08-21,0.5102
2000-08-22,0.0
2000-08-24,-0.5076
2000-08-25,0.5102
2000-08-28,-0.5076
2000-08-29,2.0408
2000-08-30,-2.0
2000-08-31,0.0
2000-09-01,1.5306
2000-09-05,-1.005
2000-09-06,1.5228000000000002
2000-09-07,-1.5
2000-09-08,1.5228000000000002
2000-09-12,1.0
2000-09-13,0.9901
2000-09-14,-1.4706000000000001
2000-09-18,1.4925
2000-09-19,-0.451
2000-09-20,0.995
2000-09-21,-2.9557
2000-09-25,-0.5076
2000-09-27,0.0
2000-09-28,0.0
2000-09-29,0.0
2000-10-02,0.0
2000-10-04,-4.0816
2000-10-05,-2.1277
2000-10-06,-2.1739
2000-10-09,3.8889
2000-10-10,-0.5348
2000-10-12,-1.0753
2000-10-13,1.087
2000-10-17,-3.7634
2000-10-18,-1.6760000000000002
2000-10-19,1.1364
2000-10-20,0.0
2000-10-23,-2.2472
2000-10-24,0.0
2000-10-25,-1.1494
2000-10-26,-0.5814
2000-10-27,1.7544
2000-10-30,1.7241
2000-10-31,0.565
2000-11-01,-2.809
2000-11-02,1.7341
2000-11-06,0.0
2000-11-08,-2.2727
2000-11-09,3.4884
2000-11-10,0.0
2000-11-13,-2.2472
2000-11-14,-1.1494
2000-11-15,3.4884
2000-11-16,-2.2472
2000-11-17,0.5747
2000-11-20,0.5714
2000-11-21,-2.8409
2000-11-22,0.0
2000-11-24,0.0
2000-11-27,1.7544
2000-11-28,-0.5747
2000-11-30,-1.7341
2000-12-01,0.5882
2000-12-04,-0.5848
2000-12-05,0.0
2000-12-07,0.5882
2000-12-08,0.0
2000-12-11,-1.1696
2000-12-12,1.1834
2000-12-13,0.5848
2000-12-14,0.5814
2000-12-18,1.7341
2000-12-20,0.621
2000-12-21,-2.2857
2000-12-22,-1.1696
2000-12-26,-0.5917
2000-12-27,0.5952
2000-12-28,5.9172
2000-12-29,2.7933
2001-01-02,-2.1739
2001-01-03,0.0
2001-01-04,-2.2222
2001-01-08,-1.1364
2001-01-09,6.8966
2001-01-10,-5.3763
2001-01-11,0.0
2001-01-12,5.6818
2001-01-16,1.0753
2001-01-18,2.1277
2001-01-19,-4.1667
2001-01-22,-3.8043
2001-01-23,-0.565
2001-01-24,4.5455
2001-01-25,-4.3478
2001-01-26,2.2727
2001-01-29,-2.2222
2001-01-30,-1.1364
2001-01-31,3.4483
2001-02-01,0.0
2001-02-02,-0.1389
2001-02-05,1.2517
2001-02-06,-3.2967
2001-02-07,3.4091
2001-02-08,-1.0989
2001-02-09,1.1111
2001-02-12,-2.7473
2001-02-13,0.0
2001-02-14,5.0847
2001-02-15,2.1505
2001-02-16,1.0526
2001-02-20,3.125
2001-02-21,2.0202
2001-02-22,-0.9901
2001-02-23,-2.0
2001-02-26,-4.0816
2001-02-27,0.0
2001-02-28,5.3191
2001-03-01,-3.0303
2001-03-02,4.1667
2001-03-05,0.0
2001-03-06,0.0
2001-03-07,4.0
2001-03-08,-0.4808
2001-03-09,-2.4154999999999998
2001-03-12,0.9901
2001-03-13,-0.4902
2001-03-14,1.4778
2001-03-15,-0.9709
2001-03-16,-9.8039
2001-03-19,-3.8043
2001-03-20,0.6102
2001-03-21,1.1364
2001-03-22,0.0
2001-03-23,2.2472
2001-03-26,1.6484
2001-03-28,-1.0811
2001-03-29,-0.5464
2001-03-30,-1.0989
2001-04-02,2.2222
2001-04-04,0.0
2001-04-05,-2.1739
2001-04-06,-1.1111
2001-04-09,-0.0449
2001-04-10,-3.3273
2001-04-11,0.0
2001-04-12,0.6977
2001-04-16,-2.3557
2001-04-17,4.0681
2001-04-18,-2.2727
2001-04-19,0.0
2001-04-20,0.0
2001-04-23,0.0
2001-04-24,0.4651
2001-04-25,0.463
2001-04-26,2.5806
2001-04-27,3.0548
2001-04-30,-1.4821
2001-05-02,1.7699
2001-05-03,0.0
2001-05-04,0.0
2001-05-07,1.3043
2001-05-08,0.1717
2001-05-09,3.0848
2001-05-10,0.0
2001-05-11,0.1663
2001-05-14,-0.249
2001-05-15,1.0815
2001-05-16,-0.4115
2001-05-17,-0.8264
2001-05-18,-3.3333
2001-05-21,3.0172
2001-05-22,-5.3556
2001-05-23,6.1008
2001-05-24,-3.3333
2001-05-25,3.8792999999999997
2001-05-29,-0.083
2001-05-30,-2.8239
2001-05-31,-0.4274
2001-06-01,3.6052
2001-06-04,-0.58
2001-06-06,-2.0833
2001-06-07,1.617
2001-06-11,-2.4288
2001-06-12,3.0043
2001-06-14,-2.0833
2001-06-15,-0.8511
2001-06-18,0.0
2001-06-19,1.8026
2001-06-20,1.1935
2001-06-21,-1.011
2001-06-22,0.0
2001-06-25,0.0
2001-06-26,1.7021
2001-06-27,0.0
2001-06-28,-1.6736
2001-06-29,1.9574
2001-07-02,-1.0851
2001-07-03,0.4219
2001-07-05,0.8403
2001-07-06,0.0
2001-07-09,3.75
2001-07-10,-0.8032
2001-07-11,0.0
2001-07-12,-1.4575
2001-07-13,0.6574
2001-07-16,0.4082
2001-07-17,-1.8699
2001-07-18,-7.208
2001-07-19,-0.4464
2001-07-20,5.3812
2001-07-23,-2.5532
2001-07-24,0.0
2001-07-25,1.31
2001-07-26,-3.4483
2001-07-27,4.7321
2001-07-30,-1.9607999999999999
2001-07-31,-4.7826
2001-08-01,0.0
2001-08-02,9.4977
2001-08-06,-3.2527
2001-08-07,-3.4483
2001-08-08,-1.6071
2001-08-09,5.1724
2001-08-10,-3.1924
2001-08-14,7.3084
2001-08-15,-4.485
2001-08-16,-0.4348
2001-08-17,-2.1834
2001-08-20,1.25
2001-08-21,-1.5873
2001-08-22,2.1505
2001-08-23,-3.0702
2001-08-24,4.9774
2001-08-27,-0.8621
2001-08-28,-4.3478
2001-08-29,3.1818
2001-08-31,0.3524
2001-09-04,-1.6681
2001-09-06,1.7856999999999998
2001-09-07,-1.7544
2001-09-10,1.3393
2001-09-17,-0.8811
2001-09-18,1.6
2001-09-19,-3.0973
2001-09-20,-1.8265
2001-09-21,0.0
2001-09-24,-0.4651
2001-09-25,-0.0935
2001-09-26,1.4967
2001-09-28,-0.4608
2001-10-01,-10.6481
2001-10-02,8.2902
2001-10-04,1.4354
2001-10-05,-0.0943
2001-10-08,-0.8499
2001-10-09,-2.8571
2001-10-10,-1.4706000000000001
2001-10-11,2.7861000000000002
2001-10-15,-0.7744
2001-10-16,-0.6829
2001-10-17,2.6523
2001-10-18,-0.9569
2001-10-19,-0.9662
2001-10-22,-0.4878
2001-10-23,0.4902
2001-10-24,0.9756
2001-10-25,0.9662
2001-10-26,-0.4785
2001-10-29,1.4423
2001-10-30,0.4739
2001-11-01,-3.0189
2001-11-02,0.2043
2001-11-05,-0.4951
2001-11-06,0.0976
2001-11-07,1.3645
2001-11-08,-0.0962
2001-11-09,-1.3378
2001-11-14,-0.4975
2001-11-15,0.4902
2001-11-16,0.3902
2001-11-19,0.0
2001-11-20,-2.138
2001-11-21,3.7736
2001-11-26,-0.8612
2001-11-27,-0.4826
2001-11-28,0.8729
2001-11-29,1.5385
2001-11-30,-0.0947
2001-12-03,4.0758
2001-12-04,-2.0947
2001-12-06,2.3256
2001-12-07,-2.2727
2001-12-10,0.0
2001-12-11,0.9209
2001-12-12,0.0092
2001-12-13,-0.9217
2001-12-14,0.0
2001-12-17,0.0
2001-12-18,-0.186
2001-12-19,-1.8868
2001-12-20,3.3654
2001-12-21,-3.2558
2001-12-24,7.6923
2001-12-26,-7.5893
2001-12-28,13.0435
2001-12-31,-3.8376
2002-01-02,2.5775
2002-01-03,2.5907999999999998
2002-01-07,0.0
2002-01-08,-0.7601
2002-01-09,0.766
2002-01-10,-0.7517
2002-01-11,-0.0085
2002-01-14,0.766
2002-01-15,-0.3378
2002-01-16,2.9576000000000002
2002-01-17,0.0
2002-01-18,-1.5556999999999999
2002-01-23,-0.9197
2002-01-24,1.2658
2002-01-25,-0.4167
2002-01-28,0.0
2002-01-29,0.8368
2002-01-30,1.9087
2002-01-31,-0.6515
2002-02-01,0.0
2002-02-04,0.4098
2002-02-05,-0.8163
2002-02-06,2.8807
2002-02-07,-2.0
2002-02-08,-3.6734999999999998
2002-02-11,3.822
2002-02-12,0.8081
2002-02-13,-0.4049
2002-02-14,-0.4065
2002-02-15,1.6327
2002-02-19,-1.2129
2002-02-20,0.0
2002-02-21,0.0
2002-02-22,-0.8049
2002-02-25,0.8115
2002-02-26,0.8131
2002-02-27,0.4113
2002-02-28,3.2129
2002-03-01,1.5564
2002-03-04,-1.5249000000000001
2002-03-05,5.8283000000000005
2002-03-06,1.1029
2002-03-07,3.2727
2002-03-08,0.838
2002-03-11,0.0
2002-03-12,1.1872
2002-03-13,-1.2974999999999999
2002-03-14,1.3915
2002-03-15,-3.3793
2002-03-18,1.3633
2002-03-19,3.373
2002-03-20,-0.7629
2002-03-21,-1.302
2002-03-22,0.6947
2002-03-25,-0.1394
2002-03-26,0.0698
2002-03-27,2.8590999999999998
2002-03-28,1.6949
2002-04-01,-2.0
2002-04-02,0.3469
2002-04-03,1.6202
2002-04-04,1.4009
2002-04-05,-0.9211
2002-04-08,0.7902
2002-04-09,1.1266
2002-04-10,5.798
2002-04-11,3.4421
2002-04-12,-5.5896
2002-04-15,4.8928
2002-04-16,2.7891
2002-04-17,-0.7018
2002-04-18,0.1178
2002-04-19,-1.1764999999999999
2002-04-22,-0.6607
2002-04-23,-0.5393
2002-04-24,-0.5964
2002-04-25,-3.0303
2002-04-26,1.25
2002-04-29,-4.321
2002-04-30,-0.2581
2002-05-01,-0.5821
2002-05-02,0.1952
2002-05-03,-0.1851
2002-05-06,1.48
2002-05-07,3.2117
2002-05-08,3.1056
2002-05-09,-6.0181
2002-05-10,2.4934
2002-05-13,1.3071
2002-05-14,4.0188
2002-05-15,-0.2908
2002-05-16,1.1785
2002-05-17,-0.5824
2002-05-20,0.5858
2002-05-21,-0.5824
2002-05-22,-5.2663
2002-05-23,3.0606
2002-05-24,0.9091
2002-05-28,-0.1802
2002-05-29,-1.2034
2002-05-30,-2.497
2002-05-31,2.1237
2002-06-03,-2.6911
2002-06-04,2.4513
2002-06-05,-0.7914
2002-06-06,1.2306
2002-06-07,-1.0385
2002-06-10,1.9752999999999998
2002-06-11,1.0835
2002-06-12,-1.1917
2002-06-13,0.303
2002-06-14,-10.574
2002-06-17,8.7838
2002-06-18,-4.0373
2002-06-19,-2.0235
2002-06-20,4.5969
2002-06-21,0.0
2002-06-24,-1.2739
2002-06-25,-1.5484
2002-06-26,-2.3526
2002-06-27,-0.7449
2002-06-28,1.3523
2002-07-01,-3.2688
2002-07-02,0.0
2002-07-03,-1.0345
2002-07-05,0.0
2002-07-08,0.2787
2002-07-09,-3.0577
2002-07-10,2.2222
2002-07-11,-0.0701
2002-07-12,1.7544
2002-07-15,-4.2759
2002-07-16,-1.0807
2002-07-17,-1.6752
2002-07-18,1.1852
2002-07-19,-2.8551
2002-07-22,0.9797
2002-07-23,-0.9701
2002-07-24,1.7332
2002-07-25,4.963
2002-07-26,-4.5872
2002-07-29,1.7012
2002-07-30,0.5818
2002-07-31,-2.0246
2002-08-01,-2.214
2002-08-02,4.4528
2002-08-05,-2.1676
2002-08-06,0.4431
2002-08-07,0.3676
2002-08-08,-3.2161
2002-08-09,5.9723
2002-08-12,-3.6429
2002-08-13,1.0304
2002-08-14,-3.1404
2002-08-15,0.8257
2002-08-16,2.1788
2002-08-19,0.0
2002-08-20,-0.7353
2002-08-21,1.1111
2002-08-22,-1.0989
2002-08-23,3.6222
2002-08-26,1.8658000000000001
2002-08-27,-4.2035
2002-08-28,2.9229000000000003
2002-08-29,0.3559
2002-08-30,0.0071
2002-09-03,-0.0071
2002-09-04,-1.4184
2002-09-05,-0.7194
2002-09-06,0.1449
2002-09-09,-0.5065
2002-09-10,-0.3709
2002-09-11,-1.8906
2002-09-12,1.8601
2002-09-13,2.1914
2002-09-16,-2.0729
2002-09-17,-2.7007
2002-09-18,2.0255
2002-09-19,0.7353
2002-09-20,0.0
2002-09-23,-3.7153
2002-09-24,4.8442
2002-09-25,0.0
2002-09-26,-0.365
2002-09-27,-0.4396
2002-09-30,0.0736
2002-10-01,0.0
2002-10-02,0.0
2002-10-03,-3.2353
2002-10-04,5.2432
2002-10-07,-3.9711
2002-10-08,3.0827
2002-10-09,0.6565
2002-10-10,-0.5072
2002-10-11,2.6948
2002-10-14,-4.2553
2002-10-15,5.6296
2002-10-16,-2.9523
2002-10-17,-0.065
2002-10-18,-1.2292
2002-10-21,1.9766
2002-10-22,0.3589
2002-10-23,0.0
2002-10-24,3.7196
2002-10-25,1.3793
2002-10-28,-4.8299
2002-10-29,0.0
2002-10-30,0.2144
2002-10-31,0.5706
2002-11-01,0.2837
2002-11-04,5.3748000000000005
2002-11-05,0.6711
2002-11-06,0.0
2002-11-07,1.6667
2002-11-08,1.6393
2002-11-11,0.0
2002-11-12,-0.3226
2002-11-13,-3.1715
2002-11-14,1.1297
2002-11-15,2.2539
2002-11-18,-0.7757
2002-11-19,0.7818
2002-11-20,0.0
2002-11-21,0.1939
2002-11-22,-1.7419
2002-11-25,2.9547
2002-11-26,-1.148
2002-11-27,1.6129
2002-11-29,-0.7619
2002-12-02,1.0877
2002-12-03,0.6329
2002-12-04,-0.5031
2002-12-05,0.7585
2002-12-06,0.3764
2002-12-09,-1.6875
2002-12-10,0.7629
2002-12-11,2.1451000000000002
2002-12-12,0.0618
2002-12-13,-0.5556
2002-12-16,-0.7449
2002-12-17,1.5009000000000001
2002-12-18,-0.1863
2002-12-19,-0.2489
2002-12-20,0.1248
2002-12-23,0.3115
2002-12-24,-0.6211
2002-12-26,0.125
2002-12-27,0.2185
2002-12-30,2.1489
2002-12-31,1.9512
2003-01-02,-1.9139
2003-01-03,0.6098
2003-01-06,-2.9697
2003-01-07,1.624
2003-01-08,0.9834
2003-01-09,3.4693
2003-01-10,-2.9412000000000003
2003-01-13,0.5455
2003-01-14,-2.2303
2003-01-15,-0.6782
2003-01-16,2.9795
2003-01-17,-2.9536
2003-01-21,0.0621
2003-01-22,-1.4277
2003-01-23,-0.1259
2003-01-27,-0.0631
2003-01-28,-1.205
2003-01-29,0.2618
2003-01-30,-4.7771
2003-01-31,2.0067
2003-02-03,0.9836
2003-02-04,0.0
2003-02-05,-0.0649
2003-02-06,-1.2346
2003-02-07,0.3289
2003-02-10,0.5902
2003-02-11,0.3911
2003-02-12,-0.0649
2003-02-13,-0.3314
2003-02-14,-0.5802
2003-02-18,0.2623
2003-02-19,0.4578
2003-02-20,2.0833
2003-02-21,-1.2117
2003-02-24,0.581
2003-02-26,-0.7702
2003-02-27,-0.0647
2003-02-28,0.0
2003-03-03,0.0647
2003-03-04,0.2587
2003-03-05,0.129
2003-03-06,0.0
2003-03-07,3.2216
2003-03-10,-1.0612
2003-03-11,0.2524
2003-03-12,-3.8388999999999998
2003-03-13,-2.7487
2003-03-14,-0.5384
2003-03-17,0.8457
2003-03-18,0.5032
2003-03-19,-11.6155
2003-03-20,0.2288
2003-03-21,0.0761
2003-03-24,0.3802
2003-03-25,0.6818
2003-03-27,-0.8277
2003-03-28,0.5311
2003-03-31,1.5093999999999999
2003-04-01,1.2639
2003-04-02,4.185
2003-04-03,-6.6244
2003-04-04,3.5472
2003-04-07,-3.207
2003-04-08,-1.3554
2003-04-09,0.229
2003-04-10,0.6093
2003-04-11,-0.2271
2003-04-14,0.9105
2003-04-15,-0.3759
2003-04-16,0.6792
2003-04-17,0.2999
2003-04-21,-1.42
2003-04-22,1.5920999999999998
2003-04-23,3.209
2003-04-24,-0.0723
2003-04-25,-1.013
2003-04-28,0.8772
2003-04-29,0.0
2003-04-30,0.1449
2003-05-01,0.8683
2003-05-02,5.4519
2003-05-05,-3.1973
2003-05-06,0.2811
2003-05-07,3.0834
2003-05-08,1.2916
2003-05-12,-0.5369
2003-05-13,-1.0121
2003-05-14,-2.3177
2003-05-15,0.3489
2003-05-16,-0.765
2003-05-19,2.2425
2003-05-20,-0.2742
2003-05-21,-1.9863
2003-05-22,-2.1107
2003-05-23,-0.9312
2003-05-27,0.5061
2003-05-28,2.8058
2003-05-29,3.219
2003-05-30,1.3559
2003-06-02,-0.4013
2003-06-03,0.2686
2003-06-04,3.8178
2003-06-05,9.3484
2003-06-06,-0.1711
2003-06-09,-2.1868
2003-06-10,-6.5257
2003-06-11,1.4867
2003-06-12,1.7833999999999999
2003-06-13,-1.5019
2003-06-16,-3.1131
2003-06-17,2.623
2003-06-18,8.8179
2003-06-19,-0.1775
2003-06-20,-0.1186
2003-06-23,-5.1039
2003-06-24,-0.444
2003-06-25,-0.49
2003-06-26,0.4987
2003-06-27,0.5025
2003-06-30,3.0625
2003-07-01,0.7884
2003-07-02,1.3237
2003-07-03,-1.728
2003-07-07,2.1814
2003-07-08,0.4731
2003-07-09,4.5262
2003-07-10,1.3571
2003-07-11,-2.7778
2003-07-14,0.0
2003-07-15,-0.2857
2003-07-16,-1.2034
2003-07-17,2.4362
2003-07-18,-2.4915
2003-07-21,0.813
2003-07-22,1.1521
2003-07-23,-0.3417
2003-07-24,-0.1143
2003-07-25,-1.4474
2003-07-28,1.2364
2003-07-29,0.0573
2003-07-30,0.6304
2003-07-31,-0.1708
2003-08-01,-0.7416
2003-08-04,-1.1494
2003-08-05,1.5697999999999999
2003-08-06,0.1717
2003-08-07,1.0857
2003-08-08,1.7524
2003-08-11,-1.9444
2003-08-12,-0.2833
2003-08-13,1.7045
2003-08-14,3.9106
2003-08-15,0.8065
2003-08-18,-6.4
2003-08-19,-2.5071
2003-08-20,7.1888
2003-08-21,1.2541
2003-08-22,-1.4001000000000001
2003-08-25,0.7646
2003-08-26,1.8428
2003-08-27,0.8515
2003-08-28,1.5831
2003-08-29,0.0
2003-09-02,4.7792
2003-09-03,0.8428
2003-09-04,-0.885
2003-09-05,-0.0496
2003-09-08,-2.6799
2003-09-09,0.9689
2003-09-10,-1.0606
2003-09-11,-0.4084
2003-09-12,-2.614
2003-09-15,-5.8421
2003-09-16,0.0
2003-09-17,-1.3415
2003-09-18,2.4363
2003-09-19,0.6685
2003-09-22,2.0476
2003-09-23,2.9176
2003-09-24,-0.411
2003-09-25,1.7989000000000002
2003-09-26,-1.4033
2003-09-29,-1.4233
2003-09-30,-3.3689999999999998
2003-10-01,1.3282
2003-10-02,1.9661
2003-10-03,0.0536
2003-10-06,4.3897
2003-10-07,-0.1026
2003-10-08,-1.6427
2003-10-09,0.4697
2003-10-10,0.6234
2003-10-13,-0.3614
2003-10-14,0.7772
2003-10-15,-0.2057
2003-10-16,0.2576
2003-10-17,1.742
2003-10-20,-0.2778
2003-10-21,0.2279
2003-10-22,-1.8445
2003-10-23,0.8031
2003-10-24,0.0715
2003-10-27,1.0003
2003-10-28,-0.0556
2003-10-29,-0.5005
2003-10-30,0.0
2003-10-31,0.2541
2003-11-03,-1.1657
2003-11-04,0.8718
2003-11-05,0.6101
2003-11-06,-0.2577
2003-11-07,0.0051
2003-11-10,-1.4184
2003-11-11,1.1305
2003-11-12,-1.6768
2003-11-13,-0.2584
2003-11-14,1.8135
2003-11-17,-0.056
2003-11-18,-0.7587
2003-11-19,0.0513
2003-11-20,1.2821
2003-11-21,0.7595
2003-11-24,-0.0503
2003-11-25,-0.1006
2003-11-26,3.07
2003-11-28,0.0488
2003-12-01,-0.7809
2003-12-02,-0.2459
2003-12-03,0.0
2003-12-04,0.1972
2003-12-05,0.0
2003-12-08,-0.1476
2003-12-09,1.725
2003-12-10,-0.0484
2003-12-11,0.5817
2003-12-12,1.6771
2003-12-15,0.2939
2003-12-16,0.3781
2003-12-17,0.4661
2003-12-18,3.3319
2003-12-19,-2.5091
2003-12-22,1.357
2003-12-23,0.6925
2003-12-24,1.6965
2003-12-26,0.7214
2003-12-29,1.5622
2003-12-30,0.8859
2003-12-31,-1.7038
2004-01-02,-0.0667
2004-01-05,0.0667
2004-01-06,1.1111
2004-01-07,0.0
2004-01-08,-0.2242
2004-01-09,-1.3172
2004-01-12,0.5357
2004-01-13,-0.1332
2004-01-14,1.4673
2004-01-15,-1.6214
2004-01-16,-0.4454
2004-01-20,-3.1767
2004-01-21,1.525
2004-01-22,-2.2758
2004-01-23,2.3754
2004-01-26,0.0455
2004-01-27,-0.2774
2004-01-28,0.3238
2004-01-29,-4.2273
2004-01-30,1.9459
2004-02-02,-3.2588
2004-02-03,3.5611
2004-02-04,0.0465
2004-02-05,3.3442
2004-02-06,0.8539
2004-02-09,2.451
2004-02-10,0.8699
2004-02-11,-0.9056
2004-02-12,0.087
2004-02-13,-4.6087
2004-02-17,2.0465
2004-02-18,-0.3975
2004-02-20,-0.4484
2004-02-23,-0.8108
2004-02-24,-3.0836
2004-02-26,-2.0664
2004-02-27,0.3828
2004-03-01,0.1954
2004-03-02,2.9447
2004-03-03,-1.1091
2004-03-04,1.3505
2004-03-05,-1.8811
2004-03-08,2.1569
2004-03-09,-1.3338999999999999
2004-03-10,-0.0932
2004-03-11,-0.5133
2004-03-12,-0.1407
2004-03-15,-0.4227
2004-03-16,-0.4245
2004-03-17,-2.8423
2004-03-18,1.8965999999999998
2004-03-22,0.8715
2004-03-23,-0.4773
2004-03-24,0.6235
2004-03-25,-1.4776
2004-03-26,-4.209
2004-03-29,4.2424
2004-03-30,-1.0174
2004-03-31,1.1258
2004-04-01,-1.9845000000000002
2004-04-02,1.7778
2004-04-05,1.0674
2004-04-06,-0.4321
2004-04-07,0.0
2004-04-08,0.9643
2004-04-12,1.1939
2004-04-13,3.3459
2004-04-14,2.6988
2004-04-15,2.2677
2004-04-16,5.8261
2004-04-19,-0.7806
2004-04-21,-2.3602
2004-04-22,-0.0424
2004-04-23,-1.2346
2004-04-26,-3.3464
2004-04-27,-3.2889
2004-04-28,-0.046
2004-04-29,0.0
2004-04-30,0.1885
2004-05-03,2.7946999999999997
2004-05-04,-0.0446
2004-05-05,0.4466
2004-05-06,-1.1116
2004-05-10,-0.8633
2004-05-11,-0.2177
2004-05-13,0.0
2004-05-14,-2.1818
2004-05-17,0.0883
2004-05-18,-2.4096
2004-05-19,2.4737999999999998
2004-05-20,0.0464
2004-05-21,-0.0464
2004-05-24,-1.1142
2004-05-25,1.1268
2004-05-26,0.1393
2004-05-27,0.0464
2004-05-28,0.8804
2004-06-01,-0.2756
2004-06-02,0.2303
2004-06-03,0.6893
2004-06-04,-1.0497
2004-06-07,2.3985
2004-06-08,1.5766
2004-06-09,-0.2217
2004-06-10,-2.6667
2004-06-14,-0.9132
2004-06-15,0.4608
2004-06-16,0.0917
2004-06-17,1.4207
2004-06-18,-0.2727
2004-06-21,0.5925
2004-06-22,2.7639
2004-06-23,-3.0423
2004-06-24,-1.0914
2004-06-25,0.7816
2004-06-28,9.4891
2004-06-29,-2.9583
2004-06-30,0.9017
2004-07-01,-2.1277
2004-07-02,0.0
2004-07-06,-0.2174
2004-07-07,-0.2179
2004-07-08,0.0
2004-07-09,-1.7467000000000001
2004-07-12,-1.3778000000000001
2004-07-13,-1.2168
2004-07-14,-1.6423
2004-07-15,2.0408
2004-07-16,-1.0
2004-07-19,0.551
2004-07-20,-0.0046
2004-07-21,-0.4521
2004-07-22,-0.2294
2004-07-23,-0.2299
2004-07-26,-0.7788
2004-07-27,-0.5109
2004-07-28,0.6489
2004-07-30,-1.0668
2004-08-02,-1.3127
2004-08-03,-5.8907
2004-08-04,0.0
2004-08-06,-3.2307
2004-08-09,1.1476
2004-08-10,-0.9283
2004-08-11,-1.3483
2004-08-13,-0.4802
2004-08-16,0.3712
2004-08-17,0.3698
2004-08-18,0.1053
2004-08-20,-6.2566
2004-08-23,-0.2804
2004-08-24,-0.1687
2004-08-25,0.062
2004-08-26,0.2196
2004-08-27,-0.2809
2004-08-30,0.0
2004-08-31,0.2817
2004-09-01,0.2809
2004-09-02,-0.2801
2004-09-03,0.1685
2004-09-07,0.3926
2004-09-08,-0.0559
2004-09-09,0.0
2004-09-13,0.0559
2004-09-14,-0.0559
2004-09-15,0.0559
2004-09-16,0.5587
2004-09-17,0.0
2004-09-20,0.4444
