ticker,CYBL US Equity
2011-10-12,0.0
2011-10-14,0.0
2011-10-17,-20.0
2011-10-19,25.0
2011-10-20,0.0
2011-10-24,0.0
2011-10-26,-20.0
2011-10-31,25.0
2011-11-01,0.0
2011-11-02,0.0
2011-11-03,0.0
2011-11-04,-20.0
2011-12-02,0.0
2011-12-05,0.0
2011-12-06,0.0
2011-12-07,25.0
2011-12-08,0.0
2011-12-09,0.0
2011-12-14,0.0
2011-12-16,0.0
2011-12-27,0.0
2011-12-28,-20.0
2011-12-29,25.0
2012-01-03,0.0
2012-01-04,-20.0
2012-01-17,25.0
2012-01-19,0.0
2012-01-20,0.0
2012-01-23,0.0
2012-01-27,0.0
2012-02-02,0.0
2012-02-06,0.0
2012-02-07,0.0
2012-02-09,0.0
2012-02-15,0.0
2012-02-16,50.0
2012-02-17,0.0
2012-02-21,-33.3333
2012-02-22,0.0
2012-02-24,-20.0
2012-02-27,87.5
2012-02-28,-33.3333
2012-02-29,0.0
2012-03-01,50.0
2012-03-02,0.0
2012-03-05,-33.3333
2012-03-06,0.0
2012-03-07,50.0
2012-03-08,-33.3333
2012-03-09,50.0
2012-03-12,-33.3333
2012-03-13,50.0
2012-03-14,0.0
2012-03-15,-33.3333
2012-03-16,50.0
2012-03-19,0.0
2012-03-20,0.0
2012-03-22,0.0
2012-03-23,0.0
2012-03-26,0.0
2012-03-27,0.0
2012-03-28,0.0
2012-03-29,0.0
2012-03-30,-33.3333
2012-04-02,0.0
2012-04-03,0.0
2012-04-04,50.0
2012-04-05,0.0
2012-04-10,-33.3333
2012-04-11,0.0
2012-04-13,50.0
2012-04-16,0.0
2012-04-18,-33.3333
2012-04-19,0.0
2012-04-20,50.0
2012-04-23,-33.3333
2012-04-24,0.0
2012-04-25,0.0
2012-04-26,50.0
2012-04-27,-33.3333
2012-04-30,0.0
2012-05-01,0.0
2012-05-02,0.0
2012-05-03,0.0
2012-05-04,0.0
2012-05-09,0.0
2012-05-10,0.0
2012-05-11,0.0
2012-05-14,0.0
2012-05-15,-20.0
2012-05-17,25.0
2012-05-18,0.0
2012-05-29,0.0
2012-05-31,0.0
2012-06-04,0.0
2012-06-06,0.0
2012-06-07,0.0
2012-06-13,0.0
2012-06-14,0.0
2012-07-09,0.0
2012-07-10,0.0
2012-07-12,50.0
2012-07-20,-33.3333
2012-07-23,0.0
2012-07-24,0.0
2012-07-26,50.0
2012-07-27,-33.3333
2012-07-30,0.0
2012-08-06,0.0
2012-08-08,50.0
2012-08-09,-33.3333
2012-08-10,0.0
2012-08-13,0.0
2012-08-14,0.0
2012-08-15,0.0
2012-08-17,-20.0
2012-08-20,25.0
2012-08-24,0.0
2012-09-05,50.0
2012-09-06,0.0
2012-09-07,-33.3333
2012-09-18,0.0
2012-09-19,0.0
2012-09-21,0.0
2012-09-24,0.0
2012-09-25,50.0
2012-09-26,-33.3333
2012-09-27,0.0
2012-09-28,0.0
2012-10-01,0.0
2012-10-03,0.0
2012-10-04,0.0
2012-10-09,0.0
2012-10-10,50.0
2012-10-11,-33.3333
2012-10-12,0.0
2012-10-16,0.0
2012-10-17,0.0
2012-10-18,0.0
2012-11-01,0.0
2012-11-02,0.0
2012-11-06,0.0
2012-11-08,0.0
2012-11-12,0.0
2012-11-20,-20.0
2012-11-26,87.5
2012-11-27,-33.3333
2012-11-28,0.0
2012-12-20,0.0
2012-12-21,0.0
2012-12-26,0.0
2012-12-27,0.0
2012-12-28,0.0
2013-01-02,-20.0
2013-01-03,87.5
2013-01-04,-33.3333
2013-01-07,0.0
2013-01-08,0.0
2013-01-09,50.0
2013-01-10,0.0
2013-01-11,0.0
2013-01-14,0.0
2013-01-15,0.0
2013-01-16,-33.3333
2013-01-17,0.0
2013-01-18,0.0
2013-01-22,0.0
2013-01-23,0.0
2013-01-24,0.0
2013-01-25,0.0
2013-01-28,0.0
2013-01-29,0.0
2013-02-01,0.0
2013-02-06,0.0
2013-02-07,0.0
2013-02-11,0.0
2013-02-12,0.0
2013-02-13,0.0
2013-02-19,0.0
2013-02-20,0.0
2013-02-22,-20.0
2013-02-26,25.0
2013-02-27,0.0
2013-02-28,0.0
2013-03-01,0.0
2013-03-04,0.0
2013-03-05,0.0
2013-03-06,0.0
2013-03-13,0.0
2013-03-21,0.0
2013-03-25,0.0
2013-03-26,0.0
2013-04-01,0.0
2013-04-04,0.0
2013-04-10,0.0
2013-04-11,0.0
2013-04-19,0.0
2013-04-24,0.0
2013-04-26,0.0
2013-04-30,0.0
2013-07-15,0.0
2013-08-02,0.0
2013-08-06,0.0
2013-08-08,0.0
2013-08-13,0.0
2013-08-19,0.0
2013-10-04,0.0
2013-10-07,0.0
2013-11-06,0.0
2013-11-07,0.0
2013-12-18,-20.0
2013-12-30,25.0
2013-12-31,0.0
2014-01-02,0.0
2014-01-03,0.0
2014-01-07,0.0
2014-01-08,0.0
2014-01-09,0.0
2014-01-10,0.0
2014-01-15,0.0
2014-01-22,0.0
2014-02-06,0.0
2014-02-10,0.0
2014-02-11,0.0
2014-02-12,0.0
2014-02-13,0.0
2014-02-14,0.0
2014-02-18,50.0
2014-02-19,-33.3333
2014-02-20,0.0
2014-02-21,200.0
2014-02-24,-50.0
2014-02-25,0.0
2014-02-26,0.0
2014-02-27,-33.3333
2014-03-03,50.0
2014-03-04,0.0
2014-03-05,0.0
2014-03-06,0.0
2014-03-07,-33.3333
2014-03-10,50.0
2014-03-11,0.0
2014-03-12,0.0
2014-03-13,-33.3333
2014-03-14,0.0
2014-03-17,50.0
2014-03-18,-33.3333
2014-03-19,0.0
2014-03-20,50.0
2014-03-21,-33.3333
2014-03-24,50.0
2014-03-25,-33.3333
2014-03-26,50.0
2014-03-27,-33.3333
2014-03-28,0.0
2014-03-31,50.0
2014-04-01,0.0
2014-04-02,-33.3333
2014-04-03,50.0
2014-04-04,-33.3333
2014-04-07,0.0
2014-04-08,0.0
2014-04-09,0.0
2014-04-10,0.0
2014-04-11,0.0
2014-04-14,50.0
2014-04-15,-33.3333
2014-04-16,0.0
2014-04-17,0.0
2014-04-21,0.0
2014-04-22,0.0
2014-04-23,0.0
2014-04-24,0.0
2014-04-25,0.0
2014-04-28,0.0
2014-04-30,0.0
2014-05-01,0.0
2014-05-02,0.0
2014-05-05,50.0
2014-05-06,0.0
2014-05-07,-33.3333
2014-05-08,50.0
2014-05-09,0.0
2014-05-12,0.0
2014-05-13,0.0
2014-05-14,0.0
2014-05-15,-33.3333
2014-05-16,50.0
2014-05-19,0.0
2014-05-20,0.0
2014-05-21,0.0
2014-05-22,0.0
2014-05-23,-33.3333
2014-05-27,-20.0
2014-05-28,25.0
2014-05-29,0.0
2014-05-30,0.0
2014-06-02,0.0
2014-06-03,0.0
2014-06-04,0.0
2014-06-05,0.0
2014-06-06,0.0
2014-06-09,0.0
2014-06-10,50.0
2014-06-11,0.0
2014-06-12,-33.3333
2014-06-13,0.0
2014-06-16,0.0
2014-06-17,0.0
2014-06-18,0.0
2014-06-19,0.0
2014-06-20,0.0
2014-06-23,0.0
2014-06-24,0.0
2014-06-25,0.0
2014-06-26,-20.0
2014-06-27,0.0
2014-07-08,25.0
2014-07-09,0.0
2014-07-10,0.0
2014-07-14,0.0
2014-07-16,0.0
2014-07-28,0.0
2014-07-29,-20.0
2014-07-30,0.0
2014-08-04,25.0
2014-08-06,0.0
2014-08-08,0.0
2014-08-11,0.0
2014-08-15,0.0
2014-08-21,0.0
2014-08-22,0.0
2014-09-09,0.0
2014-09-19,0.0
2014-10-28,0.0
2014-11-19,0.0
2014-11-21,0.0
2014-12-05,-20.0
2014-12-11,25.0
2014-12-17,0.0
2014-12-18,0.0
2014-12-19,0.0
2014-12-24,0.0
2014-12-26,0.0
2014-12-29,-92.0
2015-01-02,1150.0
2015-01-06,0.0
2015-01-07,0.0
2015-01-08,0.0
2015-01-09,0.0
2015-01-16,-20.0
2015-01-30,25.0
2015-02-03,0.0
2015-02-04,-99.2
2015-02-06,9900.0
2015-02-11,25.0
2015-02-17,-20.0
2015-02-19,25.0
2015-02-20,0.0
2015-03-11,0.0
2015-04-08,0.0
2015-04-09,0.0
2015-04-14,0.0
2015-04-21,0.0
2015-05-05,0.0
2015-05-19,0.0
2015-06-04,-99.2
2015-06-05,12400.0
2015-06-10,-99.2
2015-06-11,0.0
2015-06-19,12400.0
2015-06-24,0.0
2015-07-09,0.0
2015-08-11,0.0
2015-08-12,0.0
2015-08-28,0.0
2015-08-31,700.0
2015-09-01,-87.5
2015-09-02,0.0
2015-09-03,-99.2
2015-09-11,12400.0
2015-09-14,0.0
2015-09-22,0.0
2015-09-28,0.0
2015-10-02,0.0
2015-10-09,-20.0
2015-11-05,25.0
2015-11-11,0.0
2015-12-29,0.0
2015-12-31,-20.0
2016-01-25,25.0
2016-02-10,0.0
2016-03-07,0.0
2016-03-18,700.0
2016-03-21,-87.5
2016-03-23,-20.0
2016-03-28,25.0
2016-03-29,0.0
2016-04-08,0.0
2016-04-19,0.0
2016-04-26,0.0
2016-05-03,0.0
2016-05-13,0.0
2016-05-16,0.0
2016-05-18,0.0
2016-06-02,0.0
2016-06-06,0.0
2016-06-09,0.0
2016-06-13,0.0
2016-06-23,0.0
2016-06-27,0.0
2016-06-28,700.0
2016-06-29,-90.0
2016-06-30,25.0
2016-07-01,0.0
2016-07-06,0.0
2016-07-07,0.0
2016-07-08,0.0
2016-07-11,0.0
2016-07-15,0.0
2016-07-26,700.0
2016-08-01,-87.5
2016-08-02,0.0
2016-08-03,0.0
2016-08-08,0.0
2016-08-12,0.0
2016-08-17,0.0
2016-08-24,-99.2
2016-08-25,12400.0
2016-09-02,0.0
2016-09-06,0.0
2016-09-14,0.0
2016-09-16,0.0
2016-10-13,0.0
2016-10-14,0.0
2016-10-19,-20.0
2016-10-20,25.0
2016-11-09,0.0
2016-11-16,700.0
2016-11-21,-87.5
2016-11-30,0.0
2016-12-02,0.0
2016-12-05,-99.2
2016-12-06,4900.0
2016-12-07,100.0
2016-12-08,25.0
2016-12-09,0.0
2016-12-14,0.0
2016-12-15,0.0
2016-12-21,-99.2
2016-12-23,12400.0
2016-12-27,700.0
2016-12-28,-87.5
2016-12-30,-99.2
2017-01-03,12400.0
2017-01-09,0.0
2017-01-10,0.0
2017-01-12,0.0
2017-01-24,700.0
2017-01-25,-87.5
2017-01-26,0.0
2017-01-27,0.0
2017-02-07,0.0
2017-02-10,0.0
2017-02-13,-20.0
2017-02-17,25.0
2017-02-21,0.0
2017-02-23,0.0
2017-02-24,0.0
2017-03-15,-20.0
2017-03-22,-90.0
2017-03-24,1150.0
2017-03-27,0.0
2017-03-28,0.0
2017-03-30,0.0
2017-03-31,0.0
2017-04-05,0.0
2017-04-06,0.0
2017-04-11,0.0
2017-04-12,-60.0
2017-04-18,100.0
2017-04-19,25.0
2017-04-20,0.0
2017-04-21,0.0
2017-04-25,0.0
2017-04-27,0.0
2017-05-02,0.0
2017-05-03,-20.0
2017-05-04,25.0
2017-05-08,0.0
2017-05-09,-20.0
2017-05-12,0.0
2017-05-15,25.0
2017-05-23,-20.0
2017-05-24,25.0
2017-06-09,-20.0
2017-06-15,0.0
2017-06-19,0.0
2017-06-22,0.0
2017-06-26,0.0
2017-07-12,0.0
2017-07-14,0.0
2017-07-19,0.0
2017-07-21,-99.0
2017-07-26,9900.0
2017-07-27,0.0
2017-07-28,0.0
2017-08-15,0.0
2017-08-17,0.0
2017-08-21,0.0
2017-08-22,-99.0
2017-08-23,9900.0
2017-08-24,0.0
2017-08-31,0.0
2017-09-05,0.0
2017-09-14,0.0
2017-09-18,0.0
2017-09-21,0.0
2017-09-22,0.0
2017-09-28,-90.0
2017-10-03,900.0
2017-10-04,0.0
2017-10-06,900.0
2017-10-09,-90.0
2017-10-10,0.0
2017-10-18,0.0
2017-10-23,0.0
2017-10-26,0.0
2017-11-01,0.0
2017-11-03,-50.0
2017-11-06,100.0
2017-11-08,0.0
2017-11-09,0.0
2017-11-10,0.0
2017-11-13,-90.0
2017-11-15,900.0
2017-11-16,0.0
2017-11-17,-50.0
2017-11-21,100.0
2017-11-22,-90.0
2017-11-27,900.0
2017-11-29,0.0
2017-11-30,-90.0
2017-12-01,900.0
2017-12-07,-99.0
2017-12-08,9900.0
2017-12-13,0.0
2017-12-14,0.0
2017-12-15,0.0
2017-12-18,0.0
2017-12-19,0.0
2017-12-20,0.0
2017-12-21,0.0
2017-12-22,-99.0
2017-12-28,0.0
2017-12-29,900.0
2018-01-05,900.0
2018-01-09,-99.0
2018-01-10,0.0
2018-01-11,9900.0
2018-01-17,0.0
2018-01-18,-99.0
2018-01-19,9900.0
2018-01-22,0.0
2018-01-23,0.0
2018-01-24,-90.0
2018-01-25,900.0
2018-01-31,-99.0
2018-02-07,9900.0
2018-02-15,0.0
2018-02-22,-90.0
2018-02-23,900.0
2018-03-02,0.0
2018-03-16,0.0
2018-03-22,0.0
2018-03-28,0.0
2018-04-02,0.0
2018-04-09,0.0
2018-04-16,0.0
2018-04-18,-50.0
2018-04-19,100.0
2018-04-20,0.0
2018-04-24,0.0
2018-04-25,-50.0
2018-04-26,-80.0
2018-04-27,900.0
2018-04-30,0.0
2018-05-01,0.0
2018-05-14,0.0
2018-05-18,0.0
2018-05-22,0.0
2018-05-30,-90.0
2018-05-31,0.0
2018-06-13,900.0
2018-06-15,0.0
2018-07-11,0.0
2018-07-12,0.0
2018-07-16,0.0
2018-07-31,-99.0
2018-09-21,9900.0
2018-10-08,0.0
2018-11-05,-90.0
2018-11-06,900.0
2018-11-19,0.0
2018-11-20,-99.0
2018-11-28,0.0
2018-11-29,0.0
2018-12-07,900.0
2018-12-13,900.0
2018-12-14,0.0
2018-12-17,0.0
2018-12-18,0.0
2018-12-20,0.0
2018-12-26,-99.0
2018-12-31,0.0
2019-01-02,0.0
2019-01-08,9900.0
2019-01-14,0.0
2019-01-15,0.0
2019-01-17,0.0
2019-01-23,0.0
2019-01-29,0.0
2019-01-30,0.0
2019-02-04,0.0
2019-02-05,-99.0
2019-02-06,9900.0
2019-02-07,0.0
2019-02-11,0.0
2019-02-12,0.0
2019-02-13,0.0
2019-02-15,-99.0
2019-02-19,9900.0
2019-02-20,0.0
2019-02-25,0.0
2019-02-26,0.0
2019-02-28,0.0
2019-03-01,0.0
2019-03-04,0.0
2019-03-05,0.0
2019-03-06,0.0
2019-03-07,0.0
2019-03-12,0.0
2019-03-18,0.0
2019-03-29,0.0
2019-04-08,-99.0
2019-04-09,9900.0
2019-04-11,0.0
2019-04-16,0.0
2019-04-23,0.0
2019-05-06,-99.0
2019-05-09,9900.0
2019-05-14,-99.0
2019-05-15,0.0
2019-05-16,0.0
2019-05-17,9900.0
2019-05-28,0.0
2019-05-29,0.0
2019-05-30,-99.0
2019-06-03,0.0
2019-06-05,9900.0
2019-06-12,-99.0
2019-06-25,900.0
2019-07-01,900.0
2019-07-08,-99.0
2019-07-17,0.0
2019-07-19,9900.0
2019-07-30,-50.0
2019-08-02,100.0
2019-08-07,-98.0
2019-08-08,4900.0
2019-08-13,0.0
2019-08-20,0.0
2019-08-22,0.0
2019-09-06,0.0
2019-09-12,-90.0
2019-09-13,900.0
2019-09-17,-99.0
2019-09-19,9900.0
2019-09-20,-60.0
2019-09-24,150.0
2019-09-25,0.0
2019-09-26,-99.0
2019-09-30,9900.0
2019-10-02,0.0
2019-10-07,0.0
2019-10-09,0.0
2019-10-11,0.0
2019-10-16,0.0
2019-10-17,0.0
2019-10-28,0.0
2019-10-30,-99.0
2019-10-31,9900.0
2019-11-01,-99.0
2019-11-04,9900.0
2019-11-06,-99.0
2019-11-08,9900.0
2019-11-11,0.0
2019-11-12,-60.0
2019-11-13,150.0
2019-11-19,-99.0
2019-11-21,9900.0
2019-11-22,0.0
2019-12-03,0.0
2019-12-10,0.0
2019-12-18,-99.0
2019-12-19,0.0
2019-12-26,9900.0
2019-12-27,0.0
2019-12-30,-99.0
2019-12-31,9900.0
2020-01-06,0.0
2020-01-07,0.0
2020-01-09,0.0
2020-01-10,0.0
2020-01-13,0.0
2020-01-14,0.0
2020-01-15,-65.0
2020-01-16,-97.1429
2020-01-21,4899.9999
2020-01-24,100.0
2020-01-27,0.0
2020-02-03,-99.0
2020-02-04,0.0
2020-02-06,0.0
2020-02-18,9900.0
2020-02-19,0.0
2020-02-24,0.0
2020-02-26,-99.0
2020-02-28,0.0
2020-03-09,9900.0
2020-03-23,-99.0
2020-03-25,9900.0
2020-03-26,-99.0
2020-04-06,0.0
2020-04-14,0.0
2020-04-17,0.0
2020-04-21,9900.0
2020-04-22,-99.0
2020-04-23,4899.9999
2020-04-24,100.0
2020-04-27,0.0
2020-04-29,-99.0
2020-05-11,0.0
2020-05-13,9900.0
2020-05-14,0.0
2020-06-03,-99.0
2020-06-05,0.0
2020-06-08,0.0
2020-06-11,9900.0
2020-06-15,0.0
2020-06-16,0.0
2020-06-17,-99.0
2020-06-23,9900.0
2020-06-24,0.0
2020-07-02,0.0
2020-07-06,0.0
2020-07-08,0.0
2020-07-09,0.0
2020-07-13,0.0
2020-07-14,0.0
2020-07-29,-99.0
2020-07-30,9900.0
2020-07-31,0.0
