ticker,CDIV US Equity
2007-06-29,-13.7931
2007-07-02,-28.0
2007-07-03,0.0
2007-07-05,-27.7778
2007-07-09,30.7692
2007-07-10,17.647100000000002
2007-07-11,-10.0
2007-07-12,-11.1111
2007-07-13,0.0
2007-07-16,0.0
2007-07-17,0.0
2007-07-18,-6.25
2007-07-19,0.0
2007-07-20,0.0
2007-07-23,0.0
2007-07-24,6.6667
2007-07-25,-25.0
2007-07-26,0.0
2007-07-30,0.0
2007-07-31,0.0
2007-08-09,0.0
2007-08-13,0.0
2007-08-14,-16.6667
2007-08-17,0.0
2007-08-22,0.0
2007-08-29,0.0
2007-09-05,0.0
2007-09-17,0.0
2007-09-19,30.0
2007-09-21,0.0
2007-09-28,0.0
2007-10-03,38.4615
2007-10-05,-5.5556
2007-10-29,5.8824
2007-10-30,11.1111
2007-10-31,-5.0
2007-11-01,5.2632
2007-11-05,5.0
2007-11-06,9.5238
2007-11-07,26.087
2007-11-08,-6.8966
2007-11-09,7.4074
2007-11-12,0.0
2007-11-13,3.4483
2007-11-14,0.0
2007-11-15,-13.3333
2007-11-16,0.0
2007-11-19,-11.538499999999999
2007-11-20,-13.0435
2007-11-21,0.0
2007-11-27,20.0
2007-11-28,-16.6667
2007-11-29,-5.0
2007-11-30,-5.2632
2007-12-03,-16.6667
2007-12-04,0.0
2007-12-06,-13.3333
2007-12-07,7.6923
2007-12-10,28.5714
2007-12-12,0.0
2007-12-18,-25.0
2007-12-19,3.7037
2007-12-24,7.1429
2007-12-26,0.0
2007-12-27,-6.6667
2007-12-31,0.0
2008-01-04,0.0
2008-01-15,7.1429
2008-01-16,-6.6667
2008-01-17,-7.1429
2008-01-18,7.6923
2008-01-24,7.1429
2008-01-28,-6.6667
2008-01-29,7.1429
2008-02-01,-13.3333
2008-02-04,0.0
2008-02-05,3.8462
2008-02-07,11.1111
2008-02-12,-33.3333
2008-02-14,0.0
2008-02-19,0.0
2008-02-21,0.0
2008-02-27,-20.0
2008-03-03,0.0
2008-03-05,25.0
2008-03-06,20.0
2008-03-07,16.6667
2008-03-10,0.0
2008-03-11,0.0
2008-03-12,-3.5714
2008-03-13,3.7037
2008-03-14,7.1429
2008-03-17,-20.0
2008-03-18,-25.0
2008-03-20,0.0
2008-03-25,33.3333
2008-03-27,-33.3333
2008-03-28,-37.5
2008-04-01,-20.0
2008-04-02,0.0
2008-04-03,-7.8125
2008-04-14,8.4746
2008-04-18,-37.5
2008-04-22,-12.5
2008-04-24,0.0
2008-04-25,-31.4286
2008-04-28,-33.3333
2008-04-29,-18.75
2008-04-30,0.0
2008-05-01,515.3846
2008-05-02,-70.0
2008-05-05,-25.0
2008-05-06,0.0
2008-05-07,5.5556
2008-05-08,26.3158
2008-05-09,166.6667
2008-05-12,-25.0
2008-05-13,0.0
2008-05-15,-33.3333
2008-05-16,0.0
2008-05-21,0.0
2008-05-22,-43.75
2008-05-23,16.6667
2008-05-27,0.0
2008-05-28,14.2857
2008-06-02,-20.8333
2008-06-03,-42.1053
2008-06-04,809.0909
2008-06-05,-54.0
2008-06-06,0.0
2008-06-09,-13.0435
2008-06-10,-45.0
2008-06-23,0.0
2008-06-24,0.0
2008-07-17,0.0
2008-07-22,0.0
2008-07-24,-9.0909
2008-07-31,-50.0
2008-08-05,0.0
2008-08-06,0.0
2008-08-08,-20.0
2008-08-26,0.0
2008-09-10,-37.5
2008-10-01,0.0
2008-10-03,0.0
2008-10-06,60.0
2008-10-27,-25.0
2008-10-31,33.3333
2008-11-05,-25.0
2008-11-07,33.3333
2008-11-10,75.0
2008-11-11,-28.5714
2008-11-13,0.0
2008-11-14,0.0
2008-11-17,60.0
2008-11-18,-6.25
2008-11-19,-60.0
2008-11-20,66.6667
2008-11-21,0.0
2008-11-24,0.0
2008-11-26,-40.0
2008-12-03,-33.3333
2008-12-04,18.75
2008-12-05,-23.6842
2008-12-09,-27.5862
2008-12-10,0.0
2008-12-15,-9.5238
2008-12-16,-15.7895
2008-12-19,-18.75
2008-12-23,0.0
2008-12-31,0.0
2009-01-12,269.2308
2009-01-13,-33.3333
2009-01-14,-25.0
2009-01-15,-41.6667
2009-01-20,-7.1429
2009-01-21,-15.3846
2009-01-22,0.0
2009-01-23,18.1818
2009-02-02,-15.3846
2009-02-03,-27.2727
2009-02-09,25.0
2009-02-18,30.0
2009-03-19,346.1538
2009-03-20,1.7241
2009-03-23,-40.678
2009-03-24,37.1429
2009-03-25,4.1667
2009-03-26,-4.0
2009-03-27,50.0
2009-03-30,0.0
2009-03-31,-19.4444
2009-04-01,-3.4483
2009-04-02,5.3571
2009-04-03,0.0
2009-04-06,-18.6441
2009-04-07,-33.3333
2009-04-08,-18.75
2009-04-09,-26.9231
2009-04-13,110.5263
2009-04-14,-20.0
2009-04-15,-25.0
2009-04-16,-8.3333
2009-04-17,-4.5455
2009-04-20,-38.0952
2009-04-21,46.1538
2009-04-22,15.7895
2009-04-23,0.0
2009-04-24,18.1818
2009-04-29,-15.3846
2009-04-30,-4.5455
2009-05-01,52.381
2009-05-04,0.0
2009-05-05,-40.625
2009-05-06,100.0
2009-05-07,-10.526299999999999
2009-05-08,0.0
2009-05-11,0.0
2009-05-12,-11.7647
2009-05-19,6.6667
2009-05-22,9.375
2009-05-27,0.0
2009-05-28,0.0
2009-05-29,-8.5714
2009-06-01,-6.25
2009-06-02,0.0
2009-06-03,0.0
2009-06-04,40.0
2009-06-08,166.6667
2009-06-09,71.4286
2009-06-10,175.0
2009-06-11,118.1818
2009-06-12,23.6111
2009-06-15,8.9888
2009-06-16,-17.5258
2009-06-17,-31.25
2009-06-18,-18.1818
2009-06-19,0.0
2009-06-22,11.1111
2009-06-23,-16.0
2009-06-24,-23.8095
2009-06-25,3.125
2009-06-26,9.0909
2009-06-29,8.3333
2009-06-30,7.6923
2009-07-01,7.1429
2009-07-02,-8.8889
2009-07-06,-14.6341
2009-07-07,17.1429
2009-07-08,-2.7439
2009-07-09,10.3448
2009-07-10,2.2727
2009-07-13,-3.3333
2009-07-14,3.4483
2009-07-15,-6.9444
2009-07-16,14.6269
2009-07-17,-2.0833
2009-07-20,17.0213
2009-07-21,1.8182
2009-07-22,-1.7856999999999998
2009-07-23,-21.8182
2009-07-24,2.3256
2009-07-27,-4.5455
2009-07-28,0.0
2009-07-29,-2.3810000000000002
2009-07-30,0.0
2009-07-31,-2.439
2009-08-03,0.0
2009-08-04,5.0
2009-08-05,-14.2857
2009-08-06,-5.5556
2009-08-07,-20.5882
2009-08-10,11.1111
2009-08-11,-6.6667
2009-08-12,0.0
2009-08-13,10.7143
2009-08-14,-6.4516
2009-08-17,-13.7931
2009-08-18,0.0
2009-08-19,16.0
2009-08-20,-24.1379
2009-08-21,36.3636
2009-08-24,-3.3333
2009-08-25,6.8966
2009-08-26,6.4516
2009-08-27,-3.0303
2009-08-28,0.0
2009-08-31,-6.25
2009-09-01,-3.3333
2009-09-02,-8.6207
2009-09-03,-1.4151
2009-09-04,-4.3062000000000005
2009-09-08,0.0
2009-09-09,-4.0
2009-09-10,-16.6667
2009-09-11,20.0
2009-09-14,-8.3333
2009-09-15,-22.7273
2009-09-16,-11.7647
2009-09-17,13.3333
2009-09-18,5.8824
2009-09-21,0.0
2009-09-22,-11.1111
2009-09-23,-10.5469
2009-09-24,11.7904
2009-09-25,-12.5
2009-09-28,42.8571
2009-09-29,20.0
2009-09-30,-4.1667
2009-10-01,-4.3478
2009-10-02,-18.1818
2009-10-05,11.1111
2009-10-06,0.0
2009-10-07,0.0
2009-10-08,0.0
2009-10-09,-10.0
2009-10-12,58.3333
2009-10-13,-1.7544
2009-10-14,-7.1429
2009-10-15,38.4615
2009-10-16,16.3194
2009-10-19,24.1791
2009-10-20,-5.7692
2009-10-21,-10.2041
2009-10-22,2.2727
2009-10-23,7.7778
2009-10-26,-17.5258
2009-10-27,25.0
2009-10-28,6.0
2009-10-29,1.8868
2009-10-30,-22.2222
2009-11-02,16.6667
2009-11-03,-2.0408
2009-11-04,-2.0833
2009-11-05,2.1277
2009-11-06,10.4167
2009-11-09,23.5849
2009-11-10,22.1374
2009-11-11,-5.0
2009-11-12,-9.2105
2009-11-13,-3.6231999999999998
2009-11-16,-24.812
2009-11-17,4.0
2009-11-18,15.3846
2009-11-19,-11.6667
2009-11-20,-5.6604
2009-11-23,0.0
2009-11-24,14.0
2009-11-25,2.6316
2009-11-27,2.5641
2009-11-30,-3.3333
2009-12-01,-9.4828
2009-12-02,-0.9524
2009-12-03,-7.9327
2009-12-04,-3.9164
2009-12-07,-13.0435
2009-12-08,12.5
2009-12-09,-4.4444
2009-12-10,-6.9767
2009-12-11,2.5
2009-12-14,7.3171
2009-12-15,-11.3636
2009-12-16,2.8846
2009-12-17,-7.7882
2009-12-18,2.7027
2009-12-21,-5.2632
2009-12-22,9.7222
2009-12-23,10.1266
2009-12-24,1.1494
2009-12-28,6.8182
2009-12-29,4.2553
2009-12-30,4.0816
2009-12-31,7.8431
2010-01-04,10.9091
2010-01-05,4.918
2010-01-06,8.5938
2010-01-07,5.036
2010-01-08,-11.6438
2010-01-11,8.5271
2010-01-12,5.5357
2010-01-13,8.291
2010-01-14,-2.5
2010-01-15,-3.8462
2010-01-19,-6.6667
2010-01-20,10.0
2010-01-21,-7.7922
2010-01-22,-7.0423
2010-01-25,0.0
2010-01-26,13.6364
2010-01-27,-10.6667
2010-01-28,4.4776
2010-01-29,-1.25
2010-02-01,12.8391
2010-02-02,-2.5641
2010-02-03,1.3158
2010-02-04,-1.2987
2010-02-05,38.1579
2010-02-08,33.3333
2010-02-09,2.1429
2010-02-10,11.8881
2010-02-11,6.25
2010-02-12,-17.647100000000002
2010-02-16,10.7143
2010-02-17,9.6774
2010-02-18,11.7647
2010-02-19,5.2632
2010-02-22,0.0
2010-02-23,20.0
2010-02-24,12.5
2010-02-25,3.7037
2010-02-26,-1.7856999999999998
2010-03-01,3.6364
2010-03-02,15.7895
2010-03-03,10.303
2010-03-04,20.8791
2010-03-05,4.5455
2010-03-08,4.3478
2010-03-09,-13.5417
2010-03-10,-7.2289
2010-03-11,14.2857
2010-03-12,-6.8182
2010-03-15,-8.5366
2010-03-16,6.6667
2010-03-17,-2.5
2010-03-18,7.6923
2010-03-19,4.0476
2010-03-22,-2.746
2010-03-23,-10.5882
2010-03-24,-2.6316
2010-03-25,8.1081
2010-03-26,0.0
2010-03-29,10.0
2010-03-30,29.5455
2010-03-31,23.6842
2010-04-01,-10.4965
2010-04-05,4.5959
2010-04-06,-1.5152
2010-04-07,-2.3077
2010-04-08,-2.3622
2010-04-09,-1.6129
2010-04-12,8.1967
2010-04-13,-3.0303
2010-04-14,-14.0625
2010-04-15,-12.7273
2010-04-16,-4.1667
2010-04-19,6.5217
2010-04-20,-2.0408
2010-04-21,-12.5
2010-04-22,14.2857
2010-04-23,0.0
2010-04-26,4.1667
2010-04-27,-6.0
2010-04-28,3.1915
2010-04-29,6.1856
2010-04-30,0.9709
2010-05-03,-3.8462
2010-05-04,-4.6
2010-05-05,2.7254
2010-05-06,-7.1429
2010-05-07,7.6923
2010-05-10,-4.0816
2010-05-11,-2.1277
2010-05-12,-8.7228
2010-05-13,7.1748
2010-05-14,-5.1111
2010-05-17,0.0
2010-05-18,3.0445
2010-05-19,-3.4091
2010-05-20,-22.352899999999998
2010-05-21,21.2121
2010-05-24,2.5
2010-05-25,-2.439
2010-05-26,-3.75
2010-05-27,-6.4935
2010-05-28,0.0
2010-06-01,-4.1667
2010-06-02,1.4493
2010-06-03,17.1429
2010-06-04,-2.439
2010-06-07,-11.25
2010-06-08,-5.6338
2010-06-09,4.4776
2010-06-10,0.0
2010-06-11,12.857099999999999
2010-06-14,-1.2658
2010-06-15,-3.8462
2010-06-16,1.3333
2010-06-17,0.0
2010-06-18,-9.2105
2010-06-21,12.7536
2010-06-22,2.8278
2010-06-23,-3.75
2010-06-24,1.2987
2010-06-25,-7.6923
2010-06-28,6.9097
2010-06-29,-9.0614
2010-06-30,-5.7143
2010-07-01,4.5455
2010-07-02,-4.3478
2010-07-06,-12.1212
2010-07-07,-13.7931
2010-07-08,11.95
2010-07-09,3.2604
2010-07-12,3.8062
2010-07-13,-10.0
2010-07-14,-0.3704
2010-07-15,-3.3457
2010-07-16,2.3077
2010-07-19,9.0226
2010-07-20,-6.8966
2010-07-21,-3.7037
2010-07-22,-11.538499999999999
2010-07-23,-4.3478
2010-07-26,-10.9091
2010-07-27,-0.5102
2010-07-28,7.6923
2010-07-29,-9.5238
2010-07-30,5.2632
2010-08-02,-2.5
2010-08-03,2.5641
2010-08-04,-5.0625
2010-08-05,-10.4674
2010-08-06,-14.7059
2010-08-09,-17.2414
2010-08-10,4.1667
2010-08-11,-16.0
2010-08-12,71.4286
2010-08-13,7.7778
2010-08-16,-7.2165
2010-08-17,5.0
2010-08-18,-10.0529
2010-08-19,-11.7647
2010-08-20,-6.6667
2010-08-23,20.0
2010-08-24,-5.0595
2010-08-25,0.3135
2010-08-26,-9.375
2010-08-27,2.7586
2010-08-30,-6.0403
2010-08-31,4.375
2010-09-01,19.7605
2010-09-02,-9.1429
2010-09-03,6.9182
2010-09-07,-5.8824
2010-09-08,12.5
2010-09-09,-11.1111
2010-09-10,12.5
2010-09-13,-6.1111
2010-09-14,56.8047
2010-09-15,5.6604
2010-09-16,-7.6786
2010-09-17,-12.9594
2010-09-20,11.1111
2010-09-21,6.0
2010-09-22,-5.6604
2010-09-23,20.0
2010-09-24,-3.3333
2010-09-27,-5.1724
2010-09-28,-1.8182
2010-09-29,0.0
2010-09-30,-1.8519
2010-10-01,-5.6604
2010-10-04,0.0
2010-10-05,-10.0
2010-10-06,-6.6667
2010-10-07,-7.1429
2010-10-08,-7.6923
2010-10-11,-8.3333
2010-10-12,-3.6364
2010-10-13,-15.0943
2010-10-14,-48.8889
2010-10-15,-17.5725
2010-10-18,33.6264
2010-10-19,-14.0625
2010-10-20,10.2392
2010-10-21,-8.3333
2010-10-22,-7.3864
2010-10-25,6.135
2010-10-26,-7.9961
2010-10-27,-4.5026
2010-10-28,-12.2807
2010-10-29,-12.0
2010-11-01,6.8182
2010-11-02,-20.2128
2010-11-03,10.6667
2010-11-04,-46.988
2010-11-05,-13.6364
2010-11-08,-36.8421
2010-11-09,166.6667
2010-11-10,-3.125
2010-11-11,-3.2258
2010-11-12,-33.3333
2010-11-15,0.0
2010-11-16,10.9375
2010-11-17,35.2113
2010-11-18,-10.0
2010-11-19,-7.4074
2010-11-22,-20.0
2010-11-23,-0.9375
2010-11-24,5.9937000000000005
2010-11-26,-4.7619
2010-11-29,0.0
2010-11-30,0.0
2010-12-01,-5.0
2010-12-02,-10.526299999999999
2010-12-03,5.1471
2010-12-06,0.0
2010-12-07,0.6993
2010-12-08,-11.1111
2010-12-09,8.5938
2010-12-10,-2.1583
2010-12-13,-8.8235
2010-12-14,-16.129
2010-12-15,-3.8462
2010-12-16,-4.0
2010-12-17,25.0
2010-12-20,0.0
2010-12-21,10.0
2010-12-22,36.3636
2010-12-23,-2.2222
2010-12-27,0.0
2010-12-28,0.0
2010-12-29,-9.0909
2010-12-30,-12.5
2010-12-31,20.0
2011-01-03,-9.5238
2011-01-04,0.0
2011-01-05,13.1579
2011-01-06,-8.7209
2011-01-07,7.0064
2011-01-10,-9.5238
2011-01-11,3.2895
2011-01-12,-0.6369
2011-01-13,7.6923
2011-01-14,-9.5238
2011-01-18,0.9868
2011-01-19,-6.1889
2011-01-20,16.6667
2011-01-21,0.0
2011-01-24,-4.7619
2011-01-25,-3.4375
2011-01-26,-6.7961
2011-01-27,-5.5556
2011-01-28,0.0
2011-01-31,5.8824
2011-02-01,1.7361
2011-02-02,14.6758
2011-02-03,19.0476
2011-02-04,-24.0
2011-02-07,-10.526299999999999
2011-02-08,17.647100000000002
2011-02-09,-15.0
2011-02-10,17.647100000000002
2011-02-11,0.0
2011-02-14,-24.375
2011-02-15,25.6198
2011-02-16,-2.6316
2011-02-17,-17.9054
2011-02-18,5.3498
2011-02-22,-21.875
2011-02-23,2.5
2011-02-24,17.0732
2011-02-25,0.0
2011-02-28,-5.8333
2011-03-01,-14.1593
2011-03-02,-26.8041
2011-03-03,-9.8592
2011-03-04,-1.5625
2011-03-07,0.0
2011-03-08,-4.7619
2011-03-09,-13.3333
2011-03-10,5.7692
2011-03-11,0.0
2011-03-14,-20.0
2011-03-15,2.2727
2011-03-16,1.1111
2011-03-17,20.8791
2011-03-18,0.0
2011-03-21,9.0909
2011-03-22,6.6667
2011-03-23,-12.5
2011-03-24,0.0
2011-03-25,-14.2857
2011-03-28,19.7917
2011-03-29,11.3043
2011-03-30,-12.5
2011-03-31,7.1429
2011-04-01,-6.6667
2011-04-04,0.0
2011-04-05,7.1429
2011-04-06,5.0
2011-04-07,65.0794
2011-04-08,34.6154
2011-04-11,-1.7856999999999998
2011-04-12,-9.818200000000001
2011-04-13,9.6774
2011-04-14,0.0
2011-04-15,2.9412000000000003
2011-04-18,-19.2857
2011-04-19,-0.885
2011-04-20,7.1429
2011-04-21,13.3333
2011-04-25,-5.1471
2011-04-26,6.5891
2011-04-27,-6.9091000000000005
2011-04-28,6.25
2011-04-29,0.7353
2011-05-02,-29.927
2011-05-03,0.0
2011-05-04,0.0
2011-05-05,-12.5
2011-05-09,61.9048
2011-05-10,-0.7353
2011-05-11,-2.2222
2011-05-12,-3.0303
2011-05-13,0.0
2011-05-16,5.0781
2011-05-17,-4.8327
2011-05-18,6.25
2011-05-19,-14.7059
2011-05-20,-3.4483
2011-05-23,-25.0
2011-05-24,33.3333
2011-05-25,0.0
2011-05-26,0.0
2011-05-31,-7.1429
2011-06-01,-23.0769
2011-06-02,31.25
2011-06-03,-8.5714
2011-06-06,-8.3333
2011-06-22,-9.0909
2011-06-23,10.0
2011-06-27,-27.2727
2011-06-29,25.0
2011-06-30,0.0
2011-07-05,-41.875
2011-07-06,37.6344
2011-07-07,0.0
2011-07-08,62.5
2011-07-28,-53.8462
2011-07-29,-3.125
2011-08-09,0.0
2011-08-16,-13.9785
2011-08-23,0.0
2011-08-26,0.0
2011-08-30,-10.0
2011-09-07,6.9444
2011-09-08,0.0
2011-09-14,-6.4935
2011-09-15,0.0
2011-10-03,-77.7778
2011-10-06,-81.25
2011-10-07,700.0
2011-10-13,0.0
2011-10-19,0.0
2011-11-07,-66.6667
2011-11-14,100.0
2011-11-22,-81.25
2011-11-29,0.0
2011-12-01,0.0
2011-12-16,0.0
2011-12-20,0.0
2011-12-21,0.0
2011-12-29,-33.3333
2012-01-20,150.0
2012-02-13,-60.0
2012-02-28,0.0
2012-04-25,50.0
2012-05-10,0.0
2012-05-23,0.0
2012-07-26,0.0
2012-08-02,0.0
2012-08-08,-33.3333
2012-10-01,0.0
2012-10-31,0.0
2012-11-05,0.0
2012-11-15,0.0
2012-12-05,0.0
2012-12-26,0.0
2012-12-28,0.0
2013-01-09,0.0
2013-05-16,0.0
2013-10-23,0.0
2014-12-17,0.0
2015-08-21,0.0
2015-12-01,-99.2
2015-12-14,12400.0
2015-12-15,0.0
2015-12-16,0.0
2015-12-21,0.0
2016-03-09,-20.0
2016-08-12,900.0
2016-08-19,-87.5
2016-09-01,0.0
2016-10-31,700.0
2016-11-30,0.0
2016-12-19,0.0
2016-12-23,-87.5
2016-12-27,0.0
2017-05-22,700.0
2017-05-25,0.0
2017-06-06,-99.5
2017-06-07,100.0
2017-06-09,-90.0
2017-07-07,9900.0
2017-07-12,-98.0
2017-08-28,0.0
2017-09-11,400.0
2017-10-26,9900.0
2017-12-18,0.0
2018-01-03,-99.9
2018-01-05,9900.0
2018-01-10,-90.0
2018-01-26,-90.0
2018-01-31,0.0
2018-02-08,0.0
2018-02-13,900.0
2018-02-26,900.0
2018-02-28,-99.0
2018-04-05,9900.0
2018-04-09,0.0
2018-04-16,0.0
2018-05-01,0.0
2018-05-10,0.0
2018-07-12,0.0
2018-07-31,0.0
2018-08-30,0.0
2018-09-05,0.0
2018-09-14,-90.0
2018-09-19,-90.0
2018-11-05,9900.0
2018-11-30,-96.0
2018-12-12,-75.0
2018-12-14,9900.0
2019-01-02,-99.0
2019-01-11,0.0
2019-01-22,300.0
2019-02-06,-75.0
2019-02-28,9900.0
2019-03-19,-99.0
2019-03-28,0.0
2019-05-14,0.0
2019-05-15,0.0
2019-05-16,0.0
2019-06-12,9900.0
2019-07-15,0.0
2019-09-17,-99.0
2019-09-24,0.0
2019-10-18,9900.0
2019-10-25,-99.0
2019-11-19,0.0
2019-12-05,0.0
2019-12-27,9900.0
2020-01-07,-90.0
2020-02-07,-90.0
2020-02-18,9900.0
2020-03-26,0.0
2020-04-16,-90.0
2020-04-17,-80.0
2020-04-20,4900.0
2020-05-26,-93.0
2020-06-10,1328.5714
2020-06-17,-99.0
2020-07-14,9900.0
2020-07-15,-99.0
2020-07-22,0.0
