ticker,MYRX US Equity
2009-11-03,0.3578
2009-11-04,-4.8128
2009-11-05,5.0562
2009-11-06,-2.4955
2009-11-09,0.7313
2009-11-10,-2.9038
2009-11-11,-2.4299
2009-11-12,1.1494
2009-11-13,10.0379
2009-11-16,3.6145
2009-11-17,-0.6645
2009-11-18,-12.8763
2009-11-19,1.7274
2009-11-20,0.566
2009-11-23,0.3752
2009-11-24,-0.9346
2009-11-25,-2.4528
2009-11-27,-2.9013999999999998
2009-11-30,-0.1992
2009-12-01,2.1955999999999998
2009-12-02,0.5859
2009-12-03,2.9126
2009-12-04,5.6604
2009-12-07,0.5357
2009-12-08,0.0
2009-12-09,-0.7105
2009-12-10,-0.8945
2009-12-11,-1.444
2009-12-14,-0.1832
2009-12-15,-1.6514
2009-12-16,1.4925
2009-12-17,-2.0221
2009-12-18,-5.6285
2009-12-21,-0.994
2009-12-22,1.004
2009-12-23,0.5964
2009-12-24,-1.581
2009-12-28,4.8193
2009-12-29,0.0
2009-12-30,-1.9157
2009-12-31,-1.7578
2010-01-04,7.5547
2010-01-05,-4.2514
2010-01-06,0.0
2010-01-07,-0.7722
2010-01-08,-0.1946
2010-01-11,-1.3645
2010-01-12,-0.3953
2010-01-13,-0.3968
2010-01-14,-0.996
2010-01-15,-1.2072
2010-01-19,-0.2037
2010-01-20,-0.6122
2010-01-21,-2.8747
2010-01-22,-4.0169
2010-01-25,3.9648
2010-01-26,0.6356
2010-01-27,-3.5789
2010-01-28,0.4367
2010-01-29,1.5217
2010-02-01,-1.4989
2010-02-02,-0.8696
2010-02-03,0.8772
2010-02-04,-3.2609
2010-02-05,-4.0449
2010-02-08,-1.6393
2010-02-09,0.9524
2010-02-10,0.0
2010-02-11,6.1321
2010-02-12,4.6667
2010-02-16,5.5202
2010-02-17,-1.006
2010-02-18,-1.8293
2010-02-19,-0.6211
2010-02-22,0.625
2010-02-23,1.8634
2010-02-24,-1.0163
2010-02-25,0.616
2010-02-26,-1.8367
2010-03-01,3.5343
2010-03-02,-0.6024
2010-03-03,-2.4242
2010-03-04,-0.6211
2010-03-05,-1.875
2010-03-08,-0.6369
2010-03-09,2.3504
2010-03-10,1.2526
2010-03-11,-0.6186
2010-03-12,-2.0747
2010-03-15,-2.9661
2010-03-16,0.4367
2010-03-17,0.0
2010-03-18,-5.6522
2010-03-19,2.765
2010-03-22,4.9888
2010-03-23,-0.4805
2010-03-24,0.0
2010-03-25,-1.2876
2010-03-26,1.3043
2010-03-29,2.1459
2010-03-30,-2.521
2010-03-31,-2.5862
2010-04-01,1.5487
2010-04-05,-0.8715
2010-04-06,0.4396
2010-04-07,-1.0941
2010-04-08,0.6637
2010-04-09,-0.4396
2010-04-12,10.3753
2010-04-13,1.0
2010-04-14,2.7723
2010-04-15,-3.0829
2010-04-16,1.1928
2010-04-19,-1.3752
2010-04-20,2.3904
2010-04-21,0.7782
2010-04-22,-1.1583
2010-04-23,-1.1719
2010-04-26,-0.9881
2010-04-27,0.998
2010-04-28,-1.581
2010-04-29,0.0
2010-04-30,-1.4056
2010-05-03,-2.0367
2010-05-04,-3.3264
2010-05-05,-2.5806
2010-05-06,-4.1943
2010-05-07,-2.3041
2010-05-10,3.3019
2010-05-11,-4.1096
2010-05-12,3.3333
2010-05-13,0.0
2010-05-14,-3.2258
2010-05-17,-3.8095
2010-05-18,8.4158
2010-05-19,1.3699
2010-05-20,-5.6306
2010-05-21,0.716
2010-05-24,-0.4739
2010-05-25,-2.8571
2010-05-26,-2.9412000000000003
2010-05-27,3.2828
2010-05-28,-1.7115
2010-06-01,-1.99
2010-06-02,3.8071
2010-06-03,-0.7335
2010-06-04,-1.7241
2010-06-07,-4.2607
2010-06-08,-1.3089
2010-06-09,0.7958
2010-06-10,2.8947000000000003
2010-06-11,0.0
2010-06-14,-1.7903
2010-06-15,0.0
2010-06-16,3.9063
2010-06-17,3.0075
2010-06-18,-2.6764
2010-06-21,-3.75
2010-06-22,1.2987
2010-06-23,0.2564
2010-06-24,-1.7903
2010-06-25,0.0
2010-06-28,1.0417
2010-06-29,-2.5773
2010-06-30,-0.5291
2010-07-01,-1.0638
2010-07-02,-1.3441
2010-07-06,0.0
2010-07-07,0.0
2010-07-08,-1.6349
2010-07-09,3.3241
2010-07-12,-1.3405
2010-07-13,3.2609
2010-07-14,-1.5789
2010-07-15,-1.0695000000000001
2010-07-16,0.2703
2010-07-19,1.0782
2010-07-20,0.0
2010-07-21,-0.2667
2010-07-22,-0.5348
2010-07-23,1.6129
2010-07-26,2.6455
2010-07-27,-1.5464
2010-07-28,1.8325
2010-07-29,-0.2571
2010-07-30,-1.2887
2010-08-02,-2.0888
2010-08-03,1.8667
2010-08-04,-1.0471
2010-08-05,-0.7937
2010-08-06,1.8667
2010-08-09,0.0
2010-08-10,-1.0471
2010-08-11,-2.9134
2010-08-12,0.8209
2010-08-13,0.5405
2010-08-16,1.8817
2010-08-17,-0.2639
2010-08-18,-1.5873
2010-08-19,0.8065
2010-08-20,-1.0667
2010-08-23,0.0
2010-08-24,-0.2695
2010-08-25,1.0811
2010-08-26,1.3369
2010-08-27,0.7916
2010-08-30,-1.5707
2010-08-31,-0.266
2010-09-01,1.3333
2010-09-02,0.2632
2010-09-03,1.5748
2010-09-07,-1.5504
2010-09-08,0.5249
2010-09-09,1.3054999999999999
2010-09-10,-0.5155
2010-09-13,0.7772
2010-09-14,0.0
2010-09-15,-2.0566
2010-09-16,3.1496
2010-09-17,-2.799
2010-09-20,1.5707
2010-09-21,-0.5155
2010-09-22,0.7772
2010-09-23,0.7712
2010-09-24,-1.5306
2010-09-27,-0.5181
2010-09-28,0.7813
2010-09-29,-1.0336
2010-09-30,0.7833
2010-10-01,-2.3316
2010-10-04,0.2653
2010-10-05,0.7937
2010-10-06,-1.0499
2010-10-07,-0.5305
2010-10-08,4.8
2010-10-11,-2.2901
2010-10-12,0.2604
2010-10-13,2.3377
2010-10-14,-3.0457
2010-10-15,1.0471
2010-10-18,-0.5181
2010-10-19,-0.7813
2010-10-20,-1.5748
2010-10-21,-0.2667
2010-10-22,0.0
2010-10-25,-0.0033
2010-10-26,-0.7988
2010-10-27,-1.6173
2010-10-28,1.3699
2010-10-29,-0.8108
2010-11-01,0.0
2010-11-02,1.3624
2010-11-03,-2.4194
2010-11-04,-1.6529
2010-11-05,3.0812
2010-11-08,-0.8152
2010-11-09,0.5479
2010-11-10,0.0
2010-11-11,1.0899
2010-11-12,-2.1563
2010-11-15,0.6887
2010-11-16,0.684
2010-11-17,1.087
2010-11-18,1.3441
2010-11-19,-1.5915
2010-11-22,-0.8086
2010-11-23,-0.5435
2010-11-24,1.6393
2010-11-26,0.5376
2010-11-29,1.3369
2010-11-30,-1.5831
2010-12-01,-1.0724
2010-12-02,1.355
2010-12-03,0.5348
2010-12-06,-0.7979
2010-12-07,-0.2681
2010-12-08,0.2688
2010-12-09,3.2172
2010-12-10,-0.2597
2010-12-13,0.2604
2010-12-14,-1.8182
2010-12-15,-1.8519
2010-12-16,2.1563
2010-12-17,0.5277
2010-12-20,0.0
2010-12-21,0.5249
2010-12-22,0.5222
2010-12-23,5.1948
2010-12-27,4.6914
2010-12-28,-0.7075
2010-12-29,0.2375
2010-12-30,0.7109
2010-12-31,-2.1176
2011-01-03,2.1635
2011-01-04,-1.1764999999999999
2011-01-05,0.9524
2011-01-06,-2.1226
2011-01-07,-0.7229
2011-01-10,0.7282
2011-01-11,2.1687
2011-01-12,-0.2358
2011-01-13,0.0
2011-01-14,-0.4728
2011-01-18,-0.2375
2011-01-19,-4.0476
2011-01-20,0.4963
2011-01-21,0.2469
2011-01-24,-0.4926
2011-01-25,0.9901
2011-01-26,-0.4902
2011-01-27,0.0
2011-01-28,-2.2167
2011-01-31,-1.0076
2011-02-01,1.7812000000000001
2011-02-02,2.25
2011-02-03,-0.489
2011-02-04,0.4914
2011-02-07,-0.978
2011-02-08,-0.9877
2011-02-09,-1.995
2011-02-10,2.5445
2011-02-11,0.2481
2011-02-14,-0.2475
2011-02-15,-0.7444
2011-02-16,-0.5
2011-02-17,1.005
2011-02-18,-1.7412999999999998
2011-02-22,-1.2658
2011-02-23,-0.2564
2011-02-24,-0.7712
2011-02-25,-0.2591
2011-02-28,-0.5195
2011-03-01,0.5222
2011-03-02,0.7792
2011-03-03,-0.2577
2011-03-04,-1.292
2011-03-07,-1.5707
2011-03-08,1.0638
2011-03-09,0.4391
2011-03-10,-0.1752
2011-03-11,-0.2625
2011-03-14,-0.7895
2011-03-15,0.0
2011-03-16,-1.061
2011-03-17,0.8043
2011-03-18,1.8617
2011-03-21,0.2611
2011-03-22,0.2604
2011-03-23,-0.5195
2011-03-24,-0.2611
2011-03-25,-0.2618
2011-03-28,0.2625
2011-03-29,1.0504
2011-03-30,-1.0395
2011-03-31,0.7853
2011-04-01,0.0
2011-04-04,0.0
2011-04-05,0.0
2011-04-06,10.9091
2011-04-07,0.7026
2011-04-08,-2.093
2011-04-11,-1.6627
2011-04-12,-1.2077
2011-04-13,4.1565
2011-04-14,-0.7042
2011-04-15,-1.6548
2011-04-18,-1.2019
2011-04-19,1.1922
2011-04-20,3.6307
2011-04-21,0.9281
2011-04-25,1.8391
2011-04-26,-1.8058999999999998
2011-04-27,2.5286999999999997
2011-04-28,-1.7936999999999999
2011-04-29,-3.4247
2011-05-02,1.6548
2011-05-03,-2.3256
2011-05-04,2.6189999999999998
2011-05-05,-3.0162
2011-05-06,1.1962
2011-05-09,0.4728
2011-05-10,0.0
2011-05-11,2.1176
2011-05-12,0.2304
2011-05-13,-0.4598
2011-05-16,-2.3095
2011-05-17,-2.1277
2011-05-18,2.657
2011-05-19,-1.1764999999999999
2011-05-20,-3.3333
2011-05-23,-1.4778
2011-05-24,-2.5
2011-05-25,1.2821
2011-05-26,2.2785
2011-05-27,2.7228
2011-05-31,0.9639
2011-06-01,-0.9547
2011-06-02,-0.241
2011-06-03,-0.7246
2011-06-06,-3.163
2011-06-07,-0.5025
2011-06-08,-3.2828
2011-06-09,-0.5222
2011-06-10,-1.0499
2011-06-13,-4.244
2011-06-14,1.385
2011-06-15,-1.9125999999999999
2011-06-16,1.1142
2011-06-17,1.3774
2011-06-20,-1.6303999999999998
2011-06-21,-0.8287
2011-06-22,2.507
2011-06-23,-2.4457
2011-06-24,0.5571
2011-06-27,-2.2161
2011-06-28,0.0
2011-06-29,0.0
2011-06-30,1.4163999999999999
2011-07-01,-3.0726
2011-07-05,0.8646
2011-07-06,2.8571
2011-07-07,0.2778
2011-07-08,-0.277
2011-07-11,-3.0556
2011-07-12,0.3152
2011-07-13,3.9703
2011-07-14,-1.0989
2011-07-15,-0.8333
2011-07-18,-1.6806999999999999
2011-07-19,-0.8547
2011-07-20,-0.8621
2011-07-21,0.8007
2011-07-22,-0.2193
2011-07-25,0.2882
2011-07-26,-0.5747
2011-07-27,3.7572
2011-07-28,-1.9499
2011-07-29,-3.6932
2011-08-01,-2.9499
2011-08-02,-3.9514
2011-08-03,-4.7468
2011-08-04,-1.6611
2011-08-05,-2.027
2011-08-08,-5.1724
2011-08-09,5.0909
2011-08-10,-1.7301
2011-08-11,1.4085
2011-08-12,0.3472
2011-08-15,1.7301
2011-08-16,0.0
2011-08-17,-2.3810000000000002
2011-08-18,-4.1812
2011-08-19,0.7273
2011-08-22,-1.8051
2011-08-23,-0.3676
2011-08-24,0.0
2011-08-25,0.0
2011-08-26,0.369
2011-08-29,1.4706000000000001
2011-08-30,-1.087
2011-08-31,-0.7326
2011-09-01,-0.369
2011-09-02,2.5926
2011-09-06,0.0
2011-09-07,1.444
2011-09-08,0.7117
2011-09-09,1.0601
2011-09-12,-2.4476
2011-09-13,2.509
2011-09-14,0.6993
2011-09-15,1.0417
2011-09-16,0.0
2011-09-19,0.6873
2011-09-20,-3.413
2011-09-21,-1.7668
2011-09-22,-1.0791
2011-09-23,1.8182
2011-09-26,-1.7856999999999998
2011-09-27,2.1818
2011-09-28,-3.5587
2011-09-29,-0.738
2011-09-30,1.8587
2011-10-03,1.0949
2011-10-04,0.0
2011-10-05,-0.722
2011-10-06,0.7273
2011-10-07,-0.722
2011-10-10,-0.3636
2011-10-11,0.365
2011-10-12,1.0909
2011-10-13,-1.0791
2011-10-14,0.3636
2011-10-17,0.3623
2011-10-18,0.0
2011-10-19,-1.083
2011-10-20,-0.7299
2011-10-21,2.5735
2011-10-24,1.7921
2011-10-25,-2.1127
2011-10-26,0.7194
2011-10-27,0.3571
2011-10-28,-0.3559
2011-10-31,-1.4285999999999999
2011-11-01,0.3623
2011-11-02,-0.722
2011-11-03,-0.7273
2011-11-04,-1.4652
2011-11-07,0.0
2011-11-08,1.1152
2011-11-09,-1.8382
2011-11-10,-0.3745
2011-11-11,0.0
2011-11-14,-0.7519
2011-11-15,-2.6515
2011-11-16,-3.5019
2011-11-17,-0.8065
2011-11-18,1.2195
2011-11-21,-0.4016
2011-11-22,0.0
2011-11-23,2.0161
2011-11-25,-0.7905
2011-11-28,2.7888
2011-11-29,-0.7752
2011-11-30,3.9063
2011-12-01,0.3759
2011-12-02,2.2472
2011-12-05,2.1978
2011-12-06,0.3584
2011-12-07,0.3571
2011-12-08,0.3559
2011-12-09,-1.0638
2011-12-12,1.0753
2011-12-13,0.0
2011-12-14,-0.7092
2011-12-15,-1.0714
2011-12-16,-1.8051
2011-12-19,-0.7353
2011-12-20,1.8519
2011-12-21,0.0
2011-12-22,2.9091
2011-12-23,-1.0601
2011-12-27,-0.3571
2011-12-28,-1.0753
2011-12-29,-2.8986
2011-12-30,0.0
2012-01-03,-2.9851
2012-01-04,0.7692
2012-01-05,0.3817
2012-01-06,2.6616
2012-01-09,-1.1111
2012-01-10,1.4981
2012-01-11,-0.738
2012-01-12,-0.7435
2012-01-13,-1.1236
2012-01-17,-1.8939
2012-01-18,7.3359
2012-01-19,-0.7194
2012-01-20,-1.087
2012-01-23,-1.0989
2012-01-24,3.7037
2012-01-25,1.0714
2012-01-26,-1.7668
2012-01-27,-0.3597
2012-01-30,-2.5271
2012-01-31,5.1852
2012-02-01,-3.169
2012-02-02,0.3636
2012-02-03,0.0
2012-02-06,0.0
2012-02-07,1.8115999999999999
2012-02-08,0.7117
2012-02-09,-0.7067
2012-02-10,0.0
2012-02-13,2.4911
2012-02-14,1.3889
2012-02-15,12.3288
2012-02-16,-1.2195
2012-02-17,1.2346
2012-02-21,-0.6098
2012-02-22,-1.5337
2012-02-23,-0.3115
2012-02-24,1.25
2012-02-27,-1.2346
2012-02-28,0.9375
2012-02-29,-0.9288
2012-03-01,-0.625
2012-03-02,-0.6289
2012-03-05,0.0
2012-03-06,-1.2658
2012-03-07,0.3205
2012-03-08,-0.639
2012-03-09,-0.6431
2012-03-12,-1.2945
2012-03-13,-0.6557
2012-03-14,0.6601
2012-03-15,0.0
2012-03-16,6.2295
2012-03-19,-3.0864
2012-03-20,0.6369
2012-03-21,-0.6329
2012-03-22,-1.2739
2012-03-23,-1.2903
2012-03-26,0.9804
2012-03-27,-1.2945
2012-03-28,1.3115
2012-03-29,-0.3236
2012-03-30,-1.6234
2012-04-02,0.9901
2012-04-03,0.3268
2012-04-04,-0.6515
2012-04-05,-0.3279
2012-04-09,1.3158
2012-04-10,-0.3247
2012-04-11,1.9544000000000001
2012-04-12,0.3195
2012-04-13,-0.6369
2012-04-16,-2.5641
2012-04-17,-0.3289
2012-04-18,1.6502
2012-04-19,-0.6494
2012-04-20,0.0
2012-04-23,-1.634
2012-04-24,0.0
2012-04-25,0.3322
2012-04-26,0.3311
2012-04-27,0.33
2012-04-30,-0.6579
2012-05-01,0.3311
2012-05-02,0.6601
2012-05-03,1.3115
2012-05-04,-2.2654
2012-05-07,1.6556
2012-05-08,0.3257
2012-05-09,0.0
2012-05-10,-1.9481000000000002
2012-05-11,-8.9404
2012-05-14,-1.4545
2012-05-15,1.476
2012-05-16,-0.7273
2012-05-17,-3.6630000000000003
2012-05-18,-2.2814
2012-05-21,-3.8911
2012-05-22,-0.4049
2012-05-23,1.2195
2012-05-24,0.0
2012-05-25,-0.8032
2012-05-29,2.0243
2012-05-30,-2.7778
2012-05-31,-1.6327
2012-06-01,-0.8299
2012-06-04,2.9289
2012-06-05,0.0
2012-06-06,0.4065
2012-06-07,-3.2389
2012-06-08,0.4184
2012-06-11,0.0
2012-06-12,2.5
2012-06-13,-2.0325
2012-06-14,0.0
2012-06-15,-2.9046
2012-06-18,0.0
2012-06-19,0.0
2012-06-20,0.4274
2012-06-21,1.2766
2012-06-22,2.1008
2012-06-25,-1.2346
2012-06-26,-1.25
2012-06-27,3.3755
2012-06-28,-1.6327
2012-06-29,8.2988
2012-07-02,1.5326
2012-07-03,-4.5283
2012-07-05,3.5573
2012-07-06,-2.2901
2012-07-09,0.0
2012-07-10,-2.3438
2012-07-11,-2.0
2012-07-12,2.449
2012-07-13,-0.3984
2012-07-16,1.6
2012-07-17,-1.9685000000000001
2012-07-18,0.8032
2012-07-19,3.1873
2012-07-20,3.0888
2012-07-23,-2.6217
2012-07-24,0.3846
2012-07-25,0.1916
2012-07-26,0.1912
2012-07-27,0.7634
2012-07-30,1.1364
2012-07-31,-4.4944
2012-08-01,1.7647
2012-08-02,-0.1927
2012-08-03,-4.2471
2012-08-06,-2.8226
2012-08-07,3.7344
2012-08-08,0.0
2012-08-09,0.4
2012-08-10,-0.3984
2012-08-13,0.8
2012-08-14,-0.7937
2012-08-15,2.0
2012-08-16,0.3922
2012-08-17,0.0
2012-08-20,0.0
2012-08-21,-1.5625
2012-08-22,1.5873
2012-08-23,-1.9531
2012-08-24,1.5936
2012-08-27,-0.3922
2012-08-28,-0.3937
2012-08-29,-0.7905
2012-08-30,1.5936
2012-08-31,-1.5686
2012-09-04,1.5936
2012-09-05,0.7843
2012-09-06,-0.7782
2012-09-07,0.4583
2012-09-10,0.7149
2012-09-11,0.7752
2012-09-12,-0.3846
2012-09-13,0.7722
2012-09-14,-2.682
2012-09-17,-3.1496
2012-09-18,-4.065
2012-09-19,-0.4237
2012-09-20,1.2766
2012-09-21,-0.4202
2012-09-24,-0.4219
2012-09-25,0.8475
2012-09-26,0.4202
2012-09-27,2.0921
2012-09-28,-0.4098
2012-10-01,1.2346
2012-10-02,-2.439
2012-10-03,0.8333
2012-10-04,0.4132
2012-10-05,0.0
2012-10-08,0.0
2012-10-09,-0.4115
2012-10-10,-1.2397
2012-10-11,0.0
2012-10-12,0.0
2012-10-15,1.6736
2012-10-16,1.2346
2012-10-17,-0.813
2012-10-18,-0.8197
2012-10-19,-0.8264
2012-10-22,0.4167
2012-10-23,0.4149
2012-10-24,-0.8264
2012-10-25,1.6667
2012-10-26,1.2295
2012-10-31,-2.834
2012-11-01,0.4167
2012-11-02,-1.6598000000000002
2012-11-05,0.4219
2012-11-06,0.4202
2012-11-07,-1.2551999999999999
2012-11-08,-0.4237
2012-11-09,-0.4255
2012-11-12,17.9487
2012-11-13,-0.3623
2012-11-14,0.0
2012-11-15,0.0
2012-11-16,0.0
2012-11-19,0.3636
2012-11-20,0.3623
2012-11-21,0.361
2012-11-23,-0.3597
2012-11-26,-0.361
2012-11-27,1.087
2012-11-28,-0.7168
2012-11-29,0.722
2012-11-30,-0.3584
2012-12-03,0.7194
2012-12-04,-0.3571
2012-12-05,-0.3584
2012-12-06,-0.3597
2012-12-07,0.361
2012-12-10,-0.3597
2012-12-11,0.361
2012-12-12,0.0
2012-12-13,0.0
2012-12-14,-0.7194
2012-12-17,0.7246
2012-12-18,-0.3597
2012-12-19,-0.361
2012-12-20,0.0
2012-12-21,0.7246
2012-12-24,0.7194
2012-12-26,0.3571
2012-12-27,-1.0676
2012-12-28,0.0
2012-12-31,1.7986
2013-01-02,-1.4134
2013-01-03,0.7168
2013-01-04,-0.7117
2013-01-07,0.3584
2013-01-08,-0.3571
2013-01-09,0.3584
2013-01-10,-0.3571
2013-01-11,0.0
2013-01-14,0.0
2013-01-15,-0.3584
2013-01-16,0.3597
2013-01-17,0.0
2013-01-18,0.0
2013-01-22,-0.3584
2013-01-23,4.6763
2013-01-24,2.7491
2013-01-25,-0.3344
2013-01-28,0.3356
2013-01-29,-0.6689
2013-01-30,0.0
2013-01-31,-1.0101
2013-02-01,1.3605
2013-02-04,0.3356
2013-02-05,-0.6689
2013-02-06,0.0
2013-02-07,0.0
2013-02-08,0.0
2013-02-11,-0.6734
2013-02-12,0.0
2013-02-13,0.339
2013-02-14,0.0
2013-02-15,-0.3378
2013-02-19,2.8814
2013-02-20,-14.2857
2013-02-21,0.0
2013-02-22,0.0
2013-02-25,-6.6667
2013-02-26,-7.1429
2013-02-27,-7.6923
2013-02-28,-0.8333
2013-03-01,5.042
2013-03-04,0.0
2013-03-05,-3.2
2013-03-06,-21.4876
2013-03-07,5.2632
2013-03-08,-4.8125
2013-03-11,5.0558
2013-03-12,0.0
2013-03-13,0.0
2013-03-14,0.0
2013-03-15,0.0
2013-03-18,0.0
2013-03-19,0.0
2013-03-20,0.0
2013-03-21,-4.0
2013-03-22,4.1667
2013-03-25,-4.0
2013-03-26,4.1667
2013-03-27,-5.0
2013-03-28,0.0
2013-04-01,0.0
2013-04-02,-5.2632
2013-04-03,0.0
2013-04-04,3.3333
2013-04-05,-3.2258
2013-04-08,5.5556
2013-04-09,0.0
2013-04-10,-10.526299999999999
2013-04-11,0.0
2013-04-12,0.0
2013-04-15,14.1176
2013-04-16,0.0
2013-04-17,0.0
2013-04-18,-11.3402
2013-04-19,10.4651
2013-04-22,-5.2632
2013-04-23,0.0
2013-04-24,2.2222
2013-04-25,-6.5217
2013-04-26,4.6512
2013-04-29,-4.4444
2013-04-30,0.0
2013-05-01,0.0
2013-05-02,4.6512
2013-05-03,1.1111
2013-05-06,20.8791
2013-05-07,0.0
2013-05-08,-8.1818
2013-05-09,0.0
2013-05-10,-8.9109
2013-05-13,1.087
2013-05-14,-2.1505
2013-05-15,-1.0989
2013-05-16,-11.1111
2013-05-17,-12.5
2013-05-20,-7.1429
2013-05-21,7.5
2013-05-22,0.1789
2013-05-23,0.0
2013-05-24,7.1429
2013-05-28,-1.3333
2013-05-29,-4.0541
2013-05-30,18.3099
2013-06-03,-10.7143
2013-06-04,0.0
2013-06-05,12.0
2013-06-06,-4.7619
2013-06-07,0.0
2013-06-10,0.0
2013-06-11,5.0
2013-06-12,-4.7619
2013-06-13,6.25
2013-06-14,5.8824
2013-06-17,-5.5556
2013-06-18,0.0
2013-06-19,0.0
2013-06-20,-5.8824
2013-06-21,-6.25
2013-06-24,6.6667
2013-06-25,-6.25
2013-06-26,0.0
2013-06-28,0.0
2013-07-01,0.0
2013-07-02,0.0
2013-07-03,-6.6667
2013-07-05,3.0357
2013-07-08,0.0
2013-07-09,10.9185
2013-07-10,-9.8438
2013-07-11,3.9861
2013-07-12,0.0
2013-07-15,6.6667
2013-07-16,-6.25
2013-07-17,6.6667
2013-07-18,-6.25
2013-07-19,6.6667
2013-07-22,-6.25
2013-07-23,-12.6667
2013-07-24,0.7634
2013-07-26,6.0606
2013-07-29,-4.2857
2013-07-30,0.0
2013-07-31,0.0
2013-08-01,0.0
2013-08-02,0.0
2013-08-05,4.291
2013-08-06,-2.6834
2013-08-07,-1.4706000000000001
2013-08-08,4.4776
2013-08-09,-4.2857
2013-08-12,0.0
2013-08-13,4.4776
2013-08-14,-4.2857
2013-08-15,11.9403
2013-08-16,20.0
2013-08-19,-11.1111
2013-08-20,25.0
2013-08-21,-10.0
2013-08-22,11.1111
2013-08-26,-10.0
2013-08-27,0.0
2013-08-28,0.0
2013-08-29,0.0
2013-08-30,5.5556
2013-09-03,-5.2632
2013-09-04,11.1111
2013-09-05,-10.0
2013-09-06,0.0
2013-09-09,11.1111
2013-09-10,0.0
2013-09-11,0.0
2013-09-12,0.0
2013-09-13,0.0
2013-09-16,5.0
2013-09-17,0.0
2013-09-18,0.0
2013-09-19,0.0
2013-09-20,0.0
2013-09-23,0.0
2013-09-24,-9.5238
2013-09-26,5.2632
2013-09-27,0.0
2013-09-30,-4.875
2013-10-01,15.6373
2013-10-03,-9.0909
2013-10-07,-4.875
2013-10-08,5.1248
2013-10-09,0.0
2013-10-10,-4.875
2013-10-11,5.1248
2013-10-14,0.0
2013-10-15,10.0
2013-10-16,9.0909
2013-10-17,4.1667
2013-10-18,-4.0
2013-10-21,0.0
2013-10-22,29.1667
2013-10-23,9.6774
2013-10-24,31.7647
2013-10-25,-33.0357
2013-10-28,6.6667
2013-10-29,-1.875
2013-10-30,1.5127000000000002
2013-10-31,-0.8627
2013-11-01,-0.6329
2013-11-04,-1.2739
2013-11-05,-0.6452
2013-11-06,-2.5974
2013-11-07,0.0
2013-11-08,0.0
2013-11-11,0.0
2013-11-12,3.3333
2013-11-13,0.0
2013-11-14,0.0
2013-11-15,-3.871
2013-11-18,1.3423
2013-11-19,5.9603
2013-11-20,-2.3828
2013-11-21,-3.9616
2013-11-22,-0.4167
2013-11-25,12.1339
2013-11-26,-6.8657
2013-11-27,-3.8462
2013-11-29,6.6667
2013-12-02,-7.5
2013-12-03,1.3514
2013-12-04,-6.0
2013-12-05,5.0975
2013-12-06,0.0
2013-12-09,1.2231
2013-12-10,3.3333
2013-12-11,-4.5161
2013-12-12,1.3514
2013-12-13,-6.5833
