ticker,PPII US Equity
2010-05-03,2.6316
2010-05-04,0.0
2010-05-05,2.5641
2010-05-06,2.5
2010-05-07,-4.878
2010-05-10,2.5641
2010-05-11,0.0
2010-05-12,0.0
2010-05-13,-10.0
2010-05-14,11.1111
2010-05-17,-3.75
2010-05-18,-9.0909
2010-05-20,-28.5714
2010-05-24,16.0
2010-05-26,-3.4483
2010-06-03,-10.7143
2010-06-04,-20.0
2010-06-08,-20.0
2010-06-09,31.25
2010-06-10,14.2857
2010-06-11,12.5
2010-06-14,-11.1111
2010-06-16,-37.5
2010-06-17,60.0
2010-06-22,-50.0
2010-06-23,25.0
2010-06-24,-66.6667
2010-06-25,20.0
2010-06-28,150.0
2010-06-30,-33.3333
2010-07-02,-40.0
2010-07-06,-58.3333
2010-07-07,60.0
2010-07-08,25.0
2010-07-12,-20.0
2010-07-13,37.5
2010-07-20,27.2727
2010-07-22,-50.0
2010-07-26,285.7143
2010-07-27,-48.1481
2010-07-28,0.0
2010-07-30,92.8571
2010-08-02,74.0741
2010-08-03,2.1277
2010-08-04,-41.6667
2010-08-05,7.1429
2010-08-06,13.3333
2010-08-09,-11.7647
2010-08-10,-33.3333
2010-08-11,0.0
2010-08-12,100.0
2010-08-13,-40.0
2010-08-16,8.3333
2010-08-17,-7.6923
2010-08-18,-8.3333
2010-08-19,-4.5455
2010-08-20,0.0
2010-08-23,4.7619
2010-08-24,18.1818
2010-08-25,-34.6154
2010-08-26,-20.0
2010-08-27,0.0
2010-08-30,-15.9007
2010-08-31,1.4208
2010-09-01,29.3103
2010-09-02,-12.0
2010-09-03,-9.0909
2010-09-07,-13.3333
2010-09-08,0.0
2010-09-09,7.6923
2010-09-10,-8.9286
2010-09-13,0.0
2010-09-14,-10.049
2010-09-15,-1.9074
2010-09-16,0.0
2010-09-17,0.0
2010-09-20,-4.4444
2010-09-21,0.0
2010-09-22,0.0
2010-09-23,0.0
2010-09-24,-23.2558
2010-09-27,6.4394
2010-09-28,13.879
2010-09-29,-15.0
2010-09-30,-73.5294
2010-10-01,-6.9444
2010-10-04,31.3433
2010-10-05,27.2727
2010-10-06,-13.392900000000001
2010-10-07,-9.2784
2010-10-08,-22.7273
2010-10-11,-1.4706000000000001
2010-10-12,-4.4776
2010-10-13,1.5625
2010-10-14,-5.3846
2010-10-15,-13.0081
2010-10-18,16.822400000000002
2010-10-19,-4.0
2010-10-20,-6.6667
2010-10-22,-25.8929
2010-10-25,31.3253
2010-10-26,0.0
2010-10-27,-23.8532
2010-10-28,-3.6145
2010-10-29,0.0
2010-11-01,-7.5
2010-11-02,18.9189
2010-11-03,-27.2727
2010-11-04,37.5
2010-11-05,20.4545
2010-11-08,-9.434
2010-11-09,0.0
2010-11-10,-33.3333
2010-11-11,0.0
2010-11-12,50.0
2010-11-15,0.0
2010-11-16,0.0
2010-11-18,-3.125
2010-11-19,3.2258
2010-11-22,-6.25
2010-11-23,0.0
2010-11-24,-17.7778
2010-11-26,-13.5135
2010-11-29,46.875
2010-11-30,4.2553
2010-12-01,-26.5306
2010-12-02,51.3889
2010-12-03,-14.6789
2010-12-06,0.0
2010-12-08,-16.129
2010-12-09,0.0
2010-12-13,8.9744
2010-12-14,0.0
2010-12-15,-12.9412
2010-12-16,-2.7027
2010-12-17,18.0556
2010-12-20,3.5294
2010-12-21,-9.0909
2010-12-22,10.0
2010-12-23,3.4091
2010-12-27,0.0
2010-12-28,-20.8791
2010-12-29,26.3889
2010-12-30,-5.4945
2010-12-31,5.814
2011-01-04,0.0
2011-01-05,0.0
2011-01-06,-18.6813
2011-01-07,-10.8108
2011-01-10,0.0
2011-01-11,-7.5758
2011-01-12,1.6393
2011-01-13,-4.8387
2011-01-14,11.8644
2011-01-18,33.3333
2011-01-19,-30.6818
2011-01-20,-4.918
2011-01-25,-17.2414
2011-01-26,0.0
2011-01-27,22.9167
2011-01-28,0.0
2011-01-31,0.0
2011-02-02,-18.6441
2011-02-04,16.6667
2011-02-08,0.0
2011-02-09,-17.8571
2011-02-10,17.3913
2011-02-14,-14.8148
2011-02-15,-2.1739
2011-02-16,-15.5556
2011-02-17,60.5263
2011-02-18,31.1475
2011-02-24,-2.5
2011-02-28,0.0
2011-03-03,-28.2051
2011-03-04,-8.9286
2011-03-07,9.8039
2011-03-08,-17.8571
2011-03-10,-13.0435
2011-03-11,135.0
2011-03-14,22.3404
2011-03-15,-4.3478
2011-03-16,-18.1818
2011-03-17,-8.8889
2011-03-18,10.9756
2011-03-21,23.0769
2011-03-22,-14.2857
2011-03-23,16.6667
2011-03-24,4.4643
2011-03-25,2.5641
2011-03-28,-6.6667
2011-03-29,-14.2857
2011-03-30,-8.3333
2011-03-31,0.0
2011-04-01,-54.5455
2011-04-04,0.0
2011-04-05,0.0
2011-04-06,-20.0
2011-04-07,0.0
2011-04-11,25.0
2011-04-12,40.0
2011-04-13,-42.8571
2011-04-14,65.625
2011-04-15,5.6604
2011-04-18,-14.2857
2011-04-19,-29.1667
2011-04-20,0.0
2011-04-21,0.0
2011-04-25,0.0
2011-04-26,0.0
2011-04-28,11.7647
2011-05-02,-52.6316
2011-05-04,22.2222
2011-05-05,0.0
2011-05-09,68.1818
2011-05-13,-5.4054
2011-05-16,-31.4286
2011-05-17,0.0
2011-05-18,0.0
2011-05-20,8.3333
2011-05-23,-7.6923
2011-06-02,0.0
2011-06-03,0.0
2011-06-13,0.0
2011-06-14,0.0
2011-06-21,-20.8333
2011-06-24,-5.2632
2011-06-27,0.0
2011-06-28,0.0
2011-06-29,77.7778
2011-06-30,6.25
2011-07-01,0.0
2011-07-05,0.0
2011-07-07,-5.8824
2011-07-08,-34.375
2011-07-11,80.9524
2011-07-13,-15.7895
2011-07-14,0.0
2011-07-18,18.75
2011-08-03,-10.526299999999999
2011-08-05,0.0
2011-08-08,0.0
2011-08-09,2.9412000000000003
2011-08-15,-31.4286
2011-08-16,0.0
2011-08-17,0.0
2011-08-18,-12.5
2011-08-23,66.6667
2011-08-24,-40.0
2011-08-25,0.0
2011-08-26,0.0
2011-08-29,0.0
2011-09-01,42.8571
2011-09-06,-20.0
2011-09-19,-41.6667
2011-09-20,0.0
2011-09-21,114.2857
2011-09-23,-53.3333
2011-09-27,0.0
2011-09-28,-21.4286
2011-10-21,136.3636
2011-10-27,0.0
2011-10-31,-15.3846
2011-11-02,-50.0
2011-11-07,0.0
2011-11-10,0.0
2011-11-18,0.0
2011-11-22,0.0
2011-11-28,0.0
2011-11-29,-9.0909
2011-12-01,40.0
2011-12-05,14.2857
2011-12-08,0.0
2011-12-12,0.0
2011-12-14,-37.5
2011-12-15,10.0
2011-12-16,100.0
2011-12-19,31.8182
2011-12-21,-24.1379
2011-12-22,0.0
2011-12-27,-27.2727
2011-12-28,-18.75
2011-12-29,0.0
2012-01-04,7.6923
2012-01-05,0.0
2012-01-09,-21.4286
2012-01-11,27.2727
2012-02-01,-42.8571
2012-02-03,0.0
2012-02-29,-20.0
2012-03-16,-84.0
2012-05-02,-31.25
2012-05-15,104.5455
2012-06-05,0.0
2012-06-08,735.1389
2012-06-14,-88.0259
2012-08-17,0.0
2012-09-10,0.0
2012-10-19,0.0
2012-11-14,0.0
2012-12-18,0.0
2013-02-26,0.0
2013-02-27,0.0
2013-12-09,-90.0
2013-12-10,0.0
2013-12-13,4.1667
2013-12-18,0.0
2013-12-20,0.0
2013-12-27,0.0
2014-03-21,2.6667
2014-05-07,0.0
2014-08-27,315.5844
2014-09-29,200.0
2014-12-29,0.0
2015-01-07,0.0
2015-01-13,0.0
2015-04-20,16.6667
2015-04-21,14.2857
2015-06-08,0.0
2015-06-15,0.0
2015-11-04,18.75
2015-11-06,0.0
2016-02-16,0.0
2016-03-01,52.6316
2016-03-17,-34.4828
2016-06-07,78.9474
2016-06-30,0.0
2016-07-12,-58.8235
2016-10-20,0.0
2016-10-21,14.2857
2016-12-29,0.0
2018-01-31,0.0
2018-02-06,0.0
2018-05-14,0.0
2018-06-20,0.0
2018-07-20,0.0
2018-12-20,-12.5
2019-05-14,-71.4286
2019-08-13,50.0
2020-03-19,0.0
2020-05-01,0.0
