ticker,CTT US Equity
2014-05-07,-0.301
2014-05-08,-0.7547
2014-05-09,-1.2928
2014-05-12,3.1587
2014-05-13,-1.5683
2014-05-14,-0.9863
2014-05-15,0.9195
2014-05-16,1.8982999999999999
2014-05-19,-1.6393
2014-05-20,-0.6818
2014-05-21,0.5339
2014-05-22,1.3657
2014-05-23,-0.2246
2014-05-27,0.9752
2014-05-28,-0.8172
2014-05-29,0.4532
2014-05-30,-0.4511
2014-06-02,1.284
2014-06-03,0.2237
2014-06-04,-0.0744
2014-06-05,0.6701
2014-06-06,0.6657
2014-06-09,1.0287
2014-06-10,0.4364
2014-06-11,0.4345
2014-06-12,0.3605
2014-06-13,-0.1437
2014-06-16,-1.3669
2014-06-17,-1.0941
2014-06-18,-2.2124
2014-06-19,-0.3771
2014-06-20,2.1953
2014-06-23,-1.1852
2014-06-24,-0.7496
2014-06-25,0.1511
2014-06-26,0.3017
2014-06-27,1.5038
2014-06-30,1.2593
2014-07-01,-0.5852
2014-07-02,0.0736
2014-07-03,-0.2941
2014-07-07,-2.6549
2014-07-08,-5.1515
2014-07-09,-0.4792
2014-07-10,-3.8523
2014-07-11,0.0
2014-07-14,0.5008
2014-07-15,0.9136
2014-07-16,2.0576
2014-07-17,-0.1613
2014-07-18,-0.1616
2014-07-21,0.4045
2014-07-22,0.8058
2014-07-23,-0.8793
2014-07-24,-0.8065
2014-07-25,0.2439
2014-07-28,0.4055
2014-07-29,-0.4039
2014-07-30,-0.5677
2014-07-31,-2.1207
2014-08-01,0.4167
2014-08-04,-1.0788
2014-08-05,-0.9228
2014-08-06,0.4234
2014-08-07,-0.1686
2014-08-08,1.1824
2014-08-11,0.0835
2014-08-12,-1.8349
2014-08-13,-0.2549
2014-08-14,0.3407
2014-08-15,2.8014
2014-08-18,0.8258
2014-08-19,-0.5733
2014-08-20,0.0
2014-08-21,0.1647
2014-08-22,-0.1645
2014-08-25,0.659
2014-08-26,0.0818
2014-08-27,-0.2044
2014-08-28,-0.6623
2014-08-29,0.0833
2014-09-02,-0.0833
2014-09-03,-0.25
2014-09-04,-1.0025
2014-09-05,1.097
2014-09-08,2.4207
2014-09-09,-0.326
2014-09-10,-3.5159000000000002
2014-09-11,-1.7797
2014-09-12,-1.3805
2014-09-15,-1.7498
2014-09-16,-0.3562
2014-09-17,-0.0894
2014-09-18,0.2683
2014-09-19,-0.8921
2014-09-22,-2.7903000000000002
2014-09-23,-1.6667
2014-09-24,2.0716
2014-09-25,-2.1218
2014-09-26,1.7908
2014-09-29,2.963
2014-09-30,-1.4388
2014-10-01,-2.5547
2014-10-02,-0.9363
2014-10-03,2.9301
2014-10-06,-0.551
2014-10-07,-1.4774
2014-10-08,2.2493
2014-10-09,-1.6499000000000001
2014-10-10,-0.6524
2014-10-13,1.5947
2014-10-14,1.4774
2014-10-15,1.1829
2014-10-16,1.3489
2014-10-17,0.0887
2014-10-20,-0.9752
2014-10-21,0.0
2014-10-22,-0.4476
2014-10-23,0.7194
2014-10-24,-0.3571
2014-10-27,0.3584
2014-10-28,2.6786
2014-10-29,-0.2609
2014-10-30,0.8718
2014-10-31,1.1236
2014-11-03,0.9402
2014-11-04,-2.0322
2014-11-05,0.1729
2014-11-06,-0.0863
2014-11-07,-1.468
2014-11-10,0.2629
2014-11-11,-1.8357
2014-11-12,-0.6233
2014-11-13,-0.0896
2014-11-14,0.0
2014-11-17,-2.1525
2014-11-18,1.2832
2014-11-19,-1.991
2014-11-20,-0.4617
2014-11-21,-0.0928
2014-11-24,0.4178
2014-11-25,1.3096
2014-11-26,0.9234
2014-11-28,1.5554000000000001
2014-12-01,-2.1622
2014-12-02,1.3812
2014-12-03,0.0
2014-12-04,-0.545
2014-12-05,-0.1826
2014-12-08,-0.366
2014-12-09,1.7447
2014-12-10,0.1805
2014-12-11,-0.0901
2014-12-12,-1.8936
2014-12-15,-0.7353
2014-12-16,-1.8519
2014-12-17,1.9811
2014-12-18,3.4228
2014-12-19,0.5367
2014-12-22,2.2242
2014-12-23,1.7406000000000001
2014-12-24,0.7699
2014-12-26,0.8489
2014-12-29,-1.431
2014-12-30,-1.0248
2014-12-31,-2.3296
2015-01-02,2.4735
2015-01-05,0.1724
2015-01-06,-1.1188
2015-01-07,0.4352
2015-01-08,-0.0867
2015-01-09,-2.1683
2015-01-12,0.7092
2015-01-13,0.1761
2015-01-14,1.1424
2015-01-15,0.3475
2015-01-16,1.2121
2015-01-20,-1.1121
2015-01-21,-0.346
2015-01-22,1.2153
2015-01-23,0.0858
2015-01-26,-0.3428
2015-01-27,-0.172
2015-01-28,-0.8613
2015-01-29,0.2606
2015-01-30,-0.26
2015-02-02,1.5638999999999998
2015-02-03,0.0855
2015-02-04,0.0
2015-02-05,1.0256
2015-02-06,-1.6074000000000002
2015-02-09,-1.4617
2015-02-10,-0.6981
2015-02-11,-0.2636
2015-02-12,1.1454
2015-02-13,0.1742
2015-02-17,-0.9565
2015-02-18,2.1071
2015-02-19,0.6879
2015-02-20,0.7686
2015-02-23,-0.339
2015-02-24,-0.5102
2015-02-25,0.7692
2015-02-26,1.3995
2015-02-27,2.5359
2015-03-02,0.4122
2015-03-03,-1.4778
2015-03-04,-1.5833
2015-03-05,-0.4234
2015-03-06,0.7653
2015-03-09,0.0844
2015-03-10,0.4216
2015-03-11,0.084
2015-03-12,1.8456000000000001
2015-03-13,-1.1532
2015-03-16,-0.3333
2015-03-17,-0.8361
2015-03-18,0.8432
2015-03-19,0.4181
2015-03-20,0.3331
2015-03-23,-0.249
2015-03-24,-0.416
2015-03-25,-3.0075
2015-03-26,-0.6029
2015-03-27,0.26
2015-03-30,1.2965
2015-03-31,0.0
2015-04-01,-0.1706
2015-04-02,-0.2564
2015-04-06,0.1714
2015-04-07,0.5988
2015-04-08,0.5952
2015-04-09,-3.3811999999999998
2015-04-10,-0.6124
2015-04-13,-0.2641
2015-04-14,2.3830999999999998
2015-04-15,-0.8621
2015-04-16,-0.5217
2015-04-17,0.1748
2015-04-20,0.349
2015-04-21,-0.1739
2015-04-22,0.6969
2015-04-23,0.7785
2015-04-24,-0.1717
2015-04-27,1.3758
2015-04-28,2.3749000000000002
2015-04-29,-2.0713
2015-04-30,-1.8613
2015-05-01,0.431
2015-05-04,-0.0858
2015-05-05,2.2337
2015-05-06,0.0
2015-05-07,1.0084
2015-05-08,0.9983
2015-05-11,-1.8122
2015-05-12,0.1678
2015-05-13,0.4188
2015-05-14,1.1676
2015-05-15,0.0
2015-05-18,0.2473
2015-05-19,0.3289
2015-05-20,-0.082
2015-05-21,-0.9844
2015-05-22,-0.6628
2015-05-26,-0.0834
2015-05-27,0.3756
2015-05-28,0.5882
2015-05-29,-0.5848
2015-06-01,-1.1764999999999999
2015-06-02,0.0
2015-06-03,0.3401
2015-06-04,-2.2034
2015-06-05,0.5199
2015-06-08,-0.7759
2015-06-09,-0.6082
2015-06-10,2.0979
2015-06-11,-0.5137
2015-06-12,-0.5164
2015-06-15,-1.9031
2015-06-16,0.7937
2015-06-17,1.4873
2015-06-18,0.5172
2015-06-19,2.0583
2015-06-22,0.4202
2015-06-23,0.0
2015-06-24,0.0837
2015-06-25,-0.0836
2015-06-26,-0.4184
2015-06-29,-1.6806999999999999
2015-06-30,-1.1111
2015-07-01,1.0372
2015-07-02,-0.941
2015-07-06,0.4318
2015-07-07,-0.3439
2015-07-08,-0.8628
2015-07-09,0.6092
2015-07-10,1.2111
2015-07-13,0.5128
2015-07-14,-0.2551
2015-07-15,0.5115
2015-07-16,-0.0848
2015-07-17,0.5093
2015-07-20,-3.8851
2015-07-21,-3.6028000000000002
2015-07-22,-0.3646
2015-07-23,-3.5682
2015-07-24,-3.7951
2015-07-27,1.6764999999999999
2015-07-28,-0.582
2015-07-29,2.7317
2015-07-30,-0.9497
2015-07-31,2.3969
2015-08-03,-0.5618
2015-08-04,3.5782
2015-08-05,-2.5455
2015-08-06,-1.5857999999999999
2015-08-07,2.5592
2015-08-10,1.3862999999999999
2015-08-11,-1.0027
2015-08-12,0.0
2015-08-13,-1.5654
2015-08-14,2.1515
2015-08-17,-1.5568
2015-08-18,1.4884
2015-08-19,-1.7415
2015-08-20,-2.7052
2015-08-21,-1.534
2015-08-24,-3.0185
2015-08-25,-1.004
2015-08-26,5.5274
2015-08-27,-0.8755
2015-08-28,-0.9814
2015-08-31,-0.1982
2015-09-01,-1.0924
2015-09-02,1.3052000000000001
2015-09-03,-1.3875
2015-09-04,-1.9095
2015-09-08,1.2295
2015-09-09,-1.417
2015-09-10,0.0
2015-09-11,1.4374
2015-09-14,0.8097
2015-09-15,0.8032
2015-09-16,2.3904
2015-09-17,2.0428
2015-09-18,0.9533
2015-09-21,1.4163999999999999
2015-09-22,-0.7449
2015-09-23,0.0
2015-09-24,-0.7505
2015-09-25,-1.1342
2015-09-28,-2.4857
2015-09-29,0.0
2015-09-30,0.7843
2015-10-01,-0.5837
2015-10-02,-0.1957
2015-10-05,1.8627
2015-10-06,0.385
2015-10-07,3.6433
2015-10-08,1.2026
2015-10-09,-1.2797
2015-10-12,0.9259
2015-10-13,-2.844
2015-10-14,-2.4551
2015-10-15,3.7754
2015-10-16,-0.2799
2015-10-19,1.3096
2015-10-20,0.0923
2015-10-21,0.4613
2015-10-22,2.5712
2015-10-23,-0.6267
2015-10-26,0.5405
2015-10-27,-2.7778
2015-10-28,2.8571
2015-10-29,0.3584
2015-10-30,-2.2321
2015-11-02,4.0183
2015-11-03,-3.2485
2015-11-04,0.726
2015-11-05,0.991
2015-11-06,0.6244
2015-11-09,-0.5319
2015-11-10,1.0695000000000001
2015-11-11,-0.6173
2015-11-12,-0.976
2015-11-13,-1.5232999999999999
2015-11-16,-1.0009
2015-11-17,0.6434
2015-11-18,-0.3653
2015-11-19,0.3666
2015-11-20,2.6484
2015-11-23,1.9573
2015-11-24,-1.3525
2015-11-25,0.6261
2015-11-27,1.5110999999999999
2015-11-30,-0.613
2015-12-01,1.2335
2015-12-02,-2.0017
2015-12-03,-0.3552
2015-12-04,-0.8021
2015-12-07,-1.3477000000000001
2015-12-08,0.0911
2015-12-09,1.3649
2015-12-10,-0.8079
2015-12-11,-0.2715
2015-12-14,2.0871
2015-12-15,-0.2667
2015-12-16,0.9804
2015-12-17,-0.9709
2015-12-18,-2.3173
2015-12-21,0.7299
2015-12-22,1.5399
2015-12-23,0.5352
2015-12-24,-1.331
2015-12-28,0.6295
2015-12-29,2.0554
2015-12-30,-0.3503
2015-12-31,-0.6151
2016-01-04,-1.6799
2016-01-05,2.0683
2016-01-06,1.4978
2016-01-07,-4.4271
2016-01-08,-1.2716
2016-01-11,1.2879
2016-01-12,0.6358
2016-01-13,0.6318
2016-01-14,0.8072
2016-01-15,-0.8897
2016-01-19,-0.9874
2016-01-20,-5.5304
2016-01-21,-1.6315
2016-01-22,1.561
2016-01-25,-1.8252000000000002
2016-01-26,-0.0978
2016-01-27,-1.1753
2016-01-28,2.1804
2016-01-29,5.6256
2016-02-01,0.8264
2016-02-02,-0.8197
2016-02-03,-1.1019
2016-02-04,-1.9499
2016-02-05,-1.3258
2016-02-08,0.096
2016-02-09,-3.164
2016-02-10,-1.7822
2016-02-11,0.6048
2016-02-12,0.4008
2016-02-16,2.0958
2016-02-17,2.2483
2016-02-18,2.2945
2016-02-19,3.5514
2016-02-22,-0.722
2016-02-23,-1.0909
2016-02-24,-1.4706000000000001
2016-02-25,-1.3526
2016-02-26,0.5742
2016-02-29,1.3321
2016-03-01,0.8451
2016-03-02,-0.6518
2016-03-03,1.4995
2016-03-04,-0.554
2016-03-07,-0.2786
2016-03-08,-0.838
2016-03-09,-0.3756
2016-03-10,1.131
2016-03-11,4.1938
2016-03-14,-2.8623
2016-03-15,-0.4604
2016-03-16,1.4801
2016-03-17,0.0912
2016-03-18,-0.5464
2016-03-21,-0.3663
2016-03-22,-0.3676
2016-03-23,-1.3838
2016-03-24,0.0935
2016-03-28,-0.1869
2016-03-29,2.1536
2016-03-30,0.0
2016-03-31,-0.7333
2016-04-01,2.2161
2016-04-04,-0.4517
2016-04-05,0.6352
2016-04-06,-0.7214
2016-04-07,-1.5441
2016-04-08,-0.369
2016-04-11,0.2778
2016-04-12,1.0157
2016-04-13,2.011
2016-04-14,-1.2545
2016-04-15,0.5445
2016-04-18,1.8051
2016-04-19,-1.0638
2016-04-20,-2.957
2016-04-21,-0.7387
2016-04-22,0.0
2016-04-25,-1.3953
2016-04-26,2.6414999999999997
2016-04-27,0.0
2016-04-28,-1.5625
2016-04-29,-0.9337
2016-05-02,1.4138
2016-05-03,-2.6022
2016-05-04,1.4313
2016-05-05,-0.5644
2016-05-06,3.6897
2016-05-09,1.6423
2016-05-10,-0.4488
2016-05-11,-1.7133
2016-05-12,2.4771
2016-05-13,-1.2534
2016-05-16,1.3599
2016-05-17,-4.7406
2016-05-18,1.5023
2016-05-19,-1.8500999999999999
2016-05-20,0.4713
2016-05-23,-0.1876
2016-05-24,2.1617
2016-05-25,0.598
2016-05-26,0.5556
2016-05-27,0.0921
2016-05-31,-0.552
2016-06-01,-0.4625
2016-06-02,2.1375
2016-06-03,0.455
2016-06-06,0.8152
2016-06-07,1.7071
2016-06-08,0.4417
2016-06-09,-0.7036
2016-06-10,-0.0886
2016-06-13,0.8865
2016-06-14,0.0
2016-06-15,0.0
2016-06-16,0.9666
2016-06-17,3.6554
2016-06-20,-2.0991
2016-06-21,3.9451
2016-06-22,-0.0825
2016-06-23,0.9909
2016-06-24,-2.9436
2016-06-27,-3.1171
2016-06-28,1.0435
2016-06-29,2.3236
2016-06-30,2.7754
2016-07-01,-1.8003
2016-07-05,-1.6667
2016-07-06,-0.0847
2016-07-07,-0.933
2016-07-08,1.0274
2016-07-11,-0.0847
2016-07-12,1.0178
2016-07-13,-0.5877
2016-07-14,-0.4223
2016-07-15,0.933
2016-07-18,0.5882
2016-07-19,0.7519
2016-07-20,0.8292
2016-07-21,-0.7401
2016-07-22,-0.3314
2016-07-25,0.0831
2016-07-26,0.4983
2016-07-27,-0.1653
2016-07-28,0.6623
2016-07-29,-0.4112
2016-08-01,-0.2477
2016-08-02,-0.4139
2016-08-03,0.2494
2016-08-04,-0.4146
2016-08-05,1.9983
2016-08-08,-0.898
2016-08-09,1.318
2016-08-10,-0.5691
2016-08-11,-1.2265
2016-08-12,-0.4139
2016-08-15,-0.5819
2016-08-16,-2.1739
2016-08-17,0.2564
2016-08-18,0.9378
2016-08-19,-1.9426
2016-08-22,1.2059
2016-08-23,0.0
2016-08-24,-0.0851
2016-08-25,0.5963
2016-08-26,-1.6511
2016-08-29,2.1777
2016-08-30,0.341
2016-08-31,-0.5947
2016-09-01,0.5128
2016-09-02,-0.4252
2016-09-06,0.6832
2016-09-07,-0.0848
2016-09-08,-0.2547
2016-09-09,-1.5319
2016-09-12,-0.7779
2016-09-13,-0.784
2016-09-14,0.0878
2016-09-15,0.614
2016-09-16,0.2616
2016-09-19,0.0
2016-09-20,-0.5217
2016-09-21,0.7867
2016-09-22,1.4744
2016-09-23,-0.9402
2016-09-26,0.3451
2016-09-27,-0.3439
2016-09-28,0.8628
2016-09-29,-0.4277
2016-09-30,0.4296
2016-10-03,-1.9675
2016-10-04,-1.8325
2016-10-05,-2.7556000000000003
2016-10-06,0.0914
2016-10-07,-0.7306
2016-10-10,0.92
2016-10-11,-1.2762
2016-10-12,1.9391
2016-10-13,-0.7246
2016-10-14,-0.2737
2016-10-17,0.366
2016-10-18,-0.2735
2016-10-19,1.1883
2016-10-20,-0.542
2016-10-21,-0.6358
2016-10-24,0.2742
2016-10-25,-0.6381
2016-10-26,-1.1009
2016-10-27,-0.8349
2016-10-28,-1.2161
2016-10-31,-0.1894
2016-11-01,-3.8899
2016-11-02,-0.691
2016-11-03,2.0875
2016-11-04,3.7001
2016-11-07,0.939
2016-11-08,1.8605
2016-11-09,0.9132
2016-11-10,-1.1764999999999999
2016-11-11,1.8315000000000001
2016-11-14,1.1691
2016-11-15,-2.0444
2016-11-16,-0.4083
2016-11-17,0.0
2016-11-18,-1.0148
2016-11-21,1.4910999999999999
2016-11-22,1.5611000000000002
2016-11-23,-1.085
2016-11-25,2.2852
2016-11-28,-1.7873
2016-11-29,0.0
2016-11-30,-0.455
2016-12-01,-0.7313
2016-12-02,-0.6446
2016-12-05,0.8341
2016-12-06,0.7353
2016-12-07,1.9161000000000001
2016-12-08,1.1638
2016-12-09,-1.6814
2016-12-12,-0.9001
2016-12-13,0.4541
2016-12-14,-1.8987
2016-12-15,0.7373
2016-12-16,1.5554000000000001
2016-12-19,0.0901
2016-12-20,1.1701
2016-12-21,-1.9573
2016-12-22,-0.2722
2016-12-23,1.3649
2016-12-27,-1.4363000000000001
2016-12-28,2.3679
2016-12-29,1.6904
2016-12-30,-1.4873
2017-01-03,1.9538
2017-01-04,-1.3066
2017-01-05,-1.677
2017-01-06,-1.167
2017-01-09,-0.9991
2017-01-10,0.367
2017-01-11,-0.0914
2017-01-12,-1.3724
2017-01-13,-0.3711
2017-01-17,0.4655
2017-01-18,-0.7414
2017-01-19,-2.9879
2017-01-20,1.0587
2017-01-23,0.1905
2017-01-24,1.5209000000000001
2017-01-25,0.8427
2017-01-26,-1.5785
2017-01-27,-1.0377
2017-01-30,-2.9552
2017-01-31,1.0806
2017-02-01,0.0
2017-02-02,-0.2915
2017-02-03,3.3138
2017-02-06,0.0943
2017-02-07,2.8275
2017-02-08,-0.4583
2017-02-09,0.4604
2017-02-10,1.0999
2017-02-13,0.9066
2017-02-14,-0.7188
2017-02-15,0.4525
2017-02-16,-1.0811
2017-02-17,-1.275
2017-02-21,-0.2768
2017-02-22,-0.4625
2017-02-23,0.0929
2017-02-24,1.0678
2017-02-27,0.3721
2017-02-28,0.0927
2017-03-01,-0.0926
2017-03-02,1.6682000000000001
2017-03-03,-0.0912
2017-03-06,-1.3686
2017-03-07,0.37
2017-03-08,-0.8295
2017-03-09,-1.7658
2017-03-10,0.3784
2017-03-13,0.1885
2017-03-14,0.1881
2017-03-15,1.4085
2017-03-16,0.463
2017-03-17,0.3687
2017-03-20,-1.1938
2017-03-21,-0.0929
2017-03-22,0.186
2017-03-23,2.4141
2017-03-24,1.4506000000000001
2017-03-27,-0.5362
2017-03-28,0.8086
2017-03-29,0.3565
2017-03-30,1.6874
2017-03-31,0.6114
2017-04-03,-2.4306
2017-04-04,0.8007
2017-04-05,0.6178
2017-04-06,1.2281
2017-04-07,1.0399
2017-04-10,-0.6003
2017-04-11,0.6903
2017-04-12,-0.1714
2017-04-13,0.0
2017-04-17,1.6309
2017-04-18,0.5912
2017-04-19,-0.084
2017-04-20,0.3361
2017-04-21,-0.1675
2017-04-24,-0.3356
2017-04-25,-0.8418
2017-04-26,1.1036
2017-04-27,0.084
2017-04-28,-1.7617
2017-05-01,0.5978
2017-05-02,-0.4244
2017-05-03,-0.5968
2017-05-04,-0.0858
2017-05-05,0.8584
2017-05-08,0.0851
2017-05-09,-0.085
2017-05-10,-0.3404
2017-05-11,-0.9394
2017-05-12,-0.0862
2017-05-15,-0.4314
2017-05-16,-0.5199
2017-05-17,0.6098
2017-05-18,-0.3463
2017-05-19,-0.2606
2017-05-22,0.4355
2017-05-23,-0.3469
2017-05-24,0.4352
2017-05-25,-0.1733
2017-05-26,0.3038
2017-05-30,-1.3135
2017-05-31,0.4437
2017-06-01,2.2968
2017-06-02,0.4318
2017-06-05,-1.4617
2017-06-06,-1.7452
2017-06-07,0.0
2017-06-08,0.444
2017-06-09,3.5366999999999997
2017-06-12,-0.1708
2017-06-13,-0.0855
2017-06-14,-0.1712
2017-06-15,-0.1715
2017-06-16,0.2577
2017-06-19,-0.7712
2017-06-20,-1.2953000000000001
2017-06-21,-0.175
2017-06-22,0.0876
2017-06-23,1.7513
2017-06-26,-0.0861
2017-06-27,-1.7227000000000001
2017-06-28,-0.5259
2017-06-29,0.7048
2017-06-30,-0.5249
2017-07-03,1.4952
2017-07-05,-1.3865
2017-07-06,-0.8787
2017-07-07,0.9752
2017-07-10,-1.6681
2017-07-11,-0.9821
2017-07-12,2.2543
2017-07-13,0.0
2017-07-14,1.0582
2017-07-17,0.1745
2017-07-18,-0.4355
2017-07-19,0.0875
2017-07-20,0.9615
2017-07-21,0.8658
2017-07-24,-0.1717
2017-07-25,-0.9458
2017-07-26,0.3472
2017-07-27,0.8651
2017-07-28,-1.7153
2017-07-31,0.4363
2017-08-01,0.9557
2017-08-02,-0.5164
2017-08-03,-1.8166
2017-08-04,3.5242
2017-08-07,-0.5957
2017-08-08,0.0
2017-08-09,-2.226
2017-08-10,-1.1384
2017-08-11,-1.3286
2017-08-14,3.3214
2017-08-15,-1.9114
2017-08-16,-0.2657
2017-08-17,-2.0426
2017-08-18,0.816
2017-08-21,1.259
2017-08-22,0.0
2017-08-23,1.865
2017-08-24,0.2616
2017-08-25,-0.4348
2017-08-28,-0.131
2017-08-29,-0.2655
2017-08-30,1.5972
2017-08-31,0.6987
2017-09-01,0.2602
2017-09-05,1.0381
2017-09-06,1.1985999999999999
2017-09-07,1.7766
2017-09-08,0.0831
2017-09-11,-1.8272
2017-09-12,1.6074000000000002
2017-09-13,-1.5819999999999999
2017-09-14,0.5922
2017-09-15,1.9344000000000001
2017-09-18,0.495
2017-09-19,1.1494
2017-09-20,0.0
2017-09-21,0.0812
2017-09-22,0.7299
2017-09-25,-0.2415
2017-09-26,1.1299
2017-09-27,1.3567
2017-09-28,-0.2362
2017-09-29,-0.4736
2017-10-02,1.7446000000000002
2017-10-03,-1.1691
2017-10-04,0.7886
2017-10-05,0.0782
2017-10-06,-0.0782
2017-10-09,-0.626
2017-10-10,0.8661
2017-10-11,1.249
2017-10-12,0.5397
2017-10-13,-5.2147
2017-10-16,0.4854
2017-10-17,-0.2415
2017-10-18,1.2107
2017-10-19,0.319
2017-10-20,0.2385
2017-10-23,0.1586
2017-10-24,-0.4751
2017-10-25,-0.1591
2017-10-26,-0.6375
2017-10-27,0.1604
2017-10-30,0.8807
2017-10-31,1.5873
2017-11-01,1.4062999999999999
2017-11-02,1.0015
2017-11-03,-2.3646
2017-11-06,0.3906
2017-11-07,1.4786000000000001
2017-11-08,-1.227
2017-11-09,-0.0776
2017-11-10,1.0101
2017-11-13,0.0769
2017-11-14,1.2298
2017-11-15,-0.8352
2017-11-16,1.8377
2017-11-17,-0.6767
2017-11-20,-0.4542
2017-11-21,0.9886
2017-11-22,0.1506
2017-11-24,0.6767
2017-11-27,-0.1494
2017-11-28,0.0
2017-11-29,-0.187
2017-11-30,-0.1514
2017-12-01,-0.0758
2017-12-04,-0.7587
2017-12-05,-0.2294
2017-12-06,-0.0766
2017-12-07,0.0767
2017-12-08,0.5364
2017-12-11,-0.4573
2017-12-12,-0.3063
2017-12-13,-0.9217
2017-12-14,0.3876
2017-12-15,1.3900000000000001
2017-12-18,1.9802
2017-12-19,-1.3443
2017-12-20,-1.2869
2017-12-21,-0.1534
2017-12-22,0.5376
2017-12-26,0.4584
2017-12-27,0.2281
2017-12-28,0.1517
2017-12-29,-0.5303
2018-01-02,-0.2285
2018-01-03,0.687
2018-01-04,-0.2274
2018-01-05,0.7599
2018-01-08,0.4525
2018-01-09,-1.5766
2018-01-10,-0.3814
2018-01-11,0.4594
2018-01-12,-0.9909
2018-01-16,-0.4619
2018-01-17,1.7015
2018-01-18,-0.6844
2018-01-19,0.8423
2018-01-22,-0.3037
2018-01-23,0.8378
2018-01-24,-1.435
2018-01-25,0.4598
2018-01-26,-1.0679
2018-01-29,-0.6168
2018-01-30,1.474
2018-01-31,0.6881
2018-02-01,-0.2278
2018-02-02,-3.1963
2018-02-05,-4.1667
2018-02-06,0.8203
2018-02-07,0.0814
2018-02-08,-2.1951
2018-02-09,1.4131
2018-02-12,0.4098
2018-02-13,1.1429
2018-02-14,0.8878
2018-02-15,1.52
2018-02-16,1.182
2018-02-20,-2.4143
2018-02-21,0.9577
2018-02-22,2.2925
2018-02-23,1.8547
2018-02-26,0.5311
2018-02-27,1.1698
2018-02-28,-1.4318
2018-03-01,0.6116
2018-03-02,1.0638
2018-03-05,1.4285999999999999
2018-03-06,0.0
2018-03-07,-0.0741
2018-03-08,0.5935
2018-03-09,-0.0737
2018-03-12,0.6642
2018-03-13,-0.2199
2018-03-14,-7.421
2018-03-15,0.873
2018-03-16,0.7081
2018-03-19,-0.4688
2018-03-20,-0.471
2018-03-21,-1.5773000000000001
2018-03-22,0.4006
2018-03-23,-2.075
2018-03-26,1.3855
2018-03-27,0.3215
2018-03-28,0.5609
2018-03-29,-0.6375
2018-04-02,-1.6840000000000002
2018-04-03,2.2023
2018-04-04,4.15
2018-04-05,-1.1494
2018-04-06,-1.5504
2018-04-09,0.7874
2018-04-10,-0.0781
2018-04-11,-0.5473
2018-04-12,-1.5723
2018-04-13,0.0799
2018-04-16,1.1971
2018-04-17,1.6562000000000001
2018-04-18,1.1637
2018-04-19,0.8436
2018-04-20,-1.9011
2018-04-23,-0.6977
2018-04-24,0.5464
2018-04-25,0.5435
2018-04-26,0.6178
2018-04-27,0.614
2018-04-30,-0.5339
2018-05-01,1.4571
2018-05-02,-1.1338
2018-05-03,-0.0765
2018-05-04,-1.4537
2018-05-07,1.0093
2018-05-08,0.6918
2018-05-09,0.3817
2018-05-10,0.0
