ticker,XWMFX US Equity
2015-01-23,0.1262
2015-01-26,0.0201
2015-01-27,0.0848
2015-01-28,-0.0178
2015-01-29,-0.1003
2015-01-30,0.0714
2015-02-02,-0.2141
2015-02-03,0.4983
2015-02-04,0.0189
2015-02-05,0.0345
2015-02-06,0.4833
2015-02-09,0.1238
2015-02-10,-0.0066
2015-02-11,0.116
2015-02-12,0.4391
2015-02-13,0.3218
2015-02-17,0.0536
2015-02-18,0.3108
2015-02-19,0.1582
2015-02-20,0.2766
2015-02-23,-0.0956
2015-02-24,0.3914
2015-02-25,0.0292
2015-02-26,0.2306
2015-02-27,-0.0972
2015-03-02,0.2227
2015-03-03,-0.0162
2015-03-04,-0.0065
2015-03-05,-0.1209
2015-03-06,-0.1383
2015-03-09,-0.0952
2015-03-10,-0.3184
2015-03-11,-0.0391
2015-03-12,-0.0402
2015-03-13,-0.0631
2015-03-16,-0.2252
2015-03-17,-0.3718
2015-03-18,-0.1302
2015-03-19,0.3649
2015-03-20,0.2085
2015-03-23,-0.1438
2015-03-24,0.2313
2015-03-25,0.1622
2015-03-26,0.0
2015-03-27,0.1891
2015-03-30,-0.3436
2015-03-31,0.0045
2015-04-01,-0.1618
2015-04-02,-0.0034
2015-04-06,-0.0156
2015-04-07,0.3845
2015-04-08,0.3719
2015-04-09,0.2662
2015-04-10,-0.0144
2015-04-13,0.0443
2015-04-14,0.0586
2015-04-15,0.0685
2015-04-16,0.2894
2015-04-17,0.0969
2015-04-20,0.1717
2015-04-21,0.0538
2015-04-22,-0.0187
2015-04-23,0.1021
2015-04-24,0.2435
2015-04-27,-0.301
2015-04-28,0.3315
2015-04-29,0.1149
2015-04-30,-0.0087
2015-05-01,0.1268
2015-05-04,0.1506
2015-05-05,0.0294
2015-05-06,-0.0719
2015-05-07,-0.1832
2015-05-08,0.1671
2015-05-11,0.1309
2015-05-12,-0.2156
2015-05-13,0.2412
2015-05-14,0.2243
2015-05-15,-0.0934
2015-05-18,-0.1174
2015-05-19,-0.3701
2015-05-20,-0.4021
2015-05-21,0.1657
2015-05-22,0.0887
2015-05-26,-0.0066
2015-05-27,-0.1423
2015-05-28,0.0099
2015-05-29,0.1589
2015-06-01,-0.1346
2015-06-02,-0.0559
2015-06-03,-0.0252
2015-06-04,-0.2182
2015-06-05,-0.1341
2015-06-08,-0.0858
2015-06-09,-0.2775
2015-06-10,0.1557
2015-06-11,0.1191
2015-06-12,-0.0947
2015-06-15,-0.1962
2015-06-16,-0.1944
2015-06-17,0.1594
2015-06-18,0.1779
2015-06-19,0.2029
2015-06-22,0.1079
2015-06-23,-0.0814
2015-06-24,0.0055
2015-06-25,0.0671
2015-06-26,-0.1034
2015-06-29,-0.4729
2015-06-30,-0.2041
2015-07-01,0.1818
2015-07-02,0.0771
2015-07-06,-0.5237
2015-07-07,-0.0763
2015-07-08,-0.5303
2015-07-09,-0.0699
2015-07-10,0.1721
2015-07-13,-0.047
2015-07-14,0.0321
2015-07-15,0.173
2015-07-16,-0.1452
2015-07-17,-0.3447
2015-07-20,-0.2356
2015-07-21,-0.4607
2015-07-22,-0.6075
2015-07-23,-0.2806
2015-07-24,-0.3911
2015-07-27,-0.5743
2015-07-28,0.0224
2015-07-29,0.3206
2015-07-30,0.0258
2015-07-31,0.148
2015-08-03,-0.1935
2015-08-04,-0.3337
2015-08-05,0.1851
2015-08-06,-0.0659
2015-08-07,-0.2367
2015-08-10,-0.5489
2015-08-11,-0.5459
2015-08-12,-0.358
2015-08-13,0.0575
2015-08-14,0.0251
2015-08-17,0.1197
2015-08-18,0.1171
2015-08-19,-0.3188
2015-08-20,-0.2898
2015-08-21,-0.1718
2015-08-24,-0.8831
2015-08-25,-0.0255
2015-08-26,-0.0984
2015-08-27,0.2212
2015-08-28,-0.2013
2015-08-31,0.13
2015-09-01,-0.4199
2015-09-02,-0.011
2015-09-03,0.2096
2015-09-04,0.0073
2015-09-08,0.1472
2015-09-09,0.3692
2015-09-10,-0.1803
2015-09-11,-0.0424
2015-09-14,0.0158
2015-09-15,-0.0873
2015-09-16,-0.0874
2015-09-17,-0.1603
2015-09-18,0.0304
2015-09-21,-0.1435
2015-09-22,-0.6723
2015-09-23,-0.0699
2015-09-24,-0.5006
2015-09-25,-0.3404
2015-09-28,-0.8541
2015-09-29,-0.9154
2015-09-30,-0.0687
2015-10-01,-0.0622
2015-10-02,-0.2582
2015-10-05,0.4475
2015-10-06,0.1761
2015-10-07,0.2883
2015-10-08,0.2694
2015-10-09,0.4396
2015-10-12,0.0627
2015-10-13,-0.3594
2015-10-14,-0.0398
2015-10-15,-0.0064
2015-10-16,0.1271
2015-10-19,-0.1885
2015-10-20,0.0501
2015-10-21,0.1336
2015-10-22,-0.1629
2015-10-23,-0.0167
2015-10-26,-0.1002
2015-10-27,-0.1466
2015-10-28,0.1185
2015-10-29,-0.2342
2015-10-30,0.058
2015-11-02,0.1212
2015-11-03,0.0167
2015-11-04,-0.1853
2015-11-05,0.0103
2015-11-06,-0.2256
2015-11-09,-0.3631
2015-11-10,-0.2101
2015-11-11,-0.026
2015-11-12,-0.3523
2015-11-13,-0.1226
2015-11-16,-0.2195
2015-11-17,0.0786
2015-11-18,-0.1478
2015-11-19,-0.5175
2015-11-20,-0.9389
2015-11-23,-0.2606
2015-11-24,-0.3239
2015-11-25,0.0883
2015-11-27,0.1256
2015-11-30,-0.3496
2015-12-01,0.0977
2015-12-02,-0.0482
2015-12-03,-0.0642
2015-12-04,-0.5129
2015-12-07,-0.6663
2015-12-08,-0.6627
2015-12-09,-0.678
2015-12-10,-0.3997
2015-12-11,-0.7791
2015-12-14,-1.4843
2015-12-15,-0.0451
2015-12-16,-0.0113
2015-12-17,-0.6634
2015-12-18,-0.2728
2015-12-21,-0.2522
2015-12-22,0.2114
2015-12-23,0.4918
2015-12-24,0.183
2015-12-28,-0.0029
2015-12-29,0.0834
2015-12-30,0.019
2015-12-31,0.2352
2016-01-04,-0.3702
2016-01-05,0.1331
2016-01-06,-0.2352
2016-01-07,-0.3837
2016-01-08,-0.0441
2016-01-11,-0.125
2016-01-12,-0.2901
2016-01-13,-0.4298
2016-01-14,-0.847
2016-01-15,-1.2073
2016-01-19,0.0833
2016-01-20,-1.2951
2016-01-21,-0.4231
2016-01-22,0.9052
2016-01-25,0.122
2016-01-26,-0.2103
2016-01-27,0.3359
2016-01-28,0.2694
2016-01-29,0.3779
2016-02-01,-0.3689
2016-02-02,-0.2717
2016-02-03,-0.0243
2016-02-04,-0.102
2016-02-05,-0.1341
2016-02-08,-1.5318
2016-02-09,-0.5903
2016-02-10,-0.0748
2016-02-11,-0.8891
2016-02-12,0.3573
2016-02-16,0.2791
2016-02-17,0.4363
2016-02-18,0.2118
2016-02-19,-0.2253
2016-02-22,0.0234
2016-02-23,-0.2756
2016-02-24,0.0047
2016-02-25,0.3981
2016-02-26,0.7293
2016-02-29,0.3396
2016-03-01,0.5031
2016-03-02,0.5404
2016-03-03,0.5207
2016-03-04,0.9951
2016-03-07,0.4604
2016-03-08,0.2299
2016-03-09,0.0596
2016-03-10,0.2024
2016-03-11,0.4412
2016-03-14,0.2736
2016-03-15,0.0885
2016-03-16,-0.1916
2016-03-17,1.0513
2016-03-18,0.564
2016-03-21,0.2964
2016-03-22,0.1796
2016-03-23,0.1894
2016-03-24,-0.3276
2016-03-28,-0.0898
2016-03-29,-0.3491
2016-03-30,0.5112
2016-03-31,0.2423
2016-04-01,-0.2656
2016-04-04,0.2932
2016-04-05,-0.0269
2016-04-06,0.3626
2016-04-07,0.0045
2016-04-08,0.4445
2016-04-11,0.2487
2016-04-12,0.4725
2016-04-13,0.6642
2016-04-14,0.3737
2016-04-15,0.2574
2016-04-18,0.1871
2016-04-19,0.8977
2016-04-20,0.3014
2016-04-21,0.0601
2016-04-22,0.0786
2016-04-25,0.2472
2016-04-26,0.2451
2016-04-27,0.3967
2016-04-28,0.4362
2016-04-29,-0.0338
2016-05-02,-0.0226
2016-05-03,-0.1735
2016-05-04,-0.0791
2016-05-05,-0.0834
2016-05-06,-0.0963
2016-05-09,0.1771
2016-05-10,0.1146
2016-05-11,0.1695
2016-05-12,0.2299
2016-05-13,0.2448
2016-05-16,0.16
2016-05-17,0.1906
2016-05-18,-0.1105
2016-05-19,-0.3501
2016-05-20,0.3316
2016-05-23,-0.0938
2016-05-24,0.272
2016-05-25,0.4446
2016-05-26,0.5345
2016-05-27,0.1731
2016-05-31,0.1092
2016-06-01,-0.2112
2016-06-02,0.0318
2016-06-03,0.1784
2016-06-06,0.2168
2016-06-07,0.6516
2016-06-08,0.8035
2016-06-09,0.2702
2016-06-10,-0.1043
2016-06-13,-0.2955
2016-06-14,-0.2842
2016-06-15,0.0777
2016-06-16,-0.4741
2016-06-17,0.3354
2016-06-20,0.4925
2016-06-21,0.0652
2016-06-22,0.3908
2016-06-23,-0.0257
2016-06-24,-1.1477
2016-06-27,-0.3852
2016-06-28,0.4235
2016-06-29,0.7475
2016-06-30,0.4774
2016-07-01,0.2773
2016-07-05,0.1515
2016-07-06,-0.0277
2016-07-07,0.2873
2016-07-08,0.393
2016-07-11,0.6313
2016-07-12,1.445
2016-07-13,0.239
2016-07-14,0.2532
2016-07-15,0.2768
2016-07-18,-0.0576
2016-07-19,0.1046
2016-07-20,-0.1018
2016-07-21,-0.0054
2016-07-22,0.0067
2016-07-25,-0.063
2016-07-26,-0.22
2016-07-27,-0.0914
2016-07-28,0.0242
2016-07-29,0.0
2016-08-01,-0.0471
2016-08-02,-0.0794
2016-08-03,0.1468
2016-08-04,0.3094
2016-08-05,0.3071
2016-08-08,0.2794
2016-08-09,0.2293
2016-08-10,0.3298
2016-08-11,0.0809
2016-08-12,0.2609
2016-08-15,0.218
2016-08-16,0.2768
2016-08-17,0.1078
2016-08-18,0.2193
2016-08-19,0.0996
2016-08-22,-0.1152
2016-08-23,0.4757
2016-08-24,0.0091
2016-08-25,0.0352
2016-08-26,-0.0417
2016-08-29,0.1917
2016-08-30,0.125
2016-08-31,0.0611
2016-09-01,0.0013
2016-09-02,0.1468
2016-09-06,0.2439
2016-09-07,0.0207
2016-09-08,0.4464
2016-09-09,-0.0786
2016-09-12,-0.2927
2016-09-13,0.1397
2016-09-14,0.0891
2016-09-15,0.08
2016-09-16,-0.0645
2016-09-19,0.1303
2016-09-20,-0.0502
2016-09-21,0.2372
2016-09-22,0.4269
2016-09-23,0.1997
2016-09-26,0.0128
2016-09-27,0.1048
2016-09-28,-0.0166
2016-09-29,0.4136
2016-09-30,0.2288
2016-10-03,0.2977
2016-10-04,0.1562
2016-10-05,0.2274
2016-10-06,0.118
2016-10-07,0.1347
2016-10-10,0.0336
2016-10-11,0.2586
2016-10-12,0.0439
2016-10-13,0.0026
2016-10-14,0.3365
2016-10-17,0.2236
2016-10-18,0.0769
2016-10-19,0.2383
2016-10-20,0.184
2016-10-21,0.0778
2016-10-24,0.1313
2016-10-25,-0.1311
2016-10-26,-0.0765
2016-10-27,-0.0676
2016-10-28,-0.3114
2016-10-31,-0.1985
2016-11-01,-0.0911
2016-11-02,-0.7127
2016-11-03,-0.1798
2016-11-04,0.0492
2016-11-07,0.5323
2016-11-08,-0.3864
2016-11-09,-0.291
2016-11-10,0.1063
2016-11-11,0.0466
2016-11-14,-0.7796
2016-11-15,0.3158
2016-11-16,0.2017
2016-11-17,0.0922
2016-11-18,0.0895
2016-11-21,-0.0272
2016-11-22,0.446
2016-11-23,0.1342
2016-11-25,0.0541
2016-11-28,0.125
2016-11-29,-0.0502
2016-11-30,0.4814
2016-12-01,0.4087
2016-12-02,0.06
2016-12-05,0.3354
2016-12-06,0.244
2016-12-07,0.3347
2016-12-08,0.2754
2016-12-09,0.1411
2016-12-12,0.2642
2016-12-13,-0.0753
2016-12-14,0.1708
2016-12-15,-0.0351
2016-12-16,0.2408
2016-12-19,0.1476
2016-12-20,0.1199
2016-12-21,-0.0973
2016-12-22,0.1949
2016-12-23,0.2082
2016-12-27,0.0734
2016-12-28,0.0485
2016-12-29,0.0509
2016-12-30,0.2062
2017-01-03,0.3697
2017-01-04,0.3226
2017-01-05,0.4533
2017-01-06,0.1424
2017-01-09,0.2203
2017-01-10,-0.0791
2017-01-11,0.0063
2017-01-12,0.0666
2017-01-13,0.275
2017-01-17,0.0764
2017-01-18,0.0826
2017-01-19,-0.1601
2017-01-20,0.0914
2017-01-23,-0.1639
2017-01-24,0.1642
2017-01-25,0.1602
2017-01-26,0.1837
2017-01-27,0.2544
2017-01-30,0.0112
2017-01-31,-0.0112
2017-02-01,0.1717
2017-02-02,-0.1639
2017-02-03,0.2363
2017-02-06,0.0769
2017-02-07,-0.0794
2017-02-08,-0.0769
2017-02-09,0.1565
2017-02-10,0.0794
2017-02-13,0.1982
2017-02-14,0.2349
2017-02-15,0.0728
2017-02-16,-0.0592
2017-02-17,0.0382
2017-02-21,0.164
2017-02-22,0.0972
2017-02-23,0.2078
2017-02-24,0.0785
2017-02-27,0.2673
2017-02-28,-0.033
2017-03-01,0.2471
2017-03-02,-0.0366
2017-03-03,0.6202
2017-03-06,-0.2075
2017-03-07,-0.1155
2017-03-08,-0.168
2017-03-09,-0.3804
2017-03-10,0.0844
2017-03-13,-0.1015
2017-03-14,-0.2669
2017-03-15,0.2357
2017-03-16,0.2927
2017-03-17,0.0232
2017-03-20,-0.1404
2017-03-21,-0.0098
2017-03-22,2.3679
2017-03-23,0.081
2017-03-24,0.1337
2017-03-27,-0.0943
2017-03-28,0.1569
2017-03-29,0.2178
2017-03-30,0.1282
2017-03-31,0.0061
2017-04-03,-3.0474
2017-04-04,0.2038
2017-04-05,0.172
2017-04-06,-0.1754
2017-04-07,0.1431
2017-04-10,0.0765
2017-04-11,-0.5286
2017-04-12,-0.2015
2017-04-13,0.0959
2017-04-17,0.0529
2017-04-18,-0.0718
2017-04-19,0.116
2017-04-20,0.0516
2017-04-21,0.0176
2017-04-24,0.3171
2017-04-25,0.0991
2017-04-26,0.0226
2017-04-27,-0.0038
2017-04-28,0.2017
2017-05-01,0.07
2017-05-02,-0.0062
2017-05-03,0.1062
2017-05-04,-0.1848
2017-05-05,0.095
2017-05-08,0.0487
2017-05-09,0.005
2017-05-10,-0.1111
2017-05-11,0.1225
2017-05-12,-0.0037
2017-05-15,0.1798
2017-05-16,0.0499
2017-05-17,-0.2517
2017-05-18,-0.1087
2017-05-19,0.3251
2017-05-22,0.015
2017-05-23,0.6093
2017-05-24,0.0706
2017-05-25,-0.3181
2017-05-26,0.0261
2017-05-30,-0.1005
2017-05-31,-0.1516
2017-06-01,0.0299
2017-06-02,0.056
2017-06-05,0.0609
2017-06-06,0.0398
2017-06-07,-0.1279
2017-06-08,-0.0684
2017-06-09,0.1195
2017-06-12,0.1355
2017-06-13,-0.067
2017-06-14,0.0012
2017-06-15,-0.1453
2017-06-16,-0.0037
2017-06-19,-0.0672
2017-06-20,-0.2179
2017-06-21,-0.3668
2017-06-22,0.0125
2017-06-23,-0.0876
2017-06-26,0.1767
2017-06-27,-0.0013
2017-06-28,0.0863
2017-06-29,0.1737
2017-06-30,-0.0848
2017-07-03,0.0012
2017-07-05,-0.0051
2017-07-06,-0.0707
2017-07-07,-0.0836
2017-07-10,0.0296
2017-07-11,0.0463
2017-07-12,0.4475
2017-07-13,0.1293
2017-07-14,-0.5344
2017-07-17,0.2391
2017-07-18,0.2719
2017-07-19,0.1432
2017-07-20,0.1149
2017-07-21,0.1467
2017-07-24,0.4942
2017-07-25,0.199
2017-07-26,0.1581
2017-07-27,-0.1149
2017-07-28,0.019
2017-07-31,0.0468
2017-08-01,0.1693
2017-08-02,-0.053
2017-08-03,-0.048
2017-08-04,-0.1212
2017-08-07,-0.0316
2017-08-08,-0.0126
2017-08-09,-0.5401
2017-08-10,-0.1539
2017-08-11,-0.2496
2017-08-14,0.2005
2017-08-15,-0.3122
2017-08-16,-0.3004
2017-08-17,-0.0449
2017-08-18,-0.3694
2017-08-21,0.0322
2017-08-22,0.0026
2017-08-23,-0.2175
2017-08-24,0.0825
2017-08-25,0.1263
2017-08-28,-0.027
2017-08-29,-0.0747
2017-08-30,0.152
2017-08-31,-0.1364
2017-09-01,0.1262
2017-09-05,0.1029
2017-09-06,-0.135
2017-09-07,0.1519
2017-09-08,0.221
2017-09-11,-0.1628
2017-09-12,0.1849
2017-09-13,-0.159
2017-09-14,0.0758
2017-09-15,0.0064
2017-09-18,0.1347
2017-09-19,0.0423
2017-09-20,0.0102
2017-09-21,-0.0013
2017-09-22,0.1498
2017-09-25,0.0448
2017-09-26,0.3642
2017-09-27,0.1974
2017-09-28,-0.0127
2017-09-29,0.3025
2017-10-02,0.0342
2017-10-03,0.0688
2017-10-04,0.1544
2017-10-05,0.1166
2017-10-06,-0.0647
2017-10-09,-0.092
2017-10-10,0.2048
2017-10-11,0.0375
2017-10-12,-0.0698
2017-10-13,0.1462
2017-10-16,0.0013
2017-10-17,0.0724
2017-10-18,0.1498
2017-10-19,-0.0851
2017-10-20,0.1458
2017-10-23,-0.0064
2017-10-24,0.0606
2017-10-25,0.1095
2017-10-26,-0.0013
2017-10-27,0.0592
2017-10-30,0.0064
2017-10-31,-0.4024
2017-11-01,0.1472
2017-11-02,0.1895
2017-11-03,0.0309
2017-11-06,-0.0257
2017-11-07,-0.0039
2017-11-08,-0.2586
2017-11-09,-0.3521
2017-11-10,0.0194
2017-11-13,-0.0155
2017-11-14,-0.0362
2017-11-15,-0.3107
2017-11-16,0.1455
2017-11-17,0.0285
2017-11-20,0.0169
2017-11-21,0.1672
2017-11-22,0.088
2017-11-24,-0.0685
2017-11-27,0.3688
2017-11-28,-0.1689
2017-11-29,0.0607
2017-11-30,0.1329
2017-12-01,-0.0335
2017-12-04,0.0284
2017-12-05,0.0683
2017-12-06,-0.0747
2017-12-07,0.0528
2017-12-08,0.0902
2017-12-11,-0.0721
2017-12-12,-0.0811
2017-12-13,-0.1676
2017-12-14,-0.1821
2017-12-15,0.3001
2017-12-18,-0.0116
2017-12-19,0.0787
2017-12-20,-0.0052
2017-12-21,0.0193
2017-12-22,0.2229
2017-12-26,-0.0167
2017-12-27,0.2019
2017-12-28,0.0475
2017-12-29,0.0359
2018-01-02,0.1682
2018-01-03,0.3135
2018-01-04,0.51
2018-01-05,0.2745
2018-01-08,-0.0169
2018-01-09,0.157
2018-01-10,-0.0726
2018-01-11,0.2412
2018-01-12,0.1151
2018-01-16,0.1331
2018-01-17,-0.0335
2018-01-18,0.0555
2018-01-19,-0.0426
2018-01-22,0.08
2018-01-23,0.1663
2018-01-24,0.1442
2018-01-25,0.1671
2018-01-26,0.1091
2018-01-29,-0.1115
2018-01-30,-0.2426
2018-01-31,0.1467
2018-02-01,0.0013
2018-02-02,-0.2402
2018-02-05,-0.4996
2018-02-06,-0.2446
2018-02-07,0.2556
2018-02-08,-0.3662
2018-02-09,-0.3792
2018-02-12,0.335
2018-02-13,-0.2872
2018-02-14,-0.0261
2018-02-15,0.4288
2018-02-16,0.2622
2018-02-20,-0.0233
2018-02-21,-0.0699
2018-02-22,0.0298
2018-02-23,-0.0427
2018-02-26,0.1672
2018-02-27,-0.0828
2018-02-28,0.0764
2018-03-01,-0.2174
2018-03-02,-0.2502
2018-03-05,0.0845
2018-03-06,0.3909
2018-03-07,-0.0285
2018-03-08,-0.1126
2018-03-09,0.1853
2018-03-12,0.1901
2018-03-13,-0.1278
2018-03-14,0.0775
2018-03-15,-0.0116
2018-03-16,-0.0284
2018-03-19,-0.1253
2018-03-20,0.0556
2018-03-21,0.0659
2018-03-22,-0.0853
2018-03-23,-0.0957
2018-03-26,0.0582
2018-03-27,0.0246
2018-03-28,-0.0789
2018-03-29,0.0505
2018-04-02,-0.1022
2018-04-03,-0.1683
2018-04-04,-0.0558
2018-04-05,0.4569
2018-04-06,0.0833
2018-04-09,-0.4069
2018-04-10,0.2573
2018-04-11,0.0172
2018-04-12,0.2143
2018-04-13,0.429
2018-04-16,0.1328
2018-04-17,-0.0184
2018-04-18,0.0407
2018-04-19,-0.0787
2018-04-20,-0.0355
2018-04-23,-0.201
2018-04-24,0.0434
2018-04-25,-0.2369
2018-04-26,-0.0264
2018-04-27,0.2269
2018-04-30,-0.0303
2018-05-01,0.083
2018-05-02,0.3158
2018-05-03,-0.0905
2018-05-04,0.0276
2018-05-07,0.0236
2018-05-08,-0.0157
2018-05-09,-0.0669
2018-05-10,0.348
2018-05-11,0.0955
2018-05-14,0.1216
2018-05-15,-0.1045
2018-05-16,0.634
2018-05-17,0.1091
2018-05-18,0.144
2018-05-21,0.1866
2018-05-22,-0.0207
2018-05-23,-0.0466
2018-05-24,-0.0091
2018-05-25,0.0582
2018-05-29,-0.141
2018-05-30,0.0104
2018-05-31,0.2331
2018-06-01,0.0866
2018-06-04,0.2363
2018-06-05,-0.3078
2018-06-06,0.199
2018-06-07,0.0787
2018-06-08,0.0657
2018-06-11,0.0567
2018-06-12,0.1017
2018-06-13,0.0321
2018-06-14,0.0758
2018-06-15,0.2209
2018-06-18,-0.0897
2018-06-19,-0.2591
2018-06-20,0.1774
2018-06-21,0.0462
2018-06-22,0.0898
2018-06-25,-0.0859
2018-06-26,-0.1539
2018-06-27,0.0231
2018-06-28,-0.2698
2018-06-29,0.3349
2018-07-02,-0.0218
2018-07-03,0.1721
2018-07-05,-0.0459
2018-07-06,0.1102
2018-07-09,0.114
2018-07-10,0.144
2018-07-11,-0.0523
2018-07-12,0.1818
2018-07-13,0.0144
2018-07-16,-0.0914
2018-07-17,-0.0183
2018-07-18,0.0732
2018-07-19,0.1149
2018-07-20,0.1226
2018-07-23,0.0469
2018-07-24,0.1068
2018-07-25,-0.0195
2018-07-26,0.0794
2018-07-27,0.2977
2018-07-30,0.1231
2018-07-31,0.0013
2018-08-01,0.0401
2018-08-02,0.0518
2018-08-03,0.2108
2018-08-06,0.1007
2018-08-07,-0.0735
2018-08-08,-0.009
2018-08-09,0.0581
2018-08-10,-0.0748
2018-08-13,-0.0181
2018-08-14,0.0645
2018-08-15,-0.071
2018-08-16,0.1485
2018-08-17,0.0554
2018-08-20,-0.0258
2018-08-21,0.0103
2018-08-22,0.1005
2018-08-23,0.1261
2018-08-24,0.0296
2018-08-27,0.1221
2018-08-28,0.1117
2018-08-29,1.5899
2018-08-30,0.1275
2018-08-31,0.0403
2018-09-04,-0.2092
2018-09-05,0.2058
2018-09-06,-0.1563
2018-09-07,0.0833
2018-09-10,0.1047
2018-09-11,0.2192
2018-09-12,-0.1395
2018-09-13,0.248
2018-09-14,0.0264
2018-09-17,-0.2272
2018-09-18,0.0604
2018-09-19,0.0314
2018-09-20,-0.2677
2018-09-21,-0.0151
2018-09-24,0.2685
2018-09-25,-0.1584
2018-09-26,0.0164
2018-09-27,-0.0239
2018-09-28,0.379
2018-10-01,0.1505
2018-10-02,0.1717
2018-10-03,0.252
2018-10-04,-0.1991
2018-10-05,0.1483
2018-10-08,-0.2196
2018-10-09,0.0525
2018-10-10,-0.6279
2018-10-11,-0.1596
2018-10-12,0.0026
2018-10-15,0.1224
2018-10-16,0.5754
2018-10-17,0.0205
2018-10-18,-0.0832
2018-10-19,0.0474
2018-10-22,-0.169
2018-10-23,-0.2975
2018-10-24,-0.1505
2018-10-25,0.0155
2018-10-26,-0.2589
2018-10-29,-0.1575
2018-10-30,-0.2444
2018-10-31,-0.0804
2018-11-01,0.1959
2018-11-02,-0.044
2018-11-05,0.1412
2018-11-06,0.0052
2018-11-07,0.282
2018-11-08,-0.3406
2018-11-09,-0.2252
2018-11-12,-0.301
2018-11-13,-0.3344
2018-11-14,-0.0823
2018-11-15,-0.3149
2018-11-16,0.0066
2018-11-19,-0.2202
2018-11-20,-0.4637
2018-11-21,0.2679
2018-11-23,-0.2303
2018-11-26,0.0026
2018-11-27,-0.1992
2018-11-28,0.1771
2018-11-29,-0.0264
2018-11-30,-0.095
2018-12-03,0.5456
2018-12-04,-0.2877
2018-12-06,-0.7063
2018-12-07,-0.5547
2018-12-10,-0.439
2018-12-11,-0.374
2018-12-12,0.2731
2018-12-13,-0.0617
2018-12-14,-0.0389
2018-12-17,-0.4298
2018-12-18,-0.3966
2018-12-19,-0.2465
2018-12-20,-1.139
2018-12-21,-0.1689
2018-12-24,-0.0853
2018-12-26,0.0317
2018-12-27,-0.0179
2018-12-28,0.1679
2018-12-31,0.1622
2019-01-02,-0.0295
2019-01-03,0.0647
2019-01-04,0.9717
2019-01-07,0.6225
2019-01-08,0.5328
2019-01-09,0.4557
2019-01-10,-0.1535
2019-01-11,-0.0096
2019-01-14,-0.092
2019-01-15,-0.0398
2019-01-16,0.1127
2019-01-17,0.162
2019-01-18,0.1727
2019-01-22,0.0315
2019-01-23,0.119
2019-01-24,0.0273
2019-01-25,0.5505
2019-01-28,-0.5746
2019-01-29,0.1312
2019-01-30,0.3152
2019-01-31,0.9249
2019-02-01,0.1941
2019-02-04,-0.0699
2019-02-05,0.2059
2019-02-06,0.0242
2019-02-07,-0.5063
2019-02-08,-0.108
2019-02-11,0.0459
2019-02-12,0.3309
2019-02-13,0.4254
2019-02-14,0.0456
2019-02-15,0.3953
2019-02-19,-0.1468
2019-02-20,0.1724
2019-02-21,0.044
2019-02-22,0.3294
2019-02-25,0.1289
2019-02-26,-0.0186
2019-02-27,0.0425
