ticker,GLOG US Equity
2012-08-20,3.1311
2012-08-21,1.518
2012-08-22,0.0
2012-08-23,0.0935
2012-08-24,1.3072
2012-08-27,3.318
2012-08-28,0.0892
2012-08-29,0.713
2012-08-30,-0.6195
2012-08-31,-0.9795
2012-09-04,0.5396
2012-09-05,-2.5045
2012-09-06,0.0
2012-09-07,-0.9174
2012-09-10,-1.2037
2012-09-11,1.1246
2012-09-12,1.9462000000000002
2012-09-13,0.6364
2012-09-14,3.0714
2012-09-17,-0.4382
2012-09-18,0.2641
2012-09-19,-0.3512
2012-09-20,-1.4097
2012-09-21,1.8767
2012-09-24,2.193
2012-09-25,-1.2017
2012-09-26,0.695
2012-09-27,-0.2588
2012-09-28,0.173
2012-10-01,1.9862
2012-10-02,0.254
2012-10-03,-0.1689
2012-10-04,1.3536000000000001
2012-10-05,1.3356
2012-10-08,0.0824
2012-10-09,-0.7407
2012-10-10,0.2488
2012-10-11,0.4963
2012-10-12,-0.3292
2012-10-15,0.7432
2012-10-16,-0.3279
2012-10-17,0.4934
2012-10-18,-0.491
2012-10-19,-2.9605
2012-10-22,-1.8643999999999998
2012-10-23,-1.3817
2012-10-24,-1.2259
2012-10-25,1.5070999999999999
2012-10-26,-0.3493
2012-10-31,1.1394
2012-11-01,1.0399
2012-11-02,-5.4031
2012-11-05,2.8105
2012-11-06,1.5873
2012-11-07,-3.2118
2012-11-08,-1.8834
2012-11-09,0.2742
2012-11-12,0.2735
2012-11-13,0.2727
2012-11-14,-2.8105
2012-11-15,-1.5857999999999999
2012-11-16,0.0948
2012-11-19,3.5038
2012-11-20,0.9149
2012-11-21,7.8876
2012-11-23,2.521
2012-11-26,2.7869
2012-11-27,-2.2329
2012-11-28,0.7341
2012-11-29,0.6478
2012-11-30,-0.2435
2012-12-03,0.1627
2012-12-04,-0.5686
2012-12-05,-0.8987
2012-12-06,0.0824
2012-12-07,-0.8237
2012-12-10,0.0831
2012-12-11,0.0
2012-12-12,-0.083
2012-12-13,-2.907
2012-12-14,-0.5988
2012-12-17,0.4303
2012-12-18,2.3136
2012-12-19,-2.3451
2012-12-20,1.9726
2012-12-21,-1.4298
2012-12-24,2.3891
2012-12-26,0.25
2012-12-27,-2.3275
2012-12-28,3.0638
2012-12-31,2.6424
2013-01-02,1.6895
2013-01-03,-1.8195999999999999
2013-01-04,1.3699
2013-01-07,0.0795
2013-01-08,-0.2383
2013-01-09,-0.7166
2013-01-10,0.1604
2013-01-11,-3.1225
2013-01-14,1.2397
2013-01-15,0.9796
2013-01-16,1.3743
2013-01-17,-0.2392
2013-01-18,-0.0799
2013-01-22,0.16
2013-01-23,-0.7987
2013-01-24,1.0467
2013-01-25,0.1594
2013-01-28,3.3413
2013-01-29,0.2309
2013-01-30,-1.3057
2013-01-31,-1.0117
2013-02-01,2.9874
2013-02-04,-3.7405
2013-02-05,-0.9516
2013-02-06,0.1601
2013-02-07,0.0799
2013-02-08,1.3578000000000001
2013-02-11,1.0244
2013-02-12,1.8721
2013-02-13,0.3063
2013-02-14,1.5267
2013-02-15,-0.6015
2013-02-19,-0.9834
2013-02-20,-1.6042999999999998
2013-02-21,-0.3882
2013-02-22,0.2338
2013-02-25,-1.0109
2013-02-26,0.9427
2013-02-27,0.3891
2013-02-28,-0.6977
2013-03-01,-0.7806
2013-03-04,-0.4721
2013-03-05,0.7905
2013-03-06,-0.3922
2013-03-07,1.8898000000000001
2013-03-08,-0.7015
2013-03-11,1.1774
2013-03-12,-1.2413
2013-03-13,-0.8641
2013-03-14,0.9509
2013-03-15,0.3925
2013-03-18,-1.1728
2013-03-19,-0.2373
2013-03-20,0.8723
2013-03-21,-0.1572
2013-03-22,0.0787
2013-03-25,-0.0787
2013-03-26,0.3937
2013-03-27,1.2549000000000001
2013-03-28,-0.3873
2013-04-01,-0.6221
2013-04-02,-1.252
2013-04-03,-2.2979
2013-04-04,0.8921
2013-04-05,0.2412
2013-04-08,1.7642
2013-04-09,0.0
2013-04-10,0.0788
2013-04-11,-0.0787
2013-04-12,0.0
2013-04-15,-4.6493
2013-04-16,0.5785
2013-04-17,-1.479
2013-04-18,-0.417
2013-04-19,0.335
2013-04-22,-0.4174
2013-04-23,1.2572999999999999
2013-04-24,0.9934
2013-04-25,0.7377
2013-04-26,-0.895
2013-04-29,3.202
2013-04-30,1.8298
2013-05-01,-3.9063
2013-05-02,4.7154
2013-05-03,0.3106
2013-05-06,0.5418
2013-05-07,0.2309
2013-05-08,0.3072
2013-05-09,-0.0766
2013-05-10,0.613
2013-05-13,-0.9139
2013-05-14,1.3067
2013-05-15,0.0
2013-05-16,-0.3035
2013-05-17,0.9132
2013-05-20,4.902
2013-05-21,-1.7973
2013-05-22,-1.3909
2013-05-23,0.3712
2013-05-24,-0.0746
2013-05-28,1.5672000000000001
2013-05-29,-0.9552
2013-05-30,0.1484
2013-05-31,-0.8148
2013-06-03,0.8962
2013-06-04,-0.8142
2013-06-05,-2.2388
2013-06-06,0.3817
2013-06-07,-0.3802
2013-06-10,-1.0687
2013-06-11,0.0
2013-06-12,-1.6975
2013-06-13,0.6279
2013-06-14,-0.39
2013-06-17,3.3673
2013-06-18,-0.4545
2013-06-19,-1.2938
2013-06-20,-2.2359
2013-06-21,1.1041
2013-06-24,-4.0562
2013-06-25,1.4634
2013-06-26,1.0417
2013-06-27,0.1586
2013-06-28,1.346
2013-07-01,1.25
2013-07-02,-0.3086
2013-07-03,-2.2446
2013-07-05,1.5835
2013-07-08,1.0133
2013-07-09,1.6975
2013-07-10,2.0486
2013-07-11,1.2639
2013-07-12,-0.3671
2013-07-15,0.4422
2013-07-16,-0.8804
2013-07-17,-0.6662
2013-07-18,0.4471
2013-07-19,0.4451
2013-07-22,2.5849
2013-07-23,-0.432
2013-07-24,0.7954
2013-07-25,2.9412000000000003
2013-07-26,-2.6481
2013-07-29,0.2147
2013-07-30,0.0
2013-07-31,-0.7143
2013-08-01,1.7986
2013-08-02,-0.636
2013-08-05,0.8535
2013-08-06,-1.8336000000000001
2013-08-07,-1.8678
2013-08-08,0.2928
2013-08-09,-0.7299
2013-08-12,-0.8088
2013-08-13,-0.5189
2013-08-14,0.0
2013-08-15,-2.2355
2013-08-16,3.125
2013-08-19,0.5174
2013-08-20,-0.6618
2013-08-21,-0.5922
2013-08-22,2.6061
2013-08-23,0.0
2013-08-26,1.5239
2013-08-27,-2.4303
2013-08-28,1.3919000000000001
2013-08-29,1.2382
2013-08-30,-1.223
2013-09-03,-1.0197
2013-09-04,2.3547000000000002
2013-09-05,0.5751
2013-09-06,2.3588
2013-09-09,5.9358
2013-09-10,-1.1865999999999999
2013-09-11,-3.0687
2013-09-12,0.0
2013-09-13,0.2753
2013-09-16,-0.755
2013-09-17,0.9682
2013-09-18,1.0959
2013-09-19,0.9485
2013-09-20,-0.2685
2013-09-23,0.8748
2013-09-24,-0.934
2013-09-25,-0.1347
2013-09-26,0.6743
2013-09-27,-0.4689
2013-09-30,0.4711
2013-10-01,0.067
2013-10-02,0.1339
2013-10-03,-2.8075
2013-10-04,-0.9629
2013-10-07,0.1389
2013-10-08,-2.0111
2013-10-09,-0.1415
2013-10-10,0.4961
2013-10-11,0.4937
2013-10-14,0.6316
2013-10-15,-0.2789
2013-10-16,0.979
2013-10-17,-0.277
2013-10-18,2.7778
2013-10-21,0.5405
2013-10-22,0.7392
2013-10-23,0.5337
2013-10-24,-0.5972
2013-10-25,0.8011
2013-10-28,0.3974
2013-10-29,-0.5277
2013-10-30,-0.5968
2013-10-31,-0.7338
2013-11-01,0.8737
2013-11-04,5.0633
2013-11-05,-1.7755
2013-11-06,-0.1937
2013-11-07,-1.229
2013-11-08,1.8336999999999999
2013-11-11,-0.3859
2013-11-12,-0.1291
2013-11-13,0.5818
2013-11-14,0.0
2013-11-15,0.3213
2013-11-18,0.2562
2013-11-19,-0.2556
2013-11-20,-0.0641
2013-11-21,1.1538
2013-11-22,-0.5747
2013-11-25,1.7341
2013-11-26,-0.7576
2013-11-27,1.3359
2013-11-29,0.0
2013-12-02,-2.6365
2013-12-03,-0.1934
2013-12-04,1.8734
2013-12-05,-1.5853000000000002
2013-12-06,0.3222
2013-12-09,-0.2569
2013-12-10,-1.0303
2013-12-11,-1.1061
2013-12-12,2.1711
2013-12-13,0.8371
2013-12-16,1.9796
2013-12-17,-2.6925
2013-12-18,1.8018
2013-12-19,0.3793
2013-12-20,1.6373
2013-12-23,2.7881
2013-12-24,2.7728
2013-12-26,2.1114
2013-12-27,0.0
2013-12-30,-2.5273
2013-12-31,0.7071
2014-01-02,-1.4628
2014-01-03,0.2375
2014-01-06,-1.5403
2014-01-07,0.361
2014-01-08,-1.0791
2014-01-09,-0.4848
2014-01-10,-1.0962
2014-01-13,0.1232
2014-01-14,3.8745000000000003
2014-01-15,3.434
2014-01-16,9.3303
2014-01-17,2.2513
2014-01-21,-1.6385
2014-01-22,1.9261
2014-01-23,2.094
2014-01-24,-1.2006000000000001
2014-01-27,2.1266
2014-01-28,5.5032
2014-01-29,2.3496
2014-01-30,1.0101
2014-01-31,-4.7273
2014-02-03,-5.9637
2014-02-04,0.964
2014-02-05,0.2513
2014-02-06,3.3083
2014-02-07,1.31
2014-02-10,0.0479
2014-02-11,1.3404
2014-02-12,1.0864
2014-02-13,-0.4206
2014-02-14,1.3609
2014-02-18,-0.1389
2014-02-19,-3.2916
2014-02-20,4.698
2014-02-21,-0.9615
2014-02-24,1.1096
2014-02-25,-0.7316
2014-02-26,-0.4606
2014-02-27,-0.6478
2014-02-28,-1.9096
2014-03-03,3.0389
2014-03-04,3.7788
2014-03-05,0.7549
2014-03-06,-0.9696
2014-03-07,-1.2974999999999999
2014-03-10,5.3944
2014-03-11,1.8925
2014-03-12,-1.4352
2014-03-13,-1.97
2014-03-14,-0.4806
2014-03-17,4.3898
2014-03-18,0.9251
2014-03-19,-0.125
2014-03-20,0.3755
2014-03-21,0.9975
2014-03-24,-2.0165
2014-03-25,1.092
2014-03-26,-1.4956
2014-03-27,-1.3496000000000001
2014-03-28,-0.0428
2014-03-31,-0.3849
2014-04-01,3.0485
2014-04-02,5.4167
2014-04-03,-3.0435
2014-04-04,0.6115
2014-04-07,-4.0113
2014-04-08,1.6463
2014-04-09,3.4053
2014-04-10,0.0
2014-04-11,2.5301
2014-04-14,6.2671
2014-04-15,1.2164
2014-04-16,2.4035
2014-04-17,-0.2845
2014-04-21,-2.7104
2014-04-22,-0.5865
2014-04-23,1.1431
2014-04-24,3.9008000000000003
2014-04-25,-5.2632
2014-04-28,-2.1111
2014-04-29,2.5728
2014-04-30,-1.2173
2014-05-01,0.7842
2014-05-02,0.0
2014-05-05,3.668
2014-05-06,0.5004
2014-05-07,-2.4893
2014-05-08,-1.8235000000000001
2014-05-09,-4.1975999999999996
2014-05-12,1.7449
2014-05-13,-1.6768
2014-05-14,-2.8682
2014-05-15,-4.7087
2014-05-16,1.34
2014-05-19,1.3223
2014-05-20,-2.3246
2014-05-21,1.6284
2014-05-22,0.3698
2014-05-23,-1.6454
2014-05-27,-4.7261
2014-05-28,1.5803
2014-05-29,2.5497
2014-05-30,-1.6013
2014-06-02,4.5824
2014-06-03,-1.8018
2014-06-04,0.6255
2014-06-05,-0.373
2014-06-06,-1.1231
2014-06-09,-0.7573
2014-06-10,1.1446
2014-06-11,0.964
2014-06-12,2.7397
2014-06-13,0.0404
2014-06-16,7.7141
2014-06-17,1.4623
2014-06-18,2.8825
2014-06-19,7.3276
2014-06-20,2.8112
2014-06-23,-0.3255
2014-06-24,-0.9471
2014-06-25,4.3850999999999996
2014-06-26,0.379
2014-06-27,-0.4091
2014-06-30,0.7583
2014-07-01,-1.0975
2014-07-02,-2.7267
2014-07-03,0.4563
2014-07-07,-8.4036
2014-07-08,-0.8502
2014-07-09,-0.1072
2014-07-10,-1.7525
2014-07-11,-1.1285
2014-07-14,4.6392
2014-07-15,-4.0113
2014-07-16,1.5029
2014-07-17,-1.3362
2014-07-18,0.8785
2014-07-21,0.254
2014-07-22,1.0858
2014-07-23,-0.8951
2014-07-24,0.6503
2014-07-25,-1.3999
2014-07-28,-1.6381999999999999
2014-07-29,0.8512
2014-07-30,-3.1193
2014-07-31,-3.4091
2014-08-01,-1.2157
2014-08-04,1.3497
2014-08-05,-4.7787
2014-08-06,1.8511
2014-08-07,-1.3732
2014-08-08,1.4742
2014-08-11,2.6231
2014-08-12,-2.3201
2014-08-13,2.3349
2014-08-14,0.9441
2014-08-15,0.7015
2014-08-18,1.8189
2014-08-19,-0.9122
2014-08-20,-2.2631
2014-08-21,-4.0031
2014-08-22,-0.6132
2014-08-25,1.3575
2014-08-26,1.9886
2014-08-27,-0.0796
2014-08-28,0.3982
2014-08-29,0.8768
2014-09-02,-2.9237
2014-09-03,-1.1396
2014-09-04,-3.0054
2014-09-05,0.1698
2014-09-08,0.4661
2014-09-09,4.3863
2014-09-10,-0.202
2014-09-11,-2.2672
2014-09-12,0.4143
2014-09-15,-1.8152
2014-09-16,4.6639
2014-09-17,-1.1642000000000001
2014-09-18,-0.3656
2014-09-19,4.7697
2014-09-22,-5.0584
2014-09-23,-0.9426
2014-09-24,0.331
2014-09-25,-4.3299
2014-09-26,1.9397
2014-09-29,-2.7907
2014-09-30,-4.2627
2014-10-01,-5.4521
2014-10-02,3.8443
2014-10-03,0.6016
2014-10-06,-3.3579
2014-10-07,-2.237
2014-10-08,0.5355
2014-10-09,-10.1211
2014-10-10,0.7543
2014-10-13,-8.9305
2014-10-14,0.0587
2014-10-15,5.3404
2014-10-16,9.805
2014-10-17,8.828
2014-10-20,-2.7506
2014-10-21,5.3690999999999995
2014-10-22,-7.3248
2014-10-23,1.3255
2014-10-24,1.6473
2014-10-27,-6.244
2014-10-28,3.2537
2014-10-29,-1.1817
2014-10-30,-0.299
2014-10-31,4.048
2014-11-03,0.048
2014-11-04,-10.3217
2014-11-05,0.3747
2014-11-06,4.8533
2014-11-07,0.4069
2014-11-10,2.3303
2014-11-11,-0.3465
2014-11-12,1.2419
2014-11-13,-3.3366
2014-11-14,-1.6751
2014-11-17,-1.0842
2014-11-18,-1.096
2014-11-19,-1.5303
2014-11-20,5.0375
2014-11-21,4.5918
2014-11-24,5.4634
2014-11-25,-0.9251
2014-11-26,0.1867
2014-11-28,-17.2608
2014-12-01,-7.483
2014-12-02,-2.2672
2014-12-03,16.7398
2014-12-04,-0.6982
2014-12-05,-3.7317
2014-12-08,-2.9213
2014-12-09,3.4722
2014-12-10,-2.349
2014-12-11,1.6037
2014-12-12,4.1714
2014-12-15,-2.5974
2014-12-16,2.2778
2014-12-17,11.7871
2014-12-18,-2.7211
2014-12-19,1.2488
2014-12-22,2.368
2014-12-23,3.0361
2014-12-24,-4.5837
2014-12-26,0.098
2014-12-29,-2.4976
2014-12-30,-0.9543
2014-12-31,3.1947
2015-01-02,-1.3268
2015-01-05,-8.6155
2015-01-06,0.436
2015-01-07,-2.0076
2015-01-08,1.495
2015-01-09,-0.8729
2015-01-12,-3.6874000000000002
2015-01-13,-2.5714
2015-01-14,-0.8798
2015-01-15,-1.5385
2015-01-16,1.9231
2015-01-20,-1.4151
2015-01-21,4.4258
2015-01-22,-0.8591
2015-01-23,-0.8666
2015-01-26,0.9907
2015-01-27,2.7698
2015-01-28,-4.6603
2015-01-29,2.3557
2015-01-30,0.6329
2015-02-02,5.8319
2015-02-03,5.6726
2015-02-04,-0.5112
2015-02-05,4.2652
2015-02-06,1.1828
2015-02-09,-3.848
2015-02-10,0.8612
2015-02-11,-0.5023
2015-02-12,-0.101
2015-02-13,1.0611
2015-02-17,-0.35
2015-02-18,0.5519
2015-02-19,-1.8463
2015-02-20,-1.0676
2015-02-23,-2.0041
2015-02-24,1.8353000000000002
2015-02-25,0.7209
2015-02-26,-2.045
2015-02-27,3.2881
2015-03-02,-1.0106
2015-03-03,0.2552
2015-03-04,-0.7637
2015-03-05,-0.667
2015-03-06,-3.6157
2015-03-09,1.4579
2015-03-10,-2.4481
2015-03-11,-0.3819
2015-03-12,0.8215
2015-03-13,0.9234
2015-03-16,0.2691
2015-03-17,1.2882
2015-03-18,3.3386
2015-03-19,-1.4359
2015-03-20,0.5203
2015-03-23,0.4141
2015-03-24,-0.8763
2015-03-25,1.9761
2015-03-26,-0.6119
2015-03-27,-2.2576
2015-03-30,2.3622
2015-03-31,-0.4103
2015-04-01,0.309
2015-04-02,-0.154
2015-04-06,-1.3881999999999999
2015-04-07,2.659
2015-04-08,3.9106
2015-04-09,2.346
2015-04-10,2.4355
2015-04-13,-2.7506
2015-04-14,2.5887000000000002
2015-04-15,4.6262
2015-04-16,-3.1711
2015-04-17,-2.0756
2015-04-20,0.4239
2015-04-21,7.9268
2015-04-22,1.7384
2015-04-23,-1.1534
2015-04-24,-0.3889
2015-04-27,-2.3427
2015-04-28,0.6219
2015-04-29,0.2649
2015-04-30,-1.8494000000000002
2015-05-01,0.7627
2015-05-04,0.7569
2015-05-05,-1.4141
2015-05-06,-0.5827
2015-05-07,-2.3445
2015-05-08,0.2308
2015-05-11,-1.5661
2015-05-12,2.059
2015-05-13,0.917
2015-05-14,0.1363
2015-05-15,-1.6438000000000001
2015-05-18,0.9749
2015-05-19,-2.2989
2015-05-20,-1.8824
2015-05-21,1.0552
2015-05-22,-0.3322
2015-05-26,-2.8571
2015-05-27,0.098
2015-05-28,0.3918
2015-05-29,0.9756
2015-06-01,0.6763
2015-06-02,-0.6718
2015-06-03,-0.7729
2015-06-04,-2.9698
2015-06-05,1.4551
2015-06-08,-1.4837
2015-06-09,-0.502
2015-06-10,1.2109
2015-06-11,0.1994
2015-06-12,0.2488
2015-06-15,0.9429
2015-06-16,0.3933
2015-06-17,0.1959
2015-06-18,0.391
2015-06-19,-1.9474
2015-06-22,1.7875
2015-06-23,2.2927
2015-06-24,-0.2861
2015-06-25,-1.3869
2015-06-26,1.6974
2015-06-29,-3.9103
2015-06-30,-0.9926
2015-07-01,-4.0602
2015-07-02,0.1045
2015-07-06,-3.0793
2015-07-07,-0.4847
2015-07-08,-5.8983
2015-07-09,1.6676
2015-07-10,0.3959
2015-07-13,1.5775000000000001
2015-07-14,-0.6101
2015-07-15,-3.3482
2015-07-16,0.4619
2015-07-17,-0.6897
2015-07-20,-4.9769
2015-07-21,-0.3045
2015-07-22,-2.5657
2015-07-23,-0.1881
2015-07-24,-3.5176
2015-07-27,-2.0182
2015-07-28,0.9967
2015-07-29,0.0658
2015-07-30,1.9066
2015-07-31,0.129
2015-08-03,-2.2552
2015-08-04,-2.0435
2015-08-05,-3.0956
2015-08-06,-8.2639
2015-08-07,6.056
2015-08-10,2.07
2015-08-11,0.6294
2015-08-12,4.795
2015-08-13,-1.9893999999999998
2015-08-14,-0.1366
2015-08-17,0.0
2015-08-18,-2.1888
2015-08-19,-2.4476
2015-08-20,-1.7921
2015-08-21,-4.3796
2015-08-24,-6.4122
2015-08-25,3.5888999999999998
2015-08-26,-1.3386
2015-08-27,7.9808
2015-08-28,3.252
2015-08-31,-0.5727
2015-09-01,-4.9676
2015-09-02,1.5152
2015-09-03,0.4478
2015-09-04,-0.8915
2015-09-08,1.6492
2015-09-09,-2.3599
2015-09-10,0.8308
2015-09-11,-4.8689
2015-09-14,-1.1811
2015-09-15,0.8765
2015-09-16,4.0284
2015-09-17,0.2278
2015-09-18,-2.8788
2015-09-21,-0.312
2015-09-22,-3.5994
2015-09-23,-7.224
2015-09-24,-4.6369
2015-09-25,-5.7798
2015-09-28,-12.1714
2015-09-29,2.2173
2015-09-30,4.3384
2015-10-01,0.4158
2015-10-02,6.4182
2015-10-05,7.4903
2015-10-06,2.0814
2015-10-07,3.9894
2015-10-08,-0.7673
2015-10-09,2.1478
2015-10-12,-4.037
2015-10-13,-2.8922
2015-10-14,0.0903
2015-10-15,4.5987
2015-10-16,-1.2931
2015-10-19,-0.786
2015-10-20,1.6724999999999999
2015-10-21,-4.5887
2015-10-22,-1.0889
2015-10-23,2.9358
2015-10-26,-7.3084
2015-10-27,-3.1731
2015-10-28,10.7249
2015-10-29,0.8072
2015-10-30,2.9359
2015-11-02,2.7658
2015-11-03,2.8595
2015-11-04,-3.6795
2015-11-05,-1.1885
2015-11-06,9.5361
2015-11-09,-2.7451
2015-11-10,-1.371
2015-11-11,-1.7170999999999998
2015-11-12,-0.5824
2015-11-13,1.5241
2015-11-16,2.5021
2015-11-17,-0.895
2015-11-18,3.4483
2015-11-19,-4.6032
2015-11-20,-4.0765
2015-11-23,-1.5611000000000002
2015-11-24,5.6388
2015-11-25,-0.2502
2015-11-27,-0.6689
2015-11-30,0.7576
2015-12-01,-4.3442
2015-12-02,-6.6376
2015-12-03,-2.6193
2015-12-04,-2.9779
2015-12-07,-6.3366
2015-12-08,0.3171
2015-12-09,6.8493
2015-12-10,-0.2959
2015-12-11,-6.3304
2015-12-14,0.8448
2015-12-15,1.0471
2015-12-16,-0.1036
2015-12-17,-22.6141
2015-12-18,2.681
2015-12-21,5.3525
2015-12-22,-0.2478
2015-12-23,8.323
2015-12-24,-0.4587
2015-12-28,-2.1889
2015-12-29,-1.1779
2015-12-30,-1.6686999999999999
2015-12-31,0.6061
2016-01-04,5.6627
2016-01-05,-0.4561
2016-01-06,-3.3219
2016-01-07,-5.6872
2016-01-08,-6.1558
2016-01-11,-7.4967
2016-01-12,-5.644
2016-01-13,-1.6871
2016-01-14,6.2402
2016-01-15,-6.9016
2016-01-19,-4.1009
2016-01-20,-4.9342
2016-01-21,9.6886
2016-01-22,11.6719
2016-01-25,-0.565
2016-01-26,2.6989
2016-01-27,-0.8299
2016-01-28,6.834
2016-01-29,-2.4804
2016-02-01,4.1499
2016-02-02,-10.6684
2016-02-03,6.6187000000000005
2016-02-04,0.2699
2016-02-05,0.1346
2016-02-08,-5.1075
2016-02-09,-8.9235
2016-02-10,7.465
2016-02-11,-8.1042
2016-02-12,11.4961
2016-02-16,2.6836
2016-02-17,9.216
2016-02-18,7.4307
2016-02-19,-0.2345
2016-02-22,2.9377
2016-02-23,-2.3973
2016-02-24,-1.6374
2016-02-25,9.2747
2016-02-26,2.6115
2016-02-29,0.7423
2016-03-01,0.7368
2016-03-02,3.9707
2016-03-03,5.2261
2016-03-04,6.1955
2016-03-07,6.7457
2016-03-08,-6.234
2016-03-09,2.1858
2016-03-10,-0.713
2016-03-11,1.526
2016-03-14,5.7471
2016-03-15,-5.6856
2016-03-16,-2.7481999999999998
2016-03-17,0.9116
2016-03-18,-1.5356999999999998
2016-03-21,-1.6514
2016-03-22,1.306
2016-03-23,-10.6814
2016-03-24,-3.4021
2016-03-28,0.3202
2016-03-29,0.5319
2016-03-30,0.6349
2016-03-31,2.4185
2016-04-01,-4.7228
2016-04-04,-1.1853
2016-04-05,1.0905
2016-04-06,4.9622
2016-04-07,1.4388
2016-04-08,2.6342
2016-04-11,3.6525
2016-04-12,5.4286
2016-04-13,2.8907
2016-04-14,0.3512
2016-04-15,0.6124
2016-04-18,0.6087
2016-04-19,2.1608
2016-04-20,1.9459
2016-04-21,0.332
2016-04-22,7.3615
2016-04-25,-2.6965
2016-04-26,0.0
2016-04-27,3.4046
2016-04-28,1.4548
2016-04-29,-3.3208
2016-05-02,-0.0781
2016-05-03,-4.5313
2016-05-04,0.0
2016-05-05,-0.982
2016-05-06,1.0744
2016-05-09,-4.0883
2016-05-10,5.4561
2016-05-11,7.599
2016-05-12,-6.6867
2016-05-13,-3.8274
2016-05-16,2.7096
2016-05-17,0.0
2016-05-18,-4.864
2016-05-19,0.26
2016-05-20,-0.0864
2016-05-23,-1.5571000000000002
2016-05-24,2.5483000000000002
2016-05-25,4.8843
2016-05-26,-2.7778
2016-05-27,1.8487
2016-05-31,2.7228
2016-06-01,0.4016
2016-06-02,1.12
2016-06-03,1.5823
2016-06-06,2.8037
2016-06-07,2.9545
2016-06-08,1.9132
2016-06-09,1.083
2016-06-10,-6.0714
2016-06-13,-2.1293
2016-06-14,-1.554
2016-06-15,-1.105
2016-06-16,-1.7558
2016-06-17,1.1373
2016-06-20,0.241
2016-06-21,-1.7628
2016-06-22,0.0816
2016-06-23,6.357
2016-06-24,-5.4406
2016-06-27,-5.1053
2016-06-28,7.5149
2016-06-29,3.892
2016-06-30,-0.7645
2016-07-01,4.2373
2016-07-05,-7.2432
2016-07-06,3.6653000000000002
2016-07-07,-0.0769
2016-07-08,1.0
2016-07-11,1.0663
2016-07-12,4.22
2016-07-13,-1.7354
2016-07-14,0.1472
2016-07-15,-1.0287
2016-07-18,0.8166
2016-07-19,-3.6082
2016-07-20,2.1390000000000002
2016-07-21,-0.2244
2016-07-22,-0.2249
2016-07-25,-0.7513
2016-07-26,3.785
2016-07-27,-1.9694
2016-07-28,-2.3810000000000002
2016-07-29,1.9055
2016-08-01,-3.0666
2016-08-02,-3.7809
2016-08-03,4.8115
2016-08-04,2.8308999999999997
2016-08-05,4.3899
2016-08-08,3.5638
2016-08-09,0.4818
2016-08-10,-1.9178
2016-08-11,0.6285
2016-08-12,-0.6307
2016-08-15,1.6925
2016-08-16,1.8723999999999998
2016-08-17,0.1361
2016-08-18,0.8838
2016-08-19,-2.5606
2016-08-22,-3.0429
2016-08-23,1.3552
2016-08-24,-1.9704000000000002
2016-08-25,-1.4358
2016-08-26,-1.5295
