ticker,MEDD US Equity
2010-04-26,0.0
2010-05-18,-14.2857
2010-05-26,-33.3333
2010-06-21,150.0
2010-07-02,-40.0
2010-07-28,0.0
2010-07-29,0.0
2010-08-09,-16.6667
2010-09-02,0.0
2010-09-20,20.0
2010-10-06,33.3333
2010-10-07,-6.25
2010-10-11,-33.3333
2010-10-14,70.0
2010-10-15,5.8824
2010-10-18,-5.5556
2010-10-19,5.8824
2010-10-20,-2.7778
2010-10-21,0.0
2010-10-26,2.8571
2010-10-28,-5.5556
2010-10-29,-52.9412
2010-11-01,25.0
2010-11-02,20.0
2010-11-03,-16.6667
2010-11-15,20.0
2010-11-23,-16.6667
2010-11-29,0.0
2010-12-03,0.0
2010-12-09,-50.0
2010-12-13,120.0
2010-12-17,-27.2727
2010-12-21,-12.5
2010-12-22,14.2857
2010-12-31,0.0
2011-01-04,0.0
2011-01-19,-62.5
2011-02-03,163.3333
2011-02-24,0.0
2011-03-02,1.2658
2011-03-03,0.0
2011-03-04,-6.25
2011-03-07,-20.0
2011-03-08,23.3333
2011-03-09,-86.4865
2011-03-10,640.0
2011-03-11,0.0
2011-03-15,0.0
2011-03-18,-12.1622
2011-03-21,-7.6923
2011-03-22,-83.3333
2011-03-23,300.0
2011-03-24,0.0
2011-03-25,0.0
2011-03-29,-75.0
2011-04-28,-20.0
2011-05-05,0.0
2011-06-30,0.0
2011-07-05,0.0
2011-07-28,-60.1563
2011-08-16,1437.2549
2011-08-24,-91.8367
2011-08-29,400.0
2011-08-31,0.0
2011-09-02,145.0
2011-09-07,0.0
2011-09-09,0.0
2011-09-13,2.0408
2011-10-04,-92.75
2011-10-07,1265.5172
2011-10-12,0.0
2011-10-18,-9.0909
2011-10-24,0.0
2011-10-26,-89.5833
2011-10-28,860.0
2011-11-03,11.1111
2011-11-14,0.0
2011-11-17,0.0
2011-11-21,0.0
2011-11-25,0.0
2011-12-21,0.0
2011-12-23,305.0
2011-12-27,-97.6852
2011-12-30,3740.0
2012-01-03,-97.2222
2012-01-05,900.0
2012-01-06,0.0
2012-01-09,0.0
2012-01-20,0.0
2012-01-26,0.0
2012-02-13,-60.0
2012-02-15,0.0
2012-02-24,0.0
2012-03-07,0.0
2012-04-03,0.0
2012-06-01,-50.0
2012-06-14,-60.0
2012-08-20,1150.0
2012-08-24,0.0
2012-09-24,-40.0
2012-09-28,0.0
2012-10-04,-23.3333
2012-10-12,8.6957
2012-10-15,100.0
2012-10-16,0.0
2012-10-17,20.0
2012-10-18,0.0
2012-10-19,0.0
2012-10-22,-23.3333
2012-10-23,-21.7391
2012-10-24,-30.5556
2012-10-25,100.0
2012-10-26,-20.0
2012-10-31,-12.5
2012-11-01,57.1429
2012-11-02,-27.2727
2012-11-06,37.5
2012-11-07,-9.0909
2012-11-09,-10.0
2012-11-23,-4.4444
2012-11-26,-41.8605
2012-11-27,-40.0
2012-12-03,200.0
2012-12-04,11.1111
2012-12-05,10.0
2012-12-06,0.0
2012-12-07,-9.0909
2012-12-10,60.0
2012-12-11,-25.0
2012-12-12,-30.625
2012-12-13,68.1682
2012-12-17,-42.8571
2012-12-18,-12.5
2012-12-19,14.2857
2012-12-20,-12.5
2012-12-24,-8.5714
2012-12-26,37.5
2012-12-28,6.8182
2012-12-31,6.383
2013-01-02,0.0
2013-01-03,20.0
2013-01-04,-12.5
2013-01-07,-4.7619
2013-01-08,10.0
2013-01-14,-9.0909
2013-01-15,0.0
2013-01-16,20.0
2013-01-18,0.0
2013-01-22,-31.6667
2013-01-23,-2.439
2013-01-24,0.0
2013-01-28,-2.5
2013-01-30,8.9744
2013-01-31,17.647100000000002
2013-02-01,-20.0
2013-02-04,0.0
2013-02-05,50.0
2013-02-11,-44.7917
2013-02-12,50.9434
2013-02-13,0.0
2013-02-19,-20.0
2013-03-05,-24.5313
2013-03-06,-0.6211
2013-03-15,0.0
2013-03-19,33.3333
2013-03-25,25.0
2013-03-26,19.75
2013-03-27,3.5491
2013-03-28,12.9032
2013-04-01,14.2857
2013-04-02,13.75
2013-04-03,1.0989
2013-04-04,6.5217
2013-04-05,32.6531
2013-04-08,-30.7692
2013-04-10,0.0
2013-04-11,-11.1111
2013-04-29,-22.5
2013-05-10,-3.2258
2013-05-13,-16.6667
2013-05-21,59.0
2013-05-24,0.0
2013-06-13,-18.239
2013-06-21,-6.9231
2013-06-25,-17.3554
2013-06-26,-30.0
2013-07-10,14.2857
2013-07-15,25.0
2013-07-23,-17.75
2013-07-24,-38.9058
2013-07-29,59.204
2013-08-28,0.0
2013-09-09,-25.0
2013-09-25,-16.6667
2013-09-26,20.0
2013-10-04,0.0
2013-10-08,0.0
2013-10-31,0.0
2013-11-04,0.0
2013-11-05,0.0
2013-11-06,0.0
2013-11-12,33.3333
2013-11-22,-25.0
2013-11-26,0.0
2013-12-06,0.0
2013-12-11,233.3333
2013-12-12,-60.0
2013-12-17,0.0
2013-12-20,0.0
2013-12-26,0.0
2013-12-31,-25.0
2014-01-14,33.3333
2014-02-03,-25.0
2014-02-11,260.0
2014-02-12,-25.9259
2014-02-13,12.5
2014-02-14,-22.2222
2014-02-18,-21.4286
2014-02-19,0.2273
2014-02-20,-0.2268
2014-02-21,0.0
2014-02-24,-18.1818
2014-02-25,0.0
2014-02-26,0.0
2014-02-27,0.0
2014-02-28,2.2222
2014-03-03,0.0
2014-03-04,8.6957
2014-03-05,-20.0
2014-03-06,0.3125
2014-03-07,-10.7477
2014-03-10,172.7749
2014-03-12,-12.9878
2014-03-13,-58.6029
2014-03-14,127.3535
2014-03-18,-15.0
2014-03-19,-33.8235
2014-03-20,88.8889
2014-03-21,-45.7353
2014-03-24,84.2818
2014-03-25,-41.0294
2014-03-26,69.5761
2014-03-27,-41.1765
2014-03-31,0.0
2014-04-01,-7.25
2014-04-02,83.2884
2014-04-03,-41.1765
2014-04-04,3.25
2014-04-07,64.6489
2014-04-08,0.0
2014-04-10,-0.1471
2014-04-14,-0.2209
2014-04-17,-0.369
2014-04-23,-0.0741
2014-04-24,-17.1238
2014-04-25,-21.0197
2014-04-28,-0.3398
2014-04-29,0.0
2014-05-01,53.2955
2014-05-02,0.0741
2014-05-06,-0.4444
2014-05-15,-28.5714
2014-05-16,0.0
2014-05-20,0.0
2014-05-21,0.0
2014-05-22,0.0
2014-05-23,0.0
2014-05-28,0.0
2014-05-30,0.0
2014-06-02,0.0
2014-06-05,0.0
2014-06-12,0.0
2014-06-13,0.0
2014-06-17,33.3333
2014-06-18,37.5
2014-06-23,0.0
2014-06-24,-28.2955
2014-07-02,1.4263
2014-07-03,0.0
2014-07-08,-25.0
2014-07-10,91.6667
2014-07-14,-39.1304
2014-07-24,28.5714
2014-07-28,0.0
2014-08-06,-11.1111
2014-08-12,-25.0
2014-08-14,0.0
2014-08-20,0.0
2014-08-22,0.0
2014-08-25,32.2917
2014-08-27,-5.5118
2014-09-02,-20.0
2014-09-08,16.6667
2014-09-15,0.0
2014-09-19,0.0
2014-10-15,-15.7143
2014-10-23,-11.0169
2014-11-03,4.7619
2014-11-06,27.2727
2014-11-11,0.0
2014-11-20,4.2857
2014-11-21,36.9863
2014-12-01,-29.1875
2014-12-05,41.218
2014-12-08,-1.0
2014-12-10,1.0101
2014-12-12,0.0
2014-12-16,0.0
2014-12-19,0.0
2014-12-29,-5.0
2015-01-08,0.0
2015-01-13,-45.5921
2015-01-21,0.0
2015-02-09,35.4293
2015-02-13,-25.7143
2015-03-24,0.0
2015-04-01,0.0
2015-04-09,0.0
2015-04-17,0.0
2015-04-21,0.0
2015-05-06,0.0
2015-06-02,0.0
2015-06-09,0.601
2015-07-06,-4.4205
2015-07-23,0.0
2015-07-28,18.0
2015-07-29,-15.2542
2015-08-03,0.0
2015-08-10,-10.0
2015-08-12,0.0
2015-08-20,0.0
2015-09-23,0.0
2015-10-09,0.0
2015-11-05,0.0
2015-12-11,0.0
2015-12-17,0.0
2016-01-04,0.0
2016-01-06,900.0
2016-01-07,-90.0
2016-01-29,33.3333
2016-02-01,8.3333
2016-02-02,7.6923
2016-02-03,0.0
2016-02-17,0.0
2016-02-19,-6.9643
2016-02-24,0.0
2016-02-25,0.0
2016-03-01,22.8407
2016-03-02,-18.75
2016-03-07,0.0
2016-03-09,3.0769
2016-03-14,-10.1679
2016-03-18,-66.2513
2016-04-05,-50.7692
2016-04-27,500.0
2016-04-28,33.3333
2016-04-29,-12.5
2016-05-03,-14.2857
2016-05-05,25.0
2016-05-06,4.0
2016-05-16,-8.9744
2016-05-23,0.0
2016-05-24,-3.6092
2016-05-27,177.6256
2016-05-31,-47.3684
2016-06-02,0.0
2016-06-03,0.0
2016-06-07,0.0
2016-06-08,0.0
2016-06-21,-20.0
2016-06-28,0.0
2016-06-29,0.0
2016-07-05,25.0
2016-07-07,-18.0
2016-07-12,-2.439
2016-07-13,0.0
2016-07-19,-37.5
2016-07-25,7.25
2016-08-01,-6.7599
2016-08-10,20.0
2016-08-29,0.0
2016-09-14,0.0
2016-09-26,-16.6667
2016-09-27,4.0
2016-09-28,-3.8462
2016-10-10,20.0
2016-10-11,0.0
2016-10-26,-33.3333
2016-11-02,0.0
2016-11-11,-12.5
2016-11-14,100.0
2016-11-16,-28.5714
2016-11-28,80.0
2016-12-05,0.0
2016-12-15,-55.5556
2016-12-20,-24.6875
2016-12-22,0.0
2016-12-27,65.9751
2017-01-25,-34.0
2017-02-13,21.2121
2017-02-24,100.0
2017-04-10,75.0
2017-04-13,-15.7143
2017-04-18,-65.9958
2017-05-22,149.2212
2017-05-23,18.0
2017-05-24,0.0
2017-05-26,10.1695
2017-05-30,15.3846
2017-05-31,2.6667
2017-06-01,-2.6786
2017-06-02,23.4362
2017-06-05,-13.5135
2017-06-06,12.5
2017-06-07,-5.5556
2017-06-08,36.6471
2017-06-09,3.3147
2017-06-12,0.0
2017-06-13,-16.625
2017-06-14,9.945
2017-06-15,-18.1818
2017-06-16,5.5556
2017-06-19,14.1579
2017-06-20,-7.7916
2017-06-21,-15.0
2017-06-22,10.2941
2017-06-23,-8.5525
2017-06-26,-7.8524
2017-06-27,0.538
2017-06-28,-2.3607
2017-06-29,-3.2882
2017-06-30,3.3
2017-07-03,3.2591
2017-07-05,-4.9375
2017-07-06,5.1282
2017-07-07,-1.8136
2017-07-10,-7.6433
2017-07-11,-6.8276
2017-07-12,0.7772
2017-07-13,-11.8619
2017-07-14,0.0
2017-07-17,6.6667
2017-07-18,-6.25
2017-07-19,0.0
2017-07-20,0.0
2017-07-21,-2.05
2017-07-24,-1.3102
2017-07-25,0.0
2017-07-26,3.3621
2017-07-27,0.0834
2017-07-28,0.0833
2017-07-31,0.7494
2017-08-01,15.7025
2017-08-02,-21.2143
2017-08-03,-0.0907
2017-08-04,0.0
2017-08-07,-8.3485
2017-08-08,-6.6832
2017-08-09,-9.8143
2017-08-10,-11.7059
2017-08-11,12.7249
2017-08-14,-17.1395
2017-08-15,31.2411
2017-08-16,-7.8804
2017-08-17,6.1947
2017-08-18,2.7778
2017-08-21,-2.7027
2017-08-22,-7.7778
2017-08-23,0.6024
2017-08-24,13.7725
2017-08-25,-5.2632
2017-08-28,6.0556
2017-08-29,4.7669
2017-08-30,-8.377
2017-08-31,0.1659
2017-09-01,0.79
2017-09-05,-12.8919
2017-09-06,-0.7136
2017-09-07,0.0
2017-09-08,-1.5937999999999999
2017-09-11,-0.2858
2017-09-12,-8.758
2017-09-13,-2.2688
2017-09-14,-14.2857
2017-09-15,13.1667
2017-09-18,-10.162
2017-09-19,-3.6066000000000003
2017-09-20,-3.9116
2017-09-21,18.5841
2017-09-22,0.0
2017-09-25,-2.9851
2017-09-26,-5.1923
2017-09-27,-4.7059
2017-09-28,26.0111
2017-10-02,-6.0811
2017-10-03,0.7194
2017-10-04,-11.4286
2017-10-05,1.1452
2017-10-06,-4.162
2017-10-09,33.1115
2017-10-10,-36.875
2017-10-11,-3.6139
2017-10-12,-7.6857
2017-10-13,-20.9952
2017-10-16,-3.4507
2017-10-17,16.7031
2017-10-18,-20.0
2017-10-19,-0.3125
2017-10-20,6.8966
2017-10-23,-5.8651
2017-10-24,-6.5421
2017-10-25,0.6667
2017-10-26,-12.2517
2017-10-27,2.1698
2017-10-30,7.1099
2017-10-31,-12.7586
2017-11-01,0.0
2017-11-02,10.6719
2017-11-03,0.0
2017-11-06,-4.9643
2017-11-07,-24.0887
2017-11-08,8.6634
2017-11-09,-2.0501
2017-11-10,10.6977
2017-11-13,-7.7731
2017-11-14,-8.8838
2017-11-15,0.0
2017-11-16,-3.375
2017-11-17,4.0103
2017-11-20,36.3184
2017-11-21,9.1241
2017-11-22,-4.8963
2017-11-24,-12.0833
2017-11-27,-9.6
2017-11-28,0.0
2017-11-29,28.3186
2017-11-30,-10.3448
2017-12-01,-10.3846
2017-12-04,18.4979
2017-12-06,-15.2481
2017-12-07,11.1111
2017-12-08,0.3846
2017-12-11,0.0
2017-12-12,0.0
2017-12-14,-4.2146
2017-12-15,27.76
2017-12-18,1.7532999999999999
2017-12-19,-24.3077
2017-12-20,38.2114
2017-12-21,17.647100000000002
2017-12-22,0.0
2017-12-27,-12.5
2017-12-28,7.3571
2017-12-29,-0.7265
2018-01-02,0.0
2018-01-03,6.9648
2018-01-04,0.2506
2018-01-05,-0.25
2018-01-08,12.782
2018-01-09,0.0
2018-01-10,-20.0
2018-01-11,15.2778
2018-01-12,-17.8313
2018-01-16,2.9326
2018-01-17,-2.849
2018-01-18,-6.8915
2018-01-19,-5.5118
2018-01-22,0.8533
2018-01-23,-7.1259
2018-01-24,5.3381
2018-01-25,-24.5777
2018-01-26,24.0761
2018-01-29,-7.5812
2018-01-31,-3.125
2018-02-01,-3.2258
2018-02-05,-18.3333
2018-02-06,26.5306
2018-02-07,0.8065
2018-02-09,-4.14
2018-02-13,-16.9622
2018-02-14,-39.196
2018-02-16,44.6281
2018-02-20,-8.0
2018-02-21,18.0124
2018-02-22,0.0
2018-02-23,-3.5526
2018-02-26,-20.8731
2018-02-27,3.4483
2018-02-28,0.0
2018-03-01,0.0
2018-03-02,0.0
2018-03-05,7.0867
2018-03-06,-2.7268
2018-03-07,0.0
2018-03-09,3.2832
2018-03-12,-13.4775
2018-03-13,-6.1806
2018-03-14,36.6412
2018-03-15,-26.257
2018-03-16,18.1818
2018-03-19,14.7436
2018-03-20,0.0
2018-03-21,-3.0
2018-03-22,-3.0985
2018-03-23,6.3893
2018-03-26,-24.0223
2018-03-29,-0.7353
2018-04-02,0.0
2018-04-04,-11.6667
2018-04-06,25.7862
2018-04-09,-21.3333
2018-04-10,-6.7797
2018-04-11,-3.6364
2018-04-12,-0.9434
2018-04-13,23.8095
2018-04-16,-19.2308
2018-04-17,41.9048
2018-04-19,-12.7517
2018-04-20,37.6923
2018-04-23,-21.7877
2018-04-24,21.4286
2018-04-25,0.0
2018-04-26,0.0
2018-04-30,0.0
2018-05-01,-23.5294
2018-05-03,0.0
2018-05-04,0.0
2018-05-07,0.0
2018-05-09,0.0
2018-05-10,46.1538
2018-05-11,-31.5789
2018-05-15,0.0
2018-05-16,0.0
2018-05-17,0.0
2018-05-18,7.6923
2018-05-21,-7.1429
2018-05-24,3.8462
2018-05-29,-3.7037
2018-05-30,46.1538
2018-05-31,0.0
2018-06-04,-24.7368
2018-06-05,-30.0699
2018-06-06,30.0
2018-06-07,-20.7692
2018-06-08,84.466
2018-06-11,0.0
2018-06-12,-43.1579
2018-06-13,34.4907
2018-06-14,-24.2685
2018-06-15,36.3636
2018-06-19,6.6667
2018-06-20,20.625
2018-06-27,-43.5233
2018-07-09,0.0
2018-07-13,55.9633
2018-07-16,0.0
2018-07-18,-18.2353
2018-07-19,-22.3022
2018-07-23,0.0
2018-07-24,0.0
2018-07-27,53.7037
2018-07-30,5.4217
2018-07-31,-35.9714
2018-08-01,42.7934
2018-08-02,-18.75
2018-08-03,13.2692
2018-08-06,-4.9236
2018-08-07,4.8929
2018-08-08,-1.2598
2018-08-10,-26.8966
2018-08-14,36.7925
2018-08-15,-7.7586
2018-08-16,-16.0748
2018-08-22,24.7216
2018-08-23,-60.0
2018-08-27,16.0714
2018-08-31,112.3077
2018-09-05,-52.8986
2018-09-06,19.0
2018-09-07,33.161
2018-09-10,0.0
2018-09-12,-2.9126
2018-09-13,35.85
2018-09-17,-30.0699
2018-09-18,1.3158
2018-09-19,0.0
2018-09-21,-12.7273
2018-09-24,-14.2857
2018-09-26,5.9028
2018-09-27,4.918
2018-10-01,12.5
2018-10-02,-5.5556
2018-10-05,17.647100000000002
2018-10-09,0.0
2018-10-10,40.0
2018-10-11,-27.1429
2018-10-12,31.8627
2018-10-15,1.8587
2018-10-16,-2.9196999999999997
2018-10-19,-23.3083
2018-10-22,5.8824
2018-10-25,-7.4074
2018-11-02,10.0
2018-11-05,-26.3636
2018-11-06,9.8765
2018-11-07,-10.1124
2018-11-08,18.75
2018-11-12,-21.0526
2018-11-13,-5.3333
2018-11-14,0.0
2018-11-15,4.9296
2018-11-16,-3.3557
2018-11-20,1.3889
2018-11-23,61.6438
2018-11-29,-25.4237
2018-12-04,-3.0682
2018-12-06,-15.592
2018-12-11,0.0
2018-12-12,0.0
2018-12-14,0.0
2018-12-17,0.0
2018-12-18,0.0
2018-12-19,-8.3333
2018-12-20,5.303
2018-12-21,-10.7914
2018-12-24,-8.2258
2018-12-26,21.2654
2018-12-27,-7.2464
2018-12-28,-1.5625
2018-12-31,-12.6984
2019-01-02,-14.5455
2019-01-04,5.8511
2019-01-07,10.5528
2019-01-08,18.1818
2019-01-10,7.6923
2019-01-11,-4.2857
2019-01-14,-1.1194
2019-01-17,5.6604
2019-01-18,0.0
2019-01-22,0.0
2019-01-24,-15.7143
2019-01-29,3.3898
2019-01-30,6.5574
2019-01-31,-15.3846
2019-02-01,12.7273
2019-02-05,-0.6452
2019-02-07,0.6494
2019-02-08,-1.6129
2019-02-13,-9.8361
2019-02-14,9.0909
2019-02-22,0.0
2019-02-25,0.0
2019-02-26,-11.6667
2019-02-27,13.2075
2019-03-07,0.0
2019-03-14,16.6667
2019-03-15,0.0
2019-03-18,-24.2857
2019-03-19,37.7358
2019-03-21,-10.9589
2019-03-26,12.3077
2019-03-27,1.3699
2019-03-28,0.0
2019-03-29,-8.1081
2019-04-01,-8.2353
2019-04-03,-13.461500000000001
2019-04-04,44.4444
2019-04-05,0.0
2019-04-10,-1.2821
2019-04-25,-2.5974
2019-04-26,0.0
2019-05-10,-6.6667
2019-05-14,-19.9429
2019-05-16,-1.8558
2019-05-22,23.6364
2019-05-29,-2.9412000000000003
2019-06-11,-1.5152
2019-06-12,-33.8462
2019-06-14,7.6744
2019-06-24,36.0691
2019-07-03,-1.0794
2019-07-05,-31.0013
2019-07-08,16.2791
2019-07-12,16.0
2019-07-22,-29.3103
2019-07-26,17.0732
2019-08-01,-14.5833
2019-08-05,0.0
2019-08-07,46.3415
2019-08-14,0.0
2019-08-19,25.0
2019-08-20,-18.6667
2019-08-21,-32.7869
2019-09-10,0.0
2019-09-18,0.0
2019-09-19,-51.2195
2019-09-26,15.0
2019-09-30,22.8261
2019-10-03,-11.5044
2019-10-07,4.0
2019-10-09,180.7692
2019-10-11,-58.9041
2019-10-14,-13.3333
2019-10-23,7.6923
2019-10-25,0.0
2019-11-01,110.7143
2019-11-04,-49.1525
2019-11-06,-13.3333
2019-11-07,88.4615
2019-11-08,-4.0816
2019-11-12,14.8936
2019-11-13,-12.963
2019-11-19,-44.6809
2019-11-21,0.0
2019-11-22,0.0
2019-11-26,28.8462
2019-12-03,5.3731
2019-12-05,-26.3456
2019-12-10,34.6154
2019-12-12,-17.6571
2019-12-16,-13.2547
2019-12-17,-12.0
2019-12-23,50.0
2019-12-24,0.0
2019-12-26,-25.0
2019-12-30,33.3333
2019-12-31,0.0
2020-01-03,-25.7576
2020-01-07,112.2449
2020-01-08,3.0769
2020-01-13,-14.2164
2020-01-15,19.6172
2020-01-16,-10.9091
2020-01-17,0.0
2020-01-22,-8.1633
2020-01-23,8.8889
2020-01-24,0.0
2020-01-27,2.0408
2020-01-28,0.0
2020-01-29,0.0
2020-01-30,20.0
2020-01-31,-13.3333
2020-02-03,-3.8462
2020-02-04,-2.0
2020-02-06,0.0
2020-02-10,0.0
2020-02-12,-18.3673
2020-02-18,0.0
2020-02-24,-7.5
2020-02-26,5.4054
2020-02-27,-8.9744
2020-02-28,7.6056
2020-03-02,4.712
2020-03-03,-5.0
2020-03-04,2.6316
2020-03-06,2.5641
2020-03-09,7.5
2020-03-10,39.5349
2020-03-11,8.3333
2020-03-12,-15.3846
2020-03-13,9.0909
2020-03-16,0.0
2020-03-18,-8.3333
2020-03-19,-4.0909
2020-03-20,8.0569
2020-03-23,-1.7544
2020-03-24,0.0
2020-03-25,0.0
2020-03-27,-1.7856999999999998
2020-03-30,18.1818
2020-03-31,-1.5385
2020-04-01,-4.6875
2020-04-02,4.918
2020-04-03,-12.8906
2020-04-06,5.8296
2020-04-07,0.0
2020-04-09,0.0
2020-04-13,-1.6949
2020-04-14,0.0
2020-04-17,-1.7241
2020-04-20,1.7544
2020-04-21,-46.5517
2020-04-23,77.4194
2020-04-24,0.0
2020-04-27,-14.5455
2020-04-29,0.0
2020-04-30,17.0213
2020-05-04,0.0
2020-05-05,0.0
2020-05-06,-38.1818
2020-05-08,61.7647
2020-05-11,0.0
2020-05-14,0.0
2020-05-15,-52.7273
2020-05-19,111.5385
2020-05-20,-45.4545
2020-05-21,3.3333
2020-05-22,109.6774
2020-05-26,0.0
2020-05-27,0.0
2020-05-28,49.2308
2020-05-29,-2.0619
2020-06-02,-52.6316
2020-06-03,106.6667
2020-06-04,-1.0753
2020-06-05,0.0
2020-06-08,-34.5109
2020-06-10,-15.3527
2020-06-11,-1.3725
2020-06-15,-0.5964
2020-06-19,0.0
2020-06-23,36.0
2020-06-24,27.9412
2020-06-26,-1.1494
2020-07-01,-40.4651
2020-07-07,-0.3906
2020-07-10,0.0
2020-07-13,-1.9607999999999999
2020-07-14,50.0
2020-07-15,-18.6667
2020-07-16,0.0
2020-07-20,21.3115
2020-07-22,0.0
2020-07-23,-29.7297
2020-07-24,51.9231
2020-07-27,-1.2658
2020-07-29,-32.0513
2020-07-30,47.1698
2020-07-31,-2.5641
