ticker,CIWV US Equity
2002-08-07,2.5237
2002-08-21,-2.4615
2002-08-26,2.8391
2002-09-12,-0.9202
2002-10-10,2.1841
2002-10-29,0.0
2002-11-12,1.7405
2002-11-13,2.7911
2002-11-14,-2.1898
2002-11-15,2.2388
2002-11-26,0.4464
2002-12-23,0.7407
2002-12-31,6.1765
2003-01-10,0.0
2003-01-24,-5.8172
2003-02-06,0.7353
2003-02-07,0.0
2003-02-12,31.3869
2003-02-27,-22.2222
2003-04-01,12.3919
2003-04-03,-8.9744
2003-04-16,4.9296
2003-04-17,0.0
2003-04-24,0.0
2003-05-09,2.6846
2003-05-12,-1.9607999999999999
2003-05-20,-0.6667
2003-05-30,0.4027
2003-06-18,5.1213
2003-06-25,-2.5641
2003-06-30,2.6316
2003-07-17,5.1282
2003-07-22,-2.439
2003-08-04,-1.25
2003-08-15,3.7975
2003-08-25,-2.439
2003-09-09,1.25
2003-09-25,-1.1194
2003-09-26,4.4025
2003-11-12,-1.8072
2003-12-05,2.7397
2003-12-10,4.8485
2003-12-16,-2.3121
2003-12-18,0.5917
2003-12-22,0.0
2004-01-06,-1.1764999999999999
2004-01-13,4.7619
2004-02-10,-4.4318
2004-03-05,0.0
2004-03-09,3.4483
2004-03-24,-2.7778
2004-05-07,4.7619
2004-05-10,-2.2727
2004-05-12,-1.1628
2004-05-17,1.1764999999999999
2004-05-21,-0.2326
2004-06-02,-2.6807
2004-06-22,2.5332
2004-06-23,3.5294
2004-06-29,-3.4091
2004-06-30,1.7647
2004-07-01,-0.578
2004-07-09,-1.1628
2004-08-05,0.0
2004-08-19,1.1764999999999999
2004-09-02,0.0
2004-09-10,2.3256
2004-09-13,1.1364
2004-09-17,-2.7149
2004-09-20,0.5814
2004-09-22,1.7341
2004-09-23,0.0
2004-09-27,6.8182
2004-10-28,0.0
2004-12-01,-2.9126
2004-12-20,1.1111
2005-01-13,3.8462
2005-02-02,0.5291
2005-02-03,-0.7368
2005-02-07,1.6966999999999999
2005-02-08,0.0
2005-02-17,-3.024
2005-02-23,3.2258
2005-02-25,2.6042
2005-03-01,-2.335
2005-03-04,-0.104
2005-03-07,2.3933
2005-03-09,-2.439
2005-03-14,0.0
2005-03-15,3.75
2005-04-05,-0.5051
2005-04-13,-2.5381
2005-04-14,-1.5625
2005-04-19,1.5873
2005-04-21,-1.5625
2005-04-22,0.0
2005-04-28,1.5873
2005-05-31,0.0
2005-06-09,1.0417
2005-06-10,3.0928
2005-06-21,-0.4024
2005-06-24,-3.0303
2005-07-06,4.1667
2005-08-01,-3.0
2005-08-02,1.0309
2005-08-16,4.0816
2005-08-22,0.0
2005-08-23,1.1764999999999999
2005-08-25,-3.1008
2005-09-13,-3.4
2005-09-19,2.0833
2005-09-21,0.0
2005-09-26,0.0
2005-09-27,0.0
2005-09-28,0.0
2005-09-29,2.0408
2005-10-14,-2.0
2005-10-17,0.0
2005-10-18,2.0408
2005-10-19,0.3
2005-11-02,-0.2991
2005-11-07,0.0
2005-11-16,1.0
2005-11-30,2.1084
2005-12-20,0.0
2005-12-22,-1.8681999999999999
2005-12-23,1.9038
2005-12-27,-1.6716
2005-12-29,3.0
2006-01-06,1.9417
2006-01-12,-1.4285999999999999
2006-01-17,1.4493
2006-01-19,-1.4285999999999999
2006-01-20,0.0966
2006-02-10,-1.0618
2006-03-06,-0.4878
2006-03-07,0.0
2006-03-08,0.0
2006-03-09,0.4902
2006-03-10,17.0732
2006-03-22,-1.0731
2006-03-27,-0.4237
2006-03-29,-7.6596
2006-04-04,-1.3825
2006-04-12,-2.8037
2006-04-13,3.8462
2006-04-17,16.6667
2006-04-18,-4.7619
2006-04-20,5.0
2006-04-21,-7.1429
2006-04-24,0.0
2006-04-25,0.0
2006-04-28,-1.2821
2006-05-08,0.0
2006-05-09,3.8961
2006-05-11,-5.0
2006-05-17,-5.2632
2006-06-14,3.1879
2006-06-16,-6.5041
2006-06-26,10.1449
2006-07-03,-7.1053
2006-07-05,-0.8499
2006-07-06,0.0
2006-07-07,0.0
2006-07-10,-1.4285999999999999
2006-07-11,-0.5797
2006-07-12,3.4985
2006-07-14,1.4085
2006-07-18,0.0
2006-08-08,-4.1667
2006-09-19,3.6193999999999997
2006-09-27,-1.1268
2006-10-13,1.1396
2006-10-23,4.2254
2006-10-27,0.0
2006-10-31,-2.4324
2006-12-05,3.6996
2006-12-20,5.4054
2007-01-09,0.0
2007-01-10,2.5641
2007-01-12,2.5
2007-01-19,-2.439
2007-02-28,-2.5
2007-04-17,-5.8308
2007-04-18,0.274
2007-05-02,3.8251
2007-05-08,3.9474
2007-05-21,-3.5443
2007-06-26,0.6339
2007-06-28,-7.874
2007-06-29,-0.2849
2007-07-10,2.8571
2007-07-23,-5.8333
2007-07-26,-5.0147
2007-08-21,-5.9006
2007-08-23,-10.7591
2007-08-24,1.7012
2007-08-29,4.0
2007-08-30,0.0
2007-09-04,-2.7972
2007-09-07,11.1511
2007-09-28,-2.1526
2007-10-12,-4.3333
2007-10-15,-2.439
2007-10-18,-1.7856999999999998
2007-10-19,5.4545
2007-10-25,-3.4483
2007-11-08,-7.1429
2007-11-13,-1.9231
2007-11-19,0.0
2007-11-20,-4.7059
2007-11-28,5.9259
2007-12-28,-1.9607999999999999
2007-12-31,-10.0
2008-01-24,-7.1111
2008-02-08,0.4785
2008-02-11,2.3810000000000002
2008-02-13,2.3256
2008-03-27,1.1029
2008-04-01,6.8182
2008-04-15,6.383
2008-04-21,4.0
2008-05-07,0.0
2008-05-29,-15.7692
2008-05-30,-5.0228
2008-06-05,5.7692
2008-06-09,0.0
2008-06-10,17.7273
2008-06-19,-21.668
2008-06-25,0.0
2008-06-27,-9.4527
2008-06-30,4.3956
2008-07-01,5.2632
2008-07-14,-5.5
2008-07-21,0.0
2008-08-12,-16.1905
2008-08-19,1.0101
2008-08-22,17.5
2008-08-27,0.0
2008-08-28,-2.766
2008-09-17,-9.645199999999999
2008-09-18,1.227
2008-09-22,13.3333
2008-09-24,-3.7433
2008-10-01,0.0
2008-10-03,3.8889
2008-10-07,-8.0214
2008-10-08,0.0
2008-12-08,-8.7209
2008-12-29,-0.7682
2008-12-30,-9.6774
2008-12-31,0.0
2009-01-15,-5.7143
2009-03-05,-35.6061
2009-03-16,-2.3529
2009-03-27,14.4578
2009-04-23,-2.8078
2009-04-27,20.0
2009-05-01,38.8889
2009-05-04,0.0
2009-05-12,-2.6667
2009-05-29,-0.6849
2009-06-03,10.3448
2009-06-08,0.0
2009-06-19,5.0
2009-06-24,0.0
2009-06-29,-1.6667
2009-06-30,-0.1211
2009-07-02,0.1212
2009-07-28,-1.7199
2009-08-03,3.125
2009-08-04,-3.0303
2009-08-13,3.125
2009-08-14,3.0303
2009-08-20,-5.2941
2009-08-21,1.6149
2009-09-08,3.912
2009-09-10,-3.7647
2009-09-15,3.912
2009-09-22,-5.2941
2009-09-30,2.4845
2009-10-08,-1.2121
2009-10-12,0.2454
2009-10-20,-2.4845
2009-10-30,1.7833999999999999
2009-11-02,0.0
2009-11-04,-2.378
2009-11-09,-7.0513
2009-11-11,3.4483
2009-11-16,0.0
2009-11-17,-4.1333
2009-11-25,-2.6426
2009-12-02,-10.0
2009-12-07,11.1111
2009-12-22,0.0
2009-12-28,-7.1429
2010-01-05,0.0
2010-01-07,7.6923
2010-01-11,12.857099999999999
2010-01-12,-5.0633
2010-01-14,14.2857
2010-01-19,-16.6667
2010-01-21,1.4285999999999999
2010-01-22,5.6338
2010-01-27,0.0
2010-01-29,0.0
2010-02-01,5.3333
2010-02-08,7.5949
2010-02-22,-7.0588
2010-03-15,-1.8987
2010-04-01,0.0
2010-04-09,0.0
2010-04-12,9.6774
2010-04-20,19.4511
2010-05-03,-5.0949
2010-05-19,-2.6316
2010-07-07,-16.2162
2010-07-13,-1.5484
2010-07-15,0.0
2010-07-27,-8.3665
2010-07-28,-5.0725
2010-07-30,4.8855
2010-08-02,11.3537
2010-08-24,-11.7647
2010-09-14,0.0
2010-10-14,1.1994
2010-10-18,0.0
2010-10-19,0.0
2010-10-28,-3.7037
2010-11-01,3.8462
2010-11-11,0.0
2010-11-17,0.0
2010-12-06,3.7037
2010-12-21,-5.7143
2010-12-29,2.2727
2010-12-30,0.0
2011-01-03,3.7037
2011-01-04,4.2857
2011-01-10,9.589
2011-02-01,-15.0
2011-02-02,-0.7353
2011-02-03,3.7037
2011-02-07,-7.8571
2011-02-08,4.4961
2011-02-10,-4.7478
2011-02-11,2.8037
2011-02-16,-9.0909
2011-02-25,8.3333
2011-02-28,0.0
2011-03-03,-3.8462
2011-03-09,-6.4
2011-03-15,1.7094
2011-03-16,-0.8403
2011-03-17,-2.5423999999999998
2011-03-18,-4.3478
2011-03-21,-3.6364
2011-03-22,-3.7736
2011-03-23,8.8235
2011-03-29,-7.2072
2011-03-30,-2.9126
2011-04-01,-5.0
2011-04-08,0.0
2011-04-27,-3.1579
2011-05-10,-1.087
2011-05-17,7.6923
2011-05-23,-19.3878
2011-06-02,13.9241
2011-06-09,-18.8889
2011-06-14,15.0685
2011-06-17,1.1905000000000001
2011-06-30,-15.2941
2011-07-25,0.0
2011-07-26,-2.7778
2011-07-27,-11.4286
2011-07-29,4.8387
2011-08-05,0.0
2011-09-20,-7.6923
2011-09-21,0.0
2011-10-06,-30.0
2011-10-18,0.0
2011-11-02,-38.0952
2011-11-03,57.6923
2011-11-09,0.0
2011-11-15,2.439
2011-11-17,-16.6667
2011-11-21,0.0
2011-11-30,-11.4286
2011-12-01,-19.3548
2011-12-02,20.0
2011-12-09,-16.6667
2011-12-15,12.0
2011-12-16,-63.5714
2011-12-19,45.098
2011-12-20,-16.2162
2011-12-21,19.3548
2011-12-27,1.3514
2011-12-28,0.0
2011-12-30,26.6667
2012-01-06,26.3158
2012-01-10,45.8333
2012-01-11,-11.4286
2012-01-13,77.4194
2012-01-17,5.4545
2012-01-18,10.3448
2012-01-27,0.0
2012-02-08,25.0
2012-02-28,1.25
2012-03-02,1.2346
2012-03-16,-4.878
2012-04-02,0.0
2012-04-09,2.5641
2012-04-25,-25.0
2012-04-27,16.6667
2012-05-22,0.0
2012-05-23,0.0
2012-07-10,0.0
2012-07-16,0.0
2012-07-27,0.0
2012-08-08,0.0
2012-08-17,0.0
2012-08-20,0.0
2012-08-21,14.2857
2012-08-22,0.0
2012-08-24,0.0
2012-08-27,0.0
2012-09-17,0.0
2012-10-04,2.5
2012-10-08,2.439
2012-10-10,7.1429
2012-10-18,-10.0
2012-11-08,0.0
2012-11-30,0.0
2012-12-03,-1.2346
2012-12-11,0.0
2012-12-12,0.0
2012-12-20,6.25
2012-12-21,0.0
2012-12-28,0.0
2013-01-04,-8.2353
2013-01-10,8.9744
2013-01-14,0.0
2013-01-17,5.8824
2013-01-23,-11.1111
2013-02-01,25.0
2013-02-05,10.0
2013-02-08,4.5455
2013-02-12,-0.1739
2013-03-01,1.0453
2013-03-06,3.4483
2013-03-07,0.0
2013-03-08,16.6667
2013-03-21,0.0
2013-03-22,-0.7143
2013-03-25,0.7194
2013-04-03,-27.1429
2013-04-04,-0.9804
2013-04-11,2.9703
2013-04-15,4.0385
2013-04-18,1.6636
2013-04-19,0.0
2013-04-22,-8.9091
2013-05-06,9.7804
2013-05-21,36.1818
2013-05-29,0.8011
2013-06-03,-0.6623
2013-06-04,0.0
2013-06-06,6.4
2013-06-07,-6.015
2013-06-14,-1.3333
2013-07-11,-22.2973
2013-07-16,0.0
2013-07-22,4.5217
2013-07-25,-0.1664
2013-08-01,12.5
2013-08-16,-3.7037
2013-08-19,0.0
2013-08-21,-7.5385
2013-08-23,18.9684
2013-08-26,4.1958
2013-08-29,-6.0403
2013-09-24,0.0
2013-10-04,-10.7143
2013-10-16,0.0
2013-10-17,0.8
2013-10-30,0.0
2013-10-31,-3.9683
2013-11-01,4.1322
2013-11-04,-3.9683
2013-11-05,0.0
2013-11-06,4.9587
2013-11-13,-4.7244
2013-11-19,4.9587
2013-12-10,-1.5748
2013-12-11,1.6
2013-12-13,-3.9370000000000003
2013-12-16,5.7377
2013-12-19,0.7752
2013-12-26,3.0769
2013-12-31,0.7463
2014-01-10,-1.3333
2014-01-22,1.3514
2014-01-23,3.7037
2014-01-29,-2.8571
2014-01-31,2.9412000000000003
2014-02-03,-0.5714
2014-02-05,0.5747
2014-02-06,1.4285999999999999
2014-02-11,-3.5211
2014-02-25,-2.1898
2014-02-28,5.2239
2014-03-10,-4.2553
2014-03-27,3.7037
2014-04-02,-2.1429
2014-04-10,9.4891
2014-04-15,-8.6667
2014-04-28,3.0928
2014-04-29,1.4285999999999999
2014-05-01,-3.5211
2014-05-06,4.9635
2014-05-08,0.0
2014-05-20,-0.5563
2014-05-27,-4.7552
2014-05-29,2.79
2014-06-10,0.0
2014-06-11,0.0
2014-06-12,0.0
2014-06-16,1.7143000000000002
2014-06-17,-1.8258
2014-06-19,-2.5751
2014-06-20,0.7342
2014-06-23,-0.1458
2014-06-24,0.7299
2014-06-25,0.7246
2014-06-26,0.0
2014-06-27,-0.7194
2014-06-30,0.0
2014-07-31,-0.2924
2014-08-05,0.4399
2014-08-06,-1.8978000000000002
2014-08-08,1.1905000000000001
2014-08-14,0.0
2014-08-15,0.7353
2014-09-09,0.7299
2014-09-15,-4.3478
2014-09-19,-0.4545
2014-09-23,1.9787
2014-09-24,1.4925
2014-09-26,2.9412000000000003
2014-10-01,-4.2857
2014-10-02,-2.9851
2014-10-07,0.0
2014-10-08,0.0
2014-10-10,2.7692
2014-10-15,-1.1976
2014-10-23,-0.6116
2014-10-27,3.0769
2014-10-28,0.7463
2014-10-29,1.4815
2014-10-30,-3.6496
2014-10-31,3.0303
2014-11-05,2.9412000000000003
2014-11-06,7.1429
2014-11-12,-7.8667
2014-11-13,1.4472
2014-11-17,3.4237
2014-11-26,2.7586
2014-12-05,3.3557
2014-12-08,3.8961
2014-12-10,4.375
2014-12-11,0.0
2014-12-12,0.0
2014-12-30,-4.1916
2014-12-31,0.0
2015-01-05,0.0
2015-01-12,4.375
2015-01-21,0.0
2015-02-02,-3.0303
2015-02-19,-0.625
2015-02-26,0.0
2015-03-04,0.6289
2015-03-05,1.25
2015-03-11,0.0
2015-03-12,0.0
2015-03-16,1.1111
2015-03-18,-0.9768
2015-03-31,1.3564
2015-04-14,0.0
2015-04-16,0.4866
2015-04-30,0.3667
2015-05-13,0.609
2015-05-14,0.4843
2015-05-15,-0.4819
2015-05-26,1.0896
2015-05-27,2.8743
2015-05-28,-3.0268
2015-05-29,0.0
2015-06-01,2.0408
2015-06-18,1.1764999999999999
2015-07-15,1.7442
2015-10-09,3.8062
2015-10-15,19.4444
2015-10-19,-6.9767
2015-10-20,7.0
2015-12-02,12.9944
2015-12-07,-8.3333
2015-12-08,4.5455
2015-12-16,0.4348
2015-12-30,-4.7619
2016-01-05,-8.0909
2016-01-06,3.8576
2016-01-14,9.5238
2016-01-20,-0.1739
2016-01-26,-7.8947
2016-02-08,0.0
2016-02-12,-3.3333
2016-03-09,6.6995000000000005
2016-03-10,0.0923
2016-03-11,-2.3985
2016-03-17,8.2231
2016-03-18,-0.524
2016-04-19,-7.9017
2016-04-20,-0.572
2016-04-21,1.4493
2016-05-10,-3.7143
2016-08-02,0.7976
2016-11-14,3.0907
2016-12-28,0.0967
2016-12-29,0.5797
2016-12-30,0.0
2017-01-17,0.0
2017-01-19,0.9699
2017-03-01,-1.633
2017-03-02,0.0977
2017-03-07,0.9756
2017-03-17,-0.9662
2017-03-20,1.4634
2017-03-22,-0.7692
2017-03-23,2.2287
2017-03-31,0.9479
2017-04-04,0.0
2017-04-10,0.3756
2017-04-12,0.0
2017-04-18,-1.7774
2017-04-26,1.4423
2017-04-27,0.2844
2017-05-02,1.8904
2017-05-04,0.0
2017-05-09,-0.2783
2017-05-10,0.2791
2017-05-11,2.0408
2017-05-19,-1.8182
2017-05-31,-0.1852
2017-06-01,0.1855
2017-06-09,0.463
2017-06-22,1.3825
2017-07-27,-0.4587
2017-08-01,-0.4608
2017-08-03,-0.3704
2017-08-04,1.3011
2017-08-10,4.5872
2017-09-18,-5.7018
2017-09-25,0.0
2017-09-27,0.0
2017-09-29,20.9302
2017-10-04,-15.3846
2017-10-12,6.4545
2017-10-17,0.3416
2017-10-24,0.8584
2017-10-25,-0.4255
2017-10-26,-0.3419
2017-11-10,-3.6878
2017-11-14,4.6305
2017-11-15,4.2553
2017-11-21,11.9184
2017-11-27,0.2918
2017-12-04,0.0
2017-12-15,-0.2909
2017-12-20,0.2918
2018-01-09,-9.0909
2018-01-11,2.0
2018-01-12,0.0
2018-01-25,1.7577
2018-02-01,-0.0156
2018-02-07,-0.7782
2018-02-09,0.0
2018-02-16,1.6471
2018-02-22,-0.7716
2018-03-07,-0.7776
2018-03-08,-0.8621
2018-03-09,0.0
2018-03-15,0.3953
2018-03-23,0.7874
2018-04-03,0.3125
2018-04-05,-0.0779
2018-04-13,-1.0133
2018-04-18,0.0
2018-04-19,1.1024
2018-04-23,1.022
2018-04-25,1.1673
2018-05-09,0.0
2018-05-11,-0.3077
2018-05-17,0.3086
2018-05-18,0.0
2018-05-21,-3.8462
2018-05-23,0.0
2018-05-29,1.6
2018-05-30,0.3937
2018-06-01,-0.3922
2018-06-05,1.6535
2018-06-13,-2.4012000000000002
2018-06-14,-0.1587
2018-06-19,0.9539
2018-06-21,0.0
2018-06-25,0.315
2018-07-02,1.6484
2018-07-05,-3.166
2018-07-06,2.9506
2018-07-12,0.0
2018-07-16,-1.859
2018-07-31,0.6534
2018-08-01,2.1216
2018-08-10,0.3876
2018-08-14,-1.529
2018-08-15,1.9447999999999999
2018-08-16,-0.3846
2018-08-22,-1.5444
2018-09-04,2.6667
2018-09-18,3.1322
2018-09-19,0.0
2018-10-01,-1.8519
2018-10-23,0.457
2018-10-30,-1.4405000000000001
2018-10-31,1.9231
2018-11-27,0.7547
2018-12-11,1.1236
2018-12-18,-1.1111
2018-12-19,1.7227999999999999
2018-12-20,-0.9573
2018-12-21,0.223
2019-01-03,0.5193
2019-01-16,3.321
2019-02-11,4.6931
2019-02-25,0.0
2019-03-01,-0.2759
2019-04-29,1.9567
2019-05-02,2.536
2019-05-03,0.2674
2019-05-08,3.2
2019-05-17,-2.7778
2019-05-22,0.0
2019-05-29,0.6645
2019-06-14,5.2145
2019-06-20,0.2509
2019-06-28,-2.378
2019-07-02,-1.9231
2019-07-08,-0.9804
2019-07-09,3.9604
2019-07-10,-1.5873
2019-07-16,2.9032
2019-07-17,0.0
2019-07-18,1.2539
2019-07-19,-4.0
2019-07-22,0.9115
2019-07-23,-0.6452
2019-07-25,-0.1948
2019-07-30,0.0
2019-08-01,0.0
2019-08-02,0.8458
2019-08-08,-0.6452
2019-08-12,0.0
2019-08-19,-0.3247
2019-08-20,0.3257
2019-08-22,0.0
2019-08-26,0.0
2019-08-27,3.5714
2019-08-29,-2.1317
2019-09-13,4.0999
2019-10-15,-4.6154
2019-10-16,2.6452
2019-11-06,1.5228000000000002
2019-11-07,-0.375
2019-11-08,-3.074
2019-11-11,3.2362
2019-11-18,-3.3229
2019-12-09,0.5188
2019-12-12,0.6452
2019-12-23,1.7949000000000002
2020-01-13,0.2519
2020-01-22,2.0729
2020-01-24,3.1056
2020-01-27,6.0241
2020-01-30,12.7841
2020-02-14,-9.3199
2020-02-24,-5.5556
2020-02-25,0.0
2020-02-28,-8.8235
2020-03-02,-1.2903
2020-03-03,0.0
2020-03-06,-3.268
2020-03-16,1.3514
2020-03-18,-3.2667
2020-04-22,-2.507
2020-06-03,1.0714
2020-06-17,2.4735
2020-06-18,0.0
2020-06-30,3.3793
2020-07-01,0.0667
2020-07-06,0.0
2020-07-09,3.3333
2020-07-10,0.0
2020-07-14,-3.2258
2020-07-15,0.0
2020-07-22,-3.6364
