ticker,MSGN US Equity
2010-06-10,3.146
2010-06-11,2.4
2010-06-14,1.3184
2010-06-15,1.4458
2010-06-16,0.8551
2010-06-17,1.0834
2010-06-18,0.0932
2010-06-21,-0.6518
2010-06-22,-2.7648
2010-06-23,-1.012
2010-06-24,-2.4343
2010-06-25,-0.1497
2010-06-28,0.5497
2010-06-29,-1.0934
2010-06-30,-1.1558
2010-07-01,2.2877
2010-07-02,-0.4473
2010-07-06,1.1982
2010-07-07,6.4134
2010-07-08,-5.5169
2010-07-09,-4.6124
2010-07-12,-0.2058
2010-07-13,0.8247
2010-07-14,0.0
2010-07-15,-1.5337
2010-07-16,-2.4403
2010-07-19,-0.0532
2010-07-20,0.213
2010-07-21,0.8502
2010-07-22,0.1054
2010-07-23,1.7894999999999999
2010-07-26,-1.758
2010-07-27,-0.6842
2010-07-28,0.7949
2010-07-29,0.1052
2010-07-30,1.0504
2010-08-02,-0.2599
2010-08-03,1.0422
2010-08-04,1.083
2010-08-05,-0.7143
2010-08-06,3.8541
2010-08-09,0.9896
2010-08-10,0.098
2010-08-11,-2.0558
2010-08-12,3.4483
2010-08-13,0.0
2010-08-16,-1.9324
2010-08-17,0.936
2010-08-18,-0.244
2010-08-19,-1.7612999999999999
2010-08-20,-0.0498
2010-08-23,-1.0962
2010-08-24,-1.4106
2010-08-25,0.2044
2010-08-26,-1.5808
2010-08-27,1.7098
2010-08-30,0.1528
2010-08-31,-0.5595
2010-09-01,1.8414000000000001
2010-09-02,-0.3516
2010-09-03,-0.252
2010-09-07,-1.7686
2010-09-08,1.8519
2010-09-09,0.9596
2010-09-10,0.9505
2010-09-13,0.892
2010-09-14,0.2456
2010-09-15,0.8329
2010-09-16,-0.6317
2010-09-17,1.7115
2010-09-20,0.1442
2010-09-21,0.192
2010-09-22,-0.6708
2010-09-23,-0.0965
2010-09-24,0.338
2010-09-27,-0.2406
2010-09-28,0.4342
2010-09-29,0.9606
2010-09-30,0.333
2010-10-01,0.9957
2010-10-04,0.0
2010-10-05,0.1408
2010-10-06,0.9376
2010-10-07,-0.2322
2010-10-08,0.2328
2010-10-11,0.6038
2010-10-12,0.2308
2010-10-13,0.4606
2010-10-14,-2.6593
2010-10-15,0.3768
2010-10-18,-0.5631
2010-10-19,-1.0854
2010-10-20,1.145
2010-10-21,-0.3302
2010-10-22,-0.6152
2010-10-25,-0.6667
2010-10-26,1.0547
2010-10-27,-0.759
2010-10-28,0.3346
2010-10-29,-0.8695
2010-11-01,0.1081
2010-11-02,-1.7763
2010-11-03,1.7107
2010-11-04,0.865
2010-11-05,5.6693999999999996
2010-11-08,2.8855
2010-11-09,-3.1113
2010-11-10,2.2614
2010-11-11,-0.0885
2010-11-12,-1.1067
2010-11-15,-0.2686
2010-11-16,-1.0323
2010-11-17,-1.2245
2010-11-18,4.0404
2010-11-19,3.0009
2010-11-22,-0.8141
2010-11-23,-1.6846999999999999
2010-11-24,2.3286
2010-11-26,-3.7355
2010-11-29,-0.2676
2010-11-30,-1.8784
2010-12-01,4.5123
2010-12-02,3.4017
2010-12-03,0.2109
2010-12-06,3.0303
2010-12-07,-0.8987
2010-12-08,0.3298
2010-12-09,0.5341
2010-12-10,-2.1659
2010-12-13,1.4202
2010-12-14,0.0412
2010-12-15,1.0292
2010-12-16,-1.141
2010-12-17,0.0412
2010-12-20,-0.2266
2010-12-21,0.9705
2010-12-22,-0.4908
2010-12-23,0.822
2010-12-27,0.8969
2010-12-28,0.8485
2010-12-29,2.1234
2010-12-30,0.51
2010-12-31,0.6245
2011-01-03,-0.5818
2011-01-04,-3.3945
2011-01-05,1.0905
2011-01-06,-1.1187
2011-01-07,0.7273
2011-01-10,-0.1203
2011-01-11,-0.1606
2011-01-12,-1.4481
2011-01-13,-1.3469
2011-01-14,0.3724
2011-01-18,-0.2885
2011-01-19,1.1162
2011-01-20,1.6762000000000001
2011-01-21,0.0804
2011-01-24,0.4821
2011-01-25,-0.08
2011-01-26,0.2401
2011-01-27,0.0399
2011-01-28,-0.5986
2011-01-31,1.2445
2011-02-01,-0.1586
2011-02-02,0.834
2011-02-03,3.269
2011-02-04,-0.8772
2011-02-07,3.6936999999999998
2011-02-08,1.5584
2011-02-09,0.9865
2011-02-10,-2.3155
2011-02-11,0.037
2011-02-14,1.7771
2011-02-15,-1.1277
2011-02-16,0.9198
2011-02-17,-0.2917
2011-02-18,2.4497
2011-02-22,-0.9636
2011-02-23,-1.6937
2011-02-24,0.6598
2011-02-25,-0.1821
2011-02-28,3.9402
2011-03-01,0.1404
2011-03-02,1.4721
2011-03-03,2.6252
2011-03-04,-5.4191
2011-03-07,1.5657999999999999
2011-03-08,-0.8409
2011-03-09,-0.2827
2011-03-10,-2.6223
2011-03-11,2.8384
2011-03-14,-0.2831
2011-03-15,-1.2775
2011-03-16,-1.4738
2011-03-17,-0.8756
2011-03-18,0.0736
2011-03-21,1.0666
2011-03-22,-0.0728
2011-03-23,-0.1092
2011-03-24,-0.9843
2011-03-25,-0.1105
2011-03-28,0.6266
2011-03-29,-0.4396
2011-03-30,-0.699
2011-03-31,0.0
2011-04-01,0.4076
2011-04-04,0.0
2011-04-05,0.0
2011-04-06,0.6642
2011-04-07,1.5762
2011-04-08,-0.3609
2011-04-11,5.2155
2011-04-12,-0.3098
2011-04-13,0.0691
2011-04-14,-1.0352
2011-04-15,0.0
2011-04-18,-2.1269
2011-04-19,-0.2494
2011-04-20,-1.5356999999999998
2011-04-21,1.2695
2011-04-25,-2.6504
2011-04-26,-0.7358
2011-04-27,0.0741
2011-04-28,0.7037
2011-04-29,0.5885
2011-05-02,-0.9506
2011-05-03,-0.9598
2011-05-04,-0.5963
2011-05-05,-0.4124
2011-05-06,0.8283
2011-05-09,-0.1494
2011-05-10,1.2715
2011-05-11,-0.7016
2011-05-12,0.2603
2011-05-13,-0.8531
2011-05-16,-0.2619
2011-05-17,-1.3503
2011-05-18,0.7224
2011-05-19,-0.7173
2011-05-20,-0.2281
2011-05-23,-0.4573
2011-05-24,0.0
2011-05-25,1.2251
2011-05-26,0.1891
2011-05-27,1.4723
2011-05-31,2.3438
2011-06-01,-3.2352
2011-06-02,0.1878
2011-06-03,-0.9374
2011-06-06,-1.5897000000000001
2011-06-07,0.1154
2011-06-08,-0.6531
2011-06-09,0.6961
2011-06-10,-0.4224
2011-06-13,0.7713
2011-06-14,1.837
2011-06-15,0.0752
2011-06-16,0.8637
2011-06-17,0.2234
2011-06-20,-0.1486
2011-06-21,0.5952
2011-06-22,0.2589
2011-06-23,-0.4058
2011-06-24,-0.037
2011-06-27,-0.5187
2011-06-28,0.5959
2011-06-29,1.0367
2011-06-30,0.8794
2011-07-01,0.6902
2011-07-05,0.5051
2011-07-06,-1.0768
2011-07-07,-0.9071
2011-07-08,0.1098
2011-07-11,-0.1097
2011-07-12,-0.0732
2011-07-13,0.4031
2011-07-14,-0.219
2011-07-15,0.1463
2011-07-18,-2.447
2011-07-19,1.2729
2011-07-20,-0.9612
2011-07-21,1.2691
2011-07-22,0.9215
2011-07-25,-0.1096
2011-07-26,-1.6819
2011-07-27,-1.4504000000000001
2011-07-28,0.0
2011-07-29,0.0
2011-08-01,0.6038
2011-08-02,-1.5004
2011-08-03,0.3046
2011-08-04,-2.8474
2011-08-05,-1.8757000000000001
2011-08-08,-5.8941
2011-08-09,2.6238
2011-08-10,-3.0515
2011-08-11,3.658
2011-08-12,-0.6565
2011-08-15,2.437
2011-08-16,-1.3306
2011-08-17,-3.7597
2011-08-18,-4.0764
2011-08-19,0.8411
2011-08-22,0.0878
2011-08-23,-2.4561
2011-08-24,4.3615
2011-08-25,-1.5941
2011-08-26,1.3135
2011-08-29,4.5808
2011-08-30,-0.124
2011-08-31,-0.0414
2011-09-01,-1.904
2011-09-02,-4.4304
2011-09-06,-0.3532
2011-09-07,2.6141
2011-09-08,0.6045
2011-09-09,0.7725
2011-09-12,-1.6183999999999998
2011-09-13,2.684
2011-09-14,0.6745
2011-09-15,0.4188
2011-09-16,-0.1668
2011-09-19,-1.0025
2011-09-20,0.0
2011-09-21,-0.9283
2011-09-22,-2.8109
2011-09-23,0.7888
2011-09-26,1.1304
2011-09-27,1.2468
2011-09-28,-3.0998
2011-09-29,1.4022999999999999
2011-09-30,-1.4693
2011-10-03,-3.9035
2011-10-04,1.3692
2011-10-05,0.3602
2011-10-06,0.4486
2011-10-07,2.3670999999999998
2011-10-10,4.4066
2011-10-11,-4.6385
2011-10-12,2.8045999999999998
2011-10-13,0.2984
2011-10-14,1.6575
2011-10-17,-3.2609
2011-10-18,2.9818
2011-10-19,0.7554
2011-10-20,2.9988
2011-10-21,1.3748
2011-10-24,1.0371
2011-10-25,-0.5132
2011-10-26,1.3889
2011-10-27,5.7534
2011-10-28,-1.5914000000000001
2011-10-31,-0.6017
2011-11-01,-0.7946
2011-11-02,1.2967
2011-11-03,0.7154
2011-11-04,4.5234
2011-11-07,-3.7196
2011-11-08,0.0
2011-11-09,-1.4116
2011-11-10,1.7332
2011-11-11,0.3704
2011-11-14,-2.9889
2011-11-15,-0.9509
2011-11-16,0.2688
2011-11-17,-1.8767
2011-11-18,-1.8345
2011-11-21,-0.5964
2011-11-22,2.2800000000000002
2011-11-23,-0.8995
2011-11-25,1.6575
2011-11-28,10.132
2011-11-29,1.9034
2011-11-30,0.7264
2011-12-01,-0.4121
2011-12-02,-0.4138
2011-12-05,1.0042
2011-12-06,-0.0686
2011-12-07,-0.1715
2011-12-08,1.6838
2011-12-09,0.8111
2011-12-12,-0.1676
2011-12-13,-0.9402
2011-12-14,-2.339
2011-12-15,0.5901
2011-12-16,0.4141
2011-12-19,-0.378
2011-12-20,0.069
2011-12-21,0.0345
2011-12-22,-0.9304
2011-12-23,-0.6957
2011-12-27,0.5254
2011-12-28,-0.5923
2011-12-29,0.1402
2011-12-30,0.245
2012-01-03,-1.3617
2012-01-04,1.2035
2012-01-05,1.1193
2012-01-06,-0.1038
2012-01-09,-0.0693
2012-01-10,-0.2772
2012-01-11,0.0695
2012-01-12,1.9792
2012-01-13,0.3405
2012-01-17,-0.7805
2012-01-18,0.9576
2012-01-19,0.0678
2012-01-20,-0.0339
2012-01-23,0.4741
2012-01-24,-0.0337
2012-01-25,-0.1349
2012-01-26,-0.135
2012-01-27,0.9466
2012-01-30,-1.5405
2012-01-31,-2.415
2012-02-01,1.0457
2012-02-02,0.1035
2012-02-03,1.0338
2012-02-06,0.5798
2012-02-07,0.9495
2012-02-08,1.2765
2012-02-09,2.8856
2012-02-10,0.4191
2012-02-13,3.7560000000000002
2012-02-14,-0.8973
2012-02-15,-0.3746
2012-02-16,-0.1254
2012-02-17,3.075
2012-02-21,1.7656
2012-02-22,-2.5127
2012-02-23,0.7671
2012-02-24,-2.0097
2012-02-27,-0.7458
2012-02-28,-0.1252
2012-02-29,-0.1567
2012-03-01,3.1083
2012-03-02,-0.2741
2012-03-05,-0.1832
2012-03-06,-1.0707
2012-03-07,0.402
2012-03-08,0.6775
2012-03-09,1.0707
2012-03-12,-0.4843
2012-03-13,0.365
2012-03-14,-1.3939
2012-03-15,1.1678
2012-03-16,0.3038
2012-03-19,-0.3331
2012-03-20,0.2127
2012-03-21,0.4548
2012-03-22,1.3583
2012-03-23,1.221
2012-03-26,1.0003
2012-03-27,-1.6895
2012-03-28,0.2963
2012-03-29,0.3545
2012-03-30,0.6771
2012-04-02,1.4912
2012-04-03,-0.8067
2012-04-04,-0.639
2012-04-05,1.2862
2012-04-09,-1.039
2012-04-10,-0.8749
2012-04-11,0.7061
2012-04-12,1.3731
2012-04-13,0.8934
2012-04-16,-1.5424
2012-04-17,0.8413
2012-04-18,0.7768
2012-04-19,0.4282
2012-04-20,-0.398
2012-04-23,-1.484
2012-04-24,1.4195
2012-04-25,1.1997
2012-04-26,1.129
2012-04-27,0.2791
2012-04-30,0.1113
2012-05-01,-0.6394
2012-05-02,1.427
2012-05-03,0.7724
2012-05-04,3.8598
2012-05-07,1.9768
2012-05-08,-1.6282999999999999
2012-05-09,-0.4467
2012-05-10,1.6891
2012-05-11,-0.2076
2012-05-14,-0.2341
2012-05-15,-0.1303
2012-05-16,-0.8092
2012-05-17,-2.7368
2012-05-18,-1.8669
2012-05-21,1.7094
2012-05-22,0.4608
2012-05-23,-0.0809
2012-05-24,0.8372
2012-05-25,-1.3123
2012-05-29,1.9539
2012-05-30,0.0799
2012-05-31,-0.2926
2012-06-01,-3.3075
2012-06-04,-1.5171999999999999
2012-06-05,-0.3081
2012-06-06,1.6578
2012-06-07,-0.6633
2012-06-08,0.3895
2012-06-11,-1.6353
2012-06-12,2.705
2012-06-13,-3.8683
2012-06-14,1.9121000000000001
2012-06-15,0.28
2012-06-18,2.988
2012-06-19,-0.5423
2012-06-20,2.2356
2012-06-21,-2.3467000000000002
2012-06-22,2.7034000000000002
2012-06-25,-1.3294000000000001
2012-06-26,-0.9431
2012-06-27,1.6322
2012-06-28,-1.4722
2012-06-29,1.7115
2012-07-02,3.6058
2012-07-03,0.3094
2012-07-05,-0.2827
2012-07-06,-1.3402
2012-07-09,-1.698
2012-07-10,-1.0098
2012-07-11,-0.8054
2012-07-12,-1.4885
2012-07-13,0.522
2012-07-16,-1.6125
2012-07-17,-0.5278
2012-07-18,-1.0053
2012-07-19,-0.3385
2012-07-20,-0.1698
2012-07-23,-1.5310000000000001
2012-07-24,1.2381
2012-07-25,0.967
2012-07-26,1.0986
2012-07-27,0.4737
2012-07-30,0.0
2012-07-31,0.5269
2012-08-01,-0.3586
2012-08-02,0.3322
2012-08-03,2.649
2012-08-06,0.1613
2012-08-07,0.832
2012-08-08,1.1179000000000001
2012-08-09,-0.4475
2012-08-10,-0.7668
2012-08-13,0.3197
2012-08-14,-0.425
2012-08-15,1.9739
2012-08-16,0.4447
2012-08-17,1.7448000000000001
2012-08-20,0.819
2012-08-21,0.0254
2012-08-22,-0.203
2012-08-23,2.3652
2012-08-24,2.882
2012-08-27,0.2656
2012-08-28,1.999
2012-08-29,0.1181
2012-08-30,-0.7783
2012-08-31,0.3328
2012-09-04,0.1185
2012-09-05,-0.7809
2012-09-06,0.9301
2012-09-07,-0.9924
2012-09-10,-0.0477
2012-09-11,-1.9102000000000001
2012-09-12,1.8744
2012-09-13,1.0514000000000001
2012-09-14,-1.8444
2012-09-17,0.4577
2012-09-18,0.1439
2012-09-19,-1.3649
2012-09-20,0.0728
2012-09-21,0.6308
2012-09-24,-3.2787
2012-09-25,-0.7727
2012-09-26,0.0
2012-09-27,1.1555
2012-09-28,0.0
2012-10-01,-0.0745
2012-10-02,0.3976
2012-10-03,-0.0248
2012-10-04,0.4457
2012-10-05,-0.9367
2012-10-08,0.6469
2012-10-09,-0.5192
2012-10-10,-0.3231
2012-10-11,-0.7479
2012-10-12,-0.427
2012-10-15,-0.1261
2012-10-16,2.0965
2012-10-17,0.3216
2012-10-18,-0.0986
2012-10-19,0.4542
2012-10-22,1.5137
2012-10-23,-0.5568
2012-10-24,0.2191
2012-10-25,0.0243
2012-10-26,-1.6027
2012-10-31,1.5795
2012-11-01,0.6074
2012-11-02,0.0966
2012-11-05,2.4367
2012-11-06,3.1034
2012-11-07,-0.0621
2012-11-08,-0.4126
2012-11-09,-0.2295
2012-11-12,-0.092
2012-11-13,1.0592
2012-11-14,-1.2303
2012-11-15,-0.0923
2012-11-16,3.348
2012-11-19,-1.0724
2012-11-20,-0.9259
2012-11-21,0.0684
2012-11-23,-0.205
2012-11-26,-0.6848
2012-11-27,-0.5516
2012-11-28,0.3698
2012-11-29,0.898
2012-11-30,-0.0456
2012-12-03,-2.5351
2012-12-04,0.4928
2012-12-05,0.2331
2012-12-06,1.5349
2012-12-07,-0.0229
2012-12-10,1.3517000000000001
2012-12-11,0.0904
2012-12-12,1.4228
2012-12-13,-0.4008
2012-12-14,0.0
2012-12-17,0.2459
2012-12-18,-0.1115
2012-12-19,1.0717
2012-12-20,-0.4639
2012-12-21,-1.0209
2012-12-24,-0.0448
2012-12-26,-1.1663999999999999
2012-12-27,-0.0908
2012-12-28,-0.5906
2012-12-31,1.3483
2013-01-02,2.3675
2013-01-03,0.0441
2013-01-04,-0.3082
2013-01-07,2.5839
2013-01-08,-0.4736
2013-01-09,1.0599
2013-01-10,0.0214
2013-01-11,0.8346
2013-01-14,0.4457
2013-01-15,0.9719
2013-01-16,-0.5859
2013-01-17,2.168
2013-01-18,0.8653
2013-01-22,1.1029
2013-01-23,0.2424
2013-01-24,0.262
2013-01-25,0.8844
2013-01-28,-0.5778
2013-01-29,0.0802
2013-01-30,2.9636
2013-01-31,1.1669
2013-02-01,1.2111
2013-02-04,-0.4938
2013-02-05,-0.5345
2013-02-06,2.3604
2013-02-07,1.6498
2013-02-08,2.0657
2013-02-11,-1.03
2013-02-12,1.4424000000000001
2013-02-13,2.5198
2013-02-14,-1.0709
2013-02-15,-0.0532
2013-02-19,0.4794
2013-02-20,-1.7848000000000002
2013-02-21,0.6657
2013-02-22,-0.0179
2013-02-25,-1.4122
2013-02-26,-0.272
2013-02-27,0.1818
2013-02-28,1.4882
2013-03-01,-0.1967
2013-03-04,0.6809
2013-03-05,0.2847
2013-03-06,-0.7453
2013-03-07,0.0
2013-03-08,0.2146
2013-03-11,-0.1784
2013-03-12,-0.9473
2013-03-13,0.1263
2013-03-14,1.4687000000000001
2013-03-15,-0.8969
2013-03-18,1.2006999999999999
2013-03-19,-0.6552
2013-03-20,-0.2852
2013-03-21,0.3218
2013-03-22,1.5681
2013-03-25,-0.193
2013-03-26,-0.9492
2013-03-27,0.0177
2013-03-28,2.2001
2013-04-01,-0.9028
2013-04-02,0.1577
2013-04-03,-1.7842
2013-04-04,-0.3028
2013-04-05,1.2683
2013-04-08,0.6174
2013-04-09,0.0351
2013-04-10,0.4732
2013-04-11,-0.3663
2013-04-12,-0.5777
2013-04-15,-2.6061
2013-04-16,1.9707
2013-04-17,-0.9397
2013-04-18,-0.8412
2013-04-19,1.3718
2013-04-22,1.193
2013-04-23,-0.8798
2013-04-24,-0.5858
2013-04-25,1.25
2013-04-26,-0.5115
2013-04-29,2.7655
2013-04-30,3.9676
2013-05-01,-0.8628
2013-05-02,1.2551999999999999
2013-05-03,0.3471
2013-05-06,-1.7625
2013-05-07,-0.0168
2013-05-08,1.677
2013-05-09,-0.1155
2013-05-10,0.0
2013-05-13,0.677
2013-05-14,1.5253
2013-05-15,1.0178
2013-05-16,-1.1834
2013-05-17,-0.4693
2013-05-20,-2.5854
2013-05-21,0.0668
2013-05-22,-1.6846999999999999
2013-05-23,0.8144
2013-05-24,0.0337
2013-05-28,-0.286
2013-05-29,-0.8773
2013-05-30,0.3745
2013-05-31,-0.7461
2013-06-03,0.5126
2013-06-04,0.357
2013-06-05,-0.7283
2013-06-06,0.5119
2013-06-07,1.7824
2013-06-10,0.1835
2013-06-11,-0.9489
2013-06-12,-0.9412
2013-06-13,0.8823
2013-06-14,0.2018
2013-06-17,2.2826
2013-06-18,-0.4266
2013-06-19,0.0659
2013-06-20,-2.915
2013-06-21,-1.5946
2013-06-24,-0.7585
2013-06-25,0.0174
2013-06-26,0.0521
2013-06-27,1.9615
2013-06-28,0.8682
2013-07-01,0.6245
2013-07-02,0.0671
2013-07-03,0.8046
2013-07-05,2.1949
2013-07-08,0.0976
2013-07-09,-0.0293
2013-07-10,0.2406
2013-07-11,1.3788
2013-07-12,0.256
2013-07-15,-0.0319
2013-07-16,-0.7184
2013-07-17,-1.4633
2013-07-18,0.6038
2013-07-19,0.3406
2013-07-22,-0.2263
2013-07-23,-0.1458
2013-07-24,-1.5739
2013-07-25,-1.6320000000000001
2013-07-26,0.7039
2013-07-29,-0.8654
2013-07-30,-1.5948
2013-07-31,0.5971
2013-08-01,1.3905
2013-08-02,1.2544
2013-08-05,-1.8996
2013-08-06,0.2694
2013-08-07,0.5542
2013-08-08,0.8684
2013-08-09,0.6623
2013-08-12,-1.0197
2013-08-13,-0.6647
2013-08-14,-2.0743
2013-08-15,-1.4349
2013-08-16,-0.7452
2013-08-19,-0.6461
2013-08-20,2.6714
2013-08-21,0.3252
2013-08-22,0.7848
2013-08-23,0.3386
2013-08-26,0.2025
2013-08-27,-1.869
2013-08-28,-1.0124
2013-08-29,0.884
2013-08-30,0.0
2013-09-03,0.0859
2013-09-04,-0.412
2013-09-05,-3.5166
2013-09-06,-0.3931
2013-09-09,0.2332
2013-09-10,-2.1832
2013-09-11,0.7867
2013-09-12,1.6337000000000002
2013-09-13,-0.0179
2013-09-16,-0.1072
2013-09-17,1.3948
2013-09-18,0.3175
2013-09-19,-0.6153
2013-09-20,0.0708
2013-09-23,-0.5303
2013-09-24,0.3021
2013-09-25,1.8958
2013-09-26,1.3563
2013-09-27,0.4632
2013-09-30,-0.8367
2013-10-01,1.2570999999999999
2013-10-02,0.1701
2013-10-03,-0.8489
2013-10-04,0.8904
2013-10-07,-2.2743
2013-10-08,-1.1289
2013-10-09,-0.931
2013-10-10,0.9504
2013-10-11,1.0608
2013-10-14,0.3128
2013-10-15,-0.8316
2013-10-16,0.4018
2013-10-17,0.6612
2013-10-18,0.0346
2013-10-21,0.743
2013-10-22,2.2127
2013-10-23,1.8292000000000002
2013-10-24,0.0824
2013-10-25,0.9221
2013-10-28,-0.9137
2013-10-29,0.8398
2013-10-30,-0.9634
2013-10-31,-0.2143
2013-11-01,-3.4204
2013-11-04,-1.7964
2013-11-05,0.6794
2013-11-06,-1.367
2013-11-07,-2.7018
2013-11-08,0.5409
2013-11-11,0.8967
2013-11-12,-0.7643
2013-11-13,1.7912
2013-11-14,0.1584
2013-11-15,-0.0176
2013-11-18,-1.23
2013-11-19,-0.338
2013-11-20,-0.4106
2013-11-21,0.3406
2013-11-22,-0.1965
2013-11-25,-0.7875
2013-11-26,0.5773
2013-11-27,0.9865
2013-11-29,0.1066
2013-12-02,-0.8694
2013-12-03,0.1969
2013-12-04,-0.4466
2013-12-05,0.6639
2013-12-06,0.2674
2013-12-09,1.2444
2013-12-10,-1.5452
2013-12-11,-1.623
2013-12-12,-1.5591
2013-12-13,1.1234
2013-12-16,-0.2003
2013-12-17,0.2372
2013-12-18,-0.0546
2013-12-19,0.2368
2013-12-20,0.8177
2013-12-23,0.1983
2013-12-24,0.5936
2013-12-26,1.3948
2013-12-27,0.1587
2013-12-30,1.708
2013-12-31,-0.3116
2014-01-02,-0.191
2014-01-03,0.5916
2014-01-06,-0.2076
2014-01-07,-1.0054
2014-01-08,-0.6479
2014-01-09,-0.1234
2014-01-10,0.3706
2014-01-13,-0.4044
2014-01-14,0.5649
2014-01-15,-0.158
2014-01-16,-0.0176
2014-01-17,-0.7209
2014-01-21,-0.1948
2014-01-22,-0.3549
2014-01-23,0.1425
2014-01-24,-0.2668
2014-01-27,-0.2496
2014-01-28,1.2692
2014-01-29,-0.2648
2014-01-30,3.2566
2014-01-31,-0.5314
2014-02-03,-0.965
2014-02-04,-0.8874
2014-02-05,0.5267
2014-02-06,2.2702999999999998
2014-02-07,-1.998
2014-02-10,2.4743
2014-02-11,0.5101
2014-02-12,0.0
2014-02-13,0.3553
2014-02-14,0.8092
2014-02-18,-0.6187
2014-02-19,-0.1683
2014-02-20,-1.6855
2014-02-21,0.3086
2014-02-24,0.0855
2014-02-25,0.4269
2014-02-26,0.153
2014-02-27,-0.2716
2014-02-28,-2.9452
2014-03-03,1.0524
2014-03-04,-1.3366
2014-03-05,-0.9676
2014-03-06,3.0201
2014-03-07,-0.4656
2014-03-10,-0.2945
2014-03-11,0.1216
2014-03-12,0.1562
2014-03-13,-0.3985
2014-03-14,0.8873
2014-03-17,0.1552
2014-03-18,1.1708
2014-03-19,0.5446
2014-03-20,-0.5586
2014-03-21,-0.6979
2014-03-24,-0.4114
2014-03-25,-1.9621
2014-03-26,-1.4747
2014-03-27,-1.3008
2014-03-28,2.3830999999999998
2014-03-31,0.1234
2014-04-01,0.7749
2014-04-02,-1.7302
2014-04-03,1.7962
2014-04-04,0.3494
2014-04-07,-3.9519
2014-04-08,1.9213
2014-04-09,-0.3379
2014-04-10,-1.6952
2014-04-11,-1.9060000000000001
2014-04-14,0.8697
2014-04-15,0.6237
2014-04-16,0.7293
2014-04-17,0.3439
2014-04-21,-0.8297
2014-04-22,0.8912
2014-04-23,-0.1983
2014-04-24,0.56
2014-04-25,-0.2694
2014-04-28,-0.4143
2014-04-29,-1.1756
2014-04-30,-0.0732
2014-05-01,0.8883
2014-05-02,-6.5626
2014-05-05,-1.7292
2014-05-06,-2.0364
2014-05-07,-1.776
2014-05-08,1.089
2014-05-09,1.0772
2014-05-12,0.5429
2014-05-13,-0.36
2014-05-14,-0.2409
2014-05-15,0.2414
2014-05-16,0.7025
2014-05-19,1.3155000000000001
2014-05-20,0.4525
2014-05-21,0.2938
2014-05-22,0.0391
2014-05-23,0.9955
2014-05-27,1.3143
2014-05-28,0.1145
2014-05-29,1.1814
2014-05-30,3.2957
2014-06-02,0.7657
2014-06-03,1.2846
2014-06-04,0.393
2014-06-05,0.4448
2014-06-06,1.5412
2014-06-09,0.6106
2014-06-10,-1.0577
2014-06-11,0.4732
2014-06-12,0.471
2014-06-13,0.3125
2014-06-16,3.2191
2014-06-17,-0.285
2014-06-18,-0.3027
2014-06-19,1.0288
2014-06-20,-0.3506
2014-06-23,1.1895
