ticker,MTD US Equity
2000-05-22,-1.4311
2000-05-23,3.0853
2000-05-24,5.1056
2000-05-25,3.3501
2000-05-26,-4.0519
2000-05-30,3.8851
2000-05-31,1.9512
2000-06-01,1.9139
2000-06-02,1.0955
2000-06-05,-1.548
2000-06-06,1.4151
2000-06-07,1.7054
2000-06-08,2.5915
2000-06-09,-0.5944
2000-06-12,1.1958
2000-06-13,3.8405
2000-06-14,-10.526299999999999
2000-06-15,-1.9078
2000-06-16,-3.4036
2000-06-19,-2.1812
2000-06-20,2.916
2000-06-21,1.1667
2000-06-22,0.659
2000-06-23,-1.3093
2000-06-26,4.9751
2000-06-27,-0.158
2000-06-28,1.2658
2000-06-29,-1.0937999999999999
2000-06-30,1.1453
2000-07-03,-3.0066
2000-07-05,-2.7375
2000-07-06,3.4768
2000-07-07,2.08
2000-07-10,2.6646
2000-07-11,2.7481
2000-07-12,2.9718
2000-07-13,-1.7316
2000-07-14,-0.7342
2000-07-17,-1.7751000000000001
2000-07-18,-1.8072
2000-07-19,-3.681
2000-07-20,4.4586
2000-07-21,0.9146
2000-07-24,0.3021
2000-07-25,-1.3554
2000-07-26,0.6107
2000-07-27,-4.0971
2000-07-28,-0.9494
2000-07-31,3.5144
2000-08-01,-0.3086
2000-08-02,1.548
2000-08-03,0.3049
2000-08-04,6.383
2000-08-07,-2.2857
2000-08-08,-1.0234
2000-08-09,1.6248
2000-08-10,0.5814
2000-08-11,5.4913
2000-08-14,-0.137
2000-08-15,0.5487
2000-08-16,-0.8186
2000-08-17,0.8253
2000-08-18,-2.1828
2000-08-21,0.1395
2000-08-22,3.7603999999999997
2000-08-23,-3.0872
2000-08-24,2.6316
2000-08-25,-0.6748
2000-08-28,0.2717
2000-08-29,1.7614999999999998
2000-08-30,-2.7963
2000-08-31,3.6986
2000-09-01,2.2457
2000-09-05,-3.23
2000-09-06,-2.0027
2000-09-07,1.4986
2000-09-08,-1.6107
2000-09-11,2.1828
2000-09-12,-1.0681
2000-09-13,0.0
2000-09-14,-0.9447
2000-09-15,-1.2262
2000-09-18,-0.1379
2000-09-19,1.5192999999999999
2000-09-20,0.8163
2000-09-21,-0.4049
2000-09-22,0.0
2000-09-25,-1.2195
2000-09-26,-2.0576
2000-09-27,-2.1008
2000-09-28,2.289
2000-09-29,-1.5385
2000-10-02,-1.4205
2000-10-03,-1.4409
2000-10-04,0.8772
2000-10-05,-1.5941999999999998
2000-10-06,2.5037000000000003
2000-10-09,1.8678
2000-10-10,2.9619
2000-10-11,4.2466
2000-10-12,-7.0959
2000-10-13,-6.5064
2000-10-16,4.0847
2000-10-17,1.3081
2000-10-18,6.3128
2000-10-19,1.2146
2000-10-20,-4.8
2000-10-23,1.8207
2000-10-24,-1.5131000000000001
2000-10-25,-2.2346
2000-10-26,3.4286
2000-10-27,-2.4862
2000-10-30,6.6572
2000-10-31,-0.7968
2000-11-01,-0.6693
2000-11-02,2.2911
2000-11-03,5.5336
2000-11-06,-0.3745
2000-11-07,-0.6266
2000-11-08,-1.3871
2000-11-09,0.1279
2000-11-10,-3.1928
2000-11-13,-0.2639
2000-11-14,3.3069
2000-11-15,3.073
2000-11-16,-0.4969
2000-11-17,1.623
2000-11-20,-5.8968
2000-11-21,0.3916
2000-11-22,-0.9103
2000-11-24,4.9869
2000-11-27,0.125
2000-11-28,-2.8714
2000-11-29,-0.1285
2000-11-30,-3.3462
2000-12-01,-1.7309999999999999
2000-12-04,2.5745
2000-12-05,6.3408
2000-12-06,-2.6087
2000-12-07,-1.6582
2000-12-08,1.9455
2000-12-11,-3.6896
2000-12-12,-1.4531
2000-12-13,-0.8043
2000-12-14,-1.2162
2000-12-15,3.5568
2000-12-18,1.8494000000000002
2000-12-19,0.0
2000-12-20,0.1297
2000-12-21,0.5181
2000-12-22,1.8041
2000-12-26,3.2911
2000-12-27,5.8824
2000-12-28,3.0093
2000-12-29,-2.2472
2001-01-02,-4.3678
2001-01-03,1.8029
2001-01-04,-1.771
2001-01-05,0.601
2001-01-08,-2.9869
2001-01-09,-0.2463
2001-01-10,-0.2469
2001-01-11,5.0743
2001-01-12,-2.8269
2001-01-16,-3.5152
2001-01-17,-5.5276
2001-01-18,3.8564
2001-01-19,-0.2561
2001-01-22,0.6418
2001-01-23,2.551
2001-01-24,2.8607
2001-01-25,-0.7255
2001-01-26,0.0
2001-01-29,0.5603
2001-01-30,2.2093
2001-01-31,-1.7823
2001-02-01,2.4131
2001-02-02,-1.6965
2001-02-05,-1.3998
2001-02-06,-1.478
2001-02-07,-1.0265
2001-02-08,1.1169
2001-02-09,-2.5838
2001-02-12,-2.4093999999999998
2001-02-13,2.6971
2001-02-14,1.1111
2001-02-15,-0.1598
2001-02-16,-0.04
2001-02-20,-0.1001
2001-02-21,-1.8035999999999999
2001-02-22,-3.7551
2001-02-23,1.1874
2001-02-26,-5.0293
2001-02-27,-1.8094000000000001
2001-02-28,1.9775
2001-03-01,-0.2865
2001-03-02,2.0994
2001-03-05,3.2251
2001-03-06,0.1258
2001-03-07,-0.5236
2001-03-08,-0.8421
2001-03-09,-2.5265
2001-03-12,-4.8573
2001-03-13,-2.4725
2001-03-14,1.8779
2001-03-15,2.8571
2001-03-16,-4.1443
2001-03-19,-1.0984
2001-03-20,-1.7013
2001-03-21,1.6106
2001-03-22,-10.1017
2001-03-23,5.5263
2001-03-26,0.5486
2001-03-27,0.9425
2001-03-28,1.4742
2001-03-29,0.9443
2001-03-30,-1.2713
2001-04-02,-2.8183
2001-04-03,0.95
2001-04-04,1.7583
2001-04-05,5.3784
2001-04-06,-2.9792
2001-04-09,3.3087
2001-04-10,-5.53
2001-04-11,-5.0
2001-04-12,-1.3094000000000001
2001-04-16,2.6015
2001-04-17,3.8286
2001-04-18,5.3968
2001-04-19,0.5561
2001-04-20,-1.9355
2001-04-23,-3.078
2001-04-24,0.0
2001-04-25,5.2121
2001-04-26,-0.2995
2001-04-27,0.0462
2001-04-30,2.2176
2001-05-01,-0.791
2001-05-02,2.9613
2001-05-03,0.0
2001-05-04,1.1062
2001-05-07,2.8446
2001-05-08,-1.4468
2001-05-09,0.5397
2001-05-10,-0.3221
2001-05-11,-1.8526
2001-05-14,0.3073
2001-05-15,-0.1094
2001-05-16,1.621
2001-05-17,2.1772
2001-05-18,5.4852
2001-05-21,1.7
2001-05-22,0.885
2001-05-23,-5.4581
2001-05-24,-0.5773
2001-05-25,0.5807
2001-05-29,-3.1959
2001-05-30,-5.6443
2001-05-31,1.3544
2001-06-01,2.8952999999999998
2001-06-04,3.4848
2001-06-05,-1.255
2001-06-06,-2.6266
2001-06-07,0.3263
2001-06-08,-2.4284
2001-06-11,0.0667
2001-06-12,-5.5519
2001-06-13,1.3873
2001-06-14,-2.1336
2001-06-15,0.4976
2001-06-18,-3.3718
2001-06-19,-3.3675
2001-06-20,3.7879
2001-06-21,2.2871
2001-06-22,1.8077999999999999
2001-06-25,0.0
2001-06-26,-2.4065
2001-06-27,2.6574
2001-06-28,0.8629
2001-06-29,0.0
2001-07-02,-0.948
2001-07-03,1.7974
2001-07-05,-0.0229
2001-07-06,-0.5275
2001-07-09,-0.0461
2001-07-10,1.4072
2001-07-11,-1.7743
2001-07-12,2.1075
2001-07-13,-1.7691
2001-07-16,0.6696
2001-07-17,1.9495
2001-07-18,-5.1068999999999996
2001-07-19,2.276
2001-07-20,-0.3245
2001-07-23,0.0
2001-07-24,-2.9302
2001-07-25,-1.701
2001-07-26,1.8767
2001-07-27,4.3062000000000005
2001-07-30,-2.0642
2001-07-31,-0.2342
2001-08-01,-0.493
2001-08-02,-2.076
2001-08-03,4.0713
2001-08-06,-0.3472
2001-08-07,0.3717
2001-08-08,0.2314
2001-08-09,0.4387
2001-08-10,0.0
2001-08-13,2.069
2001-08-14,0.2477
2001-08-15,0.0
2001-08-16,0.1123
2001-08-17,-0.3591
2001-08-20,0.0
2001-08-21,0.2703
2001-08-22,1.9542000000000002
2001-08-23,0.3305
2001-08-24,2.4154999999999998
2001-08-27,0.3431
2001-08-28,-1.8803
2001-08-29,0.0653
2001-08-30,-0.5005
2001-08-31,0.1094
2001-09-04,-0.0655
2001-09-05,-0.7215
2001-09-06,1.2993000000000001
2001-09-07,-3.7826
2001-09-10,-2.169
2001-09-17,-4.7344
2001-09-18,2.4242
2001-09-19,-7.6923
2001-09-20,-2.8205
2001-09-21,1.3193
2001-09-24,4.5573
2001-09-25,0.6974
2001-09-26,0.4699
2001-09-27,2.7819000000000003
2001-09-28,0.9341
2001-10-01,-0.3797
2001-10-02,-0.7861
2001-10-03,-2.7611
2001-10-04,1.9012
2001-10-05,-0.7512
2001-10-08,-1.6357
2001-10-09,0.0745
2001-10-10,6.3988
2001-10-11,3.7296
2001-10-12,1.0787
2001-10-15,-0.2001
2001-10-16,4.9231
2001-10-17,0.2548
2001-10-18,-2.5625
2001-10-19,-0.3912
2001-10-22,0.2618
2001-10-23,1.197
2001-10-24,1.9355
2001-10-25,-0.1477
2001-10-26,0.3592
2001-10-29,-1.8737
2001-10-30,-2.2742
2001-10-31,0.7903
2001-11-01,0.6317
2001-11-02,5.6494
2001-11-05,-1.1473
2001-11-06,-2.0104
2001-11-07,-0.5922
2001-11-08,-0.1915
2001-11-09,-1.9399
2001-11-12,1.9783
2001-11-13,-0.3411
2001-11-14,0.9626
2001-11-15,0.4873
2001-11-16,2.1295
2001-11-19,0.3922
2001-11-20,-0.0206
2001-11-21,-0.5348
2001-11-23,0.8065
2001-11-26,0.1436
2001-11-27,0.7784
2001-11-28,-0.8943
2001-11-29,1.0049
2001-11-30,0.0406
2001-12-03,-0.0406
2001-12-04,0.6294
2001-12-05,4.4189
2001-12-06,-2.4541
2001-12-07,-1.4857
2001-12-10,-1.1461999999999999
2001-12-11,0.2034
2001-12-12,-2.4361
2001-12-13,0.2913
2001-12-14,-0.332
2001-12-17,-0.0833
2001-12-18,4.1667
2001-12-19,-1.4
2001-12-20,1.3185
2001-12-21,0.1001
2001-12-24,0.54
2001-12-26,2.4468
2001-12-27,-1.3592
2001-12-28,0.689
2001-12-31,1.3685
2002-01-02,-1.6393
2002-01-03,-1.9607999999999999
2002-01-04,-0.8
2002-01-07,-2.6008
2002-01-08,1.8009
2002-01-09,-1.891
2002-01-10,1.4715
2002-01-11,-2.0221
2002-01-14,-1.084
2002-01-15,-4.3414
2002-01-16,-1.4981
2002-01-17,6.4639
2002-01-18,-3.2563
2002-01-22,-0.9772
2002-01-23,1.6886
2002-01-24,-0.3666
2002-01-25,-0.4329
2002-01-28,2.5652
2002-01-29,-0.3815
2002-01-30,0.5319
2002-01-31,-0.3175
2002-02-01,2.9724
2002-02-04,-3.0928
2002-02-05,-2.617
2002-02-06,-0.3496
2002-02-07,0.1973
2002-02-08,0.3501
2002-02-11,3.7942
2002-02-12,0.8824
2002-02-13,0.5831
2002-02-14,-0.9317
2002-02-15,0.0627
2002-02-19,-1.5246
2002-02-20,-0.106
2002-02-21,-0.7006
2002-02-22,-0.449
2002-02-25,0.4081
2002-02-26,2.2246
2002-02-27,-0.0418
2002-02-28,1.4235
2002-03-01,-6.0888
2002-03-04,-0.989
2002-03-05,0.8879
2002-03-06,-0.462
2002-03-07,0.0663
2002-03-08,0.3093
2002-03-11,-2.9949
2002-03-12,-1.3848
2002-03-13,1.7955999999999999
2002-03-14,-0.7689
2002-03-15,-0.6381
2002-03-18,0.6651
2002-03-19,0.4785
2002-03-20,-1.6327
2002-03-21,3.7114000000000003
2002-03-22,0.5557
2002-03-25,-1.061
2002-03-26,1.4298
2002-03-27,-1.1233
2002-03-28,0.8242
2002-04-01,0.6628
2002-04-02,-0.7902
2002-04-03,-1.7699
2002-04-04,0.9009
2002-04-05,-2.0982
2002-04-08,-3.1008
2002-04-09,-1.9765000000000001
2002-04-10,-0.9842
2002-04-11,-3.0303
2002-04-12,1.6
2002-04-15,-0.2707
2002-04-16,4.1204
2002-04-17,-2.1327
2002-04-18,-0.4843
2002-04-19,-2.5547
2002-04-22,-0.5743
2002-04-23,-0.5023
2002-04-24,2.2211
2002-04-25,-4.4938
2002-04-26,-0.1551
2002-04-29,0.492
2002-04-30,-0.9276
2002-05-01,-0.5982
2002-05-02,0.2355
2002-05-03,0.8092
2002-05-06,3.0036
2002-05-07,0.553
2002-05-08,1.0
2002-05-09,-1.5099
2002-05-10,-0.6032
2002-05-13,1.2389000000000001
2002-05-14,0.1748
2002-05-15,3.4655
2002-05-16,-1.3253
2002-05-17,0.2686
2002-05-20,1.1447
2002-05-21,1.8540999999999999
2002-05-22,-1.3475
2002-05-23,-0.6231
2002-05-24,-2.0738
2002-05-28,0.4679
2002-05-29,-0.098
2002-05-30,-0.8587
2002-05-31,0.5939
2002-06-03,-1.3284
2002-06-04,-0.3989
2002-06-05,-1.1514
2002-06-06,-1.3928
2002-06-07,-2.6708
2002-06-10,3.0343
2002-06-11,-3.201
2002-06-12,0.3968
2002-06-13,0.1581
2002-06-14,-0.2894
2002-06-17,4.723
2002-06-18,-0.3779
2002-06-19,1.4163000000000001
2002-06-20,-1.995
2002-06-21,-0.7888
2002-06-24,-2.257
2002-06-25,-0.2886
2002-06-26,-2.6316
2002-06-27,1.0811
2002-06-28,-1.4171
2002-07-01,-4.0955
2002-07-02,-3.8462
2002-07-03,1.4706000000000001
2002-07-05,1.1884000000000001
2002-07-08,-2.6067
2002-07-09,-0.8235
2002-07-10,-1.7793999999999999
2002-07-11,0.5133
2002-07-12,0.03
2002-07-15,-2.7027
2002-07-16,-0.8025
2002-07-17,-15.9925
2002-07-18,3.7407
2002-07-19,-4.2485
2002-07-22,-3.132
2002-07-23,0.6543
2002-07-24,2.1415
2002-07-25,-3.5193
2002-07-26,4.579
2002-07-29,6.679
2002-07-30,0.0
2002-07-31,-1.0435
2002-08-01,-0.703
2002-08-02,-1.9115
2002-08-05,-6.5319
2002-08-06,5.7143
2002-08-07,1.534
2002-08-08,6.259
2002-08-09,-0.4062
2002-08-12,1.5636
2002-08-13,-1.9076
2002-08-14,0.9894
2002-08-15,1.0135
2002-08-16,-0.1003
2002-08-19,0.4352
2002-08-20,-0.6667
2002-08-21,2.1812
2002-08-22,0.6568
2002-08-23,-2.8385
2002-08-26,2.2498
2002-08-27,0.9524
2002-08-28,-3.188
2002-08-29,0.9745
2002-08-30,-1.6306
2002-09-03,-4.8038
2002-09-04,1.3149
2002-09-05,-0.7366
2002-09-06,6.0424
2002-09-09,-0.6998
2002-09-10,2.0134
2002-09-11,0.0658
2002-09-12,-2.1696
2002-09-13,0.8065
2002-09-16,0.0667
2002-09-17,-1.3658000000000001
2002-09-18,-2.3641
2002-09-19,-0.588
2002-09-20,-0.8351
2002-09-23,-1.2281
2002-09-24,-1.5631
2002-09-25,-0.3248
2002-09-26,0.8327
2002-09-27,-4.2729
2002-09-30,-2.4756
2002-10-01,3.0769
2002-10-02,0.9328
2002-10-03,0.7394
2002-10-04,-1.3211
2002-10-07,-2.6404
2002-10-08,3.1322
2002-10-09,-0.1852
2002-10-10,0.5566
2002-10-11,2.9889
2002-10-14,3.368
2002-10-15,1.0745
2002-10-16,-2.2634
2002-10-17,1.5088
2002-10-18,0.5185
2002-10-21,-0.9629
2002-10-22,-1.3194
2002-10-23,2.7445
2002-10-24,-1.1985999999999999
2002-10-25,2.357
2002-10-28,1.6255
2002-10-29,-0.2333
2002-10-30,0.4342
2002-10-31,-0.3991
2002-11-01,7.3122
2002-11-04,4.2937
2002-11-05,-0.2387
2002-11-06,1.2261
2002-11-07,-1.8316
2002-11-08,2.8589
2002-11-11,-4.4178
2002-11-12,2.816
2002-11-13,1.1908
2002-11-14,0.1471
2002-11-15,-0.1175
2002-11-18,0.2941
2002-11-19,0.1173
2002-11-20,2.1383
2002-11-21,1.7494
2002-11-22,1.6911
2002-11-25,2.1619
2002-11-26,-2.3603
2002-11-27,0.5001
2002-11-29,1.0506
2002-12-02,-1.3679999999999999
2002-12-03,-3.8834999999999997
2002-12-04,-2.5685000000000002
2002-12-05,-0.2962
2002-12-06,0.0891
2002-12-09,-3.6806
2002-12-10,0.6163
2002-12-11,2.2971
2002-12-12,-1.8263
2002-12-13,-2.3483
2002-12-16,2.8106999999999998
2002-12-17,-1.2758
2002-12-18,-0.8615
2002-12-19,1.1794
2002-12-20,2.1471999999999998
2002-12-23,-0.8108
2002-12-24,-0.0908
2002-12-26,1.5152
2002-12-27,-2.8955
2002-12-30,-1.2296
2002-12-31,-0.2179
2003-01-02,1.8403
2003-01-03,1.9908000000000001
2003-01-06,-0.2402
2003-01-07,0.301
2003-01-08,-2.8510999999999997
2003-01-09,2.2552
2003-01-10,1.9637
2003-01-13,1.0963
2003-01-14,-1.6705999999999999
2003-01-15,-2.8316
2003-01-16,-0.7669
2003-01-17,-1.391
2003-01-21,-0.0313
2003-01-22,-2.4773
2003-01-23,1.254
2003-01-24,-1.7147999999999999
2003-01-27,0.2262
2003-01-28,1.0638
2003-01-29,-0.8293
2003-01-30,-1.962
2003-01-31,0.0
2003-02-03,0.689
2003-02-04,-0.8798
2003-02-05,0.6903
2003-02-06,-2.1548
2003-02-07,-0.2002
2003-02-10,-0.5349
2003-02-11,-1.0084
2003-02-12,-1.3582
2003-02-13,0.895
2003-02-14,-0.0341
2003-02-18,0.7167
2003-02-19,-0.9488
2003-02-20,-0.7869
2003-02-21,1.8276
2003-02-24,-1.7948
2003-02-25,-0.3448
2003-02-26,0.8651
2003-02-27,1.0292
2003-02-28,1.3921999999999999
2003-03-03,-1.2726
2003-03-04,-0.9498
2003-03-05,0.2055
2003-03-06,0.9911
2003-03-07,0.3384
2003-03-10,0.1012
2003-03-11,-1.4151
2003-03-12,-0.2051
2003-03-13,2.5685000000000002
2003-03-14,-0.5008
2003-03-17,3.1879
2003-03-18,0.1626
2003-03-19,-0.0325
2003-03-20,-0.2923
2003-03-21,2.6059
2003-03-24,-1.2063
2003-03-25,-1.8959000000000001
2003-03-26,-0.2293
2003-03-27,-1.7072
2003-03-28,0.2672
2003-03-31,-0.7662
2003-04-01,0.1007
2003-04-02,2.2803
2003-04-03,1.3115
2003-04-04,-2.2654
2003-04-07,2.7483
2003-04-08,-0.0967
2003-04-09,3.5161
2003-04-10,1.9009
2003-04-11,0.7645
2003-04-14,-0.2731
2003-04-15,1.9172
2003-04-16,0.9256
2003-04-17,1.1538
2003-04-21,0.4095
2003-04-22,0.3204
2003-04-23,-0.4355
2003-04-24,-0.9915
2003-04-25,-2.3564
2003-04-28,2.8054
2003-04-29,3.1984
2003-04-30,0.9383
2003-05-01,0.2535
2003-05-02,0.6182
2003-05-05,-0.1117
2003-05-06,0.1957
2003-05-07,-1.1161
2003-05-08,-0.6772
2003-05-09,-0.1989
2003-05-12,0.4839
2003-05-13,0.8499
2003-05-14,-0.4213
2003-05-15,1.1848
2003-05-16,-1.0315
2003-05-19,-0.8451
2003-05-20,0.483
2003-05-21,0.3675
2003-05-22,1.5775000000000001
2003-05-23,-0.3328
2003-05-27,0.3061
2003-05-28,-0.3606
2003-05-29,-0.3619
2003-05-30,0.1118
2003-06-02,1.5629
2003-06-03,1.0168
2003-06-04,1.0609
2003-06-05,1.0767
2003-06-06,-0.3995
2003-06-09,-2.5667999999999997
2003-06-10,-0.5488
2003-06-11,0.9106
2003-06-12,0.3828
2003-06-13,-0.2996
2003-06-16,0.7377
2003-06-17,1.9257
2003-06-18,1.1176
2003-06-19,-0.8947
2003-06-20,0.6107
2003-06-23,-2.3753
2003-06-24,-1.0543
2003-06-25,0.6831
2003-06-26,1.8996
2003-06-27,-1.5712000000000002
2003-06-30,-0.8387
2003-07-01,0.0
2003-07-02,0.9004
2003-07-03,-0.0541
2003-07-07,1.5963
2003-07-08,1.0652
2003-07-09,1.3175
2003-07-10,-0.9363
2003-07-11,-1.1027
2003-07-14,-1.0884
2003-07-15,0.5099
2003-07-16,-0.4806
2003-07-17,-0.4025
2003-07-18,0.5388
2003-07-21,-0.9914
2003-07-22,0.5954
2003-07-23,0.1076
2003-07-24,3.0637
2003-07-25,-8.213799999999999
2003-07-28,1.1364
2003-07-29,-1.264
2003-07-30,-0.3129
2003-07-31,-0.3995
2003-08-01,0.0
2003-08-04,0.2292
2003-08-05,-0.8005
2003-08-06,-0.2882
2003-08-07,0.4335
2003-08-08,-0.0576
2003-08-11,2.0443
2003-08-12,1.1569
2003-08-13,1.0042
2003-08-14,0.6904
2003-08-15,0.0
2003-08-18,0.3291
2003-08-19,1.0935
2003-08-20,1.6766
2003-08-21,0.9309
2003-08-22,1.9763
2003-08-25,-1.0336
2003-08-26,-0.9399
2003-08-27,-1.0016
2003-08-28,1.1182
2003-08-29,1.3955
2003-09-02,0.4934
2003-09-03,0.3359
2003-09-04,0.2833
2003-09-05,1.6949
2003-09-08,0.2525
2003-09-09,0.1259
2003-09-10,-1.434
2003-09-11,0.1787
2003-09-12,-0.7643
2003-09-15,-1.1553
2003-09-16,-0.0779
2003-09-17,-0.5979
2003-09-18,-0.6015
2003-09-19,-0.2105
2003-09-22,-1.1337
2003-09-23,-1.8667
2003-09-24,1.0598
2003-09-25,-1.2638
2003-09-26,-1.0621
2003-09-29,0.3303
2003-09-30,-1.3717
2003-10-01,1.1127
2003-10-02,-0.6878
2003-10-03,1.1634
2003-10-06,0.2191
2003-10-07,2.2404
2003-10-08,0.0802
2003-10-09,-1.3885
2003-10-10,1.9767000000000001
2003-10-13,-0.1328
2003-10-14,1.5953
2003-10-15,0.8898
2003-10-16,0.0259
2003-10-17,-2.6971
2003-10-20,1.6791
2003-10-21,-2.6212
2003-10-22,-0.7268
2003-10-23,-2.2234
2003-10-24,0.8874
2003-10-27,1.017
2003-10-28,3.4013999999999998
2003-10-29,0.2895
2003-10-30,-1.1546
2003-10-31,1.7786
2003-11-03,0.626
2003-11-04,1.4515
2003-11-05,-0.7409
2003-11-06,1.6987999999999999
2003-11-07,2.5057
2003-11-10,-0.7407
2003-11-11,-0.2239
2003-11-12,0.5984
2003-11-13,1.5366
2003-11-14,-2.4896
2003-11-17,-0.6508
2003-11-18,-0.4031
2003-11-19,-0.0506
2003-11-20,-0.0759
2003-11-21,-0.7092
2003-11-24,1.9133
2003-11-25,-0.3755
2003-11-26,0.1005
2003-11-28,-1.5562
2003-12-01,1.0964
2003-12-02,-0.4035
2003-12-03,0.076
2003-12-04,-0.1771
2003-12-05,-0.1014
2003-12-08,0.3806
2003-12-09,-0.632
2003-12-10,-0.7886
2003-12-11,2.0
2003-12-12,-0.7793
2003-12-15,2.8629
2003-12-16,-1.4778
2003-12-17,0.0
2003-12-18,1.325
2003-12-19,4.6879
2003-12-22,0.707
2003-12-23,-0.8191
2003-12-24,-0.5427
2003-12-26,-0.0949
2003-12-29,0.5462
2003-12-30,-0.0945
2003-12-31,-0.2128
2004-01-02,-0.3791
2004-01-05,1.4269
2004-01-06,1.1723
2004-01-07,0.2781
2004-01-08,3.6052999999999997
2004-01-09,0.513
2004-01-12,-1.5756999999999999
2004-01-13,-1.1274
2004-01-14,0.5701
2004-01-15,0.4535
2004-01-16,2.1896
2004-01-20,-0.6185
2004-01-21,0.0222
2004-01-22,0.0
2004-01-23,0.1778
2004-01-26,0.3993
2004-01-27,0.5745
2004-01-28,0.4174
2004-01-29,-0.4157
2004-01-30,0.6151
2004-02-02,0.131
2004-02-03,1.3083
2004-02-04,-2.0663
2004-02-05,-0.044
2004-02-06,-3.6939
2004-02-09,-1.6438000000000001
2004-02-10,0.6267
2004-02-11,0.9227
2004-02-12,0.2971
2004-02-13,-0.1823
2004-02-17,0.0
2004-02-18,-0.7991
2004-02-19,-0.5754
2004-02-20,-1.4815
2004-02-23,-0.7754
2004-02-24,1.6576
2004-02-25,-1.2346
2004-02-26,0.4717
2004-02-27,3.2864
2004-03-01,0.1136
2004-03-02,0.0
2004-03-03,-1.0443
2004-03-04,-0.6194
2004-03-05,0.2078
2004-03-08,-1.5204
2004-03-09,-4.8655
2004-03-10,1.7703
2004-03-11,-0.2174
2004-03-12,1.7433
2004-03-15,-1.1185
2004-03-16,0.1203
2004-03-17,1.6827
2004-03-18,0.4728
2004-03-19,0.6824
2004-03-22,-2.4305
2004-03-23,0.5988
2004-03-24,0.0
2004-03-25,1.8094999999999999
2004-03-26,0.6782
2004-03-29,1.4634
2004-03-30,0.7326
2004-03-31,0.9091
2004-04-01,0.0676
2004-04-02,0.8328
2004-04-05,0.0
2004-04-06,0.2902
2004-04-07,0.0
2004-04-08,0.1113
2004-04-12,0.0222
2004-04-13,-1.4224999999999999
2004-04-14,-0.2029
2004-04-15,-1.2652999999999999
2004-04-16,1.1213
2004-04-19,0.5431
2004-04-20,-1.0804
2004-04-21,2.1615
2004-04-22,1.8263
2004-04-23,0.4156
2004-04-26,-1.002
2004-04-27,-0.9681
2004-04-28,-1.4886
2004-04-29,0.3608
2004-04-30,0.7191
2004-05-03,0.3124
2004-05-04,-0.0222
2004-05-05,-0.0445
2004-05-06,-0.8012
2004-05-07,-0.1571
2004-05-10,-0.7191
2004-05-11,1.4033
2004-05-12,0.558
2004-05-13,0.444
2004-05-14,-0.5525
2004-05-17,-0.7778
2004-05-18,-0.112
2004-05-19,0.4484
2004-05-20,-0.2232
2004-05-21,0.4474
2004-05-24,1.069
2004-05-25,0.1543
2004-05-26,-0.154
2004-05-27,0.9255
