ticker,SAML US Equity
2018-05-10,1.0929
2018-05-11,-8.1081
2018-05-14,-2.3529
2018-05-15,-6.6265
2018-05-16,-9.6774
2018-05-17,-7.1429
2018-05-18,20.7692
2018-05-21,8.2803
2018-05-22,-11.7647
2018-05-23,6.6667
2018-05-24,-6.375
2018-05-25,-5.2069
2018-05-29,-15.493
2018-05-30,-5.8333
2018-05-31,11.5044
2018-06-01,-4.7619
2018-06-04,16.6667
2018-06-05,11.4286
2018-06-06,-32.6923
2018-06-07,-3.8095
2018-06-08,-15.8416
2018-06-11,-17.647100000000002
2018-06-12,2.8571
2018-06-13,0.0
2018-06-14,-2.7778
2018-06-15,-12.857099999999999
2018-06-18,63.9344
2018-06-19,-23.0
2018-06-20,-19.4805
2018-06-21,9.6774
2018-06-22,-14.7059
2018-06-25,33.7931
2018-06-26,3.0928
2018-06-27,-27.5
2018-06-28,-5.1724
2018-06-29,36.3636
2018-07-02,0.0
2018-07-05,-1.3333
2018-07-06,-21.6216
2018-07-09,3.4483
2018-07-10,16.6667
2018-07-11,-13.5714
2018-07-12,-14.0496
2018-07-13,0.0
2018-07-16,15.3846
2018-07-17,-7.5
2018-07-18,19.8198
2018-07-19,-18.797
2018-07-20,0.0
2018-07-23,1.8519
2018-07-24,-10.5455
2018-07-25,35.1626
2018-07-26,-21.8045
2018-07-27,-3.8462
2018-07-30,0.0
2018-07-31,10.0
2018-08-01,7.2727
2018-08-02,-5.0847
2018-08-03,-1.7856999999999998
2018-08-06,-9.0909
2018-08-07,-14.4
2018-08-08,5.1402
2018-08-09,8.8889
2018-08-10,-10.2041
2018-08-14,0.0
2018-08-15,18.1818
2018-08-17,-19.2308
2018-08-20,-2.3810000000000002
2018-08-21,-2.439
2018-08-22,0.0
2018-08-23,5.0
2018-08-24,-1.6667
2018-08-27,-0.7264
2018-08-28,0.0
2018-08-29,0.0
2018-08-30,0.0
2018-08-31,2.6829
2018-09-04,-7.3634
2018-09-06,-5.1282
2018-09-07,-18.9189
2018-09-10,26.6667
2018-09-12,-21.0526
2018-09-13,6.6667
2018-09-14,-5.625
2018-09-17,-0.6623
2018-09-19,-3.3333
2018-09-21,0.0
2018-09-24,6.8966
2018-09-25,77.4194
2018-09-26,-3.6364
2018-09-27,-15.0943
2018-09-28,-6.6667
2018-10-01,-11.9048
2018-10-02,0.0
2018-10-03,21.6216
2018-10-05,-2.2222
2018-10-08,2.2727
2018-10-09,6.6667
2018-10-10,-2.0833
2018-10-11,27.6596
2018-10-12,6.6667
2018-10-15,17.1875
2018-10-16,9.3333
2018-10-17,-20.7317
2018-10-18,12.3077
2018-10-19,-5.4795
2018-10-22,1.4493
2018-10-23,-2.8571
2018-10-24,0.0
2018-10-25,1.4706000000000001
2018-10-26,-34.7826
2018-10-29,64.4444
2018-10-30,21.7568
2018-10-31,27.636
2018-11-01,-21.8261
2018-11-02,-24.3604
2018-11-05,27.9412
2018-11-06,-13.2184
2018-11-07,5.8278
2018-11-08,-17.3967
2018-11-09,19.5455
2018-11-12,-3.6755
2018-11-13,18.4211
2018-11-14,-10.0
2018-11-15,-10.4938
2018-11-16,-29.7931
2018-11-19,23.772100000000002
2018-11-20,1.5873
2018-11-23,-3.2813
2018-11-26,-6.3004999999999995
2018-11-28,-10.8621
2018-11-29,-14.8936
2018-11-30,4.5455
2018-12-03,-2.1739
2018-12-04,-28.8889
2018-12-06,-6.25
2018-12-07,16.6667
2018-12-10,8.5714
2018-12-11,-21.0526
2018-12-12,-23.3333
2018-12-13,12.1739
2018-12-14,-10.8527
2018-12-17,4.3478
2018-12-18,-4.1667
2018-12-19,-4.7826
2018-12-20,-22.3744
2018-12-21,15.2941
2018-12-26,2.0408
2018-12-27,-7.5
2018-12-28,5.4054
2018-12-31,2.5641
2019-01-02,0.0
2019-01-07,-20.0
2019-01-08,12.5
2019-01-09,-8.3333
2019-01-10,9.0909
2019-01-11,33.3333
2019-01-14,-8.3333
2019-01-15,0.0
2019-01-16,-9.0909
2019-01-17,0.5
2019-01-18,9.4527
2019-01-22,-18.1818
2019-01-23,-5.5556
2019-01-24,-12.9412
2019-01-25,14.8649
2019-01-28,-11.7647
2019-01-29,3.3333
2019-01-30,3.2258
2019-01-31,12.5
2019-02-01,-0.5556
2019-02-04,-16.2011
2019-02-05,0.0
2019-02-06,-20.0
2019-02-07,16.6667
2019-02-08,7.1429
2019-02-13,-13.3333
2019-02-14,53.8462
2019-02-15,-1.5
2019-02-19,-28.934
2019-02-20,0.0
2019-02-22,40.7143
2019-02-25,-3.5533
2019-02-26,-27.8947
2019-02-27,38.6861
2019-03-01,-15.7895
2019-03-04,18.75
2019-03-05,0.0
2019-03-06,0.0
2019-03-07,-5.2632
2019-03-08,-16.6667
2019-03-11,13.3333
2019-03-12,0.0
2019-03-13,-11.1765
2019-03-14,12.5828
2019-03-18,-11.7647
2019-03-19,13.3333
2019-03-20,-11.7647
2019-03-21,0.0
2019-03-22,10.0
2019-03-25,3.0303
2019-03-26,-11.7647
2019-03-27,0.0
2019-03-28,0.6667
2019-04-01,45.6954
2019-04-02,-18.1818
2019-04-03,88.8889
2019-04-04,2.9412000000000003
2019-04-05,-31.4286
2019-04-08,-11.4583
2019-04-09,-24.7059
2019-04-10,12.5
2019-04-11,-11.1111
2019-04-12,13.4375
2019-04-15,0.2755
2019-04-16,-1.0989
2019-04-17,5.5556
2019-04-18,-15.7895
2019-04-22,6.25
2019-04-23,-5.8824
2019-04-25,6.25
2019-04-26,-5.8824
2019-04-29,-12.5
2019-04-30,664.2857
2019-05-01,-6.5421
2019-05-02,-28.0
2019-05-03,46.0417
2019-05-06,41.7023
2019-05-07,-8.9933
2019-05-08,-11.5044
2019-05-09,-19.1667
2019-05-10,157.732
2019-05-13,-32.0
2019-05-14,4.7059
2019-05-15,-10.1124
2019-05-16,-6.875
2019-05-17,-10.0671
2019-05-20,-16.4179
2019-05-21,4.4643
2019-05-22,-34.188
2019-05-23,9.0909
2019-05-24,-25.0
2019-05-28,9.5238
2019-05-29,-7.2464
2019-05-30,57.8125
2019-05-31,-16.8317
2019-06-03,10.0
2019-06-04,-2.5974
2019-06-05,-3.3333
2019-06-06,-25.2874
2019-06-07,0.0
2019-06-10,-10.7692
2019-06-11,-13.7931
2019-06-12,32.0
2019-06-13,-1.5152
2019-06-14,9.2308
2019-06-17,-4.2254
2019-06-18,-11.7647
2019-06-19,3.3333
2019-06-20,-3.2258
2019-06-21,-1.6667
2019-06-24,-12.7119
2019-06-25,6.7961
2019-06-26,3.6364
2019-06-27,-3.5088
2019-06-28,7.2727
2019-07-01,33.8983
2019-07-02,-1.2658
2019-07-03,-7.6923
2019-07-05,-2.7778
2019-07-08,-1.4285999999999999
2019-07-09,1.4493
2019-07-10,-1.5714000000000001
2019-07-11,-13.280100000000001
2019-07-12,-4.6025
2019-07-15,10.526299999999999
2019-07-16,25.3968
2019-07-17,-3.7975
2019-07-18,-5.2632
2019-07-19,-16.6667
2019-07-22,16.6667
2019-07-23,-15.7143
2019-07-24,-6.7797
2019-07-25,14.5455
2019-07-26,-0.7937
2019-07-29,-5.6
2019-07-30,-6.7797
2019-07-31,25.4545
2019-08-01,0.0
2019-08-05,-17.3913
2019-08-06,14.0351
2019-08-07,-22.0
2019-08-08,-1.3807
2019-08-09,0.0
2019-08-12,0.7
2019-08-13,-18.57
2019-08-14,17.0732
2019-08-16,-2.0833
2019-08-19,-8.5106
2019-08-20,2.3256
2019-08-21,4.5455
2019-08-22,47.8261
2019-08-23,-27.9412
2019-08-26,-10.2041
2019-08-27,-6.3636
2019-08-28,31.068
2019-08-29,-25.9259
2019-08-30,-5.0
2019-09-03,15.7895
2019-09-04,-9.0909
2019-09-05,0.0
2019-09-06,-5.0
2019-09-09,-5.2632
2019-09-10,0.0
2019-09-11,-16.6667
2019-09-12,0.0
2019-09-13,-20.0
2019-09-16,62.5
2019-09-17,-19.2308
2019-09-18,-11.1111
2019-09-19,-5.3571
2019-09-20,39.6226
2019-09-23,-8.1081
2019-09-24,5.8824
2019-09-26,-16.6667
2019-09-27,0.0
2019-09-30,0.0
2019-10-01,-16.6667
2019-10-02,20.0
2019-10-03,-3.3333
2019-10-04,24.1379
2019-10-07,100.0
2019-10-08,-22.2222
2019-10-09,-1.7856999999999998
2019-10-10,0.0
2019-10-11,16.3636
2019-10-14,-23.4375
2019-10-15,18.3673
2019-10-16,24.1379
2019-10-17,23.9583
2019-10-18,40.056
2019-10-21,-20.0
2019-10-22,-20.0
2019-10-23,0.0
2019-10-24,7.5
2019-10-25,-12.5581
2019-10-28,5.0532
2019-10-29,0.0
2019-10-30,1.2658
2019-10-31,-1.25
2019-11-01,-2.5316
2019-11-04,-3.8961
2019-11-05,21.6216
2019-11-06,12.2222
2019-11-07,8.9109
2019-11-08,58.1818
2019-11-11,101.1494
2019-11-12,-39.5714
2019-11-13,-34.7518
2019-11-14,7.2464
2019-11-15,-6.9257
2019-11-18,-31.7604
2019-11-19,-4.2553
2019-11-20,12.2222
2019-11-21,-5.9406
2019-11-22,0.0
2019-11-25,23.1579
2019-11-26,-13.6752
2019-11-27,-0.9901
2019-11-29,-5.5
2019-12-02,-10.0529
2019-12-03,-17.647100000000002
2019-12-04,1.4285999999999999
2019-12-05,21.1268
2019-12-06,-6.9767
2019-12-09,25.0
2019-12-10,0.0
2019-12-11,-16.8
2019-12-12,10.5769
2019-12-13,-18.4783
2019-12-16,20.0
2019-12-17,0.0
2019-12-18,-10.0
2019-12-19,-13.5802
2019-12-20,0.0
2019-12-23,-1.4285999999999999
2019-12-24,-4.3478
2019-12-26,-3.0303
2019-12-27,-4.6875
2019-12-30,17.1148
2019-12-31,-14.6137
2020-01-02,-1.6393
2020-01-03,8.3333
2020-01-06,-13.8462
2020-01-07,16.0714
2020-01-08,6.1538
2020-01-09,-5.7971
2020-01-10,-7.6923
2020-01-13,0.0
2020-01-14,1.6667
2020-01-15,-9.8361
2020-01-16,1.8182
2020-01-17,-10.7143
2020-01-21,-4.0
2020-01-22,4.1667
2020-01-23,-6.0
2020-01-24,6.383
2020-01-27,12.0
2020-01-28,-14.2857
2020-01-29,8.3333
2020-01-30,-1.9231
2020-01-31,-11.7647
2020-02-03,6.6667
2020-02-04,0.0
2020-02-05,-2.0833
2020-02-06,6.383
2020-02-07,-2.0
2020-02-11,-6.1224
2020-02-12,-8.6957
2020-02-13,28.2143
2020-02-14,-7.1495
2020-02-18,16.0
2020-02-19,-24.1379
2020-02-20,-6.8182
2020-02-21,-2.439
2020-02-24,12.5
2020-02-25,0.0
2020-02-26,0.0
2020-02-27,-16.6667
2020-02-28,12.0
2020-03-02,-4.7619
2020-03-03,7.5
2020-03-04,0.0
2020-03-05,-6.9767
2020-03-06,0.0
2020-03-09,0.0
2020-03-10,0.0
2020-03-11,-22.5
2020-03-12,-2.4194
2020-03-13,12.3967
2020-03-16,-2.9412000000000003
2020-03-17,0.0
2020-03-18,0.0
2020-03-19,0.0
2020-03-20,0.0
2020-03-23,-24.2424
2020-03-24,0.0
2020-03-25,-12.0
2020-03-26,-9.0909
2020-03-27,35.0
2020-03-30,11.1111
2020-03-31,-13.3333
2020-04-01,-11.538499999999999
2020-04-02,13.0435
2020-04-03,11.538499999999999
2020-04-06,0.0
2020-04-07,6.8966
2020-04-08,12.9032
2020-04-09,2.8571
2020-04-13,-25.0
2020-04-14,-11.1111
2020-04-15,33.3333
2020-04-16,-12.5
2020-04-17,7.1429
2020-04-20,-16.6667
2020-04-21,0.0
2020-04-22,4.0
2020-04-23,11.538499999999999
2020-04-24,-13.7931
2020-04-27,20.0
2020-04-29,23.3333
2020-04-30,10.8108
2020-05-04,-14.6341
2020-05-05,-7.1429
2020-05-06,38.4615
2020-05-07,-28.8889
2020-05-08,-6.25
2020-05-11,16.6667
2020-05-12,-5.7143
2020-05-13,3.0303
2020-05-14,-5.8824
2020-05-15,-34.375
2020-05-18,4.7619
2020-05-19,-4.5455
2020-05-20,38.0952
2020-05-21,-12.4138
2020-05-22,-5.5118
2020-05-27,-8.3333
2020-05-28,0.0
2020-05-29,0.0
2020-06-01,18.1818
2020-06-02,-11.538499999999999
2020-06-03,4.3478
2020-06-04,25.0
2020-06-05,46.6667
2020-06-08,-18.1818
2020-06-10,-16.6667
2020-06-11,0.0
2020-06-12,0.0
2020-06-15,-5.0
2020-06-16,57.8947
2020-06-17,-37.7778
2020-06-18,10.7143
2020-06-19,16.129
2020-06-22,-25.0
2020-06-23,-18.5185
2020-06-24,0.0
2020-06-25,-4.5455
2020-06-26,-19.0476
2020-06-29,0.0
2020-06-30,-5.8824
2020-07-01,0.0
2020-07-02,-6.25
2020-07-06,0.0
2020-07-07,-6.6667
2020-07-08,-14.2857
2020-07-09,0.0
2020-07-10,8.3333
2020-07-13,-7.6923
2020-07-14,0.0
2020-07-15,-8.3333
2020-07-16,18.1818
2020-07-17,-7.6923
2020-07-20,0.0
2020-07-21,-16.6667
2020-07-22,0.0
2020-07-23,0.0
2020-07-24,-20.0
2020-07-27,0.0
2020-07-28,-12.5
2020-07-29,0.0
2020-07-30,0.0
2020-07-31,28.5714
