ticker,BSIG US Equity
2015-03-05,0.6845
2015-03-06,-0.5099
2015-03-09,-0.4556
2015-03-10,-0.4005
2015-03-11,-0.3446
2015-03-12,2.6057
2015-03-13,-3.4989
2015-03-16,1.8129
2015-03-17,3.4463
2015-03-18,-0.0555
2015-03-19,1.7222
2015-03-20,2.5669
2015-03-23,-0.213
2015-03-24,-0.1601
2015-03-25,-2.4051
2015-03-26,-1.6429
2015-03-27,-0.4454
2015-03-30,0.9508
2015-03-31,3.2687
2015-04-01,-0.3219
2015-04-02,0.1076
2015-04-06,-0.2688
2015-04-07,2.4798
2015-04-08,-0.7365
2015-04-09,0.106
2015-04-10,-1.4293
2015-04-13,1.5575
2015-04-14,0.1058
2015-04-15,-2.2715
2015-04-16,2.6486
2015-04-17,-1.6851
2015-04-20,1.6604
2015-04-21,-0.2107
2015-04-22,0.7392
2015-04-23,1.5199
2015-04-24,0.0516
2015-04-27,0.3096
2015-04-28,1.2346
2015-04-29,-0.2541
2015-04-30,-1.3754
2015-05-01,0.3616
2015-05-04,1.0293
2015-05-05,-0.0509
2015-05-06,-0.3058
2015-05-07,-0.7669
2015-05-08,0.9274
2015-05-11,-2.4502
2015-05-12,1.3082
2015-05-13,1.6012
2015-05-14,-3.6604
2015-05-15,1.4776
2015-05-18,2.6521
2015-05-19,0.0
2015-05-20,-0.6079
2015-05-21,0.2039
2015-05-22,-0.6104
2015-05-26,-0.6141
2015-05-27,0.1545
2015-05-28,0.2057
2015-05-29,-0.1026
2015-06-01,-1.1299
2015-06-02,1.4026
2015-06-03,0.2561
2015-06-04,-1.8396
2015-06-05,0.7288
2015-06-08,-1.8605
2015-06-09,-3.8968
2015-06-10,3.1781
2015-06-11,0.16
2015-06-12,-1.4377
2015-06-15,-2.7553
2015-06-16,-0.5
2015-06-17,-1.5074999999999998
2015-06-18,1.6440000000000001
2015-06-19,2.2867
2015-06-22,0.4907
2015-06-23,0.217
2015-06-24,-2.1115
2015-06-25,-1.8805
2015-06-26,0.8455
2015-06-29,-2.3477
2015-06-30,1.8317
2015-07-01,0.0
2015-07-02,-0.5621
2015-07-06,-1.3567
2015-07-07,-0.5731
2015-07-08,-1.9597
2015-07-09,2.1164
2015-07-10,1.3241
2015-07-13,0.2841
2015-07-14,0.0
2015-07-15,0.2833
2015-07-16,1.0169
2015-07-17,-1.4541
2015-07-20,0.5675
2015-07-21,0.1693
2015-07-22,-0.3944
2015-07-23,-0.7919
2015-07-24,-1.6534
2015-07-27,1.1594
2015-07-28,1.49
2015-07-29,0.5647
2015-07-30,-0.8422
2015-07-31,0.0566
2015-08-03,-1.528
2015-08-04,-0.7471
2015-08-05,-1.216
2015-08-06,4.3962
2015-08-07,-0.8984
2015-08-10,2.6629
2015-08-11,-1.6556
2015-08-12,-2.4691
2015-08-13,-1.2083
2015-08-14,2.5625999999999998
2015-08-17,0.2271
2015-08-18,-0.0567
2015-08-19,-0.9637
2015-08-20,-1.7172
2015-08-21,-0.8154
2015-08-24,-9.219
2015-08-25,-1.1643
2015-08-26,6.1518
2015-08-27,2.1578
2015-08-28,-1.2674
2015-08-31,0.978
2015-09-01,-2.3002000000000002
2015-09-02,1.425
2015-09-03,0.0611
2015-09-04,-0.7937
2015-09-08,2.9538
2015-09-09,-1.315
2015-09-10,-0.7912
2015-09-11,0.0613
2015-09-14,-0.5518
2015-09-15,1.1097
2015-09-16,-0.8537
2015-09-17,1.1685
2015-09-18,-2.4316
2015-09-21,-0.3738
2015-09-22,-0.9381
2015-09-23,-1.452
2015-09-24,-2.5625
2015-09-25,-2.6298
2015-09-28,-0.6752
2015-09-29,1.5636
2015-09-30,3.2129
2015-10-01,-2.9831
2015-10-02,-0.2674
2015-10-05,2.5469
2015-10-06,-2.9412000000000003
2015-10-07,2.4916
2015-10-08,-0.1314
2015-10-09,-1.7763
2015-10-12,-1.8084
2015-10-13,-0.2729
2015-10-14,-1.0944
2015-10-15,4.4952
2015-10-16,-0.2647
2015-10-19,-1.2608
2015-10-20,-0.4704
2015-10-21,-2.2957
2015-10-22,2.6261
2015-10-23,3.7037
2015-10-26,-1.8182
2015-10-27,-0.3307
2015-10-28,4.5786
2015-10-29,-3.0457
2015-10-30,-0.6545
2015-11-02,4.809
2015-11-03,1.8856000000000002
2015-11-04,0.3085
2015-11-05,1.722
2015-11-06,2.237
2015-11-09,-2.4246
2015-11-10,0.5455
2015-11-11,-0.5425
2015-11-12,-0.6667
2015-11-13,-2.3185000000000002
2015-11-16,-0.1249
2015-11-17,0.8755
2015-11-18,0.186
2015-11-19,-0.0619
2015-11-20,-0.9907
2015-11-23,0.3752
2015-11-24,0.4984
2015-11-25,1.2399
2015-11-27,0.2449
2015-11-30,-0.9774
2015-12-01,0.9254
2015-12-02,-1.2225
2015-12-03,-2.2277
2015-12-04,0.0633
2015-12-07,-1.518
2015-12-08,-2.1837
2015-12-09,-2.2981
2015-12-10,0.3378
2015-12-11,-4.2424
2015-12-14,1.3361
2015-12-15,-1.3879000000000001
2015-12-16,1.0556
2015-12-17,0.3482
2015-12-18,2.2207
2015-12-21,1.6293
2015-12-22,-0.4008
2015-12-23,2.7498
2015-12-24,-0.1305
2015-12-28,-0.3922
2015-12-29,0.9843
2015-12-30,-1.1696
2015-12-31,0.789
2016-01-04,-3.653
2016-01-05,0.8802
2016-01-06,-3.557
2016-01-07,-5.3584
2016-01-08,0.4412
2016-01-11,0.7321
2016-01-12,-6.5407
2016-01-13,-4.9767
2016-01-14,-2.1277
2016-01-15,-1.4214
2016-01-19,-1.1874
2016-01-20,-0.6009
2016-01-21,-3.6269
2016-01-22,1.9713
2016-01-25,-0.4394
2016-01-26,-3.0891
2016-01-27,-2.0947
2016-01-28,-0.8372
2016-01-29,6.0976
2016-02-01,-2.0336
2016-02-02,-6.1372
2016-02-03,2.5962
2016-02-04,4.4049
2016-02-05,-0.2693
2016-02-08,-2.1602
2016-02-09,0.184
2016-02-10,-0.1837
2016-02-11,-0.644
2016-02-12,3.2407
2016-02-16,2.1525
2016-02-17,1.8437000000000001
2016-02-18,-1.4655
2016-02-19,-0.4374
2016-02-22,1.5817
2016-02-23,-3.3737
2016-02-24,2.0591
2016-02-25,0.614
2016-02-26,1.1334
2016-02-29,-1.7241
2016-03-01,4.1228
2016-03-02,-1.1794
2016-03-03,1.1935
2016-03-04,0.9267
2016-03-07,-0.5843
2016-03-08,-2.9387
2016-03-09,1.8166
2016-03-10,-0.5947
2016-03-11,5.1282
2016-03-14,-1.4634
2016-03-15,-1.5676999999999999
2016-03-16,3.0176
2016-03-17,2.7846
2016-03-18,1.6733
2016-03-21,1.4107
2016-03-22,-2.7821
2016-03-23,-2.8617
2016-03-24,1.8822
2016-03-28,2.249
2016-03-29,2.828
2016-03-30,1.9099
2016-03-31,0.075
2016-04-01,-0.5243
2016-04-04,0.4518
2016-04-05,-2.5487
2016-04-06,0.0
2016-04-07,-1.7692
2016-04-08,-0.0783
2016-04-11,-0.1567
2016-04-12,2.4333
2016-04-13,5.8238
2016-04-14,-0.6517
2016-04-15,-1.312
2016-04-18,1.8464
2016-04-19,-0.145
2016-04-20,0.2179
2016-04-21,-0.3623
2016-04-22,1.0182
2016-04-25,-1.2239
2016-04-26,0.1458
2016-04-27,0.7278
2016-04-28,-0.9393
2016-04-29,-2.1152
2016-05-02,2.7571
2016-05-03,-0.8702
2016-05-04,-3.5113
2016-05-05,5.9136
2016-05-06,0.4295
2016-05-09,0.6415
2016-05-10,0.9207
2016-05-11,-2.7368
2016-05-12,0.0
2016-05-13,-1.2266
2016-05-16,1.0957
2016-05-17,-0.7948
2016-05-18,1.4567
2016-05-19,-1.7947
2016-05-20,1.7544
2016-05-23,-0.2874
2016-05-24,7.7089
2016-05-25,-0.8027
2016-05-26,0.2697
2016-05-27,-0.2017
2016-05-31,2.2911
2016-06-01,-0.0659
2016-06-02,-0.791
2016-06-03,1.1296
2016-06-06,-2.7595
2016-06-07,0.2027
2016-06-08,1.2812000000000001
2016-06-09,-1.5979
2016-06-10,-2.9093
2016-06-13,-1.8117999999999999
2016-06-14,1.4904
2016-06-15,-0.3497
2016-06-16,1.976
2016-06-17,-1.4533
2016-06-20,-0.2107
2016-06-21,1.7593
2016-06-22,-1.314
2016-06-23,1.822
2016-06-24,-6.7447
2016-06-27,-4.9446
2016-06-28,0.1553
2016-06-29,1.7054
2016-06-30,1.7530000000000001
2016-07-01,-1.1985000000000001
2016-07-05,-1.3647
2016-07-06,-1.0761
2016-07-07,-0.0777
2016-07-08,2.4883
2016-07-11,2.8073
2016-07-12,2.3616
2016-07-13,-0.5768
2016-07-14,0.8702
2016-07-15,1.7973
2016-07-18,-0.0706
2016-07-19,0.1413
2016-07-20,-3.458
2016-07-21,1.3889
2016-07-22,0.2163
2016-07-25,-0.6475
2016-07-26,0.2896
2016-07-27,1.6606
2016-07-28,-0.7813
2016-07-29,0.2147
2016-08-01,-2.0714
2016-08-02,-1.7505
2016-08-03,0.8909
2016-08-04,1.6924000000000001
2016-08-05,0.1447
2016-08-08,-0.7948
2016-08-09,-0.5098
2016-08-10,-0.5857
2016-08-11,0.5155
2016-08-12,-1.2454
2016-08-15,0.2226
2016-08-16,0.5181
2016-08-17,-0.2209
2016-08-18,0.4428
2016-08-19,-0.3674
2016-08-22,-0.4425
2016-08-23,1.4074
2016-08-24,-0.6574
2016-08-25,-1.6912
2016-08-26,-0.2244
2016-08-29,0.9745
2016-08-30,0.297
2016-08-31,-0.074
2016-09-01,-0.5926
2016-09-02,0.0
2016-09-06,0.7452
2016-09-07,-0.074
2016-09-08,0.2961
2016-09-09,-3.6162
2016-09-12,2.144
2016-09-13,-3.6732
2016-09-14,-0.1556
2016-09-15,0.4706
2016-09-16,1.4052
2016-09-19,1.9245999999999999
2016-09-20,1.9637
2016-09-21,2.8889
2016-09-22,-2.1598
2016-09-23,-0.8094
2016-09-26,-1.9287999999999998
2016-09-27,3.177
2016-09-28,1.3195999999999999
2016-09-29,-2.1708
2016-09-30,2.8846
2016-10-03,-1.0065
2016-10-04,0.581
2016-10-05,1.8051
2016-10-06,0.2837
2016-10-07,-0.3536
2016-10-10,1.1356
2016-10-11,-2.3158
2016-10-12,0.2874
2016-10-13,-0.7163
2016-10-14,0.4329
2016-10-17,0.5747
2016-10-18,0.2143
2016-10-19,0.784
2016-10-20,0.6365
2016-10-21,1.2649
2016-10-24,0.2082
2016-10-25,-1.5234999999999999
2016-10-26,-0.8439
2016-10-27,-0.7801
2016-10-28,0.0715
2016-10-31,0.5
2016-11-01,-0.4975
2016-11-02,-6.2857
2016-11-03,-3.4299
2016-11-04,-3.7096
2016-11-07,0.5738
2016-11-08,-0.4075
2016-11-09,5.7283
2016-11-10,3.096
2016-11-11,4.3544
2016-11-14,4.0288
2016-11-15,-1.1065
2016-11-16,0.6993
2016-11-17,1.4583
2016-11-18,0.8214
2016-11-21,0.5431
2016-11-22,-0.4051
2016-11-23,0.4068
2016-11-25,0.0
2016-11-28,-1.9581
2016-11-29,0.2066
2016-11-30,1.0309
2016-12-01,0.4762
2016-12-02,-2.0311
2016-12-05,0.5529
2016-12-06,-0.3436
2016-12-07,2.4138
2016-12-08,2.5589
2016-12-09,1.7072
2016-12-12,-1.4203000000000001
2016-12-13,-4.9116
2016-12-14,-3.0303
2016-12-15,1.9285999999999999
2016-12-16,0.4905
2016-12-19,0.6974
2016-12-20,0.2078
2016-12-21,-1.1057
2016-12-22,0.1398
2016-12-23,0.0
2016-12-27,1.2561
2016-12-28,0.1378
2016-12-29,0.2065
2016-12-30,-0.4121
2017-01-03,-0.4138
2017-01-04,1.1773
2017-01-05,-0.8898
2017-01-06,0.0
2017-01-09,-1.105
2017-01-10,0.1397
2017-01-11,2.0921
2017-01-12,-1.5027
2017-01-13,1.2483
2017-01-17,-2.0548
2017-01-18,-0.2098
2017-01-19,-0.1402
2017-01-20,2.807
2017-01-23,-1.2969
2017-01-24,0.9682
2017-01-25,0.4795
2017-01-26,-2.9312
2017-01-27,-1.7556
2017-01-30,-0.7148
2017-01-31,1.5119
2017-02-01,0.8511
2017-02-02,4.7117
2017-02-03,2.0819
2017-02-06,-2.3684
2017-02-07,-1.0108
2017-02-08,-1.4295
2017-02-09,1.105
2017-02-10,1.4344000000000001
2017-02-13,0.8754
2017-02-14,1.0013
2017-02-15,1.1897
2017-02-16,-2.0901
2017-02-17,0.6004
2017-02-21,-0.3979
2017-02-22,0.5326
2017-02-23,-0.3974
2017-02-24,0.9309
2017-02-27,-0.9881
2017-02-28,-0.7984
2017-03-01,1.9449999999999998
2017-03-02,-1.5131999999999999
2017-03-03,0.4008
2017-03-06,-0.1331
2017-03-07,-1.2658
2017-03-08,1.0796000000000001
2017-03-09,0.4005
2017-03-10,0.4654
2017-03-13,-0.3309
2017-03-14,-0.1328
2017-03-15,0.5984
2017-03-16,0.1329
2017-03-17,-2.4552
2017-03-20,-0.4082
2017-03-21,-3.2104
2017-03-22,0.5646
2017-03-23,1.2631999999999999
2017-03-24,0.9009
2017-03-27,2.6786
2017-03-28,0.7358
2017-03-29,-0.1328
2017-03-30,0.3324
2017-03-31,0.1988
2017-04-03,-0.463
2017-04-04,0.4651
2017-04-05,-1.3228
2017-04-06,1.3405
2017-04-07,0.1984
2017-04-10,-1.6502
2017-04-11,0.8725
2017-04-12,-1.0645
2017-04-13,-1.6139999999999999
2017-04-17,2.2556
2017-04-18,-0.5348
2017-04-19,0.5376
2017-04-20,1.2701
2017-04-21,-0.5281
2017-04-24,2.2561
2017-04-25,0.7787
2017-04-26,0.7083
2017-04-27,0.0639
2017-04-28,-0.5751
2017-05-01,-0.8355
2017-05-02,-1.6202
2017-05-03,-0.3294
2017-05-04,-0.5948
2017-05-05,-0.5319
2017-05-08,2.3396
2017-05-09,2.0248
2017-05-10,-0.1921
2017-05-11,-1.9885000000000002
2017-05-12,-1.6360999999999999
2017-05-15,0.7319
2017-05-16,-3.3025
2017-05-17,-3.7568
2017-05-18,0.6388
2017-05-19,1.1283
2017-05-22,-0.6974
2017-05-23,-1.7556
2017-05-24,-1.2866
2017-05-25,0.7241
2017-05-26,0.5751
2017-05-30,-0.9292
2017-05-31,0.7215
2017-06-01,1.2894
2017-06-02,0.0
2017-06-05,2.6874000000000002
2017-06-06,-0.8264
2017-06-07,0.625
2017-06-08,0.138
2017-06-09,0.4824
2017-06-12,-0.823
2017-06-13,0.2766
2017-06-14,2.6897
2017-06-15,-0.6757
2017-06-16,1.5646
2017-06-19,-0.8038
2017-06-20,-1.2829
2017-06-21,-0.5472
2017-06-22,-0.3439
2017-06-23,1.5183
2017-06-26,1.6315
2017-06-27,0.2007
2017-06-28,1.0681
2017-06-29,0.0661
2017-06-30,-1.9142000000000001
2017-07-03,-0.6057
2017-07-05,1.2864
2017-07-06,-1.2701
2017-07-07,2.7759
2017-07-10,1.5152
2017-07-11,-0.9734
2017-07-12,0.5898
2017-07-13,-0.1954
2017-07-14,0.5222
2017-07-17,-0.4545
2017-07-18,-0.2609
2017-07-19,0.1308
2017-07-20,-1.9595
2017-07-21,-1.4657
2017-07-24,1.0142
2017-07-25,0.8032
2017-07-26,0.3984
2017-07-27,-1.7196
2017-07-28,-0.1346
2017-07-31,1.5499
2017-08-01,-0.7299
2017-08-02,-2.7406
2017-08-03,-0.3436
2017-08-04,-1.4483
2017-08-07,0.2099
2017-08-08,-0.419
2017-08-09,-1.8233000000000001
2017-08-10,-2.5
2017-08-11,1.0989
2017-08-14,-0.0725
2017-08-15,-0.145
2017-08-16,-0.3631
2017-08-17,-3.3528000000000002
2017-08-18,0.6033
2017-08-21,1.7241
2017-08-22,0.2211
2017-08-23,-0.5882
2017-08-24,-0.1479
2017-08-25,0.3704
2017-08-28,-0.2214
2017-08-29,-0.2219
2017-08-30,-0.2224
2017-08-31,4.9777000000000005
2017-09-01,-1.0616
2017-09-05,-3.3619
2017-09-06,0.074
2017-09-07,-0.074
2017-09-08,0.074
2017-09-11,0.5178
2017-09-12,2.2075
2017-09-13,0.0
2017-09-14,-1.1519
2017-09-15,0.6598
2017-09-18,0.2913
2017-09-19,-0.5084
2017-09-20,-0.365
2017-09-21,0.3663
2017-09-22,1.8978000000000002
2017-09-25,1.5043
2017-09-26,0.3529
2017-09-27,1.6878
2017-09-28,1.2448
2017-09-29,1.9125999999999999
2017-10-02,-0.8043
2017-10-03,1.6216
2017-10-04,-0.9973
2017-10-05,0.9402
2017-10-06,-0.1996
2017-10-09,0.9333
2017-10-10,0.9247
2017-10-11,-0.1309
2017-10-12,0.983
2017-10-13,-0.0649
2017-10-16,-0.7792
2017-10-17,-1.178
2017-10-18,0.7947
2017-10-19,0.5256
2017-10-20,1.8300999999999998
2017-10-23,0.0642
2017-10-24,0.1283
2017-10-25,-1.4094
2017-10-26,1.7544
2017-10-27,0.0639
2017-10-30,-1.5954000000000002
2017-10-31,-0.9079
2017-11-01,0.7199
2017-11-02,2.2742
2017-11-03,0.0635
2017-11-06,0.6984
2017-11-07,-2.5221
2017-11-08,0.7762
2017-11-09,-0.1926
2017-11-10,3.1511
2017-11-13,0.187
2017-11-14,-0.6845
2017-11-15,-2.193
2017-11-16,0.9609
2017-11-17,1.0152
2017-11-20,0.1256
2017-11-21,0.3764
2017-11-22,0.25
2017-11-24,0.0
2017-11-27,0.0
2017-11-28,0.3117
2017-11-29,2.2374
2017-11-30,-0.304
2017-12-01,0.4268
2017-12-04,-0.3643
2017-12-05,-2.6204
2017-12-06,-0.1877
2017-12-07,0.0627
2017-12-08,0.0
2017-12-11,0.8772
2017-12-12,0.559
2017-12-13,0.1235
2017-12-14,0.4935
2017-12-15,3.2716
2017-12-18,1.315
2017-12-19,-0.59
2017-12-20,0.3561
2017-12-21,-0.3548
2017-12-22,-0.1187
2017-12-26,0.1188
2017-12-27,-0.4154
2017-12-28,0.4172
2017-12-29,-0.5935
2018-01-02,-0.4776
2018-01-03,1.2597
2018-01-04,-0.2962
2018-01-05,0.713
2018-01-08,3.1268
2018-01-09,0.9153
2018-01-10,-0.8503
2018-01-11,2.0011
2018-01-12,2.8026999999999997
2018-01-16,-1.0905
2018-01-17,0.9372
2018-01-18,-0.71
2018-01-19,0.9901
2018-01-22,0.5447
2018-01-23,-0.1083
2018-01-24,-0.2169
2018-01-25,-1.25
2018-01-26,0.7705
2018-01-29,-0.6554
2018-01-30,-1.2644
2018-01-31,-0.3898
2018-02-01,-1.2856
2018-02-02,-0.906
2018-02-05,-6.2857
2018-02-06,0.9146
2018-02-07,-0.2417
2018-02-08,-4.9667
2018-02-09,-2.0395
2018-02-12,0.9109
2018-02-13,1.6763
2018-02-14,1.5219
2018-02-15,-1.9363000000000001
2018-02-16,0.5096
2018-02-20,-1.3308
2018-02-21,0.7707
2018-02-22,-1.211
2018-02-23,0.5806
2018-02-26,1.1546
2018-02-27,-0.5707
2018-02-28,-2.2321
2018-03-01,-2.544
2018-03-02,0.5355
2018-03-05,-0.3995
2018-03-06,1.6711
2018-03-07,0.9862
2018-03-08,0.5208
2018-03-09,3.3031
2018-03-12,0.4389
2018-03-13,-0.6242
2018-03-14,0.2513
2018-03-15,-1.2530999999999999
2018-03-16,0.5105
2018-03-19,-0.6349
2018-03-20,0.3195
2018-03-21,1.0828
2018-03-22,-2.3314
2018-03-23,-0.9677
2018-03-26,2.5407
2018-03-27,-0.3812
2018-03-28,-1.0204
2018-03-29,1.5464
2018-04-02,-4.3782
2018-04-03,1.3271
2018-04-04,1.7027
2018-04-05,-1.159
2018-04-06,-3.3225
2018-04-09,0.0
2018-04-10,0.7412
2018-04-11,-0.9365
2018-04-12,0.5402
2018-04-13,-1.9476
2018-04-16,0.5479
2018-04-17,1.9074
2018-04-18,0.4011
2018-04-19,0.1332
2018-04-20,-0.8644
2018-04-23,0.0671
2018-04-24,-0.2681
2018-04-25,0.2016
2018-04-26,2.0121
2018-04-27,-1.3149
2018-04-30,1.066
2018-05-01,-0.7251
2018-05-02,-2.1248
2018-05-03,2.0353
2018-05-04,2.2606
2018-05-07,0.3901
2018-05-08,-0.4534
2018-05-09,0.7807
2018-05-10,0.7101
2018-05-11,0.3846
2018-05-14,-1.0217
2018-05-15,-0.129
2018-05-16,0.2584
2018-05-17,0.9021
2018-05-18,-0.447
2018-05-21,-0.0641
2018-05-22,0.7702
2018-05-23,-1.3376000000000001
2018-05-24,-0.1937
2018-05-25,0.5821
2018-05-29,-2.1222
2018-05-30,1.774
2018-05-31,0.1291
2018-06-01,1.8698000000000001
2018-06-04,0.6329
2018-06-05,-1.6352
2018-06-06,0.7033
2018-06-07,-0.254
2018-06-08,0.8275
2018-06-11,2.5253
2018-06-12,-1.2315
2018-06-13,0.0
2018-06-14,1.5586
2018-06-15,0.4941
2018-06-18,-3.1961
2018-06-19,-0.6349
2018-06-20,-1.0224
2018-06-21,-2.7114000000000003
2018-06-22,0.6636
2018-06-25,-2.3731
2018-06-26,-1.2829
2018-06-27,-0.9576
2018-06-28,-0.9669
2018-06-29,-0.5579
2018-07-02,0.9116
2018-07-03,0.3475
2018-07-05,1.385
2018-07-06,-0.888
2018-07-09,0.9649
2018-07-10,0.1365
2018-07-11,-4.2263
2018-07-12,-2.2064
2018-07-13,-0.9461
2018-07-16,1.0287
2018-07-17,0.9455
2018-07-18,0.7925
2018-07-19,-0.3574
2018-07-20,-1.076
2018-07-23,1.5228000000000002
2018-07-24,0.7857
2018-07-25,-0.2126
2018-07-26,0.0
2018-07-27,-0.142
2018-07-30,0.569
2018-07-31,0.7779
2018-08-01,-3.1579
2018-08-02,-9.4928
2018-08-03,-1.7614
2018-08-06,0.8965
2018-08-07,1.2924
2018-08-08,-0.8772
2018-08-09,0.3218
2018-08-10,-0.0802
2018-08-13,-0.5618
2018-08-14,2.3406000000000002
2018-08-15,-0.7098
2018-08-16,-0.0794
2018-08-17,-0.318
2018-08-20,0.2392
2018-08-21,1.1138
2018-08-22,0.0787
2018-08-23,-2.2013
2018-08-24,0.4823
2018-08-27,2.08
2018-08-28,-0.3918
2018-08-29,1.8096
2018-08-30,-2.3184
2018-08-31,0.3956
2018-09-04,0.2364
2018-09-05,0.0786
2018-09-06,-0.7855
2018-09-07,0.2375
2018-09-10,-0.079
2018-09-11,-1.2648
2018-09-12,0.1601
2018-09-13,0.9592
2018-09-14,0.9577
2018-09-17,0.0
2018-09-18,0.3953
2018-09-19,1.1811
2018-09-20,0.4669
2018-09-21,0.5422
2018-09-24,-2.0031
2018-09-25,-0.9434
2018-09-26,-0.1587
2018-09-27,-0.9539
2018-09-28,-0.4815
2018-10-01,-0.8065
2018-10-02,-1.2195
2018-10-03,1.07
2018-10-04,-1.0586
2018-10-05,2.8807
2018-10-08,3.44
2018-10-09,-0.6187
2018-10-10,-2.5681000000000003
2018-10-11,-3.0351
2018-10-12,0.0824
2018-10-15,1.07
2018-10-16,0.8958
2018-10-17,0.0807
2018-10-18,-3.2258
2018-10-19,-0.5
2018-10-22,-1.0888
2018-10-23,-1.1854
2018-10-24,-4.3702
2018-10-25,2.5986000000000002
2018-10-26,-1.1354
2018-10-29,0.9717
2018-10-30,-0.4374
2018-10-31,0.1757
2018-11-01,8.7719
2018-11-02,-2.4194
2018-11-05,5.4545
2018-11-06,1.5674000000000001
2018-11-07,2.0062
2018-11-08,-1.8154
2018-11-09,-0.6934
2018-11-12,-0.4655
2018-11-13,0.0
2018-11-14,-0.2338
2018-11-15,0.0
2018-11-16,-0.3125
2018-11-19,0.3135
2018-11-20,-1.9531
2018-11-21,2.7092
2018-11-23,0.5431
2018-11-26,0.1543
2018-11-27,-2.4653
2018-11-28,3.0806
2018-11-29,0.0766
2018-11-30,0.8423
2018-12-03,0.9112
2018-12-04,-4.5899
2018-12-06,-5.3628
2018-12-07,-1.9167
2018-12-10,-3.4834
2018-12-11,-0.2641
2018-12-12,2.3830999999999998
2018-12-13,-1.2069
2018-12-14,-3.081
2018-12-17,-1.7257
2018-12-18,-0.0924
2018-12-19,-2.5902
2018-12-20,-1.6143999999999998
2018-12-21,-2.2201
2018-12-24,0.0
2018-12-26,3.4551
2018-12-27,0.7634
2018-12-28,-0.3788
2018-12-31,1.5209000000000001
2019-01-02,4.4944
2019-01-03,-0.1792
2019-01-04,1.167
2019-01-07,1.6859
2019-01-08,-1.7452
2019-01-09,-1.421
2019-01-10,2.7027
2019-01-11,-0.614
2019-01-14,-0.5296
2019-01-15,0.7986
2019-01-16,3.169
2019-01-17,-1.0239
2019-01-18,2.5
2019-01-22,1.2616
2019-01-23,1.5781
2019-01-24,0.8177
2019-01-25,0.3244
2019-01-28,-0.0808
2019-01-29,0.8091
2019-01-30,-0.6421
2019-01-31,-0.0808
2019-02-01,0.5659
2019-02-04,0.4823
2019-02-05,-0.8
2019-02-06,-0.6452
2019-02-07,4.3831
2019-02-08,3.888
2019-02-11,1.5718999999999999
2019-02-12,3.6846
2019-02-13,0.924
2019-02-14,-2.3239
2019-02-15,-0.0721
2019-02-19,-0.6494
2019-02-20,0.8715
2019-02-21,0.576
2019-02-22,0.4295
2019-02-25,1.1404
2019-02-26,-0.2114
2019-02-27,0.6356
2019-02-28,-0.7018
2019-03-01,-0.0707
2019-03-04,0.3536
2019-03-05,0.0705
2019-03-06,-1.7606000000000002
2019-03-07,-2.3656
2019-03-08,-0.4405
